date,DXCM,DXCM_EPS,PE Ratio
2012-02-27,10.71,-0.18,-59.50000000000001
2012-02-28,11.09,-0.18,-61.611111111111114
2012-02-29,10.79,-0.18,-59.94444444444444
2012-03-01,10.73,-0.18,-59.611111111111114
2012-03-02,10.37,-0.18,-57.61111111111111
2012-03-05,10.35,-0.18,-57.5
2012-03-06,10.1,-0.18,-56.111111111111114
2012-03-07,10.24,-0.18,-56.88888888888889
2012-03-08,10.35,-0.18,-57.5
2012-03-09,10.22,-0.18,-56.777777777777786
2012-03-12,10.18,-0.18,-56.55555555555556
2012-03-13,10.25,-0.18,-56.94444444444445
2012-03-14,10.39,-0.18,-57.72222222222223
2012-03-15,10.9,-0.18,-60.55555555555556
2012-03-16,10.83,-0.18,-60.16666666666667
2012-03-19,10.83,-0.18,-60.16666666666667
2012-03-20,10.52,-0.18,-58.44444444444444
2012-03-21,10.5,-0.18,-58.333333333333336
2012-03-22,10.27,-0.18,-57.05555555555556
2012-03-23,10.35,-0.18,-57.5
2012-03-26,10.75,-0.18,-59.72222222222222
2012-03-27,10.72,-0.18,-59.555555555555564
2012-03-28,10.52,-0.18,-58.44444444444444
2012-03-29,10.5,-0.18,-58.333333333333336
2012-03-30,10.43,-0.18,-57.94444444444444
2012-04-02,10.63,-0.18,-59.055555555555564
2012-04-03,10.75,-0.18,-59.72222222222222
2012-04-04,10.71,-0.18,-59.50000000000001
2012-04-05,10.45,-0.18,-58.05555555555556
2012-04-09,10.02,-0.18,-55.666666666666664
2012-04-10,9.49,-0.18,-52.72222222222223
2012-04-11,9.65,-0.18,-53.611111111111114
2012-04-12,9.78,-0.18,-54.33333333333333
2012-04-13,9.51,-0.18,-52.833333333333336
2012-04-16,9.52,-0.18,-52.888888888888886
2012-04-17,9.64,-0.18,-53.555555555555564
2012-04-18,9.58,-0.18,-53.22222222222222
2012-04-19,9.6,-0.18,-53.333333333333336
2012-04-20,9.6,-0.18,-53.333333333333336
2012-04-23,9.68,-0.18,-53.77777777777778
2012-04-24,9.7,-0.18,-53.888888888888886
2012-04-25,9.85,-0.18,-54.72222222222222
2012-04-26,9.85,-0.18,-54.72222222222222
2012-04-27,9.97,-0.18,-55.38888888888889
2012-04-30,9.78,-0.18,-54.33333333333333
2012-05-01,9.8,-0.18,-54.44444444444445
2012-05-02,10.11,-0.21,-48.14285714285714
2012-05-03,10.01,-0.21,-47.666666666666664
2012-05-04,10.02,-0.21,-47.714285714285715
2012-05-07,10.1,-0.21,-48.095238095238095
2012-05-08,10.33,-0.21,-49.19047619047619
2012-05-09,10.42,-0.21,-49.61904761904762
2012-05-10,10.5,-0.21,-50.0
2012-05-11,10.36,-0.21,-49.333333333333336
2012-05-14,10.25,-0.21,-48.80952380952381
2012-05-15,10.44,-0.21,-49.714285714285715
2012-05-16,10.5,-0.21,-50.0
2012-05-17,10.42,-0.21,-49.61904761904762
2012-05-18,10.41,-0.21,-49.57142857142858
2012-05-21,10.69,-0.21,-50.904761904761905
2012-05-22,10.57,-0.21,-50.333333333333336
2012-05-23,10.64,-0.21,-50.66666666666667
2012-05-24,10.49,-0.21,-49.952380952380956
2012-05-25,10.79,-0.21,-51.38095238095238
2012-05-29,11.09,-0.21,-52.80952380952381
2012-05-30,10.63,-0.21,-50.61904761904763
2012-05-31,10.76,-0.21,-51.23809523809524
2012-06-01,10.77,-0.21,-51.285714285714285
2012-06-04,10.7,-0.21,-50.95238095238095
2012-06-05,10.7,-0.21,-50.95238095238095
2012-06-06,10.81,-0.21,-51.47619047619048
2012-06-07,10.81,-0.21,-51.47619047619048
2012-06-08,11.62,-0.21,-55.33333333333333
2012-06-11,11.56,-0.21,-55.04761904761905
2012-06-12,11.8,-0.21,-56.1904761904762
2012-06-13,12.1,-0.21,-57.61904761904762
2012-06-14,12.41,-0.21,-59.095238095238095
2012-06-15,12.69,-0.21,-60.42857142857143
2012-06-18,12.84,-0.21,-61.142857142857146
2012-06-19,13.07,-0.21,-62.23809523809524
2012-06-20,13.03,-0.21,-62.047619047619044
2012-06-21,12.63,-0.21,-60.142857142857146
2012-06-22,13.03,-0.21,-62.047619047619044
2012-06-25,12.63,-0.21,-60.142857142857146
2012-06-26,12.47,-0.21,-59.38095238095239
2012-06-27,12.86,-0.21,-61.23809523809524
2012-06-28,12.67,-0.21,-60.333333333333336
2012-06-29,12.96,-0.21,-61.71428571428572
2012-07-02,12.98,-0.21,-61.80952380952382
2012-07-03,13.06,-0.21,-62.1904761904762
2012-07-05,12.98,-0.21,-61.80952380952382
2012-07-06,12.79,-0.21,-60.904761904761905
2012-07-09,12.89,-0.21,-61.38095238095239
2012-07-10,13.02,-0.21,-62.0
2012-07-11,13.11,-0.21,-62.42857142857143
2012-07-12,12.72,-0.21,-60.57142857142858
2012-07-13,12.97,-0.21,-61.761904761904766
2012-07-16,12.94,-0.21,-61.61904761904762
2012-07-17,12.9,-0.21,-61.42857142857143
2012-07-18,12.78,-0.21,-60.857142857142854
2012-07-19,12.77,-0.21,-60.80952380952381
2012-07-20,12.01,-0.21,-57.19047619047619
2012-07-23,11.76,-0.21,-56.0
2012-07-24,11.5,-0.21,-54.761904761904766
2012-07-25,11.28,-0.21,-53.714285714285715
2012-07-26,11.4,-0.21,-54.28571428571429
2012-07-27,11.67,-0.21,-55.57142857142858
2012-07-30,11.34,-0.21,-54.0
2012-07-31,11.01,-0.21,-52.42857142857143
2012-08-01,11.1,-0.21,-52.857142857142854
2012-08-02,11.34,-0.21,-54.0
2012-08-03,11.7,-0.21,-55.714285714285715
2012-08-06,11.87,-0.21,-56.523809523809526
2012-08-07,11.99,-0.21,-57.095238095238095
2012-08-08,12.0,-0.21,-57.142857142857146
2012-08-09,12.35,-0.21,-58.80952380952381
2012-08-10,12.5,-0.21,-59.523809523809526
2012-08-13,12.54,-0.21,-59.714285714285715
2012-08-14,12.67,-0.21,-60.333333333333336
2012-08-15,12.83,-0.21,-61.095238095238095
2012-08-16,12.84,-0.21,-61.142857142857146
2012-08-17,12.98,-0.21,-61.80952380952382
2012-08-20,12.9,-0.21,-61.42857142857143
2012-08-21,12.64,-0.21,-60.1904761904762
2012-08-22,12.41,-0.21,-59.095238095238095
2012-08-23,12.37,-0.21,-58.904761904761905
2012-08-24,12.52,-0.21,-59.61904761904762
2012-08-27,12.57,-0.21,-59.85714285714286
2012-08-28,12.56,-0.21,-59.80952380952382
2012-08-29,12.79,-0.21,-60.904761904761905
2012-08-30,12.66,-0.21,-60.28571428571429
2012-08-31,13.3,-0.21,-63.333333333333336
2012-09-04,13.77,-0.21,-65.57142857142857
2012-09-05,13.9,-0.21,-66.19047619047619
2012-09-06,14.16,-0.21,-67.42857142857143
2012-09-07,13.9,-0.21,-66.19047619047619
2012-09-10,13.48,-0.21,-64.19047619047619
2012-09-11,13.68,-0.21,-65.14285714285714
2012-09-12,13.73,-0.21,-65.38095238095238
2012-09-13,14.01,-0.21,-66.71428571428572
2012-09-14,13.5,-0.21,-64.28571428571429
2012-09-17,13.52,-0.21,-64.38095238095238
2012-09-18,14.04,-0.21,-66.85714285714286
2012-09-19,14.28,-0.21,-68.0
2012-09-20,14.73,-0.21,-70.14285714285715
2012-09-21,14.9,-0.21,-70.95238095238096
2012-09-24,14.95,-0.21,-71.19047619047619
2012-09-25,14.86,-0.21,-70.76190476190476
2012-09-26,14.85,-0.21,-70.71428571428571
2012-09-27,15.0,-0.21,-71.42857142857143
2012-09-28,15.03,-0.21,-71.57142857142857
2012-10-01,14.95,-0.21,-71.19047619047619
2012-10-02,14.95,-0.21,-71.19047619047619
2012-10-03,14.85,-0.21,-70.71428571428571
2012-10-04,14.8,-0.21,-70.47619047619048
2012-10-05,14.76,-0.21,-70.28571428571429
2012-10-08,14.3,-0.21,-68.0952380952381
2012-10-09,13.81,-0.21,-65.76190476190477
2012-10-10,13.97,-0.21,-66.52380952380953
2012-10-11,13.78,-0.21,-65.61904761904762
2012-10-12,13.6,-0.21,-64.76190476190476
2012-10-15,13.74,-0.21,-65.42857142857143
2012-10-16,14.1,-0.21,-67.14285714285714
2012-10-17,14.11,-0.21,-67.19047619047619
2012-10-18,14.12,-0.21,-67.23809523809524
2012-10-19,13.68,-0.21,-65.14285714285714
2012-10-22,13.38,-0.21,-63.71428571428572
2012-10-23,13.38,-0.21,-63.71428571428572
2012-10-24,13.45,-0.21,-64.04761904761905
2012-10-25,13.4,-0.21,-63.80952380952381
2012-10-26,13.37,-0.21,-63.666666666666664
2012-10-31,13.1,-0.21,-62.38095238095238
2012-11-01,13.07,-0.25,-52.28
2012-11-02,12.91,-0.25,-51.64
2012-11-05,13.01,-0.25,-52.04
2012-11-06,13.02,-0.25,-52.08
2012-11-07,12.75,-0.25,-51.0
2012-11-08,12.81,-0.25,-51.24
2012-11-09,12.77,-0.25,-51.08
2012-11-12,13.09,-0.25,-52.36
2012-11-13,12.72,-0.25,-50.88
2012-11-14,12.35,-0.25,-49.4
2012-11-15,12.34,-0.25,-49.36
2012-11-16,12.6,-0.25,-50.4
2012-11-19,12.72,-0.25,-50.88
2012-11-20,12.61,-0.25,-50.44
2012-11-21,12.54,-0.25,-50.16
2012-11-23,12.38,-0.25,-49.52
2012-11-26,12.38,-0.25,-49.52
2012-11-27,12.33,-0.25,-49.32
2012-11-28,12.3,-0.25,-49.2
2012-11-29,12.7,-0.25,-50.8
2012-11-30,13.08,-0.25,-52.32
2012-12-03,13.71,-0.25,-54.84
2012-12-04,14.15,-0.25,-56.6
2012-12-05,13.86,-0.25,-55.44
2012-12-06,13.63,-0.25,-54.52
2012-12-07,13.64,-0.25,-54.56
2012-12-10,13.94,-0.25,-55.76
2012-12-11,14.24,-0.25,-56.96
2012-12-12,13.98,-0.25,-55.92
2012-12-13,13.64,-0.25,-54.56
2012-12-14,13.26,-0.25,-53.04
2012-12-17,13.22,-0.25,-52.88
2012-12-18,13.3,-0.25,-53.2
2012-12-19,13.59,-0.25,-54.36
2012-12-20,13.53,-0.25,-54.12
2012-12-21,13.33,-0.25,-53.32
2012-12-24,13.32,-0.25,-53.28
2012-12-26,13.26,-0.25,-53.04
2012-12-27,13.25,-0.25,-53.0
2012-12-28,13.22,-0.25,-52.88
2012-12-31,13.59,-0.25,-54.36
2013-01-02,13.85,-0.25,-55.4
2013-01-03,13.97,-0.25,-55.88
2013-01-04,14.17,-0.25,-56.68
2013-01-07,14.4,-0.25,-57.6
2013-01-08,14.48,-0.25,-57.92
2013-01-09,14.6,-0.25,-58.4
2013-01-10,14.93,-0.25,-59.72
2013-01-11,14.82,-0.25,-59.28
2013-01-14,14.64,-0.25,-58.56
2013-01-15,14.6,-0.25,-58.4
2013-01-16,14.48,-0.25,-57.92
2013-01-17,14.49,-0.25,-57.96
2013-01-18,14.78,-0.25,-59.12
2013-01-22,14.88,-0.25,-59.52
2013-01-23,14.84,-0.25,-59.36
2013-01-24,14.77,-0.25,-59.08
2013-01-25,15.5,-0.25,-62.0
2013-01-28,15.28,-0.25,-61.12
2013-01-29,15.16,-0.25,-60.64
2013-01-30,15.06,-0.25,-60.24
2013-01-31,15.23,-0.25,-60.92
2013-02-01,15.51,-0.25,-62.04
2013-02-04,14.99,-0.25,-59.96
2013-02-05,15.0,-0.25,-60.0
2013-02-06,15.08,-0.25,-60.32
2013-02-07,14.78,-0.25,-59.12
2013-02-08,14.79,-0.25,-59.16
2013-02-11,14.61,-0.25,-58.44
2013-02-12,14.53,-0.25,-58.12
2013-02-13,14.47,-0.25,-57.88
2013-02-14,14.6,-0.25,-58.4
2013-02-15,14.41,-0.25,-57.64
2013-02-19,14.69,-0.25,-58.76
2013-02-20,14.39,-0.25,-57.56
2013-02-21,14.13,-0.12,-117.75000000000001
2013-02-22,15.73,-0.12,-131.08333333333334
2013-02-25,15.12,-0.12,-126.0
2013-02-26,15.02,-0.12,-125.16666666666667
2013-02-27,14.98,-0.12,-124.83333333333334
2013-02-28,14.92,-0.12,-124.33333333333334
2013-03-01,15.21,-0.12,-126.75000000000001
2013-03-04,15.37,-0.12,-128.08333333333334
2013-03-05,15.62,-0.12,-130.16666666666666
2013-03-06,15.26,-0.12,-127.16666666666667
2013-03-07,15.4,-0.12,-128.33333333333334
2013-03-08,15.95,-0.12,-132.91666666666666
2013-03-11,15.57,-0.12,-129.75
2013-03-12,16.99,-0.12,-141.58333333333331
2013-03-13,16.71,-0.12,-139.25
2013-03-14,16.76,-0.12,-139.66666666666669
2013-03-15,16.33,-0.12,-136.08333333333331
2013-03-18,16.15,-0.12,-134.58333333333331
2013-03-19,16.3,-0.12,-135.83333333333334
2013-03-20,16.46,-0.12,-137.16666666666669
2013-03-21,16.26,-0.12,-135.50000000000003
2013-03-22,16.63,-0.12,-138.58333333333334
2013-03-25,16.71,-0.12,-139.25
2013-03-26,16.84,-0.12,-140.33333333333334
2013-03-27,17.05,-0.12,-142.08333333333334
2013-03-28,16.72,-0.12,-139.33333333333334
2013-04-01,17.12,-0.12,-142.66666666666669
2013-04-02,17.25,-0.12,-143.75
2013-04-03,16.75,-0.12,-139.58333333333334
2013-04-04,16.73,-0.12,-139.41666666666669
2013-04-05,16.42,-0.12,-136.83333333333334
2013-04-08,16.49,-0.12,-137.41666666666666
2013-04-09,16.47,-0.12,-137.25
2013-04-10,16.31,-0.12,-135.91666666666666
2013-04-11,16.18,-0.12,-134.83333333333334
2013-04-12,16.26,-0.12,-135.50000000000003
2013-04-15,15.61,-0.12,-130.08333333333334
2013-04-16,15.76,-0.12,-131.33333333333334
2013-04-17,15.42,-0.12,-128.5
2013-04-18,15.12,-0.12,-126.0
2013-04-19,15.5,-0.12,-129.16666666666669
2013-04-22,15.27,-0.12,-127.25
2013-04-23,15.21,-0.12,-126.75000000000001
2013-04-24,15.41,-0.12,-128.41666666666669
2013-04-25,15.49,-0.12,-129.08333333333334
2013-04-26,15.55,-0.12,-129.58333333333334
2013-04-29,15.85,-0.12,-132.08333333333334
2013-04-30,16.41,-0.12,-136.75
2013-05-01,16.9,-0.16,-105.62499999999999
2013-05-02,18.05,-0.16,-112.8125
2013-05-03,18.6,-0.16,-116.25
2013-05-06,18.12,-0.16,-113.25
2013-05-07,18.45,-0.16,-115.3125
2013-05-08,18.94,-0.16,-118.375
2013-05-09,19.54,-0.16,-122.12499999999999
2013-05-10,19.8,-0.16,-123.75
2013-05-13,19.92,-0.16,-124.50000000000001
2013-05-14,19.98,-0.16,-124.875
2013-05-15,19.59,-0.16,-122.4375
2013-05-16,19.45,-0.16,-121.5625
2013-05-17,21.18,-0.16,-132.375
2013-05-20,21.24,-0.16,-132.75
2013-05-21,21.13,-0.16,-132.0625
2013-05-22,20.36,-0.16,-127.25
2013-05-23,20.27,-0.16,-126.6875
2013-05-24,20.3,-0.16,-126.875
2013-05-28,20.82,-0.16,-130.125
2013-05-29,20.5,-0.16,-128.125
2013-05-30,20.49,-0.16,-128.0625
2013-05-31,20.83,-0.16,-130.1875
2013-06-03,21.5,-0.16,-134.375
2013-06-04,21.63,-0.16,-135.1875
2013-06-05,21.81,-0.16,-136.3125
2013-06-06,21.93,-0.16,-137.0625
2013-06-07,22.4,-0.16,-140.0
2013-06-10,22.14,-0.16,-138.375
2013-06-11,22.42,-0.16,-140.125
2013-06-12,22.34,-0.16,-139.625
2013-06-13,22.1,-0.16,-138.125
2013-06-14,22.15,-0.16,-138.4375
2013-06-17,22.56,-0.16,-141.0
2013-06-18,22.8,-0.16,-142.5
2013-06-19,21.44,-0.16,-134.0
2013-06-20,20.18,-0.16,-126.125
2013-06-21,20.94,-0.16,-130.875
2013-06-24,21.74,-0.16,-135.875
2013-06-25,21.76,-0.16,-136.0
2013-06-26,21.97,-0.16,-137.3125
2013-06-27,22.57,-0.16,-141.0625
2013-06-28,22.45,-0.16,-140.3125
2013-07-01,22.83,-0.16,-142.6875
2013-07-02,22.42,-0.16,-140.125
2013-07-03,22.4,-0.16,-140.0
2013-07-05,22.88,-0.16,-143.0
2013-07-08,22.97,-0.16,-143.5625
2013-07-09,22.27,-0.16,-139.1875
2013-07-10,22.17,-0.16,-138.5625
2013-07-11,23.47,-0.16,-146.6875
2013-07-12,23.77,-0.16,-148.5625
2013-07-15,23.57,-0.16,-147.3125
2013-07-16,22.78,-0.16,-142.375
2013-07-17,22.51,-0.16,-140.6875
2013-07-18,22.78,-0.16,-142.375
2013-07-19,22.47,-0.16,-140.4375
2013-07-22,22.77,-0.16,-142.3125
2013-07-23,23.21,-0.16,-145.0625
2013-07-24,22.22,-0.16,-138.875
2013-07-25,22.96,-0.16,-143.5
2013-07-26,22.62,-0.16,-141.375
2013-07-29,22.49,-0.16,-140.5625
2013-07-30,22.3,-0.16,-139.375
2013-07-31,21.78,-0.16,-136.125
2013-08-01,22.29,-0.16,-139.3125
2013-08-02,22.62,-0.16,-141.375
2013-08-05,22.41,-0.16,-140.0625
2013-08-06,22.48,-0.16,-140.5
2013-08-07,21.98,-0.14,-157.0
2013-08-08,26.66,-0.14,-190.42857142857142
2013-08-09,27.09,-0.14,-193.49999999999997
2013-08-12,26.92,-0.14,-192.28571428571428
2013-08-13,27.41,-0.14,-195.78571428571428
2013-08-14,27.16,-0.14,-193.99999999999997
2013-08-15,26.57,-0.14,-189.78571428571428
2013-08-16,26.12,-0.14,-186.57142857142856
2013-08-19,26.28,-0.14,-187.7142857142857
2013-08-20,26.74,-0.14,-190.99999999999997
2013-08-21,26.68,-0.14,-190.57142857142856
2013-08-22,27.58,-0.14,-196.99999999999997
2013-08-23,27.23,-0.14,-194.49999999999997
2013-08-26,27.7,-0.14,-197.85714285714283
2013-08-27,26.41,-0.14,-188.64285714285714
2013-08-28,26.75,-0.14,-191.07142857142856
2013-08-29,27.14,-0.14,-193.85714285714283
2013-08-30,27.05,-0.14,-193.2142857142857
2013-09-03,26.78,-0.14,-191.28571428571428
2013-09-04,26.67,-0.14,-190.5
2013-09-05,26.97,-0.14,-192.6428571428571
2013-09-06,26.67,-0.14,-190.5
2013-09-09,27.39,-0.14,-195.64285714285714
2013-09-10,27.99,-0.14,-199.9285714285714
2013-09-11,27.95,-0.14,-199.6428571428571
2013-09-12,27.51,-0.14,-196.5
2013-09-13,27.34,-0.14,-195.28571428571428
2013-09-16,26.93,-0.14,-192.35714285714283
2013-09-17,27.62,-0.14,-197.28571428571428
2013-09-18,28.05,-0.14,-200.35714285714283
2013-09-19,28.34,-0.14,-202.42857142857142
2013-09-20,28.13,-0.14,-200.92857142857142
2013-09-23,28.3,-0.14,-202.14285714285714
2013-09-24,28.01,-0.14,-200.07142857142856
2013-09-25,27.48,-0.14,-196.28571428571428
2013-09-26,29.19,-0.14,-208.5
2013-09-27,27.23,-0.14,-194.49999999999997
2013-09-30,28.22,-0.14,-201.57142857142856
2013-10-01,28.17,-0.14,-201.2142857142857
2013-10-02,28.73,-0.14,-205.2142857142857
2013-10-03,28.37,-0.14,-202.64285714285714
2013-10-04,28.04,-0.14,-200.28571428571425
2013-10-07,27.85,-0.14,-198.92857142857142
2013-10-08,27.28,-0.14,-194.85714285714283
2013-10-09,26.8,-0.14,-191.42857142857142
2013-10-10,27.46,-0.14,-196.14285714285714
2013-10-11,27.45,-0.14,-196.07142857142856
2013-10-14,29.04,-0.14,-207.42857142857142
2013-10-15,29.47,-0.14,-210.49999999999997
2013-10-16,29.74,-0.14,-212.4285714285714
2013-10-17,30.21,-0.14,-215.78571428571428
2013-10-18,30.88,-0.14,-220.57142857142856
2013-10-21,30.35,-0.14,-216.78571428571428
2013-10-22,29.87,-0.14,-213.35714285714283
2013-10-23,30.13,-0.14,-215.2142857142857
2013-10-24,29.87,-0.14,-213.35714285714283
2013-10-25,29.79,-0.14,-212.78571428571425
2013-10-28,30.61,-0.14,-218.6428571428571
2013-10-29,29.92,-0.14,-213.7142857142857
2013-10-30,29.23,-0.14,-208.78571428571428
2013-10-31,28.73,-0.14,-205.2142857142857
2013-11-01,28.4,-0.14,-202.85714285714283
2013-11-04,28.44,-0.14,-203.14285714285714
2013-11-05,28.54,-0.14,-203.85714285714283
2013-11-06,27.24,-0.08,-340.5
2013-11-07,33.23,-0.08,-415.37499999999994
2013-11-08,33.05,-0.08,-413.12499999999994
2013-11-11,33.01,-0.08,-412.62499999999994
2013-11-12,33.47,-0.08,-418.375
2013-11-13,33.67,-0.08,-420.875
2013-11-14,32.51,-0.08,-406.37499999999994
2013-11-15,32.56,-0.08,-407.0
2013-11-18,31.49,-0.08,-393.625
2013-11-19,32.16,-0.08,-401.99999999999994
2013-11-20,32.22,-0.08,-402.75
2013-11-21,32.77,-0.08,-409.62500000000006
2013-11-22,32.41,-0.08,-405.12499999999994
2013-11-25,32.4,-0.08,-405.0
2013-11-26,32.53,-0.08,-406.625
2013-11-27,33.28,-0.08,-416.0
2013-11-29,33.09,-0.08,-413.62500000000006
2013-12-02,34.03,-0.08,-425.375
2013-12-03,34.31,-0.08,-428.875
2013-12-04,34.58,-0.08,-432.24999999999994
2013-12-05,34.44,-0.08,-430.49999999999994
2013-12-06,34.65,-0.08,-433.125
2013-12-09,34.27,-0.08,-428.37500000000006
2013-12-10,33.3,-0.08,-416.24999999999994
2013-12-11,33.56,-0.08,-419.5
2013-12-12,34.6,-0.08,-432.5
2013-12-13,34.5,-0.08,-431.25
2013-12-16,34.38,-0.08,-429.75
2013-12-17,34.27,-0.08,-428.37500000000006
2013-12-18,34.34,-0.08,-429.25000000000006
2013-12-19,33.42,-0.08,-417.75
2013-12-20,34.37,-0.08,-429.62499999999994
2013-12-23,33.88,-0.08,-423.5
2013-12-24,34.05,-0.08,-425.62499999999994
2013-12-26,34.62,-0.08,-432.74999999999994
2013-12-27,35.06,-0.08,-438.25
2013-12-30,35.33,-0.08,-441.62499999999994
2013-12-31,35.41,-0.08,-442.62499999999994
2014-01-02,34.75,-0.08,-434.375
2014-01-03,34.8,-0.08,-434.99999999999994
2014-01-06,35.01,-0.08,-437.62499999999994
2014-01-07,35.47,-0.08,-443.375
2014-01-08,35.48,-0.08,-443.49999999999994
2014-01-09,36.64,-0.08,-458.0
2014-01-10,37.05,-0.08,-463.12499999999994
2014-01-13,37.25,-0.08,-465.625
2014-01-14,36.92,-0.08,-461.5
2014-01-15,37.07,-0.08,-463.375
2014-01-16,37.63,-0.08,-470.375
2014-01-17,37.36,-0.08,-467.0
2014-01-21,37.68,-0.08,-471.0
2014-01-22,37.2,-0.08,-465.0
2014-01-23,36.77,-0.08,-459.62500000000006
2014-01-24,36.68,-0.08,-458.5
2014-01-27,36.15,-0.08,-451.875
2014-01-28,37.1,-0.08,-463.75
2014-01-29,37.56,-0.08,-469.5
2014-01-30,39.25,-0.08,-490.625
2014-01-31,40.46,-0.08,-505.75
2014-02-03,38.98,-0.08,-487.24999999999994
2014-02-04,38.86,-0.08,-485.75
2014-02-05,40.0,-0.08,-500.0
2014-02-06,38.72,-0.08,-484.0
2014-02-07,37.71,-0.08,-471.375
2014-02-10,39.73,-0.08,-496.62499999999994
2014-02-11,40.25,-0.08,-503.125
2014-02-12,41.1,-0.08,-513.75
2014-02-13,42.56,-0.08,-532.0
2014-02-14,43.42,-0.08,-542.75
2014-02-18,43.93,-0.08,-549.125
2014-02-19,44.53,-0.08,-556.625
2014-02-20,43.43,-0.04,-1085.75
2014-02-21,43.11,-0.04,-1077.75
2014-02-24,44.96,-0.04,-1124.0
2014-02-25,45.0,-0.04,-1125.0
2014-02-26,45.46,-0.04,-1136.5
2014-02-27,46.24,-0.04,-1156.0
2014-02-28,45.1,-0.04,-1127.5
2014-03-03,45.08,-0.04,-1127.0
2014-03-04,46.89,-0.04,-1172.25
2014-03-05,49.13,-0.04,-1228.25
2014-03-06,47.54,-0.04,-1188.5
2014-03-07,47.42,-0.04,-1185.5
2014-03-10,46.14,-0.04,-1153.5
2014-03-11,45.72,-0.04,-1143.0
2014-03-12,45.82,-0.04,-1145.5
2014-03-13,45.05,-0.04,-1126.25
2014-03-14,44.7,-0.04,-1117.5
2014-03-17,45.64,-0.04,-1141.0
2014-03-18,47.42,-0.04,-1185.5
2014-03-19,46.6,-0.04,-1165.0
2014-03-20,46.43,-0.04,-1160.75
2014-03-21,44.49,-0.04,-1112.25
2014-03-24,43.09,-0.04,-1077.25
2014-03-25,43.05,-0.04,-1076.25
2014-03-26,42.31,-0.04,-1057.75
2014-03-27,40.5,-0.04,-1012.5
2014-03-28,40.04,-0.04,-1001.0
2014-03-31,41.36,-0.04,-1034.0
2014-04-01,41.29,-0.04,-1032.25
2014-04-02,41.95,-0.04,-1048.75
2014-04-03,40.78,-0.04,-1019.5
2014-04-04,37.99,-0.04,-949.75
2014-04-07,35.68,-0.04,-892.0
2014-04-08,36.72,-0.04,-918.0
2014-04-09,38.28,-0.04,-957.0
2014-04-10,36.05,-0.04,-901.2499999999999
2014-04-11,35.62,-0.04,-890.4999999999999
2014-04-14,35.29,-0.04,-882.25
2014-04-15,34.16,-0.04,-853.9999999999999
2014-04-16,36.03,-0.04,-900.75
2014-04-17,36.58,-0.04,-914.4999999999999
2014-04-21,36.07,-0.04,-901.75
2014-04-22,36.12,-0.04,-902.9999999999999
2014-04-23,36.01,-0.04,-900.2499999999999
2014-04-24,34.68,-0.04,-867.0
2014-04-25,33.38,-0.04,-834.5
2014-04-28,32.66,-0.04,-816.4999999999999
2014-04-29,32.46,-0.04,-811.5
2014-04-30,32.44,-0.04,-810.9999999999999
2014-05-01,32.75,-0.17,-192.6470588235294
2014-05-02,31.85,-0.17,-187.35294117647058
2014-05-05,31.49,-0.17,-185.23529411764704
2014-05-06,30.5,-0.17,-179.41176470588235
2014-05-07,29.68,-0.17,-174.58823529411762
2014-05-08,30.1,-0.17,-177.05882352941177
2014-05-09,31.52,-0.17,-185.41176470588235
2014-05-12,32.09,-0.17,-188.76470588235296
2014-05-13,31.86,-0.17,-187.41176470588235
2014-05-14,31.81,-0.17,-187.1176470588235
2014-05-15,31.75,-0.17,-186.76470588235293
2014-05-16,32.42,-0.17,-190.70588235294116
2014-05-19,32.56,-0.17,-191.52941176470588
2014-05-20,31.3,-0.17,-184.1176470588235
2014-05-21,31.93,-0.17,-187.8235294117647
2014-05-22,32.35,-0.17,-190.2941176470588
2014-05-23,33.18,-0.17,-195.17647058823528
2014-05-27,34.56,-0.17,-203.2941176470588
2014-05-28,34.18,-0.17,-201.05882352941174
2014-05-29,34.42,-0.17,-202.47058823529412
2014-05-30,33.76,-0.17,-198.58823529411762
2014-06-02,33.24,-0.17,-195.52941176470588
2014-06-03,32.58,-0.17,-191.6470588235294
2014-06-04,34.88,-0.17,-205.1764705882353
2014-06-05,36.13,-0.17,-212.52941176470588
2014-06-06,36.72,-0.17,-215.99999999999997
2014-06-09,37.38,-0.17,-219.88235294117646
2014-06-10,37.08,-0.17,-218.1176470588235
2014-06-11,36.23,-0.17,-213.1176470588235
2014-06-12,36.01,-0.17,-211.82352941176467
2014-06-13,36.0,-0.17,-211.76470588235293
2014-06-16,37.83,-0.17,-222.52941176470586
2014-06-17,39.22,-0.17,-230.70588235294116
2014-06-18,39.89,-0.17,-234.6470588235294
2014-06-19,39.99,-0.17,-235.23529411764704
2014-06-20,41.0,-0.17,-241.17647058823528
2014-06-23,40.91,-0.17,-240.64705882352936
2014-06-24,40.74,-0.17,-239.64705882352942
2014-06-25,40.81,-0.17,-240.05882352941177
2014-06-26,40.4,-0.17,-237.6470588235294
2014-06-27,39.65,-0.17,-233.23529411764704
2014-06-30,39.66,-0.17,-233.29411764705878
2014-07-01,39.68,-0.17,-233.41176470588235
2014-07-02,39.73,-0.17,-233.70588235294113
2014-07-03,39.83,-0.17,-234.29411764705878
2014-07-07,37.93,-0.17,-223.1176470588235
2014-07-08,35.35,-0.17,-207.94117647058823
2014-07-09,36.17,-0.17,-212.76470588235293
2014-07-10,35.93,-0.17,-211.35294117647058
