date,TSN,TSN_EPS,PE Ratio
1984-06-13,4.17,,
1984-06-14,4.06,,
1984-06-15,4.0,,
1984-06-18,4.06,,
1984-06-19,4.0,,
1984-06-20,4.0,,
1984-06-21,4.06,,
1984-06-22,4.06,,
1984-06-25,4.06,,
1984-06-26,4.0,,
1984-06-27,4.0,,
1984-06-28,4.0,,
1984-06-29,4.06,,
1984-07-02,4.0,,
1984-07-03,4.0,,
1984-07-05,3.94,,
1984-07-06,3.94,,
1984-07-09,3.89,,
1984-07-10,3.83,,
1984-07-11,3.83,,
1984-07-12,3.61,,
1984-07-13,3.72,,
1984-07-16,3.78,,
1984-07-17,3.78,,
1984-07-18,3.83,,
1984-07-19,3.83,,
1984-07-20,3.83,,
1984-07-23,3.83,,
1984-07-24,3.83,,
1984-07-25,3.83,,
1984-07-26,3.83,,
1984-07-27,3.83,,
1984-07-30,3.83,,
1984-07-31,3.89,,
1984-08-01,3.89,,
1984-08-02,3.83,,
1984-08-03,3.89,,
1984-08-06,3.89,,
1984-08-07,3.83,,
1984-08-08,3.89,,
1984-08-09,3.83,,
1984-08-10,3.83,,
1984-08-13,3.83,,
1984-08-14,3.83,,
1984-08-15,3.83,,
1984-08-16,3.78,,
1984-08-17,3.72,,
1984-08-20,3.72,,
1984-08-21,3.72,,
1984-08-22,3.72,,
1984-08-23,3.72,,
1984-08-24,3.67,,
1984-08-27,3.67,,
1984-08-28,3.72,,
1984-08-29,3.83,,
1984-08-30,3.89,,
1984-08-31,3.89,,
1984-09-04,3.89,,
1984-09-05,3.89,,
1984-09-06,3.89,,
1984-09-07,3.89,,
1984-09-10,4.06,,
1984-09-11,4.06,,
1984-09-12,4.06,,
1984-09-13,4.06,,
1984-09-14,4.17,,
1984-09-17,4.17,,
1984-09-18,4.17,,
1984-09-19,4.22,,
1984-09-20,4.22,,
1984-09-21,4.22,,
1984-09-24,4.22,,
1984-09-25,4.17,,
1984-09-26,4.17,,
1984-09-27,4.28,,
1984-09-28,4.22,,
1984-10-01,4.22,,
1984-10-02,4.22,,
1984-10-03,4.28,,
1984-10-04,4.28,,
1984-10-05,4.28,,
1984-10-08,4.22,,
1984-10-09,4.17,,
1984-10-10,4.22,,
1984-10-11,4.28,,
1984-10-12,4.28,,
1984-10-15,4.28,,
1984-10-16,4.28,,
1984-10-17,4.28,,
1984-10-18,4.33,,
1984-10-19,4.44,,
1984-10-22,4.5,,
1984-10-23,4.44,,
1984-10-24,4.44,,
1984-10-25,4.44,,
1984-10-26,4.39,,
1984-10-29,4.44,,
1984-10-30,4.44,,
1984-10-31,4.44,,
1984-11-01,4.44,,
1984-11-02,4.5,,
1984-11-05,4.5,,
1984-11-06,4.67,,
1984-11-07,4.72,,
1984-11-08,4.94,,
1984-11-09,5.22,,
1984-11-12,5.17,,
1984-11-13,5.11,,
1984-11-14,5.17,,
1984-11-15,5.17,,
1984-11-16,5.33,,
1984-11-19,5.5,,
1984-11-20,5.61,,
1984-11-21,5.61,,
1984-11-23,5.61,,
1984-11-26,5.61,,
1984-11-27,5.61,,
1984-11-28,5.5,,
1984-11-29,5.44,,
1984-11-30,5.39,,
1984-12-03,5.39,,
1984-12-04,5.33,,
1984-12-05,5.33,,
1984-12-06,5.39,,
1984-12-07,5.39,,
1984-12-10,5.39,,
1984-12-11,5.44,,
1984-12-12,5.72,,
1984-12-13,5.78,,
1984-12-14,6.11,,
1984-12-17,6.11,,
1984-12-18,6.17,,
1984-12-19,6.33,,
1984-12-20,6.56,,
1984-12-21,6.56,,
1984-12-24,6.67,,
1984-12-26,6.72,,
1984-12-27,6.94,,
1984-12-28,7.61,,
1984-12-31,8.0,,
1985-01-02,6.67,,
1985-01-03,7.22,,
1985-01-04,7.5,,
1985-01-07,7.22,,
1985-01-08,7.06,,
1985-01-09,7.22,,
1985-01-10,7.28,,
1985-01-11,7.28,,
1985-01-14,7.17,,
1985-01-15,7.28,,
1985-01-16,7.28,,
1985-01-17,7.28,,
1985-01-18,7.11,,
1985-01-21,7.17,,
1985-01-22,7.17,,
1985-01-23,7.56,,
1985-01-24,7.83,,
1985-01-25,7.89,,
1985-01-28,8.28,,
1985-01-29,8.22,,
1985-01-30,8.22,,
1985-01-31,8.17,,
1985-02-01,7.94,,
1985-02-04,8.11,,
1985-02-05,8.11,,
1985-02-06,8.11,,
1985-02-07,8.28,,
1985-02-08,8.39,,
1985-02-11,8.44,,
1985-02-12,8.5,,
1985-02-13,8.5,,
1985-02-14,8.28,,
1985-02-15,8.44,,
1985-02-19,8.5,,
1985-02-20,8.44,,
1985-02-21,8.61,,
1985-02-22,8.72,,
1985-02-25,8.78,,
1985-02-26,9.11,,
1985-02-27,9.33,,
1985-02-28,9.44,,
1985-03-01,9.72,,
1985-03-04,9.78,,
1985-03-05,9.89,,
1985-03-06,9.61,,
1985-03-07,9.0,,
1985-03-08,9.28,,
1985-03-11,9.39,,
1985-03-12,9.56,,
1985-03-13,9.5,,
1985-03-14,9.67,,
1985-03-15,9.39,,
1985-03-18,9.5,,
1985-03-19,9.61,,
1985-03-20,9.39,,
1985-03-21,9.0,,
1985-03-22,8.94,,
1985-03-25,9.11,,
1985-03-26,9.22,,
1985-03-27,9.11,,
1985-03-28,9.28,,
1985-03-29,9.33,,
1985-04-01,9.22,,
1985-04-02,9.22,,
1985-04-03,9.39,,
1985-04-04,9.39,,
1985-04-08,9.39,,
1985-04-09,9.39,,
1985-04-10,9.33,,
1985-04-11,9.5,,
1985-04-12,9.44,,
1985-04-15,9.56,,
1985-04-16,4.11,,
1985-04-17,4.06,,
1985-04-18,4.0,,
1985-04-19,4.06,,
1985-04-22,4.11,,
1985-04-23,4.17,,
1985-04-24,4.11,,
1985-04-25,4.17,,
1985-04-26,4.22,,
1985-04-29,4.5,,
1985-04-30,4.5,,
1985-05-01,4.72,,
1985-05-02,4.67,,
1985-05-03,4.67,,
1985-05-06,4.72,,
1985-05-07,4.61,,
1985-05-08,4.56,,
1985-05-09,4.67,,
1985-05-10,4.53,,
1985-05-13,4.22,,
1985-05-14,4.22,,
1985-05-15,4.17,,
1985-05-16,4.28,,
1985-05-17,4.44,,
1985-05-20,4.56,,
1985-05-21,4.44,,
1985-05-22,4.5,,
1985-05-23,4.5,,
1985-05-24,4.44,,
1985-05-28,4.5,,
1985-05-29,4.39,,
1985-05-30,4.44,,
1985-05-31,4.44,,
1985-06-03,4.39,,
1985-06-04,4.28,,
1985-06-05,4.39,,
1985-06-06,4.44,,
1985-06-07,4.39,,
1985-06-10,4.44,,
1985-06-11,4.44,,
1985-06-12,4.44,,
1985-06-13,4.28,,
1985-06-14,4.33,,
1985-06-17,4.33,,
1985-06-18,4.22,,
1985-06-19,4.31,,
1985-06-20,4.33,,
1985-06-21,4.44,,
1985-06-24,4.44,,
1985-06-25,4.44,,
1985-06-26,4.61,,
1985-06-27,4.78,,
1985-06-28,4.78,,
1985-07-01,4.83,,
1985-07-02,5.11,,
1985-07-03,5.06,,
1985-07-05,5.31,,
1985-07-08,5.28,,
1985-07-09,5.11,,
1985-07-10,5.25,,
1985-07-11,5.61,,
1985-07-12,5.72,,
1985-07-15,5.67,,
1985-07-16,5.72,,
1985-07-17,5.44,,
1985-07-18,5.67,,
1985-07-19,5.78,,
1985-07-22,5.78,,
1985-07-23,5.78,,
1985-07-24,5.5,,
1985-07-25,5.53,,
1985-07-26,5.33,,
1985-07-29,5.17,,
1985-07-30,5.17,,
1985-07-31,5.28,,
1985-08-01,5.44,,
1985-08-02,5.39,,
1985-08-05,5.39,,
1985-08-06,5.33,,
1985-08-07,5.36,,
1985-08-08,5.44,,
1985-08-09,5.44,,
1985-08-12,5.28,,
1985-08-13,5.28,,
1985-08-14,5.39,,
1985-08-15,5.28,,
1985-08-16,5.22,,
1985-08-19,5.22,,
1985-08-20,5.33,,
1985-08-21,5.44,,
1985-08-22,5.33,,
1985-08-23,5.44,,
1985-08-26,5.44,,
1985-08-27,5.17,,
1985-08-28,5.33,,
1985-08-29,5.39,,
1985-08-30,5.39,,
1985-09-03,5.28,,
1985-09-04,5.28,,
1985-09-05,5.33,,
1985-09-06,5.22,,
1985-09-09,5.33,,
1985-09-10,5.22,,
1985-09-11,5.0,,
1985-09-12,5.06,,
1985-09-13,4.89,,
1985-09-16,4.92,,
1985-09-17,4.92,,
1985-09-18,4.94,,
1985-09-19,4.89,,
1985-09-20,4.94,,
1985-09-23,4.89,,
1985-09-24,4.78,,
1985-09-25,4.78,,
1985-09-26,4.78,,
1985-09-30,4.78,,
1985-10-01,4.81,,
1985-10-02,5.0,,
1985-10-03,5.06,,
1985-10-04,5.11,,
1985-10-07,5.0,,
1985-10-08,4.89,,
1985-10-09,4.83,,
1985-10-10,4.78,,
1985-10-11,4.83,,
1985-10-14,4.83,,
1985-10-15,4.89,,
1985-10-16,4.92,,
1985-10-17,5.06,,
1985-10-18,5.0,,
1985-10-21,5.11,,
1985-10-22,5.11,,
1985-10-23,5.06,,
1985-10-24,5.0,,
1985-10-25,5.0,,
1985-10-28,5.11,,
1985-10-29,5.17,,
1985-10-30,5.17,,
1985-10-31,5.22,,
1985-11-01,5.25,,
1985-11-04,5.33,,
1985-11-05,5.61,,
1985-11-06,5.5,,
1985-11-07,5.67,,
1985-11-08,5.83,,
1985-11-11,6.0,,
1985-11-12,6.11,,
1985-11-13,5.89,,
1985-11-14,5.89,,
1985-11-15,5.89,,
1985-11-18,5.89,,
1985-11-19,5.72,,
1985-11-20,5.67,,
1985-11-21,5.72,,
1985-11-22,5.78,,
1985-11-25,5.72,,
1985-11-26,5.83,,
1985-11-27,6.06,,
1985-11-29,6.0,,
1985-12-02,5.94,,
1985-12-03,5.92,,
1985-12-04,6.0,,
1985-12-05,6.11,,
1985-12-06,6.06,,
1985-12-09,6.11,,
1985-12-10,6.17,,
1985-12-11,6.06,,
1985-12-12,6.11,,
1985-12-13,6.22,,
1985-12-16,6.17,,
1985-12-17,6.28,,
1985-12-18,6.06,,
1985-12-19,5.72,,
1985-12-20,5.83,,
1985-12-23,5.89,,
1985-12-24,5.86,,
1985-12-26,5.92,,
1985-12-27,5.94,,
1985-12-30,6.0,,
1985-12-31,6.11,,
1986-01-02,6.08,,
1986-01-03,5.83,,
1986-01-06,5.78,,
1986-01-07,6.06,,
1986-01-08,6.17,,
1986-01-09,6.17,,
1986-01-10,6.61,,
1986-01-13,6.67,,
1986-01-14,6.39,,
1986-01-15,6.67,,
1986-01-16,6.5,,
1986-01-17,6.5,,
1986-01-20,6.56,,
1986-01-21,6.61,,
1986-01-22,6.61,,
1986-01-23,6.67,,
1986-01-24,7.0,,
1986-01-27,6.89,,
1986-01-28,7.39,,
1986-01-29,7.56,,
1986-01-30,7.33,,
1986-01-31,7.44,,
1986-02-03,7.33,,
1986-02-04,7.44,,
1986-02-05,7.5,,
1986-02-06,7.44,,
1986-02-07,7.5,,
1986-02-10,7.44,,
1986-02-11,7.56,,
1986-02-12,7.72,,
1986-02-13,7.78,,
1986-02-14,8.0,,
1986-02-18,8.11,,
1986-02-19,8.28,,
1986-02-20,8.19,,
1986-02-21,8.0,,
1986-02-24,7.83,,
1986-02-25,7.89,,
1986-02-26,8.17,,
1986-02-27,8.28,,
1986-02-28,8.61,,
1986-03-03,8.81,,
1986-03-04,8.78,,
1986-03-05,8.78,,
1986-03-06,8.78,,
1986-03-07,9.0,,
1986-03-10,9.56,,
1986-03-11,9.53,,
1986-03-12,9.33,,
1986-03-13,9.28,,
1986-03-14,9.44,,
1986-03-17,9.33,,
1986-03-18,9.0,,
1986-03-19,9.28,,
1986-03-20,9.33,,
1986-03-21,9.22,,
1986-03-24,9.22,,
1986-03-25,9.17,,
1986-03-26,9.06,,
1986-03-27,8.89,,
1986-03-31,9.06,,
1986-04-01,9.17,,
1986-04-02,9.33,,
1986-04-03,9.5,,
1986-04-04,9.33,,
1986-04-07,8.94,,
1986-04-08,9.22,,
1986-04-09,9.33,,
1986-04-10,9.33,,
1986-04-11,9.33,,
1986-04-14,9.44,,
1986-04-15,9.67,,
1986-04-16,5.28,,
1986-04-17,5.44,,
1986-04-18,5.72,,
1986-04-21,5.44,,
1986-04-22,5.61,,
1986-04-23,5.56,,
1986-04-24,5.67,,
1986-04-25,5.72,,
1986-04-28,5.89,,
1986-04-29,5.83,,
1986-04-30,5.5,,
1986-05-01,5.44,,
1986-05-02,5.61,,
1986-05-05,5.72,,
1986-05-06,5.56,,
1986-05-07,5.47,,
1986-05-08,5.39,,
1986-05-09,5.22,,
1986-05-12,5.22,,
1986-05-13,5.11,,
1986-05-14,5.42,,
1986-05-15,5.39,,
1986-05-16,5.56,,
1986-05-19,5.56,,
1986-05-20,5.56,,
1986-05-21,5.56,,
1986-05-22,5.61,,
1986-05-23,5.56,,
1986-05-27,5.61,,
1986-05-28,5.56,,
1986-05-29,5.5,,
1986-05-30,5.61,,
1986-06-02,5.56,,
1986-06-03,5.56,,
1986-06-04,5.56,,
1986-06-05,5.5,,
1986-06-06,5.56,,
1986-06-09,5.56,,
1986-06-10,5.58,,
1986-06-11,5.58,,
1986-06-12,5.67,,
1986-06-13,6.28,,
1986-06-16,6.44,,
1986-06-17,6.28,,
1986-06-18,6.28,,
1986-06-19,6.33,,
1986-06-20,6.28,,
1986-06-23,6.33,,
1986-06-24,6.67,,
1986-06-25,7.33,,
1986-06-26,7.78,,
1986-06-27,7.89,,
1986-06-30,8.0,,
1986-07-01,8.11,,
1986-07-02,8.22,,
1986-07-03,8.39,,
1986-07-07,7.33,,
1986-07-08,6.67,,
1986-07-09,7.56,,
1986-07-10,7.5,,
1986-07-11,7.33,,
1986-07-14,6.83,,
1986-07-15,6.83,,
1986-07-16,7.17,,
1986-07-17,7.56,,
1986-07-18,7.22,,
1986-07-21,7.11,,
1986-07-22,6.67,,
1986-07-23,6.61,,
1986-07-24,6.94,,
1986-07-25,7.11,,
1986-07-28,6.78,,
1986-07-29,6.67,,
1986-07-30,6.56,,
1986-07-31,6.61,,
1986-08-01,6.33,,
1986-08-04,6.28,,
1986-08-05,6.56,,
1986-08-06,6.72,,
1986-08-07,6.78,,
1986-08-08,6.61,,
1986-08-11,6.61,,
1986-08-12,6.72,,
1986-08-13,6.78,,
1986-08-14,6.83,,
1986-08-15,6.67,,
1986-08-18,6.67,,
1986-08-19,6.39,,
1986-08-20,6.44,,
1986-08-21,6.33,,
1986-08-22,6.22,,
1986-08-25,5.89,,
1986-08-26,5.67,,
1986-08-27,6.0,,
1986-08-28,6.11,,
1986-08-29,6.17,,
1986-09-02,6.22,,
1986-09-03,6.06,,
1986-09-04,6.17,,
1986-09-05,6.22,,
1986-09-08,6.0,,
1986-09-09,6.06,,
1986-09-10,6.0,,
1986-09-11,5.5,,
1986-09-12,5.28,,
1986-09-15,5.06,,
1986-09-16,5.0,,
1986-09-17,5.44,,
1986-09-18,5.72,,
1986-09-19,5.39,,
1986-09-22,5.61,,
1986-09-23,5.78,,
1986-09-24,5.72,,
1986-09-25,5.61,,
1986-09-26,5.5,,
1986-09-29,5.39,,
1986-09-30,5.33,,
1986-10-01,5.39,,
1986-10-02,5.56,,
1986-10-03,5.56,,
1986-10-06,5.44,,
1986-10-07,5.44,,
1986-10-08,5.44,,
1986-10-09,5.5,,
1986-10-10,5.56,,
1986-10-13,5.56,,
1986-10-14,5.72,,
1986-10-15,5.78,,
1986-10-16,5.72,,
1986-10-17,5.67,,
1986-10-20,5.64,,
1986-10-21,5.56,,
1986-10-22,5.61,,
1986-10-23,5.67,,
1986-10-24,5.67,,
1986-10-27,5.78,,
1986-10-28,5.78,,
1986-10-29,5.72,,
1986-10-30,5.78,,
1986-10-31,5.81,,
1986-11-03,5.81,,
1986-11-04,5.81,,
1986-11-05,5.78,,
1986-11-06,5.75,,
1986-11-07,5.81,,
1986-11-10,5.69,,
1986-11-11,5.67,,
1986-11-12,5.5,,
1986-11-13,5.56,,
1986-11-14,5.5,,
1986-11-17,5.42,,
1986-11-18,5.33,,
1986-11-19,5.42,,
1986-11-20,5.56,,
1986-11-21,5.39,,
1986-11-24,5.47,,
1986-11-25,5.33,,
1986-11-26,5.36,,
1986-11-28,5.25,,
1986-12-01,5.25,,
1986-12-02,5.69,,
1986-12-03,5.67,,
1986-12-04,5.56,,
1986-12-05,5.39,,
1986-12-08,5.44,,
1986-12-09,5.47,,
1986-12-10,5.39,,
1986-12-11,5.36,,
1986-12-12,5.31,,
1986-12-15,5.31,,
1986-12-16,5.31,,
1986-12-17,5.25,,
1986-12-18,5.28,,
1986-12-19,5.42,,
1986-12-22,5.53,,
1986-12-23,5.47,,
1986-12-24,5.58,,
1986-12-26,5.67,,
1986-12-29,5.83,,
1986-12-30,6.11,,
1986-12-31,6.06,,
1987-01-02,6.03,,
1987-01-05,6.11,,
1987-01-06,6.22,,
1987-01-07,6.39,,
1987-01-08,6.67,,
1987-01-09,6.61,,
1987-01-12,6.61,,
1987-01-13,6.47,,
1987-01-14,6.39,,
1987-01-15,6.22,,
1987-01-16,6.17,,
1987-01-19,6.28,,
1987-01-20,6.22,,
1987-01-21,6.28,,
1987-01-22,6.42,,
1987-01-23,6.33,,
1987-01-26,6.22,,
1987-01-27,6.28,,
1987-01-28,6.28,,
1987-01-29,6.22,,
1987-01-30,6.22,,
1987-02-02,6.28,,
1987-02-03,6.22,,
1987-02-04,6.22,,
1987-02-05,6.19,,
1987-02-06,6.14,,
1987-02-09,6.22,,
1987-02-10,6.47,,
1987-02-11,6.78,,
1987-02-12,6.86,,
1987-02-13,6.89,,
1987-02-17,6.94,,
1987-02-18,6.78,,
1987-02-19,6.81,,
1987-02-20,6.92,,
1987-02-23,7.11,,
1987-02-24,7.11,,
1987-02-25,7.25,,
1987-02-26,7.22,,
1987-02-27,6.67,,
1987-03-02,6.78,,
1987-03-03,6.89,,
1987-03-04,6.61,,
1987-03-05,6.67,,
1987-03-06,6.67,,
1987-03-09,6.72,,
1987-03-10,6.83,,
1987-03-11,6.89,,
1987-03-12,6.89,,
1987-03-13,6.78,,
1987-03-16,6.89,,
1987-03-17,7.11,,
1987-03-18,7.33,,
1987-03-19,7.5,,
1987-03-20,7.28,,
1987-03-23,7.44,,
1987-03-24,7.33,,
1987-03-25,7.28,,
1987-03-26,7.33,,
1987-03-27,7.11,,
1987-03-30,7.06,,
1987-03-31,7.5,,
1987-04-01,7.33,,
1987-04-02,7.36,,
1987-04-03,7.44,,
1987-04-06,7.61,,
1987-04-07,7.56,,
1987-04-08,7.67,,
1987-04-09,7.75,,
1987-04-10,7.67,,
1987-04-13,7.61,,
1987-04-14,7.33,,
1987-04-15,7.5,,
1987-04-16,7.42,,
1987-04-20,7.58,,
1987-04-21,7.58,,
1987-04-22,7.5,,
1987-04-23,7.33,,
1987-04-24,7.17,,
1987-04-27,7.38,,
1987-04-28,7.33,,
1987-04-29,7.46,,
1987-04-30,7.42,,
1987-05-01,7.38,,
1987-05-04,7.33,,
1987-05-05,7.08,,
1987-05-06,6.83,,
1987-05-07,7.0,,
1987-05-08,6.92,,
1987-05-11,7.0,,
1987-05-12,7.08,,
1987-05-13,7.0,,
1987-05-14,6.96,,
1987-05-15,7.04,,
1987-05-18,7.25,,
1987-05-19,7.04,,
1987-05-20,7.08,,
1987-05-21,7.0,,
1987-05-22,6.92,,
1987-05-26,6.96,,
1987-05-27,6.88,,
1987-05-28,6.96,,
1987-05-29,6.92,,
1987-06-01,6.71,,
1987-06-02,6.33,,
1987-06-03,6.33,,
1987-06-04,6.42,,
1987-06-05,6.38,,
1987-06-08,6.5,,
1987-06-09,6.42,,
1987-06-10,6.46,,
1987-06-11,6.54,,
1987-06-12,6.42,,
1987-06-15,6.38,,
1987-06-16,6.25,,
1987-06-17,6.04,,
1987-06-18,6.13,,
1987-06-19,6.0,,
1987-06-22,6.0,,
1987-06-23,6.13,,
1987-06-24,6.5,,
1987-06-25,6.58,,
1987-06-26,6.46,,
1987-06-29,6.38,,
1987-06-30,6.25,,
1987-07-01,6.13,,
1987-07-02,6.08,,
1987-07-06,6.04,,
1987-07-07,6.08,,
1987-07-08,5.96,,
1987-07-09,5.67,,
1987-07-10,5.67,,
1987-07-13,5.71,,
1987-07-14,5.96,,
1987-07-15,6.17,,
1987-07-16,6.46,,
1987-07-17,6.54,,
1987-07-20,6.21,,
1987-07-21,6.08,,
1987-07-22,6.17,,
1987-07-23,6.25,,
1987-07-24,6.29,,
1987-07-27,6.21,,
1987-07-28,6.04,,
1987-07-29,6.08,,
1987-07-30,6.17,,
1987-07-31,6.17,,
1987-08-03,6.08,,
1987-08-04,6.0,,
1987-08-05,6.04,,
1987-08-06,6.04,,
1987-08-07,5.96,,
1987-08-10,6.0,,
1987-08-11,6.0,,
1987-08-12,5.96,,
1987-08-13,5.96,,
1987-08-14,6.0,,
1987-08-17,6.0,,
1987-08-18,6.04,,
1987-08-19,6.42,,
1987-08-20,6.79,,
1987-08-21,6.71,,
1987-08-24,6.96,,
1987-08-25,6.96,,
1987-08-26,7.0,,
1987-08-27,6.79,,
1987-08-28,6.71,,
1987-08-31,6.83,,
1987-09-01,6.79,,
1987-09-02,6.83,,
1987-09-03,6.75,,
1987-09-04,6.79,,
1987-09-08,6.71,,
1987-09-09,6.67,,
1987-09-10,6.83,,
1987-09-11,7.0,,
1987-09-14,7.13,,
1987-09-15,7.38,,
1987-09-16,7.58,,
1987-09-17,7.63,,
1987-09-18,7.83,,
1987-09-21,7.58,,
1987-09-22,7.46,,
1987-09-23,7.29,,
1987-09-24,6.96,,
1987-09-25,7.04,,
1987-09-28,7.08,,
1987-09-29,7.17,,
1987-09-30,7.17,,
1987-10-01,7.33,,
1987-10-02,7.21,,
1987-10-05,7.08,,
1987-10-06,6.71,,
1987-10-07,6.75,,
1987-10-08,6.63,,
1987-10-09,6.63,,
1987-10-12,6.5,,
1987-10-13,6.58,,
1987-10-14,6.33,,
1987-10-15,6.33,,
1987-10-16,6.21,,
1987-10-19,5.33,,
1987-10-20,5.25,,
1987-10-21,5.75,,
1987-10-22,5.42,,
1987-10-23,5.33,,
1987-10-26,5.21,,
1987-10-27,5.29,,
1987-10-28,5.38,,
1987-10-29,5.38,,
1987-10-30,5.67,,
1987-11-02,5.71,,
1987-11-03,5.5,,
1987-11-04,5.42,,
1987-11-05,5.5,,
1987-11-06,5.5,,
1987-11-09,5.25,,
1987-11-10,5.38,,
1987-11-11,5.54,,
1987-11-12,5.5,,
1987-11-13,5.33,,
1987-11-16,5.33,,
1987-11-17,5.29,,
1987-11-18,5.33,,
1987-11-19,5.08,,
1987-11-20,5.04,,
1987-11-23,5.0,,
1987-11-24,5.0,,
1987-11-25,5.0,,
1987-11-27,5.0,,
1987-11-30,4.88,,
1987-12-01,4.88,,
1987-12-02,4.88,,
1987-12-03,4.5,,
1987-12-04,3.67,,
1987-12-07,4.29,,
1987-12-08,4.67,,
1987-12-09,4.67,,
1987-12-10,4.5,,
1987-12-11,4.63,,
1987-12-14,4.79,,
1987-12-15,4.58,,
1987-12-16,4.46,,
1987-12-17,4.54,,
1987-12-18,4.54,,
1987-12-21,4.58,,
1987-12-22,4.58,,
1987-12-23,4.63,,
1987-12-24,4.54,,
1987-12-28,4.46,,
1987-12-29,4.29,,
1987-12-30,4.33,,
1987-12-31,4.29,,
1988-01-04,4.5,,
1988-01-05,4.58,,
1988-01-06,4.71,,
1988-01-07,5.0,,
1988-01-08,4.71,,
1988-01-11,4.67,,
1988-01-12,4.58,,
1988-01-13,4.5,,
1988-01-14,4.42,,
1988-01-15,4.54,,
1988-01-18,4.54,,
1988-01-19,4.46,,
1988-01-20,4.46,,
1988-01-21,4.54,,
1988-01-22,4.5,,
1988-01-25,4.54,,
1988-01-26,4.17,,
1988-01-27,4.17,,
1988-01-28,4.17,,
1988-01-29,4.08,,
1988-02-01,4.08,,
1988-02-02,4.08,,
1988-02-03,3.75,,
1988-02-04,3.83,,
1988-02-05,3.83,,
1988-02-08,3.83,,
1988-02-09,3.83,,
1988-02-10,3.92,,
1988-02-11,4.04,,
1988-02-12,4.25,,
1988-02-16,4.46,,
1988-02-17,4.33,,
1988-02-18,4.29,,
1988-02-19,4.33,,
1988-02-22,4.33,,
1988-02-23,4.29,,
1988-02-24,4.17,,
1988-02-25,4.17,,
1988-02-26,4.17,,
1988-02-29,4.25,,
1988-03-01,4.17,,
1988-03-02,4.08,,
1988-03-03,4.08,,
1988-03-04,4.17,,
1988-03-07,4.17,,
1988-03-08,4.13,,
1988-03-09,4.33,,
1988-03-10,4.42,,
1988-03-11,4.54,,
1988-03-14,4.75,,
1988-03-15,4.63,,
1988-03-16,4.63,,
1988-03-17,4.63,,
1988-03-18,4.5,,
1988-03-21,4.46,,
1988-03-22,4.54,,
1988-03-23,4.5,,
1988-03-24,4.38,,
1988-03-25,4.33,,
1988-03-28,4.17,,
1988-03-29,4.21,,
1988-03-30,4.29,,
1988-03-31,4.29,,
1988-04-04,4.25,,
1988-04-05,4.25,,
1988-04-06,4.25,,
1988-04-07,4.25,,
1988-04-08,4.25,,
1988-04-11,4.25,,
1988-04-12,4.21,,
1988-04-13,4.21,,
1988-04-14,4.21,,
1988-04-15,4.21,,
1988-04-18,4.21,,
1988-04-19,4.38,,
1988-04-20,4.33,,
1988-04-21,4.38,,
1988-04-22,4.5,,
1988-04-25,4.58,,
1988-04-26,4.63,,
1988-04-27,4.92,,
1988-04-28,4.92,,
1988-04-29,5.0,,
1988-05-02,5.25,,
1988-05-03,5.21,,
1988-05-04,5.29,,
1988-05-05,5.21,,
1988-05-06,5.33,,
1988-05-09,5.25,,
1988-05-10,5.33,,
1988-05-11,5.21,,
1988-05-12,5.21,,
1988-05-13,5.46,,
1988-05-16,5.54,,
1988-05-17,5.46,,
1988-05-18,5.38,,
1988-05-19,5.38,,
1988-05-20,5.38,,
1988-05-23,5.21,,
1988-05-24,5.25,,
1988-05-25,5.63,,
1988-05-26,5.71,,
1988-05-27,5.71,,
1988-05-31,5.75,,
1988-06-01,5.75,,
1988-06-02,5.63,,
1988-06-03,5.58,,
1988-06-06,5.83,,
1988-06-07,5.71,,
1988-06-08,5.92,,
1988-06-09,5.83,,
1988-06-10,5.88,,
1988-06-13,5.79,,
1988-06-14,5.79,,
1988-06-15,5.88,,
1988-06-16,5.67,,
1988-06-17,5.88,,
1988-06-20,5.96,,
1988-06-21,5.92,,
1988-06-22,6.0,,
1988-06-23,6.17,,
1988-06-24,6.04,,
1988-06-27,6.0,,
1988-06-28,6.04,,
1988-06-29,6.04,,
1988-06-30,6.33,,
1988-07-01,6.54,,
1988-07-05,6.5,,
1988-07-06,6.25,,
1988-07-07,6.79,,
1988-07-08,6.63,,
1988-07-11,6.58,,
1988-07-12,6.58,,
1988-07-13,6.63,,
1988-07-14,6.58,,
1988-07-15,6.58,,
1988-07-18,6.42,,
1988-07-19,6.21,,
1988-07-20,6.29,,
1988-07-21,6.17,,
1988-07-22,6.21,,
1988-07-25,6.21,,
1988-07-26,6.21,,
1988-07-27,6.17,,
1988-07-28,6.17,,
1988-07-29,6.21,,
1988-08-01,6.21,,
1988-08-02,6.17,,
1988-08-03,6.17,,
1988-08-04,6.17,,
1988-08-05,6.04,,
1988-08-08,6.13,,
1988-08-09,6.0,,
1988-08-10,5.88,,
1988-08-11,5.88,,
1988-08-12,5.88,,
1988-08-15,5.83,,
1988-08-16,5.79,,
1988-08-17,5.83,,
1988-08-18,5.83,,
1988-08-19,5.83,,
1988-08-22,5.71,,
1988-08-23,5.58,,
1988-08-24,5.67,,
1988-08-25,5.71,,
1988-08-26,5.67,,
1988-08-29,5.71,,
1988-08-30,5.71,,
1988-08-31,5.67,,
1988-09-01,5.67,,
1988-09-02,5.67,,
1988-09-06,5.71,,
1988-09-07,5.83,,
1988-09-08,5.88,,
1988-09-09,5.92,,
1988-09-12,5.92,,
1988-09-13,5.83,,
