date,WDC,WDC_EPS,PE Ratio
2014-10-27,92.95,1.37,67.84671532846716
2014-10-28,93.08,1.37,67.94160583941606
2014-10-29,95.79,1.37,69.91970802919708
2014-10-30,95.19,1.37,69.48175182481751
2014-10-31,98.37,1.37,71.8029197080292
2014-11-03,100.75,1.37,73.54014598540145
2014-11-04,100.0,1.81,55.248618784530386
2014-11-05,101.28,1.81,55.95580110497237
2014-11-06,97.87,1.81,54.07182320441989
2014-11-07,97.7,1.81,53.97790055248619
2014-11-10,97.64,1.81,53.94475138121547
2014-11-11,96.95,1.81,53.56353591160221
2014-11-12,97.63,1.81,53.93922651933701
2014-11-13,97.83,1.81,54.049723756906076
2014-11-14,98.41,1.81,54.37016574585635
2014-11-17,98.54,1.81,54.44198895027625
2014-11-18,100.39,1.81,55.46408839779006
2014-11-19,99.91,1.81,55.1988950276243
2014-11-20,101.77,1.81,56.22651933701657
2014-11-21,101.7,1.81,56.187845303867405
2014-11-24,102.76,1.81,56.773480662983424
2014-11-25,102.63,1.81,56.70165745856353
2014-11-26,103.67,1.81,57.27624309392265
2014-11-28,103.27,1.81,57.055248618784525
2014-12-01,102.15,1.81,56.43646408839779
2014-12-02,102.72,1.81,56.751381215469614
2014-12-03,103.14,1.81,56.98342541436464
2014-12-04,103.72,1.81,57.30386740331492
2014-12-05,105.07,1.81,58.04972375690607
2014-12-08,105.05,1.81,58.03867403314917
2014-12-09,107.8,1.81,59.55801104972375
2014-12-10,107.23,1.81,59.24309392265194
2014-12-11,108.04,1.81,59.69060773480663
2014-12-12,105.63,1.81,58.35911602209944
2014-12-15,105.4,1.81,58.23204419889503
2014-12-16,104.49,1.81,57.7292817679558
2014-12-17,107.95,1.81,59.64088397790055
2014-12-18,112.36,1.81,62.07734806629834
2014-12-19,113.88,1.81,62.9171270718232
2014-12-22,114.28,1.81,63.13812154696132
2014-12-23,113.3,1.81,62.59668508287292
2014-12-24,113.11,1.81,62.491712707182316
2014-12-26,113.09,1.81,62.48066298342541
2014-12-29,113.04,1.81,62.45303867403315
2014-12-30,112.31,1.81,62.049723756906076
2014-12-31,110.7,1.81,61.16022099447514
2015-01-02,110.43,1.81,61.011049723756905
2015-01-05,108.97,1.81,60.20441988950276
2015-01-06,106.54,1.81,58.86187845303868
2015-01-07,108.14,1.81,59.74585635359116
2015-01-08,110.38,1.81,60.98342541436464
2015-01-09,112.22,1.81,62.0
2015-01-12,110.32,1.81,60.95027624309392
2015-01-13,109.38,1.81,60.430939226519335
2015-01-14,108.77,1.81,60.093922651933696
2015-01-15,104.7,1.81,57.84530386740332
2015-01-16,106.37,1.81,58.767955801104975
2015-01-20,106.59,1.81,58.889502762430936
2015-01-21,106.63,1.81,58.911602209944746
2015-01-22,105.29,1.81,58.171270718232044
2015-01-23,106.1,1.81,58.61878453038673
2015-01-26,100.98,1.81,55.790055248618785
2015-01-27,97.63,1.81,53.93922651933701
2015-01-28,99.83,1.81,55.15469613259668
2015-01-29,101.06,1.81,55.83425414364641
2015-01-30,97.23,1.81,53.7182320441989
2015-02-02,98.42,1.81,54.3756906077348
2015-02-03,100.69,1.81,55.629834254143645
2015-02-04,104.04,1.81,57.48066298342542
2015-02-05,104.11,1.81,57.51933701657458
2015-02-06,103.4,1.81,57.127071823204425
2015-02-09,102.6,1.81,56.68508287292817
2015-02-10,104.08,1.89,55.06878306878307
2015-02-11,106.09,1.89,56.13227513227514
2015-02-12,107.19,1.89,56.714285714285715
2015-02-13,107.61,1.89,56.93650793650794
2015-02-17,106.77,1.89,56.492063492063494
2015-02-18,109.0,1.89,57.67195767195768
2015-02-19,109.84,1.89,58.11640211640212
2015-02-20,111.31,1.89,58.8941798941799
2015-02-23,111.09,1.89,58.777777777777786
2015-02-24,108.97,1.89,57.65608465608466
2015-02-25,106.15,1.89,56.16402116402117
2015-02-26,107.34,1.89,56.7936507936508
2015-02-27,106.98,1.89,56.60317460317461
2015-03-02,108.78,1.89,57.55555555555556
2015-03-03,105.57,1.89,55.857142857142854
2015-03-04,105.36,1.89,55.74603174603175
2015-03-05,105.38,1.89,55.75661375661376
2015-03-06,102.53,1.89,54.248677248677254
2015-03-09,102.58,1.89,54.27513227513228
2015-03-10,99.39,1.89,52.58730158730159
2015-03-11,97.89,1.89,51.7936507936508
2015-03-12,98.56,1.89,52.14814814814815
2015-03-13,97.19,1.89,51.423280423280424
2015-03-16,98.2,1.89,51.95767195767196
2015-03-17,96.62,1.89,51.12169312169313
2015-03-18,97.88,1.89,51.78835978835979
2015-03-19,99.3,1.89,52.53968253968254
2015-03-20,100.44,1.89,53.142857142857146
2015-03-23,99.64,1.89,52.71957671957672
2015-03-24,97.94,1.89,51.82010582010582
2015-03-25,94.62,1.89,50.06349206349207
2015-03-26,93.64,1.89,49.54497354497355
2015-03-27,92.73,1.89,49.06349206349207
2015-03-30,92.93,1.89,49.16931216931218
2015-03-31,91.01,1.89,48.15343915343916
2015-04-01,92.35,1.89,48.86243386243386
2015-04-02,93.0,1.89,49.20634920634921
2015-04-06,93.19,1.89,49.30687830687831
2015-04-07,94.11,1.89,49.7936507936508
2015-04-08,93.91,1.89,49.68783068783069
2015-04-09,94.02,1.89,49.74603174603175
2015-04-10,95.89,1.89,50.73544973544974
2015-04-13,95.5,1.89,50.52910052910053
2015-04-14,96.16,1.89,50.87830687830688
2015-04-15,99.04,1.89,52.402116402116405
2015-04-16,97.83,1.89,51.761904761904766
2015-04-17,99.44,1.89,52.613756613756614
2015-04-20,101.58,1.89,53.74603174603175
2015-04-21,99.68,1.89,52.74074074074075
2015-04-22,100.31,1.89,53.074074074074076
2015-04-23,100.27,1.89,53.05291005291005
2015-04-24,99.75,1.89,52.77777777777778
2015-04-27,98.9,1.89,52.328042328042336
2015-04-28,97.9,1.89,51.798941798941804
2015-04-29,95.83,1.89,50.7037037037037
2015-04-30,97.74,1.89,51.714285714285715
2015-05-01,99.33,1.89,52.55555555555556
2015-05-04,99.51,1.89,52.65079365079366
2015-05-05,96.79,1.89,51.211640211640216
2015-05-06,94.87,1.89,50.1957671957672
2015-05-07,94.84,1.89,50.179894179894184
2015-05-08,96.53,1.89,51.074074074074076
2015-05-11,96.05,1.89,50.82010582010582
2015-05-12,95.96,1.64,58.51219512195122
2015-05-13,95.96,1.64,58.51219512195122
2015-05-14,98.41,1.64,60.00609756097561
2015-05-15,97.67,1.64,59.554878048780495
2015-05-18,97.87,1.64,59.67682926829269
2015-05-19,95.59,1.64,58.28658536585366
2015-05-20,94.83,1.64,57.82317073170732
2015-05-21,95.25,1.64,58.07926829268293
2015-05-22,95.23,1.64,58.06707317073171
2015-05-26,93.2,1.64,56.82926829268293
2015-05-27,94.37,1.64,57.54268292682927
2015-05-28,99.23,1.64,60.50609756097562
2015-05-29,97.36,1.64,59.36585365853659
2015-06-01,97.13,1.64,59.22560975609756
2015-06-02,96.95,1.64,59.115853658536594
2015-06-03,98.14,1.64,59.84146341463415
2015-06-04,95.4,1.64,58.17073170731708
2015-06-05,94.87,1.64,57.84756097560976
2015-06-08,92.6,1.64,56.46341463414634
2015-06-09,92.04,1.64,56.121951219512205
2015-06-10,93.6,1.64,57.073170731707314
2015-06-11,94.46,1.64,57.59756097560975
2015-06-12,93.01,1.64,56.713414634146346
2015-06-15,91.75,1.64,55.94512195121951
2015-06-16,91.05,1.64,55.518292682926834
2015-06-17,92.02,1.64,56.109756097560975
2015-06-18,92.42,1.64,56.35365853658537
2015-06-19,91.02,1.64,55.5
2015-06-22,91.6,1.64,55.853658536585364
2015-06-23,88.62,1.64,54.03658536585367
2015-06-24,87.73,1.64,53.493902439024396
2015-06-25,85.95,1.64,52.40853658536586
2015-06-26,84.45,1.64,51.493902439024396
2015-06-29,81.96,1.64,49.97560975609756
2015-06-30,78.42,1.64,47.81707317073171
2015-07-01,79.44,1.64,48.4390243902439
2015-07-02,80.87,1.64,49.310975609756106
2015-07-06,79.82,1.64,48.670731707317074
2015-07-07,79.82,1.64,48.670731707317074
2015-07-08,78.31,1.64,47.75000000000001
2015-07-09,77.35,1.64,47.16463414634146
2015-07-10,77.1,1.64,47.012195121951216
2015-07-13,77.71,1.64,47.38414634146341
2015-07-14,78.36,1.64,47.78048780487805
2015-07-15,78.69,1.64,47.98170731707317
2015-07-16,78.89,1.64,48.10365853658537
2015-07-17,78.93,1.64,48.12804878048781
2015-07-20,78.38,1.64,47.792682926829265
2015-07-21,78.69,1.64,47.98170731707317
2015-07-22,78.52,1.64,47.8780487804878
2015-07-23,77.9,1.64,47.50000000000001
2015-07-24,77.26,1.64,47.10975609756098
2015-07-27,76.49,1.64,46.640243902439025
2015-07-28,77.74,1.64,47.40243902439024
2015-07-29,78.75,1.64,48.018292682926834
2015-07-30,86.44,1.64,52.707317073170735
2015-07-31,86.06,1.64,52.47560975609757
2015-08-03,85.85,1.64,52.34756097560975
2015-08-04,84.39,1.64,51.457317073170735
2015-08-05,84.69,1.64,51.640243902439025
2015-08-06,84.19,1.64,51.33536585365854
2015-08-07,83.51,1.64,50.92073170731708
2015-08-10,84.96,1.64,51.80487804878049
2015-08-11,83.19,1.64,50.72560975609756
2015-08-12,83.16,1.64,50.707317073170735
2015-08-13,81.57,1.64,49.73780487804878
2015-08-14,82.5,1.64,50.30487804878049
2015-08-17,83.6,1.64,50.97560975609756
2015-08-18,83.31,1.64,50.79878048780488
2015-08-19,81.71,1.64,49.823170731707314
2015-08-20,79.79,1.64,48.65243902439025
2015-08-21,79.44,0.97,81.89690721649484
2015-08-24,76.92,0.97,79.29896907216495
2015-08-25,75.16,0.97,77.48453608247422
2015-08-26,78.63,0.97,81.06185567010309
2015-08-27,81.41,0.97,83.9278350515464
2015-08-28,81.28,0.97,83.79381443298969
2015-08-31,81.96,0.97,84.49484536082474
2015-09-01,80.45,0.97,82.93814432989691
2015-09-02,81.15,0.97,83.659793814433
2015-09-03,81.8,0.97,84.3298969072165
2015-09-04,80.02,0.97,82.49484536082474
2015-09-08,83.9,0.97,86.49484536082475
2015-09-09,82.39,0.97,84.93814432989691
2015-09-10,81.24,0.97,83.75257731958763
2015-09-11,80.53,0.97,83.02061855670104
2015-09-14,80.64,0.97,83.1340206185567
2015-09-15,80.74,0.97,83.23711340206185
2015-09-16,81.16,0.97,83.6701030927835
2015-09-17,80.73,0.97,83.22680412371135
2015-09-18,75.87,0.97,78.21649484536083
2015-09-21,76.26,0.97,78.61855670103094
2015-09-22,72.05,0.97,74.27835051546391
2015-09-23,71.44,0.97,73.64948453608247
2015-09-24,71.4,0.97,73.60824742268042
2015-09-25,70.47,0.97,72.64948453608247
2015-09-28,68.25,0.97,70.36082474226804
2015-09-29,69.37,0.97,71.51546391752578
2015-09-30,79.44,0.97,81.89690721649484
2015-10-01,77.89,0.97,80.29896907216495
2015-10-02,79.44,0.97,81.89690721649484
2015-10-05,82.14,0.97,84.68041237113403
2015-10-06,83.02,0.97,85.58762886597938
2015-10-07,84.49,0.97,87.10309278350515
2015-10-08,85.27,0.97,87.90721649484536
2015-10-09,86.0,0.97,88.65979381443299
2015-10-12,85.01,0.97,87.63917525773196
2015-10-13,84.37,0.97,86.97938144329898
2015-10-14,83.19,0.97,85.76288659793815
2015-10-15,81.12,0.97,83.62886597938144
2015-10-16,79.52,0.97,81.97938144329896
2015-10-19,80.48,0.97,82.96907216494846
2015-10-20,74.86,0.97,77.17525773195877
2015-10-21,71.44,0.97,73.64948453608247
2015-10-22,69.96,0.97,72.12371134020619
2015-10-23,69.34,0.97,71.48453608247424
2015-10-26,67.16,0.97,69.23711340206185
2015-10-27,67.17,0.97,69.24742268041237
2015-10-28,67.52,0.97,69.6082474226804
2015-10-29,67.82,0.97,69.91752577319588
2015-10-30,66.82,0.97,68.88659793814432
2015-11-02,67.84,0.97,69.93814432989691
2015-11-03,68.53,0.97,70.64948453608248
2015-11-04,68.55,0.97,70.6701030927835
2015-11-05,67.85,0.97,69.94845360824742
2015-11-06,67.89,0.97,69.98969072164948
2015-11-09,66.61,0.97,68.6701030927835
2015-11-10,63.58,1.23,51.6910569105691
2015-11-11,62.6,1.23,50.894308943089435
2015-11-12,62.4,1.23,50.73170731707317
2015-11-13,60.23,1.23,48.96747967479675
2015-11-16,61.65,1.23,50.1219512195122
2015-11-17,62.46,1.23,50.78048780487805
2015-11-18,64.24,1.23,52.22764227642276
2015-11-19,62.01,1.23,50.41463414634146
2015-11-20,61.71,1.23,50.170731707317074
2015-11-23,61.32,1.23,49.853658536585364
2015-11-24,61.83,1.23,50.26829268292683
2015-11-25,61.63,1.23,50.10569105691057
2015-11-27,61.73,1.23,50.1869918699187
2015-11-30,62.41,1.23,50.73983739837398
2015-12-01,63.93,1.23,51.97560975609756
2015-12-02,62.4,1.23,50.73170731707317
2015-12-03,63.62,1.23,51.72357723577235
2015-12-04,64.58,1.23,52.5040650406504
2015-12-07,63.37,1.23,51.52032520325203
2015-12-08,64.0,1.23,52.03252032520325
2015-12-09,62.95,1.23,51.17886178861789
2015-12-10,63.35,1.23,51.50406504065041
2015-12-11,62.08,1.23,50.47154471544715
2015-12-14,59.38,1.23,48.27642276422765
2015-12-15,60.88,1.23,49.4959349593496
2015-12-16,60.96,1.23,49.5609756097561
2015-12-17,59.4,1.23,48.292682926829265
2015-12-18,58.86,1.23,47.853658536585364
2015-12-21,59.06,1.23,48.016260162601625
2015-12-22,59.69,1.23,48.52845528455284
2015-12-23,60.32,1.23,49.040650406504064
2015-12-24,61.22,1.23,49.77235772357724
2015-12-28,60.3,1.23,49.02439024390244
2015-12-29,61.06,1.23,49.64227642276423
2015-12-30,61.09,1.23,49.66666666666667
2015-12-31,60.05,1.23,48.82113821138211
2016-01-04,60.4,1.23,49.105691056910565
2016-01-05,60.14,1.23,48.894308943089435
2016-01-06,58.8,1.23,47.80487804878049
2016-01-07,57.83,1.23,47.016260162601625
2016-01-08,55.39,1.23,45.03252032520325
2016-01-11,52.8,1.23,42.92682926829268
2016-01-12,52.36,1.23,42.56910569105691
2016-01-13,49.99,1.23,40.64227642276423
2016-01-14,49.25,1.23,40.040650406504064
2016-01-15,47.24,1.23,38.40650406504065
2016-01-19,46.45,1.23,37.764227642276424
2016-01-20,45.79,1.23,37.22764227642276
2016-01-21,43.94,1.23,35.72357723577235
2016-01-22,44.75,1.23,36.38211382113821
2016-01-25,42.47,1.23,34.52845528455285
2016-01-26,45.34,1.23,36.861788617886184
2016-01-27,43.67,1.23,35.50406504065041
2016-01-28,45.69,1.23,37.146341463414636
2016-01-29,47.98,1.23,39.00813008130081
2016-02-01,49.19,1.23,39.99186991869919
2016-02-02,46.89,1.23,38.1219512195122
2016-02-03,48.04,1.23,39.05691056910569
2016-02-04,49.14,1.23,39.951219512195124
2016-02-05,45.86,1.23,37.28455284552845
2016-02-08,41.91,1.23,34.073170731707314
2016-02-09,40.18,1.23,32.666666666666664
2016-02-10,40.23,1.08,37.24999999999999
2016-02-11,40.1,1.08,37.129629629629626
2016-02-12,41.08,1.08,38.03703703703703
2016-02-16,42.78,1.08,39.61111111111111
2016-02-17,43.29,1.08,40.08333333333333
2016-02-18,44.41,1.08,41.12037037037037
2016-02-19,44.12,1.08,40.85185185185185
2016-02-22,46.1,1.08,42.68518518518518
2016-02-23,42.77,1.08,39.601851851851855
2016-02-24,43.92,1.08,40.666666666666664
2016-02-25,43.99,1.08,40.73148148148148
2016-02-26,43.89,1.08,40.638888888888886
2016-02-29,43.53,1.08,40.30555555555556
2016-03-01,46.1,1.08,42.68518518518518
2016-03-02,47.35,1.08,43.84259259259259
2016-03-03,48.66,1.08,45.05555555555555
2016-03-04,48.86,1.08,45.24074074074074
2016-03-07,50.07,1.08,46.36111111111111
2016-03-08,46.44,1.08,42.99999999999999
2016-03-09,47.44,1.08,43.925925925925924
2016-03-10,47.89,1.08,44.34259259259259
2016-03-11,49.88,1.08,46.18518518518518
2016-03-14,48.19,1.08,44.62037037037037
2016-03-15,45.61,1.08,42.23148148148148
2016-03-16,46.13,1.08,42.71296296296296
2016-03-17,46.0,1.08,42.59259259259259
2016-03-18,49.02,1.08,45.388888888888886
2016-03-21,49.29,1.08,45.638888888888886
2016-03-22,51.34,1.08,47.53703703703704
2016-03-23,48.72,1.08,45.11111111111111
2016-03-24,48.12,1.08,44.55555555555555
2016-03-28,48.08,1.08,44.51851851851851
2016-03-29,48.32,1.08,44.74074074074074
2016-03-30,46.14,1.08,42.72222222222222
2016-03-31,47.24,1.08,43.74074074074074
2016-04-01,46.6,1.08,43.148148148148145
2016-04-04,46.27,1.08,42.842592592592595
2016-04-05,44.13,1.08,40.861111111111114
2016-04-06,44.72,1.08,41.407407407407405
2016-04-07,43.25,1.08,40.04629629629629
2016-04-08,43.1,1.08,39.907407407407405
2016-04-11,44.23,1.08,40.953703703703695
2016-04-12,43.97,1.08,40.71296296296296
2016-04-13,44.8,1.08,41.481481481481474
2016-04-14,41.82,1.08,38.72222222222222
2016-04-15,40.49,1.08,37.49074074074074
2016-04-18,41.03,1.08,37.99074074074074
2016-04-19,41.32,1.08,38.25925925925926
2016-04-20,43.28,1.08,40.07407407407407
2016-04-21,43.35,1.08,40.138888888888886
2016-04-22,43.66,1.08,40.42592592592592
2016-04-25,43.34,1.08,40.12962962962963
2016-04-26,44.54,1.08,41.24074074074074
2016-04-27,46.08,1.08,42.666666666666664
2016-04-28,46.06,1.08,42.648148148148145
2016-04-29,40.87,1.08,37.84259259259259
2016-05-02,40.85,1.08,37.824074074074076
2016-05-03,39.36,1.08,36.44444444444444
2016-05-04,39.6,1.08,36.666666666666664
2016-05-05,38.13,1.08,35.30555555555556
2016-05-06,37.27,1.08,34.50925925925926
2016-05-09,36.96,0.31,119.22580645161291
2016-05-10,38.37,0.31,123.77419354838709
2016-05-11,36.74,0.31,118.51612903225808
2016-05-12,36.36,0.31,117.29032258064517
2016-05-13,35.44,0.31,114.32258064516128
2016-05-16,35.57,0.31,114.74193548387098
2016-05-17,36.75,0.31,118.54838709677419
2016-05-18,38.46,0.31,124.06451612903226
2016-05-19,38.37,0.31,123.77419354838709
2016-05-20,39.56,0.31,127.61290322580646
2016-05-23,40.46,0.31,130.51612903225808
2016-05-24,42.28,0.31,136.38709677419357
2016-05-25,44.15,0.31,142.41935483870967
2016-05-26,44.38,0.31,143.16129032258064
2016-05-27,44.99,0.31,145.1290322580645
2016-05-31,46.54,0.31,150.1290322580645
2016-06-01,47.63,0.31,153.6451612903226
2016-06-02,48.38,0.31,156.06451612903226
2016-06-03,47.77,0.31,154.09677419354838
2016-06-06,48.02,0.31,154.90322580645162
2016-06-07,49.74,0.31,160.45161290322582
2016-06-08,49.26,0.31,158.90322580645162
2016-06-09,48.17,0.31,155.38709677419357
2016-06-10,46.85,0.31,151.1290322580645
2016-06-13,46.28,0.31,149.29032258064515
2016-06-14,46.4,0.31,149.67741935483872
2016-06-15,46.26,0.31,149.2258064516129
2016-06-16,46.42,0.31,149.74193548387098
2016-06-17,46.59,0.31,150.29032258064518
2016-06-20,47.61,0.31,153.58064516129033
2016-06-21,48.87,0.31,157.64516129032256
2016-06-22,48.35,0.31,155.96774193548387
2016-06-23,50.81,0.31,163.90322580645162
2016-06-24,47.84,0.31,154.3225806451613
2016-06-27,42.18,0.31,136.06451612903226
2016-06-28,44.11,0.31,142.29032258064515
2016-06-29,45.6,0.31,147.09677419354838
2016-06-30,47.26,0.31,152.4516129032258
2016-07-01,46.47,0.31,149.90322580645162
2016-07-05,44.72,0.31,144.25806451612902
2016-07-06,45.46,0.31,146.6451612903226
2016-07-07,47.66,0.31,153.74193548387095
2016-07-08,49.35,0.31,159.19354838709677
2016-07-11,49.48,0.31,159.61290322580643
2016-07-12,51.84,0.31,167.22580645161293
2016-07-13,52.01,0.31,167.7741935483871
2016-07-14,51.75,0.31,166.93548387096774
2016-07-15,51.66,0.31,166.64516129032256
2016-07-18,52.12,0.31,168.1290322580645
2016-07-19,51.2,0.31,165.16129032258067
2016-07-20,51.87,0.31,167.32258064516128
2016-07-21,51.65,0.31,166.61290322580643
2016-07-22,52.4,0.31,169.03225806451613
2016-07-25,52.07,0.31,167.96774193548387
2016-07-26,53.74,0.31,173.35483870967744
2016-07-27,53.44,0.31,172.38709677419354
2016-07-28,53.7,0.31,173.22580645161293
2016-07-29,47.51,0.31,153.25806451612902
2016-08-01,46.07,0.31,148.61290322580646
2016-08-02,45.05,0.31,145.32258064516128
2016-08-03,44.78,0.31,144.45161290322582
2016-08-04,44.3,0.31,142.90322580645162
2016-08-05,45.42,0.31,146.51612903225808
2016-08-08,45.35,0.31,146.29032258064515
2016-08-09,45.28,0.31,146.06451612903226
2016-08-10,43.17,0.31,139.25806451612902
2016-08-11,43.89,0.31,141.58064516129033
2016-08-12,44.31,0.31,142.93548387096774
2016-08-15,45.84,0.31,147.8709677419355
2016-08-16,45.78,0.31,147.67741935483872
2016-08-17,44.73,0.31,144.29032258064515
2016-08-18,45.81,0.31,147.7741935483871
2016-08-19,46.6,0.31,150.3225806451613
2016-08-22,46.14,0.31,148.83870967741936
2016-08-23,46.5,0.31,150.0
2016-08-24,45.41,0.31,146.48387096774192
2016-08-25,46.44,0.31,149.80645161290323
2016-08-26,46.93,0.31,151.38709677419354
2016-08-29,47.08,-1.61,-29.24223602484472
2016-08-30,47.1,-1.61,-29.254658385093165
2016-08-31,46.67,-1.61,-28.987577639751553
2016-09-01,46.32,-1.61,-28.770186335403725
2016-09-02,46.97,-1.61,-29.173913043478258
2016-09-06,47.55,-1.61,-29.534161490683225
2016-09-07,53.3,-1.61,-33.105590062111794
2016-09-08,53.47,-1.61,-33.2111801242236
2016-09-09,51.59,-1.61,-32.04347826086956
2016-09-12,52.31,-1.61,-32.49068322981366
2016-09-13,52.37,-1.61,-32.527950310559
2016-09-14,51.99,-1.61,-32.29192546583851
2016-09-15,53.28,-1.61,-33.09316770186335
2016-09-16,54.94,-1.61,-34.12422360248447
2016-09-19,54.63,-1.61,-33.93167701863354
2016-09-20,54.42,-1.61,-33.80124223602484
2016-09-21,56.13,-1.61,-34.86335403726708
2016-09-22,56.07,-1.61,-34.826086956521735
2016-09-23,55.93,-1.61,-34.73913043478261
2016-09-26,57.01,-1.61,-35.409937888198755
2016-09-27,58.86,-1.61,-36.55900621118012
2016-09-28,58.01,-1.61,-36.03105590062111
2016-09-29,58.27,-1.61,-36.192546583850934
2016-09-30,58.47,-1.61,-36.316770186335404
2016-10-03,58.86,-1.61,-36.55900621118012
2016-10-04,58.69,-1.61,-36.45341614906832
2016-10-05,59.24,-1.61,-36.79503105590062
2016-10-06,58.05,-1.61,-36.055900621118006
2016-10-07,58.67,-1.61,-36.440993788819874
2016-10-10,59.26,-1.61,-36.807453416149066
2016-10-11,56.62,-1.61,-35.16770186335403
2016-10-12,56.43,-1.61,-35.04968944099379
2016-10-13,55.28,-1.61,-34.33540372670807
2016-10-14,54.84,-1.61,-34.06211180124224
2016-10-17,53.18,-1.61,-33.03105590062112
2016-10-18,53.99,-1.61,-33.53416149068323
2016-10-19,53.6,-1.61,-33.29192546583851
2016-10-20,53.86,-1.61,-33.45341614906832
2016-10-21,53.07,-1.61,-32.962732919254655
2016-10-24,53.52,-1.61,-33.24223602484472
2016-10-25,53.63,-1.61,-33.31055900621118
2016-10-26,56.52,-1.61,-35.1055900621118
2016-10-27,59.58,-1.61,-37.00621118012422
2016-10-28,59.21,-1.61,-36.77639751552795
2016-10-31,58.44,-1.61,-36.29813664596273
2016-11-01,57.24,-1.61,-35.5527950310559
2016-11-02,55.2,-1.61,-34.285714285714285
2016-11-03,55.14,-1.61,-34.24844720496894
2016-11-04,55.02,-1.61,-34.17391304347826
2016-11-07,57.67,-1.61,-35.81987577639752
2016-11-08,57.26,-1.28,-44.734375
2016-11-09,57.48,-1.28,-44.90625
2016-11-10,56.84,-1.28,-44.40625
2016-11-11,58.89,-1.28,-46.0078125
2016-11-14,59.48,-1.28,-46.46875
2016-11-15,59.71,-1.28,-46.6484375
2016-11-16,59.53,-1.28,-46.5078125
2016-11-17,58.8,-1.28,-45.9375
2016-11-18,60.93,-1.28,-47.6015625
2016-11-21,61.17,-1.28,-47.7890625
2016-11-22,61.19,-1.28,-47.8046875
2016-11-23,61.04,-1.28,-47.6875
2016-11-25,61.59,-1.28,-48.1171875
2016-11-28,62.27,-1.28,-48.6484375
2016-11-29,62.67,-1.28,-48.9609375
2016-11-30,63.66,-1.28,-49.73437499999999
2016-12-01,61.61,-1.28,-48.1328125
2016-12-02,63.35,-1.28,-49.4921875
2016-12-05,62.09,-1.28,-48.5078125
2016-12-06,63.85,-1.28,-49.8828125
2016-12-07,69.15,-1.28,-54.0234375
2016-12-08,68.25,-1.28,-53.3203125
2016-12-09,67.71,-1.28,-52.89843749999999
2016-12-12,66.29,-1.28,-51.78906250000001
2016-12-13,67.9,-1.28,-53.046875
2016-12-14,67.17,-1.28,-52.4765625
2016-12-15,67.89,-1.28,-53.0390625
2016-12-16,67.18,-1.28,-52.48437500000001
2016-12-19,68.36,-1.28,-53.40625
2016-12-20,68.95,-1.28,-53.8671875
2016-12-21,69.22,-1.28,-54.078125
2016-12-22,70.19,-1.28,-54.8359375
2016-12-23,70.35,-1.28,-54.96093749999999
2016-12-27,70.17,-1.28,-54.8203125
2016-12-28,69.21,-1.28,-54.07031249999999
2016-12-29,68.43,-1.28,-53.46093750000001
2016-12-30,67.95,-1.28,-53.0859375
2017-01-03,69.43,-1.28,-54.24218750000001
2017-01-04,70.54,-1.28,-55.10937500000001
2017-01-05,70.55,-1.28,-55.1171875
2017-01-06,70.38,-1.28,-54.98437499999999
2017-01-09,71.86,-1.28,-56.140625
2017-01-10,70.84,-1.28,-55.34375
2017-01-11,71.45,-1.28,-55.8203125
2017-01-12,70.75,-1.28,-55.2734375
2017-01-13,71.0,-1.28,-55.46875
2017-01-17,71.62,-1.28,-55.953125
2017-01-18,73.24,-1.28,-57.21874999999999
2017-01-19,71.67,-1.28,-55.9921875
2017-01-20,72.63,-1.28,-56.74218749999999
2017-01-23,72.65,-1.28,-56.7578125
2017-01-24,76.01,-1.28,-59.3828125
2017-01-25,80.02,-1.28,-62.51562499999999
2017-01-26,78.47,-1.28,-61.3046875
2017-01-27,79.52,-1.28,-62.12499999999999
2017-01-30,79.22,-1.28,-61.890625
2017-01-31,79.73,-1.28,-62.2890625
2017-02-01,79.16,-1.28,-61.84374999999999
2017-02-02,79.23,-1.28,-61.8984375
2017-02-03,79.13,-1.28,-61.82031249999999
2017-02-06,78.94,-1.28,-61.671875
2017-02-07,79.05,0.82,96.40243902439025
2017-02-08,77.08,0.82,94.0
2017-02-09,78.05,0.82,95.1829268292683
2017-02-10,77.36,0.82,94.34146341463415
2017-02-13,78.47,0.82,95.69512195121952
2017-02-14,76.41,0.82,93.1829268292683
2017-02-15,76.01,0.82,92.69512195121952
2017-02-16,75.95,0.82,92.6219512195122
2017-02-17,74.91,0.82,91.35365853658537
2017-02-21,74.9,0.82,91.34146341463416
2017-02-22,74.47,0.82,90.81707317073172
2017-02-23,74.59,0.82,90.96341463414635
2017-02-24,74.65,0.82,91.03658536585367
2017-02-27,76.1,0.82,92.80487804878048
2017-02-28,76.88,0.82,93.7560975609756
2017-03-01,78.32,0.82,95.51219512195122
2017-03-02,76.28,0.82,93.02439024390245
2017-03-03,77.54,0.82,94.56097560975611
2017-03-06,76.8,0.82,93.65853658536585
2017-03-07,76.8,0.82,93.65853658536585
2017-03-08,76.45,0.82,93.23170731707317
2017-03-09,74.26,0.82,90.56097560975611
2017-03-10,75.0,0.82,91.46341463414635
2017-03-13,75.7,0.82,92.31707317073172
2017-03-14,75.7,0.82,92.31707317073172
2017-03-15,76.72,0.82,93.5609756097561
2017-03-16,77.14,0.82,94.07317073170732
2017-03-17,76.87,0.82,93.7439024390244
2017-03-20,76.42,0.82,93.19512195121952
