date,LEG,LEG_EPS,PE Ratio
2015-03-19,46.1,0.32,144.0625
2015-03-20,46.42,0.32,145.0625
2015-03-23,46.3,0.32,144.6875
2015-03-24,46.28,0.32,144.625
2015-03-25,45.61,0.32,142.53125
2015-03-26,44.96,0.32,140.5
2015-03-27,45.36,0.32,141.75
2015-03-30,45.99,0.32,143.71875
2015-03-31,46.09,0.32,144.03125
2015-04-01,45.62,0.32,142.5625
2015-04-02,45.93,0.32,143.53125
2015-04-06,45.81,0.32,143.15625
2015-04-07,45.7,0.32,142.8125
2015-04-08,45.97,0.32,143.65625
2015-04-09,45.6,0.32,142.5
2015-04-10,45.27,0.32,141.46875
2015-04-13,44.89,0.32,140.28125
2015-04-14,45.23,0.32,141.34375
2015-04-15,45.15,0.32,141.09375
2015-04-16,44.41,0.32,138.78125
2015-04-17,43.53,0.32,136.03125
2015-04-20,44.35,0.32,138.59375
2015-04-21,44.32,0.32,138.5
2015-04-22,44.32,0.32,138.5
2015-04-23,44.1,0.32,137.8125
2015-04-24,44.31,0.32,138.46875
2015-04-27,43.72,0.32,136.625
2015-04-28,43.96,0.32,137.375
2015-04-29,43.23,0.32,135.09375
2015-04-30,42.47,0.32,132.71875
2015-05-01,45.9,0.32,143.4375
2015-05-04,46.17,0.32,144.28125
2015-05-05,45.7,0.32,142.8125
2015-05-06,45.51,0.5,91.02
2015-05-07,46.28,0.5,92.56
2015-05-08,46.54,0.5,93.08
2015-05-11,46.79,0.5,93.58
2015-05-12,46.35,0.5,92.7
2015-05-13,46.2,0.5,92.4
2015-05-14,47.32,0.5,94.64
2015-05-15,47.13,0.5,94.26
2015-05-18,47.34,0.5,94.68
2015-05-19,47.69,0.5,95.38
2015-05-20,47.59,0.5,95.18
2015-05-21,47.51,0.5,95.02
2015-05-22,47.23,0.5,94.46
2015-05-26,46.87,0.5,93.74
2015-05-27,47.3,0.5,94.6
2015-05-28,47.57,0.5,95.14
2015-05-29,47.28,0.5,94.56
2015-06-01,47.31,0.5,94.62
2015-06-02,47.39,0.5,94.78
2015-06-03,47.5,0.5,95.0
2015-06-04,47.74,0.5,95.48
2015-06-05,48.07,0.5,96.14
2015-06-08,48.13,0.5,96.26
2015-06-09,48.0,0.5,96.0
2015-06-10,49.27,0.5,98.54
2015-06-11,49.25,0.5,98.5
2015-06-12,48.88,0.5,97.76
2015-06-15,48.19,0.5,96.38
2015-06-16,48.22,0.5,96.44
2015-06-17,48.46,0.5,96.92
2015-06-18,48.98,0.5,97.96
2015-06-19,49.09,0.5,98.18
2015-06-22,49.52,0.5,99.04
2015-06-23,49.43,0.5,98.86
2015-06-24,49.21,0.5,98.42
2015-06-25,49.21,0.5,98.42
2015-06-26,49.72,0.5,99.44
2015-06-29,48.78,0.5,97.56
2015-06-30,48.68,0.5,97.36
2015-07-01,49.44,0.5,98.88
2015-07-02,49.2,0.5,98.4
2015-07-06,49.18,0.5,98.36
2015-07-07,49.46,0.5,98.92
2015-07-08,48.64,0.5,97.28
2015-07-09,49.17,0.5,98.34
2015-07-10,50.02,0.5,100.04
2015-07-13,50.75,0.5,101.5
2015-07-14,50.8,0.5,101.6
2015-07-15,50.97,0.5,101.94
2015-07-16,51.0,0.5,102.0
2015-07-17,50.64,0.5,101.28
2015-07-20,50.63,0.5,101.26
2015-07-21,50.31,0.5,100.62
2015-07-22,50.8,0.5,101.6
2015-07-23,50.38,0.5,100.76
2015-07-24,49.66,0.5,99.32
2015-07-27,48.78,0.5,97.56
2015-07-28,49.47,0.5,98.94
2015-07-29,49.79,0.5,99.58
2015-07-30,50.22,0.5,100.44
2015-07-31,47.81,0.5,95.62
2015-08-03,47.96,0.5,95.92
2015-08-04,47.67,0.5,95.34
2015-08-05,47.96,0.53,90.49056603773585
2015-08-06,47.33,0.53,89.30188679245282
2015-08-07,47.51,0.53,89.64150943396226
2015-08-10,48.04,0.53,90.64150943396226
2015-08-11,47.69,0.53,89.98113207547169
2015-08-12,47.73,0.53,90.0566037735849
2015-08-13,48.1,0.53,90.75471698113208
2015-08-14,48.59,0.53,91.67924528301887
2015-08-17,48.69,0.53,91.86792452830188
2015-08-18,49.19,0.53,92.81132075471697
2015-08-19,49.42,0.53,93.24528301886792
2015-08-20,48.05,0.53,90.66037735849055
2015-08-21,47.08,0.53,88.83018867924528
2015-08-24,45.32,0.53,85.50943396226415
2015-08-25,44.02,0.53,83.05660377358491
2015-08-26,43.66,0.53,82.37735849056602
2015-08-27,43.75,0.53,82.54716981132076
2015-08-28,44.14,0.53,83.28301886792453
2015-08-31,44.42,0.53,83.81132075471697
2015-09-01,43.24,0.53,81.58490566037736
2015-09-02,43.92,0.53,82.86792452830188
2015-09-03,43.86,0.53,82.75471698113208
2015-09-04,42.95,0.53,81.0377358490566
2015-09-08,44.18,0.53,83.35849056603773
2015-09-09,43.94,0.53,82.90566037735849
2015-09-10,44.22,0.53,83.43396226415094
2015-09-11,44.06,0.53,83.13207547169812
2015-09-14,43.8,0.53,82.64150943396226
2015-09-15,44.04,0.53,83.0943396226415
2015-09-16,44.08,0.53,83.1698113207547
2015-09-17,44.26,0.53,83.50943396226414
2015-09-18,43.53,0.53,82.13207547169812
2015-09-21,43.63,0.53,82.32075471698113
2015-09-22,42.72,0.53,80.60377358490565
2015-09-23,42.48,0.53,80.15094339622641
2015-09-24,41.18,0.53,77.69811320754717
2015-09-25,41.7,0.53,78.67924528301887
2015-09-28,40.72,0.53,76.83018867924528
2015-09-29,40.68,0.53,76.75471698113208
2015-09-30,41.25,0.53,77.83018867924528
2015-10-01,41.65,0.53,78.58490566037734
2015-10-02,42.14,0.53,79.50943396226415
2015-10-05,42.68,0.53,80.52830188679245
2015-10-06,42.57,0.53,80.32075471698113
2015-10-07,43.42,0.53,81.9245283018868
2015-10-08,43.87,0.53,82.77358490566037
2015-10-09,43.79,0.53,82.62264150943396
2015-10-12,44.3,0.53,83.58490566037734
2015-10-13,43.37,0.53,81.83018867924527
2015-10-14,42.93,0.53,81.0
2015-10-15,43.42,0.53,81.9245283018868
2015-10-16,43.84,0.53,82.71698113207547
2015-10-19,43.75,0.53,82.54716981132076
2015-10-20,43.86,0.53,82.75471698113208
2015-10-21,43.34,0.53,81.77358490566039
2015-10-22,44.31,0.53,83.60377358490567
2015-10-23,44.15,0.53,83.30188679245282
2015-10-26,44.74,0.53,84.41509433962264
2015-10-27,44.39,0.53,83.75471698113208
2015-10-28,45.0,0.53,84.90566037735849
2015-10-29,44.64,0.53,84.22641509433961
2015-10-30,45.03,0.53,84.9622641509434
2015-11-02,45.85,0.53,86.50943396226415
2015-11-03,46.21,0.53,87.18867924528301
2015-11-04,46.07,0.67,68.76119402985074
2015-11-05,46.32,0.67,69.13432835820895
2015-11-06,46.26,0.67,69.04477611940298
2015-11-09,45.65,0.67,68.13432835820895
2015-11-10,46.04,0.67,68.71641791044776
2015-11-11,46.09,0.67,68.7910447761194
2015-11-12,45.13,0.67,67.35820895522389
2015-11-13,44.1,0.67,65.82089552238806
2015-11-16,44.68,0.67,66.6865671641791
2015-11-17,44.39,0.67,66.25373134328358
2015-11-18,45.05,0.67,67.23880597014924
2015-11-19,44.95,0.67,67.08955223880596
2015-11-20,45.62,0.67,68.08955223880596
2015-11-23,46.25,0.67,69.02985074626865
2015-11-24,46.76,0.67,69.79104477611939
2015-11-25,47.07,0.67,70.25373134328358
2015-11-27,47.15,0.67,70.3731343283582
2015-11-30,46.6,0.67,69.55223880597015
2015-12-01,46.72,0.67,69.73134328358208
2015-12-02,46.17,0.67,68.91044776119404
2015-12-03,45.46,0.67,67.8507462686567
2015-12-04,46.11,0.67,68.82089552238806
2015-12-07,45.73,0.67,68.25373134328358
2015-12-08,45.23,0.67,67.50746268656715
2015-12-09,43.97,0.67,65.62686567164178
2015-12-10,43.59,0.67,65.05970149253731
2015-12-11,43.29,0.67,64.61194029850746
2015-12-14,43.08,0.67,64.29850746268656
2015-12-15,42.89,0.67,64.01492537313433
2015-12-16,44.02,0.67,65.70149253731343
2015-12-17,43.28,0.67,64.59701492537313
2015-12-18,42.14,0.67,62.895522388059696
2015-12-21,42.34,0.67,63.19402985074627
2015-12-22,42.25,0.67,63.05970149253731
2015-12-23,42.87,0.67,63.98507462686566
2015-12-24,42.81,0.67,63.8955223880597
2015-12-28,42.77,0.67,63.83582089552239
2015-12-29,43.11,0.67,64.34328358208954
2015-12-30,42.54,0.67,63.492537313432834
2015-12-31,42.02,0.67,62.71641791044776
2016-01-04,41.02,0.67,61.223880597014926
2016-01-05,41.48,0.67,61.91044776119402
2016-01-06,40.34,0.67,60.2089552238806
2016-01-07,40.23,0.67,60.044776119402975
2016-01-08,40.41,0.67,60.31343283582088
2016-01-11,39.68,0.67,59.22388059701492
2016-01-12,39.63,0.67,59.149253731343286
2016-01-13,38.1,0.67,56.865671641791046
2016-01-14,38.79,0.67,57.895522388059696
2016-01-15,38.71,0.67,57.776119402985074
2016-01-19,38.3,0.67,57.164179104477604
2016-01-20,37.79,0.67,56.40298507462686
2016-01-21,38.73,0.67,57.805970149253724
2016-01-22,39.39,0.67,58.7910447761194
2016-01-25,39.35,0.67,58.731343283582085
2016-01-26,39.87,0.67,59.50746268656716
2016-01-27,39.56,0.67,59.04477611940298
2016-01-28,39.7,0.67,59.25373134328358
2016-01-29,41.51,0.67,61.95522388059701
2016-02-01,41.58,0.67,62.05970149253731
2016-02-02,40.79,0.67,60.88059701492537
2016-02-03,40.83,0.67,60.94029850746268
2016-02-04,41.2,0.67,61.492537313432834
2016-02-05,40.77,0.67,60.85074626865672
2016-02-08,40.48,0.67,60.41791044776119
2016-02-09,40.96,0.67,61.134328358208954
2016-02-10,41.63,0.67,62.134328358208954
2016-02-11,41.18,0.67,61.46268656716418
2016-02-12,42.33,0.67,63.179104477611936
2016-02-16,42.98,0.67,64.14925373134328
2016-02-17,43.47,0.67,64.88059701492537
2016-02-18,43.68,0.67,65.19402985074626
2016-02-19,43.7,0.67,65.22388059701493
2016-02-22,44.56,0.67,66.50746268656717
2016-02-23,44.23,0.67,66.01492537313432
2016-02-24,44.75,0.67,66.79104477611939
2016-02-25,44.71,0.57,78.43859649122808
2016-02-26,45.33,0.57,79.52631578947368
2016-02-29,44.66,0.57,78.35087719298245
2016-03-01,46.09,0.57,80.85964912280703
2016-03-02,46.73,0.57,81.98245614035088
2016-03-03,47.15,0.57,82.71929824561404
2016-03-04,47.09,0.57,82.61403508771932
2016-03-07,46.88,0.57,82.24561403508773
2016-03-08,46.2,0.57,81.05263157894738
2016-03-09,46.25,0.57,81.14035087719299
2016-03-10,46.13,0.57,80.92982456140352
2016-03-11,46.43,0.57,81.4561403508772
2016-03-14,46.75,0.57,82.01754385964912
2016-03-15,46.49,0.57,81.56140350877195
2016-03-16,47.11,0.57,82.64912280701755
2016-03-17,48.13,0.57,84.43859649122808
2016-03-18,48.13,0.57,84.43859649122808
2016-03-21,47.67,0.57,83.63157894736842
2016-03-22,47.45,0.57,83.24561403508773
2016-03-23,47.05,0.57,82.54385964912281
2016-03-24,47.19,0.57,82.78947368421053
2016-03-28,47.56,0.57,83.43859649122808
2016-03-29,48.19,0.57,84.54385964912281
2016-03-30,47.95,0.57,84.12280701754388
2016-03-31,48.4,0.57,84.9122807017544
2016-04-01,48.52,0.57,85.12280701754388
2016-04-04,48.03,0.57,84.26315789473685
2016-04-05,47.78,0.57,83.82456140350878
2016-04-06,48.68,0.57,85.40350877192984
2016-04-07,48.32,0.57,84.77192982456141
2016-04-08,48.67,0.57,85.38596491228071
2016-04-11,48.57,0.57,85.21052631578948
2016-04-12,48.69,0.57,85.42105263157895
2016-04-13,48.78,0.57,85.57894736842105
2016-04-14,48.75,0.57,85.52631578947368
2016-04-15,48.23,0.57,84.6140350877193
2016-04-18,48.33,0.57,84.78947368421053
2016-04-19,47.5,0.57,83.33333333333334
2016-04-20,47.67,0.57,83.63157894736842
2016-04-21,47.24,0.57,82.87719298245615
2016-04-22,47.66,0.57,83.6140350877193
2016-04-25,47.92,0.57,84.07017543859651
2016-04-26,48.52,0.57,85.12280701754388
2016-04-27,48.59,0.57,85.24561403508773
2016-04-28,47.69,0.57,83.66666666666667
2016-04-29,49.29,0.57,86.47368421052632
2016-05-02,49.83,0.57,87.42105263157895
2016-05-03,49.66,0.57,87.12280701754386
2016-05-04,49.23,0.63,78.14285714285714
2016-05-05,48.94,0.63,77.68253968253968
2016-05-06,49.09,0.63,77.92063492063492
2016-05-09,49.59,0.63,78.71428571428572
2016-05-10,49.75,0.63,78.96825396825396
2016-05-11,49.07,0.63,77.88888888888889
2016-05-12,49.43,0.63,78.46031746031746
2016-05-13,48.81,0.63,77.47619047619048
2016-05-16,49.09,0.63,77.92063492063492
2016-05-17,48.54,0.63,77.04761904761905
2016-05-18,48.51,0.63,77.0
2016-05-19,48.52,0.63,77.01587301587303
2016-05-20,48.86,0.63,77.55555555555556
2016-05-23,48.78,0.63,77.42857142857143
2016-05-24,49.89,0.63,79.19047619047619
2016-05-25,49.51,0.63,78.58730158730158
2016-05-26,49.39,0.63,78.39682539682539
2016-05-27,49.79,0.63,79.03174603174602
2016-05-31,50.26,0.63,79.77777777777777
2016-06-01,50.63,0.63,80.36507936507937
2016-06-02,51.01,0.63,80.96825396825396
2016-06-03,50.26,0.63,79.77777777777777
2016-06-06,50.66,0.63,80.4126984126984
2016-06-07,50.73,0.63,80.52380952380952
2016-06-08,50.96,0.63,80.88888888888889
2016-06-09,50.87,0.63,80.74603174603175
2016-06-10,50.16,0.63,79.6190476190476
2016-06-13,49.39,0.63,78.39682539682539
2016-06-14,49.45,0.63,78.4920634920635
2016-06-15,49.75,0.63,78.96825396825396
2016-06-16,49.96,0.63,79.3015873015873
2016-06-17,50.07,0.63,79.47619047619048
2016-06-20,50.46,0.63,80.0952380952381
2016-06-21,50.41,0.63,80.01587301587301
2016-06-22,50.6,0.63,80.31746031746032
2016-06-23,51.11,0.63,81.12698412698413
2016-06-24,48.74,0.63,77.36507936507937
2016-06-27,47.89,0.63,76.01587301587301
2016-06-28,49.29,0.63,78.23809523809524
2016-06-29,49.97,0.63,79.31746031746032
2016-06-30,51.11,0.63,81.12698412698413
2016-07-01,50.83,0.63,80.68253968253968
2016-07-05,50.47,0.63,80.11111111111111
2016-07-06,51.12,0.63,81.14285714285714
2016-07-07,51.15,0.63,81.19047619047619
2016-07-08,52.03,0.63,82.58730158730158
2016-07-11,52.23,0.63,82.9047619047619
2016-07-12,52.59,0.63,83.47619047619048
2016-07-13,52.53,0.63,83.38095238095238
2016-07-14,52.66,0.63,83.58730158730158
2016-07-15,52.89,0.63,83.95238095238095
2016-07-18,53.17,0.63,84.39682539682539
2016-07-19,53.25,0.63,84.52380952380952
2016-07-20,53.54,0.63,84.98412698412699
2016-07-21,52.92,0.63,84.0
2016-07-22,53.47,0.63,84.87301587301587
2016-07-25,53.49,0.63,84.90476190476191
2016-07-26,53.77,0.63,85.34920634920636
2016-07-27,53.54,0.63,84.98412698412699
2016-07-28,54.53,0.63,86.55555555555556
2016-07-29,52.57,0.63,83.44444444444444
2016-08-01,51.87,0.63,82.33333333333333
2016-08-02,51.17,0.63,81.22222222222223
2016-08-03,51.63,0.63,81.95238095238095
2016-08-04,52.77,0.64,82.453125
2016-08-05,52.02,0.64,81.28125
2016-08-08,52.51,0.64,82.046875
2016-08-09,52.49,0.64,82.015625
2016-08-10,52.63,0.64,82.234375
2016-08-11,52.9,0.64,82.65625
2016-08-12,52.86,0.64,82.59375
2016-08-15,52.28,0.64,81.6875
2016-08-16,51.97,0.64,81.203125
2016-08-17,51.73,0.64,80.828125
2016-08-18,52.25,0.64,81.640625
2016-08-19,52.46,0.64,81.96875
2016-08-22,52.41,0.64,81.890625
2016-08-23,52.14,0.64,81.46875
2016-08-24,52.15,0.64,81.484375
2016-08-25,52.49,0.64,82.015625
2016-08-26,51.7,0.64,80.78125
2016-08-29,52.26,0.64,81.65625
2016-08-30,52.39,0.64,81.859375
2016-08-31,52.48,0.64,82.0
2016-09-01,51.79,0.64,80.921875
2016-09-02,51.84,0.64,81.0
2016-09-06,52.34,0.64,81.78125
2016-09-07,52.63,0.64,82.234375
2016-09-08,52.04,0.64,81.3125
2016-09-09,49.41,0.64,77.203125
2016-09-12,50.06,0.64,78.21875
2016-09-13,49.14,0.64,76.78125
2016-09-14,49.06,0.64,76.65625
2016-09-15,49.26,0.64,76.96875
2016-09-16,48.53,0.64,75.828125
2016-09-19,48.81,0.64,76.265625
2016-09-20,48.51,0.64,75.796875
2016-09-21,49.53,0.64,77.390625
2016-09-22,49.36,0.64,77.125
2016-09-23,48.65,0.64,76.015625
2016-09-26,48.1,0.64,75.15625
2016-09-27,48.32,0.64,75.5
2016-09-28,46.58,0.64,72.78125
2016-09-29,45.71,0.64,71.421875
2016-09-30,45.58,0.64,71.21875
2016-10-03,45.43,0.64,70.984375
2016-10-04,45.17,0.64,70.578125
2016-10-05,45.82,0.64,71.59375
2016-10-06,46.07,0.64,71.984375
2016-10-07,45.75,0.64,71.484375
2016-10-10,45.91,0.64,71.734375
2016-10-11,45.59,0.64,71.234375
2016-10-12,45.78,0.64,71.53125
2016-10-13,45.72,0.64,71.4375
2016-10-14,45.73,0.64,71.453125
2016-10-17,45.65,0.64,71.328125
2016-10-18,45.77,0.64,71.515625
2016-10-19,46.0,0.64,71.875
2016-10-20,45.38,0.64,70.90625
2016-10-21,44.93,0.64,70.203125
2016-10-24,45.04,0.64,70.375
2016-10-25,45.1,0.64,70.46875
2016-10-26,44.84,0.64,70.0625
2016-10-27,44.39,0.64,69.359375
2016-10-28,45.67,0.64,71.359375
2016-10-31,45.88,0.64,71.6875
2016-11-01,45.55,0.64,71.171875
2016-11-02,45.06,0.64,70.40625
2016-11-03,44.89,0.64,70.140625
2016-11-04,45.05,0.64,70.390625
2016-11-07,45.72,0.64,71.4375
2016-11-08,46.49,0.67,69.38805970149254
2016-11-09,46.8,0.67,69.8507462686567
2016-11-10,47.62,0.67,71.07462686567163
2016-11-11,47.88,0.67,71.46268656716418
2016-11-14,49.44,0.67,73.79104477611939
2016-11-15,48.99,0.67,73.11940298507463
2016-11-16,48.79,0.67,72.82089552238806
2016-11-17,48.79,0.67,72.82089552238806
2016-11-18,48.86,0.67,72.92537313432835
2016-11-21,49.2,0.67,73.43283582089552
2016-11-22,49.25,0.67,73.50746268656717
2016-11-23,49.08,0.67,73.25373134328358
2016-11-25,49.53,0.67,73.92537313432835
2016-11-28,48.54,0.67,72.44776119402985
2016-11-29,48.57,0.67,72.49253731343283
2016-11-30,48.06,0.67,71.73134328358209
2016-12-01,47.69,0.67,71.17910447761193
2016-12-02,48.04,0.67,71.70149253731343
2016-12-05,48.49,0.67,72.3731343283582
2016-12-06,48.63,0.67,72.5820895522388
2016-12-07,49.7,0.67,74.17910447761194
2016-12-08,49.97,0.67,74.5820895522388
2016-12-09,49.82,0.67,74.35820895522387
2016-12-12,50.17,0.67,74.88059701492537
2016-12-13,50.4,0.67,75.22388059701493
2016-12-14,49.79,0.67,74.31343283582089
2016-12-15,49.56,0.67,73.97014925373134
2016-12-16,49.76,0.67,74.26865671641791
2016-12-19,49.94,0.67,74.53731343283582
2016-12-20,49.93,0.67,74.52238805970148
2016-12-21,49.63,0.67,74.07462686567165
2016-12-22,49.5,0.67,73.88059701492537
2016-12-23,49.68,0.67,74.14925373134328
2016-12-27,49.91,0.67,74.49253731343282
2016-12-28,49.51,0.67,73.89552238805969
2016-12-29,49.6,0.67,74.02985074626865
2016-12-30,48.88,0.67,72.95522388059702
2017-01-03,49.35,0.67,73.65671641791045
2017-01-04,49.98,0.67,74.59701492537313
2017-01-05,49.03,0.67,73.17910447761194
2017-01-06,48.53,0.67,72.43283582089552
2017-01-09,47.91,0.67,71.50746268656715
2017-01-10,48.01,0.67,71.65671641791045
2017-01-11,47.46,0.67,70.83582089552239
2017-01-12,46.99,0.67,70.13432835820895
2017-01-13,47.0,0.67,70.14925373134328
2017-01-17,47.22,0.67,70.4776119402985
2017-01-18,47.45,0.67,70.82089552238806
2017-01-19,47.49,0.67,70.88059701492537
2017-01-20,47.71,0.67,71.2089552238806
2017-01-23,47.44,0.67,70.80597014925372
2017-01-24,48.46,0.67,72.32835820895522
2017-01-25,48.6,0.67,72.53731343283582
2017-01-26,48.08,0.67,71.76119402985074
2017-01-27,47.39,0.67,70.73134328358209
2017-01-30,47.19,0.67,70.43283582089552
2017-01-31,47.72,0.67,71.22388059701493
2017-02-01,48.56,0.67,72.4776119402985
2017-02-02,48.18,0.67,71.91044776119402
2017-02-03,48.74,0.67,72.74626865671641
2017-02-06,48.55,0.67,72.46268656716417
2017-02-07,48.61,0.67,72.55223880597015
2017-02-08,48.19,0.67,71.92537313432835
2017-02-09,48.96,0.67,73.07462686567163
2017-02-10,48.92,0.67,73.01492537313433
2017-02-13,48.68,0.67,72.65671641791045
2017-02-14,48.2,0.67,71.94029850746269
2017-02-15,48.26,0.67,72.02985074626865
2017-02-16,48.34,0.67,72.14925373134328
2017-02-17,48.62,0.67,72.56716417910447
2017-02-21,49.07,0.67,73.23880597014924
2017-02-22,48.99,0.39,125.61538461538461
2017-02-23,49.16,0.39,126.05128205128204
2017-02-24,49.43,0.39,126.74358974358974
2017-02-27,49.5,0.39,126.92307692307692
2017-02-28,49.18,0.39,126.1025641025641
2017-03-01,49.92,0.39,128.0
2017-03-02,49.49,0.39,126.8974358974359
2017-03-03,49.48,0.39,126.87179487179486
2017-03-06,49.03,0.39,125.71794871794872
2017-03-07,48.83,0.39,125.20512820512819
2017-03-08,48.71,0.39,124.8974358974359
2017-03-09,48.2,0.39,123.58974358974359
2017-03-10,48.84,0.39,125.23076923076924
2017-03-13,49.05,0.39,125.76923076923076
2017-03-14,49.22,0.39,126.2051282051282
2017-03-15,49.94,0.39,128.05128205128204
2017-03-16,50.17,0.39,128.64102564102564
2017-03-17,50.58,0.39,129.69230769230768
2017-03-20,50.47,0.39,129.4102564102564
2017-03-21,50.0,0.39,128.2051282051282
2017-03-22,49.87,0.39,127.87179487179486
2017-03-23,50.36,0.39,129.1282051282051
2017-03-24,50.09,0.39,128.43589743589743
2017-03-27,49.82,0.39,127.74358974358974
2017-03-28,50.07,0.39,128.3846153846154
2017-03-29,50.35,0.39,129.1025641025641
2017-03-30,50.41,0.39,129.25641025641025
2017-03-31,50.32,0.39,129.02564102564102
2017-04-03,50.59,0.39,129.71794871794873
2017-04-04,50.49,0.39,129.46153846153845
2017-04-05,50.81,0.39,130.28205128205127
2017-04-06,50.9,0.39,130.5128205128205
2017-04-07,50.91,0.39,130.53846153846152
2017-04-10,51.08,0.39,130.97435897435898
2017-04-11,51.53,0.39,132.12820512820514
2017-04-12,51.1,0.39,131.02564102564102
2017-04-13,50.67,0.39,129.92307692307693
2017-04-17,51.26,0.39,131.43589743589743
2017-04-18,51.1,0.39,131.02564102564102
2017-04-19,51.26,0.39,131.43589743589743
2017-04-20,52.22,0.39,133.89743589743588
2017-04-21,52.47,0.39,134.53846153846152
2017-04-24,52.95,0.39,135.76923076923077
2017-04-25,53.54,0.39,137.28205128205127
2017-04-26,54.04,0.39,138.56410256410257
2017-04-27,53.59,0.39,137.4102564102564
2017-04-28,52.54,0.39,134.7179487179487
2017-05-01,52.71,0.39,135.15384615384616
2017-05-02,53.26,0.39,136.56410256410254
2017-05-03,53.48,0.39,137.1282051282051
2017-05-04,53.49,0.39,137.15384615384616
2017-05-05,53.79,0.39,137.9230769230769
2017-05-08,53.45,0.39,137.05128205128204
2017-05-09,53.49,0.62,86.2741935483871
2017-05-10,53.5,0.62,86.29032258064517
2017-05-11,53.16,0.62,85.74193548387096
2017-05-12,51.83,0.62,83.59677419354838
2017-05-15,51.89,0.62,83.69354838709677
2017-05-16,51.72,0.62,83.41935483870968
2017-05-17,50.61,0.62,81.62903225806451
2017-05-18,50.1,0.62,80.80645161290323
2017-05-19,50.63,0.62,81.66129032258065
2017-05-22,51.3,0.62,82.74193548387096
2017-05-23,51.19,0.62,82.56451612903226
2017-05-24,51.69,0.62,83.37096774193549
2017-05-25,52.12,0.62,84.06451612903226
2017-05-26,52.08,0.62,84.0
2017-05-30,51.91,0.62,83.7258064516129
2017-05-31,52.02,0.62,83.90322580645162
2017-06-01,52.11,0.62,84.04838709677419
2017-06-02,52.46,0.62,84.61290322580645
2017-06-05,52.62,0.62,84.87096774193547
2017-06-06,52.01,0.62,83.88709677419355
2017-06-07,51.85,0.62,83.62903225806451
2017-06-08,52.06,0.62,83.96774193548387
2017-06-09,52.17,0.62,84.14516129032259
2017-06-12,52.79,0.62,85.14516129032258
2017-06-13,52.57,0.62,84.79032258064517
2017-06-14,52.79,0.62,85.14516129032258
2017-06-15,52.3,0.62,84.35483870967741
2017-06-16,52.74,0.62,85.06451612903226
2017-06-19,53.47,0.62,86.24193548387096
2017-06-20,52.97,0.62,85.43548387096774
2017-06-21,52.82,0.62,85.19354838709677
2017-06-22,52.66,0.62,84.93548387096774
2017-06-23,52.61,0.62,84.85483870967742
2017-06-26,52.93,0.62,85.37096774193549
2017-06-27,52.34,0.62,84.41935483870968
2017-06-28,52.66,0.62,84.93548387096774
2017-06-29,52.12,0.62,84.06451612903226
2017-06-30,52.53,0.62,84.72580645161291
2017-07-03,52.44,0.62,84.58064516129032
2017-07-05,52.71,0.62,85.01612903225806
2017-07-06,52.15,0.62,84.11290322580645
2017-07-07,52.86,0.62,85.25806451612902
2017-07-10,52.44,0.62,84.58064516129032
2017-07-11,52.54,0.62,84.74193548387096
2017-07-12,53.12,0.62,85.6774193548387
2017-07-13,53.16,0.62,85.74193548387096
2017-07-14,53.22,0.62,85.83870967741936
2017-07-17,53.1,0.62,85.64516129032258
2017-07-18,52.25,0.62,84.2741935483871
2017-07-19,52.59,0.62,84.8225806451613
2017-07-20,52.57,0.62,84.79032258064517
2017-07-21,52.65,0.62,84.91935483870968
2017-07-24,53.38,0.62,86.0967741935484
2017-07-25,53.8,0.62,86.77419354838709
2017-07-26,51.83,0.62,83.59677419354838
2017-07-27,51.79,0.62,83.53225806451613
2017-07-28,49.58,0.62,79.96774193548387
2017-07-31,48.18,0.62,77.70967741935483
2017-08-01,48.12,0.62,77.61290322580645
2017-08-02,47.62,0.62,76.80645161290322
2017-08-03,47.76,0.62,77.03225806451613
2017-08-04,48.34,0.64,75.53125
2017-08-07,48.23,0.64,75.359375
2017-08-08,47.89,0.64,74.828125
2017-08-09,47.7,0.64,74.53125
2017-08-10,46.98,0.64,73.40625
2017-08-11,46.97,0.64,73.390625
2017-08-14,47.43,0.64,74.109375
2017-08-15,47.15,0.64,73.671875
2017-08-16,47.76,0.64,74.625
2017-08-17,46.53,0.64,72.703125
2017-08-18,46.42,0.64,72.53125
2017-08-21,46.19,0.64,72.171875
2017-08-22,46.41,0.64,72.515625
2017-08-23,45.62,0.64,71.28125
2017-08-24,45.23,0.64,70.671875
2017-08-25,45.32,0.64,70.8125
2017-08-28,44.96,0.64,70.25
2017-08-29,45.27,0.64,70.734375
2017-08-30,46.08,0.64,72.0
2017-08-31,45.97,0.64,71.828125
2017-09-01,46.43,0.64,72.546875
2017-09-05,45.72,0.64,71.4375
2017-09-06,46.54,0.64,72.71875
2017-09-07,43.5,0.64,67.96875
2017-09-08,45.3,0.64,70.78125
2017-09-11,45.37,0.64,70.890625
2017-09-12,45.59,0.64,71.234375
2017-09-13,45.63,0.64,71.296875
2017-09-14,45.51,0.64,71.109375
2017-09-15,45.85,0.64,71.640625
2017-09-18,45.88,0.64,71.6875
2017-09-19,45.5,0.64,71.09375
2017-09-20,45.75,0.64,71.484375
2017-09-21,45.94,0.64,71.78125
2017-09-22,46.76,0.64,73.0625
2017-09-25,47.23,0.64,73.796875
2017-09-26,47.43,0.64,74.109375
2017-09-27,47.31,0.64,73.921875
