date,HBAN,HBAN_EPS,PE Ratio
2015-07-15,11.53,0.73,15.794520547945204
2015-07-16,11.58,0.73,15.863013698630137
2015-07-17,11.54,0.73,15.80821917808219
2015-07-20,11.62,0.73,15.917808219178081
2015-07-21,11.58,0.73,15.863013698630137
2015-07-22,11.6,0.73,15.89041095890411
2015-07-23,11.73,0.73,16.068493150684933
2015-07-24,11.76,0.73,16.10958904109589
2015-07-27,11.6,0.73,15.89041095890411
2015-07-28,11.69,0.73,16.013698630136986
2015-07-29,11.73,0.73,16.068493150684933
2015-07-30,11.77,0.73,16.123287671232877
2015-07-31,11.67,0.73,15.986301369863014
2015-08-03,11.7,0.73,16.027397260273972
2015-08-04,11.67,0.43,27.13953488372093
2015-08-05,11.77,0.43,27.372093023255815
2015-08-06,11.73,0.43,27.27906976744186
2015-08-07,11.6,0.43,26.97674418604651
2015-08-10,11.83,0.43,27.511627906976745
2015-08-11,11.64,0.43,27.069767441860467
2015-08-12,11.51,0.43,26.767441860465116
2015-08-13,11.62,0.43,27.023255813953487
2015-08-14,11.8,0.43,27.44186046511628
2015-08-17,11.79,0.43,27.418604651162788
2015-08-18,11.84,0.43,27.53488372093023
2015-08-19,11.64,0.43,27.069767441860467
2015-08-20,11.32,0.43,26.325581395348838
2015-08-21,11.0,0.43,25.58139534883721
2015-08-24,10.44,0.43,24.27906976744186
2015-08-25,10.21,0.43,23.74418604651163
2015-08-26,10.58,0.43,24.6046511627907
2015-08-27,10.86,0.43,25.25581395348837
2015-08-28,10.91,0.43,25.372093023255815
2015-08-31,10.91,0.43,25.372093023255815
2015-09-01,10.45,0.43,24.302325581395348
2015-09-02,10.59,0.43,24.627906976744185
2015-09-03,10.71,0.43,24.90697674418605
2015-09-04,10.55,0.43,24.534883720930235
2015-09-08,10.84,0.43,25.209302325581394
2015-09-09,10.71,0.43,24.90697674418605
2015-09-10,10.82,0.43,25.16279069767442
2015-09-11,10.81,0.43,25.13953488372093
2015-09-14,10.86,0.43,25.25581395348837
2015-09-15,10.94,0.43,25.441860465116278
2015-09-16,11.04,0.43,25.674418604651162
2015-09-17,10.69,0.43,24.86046511627907
2015-09-18,10.36,0.43,24.093023255813954
2015-09-21,10.52,0.43,24.46511627906977
2015-09-22,10.33,0.43,24.02325581395349
2015-09-23,10.36,0.43,24.093023255813954
2015-09-24,10.32,0.43,24.0
2015-09-25,10.49,0.43,24.395348837209305
2015-09-28,10.29,0.43,23.930232558139533
2015-09-29,10.44,0.43,24.27906976744186
2015-09-30,10.6,0.43,24.651162790697676
2015-10-01,10.69,0.43,24.86046511627907
2015-10-02,10.58,0.43,24.6046511627907
2015-10-05,10.78,0.43,25.069767441860463
2015-10-06,10.77,0.43,25.046511627906977
2015-10-07,10.9,0.43,25.348837209302328
2015-10-08,10.92,0.43,25.3953488372093
2015-10-09,10.79,0.43,25.093023255813954
2015-10-12,10.86,0.43,25.25581395348837
2015-10-13,10.74,0.43,24.976744186046513
2015-10-14,10.53,0.43,24.488372093023255
2015-10-15,10.72,0.43,24.930232558139537
2015-10-16,10.7,0.43,24.883720930232556
2015-10-19,10.7,0.43,24.883720930232556
2015-10-20,10.82,0.43,25.16279069767442
2015-10-21,10.62,0.43,24.69767441860465
2015-10-22,10.87,0.43,25.279069767441857
2015-10-23,11.13,0.43,25.88372093023256
2015-10-26,10.97,0.43,25.511627906976745
2015-10-27,10.9,0.43,25.348837209302328
2015-10-28,11.35,0.43,26.3953488372093
2015-10-29,11.3,0.43,26.27906976744186
2015-10-30,10.97,0.023901,458.9766118572445
2015-11-02,11.11,0.023901,464.8341073595247
2015-11-03,11.13,0.023901,465.67089243127907
2015-11-04,11.2,0.023901,468.59964018241914
2015-11-05,11.33,0.023901,474.0387431488223
2015-11-06,11.65,0.023901,487.4273042968914
2015-11-09,11.57,0.023901,484.0801640098741
2015-11-10,11.61,0.023901,485.7537341533827
2015-11-11,11.55,0.023901,483.2433789381198
2015-11-12,11.32,0.023901,473.6203506129451
2015-11-13,11.22,0.023901,469.4364252541735
2015-11-16,11.42,0.023901,477.80427597171666
2015-11-17,11.47,0.023901,479.8962386511025
2015-11-18,11.71,0.023901,489.93765951215437
2015-11-19,11.73,0.023901,490.7744445839087
2015-11-20,11.67,0.023901,488.26408936864567
2015-11-23,11.65,0.023901,487.4273042968914
2015-11-24,11.66,0.023901,487.8456968327685
2015-11-25,11.66,0.023901,487.8456968327685
2015-11-27,11.76,0.023901,492.0296221915401
2015-11-30,11.69,0.023901,489.1008744404
2015-12-01,11.8,0.023901,493.7031923350488
2015-12-02,11.67,0.023901,488.26408936864567
2015-12-03,11.43,0.023901,478.2226685075938
2015-12-04,11.75,0.023901,491.61122965566295
2015-12-07,11.56,0.023901,483.66177147399696
2015-12-08,11.23,0.023901,469.8548177900507
2015-12-09,11.06,0.023901,462.74214468013895
2015-12-10,11.09,0.023901,463.99732228777043
2015-12-11,10.82,0.023901,452.7007238190871
2015-12-14,10.84,0.023901,453.5375088908414
2015-12-15,11.23,0.023901,469.8548177900507
2015-12-16,11.33,0.023901,474.0387431488223
2015-12-17,11.12,0.023901,465.25249989540185
2015-12-18,10.82,0.023901,452.7007238190871
2015-12-21,10.85,0.023901,453.9559014267186
2015-12-22,10.99,0.023901,459.8133969289988
2015-12-23,11.15,0.023901,466.5076775030334
2015-12-24,11.21,0.023901,469.01803271829635
2015-12-28,11.15,0.023901,466.5076775030334
2015-12-29,11.3,0.023901,472.7835655411908
2015-12-30,11.17,0.023901,467.3444625747877
2015-12-31,11.06,0.023901,462.74214468013895
2016-01-04,10.7,0.023901,447.6800133885611
2016-01-05,10.72,0.023901,448.5167984603155
2016-01-06,10.55,0.023901,441.40412535040383
2016-01-07,10.23,0.023901,428.01556420233464
2016-01-08,10.05,0.023901,420.4844985565458
2016-01-11,10.1,0.023901,422.57646123593156
2016-01-12,10.18,0.023901,425.92360152294884
2016-01-13,9.75,0.023901,407.93272248023095
2016-01-14,9.85,0.023901,412.11664783900255
2016-01-15,9.58,0.023901,400.8200493703193
2016-01-19,9.48,0.023901,396.6361240115477
2016-01-20,9.26,0.023901,387.43148822225015
2016-01-21,9.0,0.023901,376.553282289444
2016-01-22,9.15,0.023901,382.8291703276014
2016-01-25,8.8,0.023901,368.18543157190084
2016-01-26,8.05,0.023901,336.8059913811138
2016-01-27,8.26,0.023901,345.5922346345341
2016-01-28,8.48,0.023901,354.79687042383165
2016-01-29,8.58,0.023901,358.98079578260325
2016-02-01,8.64,0.023901,361.49115099786627
2016-02-02,8.41,0.023901,351.8681226726915
2016-02-03,8.52,0.023901,356.4704405673403
2016-02-04,8.67,0.023901,362.7463286054977
2016-02-05,8.58,0.023901,358.98079578260325
2016-02-08,8.41,0.023901,351.8681226726915
2016-02-09,8.45,0.023901,353.54169281620017
2016-02-10,8.37,0.023901,350.1945525291829
2016-02-11,8.01,0.023901,335.1324212376051
2016-02-12,8.44,0.023901,353.123300280323
2016-02-16,8.74,0.023901,365.6750763566378
2016-02-17,8.77,0.82,10.695121951219512
2016-02-18,8.52,0.82,10.390243902439025
2016-02-19,8.67,0.82,10.573170731707318
2016-02-22,8.84,0.82,10.78048780487805
2016-02-23,8.61,0.82,10.5
2016-02-24,8.54,0.82,10.414634146341463
2016-02-25,8.64,0.82,10.536585365853659
2016-02-26,8.95,0.82,10.914634146341463
2016-02-29,8.75,0.82,10.670731707317074
2016-03-01,9.18,0.82,11.195121951219512
2016-03-02,9.29,0.82,11.329268292682926
2016-03-03,9.6,0.82,11.707317073170731
2016-03-04,9.67,0.82,11.792682926829269
2016-03-07,9.58,0.82,11.682926829268293
2016-03-08,9.35,0.82,11.402439024390244
2016-03-09,9.34,0.82,11.390243902439025
2016-03-10,9.54,0.82,11.634146341463413
2016-03-11,9.82,0.82,11.975609756097562
2016-03-14,9.74,0.82,11.878048780487806
2016-03-15,9.66,0.82,11.78048780487805
2016-03-16,9.48,0.82,11.560975609756099
2016-03-17,9.55,0.82,11.646341463414636
2016-03-18,9.67,0.82,11.792682926829269
2016-03-21,9.69,0.82,11.817073170731707
2016-03-22,9.7,0.82,11.829268292682926
2016-03-23,9.63,0.82,11.743902439024392
2016-03-24,9.59,0.82,11.695121951219512
2016-03-28,9.53,0.82,11.621951219512194
2016-03-29,9.53,0.82,11.621951219512194
2016-03-30,9.59,0.82,11.695121951219512
2016-03-31,9.54,0.82,11.634146341463413
2016-04-01,9.56,0.82,11.658536585365855
2016-04-04,9.51,0.82,11.597560975609756
2016-04-05,9.41,0.82,11.475609756097562
2016-04-06,9.54,0.82,11.634146341463413
2016-04-07,9.3,0.82,11.341463414634148
2016-04-08,9.33,0.82,11.378048780487806
2016-04-11,9.38,0.82,11.439024390243905
2016-04-12,9.57,0.82,11.670731707317074
2016-04-13,9.9,0.82,12.073170731707318
2016-04-14,9.99,0.82,12.182926829268293
2016-04-15,9.93,0.82,12.109756097560975
2016-04-18,9.96,0.82,12.146341463414636
2016-04-19,10.11,0.82,12.329268292682928
2016-04-20,10.28,0.82,12.536585365853659
2016-04-21,10.22,0.82,12.463414634146343
2016-04-22,10.25,0.82,12.5
2016-04-25,10.16,0.82,12.390243902439025
2016-04-26,10.26,0.82,12.51219512195122
2016-04-27,10.27,0.82,12.52439024390244
2016-04-28,10.12,0.82,12.341463414634147
2016-04-29,10.06,0.82,12.26829268292683
2016-05-02,10.19,0.82,12.426829268292684
2016-05-03,10.01,0.82,12.207317073170731
2016-05-04,9.86,0.82,12.02439024390244
2016-05-05,9.87,0.82,12.036585365853659
2016-05-06,9.88,0.82,12.04878048780488
2016-05-09,9.79,0.82,11.939024390243903
2016-05-10,9.99,0.82,12.182926829268293
2016-05-11,9.97,0.82,12.158536585365855
2016-05-12,9.89,0.82,12.060975609756099
2016-05-13,9.67,0.82,11.792682926829269
2016-05-16,9.78,0.82,11.926829268292682
2016-05-17,9.77,0.82,11.914634146341463
2016-05-18,10.29,0.82,12.548780487804878
2016-05-19,10.22,0.82,12.463414634146343
2016-05-20,10.23,0.82,12.475609756097562
2016-05-23,10.2,0.82,12.439024390243903
2016-05-24,10.38,0.82,12.658536585365855
2016-05-25,10.62,0.82,12.951219512195122
2016-05-26,10.46,0.82,12.756097560975611
2016-05-27,10.58,0.82,12.902439024390246
2016-05-31,10.45,0.82,12.74390243902439
2016-06-01,10.51,0.82,12.817073170731708
2016-06-02,10.56,0.82,12.878048780487806
2016-06-03,10.36,0.82,12.634146341463415
2016-06-06,10.53,0.82,12.841463414634147
2016-06-07,10.41,0.82,12.695121951219512
2016-06-08,10.35,0.82,12.621951219512196
2016-06-09,10.17,0.82,12.402439024390244
2016-06-10,9.95,0.82,12.134146341463415
2016-06-13,9.86,0.82,12.02439024390244
2016-06-14,9.48,0.82,11.560975609756099
2016-06-15,9.46,0.82,11.53658536585366
2016-06-16,9.31,0.82,11.353658536585368
2016-06-17,9.3,0.82,11.341463414634148
2016-06-20,9.28,0.82,11.317073170731707
2016-06-21,9.26,0.82,11.292682926829269
2016-06-22,9.22,0.82,11.243902439024392
2016-06-23,9.43,0.82,11.5
2016-06-24,8.61,0.82,10.5
2016-06-27,8.09,0.82,9.865853658536587
2016-06-28,8.37,0.82,10.207317073170731
2016-06-29,8.51,0.82,10.378048780487806
2016-06-30,8.94,0.82,10.902439024390244
2016-07-01,8.83,0.82,10.76829268292683
2016-07-05,8.51,0.82,10.378048780487806
2016-07-06,8.52,0.82,10.390243902439025
2016-07-07,8.58,0.82,10.463414634146343
2016-07-08,8.72,0.82,10.634146341463415
2016-07-11,8.85,0.82,10.792682926829269
2016-07-12,9.1,0.82,11.097560975609756
2016-07-13,9.08,0.82,11.073170731707318
2016-07-14,9.23,0.82,11.256097560975611
2016-07-15,9.26,0.82,11.292682926829269
2016-07-18,9.3,0.82,11.341463414634148
2016-07-19,9.27,0.82,11.304878048780488
2016-07-20,9.24,0.82,11.26829268292683
2016-07-21,9.16,0.82,11.170731707317074
2016-07-22,9.28,0.82,11.317073170731707
2016-07-25,9.3,0.82,11.341463414634148
2016-07-26,9.41,0.82,11.475609756097562
2016-07-27,9.42,0.82,11.487804878048781
2016-07-28,9.46,0.82,11.53658536585366
2016-07-29,9.5,0.4,23.75
2016-08-01,9.38,0.4,23.45
2016-08-02,9.27,0.4,23.174999999999997
2016-08-03,9.38,0.4,23.45
2016-08-04,9.35,0.4,23.374999999999996
2016-08-05,9.75,0.4,24.375
2016-08-08,9.74,0.4,24.349999999999998
2016-08-09,9.7,0.4,24.249999999999996
2016-08-10,9.54,0.4,23.849999999999998
2016-08-11,9.57,0.4,23.925
2016-08-12,9.48,0.4,23.7
2016-08-15,9.68,0.4,24.2
2016-08-16,9.64,0.4,24.1
2016-08-17,9.66,0.4,24.15
2016-08-18,9.51,0.4,23.775
2016-08-19,9.51,0.4,23.775
2016-08-22,9.65,0.4,24.125
2016-08-23,9.64,0.4,24.1
2016-08-24,9.51,0.4,23.775
2016-08-25,9.6,0.4,23.999999999999996
2016-08-26,9.69,0.4,24.224999999999998
2016-08-29,9.76,0.4,24.4
2016-08-30,9.89,0.4,24.725
2016-08-31,10.01,0.4,25.025
2016-09-01,9.96,0.4,24.900000000000002
2016-09-02,10.02,0.4,25.049999999999997
2016-09-06,9.86,0.4,24.65
2016-09-07,9.9,0.4,24.75
2016-09-08,9.89,0.4,24.725
2016-09-09,9.86,0.4,24.65
2016-09-12,10.0,0.4,25.0
2016-09-13,9.88,0.4,24.7
2016-09-14,9.8,0.4,24.5
2016-09-15,9.79,0.4,24.474999999999998
2016-09-16,9.73,0.4,24.325
2016-09-19,9.72,0.4,24.3
2016-09-20,9.71,0.4,24.275000000000002
2016-09-21,9.73,0.4,24.325
2016-09-22,9.88,0.4,24.7
2016-09-23,9.9,0.4,24.75
2016-09-26,9.61,0.4,24.025
2016-09-27,9.74,0.4,24.349999999999998
2016-09-28,9.92,0.4,24.799999999999997
2016-09-29,9.71,0.4,24.275000000000002
2016-09-30,9.86,0.4,24.65
2016-10-03,9.8,0.4,24.5
2016-10-04,9.88,0.4,24.7
2016-10-05,10.14,0.4,25.35
2016-10-06,10.16,0.4,25.4
2016-10-07,10.17,0.4,25.424999999999997
2016-10-10,10.16,0.4,25.4
2016-10-11,10.02,0.4,25.049999999999997
2016-10-12,9.97,0.4,24.925
2016-10-13,9.72,0.4,24.3
2016-10-14,9.82,0.4,24.55
2016-10-17,9.66,0.4,24.15
2016-10-18,9.8,0.4,24.5
2016-10-19,10.03,0.4,25.074999999999996
2016-10-20,10.14,0.4,25.35
2016-10-21,10.06,0.4,25.15
2016-10-24,10.1,0.4,25.249999999999996
2016-10-25,10.19,0.4,25.474999999999998
2016-10-26,10.7,0.4,26.749999999999996
2016-10-27,10.75,0.4,26.875
2016-10-28,10.56,0.4,26.4
2016-10-31,10.6,0.4,26.499999999999996
2016-11-01,10.56,0.4,26.4
2016-11-02,10.33,0.4,25.825
2016-11-03,10.25,0.4,25.625
2016-11-04,10.16,0.4,25.4
2016-11-07,10.45,0.4,26.124999999999996
2016-11-08,10.25,0.51,20.098039215686274
2016-11-09,10.91,0.51,21.392156862745097
2016-11-10,11.6,0.51,22.745098039215684
2016-11-11,11.7,0.51,22.941176470588232
2016-11-14,11.96,0.51,23.450980392156865
2016-11-15,11.96,0.51,23.450980392156865
2016-11-16,11.93,0.51,23.392156862745097
2016-11-17,12.23,0.51,23.980392156862745
2016-11-18,12.5,0.51,24.509803921568626
2016-11-21,12.44,0.51,24.392156862745097
2016-11-22,12.52,0.51,24.549019607843135
2016-11-23,12.61,0.51,24.72549019607843
2016-11-25,12.56,0.51,24.627450980392158
2016-11-28,12.26,0.51,24.03921568627451
2016-11-29,12.28,0.51,24.07843137254902
2016-11-30,12.46,0.51,24.43137254901961
2016-12-01,13.03,0.51,25.549019607843135
2016-12-02,12.94,0.51,25.372549019607842
2016-12-05,13.03,0.51,25.549019607843135
2016-12-06,13.22,0.51,25.92156862745098
2016-12-07,13.21,0.51,25.901960784313726
2016-12-08,13.46,0.51,26.3921568627451
2016-12-09,13.51,0.51,26.49019607843137
2016-12-12,13.3,0.51,26.07843137254902
2016-12-13,13.25,0.51,25.980392156862745
2016-12-14,13.1,0.51,25.68627450980392
2016-12-15,13.34,0.51,26.15686274509804
2016-12-16,13.02,0.51,25.52941176470588
2016-12-19,13.09,0.51,25.666666666666664
2016-12-20,13.36,0.51,26.19607843137255
2016-12-21,13.33,0.51,26.137254901960784
2016-12-22,13.33,0.51,26.137254901960784
2016-12-23,13.42,0.51,26.313725490196077
2016-12-27,13.44,0.51,26.352941176470587
2016-12-28,13.25,0.51,25.980392156862745
2016-12-29,13.08,0.51,25.647058823529413
2016-12-30,13.22,0.51,25.92156862745098
2017-01-03,13.32,0.51,26.11764705882353
2017-01-04,13.48,0.51,26.43137254901961
2017-01-05,13.26,0.51,26.0
2017-01-06,13.29,0.51,26.05882352941176
2017-01-09,13.32,0.51,26.11764705882353
2017-01-10,13.33,0.51,26.137254901960784
2017-01-11,13.44,0.51,26.352941176470587
2017-01-12,13.32,0.51,26.11764705882353
2017-01-13,13.47,0.51,26.411764705882355
2017-01-17,12.95,0.51,25.392156862745097
2017-01-18,13.15,0.51,25.784313725490197
2017-01-19,13.01,0.51,25.509803921568626
2017-01-20,13.12,0.51,25.72549019607843
2017-01-23,13.06,0.51,25.607843137254903
2017-01-24,13.25,0.51,25.980392156862745
2017-01-25,14.02,0.51,27.49019607843137
2017-01-26,14.01,0.51,27.470588235294116
2017-01-27,13.78,0.51,27.019607843137255
2017-01-30,13.62,0.51,26.705882352941174
2017-01-31,13.53,0.51,26.52941176470588
2017-02-01,13.5,0.51,26.470588235294116
2017-02-02,13.24,0.51,25.96078431372549
2017-02-03,13.61,0.51,26.68627450980392
2017-02-06,13.53,0.51,26.52941176470588
2017-02-07,13.48,0.51,26.43137254901961
2017-02-08,13.4,0.51,26.274509803921568
2017-02-09,13.55,0.51,26.568627450980394
2017-02-10,13.62,0.51,26.705882352941174
2017-02-13,13.81,0.51,27.07843137254902
2017-02-14,14.12,0.51,27.68627450980392
2017-02-15,14.22,0.51,27.88235294117647
2017-02-16,14.17,0.51,27.784313725490197
2017-02-17,14.13,0.51,27.705882352941178
2017-02-21,14.19,0.51,27.823529411764703
2017-02-22,14.19,0.72,19.708333333333332
2017-02-23,14.18,0.72,19.694444444444446
2017-02-24,14.18,0.72,19.694444444444446
2017-02-27,14.21,0.72,19.736111111111114
2017-02-28,14.14,0.72,19.63888888888889
2017-03-01,14.66,0.72,20.36111111111111
2017-03-02,14.29,0.72,19.84722222222222
2017-03-03,14.4,0.72,20.0
2017-03-06,14.31,0.72,19.875
2017-03-07,14.24,0.72,19.77777777777778
2017-03-08,14.18,0.72,19.694444444444446
2017-03-09,14.21,0.72,19.736111111111114
2017-03-10,14.19,0.72,19.708333333333332
2017-03-13,14.21,0.72,19.736111111111114
2017-03-14,14.08,0.72,19.555555555555557
2017-03-15,13.93,0.72,19.34722222222222
2017-03-16,13.92,0.72,19.333333333333336
2017-03-17,13.73,0.72,19.069444444444446
2017-03-20,13.52,0.72,18.77777777777778
2017-03-21,12.7,0.72,17.63888888888889
2017-03-22,12.78,0.72,17.75
2017-03-23,13.02,0.72,18.083333333333332
2017-03-24,13.11,0.72,18.208333333333332
2017-03-27,13.02,0.72,18.083333333333332
2017-03-28,13.22,0.72,18.361111111111114
2017-03-29,13.22,0.72,18.361111111111114
2017-03-30,13.59,0.72,18.875
2017-03-31,13.39,0.72,18.597222222222225
2017-04-03,13.35,0.72,18.541666666666668
2017-04-04,13.31,0.72,18.48611111111111
2017-04-05,13.07,0.72,18.15277777777778
2017-04-06,13.2,0.72,18.333333333333332
2017-04-07,13.12,0.72,18.22222222222222
2017-04-10,13.0,0.72,18.055555555555557
2017-04-11,13.0,0.72,18.055555555555557
2017-04-12,12.86,0.72,17.86111111111111
2017-04-13,12.59,0.72,17.48611111111111
2017-04-17,12.91,0.72,17.930555555555557
2017-04-18,12.8,0.72,17.77777777777778
2017-04-19,12.59,0.72,17.48611111111111
2017-04-20,12.72,0.72,17.666666666666668
2017-04-21,12.6,0.72,17.5
2017-04-24,12.99,0.72,18.041666666666668
2017-04-25,13.04,0.72,18.11111111111111
2017-04-26,13.12,0.72,18.22222222222222
2017-04-27,12.99,0.72,18.041666666666668
2017-04-28,12.86,0.72,17.86111111111111
2017-05-01,13.09,0.72,18.180555555555557
2017-05-02,12.95,0.72,17.98611111111111
2017-05-03,13.14,0.72,18.25
2017-05-04,13.05,0.72,18.125
2017-05-05,12.99,0.72,18.041666666666668
2017-05-08,13.05,0.72,18.125
2017-05-09,12.93,0.72,17.958333333333332
2017-05-10,12.9,0.72,17.916666666666668
2017-05-11,12.79,0.72,17.76388888888889
2017-05-12,12.76,0.72,17.72222222222222
2017-05-15,12.95,0.72,17.98611111111111
2017-05-16,13.04,0.72,18.11111111111111
2017-05-17,12.29,0.72,17.069444444444443
2017-05-18,12.5,0.72,17.36111111111111
2017-05-19,12.57,0.72,17.458333333333336
2017-05-22,12.64,0.72,17.555555555555557
2017-05-23,12.89,0.72,17.90277777777778
2017-05-24,12.82,0.72,17.805555555555557
2017-05-25,12.87,0.72,17.875
2017-05-26,12.86,0.72,17.86111111111111
2017-05-30,12.74,0.72,17.694444444444446
2017-05-31,12.54,0.72,17.416666666666668
2017-06-01,12.72,0.72,17.666666666666668
2017-06-02,12.58,0.72,17.47222222222222
2017-06-05,12.57,0.72,17.458333333333336
2017-06-06,12.45,0.72,17.291666666666668
2017-06-07,12.69,0.72,17.625
2017-06-08,12.92,0.72,17.944444444444446
2017-06-09,13.29,0.72,18.458333333333332
2017-06-12,13.37,0.72,18.569444444444443
2017-06-13,13.35,0.72,18.541666666666668
2017-06-14,13.41,0.72,18.625
2017-06-15,13.29,0.72,18.458333333333332
2017-06-16,13.22,0.72,18.361111111111114
2017-06-19,13.32,0.72,18.5
2017-06-20,13.23,0.72,18.375
2017-06-21,13.06,0.72,18.13888888888889
2017-06-22,12.94,0.72,17.97222222222222
2017-06-23,12.71,0.72,17.65277777777778
2017-06-26,12.79,0.72,17.76388888888889
2017-06-27,12.91,0.72,17.930555555555557
2017-06-28,13.14,0.72,18.25
2017-06-29,13.38,0.72,18.583333333333336
2017-06-30,13.52,0.72,18.77777777777778
2017-07-03,13.75,0.72,19.09722222222222
2017-07-05,13.8,0.72,19.166666666666668
2017-07-06,13.66,0.72,18.97222222222222
2017-07-07,13.69,0.72,19.01388888888889
2017-07-10,13.69,0.72,19.01388888888889
2017-07-11,13.71,0.72,19.041666666666668
2017-07-12,13.73,0.72,19.069444444444446
2017-07-13,13.87,0.72,19.26388888888889
2017-07-14,13.79,0.72,19.15277777777778
2017-07-17,13.81,0.72,19.180555555555557
2017-07-18,13.71,0.72,19.041666666666668
2017-07-19,13.7,0.72,19.02777777777778
2017-07-20,13.56,0.72,18.833333333333336
2017-07-21,12.97,0.72,18.01388888888889
2017-07-24,13.19,0.72,18.319444444444443
2017-07-25,13.4,0.72,18.61111111111111
2017-07-26,13.18,0.72,18.305555555555557
2017-07-27,13.12,0.72,18.22222222222222
2017-07-28,13.17,0.72,18.291666666666668
2017-07-31,13.25,0.41,32.31707317073171
2017-08-01,13.32,0.41,32.487804878048784
2017-08-02,13.32,0.41,32.487804878048784
2017-08-03,13.16,0.41,32.09756097560976
2017-08-04,13.3,0.41,32.43902439024391
2017-08-07,13.28,0.41,32.390243902439025
2017-08-08,13.35,0.41,32.5609756097561
2017-08-09,13.17,0.41,32.1219512195122
2017-08-10,12.81,0.41,31.243902439024392
2017-08-11,12.72,0.41,31.02439024390244
2017-08-14,12.96,0.41,31.60975609756098
2017-08-15,13.0,0.41,31.707317073170735
2017-08-16,13.0,0.41,31.707317073170735
2017-08-17,12.64,0.41,30.82926829268293
2017-08-18,12.66,0.41,30.878048780487806
2017-08-21,12.6,0.41,30.731707317073173
2017-08-22,12.7,0.41,30.975609756097562
2017-08-23,12.67,0.41,30.902439024390244
2017-08-24,12.7,0.41,30.975609756097562
2017-08-25,12.76,0.41,31.121951219512198
2017-08-28,12.72,0.41,31.02439024390244
2017-08-29,12.59,0.41,30.70731707317073
2017-08-30,12.67,0.41,30.902439024390244
2017-08-31,12.59,0.41,30.70731707317073
2017-09-01,12.7,0.41,30.975609756097562
2017-09-05,12.38,0.41,30.195121951219516
2017-09-06,12.51,0.41,30.51219512195122
2017-09-07,12.18,0.41,29.70731707317073
2017-09-08,12.32,0.41,30.04878048780488
2017-09-11,12.54,0.41,30.585365853658537
2017-09-12,12.79,0.41,31.195121951219512
2017-09-13,12.9,0.41,31.463414634146343
2017-09-14,12.8,0.41,31.219512195121954
2017-09-15,12.76,0.41,31.121951219512198
2017-09-18,13.09,0.41,31.926829268292686
2017-09-19,13.25,0.41,32.31707317073171
2017-09-20,13.36,0.41,32.58536585365854
2017-09-21,13.4,0.41,32.6829268292683
2017-09-22,13.39,0.41,32.65853658536586
2017-09-25,13.38,0.41,32.63414634146342
2017-09-26,13.45,0.41,32.80487804878049
2017-09-27,13.75,0.41,33.53658536585366
2017-09-28,13.87,0.41,33.829268292682926
2017-09-29,13.96,0.41,34.04878048780488
2017-10-02,14.04,0.41,34.24390243902439
2017-10-03,13.9,0.41,33.90243902439025
2017-10-04,13.76,0.41,33.5609756097561
2017-10-05,13.96,0.41,34.04878048780488
2017-10-06,13.9,0.41,33.90243902439025
2017-10-09,13.85,0.41,33.78048780487805
2017-10-10,13.98,0.41,34.09756097560976
2017-10-11,13.85,0.41,33.78048780487805
2017-10-12,13.79,0.41,33.63414634146341
2017-10-13,13.7,0.41,33.41463414634146
2017-10-16,13.92,0.41,33.951219512195124
2017-10-17,13.81,0.41,33.6829268292683
2017-10-18,13.95,0.41,34.02439024390244
2017-10-19,13.98,0.41,34.09756097560976
2017-10-20,14.19,0.41,34.609756097560975
2017-10-23,14.11,0.41,34.41463414634146
2017-10-24,14.21,0.41,34.65853658536586
2017-10-25,13.88,0.41,33.85365853658537
2017-10-26,13.91,0.41,33.926829268292686
2017-10-27,13.94,0.41,34.0
2017-10-30,13.77,0.64,21.515625
2017-10-31,13.8,0.64,21.5625
2017-11-01,13.81,0.64,21.578125
2017-11-02,13.87,0.64,21.671875
2017-11-03,13.78,0.64,21.53125
2017-11-06,13.78,0.64,21.53125
2017-11-07,13.4,0.64,20.9375
2017-11-08,13.29,0.64,20.765625
2017-11-09,13.21,0.64,20.640625
2017-11-10,13.14,0.64,20.53125
2017-11-13,13.36,0.64,20.875
2017-11-14,13.61,0.64,21.265625
2017-11-15,13.51,0.64,21.109375
2017-11-16,13.4,0.64,20.9375
2017-11-17,13.54,0.64,21.15625
2017-11-20,13.57,0.64,21.203125
2017-11-21,13.55,0.64,21.171875
2017-11-22,13.54,0.64,21.15625
2017-11-24,13.46,0.64,21.03125
2017-11-27,13.5,0.64,21.09375
2017-11-28,13.97,0.64,21.828125
2017-11-29,14.48,0.64,22.625
2017-11-30,14.4,0.64,22.5
2017-12-01,14.44,0.64,22.5625
2017-12-04,14.7,0.64,22.96875
2017-12-05,14.46,0.64,22.59375
2017-12-06,14.52,0.64,22.6875
2017-12-07,14.71,0.64,22.984375
2017-12-08,14.85,0.64,23.203125
2017-12-11,14.62,0.64,22.84375
2017-12-12,14.81,0.64,23.140625
2017-12-13,14.58,0.64,22.78125
2017-12-14,14.44,0.64,22.5625
2017-12-15,14.58,0.64,22.78125
2017-12-18,14.68,0.64,22.9375
2017-12-19,14.61,0.64,22.828125
2017-12-20,14.64,0.64,22.875
2017-12-21,14.84,0.64,23.1875
2017-12-22,14.78,0.64,23.09375
2017-12-26,14.63,0.64,22.859375
2017-12-27,14.59,0.64,22.796875
2017-12-28,14.74,0.64,23.03125
2017-12-29,14.56,0.64,22.75
