date,VZ,VZ_EPS,PE Ratio
2001-08-30,45.17,,
2001-08-31,44.97,,
2001-09-04,44.92,,
2001-09-05,44.83,,
2001-09-06,44.1,,
2001-09-07,44.11,,
2001-09-10,45.6,,
2001-09-17,44.79,,
2001-09-18,46.49,,
2001-09-19,48.47,,
2001-09-20,47.89,,
2001-09-21,45.55,,
2001-09-24,46.76,,
2001-09-25,48.52,,
2001-09-26,48.33,,
2001-09-27,48.2,,
2001-09-28,48.66,,
2001-10-01,49.73,,
2001-10-02,50.09,,
2001-10-03,49.34,,
2001-10-04,49.42,,
2001-10-05,48.98,,
2001-10-08,49.0,,
2001-10-09,48.97,,
2001-10-10,48.65,,
2001-10-11,47.53,,
2001-10-12,47.03,,
2001-10-15,46.95,,
2001-10-16,46.85,,
2001-10-17,47.35,,
2001-10-18,46.85,,
2001-10-19,47.08,,
2001-10-22,46.01,,
2001-10-23,44.84,,
2001-10-24,45.06,,
2001-10-25,45.14,,
2001-10-26,45.51,,
2001-10-29,45.14,,
2001-10-30,44.34,,
2001-10-31,44.8,,
2001-11-01,45.99,,
2001-11-02,46.18,,
2001-11-05,46.05,,
2001-11-06,45.37,,
2001-11-07,44.83,,
2001-11-08,44.91,,
2001-11-09,45.13,,
2001-11-12,44.52,,
2001-11-13,43.97,,
2001-11-14,44.29,,
2001-11-15,45.73,,
2001-11-16,45.24,,
2001-11-19,44.88,,
2001-11-20,44.25,,
2001-11-21,44.06,,
2001-11-23,44.07,,
2001-11-26,43.93,,
2001-11-27,43.17,,
2001-11-28,43.03,,
2001-11-29,42.68,,
2001-11-30,42.27,,
2001-12-03,42.69,,
2001-12-04,43.15,,
2001-12-05,43.3,,
2001-12-06,43.67,,
2001-12-07,43.04,,
2001-12-10,43.45,,
2001-12-11,43.04,,
2001-12-12,42.6,,
2001-12-13,42.74,,
2001-12-14,42.45,,
2001-12-17,43.49,,
2001-12-18,43.21,,
2001-12-19,43.57,,
2001-12-20,43.41,,
2001-12-21,42.4,,
2001-12-24,42.45,,
2001-12-26,42.45,,
2001-12-27,43.54,,
2001-12-28,43.41,,
2001-12-31,42.68,,
2002-01-02,43.61,,
2002-01-03,45.06,,
2002-01-04,45.51,,
2002-01-07,45.24,,
2002-01-08,44.79,,
2002-01-09,43.96,,
2002-01-10,44.4,,
2002-01-11,44.7,,
2002-01-14,45.24,,
2002-01-15,45.05,,
2002-01-16,44.07,,
2002-01-17,44.8,,
2002-01-18,43.98,,
2002-01-22,43.44,,
2002-01-23,44.2,,
2002-01-24,43.26,,
2002-01-25,43.01,,
2002-01-28,43.31,,
2002-01-29,42.11,,
2002-01-30,41.28,,
2002-01-31,41.68,,
2002-02-01,41.91,,
2002-02-04,41.01,,
2002-02-05,40.48,,
2002-02-06,39.03,,
2002-02-07,40.02,,
2002-02-08,40.65,,
2002-02-11,40.95,,
2002-02-12,40.77,,
2002-02-13,40.74,,
2002-02-14,40.96,,
2002-02-15,41.02,,
2002-02-19,41.11,,
2002-02-20,41.92,,
2002-02-21,39.97,,
2002-02-22,40.74,,
2002-02-25,41.99,,
2002-02-26,42.28,,
2002-02-27,42.39,,
2002-02-28,42.09,,
2002-03-01,43.7,,
2002-03-04,43.1,,
2002-03-05,42.63,,
2002-03-06,43.25,,
2002-03-07,42.79,,
2002-03-08,41.94,,
2002-03-11,42.29,,
2002-03-12,42.68,,
2002-03-13,43.05,,
2002-03-14,43.03,,
2002-03-15,42.9,,
2002-03-18,42.83,,
2002-03-19,42.89,,
2002-03-20,43.27,,
2002-03-21,42.3,,
2002-03-22,41.02,,
2002-03-25,41.06,,
2002-03-26,41.33,,
2002-03-27,40.96,,
2002-03-28,41.46,,
2002-04-01,41.32,,
2002-04-02,40.83,,
2002-04-03,40.92,,
2002-04-04,40.76,,
2002-04-05,40.65,,
2002-04-08,39.76,,
2002-04-09,38.4,,
2002-04-10,39.48,,
2002-04-11,37.61,,
2002-04-12,38.08,,
2002-04-15,37.21,,
2002-04-16,39.21,,
2002-04-17,38.54,,
2002-04-18,38.18,,
2002-04-19,37.77,,
2002-04-22,35.97,,
2002-04-23,36.1,,
2002-04-24,36.78,,
2002-04-25,37.25,,
2002-04-26,37.05,,
2002-04-29,35.21,,
2002-04-30,36.07,,
2002-05-01,37.36,,
2002-05-02,37.32,,
2002-05-03,36.29,,
2002-05-06,35.86,,
2002-05-07,35.54,,
2002-05-08,37.18,,
2002-05-09,36.11,,
2002-05-10,35.39,,
2002-05-13,36.87,,
2002-05-14,37.92,,
2002-05-15,37.95,,
2002-05-16,39.56,,
2002-05-17,38.8,,
2002-05-20,38.13,,
2002-05-21,38.69,,
2002-05-22,38.99,,
2002-05-23,39.73,,
2002-05-24,39.12,,
2002-05-28,40.15,,
2002-05-29,39.47,,
2002-05-30,39.56,,
2002-05-31,38.67,,
2002-06-03,37.93,,
2002-06-04,38.09,,
2002-06-05,37.91,,
2002-06-06,36.87,,
2002-06-07,37.3,,
2002-06-10,37.48,,
2002-06-11,36.45,,
2002-06-12,37.51,,
2002-06-13,37.19,,
2002-06-14,37.15,,
2002-06-17,37.65,,
2002-06-18,38.13,,
2002-06-19,35.8,,
2002-06-20,35.92,,
2002-06-21,36.2,,
2002-06-24,35.7,,
2002-06-25,34.76,,
2002-06-26,34.8,,
2002-06-27,35.28,,
2002-06-28,36.11,,
2002-07-01,34.39,,
2002-07-02,33.43,,
2002-07-03,33.8,,
2002-07-05,34.97,,
2002-07-08,34.67,,
2002-07-09,33.6,,
2002-07-10,32.47,,
2002-07-11,33.81,,
2002-07-12,31.75,,
2002-07-15,31.61,,
2002-07-16,31.48,,
2002-07-17,31.8,,
2002-07-18,30.62,,
2002-07-19,29.23,,
2002-07-22,25.77,,
2002-07-23,24.67,,
2002-07-24,25.05,,
2002-07-25,24.82,,
2002-07-26,25.88,,
2002-07-29,27.37,,
2002-07-30,27.16,,
2002-07-31,29.68,,
2002-08-01,28.2,,
2002-08-02,28.76,,
2002-08-05,27.11,,
2002-08-06,26.86,,
2002-08-07,26.5,,
2002-08-08,26.71,,
2002-08-09,27.2,,
2002-08-12,27.07,,
2002-08-13,26.44,,
2002-08-14,27.83,,
2002-08-15,27.38,,
2002-08-16,28.5,,
2002-08-19,30.21,,
2002-08-20,28.6,,
2002-08-21,29.09,,
2002-08-22,29.49,,
2002-08-23,28.45,,
2002-08-26,29.14,,
2002-08-27,28.66,,
2002-08-28,27.84,,
2002-08-29,27.79,,
2002-08-30,27.88,,
2002-09-03,26.4,,
2002-09-04,26.98,,
2002-09-05,26.46,,
2002-09-06,26.83,,
2002-09-09,26.84,,
2002-09-10,27.47,,
2002-09-11,28.57,,
2002-09-12,27.91,,
2002-09-13,27.29,,
2002-09-16,27.89,,
2002-09-17,27.47,,
2002-09-18,27.14,,
2002-09-19,26.47,,
2002-09-20,26.67,,
2002-09-23,26.72,,
2002-09-24,25.86,,
2002-09-25,26.39,,
2002-09-26,26.67,,
2002-09-27,25.26,,
2002-09-30,24.68,,
2002-10-01,26.6,,
2002-10-02,27.29,,
2002-10-03,29.59,,
2002-10-04,30.22,,
2002-10-07,29.14,,
2002-10-08,29.12,,
2002-10-09,28.91,,
2002-10-10,29.63,,
2002-10-11,31.65,,
2002-10-14,31.22,,
2002-10-15,31.57,,
2002-10-16,31.25,,
2002-10-17,32.16,,
2002-10-18,31.45,,
2002-10-21,32.09,,
2002-10-22,33.95,,
2002-10-23,33.03,,
2002-10-24,33.18,,
2002-10-25,32.89,,
2002-10-28,33.82,,
2002-10-29,32.92,,
2002-10-30,34.39,,
2002-10-31,33.96,,
2002-11-01,34.7,,
2002-11-04,35.27,,
2002-11-05,35.7,,
2002-11-06,35.07,,
2002-11-07,34.27,,
2002-11-08,34.79,,
2002-11-11,33.73,,
2002-11-12,34.52,,
2002-11-13,33.9,,
2002-11-14,34.44,,
2002-11-15,35.35,,
2002-11-18,34.73,,
2002-11-19,34.17,,
2002-11-20,35.12,,
2002-11-21,36.55,,
2002-11-22,35.97,,
2002-11-25,36.87,,
2002-11-26,35.83,,
2002-11-27,37.38,,
2002-11-29,37.66,,
2002-12-02,37.19,,
2002-12-03,36.27,,
2002-12-04,35.9,,
2002-12-05,35.14,,
2002-12-06,36.14,,
2002-12-09,34.44,,
2002-12-10,34.49,,
2002-12-11,34.76,,
2002-12-12,34.53,,
2002-12-13,34.8,,
2002-12-16,35.92,,
2002-12-17,35.22,,
2002-12-18,35.3,,
2002-12-19,34.88,,
2002-12-20,35.97,,
2002-12-23,35.88,,
2002-12-24,35.52,,
2002-12-26,35.69,,
2002-12-27,34.98,,
2002-12-30,35.06,,
2002-12-31,34.85,,
2003-01-02,36.13,,
2003-01-03,36.38,,
2003-01-06,39.63,,
2003-01-07,39.23,,
2003-01-08,36.79,,
2003-01-09,36.39,,
2003-01-10,36.1,,
2003-01-13,36.56,,
2003-01-14,37.03,,
2003-01-15,36.14,,
2003-01-16,35.54,,
2003-01-17,34.62,,
2003-01-21,33.61,,
2003-01-22,33.27,,
2003-01-23,32.29,,
2003-01-24,31.48,,
2003-01-27,31.88,,
2003-01-28,32.42,,
2003-01-29,33.86,,
2003-01-30,33.43,,
2003-01-31,34.43,,
2003-02-03,34.83,,
2003-02-04,34.76,,
2003-02-05,34.62,,
2003-02-06,34.19,,
2003-02-07,33.44,,
2003-02-10,33.58,,
2003-02-11,33.21,,
2003-02-12,32.39,,
2003-02-13,32.65,,
2003-02-14,33.58,,
2003-02-18,34.08,,
2003-02-19,32.92,,
2003-02-20,31.26,,
2003-02-21,32.05,,
2003-02-24,31.88,,
2003-02-25,32.01,,
2003-02-26,31.46,,
2003-02-27,31.34,,
2003-02-28,31.1,,
2003-03-03,31.31,,
2003-03-04,30.95,,
2003-03-05,31.14,,
2003-03-06,30.04,,
2003-03-07,30.63,,
2003-03-10,29.45,,
2003-03-11,29.15,,
2003-03-12,30.1,,
2003-03-13,31.25,,
2003-03-14,31.52,4.079,7.727384162784997
2003-03-17,32.38,4.079,7.93822015199804
2003-03-18,32.29,4.079,7.916155920568767
2003-03-19,32.8,4.079,8.041186565334641
2003-03-20,32.6,4.079,7.99215493993626
2003-03-21,33.75,4.079,8.274086785976955
2003-03-24,32.24,4.079,7.903898014219172
2003-03-25,32.62,4.079,7.997058102476097
2003-03-26,32.44,4.079,7.952929639617553
2003-03-27,32.65,4.079,8.004412846285854
2003-03-28,32.51,4.079,7.970090708506987
2003-03-31,31.79,4.079,7.793576857072813
2003-04-01,32.42,4.079,7.9480264770777165
2003-04-02,33.71,4.079,8.264280460897279
2003-04-03,32.46,4.079,7.957832802157392
2003-04-04,32.27,4.079,7.91125275802893
2003-04-07,31.82,4.079,7.80093160088257
2003-04-08,31.01,4.079,7.6023535180191235
2003-04-09,30.4,4.079,7.452807060554058
2003-04-10,30.8,4.079,7.550870311350822
2003-04-11,30.56,4.079,7.492032360872763
2003-04-14,31.22,4.079,7.653836724687424
2003-04-15,31.06,4.079,7.614611424368718
2003-04-16,29.97,4.079,7.347389065947536
2003-04-17,30.24,4.079,7.413581760235352
2003-04-21,29.83,4.079,7.313066928168669
2003-04-22,30.57,4.079,7.494483942142683
2003-04-23,32.4,4.079,7.9431233145378775
2003-04-24,32.65,4.079,8.004412846285854
2003-04-25,32.43,4.079,7.950478058347635
2003-04-28,33.36,4.079,8.17847511645011
2003-04-29,33.21,4.079,8.141701397401324
2003-04-30,33.62,4.079,8.242216229468006
2003-05-01,33.63,4.079,8.244667810737926
2003-05-02,34.32,4.079,8.413826918362345
2003-05-05,33.45,4.079,8.200539347879383
2003-05-06,33.99,4.079,8.332924736455015
2003-05-07,33.81,4.079,8.288796273596471
2003-05-08,32.67,4.079,8.009316008825694
2003-05-09,33.33,4.079,8.171120372640353
2003-05-12,33.72,0.64,52.6875
2003-05-13,33.63,0.64,52.546875
2003-05-14,33.65,0.64,52.578125
2003-05-15,33.36,0.64,52.125
2003-05-16,32.51,0.64,50.79687499999999
2003-05-19,32.15,0.64,50.234375
2003-05-20,32.19,0.64,50.29687499999999
2003-05-21,32.15,0.64,50.234375
2003-05-22,32.51,0.64,50.79687499999999
2003-05-23,33.02,0.64,51.59375000000001
2003-05-27,33.7,0.64,52.65625
2003-05-28,33.53,0.64,52.390625
2003-05-29,33.31,0.64,52.046875
2003-05-30,34.04,0.64,53.1875
2003-06-02,34.63,0.64,54.109375
2003-06-03,34.98,0.64,54.65624999999999
2003-06-04,35.59,0.64,55.60937500000001
2003-06-05,35.75,0.64,55.859375
2003-06-06,35.28,0.64,55.125
2003-06-09,35.01,0.64,54.70312499999999
2003-06-10,35.57,0.64,55.578125
2003-06-11,35.95,0.64,56.171875
2003-06-12,35.78,0.64,55.90625
2003-06-13,35.48,0.64,55.43749999999999
2003-06-16,35.84,0.64,56.00000000000001
2003-06-17,35.95,0.64,56.171875
2003-06-18,36.19,0.64,56.54687499999999
2003-06-19,36.07,0.64,56.359375
2003-06-20,37.06,0.64,57.90625
2003-06-23,36.55,0.64,57.10937499999999
2003-06-24,36.6,0.64,57.1875
2003-06-25,35.84,0.64,56.00000000000001
2003-06-26,36.09,0.64,56.39062500000001
2003-06-27,35.67,0.64,55.734375
2003-06-30,35.48,0.64,55.43749999999999
2003-07-01,35.52,0.64,55.50000000000001
2003-07-02,36.16,0.64,56.49999999999999
2003-07-03,35.84,0.64,56.00000000000001
2003-07-07,36.02,0.64,56.28125000000001
2003-07-08,35.53,0.64,55.515625
2003-07-09,34.9,0.64,54.53125
2003-07-10,34.26,0.64,53.53124999999999
2003-07-11,34.87,0.64,54.48437499999999
2003-07-14,33.72,0.64,52.6875
2003-07-15,33.23,0.64,51.92187499999999
2003-07-16,32.58,0.64,50.90624999999999
2003-07-17,32.22,0.64,50.34375
2003-07-18,32.38,0.64,50.59375
2003-07-21,31.27,0.64,48.859375
2003-07-22,32.08,0.64,50.12499999999999
2003-07-23,31.77,0.64,49.640625
2003-07-24,31.2,0.64,48.75
2003-07-25,31.51,0.64,49.234375
2003-07-28,32.36,0.64,50.5625
2003-07-29,31.84,0.64,49.75
2003-07-30,31.68,0.64,49.5
2003-07-31,31.48,0.64,49.1875
2003-08-01,30.92,0.64,48.3125
2003-08-04,32.23,0.64,50.35937499999999
2003-08-05,31.52,0.64,49.25
2003-08-06,32.42,0.64,50.65625
2003-08-07,31.79,0.64,49.671875
2003-08-08,31.48,0.64,49.1875
2003-08-11,31.66,0.64,49.46875
2003-08-12,32.45,1.15,28.21739130434783
2003-08-13,32.03,1.15,27.852173913043483
2003-08-14,32.15,1.15,27.956521739130437
2003-08-15,32.21,1.15,28.008695652173916
2003-08-18,32.24,1.15,28.034782608695657
2003-08-19,32.18,1.15,27.982608695652175
2003-08-20,32.2,1.15,28.000000000000004
2003-08-21,32.42,1.15,28.19130434782609
2003-08-22,31.67,1.15,27.539130434782614
2003-08-25,31.3,1.15,27.217391304347828
2003-08-26,31.49,1.15,27.382608695652173
2003-08-27,31.54,1.15,27.42608695652174
2003-08-28,32.02,1.15,27.84347826086957
2003-08-29,31.76,1.15,27.61739130434783
2003-09-02,31.97,1.15,27.8
2003-09-03,32.6,1.15,28.347826086956527
2003-09-04,32.96,1.15,28.660869565217393
2003-09-05,32.65,1.15,28.39130434782609
2003-09-08,32.19,1.15,27.991304347826087
2003-09-09,31.61,1.15,27.48695652173913
2003-09-10,32.16,1.15,27.965217391304346
2003-09-11,31.74,1.15,27.6
2003-09-12,32.04,1.15,27.860869565217392
2003-09-15,31.5,1.15,27.39130434782609
2003-09-16,31.93,1.15,27.76521739130435
2003-09-17,31.97,1.15,27.8
2003-09-18,32.28,1.15,28.069565217391307
2003-09-19,31.7,1.15,27.565217391304348
2003-09-22,31.22,1.15,27.147826086956524
2003-09-23,29.79,1.15,25.90434782608696
2003-09-24,29.32,1.15,25.495652173913047
2003-09-25,29.36,1.15,25.530434782608697
2003-09-26,29.31,1.15,25.48695652173913
2003-09-29,29.39,1.15,25.55652173913044
2003-09-30,29.17,1.15,25.365217391304352
2003-10-01,29.66,1.15,25.791304347826088
2003-10-02,29.93,1.15,26.02608695652174
2003-10-03,30.34,1.15,26.382608695652177
2003-10-06,30.4,1.15,26.434782608695652
2003-10-07,30.13,1.15,26.200000000000003
2003-10-08,29.39,1.15,25.55652173913044
2003-10-09,29.1,1.15,25.30434782608696
2003-10-10,29.09,1.15,25.295652173913044
2003-10-13,28.67,1.15,24.9304347826087
2003-10-14,28.33,1.15,24.63478260869565
2003-10-15,28.93,1.15,25.156521739130437
2003-10-16,28.98,1.15,25.200000000000003
2003-10-17,28.89,1.15,25.121739130434786
2003-10-20,29.42,1.15,25.582608695652176
2003-10-21,28.92,1.15,25.147826086956524
2003-10-22,29.2,1.15,25.39130434782609
2003-10-23,29.89,1.15,25.99130434782609
2003-10-24,29.89,1.15,25.99130434782609
2003-10-27,29.88,1.15,25.982608695652175
2003-10-28,29.75,1.15,25.869565217391305
2003-10-29,29.51,1.15,25.660869565217396
2003-10-30,29.5,1.15,25.65217391304348
2003-10-31,30.22,1.15,26.27826086956522
2003-11-03,29.88,1.15,25.982608695652175
2003-11-04,29.58,1.15,25.721739130434784
2003-11-05,29.58,1.15,25.721739130434784
2003-11-06,29.18,1.15,25.37391304347826
2003-11-07,28.93,1.15,25.156521739130437
2003-11-10,29.2,1.15,25.39130434782609
2003-11-11,29.17,1.15,25.365217391304352
2003-11-12,29.17,1.8,16.205555555555556
2003-11-13,28.72,1.8,15.955555555555554
2003-11-14,29.33,1.8,16.294444444444444
2003-11-17,29.44,1.8,16.355555555555554
2003-11-18,29.19,1.8,16.21666666666667
2003-11-19,28.97,1.8,16.094444444444445
2003-11-20,28.63,1.8,15.905555555555555
2003-11-21,28.96,1.8,16.08888888888889
2003-11-24,29.23,1.8,16.238888888888887
2003-11-25,29.7,1.8,16.5
2003-11-26,29.46,1.8,16.366666666666667
2003-11-28,29.53,1.8,16.405555555555555
2003-12-01,29.47,1.8,16.37222222222222
2003-12-02,29.29,1.8,16.272222222222222
2003-12-03,28.99,1.8,16.105555555555554
2003-12-04,29.9,1.8,16.61111111111111
2003-12-05,30.04,1.8,16.688888888888886
2003-12-08,29.69,1.8,16.494444444444444
2003-12-09,29.31,1.8,16.28333333333333
2003-12-10,30.01,1.8,16.672222222222224
2003-12-11,29.98,1.8,16.655555555555555
2003-12-12,30.06,1.8,16.7
2003-12-15,30.15,1.8,16.75
2003-12-16,30.5,1.8,16.944444444444443
2003-12-17,30.76,1.8,17.08888888888889
2003-12-18,30.94,1.8,17.18888888888889
2003-12-19,30.71,1.8,17.06111111111111
2003-12-22,30.69,1.8,17.05
2003-12-23,30.73,1.8,17.072222222222223
2003-12-24,30.54,1.8,16.966666666666665
2003-12-26,30.5,1.8,16.944444444444443
2003-12-29,30.86,1.8,17.144444444444442
2003-12-30,31.48,1.8,17.488888888888887
2003-12-31,31.55,1.8,17.52777777777778
2004-01-02,31.7,1.8,17.61111111111111
2004-01-05,32.62,1.8,18.12222222222222
2004-01-06,33.16,1.8,18.42222222222222
2004-01-07,32.88,1.8,18.26666666666667
2004-01-08,33.38,1.8,18.544444444444444
2004-01-09,32.41,1.8,18.005555555555553
2004-01-12,33.03,1.8,18.35
2004-01-13,32.9,1.8,18.277777777777775
2004-01-14,33.15,1.8,18.416666666666664
2004-01-15,33.17,1.8,18.427777777777777
2004-01-16,33.23,1.8,18.46111111111111
2004-01-20,33.45,1.8,18.583333333333336
2004-01-21,33.29,1.8,18.494444444444444
2004-01-22,33.72,1.8,18.73333333333333
2004-01-23,33.81,1.8,18.783333333333335
2004-01-26,33.97,1.8,18.87222222222222
2004-01-27,33.35,1.8,18.52777777777778
2004-01-28,33.06,1.8,18.366666666666667
2004-01-29,33.36,1.8,18.53333333333333
2004-01-30,33.15,1.8,18.416666666666664
2004-02-02,33.72,1.8,18.73333333333333
2004-02-03,33.48,1.8,18.599999999999998
2004-02-04,33.0,1.8,18.333333333333332
2004-02-05,33.18,1.8,18.433333333333334
2004-02-06,33.41,1.8,18.56111111111111
2004-02-09,33.23,1.8,18.46111111111111
2004-02-10,33.81,1.8,18.783333333333335
2004-02-11,34.35,1.8,19.083333333333332
2004-02-12,33.82,1.8,18.788888888888888
2004-02-13,33.86,1.8,18.81111111111111
2004-02-17,35.25,1.8,19.583333333333332
2004-02-18,34.27,1.8,19.03888888888889
2004-02-19,33.59,1.8,18.66111111111111
2004-02-20,33.44,1.8,18.577777777777776
2004-02-23,33.28,1.8,18.48888888888889
2004-02-24,34.26,1.8,19.03333333333333
2004-02-25,34.19,1.8,18.994444444444444
2004-02-26,34.48,1.8,19.155555555555555
2004-02-27,34.47,1.8,19.15
2004-03-01,34.8,1.8,19.333333333333332
2004-03-02,35.49,1.8,19.71666666666667
2004-03-03,35.07,1.8,19.483333333333334
2004-03-04,35.3,1.8,19.61111111111111
2004-03-05,35.06,1.8,19.477777777777778
2004-03-08,35.34,1.8,19.633333333333336
2004-03-09,35.25,1.8,19.583333333333332
2004-03-10,34.42,1.8,19.122222222222224
2004-03-11,33.8,1.8,18.777777777777775
2004-03-12,34.09,1.27,26.842519685039374
2004-03-15,33.54,1.27,26.409448818897637
2004-03-16,33.5,1.27,26.37795275590551
2004-03-17,33.58,1.27,26.440944881889763
2004-03-18,33.61,1.27,26.46456692913386
2004-03-19,33.7,1.27,26.535433070866144
2004-03-22,32.91,1.27,25.913385826771652
2004-03-23,32.43,1.27,25.53543307086614
2004-03-24,32.41,1.27,25.519685039370074
2004-03-25,32.73,1.27,25.771653543307085
2004-03-26,32.39,1.27,25.503937007874015
2004-03-29,32.63,1.27,25.692913385826774
2004-03-30,32.65,1.27,25.708661417322833
2004-03-31,32.86,1.27,25.874015748031496
2004-04-01,33.19,1.27,26.133858267716533
2004-04-02,33.49,1.27,26.37007874015748
2004-04-05,33.86,1.27,26.661417322834644
2004-04-06,33.83,1.27,26.63779527559055
2004-04-07,33.55,1.27,26.417322834645667
2004-04-08,33.55,1.27,26.417322834645667
2004-04-12,33.79,1.27,26.606299212598426
2004-04-13,33.4,1.27,26.299212598425196
2004-04-14,33.35,1.27,26.25984251968504
2004-04-15,33.33,1.27,26.244094488188974
2004-04-16,33.05,1.27,26.023622047244093
2004-04-19,33.42,1.27,26.31496062992126
2004-04-20,33.51,1.27,26.38582677165354
2004-04-21,33.9,1.27,26.69291338582677
2004-04-22,33.96,1.27,26.74015748031496
2004-04-23,33.76,1.27,26.58267716535433
2004-04-26,33.94,1.27,26.724409448818896
2004-04-27,33.72,1.27,26.551181102362204
2004-04-28,33.87,1.27,26.669291338582674
2004-04-29,33.99,1.27,26.763779527559056
2004-04-30,33.94,1.27,26.724409448818896
2004-05-03,33.9,1.27,26.69291338582677
2004-05-04,34.08,1.27,26.834645669291337
2004-05-05,34.02,1.27,26.78740157480315
2004-05-06,33.78,1.27,26.598425196850393
2004-05-07,33.08,0.43,76.93023255813954
2004-05-10,32.69,0.43,76.02325581395348
2004-05-11,32.52,0.43,75.6279069767442
2004-05-12,32.63,0.43,75.88372093023257
2004-05-13,32.6,0.43,75.81395348837209
2004-05-14,32.7,0.43,76.04651162790698
2004-05-17,32.18,0.43,74.83720930232558
2004-05-18,32.47,0.43,75.51162790697674
2004-05-19,32.46,0.43,75.48837209302326
2004-05-20,32.2,0.43,74.88372093023257
2004-05-21,32.17,0.43,74.81395348837209
2004-05-24,31.8,0.43,73.95348837209302
2004-05-25,31.88,0.43,74.13953488372093
2004-05-26,30.94,0.43,71.95348837209303
2004-05-27,31.55,0.43,73.37209302325581
2004-05-28,31.1,0.43,72.32558139534885
2004-06-01,31.36,0.43,72.93023255813954
2004-06-02,31.64,0.43,73.5813953488372
2004-06-03,31.41,0.43,73.04651162790698
2004-06-04,31.44,0.43,73.11627906976744
2004-06-07,31.87,0.43,74.11627906976744
2004-06-08,31.97,0.43,74.34883720930232
2004-06-09,32.25,0.43,75.0
2004-06-10,32.61,0.43,75.83720930232558
2004-06-14,32.38,0.43,75.30232558139535
2004-06-15,32.32,0.43,75.16279069767442
2004-06-16,32.14,0.43,74.74418604651163
2004-06-17,32.27,0.43,75.04651162790698
2004-06-18,32.53,0.43,75.65116279069768
2004-06-21,32.13,0.43,74.72093023255815
2004-06-22,31.81,0.43,73.9767441860465
2004-06-23,31.88,0.43,74.13953488372093
2004-06-24,31.94,0.43,74.27906976744187
2004-06-25,32.17,0.43,74.81395348837209
2004-06-28,32.34,0.43,75.2093023255814
2004-06-29,32.41,0.43,75.3720930232558
2004-06-30,32.55,0.43,75.69767441860465
2004-07-01,32.42,0.43,75.39534883720931
2004-07-02,32.44,0.43,75.44186046511628
2004-07-06,32.43,0.43,75.4186046511628
2004-07-07,32.44,0.43,75.44186046511628
2004-07-08,31.91,0.43,74.20930232558139
2004-07-09,31.87,0.43,74.11627906976744
2004-07-12,32.15,0.43,74.76744186046511
2004-07-13,31.84,0.43,74.04651162790698
2004-07-14,31.62,0.43,73.53488372093024
2004-07-15,31.31,0.43,72.81395348837209
2004-07-16,31.12,0.43,72.37209302325581
2004-07-19,31.01,0.43,72.11627906976744
2004-07-20,31.23,0.43,72.62790697674419
2004-07-21,30.69,0.43,71.37209302325581
2004-07-22,31.13,0.43,72.3953488372093
2004-07-23,31.76,0.43,73.86046511627907
2004-07-26,32.83,0.43,76.34883720930232
2004-07-27,34.05,0.43,79.18604651162791
2004-07-28,34.8,0.43,80.93023255813954
2004-07-29,34.96,0.43,81.30232558139535
2004-07-30,34.66,0.43,80.60465116279069
2004-08-02,34.8,0.43,80.93023255813954
2004-08-03,35.11,0.43,81.65116279069767
2004-08-04,35.23,0.43,81.93023255813952
2004-08-05,34.75,0.43,80.81395348837209
2004-08-06,34.49,1.08,31.935185185185183
2004-08-09,34.48,1.08,31.92592592592592
2004-08-10,35.15,1.08,32.54629629629629
2004-08-11,35.43,1.08,32.80555555555555
2004-08-12,35.07,1.08,32.47222222222222
2004-08-13,35.14,1.08,32.53703703703704
2004-08-16,35.22,1.08,32.61111111111111
2004-08-17,35.0,1.08,32.407407407407405
2004-08-18,35.19,1.08,32.58333333333333
2004-08-19,35.3,1.08,32.68518518518518
2004-08-20,35.61,1.08,32.97222222222222
2004-08-23,35.49,1.08,32.861111111111114
2004-08-24,35.33,1.08,32.71296296296296
2004-08-25,35.23,1.08,32.62037037037037
2004-08-26,35.08,1.08,32.48148148148148
2004-08-27,35.04,1.08,32.44444444444444
2004-08-30,35.1,1.08,32.5
2004-08-31,35.3,1.08,32.68518518518518
2004-09-01,35.52,1.08,32.88888888888889
2004-09-02,35.93,1.08,33.26851851851852
2004-09-03,36.03,1.08,33.36111111111111
2004-09-07,36.33,1.08,33.638888888888886
2004-09-08,36.35,1.08,33.657407407407405
2004-09-09,36.23,1.08,33.54629629629629
2004-09-10,36.28,1.08,33.59259259259259
2004-09-13,36.47,1.08,33.76851851851851
2004-09-14,36.7,1.08,33.98148148148148
2004-09-15,35.93,1.08,33.26851851851852
2004-09-16,36.13,1.08,33.4537037037037
2004-09-17,36.49,1.08,33.78703703703704
2004-09-20,36.14,1.08,33.46296296296296
2004-09-21,36.47,1.08,33.76851851851851
2004-09-22,36.38,1.08,33.68518518518518
2004-09-23,36.1,1.08,33.425925925925924
2004-09-24,36.25,1.08,33.56481481481481
2004-09-27,35.79,1.08,33.138888888888886
2004-09-28,35.85,1.08,33.19444444444444
2004-09-29,35.78,1.08,33.129629629629626
2004-09-30,35.42,1.08,32.7962962962963
2004-10-01,36.01,1.08,33.34259259259259
2004-10-04,36.8,1.08,34.07407407407407
2004-10-05,37.03,1.08,34.28703703703704
2004-10-06,37.3,1.08,34.53703703703703
2004-10-07,36.97,1.08,34.23148148148148
2004-10-08,36.63,1.08,33.916666666666664
2004-10-11,36.74,1.08,34.01851851851852
2004-10-12,37.18,1.08,34.425925925925924
