date,WHR,WHR_EPS,PE Ratio
1990-04-06,28.75,,
1990-04-09,29.25,,
1990-04-10,29.25,,
1990-04-11,29.25,,
1990-04-12,30.0,,
1990-04-16,29.63,,
1990-04-17,29.63,,
1990-04-18,29.5,,
1990-04-19,29.5,,
1990-04-20,27.88,,
1990-04-23,28.25,,
1990-04-24,27.75,,
1990-04-25,27.75,,
1990-04-26,28.13,,
1990-04-27,28.13,,
1990-04-30,28.13,,
1990-05-01,28.0,,
1990-05-02,27.88,,
1990-05-03,27.25,,
1990-05-04,27.38,,
1990-05-07,27.5,,
1990-05-08,27.5,,
1990-05-09,27.25,,
1990-05-10,27.25,,
1990-05-11,27.5,,
1990-05-14,27.13,,
1990-05-15,27.63,,
1990-05-16,27.88,,
1990-05-17,28.25,,
1990-05-18,28.5,,
1990-05-21,28.38,,
1990-05-22,28.5,,
1990-05-23,28.38,,
1990-05-24,29.13,,
1990-05-25,29.0,,
1990-05-29,29.25,,
1990-05-30,29.5,,
1990-05-31,29.75,,
1990-06-01,29.88,,
1990-06-04,30.38,,
1990-06-05,30.25,,
1990-06-06,29.5,,
1990-06-07,29.13,,
1990-06-08,29.25,,
1990-06-11,29.63,,
1990-06-12,30.13,,
1990-06-13,29.5,,
1990-06-14,29.5,,
1990-06-15,29.5,,
1990-06-18,28.75,,
1990-06-19,29.0,,
1990-06-20,29.25,,
1990-06-21,29.75,,
1990-06-22,28.88,,
1990-06-25,28.5,,
1990-06-26,27.88,,
1990-06-27,27.5,,
1990-06-28,27.5,,
1990-06-29,28.13,,
1990-07-02,27.5,,
1990-07-03,27.75,,
1990-07-05,28.0,,
1990-07-06,28.25,,
1990-07-09,28.75,,
1990-07-10,29.5,,
1990-07-11,29.13,,
1990-07-12,29.13,,
1990-07-13,28.63,,
1990-07-16,28.38,,
1990-07-17,28.75,,
1990-07-18,29.0,,
1990-07-19,28.75,,
1990-07-20,27.75,,
1990-07-23,27.25,,
1990-07-24,27.38,,
1990-07-25,27.63,,
1990-07-26,28.0,,
1990-07-27,27.63,,
1990-07-30,27.75,,
1990-07-31,27.13,,
1990-08-01,26.25,,
1990-08-02,25.38,,
1990-08-03,26.0,,
1990-08-06,25.13,,
1990-08-07,24.88,,
1990-08-08,24.75,,
1990-08-09,25.13,,
1990-08-10,24.88,,
1990-08-13,26.75,,
1990-08-14,26.25,,
1990-08-15,25.88,,
1990-08-16,24.88,,
1990-08-17,23.88,,
1990-08-20,23.5,,
1990-08-21,22.88,,
1990-08-22,23.63,,
1990-08-23,22.25,,
1990-08-24,21.5,,
1990-08-27,22.0,,
1990-08-28,23.0,,
1990-08-29,24.38,,
1990-08-30,23.25,,
1990-08-31,23.13,,
1990-09-04,23.5,,
1990-09-05,24.5,,
1990-09-06,23.63,,
1990-09-07,23.63,,
1990-09-10,22.88,,
1990-09-11,22.88,,
1990-09-12,23.0,,
1990-09-13,22.5,,
1990-09-14,22.25,,
1990-09-17,22.5,,
1990-09-18,22.13,,
1990-09-19,22.38,,
1990-09-20,22.0,,
1990-09-21,21.63,,
1990-09-24,21.0,,
1990-09-25,21.5,,
1990-09-26,20.88,,
1990-09-27,20.38,,
1990-09-28,20.13,,
1990-10-01,19.88,,
1990-10-02,20.13,,
1990-10-03,20.38,,
1990-10-04,21.0,,
1990-10-05,20.75,,
1990-10-08,20.63,,
1990-10-09,18.63,,
1990-10-10,18.25,,
1990-10-11,18.38,,
1990-10-12,18.63,,
1990-10-15,18.38,,
1990-10-16,18.0,,
1990-10-17,17.88,,
1990-10-18,18.0,,
1990-10-19,18.75,,
1990-10-22,19.38,,
1990-10-23,20.0,,
1990-10-24,19.63,,
1990-10-25,19.13,,
1990-10-26,19.0,,
1990-10-29,18.38,,
1990-10-30,18.38,,
1990-10-31,18.25,,
1990-11-01,18.0,,
1990-11-02,18.0,,
1990-11-05,18.0,,
1990-11-06,18.25,,
1990-11-07,19.13,,
1990-11-08,18.5,,
1990-11-09,19.0,,
1990-11-12,20.13,,
1990-11-13,21.88,,
1990-11-14,22.5,,
1990-11-15,22.38,,
1990-11-16,22.25,,
1990-11-19,22.0,,
1990-11-20,21.88,,
1990-11-21,22.0,,
1990-11-23,22.0,,
1990-11-26,22.13,,
1990-11-27,23.25,,
1990-11-28,23.5,,
1990-11-29,23.0,,
1990-11-30,23.25,,
1990-12-03,22.88,,
1990-12-04,23.0,,
1990-12-05,23.5,,
1990-12-06,23.88,,
1990-12-07,24.88,,
1990-12-10,25.25,,
1990-12-11,24.75,,
1990-12-12,25.25,,
1990-12-13,24.75,,
1990-12-14,24.0,,
1990-12-17,23.75,,
1990-12-18,22.88,,
1990-12-19,24.75,,
1990-12-20,24.63,,
1990-12-21,24.5,,
1990-12-24,23.88,,
1990-12-26,23.25,,
1990-12-27,22.5,,
1990-12-28,23.38,,
1990-12-31,23.5,,
1991-01-02,23.13,,
1991-01-03,22.5,,
1991-01-04,23.0,,
1991-01-07,22.75,,
1991-01-08,22.88,,
1991-01-09,22.63,,
1991-01-10,22.75,,
1991-01-11,21.63,,
1991-01-14,21.75,,
1991-01-15,21.13,,
1991-01-16,20.25,,
1991-01-17,20.88,,
1991-01-18,21.75,,
1991-01-21,21.75,,
1991-01-22,21.63,,
1991-01-23,21.75,,
1991-01-24,22.5,,
1991-01-25,22.38,,
1991-01-28,22.5,,
1991-01-29,23.38,,
1991-01-30,23.63,,
1991-01-31,24.88,,
1991-02-01,25.63,,
1991-02-04,24.75,,
1991-02-05,24.38,,
1991-02-06,24.63,,
1991-02-07,24.5,,
1991-02-08,24.63,,
1991-02-11,24.88,,
1991-02-12,25.0,,
1991-02-13,25.75,,
1991-02-14,24.25,,
1991-02-15,24.0,,
1991-02-19,24.0,,
1991-02-20,23.5,,
1991-02-21,23.13,,
1991-02-22,23.63,,
1991-02-25,23.88,,
1991-02-26,24.0,,
1991-02-27,24.75,,
1991-02-28,25.5,,
1991-03-01,26.13,,
1991-03-04,26.0,,
1991-03-05,26.38,,
1991-03-06,27.63,,
1991-03-07,27.25,,
1991-03-08,27.5,,
1991-03-11,27.25,,
1991-03-12,26.88,,
1991-03-13,27.0,,
1991-03-14,26.75,,
1991-03-15,26.88,,
1991-03-18,26.75,,
1991-03-19,26.38,,
1991-03-20,25.88,,
1991-03-21,26.5,,
1991-03-22,26.75,,
1991-03-25,27.25,,
1991-03-26,28.75,,
1991-03-27,28.5,,
1991-03-28,29.38,,
1991-04-01,28.5,,
1991-04-02,29.0,,
1991-04-03,28.5,,
1991-04-04,29.0,,
1991-04-05,28.25,,
1991-04-08,29.0,,
1991-04-09,28.63,,
1991-04-10,28.75,,
1991-04-11,28.75,,
1991-04-12,28.38,,
1991-04-15,28.13,,
1991-04-16,29.38,,
1991-04-17,30.0,,
1991-04-18,29.5,,
1991-04-19,28.88,,
1991-04-22,28.63,,
1991-04-23,31.75,,
1991-04-24,31.38,,
1991-04-25,30.25,,
1991-04-26,29.25,,
1991-04-29,29.13,,
1991-04-30,30.13,,
1991-05-01,30.88,,
1991-05-02,32.0,,
1991-05-03,32.63,,
1991-05-06,33.0,,
1991-05-07,30.75,,
1991-05-08,31.25,,
1991-05-09,31.75,,
1991-05-10,31.25,,
1991-05-13,31.38,,
1991-05-14,31.0,,
1991-05-15,29.0,,
1991-05-16,29.0,,
1991-05-17,29.88,,
1991-05-20,30.13,,
1991-05-21,30.38,,
1991-05-22,30.0,,
1991-05-23,30.63,,
1991-05-24,30.5,,
1991-05-28,31.25,,
1991-05-29,32.63,,
1991-05-30,32.88,,
1991-05-31,33.38,,
1991-06-03,33.0,,
1991-06-04,33.25,,
1991-06-05,33.5,,
1991-06-06,32.5,,
1991-06-07,32.25,,
1991-06-10,32.38,,
1991-06-11,32.75,,
1991-06-12,32.38,,
1991-06-13,32.25,,
1991-06-14,32.75,,
1991-06-17,33.75,,
1991-06-18,33.13,,
1991-06-19,32.63,,
1991-06-20,33.0,,
1991-06-21,32.88,,
1991-06-24,32.38,,
1991-06-25,32.38,,
1991-06-26,32.38,,
1991-06-27,32.88,,
1991-06-28,32.13,,
1991-07-01,32.25,,
1991-07-02,31.75,,
1991-07-03,31.38,,
1991-07-05,31.5,,
1991-07-08,31.75,,
1991-07-09,31.38,,
1991-07-10,31.0,,
1991-07-11,31.25,,
1991-07-12,31.25,,
1991-07-15,30.88,,
1991-07-16,31.75,,
1991-07-17,32.13,,
1991-07-18,32.5,,
1991-07-19,31.5,,
1991-07-22,32.38,,
1991-07-23,32.63,,
1991-07-24,32.88,,
1991-07-25,32.88,,
1991-07-26,33.13,,
1991-07-29,32.38,,
1991-07-30,34.75,,
1991-07-31,35.5,,
1991-08-01,36.5,,
1991-08-02,36.75,,
1991-08-05,36.63,,
1991-08-06,36.5,,
1991-08-07,35.88,,
1991-08-08,36.0,,
1991-08-09,36.0,,
1991-08-12,36.5,,
1991-08-13,35.88,,
1991-08-14,35.63,,
1991-08-15,36.0,,
1991-08-16,35.5,,
1991-08-19,35.0,,
1991-08-20,35.25,,
1991-08-21,36.38,,
1991-08-22,36.75,,
1991-08-23,36.88,,
1991-08-26,36.63,,
1991-08-27,36.75,,
1991-08-28,37.13,,
1991-08-29,36.88,,
1991-08-30,37.0,,
1991-09-03,36.75,,
1991-09-04,36.0,,
1991-09-05,35.13,,
1991-09-06,35.75,,
1991-09-09,36.0,,
1991-09-10,35.75,,
1991-09-11,35.88,,
1991-09-12,35.75,,
1991-09-13,36.38,,
1991-09-16,37.0,,
1991-09-17,36.0,,
1991-09-18,36.13,,
1991-09-19,36.13,,
1991-09-20,37.38,,
1991-09-23,38.13,,
1991-09-24,39.0,,
1991-09-25,40.0,,
1991-09-26,39.5,,
1991-09-27,39.0,,
1991-09-30,38.25,,
1991-10-01,38.25,,
1991-10-02,38.0,,
1991-10-03,37.5,,
1991-10-04,37.5,,
1991-10-07,37.5,,
1991-10-08,37.25,,
1991-10-09,37.25,,
1991-10-10,37.5,,
1991-10-11,37.63,,
1991-10-14,38.0,,
1991-10-15,37.25,,
1991-10-16,38.88,,
1991-10-17,39.25,,
1991-10-18,38.13,,
1991-10-21,37.88,,
1991-10-22,38.25,,
1991-10-23,40.13,,
1991-10-24,38.75,,
1991-10-25,38.38,,
1991-10-28,38.38,,
1991-10-29,37.63,,
1991-10-30,37.13,,
1991-10-31,36.88,,
1991-11-01,36.0,,
1991-11-04,35.75,,
1991-11-05,34.75,,
1991-11-06,35.25,,
1991-11-07,36.88,,
1991-11-08,37.5,,
1991-11-11,36.75,,
1991-11-12,37.38,,
1991-11-13,37.63,,
1991-11-14,37.0,,
1991-11-15,36.25,,
1991-11-18,35.75,,
1991-11-19,34.5,,
1991-11-20,34.88,,
1991-11-21,35.25,,
1991-11-22,35.25,,
1991-11-25,35.13,,
1991-11-26,34.38,,
1991-11-27,33.88,,
1991-11-29,33.63,,
1991-12-02,34.75,,
1991-12-03,34.38,,
1991-12-04,34.75,,
1991-12-05,33.88,,
1991-12-06,32.75,,
1991-12-09,31.0,,
1991-12-10,32.38,,
1991-12-11,33.63,,
1991-12-12,33.5,,
1991-12-13,32.88,,
1991-12-16,32.5,,
1991-12-17,32.0,,
1991-12-18,33.0,,
1991-12-19,33.5,,
1991-12-20,36.0,,
1991-12-23,35.25,,
1991-12-24,36.88,,
1991-12-26,38.0,,
1991-12-27,38.63,,
1991-12-30,39.75,,
1991-12-31,38.88,,
1992-01-02,38.75,,
1992-01-03,38.75,,
1992-01-06,39.13,,
1992-01-07,38.88,,
1992-01-08,38.13,,
1992-01-09,38.38,,
1992-01-10,37.0,,
1992-01-13,36.63,,
1992-01-14,37.75,,
1992-01-15,40.25,,
1992-01-16,43.38,,
1992-01-17,43.25,,
1992-01-20,42.88,,
1992-01-21,41.88,,
1992-01-22,41.75,,
1992-01-23,42.75,,
1992-01-24,42.25,,
1992-01-27,41.38,,
1992-01-28,42.25,,
1992-01-29,42.38,,
1992-01-30,41.88,,
1992-01-31,41.88,,
1992-02-03,41.63,,
1992-02-04,42.38,,
1992-02-05,42.5,,
1992-02-06,41.13,,
1992-02-07,40.5,,
1992-02-10,43.5,,
1992-02-11,44.0,,
1992-02-12,44.75,,
1992-02-13,44.63,,
1992-02-14,44.25,,
1992-02-18,44.38,,
1992-02-19,45.13,,
1992-02-20,47.13,,
1992-02-21,46.5,,
1992-02-24,47.0,,
1992-02-25,45.13,,
1992-02-26,46.5,,
1992-02-27,44.75,,
1992-02-28,44.0,,
1992-03-02,43.5,,
1992-03-03,44.63,,
1992-03-04,43.75,,
1992-03-05,44.13,,
1992-03-06,42.63,,
1992-03-09,43.5,,
1992-03-10,44.75,,
1992-03-11,44.25,,
1992-03-12,44.25,,
1992-03-13,44.88,,
1992-03-16,44.13,,
1992-03-17,45.25,,
1992-03-18,45.63,,
1992-03-19,45.75,,
1992-03-20,46.38,,
1992-03-23,46.5,,
1992-03-24,46.5,,
1992-03-25,45.25,,
1992-03-26,46.0,,
1992-03-27,44.88,,
1992-03-30,44.75,,
1992-03-31,44.75,,
1992-04-01,44.75,,
1992-04-02,43.5,,
1992-04-03,43.63,,
1992-04-06,43.63,,
1992-04-07,42.13,,
1992-04-08,42.0,,
1992-04-09,43.88,,
1992-04-10,45.75,,
1992-04-13,45.63,,
1992-04-14,46.63,,
1992-04-15,48.88,,
1992-04-16,47.75,,
1992-04-20,45.63,,
1992-04-21,43.38,,
1992-04-22,45.5,,
1992-04-23,46.38,,
1992-04-24,46.25,,
1992-04-27,45.5,,
1992-04-28,42.88,,
1992-04-29,42.63,,
1992-04-30,43.88,,
1992-05-01,43.75,,
1992-05-04,42.63,,
1992-05-05,43.0,,
1992-05-06,43.25,,
1992-05-07,43.13,,
1992-05-08,42.38,,
1992-05-11,42.13,,
1992-05-12,42.25,,
1992-05-13,42.38,,
1992-05-14,41.75,,
1992-05-15,40.63,,
1992-05-18,40.0,,
1992-05-19,41.0,,
1992-05-20,41.5,,
1992-05-21,41.75,,
1992-05-22,41.25,,
1992-05-26,40.75,,
1992-05-27,41.13,,
1992-05-28,41.25,,
1992-05-29,41.13,,
1992-06-01,41.13,,
1992-06-02,41.25,,
1992-06-03,41.13,,
1992-06-04,40.88,,
1992-06-05,40.38,,
1992-06-08,39.5,,
1992-06-09,38.38,,
1992-06-10,36.5,,
1992-06-11,36.63,,
1992-06-12,36.5,,
1992-06-15,35.0,,
1992-06-16,35.0,,
1992-06-17,34.88,,
1992-06-18,35.38,,
1992-06-19,36.0,,
1992-06-22,36.25,,
1992-06-23,37.38,,
1992-06-24,37.13,,
1992-06-25,37.0,,
1992-06-26,37.0,,
1992-06-29,37.38,,
1992-06-30,37.25,,
1992-07-01,37.63,,
1992-07-02,37.88,,
1992-07-06,38.25,,
1992-07-07,37.25,,
1992-07-08,38.13,,
1992-07-09,38.13,,
1992-07-10,38.25,,
1992-07-13,38.13,,
1992-07-14,38.13,,
1992-07-15,38.13,,
1992-07-16,38.25,,
1992-07-17,37.63,,
1992-07-20,37.5,,
1992-07-21,37.38,,
1992-07-22,37.13,,
1992-07-23,37.75,,
1992-07-24,37.63,,
1992-07-27,37.88,,
1992-07-28,39.0,,
1992-07-29,39.63,,
1992-07-30,40.25,,
1992-07-31,40.0,,
1992-08-03,40.0,,
1992-08-04,39.25,,
1992-08-05,39.5,,
1992-08-06,40.0,,
1992-08-07,40.13,,
1992-08-10,40.13,,
1992-08-11,39.38,,
1992-08-12,38.75,,
1992-08-13,38.13,,
1992-08-14,38.5,,
1992-08-17,38.75,,
1992-08-18,38.88,,
1992-08-19,38.63,,
1992-08-20,38.13,,
1992-08-21,38.0,,
1992-08-24,36.75,,
1992-08-25,36.5,,
1992-08-26,36.0,,
1992-08-27,35.0,,
1992-08-28,35.25,,
1992-08-31,35.75,,
1992-09-01,35.88,,
1992-09-02,36.63,,
1992-09-03,37.38,,
1992-09-04,37.75,,
1992-09-08,37.75,,
1992-09-09,38.38,,
1992-09-10,39.0,,
1992-09-11,39.63,,
1992-09-14,40.13,,
1992-09-15,39.88,,
1992-09-16,39.25,,
1992-09-17,39.38,,
1992-09-18,39.88,,
1992-09-21,39.38,,
1992-09-22,39.38,,
1992-09-23,38.75,,
1992-09-24,38.38,,
1992-09-25,38.0,,
1992-09-28,38.0,,
1992-09-29,37.63,,
1992-09-30,37.63,,
1992-10-01,36.38,,
1992-10-02,36.38,,
1992-10-05,35.5,,
1992-10-06,36.25,,
1992-10-07,35.75,,
1992-10-08,36.63,,
1992-10-09,35.63,,
1992-10-12,36.25,,
1992-10-13,36.63,,
1992-10-14,36.13,,
1992-10-15,36.25,,
1992-10-16,36.75,,
1992-10-19,36.5,,
1992-10-20,36.75,,
1992-10-21,36.88,,
1992-10-22,37.13,,
1992-10-23,38.88,,
1992-10-26,39.0,,
1992-10-27,39.0,,
1992-10-28,39.0,,
1992-10-29,38.88,,
1992-10-30,39.38,,
1992-11-02,39.63,,
1992-11-03,39.0,,
1992-11-04,38.75,,
1992-11-05,39.5,,
1992-11-06,39.13,,
1992-11-09,39.13,,
1992-11-10,38.88,,
1992-11-11,40.38,,
1992-11-12,40.13,,
1992-11-13,39.88,,
1992-11-16,39.88,,
1992-11-17,39.75,,
1992-11-18,40.25,,
1992-11-19,42.0,,
1992-11-20,43.63,,
1992-11-23,43.5,,
1992-11-24,43.88,,
1992-11-25,43.75,,
1992-11-27,44.0,,
1992-11-30,44.5,,
1992-12-01,44.5,,
1992-12-02,44.0,,
1992-12-03,43.5,,
1992-12-04,44.13,,
1992-12-07,44.5,,
1992-12-08,45.0,,
1992-12-09,44.25,,
1992-12-10,44.5,,
1992-12-11,44.5,,
1992-12-14,43.75,,
1992-12-15,43.63,,
1992-12-16,43.63,,
1992-12-17,44.38,,
1992-12-18,44.75,,
1992-12-21,45.25,,
1992-12-22,45.88,,
1992-12-23,45.75,,
1992-12-24,45.75,,
1992-12-28,45.5,,
1992-12-29,44.88,,
1992-12-30,45.0,,
1992-12-31,44.63,,
1993-01-04,44.13,,
1993-01-05,43.63,,
1993-01-06,44.38,,
1993-01-07,43.5,,
1993-01-08,43.75,,
1993-01-11,43.88,,
1993-01-12,44.0,,
1993-01-13,44.0,,
1993-01-14,44.25,,
1993-01-15,44.63,,
1993-01-18,45.0,,
1993-01-19,45.0,,
1993-01-20,45.38,,
1993-01-21,45.38,,
1993-01-22,45.88,,
1993-01-25,46.63,,
1993-01-26,46.88,,
1993-01-27,47.13,,
1993-01-28,46.25,,
1993-01-29,46.13,,
1993-02-01,46.5,,
1993-02-02,46.5,,
1993-02-03,47.13,,
1993-02-04,48.38,,
1993-02-05,49.0,,
1993-02-08,48.75,,
1993-02-09,51.63,,
1993-02-10,51.38,,
1993-02-11,50.88,,
1993-02-12,49.63,,
1993-02-16,48.25,,
1993-02-17,47.5,,
1993-02-18,48.0,,
1993-02-19,48.0,,
1993-02-22,48.38,,
1993-02-23,48.25,,
1993-02-24,49.0,,
1993-02-25,48.88,,
1993-02-26,49.5,,
1993-03-01,49.63,,
1993-03-02,49.75,,
1993-03-03,51.75,,
1993-03-04,51.63,,
1993-03-05,52.25,,
1993-03-08,53.25,,
1993-03-09,53.38,,
1993-03-10,52.63,,
1993-03-11,52.75,,
1993-03-12,52.88,,
1993-03-15,53.13,,
1993-03-16,53.5,,
1993-03-17,53.88,,
1993-03-18,53.88,,
1993-03-19,52.38,,
1993-03-22,51.88,,
1993-03-23,51.75,,
1993-03-24,50.63,,
1993-03-25,51.13,,
1993-03-26,51.5,,
1993-03-29,51.75,,
1993-03-30,52.5,,
1993-03-31,53.63,,
1993-04-01,54.0,,
1993-04-02,52.88,,
1993-04-05,53.0,,
1993-04-06,53.25,,
1993-04-07,53.38,,
1993-04-08,54.13,,
1993-04-12,54.88,,
1993-04-13,55.13,,
1993-04-14,56.25,,
1993-04-15,55.63,,
1993-04-16,55.13,,
1993-04-19,54.38,,
1993-04-20,54.75,,
1993-04-21,54.63,,
1993-04-22,55.13,,
1993-04-23,56.88,,
1993-04-26,57.75,,
1993-04-27,56.13,,
1993-04-28,54.5,,
1993-04-29,54.25,,
1993-04-30,54.5,,
1993-05-03,55.0,,
1993-05-04,54.5,,
1993-05-05,52.88,,
1993-05-06,53.13,,
1993-05-07,54.38,,
1993-05-10,56.0,,
1993-05-11,55.38,,
1993-05-12,55.38,,
1993-05-13,54.63,,
1993-05-14,53.5,,
1993-05-17,53.75,,
1993-05-18,53.38,,
1993-05-19,55.63,,
1993-05-20,55.88,,
1993-05-21,56.13,,
1993-05-24,56.0,,
1993-05-25,56.13,,
1993-05-26,55.5,,
1993-05-27,55.0,,
1993-05-28,54.0,,
1993-06-01,53.38,,
1993-06-02,53.63,,
1993-06-03,55.38,,
1993-06-04,55.38,,
1993-06-07,54.75,,
1993-06-08,53.88,,
1993-06-09,54.0,,
1993-06-10,53.5,,
1993-06-11,53.75,,
1993-06-14,53.75,,
1993-06-15,53.25,,
1993-06-16,52.63,,
1993-06-17,53.38,,
1993-06-18,54.0,,
1993-06-21,53.5,,
1993-06-22,53.25,,
1993-06-23,53.13,,
1993-06-24,53.13,,
1993-06-25,53.88,,
1993-06-28,55.5,,
1993-06-29,56.63,,
1993-06-30,56.88,,
1993-07-01,56.13,,
1993-07-02,56.38,,
1993-07-06,56.38,,
1993-07-07,55.88,,
1993-07-08,56.75,,
1993-07-09,57.13,,
1993-07-12,57.25,,
1993-07-13,56.88,,
1993-07-14,57.25,,
1993-07-15,57.13,,
1993-07-16,57.75,,
1993-07-19,60.5,,
1993-07-20,61.13,,
1993-07-21,62.0,,
1993-07-22,61.5,,
1993-07-23,61.88,,
1993-07-26,62.5,,
1993-07-27,62.0,,
1993-07-28,61.38,,
1993-07-29,62.0,,
1993-07-30,62.75,,
1993-08-02,63.75,,
1993-08-03,63.63,,
1993-08-04,63.0,,
1993-08-05,62.75,,
1993-08-06,63.25,,
1993-08-09,65.38,,
1993-08-10,66.0,,
1993-08-11,65.0,,
1993-08-12,64.88,,
1993-08-13,64.75,,
1993-08-16,64.38,,
1993-08-17,64.38,,
1993-08-18,64.63,,
1993-08-19,64.38,,
1993-08-20,64.5,,
1993-08-23,65.25,,
1993-08-24,67.88,,
1993-08-25,68.0,,
1993-08-26,66.88,,
1993-08-27,66.25,,
1993-08-30,65.88,,
1993-08-31,66.0,,
1993-09-01,65.88,,
1993-09-02,64.75,,
1993-09-03,63.0,,
1993-09-07,63.38,,
1993-09-08,63.38,,
1993-09-09,63.38,,
1993-09-10,63.88,,
1993-09-13,65.5,,
1993-09-14,63.25,,
1993-09-15,60.75,,
1993-09-16,57.25,,
1993-09-17,59.13,,
1993-09-20,59.25,,
1993-09-21,58.5,,
1993-09-22,59.13,,
1993-09-23,59.75,,
1993-09-24,60.63,,
1993-09-27,60.5,,
1993-09-28,59.0,,
1993-09-29,59.5,,
1993-09-30,58.88,,
1993-10-01,59.63,,
1993-10-04,59.88,,
1993-10-05,59.75,,
1993-10-06,59.63,,
1993-10-07,59.25,,
1993-10-08,58.88,,
1993-10-11,59.13,,
1993-10-12,60.88,,
1993-10-13,60.75,,
1993-10-14,61.13,,
1993-10-15,62.5,,
1993-10-18,63.25,,
1993-10-19,64.5,,
1993-10-20,64.0,,
1993-10-21,63.88,,
1993-10-22,64.0,,
1993-10-25,64.63,,
1993-10-26,64.38,,
1993-10-27,63.63,,
1993-10-28,64.0,,
1993-10-29,63.88,,
1993-11-01,64.13,,
1993-11-02,63.5,,
1993-11-03,62.75,,
1993-11-04,61.38,,
1993-11-05,61.88,,
1993-11-08,61.38,,
1993-11-09,60.88,,
1993-11-10,60.75,,
1993-11-11,61.88,,
1993-11-12,62.38,,
1993-11-15,61.75,,
1993-11-16,61.88,,
1993-11-17,61.5,,
1993-11-18,61.25,,
1993-11-19,62.63,,
1993-11-22,59.63,,
1993-11-23,59.5,,
1993-11-24,59.0,,
1993-11-26,58.5,,
1993-11-29,59.0,,
1993-11-30,59.38,,
1993-12-01,62.13,,
1993-12-02,62.5,,
1993-12-03,62.0,,
1993-12-06,61.63,,
1993-12-07,61.5,,
1993-12-08,61.38,,
1993-12-09,62.0,,
1993-12-10,62.38,,
1993-12-13,61.38,,
1993-12-14,59.75,,
1993-12-15,59.88,,
1993-12-16,61.88,,
1993-12-17,62.88,,
1993-12-20,63.75,,
1993-12-21,64.75,,
1993-12-22,64.88,,
1993-12-23,66.13,,
1993-12-27,66.75,,
1993-12-28,66.13,,
1993-12-29,66.25,,
1993-12-30,66.13,,
1993-12-31,66.5,,
1994-01-03,65.5,,
1994-01-04,65.25,,
1994-01-05,65.0,,
1994-01-06,64.5,,
1994-01-07,65.25,,
1994-01-10,65.38,,
1994-01-11,65.25,,
1994-01-12,67.0,,
1994-01-13,66.75,,
1994-01-14,67.25,,
1994-01-17,66.25,,
1994-01-18,66.0,,
1994-01-19,65.88,,
1994-01-20,65.88,,
1994-01-21,65.63,,
1994-01-24,65.75,,
1994-01-25,64.88,,
1994-01-26,65.75,,
1994-01-27,67.75,,
1994-01-28,67.0,,
1994-01-31,67.75,,
1994-02-01,69.38,,
1994-02-02,71.13,,
1994-02-03,72.38,,
1994-02-04,70.0,,
1994-02-07,68.63,,
1994-02-08,68.88,,
1994-02-09,68.38,,
1994-02-10,67.63,,
1994-02-11,68.0,,
1994-02-14,70.5,,
1994-02-15,70.13,,
1994-02-16,70.13,,
1994-02-17,69.5,,
1994-02-18,68.63,,
1994-02-22,67.75,,
1994-02-23,68.5,,
1994-02-24,67.5,,
1994-02-25,67.88,,
1994-02-28,67.75,,
1994-03-01,67.5,,
1994-03-02,67.0,,
1994-03-03,68.13,,
1994-03-04,69.0,,
1994-03-07,69.5,,
1994-03-08,69.13,,
1994-03-09,68.88,,
1994-03-10,68.5,,
1994-03-11,67.88,,
1994-03-14,68.0,,
1994-03-15,68.0,,
1994-03-16,67.5,,
1994-03-17,69.0,,
1994-03-18,68.0,,
1994-03-21,68.25,,
1994-03-22,68.13,,
1994-03-23,67.25,,
1994-03-24,66.5,,
1994-03-25,64.75,,
1994-03-28,65.5,,
1994-03-29,62.0,,
1994-03-30,62.25,,
1994-03-31,60.88,,
1994-04-04,59.5,,
1994-04-05,60.38,,
1994-04-06,59.88,,
1994-04-07,61.63,,
1994-04-08,60.63,,
1994-04-11,60.38,,
1994-04-12,60.25,,
1994-04-13,60.0,,
1994-04-14,59.13,,
1994-04-15,58.25,,
1994-04-18,57.5,,
1994-04-19,55.0,,
1994-04-20,53.5,,
1994-04-21,53.75,,
1994-04-22,54.25,,
1994-04-25,55.75,,
1994-04-26,56.25,,
1994-04-28,56.63,,
1994-04-29,58.5,,
1994-05-02,57.75,,
1994-05-03,57.25,,
1994-05-04,57.63,,
1994-05-05,57.0,,
1994-05-06,56.25,,
1994-05-09,54.88,,
1994-05-10,54.5,,
1994-05-11,53.63,,
1994-05-12,54.75,,
1994-05-13,54.88,,
1994-05-16,55.0,,
1994-05-17,57.5,,
1994-05-18,56.5,,
1994-05-19,56.38,,
1994-05-20,55.13,,
1994-05-23,54.25,,
1994-05-24,54.88,,
1994-05-25,54.0,,
1994-05-26,54.25,,
1994-05-27,53.25,,
1994-05-31,53.63,,
1994-06-01,54.75,,
1994-06-02,55.0,,
1994-06-03,54.88,,
1994-06-06,55.88,,
1994-06-07,56.13,,
1994-06-08,55.25,,
1994-06-09,55.25,,
1994-06-10,56.0,,
1994-06-13,55.5,,
1994-06-14,56.88,,
1994-06-15,58.13,,
1994-06-16,57.25,,
1994-06-17,56.0,,
1994-06-20,55.88,,
1994-06-21,55.0,,
1994-06-22,55.25,,
1994-06-23,56.13,,
1994-06-24,55.0,,
1994-06-27,54.88,,
1994-06-28,53.75,,
1994-06-29,53.38,,
1994-06-30,52.5,,
1994-07-01,52.38,,
1994-07-05,51.5,,
1994-07-06,51.75,,
1994-07-07,51.88,,
