date,VRSK,VRSK_EPS,PE Ratio
2017-05-02,82.18,0.65,126.43076923076924
2017-05-03,76.75,0.65,118.07692307692307
2017-05-04,78.01,0.65,120.01538461538462
2017-05-05,79.76,0.65,122.70769230769231
2017-05-08,79.3,0.65,121.99999999999999
2017-05-09,79.26,0.65,121.93846153846154
2017-05-10,78.7,0.65,121.07692307692308
2017-05-11,78.28,0.65,120.43076923076923
2017-05-12,78.1,0.65,120.15384615384615
2017-05-15,78.97,0.65,121.49230769230769
2017-05-16,78.82,0.65,121.26153846153845
2017-05-17,78.5,0.65,120.76923076923076
2017-05-18,78.52,0.65,120.79999999999998
2017-05-19,79.41,0.65,122.16923076923077
2017-05-22,79.91,0.65,122.93846153846152
2017-05-23,79.52,0.65,122.33846153846153
2017-05-24,80.41,0.65,123.7076923076923
2017-05-25,81.18,0.65,124.8923076923077
2017-05-26,80.55,0.65,123.92307692307692
2017-05-30,81.05,0.65,124.69230769230768
2017-05-31,80.89,0.65,124.44615384615385
2017-06-01,81.17,0.65,124.87692307692308
2017-06-02,81.86,0.65,125.93846153846154
2017-06-05,81.47,0.65,125.33846153846153
2017-06-06,80.67,0.65,124.1076923076923
2017-06-07,80.74,0.65,124.21538461538461
2017-06-08,80.38,0.65,123.66153846153846
2017-06-09,80.07,0.65,123.18461538461537
2017-06-12,81.5,0.65,125.38461538461539
2017-06-13,82.42,0.65,126.8
2017-06-14,82.97,0.65,127.64615384615384
2017-06-15,83.25,0.65,128.07692307692307
2017-06-16,83.14,0.65,127.9076923076923
2017-06-19,83.78,0.65,128.8923076923077
2017-06-20,83.91,0.65,129.09230769230768
2017-06-21,84.06,0.65,129.3230769230769
2017-06-22,83.03,0.65,127.73846153846154
2017-06-23,82.36,0.65,126.7076923076923
2017-06-26,83.18,0.65,127.96923076923078
2017-06-27,82.82,0.65,127.4153846153846
2017-06-28,83.96,0.65,129.16923076923075
2017-06-29,83.36,0.65,128.24615384615385
2017-06-30,84.37,0.65,129.8
2017-07-03,84.17,0.65,129.4923076923077
2017-07-05,84.29,0.65,129.6769230769231
2017-07-06,83.48,0.65,128.43076923076924
2017-07-07,83.65,0.65,128.6923076923077
2017-07-10,83.45,0.65,128.3846153846154
2017-07-11,83.48,0.65,128.43076923076924
2017-07-12,84.55,0.65,130.07692307692307
2017-07-13,84.4,0.65,129.84615384615384
2017-07-14,85.44,0.65,131.44615384615383
2017-07-17,85.24,0.65,131.1384615384615
2017-07-18,85.87,0.65,132.1076923076923
2017-07-19,85.99,0.65,132.29230769230767
2017-07-20,86.27,0.65,132.72307692307692
2017-07-21,86.51,0.65,133.09230769230768
2017-07-24,87.11,0.65,134.01538461538462
2017-07-25,86.88,0.65,133.66153846153844
2017-07-26,87.06,0.65,133.93846153846152
2017-07-27,87.15,0.65,134.0769230769231
2017-07-28,87.32,0.65,134.33846153846153
2017-07-31,87.26,0.65,134.24615384615385
2017-08-01,87.17,0.74,117.7972972972973
2017-08-02,83.84,0.74,113.2972972972973
2017-08-03,82.31,0.74,111.22972972972974
2017-08-04,82.88,0.74,112.0
2017-08-07,82.52,0.74,111.51351351351352
2017-08-08,81.89,0.74,110.66216216216216
2017-08-09,81.53,0.74,110.17567567567568
2017-08-10,80.58,0.74,108.89189189189189
2017-08-11,80.62,0.74,108.94594594594595
2017-08-14,81.44,0.74,110.05405405405405
2017-08-15,81.4,0.74,110.00000000000001
2017-08-16,81.65,0.74,110.33783783783785
2017-08-17,80.9,0.74,109.32432432432434
2017-08-18,80.65,0.74,108.9864864864865
2017-08-21,81.07,0.74,109.55405405405405
2017-08-22,82.05,0.74,110.87837837837837
2017-08-23,81.21,0.74,109.74324324324324
2017-08-24,80.26,0.74,108.45945945945947
2017-08-25,79.67,0.74,107.66216216216216
2017-08-28,79.23,0.74,107.06756756756758
2017-08-29,79.52,0.74,107.45945945945945
2017-08-30,80.16,0.74,108.32432432432432
2017-08-31,81.05,0.74,109.52702702702702
2017-09-01,80.98,0.74,109.43243243243244
2017-09-05,80.62,0.74,108.94594594594595
2017-09-06,81.06,0.74,109.54054054054055
2017-09-07,82.0,0.74,110.8108108108108
2017-09-08,82.48,0.74,111.45945945945947
2017-09-11,82.03,0.74,110.85135135135135
2017-09-12,82.9,0.74,112.02702702702703
2017-09-13,81.45,0.74,110.06756756756758
2017-09-14,80.69,0.74,109.04054054054053
2017-09-15,81.03,0.74,109.5
2017-09-18,81.77,0.74,110.5
2017-09-19,81.71,0.74,110.4189189189189
2017-09-20,82.09,0.74,110.93243243243244
2017-09-21,81.95,0.74,110.74324324324324
2017-09-22,82.31,0.74,111.22972972972974
2017-09-25,82.03,0.74,110.85135135135135
2017-09-26,81.9,0.74,110.67567567567569
2017-09-27,81.98,0.74,110.78378378378379
2017-09-28,82.4,0.74,111.35135135135135
2017-09-29,83.19,0.74,112.41891891891892
2017-10-02,83.52,0.74,112.86486486486486
2017-10-03,83.75,0.74,113.17567567567568
2017-10-04,83.87,0.74,113.33783783783784
2017-10-05,83.8,0.74,113.24324324324324
2017-10-06,83.5,0.74,112.83783783783784
2017-10-09,83.33,0.74,112.60810810810811
2017-10-10,83.74,0.74,113.16216216216216
2017-10-11,83.36,0.74,112.64864864864865
2017-10-12,83.82,0.74,113.27027027027026
2017-10-13,84.0,0.74,113.51351351351352
2017-10-16,84.07,0.74,113.6081081081081
2017-10-17,84.31,0.74,113.93243243243244
2017-10-18,84.8,0.74,114.5945945945946
2017-10-19,84.91,0.74,114.74324324324324
2017-10-20,84.85,0.74,114.66216216216216
2017-10-23,84.77,0.74,114.55405405405405
2017-10-24,84.88,0.74,114.7027027027027
2017-10-25,84.2,0.74,113.78378378378379
2017-10-26,84.83,0.74,114.63513513513513
2017-10-27,84.94,0.74,114.78378378378378
2017-10-30,84.7,0.74,114.45945945945947
2017-10-31,85.05,0.73,116.5068493150685
2017-11-01,89.88,0.73,123.12328767123287
2017-11-02,91.02,0.73,124.68493150684931
2017-11-03,91.03,0.73,124.69863013698631
2017-11-06,91.1,0.73,124.7945205479452
2017-11-07,92.29,0.73,126.42465753424659
2017-11-08,92.57,0.73,126.80821917808218
2017-11-09,90.82,0.73,124.41095890410958
2017-11-10,90.21,0.73,123.57534246575342
2017-11-13,90.12,0.73,123.45205479452056
2017-11-14,91.11,0.73,124.8082191780822
2017-11-15,90.83,0.73,124.42465753424658
2017-11-16,90.82,0.73,124.41095890410958
2017-11-17,91.86,0.73,125.83561643835617
2017-11-20,92.53,0.73,126.75342465753425
2017-11-21,93.58,0.73,128.1917808219178
2017-11-22,93.82,0.73,128.52054794520546
2017-11-24,93.88,0.73,128.60273972602738
2017-11-27,94.22,0.73,129.06849315068493
2017-11-28,95.23,0.73,130.45205479452056
2017-11-29,94.98,0.73,130.1095890410959
2017-11-30,96.42,0.73,132.08219178082192
2017-12-01,95.64,0.73,131.013698630137
2017-12-04,96.01,0.73,131.5205479452055
2017-12-05,95.94,0.73,131.42465753424656
2017-12-06,95.87,0.73,131.3287671232877
2017-12-07,95.44,0.73,130.73972602739727
2017-12-08,96.16,0.73,131.72602739726028
2017-12-11,94.32,0.73,129.2054794520548
2017-12-12,94.6,0.73,129.5890410958904
2017-12-13,94.41,0.73,129.32876712328766
2017-12-14,94.73,0.73,129.76712328767124
2017-12-15,95.0,0.73,130.13698630136986
2017-12-18,95.94,0.73,131.42465753424656
2017-12-19,96.0,0.73,131.5068493150685
2017-12-20,96.32,0.73,131.94520547945206
2017-12-21,95.58,0.73,130.93150684931507
2017-12-22,95.33,0.73,130.58904109589042
2017-12-26,95.65,0.73,131.02739726027397
2017-12-27,95.77,0.73,131.1917808219178
2017-12-28,96.45,0.73,132.12328767123287
2017-12-29,96.0,0.73,131.5068493150685
2018-01-02,95.83,0.73,131.27397260273972
2018-01-03,95.55,0.73,130.8904109589041
2018-01-04,96.03,0.73,131.54794520547946
2018-01-05,96.88,0.73,132.7123287671233
2018-01-08,97.0,0.73,132.87671232876713
2018-01-09,96.73,0.73,132.5068493150685
2018-01-10,96.34,0.73,131.97260273972603
2018-01-11,96.67,0.73,132.4246575342466
2018-01-12,97.5,0.73,133.56164383561645
2018-01-16,97.2,0.73,133.15068493150685
2018-01-17,98.01,0.73,134.26027397260276
2018-01-18,98.2,0.73,134.5205479452055
2018-01-19,98.9,0.73,135.47945205479454
2018-01-22,99.52,0.73,136.32876712328766
2018-01-23,99.25,0.73,135.95890410958904
2018-01-24,99.0,0.73,135.6164383561644
2018-01-25,98.59,0.73,135.05479452054794
2018-01-26,98.31,0.73,134.67123287671234
2018-01-29,98.25,0.73,134.58904109589042
2018-01-30,99.12,0.73,135.78082191780823
2018-01-31,100.05,0.73,137.05479452054794
2018-02-01,100.26,0.73,137.34246575342468
2018-02-02,98.83,0.73,135.3835616438356
2018-02-05,94.89,0.73,129.986301369863
2018-02-06,95.01,0.73,130.15068493150687
2018-02-07,94.69,0.73,129.7123287671233
2018-02-08,92.28,0.73,126.41095890410959
2018-02-09,92.91,0.73,127.27397260273972
2018-02-12,94.3,0.73,129.17808219178082
2018-02-13,94.88,0.73,129.97260273972603
2018-02-14,96.63,0.73,132.36986301369862
2018-02-15,98.23,0.73,134.56164383561645
2018-02-16,98.79,0.73,135.3287671232877
2018-02-20,97.04,1.24,78.25806451612904
2018-02-21,99.23,1.24,80.0241935483871
2018-02-22,99.61,1.24,80.33064516129032
2018-02-23,101.54,1.24,81.88709677419355
2018-02-26,103.59,1.24,83.54032258064517
2018-02-27,103.07,1.24,83.12096774193547
2018-02-28,102.19,1.24,82.41129032258064
2018-03-01,101.06,1.24,81.5
2018-03-02,101.37,1.24,81.75
2018-03-05,103.09,1.24,83.13709677419355
2018-03-06,104.27,1.24,84.08870967741935
2018-03-07,104.13,1.24,83.9758064516129
2018-03-08,104.38,1.24,84.1774193548387
2018-03-09,105.84,1.24,85.35483870967742
2018-03-12,104.86,1.24,84.56451612903226
2018-03-13,104.48,1.24,84.25806451612904
2018-03-14,104.09,1.24,83.94354838709678
2018-03-15,104.26,1.24,84.08064516129032
2018-03-16,104.77,1.24,84.49193548387096
2018-03-19,103.95,1.24,83.83064516129032
2018-03-20,105.24,1.24,84.87096774193547
2018-03-21,105.05,1.24,84.71774193548387
2018-03-22,103.99,1.24,83.86290322580645
2018-03-23,102.11,1.24,82.34677419354838
2018-03-26,103.59,1.24,83.54032258064517
2018-03-27,101.66,1.24,81.98387096774194
2018-03-28,101.76,1.24,82.06451612903226
2018-03-29,104.0,1.24,83.87096774193549
2018-04-02,101.59,1.24,81.92741935483872
2018-04-03,103.5,1.24,83.46774193548387
2018-04-04,104.52,1.24,84.29032258064515
2018-04-05,105.45,1.24,85.04032258064517
2018-04-06,104.13,1.24,83.9758064516129
2018-04-09,104.77,1.24,84.49193548387096
2018-04-10,106.47,1.24,85.86290322580645
2018-04-11,106.05,1.24,85.52419354838709
2018-04-12,106.34,1.24,85.75806451612904
2018-04-13,105.42,1.24,85.01612903225806
2018-04-16,106.91,1.24,86.21774193548387
2018-04-17,107.38,1.24,86.59677419354838
2018-04-18,107.99,1.24,87.08870967741935
2018-04-19,107.57,1.24,86.75
2018-04-20,107.38,1.24,86.59677419354838
2018-04-23,107.65,1.24,86.81451612903226
2018-04-24,106.98,1.24,86.2741935483871
2018-04-25,106.62,1.24,85.98387096774194
2018-04-26,106.64,1.24,86.0
2018-04-27,107.12,1.24,86.38709677419355
2018-04-30,106.45,1.24,85.84677419354838
2018-05-01,106.69,0.79,135.0506329113924
2018-05-02,100.0,0.79,126.58227848101265
2018-05-03,100.61,0.79,127.35443037974683
2018-05-04,102.36,0.79,129.56962025316454
2018-05-07,103.69,0.79,131.25316455696202
2018-05-08,103.62,0.79,131.16455696202533
2018-05-09,104.78,0.79,132.63291139240505
2018-05-10,105.9,0.79,134.0506329113924
2018-05-11,105.88,0.79,134.02531645569618
2018-05-14,105.25,0.79,133.2278481012658
2018-05-15,105.04,0.79,132.9620253164557
2018-05-16,104.68,0.79,132.50632911392404
2018-05-17,104.58,0.79,132.37974683544303
2018-05-18,106.31,0.79,134.56962025316454
2018-05-21,107.16,0.79,135.64556962025316
2018-05-22,105.65,0.79,133.73417721518987
2018-05-23,105.66,0.79,133.74683544303795
2018-05-24,106.46,0.79,134.75949367088606
2018-05-25,106.1,0.79,134.30379746835442
2018-05-29,105.46,0.79,133.49367088607593
2018-05-30,107.08,0.79,135.54430379746836
2018-05-31,106.24,0.79,134.48101265822783
2018-06-01,107.27,0.79,135.78481012658227
2018-06-04,108.02,0.79,136.73417721518987
2018-06-05,109.02,0.79,138.0
2018-06-06,109.42,0.79,138.50632911392404
2018-06-07,109.11,0.79,138.1139240506329
2018-06-08,109.06,0.79,138.0506329113924
2018-06-11,108.94,0.79,137.89873417721518
2018-06-12,109.43,0.79,138.51898734177215
2018-06-13,109.7,0.79,138.86075949367088
2018-06-14,109.97,0.79,139.20253164556962
2018-06-15,109.9,0.79,139.1139240506329
2018-06-18,109.6,0.79,138.73417721518987
2018-06-19,109.21,0.79,138.2405063291139
2018-06-20,108.64,0.79,137.51898734177215
2018-06-21,107.57,0.79,136.1645569620253
2018-06-22,107.89,0.79,136.56962025316454
2018-06-25,106.62,0.79,134.9620253164557
2018-06-26,106.26,0.79,134.50632911392404
2018-06-27,106.06,0.79,134.25316455696202
2018-06-28,106.44,0.79,134.73417721518987
2018-06-29,107.64,0.79,136.25316455696202
2018-07-02,108.13,0.79,136.87341772151896
2018-07-03,107.73,0.79,136.36708860759492
2018-07-05,109.26,0.79,138.30379746835442
2018-07-06,110.58,0.79,139.9746835443038
2018-07-09,111.57,0.79,141.2278481012658
2018-07-10,111.55,0.79,141.20253164556962
2018-07-11,111.8,0.79,141.51898734177215
2018-07-12,112.99,0.79,143.02531645569618
2018-07-13,113.04,0.79,143.08860759493672
2018-07-16,112.01,0.79,141.78481012658227
2018-07-17,112.49,0.79,142.39240506329114
2018-07-18,112.45,0.79,142.34177215189874
2018-07-19,112.25,0.79,142.0886075949367
2018-07-20,112.59,0.79,142.51898734177215
2018-07-23,112.72,0.79,142.68354430379745
2018-07-24,112.82,0.79,142.81012658227846
2018-07-25,114.48,0.79,144.91139240506328
2018-07-26,113.65,0.79,143.86075949367088
2018-07-27,111.46,0.79,141.0886075949367
2018-07-30,109.42,0.79,138.50632911392404
2018-07-31,110.62,0.91,121.56043956043956
2018-08-01,114.81,0.91,126.16483516483517
2018-08-02,114.67,0.91,126.01098901098901
2018-08-03,114.39,0.91,125.7032967032967
2018-08-06,114.58,0.91,125.91208791208791
2018-08-07,116.17,0.91,127.65934065934066
2018-08-08,116.38,0.91,127.89010989010988
2018-08-09,116.7,0.91,128.24175824175825
2018-08-10,116.95,0.91,128.5164835164835
2018-08-13,116.32,0.91,127.82417582417581
2018-08-14,117.76,0.91,129.4065934065934
2018-08-15,116.88,0.91,128.43956043956044
2018-08-16,117.06,0.91,128.63736263736263
2018-08-17,117.42,0.91,129.03296703296704
2018-08-20,117.61,0.91,129.24175824175825
2018-08-21,117.44,0.91,129.05494505494505
2018-08-22,117.54,0.91,129.16483516483515
2018-08-23,117.39,0.91,129.0
2018-08-24,117.94,0.91,129.6043956043956
2018-08-27,118.08,0.91,129.75824175824175
2018-08-28,118.22,0.91,129.9120879120879
2018-08-29,118.96,0.91,130.72527472527472
2018-08-30,118.89,0.91,130.64835164835165
2018-08-31,119.09,0.91,130.86813186813185
2018-09-04,120.46,0.91,132.37362637362637
2018-09-05,120.06,0.91,131.93406593406593
2018-09-06,120.32,0.91,132.2197802197802
2018-09-07,120.43,0.91,132.34065934065936
2018-09-10,120.89,0.91,132.84615384615384
2018-09-11,120.69,0.91,132.6263736263736
2018-09-12,121.5,0.91,133.5164835164835
2018-09-13,122.6,0.91,134.72527472527472
2018-09-14,121.63,0.91,133.65934065934064
2018-09-17,120.55,0.91,132.47252747252747
2018-09-18,122.2,0.91,134.28571428571428
2018-09-19,119.84,0.91,131.69230769230768
2018-09-20,120.79,0.91,132.73626373626374
2018-09-21,120.03,0.91,131.9010989010989
2018-09-24,120.06,0.91,131.93406593406593
2018-09-25,120.8,0.91,132.74725274725273
2018-09-26,120.68,0.91,132.6153846153846
2018-09-27,120.8,0.91,132.74725274725273
2018-09-28,120.55,0.91,132.47252747252747
2018-10-01,120.39,0.91,132.2967032967033
2018-10-02,120.47,0.91,132.3846153846154
2018-10-03,120.97,0.91,132.93406593406593
2018-10-04,118.36,0.91,130.06593406593407
2018-10-05,119.46,0.91,131.27472527472526
2018-10-08,119.17,0.91,130.95604395604394
2018-10-09,120.57,0.91,132.4945054945055
2018-10-10,115.11,0.91,126.49450549450549
2018-10-11,113.33,0.91,124.53846153846153
2018-10-12,114.78,0.91,126.13186813186813
2018-10-15,113.23,0.91,124.42857142857143
2018-10-16,116.23,0.91,127.72527472527473
2018-10-17,117.08,0.91,128.65934065934064
2018-10-18,115.64,0.91,127.07692307692308
2018-10-19,116.14,0.91,127.62637362637362
2018-10-22,116.69,0.91,128.23076923076923
2018-10-23,115.45,0.91,126.86813186813187
2018-10-24,113.39,0.91,124.6043956043956
2018-10-25,114.91,0.91,126.27472527472527
2018-10-26,113.84,0.91,125.0989010989011
2018-10-29,114.49,0.91,125.8131868131868
2018-10-30,116.91,0.98,119.29591836734694
2018-10-31,119.84,0.98,122.28571428571429
2018-11-01,115.64,0.98,118.0
2018-11-02,115.55,0.98,117.90816326530611
2018-11-05,116.92,0.98,119.3061224489796
2018-11-06,118.88,0.98,121.3061224489796
2018-11-07,120.95,0.98,123.41836734693878
2018-11-08,122.72,0.98,125.22448979591837
2018-11-09,123.38,0.98,125.89795918367346
2018-11-12,122.25,0.98,124.74489795918367
2018-11-13,120.93,0.98,123.39795918367348
2018-11-14,121.09,0.98,123.56122448979592
2018-11-15,123.88,0.98,126.40816326530611
2018-11-16,123.83,0.98,126.35714285714286
2018-11-19,122.5,0.98,125.0
2018-11-20,120.27,0.98,122.72448979591836
2018-11-21,120.14,0.98,122.59183673469389
2018-11-23,120.06,0.98,122.51020408163265
2018-11-26,120.95,0.98,123.41836734693878
2018-11-27,121.69,0.98,124.1734693877551
2018-11-28,123.8,0.98,126.3265306122449
2018-11-29,123.83,0.98,126.35714285714286
2018-11-30,123.32,0.98,125.83673469387755
2018-12-03,124.69,0.98,127.23469387755102
2018-12-04,120.39,0.98,122.84693877551021
2018-12-06,118.0,0.98,120.40816326530613
2018-12-07,114.45,0.98,116.78571428571429
2018-12-10,114.38,0.98,116.71428571428571
2018-12-11,114.68,0.98,117.02040816326532
2018-12-12,116.18,0.98,118.55102040816327
2018-12-13,115.46,0.98,117.81632653061224
2018-12-14,113.83,0.98,116.15306122448979
2018-12-17,111.05,0.98,113.31632653061224
2018-12-18,111.15,0.98,113.41836734693878
2018-12-19,110.23,0.98,112.4795918367347
2018-12-20,108.47,0.98,110.68367346938776
2018-12-21,106.01,0.98,108.1734693877551
2018-12-24,103.04,0.98,105.14285714285715
2018-12-26,107.49,0.98,109.68367346938776
2018-12-27,109.17,0.98,111.39795918367348
2018-12-28,108.06,0.98,110.26530612244899
2018-12-31,109.04,0.98,111.26530612244899
2019-01-02,108.65,0.98,110.86734693877551
2019-01-03,105.33,0.98,107.4795918367347
2019-01-04,109.98,0.98,112.22448979591837
2019-01-07,110.09,0.98,112.33673469387756
2019-01-08,111.07,0.98,113.33673469387755
2019-01-09,111.49,0.98,113.76530612244898
2019-01-10,112.64,0.98,114.93877551020408
2019-01-11,112.01,0.98,114.29591836734694
2019-01-14,111.18,0.98,113.44897959183675
2019-01-15,112.62,0.98,114.91836734693878
2019-01-16,112.98,0.98,115.28571428571429
2019-01-17,113.16,0.98,115.46938775510203
2019-01-18,115.7,0.98,118.06122448979592
2019-01-22,116.3,0.98,118.6734693877551
2019-01-23,116.81,0.98,119.1938775510204
2019-01-24,116.15,0.98,118.52040816326532
2019-01-25,117.24,0.98,119.63265306122449
2019-01-28,116.23,0.98,118.60204081632654
2019-01-29,116.23,0.98,118.60204081632654
2019-01-30,117.5,0.98,119.89795918367348
2019-01-31,117.41,0.98,119.8061224489796
2019-02-01,118.77,0.98,121.1938775510204
2019-02-04,119.35,0.98,121.78571428571428
2019-02-05,119.93,0.98,122.37755102040818
2019-02-06,119.64,0.98,122.08163265306123
2019-02-07,120.25,0.98,122.70408163265306
2019-02-08,121.98,0.98,124.46938775510205
2019-02-11,122.09,0.98,124.58163265306123
2019-02-12,123.7,0.98,126.22448979591837
2019-02-13,123.92,0.98,126.44897959183673
2019-02-14,123.84,0.98,126.36734693877551
2019-02-15,125.38,0.98,127.93877551020408
2019-02-19,124.43,0.95,130.97894736842107
2019-02-20,122.83,0.95,129.29473684210527
2019-02-21,124.53,0.95,131.0842105263158
2019-02-22,125.03,0.95,131.61052631578949
2019-02-25,125.23,0.95,131.82105263157897
2019-02-26,125.35,0.95,131.94736842105263
2019-02-27,125.77,0.95,132.38947368421051
2019-02-28,126.43,0.95,133.08421052631581
2019-03-01,126.71,0.95,133.37894736842105
2019-03-04,125.91,0.95,132.53684210526316
2019-03-05,126.47,0.95,133.1263157894737
2019-03-06,126.65,0.95,133.31578947368422
2019-03-07,126.58,0.95,133.2421052631579
2019-03-08,126.01,0.95,132.6421052631579
2019-03-11,127.31,0.95,134.0105263157895
2019-03-12,128.26,0.95,135.01052631578946
2019-03-13,128.76,0.95,135.53684210526316
2019-03-14,128.13,0.95,134.8736842105263
2019-03-15,128.43,0.95,135.18947368421053
2019-03-18,128.69,0.95,135.46315789473684
2019-03-19,128.87,0.95,135.6526315789474
2019-03-20,128.29,0.95,135.04210526315788
2019-03-21,129.76,0.95,136.58947368421053
2019-03-22,128.89,0.95,135.67368421052632
2019-03-25,129.79,0.95,136.62105263157895
2019-03-26,131.71,0.95,138.6421052631579
2019-03-27,131.81,0.95,138.74736842105264
2019-03-28,132.81,0.95,139.8
2019-03-29,133.0,0.95,140.0
2019-04-01,134.24,0.95,141.30526315789476
2019-04-02,134.91,0.95,142.01052631578946
2019-04-03,136.31,0.95,143.4842105263158
2019-04-04,135.71,0.95,142.85263157894738
2019-04-05,135.52,0.95,142.6526315789474
2019-04-08,135.38,0.95,142.50526315789475
2019-04-09,135.15,0.95,142.26315789473685
2019-04-10,134.76,0.95,141.85263157894735
2019-04-11,135.79,0.95,142.93684210526317
2019-04-12,136.98,0.95,144.18947368421053
2019-04-15,137.85,0.95,145.10526315789474
2019-04-16,136.54,0.95,143.7263157894737
2019-04-17,136.94,0.95,144.14736842105265
2019-04-18,137.99,0.95,145.2526315789474
2019-04-22,137.64,0.95,144.88421052631577
2019-04-23,139.47,0.95,146.81052631578947
2019-04-24,139.5,0.95,146.8421052631579
2019-04-25,138.79,0.95,146.09473684210525
2019-04-26,139.87,0.95,147.23157894736843
2019-04-29,140.37,0.95,147.7578947368421
2019-04-30,141.14,0.81,174.24691358024688
2019-05-01,139.88,0.81,172.69135802469134
2019-05-02,140.35,0.81,173.2716049382716
2019-05-03,143.21,0.81,176.80246913580245
2019-05-06,143.39,0.81,177.02469135802465
2019-05-07,140.5,0.81,173.45679012345678
2019-05-08,140.56,0.81,173.53086419753086
2019-05-09,140.5,0.81,173.45679012345678
2019-05-10,140.68,0.81,173.679012345679
2019-05-13,138.48,0.81,170.96296296296293
2019-05-14,139.32,0.81,171.99999999999997
2019-05-15,140.78,0.81,173.80246913580245
2019-05-16,142.13,0.81,175.4691358024691
2019-05-17,141.97,0.81,175.2716049382716
2019-05-20,141.3,0.81,174.44444444444446
2019-05-21,143.19,0.81,176.77777777777777
2019-05-22,143.86,0.81,177.60493827160494
2019-05-23,142.16,0.81,175.50617283950615
2019-05-24,142.21,0.81,175.5679012345679
2019-05-28,142.02,0.81,175.33333333333334
2019-05-29,139.67,0.81,172.43209876543207
2019-05-30,140.52,0.81,173.4814814814815
2019-05-31,140.0,0.81,172.8395061728395
2019-06-03,140.23,0.81,173.12345679012344
2019-06-04,141.84,0.81,175.11111111111111
2019-06-05,144.35,0.81,178.20987654320984
2019-06-06,144.74,0.81,178.69135802469137
2019-06-07,146.47,0.81,180.82716049382714
2019-06-10,146.87,0.81,181.320987654321
2019-06-11,145.55,0.81,179.69135802469137
2019-06-12,145.97,0.81,180.20987654320987
2019-06-13,145.34,0.81,179.4320987654321
2019-06-14,145.83,0.81,180.03703703703704
2019-06-17,145.03,0.81,179.04938271604937
2019-06-18,144.51,0.81,178.4074074074074
2019-06-19,145.39,0.81,179.4938271604938
2019-06-20,146.01,0.81,180.25925925925924
2019-06-21,145.07,0.81,179.09876543209876
2019-06-24,145.41,0.81,179.5185185185185
2019-06-25,144.33,0.81,178.1851851851852
2019-06-26,142.65,0.81,176.11111111111111
2019-06-27,144.62,0.81,178.54320987654322
2019-06-28,146.46,0.81,180.8148148148148
2019-07-01,147.63,0.81,182.25925925925924
2019-07-02,148.59,0.81,183.44444444444443
2019-07-03,150.67,0.81,186.01234567901233
2019-07-05,148.87,0.81,183.79012345679013
2019-07-08,148.87,0.81,183.79012345679013
2019-07-09,149.62,0.81,184.71604938271605
2019-07-10,150.01,0.81,185.19753086419752
2019-07-11,151.19,0.81,186.6543209876543
2019-07-12,151.83,0.81,187.44444444444446
2019-07-15,152.25,0.81,187.96296296296296
2019-07-16,151.77,0.81,187.37037037037038
2019-07-17,151.49,0.81,187.02469135802468
2019-07-18,152.96,0.81,188.8395061728395
2019-07-19,151.43,0.81,186.9506172839506
2019-07-22,150.51,0.81,185.81481481481478
2019-07-23,150.81,0.81,186.18518518518516
2019-07-24,150.77,0.81,186.1358024691358
2019-07-25,150.22,0.81,185.45679012345678
2019-07-26,152.51,0.81,188.28395061728392
2019-07-29,152.57,0.81,188.358024691358
2019-07-30,152.04,0.9,168.9333333333333
2019-07-31,151.72,0.9,168.57777777777778
2019-08-01,152.92,0.9,169.9111111111111
2019-08-02,153.23,0.9,170.25555555555553
2019-08-05,149.41,0.9,166.0111111111111
2019-08-06,152.34,0.9,169.26666666666668
2019-08-07,153.9,0.9,171.0
2019-08-08,156.17,0.9,173.5222222222222
2019-08-09,156.46,0.9,173.84444444444446
2019-08-12,155.46,0.9,172.73333333333335
2019-08-13,155.92,0.9,173.24444444444444
2019-08-14,153.09,0.9,170.1
2019-08-15,155.17,0.9,172.4111111111111
2019-08-16,156.88,0.9,174.3111111111111
2019-08-19,158.29,0.9,175.87777777777777
2019-08-20,158.21,0.9,175.7888888888889
2019-08-21,158.68,0.9,176.3111111111111
2019-08-22,158.05,0.9,175.61111111111111
2019-08-23,154.61,0.9,171.7888888888889
2019-08-26,157.36,0.9,174.84444444444446
2019-08-27,158.91,0.9,176.56666666666666
2019-08-28,159.78,0.9,177.53333333333333
2019-08-29,160.78,0.9,178.64444444444445
2019-08-30,161.54,0.9,179.48888888888888
2019-09-03,161.74,0.9,179.7111111111111
2019-09-04,162.84,0.9,180.93333333333334
2019-09-05,163.54,0.9,181.7111111111111
2019-09-06,164.58,0.9,182.86666666666667
2019-09-09,160.2,0.9,177.99999999999997
2019-09-10,155.12,0.9,172.35555555555555
2019-09-11,155.11,0.9,172.34444444444446
2019-09-12,157.43,0.9,174.92222222222222
2019-09-13,155.76,0.9,173.06666666666666
2019-09-16,156.52,0.9,173.91111111111113
2019-09-17,158.65,0.9,176.27777777777777
2019-09-18,159.33,0.9,177.03333333333333
2019-09-19,158.7,0.9,176.33333333333331
2019-09-20,158.42,0.9,176.0222222222222
2019-09-23,157.32,0.9,174.79999999999998
2019-09-24,157.47,0.9,174.96666666666667
2019-09-25,157.8,0.9,175.33333333333334
2019-09-26,159.29,0.9,176.98888888888888
2019-09-27,155.59,0.9,172.87777777777777
2019-09-30,158.14,0.9,175.71111111111108
2019-10-01,156.45,0.9,173.83333333333331
2019-10-02,153.33,0.9,170.36666666666667
