date,PFG,PFG_EPS,PE Ratio
2011-05-09,31.61,0.61,51.81967213114754
2011-05-10,32.08,0.61,52.59016393442623
2011-05-11,31.67,0.61,51.91803278688525
2011-05-12,31.98,0.61,52.42622950819673
2011-05-13,31.02,0.61,50.852459016393446
2011-05-16,30.93,0.61,50.704918032786885
2011-05-17,31.24,0.61,51.213114754098356
2011-05-18,31.75,0.61,52.049180327868854
2011-05-19,31.81,0.61,52.147540983606554
2011-05-20,31.58,0.61,51.77049180327869
2011-05-23,31.19,0.61,51.13114754098361
2011-05-24,30.93,0.61,50.704918032786885
2011-05-25,30.95,0.61,50.73770491803279
2011-05-26,30.93,0.61,50.704918032786885
2011-05-27,30.97,0.61,50.77049180327869
2011-05-31,31.27,0.61,51.26229508196722
2011-06-01,30.02,0.61,49.21311475409836
2011-06-02,30.41,0.61,49.852459016393446
2011-06-03,29.88,0.61,48.98360655737705
2011-06-06,29.26,0.61,47.9672131147541
2011-06-07,29.31,0.61,48.049180327868854
2011-06-08,28.86,0.61,47.31147540983606
2011-06-09,28.79,0.61,47.19672131147541
2011-06-10,28.29,0.61,46.377049180327866
2011-06-13,28.47,0.61,46.67213114754098
2011-06-14,29.21,0.61,47.885245901639344
2011-06-15,28.13,0.61,46.114754098360656
2011-06-16,28.55,0.61,46.80327868852459
2011-06-17,29.1,0.61,47.704918032786885
2011-06-20,29.35,0.61,48.114754098360656
2011-06-21,30.1,0.61,49.34426229508197
2011-06-22,29.64,0.61,48.59016393442623
2011-06-23,29.47,0.61,48.31147540983606
2011-06-24,29.01,0.61,47.55737704918033
2011-06-27,29.4,0.61,48.19672131147541
2011-06-28,29.54,0.61,48.42622950819672
2011-06-29,30.27,0.61,49.622950819672134
2011-06-30,30.42,0.61,49.868852459016395
2011-07-01,30.87,0.61,50.606557377049185
2011-07-05,30.2,0.61,49.50819672131148
2011-07-06,29.96,0.61,49.114754098360656
2011-07-07,30.86,0.61,50.59016393442623
2011-07-08,30.15,0.61,49.42622950819672
2011-07-11,28.87,0.61,47.32786885245902
2011-07-12,28.82,0.61,47.24590163934426
2011-07-13,28.93,0.61,47.42622950819672
2011-07-14,28.47,0.61,46.67213114754098
2011-07-15,28.41,0.61,46.57377049180328
2011-07-18,27.64,0.61,45.31147540983607
2011-07-19,28.27,0.61,46.34426229508197
2011-07-20,28.54,0.61,46.78688524590164
2011-07-21,29.27,0.61,47.98360655737705
2011-07-22,28.99,0.61,47.52459016393443
2011-07-25,28.68,0.61,47.01639344262295
2011-07-26,28.38,0.61,46.52459016393443
2011-07-27,27.43,0.61,44.9672131147541
2011-07-28,27.57,0.61,45.196721311475414
2011-07-29,27.63,0.61,45.295081967213115
2011-08-01,27.42,0.61,44.95081967213115
2011-08-02,27.44,0.61,44.98360655737705
2011-08-03,27.99,0.81,34.55555555555555
2011-08-04,26.19,0.81,32.333333333333336
2011-08-05,25.33,0.81,31.2716049382716
2011-08-08,22.43,0.81,27.691358024691358
2011-08-09,24.17,0.81,29.839506172839506
2011-08-10,22.16,0.81,27.358024691358022
2011-08-11,24.09,0.81,29.740740740740737
2011-08-12,23.48,0.81,28.98765432098765
2011-08-15,24.1,0.81,29.753086419753085
2011-08-16,23.63,0.81,29.172839506172835
2011-08-17,23.79,0.81,29.370370370370367
2011-08-18,22.32,0.81,27.555555555555554
2011-08-19,21.63,0.81,26.703703703703702
2011-08-22,22.07,0.81,27.24691358024691
2011-08-23,23.41,0.81,28.901234567901234
2011-08-24,23.95,0.81,29.5679012345679
2011-08-25,23.59,0.81,29.123456790123456
2011-08-26,23.67,0.81,29.22222222222222
2011-08-29,25.2,0.81,31.111111111111107
2011-08-30,24.98,0.81,30.839506172839506
2011-08-31,25.36,0.81,31.30864197530864
2011-09-01,24.75,0.81,30.555555555555554
2011-09-02,23.25,0.81,28.703703703703702
2011-09-06,22.64,0.81,27.950617283950617
2011-09-07,24.53,0.81,30.28395061728395
2011-09-08,23.73,0.81,29.296296296296294
2011-09-09,23.02,0.81,28.41975308641975
2011-09-12,23.42,0.81,28.91358024691358
2011-09-13,23.8,0.81,29.382716049382715
2011-09-14,24.91,0.81,30.753086419753085
2011-09-15,25.7,0.81,31.728395061728392
2011-09-16,25.49,0.81,31.469135802469133
2011-09-19,24.53,0.81,30.28395061728395
2011-09-20,24.51,0.81,30.25925925925926
2011-09-21,23.27,0.81,28.728395061728392
2011-09-22,22.67,0.81,27.987654320987655
2011-09-23,22.89,0.81,28.25925925925926
2011-09-26,23.87,0.81,29.469135802469136
2011-09-27,23.95,0.81,29.5679012345679
2011-09-28,23.01,0.81,28.40740740740741
2011-09-29,23.92,0.81,29.530864197530864
2011-09-30,22.67,0.81,27.987654320987655
2011-10-03,21.22,0.81,26.197530864197528
2011-10-04,22.15,0.81,27.345679012345677
2011-10-05,22.92,0.81,28.296296296296298
2011-10-06,23.72,0.81,29.283950617283946
2011-10-07,22.67,0.81,27.987654320987655
2011-10-10,24.13,0.81,29.79012345679012
2011-10-11,24.33,0.81,30.037037037037035
2011-10-12,24.92,0.81,30.765432098765434
2011-10-13,24.49,0.81,30.234567901234563
2011-10-14,25.15,0.81,31.04938271604938
2011-10-17,23.9,0.81,29.50617283950617
2011-10-18,25.36,0.81,31.30864197530864
2011-10-19,24.59,0.81,30.358024691358022
2011-10-20,25.07,0.81,30.950617283950617
2011-10-21,25.96,0.81,32.04938271604938
2011-10-24,26.64,0.81,32.888888888888886
2011-10-25,25.19,0.81,31.098765432098766
2011-10-26,26.37,0.81,32.55555555555556
2011-10-27,28.47,0.81,35.148148148148145
2011-10-28,26.98,0.81,33.30864197530864
2011-10-31,25.78,0.81,31.82716049382716
2011-11-01,24.22,0.81,29.90123456790123
2011-11-02,24.72,0.21,117.71428571428571
2011-11-03,25.48,0.21,121.33333333333334
2011-11-04,24.99,0.21,119.0
2011-11-07,25.0,0.21,119.04761904761905
2011-11-08,25.15,0.21,119.76190476190476
2011-11-09,23.26,0.21,110.76190476190477
2011-11-10,23.68,0.21,112.76190476190476
2011-11-11,24.02,0.21,114.38095238095238
2011-11-14,24.03,0.21,114.42857142857144
2011-11-15,24.15,0.21,115.0
2011-11-16,23.52,0.21,112.0
2011-11-17,22.87,0.21,108.90476190476191
2011-11-18,23.75,0.21,113.0952380952381
2011-11-21,22.98,0.21,109.42857142857143
2011-11-22,22.7,0.21,108.0952380952381
2011-11-23,21.67,0.21,103.1904761904762
2011-11-25,21.43,0.21,102.04761904761905
2011-11-28,22.29,0.21,106.14285714285714
2011-11-29,22.36,0.21,106.47619047619048
2011-11-30,24.13,0.21,114.9047619047619
2011-12-01,24.24,0.21,115.42857142857143
2011-12-02,24.3,0.21,115.71428571428572
2011-12-05,25.15,0.21,119.76190476190476
2011-12-06,25.47,0.21,121.28571428571429
2011-12-07,25.53,0.21,121.57142857142858
2011-12-08,24.05,0.21,114.52380952380953
2011-12-09,24.53,0.21,116.80952380952382
2011-12-12,23.75,0.21,113.0952380952381
2011-12-13,23.33,0.21,111.09523809523809
2011-12-14,23.46,0.21,111.71428571428572
2011-12-15,23.46,0.21,111.71428571428572
2011-12-16,23.54,0.21,112.0952380952381
2011-12-19,22.93,0.21,109.19047619047619
2011-12-20,24.23,0.21,115.3809523809524
2011-12-21,24.56,0.21,116.95238095238095
2011-12-22,24.83,0.21,118.23809523809524
2011-12-23,24.95,0.21,118.80952380952381
2011-12-27,24.68,0.21,117.52380952380953
2011-12-28,24.23,0.21,115.3809523809524
2011-12-29,24.74,0.21,117.80952380952381
2011-12-30,24.6,0.21,117.14285714285715
2012-01-03,25.26,0.21,120.28571428571429
2012-01-04,24.93,0.21,118.71428571428572
2012-01-05,24.92,0.21,118.66666666666669
2012-01-06,24.47,0.21,116.52380952380952
2012-01-09,24.81,0.21,118.14285714285714
2012-01-10,25.97,0.21,123.66666666666667
2012-01-11,26.06,0.21,124.09523809523809
2012-01-12,26.26,0.21,125.04761904761907
2012-01-13,26.1,0.21,124.28571428571429
2012-01-17,26.39,0.21,125.66666666666667
2012-01-18,26.75,0.21,127.38095238095238
2012-01-19,26.99,0.21,128.52380952380952
2012-01-20,27.07,0.21,128.9047619047619
2012-01-23,27.3,0.21,130.0
2012-01-24,27.37,0.21,130.33333333333334
2012-01-25,27.29,0.21,129.95238095238096
2012-01-26,27.19,0.21,129.47619047619048
2012-01-27,27.54,0.21,131.14285714285714
2012-01-30,27.31,0.21,130.04761904761904
2012-01-31,27.31,0.21,130.04761904761904
2012-02-01,27.91,0.21,132.9047619047619
2012-02-02,27.47,0.21,130.8095238095238
2012-02-03,27.5,0.21,130.95238095238096
2012-02-06,26.95,0.21,128.33333333333334
2012-02-07,26.87,0.21,127.95238095238096
2012-02-08,26.73,0.21,127.28571428571429
2012-02-09,26.94,0.21,128.2857142857143
2012-02-10,26.21,0.21,124.80952380952382
2012-02-13,26.43,0.21,125.85714285714286
2012-02-14,26.42,0.21,125.80952380952382
2012-02-15,26.5,0.54,49.07407407407407
2012-02-16,27.32,0.54,50.59259259259259
2012-02-17,27.4,0.54,50.74074074074073
2012-02-21,27.49,0.54,50.9074074074074
2012-02-22,27.01,0.54,50.01851851851852
2012-02-23,27.89,0.54,51.648148148148145
2012-02-24,27.85,0.54,51.574074074074076
2012-02-27,27.46,0.54,50.85185185185185
2012-02-28,27.56,0.54,51.03703703703703
2012-02-29,27.66,0.54,51.22222222222222
2012-03-01,27.99,0.54,51.83333333333333
2012-03-02,27.58,0.54,51.07407407407407
2012-03-05,27.53,0.54,50.98148148148148
2012-03-06,26.44,0.54,48.96296296296296
2012-03-07,26.73,0.54,49.5
2012-03-08,26.58,0.54,49.222222222222214
2012-03-09,27.14,0.54,50.25925925925926
2012-03-12,27.22,0.54,50.407407407407405
2012-03-13,28.15,0.54,52.129629629629626
2012-03-14,28.55,0.54,52.87037037037037
2012-03-15,29.64,0.54,54.888888888888886
2012-03-16,29.17,0.54,54.01851851851852
2012-03-19,29.1,0.54,53.888888888888886
2012-03-20,28.87,0.54,53.46296296296296
2012-03-21,28.95,0.54,53.61111111111111
2012-03-22,28.89,0.54,53.5
2012-03-23,29.12,0.54,53.925925925925924
2012-03-26,29.68,0.54,54.96296296296296
2012-03-27,29.46,0.54,54.55555555555555
2012-03-28,29.47,0.54,54.57407407407407
2012-03-29,29.01,0.54,53.72222222222222
2012-03-30,29.51,0.54,54.648148148148145
2012-04-02,29.93,0.54,55.425925925925924
2012-04-03,29.18,0.54,54.03703703703703
2012-04-04,29.05,0.54,53.7962962962963
2012-04-05,29.3,0.54,54.25925925925926
2012-04-09,28.23,0.54,52.27777777777778
2012-04-10,27.32,0.54,50.59259259259259
2012-04-11,27.39,0.54,50.72222222222222
2012-04-12,28.49,0.54,52.75925925925925
2012-04-13,27.71,0.54,51.31481481481481
2012-04-16,27.84,0.54,51.55555555555555
2012-04-17,28.4,0.54,52.59259259259259
2012-04-18,28.26,0.54,52.333333333333336
2012-04-19,28.26,0.54,52.333333333333336
2012-04-20,28.16,0.54,52.148148148148145
2012-04-23,27.76,0.54,51.407407407407405
2012-04-24,28.26,0.54,52.333333333333336
2012-04-25,28.72,0.54,53.185185185185176
2012-04-26,29.19,0.54,54.05555555555556
2012-04-27,27.69,0.54,51.27777777777778
2012-04-30,27.67,0.54,51.24074074074074
2012-05-01,27.77,0.54,51.425925925925924
2012-05-02,27.42,0.67,40.92537313432836
2012-05-03,26.73,0.67,39.8955223880597
2012-05-04,26.09,0.67,38.940298507462686
2012-05-07,26.06,0.67,38.895522388059696
2012-05-08,25.82,0.67,38.537313432835816
2012-05-09,25.41,0.67,37.92537313432835
2012-05-10,25.66,0.67,38.298507462686565
2012-05-11,25.22,0.67,37.64179104477611
2012-05-14,24.58,0.67,36.6865671641791
2012-05-15,24.3,0.67,36.26865671641791
2012-05-16,23.97,0.67,35.776119402985074
2012-05-17,23.5,0.67,35.07462686567164
2012-05-18,23.47,0.67,35.02985074626865
2012-05-21,24.12,0.67,36.0
2012-05-22,24.26,0.67,36.2089552238806
2012-05-23,24.07,0.67,35.92537313432835
2012-05-24,24.41,0.67,36.43283582089552
2012-05-25,24.44,0.67,36.47761194029851
2012-05-29,25.11,0.67,37.4776119402985
2012-05-30,24.59,0.67,36.70149253731343
2012-05-31,24.56,0.67,36.656716417910445
2012-06-01,23.3,0.67,34.776119402985074
2012-06-04,23.23,0.67,34.67164179104478
2012-06-05,23.56,0.67,35.16417910447761
2012-06-06,24.3,0.67,36.26865671641791
2012-06-07,24.54,0.67,36.62686567164179
2012-06-08,24.81,0.67,37.02985074626865
2012-06-11,24.6,0.67,36.71641791044776
2012-06-12,25.19,0.67,37.59701492537313
2012-06-13,24.9,0.67,37.164179104477604
2012-06-14,25.32,0.67,37.7910447761194
2012-06-15,25.4,0.67,37.91044776119403
2012-06-18,25.13,0.67,37.50746268656716
2012-06-19,25.4,0.67,37.91044776119403
2012-06-20,25.14,0.67,37.52238805970149
2012-06-21,24.58,0.67,36.6865671641791
2012-06-22,24.85,0.67,37.08955223880597
2012-06-25,24.52,0.67,36.59701492537313
2012-06-26,24.73,0.67,36.91044776119403
2012-06-27,25.3,0.67,37.76119402985074
2012-06-28,25.41,0.67,37.92537313432835
2012-06-29,26.23,0.67,39.14925373134328
2012-07-02,26.15,0.67,39.02985074626865
2012-07-03,26.63,0.67,39.74626865671642
2012-07-05,26.17,0.67,39.059701492537314
2012-07-06,26.04,0.67,38.86567164179104
2012-07-09,25.95,0.67,38.731343283582085
2012-07-10,25.38,0.67,37.88059701492537
2012-07-11,25.81,0.67,38.52238805970149
2012-07-12,25.39,0.67,37.8955223880597
2012-07-13,26.11,0.67,38.97014925373134
2012-07-16,25.93,0.67,38.70149253731343
2012-07-17,26.15,0.67,39.02985074626865
2012-07-18,26.02,0.67,38.83582089552238
2012-07-19,26.14,0.67,39.014925373134325
2012-07-20,25.58,0.67,38.179104477611936
2012-07-23,25.32,0.67,37.7910447761194
2012-07-24,25.11,0.67,37.4776119402985
2012-07-25,25.07,0.67,37.417910447761194
2012-07-26,25.63,0.67,38.253731343283576
2012-07-27,24.98,0.67,37.28358208955224
2012-07-30,25.17,0.67,37.56716417910448
2012-07-31,25.59,0.67,38.19402985074627
2012-08-01,25.3,0.58,43.62068965517242
2012-08-02,25.01,0.58,43.12068965517242
2012-08-03,26.11,0.58,45.01724137931035
2012-08-06,26.03,0.58,44.879310344827594
2012-08-07,26.31,0.58,45.362068965517246
2012-08-08,26.13,0.58,45.05172413793104
2012-08-09,26.12,0.58,45.0344827586207
2012-08-10,26.23,0.58,45.224137931034484
2012-08-13,26.4,0.58,45.51724137931035
2012-08-14,26.37,0.58,45.46551724137932
2012-08-15,26.31,0.58,45.362068965517246
2012-08-16,26.71,0.58,46.05172413793104
2012-08-17,26.55,0.58,45.77586206896552
2012-08-20,26.41,0.58,45.53448275862069
2012-08-21,26.78,0.58,46.17241379310345
2012-08-22,27.23,0.58,46.94827586206897
2012-08-23,27.05,0.58,46.63793103448276
2012-08-24,27.27,0.58,47.01724137931035
2012-08-27,27.2,0.58,46.896551724137936
2012-08-28,27.21,0.58,46.91379310344828
2012-08-29,27.58,0.58,47.55172413793103
2012-08-30,27.34,0.58,47.13793103448276
2012-08-31,27.44,0.58,47.31034482758621
2012-09-04,27.34,0.58,47.13793103448276
2012-09-05,27.53,0.58,47.46551724137932
2012-09-06,28.03,0.58,48.327586206896555
2012-09-07,28.31,0.58,48.810344827586206
2012-09-10,27.68,0.58,47.724137931034484
2012-09-11,28.01,0.58,48.293103448275865
2012-09-12,28.08,0.58,48.41379310344828
2012-09-13,28.69,0.58,49.46551724137932
2012-09-14,29.16,0.58,50.27586206896552
2012-09-17,28.83,0.58,49.706896551724135
2012-09-18,28.51,0.58,49.15517241379311
2012-09-19,28.45,0.58,49.05172413793104
2012-09-20,28.31,0.58,48.810344827586206
2012-09-21,27.92,0.58,48.13793103448276
2012-09-24,27.59,0.58,47.56896551724138
2012-09-25,26.8,0.58,46.20689655172414
2012-09-26,26.79,0.58,46.189655172413794
2012-09-27,26.94,0.58,46.44827586206897
2012-09-28,26.94,0.58,46.44827586206897
2012-10-01,26.9,0.58,46.37931034482759
2012-10-02,27.14,0.58,46.793103448275865
2012-10-03,27.13,0.58,46.775862068965516
2012-10-04,27.82,0.58,47.96551724137932
2012-10-05,27.76,0.58,47.862068965517246
2012-10-08,27.77,0.58,47.87931034482759
2012-10-09,27.21,0.58,46.91379310344828
2012-10-10,27.09,0.58,46.70689655172414
2012-10-11,27.37,0.58,47.1896551724138
2012-10-12,26.92,0.58,46.413793103448285
2012-10-15,27.13,0.58,46.775862068965516
2012-10-16,27.92,0.58,48.13793103448276
2012-10-17,28.44,0.58,49.0344827586207
2012-10-18,28.59,0.58,49.293103448275865
2012-10-19,28.16,0.58,48.55172413793104
2012-10-22,28.42,0.58,49.00000000000001
2012-10-23,27.92,0.58,48.13793103448276
2012-10-24,27.97,0.58,48.224137931034484
2012-10-25,28.29,0.58,48.775862068965516
2012-10-26,27.7,0.58,47.758620689655174
2012-10-31,27.54,0.61,45.147540983606554
2012-11-01,28.29,0.61,46.377049180327866
2012-11-02,28.17,0.61,46.180327868852466
2012-11-05,28.17,0.61,46.180327868852466
2012-11-06,28.3,0.61,46.39344262295082
2012-11-07,26.99,0.61,44.24590163934426
2012-11-08,26.5,0.61,43.442622950819676
2012-11-09,26.6,0.61,43.606557377049185
2012-11-12,26.63,0.61,43.65573770491803
2012-11-13,26.5,0.61,43.442622950819676
2012-11-14,26.17,0.61,42.9016393442623
2012-11-15,26.23,0.61,43.0
2012-11-16,26.32,0.61,43.14754098360656
2012-11-19,26.7,0.61,43.77049180327869
2012-11-20,26.75,0.61,43.852459016393446
2012-11-21,26.76,0.61,43.868852459016395
2012-11-23,27.33,0.61,44.803278688524586
2012-11-26,27.59,0.61,45.22950819672131
2012-11-27,27.32,0.61,44.786885245901644
2012-11-28,26.8,0.61,43.9344262295082
2012-11-29,26.92,0.61,44.13114754098361
2012-11-30,27.15,0.61,44.50819672131147
2012-12-03,27.35,0.61,44.8360655737705
2012-12-04,27.67,0.61,45.360655737704924
2012-12-05,27.88,0.61,45.704918032786885
2012-12-06,27.69,0.61,45.39344262295082
2012-12-07,27.66,0.61,45.34426229508197
2012-12-10,27.73,0.61,45.459016393442624
2012-12-11,27.72,0.61,45.44262295081967
2012-12-12,28.0,0.61,45.90163934426229
2012-12-13,27.62,0.61,45.278688524590166
2012-12-14,27.51,0.61,45.09836065573771
2012-12-17,27.85,0.61,45.65573770491804
2012-12-18,28.7,0.61,47.049180327868854
2012-12-19,28.13,0.61,46.114754098360656
2012-12-20,28.42,0.61,46.590163934426236
2012-12-21,28.05,0.61,45.98360655737705
2012-12-24,28.09,0.61,46.049180327868854
2012-12-26,28.13,0.61,46.114754098360656
2012-12-27,28.11,0.61,46.08196721311475
2012-12-28,28.08,0.61,46.0327868852459
2012-12-31,28.52,0.61,46.75409836065574
2013-01-02,29.09,0.61,47.68852459016394
2013-01-03,28.87,0.61,47.32786885245902
2013-01-04,29.33,0.61,48.08196721311475
2013-01-07,29.07,0.61,47.65573770491803
2013-01-08,29.2,0.61,47.868852459016395
2013-01-09,29.37,0.61,48.14754098360656
2013-01-10,29.67,0.61,48.63934426229508
2013-01-11,29.2,0.61,47.868852459016395
2013-01-14,29.17,0.61,47.81967213114754
2013-01-15,29.15,0.61,47.78688524590164
2013-01-16,29.04,0.61,47.60655737704918
2013-01-17,29.51,0.61,48.37704918032787
2013-01-18,29.51,0.61,48.37704918032787
2013-01-22,30.3,0.61,49.67213114754099
2013-01-23,30.36,0.61,49.77049180327869
2013-01-24,30.56,0.61,50.09836065573771
2013-01-25,30.78,0.61,50.459016393442624
2013-01-28,30.79,0.61,50.47540983606557
2013-01-29,30.9,0.61,50.65573770491803
2013-01-30,30.73,0.61,50.37704918032787
2013-01-31,31.01,0.61,50.8360655737705
2013-02-01,30.52,0.61,50.032786885245905
2013-02-04,30.33,0.61,49.721311475409834
2013-02-05,30.75,0.61,50.40983606557377
2013-02-06,30.62,0.61,50.196721311475414
2013-02-07,30.52,0.61,50.032786885245905
2013-02-08,30.9,0.61,50.65573770491803
2013-02-11,31.06,0.61,50.91803278688524
2013-02-12,31.18,0.61,51.114754098360656
2013-02-13,31.46,0.74,42.513513513513516
2013-02-14,31.62,0.74,42.72972972972973
2013-02-15,31.69,0.74,42.82432432432433
2013-02-19,32.28,0.74,43.62162162162162
2013-02-20,31.6,0.74,42.7027027027027
2013-02-21,30.91,0.74,41.770270270270274
2013-02-22,31.61,0.74,42.71621621621622
2013-02-25,30.7,0.74,41.486486486486484
2013-02-26,30.84,0.74,41.67567567567568
2013-02-27,31.64,0.74,42.75675675675676
2013-02-28,31.61,0.74,42.71621621621622
2013-03-01,31.55,0.74,42.63513513513514
2013-03-04,31.89,0.74,43.0945945945946
2013-03-05,32.42,0.74,43.810810810810814
2013-03-06,32.58,0.74,44.027027027027025
2013-03-07,32.65,0.74,44.12162162162162
2013-03-08,33.42,0.74,45.16216216216217
2013-03-11,33.88,0.74,45.78378378378379
2013-03-12,33.82,0.74,45.7027027027027
2013-03-13,34.15,0.74,46.148648648648646
2013-03-14,34.38,0.74,46.45945945945947
2013-03-15,34.09,0.74,46.06756756756757
2013-03-18,33.65,0.74,45.47297297297297
2013-03-19,33.49,0.74,45.25675675675676
2013-03-20,33.65,0.74,45.47297297297297
2013-03-21,33.35,0.74,45.06756756756757
2013-03-22,33.53,0.74,45.310810810810814
2013-03-25,33.34,0.74,45.054054054054056
2013-03-26,33.77,0.74,45.63513513513514
2013-03-27,33.59,0.74,45.391891891891895
2013-03-28,34.03,0.74,45.98648648648649
2013-04-01,33.64,0.74,45.45945945945946
2013-04-02,33.93,0.74,45.851351351351354
2013-04-03,33.34,0.74,45.054054054054056
2013-04-04,33.66,0.74,45.486486486486484
2013-04-05,33.47,0.74,45.229729729729726
2013-04-08,33.65,0.74,45.47297297297297
2013-04-09,34.09,0.74,46.06756756756757
2013-04-10,34.81,0.74,47.04054054054055
2013-04-11,35.45,0.74,47.90540540540541
2013-04-12,35.45,0.74,47.90540540540541
2013-04-15,34.36,0.74,46.432432432432435
2013-04-16,34.92,0.74,47.18918918918919
2013-04-17,34.15,0.74,46.148648648648646
2013-04-18,33.58,0.74,45.37837837837838
2013-04-19,34.34,0.74,46.40540540540541
2013-04-22,34.51,0.74,46.63513513513513
2013-04-23,35.26,0.74,47.648648648648646
2013-04-24,35.6,0.74,48.10810810810811
2013-04-25,35.78,0.74,48.351351351351354
2013-04-26,35.74,0.74,48.2972972972973
2013-04-29,35.82,0.74,48.4054054054054
2013-04-30,36.1,0.74,48.78378378378379
2013-05-01,35.62,0.61,58.393442622950815
2013-05-02,35.99,0.61,59.00000000000001
2013-05-03,36.72,0.61,60.19672131147541
2013-05-06,36.99,0.61,60.63934426229509
2013-05-07,37.26,0.61,61.08196721311475
2013-05-08,37.29,0.61,61.131147540983605
2013-05-09,36.89,0.61,60.47540983606557
2013-05-10,37.05,0.61,60.73770491803278
2013-05-13,37.15,0.61,60.90163934426229
2013-05-14,37.87,0.61,62.08196721311475
2013-05-15,38.1,0.61,62.459016393442624
2013-05-16,37.64,0.61,61.704918032786885
2013-05-17,38.14,0.61,62.52459016393443
2013-05-20,38.04,0.61,62.36065573770492
2013-05-21,38.14,0.61,62.52459016393443
2013-05-22,37.58,0.61,61.60655737704918
2013-05-23,37.26,0.61,61.08196721311475
2013-05-24,37.22,0.61,61.01639344262295
2013-05-28,38.01,0.61,62.31147540983606
2013-05-29,38.15,0.61,62.540983606557376
2013-05-30,38.51,0.61,63.131147540983605
2013-05-31,37.85,0.61,62.049180327868854
2013-06-03,37.7,0.61,61.8032786885246
2013-06-04,37.64,0.61,61.704918032786885
2013-06-05,37.25,0.61,61.0655737704918
2013-06-06,37.8,0.61,61.967213114754095
2013-06-07,38.58,0.61,63.24590163934426
2013-06-10,38.72,0.61,63.47540983606557
2013-06-11,38.01,0.61,62.31147540983606
2013-06-12,38.03,0.61,62.34426229508197
2013-06-13,38.67,0.61,63.39344262295082
2013-06-14,38.04,0.61,62.36065573770492
2013-06-17,38.75,0.61,63.52459016393443
2013-06-18,38.88,0.61,63.73770491803279
2013-06-19,38.2,0.61,62.622950819672134
2013-06-20,37.23,0.61,61.0327868852459
2013-06-21,36.8,0.61,60.32786885245901
2013-06-24,36.12,0.61,59.213114754098356
2013-06-25,36.99,0.61,60.63934426229509
2013-06-26,37.46,0.61,61.40983606557377
2013-06-27,37.97,0.61,62.24590163934426
2013-06-28,37.45,0.61,61.39344262295083
2013-07-01,37.82,0.61,62.0
2013-07-02,37.29,0.61,61.131147540983605
2013-07-03,36.97,0.61,60.60655737704918
2013-07-05,37.91,0.61,62.147540983606554
2013-07-08,38.32,0.61,62.81967213114754
2013-07-09,38.66,0.61,63.377049180327866
2013-07-10,38.41,0.61,62.967213114754095
2013-07-11,38.85,0.61,63.68852459016394
2013-07-12,38.9,0.61,63.77049180327869
2013-07-15,38.75,0.61,63.52459016393443
2013-07-16,38.79,0.61,63.59016393442623
2013-07-17,39.46,0.61,64.68852459016394
2013-07-18,39.83,0.61,65.29508196721311
2013-07-19,39.68,0.61,65.04918032786885
2013-07-22,40.73,0.61,66.77049180327869
2013-07-23,40.41,0.61,66.24590163934425
2013-07-24,40.09,0.61,65.72131147540985
2013-07-25,40.46,0.61,66.32786885245902
2013-07-26,42.99,0.61,70.47540983606558
2013-07-29,42.52,0.61,69.70491803278689
2013-07-30,42.65,0.61,69.91803278688525
2013-07-31,43.36,0.75,57.81333333333333
2013-08-01,44.85,0.75,59.800000000000004
2013-08-02,44.37,0.75,59.16
2013-08-05,43.83,0.75,58.44
2013-08-06,43.41,0.75,57.879999999999995
2013-08-07,43.05,0.75,57.4
2013-08-08,43.11,0.75,57.48
2013-08-09,42.89,0.75,57.18666666666667
2013-08-12,42.56,0.75,56.74666666666667
2013-08-13,42.95,0.75,57.26666666666667
2013-08-14,42.83,0.75,57.10666666666666
2013-08-15,41.97,0.75,55.96
2013-08-16,42.48,0.75,56.63999999999999
2013-08-19,41.89,0.75,55.85333333333333
2013-08-20,42.28,0.75,56.373333333333335
2013-08-21,42.01,0.75,56.01333333333333
2013-08-22,42.45,0.75,56.6
2013-08-23,42.31,0.75,56.413333333333334
2013-08-26,42.14,0.75,56.18666666666667
2013-08-27,40.6,0.75,54.13333333333333
2013-08-28,40.79,0.75,54.38666666666666
2013-08-29,41.16,0.75,54.879999999999995
2013-08-30,40.92,0.75,54.56
2013-09-03,41.38,0.75,55.17333333333334
2013-09-04,41.84,0.75,55.78666666666667
2013-09-05,42.08,0.75,56.10666666666666
2013-09-06,42.04,0.75,56.053333333333335
2013-09-09,42.68,0.75,56.906666666666666
2013-09-10,43.75,0.75,58.333333333333336
2013-09-11,43.83,0.75,58.44
2013-09-12,43.44,0.75,57.919999999999995
2013-09-13,43.09,0.75,57.45333333333334
2013-09-16,43.84,0.75,58.45333333333334
2013-09-17,43.9,0.75,58.53333333333333
2013-09-18,43.97,0.75,58.626666666666665
2013-09-19,43.2,0.75,57.6
2013-09-20,43.24,0.75,57.653333333333336
2013-09-23,42.95,0.75,57.26666666666667
2013-09-24,43.08,0.75,57.44
2013-09-25,43.28,0.75,57.70666666666667
2013-09-26,43.49,0.75,57.98666666666667
2013-09-27,43.19,0.75,57.586666666666666
2013-09-30,42.82,0.75,57.093333333333334
2013-10-01,43.01,0.75,57.346666666666664
2013-10-02,43.02,0.75,57.36000000000001
2013-10-03,42.61,0.75,56.81333333333333
2013-10-04,43.41,0.75,57.879999999999995
2013-10-07,42.5,0.75,56.666666666666664
2013-10-08,41.71,0.75,55.61333333333334
2013-10-09,42.04,0.75,56.053333333333335
2013-10-10,43.32,0.75,57.76
