date,PNW,PNW_EPS,PE Ratio
2014-11-13,61.23,2.21,27.705882352941174
2014-11-14,60.79,2.21,27.506787330316744
2014-11-17,61.82,2.21,27.97285067873303
2014-11-18,62.24,2.21,28.162895927601813
2014-11-19,62.08,2.21,28.09049773755656
2014-11-20,61.95,2.21,28.0316742081448
2014-11-21,62.7,2.21,28.371040723981903
2014-11-24,62.02,2.21,28.063348416289596
2014-11-25,62.15,2.21,28.122171945701357
2014-11-26,62.37,2.21,28.221719457013574
2014-11-28,63.23,2.21,28.610859728506785
2014-12-01,63.6,2.21,28.778280542986426
2014-12-02,64.84,2.21,29.339366515837106
2014-12-03,65.33,2.21,29.561085972850677
2014-12-04,65.86,2.21,29.800904977375566
2014-12-05,65.9,2.21,29.819004524886882
2014-12-08,66.22,2.21,29.963800904977376
2014-12-09,65.99,2.21,29.859728506787327
2014-12-10,65.27,2.21,29.53393665158371
2014-12-11,65.87,2.21,29.805429864253398
2014-12-12,65.5,2.21,29.638009049773757
2014-12-15,64.54,2.21,29.203619909502265
2014-12-16,64.46,2.21,29.167420814479637
2014-12-17,65.99,2.21,29.859728506787327
2014-12-18,67.29,2.21,30.44796380090498
2014-12-19,67.39,2.21,30.49321266968326
2014-12-22,67.99,2.21,30.76470588235294
2014-12-23,68.18,2.21,30.85067873303168
2014-12-24,69.59,2.21,31.48868778280543
2014-12-26,70.01,2.21,31.67873303167421
2014-12-29,70.63,2.21,31.959276018099548
2014-12-30,69.4,2.21,31.4027149321267
2014-12-31,68.31,2.21,30.90950226244344
2015-01-02,68.64,2.21,31.058823529411764
2015-01-05,68.18,2.21,30.85067873303168
2015-01-06,68.41,2.21,30.95475113122172
2015-01-07,70.0,2.21,31.67420814479638
2015-01-08,70.12,2.21,31.728506787330318
2015-01-09,69.09,2.21,31.26244343891403
2015-01-12,69.08,2.21,31.257918552036198
2015-01-13,69.23,2.21,31.325791855203622
2015-01-14,69.97,2.21,31.660633484162897
2015-01-15,70.6,2.21,31.94570135746606
2015-01-16,71.42,2.21,32.31674208144796
2015-01-20,71.96,2.21,32.56108597285068
2015-01-21,72.46,2.21,32.78733031674208
2015-01-22,72.47,2.21,32.79185520361991
2015-01-23,72.26,2.21,32.696832579185525
2015-01-26,72.21,2.21,32.67420814479638
2015-01-27,72.09,2.21,32.619909502262445
2015-01-28,71.32,2.21,32.27149321266968
2015-01-29,71.44,2.21,32.32579185520362
2015-01-30,70.18,2.21,31.75565610859729
2015-02-02,70.25,2.21,31.787330316742082
2015-02-03,70.46,2.21,31.882352941176467
2015-02-04,69.8,2.21,31.583710407239817
2015-02-05,69.82,2.21,31.592760180995473
2015-02-06,66.79,2.21,30.221719457013577
2015-02-09,66.5,2.21,30.09049773755656
2015-02-10,67.6,2.21,30.588235294117645
2015-02-11,67.02,2.21,30.32579185520362
2015-02-12,66.94,2.21,30.289592760180994
2015-02-13,65.13,2.21,29.470588235294116
2015-02-17,64.97,2.21,29.398190045248867
2015-02-18,66.67,2.21,30.16742081447964
2015-02-19,65.83,2.21,29.787330316742082
2015-02-20,65.77,0.04,1644.2499999999998
2015-02-23,66.03,0.04,1650.75
2015-02-24,66.06,0.04,1651.5
2015-02-25,64.82,0.04,1620.4999999999998
2015-02-26,64.4,0.04,1610.0
2015-02-27,64.08,0.04,1602.0
2015-03-02,62.86,0.04,1571.5
2015-03-03,63.56,0.04,1589.0
2015-03-04,63.07,0.04,1576.75
2015-03-05,63.53,0.04,1588.25
2015-03-06,61.97,0.04,1549.25
2015-03-09,62.1,0.04,1552.5
2015-03-10,62.26,0.04,1556.5
2015-03-11,61.8,0.04,1545.0
2015-03-12,63.0,0.04,1575.0
2015-03-13,62.08,0.04,1552.0
2015-03-16,63.25,0.04,1581.25
2015-03-17,63.33,0.04,1583.25
2015-03-18,64.87,0.04,1621.75
2015-03-19,63.99,0.04,1599.75
2015-03-20,64.73,0.04,1618.25
2015-03-23,64.82,0.04,1620.4999999999998
2015-03-24,63.9,0.04,1597.5
2015-03-25,63.05,0.04,1576.25
2015-03-26,62.56,0.04,1564.0
2015-03-27,63.05,0.04,1576.25
2015-03-30,63.8,0.04,1595.0
2015-03-31,63.75,0.04,1593.75
2015-04-01,64.04,0.04,1601.0000000000002
2015-04-02,63.66,0.04,1591.4999999999998
2015-04-06,64.42,0.04,1610.5
2015-04-07,63.2,0.04,1580.0
2015-04-08,63.12,0.04,1578.0
2015-04-09,62.61,0.04,1565.25
2015-04-10,63.78,0.04,1594.5
2015-04-13,62.68,0.04,1567.0
2015-04-14,63.34,0.04,1583.5
2015-04-15,63.04,0.04,1576.0
2015-04-16,62.71,0.04,1567.75
2015-04-17,62.65,0.04,1566.25
2015-04-20,63.4,0.04,1585.0
2015-04-21,62.91,0.04,1572.7499999999998
2015-04-22,62.9,0.04,1572.5
2015-04-23,63.45,0.04,1586.25
2015-04-24,63.75,0.04,1593.75
2015-04-27,62.98,0.04,1574.5
2015-04-28,63.42,0.04,1585.5
2015-04-29,62.81,0.04,1570.25
2015-04-30,61.2,0.04,1530.0
2015-05-01,60.48,0.15,403.2
2015-05-04,61.08,0.15,407.2
2015-05-05,59.62,0.15,397.46666666666664
2015-05-06,59.4,0.15,396.0
2015-05-07,59.74,0.15,398.2666666666667
2015-05-08,59.86,0.15,399.06666666666666
2015-05-11,59.48,0.15,396.5333333333333
2015-05-12,59.53,0.15,396.8666666666667
2015-05-13,58.6,0.15,390.6666666666667
2015-05-14,59.38,0.15,395.8666666666667
2015-05-15,59.96,0.15,399.73333333333335
2015-05-18,60.56,0.15,403.73333333333335
2015-05-19,60.78,0.15,405.20000000000005
2015-05-20,60.96,0.15,406.40000000000003
2015-05-21,61.09,0.15,407.2666666666667
2015-05-22,60.98,0.15,406.5333333333333
2015-05-26,60.57,0.15,403.8
2015-05-27,61.15,0.15,407.6666666666667
2015-05-28,61.18,0.15,407.8666666666667
2015-05-29,60.92,0.15,406.1333333333334
2015-06-01,60.91,0.15,406.06666666666666
2015-06-02,59.65,0.15,397.6666666666667
2015-06-03,58.69,0.15,391.26666666666665
2015-06-04,58.47,0.15,389.8
2015-06-05,57.63,0.15,384.20000000000005
2015-06-08,57.18,0.15,381.2
2015-06-09,56.9,0.15,379.3333333333333
2015-06-10,57.09,0.15,380.6
2015-06-11,57.82,0.15,385.4666666666667
2015-06-12,57.0,0.15,380.0
2015-06-15,56.65,0.15,377.6666666666667
2015-06-16,56.96,0.15,379.73333333333335
2015-06-17,57.3,0.15,382.0
2015-06-18,58.06,0.15,387.0666666666667
2015-06-19,58.14,0.15,387.6
2015-06-22,58.06,0.15,387.0666666666667
2015-06-23,57.24,0.15,381.6
2015-06-24,56.52,0.15,376.8
2015-06-25,56.31,0.15,375.40000000000003
2015-06-26,56.89,0.15,379.2666666666667
2015-06-29,56.58,0.15,377.2
2015-06-30,56.89,0.15,379.2666666666667
2015-07-01,57.58,0.15,383.8666666666667
2015-07-02,58.32,0.15,388.8
2015-07-06,58.49,0.15,389.93333333333334
2015-07-07,60.34,0.15,402.2666666666667
2015-07-08,60.28,0.15,401.8666666666667
2015-07-09,59.68,0.15,397.8666666666667
2015-07-10,60.32,0.15,402.1333333333333
2015-07-13,60.18,0.15,401.2
2015-07-14,60.11,0.15,400.73333333333335
2015-07-15,60.21,0.15,401.40000000000003
2015-07-16,61.17,0.15,407.8
2015-07-17,60.42,0.15,402.8
2015-07-20,60.81,0.15,405.40000000000003
2015-07-21,59.96,0.15,399.73333333333335
2015-07-22,60.34,0.15,402.2666666666667
2015-07-23,59.69,0.15,397.93333333333334
2015-07-24,59.99,0.15,399.93333333333334
2015-07-27,60.97,0.15,406.4666666666667
2015-07-28,61.09,0.15,407.2666666666667
2015-07-29,61.52,0.15,410.1333333333334
2015-07-30,61.27,1.1,55.699999999999996
2015-07-31,61.71,1.1,56.099999999999994
2015-08-03,61.92,1.1,56.29090909090909
2015-08-04,60.8,1.1,55.272727272727266
2015-08-05,60.85,1.1,55.31818181818181
2015-08-06,61.51,1.1,55.918181818181814
2015-08-07,62.62,1.1,56.92727272727272
2015-08-10,62.25,1.1,56.590909090909086
2015-08-11,63.08,1.1,57.34545454545454
2015-08-12,63.77,1.1,57.97272727272727
2015-08-13,63.86,1.1,58.05454545454545
2015-08-14,64.37,1.1,58.518181818181816
2015-08-17,64.85,1.1,58.954545454545446
2015-08-18,64.38,1.1,58.52727272727272
2015-08-19,64.59,1.1,58.71818181818182
2015-08-20,64.34,1.1,58.49090909090909
2015-08-21,63.27,1.1,57.518181818181816
2015-08-24,61.69,1.1,56.08181818181818
2015-08-25,59.61,1.1,54.19090909090909
2015-08-26,60.33,1.1,54.84545454545454
2015-08-27,60.78,1.1,55.25454545454545
2015-08-28,60.48,1.1,54.98181818181818
2015-08-31,59.53,1.1,54.11818181818182
2015-09-01,58.01,1.1,52.73636363636363
2015-09-02,58.01,1.1,52.73636363636363
2015-09-03,58.27,1.1,52.97272727272727
2015-09-04,57.6,1.1,52.36363636363636
2015-09-08,59.68,1.1,54.25454545454545
2015-09-09,59.23,1.1,53.84545454545454
2015-09-10,59.06,1.1,53.69090909090909
2015-09-11,59.79,1.1,54.35454545454545
2015-09-14,59.88,1.1,54.43636363636364
2015-09-15,60.18,1.1,54.709090909090904
2015-09-16,61.09,1.1,55.53636363636363
2015-09-17,61.77,1.1,56.154545454545456
2015-09-18,61.77,1.1,56.154545454545456
2015-09-21,62.29,1.1,56.627272727272725
2015-09-22,62.2,1.1,56.54545454545455
2015-09-23,62.23,1.1,56.57272727272726
2015-09-24,62.63,1.1,56.93636363636364
2015-09-25,63.52,1.1,57.74545454545454
2015-09-28,63.17,1.1,57.42727272727272
2015-09-29,63.22,1.1,57.47272727272727
2015-09-30,64.14,1.1,58.309090909090905
2015-10-01,63.44,1.1,57.672727272727265
2015-10-02,63.92,1.1,58.10909090909091
2015-10-05,64.08,1.1,58.25454545454545
2015-10-06,62.93,1.1,57.209090909090904
2015-10-07,62.91,1.1,57.19090909090908
2015-10-08,64.06,1.1,58.236363636363635
2015-10-09,63.98,1.1,58.16363636363636
2015-10-12,64.62,1.1,58.74545454545454
2015-10-13,64.71,1.1,58.827272727272714
2015-10-14,64.97,1.1,59.063636363636355
2015-10-15,65.78,1.1,59.8
2015-10-16,65.85,1.1,59.86363636363635
2015-10-19,65.53,1.1,59.57272727272727
2015-10-20,65.74,1.1,59.76363636363635
2015-10-21,65.59,1.1,59.627272727272725
2015-10-22,66.64,1.1,60.58181818181818
2015-10-23,65.71,1.1,59.73636363636363
2015-10-26,65.78,1.1,59.8
2015-10-27,65.51,1.1,59.554545454545455
2015-10-28,64.48,1.1,58.61818181818182
2015-10-29,63.17,1.1,57.42727272727272
2015-10-30,63.51,2.32,27.375
2015-11-02,64.17,2.32,27.659482758620694
2015-11-03,63.97,2.32,27.573275862068968
2015-11-04,65.19,2.32,28.099137931034484
2015-11-05,64.71,2.32,27.892241379310345
2015-11-06,61.54,2.32,26.52586206896552
2015-11-09,62.0,2.32,26.724137931034484
2015-11-10,63.24,2.32,27.258620689655174
2015-11-11,63.33,2.32,27.29741379310345
2015-11-12,62.08,2.32,26.758620689655174
2015-11-13,61.58,2.32,26.543103448275865
2015-11-16,62.93,2.32,27.125
2015-11-17,61.85,2.32,26.65948275862069
2015-11-18,62.14,2.32,26.78448275862069
2015-11-19,62.87,2.32,27.099137931034484
2015-11-20,63.34,2.32,27.30172413793104
2015-11-23,62.87,2.32,27.099137931034484
2015-11-24,63.06,2.32,27.181034482758623
2015-11-25,62.68,2.32,27.017241379310345
2015-11-27,62.95,2.32,27.133620689655174
2015-11-30,63.36,2.32,27.31034482758621
2015-12-01,63.52,2.32,27.37931034482759
2015-12-02,62.06,2.32,26.750000000000004
2015-12-03,61.11,2.32,26.340517241379313
2015-12-04,62.38,2.32,26.88793103448276
2015-12-07,63.13,2.32,27.211206896551726
2015-12-08,63.55,2.32,27.392241379310345
2015-12-09,63.12,2.32,27.20689655172414
2015-12-10,61.21,2.32,26.383620689655174
2015-12-11,61.53,2.32,26.521551724137932
2015-12-14,61.45,2.32,26.487068965517246
2015-12-15,62.06,2.32,26.750000000000004
2015-12-16,63.62,2.32,27.42241379310345
2015-12-17,63.59,2.32,27.409482758620694
2015-12-18,62.85,2.32,27.090517241379313
2015-12-21,62.96,2.32,27.13793103448276
2015-12-22,63.5,2.32,27.370689655172416
2015-12-23,64.43,2.32,27.771551724137936
2015-12-24,64.29,2.32,27.71120689655173
2015-12-28,64.84,2.32,27.948275862068968
2015-12-29,65.19,2.32,28.099137931034484
2015-12-30,65.23,2.32,28.116379310344833
2015-12-31,64.48,2.32,27.793103448275865
2016-01-04,64.08,2.32,27.620689655172416
2016-01-05,64.4,2.32,27.758620689655178
2016-01-06,64.49,2.32,27.79741379310345
2016-01-07,64.47,2.32,27.788793103448278
2016-01-08,64.02,2.32,27.594827586206897
2016-01-11,64.78,2.32,27.922413793103452
2016-01-12,63.7,2.32,27.456896551724142
2016-01-13,63.87,2.32,27.530172413793103
2016-01-14,64.81,2.32,27.93534482758621
2016-01-15,64.01,2.32,27.590517241379313
2016-01-19,64.88,2.32,27.96551724137931
2016-01-20,63.62,2.32,27.42241379310345
2016-01-21,63.26,2.32,27.267241379310345
2016-01-22,64.1,2.32,27.629310344827587
2016-01-25,63.75,2.32,27.47844827586207
2016-01-26,64.0,2.32,27.586206896551726
2016-01-27,64.03,2.32,27.599137931034484
2016-01-28,64.67,2.32,27.875000000000004
2016-01-29,66.31,2.32,28.581896551724142
2016-02-01,67.27,2.32,28.995689655172413
2016-02-02,68.28,2.32,29.431034482758623
2016-02-03,69.71,2.32,30.04741379310345
2016-02-04,68.83,2.32,29.668103448275865
2016-02-05,68.52,2.32,29.53448275862069
2016-02-08,68.49,2.32,29.521551724137932
2016-02-09,68.48,2.32,29.51724137931035
2016-02-10,68.75,2.32,29.633620689655174
2016-02-11,67.58,2.32,29.129310344827587
2016-02-12,67.22,2.32,28.974137931034484
2016-02-16,67.25,2.32,28.987068965517242
2016-02-17,66.83,2.32,28.806034482758623
2016-02-18,67.47,2.32,29.08189655172414
2016-02-19,68.25,0.37,184.45945945945945
2016-02-22,69.55,0.37,187.97297297297297
2016-02-23,69.89,0.37,188.8918918918919
2016-02-24,70.15,0.37,189.5945945945946
2016-02-25,71.21,0.37,192.45945945945945
2016-02-26,68.54,0.37,185.24324324324326
2016-02-29,68.83,0.37,186.02702702702703
2016-03-01,67.92,0.37,183.56756756756758
2016-03-02,68.49,0.37,185.1081081081081
2016-03-03,68.48,0.37,185.0810810810811
2016-03-04,69.0,0.37,186.48648648648648
2016-03-07,69.18,0.37,186.972972972973
2016-03-08,70.12,0.37,189.51351351351352
2016-03-09,70.74,0.37,191.18918918918916
2016-03-10,71.37,0.37,192.8918918918919
2016-03-11,71.18,0.37,192.3783783783784
2016-03-14,71.5,0.37,193.24324324324326
2016-03-15,71.82,0.37,194.1081081081081
2016-03-16,72.51,0.37,195.972972972973
2016-03-17,73.39,0.37,198.35135135135135
2016-03-18,72.7,0.37,196.48648648648648
2016-03-21,72.86,0.37,196.91891891891893
2016-03-22,72.63,0.37,196.2972972972973
2016-03-23,73.29,0.37,198.0810810810811
2016-03-24,73.49,0.37,198.6216216216216
2016-03-28,73.43,0.37,198.45945945945948
2016-03-29,74.64,0.37,201.72972972972974
2016-03-30,74.69,0.37,201.86486486486487
2016-03-31,75.07,0.37,202.89189189189187
2016-04-01,75.49,0.37,204.027027027027
2016-04-04,75.37,0.37,203.7027027027027
2016-04-05,74.29,0.37,200.7837837837838
2016-04-06,74.16,0.37,200.43243243243242
2016-04-07,74.11,0.37,200.2972972972973
2016-04-08,74.36,0.37,200.97297297297297
2016-04-11,74.1,0.37,200.27027027027026
2016-04-12,74.64,0.37,201.72972972972974
2016-04-13,74.24,0.37,200.64864864864865
2016-04-14,73.76,0.37,199.35135135135135
2016-04-15,74.34,0.37,200.91891891891893
2016-04-18,74.73,0.37,201.972972972973
2016-04-19,74.85,0.37,202.2972972972973
2016-04-20,72.91,0.37,197.05405405405403
2016-04-21,71.07,0.37,192.08108108108107
2016-04-22,71.46,0.37,193.13513513513513
2016-04-25,71.61,0.37,193.54054054054055
2016-04-26,71.27,0.37,192.6216216216216
2016-04-27,72.16,0.37,195.02702702702703
2016-04-28,71.58,0.37,193.45945945945945
2016-04-29,72.65,0.04,1816.25
2016-05-02,73.35,0.04,1833.7499999999998
2016-05-03,72.98,0.04,1824.5
2016-05-04,73.73,0.04,1843.25
2016-05-05,73.22,0.04,1830.5
2016-05-06,72.98,0.04,1824.5
2016-05-09,73.57,0.04,1839.2499999999998
2016-05-10,73.56,0.04,1839.0
2016-05-11,73.74,0.04,1843.4999999999998
2016-05-12,74.44,0.04,1861.0
2016-05-13,74.21,0.04,1855.2499999999998
2016-05-16,74.57,0.04,1864.2499999999998
2016-05-17,72.88,0.04,1821.9999999999998
2016-05-18,70.75,0.04,1768.75
2016-05-19,71.41,0.04,1785.2499999999998
2016-05-20,71.56,0.04,1789.0
2016-05-23,71.08,0.04,1777.0
2016-05-24,72.07,0.04,1801.7499999999998
2016-05-25,71.97,0.04,1799.25
2016-05-26,72.87,0.04,1821.75
2016-05-27,73.19,0.04,1829.75
2016-05-31,73.59,0.04,1839.75
2016-06-01,74.33,0.04,1858.25
2016-06-02,74.26,0.04,1856.5
2016-06-03,75.76,0.04,1894.0
2016-06-06,75.26,0.04,1881.5
2016-06-07,75.54,0.04,1888.5000000000002
2016-06-08,76.0,0.04,1900.0
2016-06-09,77.17,0.04,1929.25
2016-06-10,76.73,0.04,1918.25
2016-06-13,76.66,0.04,1916.4999999999998
2016-06-14,77.41,0.04,1935.2499999999998
2016-06-15,76.73,0.04,1918.25
2016-06-16,77.51,0.04,1937.75
2016-06-17,77.78,0.04,1944.5
2016-06-20,77.48,0.04,1937.0
2016-06-21,77.5,0.04,1937.5
2016-06-22,77.08,0.04,1927.0
2016-06-23,77.31,0.04,1932.75
2016-06-24,77.95,0.04,1948.75
2016-06-27,79.13,0.04,1978.2499999999998
2016-06-28,79.05,0.04,1976.25
2016-06-29,79.14,0.04,1978.5
2016-06-30,81.06,0.04,2026.5
2016-07-01,81.08,0.04,2027.0
2016-07-05,82.56,0.04,2064.0
2016-07-06,82.54,0.04,2063.5
2016-07-07,80.95,0.04,2023.75
2016-07-08,81.17,0.04,2029.25
2016-07-11,81.08,0.04,2027.0
2016-07-12,79.44,0.04,1986.0
2016-07-13,80.01,0.04,2000.25
2016-07-14,79.35,0.04,1983.7499999999998
2016-07-15,79.53,0.04,1988.25
2016-07-18,79.81,0.04,1995.25
2016-07-19,79.68,0.04,1992.0000000000002
2016-07-20,79.15,0.04,1978.75
2016-07-21,79.66,0.04,1991.4999999999998
2016-07-22,80.59,0.04,2014.75
2016-07-25,80.47,0.04,2011.75
2016-07-26,79.48,0.04,1987.0
2016-07-27,78.66,0.04,1966.4999999999998
2016-07-28,78.49,0.04,1962.2499999999998
2016-07-29,78.87,0.04,1971.75
2016-08-01,79.5,0.04,1987.5
2016-08-02,78.78,1.09,72.27522935779817
2016-08-03,78.15,1.09,71.69724770642202
2016-08-04,78.15,1.09,71.69724770642202
2016-08-05,77.17,1.09,70.79816513761467
2016-08-08,77.29,1.09,70.90825688073394
2016-08-09,77.44,1.09,71.04587155963301
2016-08-10,77.59,1.09,71.18348623853211
2016-08-11,77.7,1.09,71.28440366972477
2016-08-12,77.92,1.09,71.4862385321101
2016-08-15,76.45,1.09,70.13761467889908
2016-08-16,75.54,1.09,69.30275229357798
2016-08-17,76.56,1.09,70.23853211009174
2016-08-18,77.69,1.09,71.27522935779815
2016-08-19,76.65,1.09,70.3211009174312
2016-08-22,77.11,1.09,70.74311926605505
2016-08-23,76.85,1.09,70.50458715596329
2016-08-24,76.66,1.09,70.3302752293578
2016-08-25,76.73,1.09,70.39449541284404
2016-08-26,74.83,1.09,68.65137614678899
2016-08-29,75.4,1.09,69.17431192660551
2016-08-30,74.63,1.09,68.46788990825686
2016-08-31,75.04,1.09,68.8440366972477
2016-09-01,74.81,1.09,68.63302752293578
2016-09-02,76.07,1.09,69.78899082568806
2016-09-06,77.08,1.09,70.71559633027522
2016-09-07,76.95,1.09,70.59633027522935
2016-09-08,76.85,1.09,70.50458715596329
2016-09-09,73.95,1.09,67.8440366972477
2016-09-12,75.24,1.09,69.0275229357798
2016-09-13,74.41,1.09,68.26605504587155
2016-09-14,74.57,1.09,68.41284403669724
2016-09-15,75.33,1.09,69.11009174311926
2016-09-16,76.29,1.09,69.9908256880734
2016-09-19,76.88,1.09,70.5321100917431
2016-09-20,76.83,1.09,70.48623853211008
2016-09-21,78.31,1.09,71.8440366972477
2016-09-22,79.09,1.09,72.55963302752293
2016-09-23,79.39,1.09,72.8348623853211
2016-09-26,79.38,1.09,72.82568807339449
2016-09-27,78.51,1.09,72.02752293577981
2016-09-28,77.87,1.09,71.44036697247707
2016-09-29,76.76,1.09,70.42201834862385
2016-09-30,75.99,1.09,69.71559633027522
2016-10-03,74.98,1.09,68.78899082568807
2016-10-04,73.0,1.09,66.97247706422017
2016-10-05,72.81,1.09,66.79816513761467
2016-10-06,72.97,1.09,66.94495412844036
2016-10-07,72.69,1.09,66.6880733944954
2016-10-10,73.78,1.09,67.6880733944954
2016-10-11,72.9,1.09,66.88073394495413
2016-10-12,73.61,1.09,67.5321100917431
2016-10-13,74.31,1.09,68.1743119266055
2016-10-14,73.66,1.09,67.57798165137613
2016-10-17,74.24,1.09,68.11009174311926
2016-10-18,75.12,1.09,68.91743119266054
2016-10-19,74.96,1.09,68.77064220183485
2016-10-20,74.75,1.09,68.57798165137613
2016-10-21,74.08,1.09,67.96330275229357
2016-10-24,74.75,1.09,68.57798165137613
2016-10-25,75.2,1.09,68.99082568807339
2016-10-26,75.16,1.09,68.95412844036696
2016-10-27,74.88,1.09,68.697247706422
2016-10-28,74.6,1.09,68.44036697247705
2016-10-31,76.13,1.09,69.8440366972477
2016-11-01,74.79,1.09,68.61467889908256
2016-11-02,74.51,1.09,68.35779816513761
2016-11-03,74.22,2.36,31.449152542372882
2016-11-04,74.11,2.36,31.402542372881356
2016-11-07,75.05,2.36,31.800847457627118
2016-11-08,75.74,2.36,32.09322033898305
2016-11-09,73.98,2.36,31.347457627118647
2016-11-10,72.82,2.36,30.85593220338983
2016-11-11,73.44,2.36,31.118644067796613
2016-11-14,73.08,2.36,30.966101694915256
2016-11-15,74.06,2.36,31.38135593220339
2016-11-16,73.75,2.36,31.25
2016-11-17,73.75,2.36,31.25
2016-11-18,73.26,2.36,31.042372881355934
2016-11-21,74.1,2.36,31.39830508474576
2016-11-22,75.06,2.36,31.805084745762713
2016-11-23,73.96,2.36,31.338983050847457
2016-11-25,75.34,2.36,31.923728813559325
2016-11-28,76.63,2.36,32.470338983050844
2016-11-29,76.68,2.36,32.49152542372882
2016-11-30,73.93,2.36,31.32627118644068
2016-12-01,73.13,2.36,30.98728813559322
2016-12-02,73.54,2.36,31.161016949152547
2016-12-05,73.82,2.36,31.279661016949152
2016-12-06,74.56,2.36,31.593220338983052
2016-12-07,75.11,2.36,31.826271186440678
2016-12-08,75.14,2.36,31.83898305084746
2016-12-09,76.19,2.36,32.28389830508475
2016-12-12,77.14,2.36,32.686440677966104
2016-12-13,78.17,2.36,33.12288135593221
2016-12-14,75.97,2.36,32.190677966101696
2016-12-15,75.85,2.36,32.139830508474574
2016-12-16,76.67,2.36,32.487288135593225
2016-12-19,77.1,2.36,32.66949152542373
2016-12-20,77.14,2.36,32.686440677966104
2016-12-21,77.06,2.36,32.652542372881356
2016-12-22,77.6,2.36,32.88135593220339
2016-12-23,77.66,2.36,32.90677966101695
2016-12-27,77.85,2.36,32.98728813559322
2016-12-28,76.93,2.36,32.59745762711865
2016-12-29,78.25,2.36,33.15677966101695
2016-12-30,78.03,2.36,33.0635593220339
2017-01-03,77.32,2.36,32.762711864406775
2017-01-04,77.75,2.36,32.94491525423729
2017-01-05,78.39,2.36,33.21610169491526
2017-01-06,78.49,2.36,33.25847457627118
2017-01-09,77.23,2.36,32.72457627118644
2017-01-10,77.13,2.36,32.682203389830505
2017-01-11,77.72,2.36,32.93220338983051
2017-01-12,77.5,2.36,32.83898305084746
2017-01-13,77.26,2.36,32.737288135593225
2017-01-17,78.0,2.36,33.05084745762712
2017-01-18,77.89,2.36,33.00423728813559
2017-01-19,77.05,2.36,32.648305084745765
2017-01-20,77.02,2.36,32.63559322033898
2017-01-23,77.2,2.36,32.71186440677966
2017-01-24,77.44,2.36,32.813559322033896
2017-01-25,77.14,2.36,32.686440677966104
2017-01-26,76.98,2.36,32.618644067796616
2017-01-27,76.77,2.36,32.529661016949156
2017-01-30,76.44,2.36,32.389830508474574
2017-01-31,77.63,2.36,32.894067796610166
2017-02-01,76.69,2.36,32.49576271186441
2017-02-02,77.79,2.36,32.96186440677967
2017-02-03,78.03,2.36,33.0635593220339
2017-02-06,77.85,2.36,32.98728813559322
2017-02-07,77.92,2.36,33.016949152542374
2017-02-08,78.57,2.36,33.29237288135593
2017-02-09,78.13,2.36,33.10593220338983
2017-02-10,78.67,2.36,33.33474576271187
2017-02-13,78.72,2.36,33.355932203389834
2017-02-14,78.09,2.36,33.08898305084746
2017-02-15,78.0,2.36,33.05084745762712
2017-02-16,78.55,2.36,33.28389830508475
2017-02-17,78.7,2.36,33.347457627118644
2017-02-21,79.77,2.36,33.80084745762712
2017-02-22,79.72,2.36,33.779661016949156
2017-02-23,80.5,2.36,34.110169491525426
2017-02-24,81.44,0.48,169.66666666666666
2017-02-27,81.18,0.48,169.12500000000003
2017-02-28,82.19,0.48,171.22916666666666
2017-03-01,82.4,0.48,171.66666666666669
2017-03-02,83.32,0.48,173.58333333333331
2017-03-03,83.03,0.48,172.97916666666669
2017-03-06,82.96,0.48,172.83333333333331
2017-03-07,82.54,0.48,171.95833333333334
2017-03-08,80.94,0.48,168.625
2017-03-09,80.87,0.48,168.47916666666669
2017-03-10,81.61,0.48,170.02083333333334
2017-03-13,81.68,0.48,170.16666666666669
2017-03-14,81.88,0.48,170.58333333333334
2017-03-15,83.6,0.48,174.16666666666666
2017-03-16,82.55,0.48,171.97916666666666
2017-03-17,83.23,0.48,173.39583333333334
2017-03-20,82.53,0.48,171.9375
2017-03-21,83.69,0.48,174.35416666666666
2017-03-22,83.66,0.48,174.29166666666666
2017-03-23,83.59,0.48,174.14583333333334
2017-03-24,84.12,0.48,175.25000000000003
2017-03-27,84.14,0.48,175.29166666666669
2017-03-28,84.2,0.48,175.41666666666669
2017-03-29,83.52,0.48,174.0
2017-03-30,83.28,0.48,173.5
2017-03-31,83.38,0.48,173.70833333333334
2017-04-03,83.51,0.48,173.97916666666669
2017-04-04,83.74,0.48,174.45833333333334
2017-04-05,84.02,0.48,175.04166666666666
2017-04-06,84.48,0.48,176.00000000000003
2017-04-07,84.26,0.48,175.54166666666669
2017-04-10,84.78,0.48,176.625
2017-04-11,84.79,0.48,176.64583333333334
2017-04-12,85.37,0.48,177.85416666666669
2017-04-13,85.23,0.48,177.56250000000003
2017-04-17,85.74,0.48,178.625
2017-04-18,86.18,0.48,179.54166666666669
2017-04-19,85.61,0.48,178.35416666666669
2017-04-20,85.32,0.48,177.75
2017-04-21,85.83,0.48,178.8125
2017-04-24,86.18,0.48,179.54166666666669
2017-04-25,86.36,0.48,179.91666666666669
2017-04-26,86.25,0.48,179.6875
2017-04-27,86.1,0.48,179.375
2017-04-28,85.09,0.48,177.27083333333334
2017-05-01,84.06,0.48,175.125
2017-05-02,84.7,0.21,403.33333333333337
2017-05-03,84.36,0.21,401.7142857142857
2017-05-04,84.45,0.21,402.14285714285717
2017-05-05,84.87,0.21,404.14285714285717
2017-05-08,84.91,0.21,404.3333333333333
