date,COST,COST_EPS,PE Ratio
2015-03-16,149.99,1.36,110.28676470588235
2015-03-17,150.03,1.36,110.31617647058823
2015-03-18,150.93,1.36,110.97794117647058
2015-03-19,151.31,1.36,111.25735294117646
2015-03-20,152.59,1.36,112.1985294117647
2015-03-23,152.93,1.36,112.4485294117647
2015-03-24,153.14,1.36,112.60294117647057
2015-03-25,151.09,1.36,111.09558823529412
2015-03-26,150.06,1.36,110.33823529411764
2015-03-27,150.47,1.36,110.63970588235293
2015-03-30,152.37,1.36,112.03676470588235
2015-03-31,151.5,1.36,111.3970588235294
2015-04-01,150.24,1.36,110.47058823529412
2015-04-02,151.63,1.36,111.49264705882352
2015-04-06,152.5,1.36,112.13235294117646
2015-04-07,151.78,1.36,111.60294117647058
2015-04-08,152.0,1.36,111.76470588235293
2015-04-09,148.81,1.36,109.41911764705881
2015-04-10,149.64,1.36,110.02941176470587
2015-04-13,149.02,1.36,109.57352941176471
2015-04-14,149.52,1.36,109.94117647058823
2015-04-15,149.07,1.36,109.61029411764704
2015-04-16,147.11,1.36,108.16911764705883
2015-04-17,144.57,1.36,106.30147058823528
2015-04-20,146.31,1.36,107.58088235294117
2015-04-21,147.34,1.36,108.33823529411764
2015-04-22,146.98,1.36,108.0735294117647
2015-04-23,147.3,1.36,108.30882352941177
2015-04-24,148.12,1.36,108.91176470588235
2015-04-27,146.96,1.36,108.05882352941177
2015-04-28,146.61,1.36,107.80147058823529
2015-04-29,144.46,1.36,106.22058823529412
2015-04-30,143.05,1.36,105.18382352941177
2015-05-01,145.39,1.36,106.90441176470587
2015-05-04,145.75,1.36,107.16911764705881
2015-05-05,144.5,1.36,106.24999999999999
2015-05-06,144.77,1.36,106.44852941176471
2015-05-07,144.56,1.36,106.29411764705881
2015-05-08,145.88,1.36,107.26470588235293
2015-05-11,144.27,1.36,106.08088235294117
2015-05-12,144.07,1.36,105.93382352941175
2015-05-13,143.24,1.36,105.32352941176471
2015-05-14,142.6,1.36,104.85294117647058
2015-05-15,144.83,1.36,106.49264705882354
2015-05-18,145.06,1.36,106.66176470588235
2015-05-19,144.74,1.36,106.42647058823529
2015-05-20,143.49,1.36,105.50735294117646
2015-05-21,143.94,1.36,105.83823529411764
2015-05-22,143.68,1.36,105.6470588235294
2015-05-26,143.25,1.36,105.33088235294117
2015-05-27,145.42,1.36,106.92647058823528
2015-05-28,144.26,1.36,106.0735294117647
2015-05-29,142.59,1.36,104.84558823529412
2015-06-01,142.39,1.36,104.69852941176468
2015-06-02,141.4,1.36,103.97058823529412
2015-06-03,142.13,1.36,104.50735294117646
2015-06-04,140.65,1.17,120.21367521367523
2015-06-05,138.78,1.17,118.61538461538463
2015-06-08,138.05,1.17,117.991452991453
2015-06-09,138.04,1.17,117.98290598290599
2015-06-10,139.43,1.17,119.17094017094018
2015-06-11,139.32,1.17,119.07692307692308
2015-06-12,138.78,1.17,118.61538461538463
2015-06-15,137.23,1.17,117.29059829059828
2015-06-16,137.98,1.17,117.93162393162393
2015-06-17,138.88,1.17,118.7008547008547
2015-06-18,140.5,1.17,120.08547008547009
2015-06-19,140.3,1.17,119.91452991452994
2015-06-22,140.19,1.17,119.82051282051283
2015-06-23,139.65,1.17,119.35897435897436
2015-06-24,138.34,1.17,118.23931623931625
2015-06-25,137.45,1.17,117.47863247863248
2015-06-26,138.06,1.17,118.00000000000001
2015-06-29,135.69,1.17,115.97435897435898
2015-06-30,135.06,1.17,115.43589743589745
2015-07-01,136.49,1.17,116.65811965811967
2015-07-02,136.39,1.17,116.57264957264957
2015-07-06,135.88,1.17,116.13675213675214
2015-07-07,140.5,1.17,120.08547008547009
2015-07-08,139.9,1.17,119.57264957264958
2015-07-09,139.45,1.17,119.18803418803418
2015-07-10,142.72,1.17,121.98290598290599
2015-07-13,144.06,1.17,123.12820512820514
2015-07-14,143.93,1.17,123.01709401709402
2015-07-15,143.63,1.17,122.76068376068376
2015-07-16,144.33,1.17,123.35897435897438
2015-07-17,144.68,1.17,123.65811965811967
2015-07-20,145.04,1.17,123.96581196581197
2015-07-21,144.94,1.17,123.88034188034189
2015-07-22,146.38,1.17,125.11111111111111
2015-07-23,145.6,1.17,124.44444444444444
2015-07-24,144.99,1.17,123.92307692307693
2015-07-27,144.25,1.17,123.2905982905983
2015-07-28,144.55,1.17,123.54700854700856
2015-07-29,145.38,1.17,124.25641025641026
2015-07-30,145.3,1.17,124.18803418803421
2015-07-31,145.3,1.17,124.18803418803421
2015-08-03,145.52,1.17,124.37606837606839
2015-08-04,144.84,1.17,123.79487179487181
2015-08-05,146.89,1.17,125.54700854700855
2015-08-06,146.44,1.17,125.16239316239317
2015-08-07,145.26,1.17,124.15384615384616
2015-08-10,146.25,1.17,125.00000000000001
2015-08-11,145.89,1.17,124.6923076923077
2015-08-12,146.49,1.17,125.20512820512822
2015-08-13,145.27,1.17,124.16239316239317
2015-08-14,146.09,1.17,124.86324786324788
2015-08-17,146.09,1.17,124.86324786324788
2015-08-18,145.63,1.17,124.47008547008548
2015-08-19,145.17,1.17,124.07692307692308
2015-08-20,143.71,1.17,122.82905982905984
2015-08-21,138.99,1.17,118.79487179487181
2015-08-24,132.97,1.17,113.64957264957266
2015-08-25,132.71,1.17,113.42735042735045
2015-08-26,138.16,1.17,118.08547008547009
2015-08-27,140.21,1.17,119.83760683760686
2015-08-28,139.95,1.17,119.61538461538461
2015-08-31,140.05,1.17,119.70085470085472
2015-09-01,138.3,1.17,118.20512820512822
2015-09-02,140.42,1.17,120.01709401709401
2015-09-03,140.48,1.17,120.06837606837607
2015-09-04,138.48,1.17,118.35897435897435
2015-09-08,141.43,1.17,120.88034188034189
2015-09-09,139.68,1.17,119.3846153846154
2015-09-10,140.01,1.17,119.66666666666667
2015-09-11,141.05,1.17,120.55555555555557
2015-09-14,141.15,1.17,120.64102564102565
2015-09-15,142.43,1.17,121.73504273504275
2015-09-16,143.61,1.17,122.74358974358977
2015-09-17,143.35,1.17,122.52136752136752
2015-09-18,141.81,1.17,121.20512820512822
2015-09-21,143.21,1.17,122.40170940170941
2015-09-22,142.65,1.17,121.92307692307693
2015-09-23,145.43,1.17,124.29914529914531
2015-09-24,144.87,1.17,123.82051282051283
2015-09-25,145.55,1.17,124.40170940170943
2015-09-28,143.55,1.17,122.69230769230771
2015-09-29,143.72,1.17,122.83760683760684
2015-09-30,144.57,1.17,123.56410256410257
2015-10-01,144.56,1.17,123.55555555555557
2015-10-02,145.86,1.17,124.66666666666669
2015-10-05,148.07,1.17,126.55555555555556
2015-10-06,148.41,1.17,126.84615384615385
2015-10-07,147.96,1.17,126.46153846153848
2015-10-08,151.66,1.17,129.62393162393164
2015-10-09,153.97,1.17,131.59829059829062
2015-10-12,153.63,1.17,131.30769230769232
2015-10-13,152.28,1.17,130.15384615384616
2015-10-14,149.84,1.75,85.62285714285714
2015-10-15,151.77,1.75,86.72571428571429
2015-10-16,152.06,1.75,86.89142857142858
2015-10-19,153.22,1.75,87.55428571428571
2015-10-20,154.56,1.75,88.32000000000001
2015-10-21,155.21,1.75,88.69142857142857
2015-10-22,158.15,1.75,90.37142857142858
2015-10-23,155.74,1.75,88.99428571428572
2015-10-26,156.73,1.75,89.55999999999999
2015-10-27,157.76,1.75,90.14857142857143
2015-10-28,157.76,1.75,90.14857142857143
2015-10-29,158.28,1.75,90.44571428571429
2015-10-30,158.12,1.75,90.35428571428572
2015-11-02,159.15,1.75,90.94285714285715
2015-11-03,158.8,1.75,90.74285714285715
2015-11-04,157.15,1.75,89.8
2015-11-05,156.27,1.75,89.29714285714286
2015-11-06,157.55,1.75,90.02857142857144
2015-11-09,155.16,1.75,88.66285714285713
2015-11-10,156.41,1.75,89.37714285714286
2015-11-11,156.39,1.75,89.36571428571428
2015-11-12,156.0,1.75,89.14285714285714
2015-11-13,153.67,1.75,87.81142857142856
2015-11-16,156.45,1.75,89.39999999999999
2015-11-17,158.89,1.75,90.7942857142857
2015-11-18,161.25,1.75,92.14285714285714
2015-11-19,162.83,1.75,93.0457142857143
2015-11-20,163.1,1.75,93.2
2015-11-23,163.45,1.75,93.39999999999999
2015-11-24,162.19,1.75,92.67999999999999
2015-11-25,162.39,1.75,92.7942857142857
2015-11-27,163.58,1.75,93.47428571428573
2015-11-30,161.42,1.75,92.24
2015-12-01,161.29,1.75,92.16571428571429
2015-12-02,161.09,1.75,92.05142857142857
2015-12-03,163.67,1.75,93.52571428571427
2015-12-04,166.8,1.75,95.31428571428572
2015-12-07,167.12,1.75,95.49714285714286
2015-12-08,168.87,1.75,96.49714285714286
2015-12-09,159.72,1.75,91.26857142857143
2015-12-10,161.86,1.75,92.49142857142859
2015-12-11,160.02,1.75,91.44000000000001
2015-12-14,161.84,1.75,92.48
2015-12-15,161.29,1.75,92.16571428571429
2015-12-16,162.76,1.75,93.00571428571428
2015-12-17,160.68,1.75,91.81714285714285
2015-12-18,157.7,1.1,143.36363636363635
2015-12-21,159.39,1.1,144.89999999999998
2015-12-22,161.23,1.1,146.57272727272726
2015-12-23,161.71,1.1,147.0090909090909
2015-12-24,161.75,1.1,147.04545454545453
2015-12-28,161.16,1.1,146.5090909090909
2015-12-29,162.66,1.1,147.87272727272725
2015-12-30,162.71,1.1,147.9181818181818
2015-12-31,161.5,1.1,146.8181818181818
2016-01-04,159.54,1.1,145.0363636363636
2016-01-05,159.93,1.1,145.39090909090908
2016-01-06,158.45,1.1,144.04545454545453
2016-01-07,154.82,1.1,140.74545454545452
2016-01-08,152.11,1.1,138.28181818181818
2016-01-11,154.72,1.1,140.65454545454546
2016-01-12,156.06,1.1,141.87272727272727
2016-01-13,152.12,1.1,138.29090909090908
2016-01-14,153.18,1.1,139.25454545454545
2016-01-15,150.39,1.1,136.7181818181818
2016-01-19,150.47,1.1,136.79090909090908
2016-01-20,148.82,1.1,135.29090909090908
2016-01-21,150.38,1.1,136.7090909090909
2016-01-22,153.69,1.1,139.71818181818182
2016-01-25,150.78,1.1,137.07272727272726
2016-01-26,148.5,1.1,135.0
2016-01-27,147.73,1.1,134.29999999999998
2016-01-28,149.59,1.1,135.99090909090907
2016-01-29,151.12,1.1,137.38181818181818
2016-02-01,151.25,1.1,137.5
2016-02-02,148.5,1.1,135.0
2016-02-03,146.7,1.1,133.36363636363635
2016-02-04,143.28,1.1,130.25454545454545
2016-02-05,143.99,1.1,130.9
2016-02-08,147.02,1.1,133.65454545454546
2016-02-09,147.94,1.1,134.49090909090907
2016-02-10,148.05,1.1,134.5909090909091
2016-02-11,146.65,1.1,133.3181818181818
2016-02-12,148.65,1.1,135.13636363636363
2016-02-16,149.11,1.1,135.55454545454546
2016-02-17,150.91,1.1,137.1909090909091
2016-02-18,148.65,1.1,135.13636363636363
2016-02-19,148.7,1.1,135.18181818181816
2016-02-22,150.06,1.1,136.4181818181818
2016-02-23,150.36,1.1,136.6909090909091
2016-02-24,153.87,1.1,139.88181818181818
2016-02-25,154.72,1.1,140.65454545454546
2016-02-26,149.68,1.1,136.07272727272726
2016-02-29,150.03,1.1,136.39090909090908
2016-03-01,150.52,1.1,136.83636363636364
2016-03-02,152.79,1.1,138.89999999999998
2016-03-03,151.6,1.1,137.8181818181818
2016-03-04,150.9,1.1,137.1818181818182
2016-03-07,148.17,1.1,134.7
2016-03-08,150.95,1.1,137.22727272727272
2016-03-09,153.05,1.24,123.42741935483872
2016-03-10,152.87,1.24,123.28225806451613
2016-03-11,152.71,1.24,123.15322580645162
2016-03-14,152.67,1.24,123.12096774193547
2016-03-15,154.18,1.24,124.33870967741936
2016-03-16,154.06,1.24,124.24193548387098
2016-03-17,153.84,1.24,124.06451612903226
2016-03-18,153.15,1.24,123.50806451612904
2016-03-21,153.94,1.24,124.14516129032258
2016-03-22,152.23,1.24,122.76612903225806
2016-03-23,153.51,1.24,123.79838709677419
2016-03-24,151.43,1.24,122.12096774193549
2016-03-28,152.67,1.24,123.12096774193547
2016-03-29,155.26,1.24,125.20967741935483
2016-03-30,157.6,1.24,127.09677419354838
2016-03-31,157.58,1.24,127.08064516129033
2016-04-01,158.25,1.24,127.62096774193549
2016-04-04,157.73,1.24,127.2016129032258
2016-04-05,155.99,1.24,125.7983870967742
2016-04-06,156.77,1.24,126.42741935483872
2016-04-07,152.03,1.24,122.60483870967742
2016-04-08,151.65,1.24,122.29838709677419
2016-04-11,149.05,1.24,120.20161290322582
2016-04-12,150.52,1.24,121.38709677419355
2016-04-13,151.88,1.24,122.48387096774194
2016-04-14,151.4,1.24,122.0967741935484
2016-04-15,153.17,1.24,123.52419354838709
2016-04-18,153.3,1.24,123.62903225806453
2016-04-19,153.68,1.24,123.93548387096774
2016-04-20,152.74,1.24,123.17741935483872
2016-04-21,151.42,1.24,122.11290322580645
2016-04-22,149.92,1.24,120.9032258064516
2016-04-25,151.51,1.24,122.18548387096773
2016-04-26,152.6,1.24,123.06451612903226
2016-04-27,151.77,1.24,122.39516129032259
2016-04-28,151.44,1.24,122.12903225806451
2016-04-29,148.13,1.24,119.45967741935483
2016-05-02,150.93,1.24,121.71774193548387
2016-05-03,151.41,1.24,122.10483870967742
2016-05-04,151.51,1.24,122.18548387096773
2016-05-05,147.84,1.24,119.22580645161291
2016-05-06,146.44,1.24,118.09677419354838
2016-05-09,148.59,1.24,119.83064516129032
2016-05-10,149.56,1.24,120.61290322580645
2016-05-11,147.12,1.24,118.64516129032259
2016-05-12,146.72,1.24,118.3225806451613
2016-05-13,144.5,1.24,116.53225806451613
2016-05-16,145.79,1.24,117.57258064516128
2016-05-17,143.6,1.24,115.80645161290322
2016-05-18,141.29,1.24,113.94354838709677
2016-05-19,142.7,1.24,115.08064516129032
2016-05-20,142.69,1.24,115.0725806451613
2016-05-23,142.01,1.24,114.52419354838709
2016-05-24,142.57,1.24,114.9758064516129
2016-05-25,144.54,1.24,116.56451612903226
2016-05-26,149.71,1.24,120.73387096774194
2016-05-27,149.08,1.24,120.22580645161291
2016-05-31,148.77,1.24,119.97580645161291
2016-06-01,152.52,1.24,123.00000000000001
2016-06-02,151.51,1.24,122.18548387096773
2016-06-03,151.71,1.24,122.3467741935484
2016-06-06,152.24,1.24,122.7741935483871
2016-06-07,152.62,1.24,123.08064516129032
2016-06-08,153.37,1.24,123.68548387096774
2016-06-09,154.05,1.24,124.23387096774195
2016-06-10,154.87,1.24,124.89516129032259
2016-06-13,154.95,1.24,124.95967741935483
2016-06-14,155.87,1.24,125.70161290322581
2016-06-15,154.86,1.24,124.88709677419357
2016-06-16,156.42,1.24,126.14516129032258
2016-06-17,155.89,1.24,125.71774193548386
2016-06-20,156.48,1.24,126.19354838709677
2016-06-21,157.2,1.24,126.77419354838709
2016-06-22,158.12,1.24,127.51612903225806
2016-06-23,157.03,1.24,126.63709677419355
2016-06-24,155.56,1.24,125.45161290322581
2016-06-27,154.26,1.24,124.4032258064516
2016-06-28,155.6,1.24,125.48387096774194
2016-06-29,157.08,1.24,126.67741935483872
2016-06-30,157.04,1.24,126.64516129032258
2016-07-01,156.11,1.24,125.89516129032259
2016-07-05,155.25,1.24,125.20161290322581
2016-07-06,156.01,1.24,125.81451612903226
2016-07-07,163.7,1.24,132.01612903225805
2016-07-08,165.44,1.24,133.41935483870967
2016-07-11,166.72,1.24,134.4516129032258
2016-07-12,166.28,1.24,134.09677419354838
2016-07-13,166.78,1.24,134.5
2016-07-14,166.94,1.24,134.6290322580645
2016-07-15,166.41,1.24,134.2016129032258
2016-07-18,167.51,1.24,135.08870967741936
2016-07-19,168.12,1.24,135.58064516129033
2016-07-20,168.04,1.24,135.51612903225805
2016-07-21,167.05,1.24,134.71774193548387
2016-07-22,167.47,1.24,135.05645161290323
2016-07-25,167.97,1.24,135.45967741935485
2016-07-26,167.57,1.24,135.13709677419354
2016-07-27,166.15,1.24,133.99193548387098
2016-07-28,166.35,1.24,134.15322580645162
2016-07-29,167.22,1.24,134.8548387096774
2016-08-01,167.56,1.24,135.1290322580645
2016-08-02,166.5,1.24,134.2741935483871
2016-08-03,166.12,1.24,133.96774193548387
2016-08-04,166.55,1.24,134.31451612903226
2016-08-05,167.7,1.24,135.24193548387095
2016-08-08,167.4,1.24,135.0
2016-08-09,167.86,1.24,135.3709677419355
2016-08-10,168.29,1.24,135.71774193548387
2016-08-11,167.88,1.24,135.38709677419354
2016-08-12,169.04,1.24,136.32258064516128
2016-08-15,168.73,1.24,136.07258064516128
2016-08-16,168.41,1.24,135.81451612903226
2016-08-17,167.96,1.24,135.45161290322582
2016-08-18,167.75,1.24,135.28225806451613
2016-08-19,168.02,1.24,135.5
2016-08-22,167.94,1.24,135.43548387096774
2016-08-23,167.36,1.24,134.96774193548387
2016-08-24,167.57,1.24,135.13709677419354
2016-08-25,164.86,1.24,132.95161290322582
2016-08-26,163.93,1.24,132.20161290322582
2016-08-29,163.98,1.24,132.24193548387095
2016-08-30,161.96,1.24,130.61290322580646
2016-08-31,162.09,1.24,130.71774193548387
2016-09-01,156.21,1.24,125.97580645161291
2016-09-02,157.98,1.24,127.4032258064516
2016-09-06,158.06,1.24,127.46774193548387
2016-09-07,155.64,1.24,125.51612903225805
2016-09-08,153.47,1.24,123.76612903225806
2016-09-09,150.7,1.24,121.53225806451611
2016-09-12,151.69,1.24,122.33064516129032
2016-09-13,150.74,1.24,121.56451612903227
2016-09-14,150.69,1.24,121.52419354838709
2016-09-15,152.67,1.24,123.12096774193547
2016-09-16,152.35,1.24,122.86290322580645
2016-09-19,151.79,1.24,122.41129032258064
2016-09-20,152.17,1.24,122.71774193548386
2016-09-21,152.7,1.24,123.14516129032258
2016-09-22,153.15,1.24,123.50806451612904
2016-09-23,152.53,1.24,123.00806451612904
2016-09-26,151.19,1.24,121.9274193548387
2016-09-27,150.45,1.24,121.33064516129032
2016-09-28,149.41,1.24,120.49193548387096
2016-09-29,147.49,1.24,118.94354838709678
2016-09-30,152.51,1.24,122.99193548387096
2016-10-03,151.01,1.24,121.78225806451613
2016-10-04,150.48,1.24,121.35483870967741
2016-10-05,149.98,1.24,120.9516129032258
2016-10-06,149.47,1.24,120.54032258064517
2016-10-07,149.99,1.24,120.95967741935485
2016-10-10,150.28,1.24,121.19354838709678
2016-10-11,151.01,1.24,121.78225806451613
2016-10-12,150.46,1.78,84.52808988764045
2016-10-13,150.22,1.78,84.39325842696628
2016-10-14,150.15,1.78,84.35393258426967
2016-10-17,148.7,1.78,83.53932584269663
2016-10-18,149.11,1.78,83.76966292134833
2016-10-19,149.45,1.78,83.96067415730336
2016-10-20,150.04,1.78,84.29213483146067
2016-10-21,148.97,1.78,83.69101123595506
2016-10-24,152.12,1.78,85.46067415730337
2016-10-25,150.99,1.78,84.82584269662922
2016-10-26,150.98,1.78,84.82022471910112
2016-10-27,150.86,1.78,84.75280898876404
2016-10-28,149.76,1.78,84.13483146067415
2016-10-31,147.87,1.78,83.07303370786516
2016-11-01,146.66,1.78,82.39325842696628
2016-11-02,146.27,1.78,82.17415730337079
2016-11-03,144.45,1.78,81.15168539325842
2016-11-04,142.24,1.78,79.91011235955057
2016-11-07,143.54,1.78,80.64044943820224
2016-11-08,146.09,1.78,82.07303370786516
2016-11-09,146.79,1.78,82.46629213483145
2016-11-10,146.7,1.78,82.41573033707864
2016-11-11,149.36,1.78,83.91011235955057
2016-11-14,152.0,1.78,85.39325842696628
2016-11-15,151.15,1.78,84.91573033707866
2016-11-16,152.14,1.78,85.47191011235954
2016-11-17,151.2,1.78,84.94382022471909
2016-11-18,150.36,1.78,84.47191011235955
2016-11-21,151.17,1.78,84.92696629213482
2016-11-22,152.67,1.78,85.7696629213483
2016-11-23,151.6,1.78,85.16853932584269
2016-11-25,151.88,1.78,85.32584269662921
2016-11-28,151.25,1.78,84.97191011235955
2016-11-29,151.48,1.78,85.10112359550561
2016-11-30,150.11,1.78,84.33146067415731
2016-12-01,151.74,1.78,85.24719101123596
2016-12-02,152.09,1.78,85.4438202247191
2016-12-05,151.77,1.78,85.26404494382022
2016-12-06,151.01,1.78,84.83707865168539
2016-12-07,153.85,1.78,86.43258426966291
2016-12-08,157.59,1.78,88.53370786516854
2016-12-09,159.7,1.78,89.7191011235955
2016-12-12,160.33,1.78,90.07303370786518
2016-12-13,159.77,1.78,89.75842696629213
2016-12-14,158.99,1.78,89.32022471910113
2016-12-15,160.11,1.78,89.9494382022472
2016-12-16,160.41,1.24,129.36290322580646
2016-12-19,163.46,1.24,131.8225806451613
2016-12-20,163.86,1.24,132.1451612903226
2016-12-21,163.04,1.24,131.48387096774192
2016-12-22,162.07,1.24,130.7016129032258
2016-12-23,162.08,1.24,130.70967741935485
2016-12-27,162.05,1.24,130.68548387096774
2016-12-28,161.01,1.24,129.84677419354838
2016-12-29,161.13,1.24,129.94354838709677
2016-12-30,160.11,1.24,129.1209677419355
2017-01-03,159.73,1.24,128.81451612903226
2017-01-04,159.76,1.24,128.83870967741936
2017-01-05,162.91,1.24,131.3790322580645
2017-01-06,162.83,1.24,131.31451612903226
2017-01-09,160.97,1.24,129.81451612903226
2017-01-10,161.66,1.24,130.3709677419355
2017-01-11,161.54,1.24,130.2741935483871
2017-01-12,161.87,1.24,130.54032258064515
2017-01-13,161.86,1.24,130.53225806451613
2017-01-17,163.81,1.24,132.1048387096774
2017-01-18,164.27,1.24,132.47580645161293
2017-01-19,163.7,1.24,132.01612903225805
2017-01-20,164.24,1.24,132.45161290322582
2017-01-23,163.01,1.24,131.45967741935482
2017-01-24,163.67,1.24,131.99193548387095
2017-01-25,164.14,1.24,132.3709677419355
2017-01-26,164.07,1.24,132.31451612903226
2017-01-27,162.06,1.24,130.69354838709677
2017-01-30,163.25,1.24,131.65322580645162
2017-01-31,163.95,1.24,132.21774193548387
2017-02-01,161.86,1.24,130.53225806451613
2017-02-02,168.15,1.24,135.60483870967744
2017-02-03,168.32,1.24,135.74193548387098
2017-02-06,167.03,1.24,134.70161290322582
2017-02-07,167.52,1.24,135.09677419354838
2017-02-08,168.42,1.24,135.82258064516128
2017-02-09,170.96,1.24,137.8709677419355
2017-02-10,172.0,1.24,138.70967741935485
2017-02-13,171.96,1.24,138.67741935483872
2017-02-14,173.63,1.24,140.0241935483871
2017-02-15,175.0,1.24,141.1290322580645
2017-02-16,175.75,1.24,141.73387096774195
2017-02-17,175.86,1.24,141.8225806451613
2017-02-21,176.94,1.24,142.69354838709677
2017-02-22,176.51,1.24,142.34677419354838
2017-02-23,175.85,1.24,141.81451612903226
2017-02-24,177.56,1.24,143.19354838709677
2017-02-27,177.62,1.24,143.24193548387098
2017-02-28,177.18,1.24,142.88709677419357
2017-03-01,177.86,1.24,143.43548387096774
2017-03-02,177.98,1.24,143.53225806451613
2017-03-03,170.26,1.24,137.30645161290323
2017-03-06,166.73,1.24,134.45967741935482
2017-03-07,167.0,1.24,134.67741935483872
2017-03-08,166.24,1.24,134.06451612903226
2017-03-09,165.77,1.18,140.48305084745763
2017-03-10,165.37,1.18,140.1440677966102
2017-03-13,164.55,1.18,139.4491525423729
2017-03-14,165.24,1.18,140.03389830508476
2017-03-15,166.54,1.18,141.135593220339
2017-03-16,167.06,1.18,141.5762711864407
2017-03-17,167.81,1.18,142.21186440677968
2017-03-20,167.44,1.18,141.89830508474577
2017-03-21,166.78,1.18,141.33898305084747
2017-03-22,167.68,1.18,142.10169491525426
2017-03-23,166.9,1.18,141.4406779661017
2017-03-24,166.02,1.18,140.69491525423732
2017-03-27,166.15,1.18,140.8050847457627
2017-03-28,166.77,1.18,141.33050847457628
2017-03-29,167.43,1.18,141.8898305084746
2017-03-30,167.89,1.18,142.27966101694915
2017-03-31,167.69,1.18,142.11016949152543
2017-04-03,166.7,1.18,141.27118644067795
2017-04-04,167.25,1.18,141.73728813559322
2017-04-05,167.0,1.18,141.52542372881356
2017-04-06,170.02,1.18,144.0847457627119
2017-04-07,170.62,1.18,144.59322033898306
2017-04-10,171.22,1.18,145.10169491525426
2017-04-11,170.63,1.18,144.60169491525423
2017-04-12,170.17,1.18,144.21186440677965
2017-04-13,168.84,1.18,143.08474576271186
2017-04-17,169.7,1.18,143.8135593220339
2017-04-18,170.13,1.18,144.17796610169492
2017-04-19,170.06,1.18,144.11864406779662
2017-04-20,170.15,1.18,144.1949152542373
2017-04-21,170.77,1.18,144.72033898305085
2017-04-24,172.33,1.18,146.04237288135596
2017-04-25,172.68,1.18,146.33898305084747
2017-04-26,176.8,1.18,149.83050847457628
2017-04-27,177.45,1.18,150.38135593220338
2017-04-28,177.52,1.18,150.4406779661017
2017-05-01,177.86,1.18,150.72881355932205
2017-05-02,178.59,1.18,151.34745762711864
2017-05-03,179.82,1.18,152.38983050847457
2017-05-04,182.45,1.18,154.6186440677966
2017-05-05,180.2,1.18,152.71186440677965
2017-05-08,172.64,1.18,146.3050847457627
2017-05-09,172.68,1.18,146.33898305084747
2017-05-10,171.35,1.18,145.21186440677965
2017-05-11,171.26,1.18,145.135593220339
2017-05-12,170.88,1.18,144.8135593220339
2017-05-15,171.57,1.18,145.39830508474577
2017-05-16,171.0,1.18,144.91525423728814
2017-05-17,169.15,1.18,143.34745762711864
2017-05-18,170.72,1.18,144.67796610169492
2017-05-19,171.64,1.18,145.45762711864407
2017-05-22,172.4,1.18,146.10169491525426
2017-05-23,172.47,1.18,146.16101694915255
2017-05-24,173.01,1.18,146.61864406779662
2017-05-25,174.73,1.18,148.07627118644066
2017-05-26,177.86,1.18,150.72881355932205
2017-05-30,178.92,1.18,151.6271186440678
2017-05-31,180.43,1.18,152.90677966101697
2017-06-01,180.63,1.59,113.60377358490565
2017-06-02,180.97,1.59,113.81761006289308
2017-06-05,182.08,1.59,114.51572327044025
2017-06-06,181.45,1.59,114.1194968553459
2017-06-07,182.2,1.59,114.59119496855345
2017-06-08,181.41,1.59,114.0943396226415
2017-06-09,180.38,1.59,113.44654088050314
2017-06-12,179.64,1.59,112.98113207547168
2017-06-13,180.51,1.59,113.52830188679245
2017-06-14,181.67,1.59,114.25786163522011
2017-06-15,180.06,1.59,113.24528301886792
2017-06-16,167.11,1.59,105.1006289308176
2017-06-19,164.34,1.59,103.35849056603773
2017-06-20,162.9,1.59,102.45283018867924
2017-06-21,163.15,1.59,102.61006289308176
2017-06-22,159.79,1.59,100.49685534591194
2017-06-23,157.13,1.59,98.82389937106917
2017-06-26,160.2,1.59,100.75471698113206
2017-06-27,159.26,1.59,100.16352201257861
2017-06-28,160.17,1.59,100.73584905660375
2017-06-29,158.68,1.59,99.79874213836477
2017-06-30,159.93,1.59,100.58490566037736
2017-07-03,158.82,1.59,99.88679245283018
2017-07-05,158.02,1.59,99.38364779874215
2017-07-06,157.09,1.59,98.79874213836477
2017-07-07,154.11,1.59,96.9245283018868
2017-07-10,151.0,1.59,94.96855345911949
2017-07-11,151.11,1.59,95.0377358490566
2017-07-12,151.75,1.59,95.44025157232704
2017-07-13,153.6,1.59,96.60377358490565
2017-07-14,153.0,1.59,96.22641509433961
2017-07-17,152.84,1.59,96.12578616352201
2017-07-18,151.5,1.59,95.28301886792453
2017-07-19,151.24,1.59,95.11949685534591
2017-07-20,150.99,1.59,94.9622641509434
2017-07-21,150.44,1.59,94.61635220125785
2017-07-24,151.0,1.59,94.96855345911949
2017-07-25,153.17,1.59,96.33333333333331
2017-07-26,152.09,1.59,95.65408805031446
2017-07-27,152.52,1.59,95.9245283018868
2017-07-28,152.89,1.59,96.1572327044025
2017-07-31,158.51,1.59,99.69182389937106
2017-08-01,159.72,1.59,100.45283018867924
2017-08-02,161.28,1.59,101.43396226415094
2017-08-03,157.91,1.59,99.31446540880502
2017-08-04,156.44,1.59,98.38993710691824
2017-08-07,156.95,1.59,98.71069182389935
2017-08-08,157.75,1.59,99.21383647798741
2017-08-09,156.86,1.59,98.65408805031447
2017-08-10,156.64,1.59,98.51572327044023
2017-08-11,156.65,1.59,98.52201257861635
2017-08-14,157.91,1.59,99.31446540880502
