date,TDY,TDY_EPS,PE Ratio
2016-04-01,88.95,1.59,55.943396226415096
2016-04-04,86.8,1.59,54.59119496855345
2016-04-05,86.08,1.59,54.13836477987421
2016-04-06,87.41,1.59,54.97484276729559
2016-04-07,87.13,1.59,54.79874213836477
2016-04-08,87.1,1.59,54.77987421383647
2016-04-11,87.44,1.59,54.99371069182389
2016-04-12,88.76,1.59,55.82389937106918
2016-04-13,91.04,1.59,57.257861635220124
2016-04-14,90.56,1.59,56.9559748427673
2016-04-15,89.81,1.59,56.484276729559745
2016-04-18,90.54,1.59,56.943396226415096
2016-04-19,91.17,1.59,57.33962264150943
2016-04-20,90.94,1.59,57.19496855345911
2016-04-21,91.2,1.59,57.35849056603774
2016-04-22,92.0,1.59,57.861635220125784
2016-04-25,91.6,1.59,57.61006289308175
2016-04-26,94.63,1.59,59.51572327044025
2016-04-27,96.0,1.59,60.37735849056603
2016-04-28,94.21,1.59,59.251572327044016
2016-04-29,92.95,1.59,58.459119496855344
2016-05-02,93.52,1.59,58.817610062893074
2016-05-03,92.47,1.59,58.15723270440251
2016-05-04,91.97,1.59,57.84276729559748
2016-05-05,94.16,1.59,59.220125786163514
2016-05-06,93.92,1.59,59.069182389937104
2016-05-09,93.67,1.12,83.63392857142857
2016-05-10,95.27,1.12,85.06249999999999
2016-05-11,93.84,1.12,83.78571428571428
2016-05-12,93.9,1.12,83.83928571428571
2016-05-13,92.87,1.12,82.91964285714285
2016-05-16,94.79,1.12,84.63392857142857
2016-05-17,92.98,1.12,83.01785714285714
2016-05-18,93.7,1.12,83.66071428571428
2016-05-19,92.98,1.12,83.01785714285714
2016-05-20,94.4,1.12,84.28571428571428
2016-05-23,93.78,1.12,83.73214285714285
2016-05-24,96.06,1.12,85.76785714285714
2016-05-25,96.31,1.12,85.99107142857142
2016-05-26,97.57,1.12,87.11607142857142
2016-05-27,98.58,1.12,88.01785714285714
2016-05-31,98.13,1.12,87.61607142857142
2016-06-01,99.03,1.12,88.41964285714285
2016-06-02,99.08,1.12,88.46428571428571
2016-06-03,98.53,1.12,87.97321428571428
2016-06-06,100.49,1.12,89.72321428571428
2016-06-07,100.67,1.12,89.88392857142857
2016-06-08,100.97,1.12,90.15178571428571
2016-06-09,100.29,1.12,89.54464285714286
2016-06-10,98.98,1.12,88.375
2016-06-13,99.3,1.12,88.66071428571428
2016-06-14,99.34,1.12,88.69642857142857
2016-06-15,99.14,1.12,88.51785714285714
2016-06-16,99.22,1.12,88.58928571428571
2016-06-17,98.81,1.12,88.22321428571428
2016-06-20,100.19,1.12,89.45535714285714
2016-06-21,99.43,1.12,88.77678571428571
2016-06-22,98.87,1.12,88.27678571428571
2016-06-23,100.98,1.12,90.16071428571428
2016-06-24,95.26,1.12,85.05357142857143
2016-06-27,92.95,1.12,82.99107142857142
2016-06-28,94.43,1.12,84.3125
2016-06-29,96.27,1.12,85.95535714285712
2016-06-30,99.05,1.12,88.43749999999999
2016-07-01,98.9,1.12,88.30357142857143
2016-07-05,97.28,1.12,86.85714285714285
2016-07-06,97.28,1.12,86.85714285714285
2016-07-07,97.62,1.12,87.16071428571428
2016-07-08,101.51,1.12,90.63392857142857
2016-07-11,102.3,1.12,91.33928571428571
2016-07-12,104.44,1.12,93.24999999999999
2016-07-13,102.51,1.12,91.52678571428571
2016-07-14,102.76,1.12,91.75
2016-07-15,104.06,1.12,92.91071428571428
2016-07-18,104.04,1.12,92.89285714285714
2016-07-19,103.56,1.12,92.46428571428571
2016-07-20,103.94,1.12,92.80357142857142
2016-07-21,102.94,1.12,91.91071428571428
2016-07-22,104.22,1.12,93.05357142857142
2016-07-25,104.52,1.12,93.32142857142856
2016-07-26,105.58,1.12,94.26785714285714
2016-07-27,105.43,1.12,94.13392857142857
2016-07-28,104.55,1.12,93.34821428571428
2016-07-29,105.0,1.12,93.74999999999999
2016-08-01,105.34,1.12,94.05357142857142
2016-08-02,103.92,1.12,92.78571428571428
2016-08-03,104.47,1.12,93.27678571428571
2016-08-04,105.33,1.12,94.04464285714285
2016-08-05,106.42,1.12,95.01785714285714
2016-08-08,105.75,1.12,94.41964285714285
2016-08-09,105.97,1.32,80.28030303030303
2016-08-10,105.78,1.32,80.13636363636364
2016-08-11,106.56,1.32,80.72727272727272
2016-08-12,105.48,1.32,79.9090909090909
2016-08-15,106.54,1.32,80.71212121212122
2016-08-16,105.6,1.32,79.99999999999999
2016-08-17,105.82,1.32,80.16666666666666
2016-08-18,107.87,1.32,81.71969696969697
2016-08-19,108.02,1.32,81.83333333333333
2016-08-22,108.27,1.32,82.02272727272727
2016-08-23,107.75,1.32,81.62878787878788
2016-08-24,107.4,1.32,81.36363636363636
2016-08-25,107.51,1.32,81.4469696969697
2016-08-26,107.72,1.32,81.6060606060606
2016-08-29,108.19,1.32,81.9621212121212
2016-08-30,108.21,1.32,81.97727272727272
2016-08-31,107.14,1.32,81.16666666666666
2016-09-01,107.67,1.32,81.56818181818181
2016-09-02,109.27,1.32,82.78030303030302
2016-09-06,108.8,1.32,82.42424242424242
2016-09-07,109.41,1.32,82.88636363636363
2016-09-08,108.25,1.32,82.00757575757575
2016-09-09,104.61,1.32,79.25
2016-09-12,106.46,1.32,80.65151515151514
2016-09-13,103.81,1.32,78.64393939393939
2016-09-14,103.63,1.32,78.50757575757575
2016-09-15,105.45,1.32,79.88636363636364
2016-09-16,103.77,1.32,78.61363636363636
2016-09-19,105.67,1.32,80.0530303030303
2016-09-20,106.3,1.32,80.53030303030303
2016-09-21,108.12,1.32,81.9090909090909
2016-09-22,110.56,1.32,83.75757575757575
2016-09-23,108.91,1.32,82.50757575757575
2016-09-26,108.13,1.32,81.91666666666666
2016-09-27,108.15,1.32,81.93181818181819
2016-09-28,108.9,1.32,82.5
2016-09-29,106.64,1.32,80.78787878787878
2016-09-30,107.93,1.32,81.76515151515152
2016-10-03,107.32,1.32,81.3030303030303
2016-10-04,106.92,1.32,81.0
2016-10-05,107.6,1.32,81.5151515151515
2016-10-06,107.5,1.32,81.43939393939394
2016-10-07,105.28,1.32,79.75757575757575
2016-10-10,105.7,1.32,80.07575757575758
2016-10-11,102.63,1.32,77.74999999999999
2016-10-12,103.42,1.32,78.34848484848484
2016-10-13,102.89,1.32,77.94696969696969
2016-10-14,103.26,1.32,78.22727272727273
2016-10-17,104.09,1.32,78.85606060606061
2016-10-18,105.12,1.32,79.63636363636364
2016-10-19,105.67,1.32,80.0530303030303
2016-10-20,105.47,1.32,79.90151515151514
2016-10-21,105.14,1.32,79.65151515151514
2016-10-24,106.39,1.32,80.59848484848484
2016-10-25,105.7,1.32,80.07575757575758
2016-10-26,106.19,1.32,80.44696969696969
2016-10-27,105.92,1.32,80.24242424242424
2016-10-28,106.33,1.32,80.5530303030303
2016-10-31,107.68,1.32,81.57575757575758
2016-11-01,105.44,1.32,79.87878787878788
2016-11-02,103.01,1.32,78.03787878787878
2016-11-03,103.79,1.32,78.62878787878788
2016-11-04,102.84,1.32,77.9090909090909
2016-11-07,106.53,1.32,80.70454545454545
2016-11-08,105.89,1.56,67.87820512820512
2016-11-09,113.09,1.56,72.49358974358974
2016-11-10,117.25,1.56,75.16025641025641
2016-11-11,119.0,1.56,76.28205128205128
2016-11-14,120.27,1.56,77.09615384615384
2016-11-15,119.43,1.56,76.5576923076923
2016-11-16,120.39,1.56,77.17307692307692
2016-11-17,120.11,1.56,76.99358974358974
2016-11-18,120.53,1.56,77.26282051282051
2016-11-21,121.71,1.56,78.01923076923076
2016-11-22,123.66,1.56,79.26923076923076
2016-11-23,124.1,1.56,79.55128205128204
2016-11-25,124.97,1.56,80.10897435897435
2016-11-28,124.8,1.56,80.0
2016-11-29,124.06,1.56,79.52564102564102
2016-11-30,124.87,1.56,80.0448717948718
2016-12-01,124.94,1.56,80.08974358974359
2016-12-02,124.46,1.56,79.78205128205127
2016-12-05,125.68,1.56,80.56410256410257
2016-12-06,127.21,1.56,81.54487179487178
2016-12-07,128.13,1.56,82.13461538461537
2016-12-08,128.89,1.56,82.62179487179486
2016-12-09,127.4,1.56,81.66666666666667
2016-12-12,126.39,1.56,81.01923076923077
2016-12-13,125.93,1.56,80.72435897435898
2016-12-14,123.49,1.56,79.16025641025641
2016-12-15,124.95,1.56,80.09615384615384
2016-12-16,123.0,1.56,78.84615384615384
2016-12-19,124.05,1.56,79.51923076923076
2016-12-20,124.65,1.56,79.90384615384616
2016-12-21,123.57,1.56,79.21153846153845
2016-12-22,123.78,1.56,79.34615384615384
2016-12-23,124.0,1.56,79.48717948717949
2016-12-27,124.15,1.56,79.58333333333333
2016-12-28,122.93,1.56,78.80128205128206
2016-12-29,123.73,1.56,79.31410256410257
2016-12-30,123.0,1.56,78.84615384615384
2017-01-03,124.0,1.56,79.48717948717949
2017-01-04,124.07,1.56,79.53205128205127
2017-01-05,123.36,1.56,79.07692307692308
2017-01-06,122.61,1.56,78.59615384615384
2017-01-09,121.11,1.56,77.63461538461539
2017-01-10,122.74,1.56,78.67948717948717
2017-01-11,123.01,1.56,78.8525641025641
2017-01-12,122.61,1.56,78.59615384615384
2017-01-13,124.26,1.56,79.65384615384616
2017-01-17,121.47,1.56,77.86538461538461
2017-01-18,122.81,1.56,78.72435897435898
2017-01-19,123.12,1.56,78.92307692307692
2017-01-20,123.06,1.56,78.88461538461539
2017-01-23,122.41,1.56,78.46794871794872
2017-01-24,123.38,1.56,79.08974358974359
2017-01-25,124.15,1.56,79.58333333333333
2017-01-26,122.75,1.56,78.68589743589743
2017-01-27,122.67,1.56,78.63461538461539
2017-01-30,122.02,1.56,78.21794871794872
2017-01-31,122.87,1.56,78.76282051282051
2017-02-01,123.05,1.56,78.87820512820512
2017-02-02,128.74,1.56,82.52564102564102
2017-02-03,130.22,1.56,83.47435897435896
2017-02-06,128.31,1.56,82.25
2017-02-07,128.43,1.56,82.32692307692308
2017-02-08,127.83,1.56,81.9423076923077
2017-02-09,128.69,1.56,82.49358974358974
2017-02-10,130.66,1.56,83.75641025641025
2017-02-13,131.07,1.56,84.01923076923076
2017-02-14,131.11,1.56,84.0448717948718
2017-02-15,132.34,1.56,84.83333333333333
2017-02-16,132.79,1.56,85.12179487179486
2017-02-17,133.98,1.56,85.88461538461537
2017-02-21,134.68,1.56,86.33333333333333
2017-02-22,132.67,1.56,85.04487179487178
2017-02-23,131.4,1.56,84.23076923076923
2017-02-24,131.8,1.56,84.48717948717949
2017-02-27,133.86,1.56,85.8076923076923
2017-02-28,131.41,1.56,84.23717948717949
2017-03-01,135.24,1.56,86.6923076923077
2017-03-02,132.06,1.52,86.88157894736842
2017-03-03,132.57,1.52,87.21710526315789
2017-03-06,131.9,1.52,86.77631578947368
2017-03-07,131.31,1.52,86.38815789473685
2017-03-08,129.4,1.52,85.13157894736842
2017-03-09,128.46,1.52,84.51315789473685
2017-03-10,129.55,1.52,85.23026315789474
2017-03-13,130.43,1.52,85.8092105263158
2017-03-14,129.73,1.52,85.34868421052632
2017-03-15,131.87,1.52,86.75657894736842
2017-03-16,131.16,1.52,86.28947368421052
2017-03-17,131.46,1.52,86.48684210526316
2017-03-20,129.78,1.52,85.38157894736842
2017-03-21,125.14,1.52,82.32894736842105
2017-03-22,124.17,1.52,81.6907894736842
2017-03-23,125.39,1.52,82.49342105263158
2017-03-24,124.91,1.52,82.17763157894737
2017-03-27,124.74,1.52,82.0657894736842
2017-03-28,127.04,1.52,83.57894736842105
2017-03-29,126.14,1.52,82.98684210526315
2017-03-30,127.1,1.52,83.61842105263158
2017-03-31,126.46,1.52,83.19736842105263
2017-04-03,126.02,1.52,82.9078947368421
2017-04-04,125.73,1.52,82.71710526315789
2017-04-05,124.53,1.52,81.92763157894737
2017-04-06,125.94,1.52,82.85526315789474
2017-04-07,126.67,1.52,83.33552631578948
2017-04-10,125.65,1.52,82.66447368421053
2017-04-11,127.25,1.52,83.71710526315789
2017-04-12,124.12,1.52,81.65789473684211
2017-04-13,121.96,1.52,80.23684210526315
2017-04-17,124.81,1.52,82.11184210526316
2017-04-18,124.87,1.52,82.15131578947368
2017-04-19,124.69,1.52,82.03289473684211
2017-04-20,126.86,1.52,83.46052631578947
2017-04-21,127.43,1.52,83.83552631578948
2017-04-24,131.81,1.52,86.71710526315789
2017-04-25,133.67,1.52,87.9407894736842
2017-04-26,134.26,1.52,88.32894736842104
2017-04-27,134.8,1.52,88.6842105263158
2017-04-28,134.83,1.52,88.70394736842105
2017-05-01,134.56,1.52,88.52631578947368
2017-05-02,134.52,1.52,88.5
2017-05-03,133.3,1.52,87.69736842105264
2017-05-04,135.69,1.52,89.26973684210526
2017-05-05,135.76,1.52,89.3157894736842
2017-05-08,135.48,1.52,89.13157894736841
2017-05-09,133.73,1.52,87.98026315789473
2017-05-10,133.27,1.52,87.67763157894737
2017-05-11,132.36,0.87,152.13793103448276
2017-05-12,130.87,0.87,150.42528735632183
2017-05-15,131.92,0.87,151.63218390804596
2017-05-16,131.55,0.87,151.20689655172416
2017-05-17,126.85,0.87,145.80459770114942
2017-05-18,126.05,0.87,144.88505747126436
2017-05-19,127.86,0.87,146.9655172413793
2017-05-22,129.06,0.87,148.3448275862069
2017-05-23,128.96,0.87,148.22988505747128
2017-05-24,128.93,0.87,148.19540229885058
2017-05-25,131.03,0.87,150.60919540229887
2017-05-26,131.35,0.87,150.97701149425288
2017-05-30,129.99,0.87,149.41379310344828
2017-05-31,131.51,0.87,151.16091954022988
2017-06-01,133.37,0.87,153.29885057471265
2017-06-02,133.84,0.87,153.83908045977012
2017-06-05,131.18,0.87,150.7816091954023
2017-06-06,129.87,0.87,149.27586206896552
2017-06-07,128.13,0.87,147.27586206896552
2017-06-08,131.1,0.87,150.68965517241378
2017-06-09,133.02,0.87,152.89655172413794
2017-06-12,131.02,0.87,150.5977011494253
2017-06-13,130.67,0.87,150.19540229885055
2017-06-14,130.0,0.87,149.42528735632183
2017-06-15,131.63,0.87,151.29885057471265
2017-06-16,130.97,0.87,150.54022988505747
2017-06-19,132.61,0.87,152.42528735632186
2017-06-20,129.32,0.87,148.64367816091954
2017-06-21,128.12,0.87,147.26436781609195
2017-06-22,126.95,0.87,145.91954022988506
2017-06-23,125.36,0.87,144.09195402298852
2017-06-26,126.24,0.87,145.10344827586206
2017-06-27,123.52,0.87,141.97701149425288
2017-06-28,125.73,0.87,144.51724137931035
2017-06-29,124.74,0.87,143.3793103448276
2017-06-30,127.65,0.87,146.72413793103448
2017-07-03,128.11,0.87,147.2528735632184
2017-07-05,131.28,0.87,150.89655172413794
2017-07-06,129.43,0.87,148.77011494252875
2017-07-07,133.25,0.87,153.16091954022988
2017-07-10,132.72,0.87,152.55172413793105
2017-07-11,133.04,0.87,152.91954022988506
2017-07-12,134.86,0.87,155.01149425287358
2017-07-13,133.68,0.87,153.6551724137931
2017-07-14,134.38,0.87,154.45977011494253
2017-07-17,135.68,0.87,155.95402298850576
2017-07-18,134.39,0.87,154.47126436781608
2017-07-19,136.5,0.87,156.89655172413794
2017-07-20,135.47,0.87,155.71264367816093
2017-07-21,135.97,0.87,156.28735632183907
2017-07-24,136.63,0.87,157.04597701149424
2017-07-25,137.41,0.87,157.94252873563218
2017-07-26,136.1,0.87,156.4367816091954
2017-07-27,135.95,0.87,156.26436781609195
2017-07-28,137.02,0.87,157.49425287356323
2017-07-31,136.34,0.87,156.71264367816093
2017-08-01,136.84,0.87,157.2873563218391
2017-08-02,138.63,0.87,159.3448275862069
2017-08-03,147.51,0.87,169.55172413793102
2017-08-04,148.3,0.87,170.45977011494253
2017-08-07,147.13,0.87,169.11494252873564
2017-08-08,146.8,1.7,86.3529411764706
2017-08-09,147.12,1.7,86.54117647058824
2017-08-10,144.98,1.7,85.28235294117647
2017-08-11,144.77,1.7,85.15882352941178
2017-08-14,147.16,1.7,86.56470588235294
2017-08-15,146.98,1.7,86.45882352941176
2017-08-16,147.29,1.7,86.64117647058823
2017-08-17,144.01,1.7,84.71176470588235
2017-08-18,143.94,1.7,84.67058823529412
2017-08-21,143.52,1.7,84.42352941176472
2017-08-22,144.95,1.7,85.26470588235294
2017-08-23,144.45,1.7,84.97058823529412
2017-08-24,145.53,1.7,85.60588235294118
2017-08-25,145.31,1.7,85.4764705882353
2017-08-28,145.4,1.7,85.52941176470588
2017-08-29,147.6,1.7,86.82352941176471
2017-08-30,148.76,1.7,87.50588235294117
2017-08-31,150.06,1.7,88.27058823529413
2017-09-01,150.55,1.7,88.55882352941177
2017-09-05,148.9,1.7,87.58823529411765
2017-09-06,148.62,1.7,87.4235294117647
2017-09-07,149.02,1.7,87.65882352941178
2017-09-08,151.03,1.7,88.84117647058824
2017-09-11,153.64,1.7,90.37647058823529
2017-09-12,154.61,1.7,90.94705882352942
2017-09-13,154.5,1.7,90.88235294117648
2017-09-14,154.7,1.7,91.0
2017-09-15,155.18,1.7,91.28235294117648
2017-09-18,158.25,1.7,93.08823529411765
2017-09-19,158.84,1.7,93.43529411764706
2017-09-20,160.2,1.7,94.23529411764706
2017-09-21,160.76,1.7,94.56470588235294
2017-09-22,161.03,1.7,94.72352941176472
2017-09-25,160.45,1.7,94.38235294117646
2017-09-26,159.31,1.7,93.71176470588236
2017-09-27,160.56,1.7,94.44705882352942
2017-09-28,159.48,1.7,93.81176470588235
2017-09-29,159.18,1.7,93.63529411764706
2017-10-02,163.07,1.7,95.9235294117647
2017-10-03,163.04,1.7,95.90588235294118
2017-10-04,162.56,1.7,95.62352941176471
2017-10-05,163.01,1.7,95.88823529411765
2017-10-06,163.02,1.7,95.89411764705883
2017-10-09,163.62,1.7,96.24705882352941
2017-10-10,164.44,1.7,96.72941176470589
2017-10-11,162.66,1.7,95.68235294117648
2017-10-12,164.99,1.7,97.0529411764706
2017-10-13,162.97,1.7,95.86470588235294
2017-10-16,161.95,1.7,95.26470588235294
2017-10-17,161.53,1.7,95.01764705882353
2017-10-18,163.06,1.7,95.91764705882353
2017-10-19,163.59,1.7,96.22941176470589
2017-10-20,165.42,1.7,97.30588235294117
2017-10-23,166.15,1.7,97.73529411764706
2017-10-24,167.62,1.7,98.60000000000001
2017-10-25,167.58,1.7,98.57647058823531
2017-10-26,167.49,1.7,98.52352941176471
2017-10-27,168.22,1.7,98.95294117647059
2017-10-30,168.88,1.7,99.34117647058824
2017-10-31,169.96,1.7,99.9764705882353
2017-11-01,169.86,1.7,99.91764705882353
2017-11-02,178.09,1.7,104.75882352941177
2017-11-03,182.4,1.7,107.29411764705883
2017-11-06,183.49,1.7,107.93529411764706
2017-11-07,184.25,1.96,94.00510204081633
2017-11-08,185.5,1.96,94.64285714285714
2017-11-09,180.33,1.96,92.00510204081634
2017-11-10,180.63,1.96,92.15816326530611
2017-11-13,179.37,1.96,91.51530612244899
2017-11-14,178.94,1.96,91.29591836734694
2017-11-15,178.42,1.96,91.03061224489795
2017-11-16,181.09,1.96,92.39285714285715
2017-11-17,179.5,1.96,91.58163265306122
2017-11-20,179.8,1.96,91.73469387755102
2017-11-21,185.0,1.96,94.38775510204081
2017-11-22,183.81,1.96,93.78061224489797
2017-11-24,185.14,1.96,94.45918367346938
2017-11-27,183.8,1.96,93.77551020408164
2017-11-28,185.3,1.96,94.54081632653062
2017-11-29,183.51,1.96,93.62755102040816
2017-11-30,186.24,1.96,95.02040816326532
2017-12-01,183.49,1.96,93.61734693877551
2017-12-04,181.92,1.96,92.81632653061224
2017-12-05,179.52,1.96,91.59183673469389
2017-12-06,180.41,1.96,92.04591836734694
2017-12-07,180.06,1.96,91.86734693877551
2017-12-08,180.58,1.96,92.1326530612245
2017-12-11,177.35,1.96,90.48469387755102
2017-12-12,178.39,1.96,91.01530612244898
2017-12-13,183.23,1.96,93.48469387755102
2017-12-14,180.93,1.96,92.31122448979592
2017-12-15,184.36,1.96,94.06122448979593
2017-12-18,183.09,1.96,93.41326530612245
2017-12-19,182.75,1.96,93.23979591836735
2017-12-20,181.78,1.96,92.74489795918367
2017-12-21,181.31,1.96,92.50510204081633
2017-12-22,181.24,1.96,92.46938775510205
2017-12-26,181.83,1.96,92.77040816326532
2017-12-27,183.86,1.96,93.80612244897961
2017-12-28,181.11,1.96,92.4030612244898
2017-12-29,181.15,1.96,92.4234693877551
2018-01-02,184.34,1.96,94.05102040816327
2018-01-03,184.09,1.96,93.9234693877551
2018-01-04,187.12,1.96,95.46938775510205
2018-01-05,186.31,1.96,95.0561224489796
2018-01-08,188.58,1.96,96.21428571428572
2018-01-09,188.89,1.96,96.37244897959184
2018-01-10,187.5,1.96,95.66326530612245
2018-01-11,188.7,1.96,96.27551020408163
2018-01-12,193.28,1.96,98.61224489795919
2018-01-16,193.08,1.96,98.51020408163266
2018-01-17,190.66,1.96,97.27551020408163
2018-01-18,190.63,1.96,97.26020408163265
2018-01-19,191.93,1.96,97.9234693877551
2018-01-22,191.04,1.96,97.46938775510203
2018-01-23,192.0,1.96,97.95918367346938
2018-01-24,194.81,1.96,99.39285714285714
2018-01-25,197.25,1.96,100.63775510204081
2018-01-26,198.89,1.96,101.47448979591836
2018-01-29,199.49,1.96,101.78061224489797
2018-01-30,194.43,1.96,99.19897959183675
2018-01-31,190.92,1.96,97.40816326530611
2018-02-01,192.0,1.96,97.95918367346938
2018-02-02,190.02,1.96,96.94897959183675
2018-02-05,181.38,1.96,92.54081632653062
2018-02-06,179.06,1.96,91.35714285714286
2018-02-07,181.09,1.96,92.39285714285715
2018-02-08,175.56,1.96,89.57142857142857
2018-02-09,179.02,1.96,91.33673469387756
2018-02-12,180.19,1.96,91.93367346938776
2018-02-13,182.25,1.96,92.98469387755102
2018-02-14,186.28,1.96,95.04081632653062
2018-02-15,191.91,1.96,97.91326530612245
2018-02-16,193.5,1.96,98.72448979591837
2018-02-20,194.59,1.96,99.28061224489797
2018-02-21,191.85,1.96,97.88265306122449
2018-02-22,188.86,1.96,96.35714285714286
2018-02-23,190.14,1.96,97.01020408163265
2018-02-26,191.19,1.96,97.54591836734694
2018-02-27,187.48,1.92,97.64583333333333
2018-02-28,185.95,1.92,96.84895833333333
2018-03-01,183.03,1.92,95.328125
2018-03-02,184.88,1.92,96.29166666666667
2018-03-05,188.98,1.92,98.42708333333333
2018-03-06,189.64,1.92,98.77083333333333
2018-03-07,189.22,1.92,98.55208333333334
2018-03-08,190.83,1.92,99.39062500000001
2018-03-09,194.28,1.92,101.1875
2018-03-12,192.93,1.92,100.48437500000001
2018-03-13,192.22,1.92,100.11458333333334
2018-03-14,189.58,1.92,98.73958333333334
2018-03-15,190.95,1.92,99.453125
2018-03-16,190.55,1.92,99.24479166666667
2018-03-19,190.69,1.92,99.31770833333334
2018-03-20,192.5,1.92,100.26041666666667
2018-03-21,193.09,1.92,100.56770833333334
2018-03-22,186.13,1.92,96.94270833333333
2018-03-23,183.89,1.92,95.77604166666666
2018-03-26,190.01,1.92,98.96354166666667
2018-03-27,186.04,1.92,96.89583333333333
2018-03-28,183.59,1.92,95.61979166666667
2018-03-29,187.17,1.92,97.484375
2018-04-02,183.53,1.92,95.58854166666667
2018-04-03,185.73,1.92,96.734375
2018-04-04,186.61,1.92,97.19270833333334
2018-04-05,190.46,1.92,99.19791666666667
2018-04-06,185.57,1.92,96.65104166666667
2018-04-09,186.14,1.92,96.94791666666666
2018-04-10,189.57,1.92,98.734375
2018-04-11,190.25,1.92,99.08854166666667
2018-04-12,194.14,1.92,101.11458333333333
2018-04-13,193.46,1.92,100.76041666666667
2018-04-16,196.97,1.92,102.58854166666667
2018-04-17,197.17,1.92,102.69270833333333
2018-04-18,196.4,1.92,102.29166666666667
2018-04-19,198.42,1.92,103.34375
2018-04-20,198.34,1.92,103.30208333333334
2018-04-23,198.87,1.92,103.578125
2018-04-24,194.96,1.92,101.54166666666667
2018-04-25,193.39,1.92,100.72395833333333
2018-04-26,193.1,1.92,100.57291666666667
2018-04-27,190.42,1.92,99.17708333333333
2018-04-30,187.09,1.92,97.44270833333334
2018-05-01,180.65,1.92,94.08854166666667
2018-05-02,179.99,1.92,93.74479166666667
2018-05-03,183.58,1.92,95.61458333333334
2018-05-04,193.14,1.92,100.59375
2018-05-07,195.22,1.92,101.67708333333334
2018-05-08,197.01,1.87,105.35294117647058
2018-05-09,197.91,1.87,105.83422459893048
2018-05-10,198.99,1.87,106.41176470588235
2018-05-11,198.27,1.87,106.02673796791444
2018-05-14,196.72,1.87,105.19786096256684
2018-05-15,195.62,1.87,104.6096256684492
2018-05-16,195.89,1.87,104.75401069518715
2018-05-17,196.69,1.87,105.18181818181817
2018-05-18,197.85,1.87,105.80213903743315
2018-05-21,199.78,1.87,106.83422459893048
2018-05-22,196.59,1.87,105.1283422459893
2018-05-23,199.19,1.87,106.5187165775401
2018-05-24,201.49,1.87,107.74866310160428
2018-05-25,198.94,1.87,106.3850267379679
2018-05-29,198.01,1.87,105.88770053475935
2018-05-30,204.05,1.87,109.11764705882354
2018-05-31,201.46,1.87,107.73262032085562
2018-06-01,205.6,1.87,109.94652406417111
2018-06-04,205.29,1.87,109.78074866310159
2018-06-05,208.46,1.87,111.475935828877
2018-06-06,210.33,1.87,112.475935828877
2018-06-07,210.54,1.87,112.58823529411764
2018-06-08,213.77,1.87,114.31550802139037
2018-06-11,209.87,1.87,112.22994652406416
2018-06-12,208.9,1.87,111.71122994652406
2018-06-13,208.22,1.87,111.3475935828877
2018-06-14,206.75,1.87,110.5614973262032
2018-06-15,204.88,1.87,109.5614973262032
2018-06-18,204.98,1.87,109.61497326203208
2018-06-19,201.51,1.87,107.75935828877004
2018-06-20,201.45,1.87,107.72727272727272
2018-06-21,199.27,1.87,106.56149732620321
2018-06-22,202.03,1.87,108.03743315508021
2018-06-25,197.46,1.87,105.59358288770053
2018-06-26,199.77,1.87,106.8288770053476
2018-06-27,197.5,1.87,105.61497326203208
2018-06-28,198.9,1.87,106.36363636363636
2018-06-29,199.06,1.87,106.44919786096256
2018-07-02,200.16,1.87,107.03743315508021
2018-07-03,200.39,1.87,107.16042780748661
2018-07-05,200.46,1.87,107.19786096256685
2018-07-06,200.53,1.87,107.23529411764706
2018-07-09,204.58,1.87,109.40106951871658
2018-07-10,203.82,1.87,108.9946524064171
2018-07-11,200.24,1.87,107.08021390374331
2018-07-12,204.97,1.87,109.6096256684492
2018-07-13,207.76,1.87,111.10160427807486
2018-07-16,208.1,1.87,111.28342245989303
2018-07-17,209.48,1.87,112.02139037433155
2018-07-18,210.23,1.87,112.42245989304811
2018-07-19,210.96,1.87,112.81283422459893
2018-07-20,212.56,1.87,113.66844919786095
2018-07-23,208.91,1.87,111.71657754010694
2018-07-24,211.15,1.87,112.91443850267379
2018-07-25,214.65,1.87,114.78609625668449
2018-07-26,218.23,1.87,116.70053475935828
2018-07-27,217.57,1.87,116.3475935828877
2018-07-30,216.25,1.87,115.64171122994652
2018-07-31,219.42,1.87,117.33689839572192
2018-08-01,218.88,1.87,117.04812834224597
2018-08-02,226.78,1.87,121.27272727272727
2018-08-03,228.0,1.87,121.92513368983957
2018-08-06,226.36,2.4,94.31666666666668
2018-08-07,231.48,2.4,96.45
2018-08-08,232.63,2.4,96.92916666666667
2018-08-09,232.0,2.4,96.66666666666667
2018-08-10,231.45,2.4,96.4375
2018-08-13,231.01,2.4,96.25416666666666
2018-08-14,232.95,2.4,97.0625
2018-08-15,229.82,2.4,95.75833333333334
2018-08-16,232.83,2.4,97.0125
2018-08-17,234.0,2.4,97.5
2018-08-20,233.94,2.4,97.47500000000001
2018-08-21,235.67,2.4,98.19583333333333
2018-08-22,233.43,2.4,97.2625
2018-08-23,231.98,2.4,96.65833333333333
2018-08-24,232.88,2.4,97.03333333333333
2018-08-27,235.55,2.4,98.14583333333334
2018-08-28,237.1,2.4,98.79166666666667
2018-08-29,237.82,2.4,99.09166666666667
2018-08-30,236.19,2.4,98.41250000000001
2018-08-31,237.26,2.4,98.85833333333333
