date,LYB,LYB_EPS,PE Ratio
2018-01-30,118.85,2.67,44.51310861423221
2018-01-31,119.84,2.67,44.88389513108614
2018-02-01,117.56,2.67,44.029962546816485
2018-02-02,112.17,2.67,42.01123595505618
2018-02-05,108.77,2.67,40.737827715355806
2018-02-06,113.82,2.67,42.62921348314607
2018-02-07,110.27,2.67,41.29962546816479
2018-02-08,105.79,2.67,39.62172284644195
2018-02-09,106.99,2.67,40.071161048689135
2018-02-12,109.7,2.67,41.08614232209738
2018-02-13,109.64,2.67,41.06367041198502
2018-02-14,112.0,2.67,41.947565543071164
2018-02-15,109.97,2.67,41.187265917603
2018-02-16,108.61,2.67,40.67790262172285
2018-02-20,108.59,2.67,40.67041198501873
2018-02-21,109.09,2.67,40.857677902621724
2018-02-22,110.83,4.77,23.234800838574426
2018-02-23,111.6,4.77,23.39622641509434
2018-02-26,110.51,4.77,23.16771488469602
2018-02-27,109.66,4.77,22.9895178197065
2018-02-28,108.22,4.77,22.68763102725367
2018-03-01,108.13,4.77,22.668763102725368
2018-03-02,107.21,4.77,22.47589098532495
2018-03-05,108.67,4.77,22.78197064989518
2018-03-06,109.74,4.77,23.0062893081761
2018-03-07,109.38,4.77,22.930817610062896
2018-03-08,109.37,4.77,22.928721174004195
2018-03-09,112.28,4.77,23.538784067085956
2018-03-12,111.14,4.77,23.299790356394134
2018-03-13,110.34,4.77,23.132075471698116
2018-03-14,108.75,4.77,22.798742138364783
2018-03-15,107.47,4.77,22.530398322851156
2018-03-16,107.18,4.77,22.46960167714885
2018-03-19,106.77,4.77,22.38364779874214
2018-03-20,107.47,4.77,22.530398322851156
2018-03-21,111.21,4.77,23.31446540880503
2018-03-22,106.6,4.77,22.348008385744237
2018-03-23,104.55,4.77,21.918238993710695
2018-03-26,105.09,4.77,22.031446540880506
2018-03-27,104.14,4.77,21.832285115303986
2018-03-28,103.15,4.77,21.624737945492665
2018-03-29,105.68,4.77,22.15513626834382
2018-04-02,103.71,4.77,21.742138364779876
2018-04-03,104.14,4.77,21.832285115303986
2018-04-04,102.73,4.77,21.536687631027256
2018-04-05,104.85,4.77,21.9811320754717
2018-04-06,100.79,4.77,21.129979035639415
2018-04-09,99.43,4.77,20.844863731656186
2018-04-10,102.34,4.77,21.454926624737947
2018-04-11,102.21,4.77,21.427672955974842
2018-04-12,103.7,4.77,21.740041928721176
2018-04-13,103.04,4.77,21.601677148846964
2018-04-16,104.54,4.77,21.916142557651995
2018-04-17,106.04,4.77,22.230607966457026
2018-04-18,108.87,4.77,22.823899371069185
2018-04-19,107.6,4.77,22.557651991614257
2018-04-20,107.68,4.77,22.574423480083862
2018-04-23,108.32,4.77,22.70859538784067
2018-04-24,105.94,4.77,22.209643605870024
2018-04-25,105.39,4.77,22.094339622641513
2018-04-26,106.49,4.77,22.324947589098535
2018-04-27,106.67,3.12,34.18910256410256
2018-04-30,105.73,3.12,33.88782051282051
2018-05-01,103.79,3.12,33.26602564102564
2018-05-02,104.75,3.12,33.57371794871795
2018-05-03,103.95,3.12,33.31730769230769
2018-05-04,104.79,3.12,33.58653846153846
2018-05-07,104.6,3.12,33.52564102564102
2018-05-08,104.54,3.12,33.506410256410255
2018-05-09,109.9,3.12,35.22435897435898
2018-05-10,112.42,3.12,36.032051282051285
2018-05-11,112.57,3.12,36.080128205128204
2018-05-14,111.98,3.12,35.89102564102564
2018-05-15,112.17,3.12,35.95192307692307
2018-05-16,115.31,3.12,36.958333333333336
2018-05-17,116.19,3.12,37.24038461538461
2018-05-18,116.22,3.12,37.25
2018-05-21,117.53,3.12,37.669871794871796
2018-05-22,116.17,3.12,37.23397435897436
2018-05-23,115.66,3.12,37.07051282051282
2018-05-24,117.02,3.12,37.506410256410255
2018-05-25,113.76,3.12,36.46153846153846
2018-05-29,111.45,3.12,35.72115384615385
2018-05-30,113.88,3.12,36.5
2018-05-31,112.12,3.12,35.93589743589744
2018-06-01,113.12,3.12,36.256410256410255
2018-06-04,113.39,3.12,36.342948717948715
2018-06-05,115.44,3.12,37.0
2018-06-06,118.04,3.12,37.833333333333336
2018-06-07,118.54,3.12,37.993589743589745
2018-06-08,118.09,3.12,37.84935897435897
2018-06-11,117.53,3.12,37.669871794871796
2018-06-12,117.67,3.12,37.71474358974359
2018-06-13,115.53,3.12,37.02884615384615
2018-06-14,114.15,3.12,36.58653846153846
2018-06-15,115.32,3.12,36.96153846153846
2018-06-18,114.71,3.12,36.766025641025635
2018-06-19,111.25,3.12,35.65705128205128
2018-06-20,110.0,3.12,35.256410256410255
2018-06-21,108.02,3.12,34.62179487179487
2018-06-22,111.02,3.12,35.58333333333333
2018-06-25,107.62,3.12,34.493589743589745
2018-06-26,108.3,3.12,34.71153846153846
2018-06-27,109.04,3.12,34.94871794871795
2018-06-28,109.35,3.12,35.04807692307692
2018-06-29,109.85,3.12,35.20833333333333
2018-07-02,107.55,3.12,34.47115384615385
2018-07-03,106.76,3.12,34.217948717948715
2018-07-05,107.83,3.12,34.56089743589743
2018-07-06,108.57,3.12,34.79807692307692
2018-07-09,110.53,3.12,35.42628205128205
2018-07-10,110.19,3.12,35.31730769230769
2018-07-11,106.68,3.12,34.19230769230769
2018-07-12,106.72,3.12,34.205128205128204
2018-07-13,107.38,3.12,34.416666666666664
2018-07-16,106.22,3.12,34.044871794871796
2018-07-17,108.11,3.12,34.65064102564102
2018-07-18,108.61,3.12,34.81089743589744
2018-07-19,108.56,3.12,34.794871794871796
2018-07-20,107.93,3.12,34.59294871794872
2018-07-23,107.58,3.12,34.480769230769226
2018-07-24,108.37,3.12,34.73397435897436
2018-07-25,109.42,3.12,35.07051282051282
2018-07-26,110.95,3.12,35.56089743589744
2018-07-27,109.49,3.12,35.092948717948715
2018-07-30,109.11,3.12,34.97115384615385
2018-07-31,110.79,3.12,35.50961538461539
2018-08-01,110.11,3.12,35.291666666666664
2018-08-02,108.47,3.12,34.76602564102564
2018-08-03,112.15,4.22,26.57582938388626
2018-08-06,113.01,4.22,26.779620853080573
2018-08-07,113.4,4.22,26.872037914691948
2018-08-08,113.07,4.22,26.79383886255924
2018-08-09,113.38,4.22,26.86729857819905
2018-08-10,112.57,4.22,26.675355450236967
2018-08-13,111.58,4.22,26.440758293838865
2018-08-14,113.19,4.22,26.822274881516588
2018-08-15,110.76,4.22,26.246445497630333
2018-08-16,111.95,4.22,26.528436018957347
2018-08-17,113.1,4.22,26.80094786729858
2018-08-20,113.99,4.22,27.011848341232227
2018-08-21,114.94,4.22,27.23696682464455
2018-08-22,114.77,4.22,27.196682464454977
2018-08-23,114.03,4.22,27.021327014218013
2018-08-24,115.12,4.22,27.279620853080573
2018-08-27,115.95,4.22,27.476303317535546
2018-08-28,114.97,4.22,27.24407582938389
2018-08-29,114.98,4.22,27.246445497630333
2018-08-30,113.65,4.22,26.931279620853083
2018-08-31,112.78,4.22,26.725118483412324
2018-09-04,111.01,4.22,26.30568720379147
2018-09-05,111.67,4.22,26.462085308056874
2018-09-06,112.24,4.22,26.597156398104264
2018-09-07,108.63,4.22,25.74170616113744
2018-09-10,106.88,4.22,25.32701421800948
2018-09-11,106.54,4.22,25.246445497630333
2018-09-12,106.09,4.22,25.139810426540286
2018-09-13,104.96,4.22,24.872037914691944
2018-09-14,105.31,4.22,24.954976303317537
2018-09-17,103.46,4.22,24.51658767772512
2018-09-18,102.1,4.22,24.194312796208532
2018-09-19,102.71,4.22,24.338862559241708
2018-09-20,104.49,4.22,24.760663507109005
2018-09-21,105.21,4.22,24.93127962085308
2018-09-24,104.35,4.22,24.72748815165877
2018-09-25,104.8,4.22,24.834123222748815
2018-09-26,104.29,4.22,24.713270142180097
2018-09-27,102.78,4.22,24.355450236966828
2018-09-28,102.51,4.22,24.2914691943128
2018-10-01,104.04,4.22,24.65402843601896
2018-10-02,105.73,4.22,25.05450236966825
2018-10-03,105.78,4.22,25.066350710900476
2018-10-04,103.92,4.22,24.625592417061615
2018-10-05,103.5,4.22,24.526066350710902
2018-10-08,104.22,4.22,24.696682464454977
2018-10-09,99.71,4.22,23.627962085308056
2018-10-10,97.62,4.22,23.13270142180095
2018-10-11,97.03,4.22,22.992890995260666
2018-10-12,97.5,4.22,23.104265402843602
2018-10-15,96.94,4.22,22.971563981042653
2018-10-16,97.63,4.22,23.135071090047393
2018-10-17,96.22,4.22,22.80094786729858
2018-10-18,94.79,4.22,22.462085308056874
2018-10-19,93.59,4.22,22.177725118483416
2018-10-22,91.94,4.22,21.786729857819907
2018-10-23,90.0,4.22,21.32701421800948
2018-10-24,86.57,4.22,20.51421800947867
2018-10-25,89.2,4.22,21.13744075829384
2018-10-26,89.23,4.22,21.144549763033176
2018-10-29,88.45,4.22,20.95971563981043
2018-10-30,88.82,2.86,31.055944055944053
2018-10-31,89.27,2.86,31.213286713286713
2018-11-01,92.53,2.86,32.35314685314685
2018-11-02,93.1,2.86,32.55244755244755
2018-11-05,93.49,2.86,32.68881118881119
2018-11-06,95.08,2.86,33.24475524475525
2018-11-07,96.85,2.86,33.86363636363636
2018-11-08,96.53,2.86,33.75174825174825
2018-11-09,96.06,2.86,33.58741258741259
2018-11-12,95.24,2.86,33.3006993006993
2018-11-13,92.07,2.86,32.19230769230769
2018-11-14,91.88,2.86,32.12587412587413
2018-11-15,93.44,2.86,32.67132867132867
2018-11-16,95.43,2.86,33.367132867132874
2018-11-19,92.78,2.86,32.44055944055944
2018-11-20,91.4,2.86,31.95804195804196
2018-11-21,92.38,2.86,32.3006993006993
2018-11-23,90.84,2.86,31.762237762237763
2018-11-26,92.1,2.86,32.2027972027972
2018-11-27,91.18,2.86,31.881118881118883
2018-11-28,92.02,2.86,32.17482517482517
2018-11-29,93.02,2.86,32.52447552447553
2018-11-30,93.31,2.86,32.62587412587413
2018-12-03,94.32,2.86,32.97902097902098
2018-12-04,90.57,2.86,31.667832167832167
2018-12-06,88.23,2.86,30.849650349650354
2018-12-07,84.37,2.86,29.500000000000004
2018-12-10,84.43,2.86,29.520979020979023
2018-12-11,84.82,2.86,29.657342657342657
2018-12-12,85.44,2.86,29.874125874125873
2018-12-13,83.68,2.86,29.258741258741264
2018-12-14,82.34,2.86,28.790209790209794
2018-12-17,82.19,2.86,28.737762237762237
2018-12-18,82.46,2.86,28.83216783216783
2018-12-19,80.66,2.86,28.202797202797203
2018-12-20,79.57,2.86,27.82167832167832
2018-12-21,79.01,2.86,27.62587412587413
2018-12-24,78.52,2.86,27.454545454545453
2018-12-26,81.42,2.86,28.46853146853147
2018-12-27,83.43,2.86,29.171328671328673
2018-12-28,82.38,2.86,28.804195804195803
2018-12-31,83.16,2.86,29.076923076923077
2019-01-02,83.89,2.86,29.332167832167833
2019-01-03,82.26,2.86,28.762237762237767
2019-01-04,86.7,2.86,30.314685314685317
2019-01-07,86.94,2.86,30.3986013986014
2019-01-08,88.61,2.86,30.982517482517483
2019-01-09,88.11,2.86,30.80769230769231
2019-01-10,87.4,2.86,30.559440559440564
2019-01-11,86.0,2.86,30.06993006993007
2019-01-14,85.71,2.86,29.968531468531467
2019-01-15,84.58,2.86,29.573426573426573
2019-01-16,84.78,2.86,29.643356643356643
2019-01-17,85.85,2.86,30.017482517482517
2019-01-18,87.86,2.86,30.72027972027972
2019-01-22,85.8,2.86,30.0
2019-01-23,84.43,2.86,29.520979020979023
2019-01-24,83.96,2.86,29.356643356643357
2019-01-25,86.21,2.86,30.143356643356643
2019-01-28,86.14,2.86,30.11888111888112
2019-01-29,87.09,2.86,30.451048951048953
2019-01-30,88.22,2.86,30.846153846153847
2019-01-31,86.97,2.86,30.40909090909091
2019-02-01,88.89,2.86,31.080419580419584
2019-02-04,87.69,2.86,30.66083916083916
2019-02-05,87.57,2.86,30.618881118881117
2019-02-06,87.2,2.86,30.489510489510494
2019-02-07,84.59,2.86,29.57692307692308
2019-02-08,84.58,2.86,29.573426573426573
2019-02-11,83.91,2.86,29.33916083916084
2019-02-12,85.46,2.86,29.88111888111888
2019-02-13,86.05,2.86,30.087412587412587
2019-02-14,86.32,2.86,30.18181818181818
2019-02-15,87.64,2.86,30.643356643356643
2019-02-19,87.48,2.86,30.58741258741259
2019-02-20,89.16,2.86,31.174825174825173
2019-02-21,88.5,1.84,48.097826086956516
2019-02-22,89.14,1.84,48.44565217391304
2019-02-25,88.59,1.84,48.14673913043478
2019-02-26,86.86,1.84,47.20652173913043
2019-02-27,86.69,1.84,47.1141304347826
2019-02-28,85.52,1.84,46.47826086956521
2019-03-01,85.05,1.84,46.222826086956516
2019-03-04,85.1,1.84,46.24999999999999
2019-03-05,84.12,1.84,45.71739130434783
2019-03-06,89.26,1.84,48.51086956521739
2019-03-07,87.11,1.84,47.34239130434782
2019-03-08,87.14,1.84,47.358695652173914
2019-03-11,88.7,1.84,48.20652173913044
2019-03-12,89.28,1.84,48.52173913043478
2019-03-13,88.88,1.84,48.30434782608695
2019-03-14,87.44,1.84,47.52173913043478
2019-03-15,87.0,1.84,47.28260869565217
2019-03-18,87.27,1.84,47.42934782608695
2019-03-19,86.96,1.84,47.260869565217384
2019-03-20,86.33,1.84,46.91847826086956
2019-03-21,88.31,1.84,47.994565217391305
2019-03-22,85.07,1.84,46.23369565217391
2019-03-25,83.47,1.84,45.36413043478261
2019-03-26,84.31,1.84,45.82065217391304
2019-03-27,83.49,1.84,45.37499999999999
2019-03-28,83.86,1.84,45.576086956521735
2019-03-29,84.08,1.84,45.69565217391304
2019-04-01,87.17,1.84,47.375
2019-04-02,89.36,1.84,48.565217391304344
2019-04-03,90.58,1.84,49.22826086956521
2019-04-04,92.2,1.84,50.108695652173914
2019-04-05,91.06,1.84,49.48913043478261
2019-04-08,91.33,1.84,49.63586956521739
2019-04-09,90.25,1.84,49.04891304347826
2019-04-10,89.56,1.84,48.67391304347826
2019-04-11,90.51,1.84,49.19021739130435
2019-04-12,92.29,1.84,50.15760869565217
2019-04-15,92.22,1.84,50.119565217391305
2019-04-16,92.17,1.84,50.09239130434783
2019-04-17,91.76,1.84,49.869565217391305
2019-04-18,91.79,1.84,49.88586956521739
2019-04-22,91.99,1.84,49.9945652173913
2019-04-23,92.01,1.84,50.005434782608695
2019-04-24,90.59,1.84,49.233695652173914
2019-04-25,88.66,1.84,48.18478260869565
2019-04-26,88.01,2.19,40.18721461187215
2019-04-29,89.09,2.19,40.68036529680366
2019-04-30,88.23,2.19,40.28767123287672
2019-05-01,86.47,2.19,39.48401826484018
2019-05-02,85.96,2.19,39.25114155251141
2019-05-03,87.02,2.19,39.735159817351594
2019-05-06,85.21,2.19,38.90867579908676
2019-05-07,83.25,2.19,38.013698630136986
2019-05-08,82.99,2.19,37.89497716894977
2019-05-09,81.98,2.19,37.433789954337904
2019-05-10,82.66,2.19,37.74429223744292
2019-05-13,79.9,2.19,36.48401826484019
2019-05-14,80.52,2.19,36.76712328767123
2019-05-15,80.74,2.19,36.8675799086758
2019-05-16,81.8,2.19,37.35159817351598
2019-05-17,80.15,2.19,36.59817351598174
2019-05-20,79.86,2.19,36.465753424657535
2019-05-21,81.58,2.19,37.25114155251141
2019-05-22,80.65,2.19,36.82648401826484
2019-05-23,78.65,2.19,35.913242009132425
2019-05-24,77.93,2.19,35.584474885844756
2019-05-28,76.99,2.19,35.15525114155251
2019-05-29,77.78,2.19,35.51598173515982
2019-05-30,77.41,2.19,35.34703196347032
2019-05-31,74.25,2.19,33.9041095890411
2019-06-03,77.69,2.19,35.47488584474886
2019-06-04,82.05,2.19,37.465753424657535
2019-06-05,80.98,2.19,36.977168949771695
2019-06-06,80.36,2.19,36.69406392694064
2019-06-07,79.22,2.19,36.17351598173516
2019-06-10,83.65,2.19,38.19634703196348
2019-06-11,84.51,2.19,38.589041095890416
2019-06-12,85.39,2.19,38.990867579908674
2019-06-13,86.39,2.19,39.44748858447489
2019-06-14,86.5,2.19,39.49771689497717
2019-06-17,85.71,2.19,39.13698630136986
2019-06-18,86.55,2.19,39.52054794520548
2019-06-19,86.21,2.19,39.36529680365297
2019-06-20,86.59,2.19,39.53881278538813
2019-06-21,86.46,2.19,39.47945205479452
2019-06-24,86.96,2.19,39.70776255707762
2019-06-25,86.57,2.19,39.5296803652968
2019-06-26,86.27,2.19,39.39269406392694
2019-06-27,86.64,2.19,39.56164383561644
2019-06-28,86.13,2.19,39.32876712328767
2019-07-01,87.28,2.19,39.853881278538815
2019-07-02,87.08,2.19,39.76255707762557
2019-07-03,87.35,2.19,39.885844748858446
2019-07-05,87.42,2.19,39.917808219178085
2019-07-08,87.37,2.19,39.89497716894977
2019-07-09,84.65,2.19,38.652968036529685
2019-07-10,84.08,2.19,38.39269406392694
2019-07-11,84.92,2.19,38.77625570776256
2019-07-12,86.05,2.19,39.29223744292237
2019-07-15,85.88,2.19,39.214611872146115
2019-07-16,87.8,2.19,40.09132420091324
2019-07-17,85.73,2.19,39.14611872146119
2019-07-18,85.72,2.19,39.141552511415526
2019-07-19,85.92,2.19,39.23287671232877
2019-07-22,84.22,2.19,38.45662100456621
2019-07-23,86.15,2.19,39.337899543379
2019-07-24,86.36,2.19,39.433789954337904
2019-07-25,85.51,2.19,39.045662100456624
2019-07-26,85.34,2.19,38.96803652968037
2019-07-29,83.87,2.19,38.29680365296804
2019-07-30,84.39,2.19,38.534246575342465
2019-07-31,83.69,2.19,38.21461187214612
2019-08-01,81.49,2.19,37.210045662100455
2019-08-02,76.14,2.7,28.2
2019-08-05,76.31,2.7,28.262962962962963
2019-08-06,75.8,2.7,28.074074074074073
2019-08-07,75.94,2.7,28.125925925925923
2019-08-08,77.13,2.7,28.566666666666663
2019-08-09,75.42,2.7,27.933333333333334
2019-08-12,72.93,2.7,27.011111111111113
2019-08-13,75.61,2.7,28.003703703703703
2019-08-14,72.71,2.7,26.929629629629627
2019-08-15,72.6,2.7,26.888888888888886
2019-08-16,74.25,2.7,27.499999999999996
2019-08-19,74.88,2.7,27.73333333333333
2019-08-20,72.7,2.7,26.925925925925924
2019-08-21,73.13,2.7,27.085185185185182
2019-08-22,72.14,2.7,26.71851851851852
2019-08-23,69.03,2.7,25.566666666666666
2019-08-26,69.55,2.7,25.759259259259256
2019-08-27,69.75,2.7,25.833333333333332
2019-08-28,72.02,2.7,26.67407407407407
2019-08-29,75.33,2.7,27.9
2019-08-30,77.38,2.7,28.659259259259255
2019-09-03,74.82,2.7,27.711111111111105
2019-09-04,75.82,2.7,28.08148148148148
2019-09-05,77.6,2.7,28.740740740740737
2019-09-06,78.05,2.7,28.907407407407405
2019-09-09,81.46,2.7,30.170370370370367
2019-09-10,85.08,2.7,31.51111111111111
2019-09-11,85.71,2.7,31.74444444444444
2019-09-12,83.78,2.7,31.02962962962963
2019-09-13,86.27,2.7,31.95185185185185
2019-09-16,89.67,2.7,33.21111111111111
2019-09-17,89.0,2.7,32.96296296296296
2019-09-18,88.37,2.7,32.72962962962963
2019-09-19,88.59,2.7,32.81111111111111
2019-09-20,88.29,2.7,32.7
2019-09-23,88.22,2.7,32.67407407407407
2019-09-24,86.29,2.7,31.95925925925926
2019-09-25,86.85,2.7,32.166666666666664
2019-09-26,87.5,2.7,32.407407407407405
2019-09-27,88.7,2.7,32.85185185185185
2019-09-30,89.47,2.7,33.13703703703703
2019-10-01,86.38,2.7,31.99259259259259
2019-10-02,84.41,2.7,31.26296296296296
2019-10-03,85.25,2.7,31.574074074074073
2019-10-04,85.18,2.7,31.548148148148147
2019-10-07,84.16,2.7,31.170370370370367
2019-10-08,81.63,2.7,30.23333333333333
2019-10-09,82.25,2.7,30.462962962962962
2019-10-10,83.92,2.7,31.08148148148148
2019-10-11,88.07,2.7,32.61851851851851
2019-10-14,87.37,2.7,32.35925925925926
2019-10-15,87.2,2.7,32.2962962962963
2019-10-16,86.45,2.7,32.01851851851852
2019-10-17,86.41,2.7,32.0037037037037
2019-10-18,86.11,2.7,31.89259259259259
2019-10-21,87.99,2.7,32.58888888888888
2019-10-22,87.97,2.7,32.58148148148148
2019-10-23,88.21,2.7,32.670370370370364
2019-10-24,88.36,2.7,32.72592592592592
2019-10-25,90.83,2.7,33.64074074074074
2019-10-28,91.34,2.7,33.82962962962963
2019-10-29,91.64,2.7,33.940740740740736
2019-10-30,91.68,2.7,33.955555555555556
2019-10-31,89.7,2.7,33.22222222222222
2019-11-01,93.6,2.83,33.07420494699647
2019-11-04,96.72,2.83,34.17667844522968
2019-11-05,97.37,2.83,34.40636042402827
2019-11-06,97.06,2.83,34.29681978798587
2019-11-07,97.49,2.83,34.44876325088339
2019-11-08,97.39,2.83,34.41342756183745
2019-11-11,97.19,2.83,34.34275618374558
2019-11-12,96.58,2.83,34.12720848056537
2019-11-13,95.26,2.83,33.66077738515901
2019-11-14,95.88,2.83,33.879858657243815
2019-11-15,96.0,2.83,33.92226148409894
2019-11-18,94.92,2.83,33.540636042402824
2019-11-19,93.06,2.83,32.88339222614841
2019-11-20,92.23,2.83,32.590106007067135
2019-11-21,93.34,2.83,32.98233215547703
2019-11-22,93.34,2.83,32.98233215547703
2019-11-25,94.75,2.83,33.48056537102473
2019-11-26,93.66,2.83,33.09540636042403
2019-11-27,94.55,2.83,33.40989399293286
2019-11-29,92.54,2.83,32.69964664310954
2019-12-02,92.65,2.83,32.73851590106007
2019-12-03,91.76,2.83,32.42402826855124
2019-12-04,91.48,2.83,32.32508833922262
2019-12-05,91.78,2.83,32.43109540636043
2019-12-06,92.9,2.83,32.82685512367491
2019-12-09,92.02,2.83,32.51590106007067
2019-12-10,90.58,2.83,32.00706713780919
2019-12-11,91.18,2.83,32.21908127208481
2019-12-12,93.97,2.83,33.20494699646643
2019-12-13,92.62,2.83,32.72791519434629
2019-12-16,93.65,2.83,33.091872791519435
2019-12-17,94.87,2.83,33.52296819787986
2019-12-18,95.17,2.83,33.628975265017665
2019-12-19,95.33,2.83,33.685512367491164
2019-12-20,93.94,2.83,33.19434628975265
2019-12-23,94.51,2.83,33.39575971731449
2019-12-24,94.59,2.83,33.42402826855124
2019-12-26,94.57,2.83,33.416961130742045
2019-12-27,93.84,2.83,33.159010600706715
2019-12-30,94.09,2.83,33.24734982332156
2019-12-31,94.48,2.83,33.38515901060071
2020-01-02,93.86,2.83,33.1660777385159
2020-01-03,91.55,2.83,32.349823321554766
2020-01-06,91.31,2.83,32.265017667844525
2020-01-07,90.92,2.83,32.12720848056537
2020-01-08,90.54,2.83,31.992932862190813
2020-01-09,90.57,2.83,32.003533568904594
2020-01-10,89.43,2.83,31.60070671378092
2020-01-13,91.2,2.83,32.226148409893995
2020-01-14,91.93,2.83,32.48409893992933
2020-01-15,91.19,2.83,32.2226148409894
2020-01-16,91.51,2.83,32.3356890459364
2020-01-17,92.0,2.83,32.50883392226148
2020-01-21,89.39,2.83,31.586572438162545
2020-01-22,86.64,2.83,30.614840989399294
2020-01-23,86.24,2.83,30.473498233215544
2020-01-24,84.95,2.83,30.01766784452297
2020-01-27,82.11,2.83,29.014134275618375
2020-01-28,82.93,2.83,29.303886925795055
2020-01-29,83.85,2.83,29.628975265017665
2020-01-30,83.45,2.83,29.487632508833922
2020-01-31,77.86,2.83,27.512367491166078
2020-02-03,78.82,2.83,27.851590106007063
2020-02-04,81.72,2.83,28.87632508833922
2020-02-05,84.08,2.83,29.71024734982332
2020-02-06,83.38,2.83,29.462897526501763
2020-02-07,82.1,2.83,29.010600706713777
2020-02-10,81.93,2.83,28.950530035335692
2020-02-11,83.97,2.83,29.67137809187279
2020-02-12,85.61,2.83,30.250883392226147
2020-02-13,83.49,2.83,29.501766784452293
2020-02-14,82.6,2.83,29.18727915194346
2020-02-18,81.32,2.83,28.734982332155475
2020-02-19,81.95,2.83,28.957597173144876
2020-02-20,83.35,1.87,44.572192513368975
2020-02-21,82.91,1.87,44.336898395721924
2020-02-24,79.65,1.87,42.593582887700535
2020-02-25,75.41,1.87,40.326203208556144
2020-02-26,74.39,1.87,39.780748663101605
2020-02-27,70.9,1.87,37.9144385026738
2020-02-28,71.46,1.87,38.213903743315505
2020-03-02,74.52,1.87,39.85026737967914
2020-03-03,72.24,1.87,38.63101604278074
2020-03-04,75.23,1.87,40.22994652406417
2020-03-05,73.91,1.87,39.524064171122994
2020-03-06,71.99,1.87,38.49732620320855
2020-03-09,59.61,1.87,31.87700534759358
2020-03-10,59.74,1.87,31.946524064171122
2020-03-11,54.0,1.87,28.87700534759358
2020-03-12,46.07,1.87,24.636363636363637
2020-03-13,46.84,1.87,25.048128342245988
2020-03-16,34.9,1.87,18.663101604278072
2020-03-17,41.72,1.87,22.310160427807485
2020-03-18,40.57,1.87,21.6951871657754
2020-03-19,43.23,1.87,23.117647058823525
2020-03-20,42.0,1.87,22.45989304812834
2020-03-23,40.49,1.87,21.6524064171123
2020-03-24,45.29,1.87,24.219251336898395
2020-03-25,52.1,1.87,27.86096256684492
2020-03-26,53.93,1.87,28.839572192513366
2020-03-27,49.4,1.87,26.417112299465238
2020-03-30,49.58,1.87,26.513368983957218
2020-03-31,49.63,1.87,26.540106951871657
2020-04-01,45.03,1.87,24.080213903743314
2020-04-02,45.92,1.87,24.55614973262032
2020-04-03,46.1,1.87,24.6524064171123
2020-04-06,49.88,1.87,26.67379679144385
2020-04-07,51.65,1.87,27.62032085561497
2020-04-08,55.47,1.87,29.663101604278072
2020-04-09,58.93,1.87,31.513368983957218
2020-04-13,58.04,1.87,31.037433155080212
2020-04-14,58.64,1.87,31.358288770053473
2020-04-15,52.7,1.87,28.181818181818183
2020-04-16,49.45,1.87,26.44385026737968
2020-04-17,52.19,1.87,27.909090909090907
2020-04-20,48.41,1.87,25.887700534759354
2020-04-21,46.63,1.87,24.93582887700535
2020-04-22,48.11,1.87,25.727272727272727
2020-04-23,49.37,1.87,26.401069518716575
2020-04-24,50.05,1.87,26.76470588235294
2020-04-27,52.41,1.87,28.026737967914436
2020-04-28,55.67,1.87,29.77005347593583
2020-04-29,59.93,1.87,32.04812834224599
2020-04-30,57.95,1.87,30.989304812834224
2020-05-01,55.16,0.42,131.33333333333334
2020-05-04,54.35,0.42,129.40476190476193
2020-05-05,54.85,0.42,130.5952380952381
2020-05-06,52.11,0.42,124.07142857142857
2020-05-07,53.73,0.42,127.92857142857143
2020-05-08,56.45,0.42,134.40476190476193
2020-05-11,56.06,0.42,133.47619047619048
2020-05-12,55.86,0.42,133.0
2020-05-13,52.59,0.42,125.21428571428572
2020-05-14,53.29,0.42,126.88095238095238
2020-05-15,53.6,0.42,127.61904761904762
2020-05-18,59.37,0.42,141.35714285714286
2020-05-19,58.07,0.42,138.26190476190476
2020-05-20,60.39,0.42,143.7857142857143
2020-05-21,60.26,0.42,143.47619047619048
2020-05-22,60.42,0.42,143.85714285714286
2020-05-26,67.72,0.42,161.23809523809524
2020-05-27,67.31,0.42,160.26190476190476
2020-05-28,64.4,0.42,153.33333333333334
2020-05-29,63.76,0.42,151.80952380952382
2020-06-01,65.34,0.42,155.57142857142858
2020-06-02,68.39,0.42,162.83333333333334
2020-06-03,70.5,0.42,167.85714285714286
2020-06-04,73.95,0.42,176.07142857142858
2020-06-05,74.87,0.42,178.2619047619048
2020-06-08,76.39,0.42,181.88095238095238
2020-06-09,76.0,0.42,180.95238095238096
2020-06-10,73.57,0.42,175.16666666666666
2020-06-11,63.9,0.42,152.14285714285714
2020-06-12,66.61,0.42,158.5952380952381
2020-06-15,67.279999,0.42,160.19047380952384
2020-06-16,69.059998,0.42,164.42856666666665
2020-06-17,66.830002,0.42,159.11905238095238
2020-06-18,66.940002,0.42,159.38095714285717
2020-06-19,66.540001,0.42,158.4285738095238
2020-06-22,66.709999,0.42,158.83333095238095
2020-06-23,65.989998,0.42,157.11904285714286
2020-06-24,60.639999,0.42,144.38095
2020-06-25,64.0,0.42,152.38095238095238
2020-06-26,63.369999,0.42,150.88095
2020-06-29,64.949997,0.42,154.64285
2020-06-30,65.720001,0.42,156.47619285714285
