date,CTL,CTL_EPS,PE Ratio
2006-03-15,37.64,,
2006-03-16,37.89,,
2006-03-17,38.07,,
2006-03-20,37.89,,
2006-03-21,38.09,,
2006-03-22,38.7,,
2006-03-23,38.56,,
2006-03-24,39.44,,
2006-03-27,39.45,,
2006-03-28,39.39,,
2006-03-29,39.55,,
2006-03-30,38.96,,
2006-03-31,39.12,,
2006-04-03,39.17,,
2006-04-04,39.24,,
2006-04-05,39.54,,
2006-04-06,39.48,,
2006-04-07,39.02,,
2006-04-10,39.48,,
2006-04-11,39.77,,
2006-04-12,39.69,,
2006-04-13,38.98,,
2006-04-17,39.09,,
2006-04-18,39.84,,
2006-04-19,38.53,,
2006-04-20,38.62,,
2006-04-21,38.19,,
2006-04-24,38.31,,
2006-04-25,38.35,,
2006-04-26,38.41,,
2006-04-27,37.18,,
2006-04-28,37.7,,
2006-05-01,37.57,,
2006-05-02,37.76,,
2006-05-03,37.1,0.57,65.08771929824562
2006-05-04,36.61,0.57,64.2280701754386
2006-05-05,36.83,0.57,64.6140350877193
2006-05-08,37.06,0.57,65.01754385964914
2006-05-09,37.1,0.57,65.08771929824562
2006-05-10,36.53,0.57,64.08771929824562
2006-05-11,36.1,0.57,63.33333333333334
2006-05-12,35.83,0.57,62.85964912280702
2006-05-15,36.05,0.57,63.24561403508772
2006-05-16,35.9,0.57,62.98245614035088
2006-05-17,35.59,0.57,62.43859649122808
2006-05-18,35.18,0.57,61.71929824561404
2006-05-19,35.19,0.57,61.73684210526316
2006-05-22,35.43,0.57,62.15789473684211
2006-05-23,35.44,0.57,62.175438596491226
2006-05-24,35.07,0.57,61.52631578947369
2006-05-25,35.16,0.57,61.68421052631579
2006-05-26,35.76,0.57,62.73684210526316
2006-05-30,35.28,0.57,61.89473684210527
2006-05-31,35.75,0.57,62.71929824561404
2006-06-01,36.38,0.57,63.82456140350878
2006-06-02,36.29,0.57,63.66666666666667
2006-06-05,36.18,0.57,63.47368421052632
2006-06-06,36.55,0.57,64.12280701754386
2006-06-07,36.5,0.57,64.03508771929825
2006-06-08,36.53,0.57,64.08771929824562
2006-06-09,36.61,0.57,64.2280701754386
2006-06-12,36.09,0.57,63.31578947368422
2006-06-13,35.82,0.57,62.8421052631579
2006-06-14,35.79,0.57,62.78947368421053
2006-06-15,36.19,0.57,63.49122807017544
2006-06-16,36.73,0.57,64.43859649122807
2006-06-19,36.52,0.57,64.07017543859651
2006-06-20,36.4,0.57,63.85964912280702
2006-06-21,36.2,0.57,63.50877192982457
2006-06-22,36.33,0.57,63.73684210526316
2006-06-23,36.02,0.57,63.19298245614036
2006-06-26,36.04,0.57,63.2280701754386
2006-06-27,35.52,0.57,62.31578947368422
2006-06-28,36.23,0.57,63.56140350877193
2006-06-29,36.79,0.57,64.54385964912281
2006-06-30,37.15,0.57,65.17543859649123
2006-07-03,37.15,0.57,65.17543859649123
2006-07-05,37.11,0.57,65.10526315789474
2006-07-06,37.27,0.57,65.38596491228071
2006-07-07,37.28,0.57,65.40350877192984
2006-07-10,37.3,0.57,65.43859649122807
2006-07-11,37.35,0.57,65.5263157894737
2006-07-12,37.19,0.57,65.24561403508773
2006-07-13,36.58,0.57,64.17543859649123
2006-07-14,36.34,0.57,63.754385964912295
2006-07-17,36.43,0.57,63.91228070175439
2006-07-18,36.1,0.57,63.33333333333334
2006-07-19,36.24,0.57,63.57894736842106
2006-07-20,35.56,0.57,62.38596491228071
2006-07-21,35.49,0.57,62.26315789473685
2006-07-24,35.97,0.57,63.10526315789474
2006-07-25,35.78,0.57,62.77192982456141
2006-07-26,36.31,0.57,63.701754385964925
2006-07-27,37.35,0.57,65.5263157894737
2006-07-28,37.81,0.57,66.33333333333334
2006-07-31,38.57,0.57,67.66666666666667
2006-08-01,38.22,0.57,67.05263157894737
2006-08-02,38.43,0.57,67.42105263157896
2006-08-03,38.77,1.86,20.844086021505376
2006-08-04,38.79,1.86,20.854838709677416
2006-08-07,38.8,1.86,20.860215053763437
2006-08-08,39.21,1.86,21.08064516129032
2006-08-09,38.85,1.86,20.887096774193548
2006-08-10,39.2,1.86,21.0752688172043
2006-08-11,39.4,1.86,21.18279569892473
2006-08-14,39.51,1.86,21.241935483870964
2006-08-15,39.63,1.86,21.306451612903228
2006-08-16,39.42,1.86,21.193548387096772
2006-08-17,39.24,1.86,21.096774193548388
2006-08-18,39.3,1.86,21.129032258064512
2006-08-21,39.54,1.86,21.258064516129032
2006-08-22,39.28,1.86,21.118279569892472
2006-08-23,39.08,1.86,21.01075268817204
2006-08-24,39.27,1.86,21.112903225806452
2006-08-25,39.23,1.86,21.091397849462364
2006-08-28,39.55,1.86,21.263440860215052
2006-08-29,39.94,1.86,21.47311827956989
2006-08-30,39.94,1.86,21.47311827956989
2006-08-31,39.82,1.86,21.408602150537632
2006-09-01,39.95,1.86,21.478494623655916
2006-09-05,39.68,1.86,21.333333333333332
2006-09-06,39.84,1.86,21.41935483870968
2006-09-07,39.52,1.86,21.247311827956988
2006-09-08,39.35,1.86,21.155913978494624
2006-09-11,39.78,1.86,21.387096774193548
2006-09-12,39.98,1.86,21.494623655913976
2006-09-13,39.99,1.86,21.5
2006-09-14,39.97,1.86,21.489247311827956
2006-09-15,39.42,1.86,21.193548387096772
2006-09-18,39.37,1.86,21.166666666666664
2006-09-19,39.08,1.86,21.01075268817204
2006-09-20,39.17,1.86,21.059139784946236
2006-09-21,39.54,1.86,21.258064516129032
2006-09-22,39.42,1.86,21.193548387096772
2006-09-25,39.9,1.86,21.451612903225804
2006-09-26,39.73,1.86,21.360215053763437
2006-09-27,39.72,1.86,21.354838709677416
2006-09-28,39.52,1.86,21.247311827956988
2006-09-29,39.67,1.86,21.327956989247312
2006-10-02,39.48,1.86,21.2258064516129
2006-10-03,39.83,1.86,21.413978494623652
2006-10-04,40.96,1.86,22.021505376344084
2006-10-05,40.5,1.86,21.774193548387096
2006-10-06,40.37,1.86,21.704301075268816
2006-10-09,39.82,1.86,21.408602150537632
2006-10-10,39.85,1.86,21.4247311827957
2006-10-11,40.01,1.86,21.51075268817204
2006-10-12,40.52,1.86,21.78494623655914
2006-10-13,40.77,1.86,21.91935483870968
2006-10-16,40.5,1.86,21.774193548387096
2006-10-17,40.67,1.86,21.865591397849464
2006-10-18,40.59,1.86,21.822580645161292
2006-10-19,40.51,1.86,21.779569892473116
2006-10-20,40.59,1.86,21.822580645161292
2006-10-23,40.87,1.86,21.97311827956989
2006-10-24,40.92,1.86,22.0
2006-10-25,41.0,1.86,22.043010752688172
2006-10-26,41.11,1.86,22.102150537634408
2006-10-27,41.03,1.86,22.059139784946236
2006-10-30,41.34,1.86,22.225806451612904
2006-10-31,40.24,1.86,21.634408602150536
2006-11-01,40.78,1.86,21.9247311827957
2006-11-02,41.66,1.86,22.39784946236559
2006-11-03,41.56,1.86,22.344086021505376
2006-11-06,40.98,1.86,22.032258064516125
2006-11-07,41.29,1.86,22.198924731182792
2006-11-08,41.58,2.53,16.434782608695652
2006-11-09,40.62,2.53,16.055335968379445
2006-11-10,40.66,2.53,16.07114624505929
2006-11-13,40.77,2.53,16.114624505928855
2006-11-14,40.59,2.53,16.043478260869566
2006-11-15,40.96,2.53,16.189723320158105
2006-11-16,41.4,2.53,16.363636363636363
2006-11-17,41.55,2.53,16.42292490118577
2006-11-20,41.58,2.53,16.434782608695652
2006-11-21,41.52,2.53,16.41106719367589
2006-11-22,41.58,2.53,16.434782608695652
2006-11-24,41.52,2.53,16.41106719367589
2006-11-27,41.33,2.53,16.33596837944664
2006-11-28,41.58,2.53,16.434782608695652
2006-11-29,41.91,2.53,16.565217391304348
2006-11-30,42.55,2.53,16.81818181818182
2006-12-01,42.38,2.53,16.750988142292492
2006-12-04,43.02,2.53,17.003952569169964
2006-12-05,43.1,2.53,17.035573122529645
2006-12-06,43.04,2.53,17.011857707509883
2006-12-07,42.88,2.53,16.948616600790515
2006-12-08,43.23,2.53,17.08695652173913
2006-12-11,43.07,2.53,17.023715415019765
2006-12-12,43.41,2.53,17.158102766798418
2006-12-13,42.88,2.53,16.948616600790515
2006-12-14,42.73,2.53,16.889328063241106
2006-12-15,42.83,2.53,16.92885375494071
2006-12-18,43.32,2.53,17.122529644268777
2006-12-19,43.25,2.53,17.094861660079054
2006-12-20,43.04,2.53,17.011857707509883
2006-12-21,42.81,2.53,16.920948616600793
2006-12-22,42.5,2.53,16.798418972332016
2006-12-26,43.43,2.53,17.16600790513834
2006-12-27,43.79,2.53,17.308300395256918
2006-12-28,43.57,2.53,17.22134387351779
2006-12-29,43.66,2.53,17.25691699604743
2007-01-03,43.73,2.53,17.284584980237153
2007-01-04,43.7,2.53,17.272727272727277
2007-01-05,43.65,2.53,17.252964426877472
2007-01-08,43.4,2.53,17.15415019762846
2007-01-09,43.21,2.53,17.07905138339921
2007-01-10,43.32,2.53,17.122529644268777
2007-01-11,43.58,2.53,17.225296442687746
2007-01-12,43.83,2.53,17.324110671936758
2007-01-16,43.95,2.53,17.37154150197629
2007-01-17,43.5,2.53,17.193675889328066
2007-01-18,43.91,2.53,17.35573122529644
2007-01-19,43.53,2.53,17.205533596837945
2007-01-22,43.75,2.53,17.292490118577078
2007-01-23,44.07,2.53,17.418972332015812
2007-01-24,44.31,2.53,17.513833992094863
2007-01-25,43.7,2.53,17.272727272727277
2007-01-26,44.27,2.53,17.498023715415023
2007-01-29,44.34,2.53,17.525691699604746
2007-01-30,44.62,2.53,17.636363636363637
2007-01-31,44.84,2.53,17.72332015810277
2007-02-01,44.74,2.53,17.683794466403164
2007-02-02,44.92,2.53,17.754940711462453
2007-02-05,45.27,2.53,17.89328063241107
2007-02-06,45.28,2.53,17.89723320158103
2007-02-07,45.0,2.53,17.786561264822137
2007-02-08,44.85,2.53,17.72727272727273
2007-02-09,44.51,2.53,17.59288537549407
2007-02-12,44.32,2.53,17.517786561264824
2007-02-13,44.76,2.53,17.691699604743082
2007-02-14,45.01,2.53,17.790513833992094
2007-02-15,45.99,2.53,18.177865612648223
2007-02-16,45.32,2.53,17.91304347826087
2007-02-20,45.5,2.53,17.98418972332016
2007-02-21,45.52,2.53,17.99209486166008
2007-02-22,45.66,2.53,18.047430830039527
2007-02-23,45.99,2.53,18.177865612648223
2007-02-26,45.9,2.53,18.142292490118578
2007-02-27,44.6,2.53,17.62845849802372
2007-02-28,44.75,2.53,17.687747035573125
2007-03-01,44.54,3.17,14.050473186119874
2007-03-02,44.65,3.17,14.085173501577287
2007-03-05,43.95,3.17,13.86435331230284
2007-03-06,44.33,3.17,13.984227129337539
2007-03-07,43.91,3.17,13.85173501577287
2007-03-08,44.1,3.17,13.911671924290221
2007-03-09,44.35,3.17,13.990536277602525
2007-03-12,44.37,3.17,13.996845425867507
2007-03-13,43.56,3.17,13.741324921135648
2007-03-14,43.65,3.17,13.769716088328076
2007-03-15,43.7,3.17,13.785488958990538
2007-03-16,43.72,3.17,13.79179810725552
2007-03-19,44.08,3.17,13.905362776025237
2007-03-20,44.03,3.17,13.889589905362776
2007-03-21,44.53,3.17,14.047318611987382
2007-03-22,45.09,3.17,14.223974763406941
2007-03-23,45.16,3.17,14.246056782334383
2007-03-26,45.18,3.17,14.25236593059937
2007-03-27,45.11,3.17,14.230283911671924
2007-03-28,44.83,3.17,14.141955835962145
2007-03-29,44.93,3.17,14.173501577287066
2007-03-30,45.19,3.17,14.25552050473186
2007-04-02,45.59,3.17,14.381703470031548
2007-04-03,45.93,3.17,14.488958990536277
2007-04-04,45.93,3.17,14.488958990536277
2007-04-05,45.7,3.17,14.41640378548896
2007-04-09,45.66,3.17,14.40378548895899
2007-04-10,45.8,3.17,14.44794952681388
2007-04-11,45.57,3.17,14.375394321766562
2007-04-12,45.79,3.17,14.444794952681388
2007-04-13,45.87,3.17,14.470031545741325
2007-04-16,46.04,3.17,14.523659305993691
2007-04-17,46.03,3.17,14.5205047318612
2007-04-18,46.05,3.17,14.526813880126182
2007-04-19,46.18,3.17,14.56782334384858
2007-04-20,46.49,3.17,14.665615141955836
2007-04-23,46.15,3.17,14.558359621451103
2007-04-24,45.94,3.17,14.49211356466877
2007-04-25,46.34,3.17,14.618296529968456
2007-04-26,46.18,3.17,14.56782334384858
2007-04-27,46.28,3.17,14.599369085173501
2007-04-30,46.05,3.17,14.526813880126182
2007-05-01,45.82,3.17,14.454258675078865
2007-05-02,46.67,3.17,14.722397476340696
2007-05-03,48.59,3.17,15.328075709779181
2007-05-04,48.64,3.17,15.343848580441641
2007-05-07,48.77,3.17,15.384858044164039
2007-05-08,48.78,3.17,15.38801261829653
2007-05-09,48.7,0.7,69.57142857142858
2007-05-10,47.83,0.7,68.32857142857144
2007-05-11,48.0,0.7,68.57142857142857
2007-05-14,48.21,0.7,68.87142857142858
2007-05-15,48.16,0.7,68.8
2007-05-16,48.11,0.7,68.72857142857143
2007-05-17,48.02,0.7,68.60000000000001
2007-05-18,48.11,0.7,68.72857142857143
2007-05-21,48.16,0.7,68.8
2007-05-22,48.73,0.7,69.61428571428571
2007-05-23,48.87,0.7,69.81428571428572
2007-05-24,48.35,0.7,69.07142857142858
2007-05-25,48.54,0.7,69.34285714285714
2007-05-29,48.39,0.7,69.12857142857143
2007-05-30,49.15,0.7,70.21428571428572
2007-05-31,49.42,0.7,70.60000000000001
2007-06-01,49.45,0.7,70.64285714285715
2007-06-04,49.46,0.7,70.65714285714286
2007-06-05,49.45,0.7,70.64285714285715
2007-06-06,48.89,0.7,69.84285714285714
2007-06-07,47.82,0.7,68.31428571428572
2007-06-08,48.29,0.7,68.9857142857143
2007-06-11,48.65,0.7,69.5
2007-06-12,48.11,0.7,68.72857142857143
2007-06-13,48.77,0.7,69.67142857142858
2007-06-14,49.5,0.7,70.71428571428572
2007-06-15,49.07,0.7,70.10000000000001
2007-06-18,49.21,0.7,70.30000000000001
2007-06-19,49.11,0.7,70.15714285714286
2007-06-20,48.66,0.7,69.51428571428572
2007-06-21,48.55,0.7,69.35714285714286
2007-06-22,48.8,0.7,69.71428571428571
2007-06-25,49.21,0.7,70.30000000000001
2007-06-26,48.58,0.7,69.4
2007-06-27,48.89,0.7,69.84285714285714
2007-06-28,49.26,0.7,70.37142857142857
2007-06-29,49.05,0.7,70.07142857142857
2007-07-02,49.12,0.7,70.17142857142858
2007-07-03,49.15,0.7,70.21428571428572
2007-07-05,49.28,0.7,70.4
2007-07-06,49.52,0.7,70.74285714285715
2007-07-09,49.37,0.7,70.52857142857142
2007-07-10,47.77,0.7,68.24285714285715
2007-07-11,48.14,0.7,68.77142857142857
2007-07-12,48.73,0.7,69.61428571428571
2007-07-13,48.53,0.7,69.32857142857144
2007-07-16,48.0,0.7,68.57142857142857
2007-07-17,47.96,0.7,68.51428571428572
2007-07-18,48.09,0.7,68.7
2007-07-19,48.72,0.7,69.60000000000001
2007-07-20,47.98,0.7,68.54285714285714
2007-07-23,48.43,0.7,69.18571428571428
2007-07-24,47.98,0.7,68.54285714285714
2007-07-25,48.27,0.7,68.95714285714287
2007-07-26,46.69,0.7,66.7
2007-07-27,45.59,0.7,65.12857142857143
2007-07-30,46.51,0.7,66.44285714285715
2007-07-31,45.87,0.7,65.52857142857142
2007-08-01,46.25,0.7,66.07142857142857
2007-08-02,47.28,0.7,67.54285714285714
2007-08-03,45.76,0.7,65.37142857142857
2007-08-06,46.31,0.7,66.15714285714286
2007-08-07,45.65,0.7,65.21428571428572
2007-08-08,42.92,1.73,24.809248554913296
2007-08-09,41.64,1.73,24.069364161849713
2007-08-10,41.99,1.73,24.271676300578036
2007-08-13,45.21,1.73,26.132947976878615
2007-08-14,43.64,1.73,25.22543352601156
2007-08-15,43.18,1.73,24.959537572254334
2007-08-16,43.54,1.73,25.167630057803468
2007-08-17,44.25,1.73,25.578034682080926
2007-08-20,44.25,1.73,25.578034682080926
2007-08-21,44.56,1.73,25.757225433526013
2007-08-22,47.51,1.73,27.46242774566474
2007-08-23,47.13,1.73,27.24277456647399
2007-08-24,48.12,1.73,27.815028901734102
2007-08-27,47.8,1.73,27.63005780346821
2007-08-28,46.63,1.73,26.953757225433527
2007-08-29,47.7,1.73,27.57225433526012
2007-08-30,47.45,1.73,27.427745664739888
2007-08-31,47.98,1.73,27.734104046242773
2007-09-04,48.14,1.73,27.826589595375722
2007-09-05,47.82,1.73,27.641618497109828
2007-09-06,47.79,1.73,27.6242774566474
2007-09-07,47.49,1.73,27.450867052023124
2007-09-10,46.52,1.73,26.890173410404625
2007-09-11,46.49,1.73,26.8728323699422
2007-09-12,45.55,1.73,26.329479768786126
2007-09-13,45.0,1.73,26.01156069364162
2007-09-14,44.84,1.73,25.91907514450867
2007-09-17,44.65,1.73,25.809248554913296
2007-09-18,45.42,1.73,26.254335260115607
2007-09-19,45.72,1.73,26.427745664739884
2007-09-20,45.64,1.73,26.38150289017341
2007-09-21,45.32,1.73,26.196531791907514
2007-09-24,44.82,1.73,25.90751445086705
2007-09-25,45.45,1.73,26.271676300578036
2007-09-26,46.05,1.73,26.61849710982659
2007-09-27,46.12,1.73,26.658959537572255
2007-09-28,46.22,1.73,26.716763005780347
2007-10-01,46.53,1.73,26.895953757225435
2007-10-02,45.74,1.73,26.439306358381504
2007-10-03,45.56,1.73,26.33526011560694
2007-10-04,45.96,1.73,26.566473988439306
2007-10-05,46.1,1.73,26.647398843930638
2007-10-08,45.6,1.73,26.358381502890175
2007-10-09,45.34,1.73,26.208092485549134
2007-10-10,45.17,1.73,26.10982658959538
2007-10-11,45.24,1.73,26.15028901734104
2007-10-12,45.55,1.73,26.329479768786126
2007-10-15,45.32,1.73,26.196531791907514
2007-10-16,45.09,1.73,26.063583815028903
2007-10-17,45.75,1.73,26.44508670520231
2007-10-18,45.8,1.73,26.473988439306357
2007-10-19,45.22,1.73,26.13872832369942
2007-10-22,45.38,1.73,26.23121387283237
2007-10-23,45.78,1.73,26.46242774566474
2007-10-24,46.15,1.73,26.67630057803468
2007-10-25,45.58,1.73,26.346820809248555
2007-10-26,45.33,1.73,26.202312138728324
2007-10-29,45.02,1.73,26.02312138728324
2007-10-30,44.89,1.73,25.947976878612717
2007-10-31,44.05,1.73,25.462427745664737
2007-11-01,44.58,1.73,25.76878612716763
2007-11-02,44.74,1.73,25.86127167630058
2007-11-05,45.36,1.73,26.21965317919075
2007-11-06,45.43,1.73,26.260115606936417
2007-11-07,44.02,2.77,15.891696750902527
2007-11-08,43.86,2.77,15.833935018050541
2007-11-09,42.93,2.77,15.498194945848375
2007-11-12,42.35,2.77,15.288808664259928
2007-11-13,42.59,2.77,15.375451263537908
2007-11-14,41.23,2.77,14.884476534296027
2007-11-15,41.35,2.77,14.927797833935019
2007-11-16,41.8,2.77,15.090252707581227
2007-11-19,41.32,2.77,14.916967509025271
2007-11-20,42.13,2.77,15.209386281588449
2007-11-21,41.38,2.77,14.938628158844766
2007-11-23,42.42,2.77,15.314079422382672
2007-11-26,41.19,2.77,14.870036101083032
2007-11-27,41.16,2.77,14.859205776173283
2007-11-28,42.96,2.77,15.509025270758123
2007-11-29,42.06,2.77,15.184115523465705
2007-11-30,42.63,2.77,15.389891696750903
2007-12-03,42.05,2.77,15.180505415162454
2007-12-04,41.62,2.77,15.025270758122742
2007-12-05,42.42,2.77,15.314079422382672
2007-12-06,42.09,2.77,15.194945848375452
2007-12-07,41.64,2.77,15.032490974729242
2007-12-10,41.82,2.77,15.097472924187725
2007-12-11,41.14,2.77,14.851985559566787
2007-12-12,41.66,2.77,15.039711191335739
2007-12-13,42.15,2.77,15.216606498194945
2007-12-14,41.71,2.77,15.057761732851986
2007-12-17,40.82,2.77,14.736462093862816
2007-12-18,40.91,2.77,14.768953068592056
2007-12-19,40.42,2.77,14.592057761732853
2007-12-20,40.3,2.77,14.548736462093862
2007-12-21,41.29,2.77,14.906137184115524
2007-12-24,41.71,2.77,15.057761732851986
2007-12-26,42.07,2.77,15.187725631768954
2007-12-27,41.62,2.77,15.025270758122742
2007-12-28,41.44,2.77,14.96028880866426
2007-12-31,41.46,2.77,14.967509025270758
2008-01-02,40.77,2.77,14.718411552346572
2008-01-03,40.92,2.77,14.772563176895307
2008-01-04,40.19,2.77,14.509025270758121
2008-01-07,41.58,2.77,15.010830324909747
2008-01-08,39.32,2.77,14.19494584837545
2008-01-09,36.41,2.77,13.144404332129962
2008-01-10,36.6,2.77,13.212996389891698
2008-01-11,35.96,2.77,12.981949458483754
2008-01-14,36.05,2.77,13.014440433212995
2008-01-15,35.2,2.77,12.707581227436824
2008-01-16,34.99,2.77,12.631768953068592
2008-01-17,34.86,2.77,12.584837545126353
2008-01-18,34.35,2.77,12.40072202166065
2008-01-22,33.93,2.77,12.249097472924188
2008-01-23,33.48,2.77,12.086642599277978
2008-01-24,33.43,2.77,12.068592057761732
2008-01-25,34.49,2.77,12.451263537906138
2008-01-28,34.72,2.77,12.534296028880865
2008-01-29,35.23,2.77,12.71841155234657
2008-01-30,35.76,2.77,12.909747292418771
2008-01-31,36.82,2.77,13.292418772563177
2008-02-01,37.04,2.77,13.371841155234657
2008-02-04,36.88,2.77,13.314079422382672
2008-02-05,35.89,2.77,12.95667870036101
2008-02-06,35.94,2.77,12.974729241877256
2008-02-07,35.54,2.77,12.830324909747292
2008-02-08,35.8,2.77,12.924187725631768
2008-02-11,35.73,2.77,12.898916967509024
2008-02-12,36.31,2.77,13.108303249097474
2008-02-13,36.96,2.77,13.342960288808664
2008-02-14,38.57,2.77,13.92418772563177
2008-02-15,39.57,2.77,14.28519855595668
2008-02-19,37.49,2.77,13.534296028880867
2008-02-20,37.34,2.77,13.480144404332131
2008-02-21,36.51,2.77,13.180505415162454
2008-02-22,36.69,2.77,13.245487364620939
2008-02-25,37.32,2.77,13.472924187725631
2008-02-26,38.28,2.77,13.819494584837546
2008-02-27,36.98,2.77,13.350180505415162
2008-02-28,37.45,2.77,13.51985559566787
2008-02-29,36.19,3.82,9.473821989528796
2008-03-03,35.82,3.82,9.37696335078534
2008-03-04,35.33,3.82,9.24869109947644
2008-03-05,35.43,3.82,9.274869109947645
2008-03-06,34.45,3.82,9.018324607329845
2008-03-07,34.21,3.82,8.955497382198953
2008-03-10,33.53,3.82,8.777486910994766
2008-03-11,34.22,3.82,8.958115183246074
2008-03-12,33.71,3.82,8.824607329842932
2008-03-13,33.83,3.82,8.856020942408376
2008-03-14,33.33,3.82,8.725130890052355
2008-03-17,33.91,3.82,8.87696335078534
2008-03-18,34.05,3.82,8.913612565445026
2008-03-19,33.34,3.82,8.727748691099478
2008-03-20,33.78,3.82,8.842931937172775
2008-03-24,34.9,3.82,9.136125654450261
2008-03-25,34.86,3.82,9.12565445026178
2008-03-26,34.22,3.82,8.958115183246074
2008-03-27,33.53,3.82,8.777486910994766
2008-03-28,33.05,3.82,8.651832460732983
2008-03-31,33.24,3.82,8.701570680628274
2008-04-01,33.75,3.82,8.835078534031414
2008-04-02,33.14,3.82,8.675392670157068
2008-04-03,33.47,3.82,8.761780104712042
2008-04-04,32.84,3.82,8.596858638743457
2008-04-07,33.22,3.82,8.696335078534032
2008-04-08,32.36,3.82,8.471204188481675
2008-04-09,31.73,3.82,8.306282722513089
2008-04-10,31.31,3.82,8.196335078534032
2008-04-11,31.24,3.82,8.178010471204189
2008-04-14,30.91,3.82,8.091623036649215
2008-04-15,30.88,3.82,8.083769633507853
2008-04-16,31.49,3.82,8.243455497382199
2008-04-17,31.0,3.82,8.115183246073299
2008-04-18,32.5,3.82,8.507853403141361
2008-04-21,32.44,3.82,8.492146596858639
2008-04-22,31.6,3.82,8.272251308900524
2008-04-23,31.71,3.82,8.301047120418849
2008-04-24,31.64,3.82,8.282722513089006
2008-04-25,31.77,3.82,8.31675392670157
2008-04-28,32.45,3.82,8.49476439790576
2008-04-29,32.56,3.82,8.523560209424085
2008-04-30,32.45,3.82,8.49476439790576
2008-05-01,35.93,3.82,9.405759162303665
2008-05-02,35.64,3.82,9.329842931937174
2008-05-05,35.37,3.82,9.25916230366492
2008-05-06,35.71,3.82,9.348167539267017
2008-05-07,35.32,0.84,42.04761904761905
2008-05-08,34.96,0.84,41.61904761904762
2008-05-09,35.49,0.84,42.25000000000001
2008-05-12,35.57,0.84,42.345238095238095
2008-05-13,35.58,0.84,42.357142857142854
2008-05-14,35.99,0.84,42.8452380952381
2008-05-15,35.99,0.84,42.8452380952381
2008-05-16,35.7,0.84,42.50000000000001
2008-05-19,35.54,0.84,42.30952380952381
2008-05-20,34.96,0.84,41.61904761904762
2008-05-21,35.11,0.84,41.79761904761905
2008-05-22,35.11,0.84,41.79761904761905
2008-05-23,34.78,0.84,41.404761904761905
2008-05-27,35.03,0.84,41.702380952380956
2008-05-28,35.27,0.84,41.98809523809524
2008-05-29,35.96,0.84,42.80952380952381
2008-05-30,35.41,0.84,42.154761904761905
2008-06-02,35.4,0.84,42.142857142857146
2008-06-03,35.61,0.84,42.392857142857146
2008-06-04,35.97,0.84,42.82142857142857
2008-06-05,36.77,0.84,43.77380952380953
2008-06-06,35.92,0.84,42.761904761904766
2008-06-09,35.83,0.84,42.654761904761905
2008-06-10,35.65,0.84,42.44047619047619
2008-06-11,34.56,0.84,41.142857142857146
2008-06-12,32.3,0.84,38.45238095238095
2008-06-13,32.51,0.84,38.70238095238095
2008-06-16,32.81,0.84,39.05952380952381
2008-06-17,32.43,0.84,38.60714285714286
2008-06-18,31.97,0.84,38.05952380952381
2008-06-19,32.01,0.84,38.107142857142854
2008-06-20,31.04,0.84,36.952380952380956
2008-06-23,31.25,0.84,37.202380952380956
2008-06-24,36.78,0.84,43.78571428571429
2008-06-25,36.29,0.84,43.202380952380956
2008-06-26,36.14,0.84,43.023809523809526
2008-06-27,35.49,0.84,42.25000000000001
2008-06-30,35.59,0.84,42.36904761904763
2008-07-01,35.93,0.84,42.773809523809526
2008-07-02,34.46,0.84,41.023809523809526
2008-07-03,34.47,0.84,41.035714285714285
2008-07-07,34.61,0.84,41.202380952380956
2008-07-08,35.06,0.84,41.73809523809524
2008-07-09,34.59,0.84,41.17857142857144
2008-07-10,35.04,0.84,41.714285714285715
2008-07-11,34.55,0.84,41.13095238095238
2008-07-14,34.76,0.84,41.38095238095238
2008-07-15,35.47,0.84,42.226190476190474
2008-07-16,35.85,0.84,42.67857142857143
2008-07-17,35.99,0.84,42.8452380952381
2008-07-18,36.41,0.84,43.345238095238095
2008-07-21,36.64,0.84,43.61904761904762
2008-07-22,37.14,0.84,44.214285714285715
2008-07-23,37.31,0.84,44.41666666666667
2008-07-24,36.47,0.84,43.416666666666664
2008-07-25,36.06,0.84,42.92857142857143
2008-07-28,35.71,0.84,42.511904761904766
2008-07-29,36.26,0.84,43.166666666666664
2008-07-30,36.84,0.84,43.85714285714286
2008-07-31,37.19,0.84,44.273809523809526
2008-08-01,36.22,1.72,21.058139534883722
2008-08-04,36.06,1.72,20.96511627906977
2008-08-05,36.8,1.72,21.3953488372093
2008-08-06,37.99,1.72,22.087209302325583
2008-08-07,37.41,1.72,21.75
2008-08-08,37.54,1.72,21.825581395348838
2008-08-11,38.49,1.72,22.37790697674419
2008-08-12,38.06,1.72,22.12790697674419
2008-08-13,37.45,1.72,21.77325581395349
2008-08-14,37.75,1.72,21.947674418604652
2008-08-15,38.34,1.72,22.290697674418606
2008-08-18,37.76,1.72,21.953488372093023
2008-08-19,37.15,1.72,21.598837209302324
2008-08-20,37.37,1.72,21.72674418604651
2008-08-21,37.42,1.72,21.755813953488374
2008-08-22,37.93,1.72,22.052325581395348
2008-08-25,37.43,1.72,21.761627906976745
2008-08-26,37.39,1.72,21.738372093023255
2008-08-27,38.08,1.72,22.13953488372093
2008-08-28,38.65,1.72,22.47093023255814
2008-08-29,38.63,1.72,22.459302325581397
2008-09-02,39.03,1.72,22.69186046511628
2008-09-03,39.61,1.72,23.02906976744186
2008-09-04,39.54,1.72,22.988372093023255
