date,SWK,SWK_EPS,PE Ratio
2015-08-10,105.99,1.52,69.73026315789473
2015-08-11,105.02,1.52,69.09210526315789
2015-08-12,104.69,1.52,68.875
2015-08-13,104.5,1.52,68.75
2015-08-14,105.41,1.52,69.34868421052632
2015-08-17,105.74,1.52,69.5657894736842
2015-08-18,105.85,1.52,69.63815789473684
2015-08-19,105.76,1.52,69.57894736842105
2015-08-20,104.56,1.52,68.78947368421052
2015-08-21,101.15,1.52,66.54605263157895
2015-08-24,96.64,1.52,63.578947368421055
2015-08-25,94.66,1.52,62.27631578947368
2015-08-26,97.84,1.52,64.36842105263158
2015-08-27,100.73,1.52,66.26973684210526
2015-08-28,100.5,1.52,66.11842105263158
2015-08-31,101.52,1.52,66.78947368421052
2015-09-01,98.36,1.52,64.71052631578947
2015-09-02,99.09,1.52,65.1907894736842
2015-09-03,99.29,1.52,65.32236842105263
2015-09-04,97.79,1.52,64.33552631578948
2015-09-08,100.28,1.52,65.97368421052632
2015-09-09,99.09,1.52,65.1907894736842
2015-09-10,98.73,1.52,64.95394736842105
2015-09-11,99.88,1.52,65.71052631578947
2015-09-14,99.01,1.52,65.13815789473685
2015-09-15,101.25,1.52,66.61184210526315
2015-09-16,101.7,1.52,66.90789473684211
2015-09-17,100.95,1.52,66.41447368421052
2015-09-18,100.31,1.52,65.99342105263158
2015-09-21,100.71,1.52,66.25657894736841
2015-09-22,99.12,1.52,65.21052631578948
2015-09-23,98.65,1.52,64.90131578947368
2015-09-24,98.26,1.52,64.64473684210526
2015-09-25,98.35,1.52,64.70394736842105
2015-09-28,96.66,1.52,63.59210526315789
2015-09-29,94.9,1.52,62.434210526315795
2015-09-30,96.98,1.52,63.80263157894737
2015-10-01,96.62,1.52,63.56578947368421
2015-10-02,97.46,1.52,64.11842105263158
2015-10-05,99.79,1.52,65.65131578947368
2015-10-06,99.88,1.52,65.71052631578947
2015-10-07,100.44,1.52,66.07894736842105
2015-10-08,101.74,1.52,66.93421052631578
2015-10-09,101.55,1.52,66.80921052631578
2015-10-12,101.51,1.52,66.78289473684211
2015-10-13,100.32,1.52,66.0
2015-10-14,98.43,1.52,64.75657894736842
2015-10-15,98.73,1.52,64.95394736842105
2015-10-16,98.51,1.52,64.8092105263158
2015-10-19,98.24,1.52,64.63157894736841
2015-10-20,98.6,1.52,64.86842105263158
2015-10-21,98.15,1.52,64.57236842105263
2015-10-22,105.47,1.52,69.38815789473684
2015-10-23,106.05,1.52,69.76973684210526
2015-10-26,106.18,1.52,69.85526315789474
2015-10-27,105.95,1.56,67.91666666666667
2015-10-28,107.14,1.56,68.67948717948718
2015-10-29,106.46,1.56,68.24358974358974
2015-10-30,105.98,1.56,67.93589743589743
2015-11-02,107.31,1.56,68.78846153846153
2015-11-03,107.45,1.56,68.87820512820512
2015-11-04,107.28,1.56,68.76923076923077
2015-11-05,107.11,1.56,68.66025641025641
2015-11-06,107.5,1.56,68.91025641025641
2015-11-09,106.56,1.56,68.3076923076923
2015-11-10,106.88,1.56,68.51282051282051
2015-11-11,107.06,1.56,68.62820512820512
2015-11-12,105.06,1.56,67.34615384615384
2015-11-13,104.44,1.56,66.94871794871794
2015-11-16,105.69,1.56,67.75
2015-11-17,105.12,1.56,67.38461538461539
2015-11-18,107.0,1.56,68.58974358974359
2015-11-19,107.34,1.56,68.8076923076923
2015-11-20,107.72,1.56,69.05128205128204
2015-11-23,107.99,1.56,69.22435897435896
2015-11-24,107.48,1.56,68.8974358974359
2015-11-25,108.29,1.56,69.41666666666667
2015-11-27,109.06,1.56,69.91025641025641
2015-11-30,109.16,1.56,69.97435897435896
2015-12-01,110.15,1.56,70.60897435897436
2015-12-02,109.37,1.56,70.10897435897436
2015-12-03,108.29,1.56,69.41666666666667
2015-12-04,110.06,1.56,70.55128205128204
2015-12-07,110.17,1.56,70.62179487179488
2015-12-08,109.34,1.56,70.08974358974359
2015-12-09,108.09,1.56,69.28846153846153
2015-12-10,108.57,1.56,69.59615384615384
2015-12-11,107.0,1.56,68.58974358974359
2015-12-14,108.73,1.56,69.69871794871794
2015-12-15,107.51,1.56,68.91666666666667
2015-12-16,109.4,1.56,70.12820512820512
2015-12-17,107.54,1.56,68.93589743589743
2015-12-18,104.56,1.56,67.02564102564102
2015-12-21,104.58,1.56,67.03846153846153
2015-12-22,105.74,1.56,67.78205128205127
2015-12-23,107.06,1.56,68.62820512820512
2015-12-24,106.95,1.56,68.5576923076923
2015-12-28,106.99,1.56,68.58333333333333
2015-12-29,107.92,1.56,69.17948717948718
2015-12-30,107.23,1.56,68.73717948717949
2015-12-31,106.73,1.56,68.41666666666667
2016-01-04,104.87,1.56,67.22435897435898
2016-01-05,102.71,1.56,65.83974358974358
2016-01-06,101.29,1.56,64.92948717948718
2016-01-07,98.41,1.56,63.08333333333333
2016-01-08,96.44,1.56,61.82051282051282
2016-01-11,96.29,1.56,61.72435897435898
2016-01-12,97.91,1.56,62.76282051282051
2016-01-13,96.23,1.56,61.68589743589744
2016-01-14,97.82,1.56,62.7051282051282
2016-01-15,95.7,1.56,61.34615384615385
2016-01-19,95.67,1.56,61.32692307692307
2016-01-20,93.67,1.56,60.044871794871796
2016-01-21,92.85,1.56,59.51923076923077
2016-01-22,93.99,1.56,60.24999999999999
2016-01-25,93.61,1.56,60.006410256410255
2016-01-26,96.22,1.56,61.679487179487175
2016-01-27,96.12,1.56,61.61538461538461
2016-01-28,91.82,1.56,58.85897435897435
2016-01-29,94.34,1.56,60.47435897435898
2016-02-01,94.23,1.56,60.40384615384615
2016-02-02,92.96,1.56,59.589743589743584
2016-02-03,95.51,1.56,61.22435897435898
2016-02-04,96.11,1.56,61.60897435897436
2016-02-05,93.25,1.56,59.77564102564102
2016-02-08,90.42,1.56,57.96153846153846
2016-02-09,90.63,1.56,58.09615384615384
2016-02-10,91.27,1.56,58.50641025641025
2016-02-11,90.14,1.56,57.78205128205128
2016-02-12,91.76,1.56,58.820512820512825
2016-02-16,92.97,1.56,59.59615384615385
2016-02-17,93.06,1.56,59.65384615384615
2016-02-18,92.61,1.56,59.36538461538461
2016-02-19,92.0,1.81,50.828729281767956
2016-02-22,94.11,1.81,51.994475138121544
2016-02-23,93.6,1.81,51.712707182320436
2016-02-24,93.72,1.81,51.77900552486187
2016-02-25,95.07,1.81,52.52486187845303
2016-02-26,95.59,1.81,52.812154696132595
2016-02-29,94.01,1.81,51.93922651933702
2016-03-01,96.78,1.81,53.469613259668506
2016-03-02,96.82,1.81,53.491712707182316
2016-03-03,97.51,1.81,53.87292817679558
2016-03-04,98.59,1.81,54.469613259668506
2016-03-07,99.13,1.81,54.76795580110497
2016-03-08,98.66,1.81,54.50828729281768
2016-03-09,98.99,1.81,54.690607734806626
2016-03-10,98.35,1.81,54.33701657458563
2016-03-11,100.0,1.81,55.248618784530386
2016-03-14,99.73,1.81,55.09944751381216
2016-03-15,99.82,1.81,55.14917127071823
2016-03-16,99.8,1.81,55.13812154696132
2016-03-17,101.71,1.81,56.193370165745854
2016-03-18,101.76,1.81,56.22099447513812
2016-03-21,103.48,1.81,57.171270718232044
2016-03-22,103.18,1.81,57.005524861878456
2016-03-23,102.95,1.81,56.87845303867403
2016-03-24,103.51,1.81,57.187845303867405
2016-03-28,103.73,1.81,57.309392265193374
2016-03-29,105.71,1.81,58.40331491712707
2016-03-30,105.17,1.81,58.10497237569061
2016-03-31,105.21,1.81,58.12707182320442
2016-04-01,106.64,1.81,58.9171270718232
2016-04-04,105.44,1.81,58.254143646408835
2016-04-05,104.57,1.81,57.77348066298342
2016-04-06,105.74,1.81,58.41988950276242
2016-04-07,104.77,1.81,57.88397790055248
2016-04-08,105.84,1.81,58.47513812154696
2016-04-11,106.1,1.81,58.61878453038673
2016-04-12,107.49,1.81,59.38674033149171
2016-04-13,109.24,1.81,60.35359116022099
2016-04-14,108.96,1.81,60.1988950276243
2016-04-15,108.79,1.81,60.10497237569061
2016-04-18,109.11,1.81,60.2817679558011
2016-04-19,109.06,1.81,60.25414364640884
2016-04-20,108.22,1.81,59.790055248618785
2016-04-21,112.27,1.81,62.02762430939226
2016-04-22,111.67,1.3,85.89999999999999
2016-04-25,111.52,1.3,85.78461538461538
2016-04-26,112.78,1.3,86.75384615384615
2016-04-27,113.19,1.3,87.06923076923077
2016-04-28,112.41,1.3,86.46923076923076
2016-04-29,111.92,1.3,86.09230769230768
2016-05-02,112.08,1.3,86.21538461538461
2016-05-03,110.58,1.3,85.06153846153846
2016-05-04,110.35,1.3,84.88461538461537
2016-05-05,110.36,1.3,84.89230769230768
2016-05-06,111.3,1.3,85.61538461538461
2016-05-09,110.86,1.3,85.27692307692307
2016-05-10,112.99,1.3,86.91538461538461
2016-05-11,112.97,1.3,86.89999999999999
2016-05-12,113.65,1.3,87.42307692307692
2016-05-13,113.21,1.3,87.08461538461538
2016-05-16,114.01,1.3,87.7
2016-05-17,113.5,1.3,87.3076923076923
2016-05-18,113.25,1.3,87.11538461538461
2016-05-19,112.33,1.3,86.4076923076923
2016-05-20,112.97,1.3,86.89999999999999
2016-05-23,112.93,1.3,86.86923076923077
2016-05-24,114.47,1.3,88.05384615384615
2016-05-25,114.21,1.3,87.85384615384615
2016-05-26,113.62,1.3,87.4
2016-05-27,113.18,1.3,87.06153846153846
2016-05-31,113.18,1.3,87.06153846153846
2016-06-01,113.54,1.3,87.33846153846154
2016-06-02,113.98,1.3,87.67692307692307
2016-06-03,113.34,1.3,87.18461538461538
2016-06-06,113.73,1.3,87.48461538461538
2016-06-07,114.22,1.3,87.86153846153846
2016-06-08,114.02,1.3,87.7076923076923
2016-06-09,114.37,1.3,87.97692307692307
2016-06-10,112.94,1.3,86.87692307692308
2016-06-13,112.33,1.3,86.4076923076923
2016-06-14,111.12,1.3,85.47692307692307
2016-06-15,111.84,1.3,86.03076923076922
2016-06-16,112.02,1.3,86.16923076923077
2016-06-17,112.59,1.3,86.6076923076923
2016-06-20,114.34,1.3,87.95384615384616
2016-06-21,114.07,1.3,87.74615384615383
2016-06-22,113.65,1.3,87.42307692307692
2016-06-23,115.05,1.3,88.5
2016-06-24,107.23,1.3,82.48461538461538
2016-06-27,104.24,1.3,80.18461538461538
2016-06-28,106.22,1.3,81.7076923076923
2016-06-29,108.08,1.3,83.13846153846153
2016-06-30,111.22,1.3,85.55384615384615
2016-07-01,112.32,1.3,86.39999999999999
2016-07-05,111.4,1.3,85.6923076923077
2016-07-06,112.1,1.3,86.23076923076923
2016-07-07,112.97,1.3,86.89999999999999
2016-07-08,114.97,1.3,88.43846153846154
2016-07-11,115.86,1.3,89.12307692307692
2016-07-12,116.84,1.3,89.87692307692308
2016-07-13,117.24,1.3,90.18461538461538
2016-07-14,117.46,1.3,90.35384615384615
2016-07-15,117.34,1.3,90.26153846153846
2016-07-18,117.33,1.3,90.25384615384615
2016-07-19,116.59,1.3,89.68461538461538
2016-07-20,116.99,1.3,89.99230769230769
2016-07-21,114.97,1.3,88.43846153846154
2016-07-22,120.49,1.3,92.68461538461538
2016-07-25,121.49,1.87,64.96791443850266
2016-07-26,122.42,1.87,65.46524064171123
2016-07-27,122.36,1.87,65.4331550802139
2016-07-28,122.17,1.87,65.33155080213903
2016-07-29,121.7,1.87,65.08021390374331
2016-08-01,122.08,1.87,65.28342245989305
2016-08-02,121.65,1.87,65.05347593582887
2016-08-03,121.79,1.87,65.1283422459893
2016-08-04,122.5,1.87,65.50802139037432
2016-08-05,123.45,1.87,66.01604278074866
2016-08-08,123.49,1.87,66.03743315508021
2016-08-09,123.49,1.87,66.03743315508021
2016-08-10,123.06,1.87,65.80748663101605
2016-08-11,123.47,1.87,66.02673796791443
2016-08-12,123.21,1.87,65.88770053475935
2016-08-15,123.5,1.87,66.04278074866309
2016-08-16,121.92,1.87,65.19786096256684
2016-08-17,122.34,1.87,65.42245989304813
2016-08-18,122.21,1.87,65.35294117647058
2016-08-19,122.12,1.87,65.30481283422459
2016-08-22,121.68,1.87,65.06951871657753
2016-08-23,122.39,1.87,65.44919786096257
2016-08-24,121.6,1.87,65.02673796791443
2016-08-25,121.79,1.87,65.1283422459893
2016-08-26,122.75,1.87,65.64171122994652
2016-08-29,123.61,1.87,66.10160427807486
2016-08-30,124.46,1.87,66.55614973262031
2016-08-31,123.75,1.87,66.17647058823529
2016-09-01,123.57,1.87,66.08021390374331
2016-09-02,123.81,1.87,66.20855614973262
2016-09-06,122.87,1.87,65.70588235294117
2016-09-07,122.67,1.87,65.59893048128342
2016-09-08,122.36,1.87,65.4331550802139
2016-09-09,119.71,1.87,64.01604278074866
2016-09-12,121.13,1.87,64.77540106951871
2016-09-13,119.66,1.87,63.98930481283422
2016-09-14,120.0,1.87,64.1711229946524
2016-09-15,121.38,1.87,64.9090909090909
2016-09-16,120.12,1.87,64.23529411764706
2016-09-19,121.26,1.87,64.84491978609626
2016-09-20,121.96,1.87,65.2192513368984
2016-09-21,122.51,1.87,65.51336898395722
2016-09-22,123.2,1.87,65.88235294117646
2016-09-23,120.92,1.87,64.66310160427807
2016-09-26,120.9,1.87,64.6524064171123
2016-09-27,122.25,1.87,65.37433155080214
2016-09-28,123.51,1.87,66.04812834224599
2016-09-29,121.73,1.87,65.09625668449198
2016-09-30,122.98,1.87,65.76470588235294
2016-10-03,122.76,1.87,65.6470588235294
2016-10-04,123.17,1.87,65.8663101604278
2016-10-05,124.49,1.87,66.57219251336898
2016-10-06,124.16,1.87,66.39572192513369
2016-10-07,122.27,1.87,65.3850267379679
2016-10-10,121.68,1.87,65.06951871657753
2016-10-11,117.66,1.87,62.91978609625668
2016-10-12,121.05,1.87,64.73262032085562
2016-10-13,120.83,1.87,64.61497326203208
2016-10-14,121.23,1.87,64.8288770053476
2016-10-17,120.23,1.87,64.29411764705883
2016-10-18,120.0,1.87,64.1711229946524
2016-10-19,119.61,1.87,63.962566844919785
2016-10-20,120.23,1.87,64.29411764705883
2016-10-21,119.71,1.87,64.01604278074866
2016-10-24,119.52,1.87,63.91443850267379
2016-10-25,117.02,1.87,62.577540106951865
2016-10-26,116.77,1.87,62.44385026737967
2016-10-27,115.03,1.87,61.513368983957214
2016-10-28,114.39,1.71,66.89473684210526
2016-10-31,113.84,1.71,66.57309941520468
2016-11-01,113.6,1.71,66.4327485380117
2016-11-02,113.49,1.71,66.36842105263158
2016-11-03,114.07,1.71,66.70760233918128
2016-11-04,114.58,1.71,67.00584795321637
2016-11-07,117.27,1.71,68.57894736842105
2016-11-08,117.94,1.71,68.97076023391813
2016-11-09,119.9,1.71,70.11695906432749
2016-11-10,125.07,1.71,73.14035087719299
2016-11-11,125.78,1.71,73.55555555555556
2016-11-14,121.89,1.71,71.28070175438597
2016-11-15,122.69,1.71,71.74853801169591
2016-11-16,123.03,1.71,71.94736842105263
2016-11-17,122.02,1.71,71.35672514619883
2016-11-18,121.56,1.71,71.08771929824562
2016-11-21,121.13,1.71,70.83625730994152
2016-11-22,120.98,1.71,70.74853801169591
2016-11-23,120.4,1.71,70.40935672514621
2016-11-25,121.6,1.71,71.11111111111111
2016-11-28,119.64,1.71,69.96491228070175
2016-11-29,119.93,1.71,70.13450292397661
2016-11-30,118.63,1.71,69.37426900584795
2016-12-01,118.82,1.71,69.48538011695906
2016-12-02,118.23,1.71,69.14035087719299
2016-12-05,119.15,1.71,69.67836257309942
2016-12-06,118.64,1.71,69.38011695906432
2016-12-07,120.58,1.71,70.51461988304094
2016-12-08,120.95,1.71,70.73099415204679
2016-12-09,120.5,1.71,70.46783625730994
2016-12-12,120.13,1.71,70.25146198830409
2016-12-13,119.1,1.71,69.64912280701755
2016-12-14,118.2,1.71,69.12280701754386
2016-12-15,118.16,1.71,69.09941520467837
2016-12-16,116.77,1.71,68.28654970760233
2016-12-19,117.44,1.71,68.67836257309942
2016-12-20,117.21,1.71,68.54385964912281
2016-12-21,116.78,1.71,68.29239766081872
2016-12-22,115.81,1.71,67.72514619883042
2016-12-23,116.69,1.71,68.23976608187135
2016-12-27,116.49,1.71,68.12280701754386
2016-12-28,115.09,1.71,67.30409356725147
2016-12-29,115.24,1.71,67.39181286549707
2016-12-30,114.69,1.71,67.0701754385965
2017-01-03,115.75,1.71,67.69005847953217
2017-01-04,116.48,1.71,68.11695906432749
2017-01-05,118.35,1.71,69.21052631578947
2017-01-06,118.21,1.71,69.12865497076024
2017-01-09,117.66,1.71,68.80701754385964
2017-01-10,117.75,1.71,68.85964912280701
2017-01-11,117.99,1.71,69.0
2017-01-12,118.76,1.71,69.45029239766082
2017-01-13,119.33,1.71,69.78362573099415
2017-01-17,118.3,1.71,69.18128654970761
2017-01-18,120.2,1.71,70.29239766081872
2017-01-19,119.66,1.71,69.9766081871345
2017-01-20,119.99,1.71,70.16959064327486
2017-01-23,120.47,1.71,70.45029239766082
2017-01-24,122.67,1.71,71.73684210526316
2017-01-25,124.29,1.71,72.6842105263158
2017-01-26,124.1,1.71,72.57309941520468
2017-01-27,125.03,1.71,73.11695906432749
2017-01-30,125.06,1.71,73.13450292397661
2017-01-31,124.0,1.71,72.51461988304094
2017-02-01,122.66,1.71,71.73099415204679
2017-02-02,122.36,1.71,71.55555555555556
2017-02-03,123.52,1.71,72.23391812865496
2017-02-06,122.6,1.71,71.69590643274853
2017-02-07,122.11,1.71,71.4093567251462
2017-02-08,122.14,1.71,71.42690058479532
2017-02-09,123.08,1.71,71.9766081871345
2017-02-10,123.73,1.71,72.35672514619884
2017-02-13,126.41,1.71,73.92397660818713
2017-02-14,125.79,1.71,73.56140350877193
2017-02-15,126.71,1.73,73.24277456647398
2017-02-16,126.4,1.73,73.0635838150289
2017-02-17,126.65,1.73,73.20809248554913
2017-02-21,127.25,1.73,73.55491329479769
2017-02-22,127.29,1.73,73.57803468208093
2017-02-23,127.12,1.73,73.47976878612717
2017-02-24,127.77,1.73,73.85549132947976
2017-02-27,127.62,1.73,73.76878612716763
2017-02-28,127.15,1.73,73.4971098265896
2017-03-01,129.3,1.73,74.73988439306359
2017-03-02,128.1,1.73,74.04624277456647
2017-03-03,128.04,1.73,74.01156069364161
2017-03-06,128.56,1.73,74.3121387283237
2017-03-07,127.91,1.73,73.9364161849711
2017-03-08,128.27,1.73,74.14450867052024
2017-03-09,127.63,1.73,73.77456647398844
2017-03-10,129.19,1.73,74.67630057803468
2017-03-13,130.7,1.73,75.54913294797687
2017-03-14,129.69,1.73,74.96531791907515
2017-03-15,131.07,1.73,75.76300578034682
2017-03-16,131.14,1.73,75.80346820809248
2017-03-17,131.33,1.73,75.91329479768787
2017-03-20,131.21,1.73,75.84393063583815
2017-03-21,129.57,1.73,74.89595375722543
2017-03-22,130.6,1.73,75.49132947976878
2017-03-23,131.16,1.73,75.81502890173411
2017-03-24,130.8,1.73,75.60693641618498
2017-03-27,130.81,1.73,75.61271676300578
2017-03-28,132.1,1.73,76.35838150289017
2017-03-29,132.01,1.73,76.30635838150289
2017-03-30,132.64,1.73,76.67052023121387
2017-03-31,132.87,1.73,76.80346820809248
2017-04-03,132.4,1.73,76.53179190751446
2017-04-04,131.94,1.73,76.26589595375722
2017-04-05,131.1,1.73,75.78034682080924
2017-04-06,132.41,1.73,76.53757225433526
2017-04-07,132.27,1.73,76.45664739884394
2017-04-10,132.52,1.73,76.60115606936417
2017-04-11,132.58,1.73,76.63583815028903
2017-04-12,132.26,1.73,76.45086705202311
2017-04-13,130.57,1.73,75.47398843930635
2017-04-17,131.17,1.73,75.82080924855491
2017-04-18,131.21,1.73,75.84393063583815
2017-04-19,131.05,1.73,75.7514450867052
2017-04-20,132.71,1.73,76.71098265895954
2017-04-21,137.56,1.73,79.51445086705202
2017-04-24,137.41,1.73,79.42774566473989
2017-04-25,136.87,2.63,52.041825095057035
2017-04-26,136.31,2.63,51.828897338403046
2017-04-27,137.35,2.63,52.22433460076046
2017-04-28,136.15,2.63,51.7680608365019
2017-05-01,136.11,2.63,51.75285171102662
2017-05-02,136.99,2.63,52.0874524714829
2017-05-03,136.28,2.63,51.81749049429658
2017-05-04,138.18,2.63,52.539923954372625
2017-05-05,138.61,2.63,52.70342205323195
2017-05-08,138.66,2.63,52.72243346007605
2017-05-09,138.85,2.63,52.79467680608365
2017-05-10,139.08,2.63,52.88212927756655
2017-05-11,138.1,2.63,52.50950570342205
2017-05-12,136.99,2.63,52.0874524714829
2017-05-15,137.43,2.63,52.25475285171103
2017-05-16,136.94,2.63,52.06844106463878
2017-05-17,134.44,2.63,51.11787072243346
2017-05-18,134.97,2.63,51.31939163498099
2017-05-19,136.55,2.63,51.92015209125476
2017-05-22,136.33,2.63,51.83650190114069
2017-05-23,135.38,2.63,51.47528517110266
2017-05-24,136.18,2.63,51.77946768060837
2017-05-25,136.35,2.63,51.844106463878326
2017-05-26,136.79,2.63,52.01140684410646
2017-05-30,136.89,2.63,52.049429657794676
2017-05-31,137.64,2.63,52.33460076045627
2017-06-01,138.82,2.63,52.78326996197718
2017-06-02,139.25,2.63,52.946768060836504
2017-06-05,138.41,2.63,52.627376425855516
2017-06-06,136.85,2.63,52.03422053231939
2017-06-07,137.66,2.63,52.342205323193916
2017-06-08,137.91,2.63,52.43726235741445
2017-06-09,139.99,2.63,53.228136882129284
2017-06-12,138.67,2.63,52.72623574144487
2017-06-13,141.58,2.63,53.83269961977187
2017-06-14,141.58,2.63,53.83269961977187
2017-06-15,140.96,2.63,53.59695817490495
2017-06-16,141.21,2.63,53.69201520912548
2017-06-19,142.11,2.63,54.0342205323194
2017-06-20,142.89,2.63,54.33079847908745
2017-06-21,142.9,2.63,54.334600760456276
2017-06-22,142.14,2.63,54.045627376425855
2017-06-23,143.05,2.63,54.3916349809886
2017-06-26,142.48,2.63,54.174904942965775
2017-06-27,140.49,2.63,53.418250950570346
2017-06-28,141.43,2.63,53.77566539923955
2017-06-29,139.63,2.63,53.09125475285171
2017-06-30,140.73,2.63,53.50950570342205
2017-07-03,141.78,2.63,53.90874524714829
2017-07-05,143.02,2.63,54.38022813688214
2017-07-06,142.29,2.63,54.10266159695817
2017-07-07,144.91,2.63,55.09885931558935
2017-07-10,145.88,2.63,55.46768060836502
2017-07-11,145.23,2.63,55.22053231939163
2017-07-12,146.18,2.63,55.58174904942966
2017-07-13,146.37,2.63,55.653992395437264
2017-07-14,146.24,2.63,55.60456273764259
2017-07-17,146.65,2.63,55.76045627376426
2017-07-18,146.25,2.63,55.60836501901141
2017-07-19,147.8,2.63,56.19771863117872
2017-07-20,146.66,2.63,55.76425855513308
2017-07-21,146.79,2.63,55.81368821292776
2017-07-24,143.7,2.63,54.638783269961976
2017-07-25,142.25,1.86,76.4784946236559
2017-07-26,140.28,1.86,75.41935483870968
2017-07-27,141.14,1.86,75.88172043010752
2017-07-28,139.88,1.86,75.20430107526882
2017-07-31,140.69,1.86,75.63978494623656
2017-08-01,139.47,1.86,74.98387096774194
2017-08-02,141.62,1.86,76.13978494623656
2017-08-03,142.27,1.86,76.48924731182795
2017-08-04,142.35,1.86,76.53225806451613
2017-08-07,142.13,1.86,76.41397849462365
2017-08-08,140.96,1.86,75.78494623655914
2017-08-09,140.34,1.86,75.45161290322581
2017-08-10,138.3,1.86,74.35483870967742
2017-08-11,139.15,1.86,74.81182795698925
2017-08-14,140.75,1.86,75.67204301075269
2017-08-15,139.42,1.86,74.95698924731181
2017-08-16,140.66,1.86,75.6236559139785
2017-08-17,138.12,1.86,74.25806451612902
2017-08-18,137.5,1.86,73.9247311827957
2017-08-21,137.07,1.86,73.69354838709677
2017-08-22,138.71,1.86,74.5752688172043
2017-08-23,137.14,1.86,73.73118279569891
2017-08-24,137.16,1.86,73.74193548387096
2017-08-25,138.83,1.86,74.63978494623656
2017-08-28,138.67,1.86,74.55376344086021
2017-08-29,139.01,1.86,74.73655913978494
2017-08-30,139.78,1.86,75.1505376344086
2017-08-31,144.0,1.86,77.41935483870968
2017-09-01,142.64,1.86,76.68817204301074
2017-09-05,141.7,1.86,76.18279569892472
2017-09-06,142.53,1.86,76.62903225806451
2017-09-07,144.68,1.86,77.78494623655914
2017-09-08,147.05,1.86,79.05913978494624
2017-09-11,147.46,1.86,79.27956989247312
2017-09-12,147.5,1.86,79.3010752688172
2017-09-13,147.03,1.86,79.04838709677419
2017-09-14,147.72,1.86,79.41935483870968
2017-09-15,148.04,1.86,79.59139784946235
2017-09-18,149.81,1.86,80.54301075268818
2017-09-19,151.25,1.86,81.31720430107526
2017-09-20,152.3,1.86,81.88172043010753
2017-09-21,151.97,1.86,81.70430107526882
2017-09-22,151.22,1.86,81.3010752688172
2017-09-25,150.4,1.86,80.86021505376344
2017-09-26,149.02,1.86,80.11827956989248
2017-09-27,148.65,1.86,79.91935483870968
2017-09-28,149.52,1.86,80.38709677419355
2017-09-29,150.97,1.86,81.16666666666666
2017-10-02,154.53,1.86,83.08064516129032
2017-10-03,155.43,1.86,83.56451612903226
2017-10-04,156.71,1.86,84.25268817204301
2017-10-05,156.13,1.86,83.94086021505376
2017-10-06,155.49,1.86,83.59677419354838
2017-10-09,156.67,1.86,84.23118279569891
2017-10-10,155.82,1.86,83.77419354838709
2017-10-11,156.49,1.86,84.13440860215054
2017-10-12,158.28,1.86,85.09677419354838
2017-10-13,158.71,1.86,85.32795698924731
2017-10-16,158.65,1.86,85.29569892473118
2017-10-17,156.64,1.86,84.21505376344085
2017-10-18,156.85,1.86,84.3279569892473
2017-10-19,157.16,1.86,84.49462365591397
2017-10-20,160.12,1.86,86.08602150537634
2017-10-23,158.19,1.86,85.04838709677419
2017-10-24,165.74,1.86,89.10752688172043
2017-10-25,163.53,1.83,89.36065573770492
2017-10-26,164.7,1.83,89.99999999999999
2017-10-27,164.71,1.83,90.00546448087432
2017-10-30,161.63,1.83,88.3224043715847
2017-10-31,161.55,1.83,88.27868852459017
2017-11-01,161.04,1.83,87.99999999999999
2017-11-02,161.81,1.83,88.4207650273224
2017-11-03,163.13,1.83,89.14207650273224
2017-11-06,163.56,1.83,89.37704918032787
2017-11-07,165.2,1.83,90.27322404371584
2017-11-08,165.72,1.83,90.55737704918032
2017-11-09,162.85,1.83,88.98907103825135
2017-11-10,162.97,1.83,89.05464480874316
2017-11-13,163.97,1.83,89.60109289617486
2017-11-14,164.11,1.83,89.6775956284153
2017-11-15,163.44,1.83,89.31147540983606
2017-11-16,162.99,1.83,89.06557377049181
2017-11-17,163.27,1.83,89.21857923497268
2017-11-20,164.51,1.83,89.89617486338797
2017-11-21,165.99,1.83,90.70491803278689
2017-11-22,165.99,1.83,90.70491803278689
2017-11-24,165.99,1.83,90.70491803278689
2017-11-27,165.89,1.83,90.6502732240437
2017-11-28,169.1,1.83,92.40437158469945
2017-11-29,167.61,1.83,91.59016393442623
2017-11-30,169.63,1.83,92.69398907103825
2017-12-01,168.73,1.83,92.20218579234972
2017-12-04,169.81,1.83,92.79234972677595
2017-12-05,168.34,1.83,91.98907103825137
2017-12-06,168.47,1.83,92.06010928961749
2017-12-07,168.36,1.83,92.0
2017-12-08,167.66,1.83,91.6174863387978
2017-12-11,166.9,1.83,91.20218579234972
2017-12-12,165.95,1.83,90.68306010928961
2017-12-13,166.05,1.83,90.73770491803279
2017-12-14,164.94,1.83,90.1311475409836
2017-12-15,165.71,1.83,90.55191256830601
2017-12-18,167.61,1.83,91.59016393442623
2017-12-19,168.65,1.83,92.1584699453552
2017-12-20,169.01,1.83,92.3551912568306
2017-12-21,169.06,1.83,92.38251366120218
2017-12-22,167.46,1.83,91.50819672131148
2017-12-26,167.81,1.83,91.69945355191257
2017-12-27,168.68,1.83,92.17486338797814
2017-12-28,170.03,1.83,92.91256830601093
2017-12-29,169.69,1.83,92.72677595628414
2018-01-02,168.51,1.83,92.08196721311475
2018-01-03,169.13,1.83,92.4207650273224
2018-01-04,169.79,1.83,92.78142076502732
2018-01-05,170.58,1.83,93.21311475409837
2018-01-08,172.66,1.83,94.34972677595628
