date,EW,EW_EPS,PE Ratio
2016-01-14,77.1,1.1,70.09090909090908
2016-01-15,74.69,1.1,67.89999999999999
2016-01-19,74.52,1.1,67.74545454545454
2016-01-20,75.49,1.1,68.62727272727271
2016-01-21,77.8,1.1,70.72727272727272
2016-01-22,78.84,1.1,71.67272727272727
2016-01-25,80.2,1.1,72.9090909090909
2016-01-26,80.16,1.1,72.87272727272726
2016-01-27,77.9,1.1,70.81818181818181
2016-01-28,75.88,1.1,68.98181818181817
2016-01-29,78.21,1.1,71.1
2016-02-01,78.84,1.1,71.67272727272727
2016-02-02,76.91,1.1,69.91818181818181
2016-02-03,83.32,1.1,75.74545454545454
2016-02-04,83.6,1.1,75.99999999999999
2016-02-05,82.02,1.1,74.56363636363635
2016-02-08,76.97,1.1,69.97272727272727
2016-02-09,76.34,1.1,69.39999999999999
2016-02-10,79.0,1.1,71.81818181818181
2016-02-11,79.04,1.1,71.85454545454546
2016-02-12,81.04,1.1,73.67272727272727
2016-02-16,84.45,1.1,76.77272727272727
2016-02-17,86.62,1.1,78.74545454545455
2016-02-18,86.24,1.1,78.39999999999999
2016-02-19,86.21,-0.99,-87.08080808080807
2016-02-22,86.61,-0.99,-87.48484848484848
2016-02-23,86.87,-0.99,-87.74747474747475
2016-02-24,87.79,-0.99,-88.67676767676768
2016-02-25,89.56,-0.99,-90.46464646464646
2016-02-26,87.93,-0.99,-88.81818181818183
2016-02-29,87.0,-0.99,-87.87878787878788
2016-03-01,87.87,-0.99,-88.75757575757576
2016-03-02,88.29,-0.99,-89.18181818181819
2016-03-03,87.12,-0.99,-88.0
2016-03-04,87.36,-0.99,-88.24242424242425
2016-03-07,87.26,-0.99,-88.14141414141415
2016-03-08,85.12,-0.99,-85.97979797979798
2016-03-09,85.75,-0.99,-86.61616161616162
2016-03-10,86.49,-0.99,-87.36363636363636
2016-03-11,87.63,-0.99,-88.51515151515152
2016-03-14,87.94,-0.99,-88.82828282828282
2016-03-15,86.29,-0.99,-87.16161616161617
2016-03-16,85.78,-0.99,-86.64646464646465
2016-03-17,84.37,-0.99,-85.22222222222223
2016-03-18,85.81,-0.99,-86.67676767676768
2016-03-21,85.64,-0.99,-86.5050505050505
2016-03-22,86.25,-0.99,-87.12121212121212
2016-03-23,85.89,-0.99,-86.75757575757576
2016-03-24,87.34,-0.99,-88.22222222222223
2016-03-28,86.72,-0.99,-87.5959595959596
2016-03-29,88.89,-0.99,-89.7878787878788
2016-03-30,88.89,-0.99,-89.7878787878788
2016-03-31,88.21,-0.99,-89.10101010101009
2016-04-01,89.92,-0.99,-90.82828282828284
2016-04-04,105.08,-0.99,-106.14141414141415
2016-04-05,103.54,-0.99,-104.58585858585859
2016-04-06,107.48,-0.99,-108.56565656565657
2016-04-07,105.25,-0.99,-106.31313131313131
2016-04-08,104.47,-0.99,-105.52525252525253
2016-04-11,105.99,-0.99,-107.06060606060606
2016-04-12,105.74,-0.99,-106.8080808080808
2016-04-13,108.32,-0.99,-109.41414141414141
2016-04-14,107.49,-0.99,-108.57575757575758
2016-04-15,106.55,-0.99,-107.62626262626263
2016-04-18,108.0,-0.99,-109.0909090909091
2016-04-19,106.08,-0.99,-107.15151515151516
2016-04-20,107.86,-0.99,-108.94949494949495
2016-04-21,108.1,-0.99,-109.19191919191918
2016-04-22,108.33,-0.99,-109.42424242424242
2016-04-25,107.98,-0.99,-109.07070707070707
2016-04-26,108.84,-0.99,-109.93939393939394
2016-04-27,108.93,-0.99,-110.03030303030303
2016-04-28,107.25,-0.99,-108.33333333333333
2016-04-29,106.21,0.67,158.52238805970148
2016-05-02,106.86,0.67,159.49253731343282
2016-05-03,105.43,0.67,157.3582089552239
2016-05-04,103.8,0.67,154.92537313432834
2016-05-05,104.37,0.67,155.77611940298507
2016-05-06,105.74,0.67,157.82089552238804
2016-05-09,106.38,0.67,158.77611940298505
2016-05-10,106.59,0.67,159.08955223880596
2016-05-11,105.08,0.67,156.83582089552237
2016-05-12,105.59,0.67,157.59701492537312
2016-05-13,102.99,0.67,153.71641791044775
2016-05-16,104.0,0.67,155.22388059701493
2016-05-17,100.84,0.67,150.50746268656715
2016-05-18,99.79,0.67,148.9402985074627
2016-05-19,97.82,0.67,145.99999999999997
2016-05-20,99.11,0.67,147.92537313432834
2016-05-23,100.02,0.67,149.28358208955223
2016-05-24,101.49,0.67,151.4776119402985
2016-05-25,99.91,0.67,149.1194029850746
2016-05-26,99.43,0.67,148.40298507462686
2016-05-27,100.04,0.67,149.3134328358209
2016-05-31,98.5,0.67,147.01492537313433
2016-06-01,99.84,0.67,149.01492537313433
2016-06-02,102.1,0.67,152.38805970149252
2016-06-03,101.53,0.67,151.53731343283582
2016-06-06,101.45,0.67,151.4179104477612
2016-06-07,101.5,0.67,151.49253731343282
2016-06-08,102.67,0.67,153.23880597014926
2016-06-09,102.48,0.67,152.955223880597
2016-06-10,101.52,0.67,151.52238805970148
2016-06-13,101.13,0.67,150.94029850746267
2016-06-14,100.95,0.67,150.67164179104478
2016-06-15,97.85,0.67,146.04477611940297
2016-06-16,99.31,0.67,148.22388059701493
2016-06-17,98.54,0.67,147.07462686567163
2016-06-20,99.16,0.67,148.0
2016-06-21,98.57,0.67,147.1194029850746
2016-06-22,98.04,0.67,146.32835820895522
2016-06-23,99.08,0.67,147.88059701492537
2016-06-24,96.04,0.67,143.34328358208955
2016-06-27,94.53,0.67,141.08955223880596
2016-06-28,94.97,0.67,141.7462686567164
2016-06-29,96.91,0.67,144.6417910447761
2016-06-30,99.73,0.67,148.8507462686567
2016-07-01,98.58,0.67,147.13432835820893
2016-07-05,99.63,0.67,148.7014925373134
2016-07-06,103.5,0.67,154.4776119402985
2016-07-07,103.75,0.67,154.8507462686567
2016-07-08,104.72,0.67,156.29850746268656
2016-07-11,104.48,0.67,155.94029850746267
2016-07-12,106.27,0.67,158.61194029850745
2016-07-13,106.49,0.67,158.94029850746267
2016-07-14,107.03,0.67,159.7462686567164
2016-07-15,105.27,0.67,157.1194029850746
2016-07-18,105.75,0.67,157.83582089552237
2016-07-19,105.91,0.67,158.07462686567163
2016-07-20,106.71,0.67,159.2686567164179
2016-07-21,106.26,0.67,158.59701492537314
2016-07-22,106.25,0.67,158.58208955223878
2016-07-25,106.52,0.67,158.98507462686567
2016-07-26,108.35,0.67,161.71641791044775
2016-07-27,114.44,0.67,170.8059701492537
2016-07-28,112.99,0.67,168.6417910447761
2016-07-29,114.52,0.6,190.86666666666667
2016-08-01,114.23,0.6,190.38333333333335
2016-08-02,113.58,0.6,189.3
2016-08-03,113.36,0.6,188.93333333333334
2016-08-04,112.98,0.6,188.3
2016-08-05,113.23,0.6,188.71666666666667
2016-08-08,112.4,0.6,187.33333333333334
2016-08-09,113.39,0.6,188.98333333333335
2016-08-10,114.03,0.6,190.05
2016-08-11,113.92,0.6,189.86666666666667
2016-08-12,113.6,0.6,189.33333333333334
2016-08-15,114.19,0.6,190.31666666666666
2016-08-16,112.75,0.6,187.91666666666669
2016-08-17,112.71,0.6,187.85
2016-08-18,114.95,0.6,191.58333333333334
2016-08-19,118.07,0.6,196.78333333333333
2016-08-22,116.99,0.6,194.98333333333332
2016-08-23,117.16,0.6,195.26666666666668
2016-08-24,114.3,0.6,190.5
2016-08-25,114.77,0.6,191.28333333333333
2016-08-26,115.26,0.6,192.10000000000002
2016-08-29,116.1,0.6,193.5
2016-08-30,115.33,0.6,192.21666666666667
2016-08-31,115.16,0.6,191.93333333333334
2016-09-01,115.87,0.6,193.11666666666667
2016-09-02,115.85,0.6,193.08333333333334
2016-09-06,117.54,0.6,195.9
2016-09-07,116.47,0.6,194.11666666666667
2016-09-08,117.33,0.6,195.55
2016-09-09,114.6,0.6,191.0
2016-09-12,116.22,0.6,193.70000000000002
2016-09-13,114.25,0.6,190.41666666666669
2016-09-14,114.72,0.6,191.20000000000002
2016-09-15,116.97,0.6,194.95000000000002
2016-09-16,116.6,0.6,194.33333333333334
2016-09-19,116.74,0.6,194.56666666666666
2016-09-20,117.42,0.6,195.70000000000002
2016-09-21,119.17,0.6,198.61666666666667
2016-09-22,120.87,0.6,201.45000000000002
2016-09-23,119.77,0.6,199.61666666666667
2016-09-26,118.94,0.6,198.23333333333335
2016-09-27,121.22,0.6,202.03333333333333
2016-09-28,120.46,0.6,200.76666666666665
2016-09-29,119.26,0.6,198.76666666666668
2016-09-30,120.56,0.6,200.93333333333334
2016-10-03,119.71,0.6,199.51666666666665
2016-10-04,119.17,0.6,198.61666666666667
2016-10-05,120.01,0.6,200.01666666666668
2016-10-06,119.72,0.6,199.53333333333333
2016-10-07,120.09,0.6,200.15
2016-10-10,121.36,0.6,202.26666666666668
2016-10-11,118.25,0.6,197.08333333333334
2016-10-12,118.16,0.6,196.93333333333334
2016-10-13,118.66,0.6,197.76666666666668
2016-10-14,116.0,0.6,193.33333333333334
2016-10-17,115.55,0.6,192.58333333333334
2016-10-18,118.22,0.6,197.03333333333333
2016-10-19,117.66,0.6,196.1
2016-10-20,117.86,0.6,196.43333333333334
2016-10-21,117.68,0.6,196.13333333333335
2016-10-24,117.03,0.6,195.05
2016-10-25,113.68,0.6,189.4666666666667
2016-10-26,94.25,0.6,157.08333333333334
2016-10-27,92.2,0.6,153.66666666666669
2016-10-28,96.16,0.66,145.6969696969697
2016-10-31,95.22,0.66,144.27272727272725
2016-11-01,92.0,0.66,139.39393939393938
2016-11-02,88.71,0.66,134.4090909090909
2016-11-03,89.3,0.66,135.30303030303028
2016-11-04,89.63,0.66,135.80303030303028
2016-11-07,91.34,0.66,138.3939393939394
2016-11-08,91.39,0.66,138.46969696969697
2016-11-09,92.45,0.66,140.07575757575756
2016-11-10,92.85,0.66,140.68181818181816
2016-11-11,91.01,0.66,137.8939393939394
2016-11-14,86.59,0.66,131.1969696969697
2016-11-15,88.91,0.66,134.7121212121212
2016-11-16,89.13,0.66,135.04545454545453
2016-11-17,90.72,0.66,137.45454545454544
2016-11-18,89.03,0.66,134.89393939393938
2016-11-21,89.2,0.66,135.15151515151516
2016-11-22,85.04,0.66,128.84848484848484
2016-11-23,86.86,0.66,131.6060606060606
2016-11-25,85.8,0.66,130.0
2016-11-28,84.3,0.66,127.72727272727272
2016-11-29,83.9,0.66,127.12121212121212
2016-11-30,82.85,0.66,125.53030303030302
2016-12-01,81.47,0.66,123.43939393939394
2016-12-02,83.35,0.66,126.28787878787877
2016-12-05,82.49,0.66,124.98484848484847
2016-12-06,83.22,0.66,126.09090909090908
2016-12-07,83.73,0.66,126.86363636363636
2016-12-08,89.3,0.66,135.30303030303028
2016-12-09,90.37,0.66,136.92424242424244
2016-12-12,88.93,0.66,134.74242424242425
2016-12-13,89.37,0.66,135.4090909090909
2016-12-14,89.82,0.66,136.09090909090907
2016-12-15,90.48,0.66,137.0909090909091
2016-12-16,91.39,0.66,138.46969696969697
2016-12-19,91.48,0.66,138.6060606060606
2016-12-20,90.87,0.66,137.6818181818182
2016-12-21,91.43,0.66,138.53030303030303
2016-12-22,91.8,0.66,139.0909090909091
2016-12-23,93.0,0.66,140.9090909090909
2016-12-27,93.35,0.66,141.43939393939394
2016-12-28,92.71,0.66,140.46969696969694
2016-12-29,93.71,0.66,141.98484848484847
2016-12-30,93.7,0.66,141.96969696969697
2017-01-03,95.52,0.66,144.72727272727272
2017-01-04,96.54,0.66,146.27272727272728
2017-01-05,97.19,0.66,147.25757575757575
2017-01-06,97.07,0.66,147.07575757575756
2017-01-09,97.95,0.66,148.4090909090909
2017-01-10,99.14,0.66,150.21212121212122
2017-01-11,98.65,0.66,149.46969696969697
2017-01-12,97.59,0.66,147.86363636363637
2017-01-13,97.13,0.66,147.16666666666666
2017-01-17,96.88,0.66,146.78787878787878
2017-01-18,95.79,0.66,145.13636363636363
2017-01-19,96.29,0.66,145.8939393939394
2017-01-20,95.51,0.66,144.71212121212122
2017-01-23,95.0,0.66,143.93939393939394
2017-01-24,94.4,0.66,143.03030303030303
2017-01-25,96.05,0.66,145.53030303030303
2017-01-26,95.13,0.66,144.13636363636363
2017-01-27,97.3,0.66,147.4242424242424
2017-01-30,96.47,0.66,146.16666666666666
2017-01-31,96.24,0.66,145.8181818181818
2017-02-01,98.02,0.66,148.5151515151515
2017-02-02,89.73,0.66,135.95454545454547
2017-02-03,90.47,0.66,137.07575757575756
2017-02-06,89.87,0.66,136.16666666666666
2017-02-07,90.71,0.66,137.4393939393939
2017-02-08,90.83,0.66,137.62121212121212
2017-02-09,90.82,0.66,137.6060606060606
2017-02-10,90.34,0.66,136.87878787878788
2017-02-13,89.96,0.66,136.30303030303028
2017-02-14,89.49,0.66,135.59090909090907
2017-02-15,90.31,0.66,136.83333333333334
2017-02-16,89.93,0.66,136.25757575757575
2017-02-17,89.74,0.74,121.27027027027026
2017-02-21,92.67,0.74,125.22972972972974
2017-02-22,92.21,0.74,124.6081081081081
2017-02-23,95.7,0.74,129.32432432432432
2017-02-24,94.76,0.74,128.05405405405406
2017-02-27,94.66,0.74,127.91891891891892
2017-02-28,94.04,0.74,127.0810810810811
2017-03-01,93.94,0.74,126.94594594594595
2017-03-02,93.36,0.74,126.16216216216216
2017-03-03,92.44,0.74,124.91891891891892
2017-03-06,89.95,0.74,121.55405405405406
2017-03-07,90.54,0.74,122.35135135135135
2017-03-08,89.53,0.74,120.98648648648648
2017-03-09,93.06,0.74,125.75675675675676
2017-03-10,92.74,0.74,125.32432432432432
2017-03-13,93.6,0.74,126.48648648648648
2017-03-14,93.86,0.74,126.83783783783784
2017-03-15,93.95,0.74,126.95945945945947
2017-03-16,92.95,0.74,125.60810810810811
2017-03-17,94.4,0.74,127.56756756756758
2017-03-20,94.08,0.74,127.13513513513513
2017-03-21,92.86,0.74,125.48648648648648
2017-03-22,93.47,0.74,126.3108108108108
2017-03-23,94.3,0.74,127.43243243243244
2017-03-24,95.59,0.74,129.17567567567568
2017-03-27,95.87,0.74,129.55405405405406
2017-03-28,94.39,0.74,127.55405405405406
2017-03-29,94.39,0.74,127.55405405405406
2017-03-30,93.86,0.74,126.83783783783784
2017-03-31,94.07,0.74,127.12162162162161
2017-04-03,94.45,0.74,127.63513513513514
2017-04-04,93.1,0.74,125.8108108108108
2017-04-05,93.09,0.74,125.7972972972973
2017-04-06,93.4,0.74,126.21621621621622
2017-04-07,94.46,0.74,127.64864864864865
2017-04-10,94.42,0.74,127.5945945945946
2017-04-11,93.6,0.74,126.48648648648648
2017-04-12,93.75,0.74,126.6891891891892
2017-04-13,94.3,0.74,127.43243243243244
2017-04-17,95.68,0.74,129.29729729729732
2017-04-18,94.76,0.74,128.05405405405406
2017-04-19,96.69,0.74,130.66216216216216
2017-04-20,98.51,0.74,133.12162162162164
2017-04-21,97.77,0.74,132.1216216216216
2017-04-24,97.96,0.74,132.37837837837836
2017-04-25,98.92,0.74,133.67567567567568
2017-04-26,109.3,0.74,147.7027027027027
2017-04-27,109.67,0.74,148.2027027027027
2017-04-28,109.67,1.09,100.61467889908256
2017-05-01,109.9,1.09,100.82568807339449
2017-05-02,110.11,1.09,101.0183486238532
2017-05-03,109.86,1.09,100.78899082568806
2017-05-04,110.45,1.09,101.3302752293578
2017-05-05,110.58,1.09,101.44954128440367
2017-05-08,109.98,1.09,100.89908256880733
2017-05-09,109.99,1.09,100.90825688073393
2017-05-10,110.61,1.09,101.47706422018348
2017-05-11,110.25,1.09,101.14678899082568
2017-05-12,110.59,1.09,101.45871559633026
2017-05-15,113.43,1.09,104.06422018348624
2017-05-16,113.65,1.09,104.26605504587155
2017-05-17,111.84,1.09,102.60550458715596
2017-05-18,111.95,1.09,102.70642201834862
2017-05-19,112.89,1.09,103.56880733944953
2017-05-22,114.09,1.09,104.66972477064219
2017-05-23,113.54,1.09,104.1651376146789
2017-05-24,114.19,1.09,104.76146788990825
2017-05-25,114.17,1.09,104.74311926605505
2017-05-26,114.25,1.09,104.81651376146789
2017-05-30,114.6,1.09,105.13761467889907
2017-05-31,115.07,1.09,105.56880733944952
2017-06-01,117.38,1.09,107.6880733944954
2017-06-02,117.56,1.09,107.8532110091743
2017-06-05,116.95,1.09,107.29357798165137
2017-06-06,116.84,1.09,107.19266055045871
2017-06-07,118.19,1.09,108.43119266055045
2017-06-08,118.13,1.09,108.37614678899081
2017-06-09,116.12,1.09,106.53211009174312
2017-06-12,114.39,1.09,104.94495412844036
2017-06-13,115.05,1.09,105.55045871559632
2017-06-14,115.01,1.09,105.5137614678899
2017-06-15,114.95,1.09,105.45871559633026
2017-06-16,114.99,1.09,105.49541284403668
2017-06-19,118.84,1.09,109.02752293577981
2017-06-20,117.87,1.09,108.13761467889908
2017-06-21,118.89,1.09,109.07339449541284
2017-06-22,118.53,1.09,108.74311926605503
2017-06-23,120.15,1.09,110.22935779816514
2017-06-26,118.32,1.09,108.55045871559632
2017-06-27,117.13,1.09,107.45871559633026
2017-06-28,118.39,1.09,108.61467889908256
2017-06-29,117.23,1.09,107.55045871559632
2017-06-30,118.24,1.09,108.47706422018348
2017-07-03,118.01,1.09,108.26605504587155
2017-07-05,119.58,1.09,109.70642201834862
2017-07-06,117.08,1.09,107.41284403669724
2017-07-07,118.17,1.09,108.41284403669724
2017-07-10,117.53,1.09,107.82568807339449
2017-07-11,117.59,1.09,107.88073394495413
2017-07-12,118.44,1.09,108.66055045871559
2017-07-13,116.03,1.09,106.44954128440367
2017-07-14,116.92,1.09,107.26605504587155
2017-07-17,116.1,1.09,106.51376146788989
2017-07-18,116.49,1.09,106.87155963302752
2017-07-19,119.04,1.09,109.21100917431193
2017-07-20,119.42,1.09,109.55963302752293
2017-07-21,118.01,1.09,108.26605504587155
2017-07-24,117.14,1.09,107.46788990825688
2017-07-25,115.87,1.09,106.30275229357798
2017-07-26,115.61,1.09,106.06422018348623
2017-07-27,116.36,1.09,106.75229357798165
2017-07-28,115.51,0.88,131.26136363636365
2017-07-31,115.18,0.88,130.88636363636365
2017-08-01,115.27,0.88,130.98863636363635
2017-08-02,114.24,0.88,129.8181818181818
2017-08-03,116.45,0.88,132.32954545454547
2017-08-04,116.19,0.88,132.0340909090909
2017-08-07,116.48,0.88,132.36363636363637
2017-08-08,116.16,0.88,132.0
2017-08-09,116.26,0.88,132.11363636363637
2017-08-10,114.13,0.88,129.6931818181818
2017-08-11,114.5,0.88,130.11363636363637
2017-08-14,115.64,0.88,131.4090909090909
2017-08-15,114.83,0.88,130.48863636363637
2017-08-16,115.57,0.88,131.32954545454544
2017-08-17,113.57,0.88,129.0568181818182
2017-08-18,113.11,0.88,128.5340909090909
2017-08-21,114.22,0.88,129.79545454545453
2017-08-22,114.22,0.88,129.79545454545453
2017-08-23,112.71,0.88,128.07954545454544
2017-08-24,112.75,0.88,128.125
2017-08-25,111.76,0.88,127.0
2017-08-28,113.11,0.88,128.5340909090909
2017-08-29,111.83,0.88,127.07954545454545
2017-08-30,112.69,0.88,128.0568181818182
2017-08-31,113.66,0.88,129.1590909090909
2017-09-01,113.31,0.88,128.76136363636363
2017-09-05,111.87,0.88,127.125
2017-09-06,112.23,0.88,127.5340909090909
2017-09-07,112.34,0.88,127.6590909090909
2017-09-08,113.19,0.88,128.625
2017-09-11,115.13,0.88,130.82954545454544
2017-09-12,114.69,0.88,130.32954545454544
2017-09-13,111.78,0.88,127.02272727272728
2017-09-14,111.5,0.88,126.70454545454545
2017-09-15,113.5,0.88,128.97727272727272
2017-09-18,112.69,0.88,128.0568181818182
2017-09-19,111.28,0.88,126.45454545454545
2017-09-20,111.72,0.88,126.95454545454545
2017-09-21,110.33,0.88,125.375
2017-09-22,110.64,0.88,125.72727272727273
2017-09-25,110.46,0.88,125.52272727272727
2017-09-26,110.59,0.88,125.67045454545455
2017-09-27,109.37,0.88,124.28409090909092
2017-09-28,108.87,0.88,123.7159090909091
2017-09-29,109.31,0.88,124.2159090909091
2017-10-02,109.99,0.88,124.98863636363636
2017-10-03,108.23,0.88,122.98863636363637
2017-10-04,110.22,0.88,125.25
2017-10-05,111.63,0.88,126.85227272727272
2017-10-06,111.46,0.88,126.6590909090909
2017-10-09,110.22,0.88,125.25
2017-10-10,109.95,0.88,124.94318181818183
2017-10-11,110.47,0.88,125.5340909090909
2017-10-12,110.2,0.88,125.22727272727273
2017-10-13,108.25,0.88,123.01136363636364
2017-10-16,108.52,0.88,123.31818181818181
2017-10-17,110.05,0.88,125.05681818181817
2017-10-18,111.2,0.88,126.36363636363636
2017-10-19,112.03,0.88,127.30681818181819
2017-10-20,113.08,0.88,128.5
2017-10-23,114.11,0.88,129.67045454545453
2017-10-24,114.25,0.88,129.82954545454547
2017-10-25,103.33,0.88,117.42045454545455
2017-10-26,103.37,0.88,117.4659090909091
2017-10-27,101.92,0.81,125.82716049382715
2017-10-30,101.63,0.81,125.46913580246913
2017-10-31,102.23,0.81,126.20987654320987
2017-11-01,101.82,0.81,125.70370370370368
2017-11-02,101.38,0.81,125.16049382716048
2017-11-03,102.72,0.81,126.81481481481481
2017-11-06,103.16,0.81,127.35802469135801
2017-11-07,104.41,0.81,128.9012345679012
2017-11-08,105.24,0.81,129.92592592592592
2017-11-09,104.78,0.81,129.35802469135803
2017-11-10,103.85,0.81,128.20987654320987
2017-11-13,105.24,0.81,129.92592592592592
2017-11-14,105.15,0.81,129.8148148148148
2017-11-15,104.98,0.81,129.60493827160494
2017-11-16,107.1,0.81,132.2222222222222
2017-11-17,107.09,0.81,132.20987654320987
2017-11-20,107.16,0.81,132.29629629629628
2017-11-21,109.52,0.81,135.20987654320987
2017-11-22,108.81,0.81,134.33333333333331
2017-11-24,109.34,0.81,134.98765432098764
2017-11-27,109.86,0.81,135.62962962962962
2017-11-28,113.21,0.81,139.76543209876542
2017-11-29,116.37,0.81,143.66666666666666
2017-11-30,117.2,0.81,144.69135802469134
2017-12-01,116.41,0.81,143.71604938271602
2017-12-04,113.8,0.81,140.49382716049382
2017-12-05,113.05,0.81,139.5679012345679
2017-12-06,113.36,0.81,139.9506172839506
2017-12-07,117.45,0.81,145.0
2017-12-08,118.03,0.81,145.71604938271605
2017-12-11,118.18,0.81,145.90123456790124
2017-12-12,115.57,0.81,142.67901234567898
2017-12-13,115.4,0.81,142.46913580246914
2017-12-14,114.31,0.81,141.12345679012344
2017-12-15,114.22,0.81,141.01234567901233
2017-12-18,114.92,0.81,141.87654320987653
2017-12-19,114.32,0.81,141.1358024691358
2017-12-20,114.15,0.81,140.92592592592592
2017-12-21,113.3,0.81,139.87654320987653
2017-12-22,112.49,0.81,138.87654320987653
2017-12-26,112.16,0.81,138.4691358024691
2017-12-27,113.16,0.81,139.7037037037037
2017-12-28,114.55,0.81,141.41975308641975
2017-12-29,112.71,0.81,139.14814814814812
2018-01-02,111.58,0.81,137.7530864197531
2018-01-03,114.59,0.81,141.46913580246914
2018-01-04,115.41,0.81,142.48148148148147
2018-01-05,115.86,0.81,143.03703703703704
2018-01-08,118.14,0.81,145.85185185185185
2018-01-09,119.51,0.81,147.54320987654322
2018-01-10,118.5,0.81,146.29629629629628
2018-01-11,119.99,0.81,148.1358024691358
2018-01-12,120.83,0.81,149.17283950617283
2018-01-16,120.07,0.81,148.23456790123456
2018-01-17,120.49,0.81,148.75308641975306
2018-01-18,121.72,0.81,150.2716049382716
2018-01-19,123.91,0.81,152.9753086419753
2018-01-22,124.51,0.81,153.71604938271605
2018-01-23,124.4,0.81,153.58024691358025
2018-01-24,124.79,0.81,154.06172839506172
2018-01-25,126.24,0.81,155.85185185185185
2018-01-26,128.16,0.81,158.2222222222222
2018-01-29,126.9,0.81,156.66666666666666
2018-01-30,126.74,0.81,156.4691358024691
2018-01-31,126.58,0.81,156.2716049382716
2018-02-01,126.98,0.81,156.76543209876542
2018-02-02,131.83,0.81,162.7530864197531
2018-02-05,126.7,0.81,156.41975308641975
2018-02-06,127.08,0.81,156.88888888888889
2018-02-07,129.7,0.81,160.12345679012344
2018-02-08,123.78,0.81,152.8148148148148
2018-02-09,126.27,0.81,155.88888888888889
2018-02-12,126.89,0.81,156.6543209876543
2018-02-13,127.35,0.81,157.2222222222222
2018-02-14,130.21,0.81,160.7530864197531
2018-02-15,134.68,0.81,166.2716049382716
2018-02-16,133.82,-0.01,-13381.999999999998
2018-02-20,134.32,-0.01,-13431.999999999998
2018-02-21,134.25,-0.01,-13425.0
2018-02-22,133.67,-0.01,-13366.999999999998
2018-02-23,135.64,-0.01,-13563.999999999998
2018-02-26,136.72,-0.01,-13672.0
2018-02-27,135.23,-0.01,-13522.999999999998
2018-02-28,133.67,-0.01,-13366.999999999998
2018-03-01,132.91,-0.01,-13291.0
2018-03-02,134.56,-0.01,-13456.0
2018-03-05,136.24,-0.01,-13624.0
2018-03-06,137.85,-0.01,-13785.0
2018-03-07,137.77,-0.01,-13777.0
2018-03-08,138.25,-0.01,-13825.0
2018-03-09,139.32,-0.01,-13931.999999999998
2018-03-12,140.04,-0.01,-14003.999999999998
2018-03-13,140.83,-0.01,-14083.000000000002
2018-03-14,141.0,-0.01,-14100.0
2018-03-15,141.1,-0.01,-14110.0
2018-03-16,142.34,-0.01,-14234.0
2018-03-19,139.4,-0.01,-13940.0
2018-03-20,141.34,-0.01,-14134.0
2018-03-21,139.07,-0.01,-13906.999999999998
2018-03-22,137.3,-0.01,-13730.0
2018-03-23,135.32,-0.01,-13531.999999999998
2018-03-26,140.28,-0.01,-14028.0
2018-03-27,138.11,-0.01,-13811.000000000002
2018-03-28,136.77,-0.01,-13677.0
2018-03-29,139.52,-0.01,-13952.0
2018-04-02,135.45,-0.01,-13544.999999999998
2018-04-03,136.67,-0.01,-13666.999999999998
2018-04-04,138.76,-0.01,-13875.999999999998
2018-04-05,140.91,-0.01,-14091.0
2018-04-06,137.51,-0.01,-13750.999999999998
2018-04-09,137.37,-0.01,-13737.0
2018-04-10,140.3,-0.01,-14030.0
2018-04-11,137.47,-0.01,-13747.0
2018-04-12,139.28,-0.01,-13928.0
2018-04-13,137.84,-0.01,-13784.0
2018-04-16,138.12,-0.01,-13812.0
2018-04-17,139.21,-0.01,-13921.0
2018-04-18,139.52,-0.01,-13952.0
2018-04-19,138.56,-0.01,-13856.0
2018-04-20,137.09,-0.01,-13709.0
2018-04-23,137.19,-0.01,-13719.0
2018-04-24,134.67,-0.01,-13466.999999999998
2018-04-25,129.52,-0.01,-12952.0
2018-04-26,129.61,-0.01,-12961.000000000002
2018-04-27,129.29,0.98,131.92857142857142
2018-04-30,127.36,0.98,129.9591836734694
2018-05-01,132.59,0.98,135.29591836734696
2018-05-02,131.68,0.98,134.3673469387755
2018-05-03,132.82,0.98,135.53061224489795
2018-05-04,134.77,0.98,137.52040816326533
2018-05-07,136.09,0.98,138.8673469387755
2018-05-08,134.83,0.98,137.58163265306123
2018-05-09,135.23,0.98,137.98979591836735
2018-05-10,136.78,0.98,139.57142857142858
2018-05-11,138.11,0.98,140.92857142857144
2018-05-14,138.06,0.98,140.87755102040816
2018-05-15,136.43,0.98,139.21428571428572
2018-05-16,136.42,0.98,139.20408163265304
2018-05-17,135.83,0.98,138.60204081632654
2018-05-18,135.95,0.98,138.72448979591834
2018-05-21,137.24,0.98,140.04081632653063
2018-05-22,136.63,0.98,139.41836734693877
2018-05-23,139.06,0.98,141.89795918367346
2018-05-24,137.57,0.98,140.37755102040816
2018-05-25,135.95,0.98,138.72448979591834
2018-05-29,135.93,0.98,138.70408163265307
2018-05-30,137.45,0.98,140.25510204081633
2018-05-31,137.31,0.98,140.1122448979592
2018-06-01,141.91,0.98,144.80612244897958
2018-06-04,142.78,0.98,145.69387755102042
2018-06-05,141.86,0.98,144.75510204081635
2018-06-06,141.97,0.98,144.8673469387755
2018-06-07,142.01,0.98,144.90816326530611
2018-06-08,142.82,0.98,145.73469387755102
2018-06-11,146.27,0.98,149.25510204081635
2018-06-12,148.52,0.98,151.55102040816328
