date,INCY,INCY_EPS,PE Ratio
2006-01-03,5.34,-0.91,-5.868131868131868
2006-01-04,5.3,-0.91,-5.824175824175824
2006-01-05,5.35,-0.91,-5.879120879120879
2006-01-06,5.52,-0.91,-6.065934065934066
2006-01-09,5.52,-0.91,-6.065934065934066
2006-01-10,5.5,-0.91,-6.043956043956044
2006-01-11,5.58,-0.91,-6.131868131868131
2006-01-12,5.5,-0.91,-6.043956043956044
2006-01-13,5.46,-0.91,-6.0
2006-01-17,5.31,-0.91,-5.835164835164835
2006-01-18,5.31,-0.91,-5.835164835164835
2006-01-19,5.22,-0.91,-5.736263736263735
2006-01-20,5.16,-0.91,-5.670329670329671
2006-01-23,5.15,-0.91,-5.65934065934066
2006-01-24,5.09,-0.91,-5.593406593406593
2006-01-25,5.04,-0.91,-5.538461538461538
2006-01-26,5.07,-0.91,-5.571428571428571
2006-01-27,5.13,-0.91,-5.637362637362637
2006-01-30,5.06,-0.91,-5.56043956043956
2006-01-31,5.09,-0.91,-5.593406593406593
2006-02-01,5.11,-0.91,-5.615384615384616
2006-02-02,5.43,-0.91,-5.967032967032966
2006-02-03,5.37,-0.91,-5.9010989010989015
2006-02-06,5.43,-0.91,-5.967032967032966
2006-02-07,5.24,-0.91,-5.758241758241758
2006-02-08,5.17,-0.91,-5.681318681318681
2006-02-09,5.17,-0.91,-5.681318681318681
2006-02-10,5.28,-0.91,-5.802197802197802
2006-02-13,5.15,-0.91,-5.65934065934066
2006-02-14,5.26,-0.91,-5.78021978021978
2006-02-15,5.37,-0.91,-5.9010989010989015
2006-02-16,5.38,-0.91,-5.9120879120879115
2006-02-17,5.75,-0.91,-6.318681318681318
2006-02-21,5.44,-0.91,-5.978021978021978
2006-02-22,5.47,-0.91,-6.010989010989011
2006-02-23,5.47,-0.91,-6.010989010989011
2006-02-24,5.53,-0.91,-6.076923076923077
2006-02-27,6.09,-0.91,-6.692307692307692
2006-02-28,5.88,-0.91,-6.461538461538461
2006-03-01,5.91,-0.91,-6.4945054945054945
2006-03-02,6.2,-0.91,-6.813186813186813
2006-03-03,6.01,-1.24,-4.846774193548387
2006-03-06,6.05,-1.24,-4.879032258064516
2006-03-07,6.02,-1.24,-4.854838709677419
2006-03-08,6.03,-1.24,-4.862903225806452
2006-03-09,5.9,-1.24,-4.758064516129033
2006-03-10,5.96,-1.24,-4.806451612903226
2006-03-13,5.96,-1.24,-4.806451612903226
2006-03-14,6.01,-1.24,-4.846774193548387
2006-03-15,6.04,-1.24,-4.870967741935484
2006-03-16,6.09,-1.24,-4.911290322580645
2006-03-17,6.03,-1.24,-4.862903225806452
2006-03-20,5.98,-1.24,-4.822580645161291
2006-03-21,5.96,-1.24,-4.806451612903226
2006-03-22,6.01,-1.24,-4.846774193548387
2006-03-23,6.14,-1.24,-4.951612903225806
2006-03-24,6.01,-1.24,-4.846774193548387
2006-03-27,5.97,-1.24,-4.814516129032258
2006-03-28,5.87,-1.24,-4.733870967741936
2006-03-29,6.02,-1.24,-4.854838709677419
2006-03-30,6.09,-1.24,-4.911290322580645
2006-03-31,6.02,-1.24,-4.854838709677419
2006-04-03,3.58,-1.24,-2.8870967741935485
2006-04-04,3.6,-1.24,-2.903225806451613
2006-04-05,3.65,-1.24,-2.943548387096774
2006-04-06,3.8,-1.24,-3.064516129032258
2006-04-07,3.95,-1.24,-3.185483870967742
2006-04-10,3.88,-1.24,-3.129032258064516
2006-04-11,3.7,-1.24,-2.9838709677419355
2006-04-12,3.8,-1.24,-3.064516129032258
2006-04-13,3.94,-1.24,-3.1774193548387095
2006-04-17,3.83,-1.24,-3.088709677419355
2006-04-18,3.97,-1.24,-3.2016129032258065
2006-04-19,4.15,-1.24,-3.3467741935483875
2006-04-20,4.17,-1.24,-3.3629032258064515
2006-04-21,4.18,-1.24,-3.3709677419354835
2006-04-24,4.21,-1.24,-3.3951612903225805
2006-04-25,4.2,-1.24,-3.3870967741935485
2006-04-26,4.05,-1.24,-3.2661290322580645
2006-04-27,4.14,-1.24,-3.3387096774193545
2006-04-28,4.17,-1.24,-3.3629032258064515
2006-05-01,4.19,-1.24,-3.3790322580645165
2006-05-02,4.12,-1.24,-3.3225806451612905
2006-05-03,4.17,-1.24,-3.3629032258064515
2006-05-04,4.21,-0.21,-20.047619047619047
2006-05-05,4.33,-0.21,-20.61904761904762
2006-05-08,4.35,-0.21,-20.71428571428571
2006-05-09,4.3,-0.21,-20.476190476190474
2006-05-10,4.27,-0.21,-20.333333333333332
2006-05-11,4.05,-0.21,-19.285714285714285
2006-05-12,3.98,-0.21,-18.952380952380953
2006-05-15,3.83,-0.21,-18.23809523809524
2006-05-16,3.85,-0.21,-18.333333333333336
2006-05-17,3.74,-0.21,-17.80952380952381
2006-05-18,3.87,-0.21,-18.42857142857143
2006-05-19,4.01,-0.21,-19.095238095238095
2006-05-22,3.97,-0.21,-18.904761904761905
2006-05-23,3.86,-0.21,-18.38095238095238
2006-05-24,3.96,-0.21,-18.857142857142858
2006-05-25,4.07,-0.21,-19.380952380952383
2006-05-26,4.07,-0.21,-19.380952380952383
2006-05-30,4.07,-0.21,-19.380952380952383
2006-05-31,4.17,-0.21,-19.857142857142858
2006-06-01,4.27,-0.21,-20.333333333333332
2006-06-02,4.28,-0.21,-20.380952380952383
2006-06-05,4.0,-0.21,-19.047619047619047
2006-06-06,4.09,-0.21,-19.476190476190474
2006-06-07,4.2,-0.21,-20.0
2006-06-08,4.2,-0.21,-20.0
2006-06-09,4.13,-0.21,-19.666666666666668
2006-06-12,4.04,-0.21,-19.238095238095237
2006-06-13,3.99,-0.21,-19.0
2006-06-14,3.98,-0.21,-18.952380952380953
2006-06-15,4.12,-0.21,-19.61904761904762
2006-06-16,4.04,-0.21,-19.238095238095237
2006-06-19,4.05,-0.21,-19.285714285714285
2006-06-20,4.12,-0.21,-19.61904761904762
2006-06-21,4.25,-0.21,-20.238095238095237
2006-06-22,4.2,-0.21,-20.0
2006-06-23,4.12,-0.21,-19.61904761904762
2006-06-26,4.29,-0.21,-20.42857142857143
2006-06-27,4.15,-0.21,-19.761904761904763
2006-06-28,4.15,-0.21,-19.761904761904763
2006-06-29,4.35,-0.21,-20.71428571428571
2006-06-30,4.6,-0.21,-21.904761904761905
2006-07-03,4.52,-0.21,-21.523809523809522
2006-07-05,4.57,-0.21,-21.761904761904763
2006-07-06,4.61,-0.21,-21.952380952380956
2006-07-07,4.49,-0.21,-21.380952380952383
2006-07-10,4.39,-0.21,-20.904761904761905
2006-07-11,4.38,-0.21,-20.857142857142858
2006-07-12,4.32,-0.21,-20.571428571428573
2006-07-13,4.2,-0.21,-20.0
2006-07-14,4.04,-0.21,-19.238095238095237
2006-07-17,4.02,-0.21,-19.142857142857142
2006-07-18,4.0,-0.21,-19.047619047619047
2006-07-19,4.22,-0.21,-20.095238095238095
2006-07-20,4.11,-0.21,-19.571428571428573
2006-07-21,3.96,-0.21,-18.857142857142858
2006-07-24,4.2,-0.21,-20.0
2006-07-25,4.26,-0.21,-20.285714285714285
2006-07-26,4.21,-0.21,-20.047619047619047
2006-07-27,4.17,-0.21,-19.857142857142858
2006-07-28,4.24,-0.21,-20.190476190476193
2006-07-31,4.26,-0.21,-20.285714285714285
2006-08-01,4.21,-0.45,-9.355555555555556
2006-08-02,4.34,-0.45,-9.644444444444444
2006-08-03,4.39,-0.45,-9.755555555555555
2006-08-04,4.36,-0.45,-9.68888888888889
2006-08-07,4.13,-0.45,-9.177777777777777
2006-08-08,4.11,-0.45,-9.133333333333335
2006-08-09,4.07,-0.45,-9.044444444444444
2006-08-10,4.21,-0.45,-9.355555555555556
2006-08-11,4.13,-0.45,-9.177777777777777
2006-08-14,4.12,-0.45,-9.155555555555555
2006-08-15,4.26,-0.45,-9.466666666666667
2006-08-16,4.34,-0.45,-9.644444444444444
2006-08-17,4.6,-0.45,-10.222222222222221
2006-08-18,4.89,-0.45,-10.866666666666665
2006-08-21,4.75,-0.45,-10.555555555555555
2006-08-22,4.69,-0.45,-10.422222222222222
2006-08-23,4.6,-0.45,-10.222222222222221
2006-08-24,4.8,-0.45,-10.666666666666666
2006-08-25,4.72,-0.45,-10.488888888888889
2006-08-28,4.87,-0.45,-10.822222222222223
2006-08-29,5.04,-0.45,-11.2
2006-08-30,5.14,-0.45,-11.42222222222222
2006-08-31,5.11,-0.45,-11.355555555555556
2006-09-01,4.92,-0.45,-10.933333333333334
2006-09-05,5.05,-0.45,-11.222222222222221
2006-09-06,4.88,-0.45,-10.844444444444443
2006-09-07,4.8,-0.45,-10.666666666666666
2006-09-08,4.84,-0.45,-10.755555555555555
2006-09-11,4.76,-0.45,-10.577777777777778
2006-09-12,4.97,-0.45,-11.044444444444444
2006-09-13,4.88,-0.45,-10.844444444444443
2006-09-14,4.87,-0.45,-10.822222222222223
2006-09-15,4.83,-0.45,-10.733333333333333
2006-09-18,4.81,-0.45,-10.688888888888888
2006-09-19,4.89,-0.45,-10.866666666666665
2006-09-20,4.96,-0.45,-11.022222222222222
2006-09-21,4.35,-0.45,-9.666666666666666
2006-09-22,4.21,-0.45,-9.355555555555556
2006-09-25,4.25,-0.45,-9.444444444444445
2006-09-26,4.3,-0.45,-9.555555555555555
2006-09-27,4.34,-0.45,-9.644444444444444
2006-09-28,4.34,-0.45,-9.644444444444444
2006-09-29,4.23,-0.45,-9.4
2006-10-02,4.19,-0.45,-9.311111111111112
2006-10-03,4.14,-0.45,-9.2
2006-10-04,4.31,-0.45,-9.577777777777778
2006-10-05,4.41,-0.45,-9.8
2006-10-06,4.51,-0.45,-10.022222222222222
2006-10-09,4.63,-0.45,-10.288888888888888
2006-10-10,4.64,-0.45,-10.31111111111111
2006-10-11,4.68,-0.45,-10.399999999999999
2006-10-12,4.85,-0.45,-10.777777777777777
2006-10-13,4.85,-0.45,-10.777777777777777
2006-10-16,4.87,-0.45,-10.822222222222223
2006-10-17,4.87,-0.45,-10.822222222222223
2006-10-18,4.89,-0.45,-10.866666666666665
2006-10-19,4.99,-0.45,-11.088888888888889
2006-10-20,4.98,-0.45,-11.066666666666668
2006-10-23,4.88,-0.45,-10.844444444444443
2006-10-24,4.8,-0.45,-10.666666666666666
2006-10-25,4.72,-0.45,-10.488888888888889
2006-10-26,4.8,-0.45,-10.666666666666666
2006-10-27,4.77,-0.45,-10.6
2006-10-30,4.76,-0.45,-10.577777777777778
2006-10-31,4.76,-0.45,-10.577777777777778
2006-11-01,4.65,-0.45,-10.333333333333334
2006-11-02,4.65,-0.64,-7.265625
2006-11-03,4.7,-0.64,-7.34375
2006-11-06,4.85,-0.64,-7.578124999999999
2006-11-07,4.83,-0.64,-7.546875
2006-11-08,4.99,-0.64,-7.796875
2006-11-09,4.9,-0.64,-7.65625
2006-11-10,4.94,-0.64,-7.718750000000001
2006-11-13,4.96,-0.64,-7.75
2006-11-14,5.19,-0.64,-8.109375
2006-11-15,5.27,-0.64,-8.234375
2006-11-16,5.22,-0.64,-8.15625
2006-11-17,5.36,-0.64,-8.375
2006-11-20,5.34,-0.64,-8.34375
2006-11-21,5.52,-0.64,-8.625
2006-11-22,5.47,-0.64,-8.546875
2006-11-24,5.47,-0.64,-8.546875
2006-11-27,5.34,-0.64,-8.34375
2006-11-28,5.24,-0.64,-8.1875
2006-11-29,5.25,-0.64,-8.203125
2006-11-30,5.24,-0.64,-8.1875
2006-12-01,5.16,-0.64,-8.0625
2006-12-04,5.49,-0.64,-8.578125
2006-12-05,5.76,-0.64,-9.0
2006-12-06,5.74,-0.64,-8.96875
2006-12-07,5.79,-0.64,-9.046875
2006-12-08,5.92,-0.64,-9.25
2006-12-11,5.87,-0.64,-9.171875
2006-12-12,5.92,-0.64,-9.25
2006-12-13,5.93,-0.64,-9.265625
2006-12-14,5.96,-0.64,-9.3125
2006-12-15,5.92,-0.64,-9.25
2006-12-18,6.06,-0.64,-9.46875
2006-12-19,5.98,-0.64,-9.34375
2006-12-20,5.98,-0.64,-9.34375
2006-12-21,5.98,-0.64,-9.34375
2006-12-22,5.98,-0.64,-9.34375
2006-12-26,5.88,-0.64,-9.1875
2006-12-27,5.98,-0.64,-9.34375
2006-12-28,5.81,-0.64,-9.078125
2006-12-29,5.84,-0.64,-9.125
2007-01-03,6.02,-0.64,-9.40625
2007-01-04,6.19,-0.64,-9.671875
2007-01-05,6.04,-0.64,-9.4375
2007-01-08,6.36,-0.64,-9.9375
2007-01-09,7.06,-0.64,-11.03125
2007-01-10,6.83,-0.64,-10.671875
2007-01-11,7.12,-0.64,-11.125
2007-01-12,7.32,-0.64,-11.4375
2007-01-16,7.23,-0.64,-11.296875
2007-01-17,7.18,-0.64,-11.21875
2007-01-18,7.11,-0.64,-11.109375
2007-01-19,7.16,-0.64,-11.1875
2007-01-22,7.32,-0.64,-11.4375
2007-01-23,7.31,-0.64,-11.421875
2007-01-24,7.42,-0.64,-11.59375
2007-01-25,7.3,-0.64,-11.40625
2007-01-26,7.31,-0.64,-11.421875
2007-01-29,7.44,-0.64,-11.625
2007-01-30,7.34,-0.64,-11.46875
2007-01-31,7.43,-0.64,-11.609375
2007-02-01,7.45,-0.64,-11.640625
2007-02-02,7.58,-0.64,-11.84375
2007-02-05,7.34,-0.64,-11.46875
2007-02-06,7.35,-0.64,-11.484375
2007-02-07,7.27,-0.64,-11.359374999999998
2007-02-08,7.26,-0.64,-11.34375
2007-02-09,7.22,-0.64,-11.28125
2007-02-12,7.09,-0.64,-11.078125
2007-02-13,7.16,-0.64,-11.1875
2007-02-14,7.17,-0.64,-11.203125
2007-02-15,6.94,-0.64,-10.84375
2007-02-16,6.89,-0.64,-10.765625
2007-02-20,7.0,-0.64,-10.9375
2007-02-21,6.97,-0.64,-10.890625
2007-02-22,6.93,-0.64,-10.828125
2007-02-23,6.82,-0.64,-10.65625
2007-02-26,7.21,-0.64,-11.265625
2007-02-27,6.57,-0.64,-10.265625
2007-02-28,6.41,-0.89,-7.202247191011236
2007-03-01,6.35,-0.89,-7.134831460674157
2007-03-02,6.03,-0.89,-6.775280898876405
2007-03-05,6.01,-0.89,-6.752808988764045
2007-03-06,6.3,-0.89,-7.078651685393258
2007-03-07,6.15,-0.89,-6.9101123595505625
2007-03-08,6.22,-0.89,-6.98876404494382
2007-03-09,6.39,-0.89,-7.179775280898876
2007-03-12,6.31,-0.89,-7.0898876404494375
2007-03-13,6.04,-0.89,-6.786516853932584
2007-03-14,6.22,-0.89,-6.98876404494382
2007-03-15,6.22,-0.89,-6.98876404494382
2007-03-16,6.11,-0.89,-6.865168539325843
2007-03-19,6.48,-0.89,-7.280898876404494
2007-03-20,6.5,-0.89,-7.303370786516854
2007-03-21,6.66,-0.89,-7.48314606741573
2007-03-22,6.55,-0.89,-7.359550561797753
2007-03-23,6.77,-0.89,-7.606741573033707
2007-03-26,6.49,-0.89,-7.292134831460674
2007-03-27,6.49,-0.89,-7.292134831460674
2007-03-28,6.45,-0.89,-7.247191011235955
2007-03-29,6.54,-0.89,-7.348314606741573
2007-03-30,6.59,-0.89,-7.404494382022472
2007-04-02,6.68,-0.89,-7.50561797752809
2007-04-03,6.68,-0.89,-7.50561797752809
2007-04-04,6.53,-0.89,-7.337078651685394
2007-04-05,6.8,-0.89,-7.640449438202247
2007-04-09,7.02,-0.89,-7.8876404494382015
2007-04-10,7.58,-0.89,-8.51685393258427
2007-04-11,7.3,-0.89,-8.202247191011235
2007-04-12,7.64,-0.89,-8.584269662921347
2007-04-13,7.75,-0.89,-8.707865168539326
2007-04-16,7.92,-0.89,-8.898876404494382
2007-04-17,7.81,-0.89,-8.775280898876403
2007-04-18,7.83,-0.89,-8.797752808988763
2007-04-19,7.83,-0.89,-8.797752808988763
2007-04-20,7.9,-0.89,-8.876404494382022
2007-04-23,8.01,-0.89,-9.0
2007-04-24,8.05,-0.89,-9.04494382022472
2007-04-25,8.24,-0.89,-9.258426966292134
2007-04-26,8.11,-0.89,-9.112359550561797
2007-04-27,7.88,-0.89,-8.853932584269662
2007-04-30,7.71,-0.89,-8.662921348314606
2007-05-01,7.7,-0.89,-8.651685393258427
2007-05-02,7.9,-0.89,-8.876404494382022
2007-05-03,7.83,-0.26,-30.115384615384613
2007-05-04,7.63,-0.26,-29.346153846153843
2007-05-07,7.48,-0.26,-28.76923076923077
2007-05-08,7.46,-0.26,-28.69230769230769
2007-05-09,7.41,-0.26,-28.5
2007-05-10,7.1,-0.26,-27.307692307692307
2007-05-11,7.25,-0.26,-27.884615384615383
2007-05-14,7.2,-0.26,-27.692307692307693
2007-05-15,7.19,-0.26,-27.653846153846153
2007-05-16,7.18,-0.26,-27.615384615384613
2007-05-17,7.01,-0.26,-26.96153846153846
2007-05-18,7.13,-0.26,-27.423076923076923
2007-05-21,7.25,-0.26,-27.884615384615383
2007-05-22,7.26,-0.26,-27.92307692307692
2007-05-23,7.3,-0.26,-28.076923076923077
2007-05-24,7.02,-0.26,-26.999999999999996
2007-05-25,7.11,-0.26,-27.346153846153847
2007-05-29,7.33,-0.26,-28.19230769230769
2007-05-30,7.2,-0.26,-27.692307692307693
2007-05-31,7.09,-0.26,-27.269230769230766
2007-06-01,7.11,-0.26,-27.346153846153847
2007-06-04,7.04,-0.26,-27.076923076923077
2007-06-05,7.2,-0.26,-27.692307692307693
2007-06-06,7.03,-0.26,-27.03846153846154
2007-06-07,6.67,-0.26,-25.653846153846153
2007-06-08,6.72,-0.26,-25.846153846153843
2007-06-11,6.52,-0.26,-25.076923076923073
2007-06-12,6.31,-0.26,-24.269230769230766
2007-06-13,6.4,-0.26,-24.615384615384617
2007-06-14,6.49,-0.26,-24.96153846153846
2007-06-15,6.81,-0.26,-26.19230769230769
2007-06-18,6.8,-0.26,-26.153846153846153
2007-06-19,6.88,-0.26,-26.46153846153846
2007-06-20,6.62,-0.26,-25.46153846153846
2007-06-21,6.38,-0.26,-24.538461538461537
2007-06-22,6.2,-0.26,-23.846153846153847
2007-06-25,6.09,-0.26,-23.423076923076923
2007-06-26,6.0,-0.26,-23.076923076923077
2007-06-27,6.25,-0.26,-24.038461538461537
2007-06-28,6.28,-0.26,-24.153846153846153
2007-06-29,6.0,-0.26,-23.076923076923077
2007-07-02,6.1,-0.26,-23.46153846153846
2007-07-03,6.1,-0.26,-23.46153846153846
2007-07-05,6.02,-0.26,-23.15384615384615
2007-07-06,6.0,-0.26,-23.076923076923077
2007-07-09,5.89,-0.26,-22.653846153846153
2007-07-10,5.81,-0.26,-22.346153846153843
2007-07-11,5.78,-0.26,-22.23076923076923
2007-07-12,5.79,-0.26,-22.26923076923077
2007-07-13,5.79,-0.26,-22.26923076923077
2007-07-16,5.71,-0.26,-21.96153846153846
2007-07-17,5.78,-0.26,-22.23076923076923
2007-07-18,5.78,-0.26,-22.23076923076923
2007-07-19,5.98,-0.26,-23.0
2007-07-20,5.71,-0.26,-21.96153846153846
2007-07-23,5.61,-0.26,-21.576923076923077
2007-07-24,5.42,-0.26,-20.846153846153847
2007-07-25,5.31,-0.26,-20.42307692307692
2007-07-26,5.77,-0.26,-22.19230769230769
2007-07-27,5.52,-0.26,-21.23076923076923
2007-07-30,5.41,-0.26,-20.807692307692307
2007-07-31,5.32,-0.48,-11.083333333333334
2007-08-01,4.98,-0.48,-10.375000000000002
2007-08-02,5.0,-0.48,-10.416666666666668
2007-08-03,4.81,-0.48,-10.020833333333332
2007-08-06,5.36,-0.48,-11.166666666666668
2007-08-07,5.39,-0.48,-11.229166666666666
2007-08-08,5.93,-0.48,-12.354166666666666
2007-08-09,5.08,-0.48,-10.583333333333334
2007-08-10,5.35,-0.48,-11.145833333333332
2007-08-13,5.06,-0.48,-10.541666666666666
2007-08-14,5.1,-0.48,-10.625
2007-08-15,5.0,-0.48,-10.416666666666668
2007-08-16,5.33,-0.48,-11.104166666666668
2007-08-17,5.51,-0.48,-11.479166666666666
2007-08-20,5.62,-0.48,-11.708333333333334
2007-08-21,5.88,-0.48,-12.25
2007-08-22,5.89,-0.48,-12.270833333333334
2007-08-23,5.78,-0.48,-12.041666666666668
2007-08-24,5.87,-0.48,-12.229166666666668
2007-08-27,5.69,-0.48,-11.854166666666668
2007-08-28,5.51,-0.48,-11.479166666666666
2007-08-29,5.82,-0.48,-12.125000000000002
2007-08-30,5.73,-0.48,-11.937500000000002
2007-08-31,5.84,-0.48,-12.166666666666666
2007-09-04,5.7,-0.48,-11.875
2007-09-05,5.7,-0.48,-11.875
2007-09-06,5.67,-0.48,-11.8125
2007-09-07,5.81,-0.48,-12.104166666666666
2007-09-10,6.06,-0.48,-12.625
2007-09-11,6.22,-0.48,-12.958333333333334
2007-09-12,6.18,-0.48,-12.875
2007-09-13,6.14,-0.48,-12.791666666666666
2007-09-14,6.22,-0.48,-12.958333333333334
2007-09-17,6.08,-0.48,-12.666666666666668
2007-09-18,6.48,-0.48,-13.500000000000002
2007-09-19,6.69,-0.48,-13.937500000000002
2007-09-20,6.45,-0.48,-13.4375
2007-09-21,6.52,-0.48,-13.583333333333332
2007-09-24,6.38,-0.48,-13.291666666666666
2007-09-25,6.37,-0.48,-13.270833333333334
2007-09-26,7.23,-0.48,-15.062500000000002
2007-09-27,7.45,-0.48,-15.520833333333334
2007-09-28,7.15,-0.48,-14.895833333333334
2007-10-01,7.18,-0.48,-14.958333333333334
2007-10-02,7.43,-0.48,-15.479166666666666
2007-10-03,7.39,-0.48,-15.395833333333334
2007-10-04,7.5,-0.48,-15.625
2007-10-05,7.53,-0.48,-15.687500000000002
2007-10-08,7.84,-0.48,-16.333333333333332
2007-10-09,8.09,-0.48,-16.854166666666668
2007-10-10,8.32,-0.48,-17.333333333333336
2007-10-11,8.27,-0.48,-17.229166666666668
2007-10-12,8.48,-0.48,-17.666666666666668
2007-10-15,8.59,-0.48,-17.895833333333332
2007-10-16,8.62,-0.48,-17.958333333333332
2007-10-17,8.86,-0.48,-18.458333333333332
2007-10-18,8.49,-0.48,-17.6875
2007-10-19,8.26,-0.48,-17.208333333333332
2007-10-22,8.26,-0.48,-17.208333333333332
2007-10-23,8.46,-0.48,-17.625000000000004
2007-10-24,8.37,-0.48,-17.4375
2007-10-25,8.28,-0.48,-17.25
2007-10-26,8.51,-0.48,-17.729166666666668
2007-10-29,8.59,-0.48,-17.895833333333332
2007-10-30,8.59,-0.48,-17.895833333333332
2007-10-31,8.66,-0.48,-18.041666666666668
2007-11-01,8.12,-0.77,-10.545454545454545
2007-11-02,7.85,-0.77,-10.194805194805195
2007-11-05,7.74,-0.77,-10.051948051948052
2007-11-06,7.94,-0.77,-10.311688311688313
2007-11-07,7.5,-0.77,-9.74025974025974
2007-11-08,7.41,-0.77,-9.623376623376624
2007-11-09,8.0,-0.77,-10.38961038961039
2007-11-12,8.3,-0.77,-10.779220779220779
2007-11-13,8.37,-0.77,-10.870129870129869
2007-11-14,8.56,-0.77,-11.116883116883118
2007-11-15,8.55,-0.77,-11.103896103896105
2007-11-16,8.33,-0.77,-10.818181818181818
2007-11-19,8.1,-0.77,-10.519480519480519
2007-11-20,8.2,-0.77,-10.649350649350648
2007-11-21,8.14,-0.77,-10.571428571428571
2007-11-23,8.2,-0.77,-10.649350649350648
2007-11-26,8.0,-0.77,-10.38961038961039
2007-11-27,8.01,-0.77,-10.402597402597403
2007-11-28,8.48,-0.77,-11.012987012987013
2007-11-29,8.61,-0.77,-11.181818181818182
2007-11-30,8.58,-0.77,-11.142857142857142
2007-12-03,8.99,-0.77,-11.675324675324676
2007-12-04,9.47,-0.77,-12.2987012987013
2007-12-05,9.34,-0.77,-12.12987012987013
2007-12-06,9.71,-0.77,-12.61038961038961
2007-12-07,9.2,-0.77,-11.948051948051948
2007-12-10,9.87,-0.77,-12.818181818181817
2007-12-11,10.07,-0.77,-13.077922077922079
2007-12-12,10.43,-0.77,-13.545454545454545
2007-12-13,10.78,-0.77,-13.999999999999998
2007-12-14,10.5,-0.77,-13.636363636363637
2007-12-17,10.51,-0.77,-13.649350649350648
2007-12-18,10.61,-0.77,-13.779220779220779
2007-12-19,10.66,-0.77,-13.844155844155845
2007-12-20,10.75,-0.77,-13.96103896103896
2007-12-21,10.59,-0.77,-13.753246753246753
2007-12-24,10.52,-0.77,-13.662337662337661
2007-12-26,10.56,-0.77,-13.714285714285715
2007-12-27,10.2,-0.77,-13.246753246753245
2007-12-28,10.25,-0.77,-13.311688311688311
2007-12-31,10.05,-0.77,-13.051948051948052
2008-01-02,9.98,-0.77,-12.96103896103896
2008-01-03,10.0,-0.77,-12.987012987012987
2008-01-04,9.38,-0.77,-12.181818181818183
2008-01-07,9.47,-0.77,-12.2987012987013
2008-01-08,11.39,-0.77,-14.792207792207792
2008-01-09,11.05,-0.77,-14.350649350649352
2008-01-10,11.18,-0.77,-14.519480519480519
2008-01-11,10.82,-0.77,-14.051948051948052
2008-01-14,11.36,-0.77,-14.753246753246753
2008-01-15,11.16,-0.77,-14.493506493506493
2008-01-16,11.5,-0.77,-14.935064935064934
2008-01-17,11.98,-0.77,-15.558441558441558
2008-01-18,11.39,-0.77,-14.792207792207792
2008-01-22,11.27,-0.77,-14.636363636363635
2008-01-23,11.64,-0.77,-15.116883116883118
2008-01-24,11.5,-0.77,-14.935064935064934
2008-01-25,11.31,-0.77,-14.688311688311689
2008-01-28,11.54,-0.77,-14.987012987012985
2008-01-29,12.0,-0.77,-15.584415584415584
2008-01-30,12.14,-0.77,-15.766233766233766
2008-01-31,11.98,-0.77,-15.558441558441558
2008-02-01,12.36,-0.77,-16.051948051948052
2008-02-04,11.8,-0.77,-15.324675324675326
2008-02-05,11.55,-0.77,-15.0
2008-02-06,11.49,-0.77,-14.922077922077921
2008-02-07,11.88,-0.77,-15.428571428571429
2008-02-08,11.98,-0.77,-15.558441558441558
2008-02-11,11.64,-0.77,-15.116883116883118
2008-02-12,11.9,-0.77,-15.454545454545455
2008-02-13,12.19,-0.77,-15.83116883116883
2008-02-14,12.42,-0.77,-16.12987012987013
2008-02-15,12.2,-0.77,-15.844155844155843
2008-02-19,12.0,-0.77,-15.584415584415584
2008-02-20,10.54,-0.77,-13.688311688311687
2008-02-21,10.5,-0.77,-13.636363636363637
2008-02-22,9.91,-0.77,-12.87012987012987
2008-02-25,10.57,-0.77,-13.727272727272727
2008-02-26,10.56,-0.77,-13.714285714285715
2008-02-27,10.29,-0.77,-13.363636363636362
2008-02-28,10.22,-0.77,-13.272727272727273
2008-02-29,9.91,-0.77,-12.87012987012987
2008-03-03,9.91,-0.77,-12.87012987012987
2008-03-04,9.76,-0.77,-12.675324675324674
2008-03-05,10.26,-0.77,-13.324675324675324
2008-03-06,9.66,-1.03,-9.37864077669903
2008-03-07,9.46,-1.03,-9.184466019417476
2008-03-10,8.53,-1.03,-8.281553398058252
2008-03-11,8.59,-1.03,-8.339805825242719
2008-03-12,9.41,-1.03,-9.135922330097086
2008-03-13,9.29,-1.03,-9.019417475728154
2008-03-14,9.27,-1.03,-9.0
2008-03-17,8.57,-1.03,-8.320388349514563
2008-03-18,9.43,-1.03,-9.155339805825243
2008-03-19,9.32,-1.03,-9.048543689320388
2008-03-20,9.48,-1.03,-9.20388349514563
2008-03-24,9.95,-1.03,-9.660194174757281
2008-03-25,10.46,-1.03,-10.155339805825243
2008-03-26,10.37,-1.03,-10.067961165048542
2008-03-27,10.23,-1.03,-9.932038834951456
2008-03-28,10.07,-1.03,-9.776699029126213
2008-03-31,10.51,-1.03,-10.20388349514563
