date,PLD,PLD_EPS,PE Ratio
2002-03-05,27.05,,
2002-03-06,27.37,,
2002-03-07,27.38,,
2002-03-08,27.5,,
2002-03-11,26.99,,
2002-03-12,26.97,,
2002-03-13,26.98,,
2002-03-14,27.15,,
2002-03-15,27.39,,
2002-03-18,27.6,,
2002-03-19,27.55,,
2002-03-20,27.51,,
2002-03-21,27.6,,
2002-03-22,27.56,,
2002-03-25,27.28,,
2002-03-26,27.5,,
2002-03-27,27.55,,
2002-03-28,27.5,,
2002-04-01,27.54,-0.063541,-433.4209408098708
2002-04-02,27.46,-0.063541,-432.16191120693725
2002-04-03,27.48,-0.063541,-432.47666860767066
2002-04-04,27.6,-0.063541,-434.36521301207097
2002-04-05,27.85,-0.063541,-438.29968052123826
2002-04-08,27.96,-0.063541,-440.0308462252719
2002-04-09,28.75,-0.063541,-452.4637635542406
2002-04-10,29.21,-0.063541,-459.70318377110846
2002-04-11,29.0,-0.063541,-456.3982310634079
2002-04-12,29.0,-0.063541,-456.3982310634079
2002-04-15,28.87,-0.063541,-454.3523079586409
2002-04-16,28.7,-0.063541,-451.6768700524071
2002-04-17,27.99,-0.063541,-440.5029823263719
2002-04-18,28.27,-0.063541,-444.9095859366393
2002-04-19,28.18,-0.063541,-443.4931776333391
2002-04-22,27.85,-0.063541,-438.29968052123826
2002-04-23,27.61,-0.063541,-434.52259171243765
2002-04-24,28.02,-0.063541,-440.975118427472
2002-04-25,28.04,-0.063541,-441.28987582820537
2002-04-26,27.92,-0.015623,-1787.1087499199898
2002-04-29,27.93,-0.015623,-1787.7488318504768
2002-04-30,28.04,-0.015623,-1794.789733085835
2002-05-01,28.38,-0.015623,-1816.5525187223964
2002-05-02,28.71,-0.015623,-1837.675222428471
2002-05-03,29.02,-0.015623,-1857.517762273571
2002-05-06,28.67,-0.015623,-1835.1148947065226
2002-05-07,28.61,-0.015623,-1831.2744031235998
2002-05-08,28.15,-0.015623,-1801.830634321193
2002-05-09,28.0,-0.015623,-1792.2294053638866
2002-05-10,27.85,-0.015623,-1782.6281764065802
2002-05-13,27.8,-0.015623,-1779.4277667541446
2002-05-14,27.85,-0.015623,-1782.6281764065802
2002-05-15,28.24,-0.015623,-1807.591371695577
2002-05-16,28.05,-0.015623,-1795.4298150163222
2002-05-17,28.24,-0.015623,-1807.591371695577
2002-05-20,28.1,-0.015623,-1798.6302246687578
2002-05-21,28.0,-0.015623,-1792.2294053638866
2002-05-22,28.11,-0.015623,-1799.2703065992448
2002-05-23,28.7,-0.015623,-1837.0351404979838
2002-05-24,28.7,-0.015623,-1837.0351404979838
2002-05-28,28.88,-0.015623,-1848.5566152467516
2002-05-29,29.18,-0.015623,-1867.7590731613648
2002-05-30,29.24,-0.015623,-1871.5995647442871
2002-05-31,29.15,-0.015623,-1865.8388273699034
2002-06-03,29.1,-0.015623,-1862.638417717468
2002-06-04,29.14,-0.015623,-1865.1987454394164
2002-06-05,29.08,-0.015623,-1861.3582538564935
2002-06-06,29.2,-0.015623,-1869.0392370223387
2002-06-07,29.25,-0.015623,-1872.2396466747743
2002-06-10,29.35,-0.015623,-1878.6404659796456
2002-06-11,29.55,-0.015623,-1891.4421045893876
2002-06-12,29.64,-0.015623,-1897.2028419637713
2002-06-13,29.8,-0.015623,-1907.4441528515651
2002-06-14,29.68,-0.015623,-1899.7631696857197
2002-06-17,29.59,-0.015623,-1894.002432311336
2002-06-18,29.55,-0.015623,-1891.4421045893876
2002-06-19,29.55,-0.015623,-1891.4421045893876
2002-06-20,29.9,-0.015623,-1913.844972156436
2002-06-21,30.5,-0.015623,-1952.249887985662
2002-06-24,30.5,-0.015623,-1952.249887985662
2002-06-25,30.7,-0.015623,-1965.0515265954043
2002-06-26,30.5,-0.015623,-1952.249887985662
2002-06-27,30.89,-0.015623,-1977.2130832746593
2002-06-28,31.0,-0.015623,-1984.2539845100173
2002-07-01,30.83,-0.015623,-1973.3725916917365
2002-07-02,29.92,-0.015623,-1915.1251360174103
2002-07-03,29.41,-0.015623,-1882.480957562568
2002-07-05,29.44,-0.015623,-1884.4012033540293
2002-07-08,29.4,-0.015623,-1881.840875632081
2002-07-09,28.4,-0.015623,-1817.8326825833706
2002-07-10,28.4,-0.015623,-1817.8326825833706
2002-07-11,27.95,-0.015623,-1789.028995711451
2002-07-12,27.92,-0.015623,-1787.1087499199898
2002-07-15,27.77,-0.015623,-1777.5075209626832
2002-07-16,28.1,-0.015623,-1798.6302246687578
2002-07-17,28.08,-0.015623,-1797.3500608077834
2002-07-18,27.55,-0.015623,-1763.425718491967
2002-07-19,27.37,-0.015623,-1751.9042437431992
2002-07-22,26.81,-0.015623,-1716.0596556359214
2002-07-23,26.49,-0.015623,-1695.577033860334
2002-07-24,26.35,-0.015623,-1686.6158868335149
2002-07-25,27.42,-0.015623,-1755.1046533956348
2002-07-26,27.64,-0.015623,-1769.186455866351
2002-07-29,28.6,-0.015623,-1830.6343211931128
2002-07-30,29.59,-0.015623,-1894.002432311336
2002-07-31,29.55,-0.015623,-1891.4421045893876
2002-08-01,29.24,-0.015623,-1871.5995647442871
2002-08-02,29.1,-0.015623,-1862.638417717468
2002-08-05,28.85,-0.015623,-1846.6363694552904
2002-08-06,29.15,-0.015623,-1865.8388273699034
2002-08-07,29.2,-0.015623,-1869.0392370223387
2002-08-08,29.37,-0.015623,-1879.9206298406198
2002-08-09,29.05,-0.030942,-938.8533385042983
2002-08-12,29.37,-0.030942,-949.1952685669963
2002-08-13,28.65,-0.030942,-925.9259259259259
2002-08-14,28.8,-0.030942,-930.7737056428156
2002-08-15,29.0,-0.030942,-937.2374119320018
2002-08-16,29.54,-0.030942,-954.6894189128045
2002-08-19,29.05,-0.030942,-938.8533385042983
2002-08-20,29.3,-0.030942,-946.9329713657811
2002-08-21,29.5,-0.030942,-953.3966776549673
2002-08-22,29.39,-0.030942,-949.8416391959149
2002-08-23,29.65,-0.030942,-958.2444573718569
2002-08-26,29.68,-0.030942,-959.214013315235
2002-08-27,29.63,-0.030942,-957.5980867429383
2002-08-28,29.72,-0.030942,-960.5067545730722
2002-08-29,29.69,-0.030942,-959.5371986296943
2002-08-30,29.75,-0.030942,-961.4763105164501
2002-09-03,29.25,-0.030942,-945.3170447934846
2002-09-04,29.08,-0.030942,-939.8228944476763
2002-09-05,28.99,-0.030942,-936.9142266175425
2002-09-06,29.05,-0.030942,-938.8533385042983
2002-09-09,29.39,-0.030942,-949.8416391959149
2002-09-10,29.2,-0.030942,-943.701118221188
2002-09-11,29.3,-0.030942,-946.9329713657811
2002-09-12,29.11,-0.030942,-940.7924503910542
2002-09-13,29.15,-0.030942,-942.0851916488914
2002-09-16,29.08,-0.030942,-939.8228944476763
2002-09-17,29.1,-0.030942,-940.469265076595
2002-09-18,29.4,-0.030942,-950.1648245103742
2002-09-19,29.2,-0.030942,-943.701118221188
2002-09-20,29.4,-0.030942,-950.1648245103742
2002-09-23,29.25,-0.030942,-945.3170447934846
2002-09-24,29.0,-0.030942,-937.2374119320018
2002-09-25,28.65,-0.030942,-925.9259259259259
2002-09-26,29.02,-0.030942,-937.8837825609204
2002-09-27,28.75,-0.030942,-929.157779070519
2002-09-30,28.9,-0.030942,-934.0055587874086
2002-10-01,28.92,-0.030942,-934.6519294163273
2002-10-02,28.2,-0.030942,-911.3825867752569
2002-10-03,28.4,-0.030942,-917.8462930644431
2002-10-04,27.94,-0.030942,-902.9797685993149
2002-10-07,26.75,-0.030942,-864.5207161786568
2002-10-08,26.1,-0.030942,-843.5136707388017
2002-10-09,24.99,-0.030942,-807.640100833818
2002-10-10,25.91,-0.030942,-837.3731497640747
2002-10-11,26.27,-0.030942,-849.0078210846099
2002-10-14,26.27,-0.030942,-849.0078210846099
2002-10-15,26.52,-0.030942,-857.0874539460926
2002-10-16,26.3,-0.030942,-849.9773770279878
2002-10-17,26.9,-0.030942,-869.3684958955464
2002-10-18,27.2,-0.030942,-879.0640553293258
2002-10-21,27.15,-0.030942,-877.4481287570292
2002-10-22,26.4,-0.030942,-853.2092301725809
2002-10-23,26.4,-0.030942,-853.2092301725809
2002-10-24,27.09,-0.030942,-875.5090168702734
2002-10-25,27.09,-0.030942,-875.5090168702734
2002-10-28,27.09,-0.030942,-875.5090168702734
2002-10-29,26.84,-0.030942,-867.4293840087906
2002-10-30,26.8,-0.030942,-866.1366427509533
2002-10-31,26.8,-0.030942,-866.1366427509533
2002-11-01,27.04,-0.030942,-873.8930902979768
2002-11-04,27.61,-0.030942,-892.3146532221575
2002-11-05,28.01,-0.030942,-905.2420658005301
2002-11-06,27.5,-0.030942,-888.7596147631051
2002-11-07,27.48,-0.030942,-888.1132441341865
2002-11-08,27.0,-0.030942,-872.6003490401396
2002-11-11,27.0,-0.030942,-872.6003490401396
2002-11-12,26.76,-0.048268,-554.4045744592692
2002-11-13,26.64,-0.048268,-551.9184552912903
2002-11-14,27.0,-0.048268,-559.3768127952267
2002-11-15,26.85,-0.048268,-556.2691638352533
2002-11-18,26.8,-0.048268,-555.2332808485954
2002-11-19,26.6,-0.048268,-551.0897489019641
2002-11-20,26.58,-0.048268,-550.6753957073009
2002-11-21,26.64,-0.048268,-551.9184552912903
2002-11-22,26.64,-0.048268,-551.9184552912903
2002-11-25,26.78,-0.048268,-554.8189276539323
2002-11-26,27.32,-0.048268,-566.0064639098367
2002-11-27,27.65,-0.048268,-572.8432916217783
2002-11-29,27.65,-0.048268,-572.8432916217783
2002-12-02,28.05,-0.048268,-581.1303555150411
2002-12-03,27.91,-0.048268,-578.2298831523991
2002-12-04,27.86,-0.048268,-577.1940001657413
2002-12-05,28.0,-0.048268,-580.0944725283832
2002-12-06,27.9,-0.048268,-578.0227065550675
2002-12-09,28.35,-0.048268,-587.345653434988
2002-12-10,28.24,-0.048268,-585.0667108643407
2002-12-11,28.29,-0.048268,-586.1025938509986
2002-12-12,28.35,-0.048268,-587.345653434988
2002-12-13,28.0,-0.048268,-580.0944725283832
2002-12-16,28.15,-0.048268,-583.2021214883566
2002-12-17,27.93,-0.048268,-578.6442363470622
2002-12-18,27.45,-0.048268,-568.6997596751471
2002-12-19,27.08,-0.048268,-561.0342255738792
2002-12-20,27.2,-0.048268,-563.5203447418579
2002-12-23,27.18,-0.048268,-563.1059915471949
2002-12-24,27.02,-0.048268,-559.7911659898898
2002-12-26,27.0,-0.048268,-559.3768127952267
2002-12-27,27.0,-0.048268,-559.3768127952267
2002-12-30,27.16,-0.048268,-562.6916383525318
2002-12-31,27.36,-0.048268,-566.835170299163
2003-01-02,27.14,-0.048268,-562.2772851578686
2003-01-03,27.67,-0.048268,-573.2576448164416
2003-01-06,27.97,-0.048268,-579.4729427363885
2003-01-07,27.64,-0.048268,-572.6361150244469
2003-01-08,27.51,-0.048268,-569.9428192591365
2003-01-09,27.35,-0.048268,-566.6279937018315
2003-01-10,27.17,-0.048268,-562.8988149498633
2003-01-13,27.19,-0.048268,-563.3131681445265
2003-01-14,27.11,-0.048268,-561.6557553658739
2003-01-15,26.7,-0.048268,-553.1615148752796
2003-01-16,26.1,-0.048268,-540.7309190353858
2003-01-17,26.0,-0.048268,-538.6591530620701
2003-01-21,26.1,-0.048268,-540.7309190353858
2003-01-22,26.08,-0.048268,-540.3165658407227
2003-01-23,26.25,-0.048268,-543.8385679953593
2003-01-24,26.85,-0.048268,-556.2691638352533
2003-01-27,26.85,-0.048268,-556.2691638352533
2003-01-28,26.85,-0.048268,-556.2691638352533
2003-01-29,27.11,-0.048268,-561.6557553658739
2003-01-30,27.0,-0.048268,-559.3768127952267
2003-01-31,27.65,-0.048268,-572.8432916217783
2003-02-03,27.36,-0.048268,-566.835170299163
2003-02-04,27.17,-0.048268,-562.8988149498633
2003-02-05,27.26,-0.048268,-564.7634043258474
2003-02-06,27.45,-0.048268,-568.6997596751471
2003-02-07,27.28,-0.048268,-565.1777575205106
2003-02-10,27.5,-0.048268,-569.735642661805
2003-02-11,27.18,-0.048268,-563.1059915471949
2003-02-12,27.1,-0.048268,-561.4485787685423
2003-02-13,27.12,-0.048268,-561.8629319632055
2003-02-14,26.91,-0.048268,-557.5122234192426
2003-02-18,27.2,-0.048268,-563.5203447418579
2003-02-19,27.45,-0.048268,-568.6997596751471
2003-02-20,27.61,-0.048268,-572.0145852324522
2003-02-21,27.95,-0.048268,-579.0585895417254
2003-02-24,27.48,-0.048268,-569.3212894671418
2003-02-25,28.0,-0.048268,-580.0944725283832
2003-02-26,27.67,-0.048268,-573.2576448164416
2003-02-27,27.94,-0.048268,-578.8514129443938
2003-02-28,28.0,-0.048268,-580.0944725283832
2003-03-03,27.98,-0.048268,-579.6801193337201
2003-03-04,27.77,-0.048268,-575.3294107897572
2003-03-05,28.0,-0.048268,-580.0944725283832
2003-03-06,27.79,-0.048268,-575.7437639844203
2003-03-07,27.95,-0.048268,-579.0585895417254
2003-03-10,27.56,-0.048268,-570.9787022457944
2003-03-11,27.67,-0.048268,-573.2576448164416
2003-03-12,27.41,-0.048268,-567.8710532858208
2003-03-13,27.9,-0.048268,-578.0227065550675
2003-03-14,27.9,-0.048268,-578.0227065550675
2003-03-17,28.15,-0.062955,-447.14478595822413
2003-03-18,28.13,-0.062955,-446.82709872130886
2003-03-19,28.38,-0.062955,-450.7981891827496
2003-03-20,28.25,-0.062955,-448.73322214280046
2003-03-21,28.75,-0.062955,-456.67540306568185
2003-03-24,28.11,-0.062955,-446.50941148439364
2003-03-25,28.38,-0.062955,-450.7981891827496
2003-03-26,28.54,-0.062955,-453.3396870780716
2003-03-27,28.25,-0.062955,-448.73322214280046
2003-03-28,28.36,-0.062955,-450.48050194583436
2003-03-31,28.25,-0.062955,-448.73322214280046
2003-04-01,28.74,-0.062955,-456.5165594472242
2003-04-02,28.64,-0.062955,-454.92812326264794
2003-04-03,28.55,-0.062955,-453.4985306965293
2003-04-04,28.18,-0.062955,-447.62131681359705
2003-04-07,28.33,-0.062955,-450.00397109046145
2003-04-08,28.02,-0.062955,-445.07981891827495
2003-04-09,27.36,-0.062955,-434.59614010007147
2003-04-10,27.06,-0.062955,-429.8308315463426
2003-04-11,26.98,-0.062955,-428.5600825986816
2003-04-14,27.5,-0.062955,-436.8199507584783
2003-04-15,27.62,-0.062955,-438.7260741799698
2003-04-16,27.59,-0.062955,-438.24954332459697
2003-04-17,27.6,-0.062955,-438.4083869430546
2003-04-21,28.01,-0.062955,-444.92097529981737
2003-04-22,28.25,-0.062955,-448.73322214280046
2003-04-23,28.45,-0.062955,-451.910094511953
2003-04-24,27.72,-0.062955,-440.3145103645461
2003-04-25,27.6,-0.062955,-438.4083869430546
2003-04-28,27.45,-0.062955,-436.02573266619015
2003-04-29,27.6,-0.062955,-438.4083869430546
2003-04-30,27.3,-0.062955,-433.64307838932575
2003-05-01,27.56,-0.062955,-437.77301246922406
2003-05-02,27.57,-0.062955,-437.9318560876817
2003-05-05,27.55,-0.062955,-437.6141688507665
2003-05-06,27.52,-0.062955,-437.13763799539356
2003-05-07,27.38,-0.062955,-434.91382733698674
2003-05-08,27.85,-0.062955,-442.37947740449533
2003-05-09,27.99,-0.062955,-444.6032880629021
2003-05-12,28.0,-0.062955,-444.76213168135973
2003-05-13,27.84,-0.062955,-442.22063378603764
2003-05-14,27.59,-0.017563,-1570.9161305016228
2003-05-15,27.69,-0.017563,-1576.6099185788307
2003-05-16,27.53,-0.017563,-1567.4998576552982
2003-05-19,27.5,-0.017563,-1565.7917212321358
2003-05-20,27.76,-0.017563,-1580.595570232876
2003-05-21,27.88,-0.017563,-1587.4281159255254
2003-05-22,28.14,-0.017563,-1602.2319649262656
2003-05-23,28.28,-0.017563,-1610.2032682343565
2003-05-27,28.2,-0.017563,-1605.6482377725902
2003-05-28,27.63,-0.017563,-1573.193645732506
2003-05-29,26.95,-0.017563,-1534.475886807493
2003-05-30,27.41,-0.017563,-1560.667311962649
2003-06-02,27.94,-0.017563,-1590.8443887718502
2003-06-03,28.23,-0.017563,-1607.3563741957526
2003-06-04,28.66,-0.017563,-1631.8396629277458
2003-06-05,28.54,-0.017563,-1625.0071172350965
2003-06-06,29.11,-0.017563,-1657.461709275181
2003-06-09,28.53,-0.017563,-1624.437738427376
2003-06-10,28.65,-0.017563,-1631.270284120025
2003-06-11,29.05,-0.017563,-1654.0454364288562
2003-06-12,28.72,-0.017563,-1635.2559357740706
2003-06-13,28.25,-0.017563,-1608.4951318111941
2003-06-16,28.81,-0.017563,-1640.3803450435576
2003-06-17,28.59,-0.017563,-1627.8540112737005
2003-06-18,28.1,-0.017563,-1599.9544496953824
2003-06-19,28.15,-0.017563,-1602.8013437339862
2003-06-20,28.14,-0.017563,-1602.2319649262656
2003-06-23,27.71,-0.017563,-1577.7486761942723
2003-06-24,27.65,-0.017563,-1574.3324033479473
2003-06-25,27.9,-0.017563,-1588.5668735409668
2003-06-26,28.49,-0.017563,-1622.1602231964926
2003-06-27,28.65,-0.017563,-1631.270284120025
2003-06-30,28.17,-0.017563,-1603.940101349428
2003-07-01,28.35,-0.017563,-1614.1889198884019
2003-07-02,28.47,-0.017563,-1621.0214655810512
2003-07-03,28.53,-0.017563,-1624.437738427376
2003-07-07,28.58,-0.017563,-1627.2846324659797
2003-07-08,28.1,-0.017563,-1599.9544496953824
2003-07-09,27.69,-0.017563,-1576.6099185788307
2003-07-10,26.99,-0.017563,-1536.7534020383762
2003-07-11,27.0,-0.017563,-1537.322780846097
2003-07-14,27.3,-0.017563,-1554.4041450777204
2003-07-15,27.55,-0.017563,-1568.6386152707398
2003-07-16,27.66,-0.017563,-1574.9017821556683
2003-07-17,27.3,-0.017563,-1554.4041450777204
2003-07-18,27.53,-0.017563,-1567.4998576552982
2003-07-21,27.46,-0.017563,-1563.514206001253
2003-07-22,27.48,-0.017563,-1564.6529636166943
2003-07-23,27.34,-0.017563,-1556.6816603086033
2003-07-24,27.63,-0.017563,-1573.193645732506
2003-07-25,27.75,-0.017563,-1580.0261914251553
2003-07-28,27.25,-0.017563,-1551.5572510391164
2003-07-29,27.84,-0.017563,-1585.1506006946422
2003-07-30,28.38,-0.017563,-1615.897056311564
2003-07-31,28.1,-0.017563,-1599.9544496953824
2003-08-01,28.0,-0.017563,-1594.2606616181747
2003-08-04,27.75,-0.017563,-1580.0261914251553
2003-08-05,27.86,-0.017563,-1586.2893583100838
2003-08-06,27.82,-0.017563,-1584.0118430792006
2003-08-07,27.88,-0.017563,-1587.4281159255254
2003-08-08,27.63,-0.017563,-1573.193645732506
2003-08-11,27.85,-0.017563,-1585.719979502363
2003-08-12,27.99,-0.017563,-1593.691282810454
2003-08-13,27.83,-0.0337,-825.8160237388723
2003-08-14,27.86,-0.0337,-826.7062314540059
2003-08-15,27.95,-0.0337,-829.3768545994064
2003-08-18,28.15,-0.0337,-835.3115727002967
2003-08-19,28.2,-0.0337,-836.7952522255192
2003-08-20,28.3,-0.0337,-839.7626112759644
2003-08-21,28.42,-0.0337,-843.3234421364986
2003-08-22,27.95,-0.0337,-829.3768545994064
2003-08-25,27.72,-0.0337,-822.5519287833828
2003-08-26,27.77,-0.0337,-824.0356083086053
2003-08-27,28.35,-0.0337,-841.246290801187
2003-08-28,28.26,-0.0337,-838.5756676557863
2003-08-29,28.5,-0.0337,-845.6973293768546
2003-09-02,29.0,-0.0337,-860.5341246290801
2003-09-03,29.41,-0.0337,-872.700296735905
2003-09-04,29.55,-0.0337,-876.8545994065282
2003-09-05,29.4,-0.0337,-872.4035608308604
2003-09-08,29.6,-0.0337,-878.3382789317508
2003-09-09,29.75,-0.0337,-882.7893175074183
2003-09-10,29.08,-0.0337,-862.9080118694361
2003-09-11,29.36,-0.0337,-871.2166172106824
2003-09-12,29.39,-0.0337,-872.106824925816
2003-09-15,29.37,-0.0337,-871.513353115727
2003-09-16,29.37,-0.0337,-871.513353115727
2003-09-17,29.3,-0.0337,-869.4362017804154
2003-09-18,29.8,-0.0337,-884.272997032641
2003-09-19,30.2,-0.0337,-896.1424332344213
2003-09-22,30.29,-0.0337,-898.8130563798219
2003-09-23,30.65,-0.0337,-909.4955489614242
2003-09-24,30.25,-0.0337,-897.6261127596439
2003-09-25,30.14,-0.0337,-894.3620178041543
2003-09-26,30.36,-0.0337,-900.8902077151334
2003-09-29,30.6,-0.0337,-908.0118694362018
2003-09-30,30.81,-0.0337,-914.2433234421364
2003-10-01,30.4,-0.0337,-902.0771513353116
2003-10-02,30.58,-0.0337,-907.4183976261127
2003-10-03,30.76,-0.0337,-912.759643916914
2003-10-06,30.95,-0.0337,-918.3976261127596
2003-10-07,30.62,-0.0337,-908.6053412462908
2003-10-08,30.59,-0.0337,-907.7151335311572
2003-10-09,30.47,-0.0337,-904.1543026706231
2003-10-10,30.7,-0.0337,-910.9792284866469
2003-10-13,30.83,-0.0337,-914.8367952522254
2003-10-14,31.38,-0.0337,-931.1572700296736
2003-10-15,31.2,-0.0337,-925.8160237388723
2003-10-16,31.44,-0.0337,-932.9376854599407
2003-10-17,31.5,-0.0337,-934.7181008902077
2003-10-20,31.44,-0.0337,-932.9376854599407
2003-10-21,31.39,-0.0337,-931.4540059347181
2003-10-22,30.91,-0.0337,-917.2106824925816
2003-10-23,30.3,-0.0337,-899.1097922848664
2003-10-24,30.2,-0.0337,-896.1424332344213
2003-10-27,30.8,-0.0337,-913.946587537092
2003-10-28,30.3,-0.0337,-899.1097922848664
2003-10-29,30.52,-0.0337,-905.6379821958457
2003-10-30,30.61,-0.0337,-908.3086053412462
2003-10-31,29.99,-0.0337,-889.9109792284866
2003-11-03,30.43,-0.0337,-902.9673590504451
2003-11-04,30.6,-0.0337,-908.0118694362018
2003-11-05,30.51,-0.0337,-905.3412462908012
2003-11-06,30.63,-0.0337,-908.9020771513352
2003-11-07,31.2,-0.0337,-925.8160237388723
2003-11-10,31.18,-0.0337,-925.2225519287833
2003-11-11,31.06,-0.0337,-921.6617210682492
2003-11-12,31.62,-0.0337,-938.2789317507419
2003-11-13,31.3,-0.0337,-928.7833827893176
2003-11-14,32.0,-0.048576,-658.7615283267457
2003-11-17,31.84,-0.048576,-655.467720685112
2003-11-18,31.74,-0.048576,-653.4090909090909
2003-11-19,31.42,-0.048576,-646.8214756258235
2003-11-20,31.05,-0.048576,-639.2045454545455
2003-11-21,30.74,-0.048576,-632.82279314888
2003-11-24,30.92,-0.048576,-636.5283267457181
2003-11-25,31.3,-0.048576,-644.3511198945981
2003-11-26,31.2,-0.048576,-642.292490118577
2003-11-28,31.46,-0.048576,-647.6449275362319
2003-12-01,31.99,-0.048576,-658.5556653491435
2003-12-02,31.86,-0.048576,-655.8794466403161
2003-12-03,31.85,-0.048576,-655.6735836627141
2003-12-04,31.76,-0.048576,-653.8208168642951
2003-12-05,31.88,-0.048576,-656.2911725955204
2003-12-08,32.32,-0.048576,-665.3491436100131
2003-12-09,32.13,-0.048576,-661.4377470355731
2003-12-10,32.0,-0.048576,-658.7615283267457
2003-12-11,32.3,-0.048576,-664.9374176548089
2003-12-12,32.6,-0.048576,-671.1133069828722
2003-12-15,32.36,-0.048576,-666.1725955204216
2003-12-16,32.83,-0.048576,-675.8481554677206
2003-12-17,32.8,-0.048576,-675.2305665349143
2003-12-18,32.85,-0.048576,-676.2598814229249
2003-12-19,32.8,-0.048576,-675.2305665349143
2003-12-22,33.0,-0.048576,-679.3478260869565
2003-12-23,32.96,-0.048576,-678.5243741765481
2003-12-24,33.12,-0.048576,-681.8181818181818
2003-12-26,33.15,-0.048576,-682.4357707509881
2003-12-29,33.12,-0.048576,-681.8181818181818
2003-12-30,33.45,-0.048576,-688.6116600790514
2003-12-31,32.88,-0.048576,-676.8774703557312
2004-01-02,32.99,-0.048576,-679.1419631093545
2004-01-05,33.09,-0.048576,-681.2005928853755
2004-01-06,33.17,-0.048576,-682.8474967061924
2004-01-07,33.08,-0.048576,-680.9947299077734
2004-01-08,33.08,-0.048576,-680.9947299077734
2004-01-09,33.25,-0.048576,-684.4944005270092
2004-01-12,33.3,-0.048576,-685.5237154150196
2004-01-13,33.0,-0.048576,-679.3478260869565
2004-01-14,33.79,-0.048576,-695.611001317523
2004-01-15,33.85,-0.048576,-696.8461791831357
2004-01-16,33.68,-0.048576,-693.3465085638999
2004-01-20,34.05,-0.048576,-700.9634387351778
2004-01-21,34.04,-0.048576,-700.7575757575758
2004-01-22,34.37,-0.048576,-707.5510540184453
2004-01-23,34.88,-0.048576,-718.0500658761529
2004-01-26,35.09,-0.048576,-722.3731884057971
2004-01-27,35.26,-0.048576,-725.8728590250329
2004-01-28,35.2,-0.048576,-724.6376811594204
2004-01-29,34.87,-0.048576,-717.8442028985506
2004-01-30,34.95,-0.048576,-719.4911067193676
2004-02-02,35.3,-0.048576,-726.6963109354413
2004-02-03,35.8,-0.048576,-736.9894598155468
2004-02-04,34.64,-0.048576,-713.1093544137022
2004-02-05,35.09,-0.048576,-722.3731884057971
2004-02-06,35.5,-0.048576,-730.8135704874835
2004-02-09,35.3,-0.048576,-726.6963109354413
2004-02-10,35.85,-0.048576,-738.0187747035574
2004-02-11,36.25,-0.048576,-746.2532938076416
2004-02-12,36.16,-0.048576,-744.4005270092226
2004-02-13,35.85,-0.048576,-738.0187747035574
2004-02-17,35.4,-0.048576,-728.7549407114624
2004-02-18,35.22,-0.048576,-725.0494071146245
2004-02-19,35.03,-0.048576,-721.1380105401845
2004-02-20,35.0,-0.048576,-720.5204216073781
2004-02-23,34.98,-0.048576,-720.1086956521739
2004-02-24,34.9,-0.048576,-718.461791831357
2004-02-25,35.03,-0.048576,-721.1380105401845
2004-02-26,35.2,-0.048576,-724.6376811594204
2004-02-27,35.42,-0.048576,-729.1666666666666
2004-03-01,36.16,-0.048576,-744.4005270092226
2004-03-02,36.56,-0.048576,-752.635046113307
2004-03-03,36.5,-0.048576,-751.3998682476944
2004-03-04,36.57,-0.048576,-752.8409090909091
2004-03-05,36.6,-0.048576,-753.4584980237154
2004-03-08,36.55,-0.048576,-752.4291831357048
2004-03-09,36.49,-0.048576,-751.1940052700922
2004-03-10,35.8,-0.048576,-736.9894598155468
2004-03-11,35.56,-0.048576,-732.0487483530962
2004-03-12,35.9,-0.048576,-739.0480895915678
2004-03-15,35.24,-0.048576,-725.4611330698287
2004-03-16,35.14,-0.048576,-723.4025032938076
2004-03-17,36.07,-0.048576,-742.5477602108036
2004-03-18,36.0,-0.048576,-741.1067193675889
2004-03-19,36.18,-0.048576,-744.8122529644269
2004-03-22,36.17,-0.048576,-744.6063899868248
2004-03-23,36.42,-0.048576,-749.7529644268775
2004-03-24,36.03,-0.048576,-741.7243083003953
2004-03-25,36.85,-0.048576,-758.6050724637681
2004-03-26,36.25,-0.048576,-746.2532938076416
2004-03-29,36.45,-0.048576,-750.3705533596839
2004-03-30,36.86,-0.048576,-758.8109354413702
2004-03-31,37.17,-0.048576,-765.1926877470356
2004-04-01,37.1,-0.048576,-763.7516469038209
2004-04-02,36.65,-0.048576,-754.4878129117259
2004-04-05,35.45,-0.048576,-729.784255599473
2004-04-06,33.9,-0.048576,-697.8754940711462
2004-04-07,34.74,-0.048576,-715.1679841897234
2004-04-08,33.7,-0.048576,-693.7582345191041
2004-04-12,32.1,-0.048576,-660.8201581027669
2004-04-13,32.25,-0.048576,-663.9081027667984
2004-04-14,32.08,-0.048576,-660.4084321475625
2004-04-15,32.82,-0.048576,-675.6422924901186
2004-04-16,32.61,-0.048576,-671.3191699604743
2004-04-19,32.6,-0.048576,-671.1133069828722
2004-04-20,30.97,-0.048576,-637.5576416337285
2004-04-21,31.2,-0.048576,-642.292490118577
2004-04-22,31.6,-0.048576,-650.5270092226614
2004-04-23,31.05,-0.048576,-639.2045454545455
2004-04-26,31.16,-0.048576,-641.4690382081686
2004-04-27,31.47,-0.048576,-647.850790513834
2004-04-28,31.19,-0.048576,-642.086627140975
2004-04-29,30.7,-0.048576,-631.9993412384716
