date,CTAS,CTAS_EPS,PE Ratio
2002-10-17,47.65,1.38,34.528985507246375
2002-10-18,48.15,1.38,34.891304347826086
2002-10-21,49.8,1.38,36.08695652173913
2002-10-22,49.46,1.38,35.84057971014493
2002-10-23,50.54,1.38,36.6231884057971
2002-10-24,48.75,1.38,35.32608695652174
2002-10-25,50.15,1.38,36.34057971014493
2002-10-28,48.34,1.38,35.02898550724638
2002-10-29,47.95,1.38,34.74637681159421
2002-10-30,47.61,1.38,34.5
2002-10-31,47.27,1.38,34.253623188405804
2002-11-01,48.3,1.38,35.0
2002-11-04,47.81,1.38,34.64492753623189
2002-11-05,48.73,1.38,35.311594202898554
2002-11-06,49.25,1.38,35.68840579710145
2002-11-07,48.65,1.38,35.2536231884058
2002-11-08,48.05,1.38,34.81884057971015
2002-11-11,46.62,1.38,33.78260869565217
2002-11-12,46.74,1.38,33.86956521739131
2002-11-13,47.26,1.38,34.2463768115942
2002-11-14,49.37,1.38,35.77536231884058
2002-11-15,49.27,1.38,35.70289855072464
2002-11-18,48.51,1.38,35.15217391304348
2002-11-19,48.38,1.38,35.05797101449276
2002-11-20,49.33,1.38,35.7463768115942
2002-11-21,51.09,1.38,37.02173913043479
2002-11-22,51.18,1.38,37.08695652173913
2002-11-25,50.48,1.38,36.57971014492754
2002-11-26,48.98,1.38,35.492753623188406
2002-11-27,51.55,1.38,37.35507246376812
2002-11-29,50.47,1.38,36.572463768115945
2002-12-02,50.39,1.38,36.514492753623195
2002-12-03,49.36,1.38,35.768115942028984
2002-12-04,50.62,1.38,36.68115942028986
2002-12-05,49.47,1.38,35.84782608695652
2002-12-06,49.7,1.38,36.014492753623195
2002-12-09,48.03,1.38,34.80434782608696
2002-12-10,48.81,1.38,35.36956521739131
2002-12-11,48.28,1.38,34.98550724637681
2002-12-12,47.65,1.38,34.528985507246375
2002-12-13,46.34,1.38,33.57971014492754
2002-12-16,47.7,1.38,34.56521739130435
2002-12-17,46.52,1.38,33.710144927536234
2002-12-18,46.0,1.38,33.333333333333336
2002-12-19,46.04,1.38,33.36231884057971
2002-12-20,46.23,1.38,33.5
2002-12-23,47.02,1.38,34.072463768115945
2002-12-24,46.73,1.38,33.86231884057971
2002-12-26,46.69,1.38,33.833333333333336
2002-12-27,45.64,1.38,33.072463768115945
2002-12-30,46.2,1.38,33.47826086956522
2002-12-31,45.75,1.38,33.152173913043484
2003-01-02,46.94,1.38,34.01449275362319
2003-01-03,47.08,1.38,34.11594202898551
2003-01-06,48.24,1.38,34.95652173913044
2003-01-07,47.37,1.38,34.32608695652174
2003-01-08,45.76,1.38,33.15942028985507
2003-01-09,46.58,1.38,33.7536231884058
2003-01-10,46.77,1.38,33.89130434782609
2003-01-13,46.35,1.38,33.58695652173913
2003-01-14,46.64,1.38,33.79710144927537
2003-01-15,45.25,1.38,32.78985507246377
2003-01-16,44.79,1.38,32.45652173913044
2003-01-17,43.26,1.38,31.347826086956523
2003-01-21,42.63,1.38,30.89130434782609
2003-01-22,42.57,1.38,30.847826086956523
2003-01-23,42.71,1.38,30.949275362318843
2003-01-24,41.4,1.38,30.0
2003-01-27,41.69,1.38,30.210144927536234
2003-01-28,41.72,1.38,30.231884057971016
2003-01-29,42.25,1.38,30.61594202898551
2003-01-30,40.71,1.38,29.500000000000004
2003-01-31,41.3,1.38,29.92753623188406
2003-02-03,41.87,1.38,30.34057971014493
2003-02-04,41.21,1.38,29.862318840579714
2003-02-05,40.71,1.38,29.500000000000004
2003-02-06,40.04,1.38,29.01449275362319
2003-02-07,39.38,1.38,28.536231884057976
2003-02-10,39.63,1.38,28.71739130434783
2003-02-11,39.66,1.38,28.73913043478261
2003-02-12,38.42,1.38,27.84057971014493
2003-02-13,38.76,1.38,28.086956521739133
2003-02-14,39.46,1.38,28.594202898550726
2003-02-18,35.09,1.38,25.427536231884062
2003-02-19,33.57,1.38,24.326086956521742
2003-02-20,32.4,1.38,23.47826086956522
2003-02-21,33.3,1.38,24.130434782608695
2003-02-24,32.11,1.38,23.268115942028988
2003-02-25,31.92,1.38,23.1304347826087
2003-02-26,30.9,1.38,22.391304347826086
2003-02-27,32.61,1.38,23.630434782608695
2003-02-28,33.57,1.38,24.326086956521742
2003-03-03,33.17,1.38,24.036231884057973
2003-03-04,32.24,1.38,23.362318840579714
2003-03-05,32.16,1.38,23.304347826086957
2003-03-06,31.9,1.38,23.115942028985508
2003-03-07,32.41,1.38,23.485507246376812
2003-03-10,31.65,1.38,22.934782608695652
2003-03-11,31.36,1.38,22.72463768115942
2003-03-12,31.42,1.38,22.768115942028988
2003-03-13,32.64,1.38,23.65217391304348
2003-03-14,33.14,1.38,24.01449275362319
2003-03-17,34.67,1.38,25.123188405797105
2003-03-18,34.77,1.38,25.195652173913047
2003-03-19,34.58,1.38,25.057971014492754
2003-03-20,34.95,1.38,25.326086956521742
2003-03-21,36.0,1.38,26.086956521739133
2003-03-24,34.26,1.38,24.82608695652174
2003-03-25,35.16,1.38,25.47826086956522
2003-03-26,35.13,1.38,25.456521739130437
2003-03-27,35.02,1.38,25.376811594202902
2003-03-28,34.16,1.38,24.753623188405797
2003-03-31,32.9,1.38,23.84057971014493
2003-04-01,33.21,1.38,24.06521739130435
2003-04-02,34.5,1.38,25.000000000000004
2003-04-03,34.62,1.38,25.08695652173913
2003-04-04,34.19,1.38,24.77536231884058
2003-04-07,34.75,1.38,25.181159420289855
2003-04-08,34.72,1.38,25.159420289855074
2003-04-09,34.02,1.38,24.652173913043484
2003-04-10,34.41,1.38,24.934782608695652
2003-04-11,34.28,0.35,97.94285714285715
2003-04-14,35.25,0.35,100.71428571428572
2003-04-15,35.95,0.35,102.71428571428572
2003-04-16,34.64,0.35,98.97142857142858
2003-04-17,35.43,0.35,101.22857142857143
2003-04-21,34.95,0.35,99.85714285714288
2003-04-22,35.6,0.35,101.71428571428572
2003-04-23,36.12,0.35,103.2
2003-04-24,35.15,0.35,100.42857142857143
2003-04-25,34.36,0.35,98.17142857142858
2003-04-28,36.08,0.35,103.08571428571429
2003-04-29,35.99,0.35,102.82857142857144
2003-04-30,35.85,0.35,102.42857142857144
2003-05-01,35.25,0.35,100.71428571428572
2003-05-02,36.07,0.35,103.05714285714286
2003-05-05,35.68,0.35,101.94285714285715
2003-05-06,36.42,0.35,104.05714285714286
2003-05-07,35.67,0.35,101.91428571428573
2003-05-08,34.89,0.35,99.6857142857143
2003-05-09,35.65,0.35,101.85714285714286
2003-05-12,36.18,0.35,103.37142857142858
2003-05-13,36.25,0.35,103.57142857142858
2003-05-14,36.24,0.35,103.54285714285716
2003-05-15,36.94,0.35,105.54285714285714
2003-05-16,36.8,0.35,105.14285714285714
2003-05-19,35.31,0.35,100.8857142857143
2003-05-20,35.0,0.35,100.0
2003-05-21,35.26,0.35,100.74285714285715
2003-05-22,35.23,0.35,100.65714285714286
2003-05-23,35.5,0.35,101.42857142857143
2003-05-27,36.89,0.35,105.4
2003-05-28,37.27,0.35,106.4857142857143
2003-05-29,37.32,0.35,106.62857142857143
2003-05-30,37.02,0.35,105.77142857142859
2003-06-02,36.97,0.35,105.62857142857143
2003-06-03,37.0,0.35,105.71428571428572
2003-06-04,38.74,0.35,110.6857142857143
2003-06-05,38.42,0.35,109.77142857142859
2003-06-06,37.21,0.35,106.31428571428572
2003-06-09,37.55,0.35,107.28571428571428
2003-06-10,38.33,0.35,109.51428571428572
2003-06-11,38.72,0.35,110.62857142857143
2003-06-12,38.52,0.35,110.05714285714288
2003-06-13,38.06,0.35,108.74285714285716
2003-06-16,39.58,0.35,113.08571428571429
2003-06-17,39.28,0.35,112.22857142857144
2003-06-18,39.26,0.35,112.17142857142858
2003-06-19,38.3,0.35,109.42857142857143
2003-06-20,38.59,0.35,110.25714285714287
2003-06-23,38.05,0.35,108.71428571428571
2003-06-24,38.27,0.35,109.34285714285716
2003-06-25,36.46,0.35,104.17142857142858
2003-06-26,36.1,0.35,103.14285714285715
2003-06-27,35.42,0.35,101.20000000000002
2003-06-30,35.43,0.35,101.22857142857143
2003-07-01,36.02,0.35,102.91428571428573
2003-07-02,36.17,0.35,103.34285714285716
2003-07-03,35.5,0.35,101.42857142857143
2003-07-07,36.06,0.35,103.02857142857144
2003-07-08,37.38,0.35,106.80000000000001
2003-07-09,36.82,0.35,105.2
2003-07-10,35.31,0.35,100.8857142857143
2003-07-11,36.4,0.35,104.0
2003-07-14,35.92,0.35,102.62857142857143
2003-07-15,36.7,0.35,104.85714285714288
2003-07-16,38.89,0.35,111.11428571428573
2003-07-17,37.89,0.35,108.25714285714287
2003-07-18,38.19,0.35,109.11428571428571
2003-07-21,37.47,0.35,107.05714285714286
2003-07-22,37.79,0.35,107.97142857142858
2003-07-23,38.54,0.35,110.11428571428571
2003-07-24,38.98,0.35,111.37142857142857
2003-07-25,39.42,0.35,112.62857142857145
2003-07-28,39.49,0.35,112.82857142857144
2003-07-29,39.29,0.35,112.25714285714287
2003-07-30,39.9,0.35,114.0
2003-07-31,41.21,0.35,117.74285714285715
2003-08-01,40.03,0.35,114.37142857142858
2003-08-04,40.63,0.35,116.0857142857143
2003-08-05,39.33,0.35,112.37142857142858
2003-08-06,38.93,0.35,111.22857142857143
2003-08-07,39.13,0.35,111.80000000000001
2003-08-08,39.21,0.35,112.02857142857144
2003-08-11,39.08,0.35,111.65714285714286
2003-08-12,39.47,0.35,112.77142857142857
2003-08-13,38.95,0.35,111.2857142857143
2003-08-14,38.9,0.35,111.14285714285714
2003-08-15,38.8,0.35,110.85714285714286
2003-08-18,39.2,0.35,112.00000000000001
2003-08-19,39.37,0.35,112.48571428571428
2003-08-20,39.08,0.35,111.65714285714286
2003-08-21,39.35,0.35,112.42857142857144
2003-08-22,39.28,0.35,112.22857142857144
2003-08-25,39.1,0.35,111.71428571428572
2003-08-26,39.25,0.35,112.14285714285715
2003-08-27,39.05,0.35,111.57142857142857
2003-08-28,39.36,0.35,112.45714285714287
2003-08-29,39.92,1.46,27.34246575342466
2003-09-02,40.32,1.46,27.616438356164384
2003-09-03,41.3,1.46,28.28767123287671
2003-09-04,41.36,1.46,28.328767123287673
2003-09-05,40.21,1.46,27.54109589041096
2003-09-08,40.85,1.46,27.97945205479452
2003-09-09,40.49,1.46,27.732876712328768
2003-09-10,39.59,1.46,27.116438356164387
2003-09-11,40.08,1.46,27.452054794520546
2003-09-12,40.54,1.46,27.767123287671232
2003-09-15,40.22,1.46,27.54794520547945
2003-09-16,41.53,1.46,28.445205479452056
2003-09-17,40.02,1.46,27.41095890410959
2003-09-18,40.35,1.46,27.636986301369866
2003-09-19,40.41,1.46,27.67808219178082
2003-09-22,39.81,1.46,27.267123287671236
2003-09-23,40.06,1.46,27.438356164383563
2003-09-24,38.76,1.46,26.54794520547945
2003-09-25,37.91,1.46,25.96575342465753
2003-09-26,37.86,1.46,25.93150684931507
2003-09-29,37.75,1.46,25.856164383561644
2003-09-30,37.01,1.46,25.34931506849315
2003-10-01,38.64,1.46,26.465753424657535
2003-10-02,38.31,1.46,26.239726027397264
2003-10-03,40.18,1.46,27.52054794520548
2003-10-06,40.23,1.46,27.554794520547944
2003-10-07,40.87,1.46,27.993150684931507
2003-10-08,40.9,1.46,28.013698630136986
2003-10-09,41.58,1.46,28.47945205479452
2003-10-10,41.63,1.46,28.51369863013699
2003-10-13,42.23,1.46,28.924657534246574
2003-10-14,41.89,1.46,28.69178082191781
2003-10-15,42.12,0.37,113.83783783783784
2003-10-16,43.27,0.37,116.94594594594595
2003-10-17,42.43,0.37,114.67567567567568
2003-10-20,42.63,0.37,115.21621621621622
2003-10-21,42.35,0.37,114.45945945945947
2003-10-22,41.49,0.37,112.13513513513514
2003-10-23,41.81,0.37,113.00000000000001
2003-10-24,41.87,0.37,113.16216216216216
2003-10-27,41.73,0.37,112.78378378378378
2003-10-28,42.76,0.37,115.56756756756756
2003-10-29,43.04,0.37,116.32432432432432
2003-10-30,42.87,0.37,115.86486486486486
2003-10-31,42.82,0.37,115.72972972972973
2003-11-03,43.85,0.37,118.51351351351352
2003-11-04,43.5,0.37,117.56756756756756
2003-11-05,43.04,0.37,116.32432432432432
2003-11-06,43.29,0.37,117.0
2003-11-07,43.27,0.37,116.94594594594595
2003-11-10,44.12,0.37,119.24324324324324
2003-11-11,44.2,0.37,119.45945945945947
2003-11-12,45.24,0.37,122.27027027027027
2003-11-13,45.57,0.37,123.16216216216216
2003-11-14,45.19,0.37,122.13513513513513
2003-11-17,45.57,0.37,123.16216216216216
2003-11-18,45.32,0.37,122.48648648648648
2003-11-19,45.56,0.37,123.13513513513514
2003-11-20,44.87,0.37,121.27027027027026
2003-11-21,45.47,0.37,122.89189189189189
2003-11-24,47.47,0.37,128.2972972972973
2003-11-25,46.37,0.37,125.32432432432432
2003-11-26,46.7,0.37,126.21621621621622
2003-11-28,46.69,0.37,126.18918918918918
2003-12-01,47.32,0.37,127.89189189189189
2003-12-02,46.95,0.37,126.8918918918919
2003-12-03,46.45,0.37,125.54054054054055
2003-12-04,47.4,0.37,128.1081081081081
2003-12-05,46.08,0.37,124.54054054054053
2003-12-08,46.91,0.37,126.78378378378378
2003-12-09,46.37,0.37,125.32432432432432
2003-12-10,47.16,0.37,127.45945945945945
2003-12-11,48.3,0.37,130.54054054054055
2003-12-12,47.94,0.37,129.56756756756755
2003-12-15,46.46,0.37,125.56756756756756
2003-12-16,45.99,0.37,124.2972972972973
2003-12-17,46.2,0.37,124.86486486486487
2003-12-18,50.13,0.37,135.48648648648648
2003-12-19,49.49,0.37,133.75675675675677
2003-12-22,49.22,0.37,133.02702702702703
2003-12-23,49.44,0.37,133.6216216216216
2003-12-24,49.73,0.37,134.4054054054054
2003-12-26,49.3,0.37,133.24324324324323
2003-12-29,50.21,0.37,135.7027027027027
2003-12-30,50.01,0.37,135.16216216216216
2003-12-31,50.1,0.37,135.40540540540542
2004-01-02,49.93,0.37,134.94594594594594
2004-01-05,49.84,0.37,134.7027027027027
2004-01-06,48.05,0.37,129.86486486486487
2004-01-07,46.1,0.37,124.5945945945946
2004-01-08,46.51,0.37,125.7027027027027
2004-01-09,45.8,0.37,123.78378378378378
2004-01-12,45.5,0.37,122.97297297297297
2004-01-13,45.55,0.37,123.1081081081081
2004-01-14,45.99,0.41,112.17073170731709
2004-01-15,45.75,0.41,111.58536585365854
2004-01-16,45.35,0.41,110.60975609756099
2004-01-20,45.38,0.41,110.68292682926831
2004-01-21,45.95,0.41,112.07317073170734
2004-01-22,45.61,0.41,111.2439024390244
2004-01-23,45.11,0.41,110.02439024390245
2004-01-26,46.03,0.41,112.26829268292684
2004-01-27,45.57,0.41,111.14634146341464
2004-01-28,44.69,0.41,109.0
2004-01-29,45.24,0.41,110.34146341463416
2004-01-30,45.03,0.41,109.82926829268294
2004-02-02,45.19,0.41,110.21951219512195
2004-02-03,45.0,0.41,109.75609756097562
2004-02-04,45.38,0.41,110.68292682926831
2004-02-05,45.96,0.41,112.09756097560977
2004-02-06,46.6,0.41,113.65853658536587
2004-02-09,45.45,0.41,110.85365853658539
2004-02-10,45.29,0.41,110.46341463414635
2004-02-11,44.83,0.41,109.34146341463415
2004-02-12,44.22,0.41,107.85365853658537
2004-02-13,43.8,0.41,106.82926829268293
2004-02-17,44.22,0.41,107.85365853658537
2004-02-18,42.77,0.41,104.31707317073172
2004-02-19,42.34,0.41,103.26829268292684
2004-02-20,42.78,0.41,104.34146341463415
2004-02-23,42.83,0.41,104.46341463414635
2004-02-24,43.25,0.41,105.48780487804879
2004-02-25,43.39,0.41,105.82926829268294
2004-02-26,43.65,0.41,106.46341463414635
2004-02-27,42.71,0.41,104.17073170731709
2004-03-01,43.48,0.41,106.04878048780488
2004-03-02,44.14,0.41,107.65853658536587
2004-03-03,44.13,0.41,107.63414634146342
2004-03-04,44.12,0.41,107.60975609756098
2004-03-05,42.92,0.41,104.6829268292683
2004-03-08,42.34,0.41,103.26829268292684
2004-03-09,41.98,0.41,102.39024390243902
2004-03-10,40.82,0.41,99.5609756097561
2004-03-11,41.07,0.41,100.17073170731707
2004-03-12,41.55,0.41,101.34146341463415
2004-03-15,40.72,0.41,99.31707317073172
2004-03-16,42.3,0.41,103.17073170731707
2004-03-17,42.67,0.41,104.07317073170732
2004-03-18,42.29,0.41,103.14634146341464
2004-03-19,41.48,0.41,101.17073170731707
2004-03-22,41.56,0.41,101.3658536585366
2004-03-23,41.02,0.41,100.04878048780489
2004-03-24,40.69,0.41,99.2439024390244
2004-03-25,42.58,0.41,103.85365853658537
2004-03-26,42.69,0.41,104.1219512195122
2004-03-29,44.26,0.41,107.95121951219512
2004-03-30,43.56,0.41,106.2439024390244
2004-03-31,43.49,0.41,106.07317073170732
2004-04-01,44.13,0.41,107.63414634146342
2004-04-02,46.23,0.41,112.7560975609756
2004-04-05,46.5,0.41,113.41463414634147
2004-04-06,46.47,0.41,113.34146341463415
2004-04-07,46.2,0.41,112.68292682926831
2004-04-08,45.98,0.41,112.14634146341463
2004-04-12,46.39,0.41,113.14634146341464
2004-04-13,46.12,0.41,112.48780487804878
2004-04-14,46.37,0.39,118.89743589743588
2004-04-15,45.92,0.39,117.74358974358974
2004-04-16,46.14,0.39,118.3076923076923
2004-04-19,46.63,0.39,119.56410256410257
2004-04-20,46.46,0.39,119.12820512820512
2004-04-21,46.23,0.39,118.53846153846153
2004-04-22,47.61,0.39,122.07692307692307
2004-04-23,47.74,0.39,122.41025641025641
2004-04-26,45.69,0.39,117.15384615384615
2004-04-27,45.7,0.39,117.17948717948718
2004-04-28,44.85,0.39,115.0
2004-04-29,44.6,0.39,114.35897435897436
2004-04-30,45.11,0.39,115.66666666666666
2004-05-03,44.94,0.39,115.23076923076923
2004-05-04,44.8,0.39,114.87179487179486
2004-05-05,44.01,0.39,112.84615384615384
2004-05-06,45.0,0.39,115.38461538461539
2004-05-07,44.08,0.39,113.02564102564102
2004-05-10,43.15,0.39,110.64102564102564
2004-05-11,43.28,0.39,110.97435897435898
2004-05-12,43.3,0.39,111.02564102564101
2004-05-13,43.33,0.39,111.10256410256409
2004-05-14,43.27,0.39,110.94871794871796
2004-05-17,43.19,0.39,110.74358974358974
2004-05-18,43.47,0.39,111.46153846153845
2004-05-19,43.68,0.39,112.0
2004-05-20,43.48,0.39,111.48717948717947
2004-05-21,43.99,0.39,112.7948717948718
2004-05-24,44.59,0.39,114.33333333333334
2004-05-25,45.76,0.39,117.33333333333333
2004-05-26,45.66,0.39,117.07692307692307
2004-05-27,45.44,0.39,116.5128205128205
2004-05-28,45.33,0.39,116.23076923076923
2004-06-01,45.26,0.39,116.05128205128204
2004-06-02,45.57,0.39,116.84615384615384
2004-06-03,45.01,0.39,115.4102564102564
2004-06-04,44.77,0.39,114.7948717948718
2004-06-07,46.19,0.39,118.43589743589743
2004-06-08,45.79,0.39,117.41025641025641
2004-06-09,45.54,0.39,116.76923076923076
2004-06-10,45.87,0.39,117.6153846153846
2004-06-14,46.04,0.39,118.05128205128204
2004-06-15,46.44,0.39,119.07692307692307
2004-06-16,46.64,0.39,119.58974358974359
2004-06-17,45.73,0.39,117.25641025641025
2004-06-18,45.32,0.39,116.2051282051282
2004-06-21,44.97,0.39,115.3076923076923
2004-06-22,46.16,0.39,118.35897435897435
2004-06-23,46.1,0.39,118.2051282051282
2004-06-24,45.99,0.39,117.92307692307692
2004-06-25,47.86,0.39,122.71794871794872
2004-06-28,47.41,0.39,121.56410256410255
2004-06-29,47.67,0.39,122.23076923076923
2004-06-30,47.67,0.39,122.23076923076923
2004-07-01,47.04,0.39,120.61538461538461
2004-07-02,46.85,0.39,120.12820512820512
2004-07-06,45.69,0.39,117.15384615384615
2004-07-07,45.55,0.39,116.79487179487178
2004-07-08,45.07,0.39,115.56410256410255
2004-07-09,45.4,0.39,116.41025641025641
2004-07-12,45.61,0.39,116.94871794871794
2004-07-13,44.92,0.39,115.17948717948718
2004-07-14,43.88,0.39,112.51282051282051
2004-07-15,43.92,0.39,112.61538461538461
2004-07-16,43.97,0.39,112.74358974358974
2004-07-19,43.96,0.39,112.71794871794872
2004-07-20,44.07,0.39,113.0
2004-07-21,42.86,0.39,109.8974358974359
2004-07-22,42.76,0.39,109.64102564102564
2004-07-23,42.26,0.39,108.35897435897435
2004-07-26,42.06,0.39,107.84615384615385
2004-07-27,43.0,0.39,110.25641025641025
2004-07-28,42.63,0.39,109.3076923076923
2004-07-29,42.47,0.39,108.8974358974359
2004-07-30,41.96,0.39,107.58974358974359
2004-08-02,42.78,0.39,109.6923076923077
2004-08-03,42.58,0.39,109.17948717948717
2004-08-04,42.91,0.39,110.02564102564101
2004-08-05,41.83,0.39,107.25641025641025
2004-08-06,40.41,0.39,103.6153846153846
2004-08-09,40.34,0.39,103.43589743589745
2004-08-10,40.8,0.39,104.6153846153846
2004-08-11,40.86,0.39,104.76923076923076
2004-08-12,40.35,0.39,103.46153846153847
2004-08-13,39.75,0.39,101.92307692307692
2004-08-16,40.26,1.59,25.320754716981128
2004-08-17,40.16,1.59,25.257861635220124
2004-08-18,41.07,1.59,25.830188679245282
2004-08-19,40.72,1.59,25.61006289308176
2004-08-20,40.77,1.59,25.641509433962266
2004-08-23,41.08,1.59,25.836477987421382
2004-08-24,41.4,1.59,26.037735849056602
2004-08-25,42.1,1.59,26.47798742138365
2004-08-26,41.95,1.59,26.38364779874214
2004-08-27,41.55,1.59,26.13207547169811
2004-08-30,41.01,1.59,25.792452830188676
2004-08-31,41.01,1.59,25.792452830188676
2004-09-01,40.96,1.59,25.761006289308174
2004-09-02,42.18,1.59,26.528301886792452
2004-09-03,42.58,1.59,26.779874213836475
2004-09-07,42.94,1.59,27.006289308176097
2004-09-08,42.4,1.59,26.666666666666664
2004-09-09,42.3,1.59,26.603773584905657
2004-09-10,42.61,1.59,26.79874213836478
2004-09-13,43.0,1.59,27.044025157232703
2004-09-14,43.0,1.59,27.044025157232703
2004-09-15,41.93,1.59,26.371069182389935
2004-09-16,41.83,1.59,26.308176100628927
2004-09-17,44.03,1.59,27.69182389937107
2004-09-20,43.42,1.59,27.30817610062893
2004-09-21,44.37,1.59,27.905660377358487
2004-09-22,43.06,1.59,27.08176100628931
2004-09-23,42.65,1.59,26.82389937106918
2004-09-24,42.63,1.59,26.81132075471698
2004-09-27,42.15,1.59,26.509433962264147
2004-09-28,42.25,1.59,26.572327044025155
2004-09-29,42.44,1.59,26.691823899371066
2004-09-30,42.04,1.59,26.440251572327043
2004-10-01,43.9,1.59,27.610062893081757
2004-10-04,43.66,1.59,27.459119496855344
2004-10-05,43.88,1.59,27.59748427672956
2004-10-06,43.6,1.59,27.42138364779874
2004-10-07,43.17,1.59,27.150943396226413
2004-10-08,42.14,1.59,26.50314465408805
2004-10-11,42.4,1.59,26.666666666666664
2004-10-12,41.88,0.42,99.71428571428572
2004-10-13,41.31,0.42,98.35714285714286
2004-10-14,40.86,0.42,97.28571428571429
2004-10-15,41.57,0.42,98.97619047619048
2004-10-18,41.8,0.42,99.52380952380952
2004-10-19,41.72,0.42,99.33333333333333
2004-10-20,41.94,0.42,99.85714285714286
2004-10-21,42.07,0.42,100.16666666666667
2004-10-22,41.8,0.42,99.52380952380952
2004-10-25,41.57,0.42,98.97619047619048
2004-10-26,42.54,0.42,101.28571428571429
2004-10-27,43.28,0.42,103.04761904761905
2004-10-28,43.43,0.42,103.40476190476191
2004-10-29,43.14,0.42,102.71428571428572
2004-11-01,43.17,0.42,102.78571428571429
2004-11-02,43.2,0.42,102.85714285714286
2004-11-03,42.89,0.42,102.11904761904762
2004-11-04,43.76,0.42,104.19047619047619
2004-11-05,44.08,0.42,104.95238095238095
2004-11-08,44.4,0.42,105.71428571428571
2004-11-09,44.38,0.42,105.66666666666667
2004-11-10,45.1,0.42,107.3809523809524
2004-11-11,45.28,0.42,107.80952380952381
2004-11-12,45.34,0.42,107.95238095238096
2004-11-15,45.19,0.42,107.59523809523809
2004-11-16,45.01,0.42,107.16666666666667
2004-11-17,45.45,0.42,108.21428571428572
2004-11-18,45.6,0.42,108.57142857142858
2004-11-19,44.77,0.42,106.5952380952381
2004-11-22,44.77,0.42,106.5952380952381
2004-11-23,44.79,0.42,106.64285714285714
2004-11-24,45.24,0.42,107.71428571428572
2004-11-26,44.96,0.42,107.04761904761905
2004-11-29,44.62,0.42,106.23809523809524
2004-11-30,44.72,0.42,106.47619047619048
2004-12-01,45.63,0.42,108.64285714285715
2004-12-02,46.38,0.42,110.42857142857144
2004-12-03,45.87,0.42,109.21428571428571
2004-12-06,46.2,0.42,110.00000000000001
2004-12-07,45.33,0.42,107.92857142857143
2004-12-08,45.59,0.42,108.54761904761907
2004-12-09,45.52,0.42,108.3809523809524
2004-12-10,45.5,0.42,108.33333333333334
2004-12-13,45.51,0.42,108.35714285714286
2004-12-14,46.33,0.42,110.30952380952381
2004-12-15,46.3,0.42,110.23809523809524
2004-12-16,46.11,0.42,109.78571428571429
2004-12-17,44.74,0.42,106.52380952380953
2004-12-20,43.63,0.42,103.8809523809524
2004-12-21,43.59,0.42,103.78571428571429
2004-12-22,43.64,0.42,103.90476190476191
2004-12-23,43.73,0.42,104.11904761904762
2004-12-27,43.27,0.42,103.02380952380953
2004-12-28,43.66,0.42,103.95238095238095
2004-12-29,43.98,0.42,104.71428571428571
2004-12-30,43.92,0.42,104.57142857142858
2004-12-31,43.86,0.42,104.42857142857143
2005-01-03,43.16,0.42,102.76190476190476
2005-01-04,42.55,0.42,101.30952380952381
2005-01-05,42.44,0.42,101.04761904761905
2005-01-06,42.85,0.42,102.02380952380953
2005-01-07,43.77,0.42,104.21428571428572
2005-01-10,44.0,0.43,102.32558139534883
2005-01-11,44.0,0.43,102.32558139534883
2005-01-12,44.17,0.43,102.72093023255815
2005-01-13,42.56,0.43,98.97674418604652
2005-01-14,43.33,0.43,100.76744186046511
2005-01-18,43.72,0.43,101.67441860465117
2005-01-19,43.13,0.43,100.30232558139535
2005-01-20,42.97,0.43,99.93023255813954
2005-01-21,42.83,0.43,99.6046511627907
2005-01-24,42.95,0.43,99.88372093023257
2005-01-25,43.31,0.43,100.72093023255815
2005-01-26,43.0,0.43,100.0
2005-01-27,43.65,0.43,101.51162790697674
2005-01-28,43.35,0.43,100.81395348837209
2005-01-31,43.5,0.43,101.16279069767442
2005-02-01,43.9,0.43,102.09302325581395
2005-02-02,44.95,0.43,104.53488372093024
2005-02-03,44.83,0.43,104.25581395348837
2005-02-04,44.81,0.43,104.2093023255814
2005-02-07,44.82,0.43,104.23255813953489
2005-02-08,44.55,0.43,103.60465116279069
2005-02-09,43.92,0.43,102.13953488372094
2005-02-10,44.18,0.43,102.74418604651163
2005-02-11,44.93,0.43,104.48837209302326
2005-02-14,44.85,0.43,104.30232558139535
2005-02-15,44.8,0.43,104.18604651162791
2005-02-16,44.69,0.43,103.93023255813954
2005-02-17,43.67,0.43,101.55813953488372
2005-02-18,43.99,0.43,102.30232558139535
2005-02-22,43.01,0.43,100.02325581395348
2005-02-23,43.25,0.43,100.5813953488372
2005-02-24,43.94,0.43,102.18604651162791
2005-02-25,43.83,0.43,101.93023255813954
2005-02-28,43.78,0.43,101.81395348837209
2005-03-01,43.9,0.43,102.09302325581395
2005-03-02,43.76,0.43,101.76744186046511
2005-03-03,43.61,0.43,101.4186046511628
2005-03-04,43.92,0.43,102.13953488372094
2005-03-07,44.41,0.43,103.27906976744185
2005-03-08,43.86,0.43,102.0
2005-03-09,43.41,0.43,100.95348837209302
2005-03-10,43.87,0.43,102.02325581395348
2005-03-11,42.95,0.43,99.88372093023257
2005-03-14,43.35,0.43,100.81395348837209
2005-03-15,42.88,0.43,99.72093023255815
2005-03-16,42.33,0.43,98.44186046511628
2005-03-17,42.4,0.43,98.6046511627907
2005-03-18,41.55,0.43,96.62790697674419
2005-03-21,41.62,0.43,96.7906976744186
