date,GRMN,GRMN_EPS,PE Ratio
2007-11-29,106.08,2.53,41.92885375494071
2007-11-30,107.35,2.53,42.430830039525695
2007-12-03,104.03,2.53,41.11857707509882
2007-12-04,107.18,2.53,42.36363636363637
2007-12-05,108.47,2.53,42.873517786561266
2007-12-06,109.35,2.53,43.22134387351779
2007-12-07,109.23,2.53,43.173913043478265
2007-12-10,111.85,2.53,44.209486166007906
2007-12-11,104.79,2.53,41.41897233201582
2007-12-12,101.73,2.53,40.20948616600791
2007-12-13,105.06,2.53,41.52569169960475
2007-12-14,104.04,2.53,41.12252964426878
2007-12-17,101.82,2.53,40.24505928853755
2007-12-18,94.35,2.53,37.29249011857708
2007-12-19,96.96,2.53,38.32411067193676
2007-12-20,100.11,2.53,39.56916996047431
2007-12-21,102.5,2.53,40.51383399209487
2007-12-24,100.87,2.53,39.86956521739131
2007-12-26,103.32,2.53,40.83794466403162
2007-12-27,100.82,2.53,39.8498023715415
2007-12-28,99.17,2.53,39.19762845849803
2007-12-31,97.0,2.53,38.3399209486166
2008-01-02,92.1,2.53,36.40316205533597
2008-01-03,90.95,2.53,35.948616600790515
2008-01-04,88.45,2.53,34.9604743083004
2008-01-07,85.93,2.53,33.96442687747036
2008-01-08,80.2,2.53,31.699604743083007
2008-01-09,75.99,2.53,30.035573122529645
2008-01-10,78.0,2.53,30.830039525691703
2008-01-11,71.4,2.53,28.221343873517792
2008-01-14,69.99,2.53,27.66403162055336
2008-01-15,65.62,2.53,25.936758893280636
2008-01-16,61.9,2.53,24.466403162055336
2008-01-17,64.15,2.53,25.35573122529645
2008-01-18,62.99,2.53,24.89723320158103
2008-01-22,59.36,2.53,23.46245059288538
2008-01-23,64.6,2.53,25.533596837944664
2008-01-24,67.81,2.53,26.80237154150198
2008-01-25,64.94,2.53,25.66798418972332
2008-01-28,68.22,2.53,26.96442687747036
2008-01-29,70.21,2.53,27.75098814229249
2008-01-30,70.34,2.53,27.80237154150198
2008-01-31,72.15,2.53,28.517786561264828
2008-02-01,70.1,2.53,27.707509881422926
2008-02-04,69.66,2.53,27.533596837944664
2008-02-05,63.78,2.53,25.209486166007906
2008-02-06,63.41,2.53,25.063241106719367
2008-02-07,66.15,2.53,26.146245059288542
2008-02-08,66.81,2.53,26.407114624505933
2008-02-11,66.13,2.53,26.138339920948617
2008-02-12,65.5,2.53,25.88932806324111
2008-02-13,65.65,2.53,25.94861660079052
2008-02-14,65.52,2.53,25.897233201581027
2008-02-15,66.35,2.53,26.225296442687746
2008-02-19,69.5,2.53,27.470355731225297
2008-02-20,64.47,2.53,25.48221343873518
2008-02-21,62.72,2.53,24.790513833992097
2008-02-22,63.59,2.53,25.13438735177866
2008-02-25,62.78,2.53,24.81422924901186
2008-02-26,61.78,3.95,15.640506329113924
2008-02-27,61.19,3.95,15.491139240506328
2008-02-28,60.44,3.95,15.301265822784808
2008-02-29,58.71,3.95,14.863291139240506
2008-03-03,56.83,3.95,14.387341772151897
2008-03-04,58.0,3.95,14.683544303797468
2008-03-05,57.28,3.95,14.50126582278481
2008-03-06,56.03,3.95,14.184810126582278
2008-03-07,55.14,3.95,13.959493670886076
2008-03-10,53.1,3.95,13.443037974683545
2008-03-11,56.23,3.95,14.235443037974681
2008-03-12,58.82,3.95,14.891139240506329
2008-03-13,58.64,3.95,14.845569620253164
2008-03-14,56.97,3.95,14.422784810126581
2008-03-17,57.29,3.95,14.50379746835443
2008-03-18,61.09,3.95,15.465822784810127
2008-03-19,59.16,3.95,14.977215189873416
2008-03-20,60.13,3.95,15.222784810126582
2008-03-24,62.38,3.95,15.79240506329114
2008-03-25,60.18,3.95,15.235443037974683
2008-03-26,60.89,3.95,15.41518987341772
2008-03-27,58.97,3.95,14.929113924050633
2008-03-28,56.08,3.95,14.197468354430379
2008-03-31,54.01,3.95,13.673417721518986
2008-04-01,54.85,3.95,13.886075949367088
2008-04-02,56.41,3.95,14.281012658227846
2008-04-03,52.81,3.95,13.369620253164557
2008-04-04,54.07,3.95,13.688607594936709
2008-04-07,52.7,3.95,13.341772151898734
2008-04-08,48.47,3.95,12.270886075949367
2008-04-09,45.9,3.95,11.620253164556962
2008-04-10,46.56,3.95,11.7873417721519
2008-04-11,44.83,3.95,11.349367088607593
2008-04-14,44.26,3.95,11.20506329113924
2008-04-15,43.01,3.95,10.888607594936708
2008-04-16,43.22,3.95,10.941772151898734
2008-04-17,42.5,3.95,10.759493670886075
2008-04-18,45.46,3.95,11.50886075949367
2008-04-21,45.11,3.95,11.42025316455696
2008-04-22,43.73,3.95,11.070886075949366
2008-04-23,44.52,3.95,11.270886075949367
2008-04-24,46.09,3.95,11.668354430379747
2008-04-25,46.09,3.95,11.668354430379747
2008-04-28,47.41,3.95,12.002531645569618
2008-04-29,46.44,3.95,11.756962025316454
2008-04-30,40.9,3.95,10.354430379746834
2008-05-01,43.12,3.95,10.916455696202531
2008-05-02,42.77,3.95,10.827848101265824
2008-05-05,42.11,3.95,10.660759493670886
2008-05-06,43.85,3.95,11.10126582278481
2008-05-07,42.89,0.68,63.0735294117647
2008-05-08,42.32,0.68,62.23529411764706
2008-05-09,42.08,0.68,61.882352941176464
2008-05-12,43.12,0.68,63.41176470588235
2008-05-13,43.7,0.68,64.26470588235294
2008-05-14,44.79,0.68,65.86764705882352
2008-05-15,47.2,0.68,69.41176470588235
2008-05-16,50.02,0.68,73.55882352941177
2008-05-19,47.35,0.68,69.63235294117646
2008-05-20,47.37,0.68,69.66176470588235
2008-05-21,45.9,0.68,67.5
2008-05-22,46.28,0.68,68.05882352941177
2008-05-23,47.73,0.68,70.19117647058823
2008-05-27,47.5,0.68,69.85294117647058
2008-05-28,46.22,0.68,67.97058823529412
2008-05-29,47.58,0.68,69.97058823529412
2008-05-30,48.65,0.68,71.54411764705881
2008-06-02,50.57,0.68,74.36764705882352
2008-06-03,52.87,0.68,77.74999999999999
2008-06-04,53.94,0.68,79.3235294117647
2008-06-05,52.68,0.68,77.47058823529412
2008-06-06,51.34,0.68,75.5
2008-06-09,49.59,0.68,72.92647058823529
2008-06-10,46.8,0.68,68.8235294117647
2008-06-11,45.14,0.68,66.38235294117646
2008-06-12,45.2,0.68,66.47058823529412
2008-06-13,44.91,0.68,66.04411764705881
2008-06-16,45.85,0.68,67.42647058823529
2008-06-17,43.48,0.68,63.941176470588225
2008-06-18,43.09,0.68,63.36764705882353
2008-06-19,44.47,0.68,65.3970588235294
2008-06-20,43.49,0.68,63.955882352941174
2008-06-23,42.62,0.68,62.67647058823528
2008-06-24,43.19,0.68,63.514705882352935
2008-06-25,43.67,0.68,64.22058823529412
2008-06-26,42.69,0.68,62.77941176470588
2008-06-27,44.12,0.68,64.88235294117646
2008-06-30,42.84,0.68,63.0
2008-07-01,42.94,0.68,63.147058823529406
2008-07-02,42.67,0.68,62.75
2008-07-03,41.95,0.68,61.69117647058823
2008-07-07,42.59,0.68,62.63235294117647
2008-07-08,44.1,0.68,64.85294117647058
2008-07-09,42.67,0.68,62.75
2008-07-10,43.67,0.68,64.22058823529412
2008-07-11,42.66,0.68,62.73529411764705
2008-07-14,42.05,0.68,61.83823529411764
2008-07-15,43.17,0.68,63.48529411764706
2008-07-16,46.49,0.68,68.36764705882352
2008-07-17,46.63,0.68,68.57352941176471
2008-07-18,45.04,0.68,66.23529411764706
2008-07-21,46.59,0.68,68.51470588235294
2008-07-22,48.7,0.68,71.61764705882352
2008-07-23,48.13,0.68,70.77941176470588
2008-07-24,47.07,0.68,69.22058823529412
2008-07-25,46.84,0.68,68.88235294117646
2008-07-28,45.96,0.68,67.58823529411764
2008-07-29,45.06,0.68,66.26470588235294
2008-07-30,35.19,0.68,51.74999999999999
2008-07-31,35.67,0.68,52.455882352941174
2008-08-01,34.99,0.68,51.455882352941174
2008-08-04,33.67,0.68,49.51470588235294
2008-08-05,35.01,0.68,51.48529411764705
2008-08-06,37.83,1.88,20.122340425531917
2008-08-07,36.79,1.88,19.569148936170212
2008-08-08,37.09,1.88,19.728723404255323
2008-08-11,38.65,1.88,20.55851063829787
2008-08-12,37.93,1.88,20.175531914893618
2008-08-13,37.03,1.88,19.6968085106383
2008-08-14,37.46,1.88,19.925531914893618
2008-08-15,37.21,1.88,19.792553191489365
2008-08-18,37.04,1.88,19.70212765957447
2008-08-19,36.69,1.88,19.51595744680851
2008-08-20,36.44,1.88,19.382978723404257
2008-08-21,36.04,1.88,19.170212765957448
2008-08-22,36.22,1.88,19.26595744680851
2008-08-25,35.18,1.88,18.71276595744681
2008-08-26,34.46,1.88,18.329787234042556
2008-08-27,34.97,1.88,18.601063829787236
2008-08-28,35.55,1.88,18.909574468085108
2008-08-29,34.76,1.88,18.48936170212766
2008-09-02,34.4,1.88,18.29787234042553
2008-09-03,33.81,1.88,17.984042553191493
2008-09-04,32.79,1.88,17.44148936170213
2008-09-05,32.51,1.88,17.29255319148936
2008-09-08,32.18,1.88,17.117021276595747
2008-09-09,32.11,1.88,17.079787234042556
2008-09-10,32.84,1.88,17.468085106382983
2008-09-11,33.64,1.88,17.893617021276597
2008-09-12,34.46,1.88,18.329787234042556
2008-09-15,32.59,1.88,17.335106382978726
2008-09-16,34.19,1.88,18.18617021276596
2008-09-17,34.94,1.88,18.585106382978722
2008-09-18,36.71,1.88,19.526595744680854
2008-09-19,37.93,1.88,20.175531914893618
2008-09-22,34.87,1.88,18.54787234042553
2008-09-23,35.67,1.88,18.97340425531915
2008-09-24,37.16,1.88,19.76595744680851
2008-09-25,36.5,1.88,19.414893617021278
2008-09-26,36.37,1.88,19.345744680851062
2008-09-29,34.34,1.88,18.265957446808514
2008-09-30,33.94,1.88,18.0531914893617
2008-10-01,33.06,1.88,17.585106382978726
2008-10-02,31.16,1.88,16.574468085106385
2008-10-03,28.72,1.88,15.27659574468085
2008-10-06,28.6,1.88,15.21276595744681
2008-10-07,27.01,1.88,14.367021276595747
2008-10-08,24.41,1.88,12.98404255319149
2008-10-09,24.42,1.88,12.989361702127662
2008-10-10,25.52,1.88,13.574468085106384
2008-10-13,27.64,1.88,14.702127659574469
2008-10-14,26.28,1.88,13.978723404255321
2008-10-15,22.88,1.88,12.170212765957446
2008-10-16,24.52,1.88,13.042553191489363
2008-10-17,24.32,1.88,12.936170212765958
2008-10-20,25.51,1.88,13.569148936170214
2008-10-21,24.27,1.88,12.909574468085108
2008-10-22,22.43,1.88,11.930851063829788
2008-10-23,21.94,1.88,11.670212765957448
2008-10-24,21.26,1.88,11.308510638297873
2008-10-27,20.26,1.88,10.776595744680852
2008-10-28,21.43,1.88,11.398936170212766
2008-10-29,21.95,1.88,11.675531914893618
2008-10-30,23.29,1.88,12.388297872340425
2008-10-31,22.45,1.88,11.941489361702128
2008-11-03,22.05,1.88,11.72872340425532
2008-11-04,22.14,1.88,11.776595744680852
2008-11-05,21.24,2.71,7.837638376383763
2008-11-06,20.24,2.71,7.468634686346863
2008-11-07,20.78,2.71,7.66789667896679
2008-11-10,20.43,2.71,7.538745387453875
2008-11-11,19.64,2.71,7.247232472324724
2008-11-12,18.8,2.71,6.937269372693727
2008-11-13,20.44,2.71,7.542435424354244
2008-11-14,19.04,2.71,7.025830258302583
2008-11-17,18.31,2.71,6.756457564575645
2008-11-18,17.35,2.71,6.402214022140222
2008-11-19,15.98,2.71,5.896678966789668
2008-11-20,15.22,2.71,5.6162361623616235
2008-11-21,15.77,2.71,5.819188191881919
2008-11-24,17.0,2.71,6.273062730627307
2008-11-25,16.93,2.71,6.247232472324723
2008-11-26,17.02,2.71,6.280442804428044
2008-11-28,17.03,2.71,6.284132841328414
2008-12-01,15.53,2.71,5.730627306273062
2008-12-02,16.48,2.71,6.081180811808118
2008-12-03,16.94,2.71,6.250922509225092
2008-12-04,16.79,2.71,6.195571955719557
2008-12-05,17.47,2.71,6.446494464944649
2008-12-08,18.47,2.71,6.815498154981549
2008-12-09,18.93,2.71,6.985239852398524
2008-12-10,20.03,2.71,7.391143911439115
2008-12-11,18.99,2.71,7.0073800738007375
2008-12-12,19.59,2.71,7.228782287822878
2008-12-15,19.01,2.71,7.014760147601477
2008-12-16,20.57,2.71,7.590405904059041
2008-12-17,20.0,2.71,7.380073800738008
2008-12-18,18.8,2.71,6.937269372693727
2008-12-19,19.45,2.71,7.177121771217712
2008-12-22,19.75,2.71,7.287822878228782
2008-12-23,19.19,2.71,7.081180811808118
2008-12-24,19.43,2.71,7.169741697416974
2008-12-26,19.39,2.71,7.154981549815498
2008-12-29,18.63,2.71,6.874538745387453
2008-12-30,19.69,2.71,7.265682656826569
2008-12-31,19.17,2.71,7.073800738007381
2009-01-02,21.77,2.71,8.033210332103321
2009-01-05,22.0,2.71,8.118081180811808
2009-01-06,21.09,2.71,7.782287822878229
2009-01-07,21.03,2.71,7.760147601476016
2009-01-08,21.03,2.71,7.760147601476016
2009-01-09,20.37,2.71,7.516605166051661
2009-01-12,18.27,2.71,6.741697416974169
2009-01-13,18.87,2.71,6.96309963099631
2009-01-14,17.63,2.71,6.5055350553505535
2009-01-15,17.79,2.71,6.564575645756458
2009-01-16,17.88,2.71,6.597785977859778
2009-01-20,16.6,2.71,6.125461254612547
2009-01-21,17.75,2.71,6.549815498154982
2009-01-22,17.27,2.71,6.372693726937269
2009-01-23,17.71,2.71,6.535055350553506
2009-01-26,17.9,2.71,6.605166051660516
2009-01-27,18.26,2.71,6.738007380073801
2009-01-28,19.37,2.71,7.147601476014761
2009-01-29,18.42,2.71,6.7970479704797055
2009-01-30,17.53,2.71,6.468634686346864
2009-02-02,17.12,2.71,6.317343173431735
2009-02-03,17.19,2.71,6.343173431734318
2009-02-04,17.44,2.71,6.435424354243543
2009-02-05,17.44,2.71,6.435424354243543
2009-02-06,17.55,2.71,6.476014760147602
2009-02-09,17.78,2.71,6.560885608856089
2009-02-10,17.06,2.71,6.29520295202952
2009-02-11,16.95,2.71,6.254612546125461
2009-02-12,17.65,2.71,6.512915129151291
2009-02-13,17.2,2.71,6.3468634686346865
2009-02-17,16.3,2.71,6.014760147601477
2009-02-18,16.29,2.71,6.011070110701107
2009-02-19,15.92,2.71,5.874538745387454
2009-02-20,15.17,2.71,5.597785977859779
2009-02-23,16.28,2.71,6.007380073800738
2009-02-24,17.07,2.71,6.2988929889298895
2009-02-25,17.09,3.51,4.868945868945869
2009-02-26,17.1,3.51,4.871794871794872
2009-02-27,17.12,3.51,4.877492877492878
2009-03-02,16.19,3.51,4.612535612535614
2009-03-03,16.49,3.51,4.698005698005698
2009-03-04,17.02,3.51,4.849002849002849
2009-03-05,16.67,3.51,4.74928774928775
2009-03-06,16.88,3.51,4.8091168091168095
2009-03-09,16.78,3.51,4.780626780626781
2009-03-10,18.06,3.51,5.145299145299146
2009-03-11,18.86,3.51,5.373219373219373
2009-03-12,20.14,3.51,5.737891737891738
2009-03-13,19.78,3.51,5.635327635327636
2009-03-16,19.72,3.51,5.618233618233618
2009-03-17,20.44,3.51,5.823361823361824
2009-03-18,20.77,3.51,5.917378917378918
2009-03-19,20.96,3.51,5.971509971509972
2009-03-20,20.05,3.51,5.712250712250713
2009-03-23,21.82,3.51,6.216524216524217
2009-03-24,21.52,3.51,6.131054131054131
2009-03-25,21.94,3.51,6.250712250712252
2009-03-26,23.48,3.51,6.68945868945869
2009-03-27,22.49,3.51,6.407407407407407
2009-03-30,21.02,3.51,5.988603988603989
2009-03-31,21.21,3.51,6.0427350427350435
2009-04-01,22.07,3.51,6.287749287749288
2009-04-02,23.02,3.51,6.5584045584045585
2009-04-03,23.1,3.51,6.581196581196582
2009-04-06,22.12,3.51,6.301994301994303
2009-04-07,21.27,3.51,6.0598290598290605
2009-04-08,21.39,3.51,6.094017094017095
2009-04-09,22.21,3.51,6.3276353276353285
2009-04-13,21.87,3.51,6.230769230769232
2009-04-14,22.01,3.51,6.270655270655271
2009-04-15,21.67,3.51,6.173789173789174
2009-04-16,22.12,3.51,6.301994301994303
2009-04-17,22.0,3.51,6.267806267806268
2009-04-20,21.39,3.51,6.094017094017095
2009-04-21,21.86,3.51,6.227920227920228
2009-04-22,22.1,3.51,6.296296296296297
2009-04-23,22.16,3.51,6.313390313390314
2009-04-24,23.66,3.51,6.740740740740741
2009-04-27,23.41,3.51,6.66951566951567
2009-04-28,22.8,3.51,6.495726495726497
2009-04-29,24.18,3.51,6.888888888888889
2009-04-30,25.19,3.51,7.1766381766381775
2009-05-01,25.45,3.51,7.250712250712251
2009-05-04,25.99,3.51,7.404558404558404
2009-05-05,25.66,3.51,7.310541310541311
2009-05-06,21.83,0.24,90.95833333333333
2009-05-07,21.84,0.24,91.0
2009-05-08,22.48,0.24,93.66666666666667
2009-05-11,22.26,0.24,92.75000000000001
2009-05-12,21.27,0.24,88.625
2009-05-13,20.05,0.24,83.54166666666667
2009-05-14,20.74,0.24,86.41666666666666
2009-05-15,20.74,0.24,86.41666666666666
2009-05-18,20.29,0.24,84.54166666666667
2009-05-19,20.14,0.24,83.91666666666667
2009-05-20,20.19,0.24,84.12500000000001
2009-05-21,19.84,0.24,82.66666666666667
2009-05-22,19.74,0.24,82.25
2009-05-26,20.86,0.24,86.91666666666667
2009-05-27,20.36,0.24,84.83333333333333
2009-05-28,20.58,0.24,85.75
2009-05-29,20.86,0.24,86.91666666666667
2009-06-01,21.7,0.24,90.41666666666667
2009-06-02,22.95,0.24,95.625
2009-06-03,22.17,0.24,92.37500000000001
2009-06-04,23.29,0.24,97.04166666666667
2009-06-05,23.09,0.24,96.20833333333334
2009-06-08,22.76,0.24,94.83333333333334
2009-06-09,23.73,0.24,98.875
2009-06-10,23.57,0.24,98.20833333333334
2009-06-11,23.25,0.24,96.875
2009-06-12,22.94,0.24,95.58333333333334
2009-06-15,22.02,0.24,91.75
2009-06-16,21.81,0.24,90.875
2009-06-17,22.14,0.24,92.25
2009-06-18,21.46,0.24,89.41666666666667
2009-06-19,22.27,0.24,92.79166666666667
2009-06-22,21.78,0.24,90.75000000000001
2009-06-23,21.9,0.24,91.25
2009-06-24,22.28,0.24,92.83333333333334
2009-06-25,22.67,0.24,94.45833333333334
2009-06-26,23.64,0.24,98.5
2009-06-29,24.16,0.24,100.66666666666667
2009-06-30,23.82,0.24,99.25
2009-07-01,24.05,0.24,100.20833333333334
2009-07-02,23.72,0.24,98.83333333333333
2009-07-06,23.32,0.24,97.16666666666667
2009-07-07,22.67,0.24,94.45833333333334
2009-07-08,22.89,0.24,95.375
2009-07-09,22.74,0.24,94.75
2009-07-10,23.09,0.24,96.20833333333334
2009-07-13,23.14,0.24,96.41666666666667
2009-07-14,22.95,0.24,95.625
2009-07-15,23.65,0.24,98.54166666666667
2009-07-16,24.77,0.24,103.20833333333333
2009-07-17,24.6,0.24,102.50000000000001
2009-07-20,24.7,0.24,102.91666666666667
2009-07-21,24.62,0.24,102.58333333333334
2009-07-22,26.39,0.24,109.95833333333334
2009-07-23,27.71,0.24,115.45833333333334
2009-07-24,27.65,0.24,115.20833333333333
2009-07-27,27.42,0.24,114.25000000000001
2009-07-28,27.21,0.24,113.37500000000001
2009-07-29,26.93,0.24,112.20833333333334
2009-07-30,27.22,0.24,113.41666666666667
2009-07-31,27.66,0.24,115.25
2009-08-03,27.98,0.24,116.58333333333334
2009-08-04,27.18,0.24,113.25
2009-08-05,33.66,1.05,32.05714285714285
2009-08-06,31.64,1.05,30.133333333333333
2009-08-07,32.31,1.05,30.771428571428572
2009-08-10,32.89,1.05,31.323809523809523
2009-08-11,32.45,1.05,30.904761904761905
2009-08-12,31.27,1.05,29.780952380952378
2009-08-13,30.76,1.05,29.295238095238094
2009-08-14,28.72,1.05,27.35238095238095
2009-08-17,27.95,1.05,26.619047619047617
2009-08-18,29.04,1.05,27.657142857142855
2009-08-19,29.25,1.05,27.857142857142858
2009-08-20,29.47,1.05,28.066666666666663
2009-08-21,29.78,1.05,28.36190476190476
2009-08-24,29.88,1.05,28.457142857142856
2009-08-25,30.45,1.05,28.999999999999996
2009-08-26,31.84,1.05,30.323809523809523
2009-08-27,32.24,1.05,30.704761904761906
2009-08-28,32.32,1.05,30.780952380952378
2009-08-31,32.87,1.05,31.3047619047619
2009-09-01,31.76,1.05,30.247619047619047
2009-09-02,31.86,1.05,30.34285714285714
2009-09-03,31.55,1.05,30.047619047619047
2009-09-04,32.86,1.05,31.295238095238094
2009-09-08,33.91,1.05,32.29523809523809
2009-09-09,35.98,1.05,34.266666666666666
2009-09-10,36.06,1.05,34.34285714285714
2009-09-11,36.18,1.05,34.457142857142856
2009-09-14,36.81,1.05,35.05714285714286
2009-09-15,36.82,1.05,35.06666666666666
2009-09-16,37.23,1.05,35.457142857142856
2009-09-17,36.82,1.05,35.06666666666666
2009-09-18,36.66,1.05,34.91428571428571
2009-09-21,36.8,1.05,35.047619047619044
2009-09-22,37.23,1.05,35.457142857142856
2009-09-23,36.39,1.05,34.65714285714286
2009-09-24,35.17,1.05,33.49523809523809
2009-09-25,35.27,1.05,33.590476190476195
2009-09-28,36.85,1.05,35.095238095238095
2009-09-29,37.57,1.05,35.78095238095238
2009-09-30,37.74,1.05,35.94285714285714
2009-10-01,36.04,1.05,34.32380952380952
2009-10-02,34.99,1.05,33.32380952380952
2009-10-05,35.87,1.05,34.16190476190476
2009-10-06,36.81,1.05,35.05714285714286
2009-10-07,37.11,1.05,35.34285714285714
2009-10-08,37.37,1.05,35.59047619047619
2009-10-09,37.64,1.05,35.84761904761905
2009-10-12,38.43,1.05,36.6
2009-10-13,38.42,1.05,36.59047619047619
2009-10-14,39.58,1.05,37.69523809523809
2009-10-15,39.28,1.05,37.40952380952381
2009-10-16,37.54,1.05,35.75238095238095
2009-10-19,38.84,1.05,36.990476190476194
2009-10-20,38.17,1.05,36.352380952380955
2009-10-21,38.66,1.05,36.819047619047616
2009-10-22,38.98,1.05,37.12380952380952
2009-10-23,37.92,1.05,36.114285714285714
2009-10-26,38.34,1.05,36.51428571428571
2009-10-27,37.78,1.05,35.98095238095238
2009-10-28,31.59,1.05,30.085714285714285
2009-10-29,30.85,1.05,29.38095238095238
2009-10-30,30.26,1.05,28.81904761904762
2009-11-02,30.46,1.05,29.00952380952381
2009-11-03,31.41,1.05,29.914285714285715
2009-11-04,26.84,2.12,12.660377358490566
2009-11-05,28.14,2.12,13.273584905660377
2009-11-06,28.43,2.12,13.410377358490566
2009-11-09,28.12,2.12,13.264150943396226
2009-11-10,28.83,2.12,13.599056603773583
2009-11-11,29.51,2.12,13.919811320754716
2009-11-12,29.91,2.12,14.108490566037736
2009-11-13,30.37,2.12,14.325471698113207
2009-11-16,31.8,2.12,15.0
2009-11-17,32.33,2.12,15.249999999999998
2009-11-18,32.48,2.12,15.32075471698113
2009-11-19,31.5,2.12,14.858490566037736
2009-11-20,30.86,2.12,14.556603773584905
2009-11-23,31.74,2.12,14.971698113207546
2009-11-24,31.62,2.12,14.915094339622641
2009-11-25,31.83,2.12,15.014150943396224
2009-11-27,31.01,2.12,14.627358490566039
2009-11-30,29.88,2.12,14.094339622641508
2009-12-01,29.62,2.12,13.971698113207546
2009-12-02,29.98,2.12,14.141509433962264
2009-12-03,30.4,2.12,14.339622641509433
2009-12-04,30.73,2.12,14.495283018867925
2009-12-07,30.2,2.12,14.245283018867923
2009-12-08,30.03,2.12,14.165094339622641
2009-12-09,31.33,2.12,14.778301886792452
2009-12-10,30.71,2.12,14.485849056603774
2009-12-11,30.45,2.12,14.36320754716981
2009-12-14,30.7,2.12,14.481132075471697
2009-12-15,30.54,2.12,14.405660377358489
2009-12-16,30.9,2.12,14.575471698113207
2009-12-17,31.36,2.12,14.792452830188678
2009-12-18,31.14,2.12,14.68867924528302
2009-12-21,30.7,2.12,14.481132075471697
2009-12-22,30.26,2.12,14.273584905660377
2009-12-23,30.4,2.12,14.339622641509433
2009-12-24,30.98,2.12,14.61320754716981
2009-12-28,30.9,2.12,14.575471698113207
2009-12-29,31.15,2.12,14.693396226415093
2009-12-30,31.52,2.12,14.867924528301886
2009-12-31,30.7,2.12,14.481132075471697
2010-01-04,32.18,2.12,15.179245283018867
2010-01-05,32.26,2.12,15.21698113207547
2010-01-06,32.02,2.12,15.10377358490566
2010-01-07,32.17,2.12,15.174528301886793
2010-01-08,33.79,2.12,15.938679245283017
2010-01-11,34.29,2.12,16.17452830188679
2010-01-12,33.81,2.12,15.94811320754717
2010-01-13,34.67,2.12,16.35377358490566
2010-01-14,35.19,2.12,16.599056603773583
2010-01-15,35.13,2.12,16.57075471698113
2010-01-19,37.1,2.12,17.5
2010-01-20,36.15,2.12,17.05188679245283
2010-01-21,34.16,2.12,16.113207547169807
2010-01-22,33.42,2.12,15.764150943396226
2010-01-25,33.48,2.12,15.792452830188678
2010-01-26,33.15,2.12,15.636792452830187
2010-01-27,33.56,2.12,15.830188679245284
2010-01-28,32.81,2.12,15.476415094339623
2010-01-29,32.31,2.12,15.24056603773585
2010-02-01,32.53,2.12,15.34433962264151
2010-02-02,33.28,2.12,15.69811320754717
2010-02-03,33.07,2.12,15.599056603773585
2010-02-04,32.22,2.12,15.198113207547168
2010-02-05,32.39,2.12,15.278301886792452
2010-02-08,31.9,2.12,15.047169811320753
2010-02-09,31.92,2.12,15.056603773584905
2010-02-10,31.9,2.12,15.047169811320753
2010-02-11,32.42,2.12,15.29245283018868
2010-02-12,31.95,2.12,15.070754716981131
2010-02-16,32.79,2.12,15.466981132075471
2010-02-17,33.0,2.12,15.566037735849056
2010-02-18,33.79,2.12,15.938679245283017
2010-02-19,33.72,2.12,15.905660377358489
2010-02-22,34.92,2.12,16.471698113207548
2010-02-23,34.45,2.12,16.25
2010-02-24,32.45,3.51,9.245014245014247
2010-02-25,31.92,3.51,9.094017094017095
2010-02-26,31.95,3.51,9.102564102564102
2010-03-01,32.47,3.51,9.250712250712251
2010-03-02,32.99,3.51,9.3988603988604
2010-03-03,33.82,3.51,9.635327635327636
2010-03-04,33.86,3.51,9.646723646723647
2010-03-05,34.68,3.51,9.88034188034188
2010-03-08,35.11,3.51,10.002849002849004
2010-03-09,35.38,3.51,10.07977207977208
2010-03-10,35.7,3.51,10.170940170940172
2010-03-11,35.91,3.51,10.23076923076923
2010-03-12,35.91,3.51,10.23076923076923
2010-03-15,35.59,3.51,10.139601139601142
2010-03-16,35.3,3.51,10.056980056980057
2010-03-17,37.27,3.51,10.618233618233619
2010-03-18,36.74,3.51,10.467236467236468
2010-03-19,36.13,3.51,10.293447293447295
2010-03-22,36.23,3.51,10.321937321937321
2010-03-23,37.24,3.51,10.60968660968661
2010-03-24,38.05,3.51,10.84045584045584
2010-03-25,39.02,3.51,11.116809116809119
2010-03-26,39.94,3.51,11.378917378917379
2010-03-29,39.14,3.51,11.150997150997151
2010-03-30,38.1,3.51,10.854700854700855
2010-03-31,38.63,3.51,11.005698005698006
2010-04-01,37.99,3.51,10.823361823361825
2010-04-05,37.89,3.51,10.794871794871796
2010-04-06,38.58,3.51,10.991452991452991
2010-04-07,38.64,3.51,11.008547008547009
2010-04-08,38.14,3.51,10.866096866096868
2010-04-09,38.12,3.51,10.86039886039886
2010-04-12,37.61,3.51,10.715099715099715
2010-04-13,36.39,3.51,10.367521367521368
2010-04-14,37.12,3.51,10.575498575498575
2010-04-15,37.19,3.51,10.595441595441596
2010-04-16,36.12,3.51,10.290598290598291
2010-04-19,36.65,3.51,10.441595441595442
2010-04-20,36.71,3.51,10.45868945868946
2010-04-21,36.89,3.51,10.50997150997151
2010-04-22,37.53,3.51,10.692307692307693
2010-04-23,37.52,3.51,10.689458689458691
2010-04-26,37.7,3.51,10.740740740740742
2010-04-27,38.15,3.51,10.86894586894587
2010-04-28,38.25,3.51,10.897435897435898
2010-04-29,38.74,3.51,11.037037037037038
2010-04-30,37.38,3.51,10.64957264957265
2010-05-03,38.98,3.51,11.105413105413104
2010-05-04,37.48,3.51,10.678062678062679
