date,ORLY,ORLY_EPS,PE Ratio
2015-07-24,241.85,2.09,115.7177033492823
2015-07-27,239.84,2.09,114.75598086124403
2015-07-28,240.95,2.09,115.28708133971293
2015-07-29,241.71,2.09,115.6507177033493
2015-07-30,238.15,2.09,113.94736842105264
2015-07-31,240.31,2.09,114.98086124401915
2015-08-03,241.51,2.09,115.55502392344498
2015-08-04,243.37,2.09,116.44497607655504
2015-08-05,244.17,2.09,116.82775119617224
2015-08-06,241.18,2.09,115.39712918660288
2015-08-07,244.46,2.33,104.91845493562232
2015-08-10,247.69,2.33,106.30472103004291
2015-08-11,247.64,2.33,106.2832618025751
2015-08-12,247.24,2.33,106.11158798283262
2015-08-13,253.92,2.33,108.97854077253218
2015-08-14,254.37,2.33,109.1716738197425
2015-08-17,254.64,2.33,109.28755364806867
2015-08-18,254.45,2.33,109.20600858369097
2015-08-19,256.47,2.33,110.07296137339057
2015-08-20,251.32,2.33,107.862660944206
2015-08-21,238.17,2.33,102.21888412017167
2015-08-24,231.85,2.33,99.50643776824033
2015-08-25,231.69,2.33,99.43776824034335
2015-08-26,239.03,2.33,102.58798283261802
2015-08-27,242.96,2.33,104.27467811158799
2015-08-28,240.99,2.33,103.42918454935622
2015-08-31,240.07,2.33,103.0343347639485
2015-09-01,231.54,2.33,99.37339055793991
2015-09-02,239.66,2.33,102.85836909871244
2015-09-03,237.94,2.33,102.12017167381974
2015-09-04,234.65,2.33,100.70815450643777
2015-09-08,238.5,2.33,102.36051502145922
2015-09-09,239.23,2.33,102.67381974248926
2015-09-10,241.24,2.33,103.53648068669528
2015-09-11,245.85,2.33,105.51502145922746
2015-09-14,244.27,2.33,104.83690987124464
2015-09-15,249.39,2.33,107.0343347639485
2015-09-16,252.5,2.33,108.36909871244634
2015-09-17,250.68,2.33,107.58798283261802
2015-09-18,246.31,2.33,105.71244635193133
2015-09-21,246.81,2.33,105.92703862660944
2015-09-22,244.89,2.33,105.10300429184548
2015-09-23,247.85,2.33,106.37339055793991
2015-09-24,247.98,2.33,106.42918454935622
2015-09-25,252.22,2.33,108.2489270386266
2015-09-28,245.88,2.33,105.52789699570815
2015-09-29,242.98,2.33,104.2832618025751
2015-09-30,250.0,2.33,107.29613733905579
2015-10-01,251.9,2.33,108.11158798283262
2015-10-02,252.32,2.33,108.29184549356222
2015-10-05,254.21,2.33,109.1030042918455
2015-10-06,253.79,2.33,108.92274678111588
2015-10-07,251.78,2.33,108.06008583690986
2015-10-08,253.56,2.33,108.82403433476395
2015-10-09,253.7,2.33,108.88412017167381
2015-10-12,257.07,2.33,110.33047210300428
2015-10-13,251.46,2.33,107.92274678111588
2015-10-14,247.29,2.33,106.13304721030042
2015-10-15,251.45,2.33,107.91845493562231
2015-10-16,254.04,2.33,109.03004291845492
2015-10-19,252.22,2.33,108.2489270386266
2015-10-20,252.35,2.33,108.30472103004291
2015-10-21,253.2,2.33,108.6695278969957
2015-10-22,256.98,2.33,110.29184549356223
2015-10-23,260.03,2.33,111.6008583690987
2015-10-26,262.47,2.33,112.6480686695279
2015-10-27,260.14,2.33,111.64806866952789
2015-10-28,263.04,2.33,112.89270386266095
2015-10-29,275.95,2.33,118.43347639484978
2015-10-30,276.26,2.33,118.56652360515021
2015-11-02,273.84,2.33,117.52789699570815
2015-11-03,271.51,2.33,116.52789699570815
2015-11-04,272.52,2.33,116.96137339055792
2015-11-05,273.48,2.33,117.37339055793991
2015-11-06,273.33,2.67,102.37078651685393
2015-11-09,269.59,2.67,100.97003745318351
2015-11-10,272.24,2.67,101.9625468164794
2015-11-11,270.97,2.67,101.4868913857678
2015-11-12,266.9,2.67,99.96254681647939
2015-11-13,259.83,2.67,97.31460674157303
2015-11-16,266.47,2.67,99.80149812734084
2015-11-17,266.7,2.67,99.8876404494382
2015-11-18,269.4,2.67,100.89887640449437
2015-11-19,268.96,2.67,100.73408239700375
2015-11-20,270.5,2.67,101.31086142322097
2015-11-23,268.25,2.67,100.46816479400749
2015-11-24,267.46,2.67,100.17228464419475
2015-11-25,268.19,2.67,100.44569288389513
2015-11-27,268.1,2.67,100.4119850187266
2015-11-30,263.87,2.67,98.82771535580525
2015-12-01,262.33,2.67,98.25093632958801
2015-12-02,261.7,2.67,98.01498127340824
2015-12-03,253.37,2.67,94.89513108614233
2015-12-04,258.61,2.67,96.85767790262173
2015-12-07,256.9,2.67,96.21722846441946
2015-12-08,258.75,2.67,96.91011235955057
2015-12-09,257.72,2.67,96.5243445692884
2015-12-10,256.43,2.67,96.04119850187267
2015-12-11,248.93,2.67,93.23220973782772
2015-12-14,251.73,2.67,94.28089887640449
2015-12-15,250.77,2.67,93.92134831460675
2015-12-16,257.64,2.67,96.49438202247191
2015-12-17,254.35,2.67,95.2621722846442
2015-12-18,251.38,2.67,94.1498127340824
2015-12-21,253.73,2.67,95.02996254681648
2015-12-22,253.75,2.67,95.0374531835206
2015-12-23,254.15,2.67,95.187265917603
2015-12-24,253.42,2.67,94.91385767790263
2015-12-28,255.94,2.67,95.85767790262173
2015-12-29,258.5,2.67,96.81647940074906
2015-12-30,257.66,2.67,96.50187265917604
2015-12-31,253.42,2.67,94.91385767790263
2016-01-04,246.11,2.67,92.17602996254682
2016-01-05,247.96,2.67,92.86891385767791
2016-01-06,241.07,2.67,90.28838951310861
2016-01-07,240.17,2.67,89.95131086142322
2016-01-08,234.66,2.67,87.88764044943821
2016-01-11,237.94,2.67,89.11610486891387
2016-01-12,243.13,2.67,91.05992509363296
2016-01-13,235.68,2.67,88.26966292134831
2016-01-14,235.99,2.67,88.38576779026218
2016-01-15,232.16,2.67,86.95131086142322
2016-01-19,235.69,2.67,88.27340823970037
2016-01-20,236.63,2.67,88.62546816479401
2016-01-21,236.71,2.67,88.65543071161049
2016-01-22,239.44,2.67,89.67790262172285
2016-01-25,243.89,2.67,91.34456928838951
2016-01-26,249.85,2.67,93.57677902621722
2016-01-27,246.42,2.67,92.29213483146067
2016-01-28,256.34,2.67,96.00749063670412
2016-01-29,260.9,2.67,97.71535580524343
2016-02-01,265.25,2.67,99.34456928838952
2016-02-02,259.49,2.67,97.187265917603
2016-02-03,253.62,2.67,94.98876404494382
2016-02-04,250.88,2.67,93.9625468164794
2016-02-05,242.07,2.67,90.66292134831461
2016-02-08,233.53,2.67,87.46441947565543
2016-02-09,236.29,2.67,88.49812734082397
2016-02-10,236.7,2.67,88.65168539325842
2016-02-11,249.53,2.67,93.45692883895131
2016-02-12,253.02,2.67,94.76404494382024
2016-02-16,255.76,2.67,95.79026217228464
2016-02-17,254.62,2.67,95.36329588014982
2016-02-18,253.41,2.67,94.91011235955057
2016-02-19,257.84,2.67,96.5692883895131
2016-02-22,259.54,2.67,97.20599250936331
2016-02-23,258.78,2.67,96.92134831460673
2016-02-24,263.77,2.67,98.79026217228464
2016-02-25,267.27,2.67,100.10112359550561
2016-02-26,262.93,2.23,117.90582959641256
2016-02-29,260.32,2.23,116.7354260089686
2016-03-01,272.22,2.23,122.07174887892378
2016-03-02,269.55,2.23,120.87443946188341
2016-03-03,267.93,2.23,120.14798206278027
2016-03-04,265.31,2.23,118.97309417040358
2016-03-07,262.01,2.23,117.49327354260089
2016-03-08,264.81,2.23,118.74887892376682
2016-03-09,264.77,2.23,118.73094170403587
2016-03-10,268.14,2.23,120.24215246636771
2016-03-11,272.21,2.23,122.06726457399103
2016-03-14,271.62,2.23,121.80269058295964
2016-03-15,271.13,2.23,121.5829596412556
2016-03-16,270.01,2.23,121.08071748878923
2016-03-17,267.75,2.23,120.06726457399104
2016-03-18,268.53,2.23,120.41704035874439
2016-03-21,269.61,2.23,120.90134529147983
2016-03-22,272.74,2.23,122.30493273542601
2016-03-23,276.44,2.23,123.96412556053812
2016-03-24,274.76,2.23,123.21076233183857
2016-03-28,273.36,2.23,122.58295964125561
2016-03-29,275.31,2.23,123.45739910313901
2016-03-30,276.64,2.23,124.05381165919282
2016-03-31,273.66,2.23,122.71748878923768
2016-04-01,277.82,2.23,124.5829596412556
2016-04-04,272.15,2.23,122.04035874439461
2016-04-05,270.51,2.23,121.30493273542601
2016-04-06,271.66,2.23,121.8206278026906
2016-04-07,269.33,2.23,120.77578475336323
2016-04-08,269.82,2.23,120.99551569506727
2016-04-11,266.93,2.23,119.69955156950672
2016-04-12,268.75,2.23,120.51569506726457
2016-04-13,269.37,2.23,120.79372197309418
2016-04-14,269.79,2.23,120.98206278026908
2016-04-15,268.75,2.23,120.51569506726457
2016-04-18,272.87,2.23,122.36322869955157
2016-04-19,274.31,2.23,123.00896860986548
2016-04-20,273.58,2.23,122.68161434977578
2016-04-21,269.76,2.23,120.96860986547085
2016-04-22,269.65,2.23,120.91928251121075
2016-04-25,270.3,2.23,121.21076233183857
2016-04-26,272.34,2.23,122.12556053811659
2016-04-27,272.87,2.23,122.36322869955157
2016-04-28,265.03,2.23,118.84753363228698
2016-04-29,262.68,2.23,117.79372197309418
2016-05-02,264.28,2.23,118.51121076233183
2016-05-03,268.2,2.23,120.26905829596411
2016-05-04,268.54,2.23,120.42152466367715
2016-05-05,263.45,2.23,118.1390134529148
2016-05-06,265.92,2.23,119.24663677130046
2016-05-09,267.19,2.63,101.59315589353612
2016-05-10,268.83,2.63,102.21673003802282
2016-05-11,262.76,2.63,99.90874524714829
2016-05-12,265.13,2.63,100.80988593155894
2016-05-13,258.22,2.63,98.18250950570344
2016-05-16,261.84,2.63,99.55893536121673
2016-05-17,254.16,2.63,96.63878326996198
2016-05-18,255.63,2.63,97.19771863117872
2016-05-19,255.46,2.63,97.13307984790875
2016-05-20,256.79,2.63,97.63878326996199
2016-05-23,253.32,2.63,96.31939163498099
2016-05-24,257.5,2.63,97.90874524714829
2016-05-25,263.63,2.63,100.23954372623574
2016-05-26,264.12,2.63,100.425855513308
2016-05-27,265.88,2.63,101.09505703422053
2016-05-31,264.43,2.63,100.54372623574145
2016-06-01,263.54,2.63,100.20532319391636
2016-06-02,262.69,2.63,99.88212927756655
2016-06-03,259.53,2.63,98.68060836501901
2016-06-06,258.77,2.63,98.39163498098858
2016-06-07,260.28,2.63,98.9657794676806
2016-06-08,261.41,2.63,99.39543726235743
2016-06-09,262.35,2.63,99.75285171102662
2016-06-10,261.04,2.63,99.25475285171103
2016-06-13,259.84,2.63,98.79847908745246
2016-06-14,259.65,2.63,98.72623574144487
2016-06-15,260.46,2.63,99.03422053231938
2016-06-16,259.81,2.63,98.78707224334602
2016-06-17,259.98,2.63,98.85171102661599
2016-06-20,261.64,2.63,99.48288973384031
2016-06-21,260.77,2.63,99.15209125475285
2016-06-22,262.75,2.63,99.90494296577947
2016-06-23,264.25,2.63,100.47528517110267
2016-06-24,267.66,2.63,101.77186311787074
2016-06-27,267.73,2.63,101.79847908745248
2016-06-28,271.43,2.63,103.20532319391636
2016-06-29,273.67,2.63,104.05703422053233
2016-06-30,271.1,2.63,103.07984790874526
2016-07-01,274.23,2.63,104.26996197718633
2016-07-05,275.75,2.63,104.84790874524715
2016-07-06,277.38,2.63,105.46768060836501
2016-07-07,275.28,2.63,104.66920152091254
2016-07-08,280.61,2.63,106.6958174904943
2016-07-11,277.86,2.63,105.65019011406845
2016-07-12,276.13,2.63,104.99239543726236
2016-07-13,276.22,2.63,105.02661596958177
2016-07-14,277.65,2.63,105.57034220532319
2016-07-15,273.63,2.63,104.04182509505704
2016-07-18,274.28,2.63,104.28897338403041
2016-07-19,273.22,2.63,103.88593155893538
2016-07-20,274.14,2.63,104.23574144486692
2016-07-21,271.33,2.63,103.16730038022814
2016-07-22,273.97,2.63,104.17110266159698
2016-07-25,278.74,2.63,105.98479087452472
2016-07-26,281.77,2.63,107.13688212927757
2016-07-27,277.51,2.63,105.51711026615969
2016-07-28,288.67,2.63,109.76045627376426
2016-07-29,290.63,2.63,110.50570342205323
2016-08-01,289.01,2.63,109.88973384030419
2016-08-02,287.02,2.63,109.13307984790875
2016-08-03,286.68,2.63,109.00380228136883
2016-08-04,288.71,2.63,109.77566539923954
2016-08-05,290.48,2.63,110.44866920152093
2016-08-08,287.65,2.68,107.33208955223878
2016-08-09,286.71,2.68,106.98134328358208
2016-08-10,288.46,2.68,107.63432835820895
2016-08-11,288.1,2.68,107.5
2016-08-12,286.73,2.68,106.98880597014926
2016-08-15,287.14,2.68,107.14179104477611
2016-08-16,285.92,2.68,106.68656716417911
2016-08-17,285.73,2.68,106.61567164179104
2016-08-18,286.01,2.68,106.72014925373134
2016-08-19,285.72,2.68,106.61194029850746
2016-08-22,286.53,2.68,106.9141791044776
2016-08-23,285.15,2.68,106.39925373134326
2016-08-24,284.45,2.68,106.13805970149252
2016-08-25,284.17,2.68,106.03358208955224
2016-08-26,278.25,2.68,103.82462686567163
2016-08-29,280.03,2.68,104.48880597014924
2016-08-30,277.97,2.68,103.72014925373135
2016-08-31,279.95,2.68,104.4589552238806
2016-09-01,282.13,2.68,105.27238805970148
2016-09-02,282.58,2.68,105.44029850746267
2016-09-06,283.09,2.68,105.63059701492536
2016-09-07,282.73,2.68,105.49626865671642
2016-09-08,281.95,2.68,105.205223880597
2016-09-09,278.21,2.68,103.8097014925373
2016-09-12,279.23,2.68,104.19029850746269
2016-09-13,278.42,2.68,103.88805970149254
2016-09-14,276.48,2.68,103.16417910447761
2016-09-15,276.04,2.68,103.0
2016-09-16,272.68,2.68,101.74626865671641
2016-09-19,275.46,2.68,102.78358208955223
2016-09-20,275.15,2.68,102.66791044776117
2016-09-21,279.55,2.68,104.30970149253731
2016-09-22,283.59,2.68,105.81716417910447
2016-09-23,281.77,2.68,105.13805970149252
2016-09-26,281.96,2.68,105.20895522388058
2016-09-27,284.54,2.68,106.17164179104478
2016-09-28,281.97,2.68,105.21268656716418
2016-09-29,278.9,2.68,104.06716417910447
2016-09-30,280.11,2.68,104.51865671641791
2016-10-03,276.08,2.68,103.01492537313432
2016-10-04,274.37,2.68,102.37686567164178
2016-10-05,274.86,2.68,102.55970149253731
2016-10-06,277.56,2.68,103.56716417910447
2016-10-07,275.38,2.68,102.75373134328358
2016-10-10,277.73,2.68,103.63059701492537
2016-10-11,274.59,2.68,102.45895522388058
2016-10-12,276.26,2.68,103.0820895522388
2016-10-13,278.89,2.68,104.06343283582089
2016-10-14,279.32,2.68,104.22388059701491
2016-10-17,277.97,2.68,103.72014925373135
2016-10-18,278.07,2.68,103.75746268656715
2016-10-19,278.06,2.68,103.75373134328358
2016-10-20,273.88,2.68,102.19402985074626
2016-10-21,275.56,2.68,102.82089552238806
2016-10-24,279.29,2.68,104.21268656716418
2016-10-25,280.27,2.68,104.57835820895521
2016-10-26,277.16,2.68,103.4179104477612
2016-10-27,253.0,2.68,94.40298507462686
2016-10-28,263.5,2.68,98.32089552238806
2016-10-31,264.44,2.68,98.67164179104476
2016-11-01,264.24,2.68,98.59701492537313
2016-11-02,262.7,2.68,98.02238805970148
2016-11-03,261.84,2.68,97.70149253731341
2016-11-04,261.2,2.68,97.46268656716417
2016-11-07,259.61,2.68,96.86940298507463
2016-11-08,259.58,2.94,88.29251700680271
2016-11-09,264.15,2.94,89.8469387755102
2016-11-10,262.54,2.94,89.29931972789116
2016-11-11,262.79,2.94,89.38435374149661
2016-11-14,262.14,2.94,89.16326530612244
2016-11-15,268.05,2.94,91.1734693877551
2016-11-16,269.9,2.94,91.80272108843536
2016-11-17,270.99,2.94,92.1734693877551
2016-11-18,265.74,2.94,90.38775510204083
2016-11-21,270.01,2.94,91.84013605442176
2016-11-22,275.0,2.94,93.5374149659864
2016-11-23,275.47,2.94,93.69727891156464
2016-11-25,276.61,2.94,94.08503401360545
2016-11-28,274.63,2.94,93.41156462585035
2016-11-29,275.39,2.94,93.67006802721089
2016-11-30,274.5,2.94,93.36734693877551
2016-12-01,273.06,2.94,92.87755102040816
2016-12-02,273.94,2.94,93.17687074829932
2016-12-05,276.47,2.94,94.0374149659864
2016-12-06,277.68,2.94,94.44897959183673
2016-12-07,285.2,2.94,97.00680272108843
2016-12-08,277.31,2.94,94.32312925170068
2016-12-09,275.96,2.94,93.86394557823128
2016-12-12,276.87,2.94,94.1734693877551
2016-12-13,282.53,2.94,96.0986394557823
2016-12-14,276.83,2.94,94.15986394557822
2016-12-15,278.04,2.94,94.57142857142858
2016-12-16,279.3,2.94,95.0
2016-12-19,283.11,2.94,96.29591836734694
2016-12-20,285.15,2.94,96.98979591836734
2016-12-21,285.53,2.94,97.1190476190476
2016-12-22,282.99,2.94,96.25510204081633
2016-12-23,283.22,2.94,96.33333333333334
2016-12-27,283.65,2.94,96.47959183673468
2016-12-28,280.67,2.94,95.46598639455783
2016-12-29,281.64,2.94,95.79591836734694
2016-12-30,278.41,2.94,94.69727891156464
2017-01-03,280.82,2.94,95.51700680272108
2017-01-04,282.11,2.94,95.95578231292518
2017-01-05,282.81,2.94,96.1938775510204
2017-01-06,281.78,2.94,95.84353741496598
2017-01-09,279.4,2.94,95.03401360544217
2017-01-10,281.3,2.94,95.68027210884354
2017-01-11,281.33,2.94,95.69047619047619
2017-01-12,281.58,2.94,95.77551020408163
2017-01-13,279.15,2.94,94.94897959183673
2017-01-17,278.76,2.94,94.81632653061224
2017-01-18,280.81,2.94,95.51360544217687
2017-01-19,275.05,2.94,93.55442176870748
2017-01-20,274.01,2.94,93.20068027210884
2017-01-23,264.99,2.94,90.13265306122449
2017-01-24,267.46,2.94,90.97278911564625
2017-01-25,266.07,2.94,90.5
2017-01-26,263.0,2.94,89.45578231292517
2017-01-27,263.79,2.94,89.72448979591837
2017-01-30,261.89,2.94,89.078231292517
2017-01-31,262.27,2.94,89.20748299319727
2017-02-01,254.35,2.94,86.51360544217687
2017-02-02,256.69,2.94,87.30952380952381
2017-02-03,259.84,2.94,88.38095238095238
2017-02-06,258.4,2.94,87.89115646258503
2017-02-07,262.19,2.94,89.18027210884354
2017-02-08,271.65,2.94,92.39795918367346
2017-02-09,274.78,2.94,93.4625850340136
2017-02-10,271.8,2.94,92.44897959183675
2017-02-13,268.48,2.94,91.31972789115648
2017-02-14,269.52,2.94,91.67346938775509
2017-02-15,270.62,2.94,92.04761904761905
2017-02-16,266.85,2.94,90.76530612244899
2017-02-17,268.12,2.94,91.19727891156462
2017-02-21,268.7,2.94,91.39455782312925
2017-02-22,268.09,2.94,91.18707482993197
2017-02-23,265.94,2.94,90.45578231292517
2017-02-24,268.73,2.94,91.40476190476191
2017-02-27,268.25,2.94,91.24149659863946
2017-02-28,271.71,2.62,103.706106870229
2017-03-01,271.52,2.62,103.63358778625953
2017-03-02,271.98,2.62,103.80916030534351
2017-03-03,270.65,2.62,103.30152671755724
2017-03-06,268.86,2.62,102.61832061068702
2017-03-07,269.82,2.62,102.98473282442747
2017-03-08,271.45,2.62,103.60687022900763
2017-03-09,269.14,2.62,102.72519083969465
2017-03-10,269.63,2.62,102.91221374045801
2017-03-13,274.43,2.62,104.7442748091603
2017-03-14,275.39,2.62,105.11068702290075
2017-03-15,270.71,2.62,103.32442748091601
2017-03-16,272.06,2.62,103.83969465648855
2017-03-17,274.2,2.62,104.65648854961832
2017-03-20,273.08,2.62,104.22900763358777
2017-03-21,270.5,2.62,103.2442748091603
2017-03-22,271.4,2.62,103.58778625954197
2017-03-23,271.45,2.62,103.60687022900763
2017-03-24,271.76,2.62,103.72519083969465
2017-03-27,269.8,2.62,102.97709923664122
2017-03-28,269.71,2.62,102.94274809160304
2017-03-29,274.78,2.62,104.87786259541983
2017-03-30,272.41,2.62,103.9732824427481
2017-03-31,269.84,2.62,102.99236641221373
2017-04-03,258.69,2.62,98.73664122137404
2017-04-04,255.51,2.62,97.52290076335878
2017-04-05,255.17,2.62,97.39312977099236
2017-04-06,254.37,2.62,97.08778625954199
2017-04-07,253.19,2.62,96.63740458015266
2017-04-10,254.91,2.62,97.29389312977099
2017-04-11,254.74,2.62,97.22900763358778
2017-04-12,253.03,2.62,96.57633587786259
2017-04-13,251.99,2.62,96.1793893129771
2017-04-17,253.95,2.62,96.92748091603053
2017-04-18,256.06,2.62,97.7328244274809
2017-04-19,258.87,2.62,98.80534351145037
2017-04-20,263.0,2.62,100.38167938931298
2017-04-21,265.36,2.62,101.2824427480916
2017-04-24,269.28,2.62,102.77862595419846
2017-04-25,263.96,2.62,100.74809160305342
2017-04-26,265.07,2.62,101.17175572519083
2017-04-27,257.19,2.62,98.16412213740458
2017-04-28,248.15,2.62,94.71374045801527
2017-05-01,241.7,2.62,92.25190839694656
2017-05-02,245.82,2.62,93.82442748091603
2017-05-03,246.94,2.62,94.25190839694656
2017-05-04,250.82,2.62,95.7328244274809
2017-05-05,252.7,2.62,96.45038167938931
2017-05-08,253.82,2.88,88.13194444444444
2017-05-09,255.75,2.88,88.80208333333334
2017-05-10,257.49,2.88,89.40625
2017-05-11,256.28,2.88,88.9861111111111
2017-05-12,255.5,2.88,88.71527777777779
2017-05-15,258.13,2.88,89.62847222222223
2017-05-16,254.91,2.88,88.51041666666667
2017-05-17,248.91,2.88,86.42708333333333
2017-05-18,249.78,2.88,86.72916666666667
2017-05-19,251.36,2.88,87.27777777777779
2017-05-22,248.46,2.88,86.27083333333334
2017-05-23,240.18,2.88,83.39583333333334
2017-05-24,240.01,2.88,83.33680555555556
2017-05-25,243.85,2.88,84.67013888888889
2017-05-26,248.48,2.88,86.27777777777777
2017-05-30,247.63,2.88,85.98263888888889
2017-05-31,242.08,2.88,84.05555555555556
2017-06-01,245.65,2.88,85.2951388888889
2017-06-02,245.92,2.88,85.38888888888889
2017-06-05,240.18,2.88,83.39583333333334
2017-06-06,235.41,2.88,81.73958333333333
2017-06-07,234.89,2.88,81.55902777777777
2017-06-08,230.62,2.88,80.0763888888889
2017-06-09,232.84,2.88,80.84722222222223
2017-06-12,234.72,2.88,81.5
2017-06-13,234.54,2.88,81.4375
2017-06-14,234.33,2.88,81.36458333333334
2017-06-15,233.97,2.88,81.23958333333334
2017-06-16,231.39,2.88,80.34375
2017-06-19,230.38,2.88,79.99305555555556
2017-06-20,225.01,2.88,78.12847222222223
2017-06-21,220.77,2.88,76.65625
2017-06-22,220.13,2.88,76.43402777777779
2017-06-23,220.08,2.88,76.41666666666667
2017-06-26,222.97,2.88,77.42013888888889
2017-06-27,221.87,2.88,77.03819444444444
2017-06-28,217.02,2.88,75.35416666666667
2017-06-29,216.04,2.88,75.01388888888889
2017-06-30,218.74,2.88,75.9513888888889
2017-07-03,220.41,2.88,76.53125
2017-07-05,178.77,2.88,62.07291666666667
2017-07-06,176.53,2.88,61.29513888888889
2017-07-07,172.85,2.88,60.017361111111114
2017-07-10,173.17,2.88,60.12847222222222
2017-07-11,174.1,2.88,60.451388888888886
2017-07-12,177.1,2.88,61.49305555555556
2017-07-13,184.63,2.88,64.10763888888889
2017-07-14,184.22,2.88,63.96527777777778
2017-07-17,185.5,2.88,64.40972222222223
2017-07-18,187.54,2.88,65.11805555555556
2017-07-19,186.91,2.88,64.89930555555556
2017-07-20,188.69,2.88,65.51736111111111
2017-07-21,188.19,2.88,65.34375
2017-07-24,184.43,2.88,64.03819444444444
2017-07-25,186.85,2.88,64.87847222222223
2017-07-26,187.43,2.88,65.07986111111111
2017-07-27,201.31,2.88,69.89930555555556
2017-07-28,200.03,2.88,69.45486111111111
2017-07-31,204.3,2.88,70.9375
2017-08-01,208.16,2.88,72.27777777777779
2017-08-02,209.66,2.88,72.79861111111111
2017-08-03,205.6,2.88,71.38888888888889
2017-08-04,205.05,2.88,71.19791666666667
2017-08-07,205.09,3.14,65.31528662420382
2017-08-08,203.07,3.14,64.67197452229298
2017-08-09,203.17,3.14,64.70382165605095
2017-08-10,197.22,3.14,62.808917197452224
2017-08-11,198.91,3.14,63.34713375796178
2017-08-14,198.44,3.14,63.19745222929936
2017-08-15,196.0,3.14,62.42038216560509
2017-08-16,201.58,3.14,64.19745222929936
2017-08-17,200.63,3.14,63.894904458598724
2017-08-18,197.92,3.14,63.03184713375796
2017-08-21,197.8,3.14,62.99363057324841
2017-08-22,197.99,3.14,63.054140127388536
2017-08-23,195.26,3.14,62.18471337579617
2017-08-24,196.44,3.14,62.560509554140125
2017-08-25,202.28,3.14,64.42038216560509
2017-08-28,198.06,3.14,63.07643312101911
2017-08-29,197.02,3.14,62.745222929936304
2017-08-30,198.09,3.14,63.08598726114649
2017-08-31,196.13,3.14,62.46178343949044
2017-09-01,196.99,3.14,62.73566878980892
2017-09-05,200.38,3.14,63.815286624203814
2017-09-06,202.28,3.14,64.42038216560509
2017-09-07,200.38,3.14,63.815286624203814
2017-09-08,199.1,3.14,63.407643312101904
2017-09-11,196.41,3.14,62.55095541401273
2017-09-12,199.27,3.14,63.461783439490446
2017-09-13,208.01,3.14,66.2452229299363
2017-09-14,207.13,3.14,65.96496815286623
2017-09-15,209.86,3.14,66.8343949044586
2017-09-18,210.08,3.14,66.90445859872612
2017-09-19,202.91,3.14,64.62101910828025
2017-09-20,203.26,3.14,64.73248407643311
2017-09-21,202.26,3.14,64.4140127388535
2017-09-22,209.59,3.14,66.7484076433121
2017-09-25,215.15,3.14,68.51910828025477
2017-09-26,212.95,3.14,67.81847133757961
2017-09-27,214.51,3.14,68.31528662420382
2017-09-28,215.28,3.14,68.56050955414013
2017-09-29,215.37,3.14,68.58917197452229
2017-10-02,215.4,3.14,68.59872611464968
2017-10-03,213.95,3.14,68.13694267515923
2017-10-04,212.16,3.14,67.56687898089172
2017-10-05,211.18,3.14,67.2547770700637
2017-10-06,212.94,3.14,67.81528662420382
2017-10-09,207.82,3.14,66.18471337579618
2017-10-10,209.87,3.14,66.8375796178344
2017-10-11,208.42,3.14,66.37579617834395
2017-10-12,207.01,3.14,65.92675159235668
2017-10-13,209.72,3.14,66.78980891719745
2017-10-16,209.02,3.14,66.56687898089172
2017-10-17,212.01,3.14,67.51910828025477
2017-10-18,212.99,3.14,67.8312101910828
2017-10-19,209.3,3.14,66.65605095541402
2017-10-20,205.9,3.14,65.5732484076433
2017-10-23,205.65,3.14,65.49363057324841
2017-10-24,203.33,3.14,64.7547770700637
2017-10-25,202.72,3.14,64.56050955414013
2017-10-26,214.0,3.14,68.15286624203821
2017-10-27,217.04,3.14,69.12101910828025
2017-10-30,213.79,3.14,68.08598726114649
2017-10-31,210.95,3.14,67.18152866242038
2017-11-01,207.56,3.14,66.10191082802548
2017-11-02,214.52,3.14,68.31847133757962
2017-11-03,212.5,3.14,67.67515923566879
2017-11-06,208.86,3.14,66.51592356687898
2017-11-07,208.11,3.26,63.837423312883445
2017-11-08,209.65,3.26,64.30981595092025
2017-11-09,211.09,3.26,64.75153374233129
2017-11-10,214.43,3.26,65.7760736196319
2017-11-13,214.17,3.26,65.6963190184049
2017-11-14,215.89,3.26,66.2239263803681
2017-11-15,215.77,3.26,66.18711656441718
2017-11-16,219.66,3.26,67.38036809815951
2017-11-17,220.49,3.26,67.63496932515338
2017-11-20,220.38,3.26,67.60122699386504
2017-11-21,215.69,3.26,66.16257668711657
2017-11-22,218.65,3.26,67.07055214723927
2017-11-24,216.26,3.26,66.33742331288343
2017-11-27,216.34,3.26,66.36196319018406
2017-11-28,228.47,3.26,70.08282208588957
2017-11-29,236.32,3.26,72.49079754601227
2017-11-30,236.21,3.26,72.45705521472394
2017-12-01,234.4,3.26,71.90184049079755
2017-12-04,250.39,3.26,76.80674846625767
2017-12-05,250.21,3.26,76.75153374233129
2017-12-06,245.83,3.26,75.40797546012271
2017-12-07,244.86,3.26,75.11042944785277
2017-12-08,251.07,3.26,77.01533742331289
2017-12-11,247.24,3.26,75.84049079754602
2017-12-12,246.86,3.26,75.72392638036811
2017-12-13,245.92,3.26,75.43558282208589
2017-12-14,241.45,3.26,74.06441717791411
2017-12-15,240.2,3.26,73.68098159509202
2017-12-18,245.88,3.26,75.42331288343559
2017-12-19,243.03,3.26,74.54907975460124
2017-12-20,242.05,3.26,74.24846625766872
