date,MLM,MLM_EPS,PE Ratio
2016-04-22,170.6,1.29,132.24806201550388
2016-04-25,169.54,1.29,131.42635658914728
2016-04-26,170.25,1.29,131.97674418604652
2016-04-27,172.54,1.29,133.75193798449612
2016-04-28,170.07,1.29,131.83720930232556
2016-04-29,169.23,1.29,131.1860465116279
2016-05-02,172.14,1.29,133.44186046511626
2016-05-03,173.19,1.29,134.25581395348837
2016-05-04,169.46,1.29,131.36434108527132
2016-05-05,175.0,0.7,250.00000000000003
2016-05-06,177.91,0.7,254.15714285714287
2016-05-09,182.25,0.7,260.3571428571429
2016-05-10,187.85,0.7,268.3571428571429
2016-05-11,186.72,0.7,266.74285714285713
2016-05-12,186.77,0.7,266.81428571428575
2016-05-13,184.75,0.7,263.92857142857144
2016-05-16,186.57,0.7,266.5285714285714
2016-05-17,186.23,0.7,266.04285714285714
2016-05-18,185.74,0.7,265.34285714285716
2016-05-19,184.94,0.7,264.2
2016-05-20,187.18,0.7,267.40000000000003
2016-05-23,188.79,0.7,269.7
2016-05-24,190.62,0.7,272.31428571428575
2016-05-25,193.15,0.7,275.92857142857144
2016-05-26,191.7,0.7,273.85714285714283
2016-05-27,191.83,0.7,274.0428571428572
2016-05-31,189.04,0.7,270.0571428571429
2016-06-01,188.73,0.7,269.6142857142857
2016-06-02,187.9,0.7,268.42857142857144
2016-06-03,186.73,0.7,266.75714285714287
2016-06-06,187.13,0.7,267.3285714285714
2016-06-07,187.06,0.7,267.22857142857146
2016-06-08,189.8,0.7,271.14285714285717
2016-06-09,189.23,0.7,270.3285714285714
2016-06-10,185.54,0.7,265.0571428571429
2016-06-13,182.89,0.7,261.27142857142854
2016-06-14,181.67,0.7,259.5285714285714
2016-06-15,183.66,0.7,262.37142857142857
2016-06-16,183.29,0.7,261.84285714285716
2016-06-17,182.74,0.7,261.0571428571429
2016-06-20,184.12,0.7,263.02857142857147
2016-06-21,183.82,0.7,262.6
2016-06-22,183.91,0.7,262.72857142857146
2016-06-23,187.95,0.7,268.5
2016-06-24,187.92,0.7,268.45714285714286
2016-06-27,179.24,0.7,256.0571428571429
2016-06-28,180.87,0.7,258.3857142857143
2016-06-29,185.21,0.7,264.5857142857143
2016-06-30,192.0,0.7,274.2857142857143
2016-07-01,189.13,0.7,270.1857142857143
2016-07-05,186.77,0.7,266.81428571428575
2016-07-06,194.92,0.7,278.45714285714286
2016-07-07,195.35,0.7,279.07142857142856
2016-07-08,196.7,0.7,281.0
2016-07-11,196.53,0.7,280.75714285714287
2016-07-12,197.93,0.7,282.75714285714287
2016-07-13,196.87,0.7,281.2428571428572
2016-07-14,197.09,0.7,281.5571428571429
2016-07-15,197.57,0.7,282.24285714285713
2016-07-18,199.97,0.7,285.6714285714286
2016-07-19,198.24,0.7,283.20000000000005
2016-07-20,198.35,0.7,283.3571428571429
2016-07-21,196.08,0.7,280.11428571428576
2016-07-22,198.25,0.7,283.2142857142857
2016-07-25,198.69,0.7,283.84285714285716
2016-07-26,201.86,0.7,288.3714285714286
2016-07-27,201.52,0.7,287.8857142857143
2016-07-28,205.7,0.7,293.85714285714283
2016-07-29,202.65,0.7,289.5
2016-08-01,196.31,0.7,280.4428571428572
2016-08-02,198.5,0.7,283.5714285714286
2016-08-03,200.14,0.7,285.9142857142857
2016-08-04,198.47,1.91,103.91099476439791
2016-08-05,198.31,1.91,103.82722513089006
2016-08-08,200.43,1.91,104.93717277486911
2016-08-09,199.85,1.91,104.63350785340315
2016-08-10,200.25,1.91,104.84293193717278
2016-08-11,198.54,1.91,103.94764397905759
2016-08-12,196.46,1.91,102.8586387434555
2016-08-15,199.46,1.91,104.42931937172776
2016-08-16,196.83,1.91,103.05235602094243
2016-08-17,193.89,1.91,101.5130890052356
2016-08-18,194.28,1.91,101.717277486911
2016-08-19,192.25,1.91,100.65445026178011
2016-08-22,195.08,1.91,102.13612565445027
2016-08-23,195.15,1.91,102.17277486910996
2016-08-24,195.45,1.91,102.32984293193716
2016-08-25,191.23,1.91,100.12041884816753
2016-08-26,188.28,1.91,98.5759162303665
2016-08-29,189.61,1.91,99.27225130890054
2016-08-30,188.83,1.91,98.86387434554975
2016-08-31,183.03,1.91,95.82722513089006
2016-09-01,183.53,1.91,96.0890052356021
2016-09-02,184.63,1.91,96.66492146596859
2016-09-06,180.95,1.91,94.73821989528795
2016-09-07,180.9,1.91,94.71204188481676
2016-09-08,179.94,1.91,94.20942408376963
2016-09-09,175.0,1.91,91.62303664921467
2016-09-12,179.89,1.91,94.18324607329842
2016-09-13,178.5,1.91,93.45549738219896
2016-09-14,177.38,1.91,92.86910994764398
2016-09-15,177.83,1.91,93.10471204188482
2016-09-16,173.95,1.91,91.07329842931937
2016-09-19,174.97,1.91,91.60732984293195
2016-09-20,174.76,1.91,91.49738219895288
2016-09-21,178.91,1.91,93.67015706806284
2016-09-22,181.92,1.91,95.24607329842932
2016-09-23,181.29,1.91,94.91623036649214
2016-09-26,183.25,1.91,95.94240837696336
2016-09-27,183.58,1.91,96.11518324607331
2016-09-28,185.1,1.91,96.91099476439791
2016-09-29,182.5,1.91,95.54973821989529
2016-09-30,179.11,1.91,93.77486910994766
2016-10-03,176.9,1.91,92.61780104712042
2016-10-04,175.7,1.91,91.98952879581152
2016-10-05,175.76,1.91,92.02094240837697
2016-10-06,178.45,1.91,93.42931937172774
2016-10-07,170.12,1.91,89.06806282722513
2016-10-10,171.25,1.91,89.65968586387434
2016-10-11,169.19,1.91,88.58115183246073
2016-10-12,169.89,1.91,88.94764397905759
2016-10-13,171.97,1.91,90.03664921465969
2016-10-14,173.38,1.91,90.77486910994764
2016-10-17,177.19,1.91,92.7696335078534
2016-10-18,178.21,1.91,93.30366492146598
2016-10-19,177.34,1.91,92.84816753926702
2016-10-20,178.3,1.91,93.35078534031415
2016-10-21,179.73,1.91,94.09947643979058
2016-10-24,180.34,1.91,94.41884816753927
2016-10-25,178.03,1.91,93.20942408376963
2016-10-26,178.02,1.91,93.2041884816754
2016-10-27,176.89,1.91,92.61256544502618
2016-10-28,181.32,1.91,94.93193717277487
2016-10-31,185.38,1.91,97.05759162303666
2016-11-01,192.88,1.91,100.98429319371728
2016-11-02,190.45,2.5,76.17999999999999
2016-11-03,188.48,2.5,75.392
2016-11-04,192.33,2.5,76.932
2016-11-07,198.27,2.5,79.308
2016-11-08,202.01,2.5,80.804
2016-11-09,225.39,2.5,90.15599999999999
2016-11-10,233.52,2.5,93.408
2016-11-11,229.74,2.5,91.896
2016-11-14,231.5,2.5,92.6
2016-11-15,229.18,2.5,91.672
2016-11-16,220.85,2.5,88.34
2016-11-17,221.07,2.5,88.428
2016-11-18,219.67,2.5,87.868
2016-11-21,222.82,2.5,89.128
2016-11-22,221.28,2.5,88.512
2016-11-23,224.22,2.5,89.688
2016-11-25,225.31,2.5,90.124
2016-11-28,216.32,2.5,86.52799999999999
2016-11-29,218.5,2.5,87.4
2016-11-30,219.45,2.5,87.78
2016-12-01,220.9,2.5,88.36
2016-12-02,223.25,2.5,89.3
2016-12-05,223.54,2.5,89.416
2016-12-06,225.33,2.5,90.132
2016-12-07,229.85,2.5,91.94
2016-12-08,230.72,2.5,92.288
2016-12-09,231.16,2.5,92.464
2016-12-12,223.69,2.5,89.476
2016-12-13,222.2,2.5,88.88
2016-12-14,221.81,2.5,88.724
2016-12-15,221.41,2.5,88.564
2016-12-16,220.39,2.5,88.15599999999999
2016-12-19,222.68,2.5,89.072
2016-12-20,226.04,2.5,90.416
2016-12-21,225.45,2.5,90.17999999999999
2016-12-22,224.15,2.5,89.66
2016-12-23,225.11,2.5,90.04400000000001
2016-12-27,229.19,2.5,91.676
2016-12-28,226.17,2.5,90.46799999999999
2016-12-29,224.84,2.5,89.936
2016-12-30,221.53,2.5,88.612
2017-01-03,223.33,2.5,89.33200000000001
2017-01-04,226.36,2.5,90.54400000000001
2017-01-05,226.52,2.5,90.608
2017-01-06,219.84,2.5,87.936
2017-01-09,219.36,2.5,87.744
2017-01-10,220.56,2.5,88.224
2017-01-11,221.95,2.5,88.78
2017-01-12,219.92,2.5,87.96799999999999
2017-01-13,220.67,2.5,88.268
2017-01-17,219.86,2.5,87.944
2017-01-18,225.36,2.5,90.144
2017-01-19,225.76,2.5,90.304
2017-01-20,227.75,2.5,91.1
2017-01-23,227.36,2.5,90.944
2017-01-24,234.5,2.5,93.8
2017-01-25,242.0,2.5,96.8
2017-01-26,241.62,2.5,96.648
2017-01-27,239.78,2.5,95.912
2017-01-30,235.31,2.5,94.124
2017-01-31,229.6,2.5,91.84
2017-02-01,230.5,2.5,92.2
2017-02-02,228.59,2.5,91.436
2017-02-03,230.91,2.5,92.364
2017-02-06,230.58,2.5,92.232
2017-02-07,226.62,2.5,90.648
2017-02-08,226.25,2.5,90.5
2017-02-09,225.32,2.5,90.128
2017-02-10,230.32,2.5,92.128
2017-02-13,231.39,2.5,92.556
2017-02-14,226.41,2.5,90.564
2017-02-15,222.0,2.5,88.8
2017-02-16,221.53,2.5,88.612
2017-02-17,217.55,2.5,87.02000000000001
2017-02-21,219.98,2.5,87.99199999999999
2017-02-22,218.94,2.5,87.576
2017-02-23,208.68,2.5,83.47200000000001
2017-02-24,210.05,1.55,135.51612903225808
2017-02-27,215.26,1.55,138.8774193548387
2017-02-28,215.95,1.55,139.32258064516128
2017-03-01,222.27,1.55,143.4
2017-03-02,219.02,1.55,141.30322580645162
2017-03-03,217.69,1.55,140.44516129032257
2017-03-06,214.68,1.55,138.5032258064516
2017-03-07,209.93,1.55,135.43870967741935
2017-03-08,210.85,1.55,136.03225806451613
2017-03-09,208.16,1.55,134.29677419354837
2017-03-10,212.81,1.55,137.29677419354837
2017-03-13,214.93,1.55,138.66451612903225
2017-03-14,211.67,1.55,136.56129032258065
2017-03-15,214.02,1.55,138.07741935483872
2017-03-16,210.37,1.55,135.7225806451613
2017-03-17,211.95,1.55,136.74193548387095
2017-03-20,211.11,1.55,136.20000000000002
2017-03-21,209.09,1.55,134.8967741935484
2017-03-22,212.54,1.55,137.1225806451613
2017-03-23,213.49,1.55,137.73548387096776
2017-03-24,207.24,1.55,133.70322580645163
2017-03-27,207.04,1.55,133.5741935483871
2017-03-28,209.92,1.55,135.4322580645161
2017-03-29,214.27,1.55,138.23870967741937
2017-03-30,211.56,1.55,136.49032258064517
2017-03-31,218.25,1.55,140.80645161290323
2017-04-03,214.43,1.55,138.34193548387097
2017-04-04,216.01,1.55,139.36129032258063
2017-04-05,214.98,1.55,138.69677419354838
2017-04-06,218.21,1.55,140.78064516129032
2017-04-07,221.41,1.55,142.84516129032258
2017-04-10,220.31,1.55,142.13548387096773
2017-04-11,219.59,1.55,141.67096774193547
2017-04-12,212.79,1.55,137.28387096774193
2017-04-13,210.11,1.55,135.55483870967743
2017-04-17,212.69,1.55,137.21935483870968
2017-04-18,210.73,1.55,135.9548387096774
2017-04-19,211.16,1.55,136.23225806451612
2017-04-20,217.29,1.55,140.18709677419355
2017-04-21,218.89,1.55,141.21935483870968
2017-04-24,222.81,1.55,143.7483870967742
2017-04-25,223.5,1.55,144.19354838709677
2017-04-26,221.15,1.55,142.67741935483872
2017-04-27,223.35,1.55,144.09677419354838
2017-04-28,220.19,1.55,142.05806451612904
2017-05-01,222.87,1.55,143.78709677419354
2017-05-02,239.85,1.55,154.74193548387095
2017-05-03,238.97,1.55,154.17419354838708
2017-05-04,237.0,1.55,152.90322580645162
2017-05-05,237.55,1.55,153.25806451612902
2017-05-08,234.29,1.55,151.15483870967742
2017-05-09,233.84,1.55,150.86451612903227
2017-05-10,234.28,0.67,349.67164179104475
2017-05-11,233.76,0.67,348.89552238805965
2017-05-12,230.54,0.67,344.08955223880594
2017-05-15,235.19,0.67,351.0298507462686
2017-05-16,233.03,0.67,347.8059701492537
2017-05-17,224.77,0.67,335.4776119402985
2017-05-18,229.28,0.67,342.2089552238806
2017-05-19,228.39,0.67,340.88059701492534
2017-05-22,231.77,0.67,345.92537313432837
2017-05-23,231.06,0.67,344.86567164179104
2017-05-24,227.41,0.67,339.4179104477612
2017-05-25,229.53,0.67,342.5820895522388
2017-05-26,227.76,0.67,339.94029850746267
2017-05-30,226.72,0.67,338.3880597014925
2017-05-31,224.1,0.67,334.47761194029846
2017-06-01,227.96,0.67,340.23880597014926
2017-06-02,226.55,0.67,338.13432835820896
2017-06-05,227.68,0.67,339.82089552238807
2017-06-06,225.67,0.67,336.820895522388
2017-06-07,227.53,0.67,339.5970149253731
2017-06-08,232.11,0.67,346.43283582089555
2017-06-09,234.82,0.67,350.47761194029846
2017-06-12,232.11,0.67,346.43283582089555
2017-06-13,235.58,0.67,351.6119402985075
2017-06-14,230.92,0.67,344.6567164179104
2017-06-15,229.42,0.67,342.41791044776113
2017-06-16,230.33,0.67,343.77611940298505
2017-06-19,231.73,0.67,345.865671641791
2017-06-20,229.14,0.67,341.99999999999994
2017-06-21,227.09,0.67,338.94029850746267
2017-06-22,226.39,0.67,337.89552238805965
2017-06-23,228.27,0.67,340.7014925373134
2017-06-26,232.23,0.67,346.6119402985074
2017-06-27,225.29,0.67,336.25373134328356
2017-06-28,227.3,0.67,339.25373134328356
2017-06-29,221.38,0.67,330.4179104477612
2017-06-30,222.58,0.67,332.2089552238806
2017-07-03,223.36,0.67,333.3731343283582
2017-07-05,226.84,0.67,338.56716417910445
2017-07-06,226.0,0.67,337.3134328358209
2017-07-07,227.9,0.67,340.14925373134326
2017-07-10,224.74,0.67,335.4328358208955
2017-07-11,220.72,0.67,329.4328358208955
2017-07-12,225.09,0.67,335.955223880597
2017-07-13,224.34,0.67,334.8358208955224
2017-07-14,223.27,0.67,333.23880597014926
2017-07-17,223.78,0.67,334.0
2017-07-18,220.6,0.67,329.25373134328356
2017-07-19,223.95,0.67,334.25373134328356
2017-07-20,224.78,0.67,335.4925373134328
2017-07-21,224.67,0.67,335.3283582089552
2017-07-24,227.0,0.67,338.8059701492537
2017-07-25,228.1,0.67,340.4477611940298
2017-07-26,227.55,0.67,339.6268656716418
2017-07-27,225.75,0.67,336.94029850746267
2017-07-28,226.5,0.67,338.0597014925373
2017-07-31,226.43,0.67,337.95522388059703
2017-08-01,211.97,2.27,93.37885462555066
2017-08-02,216.23,2.27,95.2555066079295
2017-08-03,210.83,2.27,92.87665198237886
2017-08-04,214.42,2.27,94.45814977973568
2017-08-07,214.01,2.27,94.27753303964757
2017-08-08,209.87,2.27,92.45374449339207
2017-08-09,210.95,2.27,92.92951541850219
2017-08-10,206.79,2.27,91.09691629955947
2017-08-11,204.77,2.27,90.20704845814979
2017-08-14,205.42,2.27,90.49339207048457
2017-08-15,206.37,2.27,90.91189427312776
2017-08-16,205.11,2.27,90.3568281938326
2017-08-17,200.41,2.27,88.2863436123348
2017-08-18,200.54,2.27,88.34361233480176
2017-08-21,198.95,2.27,87.6431718061674
2017-08-22,200.82,2.27,88.4669603524229
2017-08-23,203.4,2.27,89.60352422907489
2017-08-24,199.98,2.27,88.09691629955947
2017-08-25,195.54,2.27,86.14096916299559
2017-08-28,200.35,2.27,88.25991189427313
2017-08-29,202.82,2.27,89.34801762114537
2017-08-30,213.8,2.27,94.18502202643172
2017-08-31,211.99,2.27,93.38766519823788
2017-09-01,211.56,2.27,93.19823788546256
2017-09-05,207.8,2.27,91.54185022026432
2017-09-06,209.11,2.27,92.11894273127754
2017-09-07,208.85,2.27,92.00440528634361
2017-09-08,212.0,2.27,93.3920704845815
2017-09-11,204.26,2.27,89.98237885462555
2017-09-12,205.15,2.27,90.37444933920705
2017-09-13,203.29,2.27,89.55506607929514
2017-09-14,199.44,2.27,87.8590308370044
2017-09-15,199.2,2.27,87.7533039647577
2017-09-18,202.4,2.27,89.16299559471366
2017-09-19,199.15,2.27,87.73127753303964
2017-09-20,202.15,2.27,89.05286343612335
2017-09-21,199.8,2.27,88.01762114537445
2017-09-22,198.69,2.27,87.52863436123347
2017-09-25,196.14,2.27,86.40528634361233
2017-09-26,196.55,2.27,86.58590308370044
2017-09-27,202.59,2.27,89.2466960352423
2017-09-28,205.0,2.27,90.30837004405286
2017-09-29,206.23,2.27,90.85022026431717
2017-10-02,204.99,2.27,90.30396475770925
2017-10-03,206.41,2.27,90.9295154185022
2017-10-04,205.97,2.27,90.73568281938326
2017-10-05,209.91,2.27,92.47136563876651
2017-10-06,205.95,2.27,90.72687224669603
2017-10-09,205.93,2.27,90.71806167400881
2017-10-10,205.14,2.27,90.37004405286343
2017-10-11,203.73,2.27,89.7488986784141
2017-10-12,205.98,2.27,90.74008810572687
2017-10-13,204.57,2.27,90.11894273127753
2017-10-16,205.54,2.27,90.54625550660792
2017-10-17,203.48,2.27,89.63876651982379
2017-10-18,203.35,2.27,89.58149779735683
2017-10-19,209.5,2.27,92.29074889867842
2017-10-20,216.16,2.27,95.22466960352423
2017-10-23,213.25,2.27,93.94273127753304
2017-10-24,216.59,2.27,95.41409691629956
2017-10-25,212.23,2.27,93.49339207048457
2017-10-26,216.92,2.27,95.55947136563876
2017-10-27,217.12,2.27,95.64757709251101
2017-10-30,217.86,2.27,95.97356828193833
2017-10-31,216.85,2.27,95.52863436123347
2017-11-01,217.3,2.27,95.72687224669603
2017-11-02,208.96,2.41,86.70539419087137
2017-11-03,211.81,2.41,87.88796680497924
2017-11-06,212.57,2.41,88.20331950207468
2017-11-07,210.04,2.41,87.15352697095435
2017-11-08,213.2,2.41,88.46473029045642
2017-11-09,212.95,2.41,88.3609958506224
2017-11-10,213.25,2.41,88.48547717842324
2017-11-13,212.47,2.41,88.16182572614107
2017-11-14,212.16,2.41,88.03319502074689
2017-11-15,206.18,2.41,85.55186721991701
2017-11-16,209.38,2.41,86.87966804979253
2017-11-17,207.72,2.41,86.1908713692946
2017-11-20,208.74,2.41,86.61410788381743
2017-11-21,207.44,2.41,86.07468879668049
2017-11-22,207.13,2.41,85.9460580912863
2017-11-24,205.9,2.41,85.4356846473029
2017-11-27,201.82,2.41,83.74273858921161
2017-11-28,204.35,2.41,84.79253112033194
2017-11-29,208.51,2.41,86.51867219917011
2017-11-30,208.39,2.41,86.46887966804978
2017-12-01,202.65,2.41,84.08713692946058
2017-12-04,208.44,2.41,86.48962655601659
2017-12-05,205.9,2.41,85.4356846473029
2017-12-06,201.51,2.41,83.61410788381743
2017-12-07,208.55,2.41,86.53526970954357
2017-12-08,214.1,2.41,88.83817427385891
2017-12-11,208.68,2.41,86.58921161825725
2017-12-12,207.25,2.41,85.99585062240664
2017-12-13,208.01,2.41,86.31120331950207
2017-12-14,202.2,2.41,83.90041493775932
2017-12-15,204.44,2.41,84.8298755186722
2017-12-18,207.63,2.41,86.15352697095435
2017-12-19,203.67,2.41,84.5103734439834
2017-12-20,204.64,2.41,84.9128630705394
2017-12-21,210.49,2.41,87.3402489626556
2017-12-22,211.1,2.41,87.59336099585062
2017-12-26,217.57,2.41,90.27800829875518
2017-12-27,218.2,2.41,90.53941908713692
2017-12-28,217.46,2.41,90.23236514522821
2017-12-29,221.04,2.41,91.71784232365144
2018-01-02,225.0,2.41,93.3609958506224
2018-01-03,227.5,2.41,94.39834024896265
2018-01-04,228.0,2.41,94.6058091286307
2018-01-05,227.33,2.41,94.32780082987551
2018-01-08,230.25,2.41,95.53941908713692
2018-01-09,228.01,2.41,94.60995850622406
2018-01-10,226.63,2.41,94.03734439834024
2018-01-11,229.64,2.41,95.2863070539419
2018-01-12,230.76,2.41,95.75103734439833
2018-01-16,226.19,2.41,93.85477178423236
2018-01-17,227.04,2.41,94.20746887966804
2018-01-18,226.64,2.41,94.0414937759336
2018-01-19,226.98,2.41,94.18257261410787
2018-01-22,226.71,2.41,94.07053941908714
2018-01-23,231.42,2.41,96.02489626556016
2018-01-24,232.26,2.41,96.37344398340248
2018-01-25,238.14,2.41,98.81327800829874
2018-01-26,239.96,2.41,99.56846473029046
2018-01-29,236.91,2.41,98.30290456431534
2018-01-30,235.84,2.41,97.85892116182572
2018-01-31,228.17,2.41,94.67634854771784
2018-02-01,224.08,2.41,92.97925311203319
2018-02-02,217.29,2.41,90.16182572614107
2018-02-05,209.1,2.41,86.76348547717842
2018-02-06,210.46,2.41,87.32780082987551
2018-02-07,218.85,2.41,90.80912863070539
2018-02-08,208.42,2.41,86.48132780082986
2018-02-09,214.38,2.41,88.95435684647302
2018-02-12,212.76,2.41,88.28215767634853
2018-02-13,218.41,2.41,90.6265560165975
2018-02-14,215.7,2.41,89.50207468879667
2018-02-15,222.59,2.41,92.3609958506224
2018-02-16,216.25,2.41,89.73029045643153
2018-02-20,214.09,2.41,88.83402489626556
2018-02-21,212.31,2.41,88.0954356846473
2018-02-22,212.12,2.41,88.01659751037344
2018-02-23,211.58,1.93,109.62694300518136
2018-02-26,211.18,1.93,109.419689119171
2018-02-27,206.2,1.93,106.83937823834196
2018-02-28,203.93,1.93,105.66321243523316
2018-03-01,204.05,1.93,105.72538860103627
2018-03-02,204.31,1.93,105.86010362694302
2018-03-05,205.42,1.93,106.43523316062176
2018-03-06,208.63,1.93,108.09844559585493
2018-03-07,208.15,1.93,107.84974093264249
2018-03-08,207.01,1.93,107.25906735751295
2018-03-09,209.18,1.93,108.38341968911918
2018-03-12,209.72,1.93,108.66321243523316
2018-03-13,210.32,1.93,108.97409326424871
2018-03-14,206.73,1.93,107.11398963730569
2018-03-15,205.45,1.93,106.45077720207253
2018-03-16,207.2,1.93,107.35751295336787
2018-03-19,204.5,1.93,105.95854922279793
2018-03-20,204.21,1.93,105.80829015544042
2018-03-21,206.74,1.93,107.11917098445596
2018-03-22,201.71,1.93,104.51295336787565
2018-03-23,205.68,1.93,106.5699481865285
2018-03-26,209.29,1.93,108.44041450777202
2018-03-27,205.43,1.93,106.44041450777203
2018-03-28,201.79,1.93,104.55440414507773
2018-03-29,207.3,1.93,107.40932642487047
2018-04-02,201.37,1.93,104.33678756476685
2018-04-03,201.33,1.93,104.31606217616581
2018-04-04,204.38,1.93,105.89637305699482
2018-04-05,208.05,1.93,107.7979274611399
2018-04-06,202.22,1.93,104.77720207253887
2018-04-09,199.61,1.93,103.42487046632125
2018-04-10,205.2,1.93,106.32124352331606
2018-04-11,202.82,1.93,105.0880829015544
2018-04-12,202.42,1.93,104.88082901554404
2018-04-13,196.12,1.93,101.61658031088083
2018-04-16,199.04,1.93,103.12953367875647
2018-04-17,201.85,1.93,104.58549222797927
2018-04-18,203.54,1.93,105.46113989637306
2018-04-19,198.17,1.93,102.67875647668393
2018-04-20,196.72,1.93,101.92746113989638
2018-04-23,196.93,1.93,102.03626943005182
2018-04-24,193.3,1.93,100.15544041450778
2018-04-25,196.24,1.93,101.67875647668394
2018-04-26,195.86,1.93,101.4818652849741
2018-04-27,196.33,1.93,101.72538860103629
2018-04-30,194.77,1.93,100.91709844559587
2018-05-01,195.13,1.93,101.10362694300518
2018-05-02,196.89,1.93,102.01554404145077
2018-05-03,202.41,1.93,104.87564766839378
2018-05-04,204.0,1.93,105.69948186528498
2018-05-07,204.61,1.93,106.01554404145078
2018-05-08,213.46,0.17,1255.6470588235293
2018-05-09,212.61,0.17,1250.6470588235295
2018-05-10,210.72,0.17,1239.5294117647059
2018-05-11,215.45,0.17,1267.3529411764705
2018-05-14,213.47,0.17,1255.705882352941
2018-05-15,217.14,0.17,1277.2941176470586
2018-05-16,218.27,0.17,1283.9411764705883
2018-05-17,213.51,0.17,1255.941176470588
2018-05-18,219.31,0.17,1290.0588235294117
2018-05-21,217.82,0.17,1281.2941176470588
2018-05-22,216.13,0.17,1271.3529411764705
2018-05-23,219.33,0.17,1290.1764705882354
2018-05-24,218.41,0.17,1284.764705882353
2018-05-25,217.7,0.17,1280.5882352941176
2018-05-29,219.73,0.17,1292.5294117647056
2018-05-30,220.78,0.17,1298.705882352941
2018-05-31,222.87,0.17,1311.0
2018-06-01,225.15,0.17,1324.4117647058822
2018-06-04,227.34,0.17,1337.2941176470588
2018-06-05,226.72,0.17,1333.6470588235293
2018-06-06,227.58,0.17,1338.7058823529412
2018-06-07,229.55,0.17,1350.2941176470588
2018-06-08,229.56,0.17,1350.3529411764705
2018-06-11,229.71,0.17,1351.235294117647
2018-06-12,230.29,0.17,1354.6470588235293
2018-06-13,229.96,0.17,1352.7058823529412
2018-06-14,230.2,0.17,1354.1176470588234
2018-06-15,229.26,0.17,1348.5882352941176
2018-06-18,230.68,0.17,1356.9411764705883
2018-06-19,227.58,0.17,1338.7058823529412
2018-06-20,228.58,0.17,1344.5882352941176
2018-06-21,224.64,0.17,1321.4117647058822
2018-06-22,227.43,0.17,1337.8235294117646
2018-06-25,224.96,0.17,1323.2941176470588
2018-06-26,222.36,0.17,1308.0
2018-06-27,219.77,0.17,1292.764705882353
2018-06-28,221.08,0.17,1300.4705882352941
2018-06-29,223.33,0.17,1313.7058823529412
2018-07-02,222.4,0.17,1308.235294117647
2018-07-03,225.33,0.17,1325.4705882352941
2018-07-05,226.0,0.17,1329.4117647058822
2018-07-06,227.5,0.17,1338.235294117647
2018-07-09,227.41,0.17,1337.705882352941
2018-07-10,226.0,0.17,1329.4117647058822
2018-07-11,226.23,0.17,1330.7647058823527
2018-07-12,225.69,0.17,1327.5882352941176
2018-07-13,226.82,0.17,1334.2352941176468
2018-07-16,224.92,0.17,1323.0588235294115
2018-07-17,225.35,0.17,1325.5882352941176
2018-07-18,225.79,0.17,1328.1764705882351
2018-07-19,225.87,0.17,1328.6470588235293
2018-07-20,224.22,0.17,1318.941176470588
2018-07-23,223.68,0.17,1315.764705882353
2018-07-24,224.2,0.17,1318.8235294117646
2018-07-25,222.95,0.17,1311.470588235294
2018-07-26,206.85,0.17,1216.764705882353
2018-07-27,205.7,3.08,66.78571428571428
2018-07-30,201.7,3.08,65.48701298701299
2018-07-31,199.42,3.08,64.74675324675324
2018-08-01,201.65,3.08,65.47077922077922
2018-08-02,204.76,3.08,66.48051948051948
2018-08-03,206.96,3.08,67.1948051948052
2018-08-06,207.3,3.08,67.3051948051948
2018-08-07,208.54,3.08,67.70779220779221
2018-08-08,205.44,3.08,66.7012987012987
2018-08-09,203.52,3.08,66.07792207792208
2018-08-10,200.13,3.08,64.97727272727272
2018-08-13,201.0,3.08,65.25974025974025
2018-08-14,202.75,3.08,65.82792207792208
2018-08-15,203.03,3.08,65.91883116883116
2018-08-16,202.51,3.08,65.75
2018-08-17,203.0,3.08,65.9090909090909
2018-08-20,202.96,3.08,65.8961038961039
2018-08-21,204.22,3.08,66.3051948051948
2018-08-22,205.83,3.08,66.82792207792208
2018-08-23,203.37,3.08,66.02922077922078
2018-08-24,205.77,3.08,66.80844155844156
2018-08-27,208.28,3.08,67.62337662337663
2018-08-28,205.85,3.08,66.83441558441558
2018-08-29,206.94,3.08,67.18831168831169
2018-08-30,203.87,3.08,66.19155844155844
2018-08-31,198.72,3.08,64.51948051948052
2018-09-04,198.71,3.08,64.51623376623377
2018-09-05,199.6,3.08,64.8051948051948
2018-09-06,198.3,3.08,64.38311688311688
2018-09-07,196.26,3.08,63.720779220779214
2018-09-10,190.54,3.08,61.86363636363636
2018-09-11,192.5,3.08,62.5
2018-09-12,192.01,3.08,62.340909090909086
2018-09-13,193.13,3.08,62.70454545454545
2018-09-14,194.0,3.08,62.98701298701299
2018-09-17,193.09,3.08,62.69155844155844
2018-09-18,195.33,3.08,63.41883116883117
2018-09-19,196.1,3.08,63.66883116883117
2018-09-20,195.49,3.08,63.47077922077922
2018-09-21,192.18,3.08,62.396103896103895
2018-09-24,190.84,3.08,61.96103896103896
2018-09-25,189.35,3.08,61.47727272727273
2018-09-26,186.89,3.08,60.67857142857142
2018-09-27,187.11,3.08,60.75
2018-09-28,181.95,3.08,59.07467532467532
2018-10-01,184.36,3.08,59.85714285714286
2018-10-02,184.95,3.08,60.048701298701296
2018-10-03,185.35,3.08,60.17857142857142
2018-10-04,186.0,3.08,60.38961038961039
