date,FLIR,FLIR_EPS,PE Ratio
1997-09-18,2.69,,
1997-09-19,2.58,,
1997-09-22,2.59,,
1997-09-23,2.59,,
1997-09-24,2.5,,
1997-09-25,2.48,,
1997-09-26,2.47,,
1997-09-29,2.5,,
1997-09-30,2.48,,
1997-10-01,2.5,,
1997-10-02,2.5,,
1997-10-03,2.56,,
1997-10-06,2.5,,
1997-10-07,2.53,,
1997-10-08,2.56,,
1997-10-09,2.5,,
1997-10-10,2.56,,
1997-10-13,2.51,,
1997-10-14,2.66,,
1997-10-15,2.61,,
1997-10-16,2.55,,
1997-10-17,2.47,,
1997-10-20,2.45,,
1997-10-21,2.45,,
1997-10-22,2.56,,
1997-10-23,2.44,,
1997-10-24,2.38,,
1997-10-27,2.31,,
1997-10-28,2.27,,
1997-10-29,2.33,,
1997-10-30,2.5,,
1997-10-31,2.63,,
1997-11-03,2.58,,
1997-11-04,2.56,,
1997-11-05,2.45,,
1997-11-06,2.46,,
1997-11-07,2.38,,
1997-11-10,2.42,,
1997-11-11,2.41,,
1997-11-12,2.38,,
1997-11-13,2.31,,
1997-11-14,2.33,,
1997-11-17,2.33,,
1997-11-18,2.33,,
1997-11-19,2.38,,
1997-11-20,2.41,,
1997-11-21,2.45,,
1997-11-24,2.44,,
1997-11-25,2.37,,
1997-11-26,2.35,,
1997-11-28,2.47,,
1997-12-01,2.66,,
1997-12-02,2.73,,
1997-12-03,2.53,,
1997-12-04,2.53,,
1997-12-05,2.59,,
1997-12-08,2.56,,
1997-12-09,2.5,,
1997-12-10,2.53,,
1997-12-11,2.44,,
1997-12-12,2.41,,
1997-12-15,2.42,,
1997-12-16,2.38,,
1997-12-17,2.47,,
1997-12-18,2.31,,
1997-12-19,2.38,,
1997-12-22,2.3,,
1997-12-23,2.31,,
1997-12-24,2.36,,
1997-12-26,2.31,,
1997-12-29,2.31,,
1997-12-30,2.41,,
1997-12-31,2.59,,
1998-01-02,2.47,,
1998-01-05,2.52,,
1998-01-06,2.45,,
1998-01-07,2.34,,
1998-01-08,2.41,,
1998-01-09,2.38,,
1998-01-12,2.38,,
1998-01-13,2.5,,
1998-01-14,2.42,,
1998-01-15,2.5,,
1998-01-16,2.47,,
1998-01-20,2.47,,
1998-01-21,2.44,,
1998-01-22,2.44,,
1998-01-23,2.38,,
1998-01-26,2.38,,
1998-01-27,2.33,,
1998-01-28,2.31,,
1998-01-29,2.28,,
1998-01-30,2.22,,
1998-02-02,2.11,,
1998-02-03,2.11,,
1998-02-04,2.17,,
1998-02-05,2.42,,
1998-02-06,2.3,,
1998-02-09,2.33,,
1998-02-10,2.34,,
1998-02-11,2.34,,
1998-02-12,2.32,,
1998-02-13,2.38,,
1998-02-17,2.36,,
1998-02-18,2.44,,
1998-02-19,2.41,,
1998-02-20,2.38,,
1998-02-23,2.41,,
1998-02-24,2.43,,
1998-02-25,2.39,,
1998-02-26,2.45,,
1998-02-27,2.41,,
1998-03-02,2.41,,
1998-03-03,2.42,,
1998-03-04,2.41,,
1998-03-05,2.41,,
1998-03-06,2.4,,
1998-03-09,2.41,,
1998-03-10,2.56,,
1998-03-11,2.52,,
1998-03-12,2.5,,
1998-03-13,2.52,,
1998-03-16,2.5,,
1998-03-17,2.56,,
1998-03-18,2.53,,
1998-03-19,2.53,,
1998-03-20,2.5,,
1998-03-23,2.48,,
1998-03-24,2.49,,
1998-03-25,2.47,,
1998-03-26,2.5,,
1998-03-27,2.52,,
1998-03-30,2.53,,
1998-03-31,2.53,,
1998-04-01,2.5,,
1998-04-02,2.54,,
1998-04-03,2.51,,
1998-04-06,2.55,,
1998-04-07,2.52,,
1998-04-08,2.53,,
1998-04-09,2.53,,
1998-04-13,2.52,,
1998-04-14,2.5,,
1998-04-15,2.5,,
1998-04-16,2.49,,
1998-04-17,2.5,,
1998-04-20,2.55,,
1998-04-21,2.56,,
1998-04-22,2.69,,
1998-04-23,2.64,,
1998-04-24,2.59,,
1998-04-27,2.53,,
1998-04-28,2.56,,
1998-04-29,2.56,,
1998-04-30,2.58,,
1998-05-01,2.59,,
1998-05-04,2.67,,
1998-05-05,2.61,,
1998-05-06,2.61,,
1998-05-07,2.55,,
1998-05-08,2.53,,
1998-05-11,2.53,,
1998-05-12,2.53,,
1998-05-13,2.53,,
1998-05-14,2.52,,
1998-05-15,2.53,,
1998-05-18,2.53,,
1998-05-19,2.51,,
1998-05-20,2.52,,
1998-05-21,2.51,,
1998-05-22,2.53,,
1998-05-26,2.51,,
1998-05-27,2.43,,
1998-05-28,2.45,,
1998-05-29,2.34,,
1998-06-01,2.42,,
1998-06-02,2.44,,
1998-06-03,2.41,,
1998-06-04,2.42,,
1998-06-05,2.41,,
1998-06-08,2.38,,
1998-06-09,2.38,,
1998-06-10,2.41,,
1998-06-11,2.38,,
1998-06-12,2.36,,
1998-06-15,2.35,,
1998-06-16,2.34,,
1998-06-17,2.36,,
1998-06-18,2.31,,
1998-06-19,2.24,,
1998-06-22,2.25,,
1998-06-23,2.2,,
1998-06-24,2.23,,
1998-06-25,2.27,,
1998-06-26,2.33,,
1998-06-29,2.16,,
1998-06-30,2.16,,
1998-07-01,2.16,,
1998-07-02,2.16,,
1998-07-06,2.09,,
1998-07-07,2.09,,
1998-07-08,2.09,,
1998-07-09,2.2,,
1998-07-10,2.19,,
1998-07-13,2.17,,
1998-07-14,2.17,,
1998-07-15,2.17,,
1998-07-16,2.18,,
1998-07-17,2.19,,
1998-07-20,2.21,,
1998-07-21,2.22,,
1998-07-22,2.2,,
1998-07-23,2.16,,
1998-07-24,2.16,,
1998-07-27,2.14,,
1998-07-28,2.11,,
1998-07-29,2.09,,
1998-07-30,2.11,,
1998-07-31,2.09,,
1998-08-03,2.1,,
1998-08-04,1.89,,
1998-08-05,1.92,,
1998-08-06,1.89,,
1998-08-07,1.89,,
1998-08-10,1.92,,
1998-08-11,1.91,,
1998-08-12,1.91,,
1998-08-13,1.88,,
1998-08-14,1.91,,
1998-08-17,1.91,,
1998-08-18,1.94,,
1998-08-19,1.94,,
1998-08-20,1.92,,
1998-08-21,1.91,,
1998-08-24,1.92,,
1998-08-25,1.95,,
1998-08-26,1.8,,
1998-08-27,1.52,,
1998-08-28,1.53,,
1998-08-31,1.31,,
1998-09-01,1.39,,
1998-09-02,1.5,,
1998-09-03,1.61,,
1998-09-04,1.59,,
1998-09-08,1.7,,
1998-09-09,1.67,,
1998-09-10,1.67,,
1998-09-11,1.73,,
1998-09-14,1.72,,
1998-09-15,1.78,,
1998-09-16,1.69,,
1998-09-17,1.69,,
1998-09-18,1.75,,
1998-09-21,1.81,,
1998-09-22,1.81,,
1998-09-23,1.84,,
1998-09-24,1.78,,
1998-09-25,1.72,,
1998-09-28,1.72,,
1998-09-29,1.71,,
1998-09-30,1.66,,
1998-10-01,1.6,,
1998-10-02,1.61,,
1998-10-05,1.63,,
1998-10-06,1.48,,
1998-10-07,1.36,,
1998-10-08,1.44,,
1998-10-09,1.47,,
1998-10-12,1.63,,
1998-10-13,1.69,,
1998-10-14,1.67,,
1998-10-15,1.64,,
1998-10-16,1.61,,
1998-10-19,1.64,,
1998-10-20,1.59,,
1998-10-21,1.59,,
1998-10-22,1.63,,
1998-10-23,1.63,,
1998-10-26,1.69,,
1998-10-27,1.77,,
1998-10-28,1.97,,
1998-10-29,2.16,,
1998-10-30,2.11,,
1998-11-02,1.98,,
1998-11-03,2.05,,
1998-11-04,2.05,,
1998-11-05,2.05,,
1998-11-06,2.17,,
1998-11-09,2.25,,
1998-11-10,2.31,,
1998-11-11,2.36,,
1998-11-12,2.48,,
1998-11-13,2.44,,
1998-11-16,2.43,,
1998-11-17,2.48,,
1998-11-18,2.5,,
1998-11-19,2.47,,
1998-11-20,2.38,,
1998-11-23,2.41,,
1998-11-24,2.42,,
1998-11-25,2.44,,
1998-11-27,2.41,,
1998-11-30,2.41,,
1998-12-01,2.38,,
1998-12-02,2.55,,
1998-12-03,2.52,,
1998-12-04,2.67,,
1998-12-07,2.64,,
1998-12-08,2.62,,
1998-12-09,2.63,,
1998-12-10,2.66,,
1998-12-11,2.66,,
1998-12-14,2.66,,
1998-12-15,2.69,,
1998-12-16,2.64,,
1998-12-17,2.7,,
1998-12-18,2.7,,
1998-12-21,2.7,,
1998-12-22,2.67,,
1998-12-23,2.69,,
1998-12-24,2.69,,
1998-12-28,2.69,,
1998-12-29,2.75,,
1998-12-30,2.75,,
1998-12-31,2.91,,
1999-01-04,2.86,,
1999-01-05,2.89,,
1999-01-06,2.84,,
1999-01-07,2.84,,
1999-01-08,2.94,,
1999-01-11,2.95,,
1999-01-12,2.89,,
1999-01-13,2.88,,
1999-01-14,2.88,,
1999-01-15,2.89,,
1999-01-19,2.88,,
1999-01-20,2.81,,
1999-01-21,2.77,,
1999-01-22,2.81,,
1999-01-25,2.81,,
1999-01-26,2.75,,
1999-01-27,2.8,,
1999-01-28,2.77,,
1999-01-29,2.73,,
1999-02-01,2.73,,
1999-02-02,2.69,,
1999-02-03,2.66,,
1999-02-04,2.72,,
1999-02-05,2.52,,
1999-02-08,2.56,,
1999-02-09,2.58,,
1999-02-10,2.58,,
1999-02-11,2.58,,
1999-02-12,2.61,,
1999-02-16,2.59,,
1999-02-17,2.5,,
1999-02-18,2.5,,
1999-02-19,2.52,,
1999-02-22,2.5,,
1999-02-23,2.51,,
1999-02-24,2.53,,
1999-02-25,2.38,,
1999-02-26,2.3,,
1999-03-01,2.38,,
1999-03-02,2.3,,
1999-03-03,2.39,,
1999-03-04,2.36,,
1999-03-05,2.16,,
1999-03-08,2.2,,
1999-03-09,2.2,,
1999-03-10,2.23,,
1999-03-11,2.3,,
1999-03-12,2.19,,
1999-03-15,2.16,,
1999-03-16,2.18,,
1999-03-17,2.3,,
1999-03-18,2.26,,
1999-03-19,2.23,,
1999-03-22,2.23,,
1999-03-23,2.22,,
1999-03-24,2.39,,
1999-03-25,2.5,,
1999-03-26,2.48,,
1999-03-29,2.45,,
1999-03-30,2.31,,
1999-03-31,2.27,,
1999-04-01,2.28,,
1999-04-05,2.27,,
1999-04-06,2.3,,
1999-04-07,2.35,,
1999-04-08,2.33,,
1999-04-09,2.31,,
1999-04-12,2.3,,
1999-04-13,2.3,,
1999-04-14,2.3,,
1999-04-15,2.27,,
1999-04-16,2.27,,
1999-04-19,2.16,,
1999-04-20,2.15,,
1999-04-21,2.02,,
1999-04-22,1.51,,
1999-04-23,1.54,,
1999-04-26,1.94,,
1999-04-27,1.98,,
1999-04-28,1.85,,
1999-04-29,1.67,,
1999-04-30,1.72,,
1999-05-03,1.66,,
1999-05-04,1.69,,
1999-05-05,1.7,,
1999-05-06,1.66,,
1999-05-07,1.66,,
1999-05-10,1.7,,
1999-05-11,1.77,,
1999-05-12,1.69,,
1999-05-13,1.63,,
1999-05-14,1.63,,
1999-05-17,1.61,,
1999-05-18,1.6,,
1999-05-19,1.63,,
1999-05-20,1.68,,
1999-05-21,1.67,,
1999-05-24,1.66,,
1999-05-25,1.63,,
1999-05-26,1.66,,
1999-05-27,1.72,,
1999-05-28,1.67,,
1999-06-01,1.77,,
1999-06-02,1.83,,
1999-06-03,1.84,,
1999-06-04,1.94,,
1999-06-07,1.94,,
1999-06-08,1.98,,
1999-06-09,1.96,,
1999-06-10,1.92,,
1999-06-11,1.91,,
1999-06-14,1.88,,
1999-06-15,1.89,,
1999-06-16,1.83,,
1999-06-17,1.89,,
1999-06-18,1.89,,
1999-06-21,1.89,,
1999-06-22,1.86,,
1999-06-23,1.86,,
1999-06-24,1.83,,
1999-06-25,1.8,,
1999-06-28,1.84,,
1999-06-29,1.88,,
1999-06-30,1.89,,
1999-07-01,1.88,,
1999-07-02,1.88,,
1999-07-06,1.88,,
1999-07-07,1.89,,
1999-07-08,1.88,,
1999-07-09,1.88,,
1999-07-12,1.89,,
1999-07-13,1.86,,
1999-07-14,1.94,,
1999-07-15,2.09,,
1999-07-16,2.19,,
1999-07-19,2.08,,
1999-07-20,2.06,,
1999-07-21,2.13,,
1999-07-22,2.13,,
1999-07-23,2.11,,
1999-07-26,2.13,,
1999-07-27,2.23,,
1999-07-28,2.2,,
1999-07-29,2.19,,
1999-07-30,2.2,,
1999-08-02,2.13,,
1999-08-03,2.08,,
1999-08-04,2.13,,
1999-08-05,2.09,,
1999-08-06,2.14,,
1999-08-09,2.14,,
1999-08-10,2.14,,
1999-08-11,2.13,,
1999-08-12,2.16,,
1999-08-13,2.06,,
1999-08-16,2.09,,
1999-08-17,2.16,,
1999-08-18,2.09,,
1999-08-19,2.13,,
1999-08-20,2.12,,
1999-08-23,2.08,,
1999-08-24,2.11,,
1999-08-25,2.06,,
1999-08-26,2.06,,
1999-08-27,2.06,,
1999-08-30,2.06,,
1999-08-31,2.06,,
1999-09-01,2.08,,
1999-09-02,2.02,,
1999-09-03,2.0,,
1999-09-07,1.98,,
1999-09-08,1.97,,
1999-09-09,1.94,,
1999-09-10,1.89,,
1999-09-13,1.88,,
1999-09-14,1.78,,
1999-09-15,1.73,,
1999-09-16,1.72,,
1999-09-17,1.63,,
1999-09-20,1.66,,
1999-09-21,1.64,,
1999-09-22,1.64,,
1999-09-23,1.62,,
1999-09-24,1.63,,
1999-09-27,1.69,,
1999-09-28,1.69,,
1999-09-29,1.64,,
1999-09-30,1.62,,
1999-10-01,1.58,,
1999-10-04,1.56,,
1999-10-05,1.47,,
1999-10-06,1.58,,
1999-10-07,1.66,,
1999-10-08,1.66,,
1999-10-11,1.66,,
1999-10-12,1.55,,
1999-10-13,1.48,,
1999-10-14,1.56,,
1999-10-15,1.44,,
1999-10-18,1.47,,
1999-10-19,1.44,,
1999-10-20,1.42,,
1999-10-21,1.41,,
1999-10-22,1.44,,
1999-10-25,1.49,,
1999-10-26,1.88,,
1999-10-27,1.72,,
1999-10-28,1.77,,
1999-10-29,1.77,,
1999-11-01,1.79,,
1999-11-02,1.89,,
1999-11-03,1.89,,
1999-11-04,1.92,,
1999-11-05,1.88,,
1999-11-08,1.81,,
1999-11-09,1.79,,
1999-11-10,1.79,,
1999-11-11,1.86,,
1999-11-12,1.92,,
1999-11-15,1.97,,
1999-11-16,1.97,,
1999-11-17,2.05,,
1999-11-18,1.98,,
1999-11-19,2.02,,
1999-11-22,2.09,,
1999-11-23,2.06,,
1999-11-24,2.0,,
1999-11-26,1.95,,
1999-11-29,2.0,,
1999-11-30,1.91,,
1999-12-01,2.0,,
1999-12-02,1.92,,
1999-12-03,1.96,,
1999-12-06,1.89,,
1999-12-07,1.86,,
1999-12-08,1.81,,
1999-12-09,1.8,,
1999-12-10,1.84,,
1999-12-13,1.76,,
1999-12-14,1.8,,
1999-12-15,1.78,,
1999-12-16,1.91,,
1999-12-17,1.84,,
1999-12-20,1.72,,
1999-12-21,1.86,,
1999-12-22,1.88,,
1999-12-23,1.91,,
1999-12-27,1.88,,
1999-12-28,1.86,,
1999-12-29,2.13,,
1999-12-30,2.05,,
1999-12-31,2.03,,
2000-01-03,2.09,,
2000-01-04,1.93,,
2000-01-05,2.03,,
2000-01-06,2.02,,
2000-01-07,2.03,,
2000-01-10,2.06,,
2000-01-11,2.09,,
2000-01-12,2.16,,
2000-01-13,2.25,,
2000-01-14,2.23,,
2000-01-18,2.23,,
2000-01-19,2.3,,
2000-01-20,2.25,,
2000-01-21,2.25,,
2000-01-24,2.25,,
2000-01-25,2.19,,
2000-01-26,2.19,,
2000-01-27,2.09,,
2000-01-28,2.31,,
2000-01-31,2.3,,
2000-02-01,2.13,,
2000-02-02,2.25,,
2000-02-03,2.33,,
2000-02-04,2.17,,
2000-02-07,2.14,,
2000-02-08,2.19,,
2000-02-09,1.8,,
2000-02-10,1.9,,
2000-02-11,1.91,,
2000-02-14,1.84,,
2000-02-15,1.78,,
2000-02-16,1.75,,
2000-02-17,1.73,,
2000-02-18,1.8,,
2000-02-22,1.84,,
2000-02-23,1.83,,
2000-02-24,1.97,,
2000-02-25,1.92,,
2000-02-28,1.89,,
2000-02-29,1.98,,
2000-03-01,2.22,,
2000-03-02,2.19,,
2000-03-03,2.14,,
2000-03-06,1.25,,
2000-03-07,1.2,,
2000-03-08,1.16,,
2000-03-09,1.13,,
2000-03-10,1.23,,
2000-03-13,1.25,,
2000-03-14,1.18,,
2000-03-15,1.13,,
2000-03-16,1.16,,
2000-03-17,1.17,,
2000-03-20,1.13,,
2000-03-21,1.13,,
2000-03-22,1.1,,
2000-03-23,1.1,,
2000-03-24,1.14,,
2000-03-27,1.11,,
2000-03-28,1.13,,
2000-03-29,1.17,,
2000-03-30,1.11,,
2000-03-31,1.15,,
2000-04-03,1.13,,
2000-04-04,1.04,,
2000-04-05,1.06,,
2000-04-06,1.05,,
2000-04-07,1.06,,
2000-04-10,1.06,,
2000-04-11,1.08,,
2000-04-12,1.08,,
2000-04-13,1.0,,
2000-04-14,0.92,,
2000-04-17,0.94,,
2000-04-18,0.94,,
2000-04-19,0.95,,
2000-04-20,0.95,,
2000-04-24,0.94,,
2000-04-25,0.88,,
2000-04-26,0.94,,
2000-04-27,0.92,,
2000-04-28,0.92,,
2000-05-01,1.05,,
2000-05-02,1.14,,
2000-05-03,1.18,,
2000-05-04,1.19,,
2000-05-05,1.19,,
2000-05-08,1.15,,
2000-05-09,1.25,,
2000-05-10,1.19,,
2000-05-11,1.28,,
2000-05-12,1.27,,
2000-05-15,1.25,,
2000-05-16,1.16,,
2000-05-17,1.17,,
2000-05-18,1.16,,
2000-05-19,1.23,,
2000-05-22,1.09,,
2000-05-23,1.13,,
2000-05-24,1.15,,
2000-05-25,0.98,,
2000-05-26,1.0,,
2000-05-30,0.96,,
2000-05-31,0.87,,
2000-06-01,0.86,,
2000-06-02,0.86,,
2000-06-05,0.81,,
2000-06-06,0.72,,
2000-06-07,0.72,,
2000-06-08,0.66,,
2000-06-09,0.67,,
2000-06-12,0.72,,
2000-06-13,0.76,,
2000-06-14,0.75,,
2000-06-15,0.76,,
2000-06-16,0.77,,
2000-06-19,0.78,,
2000-06-20,0.78,,
2000-06-21,0.78,,
2000-06-22,0.8,,
2000-06-23,0.75,,
2000-06-26,0.74,,
2000-06-27,0.73,,
2000-06-28,0.75,,
2000-06-29,0.75,,
2000-06-30,0.81,,
2000-07-03,0.87,,
2000-07-05,0.95,,
2000-07-06,0.93,,
2000-07-07,1.02,,
2000-07-10,1.02,,
2000-07-11,1.05,,
2000-07-12,1.14,,
2000-07-13,1.05,,
2000-07-14,1.06,,
2000-07-17,1.08,,
2000-07-18,1.05,,
2000-07-19,1.11,,
2000-07-20,0.95,,
2000-07-21,0.98,,
2000-07-24,1.03,,
2000-07-25,1.06,,
2000-07-26,1.03,,
2000-07-27,0.97,,
2000-07-28,0.98,,
2000-07-31,0.97,,
2000-08-01,0.97,,
2000-08-02,0.98,,
2000-08-03,0.97,,
2000-08-04,0.97,,
2000-08-07,0.89,,
2000-08-08,0.94,,
2000-08-09,0.89,,
2000-08-10,0.89,,
2000-08-11,0.88,,
2000-08-14,0.94,,
2000-08-15,0.84,,
2000-08-16,0.88,,
2000-08-17,0.88,,
2000-08-18,0.88,,
2000-08-21,0.93,,
2000-08-22,0.86,,
2000-08-23,0.87,,
2000-08-24,0.88,,
2000-08-25,0.88,,
2000-08-28,0.86,,
2000-08-29,0.81,,
2000-08-30,0.69,,
2000-08-31,0.7,,
2000-09-01,0.8,,
2000-09-05,0.86,,
2000-09-06,0.8,,
2000-09-07,0.72,,
2000-09-08,0.74,,
2000-09-11,0.71,,
2000-09-12,0.76,,
2000-09-13,0.76,,
2000-09-14,0.76,,
2000-09-15,0.75,,
2000-09-18,0.86,,
2000-09-19,0.82,,
2000-09-20,0.77,,
2000-09-21,0.77,,
2000-09-22,0.78,,
2000-09-25,0.8,,
2000-09-26,0.8,,
2000-09-27,0.78,,
2000-09-28,0.75,,
2000-09-29,0.75,,
2000-10-02,0.76,,
2000-10-03,0.77,,
2000-10-04,0.8,,
2000-10-05,0.79,,
2000-10-06,0.75,,
2000-10-09,0.75,,
2000-10-10,0.75,,
2000-10-11,0.74,,
2000-10-12,0.69,,
2000-10-13,0.77,,
2000-10-16,0.81,,
2000-10-17,0.76,,
2000-10-18,0.7,,
2000-10-19,0.73,,
2000-10-20,0.75,,
2000-10-23,0.81,,
2000-10-24,0.78,,
2000-10-25,0.79,,
2000-10-26,0.69,,
2000-10-27,0.77,,
2000-10-30,0.73,,
2000-10-31,0.75,,
2000-11-01,0.75,,
2000-11-02,0.74,,
2000-11-03,0.72,,
2000-11-06,0.7,,
2000-11-07,0.67,,
2000-11-08,0.7,,
2000-11-09,0.68,,
2000-11-10,0.64,,
2000-11-13,0.59,,
2000-11-14,0.61,,
2000-11-15,0.51,,
2000-11-16,0.53,,
2000-11-17,0.51,,
2000-11-20,0.52,,
2000-11-21,0.56,,
2000-11-22,0.54,,
2000-11-24,0.52,,
2000-11-27,0.53,,
2000-11-28,0.5,,
2000-11-29,0.45,,
2000-11-30,0.45,,
2000-12-01,0.45,,
2000-12-04,0.44,,
2000-12-05,0.41,,
2000-12-06,0.43,,
2000-12-07,0.48,,
2000-12-08,0.44,,
2000-12-11,0.47,,
2000-12-12,0.44,,
2000-12-13,0.41,,
2000-12-14,0.42,,
2000-12-15,0.42,,
2000-12-18,0.38,,
2000-12-19,0.39,,
2000-12-20,0.41,,
2000-12-21,0.43,,
2000-12-22,0.42,,
2000-12-26,0.47,,
2000-12-27,0.58,,
2000-12-28,0.62,,
2000-12-29,0.7,,
2001-01-02,0.64,,
2001-01-03,0.64,,
2001-01-04,0.59,,
2001-01-05,0.6,,
2001-01-08,0.6,,
2001-01-09,0.61,,
2001-01-10,0.6,,
2001-01-11,0.63,,
2001-01-12,0.63,,
2001-01-16,0.62,,
2001-01-17,0.6,,
2001-01-18,0.56,,
2001-01-19,0.61,,
2001-01-22,0.61,,
2001-01-23,0.58,,
2001-01-24,0.55,,
2001-01-25,0.56,,
2001-01-26,0.61,,
2001-01-29,0.64,,
2001-01-30,0.66,,
2001-01-31,0.63,,
2001-02-01,0.64,,
2001-02-02,0.63,,
2001-02-05,0.64,,
2001-02-06,0.63,,
2001-02-07,0.63,,
2001-02-08,0.62,,
2001-02-09,0.63,,
2001-02-12,0.63,,
2001-02-13,0.63,,
2001-02-14,0.72,,
2001-02-15,0.78,,
2001-02-16,0.8,,
2001-02-20,0.84,,
2001-02-21,0.94,,
2001-02-22,0.94,,
2001-02-23,1.06,,
2001-02-26,0.93,,
2001-02-27,0.84,,
2001-02-28,0.88,,
2001-03-01,0.83,,
2001-03-02,1.1,,
2001-03-05,1.1,,
2001-03-06,1.08,,
2001-03-07,1.12,,
2001-03-08,1.09,,
2001-03-09,1.04,,
2001-03-12,1.0,,
2001-03-13,0.95,,
2001-03-14,0.93,,
2001-03-15,0.95,,
2001-03-16,1.0,,
2001-03-19,1.0,,
2001-03-20,1.06,,
2001-03-21,1.06,,
2001-03-22,1.02,,
2001-03-23,1.0,,
2001-03-26,1.02,,
2001-03-27,1.05,,
2001-03-28,0.98,,
2001-03-29,1.02,,
2001-03-30,1.02,,
2001-04-02,1.01,,
2001-04-03,1.1,,
2001-04-04,1.23,,
2001-04-05,1.26,,
2001-04-06,1.23,,
2001-04-09,1.21,,
2001-04-10,1.24,,
2001-04-11,1.24,,
2001-04-12,1.23,,
2001-04-16,1.34,,
2001-04-17,1.34,,
2001-04-18,1.31,,
2001-04-19,1.31,,
2001-04-20,1.32,,
2001-04-23,1.44,,
2001-04-24,1.49,,
2001-04-25,1.58,,
2001-04-26,1.72,,
2001-04-27,1.72,,
2001-04-30,1.76,,
2001-05-01,1.75,,
2001-05-02,1.89,,
2001-05-03,1.86,,
2001-05-04,1.83,,
2001-05-07,1.87,,
2001-05-08,1.87,,
2001-05-09,1.76,,
2001-05-10,1.79,,
2001-05-11,1.8,,
2001-05-14,2.03,,
2001-05-15,2.06,,
2001-05-16,2.13,,
2001-05-17,2.24,,
2001-05-18,2.24,,
2001-05-21,2.31,,
2001-05-22,2.13,,
2001-05-23,2.18,,
2001-05-24,2.16,,
2001-05-25,2.16,,
2001-05-29,2.08,,
2001-05-30,2.0,,
2001-05-31,2.01,,
2001-06-01,2.18,,
2001-06-04,2.23,,
2001-06-05,2.44,,
2001-06-06,2.38,,
2001-06-07,2.28,,
2001-06-08,2.26,,
2001-06-11,2.15,,
2001-06-12,2.19,,
2001-06-13,2.16,,
2001-06-14,2.23,,
2001-06-15,2.0,,
2001-06-18,2.13,,
2001-06-19,2.02,,
2001-06-20,2.19,,
2001-06-21,2.19,,
2001-06-22,2.27,,
2001-06-25,2.31,,
2001-06-26,2.32,,
2001-06-27,2.35,,
2001-06-28,2.63,,
2001-06-29,3.13,,
2001-07-02,2.88,,
2001-07-03,2.84,,
2001-07-05,2.95,,
2001-07-06,3.0,,
2001-07-09,3.09,,
2001-07-10,2.68,,
2001-07-11,2.98,,
2001-07-12,3.13,,
2001-07-13,3.13,,
2001-07-16,3.13,,
2001-07-17,3.14,,
2001-07-18,3.13,,
2001-07-19,3.16,,
2001-07-20,3.13,,
2001-07-23,3.24,,
2001-07-24,3.64,,
2001-07-25,3.62,,
2001-07-26,3.59,,
2001-07-27,3.68,,
2001-07-30,3.81,,
2001-07-31,3.76,,
2001-08-01,3.75,,
2001-08-02,3.79,,
2001-08-03,3.74,,
2001-08-06,3.81,,
2001-08-07,3.82,,
2001-08-08,4.01,,
2001-08-09,4.14,,
2001-08-10,4.27,,
2001-08-13,4.26,,
2001-08-14,4.01,,
2001-08-15,4.13,,
2001-08-16,4.14,,
2001-08-17,3.69,,
2001-08-20,3.6,,
2001-08-21,3.61,,
2001-08-22,3.54,,
2001-08-23,3.65,,
2001-08-24,3.53,,
2001-08-27,3.52,,
2001-08-28,3.52,,
2001-08-29,3.5,,
2001-08-30,3.49,,
2001-08-31,3.53,,
2001-09-04,3.69,,
2001-09-05,3.64,,
2001-09-06,3.56,,
2001-09-07,3.52,,
2001-09-10,3.61,,
2001-09-17,4.36,,
2001-09-18,4.33,,
2001-09-19,4.14,,
2001-09-20,4.07,,
2001-09-21,4.15,,
2001-09-24,4.78,,
2001-09-25,4.88,,
2001-09-26,5.03,,
2001-09-27,4.81,,
2001-09-28,5.13,,
2001-10-01,4.93,,
2001-10-02,4.8,,
2001-10-03,5.25,,
2001-10-04,5.05,,
2001-10-05,4.96,,
2001-10-08,5.56,,
2001-10-09,5.4,,
2001-10-10,5.54,,
2001-10-11,5.52,,
2001-10-12,5.42,,
2001-10-15,5.65,,
2001-10-16,5.8,,
2001-10-17,5.25,,
2001-10-18,5.22,,
2001-10-19,5.24,,
2001-10-22,5.23,,
2001-10-23,5.41,,
2001-10-24,5.33,,
2001-10-25,5.79,,
2001-10-26,5.66,,
2001-10-29,5.26,,
2001-10-30,5.53,,
2001-10-31,5.79,,
2001-11-01,5.67,,
2001-11-02,5.73,,
2001-11-05,5.64,,
2001-11-06,5.72,,
2001-11-07,5.9,,
2001-11-08,5.78,,
2001-11-09,5.73,,
2001-11-12,5.62,,
2001-11-13,5.66,,
2001-11-14,5.63,,
2001-11-15,5.12,,
2001-11-16,4.29,,
2001-11-19,4.88,,
2001-11-20,5.21,,
2001-11-21,5.04,,
2001-11-23,5.06,,
2001-11-26,5.18,,
2001-11-27,5.31,,
2001-11-28,5.24,,
2001-11-29,5.25,,
2001-11-30,5.02,,
2001-12-03,5.28,,
2001-12-04,5.61,,
2001-12-05,5.92,,
2001-12-06,5.64,,
2001-12-07,5.75,,
2001-12-10,5.75,,
2001-12-11,5.64,,
2001-12-12,5.41,,
2001-12-13,5.38,,
2001-12-14,5.5,,
2001-12-17,5.66,,
2001-12-18,5.8,,
2001-12-19,5.28,,
2001-12-20,4.86,,
2001-12-21,4.88,,
2001-12-24,4.93,,
2001-12-26,4.74,,
2001-12-27,4.63,,
