date,NTRS,NTRS_EPS,PE Ratio
2015-10-01,68.21,1.11,61.45045045045044
2015-10-02,67.39,1.11,60.71171171171171
2015-10-05,68.78,1.11,61.96396396396396
2015-10-06,68.35,1.11,61.576576576576564
2015-10-07,69.0,1.11,62.162162162162154
2015-10-08,69.12,1.11,62.27027027027027
2015-10-09,68.48,1.11,61.69369369369369
2015-10-12,68.8,1.11,61.981981981981974
2015-10-13,68.44,1.11,61.65765765765765
2015-10-14,67.68,1.11,60.972972972972975
2015-10-15,69.45,1.11,62.567567567567565
2015-10-16,69.11,1.11,62.261261261261254
2015-10-19,68.34,1.11,61.567567567567565
2015-10-20,69.57,1.11,62.67567567567566
2015-10-21,66.55,1.11,59.95495495495495
2015-10-22,68.1,1.11,61.35135135135134
2015-10-23,69.17,1.11,62.31531531531531
2015-10-26,68.9,1.11,62.072072072072075
2015-10-27,68.93,1.11,62.0990990990991
2015-10-28,71.44,0.97,73.64948453608247
2015-10-29,71.02,0.97,73.21649484536083
2015-10-30,70.39,0.97,72.56701030927836
2015-11-02,71.29,0.97,73.49484536082475
2015-11-03,71.73,0.97,73.94845360824743
2015-11-04,72.17,0.97,74.40206185567011
2015-11-05,73.28,0.97,75.54639175257732
2015-11-06,74.97,0.97,77.28865979381443
2015-11-09,74.04,0.97,76.32989690721651
2015-11-10,74.82,0.97,77.13402061855669
2015-11-11,74.95,0.97,77.26804123711341
2015-11-12,73.95,0.97,76.23711340206187
2015-11-13,73.23,0.97,75.49484536082475
2015-11-16,74.01,0.97,76.29896907216495
2015-11-17,73.98,0.97,76.26804123711341
2015-11-18,75.76,0.97,78.10309278350516
2015-11-19,75.4,0.97,77.7319587628866
2015-11-20,75.64,0.97,77.97938144329898
2015-11-23,75.2,0.97,77.5257731958763
2015-11-24,75.1,0.97,77.42268041237114
2015-11-25,75.0,0.97,77.31958762886597
2015-11-27,75.54,0.97,77.87628865979383
2015-11-30,74.94,0.97,77.25773195876289
2015-12-01,75.02,0.97,77.34020618556701
2015-12-02,74.2,0.97,76.49484536082474
2015-12-03,72.77,0.97,75.02061855670102
2015-12-04,75.53,0.97,77.8659793814433
2015-12-07,74.61,0.97,76.91752577319588
2015-12-08,74.32,0.97,76.61855670103093
2015-12-09,72.48,0.97,74.72164948453609
2015-12-10,72.13,0.97,74.36082474226804
2015-12-11,70.11,0.97,72.27835051546391
2015-12-14,70.03,0.97,72.1958762886598
2015-12-15,72.68,0.97,74.9278350515464
2015-12-16,74.05,0.97,76.34020618556701
2015-12-17,71.97,0.97,74.19587628865979
2015-12-18,70.06,0.97,72.22680412371135
2015-12-21,71.15,0.97,73.35051546391753
2015-12-22,72.04,0.97,74.26804123711341
2015-12-23,73.1,0.97,75.36082474226804
2015-12-24,72.96,0.97,75.21649484536081
2015-12-28,72.9,0.97,75.15463917525774
2015-12-29,73.58,0.97,75.85567010309278
2015-12-30,72.83,0.97,75.08247422680412
2015-12-31,72.09,0.97,74.31958762886599
2016-01-04,70.59,0.97,72.77319587628867
2016-01-05,70.69,0.97,72.87628865979381
2016-01-06,69.01,0.97,71.14432989690722
2016-01-07,67.18,0.97,69.25773195876289
2016-01-08,65.93,0.97,67.96907216494846
2016-01-11,65.89,0.97,67.9278350515464
2016-01-12,66.31,0.97,68.36082474226805
2016-01-13,64.75,0.97,66.75257731958763
2016-01-14,65.74,0.97,67.77319587628865
2016-01-15,63.78,0.97,65.75257731958763
2016-01-19,63.93,0.97,65.90721649484536
2016-01-20,61.43,0.97,63.329896907216494
2016-01-21,59.01,0.97,60.83505154639175
2016-01-22,60.42,0.97,62.28865979381444
2016-01-25,58.79,0.97,60.608247422680414
2016-01-26,59.85,0.97,61.701030927835056
2016-01-27,59.81,0.97,61.659793814432994
2016-01-28,59.77,0.97,61.61855670103093
2016-01-29,62.08,0.97,64.0
2016-02-01,61.25,0.97,63.144329896907216
2016-02-02,59.24,0.97,61.07216494845361
2016-02-03,59.46,0.97,61.29896907216495
2016-02-04,60.34,0.97,62.206185567010316
2016-02-05,60.02,0.97,61.87628865979382
2016-02-08,57.72,0.97,59.50515463917526
2016-02-09,57.99,0.97,59.78350515463918
2016-02-10,56.9,0.97,58.65979381443299
2016-02-11,54.5,0.97,56.18556701030928
2016-02-12,56.85,0.97,58.608247422680414
2016-02-16,58.25,0.97,60.05154639175258
2016-02-17,59.61,0.97,61.45360824742268
2016-02-18,59.08,0.97,60.90721649484536
2016-02-19,59.38,0.97,61.21649484536083
2016-02-22,60.9,0.97,62.78350515463917
2016-02-23,59.74,0.97,61.58762886597938
2016-02-24,58.72,0.97,60.5360824742268
2016-02-25,59.52,0.97,61.36082474226804
2016-02-26,60.24,0.97,62.10309278350516
2016-02-29,59.38,1.0,59.38
2016-03-01,62.5,1.0,62.5
2016-03-02,63.23,1.0,63.23
2016-03-03,64.43,1.0,64.43
2016-03-04,65.66,1.0,65.66
2016-03-07,65.89,1.0,65.89
2016-03-08,63.96,1.0,63.96
2016-03-09,63.64,1.0,63.64
2016-03-10,63.6,1.0,63.6
2016-03-11,65.71,1.0,65.71
2016-03-14,65.45,1.0,65.45
2016-03-15,65.0,1.0,65.0
2016-03-16,64.69,1.0,64.69
2016-03-17,65.16,1.0,65.16
2016-03-18,66.04,1.0,66.04
2016-03-21,66.13,1.0,66.13
2016-03-22,66.11,1.0,66.11
2016-03-23,65.63,1.0,65.63
2016-03-24,65.22,1.0,65.22
2016-03-28,65.06,1.0,65.06
2016-03-29,64.97,1.0,64.97
2016-03-30,65.48,1.0,65.48
2016-03-31,65.17,1.0,65.17
2016-04-01,65.85,1.0,65.85
2016-04-04,65.68,1.0,65.68
2016-04-05,64.56,1.0,64.56
2016-04-06,65.18,1.0,65.18
2016-04-07,63.02,1.0,63.02
2016-04-08,63.26,1.0,63.26
2016-04-11,63.88,1.0,63.88
2016-04-12,65.16,1.0,65.16
2016-04-13,67.61,1.0,67.61
2016-04-14,67.98,1.0,67.98
2016-04-15,67.58,1.0,67.58
2016-04-18,68.29,1.0,68.29
2016-04-19,71.84,1.0,71.84
2016-04-20,72.25,1.0,72.25
2016-04-21,71.78,1.0,71.78
2016-04-22,72.36,1.0,72.36
2016-04-25,71.67,1.0,71.67
2016-04-26,72.47,1.0,72.47
2016-04-27,72.27,1.0,72.27
2016-04-28,71.61,1.01,70.9009900990099
2016-04-29,71.08,1.01,70.37623762376238
2016-05-02,71.86,1.01,71.14851485148515
2016-05-03,70.28,1.01,69.58415841584159
2016-05-04,69.33,1.01,68.64356435643565
2016-05-05,68.99,1.01,68.3069306930693
2016-05-06,69.02,1.01,68.33663366336633
2016-05-09,68.72,1.01,68.03960396039604
2016-05-10,70.28,1.01,69.58415841584159
2016-05-11,69.42,1.01,68.73267326732673
2016-05-12,69.46,1.01,68.77227722772277
2016-05-13,68.47,1.01,67.79207920792079
2016-05-16,68.99,1.01,68.3069306930693
2016-05-17,68.93,1.01,68.24752475247526
2016-05-18,71.53,1.01,70.82178217821782
2016-05-19,71.0,1.01,70.29702970297029
2016-05-20,71.88,1.01,71.16831683168316
2016-05-23,71.32,1.01,70.61386138613861
2016-05-24,72.63,1.01,71.9108910891089
2016-05-25,74.06,1.01,73.32673267326733
2016-05-26,73.77,1.01,73.03960396039604
2016-05-27,74.24,1.01,73.5049504950495
2016-05-31,74.1,1.01,73.36633663366337
2016-06-01,74.02,1.01,73.28712871287128
2016-06-02,74.35,1.01,73.61386138613861
2016-06-03,72.32,1.01,71.6039603960396
2016-06-06,73.31,1.01,72.58415841584159
2016-06-07,72.61,1.01,71.89108910891089
2016-06-08,72.68,1.01,71.96039603960396
2016-06-09,71.87,1.01,71.15841584158416
2016-06-10,70.98,1.01,70.27722772277228
2016-06-13,70.67,1.01,69.97029702970298
2016-06-14,69.43,1.01,68.74257425742574
2016-06-15,69.73,1.01,69.03960396039604
2016-06-16,69.28,1.01,68.5940594059406
2016-06-17,69.28,1.01,68.5940594059406
2016-06-20,69.49,1.01,68.80198019801979
2016-06-21,69.53,1.01,68.84158415841584
2016-06-22,69.39,1.01,68.70297029702971
2016-06-23,71.54,1.01,70.83168316831684
2016-06-24,65.5,1.01,64.85148514851485
2016-06-27,61.67,1.01,61.05940594059406
2016-06-28,63.57,1.01,62.94059405940594
2016-06-29,65.27,1.01,64.62376237623762
2016-06-30,66.26,1.01,65.60396039603961
2016-07-01,65.23,1.01,64.58415841584159
2016-07-05,63.55,1.01,62.92079207920792
2016-07-06,63.47,1.01,62.84158415841584
2016-07-07,63.52,1.01,62.89108910891089
2016-07-08,64.53,1.01,63.89108910891089
2016-07-11,65.03,1.01,64.38613861386139
2016-07-12,66.29,1.01,65.63366336633663
2016-07-13,65.87,1.01,65.21782178217822
2016-07-14,66.78,1.01,66.11881188118812
2016-07-15,67.02,1.01,66.35643564356435
2016-07-18,67.42,1.01,66.75247524752476
2016-07-19,67.11,1.01,66.44554455445544
2016-07-20,66.47,1.01,65.8118811881188
2016-07-21,66.73,1.01,66.06930693069307
2016-07-22,67.08,1.01,66.41584158415841
2016-07-25,67.11,1.01,66.44554455445544
2016-07-26,68.08,1.01,67.4059405940594
2016-07-27,68.48,1.1,62.25454545454545
2016-07-28,67.74,1.1,61.58181818181817
2016-07-29,67.59,1.1,61.445454545454545
2016-08-01,67.09,1.1,60.99090909090909
2016-08-02,66.21,1.1,60.19090909090908
2016-08-03,67.01,1.1,60.918181818181814
2016-08-04,66.78,1.1,60.709090909090904
2016-08-05,69.14,1.1,62.85454545454545
2016-08-08,69.2,1.1,62.90909090909091
2016-08-09,69.19,1.1,62.89999999999999
2016-08-10,68.36,1.1,62.14545454545454
2016-08-11,68.63,1.1,62.39090909090908
2016-08-12,67.83,1.1,61.66363636363636
2016-08-15,68.34,1.1,62.127272727272725
2016-08-16,68.18,1.1,61.981818181818184
2016-08-17,68.32,1.1,62.109090909090895
2016-08-18,68.28,1.1,62.07272727272727
2016-08-19,68.57,1.1,62.33636363636362
2016-08-22,68.63,1.1,62.39090909090908
2016-08-23,68.67,1.1,62.42727272727272
2016-08-24,68.38,1.1,62.16363636363636
2016-08-25,68.83,1.1,62.57272727272726
2016-08-26,69.35,1.1,63.04545454545453
2016-08-29,69.89,1.1,63.53636363636363
2016-08-30,70.82,1.1,64.38181818181818
2016-08-31,70.59,1.1,64.17272727272727
2016-09-01,70.41,1.1,64.0090909090909
2016-09-02,70.65,1.1,64.22727272727273
2016-09-06,69.86,1.1,63.5090909090909
2016-09-07,69.69,1.1,63.354545454545445
2016-09-08,69.83,1.1,63.48181818181818
2016-09-09,68.95,1.1,62.68181818181818
2016-09-12,69.72,1.1,63.381818181818176
2016-09-13,68.78,1.1,62.527272727272724
2016-09-14,68.46,1.1,62.23636363636363
2016-09-15,69.38,1.1,63.07272727272726
2016-09-16,68.36,1.1,62.14545454545454
2016-09-19,68.51,1.1,62.28181818181818
2016-09-20,68.63,1.1,62.39090909090908
2016-09-21,69.16,1.1,62.87272727272727
2016-09-22,69.4,1.1,63.09090909090909
2016-09-23,69.31,1.1,63.00909090909091
2016-09-26,67.46,1.1,61.327272727272714
2016-09-27,67.55,1.1,61.4090909090909
2016-09-28,67.59,1.1,61.445454545454545
2016-09-29,66.7,1.1,60.63636363636363
2016-09-30,67.99,1.1,61.8090909090909
2016-10-03,68.15,1.1,61.95454545454545
2016-10-04,69.83,1.1,63.48181818181818
2016-10-05,71.9,1.1,65.36363636363636
2016-10-06,72.04,1.1,65.49090909090908
2016-10-07,71.95,1.1,65.4090909090909
2016-10-10,72.07,1.1,65.5181818181818
2016-10-11,71.07,1.1,64.6090909090909
2016-10-12,71.11,1.1,64.64545454545454
2016-10-13,69.81,1.1,63.46363636363636
2016-10-14,70.59,1.1,64.17272727272727
2016-10-17,70.27,1.1,63.881818181818176
2016-10-18,70.95,1.1,64.5
2016-10-19,71.13,1.1,64.66363636363636
2016-10-20,70.98,1.1,64.52727272727273
2016-10-21,70.98,1.1,64.52727272727273
2016-10-24,70.98,1.1,64.52727272727273
2016-10-25,70.32,1.1,63.927272727272715
2016-10-26,71.46,1.12,63.803571428571416
2016-10-27,72.4,1.12,64.64285714285714
2016-10-28,72.4,1.12,64.64285714285714
2016-10-31,72.42,1.12,64.66071428571428
2016-11-01,72.72,1.12,64.92857142857142
2016-11-02,72.02,1.12,64.30357142857142
2016-11-03,72.38,1.12,64.62499999999999
2016-11-04,72.08,1.12,64.35714285714285
2016-11-07,74.0,1.12,66.07142857142857
2016-11-08,73.98,1.12,66.05357142857143
2016-11-09,77.15,1.12,68.88392857142857
2016-11-10,78.52,1.12,70.10714285714285
2016-11-11,79.88,1.12,71.32142857142856
2016-11-14,82.82,1.12,73.94642857142856
2016-11-15,82.97,1.12,74.08035714285714
2016-11-16,81.04,1.12,72.35714285714286
2016-11-17,81.5,1.12,72.76785714285714
2016-11-18,81.5,1.12,72.76785714285714
2016-11-21,81.89,1.12,73.11607142857142
2016-11-22,81.91,1.12,73.13392857142856
2016-11-23,82.02,1.12,73.23214285714285
2016-11-25,82.15,1.12,73.34821428571428
2016-11-28,80.59,1.12,71.95535714285714
2016-11-29,81.14,1.12,72.44642857142857
2016-11-30,82.15,1.12,73.34821428571428
2016-12-01,85.42,1.12,76.26785714285714
2016-12-02,84.51,1.12,75.45535714285714
2016-12-05,85.4,1.12,76.25
2016-12-06,86.38,1.12,77.12499999999999
2016-12-07,89.31,1.12,79.74107142857142
2016-12-08,89.77,1.12,80.15178571428571
2016-12-09,89.37,1.12,79.79464285714285
2016-12-12,88.81,1.12,79.29464285714285
2016-12-13,89.0,1.12,79.46428571428571
2016-12-14,88.5,1.12,79.01785714285714
2016-12-15,90.06,1.12,80.41071428571428
2016-12-16,88.46,1.12,78.98214285714285
2016-12-19,88.67,1.12,79.16964285714285
2016-12-20,90.15,1.12,80.49107142857143
2016-12-21,90.08,1.12,80.42857142857142
2016-12-22,89.7,1.12,80.08928571428571
2016-12-23,89.53,1.12,79.9375
2016-12-27,89.84,1.12,80.21428571428571
2016-12-28,89.21,1.12,79.65178571428571
2016-12-29,88.63,1.12,79.13392857142856
2016-12-30,89.05,1.12,79.50892857142856
2017-01-03,89.64,1.12,80.03571428571428
2017-01-04,90.49,1.12,80.79464285714285
2017-01-05,90.1,1.12,80.44642857142856
2017-01-06,89.84,1.12,80.21428571428571
2017-01-09,89.03,1.12,79.49107142857142
2017-01-10,89.27,1.12,79.70535714285714
2017-01-11,90.02,1.12,80.37499999999999
2017-01-12,89.79,1.12,80.16964285714286
2017-01-13,90.19,1.12,80.52678571428571
2017-01-17,88.15,1.12,78.70535714285714
2017-01-18,83.99,1.12,74.99107142857142
2017-01-19,83.52,1.12,74.57142857142856
2017-01-20,83.36,1.12,74.42857142857142
2017-01-23,82.67,1.12,73.8125
2017-01-24,83.49,1.12,74.54464285714285
2017-01-25,84.07,1.12,75.06249999999999
2017-01-26,83.95,1.12,74.95535714285714
2017-01-27,83.68,1.12,74.71428571428571
2017-01-30,83.15,1.12,74.24107142857143
2017-01-31,82.96,1.12,74.07142857142856
2017-02-01,83.31,1.12,74.38392857142857
2017-02-02,82.82,1.12,73.94642857142856
2017-02-03,84.4,1.12,75.35714285714286
2017-02-06,84.55,1.12,75.49107142857142
2017-02-07,84.36,1.12,75.32142857142857
2017-02-08,84.0,1.12,74.99999999999999
2017-02-09,85.51,1.12,76.34821428571428
2017-02-10,85.37,1.12,76.22321428571428
2017-02-13,86.28,1.12,77.03571428571428
2017-02-14,87.58,1.12,78.19642857142857
2017-02-15,88.66,1.12,79.16071428571428
2017-02-16,87.34,1.12,77.98214285714285
2017-02-17,87.2,1.12,77.85714285714285
2017-02-21,88.06,1.12,78.625
2017-02-22,87.5,1.12,78.12499999999999
2017-02-23,87.69,1.12,78.29464285714285
2017-02-24,87.05,1.12,77.72321428571428
2017-02-27,87.53,1.12,78.15178571428571
2017-02-28,87.35,1.12,77.99107142857142
2017-03-01,89.41,1.12,79.83035714285714
2017-03-02,88.34,1.12,78.875
2017-03-03,88.71,1.12,79.20535714285712
2017-03-06,87.71,1.12,78.31249999999999
2017-03-07,88.39,1.12,78.91964285714285
2017-03-08,88.92,1.12,79.39285714285714
2017-03-09,89.4,1.12,79.82142857142857
2017-03-10,89.3,1.12,79.73214285714285
2017-03-13,89.81,1.12,80.1875
2017-03-14,89.72,1.12,80.10714285714285
2017-03-15,89.53,1.12,79.9375
2017-03-16,89.99,1.12,80.34821428571428
2017-03-17,88.68,1.12,79.17857142857143
2017-03-20,88.02,1.12,78.58928571428571
2017-03-21,86.33,1.12,77.08035714285714
2017-03-22,86.57,1.12,77.29464285714285
2017-03-23,86.74,1.12,77.44642857142856
2017-03-24,85.75,1.12,76.56249999999999
2017-03-27,85.07,1.12,75.95535714285712
2017-03-28,86.19,1.12,76.95535714285714
2017-03-29,86.12,1.12,76.89285714285714
2017-03-30,87.19,1.12,77.84821428571428
2017-03-31,86.58,1.12,77.30357142857142
2017-04-03,86.22,1.12,76.98214285714285
2017-04-04,86.28,1.12,77.03571428571428
2017-04-05,85.75,1.12,76.56249999999999
2017-04-06,86.4,1.12,77.14285714285714
2017-04-07,86.09,1.12,76.86607142857143
2017-04-10,85.52,1.12,76.35714285714285
2017-04-11,86.64,1.12,77.35714285714285
2017-04-12,85.77,1.12,76.58035714285714
2017-04-13,85.03,1.12,75.91964285714285
2017-04-17,86.42,1.12,77.16071428571428
2017-04-18,85.76,1.12,76.57142857142857
2017-04-19,86.01,1.12,76.79464285714286
2017-04-20,87.45,1.12,78.08035714285714
2017-04-21,87.36,1.12,77.99999999999999
2017-04-24,89.38,1.12,79.80357142857142
2017-04-25,90.58,1.12,80.87499999999999
2017-04-26,91.68,1.12,81.85714285714286
2017-04-27,91.52,1.12,81.71428571428571
2017-04-28,90.0,1.12,80.35714285714285
2017-05-01,90.13,1.12,80.47321428571428
2017-05-02,89.62,1.1,81.47272727272727
2017-05-03,90.21,1.1,82.0090909090909
2017-05-04,90.54,1.1,82.30909090909091
2017-05-05,90.53,1.1,82.3
2017-05-08,90.93,1.1,82.66363636363636
2017-05-09,90.79,1.1,82.53636363636363
2017-05-10,90.81,1.1,82.55454545454545
2017-05-11,90.31,1.1,82.1
2017-05-12,89.66,1.1,81.5090909090909
2017-05-15,90.15,1.1,81.95454545454545
2017-05-16,90.6,1.1,82.36363636363635
2017-05-17,85.76,1.1,77.96363636363637
2017-05-18,86.74,1.1,78.85454545454544
2017-05-19,86.94,1.1,79.03636363636363
2017-05-22,87.68,1.1,79.7090909090909
2017-05-23,88.6,1.1,80.54545454545453
2017-05-24,88.41,1.1,80.37272727272726
2017-05-25,88.28,1.1,80.25454545454545
2017-05-26,88.69,1.1,80.62727272727273
2017-05-30,88.1,1.1,80.09090909090908
2017-05-31,87.44,1.1,79.49090909090908
2017-06-01,89.0,1.1,80.9090909090909
2017-06-02,88.51,1.1,80.46363636363637
2017-06-05,88.73,1.1,80.66363636363636
2017-06-06,87.62,1.1,79.65454545454546
2017-06-07,89.2,1.1,81.0909090909091
2017-06-08,90.09,1.1,81.89999999999999
2017-06-09,91.75,1.1,83.4090909090909
2017-06-12,91.91,1.1,83.55454545454545
2017-06-13,92.73,1.1,84.3
2017-06-14,93.36,1.1,84.87272727272726
2017-06-15,93.89,1.1,85.35454545454544
2017-06-16,94.55,1.1,85.95454545454544
2017-06-19,95.3,1.1,86.63636363636363
2017-06-20,94.64,1.1,86.03636363636363
2017-06-21,94.39,1.1,85.8090909090909
2017-06-22,94.34,1.1,85.76363636363637
2017-06-23,94.01,1.1,85.46363636363637
2017-06-26,94.2,1.1,85.63636363636363
2017-06-27,95.42,1.1,86.74545454545454
2017-06-28,96.66,1.1,87.87272727272726
2017-06-29,97.0,1.1,88.18181818181817
2017-06-30,97.21,1.1,88.37272727272726
2017-07-03,98.39,1.1,89.44545454545454
2017-07-05,98.98,1.1,89.98181818181818
2017-07-06,97.54,1.1,88.67272727272727
2017-07-07,98.13,1.1,89.2090909090909
2017-07-10,98.55,1.1,89.59090909090908
2017-07-11,97.9,1.1,89.0
2017-07-12,97.98,1.1,89.07272727272726
2017-07-13,98.19,1.1,89.26363636363635
2017-07-14,98.11,1.1,89.19090909090909
2017-07-17,98.03,1.1,89.11818181818181
2017-07-18,97.37,1.1,88.51818181818182
2017-07-19,89.21,1.1,81.1
2017-07-20,87.5,1.1,79.54545454545453
2017-07-21,87.84,1.1,79.85454545454544
2017-07-24,87.9,1.1,79.9090909090909
2017-07-25,88.15,1.1,80.13636363636364
2017-07-26,87.9,1.1,79.9090909090909
2017-07-27,87.66,1.12,78.26785714285714
2017-07-28,87.26,1.12,77.91071428571428
2017-07-31,87.51,1.12,78.13392857142857
2017-08-01,88.11,1.12,78.66964285714285
2017-08-02,88.11,1.12,78.66964285714285
2017-08-03,87.98,1.12,78.55357142857143
2017-08-04,88.99,1.12,79.45535714285712
2017-08-07,88.29,1.12,78.83035714285714
2017-08-08,88.79,1.12,79.27678571428571
2017-08-09,89.24,1.12,79.67857142857142
2017-08-10,87.2,1.12,77.85714285714285
2017-08-11,87.15,1.12,77.8125
2017-08-14,88.64,1.12,79.14285714285714
2017-08-15,88.69,1.12,79.18749999999999
2017-08-16,89.48,1.12,79.89285714285714
2017-08-17,87.43,1.12,78.0625
2017-08-18,87.93,1.12,78.50892857142857
2017-08-21,87.87,1.12,78.45535714285714
2017-08-22,89.06,1.12,79.51785714285714
2017-08-23,89.21,1.12,79.65178571428571
2017-08-24,89.75,1.12,80.13392857142857
2017-08-25,89.73,1.12,80.11607142857143
2017-08-28,88.96,1.12,79.42857142857142
2017-08-29,88.54,1.12,79.05357142857143
2017-08-30,88.31,1.12,78.84821428571428
2017-08-31,88.5,1.12,79.01785714285714
2017-09-01,88.96,1.12,79.42857142857142
2017-09-05,86.51,1.12,77.24107142857143
2017-09-06,86.59,1.12,77.3125
2017-09-07,86.84,1.12,77.53571428571428
2017-09-08,88.46,1.12,78.98214285714285
2017-09-11,90.03,1.12,80.38392857142857
2017-09-12,90.57,1.12,80.86607142857142
2017-09-13,88.27,1.12,78.81249999999999
2017-09-14,87.81,1.12,78.40178571428571
2017-09-15,87.96,1.12,78.53571428571428
2017-09-18,88.54,1.12,79.05357142857143
2017-09-19,88.58,1.12,79.08928571428571
2017-09-20,89.68,1.12,80.07142857142857
2017-09-21,90.84,1.12,81.10714285714285
2017-09-22,90.42,1.12,80.73214285714285
2017-09-25,89.39,1.12,79.8125
2017-09-26,89.87,1.12,80.24107142857143
2017-09-27,91.68,1.12,81.85714285714286
2017-09-28,91.93,1.12,82.08035714285714
2017-09-29,91.93,1.12,82.08035714285714
2017-10-02,92.5,1.12,82.58928571428571
2017-10-03,92.39,1.12,82.49107142857142
2017-10-04,91.66,1.12,81.83928571428571
2017-10-05,92.97,1.12,83.00892857142857
2017-10-06,93.27,1.12,83.27678571428571
2017-10-09,92.65,1.12,82.72321428571428
2017-10-10,93.27,1.12,83.27678571428571
2017-10-11,93.73,1.12,83.6875
2017-10-12,93.35,1.12,83.34821428571428
2017-10-13,92.99,1.12,83.02678571428571
2017-10-16,91.92,1.12,82.07142857142857
2017-10-17,91.1,1.12,81.33928571428571
2017-10-18,94.58,1.12,84.44642857142856
2017-10-19,94.98,1.12,84.80357142857143
2017-10-20,95.27,1.12,85.06249999999999
2017-10-23,95.41,1.12,85.18749999999999
2017-10-24,96.45,1.12,86.11607142857142
2017-10-25,94.76,1.12,84.60714285714285
2017-10-26,95.52,1.21,78.94214876033058
2017-10-27,94.71,1.21,78.27272727272727
2017-10-30,94.65,1.21,78.22314049586778
2017-10-31,93.52,1.21,77.2892561983471
2017-11-01,93.41,1.21,77.19834710743801
2017-11-02,94.01,1.21,77.69421487603306
2017-11-03,94.39,1.21,78.00826446280992
2017-11-06,94.22,1.21,77.86776859504133
2017-11-07,92.41,1.21,76.37190082644628
2017-11-08,92.87,1.21,76.75206611570249
2017-11-09,92.16,1.21,76.16528925619835
2017-11-10,92.51,1.21,76.45454545454547
2017-11-13,92.46,1.21,76.41322314049586
2017-11-14,92.64,1.21,76.56198347107438
2017-11-15,93.28,1.21,77.0909090909091
2017-11-16,93.71,1.21,77.44628099173553
2017-11-17,94.07,1.21,77.74380165289256
2017-11-20,94.43,1.21,78.0413223140496
2017-11-21,94.46,1.21,78.06611570247934
2017-11-22,94.39,1.21,78.00826446280992
2017-11-24,94.26,1.21,77.900826446281
2017-11-27,94.11,1.21,77.77685950413223
2017-11-28,96.29,1.21,79.57851239669422
2017-11-29,98.24,1.21,81.19008264462809
2017-11-30,97.78,1.21,80.80991735537191
2017-12-01,97.66,1.21,80.7107438016529
2017-12-04,98.95,1.21,81.77685950413223
2017-12-05,96.95,1.21,80.12396694214877
2017-12-06,96.5,1.21,79.75206611570248
2017-12-07,97.32,1.21,80.4297520661157
2017-12-08,97.73,1.21,80.76859504132231
2017-12-11,97.56,1.21,80.62809917355372
2017-12-12,98.55,1.21,81.44628099173553
2017-12-13,97.48,1.21,80.56198347107438
2017-12-14,96.59,1.21,79.82644628099175
2017-12-15,97.85,1.21,80.86776859504133
2017-12-18,98.59,1.21,81.47933884297521
2017-12-19,98.02,1.21,81.00826446280992
2017-12-20,98.44,1.21,81.35537190082644
2017-12-21,100.05,1.21,82.68595041322314
2017-12-22,98.98,1.21,81.80165289256199
2017-12-26,98.7,1.21,81.5702479338843
2017-12-27,98.68,1.21,81.55371900826447
2017-12-28,100.32,1.21,82.9090909090909
2017-12-29,99.89,1.21,82.55371900826447
2018-01-02,99.46,1.21,82.19834710743801
2018-01-03,100.05,1.21,82.68595041322314
2018-01-04,101.55,1.21,83.92561983471074
2018-01-05,102.0,1.21,84.29752066115702
2018-01-08,102.5,1.21,84.7107438016529
2018-01-09,104.26,1.21,86.16528925619835
2018-01-10,105.76,1.21,87.40495867768595
2018-01-11,105.95,1.21,87.56198347107438
2018-01-12,107.26,1.21,88.64462809917356
2018-01-16,106.61,1.21,88.10743801652893
2018-01-17,106.89,1.21,88.33884297520662
2018-01-18,105.38,1.21,87.0909090909091
2018-01-19,106.49,1.21,88.00826446280992
2018-01-22,107.43,1.21,88.78512396694215
2018-01-23,106.89,1.21,88.33884297520662
2018-01-24,106.17,1.21,87.74380165289257
2018-01-25,105.01,1.21,86.78512396694215
2018-01-26,106.18,1.21,87.75206611570249
2018-01-29,106.94,1.21,88.3801652892562
2018-01-30,105.69,1.21,87.34710743801654
2018-01-31,105.39,1.21,87.09917355371901
2018-02-01,106.78,1.21,88.24793388429752
2018-02-02,104.63,1.21,86.47107438016529
2018-02-05,99.74,1.21,82.4297520661157
2018-02-06,101.36,1.21,83.76859504132231
2018-02-07,100.73,1.21,83.24793388429752
2018-02-08,96.2,1.21,79.50413223140497
2018-02-09,97.38,1.21,80.47933884297521
2018-02-12,99.36,1.21,82.11570247933885
2018-02-13,99.35,1.21,82.10743801652892
2018-02-14,102.69,1.21,84.86776859504133
2018-02-15,103.87,1.21,85.84297520661157
2018-02-16,104.86,1.21,86.6611570247934
2018-02-20,104.72,1.21,86.54545454545455
2018-02-21,105.38,1.21,87.0909090909091
2018-02-22,104.12,1.21,86.04958677685951
2018-02-23,106.56,1.21,88.06611570247934
2018-02-26,108.84,1.21,89.9504132231405
2018-02-27,107.59,1.52,70.78289473684211
2018-02-28,105.87,1.52,69.65131578947368
2018-03-01,103.67,1.52,68.20394736842105
2018-03-02,104.71,1.52,68.88815789473684
2018-03-05,106.36,1.52,69.97368421052632
2018-03-06,106.72,1.52,70.21052631578947
2018-03-07,107.62,1.52,70.80263157894737
2018-03-08,107.77,1.52,70.90131578947368
2018-03-09,110.7,1.52,72.82894736842105
2018-03-12,109.51,1.52,72.04605263157895
2018-03-13,108.55,1.52,71.41447368421052
2018-03-14,106.49,1.52,70.05921052631578
