date,AZO,AZO_EPS,PE Ratio
2015-10-22,761.59,9.74,78.19199178644764
2015-10-23,762.24,9.74,78.25872689938399
2015-10-26,768.07,12.96,59.26466049382716
2015-10-27,763.26,12.96,58.89351851851851
2015-10-28,778.06,12.96,60.03549382716049
2015-10-29,783.23,12.96,60.43441358024691
2015-10-30,784.41,12.96,60.525462962962955
2015-11-02,785.26,12.96,60.591049382716044
2015-11-03,791.49,12.96,61.07175925925925
2015-11-04,788.75,12.96,60.860339506172835
2015-11-05,795.39,12.96,61.37268518518518
2015-11-06,797.29,12.96,61.519290123456784
2015-11-09,783.48,12.96,60.4537037037037
2015-11-10,789.65,12.96,60.92978395061728
2015-11-11,787.28,12.96,60.746913580246904
2015-11-12,775.21,12.96,59.81558641975308
2015-11-13,755.25,12.96,58.27546296296296
2015-11-16,775.54,12.96,59.841049382716044
2015-11-17,773.0,12.96,59.645061728395056
2015-11-18,783.35,12.96,60.44367283950617
2015-11-19,779.06,12.96,60.112654320987644
2015-11-20,783.82,12.96,60.47993827160494
2015-11-23,781.45,12.96,60.29706790123457
2015-11-24,779.66,12.96,60.15895061728394
2015-11-25,786.09,12.96,60.65509259259259
2015-11-27,785.96,12.96,60.64506172839506
2015-11-30,783.77,12.96,60.476080246913575
2015-12-01,779.24,12.96,60.12654320987654
2015-12-02,769.13,12.96,59.34645061728395
2015-12-03,757.37,12.96,58.43904320987654
2015-12-04,760.99,12.96,58.71836419753086
2015-12-07,752.17,12.96,58.0378086419753
2015-12-08,796.09,12.96,61.426697530864196
2015-12-09,783.81,12.96,60.47916666666666
2015-12-10,777.69,12.96,60.00694444444444
2015-12-11,755.88,12.96,58.32407407407407
2015-12-14,760.5,12.96,58.68055555555555
2015-12-15,761.3,12.96,58.74228395061728
2015-12-16,764.69,8.46,90.38888888888889
2015-12-17,755.31,8.46,89.28014184397162
2015-12-18,741.88,8.46,87.69267139479905
2015-12-21,742.95,8.46,87.81914893617021
2015-12-22,744.82,8.46,88.0401891252955
2015-12-23,744.35,8.46,87.98463356973994
2015-12-24,740.56,8.46,87.53664302600471
2015-12-28,741.87,8.46,87.69148936170212
2015-12-29,749.18,8.46,88.55555555555554
2015-12-30,750.17,8.46,88.6725768321513
2015-12-31,741.91,8.46,87.69621749408982
2016-01-04,735.48,8.46,86.93617021276594
2016-01-05,738.86,8.46,87.33569739952718
2016-01-06,729.2,8.46,86.19385342789597
2016-01-07,735.96,8.46,86.99290780141844
2016-01-08,712.06,8.46,84.16784869976358
2016-01-11,718.69,8.46,84.951536643026
2016-01-12,728.99,8.46,86.1690307328605
2016-01-13,704.2,8.46,83.2387706855792
2016-01-14,712.61,8.46,84.23286052009456
2016-01-15,704.74,8.46,83.30260047281322
2016-01-19,715.71,8.46,84.59929078014184
2016-01-20,713.66,8.46,84.35697399527186
2016-01-21,717.73,8.46,84.83806146572104
2016-01-22,728.32,8.46,86.08983451536643
2016-01-25,728.52,8.46,86.11347517730495
2016-01-26,743.59,8.46,87.89479905437352
2016-01-27,744.29,8.46,87.97754137115838
2016-01-28,747.55,8.46,88.3628841607565
2016-01-29,767.39,8.46,90.7080378250591
2016-02-01,768.55,8.46,90.84515366430259
2016-02-02,763.6,8.46,90.26004728132386
2016-02-03,751.9,8.46,88.87706855791961
2016-02-04,747.87,8.46,88.40070921985814
2016-02-05,727.35,8.46,85.97517730496453
2016-02-08,695.46,8.46,82.20567375886525
2016-02-09,697.58,8.46,82.45626477541371
2016-02-10,697.17,8.46,82.4078014184397
2016-02-11,712.75,8.46,84.24940898345153
2016-02-12,729.62,8.46,86.2434988179669
2016-02-16,757.69,8.46,89.5614657210402
2016-02-17,754.18,8.46,89.1465721040189
2016-02-18,748.51,8.46,88.47635933806146
2016-02-19,759.91,8.46,89.8238770685579
2016-02-22,764.9,8.46,90.41371158392434
2016-02-23,764.28,8.46,90.34042553191487
2016-02-24,777.83,8.46,91.94208037825058
2016-02-25,785.15,8.46,92.80732860520094
2016-02-26,781.64,8.46,92.39243498817966
2016-02-29,774.57,8.46,91.55673758865248
2016-03-01,790.56,8.46,93.44680851063828
2016-03-02,780.89,8.46,92.30378250591015
2016-03-03,782.49,8.46,92.49290780141843
2016-03-04,777.62,8.46,91.91725768321513
2016-03-07,770.95,8.46,91.12884160756501
2016-03-08,765.05,8.46,90.43144208037823
2016-03-09,776.29,8.46,91.76004728132386
2016-03-10,788.36,8.46,93.18676122931441
2016-03-11,797.02,8.46,94.21040189125294
2016-03-14,796.61,8.46,94.16193853427895
2016-03-15,793.87,8.46,93.83806146572103
2016-03-16,792.52,8.46,93.67848699763593
2016-03-17,784.71,8.46,92.75531914893617
2016-03-18,780.21,8.46,92.22340425531914
2016-03-21,786.58,8.46,92.97635933806146
2016-03-22,785.99,7.59,103.55599472990778
2016-03-23,805.29,7.59,106.09881422924902
2016-03-24,803.06,7.59,105.80500658761528
2016-03-28,799.79,7.59,105.3741765480896
2016-03-29,798.04,7.59,105.14361001317523
2016-03-30,802.52,7.59,105.733860342556
2016-03-31,796.69,7.59,104.96574440052702
2016-04-01,805.4,7.59,106.1133069828722
2016-04-04,792.95,7.59,104.47299077733861
2016-04-05,787.6,7.59,103.76811594202898
2016-04-06,788.74,7.59,103.91831357048748
2016-04-07,785.13,7.59,103.44268774703558
2016-04-08,783.93,7.59,103.28458498023716
2016-04-11,773.88,7.59,101.96047430830039
2016-04-12,777.04,7.59,102.37681159420289
2016-04-13,777.45,7.59,102.4308300395257
2016-04-14,778.14,7.59,102.52173913043478
2016-04-15,779.78,7.59,102.73781291172595
2016-04-18,783.22,7.59,103.19104084321476
2016-04-19,777.43,7.59,102.42819499341238
2016-04-20,777.05,7.59,102.37812911725955
2016-04-21,766.55,7.59,100.99472990777338
2016-04-22,771.07,7.59,101.59025032938078
2016-04-25,774.65,7.59,102.06192358366272
2016-04-26,778.79,7.59,102.60737812911725
2016-04-27,780.27,7.59,102.80237154150197
2016-04-28,767.47,7.59,101.11594202898551
2016-04-29,765.23,7.59,100.82081686429513
2016-05-02,774.98,7.59,102.10540184453228
2016-05-03,784.58,7.59,103.37022397891964
2016-05-04,785.42,7.59,103.48089591567852
2016-05-05,774.04,7.59,101.98155467720684
2016-05-06,776.21,7.59,102.26745718050067
2016-05-09,783.72,7.59,103.25691699604744
2016-05-10,788.8,7.59,103.9262187088274
2016-05-11,769.29,7.59,101.35573122529644
2016-05-12,780.81,7.59,102.87351778656127
2016-05-13,769.44,7.59,101.37549407114625
2016-05-16,779.13,7.59,102.65217391304348
2016-05-17,761.38,7.59,100.31357048748353
2016-05-18,760.86,7.59,100.24505928853755
2016-05-19,756.52,7.59,99.67325428194994
2016-05-20,761.56,7.59,100.33728590250328
2016-05-23,742.08,7.59,97.7707509881423
2016-05-24,760.42,7.59,100.1870882740448
2016-05-25,767.63,7.59,101.13702239789197
2016-05-26,767.38,7.59,101.10408432147563
2016-05-27,765.75,7.59,100.88932806324111
2016-05-31,762.2,7.59,100.42160737812912
2016-06-01,760.75,7.59,100.23056653491436
2016-06-02,768.59,7.59,101.2635046113307
2016-06-03,761.31,7.59,100.30434782608695
2016-06-06,756.12,7.59,99.6205533596838
2016-06-07,760.84,7.59,100.24242424242425
2016-06-08,760.58,7.59,100.20816864295126
2016-06-09,760.07,7.59,100.14097496706194
2016-06-10,754.15,7.59,99.36100131752306
2016-06-13,751.14,7.59,98.96442687747036
2016-06-14,748.38,7.59,98.600790513834
2016-06-15,747.69,10.95,68.28219178082193
2016-06-16,751.31,10.95,68.61278538812785
2016-06-17,745.83,10.95,68.1123287671233
2016-06-20,752.06,10.95,68.68127853881279
2016-06-21,748.74,10.95,68.37808219178083
2016-06-22,756.3,10.95,69.06849315068493
2016-06-23,762.77,10.95,69.6593607305936
2016-06-24,769.92,10.95,70.31232876712329
2016-06-27,767.65,10.95,70.10502283105023
2016-06-28,790.46,10.95,72.18812785388128
2016-06-29,792.82,10.95,72.40365296803654
2016-06-30,793.84,10.95,72.49680365296804
2016-07-01,798.72,10.95,72.94246575342467
2016-07-05,803.36,10.95,73.3662100456621
2016-07-06,805.56,10.95,73.56712328767124
2016-07-07,799.66,10.95,73.0283105022831
2016-07-08,815.02,10.95,74.43105022831051
2016-07-11,809.72,10.95,73.94703196347032
2016-07-12,801.08,10.95,73.15799086757991
2016-07-13,801.31,10.95,73.17899543378995
2016-07-14,805.18,10.95,73.5324200913242
2016-07-15,799.14,10.95,72.98082191780823
2016-07-18,796.38,10.95,72.72876712328768
2016-07-19,795.66,10.95,72.66301369863014
2016-07-20,800.04,10.95,73.06301369863014
2016-07-21,792.63,10.95,72.38630136986302
2016-07-22,794.53,10.95,72.55981735159817
2016-07-25,798.46,10.95,72.91872146118722
2016-07-26,800.44,10.95,73.09954337899545
2016-07-27,790.32,10.95,72.17534246575343
2016-07-28,815.98,10.95,74.51872146118723
2016-07-29,813.97,10.95,74.33515981735161
2016-08-01,811.78,10.95,74.1351598173516
2016-08-02,802.53,10.95,73.29041095890412
2016-08-03,804.91,10.95,73.50776255707763
2016-08-04,808.24,10.95,73.81187214611873
2016-08-05,806.29,10.95,73.6337899543379
2016-08-08,801.26,10.95,73.1744292237443
2016-08-09,798.0,10.95,72.87671232876713
2016-08-10,803.45,10.95,73.3744292237443
2016-08-11,801.24,10.95,73.17260273972603
2016-08-12,795.86,10.95,72.68127853881279
2016-08-15,794.36,10.95,72.54429223744293
2016-08-16,789.54,10.95,72.1041095890411
2016-08-17,786.26,10.95,71.80456621004566
2016-08-18,788.36,10.95,71.99634703196348
2016-08-19,793.9,10.95,72.50228310502284
2016-08-22,790.67,10.95,72.20730593607306
2016-08-23,788.88,10.95,72.04383561643836
2016-08-24,777.12,10.95,70.96986301369863
2016-08-25,773.05,10.95,70.59817351598174
2016-08-26,753.47,10.95,68.81004566210046
2016-08-29,750.85,10.95,68.57077625570777
2016-08-30,741.86,10.95,67.74977168949772
2016-08-31,741.8,10.95,67.74429223744292
2016-09-01,744.77,10.95,68.01552511415525
2016-09-02,739.73,10.95,67.55525114155252
2016-09-06,737.26,10.95,67.32968036529681
2016-09-07,732.12,10.95,66.86027397260274
2016-09-08,729.38,10.95,66.61004566210046
2016-09-09,722.44,10.95,65.97625570776256
2016-09-12,740.38,10.95,67.61461187214613
2016-09-13,744.15,10.95,67.95890410958904
2016-09-14,739.21,10.95,67.50776255707763
2016-09-15,739.11,10.95,67.4986301369863
2016-09-16,735.52,10.95,67.17077625570776
2016-09-19,746.35,10.95,68.15981735159818
2016-09-20,744.06,10.95,67.95068493150684
2016-09-21,751.45,10.95,68.62557077625571
2016-09-22,748.23,10.95,68.33150684931508
2016-09-23,744.85,10.95,68.02283105022832
2016-09-26,758.88,10.95,69.3041095890411
2016-09-27,779.61,10.95,71.1972602739726
2016-09-28,767.15,10.95,70.05936073059361
2016-09-29,765.76,10.95,69.9324200913242
2016-09-30,768.34,10.95,70.16803652968038
2016-10-03,760.71,10.95,69.47123287671234
2016-10-04,758.54,10.95,69.2730593607306
2016-10-05,759.44,10.95,69.35525114155251
2016-10-06,761.93,10.95,69.58264840182649
2016-10-07,760.34,10.95,69.43744292237443
2016-10-10,764.44,10.95,69.81187214611873
2016-10-11,760.61,10.95,69.46210045662102
2016-10-12,762.22,10.95,69.60913242009133
2016-10-13,767.86,10.95,70.12420091324202
2016-10-14,763.51,10.95,69.72694063926942
2016-10-17,754.95,10.95,68.94520547945206
2016-10-18,753.8,10.95,68.84018264840182
2016-10-19,750.44,10.95,68.53333333333335
2016-10-20,746.27,10.95,68.15251141552511
2016-10-21,746.98,10.95,68.21735159817352
2016-10-24,752.94,14.52,51.855371900826455
2016-10-25,750.39,14.52,51.679752066115704
2016-10-26,751.56,14.52,51.760330578512395
2016-10-27,726.37,14.52,50.02548209366391
2016-10-28,735.37,14.52,50.64531680440771
2016-10-31,742.16,14.52,51.112947658402206
2016-11-01,734.45,14.52,50.58195592286502
2016-11-02,738.03,14.52,50.828512396694215
2016-11-03,738.87,14.52,50.88636363636364
2016-11-04,731.65,14.52,50.38911845730028
2016-11-07,732.87,14.52,50.47314049586777
2016-11-08,731.88,14.52,50.404958677685954
2016-11-09,740.85,14.52,51.02272727272727
2016-11-10,746.28,14.52,51.396694214876035
2016-11-11,750.35,14.52,51.67699724517907
2016-11-14,729.36,14.52,50.231404958677686
2016-11-15,744.8,14.52,51.294765840220386
2016-11-16,751.95,14.52,51.787190082644635
2016-11-17,773.12,14.52,53.24517906336089
2016-11-18,755.24,14.52,52.0137741046832
2016-11-21,777.9,14.52,53.574380165289256
2016-11-22,793.79,14.52,54.66873278236915
2016-11-23,798.05,14.52,54.96212121212121
2016-11-25,797.96,14.52,54.955922865013775
2016-11-28,793.9,14.52,54.676308539944905
2016-11-29,790.24,14.52,54.42424242424243
2016-11-30,783.18,14.52,53.938016528925615
2016-12-01,780.76,14.52,53.77134986225895
2016-12-02,783.74,14.52,53.97658402203857
2016-12-05,776.42,14.52,53.472451790633606
2016-12-06,779.81,14.52,53.705922865013775
2016-12-07,809.87,14.52,55.77617079889807
2016-12-08,807.71,14.52,55.62741046831956
2016-12-09,803.1,14.52,55.3099173553719
2016-12-12,802.37,14.52,55.25964187327824
2016-12-13,803.0,14.52,55.303030303030305
2016-12-14,788.96,9.61,82.09781477627472
2016-12-15,795.57,9.61,82.7856399583767
2016-12-16,794.72,9.61,82.69719042663893
2016-12-19,798.69,9.61,83.11030176899065
2016-12-20,807.32,9.61,84.00832466181062
2016-12-21,803.62,9.61,83.62330905306972
2016-12-22,799.61,9.61,83.2060353798127
2016-12-23,795.82,9.61,82.81165452653487
2016-12-27,803.57,9.61,83.6181061394381
2016-12-28,795.89,9.61,82.81893860561915
2016-12-29,798.49,9.61,83.08949011446411
2016-12-30,789.79,9.61,82.18418314255983
2017-01-03,791.46,9.61,82.35796045785641
2017-01-04,793.04,9.61,82.52237252861603
2017-01-05,792.0,9.61,82.41415192507804
2017-01-06,792.91,9.61,82.50884495317378
2017-01-09,790.34,9.61,82.24141519250782
2017-01-10,793.68,9.61,82.58896982310094
2017-01-11,792.0,9.61,82.41415192507804
2017-01-12,790.27,9.61,82.23413111342352
2017-01-13,779.81,9.61,81.14568158168575
2017-01-17,782.29,9.61,81.40374609781477
2017-01-18,778.3,9.61,80.98855359001041
2017-01-19,769.9,9.61,80.11446409989594
2017-01-20,770.02,9.61,80.12695109261186
2017-01-23,739.35,9.61,76.93548387096774
2017-01-24,738.43,9.61,76.83975026014568
2017-01-25,735.0,9.61,76.48283038501562
2017-01-26,729.89,9.61,75.95109261186265
2017-01-27,730.0,9.61,75.96253902185224
2017-01-30,724.41,9.61,75.38085327783558
2017-01-31,724.98,9.61,75.44016649323622
2017-02-01,714.99,9.61,74.4006243496358
2017-02-02,725.43,9.61,75.48699271592092
2017-02-03,724.72,9.61,75.41311134235173
2017-02-06,720.49,9.61,74.9729448491155
2017-02-07,721.66,9.61,75.09469302809573
2017-02-08,741.06,9.61,77.11342351716961
2017-02-09,745.94,9.61,77.62122788761708
2017-02-10,740.65,9.61,77.07075962539022
2017-02-13,736.09,9.61,76.59625390218523
2017-02-14,735.79,9.61,76.56503642039542
2017-02-15,739.5,9.61,76.95109261186265
2017-02-16,737.36,9.61,76.72840790842872
2017-02-17,741.05,9.61,77.11238293444329
2017-02-21,740.66,9.61,77.07180020811654
2017-02-22,735.33,9.61,76.5171696149844
2017-02-23,727.22,9.61,75.67325702393342
2017-02-24,732.75,9.61,76.2486992715921
2017-02-27,740.85,9.61,77.09157127991676
2017-02-28,736.55,9.61,76.64412070759626
2017-03-01,738.97,9.61,76.89594172736733
2017-03-02,733.53,9.61,76.32986472424558
2017-03-03,725.24,9.61,75.46722164412071
2017-03-06,723.91,9.61,75.32882414151925
2017-03-07,712.72,9.61,74.16441207075964
2017-03-08,717.67,9.61,74.67950052029137
2017-03-09,715.93,9.61,74.49843912591051
2017-03-10,717.03,9.61,74.61290322580645
2017-03-13,728.55,9.61,75.81165452653487
2017-03-14,728.99,9.61,75.85744016649325
2017-03-15,716.29,9.61,74.53590010405827
2017-03-16,721.85,9.61,75.11446409989595
2017-03-17,730.77,9.61,76.0426638917794
2017-03-20,729.79,9.61,75.94068678459938
2017-03-21,725.21,8.29,87.48009650180943
2017-03-22,725.35,8.29,87.49698431845599
2017-03-23,725.5,8.29,87.51507840772015
2017-03-24,721.16,8.29,86.99155609167673
2017-03-27,714.16,8.29,86.14716525934861
2017-03-28,716.99,8.29,86.4885404101327
2017-03-29,722.46,8.29,87.14837153196623
2017-03-30,719.08,8.29,86.74065138721352
2017-03-31,723.05,8.29,87.21954161640531
2017-04-03,700.69,8.29,84.52231604342583
2017-04-04,696.67,8.29,84.03739445114596
2017-04-05,703.03,8.29,84.80458383594693
2017-04-06,702.29,8.29,84.71531966224367
2017-04-07,700.44,8.29,84.49215922798554
2017-04-10,703.64,8.29,84.87816646562123
2017-04-11,700.59,8.29,84.5102533172497
2017-04-12,693.34,8.29,83.63570566948131
2017-04-13,688.46,8.29,83.04704463208687
2017-04-17,687.61,8.29,82.94451145958988
2017-04-18,689.07,8.29,83.12062726176117
2017-04-19,697.57,8.29,84.14595898673102
2017-04-20,706.3,8.29,85.19903498190591
2017-04-21,707.79,8.29,85.37876960193005
2017-04-24,722.45,8.29,87.14716525934863
2017-04-25,712.06,8.29,85.89384800965018
2017-04-26,715.12,8.29,86.26296743063934
2017-04-27,703.9,8.29,84.90952955367914
2017-04-28,692.19,8.29,83.49698431845599
2017-05-01,682.99,8.29,82.38721351025333
2017-05-02,688.94,8.29,83.10494571773222
2017-05-03,697.18,8.29,84.09891435464415
2017-05-04,704.58,8.29,84.99155609167673
2017-05-05,705.31,8.29,85.07961399276236
2017-05-08,709.98,8.29,85.64294330518699
2017-05-09,707.05,8.29,85.28950542822679
2017-05-10,698.03,8.29,84.20144752714114
2017-05-11,693.85,8.29,83.6972255729795
2017-05-12,680.72,8.29,82.1133896260555
2017-05-15,681.01,8.29,82.14837153196623
2017-05-16,669.83,8.29,80.7997587454765
2017-05-17,664.05,8.29,80.10253317249699
2017-05-18,673.79,8.29,81.27744270205066
2017-05-19,673.65,8.29,81.2605548854041
2017-05-22,659.49,8.29,79.55247285886611
2017-05-23,581.4,8.29,70.13268998793728
2017-05-24,590.99,8.29,71.28950542822679
2017-05-25,607.34,8.29,73.26176115802173
2017-05-26,615.62,8.29,74.2605548854041
2017-05-30,612.98,8.29,73.94209891435466
2017-05-31,605.92,8.29,73.09047044632086
2017-06-01,623.98,8.29,75.26899879372739
2017-06-02,621.7,8.29,74.99396863691196
2017-06-05,617.07,8.29,74.43546441495779
2017-06-06,603.88,8.29,72.84439083232812
2017-06-07,606.77,8.29,73.19300361881785
2017-06-08,598.96,8.29,72.25090470446322
2017-06-09,606.36,8.29,73.14354644149579
2017-06-12,612.02,8.29,73.82629674306393
2017-06-13,612.08,8.29,73.83353437876961
2017-06-14,608.38,11.67,52.13196229648672
2017-06-15,613.01,11.67,52.528706083976004
2017-06-16,593.81,11.67,50.8834618680377
2017-06-19,596.86,11.67,51.144815766923735
2017-06-20,585.2,11.67,50.145672664952876
2017-06-21,574.01,11.67,49.186803770351325
2017-06-22,579.63,11.67,49.66838046272493
2017-06-23,574.98,11.67,49.26992287917738
2017-06-26,579.61,11.67,49.66666666666667
2017-06-27,578.77,11.67,49.594687232219364
2017-06-28,569.02,11.67,48.759211653813196
2017-06-29,559.67,11.67,47.9580119965724
2017-06-30,570.46,11.67,48.88260497000857
2017-07-03,571.71,11.67,48.98971722365039
2017-07-05,516.83,11.67,44.28706083976007
2017-07-06,507.48,11.67,43.48586118251928
2017-07-07,501.39,11.67,42.96401028277635
2017-07-10,507.54,11.67,43.49100257069409
2017-07-11,499.57,11.67,42.80805484147386
2017-07-12,493.15,11.67,42.25792630676949
2017-07-13,506.81,11.67,43.42844901456726
2017-07-14,506.31,11.67,43.38560411311054
2017-07-17,503.66,11.67,43.15852613538989
2017-07-18,495.69,11.67,42.47557840616967
2017-07-19,493.44,11.67,42.282776349614394
2017-07-20,502.56,11.67,43.06426735218509
2017-07-21,511.46,11.67,43.826906598114824
2017-07-24,498.25,11.67,42.694944301628105
2017-07-25,511.01,11.67,43.78834618680377
2017-07-26,515.97,11.67,44.213367609254504
2017-07-27,529.01,11.67,45.33076263924593
2017-07-28,526.92,11.67,45.15167095115681
2017-07-31,539.82,11.67,46.257069408740364
2017-08-01,547.86,11.67,46.94601542416453
2017-08-02,542.89,11.67,46.52013710368466
2017-08-03,529.29,11.67,45.354755784061695
2017-08-04,536.82,11.67,46.00000000000001
2017-08-07,541.66,11.67,46.414738646101114
2017-08-08,530.97,11.67,45.4987146529563
2017-08-09,533.16,11.67,45.68637532133676
2017-08-10,525.52,11.67,45.03170522707798
2017-08-11,533.94,11.67,45.75321336760926
2017-08-14,525.32,11.67,45.01456726649529
2017-08-15,516.13,11.67,44.227077977720654
2017-08-16,524.59,11.67,44.95201371036847
2017-08-17,515.56,11.67,44.17823479005998
2017-08-18,510.19,11.67,43.71808054841474
2017-08-21,517.51,11.67,44.34532990574122
2017-08-22,519.13,11.67,44.48414738646101
2017-08-23,513.34,11.67,43.98800342759212
2017-08-24,511.63,11.67,43.84147386461011
2017-08-25,528.95,11.67,45.32562125107113
2017-08-28,525.4,11.67,45.02142245072836
2017-08-29,522.38,11.67,44.76263924592973
2017-08-30,529.53,11.67,45.375321336760926
2017-08-31,528.44,11.67,45.28191945158527
2017-09-01,538.77,11.67,46.167095115681235
2017-09-05,540.0,11.67,46.27249357326478
2017-09-06,540.65,11.67,46.32819194515852
2017-09-07,541.16,11.67,46.37189374464438
2017-09-08,540.51,11.67,46.31619537275064
2017-09-11,540.32,11.67,46.29991431019709
2017-09-12,551.55,11.67,47.26221079691516
2017-09-13,569.34,11.67,48.7866323907455
2017-09-14,563.56,11.67,48.29134532990574
2017-09-15,569.89,11.67,48.8337617823479
2017-09-18,563.4,11.67,48.27763496143959
2017-09-19,535.19,11.67,45.86032562125108
2017-09-20,543.58,11.67,46.579263067694946
2017-09-21,553.49,11.67,47.42844901456727
2017-09-22,574.03,11.67,49.188517566409594
2017-09-25,583.48,11.67,49.99828620394173
2017-09-26,587.13,11.67,50.311053984575835
2017-09-27,588.28,11.67,50.40959725792631
2017-09-28,587.29,11.67,50.324764353041985
2017-09-29,595.11,11.67,50.994858611825194
2017-10-02,597.62,11.67,51.20994001713796
2017-10-03,599.55,11.67,51.37532133676092
2017-10-04,595.24,11.67,51.00599828620394
2017-10-05,599.83,11.67,51.399314481576695
2017-10-06,601.49,11.67,51.54155955441303
2017-10-09,592.04,11.67,50.73179091688089
2017-10-10,587.57,11.67,50.34875749785776
2017-10-11,588.56,11.67,50.43359040274207
2017-10-12,589.75,11.67,50.53556126820909
2017-10-13,599.16,11.67,51.34190231362468
2017-10-16,598.55,11.67,51.28963153384747
2017-10-17,607.87,11.67,52.08826049700086
2017-10-18,606.31,11.67,51.954584404455865
2017-10-19,595.27,11.67,51.008568980291344
2017-10-20,590.06,11.67,50.56212510711225
2017-10-23,589.0,11.67,50.471293916023996
2017-10-24,585.83,11.67,50.19965724078835
2017-10-25,587.4,15.48,37.945736434108525
2017-10-26,590.89,15.48,38.17118863049095
2017-10-27,583.17,15.48,37.672480620155035
2017-10-30,590.15,15.48,38.1233850129199
2017-10-31,589.5,15.48,38.081395348837205
2017-11-01,584.88,15.48,37.78294573643411
2017-11-02,602.7,15.48,38.934108527131784
2017-11-03,606.41,15.48,39.17377260981912
2017-11-06,607.0,15.48,39.21188630490956
2017-11-07,603.56,15.48,38.989664082687334
2017-11-08,596.03,15.48,38.503229974160206
2017-11-09,605.97,15.48,39.145348837209305
2017-11-10,598.06,15.48,38.6343669250646
2017-11-13,595.26,15.48,38.45348837209302
2017-11-14,607.63,15.48,39.252583979328165
2017-11-15,609.14,15.48,39.35012919896641
2017-11-16,618.59,15.48,39.96059431524548
2017-11-17,629.43,15.48,40.66085271317829
2017-11-20,634.65,15.48,40.998062015503876
2017-11-21,632.4,15.48,40.85271317829457
2017-11-22,638.24,15.48,41.229974160206716
2017-11-24,632.98,15.48,40.89018087855297
2017-11-27,637.95,15.48,41.21124031007752
2017-11-28,664.22,15.48,42.90826873385013
2017-11-29,688.92,15.48,44.50387596899225
2017-11-30,686.76,15.48,44.36434108527131
2017-12-01,678.4,15.48,43.82428940568475
2017-12-04,709.77,15.48,45.85077519379845
2017-12-05,712.76,15.48,46.04392764857881
2017-12-06,698.65,15.48,45.132428940568474
2017-12-07,702.34,15.48,45.37080103359173
2017-12-08,721.89,15.48,46.633720930232556
2017-12-11,708.61,15.48,45.775839793281655
2017-12-12,711.05,15.48,45.933462532299735
2017-12-13,708.21,15.48,45.75
2017-12-14,701.23,15.48,45.299095607235145
2017-12-15,697.06,15.48,45.029715762273895
2017-12-18,704.4,15.48,45.50387596899225
2017-12-19,701.01,10.17,68.929203539823
2017-12-20,700.9,10.17,68.91838741396263
2017-12-21,705.91,10.17,69.4110127826942
2017-12-22,710.09,10.17,69.8220255653884
2017-12-26,714.48,10.17,70.25368731563422
2017-12-27,707.0,10.17,69.5181907571288
2017-12-28,718.38,10.17,70.63716814159292
2017-12-29,711.37,10.17,69.94788593903638
2018-01-02,736.54,10.17,72.4228121927237
2018-01-03,749.43,10.17,73.69026548672566
2018-01-04,761.26,10.17,74.8534906588004
2018-01-05,775.5,10.17,76.25368731563422
2018-01-08,766.48,10.17,75.36676499508359
2018-01-09,770.95,10.17,75.80629301868241
2018-01-10,767.78,10.17,75.49459193706981
2018-01-11,773.31,10.17,76.03834808259586
2018-01-12,787.93,10.17,77.47590953785644
2018-01-16,781.02,10.17,76.79646017699115
2018-01-17,788.06,10.17,77.48869223205506
2018-01-18,784.79,10.17,77.16715830875123
2018-01-19,793.8,10.17,78.05309734513274
2018-01-22,788.7,10.17,77.55162241887906
2018-01-23,786.37,10.17,77.32251720747296
2018-01-24,793.36,10.17,78.00983284169125
2018-01-25,786.3,10.17,77.31563421828908
2018-01-26,796.95,10.17,78.36283185840709
2018-01-29,786.71,10.17,77.35594886922321
2018-01-30,776.67,10.17,76.36873156342183
2018-01-31,765.44,10.17,75.2645034414946
2018-02-01,764.38,10.17,75.16027531956736
2018-02-02,750.58,10.17,73.80334316617503
2018-02-05,731.59,10.17,71.93608652900689
2018-02-06,745.07,10.17,73.26155358898723
2018-02-07,728.33,10.17,71.61553588987218
2018-02-08,718.57,10.17,70.6558505408063
2018-02-09,723.5,10.17,71.14060963618486
2018-02-12,730.2,10.17,71.79941002949853
2018-02-13,711.88,10.17,69.99803343166175
2018-02-14,720.84,10.17,70.87905604719765
2018-02-15,724.6,10.17,71.24877089478859
2018-02-16,714.05,10.17,70.21140609636184
2018-02-20,713.23,10.17,70.13077679449361
2018-02-21,719.49,10.17,70.74631268436578
2018-02-22,716.88,10.17,70.4896755162242
2018-02-23,725.0,10.17,71.28810226155359
2018-02-26,735.9,10.17,72.3598820058997
2018-02-27,654.47,10.17,64.35299901671583
2018-02-28,664.72,10.17,65.36086529006883
2018-03-01,662.0,10.17,65.09341199606686
2018-03-02,662.86,10.17,65.1779744346116
2018-03-05,655.75,10.17,64.47885939036381
2018-03-06,664.72,10.17,65.36086529006883
2018-03-07,656.77,10.17,64.57915437561455
2018-03-08,654.6,10.17,64.36578171091446
2018-03-09,659.4,10.17,64.83775811209439
2018-03-12,653.26,10.17,64.23402163225173
2018-03-13,650.09,10.17,63.922320550639135
2018-03-14,649.3,10.17,63.84464110127826
2018-03-15,648.93,10.17,63.80825958702064
2018-03-16,648.49,10.58,61.29395085066162
2018-03-19,651.48,10.58,61.5765595463138
2018-03-20,649.01,10.58,61.343100189035916
2018-03-21,648.12,10.58,61.25897920604915
2018-03-22,643.37,10.58,60.81001890359168
