date,PG,PG_EPS,PE Ratio
1993-12-16,13.75,,
1993-12-17,13.81,,
1993-12-20,13.88,,
1993-12-21,14.0,,
1993-12-22,14.25,,
1993-12-23,14.28,,
1993-12-27,14.56,,
1993-12-28,14.66,,
1993-12-29,14.69,,
1993-12-30,14.44,,
1993-12-31,14.25,,
1994-01-03,14.38,,
1994-01-04,14.16,,
1994-01-05,14.03,,
1994-01-06,14.22,,
1994-01-07,14.19,,
1994-01-10,14.72,,
1994-01-11,14.63,,
1994-01-12,14.63,,
1994-01-13,14.25,,
1994-01-14,14.47,,
1994-01-17,14.44,,
1994-01-18,14.44,,
1994-01-19,14.56,,
1994-01-20,14.81,,
1994-01-21,14.84,,
1994-01-24,14.56,,
1994-01-25,14.41,,
1994-01-26,14.66,,
1994-01-27,14.66,,
1994-01-28,14.94,,
1994-01-31,14.88,,
1994-02-01,14.53,,
1994-02-02,14.69,,
1994-02-03,14.75,,
1994-02-04,14.47,,
1994-02-07,14.56,,
1994-02-08,14.25,,
1994-02-09,14.81,,
1994-02-10,14.34,,
1994-02-11,14.69,,
1994-02-14,14.63,,
1994-02-15,14.72,,
1994-02-16,14.88,,
1994-02-17,14.56,,
1994-02-18,14.34,,
1994-02-22,14.75,,
1994-02-23,14.59,,
1994-02-24,14.25,,
1994-02-25,14.22,,
1994-02-28,14.38,,
1994-03-01,14.25,,
1994-03-02,14.47,,
1994-03-03,14.22,,
1994-03-04,14.22,,
1994-03-07,14.28,,
1994-03-08,14.31,,
1994-03-09,14.25,,
1994-03-10,14.09,,
1994-03-11,14.31,,
1994-03-14,14.19,,
1994-03-15,14.0,,
1994-03-16,14.09,,
1994-03-17,13.97,,
1994-03-18,14.16,,
1994-03-21,14.0,,
1994-03-22,14.0,,
1994-03-23,13.75,,
1994-03-24,13.44,,
1994-03-25,13.44,,
1994-03-28,13.56,,
1994-03-29,13.38,,
1994-03-30,13.28,,
1994-03-31,13.38,,
1994-04-04,13.13,,
1994-04-05,13.63,,
1994-04-06,13.41,,
1994-04-07,13.47,,
1994-04-08,13.56,,
1994-04-11,13.53,,
1994-04-12,13.47,,
1994-04-13,13.44,,
1994-04-14,13.72,,
1994-04-15,13.47,,
1994-04-18,13.31,,
1994-04-19,13.66,,
1994-04-20,13.94,,
1994-04-21,14.31,,
1994-04-22,14.22,,
1994-04-25,14.25,,
1994-04-26,14.16,,
1994-04-28,14.09,,
1994-04-29,14.22,,
1994-05-02,14.13,,
1994-05-03,14.13,,
1994-05-04,13.84,,
1994-05-05,13.75,,
1994-05-06,13.63,,
1994-05-09,13.38,,
1994-05-10,13.66,,
1994-05-11,13.31,,
1994-05-12,13.59,,
1994-05-13,13.59,,
1994-05-16,13.81,,
1994-05-17,14.22,,
1994-05-18,14.13,,
1994-05-19,14.13,,
1994-05-20,13.94,,
1994-05-23,13.75,,
1994-05-24,13.81,,
1994-05-25,13.88,,
1994-05-26,14.03,,
1994-05-27,14.09,,
1994-05-31,14.09,,
1994-06-01,13.84,,
1994-06-02,13.94,,
1994-06-03,14.22,,
1994-06-06,14.44,,
1994-06-07,14.63,,
1994-06-08,14.38,,
1994-06-09,14.22,,
1994-06-10,14.09,,
1994-06-13,14.03,,
1994-06-14,14.0,,
1994-06-15,13.72,,
1994-06-16,13.84,,
1994-06-17,13.91,,
1994-06-20,13.84,,
1994-06-21,13.97,,
1994-06-22,13.94,,
1994-06-23,13.78,,
1994-06-24,13.75,,
1994-06-27,13.75,,
1994-06-28,13.75,,
1994-06-29,13.66,,
1994-06-30,13.34,,
1994-07-01,13.53,,
1994-07-05,13.53,,
1994-07-06,13.63,,
1994-07-07,13.66,,
1994-07-08,13.81,,
1994-07-11,13.75,,
1994-07-12,13.59,,
1994-07-13,13.59,,
1994-07-14,13.66,,
1994-07-15,13.69,,
1994-07-18,13.59,,
1994-07-19,13.38,,
1994-07-20,13.41,,
1994-07-21,13.44,,
1994-07-22,13.47,,
1994-07-25,13.53,,
1994-07-26,13.5,,
1994-07-27,13.5,,
1994-07-28,13.78,,
1994-07-29,13.94,,
1994-08-01,13.88,,
1994-08-02,13.84,,
1994-08-03,13.75,,
1994-08-04,13.5,,
1994-08-05,13.44,,
1994-08-08,13.5,,
1994-08-09,13.38,,
1994-08-10,13.72,,
1994-08-11,13.78,,
1994-08-12,14.0,,
1994-08-15,13.97,,
1994-08-16,14.06,,
1994-08-17,14.06,,
1994-08-18,14.06,,
1994-08-19,14.03,,
1994-08-22,14.19,,
1994-08-23,14.28,,
1994-08-24,14.38,,
1994-08-25,14.47,,
1994-08-26,14.94,,
1994-08-29,14.91,,
1994-08-30,15.09,,
1994-08-31,15.22,,
1994-09-01,15.16,,
1994-09-02,15.03,,
1994-09-06,15.0,,
1994-09-07,14.94,,
1994-09-08,14.84,,
1994-09-09,14.63,,
1994-09-12,14.53,,
1994-09-13,14.63,,
1994-09-14,14.56,,
1994-09-15,15.22,,
1994-09-16,15.06,,
1994-09-19,15.16,,
1994-09-20,14.94,,
1994-09-21,14.84,,
1994-09-22,14.91,,
1994-09-23,14.72,,
1994-09-26,14.91,,
1994-09-27,14.94,,
1994-09-28,14.88,,
1994-09-29,14.84,,
1994-09-30,14.91,,
1994-10-03,14.84,,
1994-10-04,14.75,,
1994-10-05,14.72,,
1994-10-06,14.97,,
1994-10-07,14.97,,
1994-10-10,14.97,,
1994-10-11,15.59,,
1994-10-12,15.38,,
1994-10-13,15.59,,
1994-10-14,15.69,,
1994-10-17,15.78,,
1994-10-18,15.91,,
1994-10-19,16.13,,
1994-10-20,15.66,,
1994-10-21,15.59,,
1994-10-24,15.38,,
1994-10-25,15.53,,
1994-10-26,15.56,,
1994-10-27,15.69,,
1994-10-28,16.06,,
1994-10-31,15.72,,
1994-11-01,15.81,,
1994-11-02,15.72,,
1994-11-03,15.66,,
1994-11-04,15.44,,
1994-11-07,15.56,,
1994-11-08,15.75,,
1994-11-09,15.59,,
1994-11-10,15.56,,
1994-11-11,15.5,,
1994-11-14,15.88,,
1994-11-15,15.59,,
1994-11-16,15.97,,
1994-11-17,15.84,,
1994-11-18,16.03,,
1994-11-21,15.81,,
1994-11-22,15.69,,
1994-11-23,15.5,,
1994-11-25,15.63,,
1994-11-28,15.75,,
1994-11-29,15.75,,
1994-11-30,15.63,,
1994-12-01,15.34,,
1994-12-02,15.56,,
1994-12-05,15.38,,
1994-12-06,15.34,,
1994-12-07,15.28,,
1994-12-08,15.22,,
1994-12-09,15.5,,
1994-12-12,15.5,,
1994-12-13,15.59,,
1994-12-14,15.69,,
1994-12-15,15.44,,
1994-12-16,15.56,,
1994-12-19,15.59,,
1994-12-20,15.41,,
1994-12-21,15.56,,
1994-12-22,15.59,,
1994-12-23,15.56,,
1994-12-27,15.78,,
1994-12-28,15.66,,
1994-12-29,15.63,,
1994-12-30,15.5,,
1995-01-03,15.59,,
1995-01-04,15.47,,
1995-01-05,15.25,,
1995-01-06,15.28,,
1995-01-09,15.22,,
1995-01-10,15.41,,
1995-01-11,15.38,,
1995-01-12,15.53,,
1995-01-13,15.63,,
1995-01-16,15.75,,
1995-01-17,15.81,,
1995-01-18,15.47,,
1995-01-19,15.41,,
1995-01-20,15.34,,
1995-01-23,15.5,,
1995-01-24,15.47,,
1995-01-25,15.69,,
1995-01-26,15.75,,
1995-01-27,16.19,,
1995-01-30,16.44,,
1995-01-31,16.28,,
1995-02-01,15.97,,
1995-02-02,16.09,,
1995-02-03,16.25,,
1995-02-06,16.63,,
1995-02-07,16.59,,
1995-02-08,16.41,,
1995-02-09,16.38,,
1995-02-10,16.34,,
1995-02-13,16.47,,
1995-02-14,16.31,,
1995-02-15,16.31,,
1995-02-16,16.34,,
1995-02-17,16.44,,
1995-02-21,16.56,,
1995-02-22,16.44,,
1995-02-23,16.63,,
1995-02-24,16.69,,
1995-02-27,16.59,,
1995-02-28,16.63,,
1995-03-01,16.41,,
1995-03-02,16.53,,
1995-03-03,16.53,,
1995-03-06,16.63,,
1995-03-07,16.34,,
1995-03-08,16.31,,
1995-03-09,16.5,,
1995-03-10,16.81,,
1995-03-13,16.81,,
1995-03-14,17.16,,
1995-03-15,17.22,,
1995-03-16,17.13,,
1995-03-17,17.34,,
1995-03-20,17.38,,
1995-03-21,17.34,,
1995-03-22,17.34,,
1995-03-23,17.25,,
1995-03-24,17.5,,
1995-03-27,17.25,,
1995-03-28,17.16,,
1995-03-29,16.88,,
1995-03-30,16.78,,
1995-03-31,16.56,,
1995-04-03,16.5,,
1995-04-04,16.91,,
1995-04-05,16.94,,
1995-04-06,17.16,,
1995-04-07,17.19,,
1995-04-10,17.19,,
1995-04-11,16.84,,
1995-04-12,16.97,,
1995-04-13,17.0,,
1995-04-17,16.66,,
1995-04-18,16.97,,
1995-04-19,16.97,,
1995-04-20,17.16,,
1995-04-21,17.28,,
1995-04-24,17.5,,
1995-04-25,17.0,,
1995-04-26,17.13,,
1995-04-27,17.06,,
1995-04-28,17.47,,
1995-05-01,17.34,,
1995-05-02,17.47,,
1995-05-03,17.75,,
1995-05-04,17.78,,
1995-05-05,17.59,,
1995-05-08,17.91,,
1995-05-09,17.81,,
1995-05-10,17.75,,
1995-05-11,17.69,,
1995-05-12,17.34,,
1995-05-15,17.34,,
1995-05-16,17.28,,
1995-05-17,17.25,,
1995-05-18,17.0,,
1995-05-19,17.0,,
1995-05-22,17.19,,
1995-05-23,17.28,,
1995-05-24,17.25,,
1995-05-25,17.56,,
1995-05-26,17.41,,
1995-05-30,17.41,,
1995-05-31,17.97,,
1995-06-01,17.75,,
1995-06-02,17.56,,
1995-06-05,17.53,,
1995-06-06,17.69,,
1995-06-07,17.66,,
1995-06-08,17.69,,
1995-06-09,17.56,,
1995-06-12,17.75,,
1995-06-13,17.88,,
1995-06-14,17.97,,
1995-06-15,18.13,,
1995-06-16,18.28,,
1995-06-19,18.5,,
1995-06-20,18.31,,
1995-06-21,18.41,,
1995-06-22,18.31,,
1995-06-23,17.81,,
1995-06-26,17.94,,
1995-06-27,18.09,,
1995-06-28,18.16,,
1995-06-29,18.06,,
1995-06-30,17.97,,
1995-07-03,18.03,,
1995-07-05,17.84,,
1995-07-06,17.5,,
1995-07-07,17.25,,
1995-07-10,17.28,,
1995-07-11,17.47,,
1995-07-12,17.5,,
1995-07-13,17.41,,
1995-07-14,17.38,,
1995-07-17,17.38,,
1995-07-18,17.38,,
1995-07-19,17.19,,
1995-07-20,16.75,,
1995-07-21,16.72,,
1995-07-24,16.81,,
1995-07-25,17.0,,
1995-07-26,17.44,,
1995-07-27,17.53,,
1995-07-28,17.44,,
1995-07-31,17.22,,
1995-08-01,17.19,,
1995-08-02,17.38,,
1995-08-03,17.09,,
1995-08-04,17.41,,
1995-08-07,17.34,,
1995-08-08,17.25,,
1995-08-09,17.09,,
1995-08-10,17.16,,
1995-08-11,17.19,,
1995-08-14,17.22,,
1995-08-15,17.09,,
1995-08-16,16.81,,
1995-08-17,16.75,,
1995-08-18,16.78,,
1995-08-21,16.75,,
1995-08-22,16.81,,
1995-08-23,16.91,,
1995-08-24,17.06,,
1995-08-25,17.22,,
1995-08-28,17.31,,
1995-08-29,17.38,,
1995-08-30,17.38,,
1995-08-31,17.34,,
1995-09-01,17.34,,
1995-09-05,17.41,,
1995-09-06,17.41,,
1995-09-07,17.34,,
1995-09-08,17.41,,
1995-09-11,17.78,,
1995-09-12,17.91,,
1995-09-13,18.31,,
1995-09-14,18.66,,
1995-09-15,18.78,,
1995-09-18,18.71,,
1995-09-19,18.88,,
1995-09-20,18.81,,
1995-09-21,18.94,,
1995-09-22,19.16,,
1995-09-25,19.41,,
1995-09-26,19.53,,
1995-09-27,19.41,,
1995-09-28,19.25,,
1995-09-29,19.25,,
1995-10-02,19.31,,
1995-10-03,19.56,,
1995-10-04,19.75,,
1995-10-05,19.75,,
1995-10-06,20.03,,
1995-10-09,20.28,,
1995-10-10,20.13,,
1995-10-11,20.0,,
1995-10-12,20.16,,
1995-10-13,20.06,,
1995-10-16,19.84,,
1995-10-17,20.0,,
1995-10-18,19.97,,
1995-10-19,20.31,,
1995-10-20,20.25,,
1995-10-23,20.22,,
1995-10-24,20.94,,
1995-10-25,20.66,,
1995-10-26,20.47,,
1995-10-27,20.38,,
1995-10-30,20.31,,
1995-10-31,20.25,,
1995-11-01,20.59,,
1995-11-02,20.84,,
1995-11-03,20.81,,
1995-11-06,20.5,,
1995-11-07,20.25,,
1995-11-08,20.63,,
1995-11-09,20.84,,
1995-11-10,20.75,,
1995-11-13,21.09,,
1995-11-14,20.84,,
1995-11-15,21.72,,
1995-11-16,21.97,,
1995-11-17,22.25,,
1995-11-20,21.94,,
1995-11-21,21.63,,
1995-11-22,21.31,,
1995-11-24,21.63,,
1995-11-27,21.94,,
1995-11-28,21.31,,
1995-11-29,21.5,,
1995-11-30,21.63,,
1995-12-01,21.19,,
1995-12-04,21.13,,
1995-12-05,21.69,,
1995-12-06,22.0,,
1995-12-07,22.0,,
1995-12-08,21.78,,
1995-12-11,21.66,,
1995-12-12,21.5,,
1995-12-13,21.63,,
1995-12-14,21.53,,
1995-12-15,21.5,,
1995-12-18,20.97,,
1995-12-19,21.03,,
1995-12-20,20.66,,
1995-12-21,20.59,,
1995-12-22,20.75,,
1995-12-26,20.88,,
1995-12-27,20.78,,
1995-12-28,20.81,,
1995-12-29,20.75,,
1996-01-02,20.78,,
1996-01-03,21.41,,
1996-01-04,21.75,,
1996-01-05,21.84,,
1996-01-08,21.94,,
1996-01-09,21.91,,
1996-01-10,21.63,,
1996-01-11,21.28,,
1996-01-12,21.34,,
1996-01-15,21.41,,
1996-01-16,22.19,,
1996-01-17,21.56,,
1996-01-18,21.53,,
1996-01-19,21.72,,
1996-01-22,21.59,,
1996-01-23,21.53,,
1996-01-24,22.06,,
1996-01-25,21.44,,
1996-01-26,21.75,,
1996-01-29,21.34,,
1996-01-30,21.22,,
1996-01-31,21.0,,
1996-02-01,20.97,,
1996-02-02,20.84,,
1996-02-05,20.94,,
1996-02-06,20.69,,
1996-02-07,20.94,,
1996-02-08,21.5,,
1996-02-09,21.94,,
1996-02-12,21.66,,
1996-02-13,21.91,,
1996-02-14,21.44,,
1996-02-15,21.56,,
1996-02-16,21.53,,
1996-02-20,21.09,,
1996-02-21,20.91,,
1996-02-22,20.72,,
1996-02-23,20.84,,
1996-02-26,20.88,,
1996-02-27,20.75,,
1996-02-28,20.53,,
1996-02-29,20.5,,
1996-03-01,21.16,,
1996-03-04,21.41,,
1996-03-05,21.88,,
1996-03-06,21.63,,
1996-03-07,21.88,,
1996-03-08,21.31,,
1996-03-11,21.5,,
1996-03-12,21.41,,
1996-03-13,21.13,,
1996-03-14,21.03,,
1996-03-15,20.78,,
1996-03-18,21.34,,
1996-03-19,21.31,,
1996-03-20,21.75,,
1996-03-21,21.78,,
1996-03-22,21.97,,
1996-03-25,21.69,,
1996-03-26,21.84,,
1996-03-27,21.44,,
1996-03-28,21.44,,
1996-03-29,21.19,,
1996-04-01,21.59,,
1996-04-02,21.56,,
1996-04-03,21.69,,
1996-04-04,21.78,,
1996-04-08,21.16,,
1996-04-09,20.75,,
1996-04-10,20.25,,
1996-04-11,20.53,,
1996-04-12,20.81,,
1996-04-15,21.06,,
1996-04-16,21.34,,
1996-04-17,21.0,,
1996-04-18,21.13,,
1996-04-19,20.94,,
1996-04-22,21.28,,
1996-04-23,21.25,,
1996-04-24,21.13,,
1996-04-25,21.38,,
1996-04-26,21.22,,
1996-04-29,21.06,,
1996-04-30,21.13,,
1996-05-01,21.19,,
1996-05-02,20.78,,
1996-05-03,20.75,,
1996-05-06,20.81,,
1996-05-07,20.66,,
1996-05-08,21.06,,
1996-05-09,21.39,,
1996-05-10,21.56,,
1996-05-13,21.75,,
1996-05-14,21.69,,
1996-05-15,21.72,,
1996-05-16,21.94,,
1996-05-17,21.91,,
1996-05-20,21.91,,
1996-05-21,22.13,,
1996-05-22,22.47,,
1996-05-23,22.38,,
1996-05-24,22.59,,
1996-05-28,22.31,,
1996-05-29,22.0,,
1996-05-30,22.22,,
1996-05-31,21.97,,
1996-06-03,21.94,,
1996-06-04,22.16,,
1996-06-05,22.56,,
1996-06-06,22.69,,
1996-06-07,22.66,,
1996-06-10,22.72,,
1996-06-11,22.47,,
1996-06-12,22.34,,
1996-06-13,22.31,,
1996-06-14,22.28,,
1996-06-17,22.16,,
1996-06-18,21.94,,
1996-06-19,22.47,,
1996-06-20,22.56,,
1996-06-21,22.69,,
1996-06-24,22.88,,
1996-06-25,23.38,,
1996-06-26,23.38,,
1996-06-27,22.81,,
1996-06-28,22.66,,
1996-07-01,22.66,,
1996-07-02,22.28,,
1996-07-03,22.31,,
1996-07-05,21.94,,
1996-07-08,21.88,,
1996-07-09,22.06,,
1996-07-10,22.13,,
1996-07-11,21.84,,
1996-07-12,21.56,,
1996-07-15,21.03,,
1996-07-16,21.13,,
1996-07-17,21.09,,
1996-07-18,21.44,,
1996-07-19,21.38,,
1996-07-22,21.53,,
1996-07-23,21.53,,
1996-07-24,21.38,,
1996-07-25,21.34,,
1996-07-26,21.72,,
1996-07-29,21.75,,
1996-07-30,22.06,,
1996-07-31,22.31,,
1996-08-01,22.41,,
1996-08-02,22.69,,
1996-08-05,22.81,,
1996-08-06,22.75,,
1996-08-07,22.69,,
1996-08-08,21.97,,
1996-08-09,21.94,,
1996-08-12,22.19,,
1996-08-13,22.19,,
1996-08-14,22.38,,
1996-08-15,22.25,,
1996-08-16,22.56,,
1996-08-19,22.63,,
1996-08-20,22.44,,
1996-08-21,22.28,,
1996-08-22,22.66,,
1996-08-23,22.63,,
1996-08-26,22.38,,
1996-08-27,22.66,,
1996-08-28,22.97,,
1996-08-29,22.44,,
1996-08-30,22.22,,
1996-09-03,22.25,,
1996-09-04,22.13,,
1996-09-05,21.97,,
1996-09-06,22.13,,
1996-09-09,22.38,,
1996-09-10,22.69,,
1996-09-11,22.69,,
1996-09-12,22.72,,
1996-09-13,23.09,,
1996-09-16,23.25,,
1996-09-17,23.16,,
1996-09-18,23.09,,
1996-09-19,22.78,,
1996-09-20,23.31,,
1996-09-23,23.44,,
1996-09-24,23.78,,
1996-09-25,23.97,,
1996-09-26,24.09,,
1996-09-27,24.19,,
1996-09-30,24.38,,
1996-10-01,24.44,,
1996-10-02,24.31,,
1996-10-03,24.53,,
1996-10-04,24.97,,
1996-10-07,24.72,,
1996-10-08,24.34,,
1996-10-09,24.13,,
1996-10-10,23.84,,
1996-10-11,23.66,,
1996-10-14,23.88,,
1996-10-15,24.31,,
1996-10-16,24.0,,
1996-10-17,24.38,,
1996-10-18,24.78,,
1996-10-21,24.19,,
1996-10-22,24.28,,
1996-10-23,24.06,,
1996-10-24,23.5,,
1996-10-25,23.5,,
1996-10-28,23.81,,
1996-10-29,24.47,,
1996-10-30,24.44,,
1996-10-31,24.75,,
1996-11-01,24.75,,
1996-11-04,25.09,,
1996-11-05,25.5,,
1996-11-06,26.28,,
1996-11-07,26.16,,
1996-11-08,26.34,,
1996-11-11,25.97,,
1996-11-12,26.16,,
1996-11-13,26.44,,
1996-11-14,26.59,,
1996-11-15,26.78,,
1996-11-18,26.91,,
1996-11-19,26.97,,
1996-11-20,27.28,,
1996-11-21,27.25,,
1996-11-22,27.31,,
1996-11-25,27.72,,
1996-11-26,27.34,,
1996-11-27,27.25,,
1996-11-29,27.19,,
1996-12-02,27.16,,
1996-12-03,26.19,,
1996-12-04,26.09,,
1996-12-05,25.81,,
1996-12-06,25.91,,
1996-12-09,26.66,,
1996-12-10,26.53,,
1996-12-11,26.59,,
1996-12-12,26.16,,
1996-12-13,26.28,,
1996-12-16,26.31,,
1996-12-17,26.28,,
1996-12-18,26.03,,
1996-12-19,26.27,,
1996-12-20,27.03,,
1996-12-23,27.09,,
1996-12-24,27.28,,
1996-12-26,27.25,,
1996-12-27,27.5,,
1996-12-30,27.34,,
1996-12-31,26.91,,
1997-01-02,26.66,,
1997-01-03,27.09,,
1997-01-06,27.28,,
1997-01-07,27.78,,
1997-01-08,27.28,,
1997-01-09,27.44,,
1997-01-10,27.31,,
1997-01-13,27.06,,
1997-01-14,27.56,,
1997-01-15,27.31,,
1997-01-16,27.91,,
1997-01-17,28.25,,
1997-01-20,28.16,,
1997-01-21,28.0,,
1997-01-22,28.0,,
1997-01-23,27.66,,
1997-01-24,27.25,,
1997-01-27,26.94,,
1997-01-28,27.63,,
1997-01-29,27.81,,
1997-01-30,28.84,,
1997-01-31,28.91,,
1997-02-03,29.0,,
1997-02-04,29.41,,
1997-02-05,29.22,,
1997-02-06,29.91,,
1997-02-07,30.56,,
1997-02-10,30.66,,
1997-02-11,30.97,,
1997-02-12,31.53,,
1997-02-13,31.72,,
1997-02-14,31.22,,
1997-02-18,32.38,,
1997-02-19,31.78,,
1997-02-20,31.31,,
1997-02-21,31.06,,
1997-02-24,31.22,,
1997-02-25,30.81,,
1997-02-26,30.44,,
1997-02-27,30.16,,
1997-02-28,30.03,,
1997-03-03,30.09,,
1997-03-04,29.72,,
1997-03-05,30.09,,
1997-03-06,29.75,,
1997-03-07,30.13,,
1997-03-10,31.19,,
1997-03-11,31.63,,
1997-03-12,31.25,,
1997-03-13,30.28,,
1997-03-14,31.44,,
1997-03-17,31.38,,
1997-03-18,31.06,,
1997-03-19,30.56,,
1997-03-20,30.09,,
1997-03-21,30.44,,
1997-03-24,30.84,,
1997-03-25,30.06,,
1997-03-26,30.25,,
1997-03-27,29.41,,
1997-03-31,28.69,,
1997-04-01,29.31,,
1997-04-02,28.81,,
1997-04-03,28.75,,
1997-04-04,29.75,,
1997-04-07,29.31,,
1997-04-08,28.94,,
1997-04-09,29.94,,
1997-04-10,29.91,,
1997-04-11,29.09,,
1997-04-14,29.91,,
1997-04-15,30.47,,
1997-04-16,30.97,,
1997-04-17,30.38,,
1997-04-18,30.75,,
1997-04-21,30.75,,
1997-04-22,32.16,,
1997-04-23,31.38,,
1997-04-24,30.75,,
1997-04-25,30.38,,
1997-04-28,31.16,,
1997-04-29,31.94,,
1997-04-30,31.44,,
1997-05-01,31.41,,
1997-05-02,31.88,,
1997-05-05,32.5,,
1997-05-06,33.06,,
1997-05-07,32.63,,
1997-05-08,32.5,,
1997-05-09,33.0,,
1997-05-12,33.44,,
1997-05-13,33.13,,
1997-05-14,32.59,,
1997-05-15,33.41,,
1997-05-16,32.66,,
1997-05-19,32.97,,
1997-05-20,33.38,,
1997-05-21,33.66,,
1997-05-22,34.16,,
1997-05-23,34.5,,
1997-05-27,34.53,,
1997-05-28,34.38,,
1997-05-29,34.13,,
1997-05-30,34.47,,
1997-06-02,33.41,,
1997-06-03,33.56,,
1997-06-04,33.31,,
1997-06-05,33.31,,
1997-06-06,34.06,,
1997-06-09,34.75,,
1997-06-10,34.84,,
1997-06-11,34.91,,
1997-06-12,35.84,,
1997-06-13,35.72,,
1997-06-16,35.38,,
1997-06-17,34.91,,
1997-06-18,34.69,,
1997-06-19,35.53,,
1997-06-20,35.03,,
1997-06-23,34.22,,
1997-06-24,34.41,,
1997-06-25,34.03,,
1997-06-26,34.13,,
1997-06-27,34.83,,
1997-06-30,35.31,,
1997-07-01,34.91,,
1997-07-02,35.41,,
1997-07-03,36.0,,
1997-07-07,36.03,,
1997-07-08,37.34,,
1997-07-09,37.3,,
1997-07-10,37.34,,
1997-07-11,37.22,,
1997-07-14,37.08,,
1997-07-15,38.14,,
1997-07-16,38.38,,
1997-07-17,38.27,,
1997-07-18,37.19,,
1997-07-21,37.38,,
1997-07-22,37.97,,
1997-07-23,38.0,,
1997-07-24,38.38,,
1997-07-25,38.33,,
1997-07-28,37.81,,
1997-07-29,37.59,,
1997-07-30,38.28,,
1997-07-31,38.03,,
1997-08-01,37.84,,
1997-08-04,37.31,,
1997-08-05,37.0,,
1997-08-06,37.19,,
1997-08-07,36.66,,
1997-08-08,35.97,,
1997-08-11,36.64,,
1997-08-12,35.61,,
1997-08-13,35.44,,
1997-08-14,36.11,,
1997-08-15,34.14,,
1997-08-18,33.78,,
1997-08-19,34.72,,
1997-08-20,35.25,,
1997-08-21,34.47,,
1997-08-22,34.63,,
1997-08-25,34.06,,
1997-08-26,34.25,,
1997-08-27,34.06,,
1997-08-28,33.72,,
1997-08-29,33.28,,
1997-09-02,34.5,,
1997-09-03,34.28,,
1997-09-04,34.11,,
1997-09-05,33.25,,
1997-09-08,33.41,,
1997-09-09,33.45,,
1997-09-10,32.36,,
1997-09-11,32.88,,
1997-09-12,33.38,,
1997-09-15,33.84,,
1997-09-16,35.72,,
1997-09-17,35.75,,
1997-09-18,35.56,,
1997-09-19,35.69,,
1997-09-22,35.5,,
1997-09-23,35.25,,
1997-09-24,34.47,,
1997-09-25,34.25,,
1997-09-26,34.69,,
1997-09-29,35.13,,
1997-09-30,34.53,,
1997-10-01,35.34,,
1997-10-02,35.66,,
1997-10-03,35.63,,
1997-10-06,36.0,,
1997-10-07,36.94,,
1997-10-08,36.41,,
1997-10-09,36.28,,
1997-10-10,36.31,,
1997-10-13,36.38,,
1997-10-14,36.03,,
1997-10-15,35.97,,
1997-10-16,35.41,,
1997-10-17,35.22,,
1997-10-20,35.91,,
1997-10-21,36.5,,
1997-10-22,36.09,,
1997-10-23,35.38,,
1997-10-24,35.34,,
1997-10-27,32.84,,
1997-10-28,35.06,,
1997-10-29,34.06,,
1997-10-30,33.69,,
1997-10-31,34.0,,
1997-11-03,35.47,,
1997-11-04,35.88,,
1997-11-05,36.13,,
1997-11-06,35.81,,
1997-11-07,35.47,,
1997-11-10,35.47,,
1997-11-11,36.16,,
1997-11-12,35.84,,
1997-11-13,36.59,,
1997-11-14,37.44,,
1997-11-17,37.0,,
1997-11-18,36.63,,
1997-11-19,37.28,,
1997-11-20,38.03,,
1997-11-21,38.38,,
1997-11-24,38.28,,
1997-11-25,38.88,,
1997-11-26,37.84,,
1997-11-28,38.09,,
1997-12-01,38.97,,
1997-12-02,39.53,,
1997-12-03,39.81,,
1997-12-04,39.63,,
1997-12-05,40.31,,
1997-12-08,40.09,,
1997-12-09,39.97,,
1997-12-10,39.81,,
1997-12-11,40.0,,
1997-12-12,40.31,,
1997-12-15,40.38,,
1997-12-16,41.69,,
1997-12-17,40.66,,
1997-12-18,39.69,,
1997-12-19,39.94,,
1997-12-22,39.94,,
1997-12-23,38.88,,
1997-12-24,39.03,,
1997-12-26,38.81,,
1997-12-29,39.91,,
1997-12-30,40.38,,
1997-12-31,39.91,,
1998-01-02,40.47,,
1998-01-05,41.28,,
1998-01-06,41.16,,
1998-01-07,40.72,,
1998-01-08,40.25,,
1998-01-09,39.44,,
1998-01-12,41.16,,
1998-01-13,40.56,,
1998-01-14,40.28,,
1998-01-15,39.97,,
1998-01-16,39.66,,
1998-01-20,40.38,,
1998-01-21,40.5,,
1998-01-22,39.94,,
1998-01-23,39.19,,
1998-01-26,39.25,,
1998-01-27,40.44,,
1998-01-28,39.63,,
1998-01-29,39.0,,
1998-01-30,39.19,,
1998-02-02,39.75,,
1998-02-03,40.66,,
1998-02-04,40.19,,
1998-02-05,39.81,,
1998-02-06,41.0,,
1998-02-09,40.75,,
1998-02-10,41.41,,
1998-02-11,41.88,,
1998-02-12,41.97,,
1998-02-13,42.34,,
1998-02-17,41.63,,
1998-02-18,42.19,,
1998-02-19,41.25,,
1998-02-20,41.69,,
1998-02-23,41.84,,
1998-02-24,41.47,,
1998-02-25,41.72,,
1998-02-26,41.75,,
1998-02-27,42.44,,
1998-03-02,41.25,,
1998-03-03,41.13,,
1998-03-04,41.06,,
1998-03-05,40.34,,
1998-03-06,41.81,,
1998-03-09,42.63,,
1998-03-10,43.03,,
1998-03-11,43.28,,
1998-03-12,42.09,,
1998-03-13,41.22,,
1998-03-16,41.09,,
1998-03-17,41.75,,
1998-03-18,42.34,,
1998-03-19,42.63,,
