date,WY,WY_EPS,PE Ratio
2014-06-05,31.29,0.31,100.93548387096774
2014-06-06,31.34,0.31,101.09677419354838
2014-06-09,31.32,0.31,101.03225806451613
2014-06-10,31.24,0.31,100.77419354838709
2014-06-11,31.14,0.31,100.45161290322581
2014-06-12,30.89,0.31,99.64516129032258
2014-06-13,30.84,0.31,99.48387096774194
2014-06-16,30.86,0.31,99.54838709677419
2014-06-17,30.93,0.31,99.7741935483871
2014-06-18,30.86,0.31,99.54838709677419
2014-06-19,30.87,0.31,99.58064516129032
2014-06-20,31.08,0.31,100.25806451612902
2014-06-23,31.23,0.31,100.74193548387098
2014-06-24,32.17,0.31,103.7741935483871
2014-06-25,32.32,0.31,104.25806451612904
2014-06-26,32.7,0.31,105.48387096774195
2014-06-27,32.58,0.31,105.09677419354838
2014-06-30,33.09,0.31,106.74193548387098
2014-07-01,32.45,0.31,104.67741935483872
2014-07-02,32.9,0.31,106.12903225806451
2014-07-03,33.22,0.31,107.16129032258064
2014-07-07,33.18,0.31,107.03225806451613
2014-07-08,33.35,0.31,107.58064516129033
2014-07-09,33.1,0.31,106.7741935483871
2014-07-10,32.57,0.31,105.06451612903226
2014-07-11,32.38,0.31,104.45161290322582
2014-07-14,32.24,0.31,104.00000000000001
2014-07-15,32.29,0.31,104.16129032258064
2014-07-16,32.42,0.31,104.58064516129033
2014-07-17,32.25,0.31,104.03225806451613
2014-07-18,32.58,0.31,105.09677419354838
2014-07-21,32.26,0.31,104.06451612903226
2014-07-22,32.27,0.31,104.0967741935484
2014-07-23,32.12,0.31,103.61290322580645
2014-07-24,32.05,0.31,103.38709677419354
2014-07-25,31.92,0.31,102.96774193548387
2014-07-28,32.27,0.31,104.0967741935484
2014-07-29,31.96,0.31,103.09677419354838
2014-07-30,31.82,0.31,102.64516129032258
2014-07-31,31.32,0.31,101.03225806451613
2014-08-01,31.23,0.31,100.74193548387098
2014-08-04,31.61,0.48,65.85416666666667
2014-08-05,31.42,0.48,65.45833333333334
2014-08-06,31.61,0.48,65.85416666666667
2014-08-07,31.55,0.48,65.72916666666667
2014-08-08,32.0,0.48,66.66666666666667
2014-08-11,32.1,0.48,66.875
2014-08-12,32.33,0.48,67.35416666666667
2014-08-13,32.34,0.48,67.37500000000001
2014-08-14,33.06,0.48,68.87500000000001
2014-08-15,32.96,0.48,68.66666666666667
2014-08-18,33.42,0.48,69.625
2014-08-19,33.97,0.48,70.77083333333333
2014-08-20,34.1,0.48,71.04166666666667
2014-08-21,34.38,0.48,71.62500000000001
2014-08-22,34.28,0.48,71.41666666666667
2014-08-25,34.46,0.48,71.79166666666667
2014-08-26,34.28,0.48,71.41666666666667
2014-08-27,34.14,0.48,71.125
2014-08-28,33.95,0.48,70.72916666666667
2014-08-29,33.95,0.48,70.72916666666667
2014-09-02,33.99,0.48,70.8125
2014-09-03,33.89,0.48,70.60416666666667
2014-09-04,33.9,0.48,70.625
2014-09-05,33.95,0.48,70.72916666666667
2014-09-08,34.0,0.48,70.83333333333334
2014-09-09,33.84,0.48,70.50000000000001
2014-09-10,33.73,0.48,70.27083333333333
2014-09-11,33.69,0.48,70.1875
2014-09-12,33.09,0.48,68.93750000000001
2014-09-15,32.93,0.48,68.60416666666667
2014-09-16,33.1,0.48,68.95833333333334
2014-09-17,32.89,0.48,68.52083333333334
2014-09-18,32.63,0.48,67.97916666666667
2014-09-19,32.39,0.48,67.47916666666667
2014-09-22,31.87,0.48,66.39583333333334
2014-09-23,31.65,0.48,65.9375
2014-09-24,32.17,0.48,67.02083333333334
2014-09-25,31.96,0.48,66.58333333333334
2014-09-26,32.32,0.48,67.33333333333334
2014-09-29,32.25,0.48,67.1875
2014-09-30,31.86,0.48,66.375
2014-10-01,31.78,0.48,66.20833333333334
2014-10-02,32.06,0.48,66.79166666666667
2014-10-03,32.42,0.48,67.54166666666667
2014-10-06,32.22,0.48,67.125
2014-10-07,31.83,0.48,66.3125
2014-10-08,32.12,0.48,66.91666666666666
2014-10-09,31.77,0.48,66.1875
2014-10-10,32.0,0.48,66.66666666666667
2014-10-13,32.12,0.48,66.91666666666666
2014-10-14,32.5,0.48,67.70833333333334
2014-10-15,32.09,0.48,66.85416666666667
2014-10-16,32.39,0.48,67.47916666666667
2014-10-17,32.99,0.48,68.72916666666667
2014-10-20,33.25,0.48,69.27083333333334
2014-10-21,33.68,0.48,70.16666666666667
2014-10-22,33.27,0.48,69.31250000000001
2014-10-23,33.74,0.48,70.29166666666667
2014-10-24,33.89,0.48,70.60416666666667
2014-10-27,34.03,0.48,70.89583333333334
2014-10-28,34.13,0.48,71.10416666666667
2014-10-29,33.08,0.48,68.91666666666667
2014-10-30,33.54,0.48,69.875
2014-10-31,33.86,2.06,16.436893203883493
2014-11-03,34.28,2.06,16.640776699029125
2014-11-04,34.46,2.06,16.728155339805824
2014-11-05,34.38,2.06,16.689320388349515
2014-11-06,34.24,2.06,16.62135922330097
2014-11-07,34.3,2.06,16.650485436893202
2014-11-10,34.41,2.06,16.70388349514563
2014-11-11,34.25,2.06,16.62621359223301
2014-11-12,34.03,2.06,16.519417475728154
2014-11-13,33.95,2.06,16.480582524271846
2014-11-14,33.9,2.06,16.45631067961165
2014-11-17,34.03,2.06,16.519417475728154
2014-11-18,34.39,2.06,16.69417475728155
2014-11-19,34.2,2.06,16.601941747572816
2014-11-20,34.18,2.06,16.59223300970874
2014-11-21,34.35,2.06,16.674757281553397
2014-11-24,34.83,2.06,16.90776699029126
2014-11-25,35.23,2.06,17.101941747572813
2014-11-26,34.92,2.06,16.95145631067961
2014-11-28,35.31,2.06,17.14077669902913
2014-12-01,35.16,2.06,17.06796116504854
2014-12-02,35.36,2.06,17.16504854368932
2014-12-03,35.43,2.06,17.199029126213592
2014-12-04,35.3,2.06,17.135922330097085
2014-12-05,35.53,2.06,17.24757281553398
2014-12-08,36.11,2.06,17.52912621359223
2014-12-09,36.15,2.06,17.548543689320386
2014-12-10,36.05,2.06,17.499999999999996
2014-12-11,36.09,2.06,17.519417475728158
2014-12-12,35.83,2.06,17.393203883495143
2014-12-15,35.59,2.06,17.276699029126213
2014-12-16,34.74,2.06,16.864077669902912
2014-12-17,35.01,2.06,16.99514563106796
2014-12-18,35.3,2.06,17.135922330097085
2014-12-19,36.19,2.06,17.56796116504854
2014-12-22,36.49,2.06,17.71359223300971
2014-12-23,36.58,2.06,17.757281553398055
2014-12-24,36.62,2.06,17.776699029126213
2014-12-26,36.63,2.06,17.781553398058254
2014-12-29,36.64,2.06,17.78640776699029
2014-12-30,36.44,2.06,17.689320388349515
2014-12-31,35.89,2.06,17.42233009708738
2015-01-02,36.11,2.06,17.52912621359223
2015-01-05,36.11,2.06,17.52912621359223
2015-01-06,36.07,2.06,17.509708737864077
2015-01-07,36.18,2.06,17.563106796116504
2015-01-08,36.57,2.06,17.75242718446602
2015-01-09,36.52,2.06,17.728155339805827
2015-01-12,36.57,2.06,17.75242718446602
2015-01-13,36.69,2.06,17.810679611650485
2015-01-14,36.44,2.06,17.689320388349515
2015-01-15,36.37,2.06,17.655339805825243
2015-01-16,36.63,2.06,17.781553398058254
2015-01-20,35.91,2.06,17.432038834951456
2015-01-21,35.67,2.06,17.315533980582526
2015-01-22,36.48,2.06,17.70873786407767
2015-01-23,36.04,2.06,17.49514563106796
2015-01-26,36.12,2.06,17.53398058252427
2015-01-27,35.91,2.06,17.432038834951456
2015-01-28,35.57,2.06,17.266990291262136
2015-01-29,35.41,2.06,17.18932038834951
2015-01-30,35.85,2.06,17.402912621359224
2015-02-02,35.24,2.06,17.106796116504857
2015-02-03,35.57,2.06,17.266990291262136
2015-02-04,35.29,2.06,17.131067961165048
2015-02-05,35.51,2.06,17.2378640776699
2015-02-06,34.87,2.06,16.927184466019416
2015-02-09,34.85,2.06,16.91747572815534
2015-02-10,35.22,2.06,17.097087378640776
2015-02-11,35.1,2.06,17.038834951456312
2015-02-12,35.56,2.06,17.2621359223301
2015-02-13,35.52,0.35,101.4857142857143
2015-02-17,35.01,0.35,100.02857142857142
2015-02-18,35.46,0.35,101.31428571428572
2015-02-19,35.16,0.35,100.45714285714286
2015-02-20,35.49,0.35,101.4
2015-02-23,35.73,0.35,102.08571428571429
2015-02-24,35.14,0.35,100.4
2015-02-25,34.94,0.35,99.82857142857142
2015-02-26,35.09,0.35,100.25714285714287
2015-02-27,35.11,0.35,100.31428571428572
2015-03-02,35.2,0.35,100.57142857142858
2015-03-03,34.81,0.35,99.45714285714287
2015-03-04,34.27,0.35,97.91428571428573
2015-03-05,34.13,0.35,97.51428571428573
2015-03-06,33.03,0.35,94.37142857142858
2015-03-09,33.54,0.35,95.82857142857144
2015-03-10,33.24,0.35,94.97142857142859
2015-03-11,33.39,0.35,95.4
2015-03-12,33.74,0.35,96.4
2015-03-13,33.06,0.35,94.45714285714287
2015-03-16,33.68,0.35,96.22857142857143
2015-03-17,33.46,0.35,95.60000000000001
2015-03-18,34.12,0.35,97.48571428571428
2015-03-19,33.89,0.35,96.82857142857144
2015-03-20,34.46,0.35,98.45714285714287
2015-03-23,34.38,0.35,98.22857142857144
2015-03-24,34.3,0.35,98.0
2015-03-25,33.28,0.35,95.08571428571429
2015-03-26,33.06,0.35,94.45714285714287
2015-03-27,33.05,0.35,94.42857142857143
2015-03-30,33.17,0.35,94.77142857142859
2015-03-31,33.15,0.35,94.71428571428572
2015-04-01,32.86,0.35,93.88571428571429
2015-04-02,32.64,0.35,93.25714285714287
2015-04-06,32.51,0.35,92.88571428571429
2015-04-07,32.15,0.35,91.85714285714286
2015-04-08,32.36,0.35,92.45714285714286
2015-04-09,32.16,0.35,91.88571428571429
2015-04-10,32.25,0.35,92.14285714285715
2015-04-13,32.2,0.35,92.00000000000001
2015-04-14,31.99,0.35,91.4
2015-04-15,32.02,0.35,91.4857142857143
2015-04-16,32.15,0.35,91.85714285714286
2015-04-17,31.55,0.35,90.14285714285715
2015-04-20,31.73,0.35,90.65714285714286
2015-04-21,31.61,0.35,90.31428571428572
2015-04-22,31.75,0.35,90.71428571428572
2015-04-23,31.86,0.35,91.02857142857144
2015-04-24,32.33,0.35,92.37142857142857
2015-04-27,32.16,0.35,91.88571428571429
2015-04-28,32.18,0.35,91.94285714285715
2015-04-29,31.73,0.35,90.65714285714286
2015-04-30,31.51,0.35,90.02857142857144
2015-05-01,32.01,0.17,188.2941176470588
2015-05-04,31.59,0.17,185.8235294117647
2015-05-05,31.12,0.17,183.05882352941177
2015-05-06,31.17,0.17,183.35294117647058
2015-05-07,32.04,0.17,188.4705882352941
2015-05-08,32.53,0.17,191.35294117647058
2015-05-11,32.38,0.17,190.47058823529412
2015-05-12,31.95,0.17,187.9411764705882
2015-05-13,32.03,0.17,188.41176470588235
2015-05-14,32.53,0.17,191.35294117647058
2015-05-15,32.34,0.17,190.23529411764707
2015-05-18,32.07,0.17,188.6470588235294
2015-05-19,32.66,0.17,192.1176470588235
2015-05-20,32.67,0.17,192.1764705882353
2015-05-21,32.58,0.17,191.6470588235294
2015-05-22,32.73,0.17,192.52941176470586
2015-05-26,32.96,0.17,193.88235294117646
2015-05-27,33.0,0.17,194.1176470588235
2015-05-28,32.96,0.17,193.88235294117646
2015-05-29,32.56,0.17,191.52941176470588
2015-06-01,32.5,0.17,191.17647058823528
2015-06-02,32.42,0.17,190.70588235294116
2015-06-03,31.85,0.17,187.35294117647058
2015-06-04,31.69,0.17,186.41176470588235
2015-06-05,31.46,0.17,185.05882352941177
2015-06-08,31.51,0.17,185.35294117647058
2015-06-09,31.24,0.17,183.76470588235293
2015-06-10,31.8,0.17,187.05882352941177
2015-06-11,32.17,0.17,189.23529411764704
2015-06-12,32.06,0.17,188.58823529411765
2015-06-15,32.04,0.17,188.4705882352941
2015-06-16,32.96,0.17,193.88235294117646
2015-06-17,32.67,0.17,192.1764705882353
2015-06-18,32.71,0.17,192.41176470588235
2015-06-19,32.57,0.17,191.58823529411762
2015-06-22,32.57,0.17,191.58823529411762
2015-06-23,32.31,0.17,190.05882352941177
2015-06-24,32.25,0.17,189.70588235294116
2015-06-25,31.86,0.17,187.41176470588235
2015-06-26,32.07,0.17,188.6470588235294
2015-06-29,31.53,0.17,185.47058823529412
2015-06-30,31.5,0.17,185.2941176470588
2015-07-01,32.0,0.17,188.23529411764704
2015-07-02,31.84,0.17,187.2941176470588
2015-07-06,31.73,0.17,186.6470588235294
2015-07-07,32.06,0.17,188.58823529411765
2015-07-08,31.56,0.17,185.6470588235294
2015-07-09,31.26,0.17,183.88235294117646
2015-07-10,31.29,0.17,184.05882352941174
2015-07-13,31.65,0.17,186.17647058823528
2015-07-14,31.26,0.17,183.88235294117646
2015-07-15,31.21,0.17,183.58823529411765
2015-07-16,30.96,0.17,182.1176470588235
2015-07-17,30.48,0.17,179.2941176470588
2015-07-20,30.54,0.17,179.6470588235294
2015-07-21,30.26,0.17,178.0
2015-07-22,30.18,0.17,177.52941176470586
2015-07-23,30.03,0.17,176.6470588235294
2015-07-24,29.77,0.17,175.1176470588235
2015-07-27,29.99,0.17,176.41176470588232
2015-07-28,30.05,0.17,176.76470588235293
2015-07-29,30.3,0.17,178.23529411764704
2015-07-30,30.46,0.17,179.17647058823528
2015-07-31,30.69,0.26,118.03846153846153
2015-08-03,30.82,0.26,118.53846153846153
2015-08-04,31.07,0.26,119.5
2015-08-05,30.79,0.26,118.42307692307692
2015-08-06,30.66,0.26,117.92307692307692
2015-08-07,31.06,0.26,119.46153846153845
2015-08-10,31.06,0.26,119.46153846153845
2015-08-11,30.81,0.26,118.49999999999999
2015-08-12,30.95,0.26,119.03846153846153
2015-08-13,30.99,0.26,119.19230769230768
2015-08-14,31.19,0.26,119.96153846153847
2015-08-17,31.08,0.26,119.53846153846153
2015-08-18,31.15,0.26,119.80769230769229
2015-08-19,30.91,0.26,118.88461538461539
2015-08-20,30.58,0.26,117.6153846153846
2015-08-21,29.97,0.26,115.26923076923076
2015-08-24,28.17,0.26,108.34615384615385
2015-08-25,26.9,0.26,103.46153846153845
2015-08-26,27.48,0.26,105.6923076923077
2015-08-27,28.0,0.26,107.6923076923077
2015-08-28,28.24,0.26,108.6153846153846
2015-08-31,27.94,0.26,107.46153846153847
2015-09-01,27.59,0.26,106.11538461538461
2015-09-02,27.82,0.26,107.0
2015-09-03,27.9,0.26,107.30769230769229
2015-09-04,27.37,0.26,105.26923076923077
2015-09-08,27.65,0.26,106.34615384615384
2015-09-09,26.91,0.26,103.5
2015-09-10,27.29,0.26,104.96153846153845
2015-09-11,27.32,0.26,105.07692307692308
2015-09-14,27.18,0.26,104.53846153846153
2015-09-15,27.37,0.26,105.26923076923077
2015-09-16,28.45,0.26,109.42307692307692
2015-09-17,28.62,0.26,110.07692307692308
2015-09-18,28.26,0.26,108.6923076923077
2015-09-21,28.25,0.26,108.65384615384615
2015-09-22,27.7,0.26,106.53846153846153
2015-09-23,27.59,0.26,106.11538461538461
2015-09-24,27.25,0.26,104.8076923076923
2015-09-25,27.2,0.26,104.61538461538461
2015-09-28,26.87,0.26,103.34615384615384
2015-09-29,27.06,0.26,104.07692307692307
2015-09-30,27.34,0.26,105.15384615384615
2015-10-01,27.0,0.26,103.84615384615384
2015-10-02,27.45,0.26,105.57692307692307
2015-10-05,27.97,0.26,107.57692307692307
2015-10-06,27.83,0.26,107.03846153846153
2015-10-07,28.15,0.26,108.26923076923076
2015-10-08,28.55,0.26,109.8076923076923
2015-10-09,28.85,0.26,110.96153846153847
2015-10-12,28.75,0.26,110.57692307692308
2015-10-13,28.88,0.26,111.07692307692307
2015-10-14,28.77,0.26,110.65384615384615
2015-10-15,28.94,0.26,111.3076923076923
2015-10-16,29.42,0.26,113.15384615384616
2015-10-19,29.25,0.26,112.5
2015-10-20,29.14,0.26,112.07692307692308
2015-10-21,29.22,0.26,112.38461538461537
2015-10-22,30.01,0.26,115.42307692307692
2015-10-23,30.03,0.26,115.5
2015-10-26,29.28,0.26,112.61538461538461
2015-10-27,29.03,0.26,111.65384615384616
2015-10-28,29.28,0.26,112.61538461538461
2015-10-29,29.17,0.26,112.1923076923077
2015-10-30,29.33,0.35,83.8
2015-11-02,30.75,0.35,87.85714285714286
2015-11-03,31.06,0.35,88.74285714285715
2015-11-04,30.92,0.35,88.34285714285716
2015-11-05,31.08,0.35,88.8
2015-11-06,30.4,0.35,86.85714285714286
2015-11-09,29.5,0.35,84.28571428571429
2015-11-10,29.24,0.35,83.54285714285714
2015-11-11,29.81,0.35,85.17142857142858
2015-11-12,29.39,0.35,83.97142857142858
2015-11-13,29.25,0.35,83.57142857142858
2015-11-16,30.14,0.35,86.11428571428573
2015-11-17,30.75,0.35,87.85714285714286
2015-11-18,31.93,0.35,91.22857142857143
2015-11-19,31.93,0.35,91.22857142857143
2015-11-20,32.19,0.35,91.97142857142858
2015-11-23,31.96,0.35,91.31428571428572
2015-11-24,32.17,0.35,91.91428571428573
2015-11-25,32.28,0.35,92.22857142857144
2015-11-27,32.37,0.35,92.48571428571428
2015-11-30,32.17,0.35,91.91428571428573
2015-12-01,32.14,0.35,91.82857142857144
2015-12-02,31.76,0.35,90.74285714285715
2015-12-03,31.46,0.35,89.8857142857143
2015-12-04,32.05,0.35,91.57142857142857
2015-12-07,31.77,0.35,90.77142857142857
2015-12-08,31.55,0.35,90.14285714285715
2015-12-09,31.19,0.35,89.11428571428573
2015-12-10,30.93,0.35,88.37142857142858
2015-12-11,30.48,0.35,87.08571428571429
2015-12-14,30.01,0.35,85.74285714285715
2015-12-15,30.1,0.35,86.00000000000001
2015-12-16,30.87,0.35,88.2
2015-12-17,30.64,0.35,87.54285714285714
2015-12-18,29.51,0.35,84.31428571428573
2015-12-21,29.69,0.35,84.82857142857144
2015-12-22,30.15,0.35,86.14285714285714
2015-12-23,30.62,0.35,87.4857142857143
2015-12-24,30.72,0.35,87.77142857142857
2015-12-28,30.57,0.35,87.34285714285716
2015-12-29,30.61,0.35,87.45714285714286
2015-12-30,30.34,0.35,86.6857142857143
2015-12-31,29.98,0.35,85.65714285714286
2016-01-04,29.83,0.35,85.22857142857143
2016-01-05,29.9,0.35,85.42857142857143
2016-01-06,29.24,0.35,83.54285714285714
2016-01-07,28.16,0.35,80.45714285714287
2016-01-08,27.9,0.35,79.71428571428571
2016-01-11,27.61,0.35,78.88571428571429
2016-01-12,27.02,0.35,77.2
2016-01-13,26.75,0.35,76.42857142857143
2016-01-14,26.41,0.35,75.45714285714286
2016-01-15,25.82,0.35,73.77142857142857
2016-01-19,25.47,0.35,72.77142857142857
2016-01-20,24.6,0.35,70.28571428571429
2016-01-21,25.0,0.35,71.42857142857143
2016-01-22,25.42,0.35,72.62857142857143
2016-01-25,24.51,0.35,70.02857142857144
2016-01-26,24.75,0.35,70.71428571428572
2016-01-27,24.52,0.35,70.05714285714286
2016-01-28,24.42,0.35,69.77142857142859
2016-01-29,25.61,0.35,73.17142857142858
2016-02-01,26.09,0.35,74.54285714285714
2016-02-02,25.33,0.35,72.37142857142857
2016-02-03,25.46,0.35,72.74285714285715
2016-02-04,25.74,0.35,73.54285714285714
2016-02-05,23.99,0.35,68.54285714285714
2016-02-08,23.4,0.35,66.85714285714286
2016-02-09,23.08,0.35,65.94285714285714
2016-02-10,22.68,0.35,64.8
2016-02-11,22.22,0.35,63.48571428571429
2016-02-12,22.6,0.35,64.57142857142858
2016-02-16,23.77,0.35,67.91428571428571
2016-02-17,24.18,0.11,219.8181818181818
2016-02-18,23.84,0.11,216.72727272727272
2016-02-19,22.87,0.11,207.9090909090909
2016-02-22,23.58,0.11,214.36363636363635
2016-02-23,24.25,0.11,220.45454545454547
2016-02-24,25.0,0.11,227.27272727272728
2016-02-25,25.36,0.11,230.54545454545453
2016-02-26,25.59,0.11,232.63636363636363
2016-02-29,25.98,0.11,236.1818181818182
2016-03-01,26.65,0.11,242.27272727272725
2016-03-02,27.07,0.11,246.0909090909091
2016-03-03,27.26,0.11,247.81818181818184
2016-03-04,27.44,0.11,249.45454545454547
2016-03-07,27.63,0.11,251.18181818181816
2016-03-08,27.49,0.11,249.9090909090909
2016-03-09,27.57,0.11,250.63636363636363
2016-03-10,28.06,0.11,255.09090909090907
2016-03-11,28.72,0.11,261.09090909090907
2016-03-14,29.08,0.11,264.3636363636364
2016-03-15,29.33,0.11,266.6363636363636
2016-03-16,29.45,0.11,267.7272727272727
2016-03-17,30.08,0.11,273.45454545454544
2016-03-18,30.09,0.11,273.54545454545456
2016-03-21,30.27,0.11,275.1818181818182
2016-03-22,30.59,0.11,278.09090909090907
2016-03-23,30.24,0.11,274.9090909090909
2016-03-24,30.34,0.11,275.8181818181818
2016-03-28,30.62,0.11,278.3636363636364
2016-03-29,31.03,0.11,282.0909090909091
2016-03-30,31.05,0.11,282.27272727272725
2016-03-31,30.98,0.11,281.6363636363636
2016-04-01,31.15,0.11,283.1818181818182
2016-04-04,31.19,0.11,283.54545454545456
2016-04-05,30.78,0.11,279.8181818181818
2016-04-06,30.79,0.11,279.9090909090909
2016-04-07,30.79,0.11,279.9090909090909
2016-04-08,31.24,0.11,284.0
2016-04-11,31.31,0.11,284.6363636363636
2016-04-12,31.45,0.11,285.9090909090909
2016-04-13,31.77,0.11,288.8181818181818
2016-04-14,31.71,0.11,288.27272727272725
2016-04-15,31.73,0.11,288.45454545454544
2016-04-18,31.99,0.11,290.8181818181818
2016-04-19,31.98,0.11,290.72727272727275
2016-04-20,31.92,0.11,290.1818181818182
2016-04-21,31.83,0.11,289.3636363636364
2016-04-22,32.26,0.11,293.27272727272725
2016-04-25,31.89,0.11,289.90909090909093
2016-04-26,32.24,0.11,293.0909090909091
2016-04-27,32.32,0.11,293.8181818181818
2016-04-28,32.02,0.11,291.0909090909091
2016-04-29,32.12,0.11,292.0
2016-05-02,32.28,0.11,293.45454545454544
2016-05-03,31.57,0.11,287.0
2016-05-04,31.44,0.11,285.8181818181818
2016-05-05,31.54,0.11,286.7272727272727
2016-05-06,31.61,0.11,287.3636363636364
2016-05-09,30.95,0.11,281.3636363636364
2016-05-10,31.09,0.11,282.6363636363636
2016-05-11,30.99,0.11,281.7272727272727
2016-05-12,31.23,0.11,283.90909090909093
2016-05-13,30.86,0.11,280.54545454545456
2016-05-16,30.97,0.11,281.54545454545456
2016-05-17,30.69,0.11,279.0
2016-05-18,30.46,0.11,276.90909090909093
2016-05-19,30.31,0.11,275.5454545454545
2016-05-20,30.42,0.11,276.54545454545456
2016-05-23,30.87,0.11,280.6363636363636
2016-05-24,31.13,0.11,283.0
2016-05-25,31.45,0.11,285.9090909090909
2016-05-26,31.25,0.11,284.09090909090907
2016-05-27,31.48,0.11,286.1818181818182
2016-05-31,31.5,0.11,286.3636363636364
2016-06-01,31.32,0.11,284.72727272727275
2016-06-02,31.33,0.11,284.8181818181818
2016-06-03,31.12,0.11,282.90909090909093
2016-06-06,31.14,0.11,283.0909090909091
2016-06-07,31.19,0.11,283.54545454545456
2016-06-08,30.87,0.11,280.6363636363636
2016-06-09,30.37,0.11,276.0909090909091
2016-06-10,30.59,0.11,278.09090909090907
2016-06-13,29.71,0.11,270.0909090909091
2016-06-14,28.75,0.11,261.3636363636364
2016-06-15,28.7,0.11,260.9090909090909
2016-06-16,28.72,0.11,261.09090909090907
2016-06-17,28.69,0.11,260.8181818181818
2016-06-20,29.02,0.11,263.8181818181818
2016-06-21,28.58,0.11,259.8181818181818
2016-06-22,28.62,0.11,260.1818181818182
2016-06-23,29.52,0.11,268.3636363636364
2016-06-24,27.73,0.11,252.0909090909091
2016-06-27,26.77,0.11,243.36363636363635
2016-06-28,27.88,0.11,253.45454545454544
2016-06-29,29.23,0.11,265.72727272727275
2016-06-30,29.77,0.11,270.6363636363636
2016-07-01,30.12,0.11,273.8181818181818
2016-07-05,29.7,0.11,270.0
2016-07-06,30.12,0.11,273.8181818181818
2016-07-07,30.14,0.11,274.0
2016-07-08,30.67,0.11,278.8181818181818
2016-07-11,31.24,0.11,284.0
2016-07-12,31.85,0.11,289.54545454545456
2016-07-13,31.97,0.11,290.6363636363636
2016-07-14,32.04,0.11,291.27272727272725
2016-07-15,32.03,0.11,291.1818181818182
2016-07-18,32.24,0.11,293.0909090909091
2016-07-19,31.98,0.11,290.72727272727275
2016-07-20,32.3,0.11,293.6363636363636
2016-07-21,32.29,0.11,293.54545454545456
2016-07-22,32.43,0.11,294.8181818181818
2016-07-25,32.49,0.11,295.3636363636364
2016-07-26,32.91,0.11,299.18181818181813
2016-07-27,32.58,0.11,296.1818181818182
2016-07-28,32.37,0.11,294.27272727272725
2016-07-29,32.72,0.11,297.45454545454544
2016-08-01,32.75,0.11,297.72727272727275
2016-08-02,32.44,0.11,294.9090909090909
2016-08-03,32.37,0.11,294.27272727272725
2016-08-04,32.65,0.11,296.8181818181818
2016-08-05,32.88,0.22,149.45454545454547
2016-08-08,32.37,0.22,147.13636363636363
2016-08-09,32.33,0.22,146.95454545454544
2016-08-10,32.72,0.22,148.72727272727272
2016-08-11,32.47,0.22,147.5909090909091
2016-08-12,31.86,0.22,144.8181818181818
2016-08-15,31.9,0.22,145.0
2016-08-16,31.5,0.22,143.1818181818182
2016-08-17,31.68,0.22,144.0
2016-08-18,31.41,0.22,142.77272727272728
2016-08-19,31.18,0.22,141.72727272727272
2016-08-22,31.22,0.22,141.9090909090909
2016-08-23,31.54,0.22,143.36363636363635
2016-08-24,31.14,0.22,141.54545454545456
2016-08-25,31.54,0.22,143.36363636363635
2016-08-26,31.1,0.22,141.36363636363637
2016-08-29,31.64,0.22,143.8181818181818
2016-08-30,31.84,0.22,144.72727272727272
2016-08-31,31.85,0.22,144.77272727272728
2016-09-01,31.87,0.22,144.86363636363637
2016-09-02,31.85,0.22,144.77272727272728
2016-09-06,32.17,0.22,146.22727272727275
2016-09-07,31.79,0.22,144.5
2016-09-08,31.79,0.22,144.5
2016-09-09,30.31,0.22,137.77272727272725
2016-09-12,30.97,0.22,140.77272727272728
2016-09-13,30.0,0.22,136.36363636363637
2016-09-14,29.83,0.22,135.5909090909091
2016-09-15,30.14,0.22,137.0
2016-09-16,29.91,0.22,135.95454545454547
2016-09-19,30.13,0.22,136.95454545454544
2016-09-20,29.96,0.22,136.1818181818182
2016-09-21,30.34,0.22,137.9090909090909
2016-09-22,32.08,0.22,145.8181818181818
2016-09-23,32.18,0.22,146.27272727272728
2016-09-26,31.64,0.22,143.8181818181818
2016-09-27,31.73,0.22,144.22727272727272
2016-09-28,32.39,0.22,147.22727272727272
2016-09-29,31.86,0.22,144.8181818181818
2016-09-30,31.94,0.22,145.1818181818182
2016-10-03,31.8,0.22,144.54545454545456
2016-10-04,31.03,0.22,141.04545454545456
2016-10-05,30.64,0.22,139.27272727272728
2016-10-06,31.1,0.22,141.36363636363637
2016-10-07,31.0,0.22,140.9090909090909
2016-10-10,31.06,0.22,141.1818181818182
2016-10-11,30.76,0.22,139.8181818181818
2016-10-12,31.34,0.22,142.45454545454544
2016-10-13,31.2,0.22,141.8181818181818
2016-10-14,31.38,0.22,142.63636363636363
2016-10-17,31.61,0.22,143.6818181818182
2016-10-18,31.7,0.22,144.0909090909091
2016-10-19,31.91,0.22,145.04545454545453
2016-10-20,31.5,0.22,143.1818181818182
2016-10-21,31.29,0.22,142.22727272727272
2016-10-24,31.12,0.22,141.45454545454547
2016-10-25,31.15,0.22,141.5909090909091
2016-10-26,30.26,0.22,137.54545454545456
2016-10-27,30.46,0.22,138.45454545454547
2016-10-28,29.99,0.31,96.74193548387096
2016-10-31,29.93,0.31,96.54838709677419
2016-11-01,29.36,0.31,94.70967741935483
2016-11-02,28.8,0.31,92.90322580645162
2016-11-03,28.64,0.31,92.38709677419355
2016-11-04,28.65,0.31,92.41935483870968
2016-11-07,29.29,0.31,94.48387096774194
2016-11-08,29.38,0.31,94.77419354838709
2016-11-09,29.69,0.31,95.7741935483871
