date,CAH,CAH_EPS,PE Ratio
2004-05-10,74.2,,
2004-05-11,74.51,,
2004-05-12,74.72,,
2004-05-13,74.73,,
2004-05-14,73.44,,
2004-05-17,69.2,,
2004-05-18,67.52,,
2004-05-19,67.2,,
2004-05-20,66.51,,
2004-05-21,66.7,,
2004-05-24,65.61,,
2004-05-25,67.17,,
2004-05-26,67.7,,
2004-05-27,68.24,,
2004-05-28,67.71,,
2004-06-01,68.6,,
2004-06-02,68.25,,
2004-06-03,68.08,,
2004-06-04,68.38,,
2004-06-07,68.85,,
2004-06-08,69.12,,
2004-06-09,68.3,,
2004-06-10,68.84,,
2004-06-14,68.45,,
2004-06-15,69.43,,
2004-06-16,68.85,,
2004-06-17,69.05,,
2004-06-18,68.36,,
2004-06-21,67.41,,
2004-06-22,68.4,,
2004-06-23,69.85,,
2004-06-24,70.15,,
2004-06-25,68.95,,
2004-06-28,68.32,,
2004-06-29,69.5,,
2004-06-30,70.05,,
2004-07-01,52.86,,
2004-07-02,51.76,,
2004-07-06,52.0,,
2004-07-07,51.65,,
2004-07-08,50.11,,
2004-07-09,48.94,,
2004-07-12,47.5,,
2004-07-13,48.35,,
2004-07-14,50.21,,
2004-07-15,50.47,,
2004-07-16,50.45,,
2004-07-19,50.29,,
2004-07-20,50.24,,
2004-07-21,50.05,,
2004-07-22,51.05,,
2004-07-23,50.89,,
2004-07-26,50.47,,
2004-07-27,44.0,,
2004-07-28,44.5,,
2004-07-29,44.76,,
2004-07-30,44.5,,
2004-08-02,44.47,,
2004-08-03,44.49,,
2004-08-04,44.16,,
2004-08-05,43.7,,
2004-08-06,44.01,,
2004-08-09,43.81,,
2004-08-10,44.09,,
2004-08-11,44.14,,
2004-08-12,43.84,,
2004-08-13,42.33,,
2004-08-16,42.77,,
2004-08-17,43.55,,
2004-08-18,44.1,,
2004-08-19,44.34,,
2004-08-20,44.53,,
2004-08-23,44.15,,
2004-08-24,44.23,,
2004-08-25,45.03,,
2004-08-26,45.8,,
2004-08-27,45.79,,
2004-08-30,45.07,,
2004-08-31,45.2,,
2004-09-01,45.79,,
2004-09-02,47.7,,
2004-09-03,47.35,,
2004-09-07,47.82,,
2004-09-08,46.68,,
2004-09-09,47.13,,
2004-09-10,45.85,,
2004-09-13,45.49,,
2004-09-14,47.49,,
2004-09-15,46.92,,
2004-09-16,47.75,,
2004-09-17,47.88,,
2004-09-20,47.45,,
2004-09-21,47.5,,
2004-09-22,47.07,,
2004-09-23,46.2,,
2004-09-24,45.74,,
2004-09-27,44.98,,
2004-09-28,44.82,,
2004-09-29,44.48,,
2004-09-30,43.77,,
2004-10-01,44.21,,
2004-10-04,43.83,,
2004-10-05,43.49,,
2004-10-06,43.76,,
2004-10-07,42.97,,
2004-10-08,42.53,,
2004-10-11,42.75,,
2004-10-12,42.25,,
2004-10-13,41.7,,
2004-10-14,41.12,,
2004-10-15,41.05,,
2004-10-18,40.95,,
2004-10-19,40.21,,
2004-10-20,37.65,,
2004-10-21,38.55,,
2004-10-22,38.49,,
2004-10-25,38.71,,
2004-10-26,39.33,,
2004-10-27,47.35,,
2004-10-28,46.83,,
2004-10-29,46.75,,
2004-11-01,46.28,,
2004-11-02,46.13,,
2004-11-03,45.9,,
2004-11-04,45.95,,
2004-11-05,47.35,,
2004-11-08,49.01,,
2004-11-09,50.29,,
2004-11-10,50.81,,
2004-11-11,51.8,,
2004-11-12,51.94,,
2004-11-15,51.71,,
2004-11-16,51.02,,
2004-11-17,51.26,,
2004-11-18,51.61,,
2004-11-19,51.24,,
2004-11-22,51.52,,
2004-11-23,51.1,,
2004-11-24,51.47,,
2004-11-26,51.77,,
2004-11-29,51.65,,
2004-11-30,52.28,,
2004-12-01,53.52,,
2004-12-02,53.5,,
2004-12-03,53.14,,
2004-12-06,53.34,,
2004-12-07,52.2,,
2004-12-08,54.2,,
2004-12-09,55.77,,
2004-12-10,56.76,,
2004-12-13,55.76,,
2004-12-14,56.31,,
2004-12-15,56.83,,
2004-12-16,57.8,,
2004-12-17,57.75,,
2004-12-20,58.07,,
2004-12-21,58.5,,
2004-12-22,56.57,,
2004-12-23,57.0,,
2004-12-27,56.83,,
2004-12-28,57.6,,
2004-12-29,57.47,,
2004-12-30,58.55,,
2004-12-31,58.15,,
2005-01-03,57.18,,
2005-01-04,55.56,,
2005-01-05,55.43,,
2005-01-06,56.35,,
2005-01-07,56.12,,
2005-01-10,55.47,,
2005-01-11,55.0,,
2005-01-12,54.68,,
2005-01-13,54.15,,
2005-01-14,54.43,,
2005-01-18,54.5,,
2005-01-19,54.2,,
2005-01-20,54.5,,
2005-01-21,54.32,,
2005-01-24,54.1,,
2005-01-25,53.99,,
2005-01-26,53.84,,
2005-01-27,54.32,,
2005-01-28,55.55,,
2005-01-31,56.32,,
2005-02-01,58.4,,
2005-02-02,58.55,,
2005-02-03,60.09,,
2005-02-04,58.18,,
2005-02-07,57.73,,
2005-02-08,57.38,,
2005-02-09,56.5,,
2005-02-10,56.8,,
2005-02-11,57.23,,
2005-02-14,57.15,,
2005-02-15,56.94,,
2005-02-16,57.38,,
2005-02-17,57.4,,
2005-02-18,58.35,,
2005-02-22,57.04,,
2005-02-23,58.08,,
2005-02-24,58.88,,
2005-02-25,59.5,,
2005-02-28,58.55,,
2005-03-01,58.85,,
2005-03-02,57.88,,
2005-03-03,57.51,,
2005-03-04,58.0,,
2005-03-07,57.75,,
2005-03-08,57.54,,
2005-03-09,57.32,,
2005-03-10,57.12,,
2005-03-11,56.98,,
2005-03-14,57.31,,
2005-03-15,56.72,,
2005-03-16,55.99,,
2005-03-17,56.01,,
2005-03-18,56.12,,
2005-03-21,55.98,,
2005-03-22,55.46,,
2005-03-23,56.95,,
2005-03-24,57.17,,
2005-03-28,53.78,,
2005-03-29,54.02,,
2005-03-30,54.84,,
2005-03-31,55.8,,
2005-04-01,54.68,,
2005-04-04,55.95,,
2005-04-05,56.3,,
2005-04-06,56.28,,
2005-04-07,56.83,,
2005-04-08,55.53,,
2005-04-11,55.46,,
2005-04-12,55.79,,
2005-04-13,55.32,,
2005-04-14,55.62,,
2005-04-15,55.15,,
2005-04-18,54.19,,
2005-04-19,54.35,,
2005-04-20,53.28,,
2005-04-21,55.08,,
2005-04-22,54.48,,
2005-04-25,54.45,,
2005-04-26,53.97,,
2005-04-27,55.12,,
2005-04-28,55.01,,
2005-04-29,55.57,,
2005-05-02,55.73,,
2005-05-03,55.33,,
2005-05-04,55.9,,
2005-05-05,55.48,,
2005-05-06,55.91,,
2005-05-09,56.25,,
2005-05-10,56.35,,
2005-05-11,57.05,,
2005-05-12,58.0,,
2005-05-13,57.53,,
2005-05-16,58.32,,
2005-05-17,59.22,,
2005-05-18,59.16,,
2005-05-19,59.16,,
2005-05-20,58.91,,
2005-05-23,58.72,,
2005-05-24,58.6,,
2005-05-25,58.09,,
2005-05-26,58.13,,
2005-05-27,57.8,,
2005-05-31,57.93,,
2005-06-01,58.03,,
2005-06-02,57.88,,
2005-06-03,57.48,,
2005-06-06,58.33,,
2005-06-07,58.4,,
2005-06-08,57.84,,
2005-06-09,57.77,,
2005-06-10,57.03,,
2005-06-13,58.0,,
2005-06-14,58.45,,
2005-06-15,58.0,,
2005-06-16,58.8,,
2005-06-17,59.53,,
2005-06-20,60.1,,
2005-06-21,60.3,,
2005-06-22,60.5,,
2005-06-23,60.8,,
2005-06-24,60.51,,
2005-06-27,56.43,,
2005-06-28,57.02,,
2005-06-29,57.41,,
2005-06-30,57.58,,
2005-07-01,58.17,,
2005-07-05,58.76,,
2005-07-06,58.02,,
2005-07-07,57.81,,
2005-07-08,58.4,,
2005-07-11,58.32,,
2005-07-12,58.13,,
2005-07-13,58.1,,
2005-07-14,58.22,,
2005-07-15,57.79,,
2005-07-18,57.79,,
2005-07-19,58.0,,
2005-07-20,58.49,,
2005-07-21,58.0,,
2005-07-22,57.89,,
2005-07-25,57.28,,
2005-07-26,57.54,,
2005-07-27,58.5,,
2005-07-28,59.02,,
2005-07-29,59.58,,
2005-08-01,59.83,,
2005-08-02,59.95,,
2005-08-03,59.46,,
2005-08-04,58.99,,
2005-08-05,59.22,,
2005-08-08,59.31,,
2005-08-09,59.19,,
2005-08-10,59.06,,
2005-08-11,59.66,,
2005-08-12,59.27,,
2005-08-15,59.33,,
2005-08-16,58.75,,
2005-08-17,59.47,,
2005-08-18,59.52,,
2005-08-19,58.83,,
2005-08-22,59.38,,
2005-08-23,58.71,,
2005-08-24,58.16,,
2005-08-25,58.18,,
2005-08-26,57.89,,
2005-08-29,58.1,,
2005-08-30,58.11,,
2005-08-31,59.61,,
2005-09-01,59.32,,
2005-09-02,58.88,,
2005-09-06,60.0,,
2005-09-07,59.7,,
2005-09-08,58.9,,
2005-09-09,59.82,,
2005-09-12,60.6,,
2005-09-13,59.9,,
2005-09-14,60.6,,
2005-09-15,62.38,,
2005-09-16,63.37,,
2005-09-19,62.91,,
2005-09-20,62.4,,
2005-09-21,61.62,,
2005-09-22,61.32,,
2005-09-23,61.95,,
2005-09-26,61.26,,
2005-09-27,62.2,,
2005-09-28,63.09,,
2005-09-29,63.16,,
2005-09-30,63.44,,
2005-10-03,62.94,,
2005-10-04,63.62,,
2005-10-05,62.65,,
2005-10-06,63.06,,
2005-10-07,63.55,,
2005-10-10,62.49,,
2005-10-11,62.46,,
2005-10-12,62.25,,
2005-10-13,62.92,,
2005-10-14,63.48,,
2005-10-17,63.25,,
2005-10-18,62.92,,
2005-10-19,63.94,,
2005-10-20,64.17,,
2005-10-21,64.06,,
2005-10-24,64.97,,
2005-10-25,64.38,,
2005-10-26,63.8,,
2005-10-27,62.1,,
2005-10-28,62.65,,
2005-10-31,62.51,,
2005-11-01,62.07,,
2005-11-02,61.79,,
2005-11-03,61.7,,
2005-11-04,61.51,,
2005-11-07,61.2,,
2005-11-08,61.26,0.55,111.38181818181818
2005-11-09,60.92,0.55,110.76363636363635
2005-11-10,61.16,0.55,111.19999999999999
2005-11-11,61.22,0.55,111.3090909090909
2005-11-14,61.0,0.55,110.9090909090909
2005-11-15,60.98,0.55,110.87272727272726
2005-11-16,60.49,0.55,109.98181818181817
2005-11-17,61.18,0.55,111.23636363636362
2005-11-18,61.14,0.55,111.16363636363636
2005-11-21,61.3,0.55,111.45454545454544
2005-11-22,61.1,0.55,111.09090909090908
2005-11-23,62.32,0.55,113.3090909090909
2005-11-25,63.52,0.55,115.49090909090908
2005-11-28,63.07,0.55,114.67272727272726
2005-11-29,64.05,0.55,116.45454545454544
2005-11-30,63.95,0.55,116.27272727272727
2005-12-01,64.15,0.55,116.63636363636364
2005-12-02,64.55,0.55,117.36363636363635
2005-12-05,64.9,0.55,118.0
2005-12-06,65.69,0.55,119.43636363636362
2005-12-07,66.27,0.55,120.49090909090907
2005-12-08,66.94,0.55,121.70909090909089
2005-12-09,67.05,0.55,121.90909090909089
2005-12-12,67.0,0.55,121.81818181818181
2005-12-13,66.89,0.55,121.61818181818181
2005-12-14,67.67,0.55,123.03636363636363
2005-12-15,67.13,0.55,122.05454545454543
2005-12-16,68.84,0.55,125.16363636363636
2005-12-19,68.0,0.55,123.63636363636363
2005-12-20,68.25,0.55,124.09090909090908
2005-12-21,68.12,0.55,123.85454545454546
2005-12-22,68.58,0.55,124.69090909090907
2005-12-23,69.24,0.55,125.89090909090908
2005-12-27,68.48,0.55,124.5090909090909
2005-12-28,69.18,0.55,125.78181818181818
2005-12-29,69.02,0.55,125.49090909090907
2005-12-30,68.75,0.55,124.99999999999999
2006-01-03,69.93,0.55,127.14545454545454
2006-01-04,70.02,0.55,127.3090909090909
2006-01-05,69.65,0.55,126.63636363636364
2006-01-06,69.29,0.55,125.98181818181818
2006-01-09,71.44,0.55,129.89090909090908
2006-01-10,70.46,0.55,128.1090909090909
2006-01-11,70.18,0.55,127.60000000000001
2006-01-12,70.06,0.55,127.38181818181818
2006-01-13,69.67,0.55,126.67272727272727
2006-01-17,68.5,0.55,124.54545454545453
2006-01-18,69.13,0.55,125.69090909090907
2006-01-19,68.53,0.55,124.6
2006-01-20,67.91,0.55,123.47272727272725
2006-01-23,69.45,0.55,126.27272727272727
2006-01-24,69.71,0.55,126.74545454545452
2006-01-25,70.6,0.55,128.36363636363635
2006-01-26,71.33,0.55,129.6909090909091
2006-01-27,73.45,0.55,133.54545454545453
2006-01-30,72.52,0.55,131.85454545454544
2006-01-31,72.04,0.55,130.98181818181817
2006-02-01,72.06,0.55,131.0181818181818
2006-02-02,71.17,0.55,129.4
2006-02-03,71.35,0.55,129.72727272727272
2006-02-06,69.77,0.55,126.85454545454543
2006-02-07,70.03,1.26,55.57936507936508
2006-02-08,69.94,1.26,55.507936507936506
2006-02-09,69.25,1.26,54.96031746031746
2006-02-10,69.76,1.26,55.36507936507937
2006-02-13,70.24,1.26,55.74603174603174
2006-02-14,71.13,1.26,56.45238095238095
2006-02-15,71.93,1.26,57.08730158730159
2006-02-16,71.88,1.26,57.047619047619044
2006-02-17,71.75,1.26,56.94444444444444
2006-02-21,71.82,1.26,56.99999999999999
2006-02-22,72.25,1.26,57.34126984126984
2006-02-23,72.0,1.26,57.142857142857146
2006-02-24,72.39,1.26,57.45238095238095
2006-02-27,73.22,1.26,58.11111111111111
2006-02-28,72.6,1.26,57.61904761904761
2006-03-01,73.0,1.26,57.93650793650794
2006-03-02,72.61,1.26,57.62698412698413
2006-03-03,72.1,1.26,57.222222222222214
2006-03-06,71.55,1.26,56.785714285714285
2006-03-07,71.79,1.26,56.97619047619048
2006-03-08,71.72,1.26,56.92063492063492
2006-03-09,72.03,1.26,57.166666666666664
2006-03-10,72.53,1.26,57.56349206349206
2006-03-13,72.72,1.26,57.714285714285715
2006-03-14,73.44,1.26,58.285714285714285
2006-03-15,74.67,1.26,59.261904761904766
2006-03-16,75.26,1.26,59.730158730158735
2006-03-17,74.95,1.26,59.48412698412699
2006-03-20,75.02,1.26,59.53968253968254
2006-03-21,74.3,1.26,58.96825396825397
2006-03-22,74.61,1.26,59.214285714285715
2006-03-23,74.42,1.26,59.06349206349206
2006-03-24,74.49,1.26,59.11904761904761
2006-03-27,74.82,1.26,59.38095238095237
2006-03-28,75.34,1.26,59.7936507936508
2006-03-29,75.16,1.26,59.650793650793645
2006-03-30,74.81,1.26,59.37301587301587
2006-03-31,74.52,1.26,59.14285714285714
2006-04-03,74.58,1.26,59.19047619047619
2006-04-04,74.85,1.26,59.4047619047619
2006-04-05,74.91,1.26,59.45238095238095
2006-04-06,73.52,1.26,58.34920634920635
2006-04-07,71.62,1.26,56.84126984126984
2006-04-10,71.48,1.26,56.730158730158735
2006-04-11,70.08,1.26,55.61904761904762
2006-04-12,70.07,1.26,55.61111111111111
2006-04-13,70.0,1.26,55.55555555555556
2006-04-17,69.85,1.26,55.43650793650793
2006-04-18,70.42,1.26,55.88888888888889
2006-04-19,68.8,1.26,54.6031746031746
2006-04-20,68.32,1.26,54.222222222222214
2006-04-21,67.47,1.26,53.547619047619044
2006-04-24,67.82,1.26,53.82539682539682
2006-04-25,67.91,1.26,53.89682539682539
2006-04-26,68.85,1.26,54.64285714285714
2006-04-27,68.37,1.26,54.261904761904766
2006-04-28,67.35,1.26,53.45238095238095
2006-05-01,67.06,1.26,53.22222222222222
2006-05-02,67.77,1.26,53.785714285714285
2006-05-03,67.25,1.26,53.37301587301587
2006-05-04,67.06,1.26,53.22222222222222
2006-05-05,68.19,1.26,54.11904761904762
2006-05-08,68.23,2.14,31.88317757009346
2006-05-09,67.38,2.14,31.485981308411212
2006-05-10,67.6,2.14,31.58878504672897
2006-05-11,67.31,2.14,31.45327102803738
2006-05-12,66.46,2.14,31.056074766355135
2006-05-15,67.81,2.14,31.686915887850468
2006-05-16,68.25,2.14,31.892523364485978
2006-05-17,67.21,2.14,31.406542056074763
2006-05-18,67.89,2.14,31.72429906542056
2006-05-19,67.6,2.14,31.58878504672897
2006-05-22,67.14,2.14,31.373831775700932
2006-05-23,66.53,2.14,31.088785046728972
2006-05-24,66.79,2.14,31.210280373831775
2006-05-25,66.4,2.14,31.028037383177573
2006-05-26,66.98,2.14,31.299065420560748
2006-05-30,66.15,2.14,30.911214953271028
2006-05-31,66.91,2.14,31.266355140186914
2006-06-01,67.73,2.14,31.649532710280376
2006-06-02,67.52,2.14,31.551401869158873
2006-06-05,66.83,2.14,31.22897196261682
2006-06-06,67.46,2.14,31.523364485981304
2006-06-07,67.92,2.14,31.738317757009344
2006-06-08,68.03,2.14,31.789719626168225
2006-06-09,66.9,2.14,31.261682242990656
2006-06-12,66.39,2.14,31.023364485981308
2006-06-13,66.73,2.14,31.182242990654206
2006-06-14,67.3,2.14,31.44859813084112
2006-06-15,66.77,2.14,31.20093457943925
2006-06-16,66.34,2.14,31.0
2006-06-19,64.96,2.14,30.355140186915882
2006-06-20,63.64,2.14,29.738317757009344
2006-06-21,63.76,2.14,29.794392523364483
2006-06-22,63.31,2.14,29.58411214953271
2006-06-23,62.83,2.14,29.359813084112147
2006-06-26,63.14,2.14,29.50467289719626
2006-06-27,62.85,2.14,29.36915887850467
2006-06-28,62.89,2.14,29.387850467289717
2006-06-29,64.05,2.14,29.92990654205607
2006-06-30,64.33,2.14,30.0607476635514
2006-07-03,63.95,2.14,29.88317757009346
2006-07-05,63.6,2.14,29.7196261682243
2006-07-06,64.2,2.14,30.0
2006-07-07,63.66,2.14,29.747663551401867
2006-07-10,62.91,2.14,29.39719626168224
2006-07-11,63.7,2.14,29.766355140186917
2006-07-12,63.74,2.14,29.785046728971963
2006-07-13,63.37,2.14,29.612149532710276
2006-07-14,62.8,2.14,29.345794392523363
2006-07-17,63.2,2.14,29.53271028037383
2006-07-18,63.5,2.14,29.67289719626168
2006-07-19,65.84,2.14,30.766355140186917
2006-07-20,65.3,2.14,30.51401869158878
2006-07-21,66.26,2.14,30.962616822429908
2006-07-24,67.78,2.14,31.67289719626168
2006-07-25,68.15,2.14,31.845794392523366
2006-07-26,67.44,2.14,31.51401869158878
2006-07-27,67.0,2.14,31.30841121495327
2006-07-28,67.84,2.14,31.700934579439252
2006-07-31,67.0,2.14,31.30841121495327
2006-08-01,66.79,2.14,31.210280373831775
2006-08-02,66.53,2.14,31.088785046728972
2006-08-03,66.55,2.14,31.098130841121492
2006-08-04,66.85,2.14,31.23831775700934
2006-08-07,67.57,2.14,31.57476635514018
2006-08-08,66.75,2.14,31.191588785046726
2006-08-09,66.22,2.14,30.94392523364486
2006-08-10,67.45,2.14,31.518691588785046
2006-08-11,66.53,2.14,31.088785046728972
2006-08-14,66.58,2.14,31.112149532710276
2006-08-15,66.34,2.14,31.0
2006-08-16,67.55,2.14,31.56542056074766
2006-08-17,67.86,2.14,31.710280373831775
2006-08-18,67.41,2.14,31.499999999999996
2006-08-21,67.39,2.14,31.490654205607473
2006-08-22,67.07,2.14,31.341121495327098
2006-08-23,67.25,2.14,31.425233644859812
2006-08-24,67.35,2.14,31.471962616822424
2006-08-25,67.32,2.14,31.45794392523364
2006-08-28,66.82,2.14,31.224299065420556
2006-08-29,66.01,2.14,30.845794392523366
2006-08-30,67.16,2.14,31.383177570093455
2006-08-31,67.42,2.14,31.50467289719626
2006-09-01,68.02,2.96,22.97972972972973
2006-09-05,68.25,2.96,23.05743243243243
2006-09-06,67.94,2.96,22.9527027027027
2006-09-07,67.91,2.96,22.94256756756757
2006-09-08,68.27,2.96,23.06418918918919
2006-09-11,68.98,2.96,23.304054054054056
2006-09-12,69.0,2.96,23.31081081081081
2006-09-13,68.93,2.96,23.287162162162165
2006-09-14,68.8,2.96,23.243243243243242
2006-09-15,69.54,2.96,23.493243243243246
2006-09-18,70.42,2.96,23.79054054054054
2006-09-19,70.2,2.96,23.716216216216218
2006-09-20,68.68,2.96,23.202702702702705
2006-09-21,67.0,2.96,22.635135135135137
2006-09-22,66.85,2.96,22.584459459459456
2006-09-25,66.76,2.96,22.554054054054056
2006-09-26,66.37,2.96,22.4222972972973
2006-09-27,65.86,2.96,22.25
2006-09-28,65.96,2.96,22.283783783783782
2006-09-29,65.74,2.96,22.20945945945946
2006-10-02,65.39,2.96,22.091216216216218
2006-10-03,65.92,2.96,22.27027027027027
2006-10-04,66.32,2.96,22.405405405405403
2006-10-05,66.38,2.96,22.425675675675674
2006-10-06,64.02,2.96,21.62837837837838
2006-10-09,64.73,2.96,21.868243243243246
2006-10-10,64.26,2.96,21.709459459459463
2006-10-11,64.08,2.96,21.64864864864865
2006-10-12,64.76,2.96,21.87837837837838
2006-10-13,64.85,2.96,21.908783783783782
2006-10-16,64.66,2.96,21.844594594594593
2006-10-17,64.7,2.96,21.85810810810811
2006-10-18,65.0,2.96,21.95945945945946
2006-10-19,65.35,2.96,22.0777027027027
2006-10-20,65.69,2.96,22.19256756756757
2006-10-23,65.82,2.96,22.236486486486484
2006-10-24,65.61,2.96,22.16554054054054
2006-10-25,65.18,2.96,22.020270270270274
2006-10-26,65.4,2.96,22.094594594594597
2006-10-27,64.47,2.96,21.780405405405407
2006-10-30,64.9,2.96,21.925675675675677
2006-10-31,65.45,2.96,22.111486486486488
2006-11-01,64.09,2.96,21.652027027027028
2006-11-02,64.62,2.96,21.831081081081084
2006-11-03,63.26,2.96,21.37162162162162
2006-11-06,64.18,2.96,21.682432432432435
2006-11-07,64.04,0.74,86.54054054054055
2006-11-08,63.48,0.74,85.78378378378378
2006-11-09,63.31,0.74,85.55405405405406
2006-11-10,62.05,0.74,83.85135135135135
2006-11-13,62.01,0.74,83.79729729729729
2006-11-14,62.62,0.74,84.62162162162161
2006-11-15,63.52,0.74,85.83783783783784
2006-11-16,63.39,0.74,85.66216216216216
2006-11-17,62.67,0.74,84.6891891891892
2006-11-20,62.37,0.74,84.28378378378378
2006-11-21,61.88,0.74,83.62162162162163
2006-11-22,62.16,0.74,84.0
2006-11-24,62.21,0.74,84.06756756756756
2006-11-27,62.3,0.74,84.1891891891892
2006-11-28,62.37,0.74,84.28378378378378
2006-11-29,61.83,0.74,83.55405405405405
2006-11-30,64.62,0.74,87.32432432432434
2006-12-01,65.49,0.74,88.5
2006-12-04,65.94,0.74,89.10810810810811
2006-12-05,65.86,0.74,89.0
2006-12-06,65.67,0.74,88.74324324324324
2006-12-07,66.35,0.74,89.66216216216216
2006-12-08,66.06,0.74,89.27027027027027
2006-12-11,65.52,0.74,88.54054054054053
2006-12-12,65.97,0.74,89.14864864864865
2006-12-13,65.46,0.74,88.45945945945945
2006-12-14,65.25,0.74,88.17567567567568
2006-12-15,64.95,0.74,87.77027027027027
2006-12-18,64.62,0.74,87.32432432432434
2006-12-19,64.65,0.74,87.36486486486487
2006-12-20,64.73,0.74,87.47297297297298
2006-12-21,64.79,0.74,87.55405405405406
2006-12-22,64.2,0.74,86.75675675675676
2006-12-26,64.62,0.74,87.32432432432434
2006-12-27,64.37,0.74,86.9864864864865
2006-12-28,64.87,0.74,87.66216216216218
2006-12-29,64.43,0.74,87.06756756756758
2007-01-03,64.02,0.74,86.51351351351352
2007-01-04,63.96,0.74,86.43243243243244
2007-01-05,63.93,0.74,86.39189189189189
2007-01-08,64.15,0.74,86.6891891891892
2007-01-09,64.0,0.74,86.48648648648648
2007-01-10,64.55,0.74,87.22972972972973
2007-01-11,65.17,0.74,88.06756756756756
2007-01-12,66.92,0.74,90.43243243243244
2007-01-16,67.54,0.74,91.27027027027027
2007-01-17,69.11,0.74,93.39189189189189
2007-01-18,69.11,0.74,93.39189189189189
2007-01-19,69.44,0.74,93.83783783783784
2007-01-22,69.26,0.74,93.5945945945946
2007-01-23,69.48,0.74,93.8918918918919
2007-01-24,70.03,0.74,94.63513513513514
2007-01-25,72.42,0.74,97.86486486486487
2007-01-26,71.43,0.74,96.52702702702703
2007-01-29,70.86,0.74,95.75675675675676
2007-01-30,71.97,0.74,97.25675675675676
2007-01-31,71.42,0.74,96.51351351351352
2007-02-01,71.68,0.74,96.86486486486487
2007-02-02,71.8,0.74,97.02702702702702
2007-02-05,71.7,0.74,96.8918918918919
2007-02-06,71.28,0.74,96.32432432432432
2007-02-07,71.1,0.74,96.08108108108108
2007-02-08,71.28,1.5,47.52
2007-02-09,71.25,1.5,47.5
2007-02-12,70.62,1.5,47.080000000000005
2007-02-13,72.24,1.5,48.16
2007-02-14,72.45,1.5,48.300000000000004
2007-02-15,72.72,1.5,48.48
2007-02-16,72.73,1.5,48.48666666666667
2007-02-20,72.38,1.5,48.25333333333333
2007-02-21,72.36,1.5,48.24
2007-02-22,72.39,1.5,48.26
2007-02-23,72.44,1.5,48.29333333333333
2007-02-26,72.19,1.5,48.126666666666665
2007-02-27,70.37,1.5,46.913333333333334
2007-02-28,70.11,1.5,46.74
2007-03-01,70.67,1.5,47.11333333333334
2007-03-02,69.57,1.5,46.379999999999995
2007-03-05,69.39,1.5,46.26
2007-03-06,70.98,1.5,47.32
2007-03-07,70.63,1.5,47.086666666666666
2007-03-08,71.69,1.5,47.79333333333333
2007-03-09,72.33,1.5,48.22
2007-03-12,71.88,1.5,47.919999999999995
2007-03-13,70.09,1.5,46.72666666666667
2007-03-14,70.0,1.5,46.666666666666664
2007-03-15,70.17,1.5,46.78
2007-03-16,70.86,1.5,47.24
2007-03-19,72.08,1.5,48.053333333333335
2007-03-20,72.47,1.5,48.31333333333333
2007-03-21,72.6,1.5,48.4
2007-03-22,72.26,1.5,48.17333333333334
2007-03-23,72.42,1.5,48.28
2007-03-26,72.77,1.5,48.51333333333333
2007-03-27,72.57,1.5,48.379999999999995
2007-03-28,71.89,1.5,47.92666666666667
2007-03-29,72.51,1.5,48.34
2007-03-30,72.95,1.5,48.63333333333333
2007-04-02,73.11,1.5,48.74
2007-04-03,73.62,1.5,49.080000000000005
2007-04-04,74.0,1.5,49.333333333333336
2007-04-05,74.53,1.5,49.68666666666667
2007-04-09,73.28,1.5,48.85333333333333
2007-04-10,73.06,1.5,48.70666666666667
2007-04-11,73.66,1.5,49.10666666666666
2007-04-12,74.22,1.5,49.48
2007-04-13,74.27,1.5,49.51333333333333
2007-04-16,74.28,1.5,49.52
2007-04-17,74.5,1.5,49.666666666666664
2007-04-18,74.26,1.5,49.50666666666667
2007-04-19,74.62,1.5,49.74666666666667
2007-04-20,74.66,1.5,49.77333333333333
2007-04-23,74.87,1.5,49.913333333333334
2007-04-24,75.28,1.5,50.18666666666667
2007-04-25,75.08,1.5,50.053333333333335
2007-04-26,71.15,1.5,47.43333333333334
2007-04-27,70.58,1.5,47.053333333333335
2007-04-30,69.95,1.5,46.63333333333333
2007-05-01,70.19,1.5,46.79333333333333
2007-05-02,71.08,1.5,47.38666666666666
2007-05-03,70.88,1.5,47.25333333333333
2007-05-04,70.75,1.5,47.166666666666664
2007-05-07,70.97,1.5,47.31333333333333
2007-05-08,70.39,1.5,46.92666666666667
2007-05-09,70.44,1.5,46.96
2007-05-10,69.43,1.5,46.28666666666667
2007-05-11,69.07,1.5,46.04666666666666
2007-05-14,69.19,1.5,46.126666666666665
2007-05-15,69.7,1.5,46.46666666666667
2007-05-16,70.81,1.5,47.20666666666667
2007-05-17,70.87,1.5,47.24666666666667
2007-05-18,71.77,1.5,47.846666666666664
2007-05-21,71.77,1.5,47.846666666666664
2007-05-22,71.86,1.5,47.906666666666666
2007-05-23,72.3,1.5,48.199999999999996
2007-05-24,71.97,1.5,47.98
2007-05-25,72.31,1.5,48.20666666666667
2007-05-29,72.66,1.5,48.44
2007-05-30,72.74,1.5,48.49333333333333
2007-05-31,72.46,1.5,48.306666666666665
2007-06-01,72.94,1.5,48.626666666666665
2007-06-04,72.67,1.5,48.446666666666665
2007-06-05,72.45,1.5,48.300000000000004
2007-06-06,72.37,1.5,48.24666666666667
2007-06-07,72.22,1.5,48.14666666666667
2007-06-08,72.3,1.5,48.199999999999996
2007-06-11,71.93,1.5,47.95333333333334
2007-06-12,71.1,1.5,47.4
