date,VTR,VTR_EPS,PE Ratio
2015-06-25,70.59,0.37,190.7837837837838
2015-06-26,71.7,0.37,193.7837837837838
2015-06-29,71.23,0.37,192.51351351351352
2015-06-30,70.9,0.37,191.62162162162164
2015-07-01,71.5,0.37,193.24324324324326
2015-07-02,71.89,0.37,194.2972972972973
2015-07-06,71.75,0.37,193.91891891891893
2015-07-07,73.53,0.37,198.72972972972974
2015-07-08,73.23,0.37,197.91891891891893
2015-07-09,73.19,0.37,197.8108108108108
2015-07-10,73.71,0.37,199.2162162162162
2015-07-13,73.76,0.37,199.35135135135135
2015-07-14,73.37,0.37,198.29729729729732
2015-07-15,73.43,0.37,198.45945945945948
2015-07-16,73.76,0.37,199.35135135135135
2015-07-17,73.59,0.37,198.8918918918919
2015-07-20,73.44,0.37,198.48648648648648
2015-07-21,73.02,0.37,197.35135135135135
2015-07-22,73.4,0.37,198.3783783783784
2015-07-23,72.68,0.37,196.43243243243245
2015-07-24,74.67,0.37,201.8108108108108
2015-07-27,75.46,0.45,167.68888888888887
2015-07-28,75.63,0.45,168.06666666666666
2015-07-29,76.1,0.45,169.1111111111111
2015-07-30,75.78,0.45,168.4
2015-07-31,76.61,0.45,170.24444444444444
2015-08-03,77.01,0.45,171.13333333333335
2015-08-04,76.24,0.45,169.42222222222222
2015-08-05,75.86,0.45,168.57777777777778
2015-08-06,76.5,0.45,170.0
2015-08-07,76.97,0.45,171.04444444444445
2015-08-10,76.25,0.45,169.44444444444443
2015-08-11,77.06,0.45,171.24444444444444
2015-08-12,77.62,0.45,172.4888888888889
2015-08-13,77.48,0.45,172.17777777777778
2015-08-14,78.1,0.45,173.55555555555554
2015-08-17,78.25,0.45,173.88888888888889
2015-08-18,59.8,0.45,132.88888888888889
2015-08-19,60.05,0.45,133.44444444444443
2015-08-20,60.55,0.45,134.55555555555554
2015-08-21,59.6,0.45,132.44444444444446
2015-08-24,56.87,0.45,126.37777777777777
2015-08-25,54.96,0.45,122.13333333333333
2015-08-26,56.1,0.45,124.66666666666667
2015-08-27,57.02,0.45,126.71111111111111
2015-08-28,56.69,0.45,125.97777777777777
2015-08-31,55.02,0.45,122.26666666666667
2015-09-01,54.27,0.45,120.60000000000001
2015-09-02,54.45,0.45,121.0
2015-09-03,54.45,0.45,121.0
2015-09-04,53.1,0.45,118.0
2015-09-08,53.61,0.45,119.13333333333333
2015-09-09,52.85,0.45,117.44444444444444
2015-09-10,52.78,0.45,117.28888888888889
2015-09-11,52.66,0.45,117.02222222222221
2015-09-14,52.93,0.45,117.62222222222222
2015-09-15,53.82,0.45,119.6
2015-09-16,54.58,0.45,121.28888888888888
2015-09-17,55.45,0.45,123.22222222222223
2015-09-18,56.15,0.45,124.77777777777777
2015-09-21,56.77,0.45,126.15555555555557
2015-09-22,56.62,0.45,125.82222222222221
2015-09-23,56.87,0.45,126.37777777777777
2015-09-24,56.57,0.45,125.71111111111111
2015-09-25,56.92,0.45,126.4888888888889
2015-09-28,55.38,0.45,123.06666666666666
2015-09-29,55.88,0.45,124.17777777777778
2015-09-30,56.06,0.45,124.57777777777778
2015-10-01,55.76,0.45,123.9111111111111
2015-10-02,56.06,0.45,124.57777777777778
2015-10-05,57.32,0.45,127.37777777777778
2015-10-06,57.06,0.45,126.8
2015-10-07,57.57,0.45,127.93333333333334
2015-10-08,57.84,0.45,128.53333333333333
2015-10-09,57.65,0.45,128.11111111111111
2015-10-12,57.55,0.45,127.88888888888889
2015-10-13,56.99,0.45,126.64444444444445
2015-10-14,55.93,0.45,124.28888888888889
2015-10-15,55.99,0.45,124.42222222222222
2015-10-16,56.97,0.45,126.6
2015-10-19,58.03,0.45,128.95555555555555
2015-10-20,57.73,0.45,128.2888888888889
2015-10-21,58.28,0.45,129.51111111111112
2015-10-22,58.38,0.45,129.73333333333335
2015-10-23,55.13,0.45,122.51111111111112
2015-10-26,55.08,0.07,786.8571428571428
2015-10-27,55.15,0.07,787.8571428571428
2015-10-28,54.92,0.07,784.5714285714286
2015-10-29,54.88,0.07,784.0
2015-10-30,53.72,0.07,767.4285714285713
2015-11-02,54.49,0.07,778.4285714285713
2015-11-03,53.61,0.07,765.8571428571428
2015-11-04,53.44,0.07,763.4285714285713
2015-11-05,54.19,0.07,774.142857142857
2015-11-06,50.82,0.07,725.9999999999999
2015-11-09,49.77,0.07,711.0
2015-11-10,50.15,0.07,716.4285714285713
2015-11-11,49.88,0.07,712.5714285714286
2015-11-12,49.99,0.07,714.1428571428571
2015-11-13,49.68,0.07,709.7142857142857
2015-11-16,50.52,0.07,721.7142857142857
2015-11-17,50.06,0.07,715.1428571428571
2015-11-18,51.1,0.07,730.0
2015-11-19,51.59,0.07,737.0
2015-11-20,52.74,0.07,753.4285714285713
2015-11-23,53.36,0.07,762.2857142857142
2015-11-24,52.79,0.07,754.1428571428571
2015-11-25,53.0,0.07,757.1428571428571
2015-11-27,53.67,0.07,766.7142857142857
2015-11-30,53.34,0.07,762.0
2015-12-01,53.96,0.07,770.8571428571428
2015-12-02,52.92,0.07,756.0
2015-12-03,52.08,0.07,743.9999999999999
2015-12-04,53.2,0.07,760.0
2015-12-07,53.82,0.07,768.8571428571428
2015-12-08,54.02,0.07,771.7142857142857
2015-12-09,53.82,0.07,768.8571428571428
2015-12-10,53.63,0.07,766.1428571428571
2015-12-11,54.38,0.07,776.8571428571428
2015-12-14,54.43,0.07,777.5714285714284
2015-12-15,54.48,0.07,778.2857142857142
2015-12-16,55.72,0.07,795.9999999999999
2015-12-17,54.81,0.07,783.0
2015-12-18,53.92,0.07,770.2857142857142
2015-12-21,54.04,0.07,771.9999999999999
2015-12-22,54.47,0.07,778.142857142857
2015-12-23,55.4,0.07,791.4285714285713
2015-12-24,55.52,0.07,793.1428571428571
2015-12-28,55.86,0.07,797.9999999999999
2015-12-29,56.51,0.07,807.2857142857142
2015-12-30,56.63,0.07,809.0
2015-12-31,56.43,0.07,806.1428571428571
2016-01-04,56.74,0.07,810.5714285714286
2016-01-05,57.74,0.07,824.8571428571428
2016-01-06,57.21,0.07,817.2857142857142
2016-01-07,56.21,0.07,802.9999999999999
2016-01-08,56.26,0.07,803.7142857142857
2016-01-11,56.58,0.07,808.2857142857142
2016-01-12,55.89,0.07,798.4285714285713
2016-01-13,54.54,0.07,779.1428571428571
2016-01-14,54.64,0.07,780.5714285714286
2016-01-15,54.69,0.07,781.2857142857142
2016-01-19,55.63,0.07,794.7142857142857
2016-01-20,52.92,0.07,756.0
2016-01-21,54.0,0.07,771.4285714285713
2016-01-22,55.5,0.07,792.8571428571428
2016-01-25,54.98,0.07,785.4285714285713
2016-01-26,55.94,0.07,799.142857142857
2016-01-27,53.79,0.07,768.4285714285713
2016-01-28,53.79,0.07,768.4285714285713
2016-01-29,55.32,0.07,790.2857142857142
2016-02-01,55.48,0.07,792.5714285714284
2016-02-02,54.76,0.07,782.2857142857142
2016-02-03,56.0,0.07,799.9999999999999
2016-02-04,56.37,0.07,805.2857142857142
2016-02-05,56.32,0.07,804.5714285714286
2016-02-08,53.71,0.07,767.2857142857142
2016-02-09,50.08,0.07,715.4285714285713
2016-02-10,50.0,0.07,714.2857142857142
2016-02-11,48.72,0.07,695.9999999999999
2016-02-12,48.43,0.37,130.8918918918919
2016-02-16,49.72,0.37,134.3783783783784
2016-02-17,50.48,0.37,136.43243243243242
2016-02-18,51.6,0.37,139.45945945945945
2016-02-19,52.19,0.37,141.05405405405406
2016-02-22,52.99,0.37,143.21621621621622
2016-02-23,53.41,0.37,144.35135135135135
2016-02-24,53.85,0.37,145.54054054054055
2016-02-25,55.08,0.37,148.86486486486487
2016-02-26,55.39,0.37,149.7027027027027
2016-02-29,55.67,0.37,150.45945945945945
2016-03-01,57.57,0.37,155.5945945945946
2016-03-02,58.41,0.37,157.86486486486487
2016-03-03,56.71,0.37,153.2702702702703
2016-03-04,56.75,0.37,153.3783783783784
2016-03-07,57.23,0.37,154.67567567567568
2016-03-08,56.45,0.37,152.56756756756758
2016-03-09,56.78,0.37,153.45945945945945
2016-03-10,57.28,0.37,154.8108108108108
2016-03-11,59.78,0.37,161.56756756756758
2016-03-14,60.53,0.37,163.5945945945946
2016-03-15,60.74,0.37,164.16216216216216
2016-03-16,61.08,0.37,165.08108108108107
2016-03-17,62.01,0.37,167.59459459459458
2016-03-18,61.85,0.37,167.16216216216216
2016-03-21,61.45,0.37,166.0810810810811
2016-03-22,61.55,0.37,166.35135135135135
2016-03-23,61.19,0.37,165.3783783783784
2016-03-24,60.96,0.37,164.75675675675677
2016-03-28,61.83,0.37,167.1081081081081
2016-03-29,63.22,0.37,170.86486486486487
2016-03-30,62.96,0.37,170.16216216216216
2016-03-31,62.96,0.37,170.16216216216216
2016-04-01,63.23,0.37,170.89189189189187
2016-04-04,63.58,0.37,171.83783783783784
2016-04-05,63.54,0.37,171.72972972972974
2016-04-06,62.08,0.37,167.78378378378378
2016-04-07,62.38,0.37,168.5945945945946
2016-04-08,62.44,0.37,168.75675675675674
2016-04-11,62.87,0.37,169.9189189189189
2016-04-12,63.26,0.37,170.97297297297297
2016-04-13,63.43,0.37,171.43243243243242
2016-04-14,63.21,0.37,170.83783783783784
2016-04-15,63.16,0.37,170.7027027027027
2016-04-18,63.73,0.37,172.24324324324323
2016-04-19,63.93,0.37,172.78378378378378
2016-04-20,62.37,0.37,168.56756756756755
2016-04-21,59.69,0.37,161.32432432432432
2016-04-22,60.49,0.37,163.48648648648648
2016-04-25,61.37,0.37,165.86486486486487
2016-04-26,62.19,0.37,168.08108108108107
2016-04-27,62.51,0.37,168.94594594594594
2016-04-28,62.26,0.37,168.27027027027026
2016-04-29,62.12,0.44,141.1818181818182
2016-05-02,62.62,0.44,142.3181818181818
2016-05-03,63.44,0.44,144.1818181818182
2016-05-04,65.45,0.44,148.75
2016-05-05,65.86,0.44,149.6818181818182
2016-05-06,66.1,0.44,150.22727272727272
2016-05-09,66.66,0.44,151.5
2016-05-10,66.9,0.44,152.04545454545456
2016-05-11,65.61,0.44,149.11363636363637
2016-05-12,66.72,0.44,151.63636363636363
2016-05-13,66.76,0.44,151.72727272727275
2016-05-16,67.23,0.44,152.79545454545456
2016-05-17,66.37,0.44,150.8409090909091
2016-05-18,65.38,0.44,148.5909090909091
2016-05-19,64.91,0.44,147.52272727272725
2016-05-20,65.29,0.44,148.38636363636365
2016-05-23,65.5,0.44,148.86363636363637
2016-05-24,66.01,0.44,150.02272727272728
2016-05-25,66.01,0.44,150.02272727272728
2016-05-26,65.99,0.44,149.97727272727272
2016-05-27,66.31,0.44,150.70454545454547
2016-05-31,66.33,0.44,150.75
2016-06-01,66.58,0.44,151.3181818181818
2016-06-02,65.99,0.44,149.97727272727272
2016-06-03,67.28,0.44,152.9090909090909
2016-06-06,66.77,0.44,151.75
2016-06-07,67.63,0.44,153.70454545454544
2016-06-08,67.82,0.44,154.13636363636363
2016-06-09,68.42,0.44,155.5
2016-06-10,68.58,0.44,155.86363636363635
2016-06-13,69.34,0.44,157.5909090909091
2016-06-14,68.61,0.44,155.9318181818182
2016-06-15,69.31,0.44,157.52272727272728
2016-06-16,69.88,0.44,158.8181818181818
2016-06-17,69.81,0.44,158.6590909090909
2016-06-20,69.12,0.44,157.0909090909091
2016-06-21,69.88,0.44,158.8181818181818
2016-06-22,68.97,0.44,156.75
2016-06-23,68.9,0.44,156.5909090909091
2016-06-24,69.77,0.44,158.5681818181818
2016-06-27,71.01,0.44,161.38636363636365
2016-06-28,72.08,0.44,163.8181818181818
2016-06-29,72.05,0.44,163.75
2016-06-30,72.82,0.44,165.49999999999997
2016-07-01,73.2,0.44,166.36363636363637
2016-07-05,73.81,0.44,167.75
2016-07-06,73.14,0.44,166.22727272727272
2016-07-07,72.15,0.44,163.97727272727275
2016-07-08,72.63,0.44,165.0681818181818
2016-07-11,73.2,0.44,166.36363636363637
2016-07-12,71.86,0.44,163.3181818181818
2016-07-13,72.17,0.44,164.02272727272728
2016-07-14,70.92,0.44,161.1818181818182
2016-07-15,72.0,0.44,163.63636363636363
2016-07-18,72.59,0.44,164.97727272727275
2016-07-19,73.05,0.44,166.02272727272725
2016-07-20,73.08,0.44,166.0909090909091
2016-07-21,73.31,0.44,166.61363636363637
2016-07-22,73.88,0.44,167.9090909090909
2016-07-25,73.98,0.44,168.13636363636365
2016-07-26,73.71,0.44,167.52272727272725
2016-07-27,73.54,0.44,167.13636363636365
2016-07-28,74.52,0.44,169.36363636363635
2016-07-29,76.16,0.43,177.11627906976744
2016-08-01,76.56,0.43,178.046511627907
2016-08-02,74.45,0.43,173.13953488372093
2016-08-03,73.71,0.43,171.41860465116278
2016-08-04,73.78,0.43,171.58139534883722
2016-08-05,72.73,0.43,169.13953488372096
2016-08-08,72.64,0.43,168.93023255813955
2016-08-09,73.73,0.43,171.46511627906978
2016-08-10,74.49,0.43,173.2325581395349
2016-08-11,73.95,0.43,171.97674418604652
2016-08-12,74.43,0.43,173.09302325581396
2016-08-15,73.97,0.43,172.02325581395348
2016-08-16,73.0,0.43,169.7674418604651
2016-08-17,74.13,0.43,172.3953488372093
2016-08-18,74.18,0.43,172.51162790697677
2016-08-19,73.42,0.43,170.74418604651163
2016-08-22,73.43,0.43,170.76744186046514
2016-08-23,73.98,0.43,172.046511627907
2016-08-24,73.18,0.43,170.18604651162792
2016-08-25,73.53,0.43,171.0
2016-08-26,72.14,0.43,167.7674418604651
2016-08-29,73.58,0.43,171.11627906976744
2016-08-30,73.26,0.43,170.37209302325581
2016-08-31,72.67,0.43,169.0
2016-09-01,72.33,0.43,168.2093023255814
2016-09-02,73.41,0.43,170.72093023255815
2016-09-06,74.08,0.43,172.27906976744185
2016-09-07,74.18,0.43,172.51162790697677
2016-09-08,72.98,0.43,169.72093023255815
2016-09-09,68.86,0.43,160.13953488372093
2016-09-12,69.84,0.43,162.4186046511628
2016-09-13,67.33,0.43,156.58139534883722
2016-09-14,67.62,0.43,157.2558139534884
2016-09-15,67.96,0.43,158.04651162790697
2016-09-16,68.04,0.43,158.2325581395349
2016-09-19,68.63,0.43,159.6046511627907
2016-09-20,69.24,0.43,161.02325581395348
2016-09-21,70.07,0.43,162.953488372093
2016-09-22,71.44,0.43,166.13953488372093
2016-09-23,72.22,0.43,167.95348837209303
2016-09-26,72.86,0.43,169.4418604651163
2016-09-27,71.96,0.43,167.3488372093023
2016-09-28,72.93,0.43,169.6046511627907
2016-09-29,71.91,0.43,167.2325581395349
2016-09-30,70.63,0.43,164.25581395348837
2016-10-03,69.19,0.43,160.90697674418604
2016-10-04,68.14,0.43,158.46511627906978
2016-10-05,67.43,0.43,156.8139534883721
2016-10-06,66.99,0.43,155.7906976744186
2016-10-07,66.95,0.43,155.69767441860466
2016-10-10,66.76,0.43,155.2558139534884
2016-10-11,66.31,0.43,154.2093023255814
2016-10-12,66.5,0.43,154.65116279069767
2016-10-13,66.72,0.43,155.1627906976744
2016-10-14,66.71,0.43,155.13953488372093
2016-10-17,66.88,0.43,155.53488372093022
2016-10-18,67.66,0.43,157.34883720930233
2016-10-19,67.95,0.43,158.0232558139535
2016-10-20,68.69,0.43,159.74418604651163
2016-10-21,68.36,0.43,158.97674418604652
2016-10-24,68.86,0.43,160.13953488372093
2016-10-25,68.8,0.43,160.0
2016-10-26,68.02,0.43,158.1860465116279
2016-10-27,66.4,0.43,154.4186046511628
2016-10-28,66.8,0.42,159.04761904761904
2016-10-31,67.75,0.42,161.30952380952382
2016-11-01,65.14,0.42,155.0952380952381
2016-11-02,63.24,0.42,150.57142857142858
2016-11-03,61.84,0.42,147.23809523809524
2016-11-04,63.42,0.42,151.0
2016-11-07,64.33,0.42,153.16666666666666
2016-11-08,63.09,0.42,150.21428571428572
2016-11-09,60.52,0.42,144.0952380952381
2016-11-10,57.86,0.42,137.76190476190476
2016-11-11,58.75,0.42,139.88095238095238
2016-11-14,61.03,0.42,145.30952380952382
2016-11-15,60.79,0.42,144.73809523809524
2016-11-16,60.58,0.42,144.23809523809524
2016-11-17,59.57,0.42,141.83333333333334
2016-11-18,59.9,0.42,142.61904761904762
2016-11-21,59.34,0.42,141.2857142857143
2016-11-22,60.56,0.42,144.1904761904762
2016-11-23,59.95,0.42,142.73809523809524
2016-11-25,60.24,0.42,143.42857142857144
2016-11-28,60.4,0.42,143.80952380952382
2016-11-29,61.07,0.42,145.4047619047619
2016-11-30,60.42,0.42,143.85714285714286
2016-12-01,58.38,0.42,139.0
2016-12-02,59.36,0.42,141.33333333333334
2016-12-05,59.71,0.42,142.16666666666669
2016-12-06,60.01,0.42,142.88095238095238
2016-12-07,62.2,0.42,148.0952380952381
2016-12-08,62.61,0.42,149.07142857142858
2016-12-09,62.46,0.42,148.71428571428572
2016-12-12,63.08,0.42,150.1904761904762
2016-12-13,63.22,0.42,150.52380952380952
2016-12-14,61.19,0.42,145.6904761904762
2016-12-15,60.21,0.42,143.35714285714286
2016-12-16,61.13,0.42,145.54761904761907
2016-12-19,61.79,0.42,147.11904761904762
2016-12-20,61.93,0.42,147.45238095238096
2016-12-21,61.15,0.42,145.5952380952381
2016-12-22,61.17,0.42,145.64285714285714
2016-12-23,60.86,0.42,144.9047619047619
2016-12-27,61.53,0.42,146.5
2016-12-28,61.16,0.42,145.61904761904762
2016-12-29,61.73,0.42,146.97619047619048
2016-12-30,62.52,0.42,148.85714285714286
2017-01-03,62.13,0.42,147.92857142857144
2017-01-04,62.61,0.42,149.07142857142858
2017-01-05,63.17,0.42,150.40476190476193
2017-01-06,63.05,0.42,150.11904761904762
2017-01-09,63.45,0.42,151.07142857142858
2017-01-10,61.16,0.42,145.61904761904762
2017-01-11,61.42,0.42,146.23809523809524
2017-01-12,61.48,0.42,146.38095238095238
2017-01-13,61.6,0.42,146.66666666666669
2017-01-17,62.03,0.42,147.6904761904762
2017-01-18,62.22,0.42,148.14285714285714
2017-01-19,61.3,0.42,145.95238095238096
2017-01-20,61.9,0.42,147.38095238095238
2017-01-23,61.93,0.42,147.45238095238096
2017-01-24,61.99,0.42,147.5952380952381
2017-01-25,61.27,0.42,145.88095238095238
2017-01-26,60.97,0.42,145.16666666666666
2017-01-27,61.08,0.42,145.42857142857142
2017-01-30,61.43,0.42,146.26190476190476
2017-01-31,61.67,0.42,146.83333333333334
2017-02-01,60.64,0.42,144.38095238095238
2017-02-02,61.72,0.42,146.95238095238096
2017-02-03,61.65,0.42,146.78571428571428
2017-02-06,61.99,0.42,147.5952380952381
2017-02-07,61.81,0.42,147.16666666666669
2017-02-08,62.25,0.42,148.21428571428572
2017-02-09,61.8,0.42,147.14285714285714
2017-02-10,61.77,0.42,147.07142857142858
2017-02-13,62.8,0.42,149.52380952380952
2017-02-14,61.64,0.59,104.47457627118645
2017-02-15,61.68,0.59,104.54237288135593
2017-02-16,62.57,0.59,106.05084745762713
2017-02-17,62.16,0.59,105.35593220338983
2017-02-21,62.8,0.59,106.4406779661017
2017-02-22,62.72,0.59,106.30508474576271
2017-02-23,63.5,0.59,107.6271186440678
2017-02-24,64.98,0.59,110.13559322033899
2017-02-27,65.41,0.59,110.86440677966101
2017-02-28,65.05,0.59,110.2542372881356
2017-03-01,64.21,0.59,108.83050847457626
2017-03-02,64.9,0.59,110.00000000000001
2017-03-03,63.66,0.59,107.89830508474576
2017-03-06,62.71,0.59,106.28813559322035
2017-03-07,62.67,0.59,106.22033898305085
2017-03-08,61.11,0.59,103.57627118644068
2017-03-09,60.07,0.59,101.81355932203391
2017-03-10,60.5,0.59,102.54237288135593
2017-03-13,59.73,0.59,101.23728813559322
2017-03-14,59.36,0.59,100.61016949152543
2017-03-15,60.2,0.59,102.03389830508476
2017-03-16,60.46,0.59,102.47457627118645
2017-03-17,60.51,0.59,102.55932203389831
2017-03-20,60.53,0.59,102.59322033898306
2017-03-21,60.77,0.59,103.00000000000001
2017-03-22,62.45,0.59,105.84745762711866
2017-03-23,63.21,0.59,107.13559322033899
2017-03-24,63.83,0.59,108.1864406779661
2017-03-27,64.08,0.59,108.61016949152543
2017-03-28,64.69,0.59,109.64406779661017
2017-03-29,64.66,0.59,109.59322033898304
2017-03-30,64.5,0.59,109.3220338983051
2017-03-31,65.04,0.59,110.23728813559323
2017-04-03,65.1,0.59,110.33898305084746
2017-04-04,64.19,0.59,108.79661016949153
2017-04-05,64.58,0.59,109.45762711864407
2017-04-06,64.71,0.59,109.6779661016949
2017-04-07,64.87,0.59,109.9491525423729
2017-04-10,65.16,0.59,110.44067796610169
2017-04-11,65.47,0.59,110.96610169491525
2017-04-12,65.64,0.59,111.2542372881356
2017-04-13,65.06,0.59,110.27118644067798
2017-04-17,65.84,0.59,111.59322033898306
2017-04-18,66.79,0.59,113.20338983050848
2017-04-19,66.41,0.59,112.55932203389831
2017-04-20,65.95,0.59,111.77966101694916
2017-04-21,65.78,0.59,111.49152542372882
2017-04-24,64.63,0.59,109.54237288135593
2017-04-25,64.68,0.59,109.62711864406782
2017-04-26,64.01,0.59,108.49152542372883
2017-04-27,64.12,0.59,108.67796610169493
2017-04-28,64.01,0.56,114.30357142857143
2017-05-01,63.97,0.56,114.23214285714285
2017-05-02,63.67,0.56,113.69642857142857
2017-05-03,62.79,0.56,112.12499999999999
2017-05-04,62.65,0.56,111.87499999999999
2017-05-05,63.75,0.56,113.83928571428571
2017-05-08,63.53,0.56,113.44642857142857
2017-05-09,62.63,0.56,111.83928571428571
2017-05-10,64.02,0.56,114.32142857142856
2017-05-11,64.97,0.56,116.01785714285712
2017-05-12,65.67,0.56,117.26785714285714
2017-05-15,65.23,0.56,116.48214285714285
2017-05-16,65.02,0.56,116.10714285714283
2017-05-17,66.32,0.56,118.4285714285714
2017-05-18,67.43,0.56,120.41071428571429
2017-05-19,67.14,0.56,119.89285714285714
2017-05-22,67.25,0.56,120.08928571428571
2017-05-23,67.5,0.56,120.53571428571428
2017-05-24,67.78,0.56,121.03571428571428
2017-05-25,67.24,0.56,120.07142857142856
2017-05-26,66.58,0.56,118.89285714285712
2017-05-30,66.54,0.56,118.82142857142857
2017-05-31,66.49,0.56,118.73214285714283
2017-06-01,66.87,0.56,119.41071428571428
2017-06-02,67.1,0.56,119.82142857142856
2017-06-05,66.95,0.56,119.55357142857142
2017-06-06,66.57,0.56,118.87499999999997
2017-06-07,66.74,0.56,119.1785714285714
2017-06-08,66.58,0.56,118.89285714285712
2017-06-09,66.87,0.56,119.41071428571428
2017-06-12,68.17,0.56,121.73214285714285
2017-06-13,68.26,0.56,121.89285714285714
2017-06-14,68.7,0.56,122.67857142857142
2017-06-15,69.04,0.56,123.28571428571429
2017-06-16,69.52,0.56,124.14285714285712
2017-06-19,69.75,0.56,124.55357142857142
2017-06-20,70.34,0.56,125.60714285714285
2017-06-21,70.74,0.56,126.32142857142856
2017-06-22,71.18,0.56,127.10714285714286
2017-06-23,71.72,0.56,128.07142857142856
2017-06-26,71.93,0.56,128.44642857142858
2017-06-27,71.17,0.56,127.08928571428571
2017-06-28,71.1,0.56,126.9642857142857
2017-06-29,69.21,0.56,123.5892857142857
2017-06-30,69.48,0.56,124.07142857142857
2017-07-03,69.98,0.56,124.96428571428571
2017-07-05,69.18,0.56,123.53571428571429
2017-07-06,67.61,0.56,120.73214285714285
2017-07-07,67.47,0.56,120.48214285714285
2017-07-10,66.94,0.56,119.53571428571426
2017-07-11,66.92,0.56,119.49999999999999
2017-07-12,67.8,0.56,121.07142857142856
2017-07-13,67.52,0.56,120.57142857142856
2017-07-14,68.05,0.56,121.51785714285712
2017-07-17,68.8,0.56,122.85714285714285
2017-07-18,68.66,0.56,122.60714285714283
2017-07-19,68.53,0.56,122.37499999999999
2017-07-20,68.4,0.56,122.14285714285714
2017-07-21,68.65,0.56,122.58928571428571
2017-07-24,68.05,0.56,121.51785714285712
2017-07-25,67.9,0.56,121.25
2017-07-26,68.08,0.56,121.57142857142856
2017-07-27,67.41,0.56,120.37499999999999
2017-07-28,67.12,0.43,156.09302325581396
2017-07-31,67.35,0.43,156.62790697674419
2017-08-01,66.0,0.43,153.48837209302326
2017-08-02,66.02,0.43,153.53488372093022
2017-08-03,66.45,0.43,154.53488372093025
2017-08-04,65.81,0.43,153.046511627907
2017-08-07,65.65,0.43,152.67441860465118
2017-08-08,65.46,0.43,152.23255813953486
2017-08-09,65.62,0.43,152.6046511627907
2017-08-10,64.8,0.43,150.69767441860463
2017-08-11,64.95,0.43,151.046511627907
2017-08-14,66.13,0.43,153.7906976744186
2017-08-15,66.18,0.43,153.90697674418607
2017-08-16,66.59,0.43,154.86046511627907
2017-08-17,66.53,0.43,154.72093023255815
2017-08-18,66.12,0.43,153.76744186046514
2017-08-21,67.45,0.43,156.86046511627907
2017-08-22,66.91,0.43,155.6046511627907
2017-08-23,67.54,0.43,157.06976744186048
2017-08-24,67.77,0.43,157.6046511627907
2017-08-25,67.89,0.43,157.88372093023256
2017-08-28,67.51,0.43,157.00000000000003
2017-08-29,67.79,0.43,157.6511627906977
2017-08-30,68.13,0.43,158.44186046511626
2017-08-31,68.44,0.43,159.1627906976744
2017-09-01,68.78,0.43,159.95348837209303
2017-09-05,68.93,0.43,160.30232558139537
2017-09-06,68.35,0.43,158.953488372093
2017-09-07,69.03,0.43,160.53488372093022
2017-09-08,69.47,0.43,161.5581395348837
2017-09-11,69.38,0.43,161.34883720930233
2017-09-12,68.53,0.43,159.37209302325581
2017-09-13,68.39,0.43,159.046511627907
2017-09-14,68.94,0.43,160.32558139534885
2017-09-15,69.36,0.43,161.30232558139534
2017-09-18,68.88,0.43,160.1860465116279
2017-09-19,68.2,0.43,158.6046511627907
2017-09-20,68.07,0.43,158.30232558139534
2017-09-21,67.52,0.43,157.02325581395348
2017-09-22,66.04,0.43,153.58139534883722
2017-09-25,66.62,0.43,154.93023255813955
2017-09-26,66.16,0.43,153.86046511627907
2017-09-27,65.11,0.43,151.41860465116278
2017-09-28,65.41,0.43,152.11627906976744
2017-09-29,65.13,0.43,151.46511627906975
2017-10-02,63.89,0.43,148.58139534883722
2017-10-03,63.68,0.43,148.09302325581396
2017-10-04,63.65,0.43,148.02325581395348
2017-10-05,63.31,0.43,147.2325581395349
2017-10-06,63.34,0.43,147.30232558139537
2017-10-09,63.31,0.43,147.2325581395349
2017-10-10,63.26,0.43,147.11627906976744
2017-10-11,63.05,0.43,146.62790697674419
2017-10-12,63.08,0.43,146.69767441860466
2017-10-13,63.36,0.43,147.34883720930233
2017-10-16,63.14,0.43,146.8372093023256
2017-10-17,63.2,0.43,146.97674418604652
2017-10-18,63.31,0.43,147.2325581395349
2017-10-19,63.02,0.43,146.55813953488374
2017-10-20,63.0,0.43,146.51162790697674
2017-10-23,62.5,0.43,145.34883720930233
2017-10-24,61.82,0.43,143.7674418604651
2017-10-25,61.5,0.43,143.02325581395348
2017-10-26,61.1,0.43,142.09302325581396
2017-10-27,62.5,1.72,36.33720930232558
2017-10-30,63.25,1.72,36.77325581395349
2017-10-31,62.75,1.72,36.48255813953489
2017-11-01,63.07,1.72,36.66860465116279
2017-11-02,63.84,1.72,37.116279069767444
2017-11-03,64.1,1.72,37.26744186046511
2017-11-06,64.09,1.72,37.26162790697675
2017-11-07,64.33,1.72,37.401162790697676
2017-11-08,64.65,1.72,37.58720930232558
2017-11-09,64.81,1.72,37.68023255813954
2017-11-10,64.91,1.72,37.73837209302325
2017-11-13,65.39,1.72,38.01744186046512
2017-11-14,65.04,1.72,37.8139534883721
2017-11-15,64.38,1.72,37.43023255813953
2017-11-16,64.51,1.72,37.50581395348838
2017-11-17,64.4,1.72,37.441860465116285
2017-11-20,64.25,1.72,37.354651162790695
2017-11-21,64.32,1.72,37.3953488372093
2017-11-22,64.24,1.72,37.348837209302324
2017-11-24,64.68,1.72,37.6046511627907
2017-11-27,63.86,1.72,37.127906976744185
2017-11-28,63.61,1.72,36.98255813953488
2017-11-29,64.07,1.72,37.25
