date,CINF,CINF_EPS,PE Ratio
2015-03-10,51.8,1.02,50.78431372549019
2015-03-11,52.16,1.02,51.13725490196078
2015-03-12,53.35,1.02,52.30392156862745
2015-03-13,53.12,1.02,52.07843137254902
2015-03-16,53.67,1.02,52.61764705882353
2015-03-17,53.48,1.02,52.431372549019606
2015-03-18,54.06,1.02,53.0
2015-03-19,53.79,1.02,52.73529411764706
2015-03-20,54.61,1.02,53.53921568627451
2015-03-23,54.49,1.02,53.42156862745098
2015-03-24,54.03,1.02,52.970588235294116
2015-03-25,53.09,1.02,52.04901960784314
2015-03-26,52.98,1.02,51.94117647058823
2015-03-27,52.93,1.02,51.8921568627451
2015-03-30,53.63,1.02,52.57843137254902
2015-03-31,53.28,1.02,52.23529411764706
2015-04-01,53.27,1.02,52.22549019607843
2015-04-02,53.47,1.02,52.42156862745098
2015-04-06,53.96,1.02,52.90196078431372
2015-04-07,53.36,1.02,52.31372549019608
2015-04-08,53.72,1.02,52.666666666666664
2015-04-09,53.49,1.02,52.44117647058824
2015-04-10,53.52,1.02,52.47058823529412
2015-04-13,53.55,1.02,52.49999999999999
2015-04-14,53.82,1.02,52.76470588235294
2015-04-15,53.7,1.02,52.64705882352941
2015-04-16,53.56,1.02,52.509803921568626
2015-04-17,52.56,1.02,51.529411764705884
2015-04-20,52.77,1.02,51.73529411764706
2015-04-21,52.19,1.02,51.166666666666664
2015-04-22,52.16,1.02,51.13725490196078
2015-04-23,52.3,1.02,51.27450980392157
2015-04-24,52.56,1.02,51.529411764705884
2015-04-27,52.26,1.02,51.23529411764706
2015-04-28,52.7,0.78,67.56410256410257
2015-04-29,51.01,0.78,65.3974358974359
2015-04-30,50.64,0.78,64.92307692307692
2015-05-01,50.87,0.78,65.21794871794872
2015-05-04,51.29,0.78,65.75641025641025
2015-05-05,50.92,0.78,65.28205128205128
2015-05-06,50.79,0.78,65.11538461538461
2015-05-07,50.96,0.78,65.33333333333333
2015-05-08,51.48,0.78,66.0
2015-05-11,51.13,0.78,65.55128205128206
2015-05-12,50.79,0.78,65.11538461538461
2015-05-13,50.61,0.78,64.88461538461539
2015-05-14,51.13,0.78,65.55128205128206
2015-05-15,50.87,0.78,65.21794871794872
2015-05-18,51.23,0.78,65.67948717948717
2015-05-19,51.41,0.78,65.91025641025641
2015-05-20,51.36,0.78,65.84615384615384
2015-05-21,51.24,0.78,65.6923076923077
2015-05-22,50.94,0.78,65.3076923076923
2015-05-26,50.49,0.78,64.73076923076923
2015-05-27,50.97,0.78,65.34615384615384
2015-05-28,51.11,0.78,65.52564102564102
2015-05-29,50.58,0.78,64.84615384615384
2015-06-01,50.49,0.78,64.73076923076923
2015-06-02,50.68,0.78,64.97435897435898
2015-06-03,51.17,0.78,65.6025641025641
2015-06-04,50.56,0.78,64.82051282051282
2015-06-05,50.53,0.78,64.78205128205128
2015-06-08,50.12,0.78,64.25641025641025
2015-06-09,50.18,0.78,64.33333333333333
2015-06-10,51.18,0.78,65.61538461538461
2015-06-11,51.65,0.78,66.21794871794872
2015-06-12,51.22,0.78,65.66666666666666
2015-06-15,50.36,0.78,64.56410256410255
2015-06-16,50.86,0.78,65.2051282051282
2015-06-17,50.91,0.78,65.26923076923076
2015-06-18,51.65,0.78,66.21794871794872
2015-06-19,51.17,0.78,65.6025641025641
2015-06-22,51.39,0.78,65.88461538461539
2015-06-23,51.56,0.78,66.1025641025641
2015-06-24,50.96,0.78,65.33333333333333
2015-06-25,50.47,0.78,64.7051282051282
2015-06-26,50.91,0.78,65.26923076923076
2015-06-29,49.75,0.78,63.78205128205128
2015-06-30,50.18,0.78,64.33333333333333
2015-07-01,52.54,0.78,67.35897435897435
2015-07-02,52.4,0.78,67.17948717948718
2015-07-06,52.34,0.78,67.1025641025641
2015-07-07,52.81,0.78,67.7051282051282
2015-07-08,52.67,0.78,67.52564102564102
2015-07-09,52.97,0.78,67.91025641025641
2015-07-10,53.66,0.78,68.79487179487178
2015-07-13,54.11,0.78,69.37179487179486
2015-07-14,54.17,0.78,69.44871794871794
2015-07-15,53.57,0.78,68.67948717948718
2015-07-16,53.88,0.78,69.07692307692308
2015-07-17,53.56,0.78,68.66666666666667
2015-07-20,53.58,0.78,68.6923076923077
2015-07-21,53.55,0.78,68.65384615384615
2015-07-22,53.72,0.78,68.87179487179486
2015-07-23,53.32,0.78,68.35897435897435
2015-07-24,53.06,0.78,68.02564102564102
2015-07-27,52.94,0.78,67.87179487179486
2015-07-28,53.1,1.07,49.626168224299064
2015-07-29,54.16,1.07,50.616822429906534
2015-07-30,55.27,1.07,51.654205607476634
2015-07-31,55.21,1.07,51.598130841121495
2015-08-03,55.35,1.07,51.72897196261682
2015-08-04,55.43,1.07,51.80373831775701
2015-08-05,55.55,1.07,51.915887850467286
2015-08-06,55.25,1.07,51.63551401869159
2015-08-07,55.33,1.07,51.71028037383177
2015-08-10,55.84,1.07,52.18691588785047
2015-08-11,55.96,1.07,52.299065420560744
2015-08-12,56.23,1.07,52.55140186915887
2015-08-13,56.28,1.07,52.598130841121495
2015-08-14,56.64,1.07,52.93457943925233
2015-08-17,56.58,1.07,52.87850467289719
2015-08-18,56.89,1.07,53.168224299065415
2015-08-19,56.42,1.07,52.72897196261682
2015-08-20,55.57,1.07,51.93457943925233
2015-08-21,53.86,1.07,50.336448598130836
2015-08-24,51.27,1.07,47.91588785046729
2015-08-25,50.91,1.07,47.57943925233644
2015-08-26,52.18,1.07,48.76635514018691
2015-08-27,53.18,1.07,49.70093457943925
2015-08-28,52.79,1.07,49.336448598130836
2015-08-31,52.33,1.07,48.90654205607476
2015-09-01,50.96,1.07,47.626168224299064
2015-09-02,52.31,1.07,48.88785046728972
2015-09-03,52.8,1.07,49.34579439252336
2015-09-04,51.91,1.07,48.51401869158878
2015-09-08,53.17,1.07,49.691588785046726
2015-09-09,52.81,1.07,49.35514018691589
2015-09-10,53.02,1.07,49.55140186915888
2015-09-11,53.43,1.07,49.93457943925233
2015-09-14,52.91,1.07,49.44859813084111
2015-09-15,53.5,1.07,50.0
2015-09-16,53.8,1.07,50.2803738317757
2015-09-17,53.72,1.07,50.20560747663551
2015-09-18,52.81,1.07,49.35514018691589
2015-09-21,53.42,1.07,49.92523364485981
2015-09-22,52.89,1.07,49.429906542056074
2015-09-23,53.07,1.07,49.598130841121495
2015-09-24,53.23,1.07,49.747663551401864
2015-09-25,53.46,1.07,49.96261682242991
2015-09-28,52.89,1.07,49.429906542056074
2015-09-29,53.27,1.07,49.78504672897196
2015-09-30,53.8,1.07,50.2803738317757
2015-10-01,53.55,1.07,50.04672897196261
2015-10-02,54.06,1.07,50.52336448598131
2015-10-05,55.05,1.07,51.44859813084111
2015-10-06,54.63,1.07,51.05607476635514
2015-10-07,55.25,1.07,51.63551401869159
2015-10-08,56.22,1.07,52.54205607476635
2015-10-09,56.17,1.07,52.495327102803735
2015-10-12,56.68,1.07,52.971962616822424
2015-10-13,55.95,1.07,52.28971962616822
2015-10-14,55.72,1.07,52.074766355140184
2015-10-15,56.51,1.07,52.813084112149525
2015-10-16,56.89,1.07,53.168224299065415
2015-10-19,57.37,1.07,53.616822429906534
2015-10-20,57.73,1.07,53.95327102803738
2015-10-21,57.97,1.07,54.17757009345794
2015-10-22,58.78,1.07,54.93457943925233
2015-10-23,59.04,1.07,55.17757009345794
2015-10-26,59.17,1.07,55.299065420560744
2015-10-27,59.25,1.06,55.89622641509434
2015-10-28,60.79,1.06,57.34905660377358
2015-10-29,61.19,1.06,57.726415094339615
2015-10-30,60.23,1.06,56.82075471698113
2015-11-02,60.55,1.06,57.122641509433954
2015-11-03,60.35,1.06,56.93396226415094
2015-11-04,60.46,1.06,57.0377358490566
2015-11-05,60.58,1.06,57.15094339622641
2015-11-06,60.86,1.06,57.41509433962264
2015-11-09,60.21,1.06,56.80188679245283
2015-11-10,60.57,1.06,57.14150943396226
2015-11-11,60.66,1.06,57.226415094339615
2015-11-12,59.96,1.06,56.56603773584906
2015-11-13,59.52,1.06,56.15094339622642
2015-11-16,60.27,1.06,56.85849056603774
2015-11-17,59.99,1.06,56.594339622641506
2015-11-18,60.54,1.06,57.11320754716981
2015-11-19,60.75,1.06,57.31132075471698
2015-11-20,61.02,1.06,57.56603773584906
2015-11-23,61.45,1.06,57.971698113207545
2015-11-24,61.28,1.06,57.81132075471698
2015-11-25,60.86,1.06,57.41509433962264
2015-11-27,61.08,1.06,57.622641509433954
2015-11-30,61.11,1.06,57.65094339622641
2015-12-01,61.47,1.06,57.990566037735846
2015-12-02,60.94,1.06,57.490566037735846
2015-12-03,60.04,1.06,56.64150943396226
2015-12-04,61.49,1.06,58.00943396226415
2015-12-07,61.38,1.06,57.90566037735849
2015-12-08,61.03,1.06,57.575471698113205
2015-12-09,60.22,1.06,56.81132075471698
2015-12-10,59.99,1.06,56.594339622641506
2015-12-11,59.14,1.06,55.79245283018868
2015-12-14,58.98,1.06,55.641509433962256
2015-12-15,59.75,1.06,56.367924528301884
2015-12-16,60.65,1.06,57.21698113207547
2015-12-17,59.65,1.06,56.27358490566037
2015-12-18,57.97,1.06,54.68867924528301
2015-12-21,58.33,1.06,55.02830188679245
2015-12-22,59.4,1.06,56.0377358490566
2015-12-23,59.37,1.06,56.00943396226415
2015-12-24,59.63,1.06,56.25471698113208
2015-12-28,60.05,1.06,56.65094339622641
2015-12-29,60.54,1.06,57.11320754716981
2015-12-30,60.1,1.06,56.698113207547166
2015-12-31,59.17,1.06,55.82075471698113
2016-01-04,57.54,1.06,54.283018867924525
2016-01-05,57.88,1.06,54.60377358490566
2016-01-06,57.09,1.06,53.85849056603774
2016-01-07,55.82,1.06,52.660377358490564
2016-01-08,55.53,1.06,52.386792452830186
2016-01-11,55.89,1.06,52.72641509433962
2016-01-12,56.27,1.06,53.08490566037736
2016-01-13,55.24,1.06,52.11320754716981
2016-01-14,56.19,1.06,53.00943396226415
2016-01-15,55.12,1.06,51.99999999999999
2016-01-19,55.24,1.06,52.11320754716981
2016-01-20,54.46,1.06,51.37735849056604
2016-01-21,54.11,1.06,51.04716981132075
2016-01-22,54.98,1.06,51.867924528301884
2016-01-25,54.16,1.06,51.094339622641506
2016-01-26,54.92,1.06,51.81132075471698
2016-01-27,54.82,1.06,51.71698113207547
2016-01-28,55.71,1.06,52.556603773584904
2016-01-29,57.63,1.06,54.367924528301884
2016-02-01,57.8,1.06,54.52830188679245
2016-02-02,56.85,1.06,53.63207547169811
2016-02-03,56.96,1.06,53.73584905660377
2016-02-04,59.04,1.06,55.698113207547166
2016-02-05,60.25,1.06,56.83962264150943
2016-02-08,60.93,1.06,57.48113207547169
2016-02-09,61.24,1.06,57.77358490566038
2016-02-10,61.3,1.06,57.830188679245275
2016-02-11,60.51,1.06,57.08490566037735
2016-02-12,61.77,1.06,58.27358490566038
2016-02-16,62.11,1.06,58.594339622641506
2016-02-17,62.45,1.06,58.91509433962264
2016-02-18,62.48,1.06,58.94339622641509
2016-02-19,62.57,1.06,59.02830188679245
2016-02-22,63.08,1.06,59.50943396226415
2016-02-23,62.74,1.06,59.18867924528302
2016-02-24,62.92,1.06,59.35849056603774
2016-02-25,63.75,1.06,60.14150943396226
2016-02-26,63.57,0.96,66.21875
2016-02-29,63.14,0.96,65.77083333333334
2016-03-01,64.07,0.96,66.73958333333333
2016-03-02,64.26,0.96,66.93750000000001
2016-03-03,64.5,0.96,67.1875
2016-03-04,64.52,0.96,67.20833333333333
2016-03-07,64.2,0.96,66.875
2016-03-08,64.03,0.96,66.69791666666667
2016-03-09,63.99,0.96,66.65625
2016-03-10,64.11,0.96,66.78125
2016-03-11,65.9,0.96,68.64583333333334
2016-03-14,65.18,0.96,67.89583333333334
2016-03-15,65.11,0.96,67.82291666666667
2016-03-16,65.33,0.96,68.05208333333333
2016-03-17,65.8,0.96,68.54166666666667
2016-03-18,65.78,0.96,68.52083333333334
2016-03-21,65.22,0.96,67.9375
2016-03-22,65.15,0.96,67.86458333333334
2016-03-23,65.09,0.96,67.80208333333334
2016-03-24,64.74,0.96,67.4375
2016-03-28,65.23,0.96,67.94791666666667
2016-03-29,65.76,0.96,68.50000000000001
2016-03-30,65.87,0.96,68.61458333333334
2016-03-31,65.36,0.96,68.08333333333333
2016-04-01,65.96,0.96,68.70833333333333
2016-04-04,65.47,0.96,68.19791666666667
2016-04-05,64.64,0.96,67.33333333333334
2016-04-06,65.24,0.96,67.95833333333333
2016-04-07,64.31,0.96,66.98958333333334
2016-04-08,64.65,0.96,67.34375000000001
2016-04-11,64.76,0.96,67.45833333333334
2016-04-12,65.66,0.96,68.39583333333333
2016-04-13,66.07,0.96,68.82291666666666
2016-04-14,65.8,0.96,68.54166666666667
2016-04-15,65.88,0.96,68.625
2016-04-18,65.95,0.96,68.69791666666667
2016-04-19,66.02,0.96,68.77083333333333
2016-04-20,65.65,0.96,68.38541666666667
2016-04-21,64.01,0.96,66.67708333333334
2016-04-22,64.59,0.96,67.28125
2016-04-25,64.56,0.96,67.25
2016-04-26,64.5,1.14,56.578947368421055
2016-04-27,66.29,1.14,58.149122807017555
2016-04-28,66.11,1.14,57.991228070175445
2016-04-29,66.01,1.14,57.903508771929836
2016-05-02,66.52,1.14,58.35087719298246
2016-05-03,66.47,1.14,58.30701754385965
2016-05-04,66.11,1.14,57.991228070175445
2016-05-05,66.65,1.14,58.46491228070177
2016-05-06,66.77,1.14,58.57017543859649
2016-05-09,67.26,1.14,59.00000000000001
2016-05-10,67.93,1.14,59.587719298245624
2016-05-11,67.24,1.14,58.98245614035088
2016-05-12,68.13,1.14,59.76315789473684
2016-05-13,67.69,1.14,59.377192982456144
2016-05-16,67.93,1.14,59.587719298245624
2016-05-17,66.71,1.14,58.51754385964912
2016-05-18,67.76,1.14,59.43859649122808
2016-05-19,67.65,1.14,59.342105263157904
2016-05-20,68.16,1.14,59.78947368421053
2016-05-23,67.72,1.14,59.40350877192983
2016-05-24,68.91,1.14,60.44736842105264
2016-05-25,68.7,1.14,60.26315789473685
2016-05-26,68.64,1.14,60.21052631578948
2016-05-27,69.28,1.14,60.77192982456141
2016-05-31,69.1,1.14,60.6140350877193
2016-06-01,69.36,1.14,60.8421052631579
2016-06-02,69.62,1.14,61.0701754385965
2016-06-03,69.49,1.14,60.95614035087719
2016-06-06,69.39,1.14,60.86842105263158
2016-06-07,69.57,1.14,61.026315789473685
2016-06-08,70.15,1.14,61.535087719298254
2016-06-09,70.74,1.14,62.05263157894737
2016-06-10,70.47,1.14,61.81578947368421
2016-06-13,69.77,1.14,61.20175438596491
2016-06-14,69.67,1.14,61.1140350877193
2016-06-15,69.08,1.14,60.59649122807018
2016-06-16,69.69,1.14,61.131578947368425
2016-06-17,69.2,1.14,60.70175438596492
2016-06-20,69.71,1.14,61.14912280701754
2016-06-21,70.4,1.14,61.75438596491229
2016-06-22,70.58,1.14,61.91228070175439
2016-06-23,71.82,1.14,63.0
2016-06-24,70.21,1.14,61.58771929824562
2016-06-27,69.46,1.14,60.92982456140351
2016-06-28,71.44,1.14,62.66666666666667
2016-06-29,72.88,1.14,63.92982456140351
2016-06-30,74.89,1.14,65.69298245614036
2016-07-01,74.65,1.14,65.48245614035089
2016-07-05,74.8,1.14,65.6140350877193
2016-07-06,75.02,1.14,65.80701754385966
2016-07-07,74.97,1.14,65.76315789473685
2016-07-08,75.7,1.14,66.40350877192984
2016-07-11,76.16,1.14,66.80701754385966
2016-07-12,76.09,1.14,66.74561403508773
2016-07-13,76.2,1.14,66.8421052631579
2016-07-14,76.76,1.14,67.33333333333334
2016-07-15,75.96,1.14,66.63157894736842
2016-07-18,75.5,1.14,66.2280701754386
2016-07-19,75.16,1.14,65.9298245614035
2016-07-20,74.91,1.14,65.71052631578948
2016-07-21,74.06,1.14,64.96491228070177
2016-07-22,74.9,1.14,65.70175438596492
2016-07-25,74.94,1.14,65.73684210526316
2016-07-26,74.88,0.75,99.83999999999999
2016-07-27,74.83,0.75,99.77333333333333
2016-07-28,75.24,0.75,100.32
2016-07-29,74.7,0.75,99.60000000000001
2016-08-01,75.08,0.75,100.10666666666667
2016-08-02,74.89,0.75,99.85333333333334
2016-08-03,75.06,0.75,100.08
2016-08-04,75.07,0.75,100.09333333333332
2016-08-05,75.95,0.75,101.26666666666667
2016-08-08,76.01,0.75,101.34666666666668
2016-08-09,75.95,0.75,101.26666666666667
2016-08-10,76.0,0.75,101.33333333333333
2016-08-11,76.04,0.75,101.38666666666667
2016-08-12,75.8,0.75,101.06666666666666
2016-08-15,75.96,0.75,101.27999999999999
2016-08-16,75.33,0.75,100.44
2016-08-17,75.43,0.75,100.57333333333334
2016-08-18,76.1,0.75,101.46666666666665
2016-08-19,76.0,0.75,101.33333333333333
2016-08-22,76.0,0.75,101.33333333333333
2016-08-23,75.99,0.75,101.32
2016-08-24,76.05,0.75,101.39999999999999
2016-08-25,76.89,0.75,102.52
2016-08-26,76.2,0.75,101.60000000000001
2016-08-29,77.36,0.75,103.14666666666666
2016-08-30,77.35,0.75,103.13333333333333
2016-08-31,77.11,0.75,102.81333333333333
2016-09-01,77.26,0.75,103.01333333333334
2016-09-02,77.85,0.75,103.8
2016-09-06,77.81,0.75,103.74666666666667
2016-09-07,77.68,0.75,103.57333333333334
2016-09-08,77.44,0.75,103.25333333333333
2016-09-09,75.5,0.75,100.66666666666667
2016-09-12,76.78,0.75,102.37333333333333
2016-09-13,75.68,0.75,100.90666666666668
2016-09-14,74.93,0.75,99.90666666666668
2016-09-15,75.73,0.75,100.97333333333334
2016-09-16,74.73,0.75,99.64
2016-09-19,74.76,0.75,99.68
2016-09-20,74.76,0.75,99.68
2016-09-21,75.57,0.75,100.75999999999999
2016-09-22,76.11,0.75,101.48
2016-09-23,74.96,0.75,99.94666666666666
2016-09-26,74.42,0.75,99.22666666666667
2016-09-27,75.27,0.75,100.36
2016-09-28,75.89,0.75,101.18666666666667
2016-09-29,74.54,0.75,99.38666666666667
2016-09-30,75.42,0.75,100.56
2016-10-03,74.46,0.75,99.27999999999999
2016-10-04,73.84,0.75,98.45333333333333
2016-10-05,74.05,0.75,98.73333333333333
2016-10-06,74.19,0.75,98.92
2016-10-07,75.17,0.75,100.22666666666667
2016-10-10,75.53,0.75,100.70666666666666
2016-10-11,74.6,0.75,99.46666666666665
2016-10-12,75.36,0.75,100.48
2016-10-13,75.38,0.75,100.50666666666666
2016-10-14,75.95,0.75,101.26666666666667
2016-10-17,75.57,0.75,100.75999999999999
2016-10-18,75.24,0.75,100.32
2016-10-19,75.2,0.75,100.26666666666667
2016-10-20,72.93,0.75,97.24000000000001
2016-10-21,71.55,0.75,95.39999999999999
2016-10-24,71.94,0.75,95.92
2016-10-25,71.77,1.09,65.8440366972477
2016-10-26,70.9,1.09,65.04587155963303
2016-10-27,69.74,1.09,63.98165137614678
2016-10-28,70.18,1.09,64.38532110091744
2016-10-31,70.78,1.09,64.93577981651376
2016-11-01,69.53,1.09,63.78899082568807
2016-11-02,68.6,1.09,62.93577981651375
2016-11-03,69.01,1.09,63.31192660550459
2016-11-04,68.26,1.09,62.62385321100918
2016-11-07,69.05,1.09,63.348623853211
2016-11-08,69.57,1.09,63.82568807339448
2016-11-09,70.11,1.09,64.32110091743118
2016-11-10,71.68,1.09,65.76146788990826
2016-11-11,71.52,1.09,65.61467889908256
2016-11-14,72.39,1.09,66.41284403669724
2016-11-15,72.6,1.09,66.60550458715595
2016-11-16,72.16,1.09,66.20183486238531
2016-11-17,74.02,1.09,67.90825688073393
2016-11-18,74.47,1.09,68.32110091743118
2016-11-21,75.1,1.09,68.89908256880733
2016-11-22,75.28,1.09,69.06422018348623
2016-11-23,75.9,1.09,69.63302752293578
2016-11-25,76.68,1.09,70.34862385321101
2016-11-28,76.59,1.09,70.26605504587155
2016-11-29,77.11,1.09,70.74311926605505
2016-11-30,76.74,1.09,70.40366972477064
2016-12-01,77.12,1.09,70.75229357798165
2016-12-02,76.88,1.09,70.5321100917431
2016-12-05,76.83,1.09,70.48623853211008
2016-12-06,77.11,1.09,70.74311926605505
2016-12-07,78.02,1.09,71.57798165137613
2016-12-08,78.25,1.09,71.78899082568807
2016-12-09,78.21,1.09,71.75229357798165
2016-12-12,78.84,1.09,72.3302752293578
2016-12-13,78.36,1.09,71.88990825688073
2016-12-14,77.15,1.09,70.77981651376147
2016-12-15,77.28,1.09,70.89908256880733
2016-12-16,75.65,1.09,69.40366972477064
2016-12-19,76.46,1.09,70.14678899082568
2016-12-20,76.51,1.09,70.19266055045871
2016-12-21,76.19,1.09,69.89908256880733
2016-12-22,76.29,1.09,69.9908256880734
2016-12-23,76.49,1.09,70.1743119266055
2016-12-27,76.57,1.09,70.24770642201834
2016-12-28,75.96,1.09,69.6880733944954
2016-12-29,75.87,1.09,69.60550458715596
2016-12-30,75.75,1.09,69.4954128440367
2017-01-03,75.79,1.09,69.53211009174312
2017-01-04,76.07,1.09,69.78899082568806
2017-01-05,75.76,1.09,69.5045871559633
2017-01-06,75.78,1.09,69.5229357798165
2017-01-09,74.5,1.09,68.34862385321101
2017-01-10,74.52,1.09,68.36697247706421
2017-01-11,74.89,1.09,68.70642201834862
2017-01-12,69.91,1.09,64.13761467889907
2017-01-13,70.06,1.09,64.27522935779817
2017-01-17,69.74,1.09,63.98165137614678
2017-01-18,70.54,1.09,64.71559633027523
2017-01-19,69.89,1.09,64.11926605504587
2017-01-20,70.27,1.09,64.46788990825688
2017-01-23,69.73,1.09,63.97247706422018
2017-01-24,70.09,1.09,64.30275229357798
2017-01-25,71.11,1.09,65.23853211009174
2017-01-26,70.68,1.09,64.8440366972477
2017-01-27,70.62,1.09,64.78899082568807
2017-01-30,70.04,1.09,64.25688073394495
2017-01-31,70.58,1.09,64.75229357798165
2017-02-01,70.06,1.09,64.27522935779817
2017-02-02,70.65,1.09,64.81651376146789
2017-02-03,71.43,1.09,65.53211009174312
2017-02-06,70.79,1.09,64.94495412844037
2017-02-07,70.43,1.09,64.61467889908258
2017-02-08,70.34,1.09,64.53211009174312
2017-02-09,70.25,1.09,64.44954128440367
2017-02-10,71.06,1.09,65.19266055045871
2017-02-13,71.75,1.09,65.82568807339449
2017-02-14,72.39,1.09,66.41284403669724
2017-02-15,72.82,1.09,66.80733944954127
2017-02-16,73.09,1.09,67.05504587155963
2017-02-17,72.67,1.09,66.6697247706422
2017-02-21,72.85,1.09,66.83486238532109
2017-02-22,72.93,1.09,66.90825688073394
2017-02-23,73.34,1.09,67.28440366972477
2017-02-24,73.49,0.61,120.47540983606557
2017-02-27,73.06,0.61,119.77049180327869
2017-02-28,72.96,0.61,119.60655737704917
2017-03-01,75.15,0.61,123.19672131147543
2017-03-02,74.3,0.61,121.80327868852459
2017-03-03,73.97,0.61,121.26229508196721
2017-03-06,73.18,0.61,119.96721311475412
2017-03-07,73.17,0.61,119.95081967213115
2017-03-08,72.76,0.61,119.27868852459018
2017-03-09,73.42,0.61,120.36065573770492
2017-03-10,73.97,0.61,121.26229508196721
2017-03-13,73.91,0.61,121.1639344262295
2017-03-14,74.1,0.61,121.47540983606557
2017-03-15,74.95,0.61,122.8688524590164
2017-03-16,74.7,0.61,122.45901639344262
2017-03-17,75.18,0.61,123.24590163934428
2017-03-20,74.22,0.61,121.67213114754098
2017-03-21,72.78,0.61,119.31147540983606
2017-03-22,72.75,0.61,119.26229508196721
2017-03-23,72.74,0.61,119.24590163934425
2017-03-24,71.88,0.61,117.83606557377048
2017-03-27,71.66,0.61,117.47540983606557
2017-03-28,72.5,0.61,118.85245901639344
2017-03-29,71.75,0.61,117.62295081967213
2017-03-30,72.33,0.61,118.57377049180327
2017-03-31,72.27,0.61,118.47540983606557
2017-04-03,71.58,0.61,117.34426229508196
2017-04-04,71.56,0.61,117.31147540983608
2017-04-05,70.81,0.61,116.08196721311477
2017-04-06,70.85,0.61,116.14754098360655
2017-04-07,70.24,0.61,115.14754098360655
2017-04-10,71.24,0.61,116.78688524590163
2017-04-11,71.39,0.61,117.03278688524591
2017-04-12,70.87,0.61,116.18032786885247
2017-04-13,70.46,0.61,115.50819672131146
2017-04-17,71.6,0.61,117.37704918032786
2017-04-18,70.56,0.61,115.672131147541
2017-04-19,70.04,0.61,114.81967213114756
2017-04-20,70.45,0.61,115.49180327868854
2017-04-21,70.18,0.61,115.04918032786887
2017-04-24,71.46,0.61,117.14754098360655
2017-04-25,71.82,0.61,117.73770491803278
2017-04-26,71.88,1.22,58.91803278688524
2017-04-27,73.04,1.22,59.8688524590164
2017-04-28,72.09,1.22,59.090163934426236
2017-05-01,71.12,1.22,58.29508196721312
2017-05-02,71.06,1.22,58.24590163934427
2017-05-03,71.18,1.22,58.344262295081975
2017-05-04,70.96,1.22,58.1639344262295
2017-05-05,70.83,1.22,58.057377049180324
2017-05-08,69.92,1.22,57.31147540983607
2017-05-09,68.99,1.22,56.54918032786885
2017-05-10,69.21,1.22,56.729508196721305
2017-05-11,69.38,1.22,56.86885245901639
2017-05-12,69.06,1.22,56.606557377049185
2017-05-15,69.62,1.22,57.06557377049181
2017-05-16,69.33,1.22,56.82786885245902
2017-05-17,68.69,1.22,56.30327868852459
2017-05-18,68.98,1.22,56.54098360655738
2017-05-19,69.04,1.22,56.590163934426236
2017-05-22,69.53,1.22,56.99180327868853
2017-05-23,69.57,1.22,57.02459016393442
2017-05-24,69.7,1.22,57.13114754098361
2017-05-25,70.45,1.22,57.74590163934427
2017-05-26,69.91,1.22,57.303278688524586
2017-05-30,69.53,1.22,56.99180327868853
2017-05-31,70.08,1.22,57.442622950819676
2017-06-01,70.93,1.22,58.13934426229509
2017-06-02,70.72,1.22,57.967213114754095
2017-06-05,70.34,1.22,57.65573770491804
2017-06-06,69.48,1.22,56.95081967213115
2017-06-07,69.56,1.22,57.016393442622956
2017-06-08,70.46,1.22,57.75409836065573
2017-06-09,71.78,1.22,58.8360655737705
2017-06-12,73.02,1.22,59.85245901639344
2017-06-13,72.88,1.22,59.73770491803278
2017-06-14,73.05,1.22,59.877049180327866
2017-06-15,73.89,1.22,60.5655737704918
2017-06-16,73.75,1.22,60.450819672131146
2017-06-19,73.1,1.22,59.91803278688524
2017-06-20,72.38,1.22,59.32786885245901
2017-06-21,71.62,1.22,58.70491803278689
2017-06-22,71.46,1.22,58.57377049180327
2017-06-23,71.23,1.22,58.38524590163935
2017-06-26,71.96,1.22,58.983606557377044
2017-06-27,71.92,1.22,58.95081967213115
2017-06-28,72.55,1.22,59.467213114754095
2017-06-29,72.42,1.22,59.360655737704924
2017-06-30,72.45,1.22,59.38524590163935
2017-07-03,73.1,1.22,59.91803278688524
2017-07-05,72.56,1.22,59.47540983606558
2017-07-06,72.2,1.22,59.180327868852466
2017-07-07,72.66,1.22,59.557377049180324
2017-07-10,72.15,1.22,59.13934426229509
2017-07-11,71.84,1.22,58.88524590163935
2017-07-12,71.98,1.22,59.00000000000001
2017-07-13,72.5,1.22,59.42622950819672
2017-07-14,72.69,1.22,59.58196721311475
2017-07-17,72.73,1.22,59.61475409836066
2017-07-18,72.37,1.22,59.31967213114755
2017-07-19,73.31,1.22,60.09016393442623
2017-07-20,74.06,1.22,60.704918032786885
2017-07-21,74.42,1.22,61.0
2017-07-24,75.26,1.22,61.68852459016394
2017-07-25,75.69,1.22,62.040983606557376
2017-07-26,74.99,1.22,61.467213114754095
2017-07-27,75.16,1.22,61.60655737704918
2017-07-28,75.81,1.22,62.13934426229508
2017-07-31,76.18,1.22,62.44262295081968
2017-08-01,76.49,1.22,62.69672131147541
2017-08-02,77.2,0.61,126.55737704918033
2017-08-03,80.52,0.61,132.0
2017-08-04,80.3,0.61,131.63934426229508
2017-08-07,79.91,0.61,131.0
2017-08-08,79.75,0.61,130.7377049180328
2017-08-09,80.33,0.61,131.68852459016392
2017-08-10,79.62,0.61,130.52459016393445
2017-08-11,79.0,0.61,129.5081967213115
