date,CSX,dcf,Deviation
2003-07-11,5.17,6.703786986549666,-0.22879411139211658
2003-07-14,5.25,6.673786986549666,-0.21334019042249364
2003-07-15,5.22,6.6837869865496655,-0.21900563101358028
2003-07-16,5.23,6.623786986549666,-0.21042146877306056
2003-07-17,5.17,6.703786986549666,-0.22879411139211658
2003-07-18,5.25,6.6037869865496654,-0.205001613363212
2003-07-21,5.15,6.723786986549666,-0.23406258849334238
2003-07-22,5.27,6.663786986549666,-0.20915839437288686
2003-07-23,5.21,6.773786986549665,-0.23085860090593202
2003-07-24,5.32,6.883786986549666,-0.2271695782576033
2003-07-25,5.43,6.803786986549666,-0.20191504955482742
2003-07-28,5.35,6.703786986549666,-0.20194361623749013
2003-07-29,5.25,6.623786986549666,-0.20740204800355033
2003-07-30,5.17,6.673786986549666,-0.2253273875208176
2003-07-31,5.22,6.6037869865496654,-0.20954446128685078
2003-08-01,5.15,6.663786986549666,-0.22716617286913976
2003-08-04,5.21,6.553786986549666,-0.20503977155612763
2003-08-05,5.1,6.543786986549666,-0.2206347776168872
2003-08-06,5.09,6.583786986549666,-0.2268887176333917
2003-08-07,5.13,6.593786986549666,-0.22199488541798074
2003-08-08,5.14,6.553786986549666,-0.2157206191551816
2003-08-11,5.1,6.613786986549665,-0.22888354124924581
2003-08-12,5.16,6.543786986549666,-0.21146577500061525
2003-08-13,5.09,6.623786986549666,-0.2315574141596326
2003-08-14,5.17,6.613786986549665,-0.2182995898546276
2003-08-15,5.16,6.593786986549666,-0.21744514790580516
2003-08-18,5.14,6.633786986549666,-0.22517861812240791
2003-08-19,5.18,6.623786986549666,-0.21797002069683635
2003-08-20,5.17,6.693786986549665,-0.2276419894465609
2003-08-21,5.24,6.633786986549666,-0.21010427217148187
2003-08-22,5.18,6.623786986549666,-0.21797002069683635
2003-08-25,5.17,6.723786986549666,-0.2310880742738991
2003-08-26,5.27,6.703786986549666,-0.2138771696395464
2003-08-27,5.25,6.783786986549666,-0.2260959829061161
2003-08-28,5.33,6.833786986549666,-0.22005177941739118
2003-08-29,5.38,6.903786986549665,-0.22071755538205196
2003-09-02,5.45,6.8937869865496655,-0.2094330720352413
2003-09-03,5.44,6.783786986549666,-0.19808802800176595
2003-09-04,5.33,6.733786986549665,-0.2084691703722802
2003-09-05,5.28,6.783786986549666,-0.22167367423700812
2003-09-08,5.33,6.6837869865496655,-0.2025478952686557
2003-09-09,5.23,6.703786986549666,-0.21984394634057436
2003-09-10,5.25,6.783786986549666,-0.2260959829061161
2003-09-11,5.33,6.753786986549666,-0.2108131318599732
2003-09-12,5.3,6.623786986549666,-0.19985349607977465
2003-09-15,5.17,6.753786986549666,-0.23450354441201904
2003-09-16,5.3,6.633786986549666,-0.2010596646009264
2003-09-17,5.18,6.723786986549666,-0.22960081716417746
2003-09-18,5.27,6.6837869865496655,-0.21152484203861466
2003-09-19,5.23,6.6037869865496654,-0.20803017864563778
2003-09-22,5.15,6.653786986549665,-0.22600467817642844
2003-09-23,5.2,6.533786986549666,-0.2041368947740989
2003-09-24,5.08,6.463786986549666,-0.2140830119292535
2003-09-25,5.01,6.3537869865496654,-0.21149386804976766
2003-09-26,4.9,8.40047338295998,-0.41669953863082865
2003-09-29,4.96,8.32047338295998,-0.4038800712760051
2003-09-30,4.88,8.430473382959981,-0.4211475704479827
2003-10-01,4.99,8.47047338295998,-0.41089479012609087
2003-10-02,5.03,8.42047338295998,-0.4026464105712967
2003-10-03,4.98,8.41047338295998,-0.4078811294867518
2003-10-06,4.97,8.33047338295998,-0.40339524880228816
2003-10-07,4.89,8.33047338295998,-0.4129985445962151
2003-10-08,4.89,8.39047338295998,-0.4171961727533766
2003-10-09,4.95,8.39047338295998,-0.4100452055478966
2003-10-10,4.95,8.47047338295998,-0.41561707637758516
2003-10-13,5.03,8.47047338295998,-0.4061725038745966
2003-10-14,5.03,8.40047338295998,-0.4012242202679731
2003-10-15,4.96,8.48047338295998,-0.41512698925908453
2003-10-16,5.04,8.53047338295998,-0.4091769854100201
2003-10-17,5.09,8.46047338295998,-0.3983788176378361
2003-10-20,5.02,8.38047338295998,-0.4009884918664419
2003-10-21,4.94,8.340473382959981,-0.4077074797585619
2003-10-22,4.9,8.37047338295998,-0.41460897420986076
2003-10-23,4.93,8.40047338295998,-0.41312831131632355
2003-10-24,4.96,8.32047338295998,-0.4038800712760051
2003-10-27,4.88,8.53047338295998,-0.42793327158747974
2003-10-28,5.09,8.510473382959981,-0.4019134105757963
2003-10-29,5.07,8.690473382959981,-0.4166025512555963
2003-10-30,5.25,8.74047338295998,-0.39934603425082726
2003-10-31,5.3,8.91047338295998,-0.4051943401642947
2003-11-03,5.47,8.850473382959981,-0.3819539629901022
2003-11-04,5.41,8.83047338295998,-0.38734881298214563
2003-11-05,5.39,9.07047338295998,-0.4057642007829724
2003-11-06,5.63,9.07047338295998,-0.37930472178258523
2003-11-07,5.63,9.00047338295998,-0.37447734575173364
2003-11-10,5.56,9.03047338295998,-0.384306916790052
2003-11-11,5.59,9.08047338295998,-0.38439332794147607
2003-11-12,5.64,9.05047338295998,-0.3768281766764974
2003-11-13,5.61,9.12047338295998,-0.38490034843133136
2003-11-14,5.68,9.07047338295998,-0.37379233032417125
2003-11-17,5.63,8.95047338295998,-0.3709829906071268
2003-11-18,5.51,8.96047338295998,-0.3850771310276645
2003-11-19,5.52,8.97047338295998,-0.38464785922160893
2003-11-20,5.53,8.95047338295998,-0.38215558402440686
2003-11-21,5.51,9.020473382959981,-0.38916731239309454
2003-11-24,5.58,9.020473382959981,-0.38140718750516645
2003-11-25,5.58,9.090473382959981,-0.386170580460676
2003-11-26,5.65,9.090473382959981,-0.3784702113983547
2003-11-28,5.65,9.16047338295998,-0.38321964774113637
2003-12-01,5.72,9.100473382959981,-0.371461268079712
2003-12-02,5.66,9.090473382959981,-0.377370158675166
2003-12-03,5.65,9.14047338295998,-0.3818700888585326
2003-12-04,5.7,9.13047338295998,-0.3757169249693235
2003-12-05,5.69,9.04047338295998,-0.3706081795755465
2003-12-08,5.6,9.05047338295998,-0.3812478349979407
2003-12-09,5.61,9.08047338295998,-0.3821907995977961
2003-12-10,5.64,9.11047338295998,-0.3809322783875396
2003-12-11,5.67,9.17047338295998,-0.38171130723353364
2003-12-12,5.73,9.15047338295998,-0.37380288863848166
2003-12-15,5.71,9.23047338295998,-0.38139684032446153
2003-12-16,5.79,9.32047338295998,-0.3787869175630625
2003-12-17,5.88,9.31047338295998,-0.36845316471646106
2003-12-18,5.87,9.340473382959981,-0.37155219448419363
2003-12-19,5.9,9.440473382959981,-0.3750313399909079
2003-12-22,6.0,9.32047338295998,-0.3562558731223445
2003-12-23,5.88,9.40047338295998,-0.3744995852380648
2003-12-24,5.96,9.38047338295998,-0.36463760871316075
2003-12-26,5.94,7.7134391556149495,-0.22991549162917624
2003-12-29,6.0,7.683439155614952,-0.21909969240593485
2003-12-30,5.97,7.703439155614947,-0.22502146386805222
2003-12-31,5.99,7.693439155614945,-0.22141452231694247
2004-01-02,5.98,7.743439155614947,-0.227733326261915
2004-01-05,6.03,7.63343915561495,-0.21005461927806213
2004-01-06,5.92,7.583439155614948,-0.21935155296700715
2004-01-07,5.87,7.59343915561495,-0.2269642411423758
2004-01-08,5.88,7.533439155614946,-0.2194799906736591
2004-01-09,5.82,7.503439155614949,-0.22435567487146246
2004-01-12,5.79,7.503439155614949,-0.22835384149583637
2004-01-13,5.79,7.453439155614947,-0.2231773978273932
2004-01-14,5.74,7.38343915561495,-0.22258450580785905
2004-01-15,5.67,7.353439155614953,-0.2289322206915263
2004-01-16,5.64,7.413439155614947,-0.23921949292208633
2004-01-20,5.7,7.55343915561495,-0.24537685647963037
2004-01-21,5.84,7.59343915561495,-0.23091502014846255
2004-01-22,5.88,7.603439155614953,-0.22666573906128196
2004-01-23,5.89,7.693439155614945,-0.23441261042517392
2004-01-26,5.98,7.453439155614947,-0.19768580984590867
2004-01-27,5.74,7.223439155614951,-0.20536466406889275
2004-01-28,5.51,7.083439155614948,-0.22212926814903233
2004-01-29,5.37,6.973439155614951,-0.2299352041128625
2004-01-30,5.26,6.933439155614952,-0.24135773287340956
2004-02-02,5.22,6.953439155614947,-0.24929234538784795
2004-02-03,5.24,6.88343915561495,-0.2387526232834304
2004-02-04,5.17,6.893439155614952,-0.2500115133693679
2004-02-05,5.18,6.943439155614945,-0.2539720038000054
2004-02-06,5.23,7.05343915561495,-0.2585177408333331
2004-02-09,5.34,7.083439155614948,-0.24612890960359946
2004-02-10,5.37,7.143439155614952,-0.24826125301577973
2004-02-11,5.43,7.063439155614953,-0.2312526687961176
2004-02-12,5.35,6.9834391556149535,-0.23390182390314174
2004-02-13,5.27,6.933439155614952,-0.23991544719446178
2004-02-17,5.22,6.933439155614952,-0.2471268755892012
2004-02-18,5.22,6.933439155614952,-0.2471268755892012
2004-02-19,5.22,6.9234391556149495,-0.24603944908412323
2004-02-20,5.21,6.88343915561495,-0.24311090979134964
2004-02-23,5.17,6.863439155614945,-0.2467333238074313
2004-02-24,5.15,6.88343915561495,-0.25182748280718825
2004-02-25,5.17,6.833439155614948,-0.24342635058777418
2004-02-26,5.12,6.973439155614951,-0.2657855204949452
2004-02-27,5.26,6.84343915561495,-0.23138061428014012
2004-03-01,5.13,6.833439155614948,-0.24927991847490938
2004-03-02,5.12,6.813439155614953,-0.2485439609773854
2004-03-03,5.1,6.793439155614949,-0.24927567861048394
2004-03-04,5.08,6.903439155614954,-0.26413489197364026
2004-03-05,5.19,6.893439155614952,-0.2471102039433306
2004-03-08,5.18,6.84343915561495,-0.24307064296029013
2004-03-09,5.13,6.723439155614951,-0.23699763152972408
2004-03-10,5.01,6.743439155614947,-0.25705565300038236
2004-03-11,5.03,6.813439155614953,-0.2617531491633298
2004-03-12,5.1,6.773439155614944,-0.24705900756895727
2004-03-15,5.06,6.743439155614947,-0.24964103875886923
2004-03-16,5.03,6.743439155614947,-0.25408980730377706
2004-03-17,5.03,6.743439155614947,-0.25408980730377706
2004-03-18,5.03,6.7134391556149495,-0.2507565968192269
2004-03-19,5.0,6.59343915561495,-0.24167041175438508
2004-03-22,4.88,6.603439155614953,-0.26099114643155297
2004-03-23,4.89,6.583439155614948,-0.2572271294055526
2004-03-24,4.87,6.693439155614945,-0.2724218616501968
2004-03-25,4.98,6.693439155614945,-0.2559878585252525
2004-03-26,4.98,7.141269843912719,-0.3026450324874649
2004-03-29,5.06,7.0612698439127195,-0.28341500723668656
2004-03-30,4.98,7.131269843912725,-0.3016671491892928
2004-03-31,5.05,7.111269843912721,-0.28985960161210556
2004-04-01,5.03,7.151269843912721,-0.29662841568178
2004-04-02,5.07,7.111269843912721,-0.2870471643907673
2004-04-05,5.03,7.151269843912721,-0.29662841568178
2004-04-06,5.07,7.1012698439127275,-0.28604318503034354
2004-04-07,5.02,7.0812698439127235,-0.29108760001352785
2004-04-08,5.0,7.0612698439127195,-0.2919120624868443
2004-04-12,4.98,7.041269843912724,-0.29274120856122565
2004-04-13,4.96,7.011269843912727,-0.2925675219437839
2004-04-14,4.93,6.991269843912722,-0.2948348282833717
2004-04-15,4.91,7.031269843912722,-0.3016908596886234
2004-04-16,4.95,7.021269843912728,-0.29499932205403967
2004-04-19,4.94,7.051269843912726,-0.29941696894997694
2004-04-20,4.97,7.091269843912726,-0.29913822074246155
2004-04-21,5.01,7.251269843912724,-0.3090865313465364
2004-04-22,5.17,7.301269843912726,-0.2919039960822193
2004-04-23,5.22,7.171269843912725,-0.2720954428411372
2004-04-26,5.09,7.141269843912719,-0.28724160951028044
2004-04-27,5.06,7.3712698439127236,-0.31355111030447436
2004-04-28,5.29,7.261269843912727,-0.271477287896866
2004-04-29,5.18,7.211269843912724,-0.2816799104567399
2004-04-30,5.13,7.271269843912728,-0.29448361701296644
2004-05-03,5.19,7.241269843912722,-0.2832748797004291
2004-05-04,5.16,7.201269843912723,-0.283459707545638
2004-05-05,5.12,7.211269843912724,-0.29000022037422934
2004-05-06,5.13,7.131269843912725,-0.2806330271769222
2004-05-07,5.05,7.111269843912721,-0.28985960161210556
2004-05-10,5.03,7.241269843912722,-0.3053704518098571
2004-05-11,5.16,7.251269843912724,-0.2884004993509237
2004-05-12,5.17,7.291269843912724,-0.29093284013945975
2004-05-13,5.21,7.251269843912724,-0.2815051553523862
2004-05-14,5.17,7.23126984391272,-0.28504949869183716
2004-05-17,5.15,7.221269843912727,-0.28682903266088766
2004-05-18,5.14,7.221269843912727,-0.2882138306557209
2004-05-19,5.14,7.201269843912723,-0.28623699550088755
2004-05-20,5.12,7.161269843912723,-0.28504300052983733
2004-05-21,5.08,7.23126984391272,-0.29749544552312046
2004-05-24,5.15,7.291269843912724,-0.29367584656058365
2004-05-25,5.21,7.271269843912728,-0.28348141221004974
2004-05-26,5.19,7.3712698439127236,-0.2959150716364074
2004-05-27,5.29,7.3512698439127275,-0.2803964332256933
2004-05-28,5.27,7.341269843912726,-0.28214054079897266
2004-06-01,5.26,7.431269843912728,-0.2921801912080084
2004-06-02,5.35,7.3512698439127275,-0.2722345780259847
2004-06-03,5.27,7.451269843912723,-0.2927380016568183
2004-06-04,5.37,7.5612698439127195,-0.2898018307965592
2004-06-07,5.48,7.571269843912721,-0.27621124157846466
2004-06-08,5.49,7.491269843912722,-0.2671469437907005
2004-06-09,5.41,7.421269843912725,-0.2710142450301094
2004-06-10,5.34,7.3112698439127195,-0.2696207206131198
2004-06-14,5.23,7.3512698439127275,-0.28855828842540177
2004-06-15,5.27,7.391269843912719,-0.2869966715746075
2004-06-16,5.31,7.341269843912726,-0.2766918921522856
2004-06-17,5.26,7.3512698439127275,-0.28447736082554753
2004-06-18,5.27,7.411269843912723,-0.2889207772769823
2004-06-21,5.33,7.381269843912725,-0.27790202597787306
2004-06-22,5.3,7.531269843912722,-0.29626741441434135
2004-06-23,5.45,7.551269843912726,-0.27826708452309035
2004-06-24,5.47,7.531269843912722,-0.27369485978234853
2004-06-25,5.45,8.821275183170922,-0.3821754919971868
2004-06-28,5.45,8.861275183170918,-0.3849643660372397
2004-06-29,5.49,8.831275183170916,-0.37834572175240644
2004-06-30,5.46,8.781275183170917,-0.37822242372452397
2004-07-01,5.41,8.671275183170918,-0.37610099025577604
2004-07-02,5.3,8.641275183170919,-0.3866645966417235
2004-07-06,5.27,8.621275183170921,-0.38872151879721306
2004-07-07,5.25,8.511275183170921,-0.3831711597833588
2004-07-08,5.14,8.601275183170923,-0.4024141896940099
2004-07-09,5.23,8.531275183170917,-0.38696151657176925
2004-07-12,5.16,8.501275183170918,-0.39303223471524484
2004-07-13,5.13,8.531275183170917,-0.398683093692768
2004-07-14,5.16,8.59127518317092,-0.39939067367930403
2004-07-15,5.22,8.511275183170921,-0.3866958960131682
2004-07-16,5.14,8.521275183170923,-0.396803895014301
2004-07-19,5.15,8.631275183170924,-0.4033326605040516
2004-07-20,5.26,8.571275183170922,-0.3863223513897175
2004-07-21,5.2,8.431275183170921,-0.38324869168315645
2004-07-22,5.06,8.40127518317092,-0.39771047969765616
2004-07-23,5.03,8.391275183170919,-0.40056786481178774
2004-07-26,5.02,8.40127518317092,-0.40247166167633075
2004-07-27,5.03,8.611275183170918,-0.4158820972496421
2004-07-28,5.24,8.691275183170916,-0.3970965261638115
2004-07-29,5.32,8.59127518317092,-0.3807671286771118
2004-07-30,5.22,8.581275183170916,-0.3916987990040045
2004-08-02,5.21,8.611275183170918,-0.3949792697158321
2004-08-03,5.24,8.621275183170921,-0.39220128244732366
2004-08-04,5.25,8.521275183170923,-0.3838950289542957
2004-08-05,5.15,8.40127518317092,-0.3869978202456381
2004-08-06,5.03,8.40127518317092,-0.4012813661816621
2004-08-09,5.03,8.511275183170921,-0.40901922546862757
2004-08-10,5.14,8.531275183170917,-0.3975109359806682
2004-08-11,5.16,8.391275183170919,-0.38507558298783795
2004-08-12,5.02,8.431275183170921,-0.4045977754325858
2004-08-13,5.06,8.621275183170921,-0.41307986434798827
2004-08-16,5.25,8.621275183170921,-0.39104136123062017
2004-08-17,5.25,8.661275183170924,-0.39385368909639507
2004-08-18,5.29,8.581275183170916,-0.38354150320520763
2004-08-19,5.21,8.661275183170924,-0.3984719467032797
2004-08-20,5.29,8.54127518317092,-0.3806545408555606
2004-08-23,5.17,8.571275183170922,-0.3968225392936957
2004-08-24,5.2,8.571275183170922,-0.3933224766590363
2004-08-25,5.2,8.611275183170918,-0.39614053791215487
2004-08-26,5.24,8.671275183170918,-0.3957059498965372
2004-08-27,5.3,8.611275183170918,-0.38452785594892713
2004-08-30,5.24,8.631275183170924,-0.3929054642798505
2004-08-31,5.26,8.631275183170924,-0.39058830956336144
2004-09-01,5.26,8.721275183170917,-0.3968771894561929
2004-09-02,5.35,8.741275183170924,-0.38796115121738206
2004-09-03,5.37,8.781275183170917,-0.38847150465214164
2004-09-07,5.41,8.921275183170918,-0.393584449652958
2004-09-08,5.55,8.821275183170922,-0.37083926249254817
2004-09-09,5.45,8.911275183170924,-0.38841525057015336
2004-09-10,5.54,8.871275183170921,-0.3755125519598863
2004-09-13,5.5,8.861275183170918,-0.3793218372852878
2004-09-14,5.49,8.941275183170916,-0.38599362087265077
2004-09-15,5.57,8.961275183170923,-0.37843667489864197
2004-09-16,5.59,8.98127518317092,-0.37759395119364336
2004-09-17,5.61,8.961275183170923,-0.373973024449081
2004-09-20,5.59,9.051275183170924,-0.3824074633822302
2004-09-21,5.68,8.961275183170923,-0.3661616361623494
2004-09-22,5.59,8.991275183170924,-0.3782861845377762
2004-09-23,5.62,9.051275183170924,-0.3790930132751581
2004-09-24,5.68,8.566875004750825,-0.3369811049128051
2004-09-27,5.63,8.52687500475083,-0.3397346628321405
2004-09-28,5.59,8.52687500475083,-0.34442571318502047
2004-09-29,5.59,8.466875004750827,-0.339780025468262
2004-09-30,5.53,8.566875004750825,-0.3544904067196851
2004-10-01,5.63,8.626875004750826,-0.3473882492907855
2004-10-04,5.69,8.626875004750826,-0.34043323951413307
2004-10-05,5.69,8.83687500475083,-0.35610722150749274
2004-10-06,5.9,8.766875004750826,-0.3270121911396304
2004-10-07,5.83,8.826875004750828,-0.3395171001218258
2004-10-08,5.89,8.77687500475083,-0.3289183226590552
2004-10-11,5.84,8.746875004750828,-0.3323329764255202
2004-10-12,5.81,8.646875004750823,-0.32808095447108565
2004-10-13,5.71,8.676875004750825,-0.3419289782469357
2004-10-14,5.74,8.72687500475083,-0.3422616919716167
2004-10-15,5.79,8.796875004750827,-0.34181172326842646
2004-10-18,5.86,8.646875004750823,-0.3222985186231604
2004-10-19,5.71,8.706875004750824,-0.34419639688356696
2004-10-20,5.77,8.816875004750825,-0.34557312008042174
2004-10-21,5.88,8.66687500475083,-0.32155477068991745
2004-10-22,5.73,8.746875004750828,-0.3449088963901079
2004-10-25,5.81,8.906875004750827,-0.34769489895153904
2004-10-26,5.97,8.926875004750825,-0.3312329346134224
2004-10-27,5.99,8.936875004750828,-0.3297433390513209
2004-10-28,6.0,9.016875004750826,-0.33458099432023736
2004-10-29,6.08,8.966875004750827,-0.3219488398378815
2004-11-01,6.03,8.956875004750824,-0.3267741263776013
2004-11-02,6.02,8.97687500475083,-0.3293880112161487
2004-11-03,6.04,9.116875004750831,-0.33749228799862474
2004-11-04,6.18,9.08687500475083,-0.3198982051839657
2004-11-05,6.15,9.126875004750826,-0.3261658566816428
2004-11-08,6.19,9.146875004750823,-0.32326614315982705
2004-11-09,6.21,9.08687500475083,-0.3165967401605868
2004-11-10,6.15,9.216875004750827,-0.33274564352559954
2004-11-11,6.28,9.266875004750826,-0.32231739429090733
2004-11-12,6.33,9.176875004750825,-0.3102227068884572
2004-11-15,6.24,9.16687500475083,-0.31928819834828615
2004-11-16,6.23,9.186875004750828,-0.32185863018945315
2004-11-17,6.25,9.216875004750827,-0.3218959791926824
2004-11-18,6.28,9.196875004750831,-0.31715936154879354
2004-11-19,6.26,9.22687500475083,-0.32154711137012426
2004-11-22,6.29,9.22687500475083,-0.31829573969937397
2004-11-23,6.29,9.286875004750824,-0.3227000474559777
2004-11-24,6.35,9.266875004750826,-0.31476360728459585
2004-11-26,6.33,9.30687500475083,-0.3198576324739766
2004-11-29,6.37,9.296875004750827,-0.314823529761899
2004-11-30,6.36,9.406875004750827,-0.32389874461094037
2004-12-01,6.47,9.296875004750827,-0.30406722724638724
2004-12-02,6.36,9.33687500475083,-0.3188299086403238
2004-12-03,6.4,9.286875004750824,-0.31085537420004083
2004-12-06,6.35,9.22687500475083,-0.3117929963578736
2004-12-07,6.29,9.366875004750831,-0.3284846870690872
2004-12-08,6.43,9.256875004750823,-0.3053811359989209
2004-12-09,6.32,9.286875004750824,-0.31946968202254034
2004-12-10,6.35,9.33687500475083,-0.3199009307965498
2004-12-13,6.4,9.406875004750827,-0.31964653545755006
2004-12-14,6.47,9.446875004750831,-0.31511743335799003
2004-12-15,6.51,9.436875004750828,-0.3101529906115472
2004-12-16,6.5,9.47687500475083,-0.31411989746182156
2004-12-17,6.54,9.446875004750831,-0.30770757560452155
2004-12-20,6.51,9.576875004750828,-0.320237551730542
2004-12-21,6.64,9.596875004750824,-0.3081081084506214
2004-12-22,6.66,9.576875004750828,-0.3045748225077435
2004-12-23,6.64,9.546875004750827,-0.30448445206460484
2004-12-27,6.61,9.596875004750824,-0.3112341260329228
2004-12-28,6.66,9.576875004750828,-0.3045748225077435
2004-12-29,6.64,9.656875004750827,-0.31240696428882386
2004-12-30,6.72,9.616875004750831,-0.3012283099572103
2004-12-31,6.68,10.64729665742849,-0.3726106996991161
2005-01-03,6.64,10.497296657428489,-0.3674561921329379
2005-01-04,6.49,10.477296657428491,-0.38056540611565715
2005-01-05,6.47,10.557296657428491,-0.3871537184239796
2005-01-06,6.55,10.48729665742849,-0.3754348509479395
2005-01-07,6.48,10.547296657428483,-0.38562456234355336
2005-01-10,6.54,10.477296657428491,-0.37579318274212603
2005-01-11,6.47,10.467296657428491,-0.38188433826337265
2005-01-12,6.46,10.337296657428487,-0.3750783967917011
2005-01-13,6.33,10.417296657428487,-0.392356749724879
2005-01-14,6.41,10.467296657428491,-0.3876164773212084
2005-01-18,6.46,10.387296657428482,-0.37808650190228976
2005-01-19,6.38,10.267296657428487,-0.37860955878936164
2005-01-20,6.26,10.227296657428491,-0.38791254329626657
2005-01-21,6.22,10.177296657428487,-0.38883573807785454
2005-01-24,6.17,10.497296657428489,-0.41222962431629917
2005-01-25,6.49,10.39729665742849,-0.3757992857342267
2005-01-26,6.39,10.48729665742849,-0.3906914042072265
2005-01-27,6.48,10.517296657428487,-0.38387209079786655
2005-01-28,6.51,10.667296657428487,-0.38972354392463915
2005-01-31,6.66,10.677296657428487,-0.37624660869879867
2005-02-01,6.67,10.597296657428487,-0.370594198160484
2005-02-02,6.59,10.56729665742849,-0.37637787471714157
2005-02-03,6.56,10.587296657428487,-0.38038951658190945
2005-02-04,6.58,10.56729665742849,-0.3773241905369942
2005-02-07,6.56,10.497296657428489,-0.375077201866276
2005-02-08,6.49,10.497296657428489,-0.3817455853829468
2005-02-09,6.49,10.537296657428485,-0.3840925038942753
2005-02-10,6.53,10.64729665742849,-0.3866987827897048
2005-02-11,6.64,10.587296657428487,-0.3728332911743717
2005-02-14,6.58,10.667296657428487,-0.3831614314937213
2005-02-15,6.66,10.597296657428487,-0.3715378350448011
2005-02-16,6.59,10.597296657428487,-0.37814329323502094
2005-02-17,6.59,10.717296657428491,-0.3851061316444697
2005-02-18,6.71,10.557296657428491,-0.36442062606258163
2005-02-22,6.55,10.787296657428485,-0.3928043134431224
2005-02-23,6.78,10.947296657428485,-0.3806690170034527
2005-02-24,6.94,10.997296657428489,-0.36893581975783596
2005-02-25,6.99,10.89729665742849,-0.3585565099546919
2005-02-28,6.89,10.967296657428491,-0.3717686121553767
2005-03-01,6.96,10.98729665742849,-0.36654117777967177
2005-03-02,6.98,11.06729665742849,-0.3693130114737686
2005-03-03,7.06,11.177296657428487,-0.3683624747216593
2005-03-04,7.17,11.227296657428491,-0.3613778793975305
2005-03-07,7.22,11.227296657428491,-0.3569244475941661
2005-03-08,7.22,11.097296657428487,-0.3493910974104707
2005-03-09,7.09,11.097296657428487,-0.361105662138537
2005-03-10,7.09,11.087296657428487,-0.36052942217887707
2005-03-11,7.08,11.14729665742849,-0.3648684324479754
2005-03-14,7.14,11.137296657428482,-0.3589108542567482
2005-03-15,7.13,11.007296657428487,-0.3522478568624584
2005-03-16,7.0,11.097296657428487,-0.3692157454118137
2005-03-17,7.09,11.117296657428485,-0.3622550320933893
2005-03-18,7.11,11.06729665742849,-0.3575666922032228
2005-03-21,7.06,11.167296657428487,-0.36779686108690535
2005-03-22,7.16,11.097296657428487,-0.3547978195926551
2005-03-23,7.09,11.127296657428491,-0.36282816767837545
2005-03-24,7.12,11.057296657428491,-0.3560813080639692
2005-03-28,7.05,10.867296657428485,-0.35126460404659343
2005-03-29,6.86,10.947296657428485,-0.373361276791104
2005-03-30,6.94,10.947296657428485,-0.3660535365787554
2005-03-31,6.94,10.977296657428491,-0.36778605729821423
2005-04-01,6.97,15.584425851562436,-0.5527586279797909
2005-04-04,7.08,15.564425851562438,-0.5451165325645936
2005-04-05,7.06,15.564425851562438,-0.5464015141110213
2005-04-06,7.06,15.62442585156244,-0.5481433963031672
