date,BAX,dcf,Deviation
2016-03-31,41.08,45.69543478260869,-0.10100428641430259
2016-04-01,41.69,46.085434782608694,-0.09537579071007063
2016-04-04,42.08,45.3154347826087,-0.07139807436759726
2016-04-05,41.31,46.225434782608694,-0.10633615034072141
2016-04-06,42.22,45.73543478260869,-0.0768645755598123
2016-04-07,41.73,45.8454347826087,-0.08976760286216934
2016-04-08,41.84,45.94543478260869,-0.08935457466086882
2016-04-11,41.94,46.0354347826087,-0.08896266108810325
2016-04-12,42.03,46.3454347826087,-0.09311456031971632
2016-04-13,42.34,46.655434782608694,-0.09249586468792947
2016-04-14,42.65,46.69543478260869,-0.08663448153855458
2016-04-15,42.69,47.1054347826087,-0.09373514548768958
2016-04-18,43.1,47.37543478260869,-0.09024581625957306
2016-04-19,43.37,47.26543478260869,-0.0824161419550089
2016-04-20,43.26,47.01543478260869,-0.07987663625728836
2016-04-21,43.01,47.325434782608696,-0.09118637372127314
2016-04-22,43.32,47.6354347826087,-0.09059295464191353
2016-04-25,43.63,47.975434782608694,-0.09057624599545955
2016-04-26,43.97,48.185434782608695,-0.08748358921377108
2016-04-27,44.18,48.26543478260869,-0.08464514617986585
2016-04-28,44.26,48.225434782608694,-0.08222704057483654
2016-04-29,44.22,48.715434782608696,-0.09227947574869144
2016-05-02,44.71,48.395434782608696,-0.07615252965829511
2016-05-03,44.39,49.12543478260869,-0.0963947658390012
2016-05-04,45.12,49.30543478260869,-0.08488789929675267
2016-05-05,45.3,49.075434782608696,-0.07693125490039743
2016-05-06,45.07,49.155434782608694,-0.0831125754593901
2016-05-09,45.15,49.505434782608695,-0.08797892194532886
2016-05-10,45.5,50.395434782608696,-0.09714044146510858
2016-05-11,46.39,49.6354347826087,-0.06538544080097064
2016-05-12,45.63,49.5254347826087,-0.07865523643977401
2016-05-13,45.52,49.475434782608694,-0.07994744866798187
2016-05-16,45.47,48.6054347826087,-0.06450790527092609
2016-05-17,44.6,49.085434782608694,-0.09138015793226528
2016-05-18,45.08,47.1654347826087,-0.04421531980402016
2016-05-19,43.16,46.9254347826087,-0.08024293861213683
2016-05-20,42.92,46.7054347826087,-0.08104912844143453
2016-05-23,42.7,47.6654347826087,-0.10417265268333176
2016-05-24,43.66,47.505434782608695,-0.08094726003889718
2016-05-25,43.5,47.435434782608695,-0.08296402890886012
2016-05-26,43.43,47.3154347826087,-0.08211770219296033
2016-05-27,43.31,47.1654347826087,-0.08174280170168835
2016-05-31,43.16,47.335434782608694,-0.08820949467950756
2016-06-01,43.33,47.435434782608695,-0.08654784764645773
2016-06-02,43.43,47.48543478260869,-0.0854037622520406
2016-06-03,43.48,47.975434782608694,-0.09370284611236734
2016-06-06,43.97,47.935434782608695,-0.0827244980793912
2016-06-07,43.93,48.6054347826087,-0.09619160498244517
2016-06-08,44.6,48.755434782608695,-0.08523018615538958
2016-06-09,44.75,48.4954347826087,-0.07723272921252111
2016-06-10,44.49,48.4154347826087,-0.08107816856823424
2016-06-13,44.41,48.44543478260869,-0.08329855642161288
2016-06-14,44.44,48.215434782608696,-0.07830344784053467
2016-06-15,44.21,48.575434782608696,-0.0898691859814631
2016-06-16,44.57,48.44543478260869,-0.079995871644028
2016-06-17,44.44,48.965434782608696,-0.09242100683268151
2016-06-20,44.96,49.01543478260869,-0.08273791307973077
2016-06-21,45.01,48.94543478260869,-0.08040453210984722
2016-06-22,44.94,49.965434782608696,-0.10057822581697784
2016-06-23,45.96,47.8554347826087,-0.03960751357121761
2016-06-24,43.85,46.3554347826087,-0.05404835041151779
2016-06-27,42.35,47.3854347826087,-0.10626545489578987
2016-06-28,43.38,48.825434782608696,-0.11152864909148386
2016-06-29,44.82,49.225434782608694,-0.08949509134991185
2016-06-30,45.22,50.21449275362319,-0.09946317247748793
2016-07-01,45.45,50.07449275362319,-0.09235226358410942
2016-07-05,45.31,50.75449275362319,-0.10727114898088552
2016-07-06,45.99,50.884492753623185,-0.09618829802080864
2016-07-07,46.12,51.414492753623186,-0.10297666027737062
2016-07-08,46.65,51.25449275362319,-0.08983588571945622
2016-07-11,46.49,51.61449275362319,-0.09928398944235406
2016-07-12,46.85,51.58449275362319,-0.09178131839419212
2016-07-13,46.82,51.71449275362319,-0.09464450858952445
2016-07-14,46.95,51.53449275362319,-0.08895969492783784
2016-07-15,46.77,51.31449275362319,-0.08856158386759683
2016-07-18,46.55,50.96449275362319,-0.08661898735977036
2016-07-19,46.2,51.46449275362319,-0.10229368778248682
2016-07-20,46.7,50.86449275362319,-0.08187426096619321
2016-07-21,46.1,51.08449275362319,-0.09757349999858145
2016-07-22,46.32,50.86449275362319,-0.08934509139087943
2016-07-25,46.1,52.774492753623186,-0.12647194516455018
2016-07-26,48.01,53.08449275362319,-0.09559275205237483
2016-07-27,48.32,52.984492753623186,-0.08803505537578671
2016-07-28,48.22,52.78449275362319,-0.08647412365840879
2016-07-29,48.02,53.26449275362319,-0.09846132916128147
2016-08-01,48.5,53.24449275362319,-0.08910767120230167
2016-08-02,48.48,52.884492753623185,-0.08328514701167156
2016-08-03,48.12,52.844492753623186,-0.08940369199209053
2016-08-04,48.08,52.82449275362319,-0.0898161535739076
2016-08-05,48.06,52.74449275362319,-0.08881482234562577
2016-08-08,47.98,52.914492753623186,-0.09325408780915345
2016-08-09,48.15,53.36449275362319,-0.09771465040804972
2016-08-10,48.6,53.79449275362319,-0.09656179448356872
2016-08-11,49.03,53.35449275362319,-0.08105208259766505
2016-08-12,48.59,53.17449275362319,-0.08621601290800862
2016-08-15,48.41,53.00449275362319,-0.08668119464852586
2016-08-16,48.24,52.74449275362319,-0.08540214377763189
2016-08-17,47.98,52.774492753623186,-0.09084867524935192
2016-08-18,48.01,52.71449275362319,-0.08924476947186111
2016-08-19,47.95,52.74449275362319,-0.09090034813717762
2016-08-22,47.98,52.74449275362319,-0.09033156837584544
2016-08-23,47.98,51.82449275362319,-0.07418293068299087
2016-08-24,47.06,51.86449275362319,-0.09263549103712287
2016-08-25,47.1,51.94449275362319,-0.09326287536584477
2016-08-26,47.18,52.17449275362319,-0.09572671414762068
2016-08-29,47.41,51.65449275362319,-0.08217083408152281
2016-08-30,46.89,51.49449275362319,-0.08941718827396772
2016-08-31,46.73,50.94449275362319,-0.08272715117618779
2016-09-01,46.18,51.04449275362319,-0.09529907128478421
2016-09-02,46.28,50.71449275362319,-0.08744034521189958
2016-09-06,45.95,50.664492753623186,-0.09305319164151771
2016-09-07,45.9,50.83449275362319,-0.09706977460243249
2016-09-08,46.07,49.85449275362319,-0.07591076640426053
2016-09-09,45.09,50.49449275362319,-0.10703133072339643
2016-09-12,45.73,50.14449275362319,-0.0880354453940353
2016-09-13,45.38,50.19449275362319,-0.09591675280503076
2016-09-14,45.43,51.83449275362319,-0.12355658198614317
2016-09-15,47.07,52.04449275362319,-0.09558153976391437
2016-09-16,47.28,52.01449275362319,-0.09102256896071326
2016-09-19,47.25,52.15449275362319,-0.09403778072949376
2016-09-20,47.39,52.68449275362319,-0.1004943291070991
2016-09-21,47.92,52.96449275362319,-0.09524291636453186
2016-09-22,48.2,52.25449275362319,-0.07759127569642432
2016-09-23,47.49,51.96449275362319,-0.08610673397386737
2016-09-26,47.2,52.094492753623186,-0.09395413017593435
2016-09-27,47.33,52.68449275362319,-0.10163318414515732
2016-09-28,47.92,51.68449275362319,-0.07283602011087342
2016-09-29,46.92,52.36449275362319,-0.10397298755933182
2016-09-30,47.6,52.34471014492754,-0.09064354605825098
2016-10-03,47.64,51.99471014492754,-0.08375294588217586
2016-10-04,47.29,52.62471014492753,-0.10137272262851116
2016-10-05,47.92,52.92471014492754,-0.09456282578067554
2016-10-06,48.22,53.154710144927535,-0.09283674262305142
2016-10-07,48.45,53.004710144927536,-0.0859302905812308
2016-10-10,48.3,51.71471014492754,-0.0660297647489082
2016-10-11,47.01,51.684710144927536,-0.09044667430308351
2016-10-12,46.98,52.42471014492754,-0.10385770622051504
2016-10-13,47.72,52.154710144927535,-0.08502990684071221
2016-10-14,47.45,52.074710144927536,-0.08880913848692862
2016-10-17,47.37,52.764710144927534,-0.10224087520067904
2016-10-18,48.06,52.53471014492754,-0.08517626027788383
2016-10-19,47.83,52.89471014492754,-0.09575078738593357
2016-10-20,48.19,52.88471014492754,-0.08877254185684202
2016-10-21,48.18,53.14471014492754,-0.09341870773946448
2016-10-24,48.44,53.864710144927535,-0.10070991063224699
2016-10-25,49.16,52.14471014492754,-0.05723898237485714
2016-10-26,47.44,51.52471014492754,-0.07927672243935313
2016-10-27,46.82,51.904710144927535,-0.09796240323334982
2016-10-28,47.2,52.294710144927535,-0.09742304968912252
2016-10-31,47.59,51.59471014492754,-0.07761861891807242
2016-11-01,46.89,51.444710144927534,-0.08853602502757285
2016-11-02,46.74,51.584710144927534,-0.09391756067478696
2016-11-03,46.88,51.694710144927534,-0.09313738545838368
2016-11-04,46.99,52.324710144927536,-0.10195393591577673
2016-11-07,47.62,52.78471014492754,-0.09784481397637934
2016-11-08,48.08,51.30471014492753,-0.06285407588929459
2016-11-09,46.6,52.544710144927535,-0.11313622491266917
2016-11-10,47.84,51.52471014492754,-0.07151345702990408
2016-11-11,46.82,49.724710144927535,-0.05841582859832617
2016-11-14,45.02,50.77471014492754,-0.11333811908530289
2016-11-15,46.07,50.74471014492754,-0.09212211739068976
2016-11-16,46.04,51.80471014492753,-0.11127772221483967
2016-11-17,47.1,51.684710144927536,-0.08870534694054943
2016-11-18,46.98,51.764710144927534,-0.09243189291568732
2016-11-21,47.06,50.88471014492754,-0.07516423173157849
2016-11-22,46.18,51.264710144927534,-0.09918538758051765
2016-11-23,46.56,51.42471014492754,-0.09459868866966059
2016-11-25,46.72,51.31471014492754,-0.08953982458345289
2016-11-28,46.61,49.46471014492754,-0.05771205646537647
2016-11-29,44.76,49.074710144927536,-0.08792125581965393
2016-11-30,44.37,48.334710144927534,-0.08202614918015827
2016-12-01,43.63,48.71471014492754,-0.10437730471556517
2016-12-02,44.01,48.59471014492754,-0.09434586874279582
2016-12-05,43.89,48.694710144927534,-0.09867006355777708
2016-12-06,43.99,48.824710144927536,-0.09902178897891145
2016-12-07,44.12,48.78471014492754,-0.09561828144658069
2016-12-08,44.08,49.544710144927535,-0.11029855919920084
2016-12-09,44.84,49.694710144927534,-0.09769068238388878
2016-12-12,44.99,49.724710144927535,-0.0952184563998012
2016-12-13,45.02,49.74471014492754,-0.09497914715278144
2016-12-14,45.04,49.794710144927535,-0.09548625006730538
2016-12-15,45.09,49.42471014492754,-0.08770329926502174
2016-12-16,44.72,49.34471014492754,-0.09372251111303653
2016-12-19,44.64,48.80471014492753,-0.08533418460145059
2016-12-20,44.1,48.794710144927535,-0.09621350615637525
2016-12-21,44.09,48.864710144927535,-0.09771285106913041
2016-12-22,44.16,48.92471014492754,-0.09738862286180638
2016-12-23,44.22,49.084710144927534,-0.09910846230045955
2016-12-27,44.38,48.89471014492754,-0.092335349397626
2016-12-28,44.19,48.96471014492754,-0.09751329336567449
2016-12-29,44.26,49.044710144927535,-0.09755812871130598
2016-12-30,44.34,49.52348457350272,-0.10466720219998638
2017-01-03,44.44,49.83348457350272,-0.10823013119918423
2017-01-04,44.75,50.13348457350272,-0.10738301195899869
2017-01-05,45.05,50.60348457350272,-0.10974510194917819
2017-01-06,45.52,51.253484573502725,-0.11186526381987394
2017-01-09,46.17,51.59348457350272,-0.10511956341650364
2017-01-10,46.51,52.073484573502725,-0.10683910667913454
2017-01-11,46.99,51.59348457350272,-0.08922608371110041
2017-01-12,46.51,51.533484573502726,-0.09748000964960324
2017-01-13,46.45,51.60348457350272,-0.09986698797756999
2017-01-17,46.52,51.85348457350272,-0.10285682085535564
2017-01-18,46.77,51.65348457350272,-0.0945431777512229
2017-01-19,46.57,51.31348457350272,-0.0924412873717051
2017-01-20,46.23,51.10348457350272,-0.09536501501170891
2017-01-23,46.02,50.933484573502724,-0.09646865150983364
2017-01-24,45.85,51.22348457350272,-0.10490275345856415
2017-01-25,46.14,51.13348457350272,-0.09765586318148822
2017-01-26,46.05,52.16348457350272,-0.11719854652133743
2017-01-27,47.08,51.98348457350272,-0.09432773916049009
2017-01-30,46.9,52.99348457350272,-0.11498554251609872
2017-01-31,47.91,53.183484573502724,-0.09915643203510782
2017-02-01,48.1,53.213484573502726,-0.09609377424700627
2017-02-02,48.13,53.713484573502726,-0.10394940149269516
2017-02-03,48.63,53.433484573502724,-0.08989652484473631
2017-02-06,48.35,53.67348457350272,-0.09918276437246243
2017-02-07,48.59,53.433484573502724,-0.0906451191076647
2017-02-08,48.35,54.01348457350272,-0.10485316061761818
2017-02-09,48.93,54.08348457350272,-0.09528758389261749
2017-02-10,49.0,54.31348457350272,-0.09782993330711365
2017-02-13,49.23,54.043484573502724,-0.08906688033700105
2017-02-14,48.96,54.52348457350272,-0.10203831646164552
2017-02-15,49.44,54.503484573502725,-0.09290203393645735
2017-02-16,49.42,54.81348457350272,-0.09839703889414786
2017-02-17,49.73,55.043484573502724,-0.09653248907974432
2017-02-21,49.96,55.143484573502725,-0.09399994602432993
2017-02-22,50.06,55.47348457350272,-0.09758688525019232
2017-02-23,50.39,55.573484573502725,-0.09327262116606949
2017-02-24,50.49,55.52348457350272,-0.09065505546287045
2017-02-27,50.44,56.003484573502725,-0.09934175731870465
2017-02-28,50.92,56.293484573502724,-0.0954548224224161
2017-03-01,51.21,55.85348457350272,-0.08313688230842486
2017-03-02,50.77,55.99348457350272,-0.09328736393688519
2017-03-03,50.91,55.76348457350272,-0.08703696712326636
2017-03-06,50.68,56.12348457350272,-0.09699120813451279
2017-03-07,51.04,56.44348457350272,-0.09573265389854013
2017-03-08,51.36,57.213484573502726,-0.10230952750278122
2017-03-09,52.13,57.09348457350272,-0.08693609455756157
2017-03-10,52.01,57.38348457350272,-0.09364165688857407
2017-03-13,52.3,56.98348457350272,-0.08219021017329187
2017-03-14,51.9,57.24348457350272,-0.09334659853981275
2017-03-15,52.16,56.51348457350272,-0.07703443888405936
2017-03-16,51.43,56.713484573502726,-0.09316099360206198
2017-03-17,51.63,56.27348457350272,-0.08251638597992883
2017-03-20,51.19,56.48348457350272,-0.09371738683392028
2017-03-21,51.4,56.87348457350272,-0.09623965569454163
2017-03-22,51.79,56.77348457350272,-0.08777838124504711
2017-03-23,51.69,57.10348457350272,-0.09480130002459952
2017-03-24,52.02,56.91348457350272,-0.08598110992805008
2017-03-27,51.83,56.97348457350272,-0.0902785675126998
2017-03-28,51.89,57.06348457350272,-0.09066191124095868
2017-03-29,51.98,57.33348457350272,-0.09337448461970677
2017-03-30,52.25,56.94348457350272,-0.08242355747380314
2017-03-31,51.86,57.47693284936479,-0.09772499280860403
2017-04-03,52.29,57.56693284936479,-0.09166604139172962
2017-04-04,52.38,57.73693284936479,-0.09278173579710214
2017-04-05,52.55,57.71693284936479,-0.08952195818946151
2017-04-06,52.53,57.97693284936479,-0.09395000014086585
2017-04-07,52.79,58.02693284936479,-0.09025003721908975
2017-04-10,52.84,58.15693284936479,-0.09142388686721914
2017-04-11,52.97,58.71693284936479,-0.0978752221971172
2017-04-12,53.53,58.436932849364794,-0.08396971932140229
2017-04-13,53.25,58.006932849364794,-0.08200628124430964
2017-04-17,52.82,57.91693284936479,-0.08800419149648897
2017-04-18,52.73,57.89693284936479,-0.08924363684010728
2017-04-19,52.71,58.076932849364795,-0.09241074874399968
2017-04-20,52.89,58.06693284936479,-0.08915457723235709
2017-04-21,52.88,58.63693284936479,-0.09817929706784023
2017-04-24,53.45,58.39693284936479,-0.08471220332967533
2017-04-25,53.21,60.77693284936479,-0.12450336821240027
2017-04-26,55.59,60.60693284936479,-0.08277820066945307
2017-04-27,55.42,60.866932849364794,-0.0894891954362973
2017-04-28,55.68,60.77693284936479,-0.08386294948442863
2017-05-01,55.59,60.866932849364794,-0.08669621750818779
2017-05-02,55.68,61.09693284936479,-0.08866128947455187
2017-05-03,55.91,61.14693284936479,-0.08564506190794485
2017-05-04,55.96,61.13693284936479,-0.08467766713322411
2017-05-05,55.95,60.88693284936479,-0.08108361873932513
2017-05-08,55.7,61.326932849364795,-0.09175304532489881
2017-05-09,56.14,61.37693284936479,-0.08532412107033127
2017-05-10,56.19,61.53693284936479,-0.08688981724931688
2017-05-11,56.35,61.37693284936479,-0.08190264022645466
2017-05-12,56.19,61.88693284936479,-0.09205388903714695
2017-05-15,56.7,62.76693284936479,-0.09665810601140734
2017-05-16,57.58,62.046932849364794,-0.07199280680335074
2017-05-17,56.86,62.256932849364794,-0.08668806191308953
2017-05-18,57.07,62.39693284936479,-0.08537170989197129
2017-05-19,57.21,62.83693284936479,-0.08954817802539627
2017-05-22,57.65,63.10693284936479,-0.08647121010286463
2017-05-23,57.92,63.52693284936479,-0.08826072026269494
2017-05-24,58.34,64.3269328493648,-0.09307039188988642
2017-05-25,59.14,63.826932849364795,-0.0734318984185911
2017-05-26,58.64,64.53693284936479,-0.09137299510543484
2017-05-30,59.35,64.4969328493648,-0.07980120328180051
2017-05-31,59.31,65.1869328493648,-0.0901550754496353
2017-06-01,60.0,64.9069328493648,-0.07559951817092858
2017-06-02,59.72,64.7769328493648,-0.07806687700271975
2017-06-05,59.59,64.5769328493648,-0.07722467805954092
2017-06-06,59.39,64.78693284936479,-0.08330279906772442
2017-06-07,59.6,64.94693284936479,-0.08232771918215498
2017-06-08,59.76,64.09693284936479,-0.06766209639948118
2017-06-09,58.91,62.33693284936479,-0.054974357779935534
2017-06-12,57.15,63.06693284936479,-0.09381989232768573
2017-06-13,57.88,63.16693284936479,-0.08369779267219801
2017-06-14,57.98,63.116932849364794,-0.08138755508960849
2017-06-15,57.93,63.116932849364794,-0.08217973553537461
2017-06-16,57.93,64.73693284936479,-0.10514759581217292
2017-06-19,59.55,65.06693284936479,-0.0847885801246685
2017-06-20,59.88,65.23693284936479,-0.08211503231971684
2017-06-21,60.05,65.86693284936479,-0.08831340093925277
2017-06-22,60.68,66.56693284936479,-0.08843629407841891
2017-06-23,61.38,66.1669328493648,-0.07234630113900997
2017-06-26,60.98,65.87693284936479,-0.07433456048359444
2017-06-27,60.69,66.05693284936478,-0.08124707911588114
2017-06-28,60.87,65.34693284936479,-0.06851022158430675
2017-06-29,60.16,65.72693284936479,-0.08469789488158952
2017-06-30,60.54,67.14235081374322,-0.09833362600095019
2017-07-03,60.24,67.61235081374322,-0.10903852217847565
2017-07-05,60.71,67.06235081374322,-0.09472305603163289
2017-07-06,60.16,67.62235081374322,-0.11035331845083707
2017-07-07,60.72,67.45235081374322,-0.09980898712238107
2017-07-10,60.55,67.53235081374322,-0.10339268113145972
2017-07-11,60.63,68.18235081374321,-0.11076694663072417
2017-07-12,61.28,68.20235081374322,-0.10149724651937253
2017-07-13,61.3,69.01235081374323,-0.11175319667863537
2017-07-14,62.11,69.10235081374321,-0.10118832038855274
2017-07-17,62.2,69.04235081374321,-0.09910367670130382
2017-07-18,62.14,69.35235081374321,-0.10399576552369694
2017-07-19,62.45,69.94235081374322,-0.10712180426556406
2017-07-20,63.04,69.57235081374321,-0.09389291489131091
2017-07-21,62.67,69.63235081374322,-0.09998730090797203
2017-07-24,62.73,68.99235081374322,-0.09076876986913396
2017-07-25,62.09,68.12235081374322,-0.08855171234822146
2017-07-26,61.22,67.28235081374322,-0.09010313611849774
2017-07-27,60.38,67.63235081374322,-0.10723197887525593
2017-07-28,60.73,67.38235081374322,-0.09872541894733677
2017-07-31,60.48,67.61235081374322,-0.10548887485647762
2017-08-01,60.71,66.40235081374323,-0.08572513990822572
2017-08-02,59.5,66.49235081374322,-0.10516022863035812
2017-08-03,59.59,66.78235081374322,-0.10769837728238663
2017-08-04,59.88,66.63235081374322,-0.10133742440842286
2017-08-07,59.73,66.62235081374322,-0.10345403201115255
2017-08-08,59.72,66.92235081374322,-0.10762250169287457
2017-08-09,60.02,66.61235081374322,-0.0989658934598523
2017-08-10,59.71,66.74235081374322,-0.10536564457203912
2017-08-11,59.84,67.13235081374322,-0.10862647777635004
2017-08-14,60.23,67.70235081374322,-0.11037062559763255
2017-08-15,60.8,68.26235081374323,-0.10931869068067368
2017-08-16,61.36,67.72235081374322,-0.09394757767995376
2017-08-17,60.82,67.77235081374322,-0.10258388163117083
2017-08-18,60.87,68.01235081374323,-0.10501549686619527
2017-08-21,61.11,69.05235081374322,-0.1150192675578321
2017-08-22,62.15,68.35235081374321,-0.09074085587259928
2017-08-23,61.45,68.41235081374322,-0.10177037816897472
2017-08-24,61.51,68.41235081374322,-0.10089334355042545
2017-08-25,61.51,68.54235081374321,-0.10259862304479317
2017-08-28,61.64,68.31235081374322,-0.09767415019775405
2017-08-29,61.41,68.38235081374322,-0.10196126238383052
2017-08-30,61.48,68.94235081374322,-0.10824044619400541
2017-08-31,62.04,69.13235081374322,-0.10259091048200386
2017-09-01,62.23,69.08235081374322,-0.09919104855331617
2017-09-05,62.18,69.43235081374321,-0.1044520418615541
2017-09-06,62.53,69.74235081374322,-0.1034142200483722
2017-09-07,62.84,70.18235081374321,-0.10461819429829389
2017-09-08,63.28,71.18235081374321,-0.11101559197476663
2017-09-11,64.28,71.05235081374322,-0.09531494364621762
2017-09-12,64.15,71.51235081374323,-0.10295215763384369
2017-09-13,64.61,71.22235081374322,-0.09284095144564208
2017-09-14,64.32,70.86235081374322,-0.0923247780889932
2017-09-15,63.96,71.21235081374321,-0.10184119370966738
2017-09-18,64.31,70.92235081374322,-0.09323366664915866
2017-09-19,64.02,71.18235081374321,-0.10061975660911127
2017-09-20,64.28,70.28235081374322,-0.08540338711279283
2017-09-21,63.38,70.41235081374322,-0.09987382515242804
2017-09-22,63.51,69.66235081374322,-0.08831672692460246
2017-09-25,62.76,69.42235081374322,-0.09596838389437412
2017-09-26,62.52,69.36235081374322,-0.0986464664687734
2017-09-27,62.46,69.24235081374322,-0.09795090337107759
2017-09-28,62.34,69.65235081374323,-0.10498354654672204
2017-09-29,62.75,69.50837545126353,-0.09723109492038451
2017-10-02,63.16,68.96837545126354,-0.08421795371079932
2017-10-03,62.62,69.24837545126354,-0.0957188585012878
2017-10-04,62.9,69.05837545126354,-0.08917637304702719
2017-10-05,62.71,69.25837545126353,-0.094549943001068
2017-10-06,62.91,67.79837545126354,-0.072101660529868
2017-10-09,61.45,68.05837545126354,-0.09709863639039962
2017-10-10,61.71,68.35837545126354,-0.09725765727132496
2017-10-11,62.01,68.87837545126354,-0.0997174426119184
2017-10-12,62.53,69.16837545126354,-0.09597414147656225
2017-10-13,62.82,69.99837545126354,-0.10255060071017641
2017-10-16,63.65,70.26837545126354,-0.09418711345979369
2017-10-17,63.92,70.18837545126354,-0.08930788625555364
2017-10-18,63.84,69.81837545126353,-0.0856275359118992
2017-10-19,63.47,69.93837545126354,-0.09248678439451341
2017-10-20,63.59,70.46837545126354,-0.09760939438742522
2017-10-23,64.12,70.69837545126354,-0.09304846694530333
2017-10-24,64.35,70.72837545126353,-0.09018128029334782
2017-10-25,64.38,71.27837545126354,-0.09678076145240289
2017-10-26,64.93,72.02837545126354,-0.09854970914992378
2017-10-27,65.68,70.91837545126354,-0.07386485403720855
2017-10-30,64.57,70.81837545126353,-0.08823099105914411
2017-10-31,64.47,70.54837545126354,-0.08615897123616434
2017-11-01,64.2,70.41837545126354,-0.08830614752774679
2017-11-02,64.07,71.24837545126354,-0.10075142634197765
2017-11-03,64.9,70.70837545126354,-0.08214550842377943
2017-11-06,64.36,70.66837545126354,-0.08926730536793104
2017-11-07,64.32,71.35837545126354,-0.09863418844324212
2017-11-08,65.01,71.73837545126354,-0.09379046303933303
2017-11-09,65.39,70.38837545126354,-0.07101137679650504
2017-11-10,64.04,70.75837545126353,-0.09494813028728966
2017-11-13,64.41,70.80837545126354,-0.09036184505698008
2017-11-14,64.46,70.76837545126354,-0.0891411652597277
2017-11-15,64.42,71.33837545126354,-0.09697971684244466
2017-11-16,64.99,70.22837545126353,-0.07459058276093566
2017-11-17,63.88,70.22837545126353,-0.09039615982102733
2017-11-20,63.88,70.59837545126354,-0.09516331513749143
2017-11-21,64.25,70.38837545126354,-0.08720723289762122
2017-11-22,64.04,70.46837545126354,-0.09122355113336544
2017-11-24,64.12,71.08837545126354,-0.09802412007629702
2017-11-27,64.74,72.39837545126353,-0.10578104002373556
2017-11-28,66.05,71.52837545126354,-0.0765902401208075
2017-11-29,65.18,71.87837545126354,-0.0931904124044276
2017-11-30,65.53,71.83837545126354,-0.08781344805804048
2017-12-01,65.49,70.59837545126354,-0.07235825780141392
2017-12-04,64.25,70.36837545126353,-0.08694780023024773
2017-12-05,64.02,70.06837545126353,-0.08632104586855338
2017-12-06,63.72,69.86837545126353,-0.0879994047600593
2017-12-07,63.52,70.39837545126353,-0.09770645142266665
2017-12-08,64.05,70.48837545126354,-0.09133953520768978
2017-12-11,64.14,70.65837545126354,-0.09225198583513394
2017-12-12,64.31,71.06837545126353,-0.09509680513097163
2017-12-13,64.72,71.12837545126354,-0.09009590631877284
2017-12-14,64.78,71.67837545126353,-0.0962406779985403
2017-12-15,65.33,71.79837545126354,-0.09009083298345999
2017-12-18,65.45,72.12837545126354,-0.09259012710990622
2017-12-19,65.78,71.63837545126354,-0.08177705614289177
2017-12-20,65.29,70.87837545126354,-0.07884457587640581
2017-12-21,64.53,71.06837545126353,-0.09200119476133717
2017-12-22,64.72,71.36837545126353,-0.09315576274821635
2017-12-26,65.02,71.12837545126354,-0.0858781802973827
2017-12-27,64.78,71.24837545126354,-0.09078628684927903
2017-12-28,64.9,70.98837545126354,-0.08576580901535702
2017-12-29,64.64,73.28531531531532,-0.11796790773319632
2018-01-02,67.17,74.36531531531531,-0.09675633438527842
2018-01-03,68.25,74.52531531531531,-0.08420380764260527
2018-01-04,68.41,75.29531531531532,-0.09144413947244379
2018-01-05,69.18,75.39531531531532,-0.08243635946506578
2018-01-08,69.28,75.49531531531531,-0.08232716545862873
2018-01-09,69.38,74.54531531531532,-0.06929094462162821
2018-01-10,68.43,74.57531531531532,-0.08240414793195339
2018-01-11,68.46,74.45531531531532,-0.0805223279214573
2018-01-12,68.34,73.78531531531532,-0.07379944494436619
2018-01-16,67.67,74.31531531531532,-0.08942053582252396
2018-01-17,68.2,75.31531531531532,-0.09447368421052627
2018-01-18,69.2,76.12531531531532,-0.09097256657171493
2018-01-19,70.01,76.31531531531532,-0.08262188643607593
2018-01-22,70.2,75.71531531531531,-0.07284279663033633
2018-01-23,69.6,76.25531531531531,-0.08727673982850415
2018-01-24,70.14,77.16531531531531,-0.09104239756694121
2018-01-25,71.05,78.37531531531532,-0.09346457217868298
2018-01-26,72.26,78.16531531531531,-0.07554905000374568
2018-01-29,72.05,77.86531531531531,-0.07468428390440873
2018-01-30,71.75,78.14531531531532,-0.0818387550105889
2018-01-31,72.03,76.06531531531532,-0.053050661771237406
2018-02-01,69.95,74.66531531531531,-0.06315268736765256
2018-02-02,68.55,71.63531531531531,-0.043069752701370256
2018-02-05,65.52,72.78531531531532,-0.09981842194185797
2018-02-06,66.67,71.66531531531531,-0.06970338849884028
2018-02-07,65.55,68.67531531531532,-0.045508568849895625
2018-02-08,62.56,70.42531531531532,-0.11168306851165566
2018-02-09,64.31,71.11531531531531,-0.09569408903189836
2018-02-12,65.0,70.74531531531531,-0.08121124755339859
2018-02-13,64.63,72.14531531531532,-0.10416913811339235
2018-02-14,66.03,72.55531531531531,-0.08993573092415352
2018-02-15,66.44,72.44531531531531,-0.08289446031365066
2018-02-16,66.33,73.15531531531532,-0.09329896653300895
2018-02-20,67.04,73.16531531531531,-0.08371883984805473
2018-02-21,67.05,73.54531531531532,-0.08831718631523389
2018-02-22,67.43,74.47531531531531,-0.09459933516879637
2018-02-23,68.36,75.25531531531531,-0.09162562519902218
2018-02-26,69.14,74.80531531531531,-0.07573412786825617
2018-02-27,68.69,73.90531531531532,-0.07056752674776234
