date,XEL,dcf,Deviation
2013-10-29,29.14,29.105406975454194,0.0011885428908442464
2013-10-30,28.9,29.065406975454195,-0.0056908535839145236
2013-10-31,28.86,29.125406975454194,-0.009112558519023262
2013-11-01,28.92,29.185406975454196,-0.009093824721286503
2013-11-04,28.98,28.925406975454194,0.001887372737473747
2013-11-05,28.72,29.155406975454195,-0.014934004379385413
2013-11-06,28.95,28.835406975454195,0.003974038744913422
2013-11-07,28.63,28.725406975454195,-0.0033213446039501715
2013-11-08,28.52,28.805406975454193,-0.009908104256169503
2013-11-11,28.6,28.575406975454197,0.0008606360205798413
2013-11-12,28.37,28.715406975454194,-0.012028628942972852
2013-11-13,28.51,28.795406975454195,-0.009911545118896248
2013-11-14,28.59,28.805406975454193,-0.007478004932815141
2013-11-15,28.6,28.825406975454197,-0.007819732628446041
2013-11-18,28.62,28.695406975454194,-0.002627841295950062
2013-11-19,28.49,28.305406975454193,0.0065214757274425494
2013-11-20,28.1,28.405406975454195,-0.010751719759484635
2013-11-21,28.2,28.555406975454193,-0.012446223433610903
2013-11-22,28.35,28.415406975454196,-0.002301813784004403
2013-11-25,28.21,28.305406975454193,-0.0033706272281097682
2013-11-26,28.1,28.255406975454196,-0.00550007917384443
2013-11-27,28.05,28.225406975454195,-0.006214506512049023
2013-11-29,28.02,28.125406975454194,-0.0037477493408784035
2013-12-02,27.92,28.085406975454195,-0.00588942775864898
2013-12-03,27.88,28.185406975454196,-0.010835641852543265
2013-12-04,27.98,28.255406975454196,-0.009747053924703541
2013-12-05,28.05,28.655406975454195,-0.02112714629992085
2013-12-06,28.45,28.385406975454195,0.0022755715499045426
2013-12-09,28.18,28.105406975454194,0.002654045344760547
2013-12-10,27.9,27.805406975454193,0.0034019651152492614
2013-12-11,27.6,27.985406975454197,-0.013771712371102307
2013-12-12,27.78,27.945406975454194,-0.005918932424189727
2013-12-13,27.74,28.195406975454194,-0.016151814224588223
2013-12-16,27.99,28.075406975454197,-0.003042056541829208
2013-12-17,27.87,28.585406975454195,-0.025026999827866714
2013-12-18,28.38,28.355406975454194,0.0008673134040042552
2013-12-19,28.15,28.415406975454196,-0.009340248960131414
2013-12-20,28.21,28.345406975454196,-0.004777034091323906
2013-12-23,28.14,28.185406975454196,-0.0016110101051135528
2013-12-24,27.98,28.035406975454194,-0.0019763214246436567
2013-12-26,27.83,28.065406975454195,-0.008387798390384393
2013-12-27,27.86,28.125406975454194,-0.009436555911380151
2013-12-30,27.92,28.145406975454197,-0.00800865930454564
2013-12-31,27.94,27.725784682558224,0.007726212978077962
2014-01-02,27.51,27.715784682558223,-0.007424818922327825
2014-01-03,27.5,27.565784682558224,-0.0023864614526952765
2014-01-06,27.35,28.035784682558223,-0.024461048275380204
2014-01-07,27.82,27.925784682558223,-0.003788064821121928
2014-01-08,27.71,28.035784682558223,-0.011620316186865987
2014-01-09,27.82,28.465784682558223,-0.022686347478554247
2014-01-10,28.25,28.255784682558225,-0.00020472560303008702
2014-01-13,28.04,28.335784682558224,-0.010438556259226961
2014-01-14,28.12,28.235784682558222,-0.004100636262102664
2014-01-15,28.02,28.415784682558225,-0.013928339019304348
2014-01-16,28.2,28.415784682558225,-0.0075938315611842055
2014-01-17,28.2,28.665784682558225,-0.016248802805026052
2014-01-21,28.45,28.765784682558223,-0.010977787883870826
2014-01-22,28.55,28.695784682558223,-0.00508035184160105
2014-01-23,28.48,28.275784682558225,0.007222268797645315
2014-01-24,28.06,28.395784682558222,-0.011825159484480596
2014-01-27,28.18,28.415784682558225,-0.008297665723197567
2014-01-28,28.2,28.375784682558223,-0.006194883578542032
2014-01-29,28.16,28.945784682558223,-0.027146774260077722
2014-01-30,28.73,29.125784682558223,-0.013588807541904058
2014-01-31,28.91,28.825784682558226,0.002921527319002415
2014-02-03,28.61,28.635784682558224,-0.0009004356906597843
2014-02-04,28.42,28.485784682558222,-0.0023093863585404995
2014-02-05,28.27,28.675784682558223,-0.014150778681395249
2014-02-06,28.46,28.845784682558225,-0.013374040151921784
2014-02-07,28.63,28.965784682558223,-0.01159245938745157
2014-02-10,28.75,29.225784682558224,-0.016279620469597522
2014-02-11,29.01,29.335784682558224,-0.011105367934879817
2014-02-12,29.12,29.645784682558222,-0.01773556302146262
2014-02-13,29.43,29.865784682558225,-0.014591435891946447
2014-02-14,29.65,29.905784682558224,-0.008553016925431312
2014-02-18,29.69,29.755784682558225,-0.002210819955179466
2014-02-19,29.54,30.045784682558224,-0.01683379841471866
2014-02-20,29.83,30.265784682558223,-0.014398591912581749
2014-02-21,30.05,30.195784682558223,-0.004827981259332259
2014-02-24,29.98,30.215784682558223,-0.007803361224450578
2014-02-25,30.0,30.125784682558223,-0.0041753163903826
2014-02-26,29.91,30.145784682558222,-0.007821481014380183
2014-02-27,29.93,30.505784682558225,-0.018874606522986226
2014-02-28,30.29,30.225784682558224,0.002124521103957555
2014-03-03,30.01,30.485784682558222,-0.01560677173024938
2014-03-04,30.27,30.245784682558224,0.0008006179272888048
2014-03-05,30.03,30.085784682558224,-0.0018541873893873628
2014-03-06,29.87,30.105784682558223,-0.007831873011927337
2014-03-07,29.89,29.965784682558223,-0.0025290404827054136
2014-03-10,29.75,29.805784682558222,-0.0018716059030938759
2014-03-11,29.59,30.135784682558224,-0.018110850217021524
2014-03-12,29.92,30.595784682558225,-0.02208750942555393
2014-03-13,30.38,30.735784682558222,-0.011575584818568907
2014-03-14,30.52,30.945784682558223,-0.013759052708661956
2014-03-17,30.73,30.605784682558223,0.00405855686204859
2014-03-18,30.39,30.065784682558224,0.010783530876207648
2014-03-19,29.85,29.895784682558222,-0.001531476194532977
2014-03-20,29.68,29.905784682558224,-0.007549866520971338
2014-03-21,29.69,29.945784682558223,-0.008541592256462116
2014-03-24,29.73,30.235784682558222,-0.016728015755780534
2014-03-25,30.02,30.055784682558222,-0.0011906088274244997
2014-03-26,29.84,30.295784682558224,-0.015044491744774846
2014-03-27,30.08,30.295784682558224,-0.007122597576502354
2014-03-28,30.08,30.575784682558226,-0.016214945510165224
2014-03-31,30.36,30.534760498333153,-0.005723329591620474
2014-04-01,30.27,30.484760498333152,-0.007044847813217903
2014-04-02,30.22,30.544760498333154,-0.010632281708376046
2014-04-03,30.28,30.924760498333153,-0.02084932875609191
2014-04-04,30.66,30.794760498333154,-0.0043760852869906275
2014-04-07,30.53,31.164760498333152,-0.02036789271546302
2014-04-08,30.9,30.974760498333154,-0.0024135940724119287
2014-04-09,30.71,30.834760498333154,-0.004046099152931526
2014-04-10,30.57,30.854760498333153,-0.009229062022650836
2014-04-11,30.59,31.084760498333154,-0.015916497035892707
2014-04-14,30.82,31.694760498333153,-0.02759953016143335
2014-04-15,31.43,31.884760498333154,-0.014262628642198183
2014-04-16,31.62,31.59476049833315,0.0007988508622553958
2014-04-17,31.33,31.564760498333154,-0.007437423716411651
2014-04-21,31.3,31.584760498333154,-0.009015756138096465
2014-04-22,31.32,31.584760498333154,-0.00838253936885558
2014-04-23,31.32,31.764760498333153,-0.01400169531756712
2014-04-24,31.5,32.214760498333156,-0.022187360305538806
2014-04-25,31.95,32.26476049833315,-0.009755550435572413
2014-04-28,32.0,32.074760498333156,-0.002330820158019331
2014-04-29,31.81,32.13476049833315,-0.01010620565695508
2014-04-30,31.87,32.184760498333155,-0.009779799304377446
2014-05-01,31.92,31.454760498333155,0.014790750089847426
2014-05-02,31.19,31.50476049833315,-0.009990886880406613
2014-05-05,31.24,31.444760498333153,-0.006511752517371128
2014-05-06,31.18,31.904760498333154,-0.022716374829737984
2014-05-07,31.64,31.454760498333155,0.005889076843445196
2014-05-08,31.19,31.014760498333153,0.005650196836963106
2014-05-09,30.75,30.734760498333152,0.0004958392848928295
2014-05-12,30.47,30.834760498333154,-0.011829522669808745
2014-05-13,30.57,31.114760498333155,-0.017508105143934416
2014-05-14,30.85,30.84476049833315,0.00016986682931552366
2014-05-15,30.58,30.764760498333153,-0.00600558871060175
2014-05-16,30.5,30.324760498333152,0.005778759627020902
2014-05-19,30.06,30.354760498333153,-0.009710519651418115
2014-05-20,30.09,30.304760498333152,-0.007086691820084368
2014-05-21,30.04,30.564760498333154,-0.01716880779621266
2014-05-22,30.3,30.50476049833315,-0.006712411275752839
2014-05-23,30.24,30.634760498333154,-0.012886031811955356
2014-05-27,30.37,30.764760498333153,-0.012831580416643895
2014-05-28,30.5,30.834760498333154,-0.010856594730199065
2014-05-29,30.57,31.024760498333155,-0.014657985783889882
2014-05-30,30.76,30.934760498333155,-0.005649324433676162
2014-06-02,30.67,30.944760498333153,-0.008879063657576292
2014-06-03,30.68,31.00476049833315,-0.010474536590940997
2014-06-04,30.74,31.25476049833315,-0.01646982699997357
2014-06-05,30.99,31.434760498333155,-0.014148684172629267
2014-06-06,31.17,31.264760498333153,-0.00303090434158948
2014-06-09,31.0,31.014760498333153,-0.0004759185012551681
2014-06-10,30.75,30.694760498333153,0.0017996394423682727
2014-06-11,30.43,30.914760498333152,-0.015680551636791384
2014-06-12,30.65,30.954760498333155,-0.009845351520311962
2014-06-13,30.69,31.174760498333153,-0.015549774579954545
2014-06-16,30.91,30.894760498333152,0.0004932713968657243
2014-06-17,30.63,31.704760498333155,-0.03389902593301908
2014-06-18,31.44,31.924760498333153,-0.015184467816397929
2014-06-19,31.66,31.854760498333153,-0.006114015465391587
2014-06-20,31.59,31.704760498333155,-0.0036196614176974284
2014-06-23,31.44,31.724760498333154,-0.008975969995048905
2014-06-24,31.46,31.874760498333153,-0.013012191836071718
2014-06-25,31.61,31.994760498333154,-0.012025734599676041
2014-06-26,31.73,32.13476049833315,-0.012595721643985702
2014-06-27,31.87,32.49476049833315,-0.019226499557219334
2014-06-30,32.23,32.238440228702665,-0.00026180636044403904
2014-07-01,32.04,31.708440228702663,0.010456514697850361
2014-07-02,31.51,31.728440228702663,-0.0068846822323479495
2014-07-03,31.53,31.848440228702664,-0.009998613006349855
2014-07-07,31.65,31.80844022870266,-0.004981075072008512
2014-07-08,31.61,31.838440228702662,-0.007174981784965784
2014-07-09,31.64,31.998440228702663,-0.011201803154803125
2014-07-10,31.8,31.78844022870266,0.00036364701174940173
2014-07-11,31.59,31.53844022870266,0.001634823121354545
2014-07-14,31.34,31.73844022870266,-0.01255386924598556
2014-07-15,31.54,31.908440228702663,-0.011546795332579074
2014-07-16,31.71,31.708440228702663,4.919104459522039e-05
2014-07-17,31.51,32.00844022870266,-0.015572149881133424
2014-07-18,31.81,31.888440228702663,-0.002459832721202204
2014-07-21,31.69,31.89844022870266,-0.0065344959567992245
2014-07-22,31.7,31.73844022870266,-0.0012111568314532306
2014-07-23,31.54,31.938440228702664,-0.012475256332167173
2014-07-24,31.74,31.728440228702663,0.00036433468566410276
2014-07-25,31.53,32.268440228702666,-0.02288428642565199
2014-07-28,32.07,31.908440228702663,0.005063229983645723
2014-07-29,31.71,31.318440228702663,0.012502531046820309
2014-07-30,31.12,30.998440228702663,0.003921480255151044
2014-07-31,30.8,31.178440228702662,-0.012137882008423029
2014-08-01,30.98,30.928440228702662,0.0016670666517961674
2014-08-04,30.73,30.428440228702662,0.009910457750406776
2014-08-05,30.23,29.838440228702662,0.013122662186634049
2014-08-06,29.64,30.178440228702662,-0.017841883961602245
2014-08-07,29.98,30.758440228702664,-0.025308182824441472
2014-08-08,30.56,30.64844022870266,-0.0028856355508700693
2014-08-11,30.45,30.698440228702662,-0.00809292676930129
2014-08-12,30.5,30.858440228702662,-0.011615630150005551
2014-08-13,30.66,31.088440228702662,-0.013781335620276725
2014-08-14,30.89,31.21844022870266,-0.010520712319274983
2014-08-15,31.02,31.088440228702662,-0.0022014687195363036
2014-08-18,30.89,31.55844022870266,-0.02118102871556715
2014-08-19,31.36,31.568440228702663,-0.006602804167471832
2014-08-20,31.37,31.618440228702664,-0.007857447328383116
2014-08-21,31.42,31.588440228702662,-0.0053323376362726105
2014-08-22,31.39,31.768440228702662,-0.011912458590294328
2014-08-25,31.57,31.448440228702662,0.003865367261883801
2014-08-26,31.25,31.818440228702663,-0.017865119239562466
2014-08-27,31.62,32.03844022870266,-0.013060568046249221
2014-08-28,31.84,32.24844022870266,-0.012665425856445922
2014-08-29,32.05,31.888440228702663,0.0050664055732621005
2014-09-02,31.69,32.128440228702665,-0.013646483476374094
2014-09-03,31.93,32.058440228702665,-0.00400644035662312
2014-09-04,31.86,32.67844022870266,-0.02504526602171775
2014-09-05,32.48,32.378440228702665,0.0031366480466623603
2014-09-08,32.18,31.918440228702664,0.008194628854768737
2014-09-09,31.72,31.768440228702662,-0.001524790904241402
2014-09-10,31.57,32.088440228702666,-0.01615660421658416
2014-09-11,31.89,31.46844022870266,0.013396271573474117
2014-09-12,31.27,31.528440228702664,-0.008197050879395817
2014-09-15,31.33,31.57844022870266,-0.007867400254837342
2014-09-16,31.38,31.448440228702662,-0.0021762678277506
2014-09-17,31.25,31.158440228702663,0.002938522295252488
2014-09-18,30.96,31.388440228702663,-0.013649618317474799
2014-09-19,31.19,31.098440228702664,0.002944191754441494
2014-09-22,30.9,31.03844022870266,-0.0044602830452362685
2014-09-23,30.84,30.958440228702663,-0.0038257815260619443
2014-09-24,30.76,30.658440228702663,0.0033126202944355754
2014-09-25,30.46,30.588440228702662,-0.004198979344561038
2014-09-26,30.39,30.498440228702663,-0.003555599168006185
2014-09-29,30.3,30.598440228702664,-0.009753445812009542
2014-09-30,30.4,30.743975433862,-0.011188385009023305
2014-10-01,30.47,30.653975433862,-0.006001682693944299
2014-10-02,30.38,30.883975433862002,-0.01631834719404135
2014-10-03,30.61,30.883975433862002,-0.008871119407821038
2014-10-06,30.61,31.103975433862004,-0.015881424382949705
2014-10-07,30.83,31.913975433862003,-0.033965540774085534
2014-10-08,31.64,31.543975433862002,0.0030441491542285704
2014-10-09,31.27,31.853975433862004,-0.018332890193706097
2014-10-10,31.58,32.033975433862004,-0.014171685771542597
2014-10-13,31.76,32.973975433862,-0.03681616844462532
2014-10-14,32.7,32.493975433862005,0.006340392746259749
2014-10-15,32.22,32.163975433862,0.0017418420883077435
2014-10-16,31.89,32.163975433862,-0.008518083668648702
2014-10-17,31.89,32.553975433862,-0.020396139795920143
2014-10-20,32.28,32.723975433862,-0.0135672829470036
2014-10-21,32.45,32.973975433862,-0.01589057512682901
2014-10-22,32.7,32.973975433862,-0.008308838417482534
2014-10-23,32.7,33.173975433862005,-0.014287568121190475
2014-10-24,32.9,33.103975433862004,-0.006161659776165673
2014-10-27,32.83,33.353975433862004,-0.015709534682035176
2014-10-28,33.08,33.123975433862,-0.0013276013306375845
2014-10-29,32.85,33.793975433862,-0.027933246140556922
2014-10-30,33.52,33.743975433862005,-0.006637493981732856
2014-10-31,33.47,34.023975433862006,-0.016281913762219213
2014-11-03,33.75,33.743975433862005,0.00017853753330876465
2014-11-04,33.47,34.363975433862,-0.026014901436027915
2014-11-05,34.09,33.323975433862,0.022987190338629615
2014-11-06,33.05,33.873975433862,-0.024324733761196482
2014-11-07,33.6,34.263975433862,-0.019378236922438785
2014-11-10,33.99,34.153975433862,-0.004801064349874373
2014-11-11,33.88,33.683975433862,0.005819519923439209
2014-11-12,33.41,33.493975433862005,-0.002507180254784247
2014-11-13,33.22,33.313975433862005,-0.002820901217525762
2014-11-14,33.04,33.703975433862006,-0.01970021118621268
2014-11-17,33.43,33.993975433862005,-0.016590452474711692
2014-11-18,33.72,33.843975433862006,-0.0036631463140103238
2014-11-19,33.57,33.833975433862,-0.007802081501714575
2014-11-20,33.56,33.953975433862006,-0.011603219617962512
2014-11-21,33.68,33.653975433862,0.0007732984232173834
2014-11-24,33.38,33.603975433862004,-0.006665146934856647
2014-11-25,33.33,33.773975433862006,-0.013145489334870364
2014-11-26,33.5,34.213975433862004,-0.020867947229405326
2014-11-28,33.94,34.543975433862,-0.01748424801361892
2014-12-01,34.27,34.933975433862,-0.019006581003615186
2014-12-02,34.66,35.053975433862,-0.011239108517244634
2014-12-03,34.78,35.083975433862,-0.00866422433897307
2014-12-04,34.81,34.803975433862,0.00017309994225955805
2014-12-05,34.53,35.163975433862,-0.01802911718711686
2014-12-08,34.89,35.293975433862,-0.011446016746371246
2014-12-09,35.02,34.943975433862,0.0021756129688761394
2014-12-10,34.67,35.263975433862,-0.016843688964564008
2014-12-11,34.99,34.903975433862,0.0024646065403353123
2014-12-12,34.63,34.523975433862006,0.0030710416400656637
2014-12-15,34.25,34.493975433862005,-0.007072986827215577
2014-12-16,34.22,35.023975433862006,-0.022955002220698906
2014-12-17,34.75,35.623975433862,-0.024533349330553733
2014-12-18,35.35,35.673975433862005,-0.009081562397289855
2014-12-19,35.4,35.923975433862005,-0.014585675096751793
2014-12-22,35.65,35.703975433862006,-0.0015117485715838708
2014-12-23,35.43,36.503975433862,-0.029420780095796295
2014-12-24,36.23,36.853975433862004,-0.01693102105040989
2014-12-26,36.58,37.523975433862006,-0.025156594495852724
2014-12-29,37.25,36.653975433862,0.01626084371703307
2014-12-30,36.38,36.193975433862,0.005139655534052379
2014-12-31,35.92,36.2779157219455,-0.009865939506799815
2015-01-02,36.12,35.8679157219455,0.007028127310454879
2015-01-05,35.71,36.0579157219455,-0.009648802904427156
2015-01-06,35.9,36.3679157219455,-0.012866168232543163
2015-01-07,36.21,36.7879157219455,-0.015709390178926363
2015-01-08,36.63,36.3379157219455,0.00803800306791147
2015-01-09,36.18,36.0179157219455,0.004500101541293322
2015-01-12,35.86,36.3079157219455,-0.012336585921806753
2015-01-13,36.15,36.6279157219455,-0.013047854690218075
2015-01-14,36.47,36.9479157219455,-0.01293484930360056
2015-01-15,36.79,37.1779157219455,-0.01043403629312456
2015-01-16,37.02,37.4279157219455,-0.010898702588087783
2015-01-20,37.27,37.7379157219455,-0.012399087575294732
2015-01-21,37.58,37.6779157219455,-0.0025987563289885385
2015-01-22,37.52,37.9179157219455,-0.010494134879760697
2015-01-23,37.76,37.8179157219455,-0.0015314361153937472
2015-01-26,37.66,37.887915721945504,-0.006015525467754745
2015-01-27,37.73,37.6079157219455,0.003246238875802776
2015-01-28,37.45,38.2679157219455,-0.021373406586563726
2015-01-29,38.11,37.6879157219455,0.011199459295349712
2015-01-30,37.53,37.7279157219455,-0.005245869488368693
2015-02-02,37.57,37.7979157219455,-0.006029848937230464
2015-02-03,37.64,37.3579157219455,0.0075508569630609035
2015-02-04,37.2,37.7179157219455,-0.01373129219980096
2015-02-05,37.56,35.8679157219455,0.04717542806701802
2015-02-06,35.71,35.4979157219455,0.0059745557940851235
2015-02-09,35.34,36.4079157219455,-0.029331965336916843
2015-02-10,36.25,35.707915721945504,0.015181067477465282
2015-02-11,35.55,35.6879157219455,-0.003864493601140606
2015-02-12,35.53,35.1579157219455,0.010583229136710282
2015-02-13,35.0,35.3479157219455,-0.009842609241299538
2015-02-17,35.19,36.457915721945504,-0.034777515303275996
2015-02-18,36.3,36.3779157219455,-0.002141841290222657
2015-02-19,36.22,36.0779157219455,0.003938261820598088
2015-02-20,35.92,36.5379157219455,-0.016911630281482237
2015-02-23,36.38,36.5079157219455,-0.003503780465577422
2015-02-24,36.35,35.7779157219455,0.015989871587281934
2015-02-25,35.62,35.5779157219455,0.001182876433330149
2015-02-26,35.42,35.4379157219455,-0.0005055523605301815
2015-02-27,35.28,34.5679157219455,0.020599572267599342
2015-03-02,34.41,34.8479157219455,-0.012566482467406881
2015-03-03,34.69,34.7379157219455,-0.0013793493636473642
2015-03-04,34.58,35.0879157219455,-0.01447551704041028
2015-03-05,34.93,33.8079157219455,0.03318998684459373
2015-03-06,33.65,34.2379157219455,-0.017171481077297712
2015-03-09,34.08,34.3179157219455,-0.006932697308110858
2015-03-10,34.16,34.0079157219455,0.004472025845334349
2015-03-11,33.85,34.6079157219455,-0.02190006841310277
2015-03-12,34.45,33.8979157219455,0.01628667327463673
2015-03-13,33.74,34.3779157219455,-0.018555974338440695
2015-03-16,34.22,34.2879157219455,-0.001980748042437419
2015-03-17,34.13,35.1179157219455,-0.02813138825685324
2015-03-18,34.96,34.637915721945504,0.009298604472625094
2015-03-19,34.48,34.9379157219455,-0.013106555227559658
2015-03-20,34.78,35.1579157219455,-0.010749093459758274
2015-03-23,35.0,34.8679157219455,0.0037881323078732265
2015-03-24,34.71,34.5779157219455,0.0038199028280547775
2015-03-25,34.42,34.457915721945504,-0.0011003486760911008
2015-03-26,34.3,34.5479157219455,-0.007175996489652836
2015-03-27,34.39,34.8979157219455,-0.014554328286892515
2015-03-30,34.74,34.9679157219455,-0.006517852644058575
2015-03-31,34.81,35.132210948909425,-0.009171382620296598
2015-04-01,34.87,35.022210948909425,-0.004346126209206935
2015-04-02,34.76,35.312210948909424,-0.015637960186304367
2015-04-06,35.05,34.772210948909425,0.007988823359513342
2015-04-07,34.51,34.69221094890943,-0.005252214947550238
2015-04-08,34.43,34.58221094890943,-0.004401423296338636
2015-04-09,34.32,34.93221094890942,-0.017525685671737734
2015-04-10,34.67,34.53221094890942,0.003990160123093167
2015-04-13,34.27,34.732210948909426,-0.013307846989335848
2015-04-14,34.47,34.75221094890942,-0.008120661713417632
2015-04-15,34.49,34.562210948909424,-0.002089303517537333
2015-04-16,34.3,34.632210948909425,-0.009592542312690244
2015-04-17,34.37,35.03221094890942,-0.01890291622972884
2015-04-20,34.77,34.54221094890943,0.00659451276664047
2015-04-21,34.28,34.57221094890942,-0.008452191540230025
2015-04-22,34.31,34.78221094890942,-0.013576220028193031
2015-04-23,34.52,35.132210948909425,-0.01742591577284225
2015-04-24,34.87,34.672210948909424,0.005704541062640178
2015-04-27,34.41,34.97221094890943,-0.016075933824451605
2015-04-28,34.71,34.78221094890942,-0.0020760885216725145
2015-04-29,34.52,34.172210948909424,0.010177540212734648
2015-04-30,33.91,34.22221094890943,-0.009123050213661887
2015-05-01,33.96,34.62221094890943,-0.01912676662638968
2015-05-04,34.36,33.912210948909426,0.013204360274981619
2015-05-05,33.65,33.772210948909425,-0.003618683689211477
2015-05-06,33.51,33.742210948909424,-0.0068819126660379926
2015-05-07,33.48,33.882210948909425,-0.011870859003738521
2015-05-08,33.62,33.68221094890942,-0.0018469971880346048
2015-05-11,33.42,33.47221094890943,-0.001559829704381288
2015-05-12,33.21,33.11221094890943,0.0029532625061328144
2015-05-13,32.85,33.742210948909424,-0.02644198242552509
2015-05-14,33.48,34.01221094890943,-0.015647643421619284
2015-05-15,33.75,34.422210948909424,-0.019528407106305323
2015-05-18,34.16,34.632210948909425,-0.013635021731822072
2015-05-19,34.37,34.882210948909425,-0.014684016149654089
2015-05-20,34.62,34.772210948909425,-0.004377373332201118
2015-05-21,34.51,34.72221094890943,-0.006111677312878427
2015-05-22,34.46,34.25221094890942,0.006066441999919903
2015-05-26,33.99,34.36221094890943,-0.01083198486450243
2015-05-27,34.1,34.39221094890942,-0.008496428140182921
2015-05-28,34.13,34.312210948909424,-0.00531038204389489
2015-05-29,34.05,34.33221094890943,-0.008220005094614957
2015-06-01,34.07,33.662210948909426,0.012114149356068582
2015-06-02,33.4,33.10221094890942,0.008996047168879029
2015-06-03,32.84,33.03221094890942,-0.005818894448413103
2015-06-04,32.77,32.61221094890943,0.004838342648334049
2015-06-05,32.35,32.592210948909425,-0.0074315593160926285
2015-06-08,32.33,32.62221094890943,-0.008957423191428338
2015-06-09,32.36,32.62221094890943,-0.008037804345023769
2015-06-10,32.36,33.07221094890942,-0.021535026793632284
2015-06-11,32.81,32.96221094890942,-0.004617740877435161
2015-06-12,32.7,32.76221094890943,-0.0018988629615516173
2015-06-15,32.5,32.64221094890942,-0.004356657982880097
2015-06-16,32.38,32.83221094890943,-0.013773393135573908
2015-06-17,32.57,33.312210948909424,-0.02228044695225262
2015-06-18,33.05,33.03221094890942,0.0005385364945169613
2015-06-19,32.77,32.96221094890942,-0.005831251708428797
2015-06-22,32.7,32.492210948909424,0.006395041919963651
2015-06-23,32.23,32.25221094890942,-0.000688664381632953
2015-06-24,31.99,32.18221094890942,-0.005972583711372881
2015-06-25,31.92,32.50221094890942,-0.017912964438776324
2015-06-26,32.24,32.43221094890942,-0.005926544730860628
2015-06-29,32.17,32.44221094890943,-0.00839064111068466
2015-06-30,32.18,32.767056230760595,-0.017916050396052596
2015-07-01,32.5,33.087056230760595,-0.01774277610755881
2015-07-02,32.82,33.20705623076059,-0.011655842904920055
2015-07-06,32.94,34.157056230760595,-0.03563118034933466
2015-07-07,33.89,33.977056230760596,-0.00256220639508431
2015-07-08,33.71,33.59705623076059,0.0033617162308403614
2015-07-09,33.33,33.81705623076059,-0.014402679743530045
2015-07-10,33.55,33.807056230760594,-0.0076036265626318045
2015-07-13,33.54,33.807056230760594,-0.0078994227991257
2015-07-14,33.54,33.88705623076059,-0.010241557378051547
2015-07-15,33.62,34.38705623076059,-0.022306539577366724
2015-07-16,34.12,33.9670562307606,0.004502708983679771
2015-07-17,33.7,33.7470562307606,-0.0013943803109470743
2015-07-20,33.48,33.41705623076059,0.0018835821086318205
2015-07-21,33.15,33.66705623076059,-0.015357928154353329
2015-07-22,33.4,33.1770562307606,0.00671981768631702
2015-07-23,32.91,33.127056230760594,-0.006552234199398876
2015-07-24,32.86,33.6070562307606,-0.022229148117912767
2015-07-27,33.34,33.8570562307606,-0.015271742092297647
2015-07-28,33.59,33.9970562307606,-0.011973278745007643
2015-07-29,33.73,34.477056230760596,-0.02166821394960261
2015-07-30,34.21,34.9370562307606,-0.02081046055965219
2015-07-31,34.67,34.797056230760596,-0.003651349985412722
2015-08-03,34.53,34.41705623076059,0.0032816220098006443
2015-08-04,34.15,34.6870562307606,-0.015482900226175267
2015-08-05,34.42,35.09705623076059,-0.01929096920006612
2015-08-06,34.83,35.517056230760595,-0.01934440248360314
2015-08-07,35.25,35.20705623076059,0.0012197489320873167
2015-08-10,34.94,35.63705623076059,-0.019559871226370262
2015-08-11,35.37,35.987056230760594,-0.01714661590555877
2015-08-12,35.72,35.8270562307606,-0.0029881391893058495
2015-08-13,35.56,36.06705623076059,-0.014058708521050178
2015-08-14,35.8,36.2570562307606,-0.012605993929888704
2015-08-17,35.99,36.1770562307606,-0.005170576333448196
2015-08-18,35.91,36.587056230760595,-0.018505348626309037
2015-08-19,36.32,36.27705623076059,0.0011837721607355078
2015-08-20,36.01,35.8270562307606,0.005106302009885155
2015-08-21,35.56,34.367056230760596,0.03471184035168107
2015-08-24,34.1,33.34705623076059,0.022579017590909967
2015-08-25,33.08,33.807056230760594,-0.021506049677849748
2015-08-26,33.54,34.267056230760595,-0.02121735307125494
2015-08-27,34.0,34.2170562307606,-0.006343509777602341
2015-08-28,33.95,33.9970562307606,-0.0013841266267642371
2015-08-31,33.73,33.2470562307606,0.014525910681757459
2015-09-01,32.98,33.367056230760596,-0.011599951403677533
2015-09-02,33.1,33.557056230760594,-0.013620271921874538
2015-09-03,33.29,32.8970562307606,0.01194464837470699
2015-09-04,32.63,33.34705623076059,-0.021502834487055922
2015-09-08,33.08,32.8270562307606,0.007705344258142066
2015-09-09,32.56,32.977056230760596,-0.012646860527580017
2015-09-10,32.71,33.4270562307606,-0.02145137237962169
2015-09-11,33.16,33.4270562307606,-0.007989223726941552
2015-09-14,33.16,33.377056230760594,-0.0065031568170639265
2015-09-15,33.11,33.627056230760594,-0.015376196691508581
2015-09-16,33.36,34.1070562307606,-0.021903274961819763
2015-09-17,33.84,33.8970562307606,-0.0016832208192998355
2015-09-18,33.63,34.377056230760594,-0.021731244983452802
2015-09-21,34.11,34.1870562307606,-0.002253959224815194
2015-09-22,33.92,34.377056230760594,-0.01329538596011659
2015-09-23,34.11,34.66705623076059,-0.016068749162102436
2015-09-24,34.4,35.1770562307606,-0.022089859528413358
2015-09-25,34.91,34.907056230760595,8.433163827792356e-05
2015-09-28,34.64,34.9670562307606,-0.00935326750419685
2015-09-29,34.7,35.6770562307606,-0.027386122454749584
