date,MDLZ,dcf,Deviation
2016-12-19,44.59,45.38776440785307,-0.017576640274334254
2016-12-20,44.32,45.937764407853074,-0.035216437471574435
2016-12-21,44.87,46.04776440785307,-0.025577016018007104
2016-12-22,44.98,46.077764407853074,-0.02382416816354882
2016-12-23,45.01,46.10776440785307,-0.023808666977271575
2016-12-27,45.04,45.787764407853075,-0.016331096691954428
2016-12-28,44.72,45.90776440785307,-0.02587284358481834
2016-12-29,44.84,45.397764407853074,-0.01228616464110699
2016-12-30,44.33,45.95680228862047,-0.03539850920009058
2017-01-03,44.85,45.90680228862047,-0.023020603395031758
2017-01-04,44.8,46.10680228862047,-0.02834293908391483
2017-01-05,45.0,46.166802288620474,-0.02527362153709478
2017-01-06,45.06,45.79680228862047,-0.01608850949847973
2017-01-09,44.69,45.27680228862047,-0.012960329770637435
2017-01-10,44.17,46.17680228862047,-0.04345910043916168
2017-01-11,45.07,45.99680228862047,-0.02014927652589804
2017-01-12,44.89,45.70680228862047,-0.017870475459269453
2017-01-13,44.6,46.00680228862047,-0.030578136680636803
2017-01-17,44.9,46.13680228862047,-0.02680728241379504
2017-01-18,45.03,45.69680228862047,-0.01459188072742923
2017-01-19,44.59,46.30680228862047,-0.03707451613523216
2017-01-20,45.2,45.96680228862047,-0.016681653942464902
2017-01-23,44.86,46.03680228862047,-0.025562207410555926
2017-01-24,44.93,46.19680228862047,-0.027421860948425802
2017-01-25,45.09,45.71680228862047,-0.01371054529718252
2017-01-26,44.61,45.30680228862047,-0.015379639555702651
2017-01-27,44.2,45.53680228862047,-0.029356525303370518
2017-01-30,44.43,45.38680228862047,-0.02108106851273739
2017-01-31,44.28,44.99680228862047,-0.01593007174204797
2017-02-01,43.89,45.11680228862047,-0.027191694144730993
2017-02-02,44.01,45.46680228862047,-0.03204101047997132
2017-02-03,44.36,45.11680228862047,-0.016774289183419278
2017-02-06,44.01,45.03680228862047,-0.022799182811429675
2017-02-07,43.93,45.57680228862047,-0.03613246664809655
2017-02-08,44.47,45.80680228862047,-0.029183488517655398
2017-02-09,44.7,46.096802288620474,-0.030301500739136733
2017-02-10,44.99,46.13680228862047,-0.02485656204446851
2017-02-13,45.03,46.096802288620474,-0.023142652758016302
2017-02-14,44.99,46.47680228862047,-0.031990201894429804
2017-02-15,45.37,44.30680228862047,0.023996263699052722
2017-02-16,43.2,43.60680228862047,-0.009328872269238286
2017-02-17,42.5,46.07680228862047,-0.07762696434999417
2017-02-21,44.97,45.75680228862047,-0.01719530756667731
2017-02-22,44.65,45.99680228862047,-0.029280346059049167
2017-02-23,44.89,46.48680228862047,-0.034349583322734745
2017-02-24,45.38,44.87680228862047,0.011212869137673165
2017-02-27,43.77,45.02680228862047,-0.027912314993287834
2017-02-28,43.92,45.14680228862047,-0.027173625294159343
2017-03-01,44.04,44.88680228862047,-0.018865284347402755
2017-03-02,43.78,44.83680228862047,-0.023569974544966232
2017-03-03,43.73,44.75680228862047,-0.022941815235123286
2017-03-06,43.65,44.33680228862047,-0.01549056885405431
2017-03-07,43.23,44.24680228862047,-0.022980243453253557
2017-03-08,43.14,44.90680228862047,-0.039343756370472716
2017-03-09,43.8,44.95680228862047,-0.025731418377887727
2017-03-10,43.85,45.31680228862047,-0.03236773590683828
2017-03-13,44.21,44.96680228862047,-0.016830244760632884
2017-03-14,43.86,45.65680228862047,-0.03935453642289588
2017-03-15,44.55,45.98680228862047,-0.031243796417999903
2017-03-16,44.88,45.85680228862047,-0.021301142684841512
2017-03-17,44.75,45.54680228862047,-0.017494143355472058
2017-03-20,44.44,45.20680228862047,-0.01696209972395013
2017-03-21,44.1,45.10680228862047,-0.02232040928501966
2017-03-22,44.0,45.12680228862047,-0.024969690549170864
2017-03-23,44.02,44.90680228862047,-0.019747616027542936
2017-03-24,43.8,44.63680228862047,-0.018746913885312244
2017-03-27,43.53,44.80680228862047,-0.02849572438568626
2017-03-28,43.7,44.85680228862047,-0.025788781848008258
2017-03-29,43.75,44.38680228862047,-0.014346658371101717
2017-03-30,43.28,44.18680228862047,-0.020522016567240953
2017-03-31,43.08,43.89322580645161,-0.018527364792862433
2017-04-03,43.05,44.303225806451614,-0.02828746177370045
2017-04-04,43.46,44.85322580645161,-0.031061886439641806
2017-04-05,44.01,44.95322580645161,-0.020982383122241766
2017-04-06,44.11,45.02322580645161,-0.020283437938841575
2017-04-07,44.18,45.24322580645161,-0.023500221027564216
2017-04-10,44.4,44.903225806451616,-0.011206896551724244
2017-04-11,44.06,45.233225806451614,-0.025937257083360032
2017-04-12,44.39,44.88322580645161,-0.010989089968233001
2017-04-13,44.04,44.983225806451614,-0.020968389650622532
2017-04-17,44.14,45.583225806451615,-0.03166133552240502
2017-04-18,44.74,45.46322580645161,-0.01590792984049494
2017-04-19,44.62,45.82322580645161,-0.026257990031819278
2017-04-20,44.98,45.78322580645161,-0.01754410687108965
2017-04-21,44.94,46.233225806451614,-0.0279717840123358
2017-04-24,45.39,46.35322580645161,-0.02078012456940037
2017-04-25,45.51,45.96322580645161,-0.009860617885265932
2017-04-26,45.12,45.84322580645161,-0.015776067101059832
2017-04-27,45.0,45.873225806451615,-0.01903563115739737
2017-04-28,45.03,44.903225806451616,0.0028232758620689857
2017-05-01,44.06,44.583225806451615,-0.01173593424403796
2017-05-02,43.74,45.873225806451615,-0.046502633484990175
2017-05-03,45.03,45.89322580645161,-0.0188094384581321
2017-05-04,45.05,45.67322580645161,-0.013645320544965367
2017-05-05,44.83,45.43322580645161,-0.013277195174768996
2017-05-08,44.59,45.14322580645161,-0.01225490196078416
2017-05-09,44.3,45.09322580645161,-0.017590797559178584
2017-05-10,44.25,45.50322580645161,-0.0275414717141641
2017-05-11,44.66,45.71322580645161,-0.023039848706169597
2017-05-12,44.87,46.653225806451616,-0.03822299049265354
2017-05-15,45.81,46.35322580645161,-0.011719266501965864
2017-05-16,45.51,45.70322580645161,-0.004227837380011312
2017-05-17,44.86,45.84322580645161,-0.021447570260495152
2017-05-18,45.0,46.57322580645161,-0.03377961863731749
2017-05-19,45.73,46.95322580645161,-0.02605200783209105
2017-05-22,46.11,46.89322580645161,-0.01670232305374597
2017-05-23,46.05,46.95322580645161,-0.01923671464394905
2017-05-24,46.11,47.373225806451615,-0.026665395588906238
2017-05-25,46.53,47.28322580645161,-0.01593008500593529
2017-05-26,46.44,47.20322580645161,-0.01616893323310331
2017-05-30,46.36,47.43322580645161,-0.02262603456131873
2017-05-31,46.59,47.793225806451616,-0.025175655883206582
2017-06-01,46.95,48.03322580645161,-0.02255159399071871
2017-06-02,47.19,47.84322580645161,-0.013653464945993066
2017-06-05,47.0,47.653225806451616,-0.013707903198510785
2017-06-06,46.81,47.60322580645161,-0.016663278444128182
2017-06-07,46.76,47.233225806451614,-0.010018917792969706
2017-06-08,46.39,46.46322580645161,-0.0015759948901662435
2017-06-09,45.62,46.21322580645161,-0.012836710619079872
2017-06-12,45.37,46.483225806451614,-0.02394897916695593
2017-06-13,45.64,46.57322580645161,-0.020037817657937107
2017-06-14,45.73,46.723225806451616,-0.021257646262824448
2017-06-15,45.88,46.03322580645161,-0.0033285915502826446
2017-06-16,45.19,46.32322580645161,-0.024463447584295528
2017-06-19,45.48,45.873225806451615,-0.00857201122307627
2017-06-20,45.03,45.82322580645161,-0.017310562329287738
2017-06-21,44.98,45.693225806451615,-0.015609005358315331
2017-06-22,44.85,45.74322580645161,-0.019526952695269495
2017-06-23,44.9,45.74322580645161,-0.018433894671518458
2017-06-26,44.9,44.81322580645161,0.0019363523153446138
2017-06-27,43.97,44.88322580645161,-0.020346706147853277
2017-06-28,44.04,43.96322580645161,0.001746327575833151
2017-06-29,43.12,44.03322580645161,-0.020739470927378933
2017-06-30,43.19,44.104792746113986,-0.020741345535391753
2017-07-03,43.2,44.02479274611399,-0.01873473319614405
2017-07-05,43.12,43.96479274611399,-0.01921521047517427
2017-07-06,43.06,44.12479274611399,-0.024131393709668214
2017-07-07,43.22,43.95479274611399,-0.016717010824239487
2017-07-10,43.05,43.89479274611399,-0.0192458533976968
2017-07-11,42.99,44.14479274611399,-0.02615920642680203
2017-07-12,43.24,44.19479274611399,-0.021604191054792166
2017-07-13,43.29,44.52479274611399,-0.027732700591217463
2017-07-14,43.62,44.59479274611399,-0.021858891724503726
2017-07-17,43.69,44.70479274611399,-0.022699864685139404
2017-07-18,43.8,45.04479274611399,-0.02763455374586854
2017-07-19,44.14,44.71479274611399,-0.012854644085629752
2017-07-20,43.81,44.93479274611399,-0.025031666496587168
2017-07-21,44.03,44.65479274611399,-0.013991616749097102
2017-07-24,43.75,45.14479274611399,-0.030895982931144483
2017-07-25,44.24,45.12479274611399,-0.019607685537573638
2017-07-26,44.22,45.14479274611399,-0.02048503691920478
2017-07-27,44.24,44.83479274611399,-0.013266320856708758
2017-07-28,43.93,44.92479274611399,-0.022143513309809015
2017-07-31,44.02,44.52479274611399,-0.01133734072592718
2017-08-01,43.62,45.00479274611399,-0.030769894973765144
2017-08-02,44.1,44.31479274611399,-0.004846976208250919
2017-08-03,43.41,44.38479274611399,-0.02196231379720337
2017-08-04,43.48,44.89479274611399,-0.03151351547861769
2017-08-07,43.99,44.54479274611399,-0.012454716071439997
2017-08-08,43.64,44.37479274611399,-0.016558787109565376
2017-08-09,43.47,44.17479274611399,-0.015954636169198233
2017-08-10,43.27,44.49479274611399,-0.02752665358174866
2017-08-11,43.59,44.604792746113986,-0.02275075577393848
2017-08-14,43.7,44.76479274611399,-0.023786388382339152
2017-08-15,43.86,45.09479274611399,-0.027382158136659673
2017-08-16,44.19,44.31479274611399,-0.00281605166990051
2017-08-17,43.41,43.84479274611399,-0.009916633626977922
2017-08-18,42.94,44.01479274611399,-0.024418898262536626
2017-08-21,43.11,44.34479274611399,-0.02784527042856
2017-08-22,43.44,44.00479274611399,-0.012834800731196916
2017-08-23,43.1,42.78479274611399,0.007367273128011886
2017-08-24,41.88,42.38479274611399,-0.011909760869604935
2017-08-25,41.48,42.20479274611399,-0.017173233155628465
2017-08-28,41.3,42.79479274611399,-0.034929313829887176
2017-08-29,41.89,42.53479274611399,-0.01515918391709814
2017-08-30,41.63,41.56479274611399,0.0015688097925643518
2017-08-31,40.66,41.78479274611399,-0.02691871066462581
2017-09-01,40.88,41.63479274611399,-0.018128894041016586
2017-09-05,40.73,41.49479274611399,-0.018431053525038155
2017-09-06,40.59,41.86479274611399,-0.030450234253991848
2017-09-07,40.96,41.53479274611399,-0.013838825430705248
2017-09-08,40.63,42.09479274611399,-0.03479748088911094
2017-09-11,41.19,41.88479274611399,-0.01658818632159642
2017-09-12,40.98,42.02479274611399,-0.024861342027929556
2017-09-13,41.12,41.58479274611399,-0.011176988399381305
2017-09-14,40.68,41.76479274611399,-0.02597385680107145
2017-09-15,40.86,41.61479274611399,-0.018137606757262392
2017-09-18,40.71,41.48479274611399,-0.018676548557340134
2017-09-19,40.58,41.31479274611399,-0.01778522164275176
2017-09-20,40.41,41.09479274611399,-0.016663735241218558
2017-09-21,40.19,40.95479274611399,-0.018674071942082038
2017-09-22,40.05,41.40479274611399,-0.03272067449827165
2017-09-25,40.5,41.53479274611399,-0.024913877684168972
2017-09-26,40.63,41.47479274611399,-0.02036882381270344
2017-09-27,40.57,41.42479274611399,-0.020634810446798713
2017-09-28,40.52,41.56479274611399,-0.02513648395881063
2017-09-29,40.66,41.64912166558231,-0.023748920169898602
2017-10-02,41.1,41.4891216655823,-0.009378884149892741
2017-10-03,40.94,41.5691216655823,-0.015134350700106158
2017-10-04,41.02,41.64912166558231,-0.015105280505883778
2017-10-05,41.1,41.6791216655823,-0.013894766550719417
2017-10-06,41.13,41.3591216655823,-0.005539809753091651
2017-10-09,40.81,41.9991216655823,-0.028313012711329355
2017-10-10,41.45,42.259121665582306,-0.019146674935302532
2017-10-11,41.71,42.3591216655823,-0.015324247530602686
2017-10-12,41.81,42.229121665582305,-0.009924943949849996
2017-10-13,41.68,42.0991216655823,-0.009955591684587373
2017-10-16,41.55,41.6791216655823,-0.0030979939217128383
2017-10-17,41.13,41.3591216655823,-0.005539809753091651
2017-10-18,40.81,41.2791216655823,-0.011364623244235483
2017-10-19,40.73,41.5691216655823,-0.020186177430760233
2017-10-20,41.02,41.589121665582304,-0.013684387714619328
2017-10-23,41.04,41.6391216655823,-0.014388431878896268
2017-10-24,41.09,41.6291216655823,-0.012950589491491193
2017-10-25,41.08,41.4591216655823,-0.009144469307390879
2017-10-26,40.91,41.229121665582305,-0.0077402004381943446
2017-10-27,40.68,39.8491216655823,0.020850605977981385
2017-10-30,39.3,41.979121665582305,-0.06382033637875884
2017-10-31,41.43,41.8191216655823,-0.009304874183968193
2017-11-01,41.27,41.7091216655823,-0.010528192588257101
2017-11-02,41.16,41.519121665582304,-0.00864954871817547
2017-11-03,40.97,40.9691216655823,2.1438936984585766e-05
2017-11-06,40.42,41.759121665582306,-0.03206776417153434
2017-11-07,41.21,42.14912166558231,-0.02228093085861771
2017-11-08,41.6,41.89912166558231,-0.007139091553511445
2017-11-09,41.35,42.4991216655823,-0.02703871563804361
2017-11-10,41.95,42.5991216655823,-0.015237911961615724
2017-11-13,42.05,43.079121665582306,-0.02388910511154918
2017-11-14,42.53,42.4991216655823,0.0007265640607980739
2017-11-15,41.95,42.7391216655823,-0.018463684671783498
2017-11-16,42.19,42.8491216655823,-0.015382384514820324
2017-11-17,42.3,42.659121665582305,-0.008418402713435413
2017-11-20,42.11,42.869121665582306,-0.01770788941056778
2017-11-21,42.32,42.8791216655823,-0.013039485042229626
2017-11-22,42.33,42.699121665582304,-0.008644713314555963
2017-11-24,42.15,43.019121665582304,-0.020203147622087636
2017-11-27,42.47,43.159121665582305,-0.01596699930369183
2017-11-28,42.61,43.4891216655823,-0.020214748698363594
2017-11-29,42.94,43.4891216655823,-0.012626644194032699
2017-11-30,42.94,43.4691216655823,-0.012172356958416453
2017-12-01,42.92,43.659121665582305,-0.016929375520739698
2017-12-04,43.11,43.5391216655823,-0.009856001893614685
2017-12-05,42.99,43.8791216655823,-0.020262977740498123
2017-12-06,43.33,43.229121665582305,0.002333573538645606
2017-12-07,42.68,43.199121665582304,-0.01201694954821042
2017-12-08,42.65,43.4191216655823,-0.01771389277531088
2017-12-11,42.87,43.4291216655823,-0.012874348919319933
2017-12-12,42.88,43.4891216655823,-0.014006299558456337
2017-12-13,42.94,43.3191216655823,-0.008751831777870978
2017-12-14,42.77,43.9291216655823,-0.026386178954505457
2017-12-15,43.38,43.659121665582305,-0.006393203869750397
2017-12-18,43.11,43.799121665582305,-0.015733686872625663
2017-12-19,43.25,43.4991216655823,-0.00572705047926092
2017-12-20,42.95,43.64912166558231,-0.016016855297538934
2017-12-21,43.1,43.909121665582305,-0.01842718858611392
2017-12-22,43.36,43.9691216655823,-0.013853396258745376
2017-12-26,43.42,43.799121665582305,-0.008655919369274012
2017-12-27,43.25,43.6091216655823,-0.008235012581455647
2017-12-28,43.06,43.3491216655823,-0.006669608390516779
2017-12-29,42.8,42.907060744611364,-0.0024951777808460696
2018-01-02,42.41,43.077060744611366,-0.015485289225421806
2018-01-03,42.58,43.17706074461137,-0.013828193358110474
2018-01-04,42.68,43.727060744611364,-0.023945372197018644
2018-01-05,43.23,43.507060744611366,-0.0063681788626845925
2018-01-08,43.01,43.48706074461136,-0.010970176793805964
2018-01-09,42.99,43.12706074461136,-0.0031780682996924714
2018-01-10,42.63,43.007060744611366,-0.008767414886835967
2018-01-11,42.51,42.967060744611366,-0.010637468253368754
2018-01-12,42.47,43.48706074461136,-0.023387663530177516
2018-01-16,42.99,44.35706074461137,-0.03081946192247287
2018-01-17,43.86,44.17706074461137,-0.00717704481165693
2018-01-18,43.68,44.63706074461137,-0.02144094455697121
2018-01-19,44.14,44.77706074461137,-0.0142273908563334
2018-01-22,44.28,44.99706074461137,-0.015935724083872227
2018-01-23,44.5,45.087060744611364,-0.01302060358151702
2018-01-24,44.59,44.967060744611366,-0.008385265533650599
2018-01-25,44.47,44.91706074461136,-0.009953027584624352
2018-01-26,44.42,45.03706074461137,-0.013701177084146088
2018-01-29,44.54,44.837060744611364,-0.006625339388400153
2018-01-30,44.34,44.897060744611366,-0.01240751032189169
2018-01-31,44.4,46.367060744611365,-0.04242366699597133
2018-02-01,45.87,45.99706074461137,-0.0027623666067891905
2018-02-02,45.5,44.437060744611365,0.02392010717129911
2018-02-05,43.94,45.047060744611365,-0.02457564880620533
2018-02-06,44.55,44.547060744611365,6.598090512599519e-05
2018-02-07,44.05,43.17706074461137,0.02021766281294579
2018-02-08,42.68,42.63706074461137,0.001007087604979029
2018-02-09,42.14,43.02706074461137,-0.020616345371034073
2018-02-12,42.53,43.297060744611365,-0.0177162313427206
2018-02-13,42.8,43.45706074461137,-0.015119769569156727
2018-02-14,42.96,44.577060744611366,-0.03627562512198257
2018-02-15,44.08,44.63706074461137,-0.012479781045588223
2018-02-16,44.14,44.257060744611366,-0.002645018504208285
2018-02-20,43.76,44.117060744611365,-0.00809348443855662
2018-02-21,43.62,44.007060744611366,-0.00879542369024866
2018-02-22,43.51,44.24706074461137,-0.016657846469522397
2018-02-23,43.75,45.26706074461136,-0.033513568578493524
2018-02-26,44.77,44.507060744611366,0.005907809929247554
2018-02-27,44.01,44.397060744611366,-0.008718161475551045
2018-02-28,43.9,44.117060744611365,-0.004920108931732892
2018-03-01,43.62,44.91706074461136,-0.028876794765939184
2018-03-02,44.42,45.55706074461136,-0.024959045338451835
2018-03-05,45.06,46.06706074461137,-0.02186075534956211
2018-03-06,45.57,44.077060744611366,0.033871116407669044
2018-03-07,43.58,44.49706074461137,-0.02060946788990836
2018-03-08,44.0,44.76706074461136,-0.017134489775581185
2018-03-09,44.27,44.88706074461137,-0.013746962585101774
2018-03-12,44.39,44.53706074461137,-0.0033019858552106873
2018-03-13,44.04,44.37706074461136,-0.007595382365477965
2018-03-14,43.88,43.88706074461137,-0.00016088442678929837
2018-03-15,43.39,43.687060744611365,-0.006799742064313774
2018-03-16,43.19,42.84706074461136,0.008003798847083576
2018-03-19,42.35,42.84706074461136,-0.0116008131240104
2018-03-20,42.35,42.52706074461137,-0.004163484179512733
2018-03-21,42.03,41.547060744611365,0.011623909049962577
2018-03-22,41.05,41.007060744611366,0.001047118584188489
2018-03-23,40.51,41.827060744611366,-0.03148824519736415
2018-03-26,41.33,41.407060744611364,-0.0018610532412975944
2018-03-27,40.91,41.087060744611364,-0.0043094040168008
2018-03-28,40.59,42.227060744611364,-0.038768048633843644
2018-03-29,41.73,41.460830564784054,0.006492138038463935
2018-04-02,40.71,41.93083056478405,-0.029115344207118476
2018-04-03,41.18,42.82083056478405,-0.038318513282959876
2018-04-04,42.07,42.950830564784056,-0.0205078819943999
2018-04-05,42.2,42.23083056478405,-0.0007300487433404834
2018-04-06,41.48,42.43083056478405,-0.022408954812522808
2018-04-09,41.68,42.490830564784055,-0.019082483303022646
2018-04-10,41.74,42.58083056478405,-0.019746692434868707
2018-04-11,41.83,42.780830564784054,-0.02222562190194488
2018-04-12,42.03,42.840830564784056,-0.018926583684177545
2018-04-13,42.09,42.98083056478405,-0.020726229648850514
2018-04-16,42.23,42.66083056478406,-0.010098972736356071
2018-04-17,41.91,42.740830564784055,-0.019438802517530274
2018-04-18,41.99,41.76083056478405,0.005487664687617633
2018-04-19,41.01,40.86083056478405,0.0036506706582832837
2018-04-20,40.11,41.100830564784054,-0.02410731245983666
2018-04-23,40.35,40.520830564784056,-0.004215870267292088
2018-04-24,39.77,40.43083056478405,-0.01634471900658019
2018-04-25,39.68,40.520830564784056,-0.02075057576719086
2018-04-26,39.77,40.68083056478405,-0.022389674747017696
2018-04-27,39.93,40.25083056478405,-0.007970781230654977
2018-04-30,39.5,39.740830564784055,-0.006060028473523271
2018-05-01,38.99,38.64083056478405,0.009036281832258686
2018-05-02,37.89,38.32083056478405,-0.011242725129762099
2018-05-03,37.57,39.65083056478405,-0.052478864506614986
2018-05-04,38.9,39.44083056478405,-0.01371245374500174
2018-05-07,38.69,39.33083056478405,-0.016293339234942028
2018-05-08,38.58,39.520830564784056,-0.02380594110343437
2018-05-09,38.77,39.850830564784054,-0.027121908112479165
2018-05-10,39.1,39.98083056478405,-0.02203132231974947
2018-05-11,39.23,39.97083056478405,-0.018534279981581303
2018-05-14,39.22,40.16083056478406,-0.02342657140186355
2018-05-15,39.41,40.270830564784056,-0.02137603204878613
2018-05-16,39.52,40.270830564784056,-0.018644526429028696
2018-05-17,39.52,40.40083056478405,-0.021802288528984803
2018-05-18,39.65,40.090830564784056,-0.010995795262253472
2018-05-21,39.34,40.18083056478405,-0.020926161877823035
2018-05-22,39.43,40.200830564784056,-0.019174493510571988
2018-05-23,39.45,40.310830564784055,-0.021354820844006195
2018-05-24,39.56,40.33083056478405,-0.019112687588862087
2018-05-25,39.58,40.08083056478405,-0.012495513633993816
2018-05-29,39.33,40.43083056478405,-0.02722750310608002
2018-05-30,39.68,40.020830564784056,-0.00851632912096445
2018-05-31,39.27,40.310830564784055,-0.025820122041676163
2018-06-01,39.56,40.530830564784054,-0.02395289095377129
2018-06-04,39.78,40.01083056478405,-0.005769202026693732
2018-06-05,39.26,40.240830564784055,-0.024374013931074523
2018-06-06,39.49,40.07083056478405,-0.014495096722415113
2018-06-07,39.32,40.530830564784054,-0.029874309208854588
2018-06-08,39.78,40.98083056478405,-0.029302250545794384
2018-06-11,40.23,41.18083056478405,-0.02308915463198946
2018-06-12,40.43,40.89083056478405,-0.011269777561841221
2018-06-13,40.14,41.15083056478405,-0.024564037977136133
2018-06-14,40.4,41.57083056478405,-0.028164714269045654
2018-06-15,40.82,40.93083056478405,-0.002707752646471051
2018-06-18,40.18,41.090830564784056,-0.02216627291940565
2018-06-19,40.34,41.51083056478405,-0.02820542371362067
2018-06-20,40.76,41.490830564784055,-0.017614266931652134
2018-06-21,40.74,42.05083056478405,-0.031172524946078473
2018-06-22,41.3,42.200830564784056,-0.021346275718463925
2018-06-25,41.45,41.93083056478405,-0.011467232065464517
2018-06-26,41.18,41.740830564784055,-0.013436018334939792
2018-06-27,40.99,41.65083056478405,-0.015865963675230632
2018-06-28,40.9,41.75083056478405,-0.02037876979390474
2018-06-29,41.0,41.69288770053476,-0.01661884649275258
2018-07-02,40.86,41.64288770053476,-0.018800033901700486
2018-07-03,40.81,42.69288770053476,-0.04410307669375979
2018-07-05,41.86,43.18288770053476,-0.030634535367545013
2018-07-06,42.35,43.00288770053476,-0.0151824153085105
2018-07-09,42.17,42.91288770053476,-0.017311529014755633
2018-07-10,42.08,43.08288770053476,-0.02327809842983941
2018-07-11,42.25,43.28288770053476,-0.023863650403390224
2018-07-12,42.45,43.66288770053476,-0.027778458192079247
2018-07-13,42.83,43.14288770053476,-0.007252358782902757
2018-07-16,42.31,43.66288770053476,-0.03098484254668732
2018-07-17,42.83,42.96288770053476,-0.003093081206762216
2018-07-18,42.13,43.07288770053476,-0.021890515144705525
2018-07-19,42.24,43.28288770053476,-0.024094688592643743
2018-07-20,42.45,42.51288770053476,-0.001479262029381423
2018-07-23,41.68,42.35288770053476,-0.01588764632278572
2018-07-24,41.52,42.33288770053476,-0.019202273803884395
2018-07-25,41.5,44.10288770053476,-0.05901853226048959
2018-07-26,43.27,43.73288770053476,-0.010584430273720469
2018-07-27,42.9,43.83288770053476,-0.021282825510110848
2018-07-30,43.0,44.21288770053476,-0.027432899401413358
2018-07-31,43.38,43.66288770053476,-0.006478904979326239
2018-08-01,42.83,43.99288770053476,-0.02643353872222909
2018-08-02,43.16,44.59288770053476,-0.032132651066631435
2018-08-03,43.76,44.10288770053476,-0.007774722210097007
2018-08-06,43.27,43.77288770053476,-0.011488565798427164
2018-08-07,42.94,43.22288770053476,-0.006544858883439808
2018-08-08,42.39,42.99288770053476,-0.014022963629104157
2018-08-09,42.16,42.77288770053476,-0.014328882932238884
2018-08-10,41.94,42.73288770053476,-0.018554507855663593
2018-08-13,41.9,42.70288770053476,-0.018801719128814454
2018-08-14,41.87,42.64288770053476,-0.018124656706235864
2018-08-15,41.81,42.94288770053476,-0.02638126500562865
2018-08-16,42.11,43.542887700534756,-0.032907502836959535
2018-08-17,42.71,43.65288770053476,-0.021599663852781337
2018-08-20,42.82,43.39288770053476,-0.013202341003170859
2018-08-21,42.56,43.09288770053476,-0.01236602439451151
2018-08-22,42.26,42.92288770053476,-0.015443688345472162
2018-08-23,42.09,43.22288770053476,-0.026210365868746477
2018-08-24,42.39,43.32288770053476,-0.021533368389089147
2018-08-27,42.49,43.08288770053476,-0.013761558989635714
2018-08-28,42.25,43.37288770053476,-0.025889161641430625
2018-08-29,42.54,43.27288770053476,-0.016936417685055605
2018-08-30,42.44,43.55288770053476,-0.025552558264032132
2018-08-31,42.72,43.45288770053476,-0.016866259972999287
2018-09-04,42.62,44.32288770053476,-0.038420053134629484
2018-09-05,43.49,44.32288770053476,-0.018791368156382715
2018-09-06,43.49,43.35288770053476,0.003162702803383377
2018-09-07,42.52,43.73288770053476,-0.0277339952678205
2018-09-10,42.9,43.69288770053476,-0.01814683675679918
2018-09-11,42.86,44.18288770053476,-0.029941177894507454
2018-09-12,43.35,44.70288770053476,-0.030263988975337996
2018-09-13,43.87,44.63288770053476,-0.017092501512637304
2018-09-14,43.8,44.542887700534756,-0.01667803186738248
2018-09-17,43.71,44.30288770053476,-0.013382597191911816
2018-09-18,43.47,44.27288770053476,-0.018134974749457355
2018-09-19,43.44,44.70288770053476,-0.02825069621888554
2018-09-20,43.87,44.77288770053476,-0.020165947449576227
2018-09-21,43.94,44.28288770053476,-0.007743119709210378
2018-09-24,43.45,44.09288770053476,-0.014580303855375787
2018-09-25,43.26,44.07288770053476,-0.01844416699123841
2018-09-26,43.24,43.90288770053476,-0.015098954425421196
2018-09-27,43.07,43.792887700534756,-0.01650696582235034
2018-09-28,42.96,43.75085848423877,-0.018076410649717323
2018-10-01,42.83,44.15085848423877,-0.02991693773543036
2018-10-02,43.23,43.700858484238765,-0.010774582023567958
2018-10-03,42.78,43.29085848423877,-0.011800608768818055
2018-10-04,42.37,43.340858484238765,-0.022400536542021343
2018-10-05,42.42,43.840858484238765,-0.032409458513445344
2018-10-08,42.92,43.68085848423877,-0.017418578998700474
2018-10-09,42.76,43.19085848423877,-0.009975686970797204
2018-10-10,42.27,42.11085848423877,0.0037791087973377824
2018-10-11,41.19,42.04085848423877,-0.020238846562987245
2018-10-12,41.12,41.96085848423876,-0.02003911537116443
2018-10-15,41.04,42.200858484238765,-0.027507935286964047
2018-10-16,41.28,42.08085848423877,-0.019031419820931816
2018-10-17,41.16,41.96085848423876,-0.01908584602814034
2018-10-18,41.04,42.72085848423877,-0.03934514763692998
2018-10-19,41.8,42.36085848423877,-0.013240016947424493
2018-10-22,41.44,42.18085848423877,-0.017563855048507326
2018-10-23,41.26,42.240858484238764,-0.023220609604910125
2018-10-24,41.32,41.920858484238764,-0.014333162677588551
2018-10-25,41.0,41.03085848423876,-0.0007520799071415452
2018-10-26,40.11,41.03085848423876,-0.02244307134330359
2018-10-29,40.11,43.04085848423877,-0.06809479614148561
2018-10-30,42.12,42.90085848423877,-0.01820146523467936
2018-10-31,41.98,43.29085848423877,-0.030280260778751344
2018-11-01,42.37,42.90085848423877,-0.012374076020735147
2018-11-02,41.98,43.630858484238765,-0.03783694709640251
2018-11-05,42.71,44.37085848423877,-0.0374312902877173
2018-11-06,43.45,44.58085848423877,-0.02536645822194228
2018-11-07,43.66,44.86085848423877,-0.026768513238788705
2018-11-08,43.94,45.22085848423877,-0.02832450614986004
2018-11-09,44.3,45.37085848423877,-0.02360234123872207
2018-11-12,44.45,45.00085848423877,-0.012241066121698507
2018-11-13,44.08,44.68085848423877,-0.013447782890087523
2018-11-14,43.76,44.86085848423877,-0.02453939851876752
2018-11-15,43.94,45.19085848423877,-0.02767945832839247
