date,AVB,dcf,Deviation
2015-12-16,180.92,,
2015-12-17,178.98,,
2015-12-18,178.21,,
2015-12-21,179.95,,
2015-12-22,180.82,,
2015-12-23,183.07,,
2015-12-24,182.73,,
2015-12-28,183.9,,
2015-12-29,185.54,,
2015-12-30,185.32,,
2015-12-31,184.13,203.09692182568807,-0.09338852433207634
2016-01-04,180.72,207.25692182568807,-0.12803877232147043
2016-01-05,184.88,205.8769218256881,-0.1019877392739813
2016-01-06,183.5,205.0369218256881,-0.10503923700141038
2016-01-07,182.66,201.7969218256881,-0.09483257550488577
2016-01-08,179.42,202.91692182568806,-0.1157957730399275
2016-01-11,180.54,201.8869218256881,-0.10573702165868537
2016-01-12,179.51,199.3769218256881,-0.09964504238387939
2016-01-13,177.0,198.55692182568808,-0.10856796946425651
2016-01-14,176.18,198.07692182568806,-0.11054756719693881
2016-01-15,175.7,200.7269218256881,-0.12468144082546917
2016-01-19,178.35,193.89692182568808,-0.08018137513118784
2016-01-20,171.52,193.6769218256881,-0.11440145587211281
2016-01-21,171.3,196.70692182568808,-0.12916130042542395
2016-01-22,174.33,196.64692182568808,-0.11348726752748384
2016-01-25,174.27,200.3769218256881,-0.13028906516689098
2016-01-26,178.0,197.9669218256881,-0.10085988932670875
2016-01-27,175.59,193.11692182568808,-0.09075808406633723
2016-01-28,170.74,193.86692182568808,-0.11929276850272696
2016-01-29,171.49,194.34692182568807,-0.11760886980339569
2016-02-01,171.97,190.7969218256881,-0.09867518639995854
2016-02-02,168.42,191.4669218256881,-0.12037025302297433
2016-02-03,169.09,193.4969218256881,-0.12613596947901373
2016-02-04,171.12,188.64692182568808,-0.09290860225052155
2016-02-05,166.27,185.9269218256881,-0.10572391363590172
2016-02-08,163.55,183.48692182568809,-0.10865581932116164
2016-02-09,161.11,186.9069218256881,-0.13802015235019838
2016-02-10,164.53,183.93692182568807,-0.10550857127031554
2016-02-11,161.56,186.7969218256881,-0.13510352086657107
2016-02-12,164.42,187.7469218256881,-0.12424662731539104
2016-02-16,165.37,190.1369218256881,-0.13025835060269708
2016-02-17,167.76,190.73692182568809,-0.1204639437700814
2016-02-18,168.36,192.48692182568809,-0.12534317447050702
2016-02-19,170.11,193.4469218256881,-0.12063733868413062
2016-02-22,171.07,192.84692182568807,-0.11292335713489876
2016-02-23,170.47,192.1069218256881,-0.11262957950739938
2016-02-24,169.73,195.0869218256881,-0.1299775586614912
2016-02-25,172.71,193.7969218256881,-0.10880937440613658
2016-02-26,171.42,194.0169218256881,-0.11646881938468234
2016-02-29,171.64,200.00692182568807,-0.1418297005261182
2016-03-01,177.63,200.9069218256881,-0.11585923279379962
2016-03-02,178.53,202.16692182568806,-0.11691784992437215
2016-03-03,179.79,202.39692182568808,-0.1116959765087635
2016-03-04,180.02,202.5869218256881,-0.11139377419982399
2016-03-07,180.21,201.7269218256881,-0.10666361054317197
2016-03-08,179.35,202.82692182568806,-0.11574854863628226
2016-03-09,180.45,201.8169218256881,-0.10587279615800993
2016-03-10,179.44,205.5869218256881,-0.12718183429905827
2016-03-11,183.21,205.6769218256881,-0.10923404350016919
2016-03-14,183.3,206.4069218256881,-0.11194838632980553
2016-03-15,184.03,207.55692182568808,-0.11335166092628135
2016-03-16,185.18,211.32692182568806,-0.12372735853908479
2016-03-17,188.95,209.41692182568806,-0.09773289401476393
2016-03-18,187.04,207.4069218256881,-0.09819788870308377
2016-03-21,185.03,208.2269218256881,-0.11140212621068668
2016-03-22,185.85,207.8869218256881,-0.10600436829867499
2016-03-23,185.51,207.4669218256881,-0.105833361928106
2016-03-24,185.09,209.30692182568808,-0.11570053018053583
2016-03-28,186.93,211.98692182568809,-0.11820031919842588
2016-03-29,189.61,211.20692182568808,-0.10225480130576547
2016-03-30,188.83,212.57692182568806,-0.11170978308341672
2016-03-31,190.2,209.9108064913746,-0.0939008659003201
2016-04-01,189.87,209.74080649137457,-0.09473982113343182
2016-04-04,189.7,209.7208064913746,-0.09546409260159894
2016-04-05,189.68,209.49080649137457,-0.09456647202410884
2016-04-06,189.45,207.98080649137458,-0.08909863753289704
2016-04-07,187.94,209.24080649137457,-0.10180044155131207
2016-04-08,189.2,205.58080649137457,-0.07968062179998237
2016-04-11,185.54,205.6508064913746,-0.09779104120468451
2016-04-12,185.61,203.13080649137459,-0.0862538124768315
2016-04-13,183.09,198.32080649137458,-0.07679883296580381
2016-04-14,178.28,201.46080649137457,-0.11506360415750172
2016-04-15,181.42,203.1508064913746,-0.10696884185048638
2016-04-18,183.11,203.6608064913746,-0.10090702696026566
2016-04-19,183.62,199.45080649137458,-0.07937198535248435
2016-04-20,179.41,197.6608064913746,-0.09233396754440037
2016-04-21,177.62,200.21080649137457,-0.11283510059856738
2016-04-22,180.17,201.6908064913746,-0.10670197053475983
2016-04-25,181.65,201.79080649137458,-0.09981032754450825
2016-04-26,181.75,199.5608064913746,-0.08925002260974735
2016-04-27,179.52,199.60080649137458,-0.10060483644509888
2016-04-28,179.56,196.83080649137457,-0.08774442781207326
2016-04-29,176.79,200.8708064913746,-0.11988206206763363
2016-05-02,180.83,201.4208064913746,-0.10222780282759092
2016-05-03,181.38,205.1908064913746,-0.11604226767526016
2016-05-04,185.15,206.57080649137458,-0.10369716251395378
2016-05-05,186.53,207.7508064913746,-0.10214548308988458
2016-05-06,187.71,209.02080649137457,-0.10195543137115382
2016-05-09,188.98,211.04080649137458,-0.10453336896377075
2016-05-10,191.0,207.1208064913746,-0.07783286848125481
2016-05-11,187.08,207.6908064913746,-0.09923793373218248
2016-05-12,187.65,206.13080649137459,-0.08965572301366753
2016-05-13,186.09,207.70080649137458,-0.10404777360492357
2016-05-16,187.66,204.39080649137458,-0.08185694248474251
2016-05-17,184.35,201.9008064913746,-0.08692786718573309
2016-05-18,181.86,199.35080649137458,-0.08773882985084058
2016-05-19,179.31,200.48080649137458,-0.10560016622980528
2016-05-20,180.44,200.2508064913746,-0.09892997106220347
2016-05-23,180.21,200.13080649137459,-0.09953893076542986
2016-05-24,180.09,200.85080649137458,-0.10336431729621232
2016-05-25,180.81,199.98080649137458,-0.09586323221574489
2016-05-26,179.94,200.1908064913746,-0.10115752489486629
2016-05-27,180.15,199.9208064913746,-0.0988931909507258
2016-05-31,179.88,196.46080649137457,-0.08439752837980197
2016-06-01,176.42,196.5908064913746,-0.10260299986235422
2016-06-02,176.55,193.45080649137458,-0.08736487998114462
2016-06-03,173.41,190.27080649137457,-0.08861478438174863
2016-06-06,170.23,189.83080649137457,-0.10325408638173383
2016-06-07,169.79,189.6508064913746,-0.1047230268028303
2016-06-08,169.61,190.29080649137458,-0.1086800086283305
2016-06-09,170.25,190.10080649137458,-0.10442252643612682
2016-06-10,170.06,190.6708064913746,-0.10809628841794916
2016-06-13,170.63,190.04080649137458,-0.10214020267407986
2016-06-14,170.0,192.6508064913746,-0.11757441821240822
2016-06-15,172.61,194.24080649137457,-0.11136077368137931
2016-06-16,174.2,193.54080649137458,-0.09993141416529405
2016-06-17,173.5,194.04080649137458,-0.10585817933243669
2016-06-20,174.0,195.11080649137457,-0.10819906324516082
2016-06-21,175.07,194.99080649137457,-0.10216279859458799
2016-06-22,174.95,194.77080649137457,-0.10176477085261926
2016-06-23,174.73,192.61080649137457,-0.09283386958963447
2016-06-24,172.57,195.02080649137457,-0.11512005767634614
2016-06-27,174.98,197.95080649137458,-0.11604300532301948
2016-06-28,177.91,198.1908064913746,-0.10232970363464977
2016-06-29,178.15,200.43080649137457,-0.11116458034275989
2016-06-30,180.39,200.34829782292948,-0.0996180054425464
2016-07-01,180.72,202.53829782292948,-0.10772430724190385
2016-07-05,182.91,201.50829782292948,-0.09229544402817735
2016-07-06,181.88,200.4782978229295,-0.09276963155062434
2016-07-07,180.85,204.56829782292948,-0.11594317435959511
2016-07-08,184.94,204.17829782292952,-0.0942230297150074
2016-07-11,184.55,205.29829782292947,-0.10106414930349272
2016-07-12,185.67,207.0582978229295,-0.1032960187918679
2016-07-13,187.43,205.07829782292947,-0.08605638924391457
2016-07-14,185.45,202.8882978229295,-0.08595023966413662
2016-07-15,183.26,202.78829782292948,-0.0962989385116354
2016-07-18,183.16,203.86829782292952,-0.1015768417359122
2016-07-19,184.24,203.39829782292952,-0.09419104303226744
2016-07-20,183.77,203.6282978229295,-0.0975222895601564
2016-07-21,184.0,204.9482978229295,-0.10221259725234866
2016-07-22,185.32,204.79829782292947,-0.09510966658409725
2016-07-25,185.17,202.04829782292947,-0.08353595652521284
2016-07-26,182.42,199.3882978229295,-0.0851017738162273
2016-07-27,179.76,201.9082978229295,-0.10969483702127603
2016-07-28,182.28,205.2782978229295,-0.11203472586647978
2016-07-29,185.65,206.3582978229295,-0.10035117580151165
2016-08-01,186.73,204.4182978229295,-0.08652991445145197
2016-08-02,184.79,202.45829782292952,-0.08726882529844371
2016-08-03,182.83,201.1082978229295,-0.09088783516542431
2016-08-04,181.48,202.24829782292952,-0.10268713282873898
2016-08-05,182.62,205.45829782292952,-0.11115782650264283
2016-08-08,185.83,205.6082978229295,-0.09619406430747568
2016-08-09,185.98,203.36829782292952,-0.08550151625928115
2016-08-10,183.74,200.9382978229295,-0.08558994482020021
2016-08-11,181.31,200.4182978229295,-0.09534208218758433
2016-08-12,180.79,201.39829782292952,-0.10232607745795574
2016-08-15,181.77,198.46829782292951,-0.08413584439479338
2016-08-16,178.84,197.92829782292952,-0.0964404687600875
2016-08-17,178.3,196.8582978229295,-0.0942723676277154
2016-08-18,177.23,195.78829782292948,-0.09478757427940654
2016-08-19,176.16,195.57829782292947,-0.09928656726785812
2016-08-22,175.95,194.59829782292948,-0.09582970679372593
2016-08-23,174.97,194.1082978229295,-0.09859597986062374
2016-08-24,174.48,194.8082978229295,-0.10435026664730085
2016-08-25,175.18,193.17829782292952,-0.09316935714708008
2016-08-26,173.55,195.17829782292952,-0.11081302616211575
2016-08-29,175.55,194.04829782292947,-0.09532831790057383
2016-08-30,174.42,194.6382978229295,-0.10387625687788815
2016-08-31,175.01,195.4382978229295,-0.10452556152242953
2016-09-01,175.81,195.0882978229295,-0.09881831989957335
2016-09-02,175.46,198.45829782292952,-0.11588478826644621
2016-09-06,178.83,199.4482978229295,-0.10337665474204472
2016-09-07,179.82,195.56829782292948,-0.08052582140479758
2016-09-08,175.94,189.31829782292948,-0.07066563547619831
2016-09-09,169.69,192.17829782292952,-0.11701788431724969
2016-09-12,172.55,188.53829782292948,-0.08480132687919606
2016-09-13,168.91,190.8882978229295,-0.11513695744365049
2016-09-14,171.26,192.9082978229295,-0.11222066685177268
2016-09-15,173.28,192.95829782292952,-0.10198212797766049
2016-09-16,173.33,195.03829782292948,-0.11130274446220767
2016-09-19,175.41,195.7782978229295,-0.10403756723511548
2016-09-20,176.15,198.4382978229295,-0.11231852957546429
2016-09-21,178.81,201.73829782292952,-0.11365366948349209
2016-09-22,182.11,202.39829782292952,-0.10023946861785837
2016-09-23,182.77,203.1082978229295,-0.10013523839710614
2016-09-26,183.48,201.3882978229295,-0.08892422259150012
2016-09-27,181.76,201.21829782292951,-0.0967024273311996
2016-09-28,181.59,199.0282978229295,-0.08761717812832781
2016-09-29,179.4,197.46829782292951,-0.09149973956392443
2016-09-30,177.84,174.20946663525856,0.02084004638130632
2016-10-03,173.73,173.10946663525857,0.0035846298691963874
2016-10-04,172.63,167.56946663525858,0.03019961492004075
2016-10-05,167.09,167.42946663525856,-0.0020275202572201945
2016-10-06,166.95,166.10946663525857,0.005060117173135259
2016-10-07,165.63,167.59946663525858,-0.011751031639883891
2016-10-10,167.12,167.35946663525857,-0.0014308520460361018
2016-10-11,166.88,168.13946663525857,-0.0074906068186282315
2016-10-12,167.66,168.58946663525862,-0.005513195182410224
2016-10-13,168.11,169.40946663525858,-0.007670566828808623
2016-10-14,168.93,169.56946663525858,-0.003771118987087818
2016-10-17,169.09,169.24946663525859,-0.0009421987461989412
2016-10-18,168.77,169.61946663525856,-0.00500807278851545
2016-10-19,169.14,168.59946663525858,0.0032060206092512367
2016-10-20,168.12,168.41946663525857,-0.001778099890953344
2016-10-21,167.94,168.69946663525857,-0.004501891146464598
2016-10-24,168.22,167.34946663525858,0.005201889090204137
2016-10-25,166.87,169.60946663525857,-0.016151613996580272
2016-10-26,169.13,166.17946663525856,0.01775510190568519
2016-10-27,165.7,167.93946663525858,-0.013334963365832286
2016-10-28,167.46,171.65946663525858,-0.024463938503208715
2016-10-31,171.18,169.73946663525857,0.00848673200933825
2016-11-01,169.26,170.04946663525857,-0.004642570487750519
2016-11-02,169.57,171.08946663525862,-0.00888112322249468
2016-11-03,170.61,172.08946663525862,-0.008597078392917012
2016-11-04,171.61,171.19946663525857,0.0023979827321312097
2016-11-07,170.72,173.39946663525856,-0.01545256561195052
2016-11-08,172.92,169.77946663525861,0.018497721938826928
2016-11-09,169.3,167.00946663525858,0.013714991197138815
2016-11-10,166.53,168.13946663525857,-0.009572212089562271
2016-11-11,167.66,171.67946663525856,-0.023412623035450886
2016-11-14,171.2,165.60946663525857,0.0337573296884901
2016-11-15,165.13,167.16946663525857,-0.012199994869328767
2016-11-16,166.69,164.56946663525858,0.012885338988436024
2016-11-17,164.09,162.79946663525857,0.007927135090883164
2016-11-18,162.32,160.22946663525858,0.013047121785034976
2016-11-21,159.75,162.87946663525858,-0.019213389507632073
2016-11-22,162.4,160.91946663525857,0.009200461545757044
2016-11-23,160.44,161.37946663525858,-0.005821475648955521
2016-11-25,160.9,163.89946663525856,-0.018300649153017434
2016-11-28,163.42,165.23946663525857,-0.01101108997933753
2016-11-29,164.76,164.96946663525858,-0.0012697297235112481
2016-11-30,164.49,163.97946663525858,0.00311339812976108
2016-12-01,163.5,165.10946663525857,-0.009747876170020153
2016-12-02,164.63,165.09946663525858,-0.0028435381702094364
2016-12-05,164.62,164.67946663525856,-0.000361105342843171
2016-12-06,164.2,168.57946663525857,-0.02597864806829686
2016-12-07,168.1,169.24946663525859,-0.006791552482323326
2016-12-08,168.77,169.52946663525861,-0.004479850319429102
2016-12-09,169.05,170.87946663525858,-0.010706181797509706
2016-12-12,170.4,171.10946663525857,-0.004146273430744141
2016-12-13,170.63,170.50946663525858,0.0007069013065370555
2016-12-14,170.03,170.07946663525857,-0.00029084425202630104
2016-12-15,169.6,173.40946663525858,-0.02196804309000755
2016-12-16,172.93,175.26946663525857,-0.013347827663143796
2016-12-19,174.79,175.70946663525856,-0.00523288046378978
2016-12-20,175.23,173.40946663525858,0.010498465856945582
2016-12-21,172.93,174.19946663525857,-0.00728743124062825
2016-12-22,173.72,174.96946663525858,-0.007141055289739295
2016-12-23,174.49,176.29946663525857,-0.010263596764033989
2016-12-27,175.82,174.41946663525857,0.008029684941476045
2016-12-28,173.94,176.07946663525857,-0.012150574261395208
2016-12-29,175.6,177.62946663525858,-0.011425281366327922
2016-12-30,177.15,,
2017-01-03,176.62,,
2017-01-04,177.35,,
2017-01-05,178.43,,
2017-01-06,180.0,,
2017-01-09,177.22,,
2017-01-10,176.82,,
2017-01-11,175.17,,
2017-01-12,176.59,,
2017-01-13,176.26,,
2017-01-17,176.31,,
2017-01-18,176.57,,
2017-01-19,175.22,,
2017-01-20,176.97,,
2017-01-23,176.9,,
2017-01-24,175.56,,
2017-01-25,173.43,,
2017-01-26,174.21,,
2017-01-27,173.12,,
2017-01-30,172.11,,
2017-01-31,173.31,,
2017-02-01,169.61,,
2017-02-02,175.54,,
2017-02-03,173.53,,
2017-02-06,174.82,,
2017-02-07,175.72,,
2017-02-08,178.5,,
2017-02-09,178.25,,
2017-02-10,179.87,,
2017-02-13,178.55,,
2017-02-14,178.46,,
2017-02-15,177.83,,
2017-02-16,179.07,,
2017-02-17,178.54,,
2017-02-21,181.1,,
2017-02-22,180.71,,
2017-02-23,182.75,,
2017-02-24,183.06,,
2017-02-27,183.49,,
2017-02-28,183.78,,
2017-03-01,183.31,,
2017-03-02,182.84,,
2017-03-03,181.17,,
2017-03-06,182.83,,
2017-03-07,183.05,,
2017-03-08,181.53,,
2017-03-09,178.66,,
2017-03-10,177.77,,
2017-03-13,178.01,,
2017-03-14,178.64,,
2017-03-15,183.57,,
2017-03-16,184.9,,
2017-03-17,185.86,,
2017-03-20,184.84,,
2017-03-21,185.57,,
2017-03-22,186.14,,
2017-03-23,186.75,,
2017-03-24,186.62,,
2017-03-27,184.86,,
2017-03-28,185.06,,
2017-03-29,183.48,,
2017-03-30,183.32,,
2017-03-31,183.6,202.89205884041968,-0.09508533232241201
2017-04-03,183.53,203.56205884041967,-0.09840762544125958
2017-04-04,184.2,204.72205884041972,-0.10024351531368991
2017-04-05,185.36,205.1920588404197,-0.09665120059954813
2017-04-06,185.83,204.1320588404197,-0.08965793488972407
2017-04-07,184.77,206.1320588404197,-0.1036328796238214
2017-04-10,186.77,206.61205884041968,-0.0960353376844525
2017-04-11,187.25,206.7920588404197,-0.09450101203112549
2017-04-12,187.43,205.8420588404197,-0.08944750622949094
2017-04-13,186.48,208.1720588404197,-0.1042025474564211
2017-04-17,188.81,208.00205884041966,-0.09226860035622975
2017-04-18,188.64,207.39205884041968,-0.09041840341075302
2017-04-19,188.03,206.4020588404197,-0.08901102510137315
2017-04-20,187.04,206.0820588404197,-0.0924003717138957
2017-04-21,186.72,205.6720588404197,-0.09214697877422695
2017-04-24,186.31,208.64205884041968,-0.1070352687494347
2017-04-25,189.28,208.0420588404197,-0.09018397022695923
2017-04-26,188.68,207.5920588404197,-0.09110203418213492
2017-04-27,188.23,209.20205884041968,-0.10024786064088054
2017-04-28,189.84,210.3820588404197,-0.0976416855773875
2017-05-01,191.02,210.56205884041967,-0.0928090224233139
2017-05-02,191.2,208.4420588404197,-0.0827187129907404
2017-05-03,189.08,210.39205884041968,-0.1012968785888666
2017-05-04,191.03,212.11205884041968,-0.09939113766408036
2017-05-05,192.75,211.22205884041972,-0.0874532657328917
2017-05-08,191.86,211.49205884041967,-0.09282645858222471
2017-05-09,192.13,211.62205884041967,-0.09210787829598743
2017-05-10,192.26,211.18205884041967,-0.08960069309068619
2017-05-11,191.82,211.4020588404197,-0.09262946135828098
2017-05-12,192.04,211.6720588404197,-0.09274752155748811
2017-05-15,192.31,211.4620588404197,-0.09056971707096095
2017-05-16,192.1,210.35205884041972,-0.08676910005557092
2017-05-17,190.99,211.22205884041972,-0.0957857287798961
2017-05-18,191.86,210.61205884041968,-0.08903601694824159
2017-05-19,191.25,211.3320588404197,-0.09502608809382773
2017-05-22,191.97,211.11205884041968,-0.09067250324572518
2017-05-23,191.75,211.6720588404197,-0.09411756539600258
2017-05-24,192.31,211.5320588404197,-0.0908706649280091
2017-05-25,192.17,210.68205884041967,-0.08786727708239062
2017-05-26,191.32,210.68205884041967,-0.09190179243067587
2017-05-30,191.32,210.60205884041972,-0.09155683921889102
2017-05-31,191.24,209.97205884041972,-0.08921215014925488
2017-06-01,190.61,215.00205884041966,-0.11345035006629445
2017-06-02,195.64,218.4620588404197,-0.10446692190652007
2017-06-05,199.1,213.05205884041968,-0.06548661823010149
2017-06-06,193.69,214.10205884041972,-0.09533798484223721
2017-06-07,194.74,213.5720588404197,-0.08817660391845039
2017-06-08,194.21,214.35205884041972,-0.09396718160479633
2017-06-09,194.99,212.91205884041972,-0.08417587495057066
2017-06-12,193.55,213.05205884041968,-0.09153658944468168
2017-06-13,193.69,214.70205884041968,-0.09786612645404202
2017-06-14,195.34,215.3220588404197,-0.09280079778184203
2017-06-15,195.96,215.4620588404197,-0.09051272853038006
2017-06-16,196.1,216.0420588404197,-0.09230637287691279
2017-06-19,196.68,214.75205884041966,-0.0841531342609797
2017-06-20,195.39,213.9220588404197,-0.08662995738202084
2017-06-21,194.56,213.2120588404197,-0.08748125665059114
2017-06-22,193.85,213.39205884041968,-0.09157819155320002
2017-06-23,194.03,213.7720588404197,-0.09235097864289687
2017-06-26,194.41,212.1720588404197,-0.08371535317842693
2017-06-27,192.81,211.89205884041968,-0.09005556387929936
2017-06-28,192.53,211.37205884041967,-0.08914167247926053
2017-06-29,192.01,211.5320588404197,-0.09228888967202453
2017-06-30,192.17,194.6679259613231,-0.012831728436966117
2017-07-03,194.28,194.12792596132311,0.0007833702334365533
2017-07-05,193.74,188.5779259613231,0.027373691869618133
2017-07-06,188.19,189.68792596132312,-0.007896791288806382
2017-07-07,189.3,187.2279259613231,0.011067120612685333
2017-07-10,186.84,186.6979259613231,0.0007609834868027576
2017-07-11,186.31,187.3579259613231,-0.0055931765680381496
2017-07-12,186.97,187.3379259613231,-0.001963969438836699
2017-07-13,186.95,188.0979259613231,-0.006102810307218154
2017-07-14,187.71,190.4279259613231,-0.014272727844943933
2017-07-17,190.04,188.7879259613231,0.006632172223415278
2017-07-18,188.4,190.5579259613231,-0.011324251932512519
2017-07-19,190.17,190.5079259613231,-0.001773815759202213
2017-07-20,190.12,191.5379259613231,-0.007402847003832647
2017-07-21,191.15,189.5479259613231,0.008452078969219734
2017-07-24,189.16,188.2279259613231,0.004951837161869532
2017-07-25,187.84,191.5079259613231,-0.01915286765762314
2017-07-26,191.12,190.93792596132312,0.0009535771259701065
2017-07-27,190.55,192.8879259613231,-0.012120644408773806
2017-07-28,192.5,192.7379259613231,-0.0012344532615280457
2017-07-31,192.35,192.5079259613231,-0.0008203608268827489
2017-08-01,192.12,191.6779259613231,0.002306337761428523
2017-08-02,191.29,188.1979259613231,0.016429904967774966
2017-08-03,187.81,188.2579259613231,-0.0023793205998409173
2017-08-04,187.87,188.8279259613231,-0.005073010024583491
2017-08-07,188.44,188.93792596132312,-0.002635394449206796
2017-08-08,188.55,189.65792596132312,-0.005841706618414877
2017-08-09,189.27,189.43792596132312,-0.0008864432001720601
2017-08-10,189.05,188.8979259613231,0.0008050593351038859
2017-08-11,188.51,191.9579259613231,-0.017961883803734202
2017-08-14,191.57,192.4579259613231,-0.004613610776942223
2017-08-15,192.07,191.5879259613231,0.0025162026064953213
2017-08-16,191.2,190.7679259613231,0.002264919726413961
2017-08-17,190.38,189.37792596132311,0.005291398316831897
2017-08-18,188.99,190.6979259613231,-0.008956185300460495
2017-08-21,190.31,189.46792596132312,0.004444414717712064
2017-08-22,189.08,190.1679259613231,-0.005720869888144908
2017-08-23,189.78,189.7279259613231,0.00027446691578503213
2017-08-24,189.34,189.37792596132311,-0.0002002660084621244
2017-08-25,188.99,188.71792596132312,0.0014416968461843371
2017-08-28,188.33,187.6679259613231,0.0035279019325515915
2017-08-29,187.28,187.3079259613231,-0.00014909118863903892
2017-08-30,186.92,188.1179259613231,-0.006367952204456073
2017-08-31,187.73,188.3879259613231,-0.0034923998338310946
2017-09-01,188.0,187.0679259613231,0.004982543286814467
2017-09-05,186.68,185.9179259613231,0.004098980960208332
2017-09-06,185.53,186.37792596132311,-0.004549497784941958
2017-09-07,185.99,187.1479259613231,-0.006187223050296509
2017-09-08,186.76,188.93792596132312,-0.011527203711175327
2017-09-11,188.55,185.0179259613231,0.019090442292684973
2017-09-12,184.63,184.2279259613231,0.0021824814917652535
2017-09-13,183.84,184.1179259613231,-0.001509499739756337
2017-09-14,183.73,184.15792596132312,-0.0023236901647828434
2017-09-15,183.77,183.5579259613231,0.0011553521187726012
2017-09-18,183.17,182.1079259613231,0.005832113199194078
2017-09-19,181.72,181.18792596132312,0.002936586617755532
2017-09-20,180.8,180.1979259613231,0.0033411818447128816
2017-09-21,179.81,178.90792596132312,0.005042113331926279
2017-09-22,178.52,179.6979259613231,-0.006555033704599533
2017-09-25,179.31,179.4879259613231,-0.0009912976617794111
2017-09-26,179.1,178.5479259613231,0.0030920215718241995
2017-09-27,178.16,178.9879259613231,-0.00462559670925522
2017-09-28,178.6,178.8079259613231,-0.0011628453280536633
2017-09-29,178.42,,
2017-10-02,177.59,,
2017-10-03,177.69,,
2017-10-04,180.0,,
2017-10-05,180.44,,
2017-10-06,178.9,,
2017-10-09,178.75,,
2017-10-10,178.5,,
2017-10-11,179.98,,
2017-10-12,180.96,,
2017-10-13,180.6,,
2017-10-16,179.2,,
2017-10-17,180.02,,
2017-10-18,180.08,,
2017-10-19,180.6,,
2017-10-20,181.19,,
2017-10-23,181.98,,
2017-10-24,179.51,,
2017-10-25,180.48,,
2017-10-26,180.66,,
2017-10-27,181.65,,
2017-10-30,181.89,,
2017-10-31,181.33,,
2017-11-01,183.4,,
2017-11-02,180.35,,
2017-11-03,181.97,,
2017-11-06,183.39,,
2017-11-07,183.76,,
2017-11-08,186.69,,
2017-11-09,187.47,,
2017-11-10,187.16,,
2017-11-13,188.11,,
2017-11-14,187.51,,
2017-11-15,184.69,,
2017-11-16,186.09,,
2017-11-17,184.37,,
2017-11-20,183.94,,
2017-11-21,185.02,,
2017-11-22,184.6,,
2017-11-24,184.63,,
2017-11-27,182.84,,
2017-11-28,181.27,,
2017-11-29,182.04,,
2017-11-30,181.33,,
2017-12-01,181.33,,
2017-12-04,181.12,,
2017-12-05,178.81,,
2017-12-06,179.38,,
2017-12-07,179.96,,
2017-12-08,182.22,,
2017-12-11,182.81,,
2017-12-12,183.64,,
2017-12-13,182.31,,
2017-12-14,182.37,,
2017-12-15,181.66,,
2017-12-18,182.46,,
2017-12-19,177.72,,
2017-12-20,177.62,,
2017-12-21,175.55,,
2017-12-22,178.12,,
2017-12-26,178.99,,
2017-12-27,178.57,,
2017-12-28,178.58,,
2017-12-29,178.41,,
2018-01-02,177.24,,
2018-01-03,177.79,,
2018-01-04,174.61,,
2018-01-05,174.26,,
2018-01-08,174.39,,
2018-01-09,173.07,,
2018-01-10,170.96,,
2018-01-11,169.77,,
2018-01-12,168.23,,
2018-01-16,169.03,,
2018-01-17,169.91,,
2018-01-18,167.79,,
2018-01-19,168.7,,
2018-01-22,170.1,,
2018-01-23,172.69,,
2018-01-24,171.8,,
2018-01-25,170.18,,
2018-01-26,170.09,,
2018-01-29,168.25,,
2018-01-30,166.87,,
2018-01-31,170.4,,
2018-02-01,164.11,,
2018-02-02,163.96,,
2018-02-05,159.02,,
2018-02-06,160.25,,
2018-02-07,158.28,,
2018-02-08,154.94,,
2018-02-09,159.61,,
2018-02-12,158.75,,
2018-02-13,159.4,,
2018-02-14,158.92,,
2018-02-15,161.1,,
2018-02-16,162.57,,
2018-02-20,160.42,,
2018-02-21,156.02,,
2018-02-22,157.12,,
2018-02-23,160.01,,
2018-02-26,160.15,,
2018-02-27,156.08,,
2018-02-28,156.02,,
2018-03-01,155.05,,
2018-03-02,153.9,,
2018-03-05,156.08,,
2018-03-06,155.96,,
2018-03-07,158.11,,
2018-03-08,159.5,,
2018-03-09,161.42,,
2018-03-12,161.54,,
2018-03-13,161.52,,
2018-03-14,163.47,,
2018-03-15,163.67,,
2018-03-16,165.75,,
2018-03-19,165.09,,
2018-03-20,164.31,,
2018-03-21,163.24,,
2018-03-22,160.26,,
2018-03-23,158.01,,
2018-03-26,158.83,,
2018-03-27,160.64,,
2018-03-28,164.05,,
2018-03-29,164.46,174.14048937277371,-0.05559011237215017
2018-04-02,162.66,176.44048937277373,-0.07810276100322455
2018-04-03,164.96,177.50048937277373,-0.07065044956826616
2018-04-04,166.02,177.7104893727737,-0.06578390174961024
2018-04-05,166.23,177.48048937277372,-0.06339000648766302
2018-04-06,166.0,176.9004893727737,-0.06161932853562457
2018-04-09,165.42,178.2704893727737,-0.07208422110685198
2018-04-10,166.79,177.5104893727737,-0.0603935542663091
2018-04-11,166.03,176.6804893727737,-0.060281072406939695
2018-04-12,165.2,178.0104893727737,-0.07196480060198651
2018-04-13,166.53,177.48048937277372,-0.061699679843533084
2018-04-16,166.0,178.45048937277372,-0.06976999287889485
2018-04-17,166.97,177.4304893727737,-0.05895542197821857
2018-04-18,165.95,174.0204893727737,-0.046376661747489556
2018-04-19,162.54,172.35048937277372,-0.05692173784058596
2018-04-20,160.87,172.48048937277372,-0.06731479841572419
