date,ORLY,dcf,Deviation
2007-06-25,36.15,36.601821724476906,-0.012344241439074533
2007-06-26,35.81,37.2218217244769,-0.03792994697915297
2007-06-27,36.43,37.45182172447689,-0.027283632075207565
2007-06-28,36.66,37.341821724476894,-0.018258930416080288
2007-06-29,36.55,37.61921881562369,-0.02842214297069967
2007-07-02,36.81,37.499218815623685,-0.01837955129178659
2007-07-03,36.69,37.539218815623684,-0.02262217601795813
2007-07-05,36.73,37.779218815623686,-0.027772379856350615
2007-07-06,36.97,37.11921881562369,-0.004019988038134081
2007-07-09,36.31,36.359218815623684,-0.001353681878405233
2007-07-10,35.55,36.459218815623686,-0.02493796754729327
2007-07-11,35.65,36.79921881562369,-0.031229435097023583
2007-07-12,35.99,36.709218815623686,-0.019592321461157858
2007-07-13,35.9,35.91921881562369,-0.0005350566147426239
2007-07-16,35.11,35.72921881562369,-0.01733088033127994
2007-07-17,34.92,35.79921881562369,-0.024559720706530452
2007-07-18,34.99,35.69921881562369,-0.019866507984015014
2007-07-19,34.89,35.41921881562369,-0.014941572211927046
2007-07-20,34.61,35.599218815623686,-0.02778765513780157
2007-07-23,34.79,35.209218815623686,-0.011906507151407286
2007-07-24,34.4,34.469218815623684,-0.0020081341556923427
2007-07-25,33.66,34.29921881562369,-0.018636541521829697
2007-07-26,33.49,34.499218815623685,-0.029253381678504442
2007-07-27,33.69,34.79921881562369,-0.03187481941766146
2007-07-30,33.99,34.11921881562369,-0.003787273569244687
2007-07-31,33.31,34.109218815623684,-0.02343116739037132
2007-08-01,33.3,34.55921881562369,-0.03643655322019079
2007-08-02,33.75,33.41921881562369,0.009897932869145087
2007-08-03,32.61,34.43921881562369,-0.05311441079476076
2007-08-06,33.63,35.319218815623685,-0.04782718509267947
2007-08-07,34.51,36.80921881562369,-0.06246312444554747
2007-08-08,36.0,37.40921881562369,-0.037670362018763615
2007-08-09,36.6,35.289218815623684,0.03714395581338259
2007-08-10,34.48,34.959218815623686,-0.013707938330976721
2007-08-13,34.15,34.219218815623684,-0.00202280525445786
2007-08-14,33.41,32.999218815623685,0.012448209355241602
2007-08-15,32.19,32.43921881562369,-0.007682639247270084
2007-08-16,31.63,33.50921881562369,-0.05608065129669648
2007-08-17,32.7,34.12921881562369,-0.04187669291069196
2007-08-20,33.32,34.32921881562369,-0.029398245880397966
2007-08-21,33.52,35.19921881562369,-0.047706138719145086
2007-08-22,34.39,34.79921881562369,-0.01175942534204144
2007-08-23,33.99,35.69921881562369,-0.04787832541802428
2007-08-24,34.89,35.87921881562369,-0.027570801379681376
2007-08-27,35.07,34.82921881562369,0.006913195086313495
2007-08-28,34.02,36.12921881562369,-0.05837986219374258
2007-08-29,35.32,35.609218815623684,-0.008122020792458051
2007-08-30,34.8,36.349218815623686,-0.042620415681610235
2007-08-31,35.54,36.66921881562369,-0.030794733351193204
2007-09-04,35.86,36.209218815623686,-0.009644472514082625
2007-09-05,35.4,35.90921881562369,-0.014180726632853857
2007-09-06,35.1,35.289218815623684,-0.005361944015034648
2007-09-07,34.48,34.80921881562369,-0.00945780534080598
2007-09-10,34.0,34.83921881562369,-0.024088336195625004
2007-09-11,34.03,34.389218815623686,-0.010445681175534127
2007-09-12,33.58,34.639218815623686,-0.030578599975411014
2007-09-13,33.83,34.819218815623685,-0.028410138115442574
2007-09-14,34.01,34.79921881562369,-0.022679210697377994
2007-09-17,33.99,36.57921881562369,-0.07078387399891062
2007-09-18,35.77,35.819218815623685,-0.0013740895879675863
2007-09-19,35.01,35.349218815623686,-0.009596218162358894
2007-09-20,34.54,35.029218815623686,-0.013966021286363595
2007-09-21,34.22,34.79921881562369,-0.016644592474691966
2007-09-24,33.99,34.62921881562369,-0.018458944136946265
2007-09-25,33.82,34.779218815623686,-0.027580228892110203
2007-09-26,33.97,35.109218815623684,-0.03244785426888308
2007-09-27,34.3,34.219218815623684,0.0023606963330042863
2007-09-28,33.41,33.77873650749293,-0.010916231499989326
2007-10-01,32.82,34.198736507492924,-0.040315422389679334
2007-10-02,33.24,34.40873650749293,-0.033966272119245744
2007-10-03,33.45,34.08873650749293,-0.01873746500849427
2007-10-04,33.13,34.49873650749293,-0.03967497497178318
2007-10-05,33.54,34.66873650749292,-0.03255776302228297
2007-10-08,33.71,35.56873650749293,-0.05225759163813326
2007-10-09,34.61,35.07873650749292,-0.01336241136828853
2007-10-10,34.12,34.81873650749293,-0.020067830644646345
2007-10-11,33.86,34.95873650749293,-0.031429525699746885
2007-10-12,34.0,34.88873650749293,-0.025473450645083107
2007-10-15,33.93,34.41873650749292,-0.0141997225083067
2007-10-16,33.46,34.198736507492924,-0.02160128071781442
2007-10-17,33.24,34.35873650749293,-0.03256046703722515
2007-10-18,33.4,33.808736507492924,-0.01208967118313753
2007-10-19,32.85,33.84873650749292,-0.02950587261275872
2007-10-22,32.89,34.17873650749293,-0.037705797205534575
2007-10-23,33.22,33.53873650749293,-0.009503533546104781
2007-10-24,32.58,33.76873650749293,-0.03520227969527867
2007-10-25,32.81,33.878736507492924,-0.03154593758998514
2007-10-26,32.92,33.698736507492924,-0.023108774636692142
2007-10-29,32.74,33.73873650749292,-0.029602072006197244
2007-10-30,32.78,33.97873650749293,-0.035279019489985686
2007-10-31,33.02,33.53873650749293,-0.015466787407958371
2007-11-01,32.58,33.558736507492924,-0.029164879532171728
2007-11-02,32.6,33.128736507492924,-0.015960056531988065
2007-11-05,32.17,33.21873650749293,-0.031570632051474035
2007-11-06,32.26,32.52873650749293,-0.008261510785425918
2007-11-07,31.57,32.798736507492926,-0.037462922000431886
2007-11-08,31.84,31.878736507492928,-0.0012151205391663922
2007-11-09,30.92,32.13873650749293,-0.03792110829275408
2007-11-12,31.18,33.198736507492924,-0.06080763064694639
2007-11-13,32.24,33.15873650749293,-0.02770722302055517
2007-11-14,32.2,33.07873650749292,-0.02656499613562535
2007-11-15,32.12,33.18873650749292,-0.03220178349518177
2007-11-16,32.23,32.66873650749292,-0.013429858463987365
2007-11-19,31.71,32.45873650749293,-0.02306733373063019
2007-11-20,31.5,31.958736507492926,-0.014354025146938176
2007-11-21,31.0,32.158736507492925,-0.03603177964479243
2007-11-23,31.2,31.748736507492925,-0.01728372741269313
2007-11-26,30.79,32.70873650749293,-0.05866128479323518
2007-11-27,31.75,34.04873650749293,-0.06751312216789784
2007-11-28,33.09,33.58873650749293,-0.01484832593752583
2007-11-29,32.63,33.81873650749293,-0.03515023416766472
2007-11-30,32.86,33.95873650749293,-0.03235504675653922
2007-12-03,33.0,34.71873650749293,-0.04950458111060563
2007-12-04,33.76,35.058736507492924,-0.037044589647871495
2007-12-05,34.1,35.58873650749293,-0.04183167635578999
2007-12-06,34.63,35.448736507492924,-0.023096352314838198
2007-12-07,34.49,35.02873650749293,-0.01537984412819704
2007-12-10,34.07,32.868736507492926,0.036547297527948164
2007-12-11,31.91,32.518736507492925,-0.018719562100841802
2007-12-12,31.56,32.28873650749293,-0.02256937205715126
2007-12-13,31.33,32.07873650749293,-0.02334058597719524
2007-12-14,31.12,31.508736507492927,-0.01233741973120639
2007-12-17,30.55,32.31873650749293,-0.05472789776552234
2007-12-18,31.36,31.888736507492926,-0.016580666573875913
2007-12-19,30.93,32.228736507492926,-0.04029746891228514
2007-12-20,31.27,32.96873650749293,-0.05152567818626741
2007-12-21,32.01,33.32873650749292,-0.03956755177912141
2007-12-24,32.37,33.27873650749293,-0.0273068211976234
2007-12-26,32.32,33.15873650749293,-0.02529458585683453
2007-12-27,32.2,33.49873650749293,-0.038769716201159654
2007-12-28,32.54,33.38873650749293,-0.02541984502176242
2007-12-31,32.43,32.744722631620256,-0.009611400137997883
2008-01-02,32.33,31.544722631620257,0.024894096472180882
2008-01-03,31.13,30.544722631620257,0.019161325360141035
2008-01-04,30.13,29.80472263162026,0.010913618368474598
2008-01-07,29.39,27.384722631620257,0.07322613397823186
2008-01-08,26.97,27.46472263162026,-0.018013021222019643
2008-01-09,27.05,26.564722631620256,0.01826773707029461
2008-01-10,26.15,25.914722631620258,0.009078907450572604
2008-01-11,25.5,26.154722631620256,-0.02503267348087712
2008-01-14,25.74,26.12472263162026,-0.014726381483362028
2008-01-15,25.71,26.154722631620256,-0.017003530791896093
2008-01-16,25.74,25.384722631620257,0.013995715987741075
2008-01-17,24.97,25.514722631620256,-0.02134934561056856
2008-01-18,25.1,26.904722631620256,-0.06707828422283091
2008-01-22,26.49,28.544722631620257,-0.07198257478754233
2008-01-23,28.13,28.28472263162026,-0.005470183803297779
2008-01-24,27.87,28.264722631620256,-0.013965204497661365
2008-01-25,27.85,29.254722631620258,-0.04801695265782313
2008-01-28,28.84,29.234722631620258,-0.013501842880264792
2008-01-29,28.82,28.574722631620258,0.008583718258329487
2008-01-30,28.16,29.844722631620257,-0.056449599227814784
2008-01-31,29.43,31.03472263162026,-0.05170732958268043
2008-02-01,30.62,30.384722631620257,0.007743278463727021
2008-02-04,29.97,29.484722631620258,0.01645860381468589
2008-02-05,29.07,29.264722631620256,-0.006653834860196439
2008-02-06,28.85,30.094722631620257,-0.04136016293808398
2008-02-07,29.68,30.094722631620257,-0.013780576637862474
2008-02-08,29.68,30.224722631620256,-0.018022419535800194
2008-02-11,29.81,29.924722631620256,-0.0038337074342348343
2008-02-12,29.51,29.814722631620256,-0.01022054222624491
2008-02-13,29.4,29.114722631620257,0.0097983886705455
2008-02-14,28.7,28.764722631620256,-0.0022500697277403336
2008-02-15,28.35,28.134722631620257,0.007651661301177892
2008-02-19,27.72,28.404722631620256,-0.024105943244030148
2008-02-20,27.99,27.924722631620256,0.0023376192215363023
2008-02-21,27.51,28.234722631620258,-0.025667779389078715
2008-02-22,27.82,28.674722631620256,-0.02980752918173768
2008-02-25,28.26,29.234722631620258,-0.03334126490278366
2008-02-26,28.82,29.064722631620256,-0.0084199197330036
2008-02-27,28.65,28.524722631620257,0.004391887346202328
2008-02-28,28.11,27.37472263162026,0.026859719394213277
2008-02-29,26.96,27.674722631620256,-0.025825828180248367
2008-03-03,27.26,28.044722631620257,-0.027981115803066836
2008-03-04,27.63,28.004722631620258,-0.01338069426894295
2008-03-05,27.59,27.294722631620257,0.010818112071147024
2008-03-06,26.88,27.144722631620258,-0.009752268800562014
2008-03-07,26.73,26.87472263162026,-0.005385083731058837
2008-03-10,26.46,27.474722631620256,-0.036932952708043976
2008-03-11,27.06,27.53472263162026,-0.01724087211523606
2008-03-12,27.12,27.544722631620257,-0.015419383135580778
2008-03-13,27.13,27.074722631620258,0.0020416596369923212
2008-03-14,26.66,26.414722631620258,0.009285631039946285
2008-03-17,26.0,28.80472263162026,-0.09737023568980274
2008-03-18,28.39,28.384722631620257,0.00018592284477225718
2008-03-19,27.97,29.744722631620256,-0.05966512626793263
2008-03-20,29.33,30.814722631620256,-0.04818224877016164
2008-03-24,30.4,30.28472263162026,0.0038064528370280737
2008-03-25,29.87,29.324722631620258,0.01859445953605654
2008-03-26,28.91,29.03472263162026,-0.004295637096406457
2008-03-27,28.62,28.184722631620257,0.015443734326177516
2008-03-28,27.77,28.934722631620257,-0.040253457634580325
2008-03-31,28.52,30.391808884960046,-0.06158925558018846
2008-04-01,29.41,29.451808884960048,-0.0014195693420174793
2008-04-02,28.47,29.371808884960046,-0.030703212338475394
2008-04-03,28.39,29.031808884960046,-0.022107092517150595
2008-04-04,28.05,28.84180888496005,-0.027453509872362614
2008-04-07,27.86,28.791808884960048,-0.03236367984669408
2008-04-08,27.81,28.121808884960046,-0.011087796173979703
2008-04-09,27.14,28.59180888496005,-0.05077709111730011
2008-04-10,27.61,28.071808884960046,-0.01645098421881419
2008-04-11,27.09,28.191808884960047,-0.039082589182414806
2008-04-14,27.21,28.261808884960047,-0.03721661586636027
2008-04-15,27.28,28.651808884960047,-0.047878613544715454
2008-04-16,27.67,28.381808884960048,-0.025079757525153568
2008-04-17,27.4,28.761808884960047,-0.047347817740078124
2008-04-18,27.78,28.61180888496005,-0.02907222288197553
2008-04-21,27.63,28.531808884960046,-0.0316071402481396
2008-04-22,27.55,27.77180888496005,-0.007986836071026349
2008-04-23,26.79,28.551808884960046,-0.06170568358938888
2008-04-24,27.57,29.261808884960047,-0.05781627826260605
2008-04-25,28.28,30.151808884960047,-0.062079488899046464
2008-04-28,29.17,29.851808884960047,-0.022839784603590818
2008-04-29,28.87,29.851808884960047,-0.03288942685998175
2008-04-30,28.87,31.031808884960046,-0.06966428843945971
2008-05-01,30.05,30.761808884960047,-0.023139370237361456
2008-05-02,29.78,30.191808884960047,-0.013639755290223321
2008-05-05,29.21,30.02180888496005,-0.027040638626100177
2008-05-06,29.04,29.43180888496005,-0.013312429640037093
2008-05-07,28.45,29.281808884960046,-0.028407018440287923
2008-05-08,28.3,29.101808884960047,-0.027551857279030645
2008-05-09,28.12,29.791808884960048,-0.05611639398653756
2008-05-12,28.81,29.59180888496005,-0.02641977339064938
2008-05-13,28.61,29.77180888496005,-0.03902379225425445
2008-05-14,28.79,29.761808884960047,-0.032652883724790804
2008-05-15,28.78,28.68180888496005,0.003423463123744641
2008-05-16,27.7,28.571808884960046,-0.030512904817131092
2008-05-19,27.59,27.981808884960046,-0.014002271496130425
2008-05-20,27.0,27.36180888496005,-0.013223134716028317
2008-05-21,26.38,27.52180888496005,-0.041487421474829644
2008-05-22,26.54,27.301808884960046,-0.02790323850591858
2008-05-23,26.32,27.52180888496005,-0.04366751073606956
2008-05-27,26.54,27.43180888496005,-0.032510028365245636
2008-05-28,26.45,27.411808884960045,-0.035087392043206544
2008-05-29,26.43,27.131808884960048,-0.025866645601690053
2008-05-30,26.15,26.711808884960046,-0.021032229130554025
2008-06-02,25.73,26.971808884960048,-0.0460409937745222
2008-06-03,25.99,26.761808884960047,-0.028839937101329483
2008-06-04,25.78,27.391808884960046,-0.05884273257488437
2008-06-05,26.41,26.201808884960048,0.00794567718412198
2008-06-06,25.22,25.941808884960047,-0.027824153980970934
2008-06-09,24.96,26.581808884960047,-0.061011983495136146
2008-06-10,25.6,25.641808884960046,-0.0016304967074521892
2008-06-11,24.66,26.231808884960046,-0.05991995793554439
2008-06-12,25.25,26.601808884960047,-0.05081642721387725
2008-06-13,25.62,26.981808884960046,-0.050471370943522276
2008-06-16,26.0,26.531808884960046,-0.020044200049304184
2008-06-17,25.55,26.02180888496005,-0.018131286992609574
2008-06-18,25.04,26.651808884960047,-0.060476528700819765
2008-06-19,25.67,25.671808884960047,-7.046192062865053e-05
2008-06-20,24.69,24.701808884960048,-0.00047805749834117783
2008-06-23,23.72,24.581808884960047,-0.035058806656304786
2008-06-24,23.6,24.971808884960048,-0.05493430176723224
2008-06-25,23.99,24.261808884960047,-0.011203158274342151
2008-06-26,23.28,23.77180888496005,-0.02068874469503268
2008-06-27,22.79,23.331808884960047,-0.023221897951911652
2008-06-30,22.35,24.034479708501745,-0.07008596520214627
2008-07-01,23.02,23.734479708501745,-0.030103028053562797
2008-07-02,22.72,23.364479708501744,-0.027583738929449986
2008-07-03,22.35,23.354479708501746,-0.043010151415879494
2008-07-07,22.34,24.154479708501743,-0.07511980098097881
2008-07-08,23.14,24.294479708501743,-0.04752024831788182
2008-07-09,23.28,23.994479708501743,-0.02977683688838595
2008-07-10,22.98,23.664479708501744,-0.028924350627317463
2008-07-11,22.65,23.764479708501742,-0.04689686970521134
2008-07-14,22.75,23.524479708501744,-0.032922288530863764
2008-07-15,22.51,24.494479708501743,-0.08101742646172438
2008-07-16,23.48,25.374479708501745,-0.0746608297102146
2008-07-17,24.36,25.064479708501743,-0.028106695877783916
2008-07-18,24.05,24.384479708501743,-0.013716909792630294
2008-07-21,23.37,25.054479708501745,-0.0672326756771624
2008-07-22,24.04,27.284479708501745,-0.11891301366801499
2008-07-23,26.27,26.304479708501745,-0.0013107922636691471
2008-07-24,25.29,25.734479708501745,-0.017271758105717794
2008-07-25,24.72,25.644479708501745,-0.03604985240528236
2008-07-28,24.63,26.524479708501744,-0.07142382166668915
2008-07-29,25.51,26.454479708501744,-0.03570207083672916
2008-07-30,25.44,26.554479708501745,-0.041969555447359363
2008-07-31,25.54,27.054479708501745,-0.05597888870233303
2008-08-01,26.04,27.364479708501744,-0.04840142120773627
2008-08-04,26.35,28.444479708501746,-0.07363396096416297
2008-08-05,27.43,28.484479708501745,-0.037019447758668944
2008-08-06,27.47,28.554479708501745,-0.03797931951738054
2008-08-07,27.54,29.854479708501746,-0.07752537411806393
2008-08-08,28.84,30.074479708501745,-0.04104741696172287
2008-08-11,29.06,29.894479708501745,-0.027914174009338155
2008-08-12,28.88,29.434479708501744,-0.018837761495800853
2008-08-13,28.42,29.894479708501745,-0.049322808855656874
2008-08-14,28.88,30.514479708501742,-0.05356406938986269
2008-08-15,29.5,29.804479708501745,-0.01021590416875795
2008-08-18,28.79,29.094479708501744,-0.010465205480638784
2008-08-19,28.08,29.814479708501743,-0.05817574968471273
2008-08-20,28.8,29.924479708501742,-0.03757725178367155
2008-08-21,28.91,30.824479708501745,-0.06210906807207872
2008-08-22,29.81,29.884479708501743,-0.002492253812956813
2008-08-25,28.87,29.484479708501745,-0.020840785205531787
2008-08-26,28.47,30.014479708501742,-0.05145782047537084
2008-08-27,29.0,30.534479708501745,-0.05025399886131021
2008-08-28,29.52,30.134479708501743,-0.020391249971652314
2008-08-29,29.12,30.634479708501743,-0.049437095812057796
2008-09-02,29.62,31.044479708501743,-0.045885121022390285
2008-09-03,30.03,30.164479708501744,-0.0044582140915840895
2008-09-04,29.15,30.404479708501743,-0.04125969990372713
2008-09-05,29.39,30.894479708501745,-0.04869736349978837
2008-09-08,29.88,30.044479708501743,-0.005474540085152579
2008-09-09,29.03,30.004479708501744,-0.0324778072464168
2008-09-10,28.99,30.054479708501745,-0.035418337593135174
2008-09-11,29.04,29.684479708501744,-0.021710998974227014
2008-09-12,28.67,30.174479708501742,-0.04985934216714427
2008-09-15,29.16,29.794479708501743,-0.021295210210389937
2008-09-16,28.78,28.984479708501745,-0.007054800036371378
2008-09-17,27.97,29.334479708501743,-0.04651453586566556
2008-09-18,28.32,29.424479708501742,-0.03753608286173438
2008-09-19,28.41,28.784479708501745,-0.01300977861313013
2008-09-22,27.77,28.744479708501743,-0.033901455805913305
2008-09-23,27.73,29.244479708501743,-0.051786857676987985
2008-09-24,28.23,29.524479708501744,-0.04384428519256822
2008-09-25,28.51,29.274479708501744,-0.026114203091361032
2008-09-26,28.26,27.764479708501742,0.01784727452848789
2008-09-29,26.75,27.784479708501745,-0.03723228649069166
2008-09-30,26.77,26.91802481569845,-0.005499096486905719
2008-10-01,26.7,26.478024815698447,0.008383373980749065
2008-10-02,26.26,26.068024815698447,0.0073643931850926325
2008-10-03,25.85,24.998024815698447,0.03408170007762079
2008-10-06,24.78,23.548024815698447,0.05231755928336934
2008-10-07,23.33,23.508024815698448,-0.007572938053883926
2008-10-08,23.29,22.468024815698445,0.03658422095596214
2008-10-09,22.25,23.028024815698448,-0.03378599866576748
2008-10-10,22.81,24.23802481569845,-0.05891671563821277
2008-10-13,24.02,23.358024815698446,0.02834037507557796
2008-10-14,23.14,21.588024815698446,0.07189055958343094
2008-10-15,21.37,22.64802481569845,-0.05642985761886776
2008-10-16,22.43,22.688024815698448,-0.011372731553075277
2008-10-17,22.47,23.998024815698447,-0.06367294089548914
2008-10-20,23.78,23.248024815698447,0.02288259706013096
2008-10-21,23.03,22.968024815698445,0.0026983245097853548
2008-10-22,22.75,22.14802481569845,0.027179632915837804
2008-10-23,21.93,21.318024815698447,0.028706936481793566
