date,UNP,dcf,Deviation
2014-10-03,109.51,111.37554376657825,-0.016750030603559285
2014-10-06,109.29,108.45554376657824,0.007693993358400375
2014-10-07,106.37,110.10554376657825,-0.03392693627214205
2014-10-08,108.02,107.42554376657824,0.005533658128028085
2014-10-09,105.34,103.42554376657824,0.01851047781525339
2014-10-10,101.34,100.16554376657825,0.011725152075834133
2014-10-13,98.08,102.24554376657825,-0.040740589889061485
2014-10-14,100.16,101.78554376657824,-0.01597028130346345
2014-10-15,99.7,106.11554376657826,-0.060458096324610855
2014-10-16,104.03,108.48554376657825,-0.04107039161056303
2014-10-17,106.4,108.24554376657825,-0.017049605021690284
2014-10-20,106.16,110.94554376657825,-0.04313416838667006
2014-10-21,108.86,108.94554376657825,-0.0007851974814273577
2014-10-22,106.86,114.31554376657824,-0.06521898528341674
2014-10-23,112.23,116.66554376657825,-0.03801931250115098
2014-10-24,114.58,116.87554376657825,-0.01964092480427615
2014-10-27,114.79,118.26554376657825,-0.029387627671487726
2014-10-28,116.18,117.05554376657825,-0.007479729181594119
2014-10-29,114.97,117.08554376657825,-0.018068360094016467
2014-10-30,115.0,118.53554376657824,-0.02982686588539618
2014-10-31,116.45,117.34554376657825,-0.00763168108334511
2014-11-03,115.26,117.36554376657826,-0.017940050367472815
2014-11-04,115.28,118.49554376657825,-0.027136410909362807
2014-11-05,116.41,121.02554376657825,-0.03813693888853953
2014-11-06,118.94,120.83554376657825,-0.01568697179233902
2014-11-07,118.75,122.98554376657825,-0.034439362845905985
2014-11-10,120.9,123.32554376657825,-0.01966781327288647
2014-11-11,121.24,122.79554376657825,-0.012667754210488158
2014-11-12,120.71,122.33554376657825,-0.013287583612493492
2014-11-13,120.25,122.79554376657825,-0.02072993602615636
2014-11-14,120.71,122.40554376657825,-0.013851854371984773
2014-11-17,120.32,122.70554376657824,-0.019441206104886755
2014-11-18,120.62,122.58554376657825,-0.016034058390448913
2014-11-19,120.5,122.99554376657825,-0.02028970879883507
2014-11-20,120.91,123.93554376657825,-0.024412236188486758
2014-11-21,121.85,124.99554376657825,-0.02516524727035363
2014-11-24,122.91,124.59554376657825,-0.013528122400075615
2014-11-25,122.51,125.39554376657824,-0.023011533583279675
2014-11-26,123.31,118.85554376657825,0.03747790041808985
2014-11-28,116.77,116.71554376657825,0.00046657224620094695
2014-12-01,114.63,121.05554376657825,-0.053079302001799444
2014-12-02,118.97,123.03554376657824,-0.0330436526073421
2014-12-03,120.95,121.84554376657825,-0.007349827813923571
2014-12-04,119.76,120.69554376657825,-0.007751270157807633
2014-12-05,118.61,117.02554376657825,0.013539405008722971
2014-12-08,114.94,118.14554376657824,-0.02713215974452221
2014-12-09,116.06,115.77554376657825,0.0024569630525359543
2014-12-10,113.69,116.43554376657825,-0.02357994541668762
2014-12-11,114.35,114.63554376657825,-0.0024908833438229694
2014-12-12,112.55,114.42554376657824,-0.016390953495525884
2014-12-15,112.34,114.28554376657824,-0.017023533357393816
2014-12-16,112.2,117.00554376657826,-0.04107107759069206
2014-12-17,114.92,120.95554376657824,-0.04989886018143763
2014-12-18,118.87,120.55554376657825,-0.013981470398755191
2014-12-19,118.47,122.49554376657825,-0.0328627772308937
2014-12-22,120.41,122.76554376657825,-0.019187336237087793
2014-12-23,120.68,122.38554376657825,-0.013935827011000379
2014-12-24,120.3,122.47554376657826,-0.017763087222740115
2014-12-26,120.39,122.78554376657824,-0.019509982145229587
2014-12-29,120.7,122.33554376657825,-0.013369326004705084
2014-12-30,120.25,121.21554376657825,-0.007965511159505834
2014-12-31,119.13,120.37007102430363,-0.010302154129769092
2015-01-02,118.61,116.36007102430362,0.019335919580407035
2015-01-05,114.6,113.99007102430363,0.005350720200589354
2015-01-06,112.23,114.61007102430362,-0.020766683093660365
2015-01-07,112.85,118.84007102430363,-0.05040447193168218
2015-01-08,117.08,116.74007102430363,0.0029118448593850044
2015-01-09,114.98,115.73007102430363,-0.006481211129180986
2015-01-12,113.97,113.59007102430363,0.0033447375485404773
2015-01-13,111.83,113.12007102430363,-0.011404439659752907
2015-01-14,111.36,112.56007102430362,-0.010661605073476799
2015-01-15,110.8,113.66007102430363,-0.02516337530435009
2015-01-16,111.9,115.71007102430363,-0.03292773905136881
2015-01-20,113.95,116.16007102430363,-0.01902608189556998
2015-01-21,114.4,121.59007102430363,-0.05913370198514367
2015-01-22,119.83,121.85007102430363,-0.01657833276027154
2015-01-23,120.09,123.09007102430363,-0.024372973379073515
2015-01-26,121.33,122.62007102430363,-0.01052087976729299
2015-01-27,120.86,120.91007102430363,-0.0004141178967099757
2015-01-28,119.15,121.85007102430363,-0.02215896143191487
2015-01-29,120.09,118.97007102430364,0.009413535404779072
2015-01-30,117.21,120.77007102430363,-0.029478090011118896
2015-02-02,119.01,123.55007102430363,-0.036746810314747136
2015-02-03,121.79,122.20007102430363,-0.0033557347460302367
2015-02-04,120.44,124.61007102430362,-0.03346495985457154
2015-02-05,122.85,123.57007102430363,-0.005827228376052429
2015-02-06,121.81,121.21007102430363,0.004949497765545319
2015-02-09,119.45,122.63007102430363,-0.025932228512477895
2015-02-10,120.87,123.90007102430363,-0.02445576503107294
2015-02-11,122.14,125.59007102430363,-0.027470889984893665
2015-02-12,123.83,124.36007102430362,-0.004262389205294315
2015-02-13,122.6,124.30007102430363,-0.013677152477018617
2015-02-17,122.54,125.11007102430362,-0.020542479140662984
2015-02-18,123.35,123.72007102430364,-0.0029911963454252177
2015-02-19,121.96,125.42007102430362,-0.02758785731857183
2015-02-20,123.66,125.51007102430363,-0.014740418909852893
2015-02-23,123.75,124.45007102430363,-0.00562531639027275
2015-02-24,122.69,124.18007102430363,-0.01199927663120759
2015-02-25,122.42,122.52007102430363,-0.0008167724966775536
2015-02-26,120.76,122.02007102430363,-0.010326752096814107
2015-02-27,120.26,122.51007102430363,-0.01836641678101103
2015-03-02,120.75,120.22007102430364,0.004407990871917233
2015-03-03,118.46,119.97007102430364,-0.012587064518764235
2015-03-04,118.21,120.09007102430363,-0.01565550763912149
2015-03-05,118.33,118.21007102430363,0.0010145411017621342
2015-03-06,116.45,118.93007102430363,-0.02085318711191908
2015-03-09,117.17,116.51007102430363,0.005664136755686222
2015-03-10,114.75,116.05007102430363,-0.011202673232585725
2015-03-11,114.29,116.89007102430362,-0.022243728671899055
2015-03-12,115.13,116.28007102430362,-0.009890525643583836
2015-03-13,114.52,118.48007102430363,-0.03342394201883381
2015-03-16,116.72,118.18007102430363,-0.012354629775128245
2015-03-17,116.42,119.54007102430363,-0.026100628831559614
2015-03-18,117.78,119.31007102430362,-0.012824324142694965
2015-03-19,117.55,119.21007102430363,-0.013925593786159096
2015-03-20,117.45,114.54007102430363,0.025405335876550472
2015-03-23,112.78,114.27007102430363,-0.013039906345964525
2015-03-24,112.51,112.58007102430363,-0.0006224105533607638
2015-03-25,110.82,109.93007102430363,0.008095409812840071
2015-03-26,108.17,110.20007102430363,-0.018421685262397958
2015-03-27,108.44,111.85007102430363,-0.03048787535917319
2015-03-30,110.09,110.07007102430363,0.00018105717122662845
2015-03-31,108.31,109.13768917082012,-0.007583898624833774
2015-04-01,107.34,108.92768917082012,-0.014575625195998643
2015-04-02,107.13,108.17768917082012,-0.009684891393508588
2015-04-06,106.38,109.63768917082012,-0.029713223577199965
2015-04-07,107.84,109.92768917082012,-0.018991476911481175
2015-04-08,108.13,111.58768917082011,-0.030986296037791683
2015-04-09,109.79,113.21768917082012,-0.03027520872333389
2015-04-10,111.42,110.26768917082012,0.010450122223879976
2015-04-13,108.47,109.96768917082012,-0.013619356577491248
2015-04-14,108.17,109.19768917082011,-0.009411272148923233
2015-04-15,107.4,110.14768917082012,-0.024945499914745484
2015-04-16,108.35,110.21768917082012,-0.016945457529285557
2015-04-17,108.42,112.23768917082012,-0.034014324412985575
2015-04-20,110.44,111.29768917082012,-0.0077062621624042205
2015-04-21,109.5,112.52768917082012,-0.02690617032243514
2015-04-22,110.73,109.91768917082011,0.007390173822863888
2015-04-23,108.12,109.30768917082011,-0.010865559228537491
2015-04-24,107.51,109.30768917082011,-0.01644613644709636
2015-04-27,107.51,109.68768917082012,-0.019853542246010214
2015-04-28,107.89,108.71768917082012,-0.00761319686918327
2015-04-29,106.92,108.02768917082012,-0.010253752341851663
2015-04-30,106.23,109.50768917082011,-0.02993113265048697
2015-05-01,107.71,109.78768917082012,-0.018924609730945452
2015-05-04,107.99,107.73768917082012,0.0023418993958541634
2015-05-05,105.94,108.72768917082011,-0.025639183469083227
2015-05-06,106.93,109.10768917082012,-0.01995908067863761
2015-05-07,107.31,109.23768917082012,-0.017646740657482174
2015-05-08,107.44,108.54768917082012,-0.010204631524462604
2015-05-11,106.75,107.56768917082012,-0.007601624401558094
2015-05-12,105.77,104.18768917082012,0.015187118955922063
2015-05-13,102.39,103.88768917082012,-0.014416425880428463
2015-05-14,102.09,105.62768917082012,-0.03349206253200332
2015-05-15,103.83,105.74768917082012,-0.018134572829505258
2015-05-18,103.95,105.81768917082012,-0.017650065744727494
2015-05-19,104.02,105.07768917082012,-0.010065782557329483
2015-05-20,103.28,106.75768917082011,-0.03257553809782787
2015-05-21,104.96,105.99768917082012,-0.009789733898329156
2015-05-22,104.2,104.69768917082011,-0.004753583147457108
2015-05-26,102.9,104.41768917082011,-0.014534789870107812
2015-05-27,102.62,103.15768917082012,-0.005212303369162785
2015-05-28,101.36,102.70768917082012,-0.01312159957740544
2015-05-29,100.91,103.72768917082011,-0.027164291360814108
2015-06-01,101.93,103.39768917082012,-0.014194603212025259
2015-06-02,101.6,103.78768917082012,-0.021078503513258573
2015-06-03,101.99,103.53768917082012,-0.014948075268192307
2015-06-04,101.74,104.07768917082012,-0.022461001867396746
2015-06-05,102.28,102.50768917082011,-0.0022211911385563443
2015-06-08,100.71,101.49768917082012,-0.0077606611269194214
2015-06-09,99.7,101.46768917082012,-0.017421202604153363
2015-06-10,99.67,102.71768917082012,-0.02967053869126468
2015-06-11,100.92,102.29768917082012,-0.013467451532747754
2015-06-12,100.5,102.31768917082012,-0.017765150733471624
2015-06-15,100.52,102.31768917082012,-0.017569681111727076
2015-06-16,100.52,102.97768917082011,-0.023866229574673103
2015-06-17,101.18,104.10768917082012,-0.028121738116925754
2015-06-18,102.31,102.95768917082012,-0.006290828553324634
2015-06-19,101.16,103.23768917082012,-0.020125297142038034
2015-06-22,101.44,102.94768917082011,-0.014645196827278162
2015-06-23,101.15,100.04768917082012,0.011017853968599
2015-06-24,98.25,98.76768917082012,-0.005241483071703468
2015-06-25,96.97,98.56768917082012,-0.016209055769292546
2015-06-26,96.77,97.32768917082012,-0.00573001553382535
2015-06-29,95.53,97.16768917082011,-0.016854256644315835
2015-06-30,95.37,98.48195676905574,-0.0315992580890061
2015-07-01,96.16,98.98195676905574,-0.02850980988019791
2015-07-02,96.66,98.56195676905574,-0.019297067868815687
2015-07-06,96.24,100.06195676905574,-0.038195902743305976
2015-07-07,97.74,98.17195676905574,-0.004400001622376748
2015-07-08,95.85,98.57195676905575,-0.02761390620897408
2015-07-09,96.25,100.14195676905574,-0.038864397048194776
2015-07-10,97.82,99.40195676905574,-0.015914744744222387
2015-07-13,97.08,99.11195676905575,-0.020501631037216694
2015-07-14,96.79,99.30195676905575,-0.025296145723469943
2015-07-15,96.98,98.36195676905575,-0.014049707981109494
2015-07-16,96.04,99.74195676905575,-0.03711534131646643
2015-07-17,97.42,100.63195676905575,-0.03191786060989543
2015-07-20,98.31,101.14195676905574,-0.027999821829847837
2015-07-21,98.82,100.00195676905575,-0.011819336413440018
2015-07-22,97.68,94.44195676905575,0.03428606671992651
2015-07-23,92.12,94.93195676905574,-0.029620760645400868
2015-07-24,92.61,94.71195676905575,-0.02219315111587361
2015-07-27,92.39,98.94195676905575,-0.06622020609870216
2015-07-28,96.62,100.85195676905575,-0.04196206900324839
2015-07-29,98.53,100.02195676905575,-0.014916292554649546
2015-07-30,97.7,99.91195676905575,-0.0221390596339599
2015-07-31,97.59,98.79195676905574,-0.012166544811593627
2015-08-03,96.47,98.04195676905574,-0.016033510762729852
2015-08-04,95.72,97.39195676905574,-0.017167298250515994
2015-08-05,95.07,96.12195676905574,-0.010943979964777473
2015-08-06,93.8,94.82195676905575,-0.010777638469798512
2015-08-07,92.5,95.80195676905575,-0.03446648565869681
2015-08-10,93.48,94.63195676905575,-0.012173020704486004
2015-08-11,92.31,95.14195676905574,-0.02976559306983695
2015-08-12,92.82,95.02195676905575,-0.023173136440532982
2015-08-13,92.7,95.06195676905574,-0.024846498529310646
2015-08-14,92.74,95.06195676905574,-0.024425720319398936
2015-08-17,92.74,95.10195676905575,-0.02483604806146622
2015-08-18,92.78,94.48195676905574,-0.018013563935978527
2015-08-19,92.16,91.64195676905574,0.005652904512392309
2015-08-20,89.32,88.77195676905575,0.006173607644698098
2015-08-21,86.45,84.98195676905574,0.01727476380584836
2015-08-24,82.66,82.88195676905575,-0.00267798659332108
2015-08-25,80.56,86.42195676905574,-0.06782948440661407
2015-08-26,84.1,88.60195676905575,-0.05081103096617001
2015-08-27,86.28,89.21195676905575,-0.0328650651240141
2015-08-28,86.89,88.06195676905574,-0.013308320778394944
2015-08-31,85.74,85.70195676905574,0.00044390154412421445
2015-09-01,83.38,87.43195676905574,-0.04634411625669843
2015-09-02,85.11,88.02195676905575,-0.03308216354126148
2015-09-03,85.7,87.10195676905575,-0.01609558293590263
2015-09-04,84.78,90.18195676905574,-0.05990063824950542
2015-09-08,87.86,89.27195676905575,-0.015816352863289973
2015-09-09,86.95,89.42195676905574,-0.027643733802872328
2015-09-10,87.1,88.44195676905575,-0.015173304821375022
2015-09-11,86.12,88.05195676905575,-0.021941099777293083
2015-09-14,85.73,90.30195676905575,-0.050629653361204285
2015-09-15,87.98,92.11195676905575,-0.04485798493474025
2015-09-16,89.79,92.04195676905574,-0.02446663291509721
2015-09-17,89.72,90.10195676905575,-0.004239161753553877
2015-09-18,87.78,90.57195676905575,-0.030825841338227855
2015-09-21,88.25,88.99195676905575,-0.00833734638492345
2015-09-22,86.67,88.00195676905575,-0.01513553582167737
2015-09-23,85.68,87.15195676905574,-0.01688954354698291
2015-09-24,84.83,88.91195676905575,-0.045910099354335654
2015-09-25,86.59,87.29195676905574,-0.00804148280136363
2015-09-28,84.97,88.87195676905574,-0.043905377026809966
2015-09-29,86.55,90.73195676905574,-0.046091332293210385
2015-09-30,88.41,91.6325634575806,-0.03516832156586369
2015-10-01,90.4,93.1325634575806,-0.02934058030975606
2015-10-02,91.9,94.9425634575806,-0.03204635883820417
2015-10-05,93.71,94.62256345758061,-0.009644247885862045
2015-10-06,93.39,96.34256345758061,-0.030646511278274335
2015-10-07,95.11,98.28256345758061,-0.032280023495214416
2015-10-08,97.05,98.2725634575806,-0.012440536957279313
2015-10-09,97.04,96.4925634575806,0.00567335474158126
2015-10-12,95.26,95.03256345758061,0.0023932485260267367
2015-10-13,93.8,94.14256345758061,-0.0036387734197929067
2015-10-14,92.91,95.4925634575806,-0.027044655249283567
2015-10-15,94.26,94.17256345758061,0.0009284715123931697
2015-10-16,92.94,93.9425634575806,-0.010672089633079973
2015-10-19,92.71,94.9725634575806,-0.02382333776418688
2015-10-20,93.74,94.64256345758061,-0.0095365491445627
2015-10-21,93.41,98.2425634575806,-0.04919011971493614
2015-10-22,97.01,98.15256345758061,-0.011640688916641495
2015-10-23,96.92,96.40256345758061,0.005367456256980985
2015-10-26,95.17,91.4725634575806,0.04042126297394133
2015-10-27,90.24,91.3325634575806,-0.01196247445839016
2015-10-28,90.1,91.7525634575806,-0.018011087595875552
2015-10-29,90.52,90.5825634575806,-0.0006906788149123599
2015-10-30,89.35,90.3325634575806,-0.010877178948231814
2015-11-02,89.1,89.93256345758061,-0.009257641788153026
2015-11-03,88.7,89.42256345758061,-0.00808032592270036
2015-11-04,88.19,88.4425634575806,-0.0028556777156480972
2015-11-05,87.21,87.21256345758061,-2.9393214452055894e-05
2015-11-06,85.98,87.40256345758061,-0.016275992388610216
2015-11-09,86.17,86.07256345758061,0.0011320278902511305
2015-11-10,84.84,85.60256345758062,-0.008908184834423682
2015-11-11,84.37,85.18256345758061,-0.009539081997517629
2015-11-12,83.95,85.01256345758061,-0.012498899155191423
2015-11-13,83.78,85.5825634575806,-0.021062274659183977
2015-11-16,84.35,86.3325634575806,-0.022964260276537973
2015-11-17,85.1,88.34256345758061,-0.03670443023919712
2015-11-18,87.11,88.2725634575806,-0.013170156298216829
2015-11-19,87.04,87.9725634575806,-0.010600617066595652
2015-11-20,86.74,86.34256345758061,0.004603019953358656
2015-11-23,85.11,86.03256345758061,-0.010723421696431146
2015-11-24,84.8,85.8625634575806,-0.012375165785791564
2015-11-25,84.63,85.73256345758061,-0.012860497961502682
2015-11-27,84.5,85.18256345758061,-0.008012948071473791
2015-11-30,83.95,85.6325634575806,-0.019648640536308215
2015-12-01,84.4,83.31256345758061,0.013052491692601365
2015-12-02,82.08,80.43256345758061,0.020482208593143092
2015-12-03,79.2,79.54256345758061,-0.004306668564476146
2015-12-04,78.31,78.5225634575806,-0.0027070366557178094
2015-12-07,77.29,76.8325634575806,0.005953680598877131
2015-12-08,75.6,78.7725634575806,-0.04027498050497047
2015-12-09,77.54,78.68256345758061,-0.014521177340600877
2015-12-10,77.45,78.51256345758061,-0.01353367423997942
2015-12-11,77.28,78.1125634575806,-0.01065850896101661
2015-12-14,76.88,77.64256345758061,-0.009821461626485783
2015-12-15,76.41,80.14256345758061,-0.04657404625640971
2015-12-16,78.91,78.56256345758061,0.004422418606630396
2015-12-17,77.33,76.6625634575806,0.008706159986271667
2015-12-18,75.43,76.7225634575806,-0.016847240229339477
2015-12-21,75.49,78.29256345758061,-0.035796036479238125
2015-12-22,77.06,80.0025634575806,-0.03678086464242891
2015-12-23,78.77,80.03256345758061,-0.01577562185984216
2015-12-24,78.8,79.57256345758061,-0.009708917546592088
2015-12-28,78.34,80.20256345758061,-0.0232232409699189
2015-12-29,78.97,79.7425634575806,-0.00968821949135823
2015-12-30,78.51,79.43256345758061,-0.011614423825982767
2015-12-31,78.2,80.56995399125834,-0.02941486092340917
2016-01-04,78.97,79.80995399125834,-0.010524426456258063
2016-01-05,78.21,76.42995399125834,0.023289900304600986
2016-01-06,74.83,74.67995399125834,0.002009187214539798
2016-01-07,73.08,75.45995399125835,-0.031539298202249766
2016-01-08,73.86,76.40995399125833,-0.03337201317448857
2016-01-11,74.81,77.86995399125834,-0.03929569537952793
2016-01-12,76.27,75.44995399125834,0.010868741004622207
2016-01-13,73.85,77.01995399125833,-0.041157567967622044
2016-01-14,75.42,75.70995399125835,-0.0038298001249851277
2016-01-15,74.11,75.69995399125834,-0.021003367999958722
2016-01-19,74.1,75.20995399125835,-0.014758072999052185
2016-01-20,73.61,72.59995399125835,0.013912488276001778
2016-01-21,71.0,71.58995399125834,-0.008240737119769359
2016-01-22,69.99,70.38995399125834,-0.005681975460703037
2016-01-25,68.79,71.63995399125834,-0.03978162788331896
2016-01-26,70.04,70.65995399125833,-0.008773767264765309
2016-01-27,69.06,71.75995399125834,-0.03762480103578725
2016-01-28,70.16,73.59995399125835,-0.04673853453314547
2016-01-29,72.0,74.68995399125834,-0.03601493704994341
2016-02-01,73.09,73.30995399125834,-0.0030003291406316412
2016-02-02,71.71,73.85995399125834,-0.02910852058630853
2016-02-03,72.26,77.11995399125834,-0.06301811320853767
2016-02-04,75.52,76.62995399125833,-0.014484596863844623
2016-02-05,75.03,77.62995399125833,-0.03349163380350717
2016-02-08,76.03,78.71995399125834,-0.034171183478550415
2016-02-09,77.12,78.53995399125834,-0.01807938404721221
2016-02-10,76.94,77.13995399125834,-0.0025920937323996585
2016-02-11,75.54,78.79995399125833,-0.041369998662943
2016-02-12,77.2,80.96995399125834,-0.04655991272596427
2016-02-16,79.37,81.55995399125834,-0.026850848781658887
2016-02-17,79.96,80.25995399125834,-0.003737280877223248
2016-02-18,78.66,81.49995399125834,-0.03484608091389785
2016-02-19,79.9,83.20995399125835,-0.03977834180278561
2016-02-22,81.61,80.54995399125833,0.01316010694254044
2016-02-23,78.95,81.68995399125834,-0.033540892819593604
2016-02-24,80.09,80.91995399125834,-0.010256481254895311
2016-02-25,79.32,81.59995399125835,-0.027940628391807665
2016-02-26,80.0,80.45995399125835,-0.005716557970046998
2016-02-29,78.86,81.71995399125834,-0.034997009317507266
2016-03-01,80.12,81.09995399125835,-0.012083286648522207
2016-03-02,79.5,81.60995399125834,-0.02585412548430488
2016-03-03,80.01,82.09995399125835,-0.02545621391555064
2016-03-04,80.5,83.04995399125833,-0.030703857963927828
2016-03-07,81.45,79.84995399125835,0.020038158179988663
2016-03-08,78.25,81.73995399125833,-0.04269581545924972
2016-03-09,80.14,80.97995399125834,-0.01037236933166219
2016-03-10,79.38,82.85995399125834,-0.041998019835075895
2016-03-11,81.26,81.94995399125834,-0.008419211453516318
2016-03-14,80.35,81.74995399125834,-0.01712482910275448
2016-03-15,80.15,81.90995399125833,-0.021486448294747662
2016-03-16,80.31,84.67995399125834,-0.0516055310057143
2016-03-17,83.08,86.01995399125833,-0.03417758153598993
2016-03-18,84.42,85.57995399125834,-0.013554038500380838
2016-03-21,83.98,83.65995399125833,0.00382555802953366
2016-03-22,82.06,83.11995399125834,-0.01275210031239693
2016-03-23,81.52,82.51995399125833,-0.012117723567372174
2016-03-24,80.92,80.40995399125833,0.00634307052081029
2016-03-28,78.81,81.39995399125834,-0.03181763458412368
2016-03-29,79.8,82.15995399125833,-0.028723896212374145
2016-03-30,80.56,81.14995399125834,-0.007269923915445342
2016-03-31,79.55,82.07696232431795,-0.030787717439309414
2016-04-01,78.92,81.49696232431793,-0.03162034818013082
2016-04-04,78.34,81.77696232431794,-0.0420284909909876
2016-04-05,78.62,81.50696232431794,-0.03541982478540484
2016-04-06,78.35,81.15696232431794,-0.03458683326639089
2016-04-07,78.0,82.32696232431795,-0.05255826526517959
2016-04-08,79.17,81.84696232431794,-0.03270692336400338
2016-04-11,78.69,82.79696232431795,-0.04960281402874256
2016-04-12,79.64,84.87696232431794,-0.06170063325672892
2016-04-13,81.72,85.47696232431794,-0.04395292277775642
2016-04-14,82.32,84.36696232431794,-0.024262605502485046
2016-04-15,81.21,84.03696232431794,-0.03363951106904661
2016-04-18,80.88,85.39696232431794,-0.052893711923423736
2016-04-19,82.24,87.00696232431794,-0.05478828586784956
2016-04-20,83.85,90.47696232431794,-0.07324474821074733
2016-04-21,87.32,92.78696232431794,-0.05891950967431492
2016-04-22,89.63,90.76696232431794,-0.012526169161147904
2016-04-25,87.61,91.91696232431794,-0.0468571003154058
2016-04-26,88.76,92.32696232431795,-0.038634026664802756
2016-04-27,89.17,91.66696232431794,-0.027239501135465582
2016-04-28,88.51,90.38696232431793,-0.02076585246424356
2016-04-29,87.23,91.27696232431794,-0.04433717140956761
2016-05-02,88.12,89.92696232431794,-0.020093665766238167
2016-05-03,86.77,88.79696232431795,-0.022826933165965402
2016-05-04,85.64,88.34696232431794,-0.030640129021989426
2016-05-05,85.19,88.88696232431793,-0.041591727601501316
2016-05-06,85.73,87.78696232431794,-0.023431296286557268
2016-05-09,84.63,89.25696232431794,-0.05183867122326813
2016-05-10,86.1,87.64696232431794,-0.01764992514622188
2016-05-11,84.49,86.99696232431793,-0.028816665057478374
2016-05-12,83.84,85.15696232431794,-0.015465116279069768
2016-05-13,82.0,85.17696232431794,-0.03729837549525905
2016-05-16,82.02,85.34696232431794,-0.03898161379986209
2016-05-17,82.19,85.63696232431793,-0.040250871011326406
2016-05-18,82.48,84.59696232431794,-0.0250240938463272
2016-05-19,81.44,85.56696232431794,-0.048230791560366915
2016-05-20,82.41,84.64696232431794,-0.026426965160866622
2016-05-23,81.49,84.44696232431794,-0.03501561504322381
2016-05-24,81.29,86.06696232431794,-0.05550285725569548
2016-05-25,82.91,85.49696232431793,-0.030257944305725704
2016-05-26,82.34,86.12696232431794,-0.04396953314175689
2016-05-27,82.97,87.34696232431794,-0.050110069175231864
2016-05-31,84.19,87.26696232431794,-0.03525918907183634
2016-06-01,84.11,87.76696232431794,-0.04166673002541299
2016-06-02,84.61,89.53696232431794,-0.05502713288922689
2016-06-03,86.38,90.00696232431794,-0.04029646408073495
2016-06-06,86.85,90.72696232431794,-0.04273219586542676
2016-06-07,87.57,92.19696232431794,-0.050185626594093646
2016-06-08,89.04,92.54696232431795,-0.03789386746188683
2016-06-09,89.39,91.93696232431795,-0.02770335521129408
2016-06-10,88.78,91.86696232431794,-0.03360252963867505
2016-06-13,88.71,91.13696232431793,-0.02662983560590282
2016-06-14,87.98,90.69696232431794,-0.02995648646536264
2016-06-15,87.54,90.24696232431793,-0.02999505196185992
2016-06-16,87.09,90.73696232431794,-0.04019268698110845
2016-06-17,87.58,91.24696232431793,-0.04018722630222471
2016-06-20,88.09,90.80696232431794,-0.029920198350147142
2016-06-21,87.65,90.64696232431794,-0.03306191677549397
2016-06-22,87.49,91.69696232431794,-0.04587897153494103
2016-06-23,88.54,88.40696232431794,0.0015048325627795567
2016-06-24,85.25,85.64696232431794,-0.004634867525304287
2016-06-27,82.49,87.95696232431794,-0.06215496965618228
2016-06-28,84.8,89.43696232431795,-0.05184615179016605
2016-06-29,86.28,90.40696232431794,-0.04564872237951367
2016-06-30,87.25,89.50978894949016,-0.025246277262091943
2016-07-01,87.34,89.32978894949017,-0.02227464066455198
2016-07-05,87.16,89.60978894949015,-0.027338407758900285
2016-07-06,87.44,90.19978894949016,-0.030596401406610574
2016-07-07,88.03,92.85978894949015,-0.052011629620623556
2016-07-08,90.69,93.55978894949016,-0.03067331576645027
2016-07-11,91.39,94.22978894949016,-0.030136849303699087
2016-07-12,92.06,96.30978894949016,-0.04412624091325712
2016-07-13,94.14,96.86978894949016,-0.028179982418600313
2016-07-14,94.7,96.14978894949016,-0.015078441308402302
2016-07-15,93.98,96.28978894949016,-0.023987890872850248
2016-07-18,94.12,96.11978894949016,-0.020805174161805717
2016-07-19,93.95,96.28978894949016,-0.02429945038842607
2016-07-20,94.12,93.09978894949016,0.010958253096184256
2016-07-21,90.93,95.01978894949016,-0.04304144425814471
2016-07-22,92.85,94.44978894949016,-0.016937983316677396
2016-07-25,92.28,95.17978894949016,-0.03046643601015986
2016-07-26,93.01,93.79978894949016,-0.008419943779569117
2016-07-27,91.63,95.24978894949015,-0.03800311779598475
2016-07-28,93.08,95.21978894949017,-0.02247210346816908
2016-07-29,93.05,95.22978894949016,-0.022889780325422326
2016-08-01,93.06,93.46978894949017,-0.004384186100084286
2016-08-02,91.3,95.03978894949016,-0.039349718584473226
2016-08-03,92.87,94.83978894949016,-0.02076964712077989
2016-08-04,92.67,96.01978894949016,-0.03488644357729498
2016-08-05,93.85,96.02978894949015,-0.022699091327136878
2016-08-08,93.86,95.23978894949016,-0.014487526323918254
2016-08-09,93.07,94.60978894949015,-0.01627515468100471
2016-08-10,92.44,95.12978894949016,-0.028274938683174544
2016-08-11,92.96,94.06978894949016,-0.01179750653088052
2016-08-12,91.9,94.66978894949015,-0.029257369011015055
2016-08-15,92.5,95.05978894949016,-0.02692819937618729
2016-08-16,92.89,96.73978894949016,-0.03979530027195133
2016-08-17,94.57,97.99978894949015,-0.03499792179407546
2016-08-18,95.83,97.84978894949016,-0.02064173025996785
2016-08-19,95.68,97.49978894949015,-0.0186645424477061
2016-08-22,95.33,98.17978894949016,-0.029026228106441287
2016-08-23,96.01,97.64978894949016,-0.01679254985731038
2016-08-24,95.48,97.24978894949015,-0.018198383447488475
2016-08-25,95.08,97.28978894949016,-0.02271347253756928
2016-08-26,95.12,98.22978894949016,-0.03165830836803696
2016-08-29,96.06,98.01978894949016,-0.01999380911236248
2016-08-30,95.85,97.69978894949016,-0.018933397598703938
2016-08-31,95.53,97.45978894949016,-0.019800873470907088
2016-09-01,95.29,97.44978894949016,-0.022163095197770044
