date,PNC,dcf,Deviation
2014-12-24,92.58,100.23541743970316,-0.07637437579694117
2014-12-26,92.51,100.39541743970315,-0.07854359930759869
2014-12-29,92.67,100.14541743970315,-0.07464562663792429
2014-12-30,92.42,98.95541743970315,-0.06604405912071865
2014-12-31,91.23,98.93918063314712,-0.07791837959252657
2015-01-02,90.82,96.15918063314712,-0.05552439816970167
2015-01-05,88.04,93.87918063314712,-0.06219888790854444
2015-01-06,85.76,94.86918063314711,-0.09601833358687584
2015-01-07,86.75,96.53918063314711,-0.10140111578475486
2015-01-08,88.42,94.88918063314712,-0.0681761670822909
2015-01-09,86.77,94.2791806331471,-0.07964834423377454
2015-01-12,86.16,92.63918063314712,-0.06993996048826034
2015-01-13,84.52,91.11918063314711,-0.07242361692996258
2015-01-14,83.0,90.53918063314711,-0.08326981291883884
2015-01-15,82.42,92.55918063314711,-0.10954267922199046
2015-01-16,84.44,92.73918063314711,-0.08948947549986008
2015-01-20,84.62,92.89918063314711,-0.08912006087374502
2015-01-21,84.78,95.17918063314711,-0.10925898462216321
2015-01-22,87.06,94.39918063314711,-0.07774623237111067
2015-01-23,86.28,94.89918063314711,-0.090824605393237
2015-01-26,86.78,93.61918063314711,-0.0730531990014619
2015-01-27,85.5,91.76918063314712,-0.06831466283009047
2015-01-28,83.65,93.65918063314712,-0.10686812083432573
2015-01-29,85.54,92.65918063314712,-0.07683189711479443
2015-01-30,84.54,94.29918063314712,-0.10349168007210297
2015-02-02,86.18,95.72918063314711,-0.09975203558611268
2015-02-03,87.61,95.86918063314711,-0.08615052907098142
2015-02-04,87.75,96.93918063314712,-0.09479325669073169
2015-02-05,88.82,98.55918063314711,-0.09881556005825465
2015-02-06,90.44,97.62918063314712,-0.07363762131899165
2015-02-09,89.51,98.31918063314711,-0.08959778322417389
2015-02-10,90.2,97.90918063314712,-0.0787380773007631
2015-02-11,89.79,99.67918063314711,-0.09921009151893623
2015-02-12,91.56,100.49918063314712,-0.08894779615943216
2015-02-13,92.38,100.49918063314712,-0.08078852565758354
2015-02-17,92.38,99.42918063314711,-0.07089649726829894
2015-02-18,91.31,99.73918063314711,-0.08451223059622548
2015-02-19,91.62,100.38918063314712,-0.08735184984916244
2015-02-20,92.27,99.73918063314711,-0.07488712646055995
2015-02-23,91.62,100.45918063314711,-0.08798778347024028
2015-02-24,92.34,100.38918063314712,-0.0801797622251873
2015-02-25,92.27,100.2791806331471,-0.07986882803168505
2015-02-26,92.16,100.07918063314712,-0.07912915136841381
2015-02-27,91.96,101.06918063314711,-0.09012817335692969
2015-03-02,92.95,100.44918063314711,-0.07465646395399728
2015-03-03,92.33,100.18918063314712,-0.07844340659820659
2015-03-04,92.07,100.65918063314712,-0.08532933190118475
2015-03-05,92.54,101.84918063314711,-0.09140162518025607
2015-03-06,93.73,102.64918063314711,-0.08688993500126352
2015-03-09,94.53,100.99918063314712,-0.06405181302058982
2015-03-10,92.88,101.43918063314712,-0.08437746223622644
2015-03-11,93.32,104.74918063314712,-0.1091099764605743
2015-03-12,96.63,103.80918063314711,-0.06915747325390931
2015-03-13,95.69,104.07918063314712,-0.08060383048860531
2015-03-16,95.96,103.93918063314712,-0.07676778462695033
2015-03-17,95.82,104.14918063314711,-0.07997355891339797
2015-03-18,96.03,102.98918063314711,-0.06757195843645059
2015-03-19,94.87,104.08918063314711,-0.08857001829651512
2015-03-20,95.97,103.22918063314711,-0.0703210137736594
2015-03-23,95.11,102.56918063314711,-0.07272341055180997
2015-03-24,94.45,100.61918063314711,-0.06131217322907501
2015-03-25,92.5,100.60918063314712,-0.08060080185640073
2015-03-26,92.49,100.15918063314712,-0.07656992184507794
2015-03-27,92.04,101.96918063314712,-0.09737432988570505
2015-03-30,93.85,101.35918063314712,-0.07408485927214992
2015-03-31,93.24,100.3468809073724,-0.07082313713300747
2015-04-01,92.5,101.1368809073724,-0.08539793624130654
2015-04-02,93.29,100.3368809073724,-0.07023221016684622
2015-04-06,92.49,100.8668809073724,-0.08304887423915708
2015-04-07,93.02,100.6868809073724,-0.0761457782610786
2015-04-08,92.84,101.3568809073724,-0.0840286404941345
2015-04-09,93.51,101.3268809073724,-0.07714518435160522
2015-04-10,93.48,101.1668809073724,-0.07598218743553486
2015-04-13,93.32,101.4668809073724,-0.08029103520792735
2015-04-14,93.62,100.0468809073724,-0.06423869339137789
2015-04-15,92.2,99.6068809073724,-0.07436113690037427
2015-04-16,91.76,98.7768809073724,-0.07103768455649506
2015-04-17,90.93,99.2768809073724,-0.08407678435385402
2015-04-20,91.43,99.0468809073724,-0.07690177456971736
2015-04-21,91.2,99.2568809073724,-0.0811720138061881
2015-04-22,91.41,99.2468809073724,-0.07896349825529125
2015-04-23,91.4,98.8468809073724,-0.07533754063874532
2015-04-24,91.0,98.6668809073724,-0.07770470533643403
2015-04-27,90.82,99.2568809073724,-0.08500046374866244
2015-04-28,91.41,99.7068809073724,-0.08321272144778247
2015-04-29,91.86,99.5768809073724,-0.07749671246030221
2015-04-30,91.73,99.8468809073724,-0.08129328461349128
2015-05-01,92.0,101.1168809073724,-0.09016180904278359
2015-05-04,93.27,100.9568809073724,-0.07614023767656897
2015-05-05,93.11,100.5068809073724,-0.07359576618629127
2015-05-06,92.66,100.2168809073724,-0.07540526944115344
2015-05-07,92.37,101.4968809073724,-0.08992277226431944
2015-05-08,93.65,101.4968809073724,-0.07731154728324685
2015-05-11,93.65,101.7168809073724,-0.07930719891734028
2015-05-12,93.87,102.0368809073724,-0.08003851974646481
2015-05-13,94.19,102.8068809073724,-0.08381618848193728
2015-05-14,94.96,101.5868809073724,-0.06523362906884445
2015-05-15,93.74,102.4768809073724,-0.08525709242916524
2015-05-18,94.63,103.4068809073724,-0.0848771457987827
2015-05-19,95.56,102.8868809073724,-0.0712129752866032
2015-05-20,95.04,102.8068809073724,-0.07554825940464283
2015-05-21,94.96,103.06688090737241,-0.0786565076579564
2015-05-22,95.22,102.4568809073724,-0.0706334298222
2015-05-26,94.61,103.7368809073724,-0.08798106158138563
2015-05-27,95.89,103.8468809073724,-0.07662127969418397
2015-05-28,96.0,103.5368809073724,-0.07279416611086786
2015-05-29,95.69,102.4668809073724,-0.0661372811132852
2015-06-01,94.62,102.4868809073724,-0.07675988221831509
2015-06-02,94.64,103.8668809073724,-0.08883371510501847
2015-06-03,96.02,102.7968809073724,-0.06592496627868383
2015-06-04,94.95,104.3568809073724,-0.0901414533050483
2015-06-05,96.51,104.1368809073724,-0.07323899891102315
2015-06-08,96.29,105.4168809073724,-0.08657893146536932
2015-06-09,97.57,107.0268809073724,-0.08835986648585015
2015-06-10,99.18,106.6268809073724,-0.06984055844080772
2015-06-11,98.78,106.2668809073724,-0.07045356787970791
2015-06-12,98.42,105.67688090737241,-0.06867046836604862
2015-06-15,97.83,106.3868809073724,-0.08043173025086248
2015-06-16,98.54,105.3068809073724,-0.06425867758180515
2015-06-17,97.46,105.7368809073724,-0.07827808836751216
2015-06-18,97.89,104.9768809073724,-0.06750896812818807
2015-06-19,97.13,106.0568809073724,-0.08417069058601612
2015-06-22,98.21,106.8468809073724,-0.08083418845759172
2015-06-23,99.0,105.7368809073724,-0.0637136337818971
2015-06-24,97.89,105.2468809073724,-0.06990117753558112
2015-06-25,97.4,105.4668809073724,-0.07648733742735059
2015-06-26,97.62,103.5068809073724,-0.05687429527164023
2015-06-29,95.66,103.4968809073724,-0.0757209380482321
2015-06-30,95.65,105.4219165085389,-0.09269340600298603
2015-07-01,97.05,104.8419165085389,-0.07432062259091088
2015-07-02,96.47,104.5519165085389,-0.07730051039168506
2015-07-06,96.18,104.0719165085389,-0.07583137481561975
2015-07-07,95.7,102.5119165085389,-0.06644999664962359
2015-07-08,94.14,103.2719165085389,-0.08842594208836851
2015-07-09,94.9,104.6719165085389,-0.09335757703205638
2015-07-10,96.3,105.3019165085389,-0.08548673003315121
2015-07-13,96.93,105.8719165085389,-0.08445975857835442
2015-07-14,97.5,106.6919165085389,-0.08615382316994213
2015-07-15,98.32,107.5919165085389,-0.08617670183245651
2015-07-16,99.22,107.1819165085389,-0.07428414016001106
2015-07-17,98.81,107.9019165085389,-0.08426093625333708
2015-07-20,99.53,107.5719165085389,-0.07475851290518332
2015-07-21,99.2,108.1619165085389,-0.08285648773458432
2015-07-22,99.79,107.3919165085389,-0.07078667329616428
2015-07-23,99.02,106.7119165085389,-0.07208113920363723
2015-07-24,98.34,105.8819165085389,-0.0712295050678523
2015-07-27,97.51,106.5119165085389,-0.08451558101310874
2015-07-28,98.14,106.9219165085389,-0.08213392347711579
2015-07-29,98.55,107.0419165085389,-0.07933262768012461
2015-07-30,98.67,106.5519165085389,-0.07397254565484279
2015-07-31,98.18,106.1919165085389,-0.07544751777687941
2015-08-03,97.82,106.2919165085389,-0.07970424080045935
2015-08-04,97.92,106.9519165085389,-0.0844483839410003
2015-08-05,98.58,106.9119165085389,-0.07793253344096063
2015-08-06,98.54,106.1719165085389,-0.07188262922545152
2015-08-07,97.8,108.2319165085389,-0.0963848451091216
2015-08-10,99.86,106.2919165085389,-0.06051181237307168
2015-08-11,97.92,104.4419165085389,-0.062445392870645766
2015-08-12,96.07,104.7719165085389,-0.08305581112310467
2015-08-13,96.4,105.9619165085389,-0.09023918048677759
2015-08-14,97.59,106.4219165085389,-0.08298963971232609
2015-08-17,98.05,107.3719165085389,-0.08681894495007514
2015-08-18,99.0,106.3419165085389,-0.06904066382844787
2015-08-19,97.97,103.4519165085389,-0.05298999471011656
2015-08-20,95.08,100.6519165085389,-0.05535827534954296
2015-08-21,92.28,97.2019165085389,-0.05063600271818225
2015-08-24,88.83,94.2219165085389,-0.05722571465684689
2015-08-25,85.85,97.4019165085389,-0.11860050523262744
2015-08-26,89.03,99.7019165085389,-0.10703822837372345
2015-08-27,91.33,99.6019165085389,-0.08304977251948509
2015-08-28,91.23,99.49191650853889,-0.08304108311985137
2015-08-31,91.12,95.5619165085389,-0.04648207853954023
2015-09-01,87.19,97.3119165085389,-0.10401517996668708
2015-09-02,88.94,97.9219165085389,-0.09172529326216439
2015-09-03,89.55,96.0319165085389,-0.0674975231590067
2015-09-04,87.66,99.3519165085389,-0.11768184167372386
2015-09-08,90.98,98.3319165085389,-0.07476632989148002
2015-09-09,89.96,98.9019165085389,-0.09041196393567252
2015-09-10,90.53,98.7219165085389,-0.0829797151256716
2015-09-11,90.35,99.0319165085389,-0.08766786319630926
2015-09-14,90.66,100.3419165085389,-0.09648925240245931
2015-09-15,91.97,100.1419165085389,-0.08160335645106309
2015-09-16,91.77,98.1919165085389,-0.06540168210262443
2015-09-17,89.82,95.8019165085389,-0.06244046806731396
2015-09-18,87.43,97.24191650853889,-0.10090213007759152
2015-09-21,88.87,96.1619165085389,-0.07582956718516931
2015-09-22,87.79,96.3219165085389,-0.08857710496014215
2015-09-23,87.95,96.1719165085389,-0.08549186505822504
2015-09-24,87.8,97.6619165085389,-0.10098016566853507
2015-09-25,89.29,95.7219165085389,-0.06719377069686161
2015-09-28,87.35,96.2219165085389,-0.09220265850505682
2015-09-29,87.85,97.5719165085389,-0.09963847033473106
2015-09-30,89.2,96.3647619047619,-0.07435043436150335
2015-10-01,89.06,95.4647619047619,-0.06709032502643697
2015-10-02,88.16,97.8947619047619,-0.09944109077289032
2015-10-05,90.59,97.2547619047619,-0.06852890053125071
2015-10-06,89.95,97.8647619047619,-0.08087448179217183
2015-10-07,90.56,98.2747619047619,-0.07850196485073424
2015-10-08,90.97,97.12476190476191,-0.06336964728723982
2015-10-09,89.82,97.01476190476191,-0.07416151690218975
2015-10-12,89.71,95.9347619047619,-0.06488536356551822
2015-10-13,88.63,93.5047619047619,-0.05213383581177433
2015-10-14,86.2,94.5247619047619,-0.08806964161570152
2015-10-15,87.22,94.9147619047619,-0.08107023344253739
2015-10-16,87.61,94.01476190476191,-0.0681250664789218
2015-10-19,86.71,95.3247619047619,-0.09037276078768319
2015-10-20,88.02,94.8847619047619,-0.07234841261078606
2015-10-21,87.58,96.78476190476191,-0.09510548689286002
2015-10-22,89.48,98.5447619047619,-0.09198623782279258
2015-10-23,91.24,97.62476190476191,-0.0654010496946521
2015-10-26,90.32,96.9347619047619,-0.06823931657521265
2015-10-27,89.63,100.2247619047619,-0.105710023185982
2015-10-28,92.92,99.45476190476191,-0.06570587249527182
2015-10-29,92.15,97.56476190476191,-0.05549915562800778
2015-10-30,90.26,99.23476190476191,-0.09043969807047259
2015-11-02,91.93,99.06476190476191,-0.07202118864042761
2015-11-03,91.76,99.5247619047619,-0.07801839216849593
2015-11-04,92.22,99.9447619047619,-0.07729031274418252
2015-11-05,92.64,102.5047619047619,-0.0962371086128403
2015-11-06,95.2,101.9347619047619,-0.06606933472856114
2015-11-09,94.63,102.6047619047619,-0.07772311690722611
2015-11-10,95.3,102.4147619047619,-0.06947008197292992
2015-11-11,95.11,100.56476190476191,-0.05424128493366043
2015-11-12,93.26,99.62476190476191,-0.0638873487180468
2015-11-13,92.32,100.6447619047619,-0.08271430869536422
2015-11-16,93.34,100.5447619047619,-0.07165725760618336
2015-11-17,93.24,102.4147619047619,-0.08958436981275952
2015-11-18,95.11,102.4047619047619,-0.07123459660544051
2015-11-19,95.1,102.6847619047619,-0.07386453222530354
2015-11-20,95.38,102.20476190476191,-0.06677538088803991
2015-11-23,94.9,102.45476190476191,-0.0737375380539611
2015-11-24,95.15,102.0247619047619,-0.06738326830087926
2015-11-25,94.72,102.78476190476191,-0.07846262184500208
2015-11-27,95.48,102.81476190476191,-0.07133957973424232
2015-11-30,95.51,103.6547619047619,-0.07857585850465132
2015-12-01,96.35,102.5247619047619,-0.06022702993934104
2015-12-02,95.22,101.1547619047619,-0.0586701188654819
2015-12-03,93.85,104.4947619047619,-0.10186885649314847
2015-12-04,97.19,103.7947619047619,-0.06363290192642068
2015-12-07,96.49,102.1647619047619,-0.0555451977664464
2015-12-08,94.86,100.8647619047619,-0.05953280205461342
2015-12-09,93.56,101.6547619047619,-0.07962993324745282
2015-12-10,94.35,99.67476190476191,-0.053421365679806265
2015-12-11,92.37,100.0747619047619,-0.0769900598124259
2015-12-14,92.77,102.1447619047619,-0.09177917428113236
2015-12-15,94.84,104.3047619047619,-0.0907414170927684
2015-12-16,97.0,102.98476190476191,-0.058113081916880915
2015-12-17,95.68,101.0547619047619,-0.05318662677002084
2015-12-18,93.75,101.76476190476191,-0.07875773258588914
2015-12-21,94.46,101.87476190476191,-0.07278310904612117
2015-12-22,94.57,103.4747619047619,-0.08605733167047869
2015-12-23,96.17,103.5447619047619,-0.07122293556042003
2015-12-24,96.24,103.2447619047619,-0.067846172295147
2015-12-28,95.94,104.2547619047619,-0.07975426496448723
2015-12-29,96.95,103.4047619047619,-0.06242228874050182
2015-12-30,96.1,102.6147619047619,-0.06348757024655327
2015-12-31,95.31,100.96230326295586,-0.05598429394220983
2016-01-04,93.16,101.09230326295585,-0.07846594653524486
2016-01-05,93.29,99.40230326295585,-0.061490559698466396
2016-01-06,91.6,97.08230326295586,-0.05647067569159925
2016-01-07,89.28,95.76230326295585,-0.06769159723692053
2016-01-08,87.96,96.08230326295586,-0.08453485175856923
2016-01-11,88.28,96.80230326295586,-0.08803822817940288
2016-01-12,89.0,94.21230326295586,-0.05532508050894158
2016-01-13,86.41,94.67230326295585,-0.08727265502358172
2016-01-14,86.87,94.13230326295586,-0.07714995821008241
2016-01-15,86.33,93.13230326295586,-0.07303913920983773
2016-01-19,85.33,91.97230326295585,-0.07222069065689263
2016-01-20,84.17,91.93230326295586,-0.08443499169985091
2016-01-21,84.13,93.54230326295585,-0.10062082004221151
2016-01-22,85.74,90.53230326295585,-0.05293473257867254
2016-01-25,82.73,92.25230326295585,-0.10322022243513518
2016-01-26,84.45,92.85230326295586,-0.09049105910879451
2016-01-27,85.05,92.71230326295586,-0.08264602424150336
2016-01-28,84.91,94.45230326295585,-0.10102774557429284
2016-01-29,86.65,93.89230326295585,-0.07713415276088142
2016-02-01,86.09,91.60230326295586,-0.06017647009521254
2016-02-02,83.8,91.65230326295585,-0.08567491468738253
2016-02-03,83.85,92.69230326295586,-0.09539414764429166
2016-02-04,84.89,91.37230326295585,-0.07094385313130114
2016-02-05,83.57,89.57230326295586,-0.06701070581310165
2016-02-08,81.77,90.00230326295585,-0.09146769543112565
2016-02-09,82.2,89.31230326295585,-0.07963408179067555
2016-02-10,81.51,85.97230326295585,-0.05190396317878554
2016-02-11,78.17,88.73230326295585,-0.1190356034335629
2016-02-12,80.93,91.07230326295586,-0.11136539759702424
2016-02-16,83.27,91.86230326295585,-0.0935345942541892
2016-02-17,84.06,90.38230326295586,-0.06995067656731335
2016-02-18,82.58,90.62230326295585,-0.08874529749723703
2016-02-19,82.82,92.25230326295585,-0.10224463703708331
2016-02-22,84.45,90.61230326295585,-0.06800735707018635
2016-02-23,82.81,90.10230326295586,-0.08093359435744829
2016-02-24,82.3,90.74230326295586,-0.09303602574966052
2016-02-25,82.94,91.77230326295586,-0.09624149061235387
2016-02-26,83.97,89.11230326295585,-0.05770587309119091
2016-02-29,81.31,92.28230326295585,-0.11889932170083117
2016-03-01,84.48,93.44230326295586,-0.09591269639121647
2016-03-02,85.64,94.38230326295586,-0.09262650900348524
2016-03-03,86.58,95.10230326295586,-0.08961195439601366
2016-03-04,87.3,94.76230326295585,-0.07874759272417342
2016-03-07,86.96,92.87230326295585,-0.0636605646165137
2016-03-08,85.07,92.42230326295585,-0.079551179784358
2016-03-09,84.62,92.94230326295586,-0.08954268369495944
2016-03-10,85.14,94.20230326295585,-0.09620044254819737
2016-03-11,86.4,93.62230326295585,-0.07714297780808332
2016-03-14,85.82,93.59230326295585,-0.08304425676029026
2016-03-15,85.79,92.49230326295586,-0.07246336210161386
2016-03-16,84.69,93.00230326295585,-0.08937739143355994
2016-03-17,85.2,93.96230326295586,-0.09325338948359252
2016-03-18,86.16,94.00230326295585,-0.08342671392868228
2016-03-21,86.2,93.65230326295585,-0.07957415891877595
2016-03-22,85.85,93.15230326295585,-0.07839101135634274
2016-03-23,85.35,92.60230326295586,-0.07831666176123109
2016-03-24,84.8,92.68230326295586,-0.08504647581526315
2016-03-28,84.88,92.27230326295586,-0.0801139995594281
2016-03-29,84.47,93.15230326295585,-0.09320545986336948
2016-03-30,85.35,92.37230326295585,-0.07602174044491994
2016-03-31,84.57,92.90538461538462,-0.0897190690280435
2016-04-01,85.29,92.93538461538462,-0.0822655939610647
2016-04-04,85.32,90.55538461538461,-0.05781417237219899
2016-04-05,82.94,91.41538461538461,-0.09271289128239646
2016-04-06,83.8,89.08538461538461,-0.059329424666050734
2016-04-07,81.47,89.43538461538462,-0.08906301068240075
2016-04-08,81.82,89.53538461538461,-0.0861713460943676
2016-04-11,81.92,90.47538461538461,-0.09456035640803273
2016-04-12,82.86,92.78538461538461,-0.10697142288656203
2016-04-13,85.17,92.30538461538461,-0.07730193254831363
2016-04-14,84.69,91.77538461538461,-0.0772035404164012
2016-04-15,84.16,92.62538461538462,-0.09139378638519102
2016-04-18,85.01,93.88538461538461,-0.09453425207495214
2016-04-19,86.27,95.35538461538462,-0.09527919846404553
2016-04-20,87.74,95.12538461538462,-0.07763842054616188
2016-04-21,87.51,95.70538461538462,-0.08563138477860743
2016-04-22,88.09,95.32538461538462,-0.07590197138545707
2016-04-25,87.71,96.49538461538461,-0.09104460954688942
2016-04-26,88.88,96.60538461538462,-0.07996846807392499
2016-04-27,88.99,95.80538461538461,-0.07113780339951992
2016-04-28,88.19,95.39538461538461,-0.0755317947973616
2016-04-29,87.78,95.52538461538461,-0.08108195163589216
2016-05-02,87.91,94.48538461538462,-0.06959155262108108
2016-05-03,86.87,92.98538461538462,-0.06576715943779421
2016-05-04,85.37,92.96538461538462,-0.08170121219643378
2016-05-05,85.35,93.22538461538461,-0.08447682621933617
2016-05-06,85.61,92.60538461538462,-0.07553971774361024
2016-05-09,84.99,94.20538461538462,-0.09782227048919312
2016-05-10,86.59,93.95538461538462,-0.07839236298734253
2016-05-11,86.34,93.79538461538462,-0.07948562337001985
2016-05-12,86.18,92.35538461538462,-0.06686545284936118
2016-05-13,84.74,93.06538461538462,-0.08945737074843996
2016-05-16,85.45,92.84538461538462,-0.0796526897488794
2016-05-17,85.23,95.99538461538461,-0.11214481465455062
2016-05-18,88.38,95.49538461538461,-0.07451024616574298
2016-05-19,87.88,95.80538461538461,-0.08272379101865157
2016-05-20,88.19,95.43538461538462,-0.07591926877629651
2016-05-23,87.82,96.64538461538461,-0.09131718654239529
2016-05-24,89.03,97.84538461538462,-0.09009504791704337
2016-05-25,90.23,97.10538461538462,-0.07080333024390628
2016-05-26,89.49,97.85538461538462,-0.08548721818696359
2016-05-27,90.24,97.35538461538462,-0.07308670849070031
2016-05-31,89.74,97.35538461538462,-0.07822253124950629
2016-06-01,89.74,97.62538461538462,-0.0807718673421951
2016-06-02,90.01,96.18538461538462,-0.06420294143520922
2016-06-03,88.57,97.54538461538462,-0.09201239659645621
2016-06-06,89.93,96.71538461538462,-0.0701582756700867
2016-06-07,89.1,97.11538461538461,-0.08253465346534661
2016-06-08,89.5,95.94538461538461,-0.06717764112596103
2016-06-09,88.33,94.61538461538461,-0.06643089430894311
2016-06-10,87.0,93.95538461538462,-0.07402858967431347
2016-06-13,86.34,92.02538461538461,-0.06178061237284016
2016-06-14,84.41,91.83538461538461,-0.08085537667733234
2016-06-15,84.22,91.48538461538462,-0.07941579571348101
2016-06-16,83.87,91.29538461538462,-0.0813336254254996
2016-06-17,83.68,91.63538461538461,-0.08681564058224056
2016-06-20,84.02,92.14538461538461,-0.08818004992111128
2016-06-21,84.53,92.37538461538462,-0.08492938511758041
2016-06-22,84.76,94.28538461538461,-0.10102715976862386
2016-06-23,86.67,88.69538461538461,-0.022835287587594455
2016-06-24,81.08,85.49538461538461,-0.051644713164903155
2016-06-27,77.88,86.58538461538461,-0.10054103996943886
2016-06-28,78.97,87.95538461538462,-0.10215843696979243
2016-06-29,80.34,89.00538461538461,-0.09735798179885391
2016-06-30,81.39,89.2389108910891,-0.08795390724420926
2016-07-01,80.93,87.13891089108911,-0.07125302379380594
2016-07-05,78.83,87.68891089108911,-0.10102658136662235
2016-07-06,79.38,87.79891089108911,-0.09588855722290701
2016-07-07,79.49,88.9289108910891,-0.10613995827126355
2016-07-08,80.62,89.36891089108912,-0.09789658175146743
2016-07-11,81.06,90.6489108910891,-0.10578076224886779
2016-07-12,82.34,90.4089108910891,-0.08924906639799368
2016-07-13,82.1,91.16891089108911,-0.09947372193491366
2016-07-14,82.86,90.36891089108912,-0.08309174933112462
2016-07-15,82.06,90.3989108910891,-0.09224570084849426
2016-07-18,82.09,90.6789108910891,-0.09471784350613677
2016-07-19,82.37,90.9089108910891,-0.0939282057984272
2016-07-20,82.6,90.75891089108912,-0.08989652708459483
2016-07-21,82.45,91.13891089108911,-0.09533700596304406
2016-07-22,82.83,91.0689108910891,-0.0904689735550056
2016-07-25,82.76,90.99891089108911,-0.09053856590602216
2016-07-26,82.69,90.9289108910891,-0.09060826540589861
2016-07-27,82.62,91.32891089108911,-0.09535765625711434
2016-07-28,83.02,90.9589108910891,-0.08728018853034503
2016-07-29,82.65,90.72891089108911,-0.08904450424613852
2016-08-01,82.42,89.96891089108911,-0.08390577163068424
2016-08-02,81.66,92.1589108910891,-0.11392182035979614
2016-08-03,83.85,92.18891089108911,-0.09045459817765511
2016-08-04,83.88,94.74891089108911,-0.1147127791641066
2016-08-05,86.44,94.79891089108911,-0.08817517851752898
2016-08-08,86.49,94.55891089108911,-0.08533210476993236
2016-08-09,86.25,93.69891089108911,-0.07949837218222688
2016-08-10,85.39,93.80891089108911,-0.0897453217516122
2016-08-11,85.5,93.30891089108911,-0.08368880117145228
2016-08-12,85.0,93.93891089108911,-0.09515663750299064
2016-08-15,85.63,93.97891089108911,-0.08883813200138657
2016-08-16,85.67,94.08891089108911,-0.0894782478759295
2016-08-17,85.78,93.7689108910891,-0.08519786371805127
2016-08-18,85.46,93.72891089108911,-0.0882215616555857
2016-08-19,85.42,93.83891089108911,-0.08971663045898126
2016-08-22,85.53,94.0189108910891,-0.09028939827778482
2016-08-23,85.71,93.97891089108911,-0.08798687719069065
2016-08-24,85.67,94.1789108910891,-0.09034836791571121
2016-08-25,85.87,94.99891089108911,-0.09609490051475311
2016-08-26,86.69,96.22891089108911,-0.09912728724411268
2016-08-29,87.92,97.1789108910891,-0.09527695676138825
2016-08-30,88.87,98.4089108910891,-0.09693137343676106
2016-08-31,90.1,98.29891089108911,-0.08340795250695243
2016-09-01,89.99,98.8489108910891,-0.0896207232960794
2016-09-02,90.54,97.7889108910891,-0.07412814832514558
2016-09-06,89.48,98.72891089108911,-0.09367986345247814
2016-09-07,90.42,99.02891089108911,-0.08693330880470951
2016-09-08,90.72,98.22891089108911,-0.0764429822439403
2016-09-09,89.92,99.2089108910891,-0.09362980409377142
2016-09-12,90.9,98.22891089108911,-0.07461052784363054
2016-09-13,89.92,97.5989108910891,-0.07867824365025977
2016-09-14,89.29,98.6289108910891,-0.09468735694954178
2016-09-15,90.32,97.69891089108911,-0.07552705371828394
2016-09-16,89.39,98.41891089108911,-0.09173959363440376
2016-09-19,90.11,98.66891089108911,-0.08674374545936203
2016-09-20,90.36,99.04891089108911,-0.0877234369658354
2016-09-21,90.74,98.30891089108911,-0.07699109696652306
2016-09-22,90.0,97.71891089108911,-0.07899096316875742
2016-09-23,89.41,96.07891089108911,-0.06941076693353343
2016-09-26,87.77,96.85891089108911,-0.0938366001379981
2016-09-27,88.55,97.71891089108911,-0.09382944209548305
2016-09-28,89.41,97.29891089108911,-0.08107912841819487
2016-09-29,88.99,98.3989108910891,-0.09562007146098572
2016-09-30,90.09,98.42589641434263,-0.08469210561467566
2016-10-03,89.4,99.52589641434263,-0.10174132340578834
2016-10-04,90.5,100.54589641434264,-0.09991353971269201
2016-10-05,91.52,100.84589641434263,-0.09247670699485477
2016-10-06,91.82,100.44589641434263,-0.08587604593382814
2016-10-07,91.42,100.71589641434262,-0.09229820460614824
2016-10-10,91.69,99.53589641434263,-0.07882479283335286
2016-10-11,90.51,99.40589641434264,-0.08949063119216638
2016-10-12,90.38,96.96589641434262,-0.06791971876587
2016-10-13,87.94,97.05589641434263,-0.09392418957654913
2016-10-14,88.03,97.23589641434263,-0.09467590420634753
2016-10-17,88.21,98.88589641434262,-0.10796177009519603
2016-10-18,89.86,100.62589641434263,-0.10698932181446019
2016-10-19,91.6,102.32589641434262,-0.1048209377117093
2016-10-20,93.3,101.94589641434263,-0.0848086751741608
2016-10-21,92.92,102.04589641434264,-0.0894293326337029
2016-10-24,93.02,102.16589641434263,-0.08952005253544348
2016-10-25,93.14,103.30589641434263,-0.09840577127920092
2016-10-26,94.28,104.45589641434263,-0.09741811389926858
2016-10-27,95.43,104.12589641434263,-0.08351329221445081
2016-10-28,95.1,104.62589641434263,-0.09104721432080154
2016-10-31,95.6,104.59589641434263,-0.08600620791762803
2016-11-01,95.57,103.79589641434264,-0.07925069004178842
2016-11-02,94.77,103.92589641434263,-0.0881002399809856
2016-11-03,94.9,103.67589641434263,-0.08464741292681566
2016-11-04,94.65,105.42589641434263,-0.10221299302015341
2016-11-07,96.4,105.66589641434263,-0.0876905106450685
2016-11-08,96.64,110.27589641434263,-0.12365255561476551
2016-11-09,101.25,115.00589641434263,-0.11961035775750972
2016-11-10,105.98,114.95589641434263,-0.0780812180524455
2016-11-11,105.93,117.12589641434263,-0.09558856544189176
2016-11-14,108.1,117.80589641434263,-0.08238888468031691
2016-11-15,108.78,116.53589641434263,-0.06655371137118637
2016-11-16,107.51,119.62589641434263,-0.10128155171667319
2016-11-17,110.6,120.26589641434263,-0.08037105033534597
2016-11-18,111.24,119.73589641434263,-0.0709552996951126
2016-11-21,110.71,119.78589641434263,-0.07576765450707879
