date,IVZ,dcf,Deviation
2009-12-30,23.5,25.476227673768022,-0.07757144028834673
2009-12-31,23.49,24.979767591994836,-0.05963896927817125
2010-01-04,23.34,25.109767591994835,-0.07048124143367418
2010-01-05,23.47,24.619767591994837,-0.04670099291955487
2010-01-06,22.98,24.689767591994837,-0.06925004804618717
2010-01-07,23.05,24.559767591994834,-0.06147320353662211
2010-01-08,22.92,25.269767591994835,-0.0929873052231478
2010-01-11,23.63,24.929767591994835,-0.05213717244649341
2010-01-12,23.29,25.019767591994835,-0.06913603756048803
2010-01-13,23.38,24.639767591994836,-0.0511274137343779
2010-01-14,23.0,24.349767591994837,-0.05543246303667326
2010-01-15,22.71,24.669767591994834,-0.07944005085117878
2010-01-19,23.03,24.049767591994836,-0.04240238863407031
2010-01-20,22.41,23.089767591994836,-0.029440209360552805
2010-01-21,21.45,22.469767591994835,-0.04538398485074413
2010-01-22,20.83,22.809767591994834,-0.08679472879371386
2010-01-25,21.17,21.969767591994835,-0.036403097513250215
2010-01-26,20.33,23.329767591994834,-0.1285811176714915
2010-01-27,21.69,21.849767591994837,-0.007312095715533817
2010-01-28,20.21,20.939767591994837,-0.03485079711552397
2010-01-29,19.3,21.689767591994837,-0.11017949278888728
2010-02-01,20.05,21.879767591994835,-0.08362829195060972
2010-02-02,20.24,21.209767591994837,-0.04572268827504056
2010-02-03,19.57,20.229767591994836,-0.0326137010222457
2010-02-04,18.59,20.219767591994835,-0.08060268668172388
2010-02-05,18.58,19.959767591994837,-0.06912743776376506
2010-02-08,18.32,20.249767591994836,-0.09529825876903963
2010-02-09,18.61,20.389767591994836,-0.08728729172438365
2010-02-10,18.75,20.149767591994834,-0.06946817553126217
2010-02-11,18.51,20.079767591994834,-0.0781765817160478
2010-02-12,18.44,20.779767591994837,-0.11259835229804027
2010-02-16,19.14,20.799767591994836,-0.07979741045922206
2010-02-17,19.16,21.129767591994835,-0.09322239742670413
2010-02-18,19.49,21.179767591994835,-0.07978215930157351
2010-02-19,19.54,21.259767591994834,-0.08089305701734939
2010-02-22,19.62,20.689767591994837,-0.0517051526672897
2010-02-23,19.05,21.189767591994837,-0.10098117323397204
2010-02-24,19.55,21.389767591994836,-0.08601157465045917
2010-02-25,19.75,21.239767591994834,-0.07014048461416877
2010-02-26,19.6,21.719767591994835,-0.09759623729933953
2010-03-01,20.08,21.969767591994835,-0.08601673113207686
2010-03-02,20.33,22.139767591994836,-0.08174284506261953
2010-03-03,20.5,22.549767591994836,-0.09089972141098712
2010-03-04,20.91,22.999767591994836,-0.090860378638008
2010-03-05,21.36,22.719767591994835,-0.05984953791842218
2010-03-08,21.08,21.629767591994835,-0.025417175180296625
2010-03-09,19.99,21.609767591994835,-0.07495534531314751
2010-03-10,19.97,21.549767591994836,-0.07330787143067286
2010-03-11,19.91,22.009767591994834,-0.09540162490214299
2010-03-12,20.37,21.949767591994835,-0.07197195074498108
2010-03-15,20.31,22.329767591994834,-0.09045179640467538
2010-03-16,20.69,23.049767591994836,-0.10237706660497436
2010-03-17,21.41,22.809767591994834,-0.061367025610821524
2010-03-18,21.17,22.089767591994836,-0.041637721545252915
2010-03-19,20.45,22.299767591994836,-0.08295008386808778
2010-03-22,20.66,22.419767591994834,-0.07849178564291515
2010-03-23,20.78,22.209767591994837,-0.06437562149502962
2010-03-24,20.57,22.239767591994834,-0.0750802626460838
2010-03-25,20.6,22.709767591994837,-0.092901329062413
2010-03-26,21.07,23.109767591994835,-0.08826430572592192
2010-03-29,21.47,23.349767591994837,-0.08050476667867534
2010-03-30,21.71,23.549767591994836,-0.07812253708271066
2010-03-31,21.91,23.374699806326664,-0.06266175901562698
2010-04-01,22.09,23.434699806326662,-0.05738071396005828
2010-04-05,22.15,23.944699806326664,-0.07495186078100136
2010-04-06,22.66,23.51469980632666,-0.036347468322632026
2010-04-07,22.23,23.35469980632666,-0.048157322322849305
2010-04-08,22.07,23.784699806326664,-0.07209255615118415
2010-04-09,22.5,23.394699806326663,-0.03824369680882622
2010-04-12,22.11,23.484699806326663,-0.05853597523764498
2010-04-13,22.2,23.944699806326664,-0.0728637159972112
2010-04-14,22.66,23.964699806326664,-0.05444256831384231
2010-04-15,22.68,23.08469980632666,-0.017531083779384837
2010-04-16,21.8,23.35469980632666,-0.06656903403680237
2010-04-19,22.07,23.81469980632666,-0.07326146541906697
2010-04-20,22.53,23.324699806326663,-0.03407116974389124
2010-04-21,22.04,23.31469980632666,-0.054673652970679054
2010-04-22,22.03,23.464699806326664,-0.06114290053435212
2010-04-23,22.18,22.864699806326662,-0.02994571597818252
2010-04-26,21.58,22.01469980632666,-0.019745888435950265
2010-04-27,20.73,22.894699806326663,-0.09455025943290485
2010-04-28,21.61,24.944699806326664,-0.13368370163672572
2010-04-29,23.66,24.274699806326662,-0.02532265326578642
2010-04-30,22.99,24.684699806326662,-0.06865385520679146
2010-05-03,23.4,23.794699806326662,-0.016587719514818966
2010-05-04,22.51,22.824699806326663,-0.013787686541201771
2010-05-05,21.54,22.15469980632666,-0.027745797131095595
2010-05-06,20.87,21.394699806326663,-0.02452475664891085
2010-05-07,20.11,22.804699806326663,-0.11816423058456915
2010-05-10,21.52,22.47469980632666,-0.04247886799617728
2010-05-11,21.19,23.124699806326664,-0.08366378039629085
2010-05-12,21.84,23.10469980632666,-0.05473777270113478
2010-05-13,21.82,22.10469980632666,-0.012879605188991339
2010-05-14,20.82,21.784699806326664,-0.044283364696469096
2010-05-17,20.5,21.134699806326662,-0.03003117206030359
2010-05-18,19.85,21.234699806326663,-0.06520929511393914
2010-05-19,19.95,19.864699806326662,0.004294059034618325
2010-05-20,18.58,20.454699806326662,-0.09165129892284296
2010-05-21,19.17,19.76469980632666,-0.030088987546185608
2010-05-24,18.48,19.884699806326662,-0.07064224353438475
2010-05-25,18.6,19.694699806326664,-0.055583472563263125
2010-05-26,18.41,20.304699806326663,-0.09331336214762953
2010-05-27,19.02,19.844699806326663,-0.041557686151732165
2010-05-28,18.56,19.42469980632666,-0.044515478486057636
2010-06-01,18.14,20.134699806326662,-0.09906776984576116
2010-06-02,18.85,20.004699806326663,-0.05772142634009825
2010-06-03,18.72,19.124699806326664,-0.021161106340230496
2010-06-04,17.84,18.414699806326663,-0.03120875237560028
2010-06-07,17.13,19.134699806326662,-0.10476776885017203
2010-06-08,17.85,18.934699806326662,-0.05728634820839518
2010-06-09,17.65,19.754699806326663,-0.10654172561268738
2010-06-10,18.47,20.184699806326662,-0.08495047351604457
2010-06-11,18.9,20.204699806326662,-0.06457407528114445
2010-06-14,18.92,20.83469980632666,-0.09189956294667811
2010-06-15,19.55,20.754699806326663,-0.05804467506484645
2010-06-16,19.47,20.42469980632666,-0.04674241557425185
2010-06-17,19.14,20.49469980632666,-0.06610000727644072
2010-06-18,19.21,20.58469980632666,-0.06678260160510818
2010-06-21,19.3,20.134699806326662,-0.04145578599907329
2010-06-22,18.85,20.004699806326663,-0.05772142634009825
2010-06-23,18.72,19.184699806326662,-0.024222417396044804
2010-06-24,17.9,19.76469980632666,-0.09434495968058032
2010-06-25,18.48,19.714699806326664,-0.06262838483244038
2010-06-28,18.43,18.56469980632666,-0.00725569536442261
2010-06-29,17.28,18.114699806326662,-0.046078588949905575
2010-06-30,16.83,16.96,-0.007665094339622813
2010-07-01,16.96,16.63,0.0198436560432953
2010-07-02,16.63,16.92,-0.017139479905437516
2010-07-06,16.92,17.61,-0.03918228279386704
2010-07-07,17.61,17.88,-0.015100671140939603
2010-07-08,17.88,18.56,-0.03663793103448276
2010-07-09,18.56,18.25,0.01698630136986301
2010-07-12,18.25,19.43,-0.06073082861554291
2010-07-13,19.43,19.26,0.008826583592938642
2010-07-14,19.26,19.2,0.0031250000000000444
2010-07-15,19.2,18.14,0.058434399117971214
2010-07-16,18.14,18.25,-0.0060273972602739034
2010-07-19,18.25,18.7,-0.024064171122994638
2010-07-20,18.7,18.3,0.021857923497267784
2010-07-21,18.3,19.26,-0.049844236760124616
2010-07-22,19.26,19.45,-0.009768637532133528
2010-07-23,19.45,19.83,-0.01916288451840642
2010-07-26,19.83,19.46,0.01901336073997939
2010-07-27,19.46,19.34,0.006204756980351611
2010-07-28,19.34,19.64,-0.015274949083503131
2010-07-29,19.64,19.54,0.005117707267144445
2010-07-30,19.54,20.12,-0.02882703777335993
2010-08-02,20.12,19.68,0.022357723577235866
2010-08-03,19.68,19.71,-0.0015220700152207556
2010-08-04,19.71,19.61,0.0050994390617031815
2010-08-05,19.61,19.32,0.015010351966873614
2010-08-06,19.32,19.82,-0.025227043390514625
2010-08-09,19.82,19.82,0.0
2010-08-10,19.82,18.65,0.06273458445040214
2010-08-11,18.65,18.46,0.01029252437703132
2010-08-12,18.46,18.51,-0.0027012425715829957
2010-08-13,18.51,18.55,-0.0021563342318058343
2010-08-16,18.55,18.88,-0.017478813559321904
2010-08-17,18.88,19.01,-0.006838506049447801
2010-08-18,19.01,18.35,0.03596730245231616
2010-08-19,18.35,18.5,-0.008108108108108025
2010-08-20,18.5,18.21,0.01592531576057099
2010-08-23,18.21,17.58,0.03583617747440293
2010-08-24,17.58,17.62,-0.00227014755959154
2010-08-25,17.62,17.92,-0.016741071428571508
2010-08-26,17.92,18.36,-0.023965141612200314
2010-08-27,18.36,18.17,0.010456796917996503
2010-08-30,18.17,18.14,0.001653803748621785
2010-08-31,18.14,19.0,-0.04526315789473678
2010-09-01,19.0,19.28,-0.014522821576763545
2010-09-02,19.28,19.75,-0.023797468354430307
2010-09-03,19.75,19.51,0.012301383905689356
2010-09-07,19.51,19.86,-0.01762336354481364
2010-09-08,19.86,20.09,-0.011448481831757062
2010-09-09,20.09,20.09,0.0
2010-09-10,20.09,20.63,-0.026175472612699924
2010-09-13,20.63,20.56,0.003404669260700377
2010-09-14,20.56,20.86,-0.014381591562799612
2010-09-15,20.86,21.01,-0.007139457401237559
2010-09-16,21.01,20.98,0.0014299332697806921
2010-09-17,20.98,21.6,-0.028703703703703787
2010-09-20,21.6,21.54,0.002785515320334442
2010-09-21,21.54,21.54,0.0
2010-09-22,21.54,20.75,0.038072289156626526
2010-09-23,20.75,21.9,-0.05251141552511407
2010-09-24,21.9,21.63,0.012482662968099856
2010-09-27,21.63,21.67,-0.001845869866174521
2010-09-28,21.67,21.31,0.01689347724073209
2010-09-29,21.31,21.23,0.0037682524729156786
2010-09-30,21.23,21.37,-0.0065512400561534845
2010-10-01,21.37,21.06,0.014719848053181606
2010-10-04,21.06,21.81,-0.03438789546079779
2010-10-05,21.81,21.93,-0.005471956224350261
2010-10-06,21.93,22.19,-0.01171698963497081
2010-10-07,22.19,22.41,-0.009817045961624249
2010-10-08,22.41,22.5,-0.0040000000000000036
2010-10-11,22.5,22.44,0.002673796791443861
2010-10-12,22.44,22.87,-0.018801923917796226
2010-10-13,22.87,22.94,-0.0030514385353095363
2010-10-14,22.94,22.86,0.0034995625546807574
2010-10-15,22.86,22.99,-0.005654632448890751
2010-10-18,22.99,22.43,0.024966562639322287
2010-10-19,22.43,22.66,-0.0101500441306267
2010-10-20,22.66,22.29,0.01659937191565719
2010-10-21,22.29,22.32,-0.0013440860215053752
2010-10-22,22.32,22.11,0.009497964721845387
2010-10-25,22.11,22.36,-0.011180679785330994
2010-10-26,22.36,22.52,-0.007104795737122527
2010-10-27,22.52,22.47,0.002225189141076944
2010-10-28,22.47,23.0,-0.02304347826086961
2010-10-29,23.0,22.87,0.0056843025797987945
2010-11-01,22.87,23.43,-0.023900981647460462
2010-11-02,23.43,23.38,0.0021385799828914642
2010-11-03,23.38,24.0,-0.025833333333333375
2010-11-04,24.0,24.24,-0.009900990099009799
2010-11-05,24.24,23.57,0.028425965210012727
2010-11-08,23.57,23.2,0.01594827586206904
2010-11-09,23.2,22.29,0.04082548227904881
2010-11-10,22.29,22.45,-0.007126948775055708
2010-11-11,22.45,22.13,0.014460009037505772
2010-11-12,22.13,22.18,-0.0022542831379621653
2010-11-15,22.18,21.69,0.022591055786076453
2010-11-16,21.69,21.51,0.008368200836819994
2010-11-17,21.51,21.81,-0.013755158184318939
2010-11-18,21.81,21.93,-0.005471956224350261
2010-11-19,21.93,21.71,0.01013357899585432
2010-11-22,21.71,21.16,0.025992438563327003
2010-11-23,21.16,21.95,-0.035990888382687936
2010-11-24,21.95,21.71,0.011054813450023016
2010-11-26,21.71,21.69,0.0009220839096357736
2010-11-29,21.69,21.74,-0.0022999080036797404
2010-11-30,21.74,22.46,-0.03205699020480868
2010-12-01,22.46,22.87,-0.01792741582859647
2010-12-02,22.87,22.99,-0.005219660722052932
2010-12-03,22.99,22.82,0.007449605609114673
2010-12-06,22.82,22.98,-0.006962576153176636
2010-12-07,22.98,23.08,-0.004332755632582286
2010-12-08,23.08,23.17,-0.0038843331894692357
2010-12-09,23.17,23.23,-0.002582866982350329
2010-12-10,23.23,23.03,0.008684324793747145
2010-12-13,23.03,22.83,0.008760402978537085
2010-12-14,22.83,22.64,0.008392226148409732
2010-12-15,22.64,22.61,0.0013268465280849018
2010-12-16,22.61,22.78,-0.007462686567164201
2010-12-17,22.78,22.82,-0.0017528483786152238
2010-12-20,22.82,23.59,-0.03264094955489616
2010-12-21,23.59,23.75,-0.006736842105263152
2010-12-22,23.75,23.68,0.002956081081081141
2010-12-23,23.68,23.72,-0.001686340640809414
2010-12-27,23.72,23.68,0.0016891891891892552
2010-12-28,23.68,23.74,-0.002527379949452402
2010-12-29,23.74,23.67,0.0029573299535274877
2010-12-30,23.67,24.06,-0.016209476309226756
2010-12-31,24.06,24.46,-0.01635322976287823
2011-01-03,24.46,24.41,0.002048340843916474
2011-01-04,24.41,24.39,0.0008200082000819897
2011-01-05,24.39,24.35,0.001642710472279152
2011-01-06,24.35,24.33,0.0008220304151254076
2011-01-07,24.33,24.25,0.003298969072164981
2011-01-10,24.25,24.76,-0.02059773828756062
2011-01-11,24.76,24.88,-0.004823151125401881
2011-01-12,24.88,24.73,0.006065507480792487
2011-01-13,24.73,25.0,-0.010800000000000032
2011-01-14,25.0,24.98,0.0008006405124099114
2011-01-18,24.98,24.59,0.015860105734038177
2011-01-19,24.59,23.92,0.028010033444815896
2011-01-20,23.92,23.92,0.0
2011-01-21,23.92,24.11,-0.007880547490667689
2011-01-24,24.11,23.9,0.008786610878661172
2011-01-25,23.9,23.77,0.005469078670593097
2011-01-26,23.77,24.83,-0.04269029399919444
2011-01-27,24.83,24.66,0.006893755068937413
2011-01-28,24.66,24.74,-0.003233629749393674
2011-01-31,24.74,25.31,-0.022520742789411297
2011-02-01,25.31,24.98,0.01321056845476365
2011-02-02,24.98,25.01,-0.0011995201919232645
2011-02-03,25.01,25.4,-0.015354330708661323
2011-02-04,25.4,25.6,-0.007812500000000111
2011-02-07,25.6,25.39,0.00827097282394651
2011-02-08,25.39,25.1,0.011553784860557803
2011-02-09,25.1,25.25,-0.005940594059405835
2011-02-10,25.25,25.75,-0.01941747572815533
2011-02-11,25.75,26.02,-0.010376633358954668
2011-02-14,26.02,26.5,-0.01811320754716983
2011-02-15,26.5,27.34,-0.0307242136064374
2011-02-16,27.34,27.42,-0.0029175784099197966
2011-02-17,27.42,27.35,0.00255941499085921
2011-02-18,27.35,26.14,0.04628921193573077
2011-02-22,26.14,25.72,0.016329704510108956
2011-02-23,25.72,25.63,0.00351150994927818
2011-02-24,25.63,26.4,-0.029166666666666674
2011-02-25,26.4,26.84,-0.016393442622950838
2011-02-28,26.84,25.95,0.034296724470134876
2011-03-01,25.95,26.11,-0.006127920337035575
2011-03-02,26.11,27.23,-0.04113110539845766
2011-03-03,27.23,26.6,0.023684210526315752
2011-03-04,26.6,26.19,0.01565483008781987
2011-03-07,26.19,26.55,-0.013559322033898313
2011-03-08,26.55,26.5,0.0018867924528302993
2011-03-09,26.5,25.62,0.03434816549570652
2011-03-10,25.62,25.84,-0.008513931888544879
2011-03-11,25.84,25.42,0.016522423288748866
2011-03-14,25.42,24.91,0.020473705339221215
2011-03-15,24.91,24.09,0.03403902034039019
2011-03-16,24.09,24.68,-0.023905996758508907
2011-03-17,24.68,24.85,-0.006841046277666019
2011-03-18,24.85,25.45,-0.023575638506876162
2011-03-21,25.45,25.36,0.0035488958990537167
2011-03-22,25.36,25.43,-0.002752654345261507
2011-03-23,25.43,25.93,-0.019282684149633633
2011-03-24,25.93,25.62,0.012099921935987412
2011-03-25,25.62,25.37,0.009854158454867923
2011-03-28,25.37,25.46,-0.0035349567949725103
2011-03-29,25.46,25.59,-0.005080109417741285
2011-03-30,25.59,25.56,0.0011737089201877549
2011-03-31,25.56,27.015493867010974,-0.05387626353143593
2011-04-01,26.0,26.985493867010973,-0.0365193934143897
2011-04-04,25.97,26.765493867010974,-0.02972087385958677
2011-04-05,25.75,26.765493867010974,-0.03794041208642118
2011-04-06,25.75,26.805493867010973,-0.03937602762506642
2011-04-07,25.79,26.945493867010974,-0.042882638288757824
2011-04-08,25.93,26.485493867010973,-0.020973513644873654
2011-04-11,25.47,25.855493867010974,-0.014909553420011323
2011-04-12,24.84,25.605493867010974,-0.029895688440409462
2011-04-13,24.59,25.595493867010976,-0.03928401898534639
2011-04-14,24.58,25.995493867010975,-0.05445150895199102
2011-04-15,24.98,25.445493867010974,-0.018293764288633718
2011-04-18,24.43,25.355493867010974,-0.03650072334876098
2011-04-19,24.34,25.705493867010976,-0.05312070151522652
2011-04-20,24.69,25.815493867010975,-0.04359761129533213
2011-04-21,24.8,25.615493867010976,-0.031835961127464785
2011-04-25,24.6,25.865493867010976,-0.04892595028409619
2011-04-26,24.85,25.835493867010975,-0.038144959491923536
2011-04-27,24.82,25.985493867010973,-0.04485171122687748
2011-04-28,24.97,25.885493867010975,-0.035367062019925455
2011-04-29,24.87,26.165493867010976,-0.04951153888382409
2011-05-02,25.15,26.075493867010973,-0.03549286052763312
2011-05-03,25.06,25.585493867010975,-0.020538742372627317
2011-05-04,24.57,25.155493867010975,-0.02327498995274324
2011-05-05,24.14,25.285493867010974,-0.04530241224615572
2011-05-06,24.27,25.425493867010974,-0.0454462703086449
2011-05-09,24.41,25.515493867010974,-0.043326375447518495
2011-05-10,24.5,25.555493867010973,-0.041302033625477574
2011-05-11,24.54,26.215493867010974,-0.06391235181418342
2011-05-12,25.2,26.025493867010976,-0.031718662909115625
2011-05-13,25.01,25.655493867010975,-0.02516006397526338
2011-05-16,24.64,25.325493867010973,-0.027067344495259715
2011-05-17,24.31,25.705493867010976,-0.05428776720768935
2011-05-18,24.69,25.695493867010974,-0.039131136074480044
2011-05-19,24.68,26.015493867010974,-0.051334557546280246
2011-05-20,25.0,25.305493867010973,-0.01207223493113585
2011-05-23,24.29,25.055493867010973,-0.030551936875563013
2011-05-24,24.04,25.025493867010976,-0.039379597151929624
