date,CSCO,dcf,Deviation
2014-10-17,23.25,24.20362241999621,-0.03939998746668438
2014-10-20,22.93,24.783622419996213,-0.07479223128014778
2014-10-21,23.51,24.533622419996213,-0.0417232483027824
2014-10-22,23.26,24.843622419996212,-0.06374361971954534
2014-10-23,23.57,25.053622419996213,-0.059217880557347224
2014-10-24,23.78,24.610853374709077,-0.03375963287656203
2014-10-27,23.76,24.920853374709075,-0.04658160606519057
2014-10-28,24.07,24.950853374709077,-0.035303536976492134
2014-10-29,24.1,24.930853374709077,-0.03332631106610773
2014-10-30,24.08,25.320853374709078,-0.04900519569172446
2014-10-31,24.47,25.430853374709077,-0.03778297804448216
2014-11-03,24.58,25.730853374709078,-0.04472659176707505
2014-11-04,24.88,26.000853374709077,-0.043108330275010376
2014-11-05,25.15,26.110853374709077,-0.03679900311644957
2014-11-06,25.26,26.180853374709077,-0.035172779188268444
2014-11-07,25.33,26.000853374709077,-0.025801206023553624
2014-11-10,25.15,26.000853374709077,-0.03272405572413639
2014-11-11,25.15,25.960853374709078,-0.031233694940822287
2014-11-12,25.11,26.53085337470908,-0.05355475583998848
2014-11-13,25.68,27.170853374709075,-0.054869582274393314
2014-11-14,26.32,27.320853374709078,-0.03663331305879225
2014-11-17,26.47,27.450853374709077,-0.03573125255234344
2014-11-18,26.6,27.440853374709075,-0.03064239159136528
2014-11-19,26.59,27.660853374709077,-0.03871367814299553
2014-11-20,26.81,27.730853374709078,-0.033206817051973925
2014-11-21,26.88,27.880853374709076,-0.03589751580620404
2014-11-24,27.03,28.130853374709076,-0.03913330889914601
2014-11-25,27.28,28.28085337470908,-0.03538978691513306
2014-11-26,27.43,28.490853374709076,-0.03723487537410097
2014-11-28,27.64,28.440853374709075,-0.028158556431405524
2014-12-01,27.59,28.670853374709075,-0.03769868167448798
2014-12-02,27.82,28.800853374709078,-0.03405639971662766
2014-12-03,27.95,28.62085337470908,-0.023439321180474648
2014-12-04,27.77,28.350853374709075,-0.0204880384739049
2014-12-05,27.5,28.080853374709076,-0.020685032857022057
2014-12-08,27.23,28.270853374709077,-0.03681718980723159
2014-12-09,27.42,27.720853374709076,-0.01085296223180332
2014-12-10,26.87,27.840853374709077,-0.03487153793895592
2014-12-11,26.99,27.710853374709078,-0.0260133950030923
2014-12-12,26.86,27.53085337470908,-0.02436732946772191
2014-12-15,26.68,27.440853374709075,-0.027727030363068672
2014-12-16,26.59,27.660853374709077,-0.03871367814299553
2014-12-17,26.81,28.500853374709077,-0.05932641217717005
2014-12-18,27.65,28.62085337470908,-0.03392118893166818
2014-12-19,27.77,29.070853374709078,-0.04474768449146349
2014-12-22,28.22,29.100853374709075,-0.030268987763589328
2014-12-23,28.25,29.150853374709076,-0.030903156183092917
2014-12-24,28.3,29.200853374709077,-0.03085024136620973
2014-12-26,28.35,29.310853374709076,-0.032781487540657794
2014-12-29,28.46,29.210853374709078,-0.025704602500903673
2014-12-30,28.36,28.670853374709075,-0.010842138901358434
2014-12-31,27.82,28.460853374709078,-0.02251701192061073
2015-01-02,27.61,27.910853374709077,-0.010779081910182287
2015-01-05,27.06,27.900853374709076,-0.030137191985363243
2015-01-06,27.05,28.150853374709076,-0.039105506325363804
2015-01-07,27.3,28.360853374709077,-0.03740555196604545
2015-01-08,27.51,28.640853374709078,-0.0394839273786326
2015-01-09,27.79,28.900853374709076,-0.03843669805546901
2015-01-12,28.05,28.950853374709077,-0.031116643196985816
2015-01-13,28.1,28.770853374709077,-0.023317117708395396
2015-01-14,27.92,28.260853374709075,-0.012060972476298448
2015-01-15,27.41,28.53085337470908,-0.039285658931697
2015-01-16,27.68,28.920853374709075,-0.04290514386391475
2015-01-20,28.07,28.690853374709075,-0.021639418200657512
2015-01-21,27.84,29.350853374709075,-0.05147561999035233
2015-01-22,28.5,29.060853374709076,-0.019299274094860985
2015-01-23,28.21,28.899831362667182,-0.023869736608854608
2015-01-26,27.97,27.829831362667182,0.005036632651710837
2015-01-27,26.9,27.739831362667182,-0.030275287246246396
2015-01-28,26.81,28.149831362667182,-0.047596425904138484
2015-01-29,27.22,27.299831362667184,-0.0029242438023392436
2015-01-30,26.37,27.759831362667185,-0.050066275421842055
2015-02-02,26.83,28.049831362667184,-0.04348801056575036
2015-02-03,27.12,27.619831362667185,-0.018096828909056617
2015-02-04,26.69,28.189831362667185,-0.05320469439393183
2015-02-05,27.26,28.169831362667182,-0.03229807629849568
2015-02-06,27.24,28.049831362667184,-0.028871166895677924
2015-02-09,27.12,28.419831362667182,-0.04573677254027142
2015-02-10,27.49,27.859831362667183,-0.013274716485282334
2015-02-11,26.93,30.389831362667184,-0.11384832384813637
2015-02-12,29.46,30.359831362667183,-0.029638878817149328
2015-02-13,29.43,30.239831362667182,-0.026780286998126734
2015-02-17,29.31,30.419831362667182,-0.03648381049308602
2015-02-18,29.49,30.239831362667182,-0.024796148949193353
2015-02-19,29.31,30.539831362667183,-0.040269749628367824
2015-02-20,29.61,30.559831362667182,-0.03108104070978368
2015-02-23,29.63,30.559831362667182,-0.030426586836571845
2015-02-24,29.63,30.419831362667182,-0.025964357042311037
2015-02-25,29.49,30.839831362667184,-0.04376909026491005
2015-02-26,29.91,30.439831362667185,-0.017405857356916687
2015-02-27,29.51,31.119831362667185,-0.05173007989363376
2015-03-02,30.19,30.469831362667183,-0.009183882881939498
2015-03-03,29.54,30.259831362667185,-0.023788346803388705
2015-03-04,29.33,30.229831362667184,-0.029766337491992978
2015-03-05,29.3,29.859831362667183,-0.018748644487226462
2015-03-06,28.93,30.289831362667183,-0.044893989219867425
2015-03-09,29.36,29.589831362667184,-0.007767241382698686
2015-03-10,28.66,29.189831362667185,-0.01815123068318991
2015-03-11,28.26,29.169831362667182,-0.03119083382263299
2015-03-12,28.24,28.869831362667185,-0.021816246681705564
2015-03-13,27.94,29.229831362667184,-0.044127225595785524
2015-03-16,28.3,29.079831362667182,-0.02681691488996507
2015-03-17,28.15,29.079831362667182,-0.03197512912199707
2015-03-18,28.15,29.189831362667185,-0.03562306851820651
2015-03-19,28.26,29.369831362667185,-0.037788142157258675
2015-03-20,28.44,29.339831362667184,-0.030669275209677993
2015-03-23,28.41,28.929831362667183,-0.01796869660768241
2015-03-24,28.0,28.389831362667184,-0.013731372958411314
2015-03-25,27.46,28.019831362667183,-0.019979826267373157
2015-03-26,27.09,28.059831362667182,-0.034562979019094
2015-03-27,27.13,28.579831362667182,-0.05072917835901036
2015-03-30,27.65,28.459831362667185,-0.02845524108514219
2015-03-31,27.53,28.179831362667183,-0.02306015796560379
2015-04-01,27.25,28.059831362667182,-0.028860877750842118
2015-04-02,27.13,28.149831362667182,-0.036228684624367014
2015-04-06,27.22,28.319831362667184,-0.03883608445907083
2015-04-07,27.39,28.479831362667184,-0.038266777242782046
2015-04-08,27.55,28.559831362667182,-0.035358449769672395
2015-04-09,27.63,28.969831362667183,-0.04624919440828357
2015-04-10,28.04,28.909831362667184,-0.030087735613374966
2015-04-13,27.98,28.739831362667182,-0.026438267959157047
2015-04-14,27.81,29.179831362667183,-0.046944457822321484
2015-04-15,28.25,29.529831362667185,-0.04334028687631453
2015-04-16,28.6,28.849831362667185,-0.008659716569105358
2015-04-17,27.92,29.409831362667184,-0.05065759624036381
2015-04-20,28.48,29.619831362667185,-0.03848203417200502
2015-04-21,28.69,29.549831362667184,-0.02909767409886077
2015-04-22,28.62,29.609831362667183,-0.033429145561267415
2015-04-23,28.68,29.749831362667184,-0.03596092191667699
2015-04-24,28.82,29.640873108265424,-0.027693958449439893
2015-04-27,28.89,30.070873108265424,-0.03926966483526684
2015-04-28,29.32,29.800873108265424,-0.016136208711685418
2015-04-29,29.05,29.580873108265425,-0.01794649895297007
2015-04-30,28.83,29.880873108265426,-0.03516875509152184
2015-05-01,29.13,29.920873108265425,-0.026432153413563086
2015-05-04,29.17,29.640873108265424,-0.01588593920784742
2015-05-05,28.89,29.720873108265426,-0.02795587818832812
2015-05-06,28.97,29.560873108265426,-0.01998835102405061
2015-05-07,28.81,29.980873108265424,-0.03905400299841921
2015-05-08,29.23,29.960873108265424,-0.02439425265159567
2015-05-11,29.21,29.980873108265424,-0.025712163401035215
2015-05-12,29.23,30.100873108265425,-0.028931822181140987
2015-05-13,29.35,29.800873108265424,-0.015129526796997417
2015-05-14,29.05,30.300873108265424,-0.04128175131442702
2015-05-15,29.55,30.510873108265425,-0.0314928092964053
2015-05-18,29.76,30.490873108265426,-0.023970225636710252
2015-05-19,29.74,30.370873108265425,-0.020772307270077617
2015-05-20,29.62,30.180873108265423,-0.01858372705963296
2015-05-21,29.43,30.010873108265425,-0.019355421822281005
2015-05-22,29.26,29.700873108265426,-0.0148437760283463
2015-05-26,28.95,30.060873108265426,-0.03695411987085584
2015-05-27,29.31,30.100873108265425,-0.0262740919647364
2015-05-28,29.35,30.060873108265426,-0.023647786466653442
2015-05-29,29.31,29.930873108265423,-0.020743568222003184
2015-06-01,29.18,29.830873108265425,-0.021818774995395085
2015-06-02,29.08,29.840873108265423,-0.025497682507643393
2015-06-03,29.09,29.360873108265427,-0.009225648953510635
2015-06-04,28.61,29.330873108265425,-0.024577280928684164
2015-06-05,28.58,29.030873108265425,-0.015530814611878108
2015-06-08,28.28,28.990873108265426,-0.024520582930037782
2015-06-09,28.24,29.410873108265424,-0.03981089252111902
2015-06-10,28.66,29.610873108265427,-0.03211229553376471
2015-06-11,28.86,29.290873108265426,-0.014710149017164054
2015-06-12,28.54,29.230873108265424,-0.023635048659222946
2015-06-15,28.48,29.460873108265424,-0.03329409500732805
2015-06-16,28.71,29.680873108265423,-0.03271039584058111
2015-06-17,28.93,29.960873108265424,-0.03440731198120639
2015-06-18,29.21,29.780873108265425,-0.019169119259535128
2015-06-19,29.03,29.690873108265425,-0.022258459892897098
2015-06-22,28.94,29.540873108265426,-0.02034039772836993
2015-06-23,28.79,29.260873108265425,-0.016092243950588614
2015-06-24,28.51,29.150873108265426,-0.021984696852311858
2015-06-25,28.4,29.030873108265425,-0.021731110391089437
2015-06-26,28.28,28.290873108265426,-0.00038433272185756095
2015-06-29,27.54,28.210873108265424,-0.023780657397266758
2015-06-30,27.46,28.100873108265425,-0.02280616355927112
2015-07-01,27.35,28.080873108265425,-0.026027435309705416
2015-07-02,27.33,27.970873108265426,-0.022912159580604885
2015-07-06,27.22,28.110873108265427,-0.031691406554123835
2015-07-07,27.36,27.740873108265426,-0.013729672702765261
2015-07-08,26.99,27.660873108265424,-0.02425350442264096
2015-07-09,26.91,28.030873108265425,-0.03998709222992114
2015-07-10,27.28,28.540873108265426,-0.04417780435386465
2015-07-13,27.79,28.780873108265425,-0.03442818098457412
2015-07-14,28.03,28.860873108265427,-0.028788911033584497
2015-07-15,28.11,29.070873108265424,-0.033052777764429386
2015-07-16,28.32,28.930873108265423,-0.021114921280785626
2015-07-17,28.18,28.780873108265425,-0.02087751493865775
2015-07-20,28.03,28.590873108265423,-0.019617208125878416
2015-07-21,27.84,28.280873108265425,-0.015589091135116862
2015-07-22,27.53,28.760873108265425,-0.0427967921429927
2015-07-23,28.01,29.150873108265426,-0.039136841768967146
2015-07-24,28.4,29.54637776914108,-0.03879926595734473
2015-07-27,28.21,29.54637776914108,-0.04522983424847504
2015-07-28,28.21,29.73637776914108,-0.0513303194152005
2015-07-29,28.4,29.63637776914108,-0.04171824838960114
2015-07-30,28.3,29.756377769141082,-0.04894338216970151
2015-07-31,28.42,29.69637776914108,-0.04298092444349977
2015-08-03,28.36,29.36637776914108,-0.034269727681519147
2015-08-04,28.03,29.60637776914108,-0.05324453337159496
2015-08-05,28.27,29.54637776914108,-0.04319912847232865
2015-08-06,28.21,29.48637776914108,-0.04328703169762915
2015-08-07,28.15,29.92637776914108,-0.059358261893386
2015-08-10,28.59,29.35637776914108,-0.026106005828371748
2015-08-11,28.02,29.23637776914108,-0.04160494089746514
2015-08-12,27.9,30.03637776914108,-0.07112634504603821
2015-08-13,28.7,30.36637776914108,-0.054875750470129825
2015-08-14,29.03,30.166377769141082,-0.03767034205556974
2015-08-17,28.83,29.58637776914108,-0.025565068324450047
2015-08-18,28.25,29.13637776914108,-0.030421687148766363
2015-08-19,27.8,28.37637776914108,-0.020311886662570555
2015-08-20,27.04,27.80637776914108,-0.027561222662794593
2015-08-21,26.47,26.52637776914108,-0.0021253474421475405
2015-08-24,25.19,25.95637776914108,-0.0295256054584091
2015-08-25,24.62,27.01637776914108,-0.08870092762318027
2015-08-26,25.68,27.506377769141082,-0.06639833803162787
2015-08-27,26.17,27.33637776914108,-0.04266760501304434
2015-08-28,26.0,27.21637776914108,-0.04469286028650932
2015-08-31,25.88,26.45637776914108,-0.02178596685345846
2015-09-01,25.12,26.98637776914108,-0.06915999565066788
2015-09-02,25.65,27.23637776914108,-0.05824481443852103
2015-09-03,25.9,26.85637776914108,-0.03561082501006496
2015-09-04,25.52,27.63637776914108,-0.07657941959037196
2015-09-08,26.3,27.27637776914108,-0.035795726888842916
2015-09-09,25.94,27.596377769141082,-0.06002156453276564
2015-09-10,26.26,27.35637776914108,-0.040077592815589425
2015-09-11,26.02,27.03637776914108,-0.037592971137618836
2015-09-14,25.7,27.31637776914108,-0.05917247824003513
2015-09-15,25.98,27.40637776914108,-0.05204546843644353
2015-09-16,26.07,27.21637776914108,-0.04212087952574217
2015-09-17,25.88,26.87637776914108,-0.03707262108382403
2015-09-18,25.54,26.87637776914108,-0.049723135335427604
2015-09-21,25.54,26.47637776914108,-0.035366536061154696
2015-09-22,25.14,26.61637776914108,-0.055468771218478374
2015-09-23,25.28,26.74637776914108,-0.05482528444778523
2015-09-24,25.41,27.36637776914108,-0.0714883710823847
2015-09-25,26.03,26.99637776914108,-0.03579657157730709
2015-09-28,25.66,26.97637776914108,-0.04879742493252437
2015-09-29,25.64,27.58637776914108,-0.07055575709973616
2015-09-30,26.25,27.06637776914108,-0.030162062175598914
2015-10-01,25.73,27.096377769141082,-0.050426583980431205
2015-10-02,25.76,28.18637776914108,-0.08608334809865203
2015-10-05,26.85,28.56637776914108,-0.06008384342642148
2015-10-06,27.23,28.87637776914108,-0.057014691465232525
2015-10-07,27.54,29.24637776914108,-0.05834492676701808
2015-10-08,27.91,29.24637776914108,-0.045693787438906064
2015-10-09,27.91,29.29637776914108,-0.04732249768438612
2015-10-12,27.96,29.18637776914108,-0.04201884107858489
2015-10-13,27.85,29.15637776914108,-0.04480590077014779
2015-10-14,27.82,29.48637776914108,-0.05651347826402142
2015-10-15,28.15,29.58637776914108,-0.04854861856861836
2015-10-16,28.25,29.58637776914108,-0.045168684709181894
2015-10-19,28.25,29.83637776914108,-0.05316924800375156
2015-10-20,28.5,29.61637776914108,-0.03769460863321028
2015-10-21,28.28,30.346377769141082,-0.06809306154628969
2015-10-22,29.01,30.68637776914108,-0.05462937925592781
2015-10-23,29.35,30.076149031879524,-0.024143683791094217
2015-10-26,28.95,30.176149031879522,-0.040633051970420775
2015-10-27,29.05,30.486149031879524,-0.04710824677717529
2015-10-28,29.36,30.26614903187952,-0.02993935670260095
2015-10-29,29.14,29.976149031879523,-0.027893810875782576
2015-10-30,28.85,29.896149031879524,-0.03499276882664615
2015-11-02,28.77,29.736149031879524,-0.032490724701565665
2015-11-03,28.61,29.596149031879524,-0.03332018063624742
2015-11-04,28.47,29.556149031879524,-0.03674866542011257
2015-11-05,28.43,29.576149031879524,-0.03875247689089323
2015-11-06,28.45,29.306149031879524,-0.02921397249936175
2015-11-09,28.18,29.10614903187952,-0.031819703488260354
2015-11-10,27.98,28.94614903187952,-0.03337746346899073
2015-11-11,27.82,28.956149031879523,-0.0392368830063925
2015-11-12,27.83,27.336149031879522,0.018065857321180934
2015-11-13,26.21,27.916149031879524,-0.061116919455156404
2015-11-16,26.79,27.936149031879523,-0.04102745265897556
2015-11-17,26.81,28.246149031879522,-0.05084406480538772
2015-11-18,27.12,28.496149031879522,-0.04829245630137535
2015-11-19,27.37,28.69614903187952,-0.04621348426948357
2015-11-20,27.57,28.556149031879524,-0.03453368417354197
2015-11-23,27.43,28.396149031879524,-0.034023945669353184
2015-11-24,27.27,28.366149031879523,-0.03864285668976808
2015-11-25,27.24,28.44614903187952,-0.042401135933296086
2015-11-27,27.32,28.37614903187952,-0.03721960406582925
2015-11-30,27.25,28.69614903187952,-0.05039523004543034
2015-12-01,27.57,28.566149031879522,-0.03487165983653695
2015-12-02,27.44,28.076149031879524,-0.02265798743115366
2015-12-03,26.95,28.60614903187952,-0.05789486134725308
2015-12-04,27.48,28.616149031879523,-0.039703072227287084
2015-12-07,27.49,28.276149031879523,-0.02780254945583971
2015-12-08,27.15,27.85614903187952,-0.02534984398135509
2015-12-09,26.73,27.896149031879524,-0.04180322633589517
2015-12-10,26.77,27.28614903187952,-0.018916155272643453
2015-12-11,26.16,27.616149031879523,-0.05272817112185246
2015-12-14,26.49,27.976149031879523,-0.05312200153731028
2015-12-15,26.85,28.366149031879523,-0.05344923733481011
2015-12-16,27.24,27.846149031879524,-0.021767786676196388
2015-12-17,26.72,27.396149031879524,-0.024680440710580287
2015-12-18,26.27,27.76614903187952,-0.053883922835742504
2015-12-21,26.64,28.01614903187952,-0.04911984978069628
2015-12-22,26.89,28.526149031879523,-0.05735611315957989
2015-12-23,27.4,28.506149031879524,-0.03880387458307599
2015-12-24,27.38,28.436149031879523,-0.03714107106048303
2015-12-28,27.31,28.896149031879524,-0.05489136390214544
2015-12-29,27.77,28.656149031879522,-0.030923521192386838
2015-12-30,27.53,28.28614903187952,-0.02673213066322011
2015-12-31,27.16,27.53614903187952,-0.013660190153824359
2016-01-04,26.41,27.416149031879524,-0.03669913782236789
2016-01-05,26.29,27.136149031879523,-0.03118161795490837
2016-01-06,26.01,26.53614903187952,-0.019827633287988533
2016-01-07,25.41,25.906149031879522,-0.019151786368131085
2016-01-08,24.78,26.396149031879524,-0.061226697497716254
2016-01-11,25.27,26.476149031879523,-0.04555605992499956
2016-01-12,25.35,25.726149031879523,-0.01462127236429367
2016-01-13,24.6,25.78614903187952,-0.045999463914254135
2016-01-14,24.66,24.746149031879522,-0.003481310638214441
2016-01-15,23.62,24.976149031879523,-0.054297763444177694
2016-01-19,23.85,24.026149031879523,-0.007331554950641306
2016-01-20,22.9,24.026149031879523,-0.04687180747881292
2016-01-21,22.9,24.496149031879522,-0.06515918195150916
2016-01-22,23.37,24.406584410497455,-0.0424715065845761
2016-01-25,23.17,24.956584410497452,-0.07158769730307979
2016-01-26,23.72,24.666584410497453,-0.0383751716388675
2016-01-27,23.43,24.346584410497453,-0.03764735106343098
2016-01-28,23.11,25.026584410497453,-0.07658194098965965
2016-01-29,23.79,24.716584410497454,-0.03748836793581889
2016-02-01,23.48,24.066584410497455,-0.02437339676009842
2016-02-02,22.83,24.336584410497455,-0.061906156800195844
2016-02-03,23.1,24.776584410497453,-0.06766810076481355
2016-02-04,23.54,24.126584410497454,-0.024312782966586566
2016-02-05,22.89,24.166584410497453,-0.05282436230181253
2016-02-08,22.93,23.886584410497456,-0.04004693153522043
2016-02-09,22.65,23.746584410497455,-0.04617861632398379
2016-02-10,22.51,25.916584410497453,-0.13144418865310126
2016-02-11,24.68,26.346584410497453,-0.06325618473085359
2016-02-12,25.11,27.076584410497453,-0.07263044631785309
2016-02-16,25.84,27.696584410497454,-0.06703297356022642
2016-02-17,26.46,27.666584410497453,-0.04361161437910066
2016-02-18,26.43,27.786584410497454,-0.04882156045004771
2016-02-19,26.55,27.866584410497452,-0.047245991510946994
2016-02-22,26.63,27.356584410497454,-0.026559763441032724
2016-02-23,26.12,27.556584410497454,-0.05213216518772179
2016-02-24,26.32,27.836584410497455,-0.054481698908632414
2016-02-25,26.6,27.646584410497454,-0.03785583039690288
2016-02-26,26.41,27.416584410497453,-0.03671443515451345
2016-02-29,26.18,28.066584410497455,-0.06721816886959131
2016-03-01,26.83,28.136584410497456,-0.046437207567027405
2016-03-02,26.9,28.106584410497454,-0.04292888786752802
2016-03-03,26.87,28.036584410497454,-0.04160936273181193
2016-03-04,26.8,28.376584410497454,-0.055559343848099685
2016-03-07,27.14,28.286584410497454,-0.040534565568543623
2016-03-08,27.05,28.846584410497453,-0.06228066328170434
2016-03-09,27.61,28.616584410497452,-0.035174862102977156
2016-03-10,27.38,29.096584410497453,-0.05899607961813369
2016-03-11,27.86,28.936584410497453,-0.03720495809819546
2016-03-14,27.7,28.896584410497454,-0.041409198869287955
2016-03-15,27.66,29.116584410497452,-0.05002593676380207
2016-03-16,27.88,29.426584410497455,-0.052557387868152894
2016-03-17,28.19,29.566584410497455,-0.04655879053816936
2016-03-18,28.33,29.426584410497455,-0.03726509319601046
2016-03-21,28.19,29.516584410497455,-0.04494369646732088
2016-03-22,28.28,29.066584410497455,-0.027061466851033833
2016-03-23,27.83,29.196584410497454,-0.046806311015137436
2016-03-24,27.96,29.136584410497456,-0.04038168626496763
2016-03-28,27.9,29.336584410497455,-0.04896904119429135
2016-03-29,28.1,29.696584410497454,-0.05376323379240466
2016-03-30,28.46,29.706584410497452,-0.04196323593691054
2016-03-31,28.47,29.926584410497455,-0.04867192294709466
2016-04-01,28.69,29.376584410497454,-0.02337182569979468
2016-04-04,28.14,28.816584410497455,-0.023478993931389858
2016-04-05,27.58,29.236584410497453,-0.05666135233986691
2016-04-06,28.0,28.836584410497455,-0.029011217091054364
2016-04-07,27.6,28.926584410497455,-0.045860388895967774
2016-04-08,27.69,28.856584410497454,-0.04042697479030377
2016-04-11,27.62,28.876584410497454,-0.0435156870575264
2016-04-12,27.64,29.466584410497454,-0.061988331767652505
2016-04-13,28.23,29.486584410497453,-0.04261546176403186
2016-04-14,28.25,29.136584410497456,-0.030428563554554255
2016-04-15,27.9,29.426584410497455,-0.0518777303271688
2016-04-18,28.19,29.566584410497455,-0.04655879053816936
2016-04-19,28.33,29.676584410497455,-0.04537531650782334
2016-04-20,28.44,29.476584410497455,-0.03516636785530336
2016-04-21,28.24,29.386584410497456,-0.03901727381722786
2016-04-22,28.15,29.466584410497454,-0.044680591145420445
2016-04-25,28.23,29.686584410497453,-0.04906540915439195
2016-04-26,28.45,29.876584410497454,-0.0477492470657459
2016-04-27,28.64,29.196584410497454,-0.019063339830166504
2016-04-28,27.96,28.726584410497455,-0.026685539761466592
2016-04-29,27.49,29.11582924435721,-0.05584004600082981
2016-05-02,27.37,28.605829244357214,-0.04320200731817592
2016-05-03,26.86,28.185829244357212,-0.04703885888411963
2016-05-04,26.44,27.95582924435721,-0.05422229586207594
2016-05-05,26.21,28.27582924435721,-0.07305989955252934
2016-05-06,26.53,28.255829244357212,-0.061078697405487214
2016-05-09,26.51,28.77582924435721,-0.07874071065394328
2016-05-10,27.03,28.445829244357213,-0.04977282371327141
2016-05-11,26.7,28.415829244357212,-0.06038286722524355
2016-05-12,26.67,28.27582924435721,-0.05679158798420292
2016-05-13,26.53,28.715829244357213,-0.07611931474299094
2016-05-16,26.97,28.395829244357213,-0.050212629188864155
2016-05-17,26.65,28.465829244357213,-0.06378978911064626
2016-05-18,26.72,29.315829244357214,-0.08854701747373794
2016-05-19,27.57,29.715829244357213,-0.07221165617529213
2016-05-20,27.97,29.685829244357212,-0.05779960634528558
2016-05-23,27.94,30.215829244357213,-0.0753191059544468
2016-05-24,28.47,30.665829244357212,-0.07160508287123091
2016-05-25,28.92,30.645829244357213,-0.056315305766280965
2016-05-26,28.9,30.665829244357212,-0.05758296083521508
2016-05-27,28.92,30.79582924435721,-0.060911795213337894
2016-05-31,29.05,30.645829244357213,-0.052073292963708884
2016-06-01,28.9,30.825829244357212,-0.062474531636800834
2016-06-02,29.08,30.875829244357213,-0.05816294779144804
2016-06-03,29.13,30.845829244357212,-0.05562597234020217
2016-06-06,29.1,30.815829244357214,-0.05568012565072877
2016-06-07,29.07,30.885829244357215,-0.058791662350751506
2016-06-08,29.14,30.885829244357215,-0.056525250804984384
2016-06-09,29.14,30.77582924435721,-0.05315305174618945
2016-06-10,29.03,30.585829244357214,-0.05086764958789691
2016-06-13,28.84,30.70582924435721,-0.06076465903294548
2016-06-14,28.96,30.395829244357213,-0.047237705963352306
2016-06-15,28.65,30.61582924435721,-0.06420957043714681
2016-06-16,28.87,30.695829244357213,-0.05948134614062761
2016-06-17,28.95,30.54582924435721,-0.05224376891493332
2016-06-20,28.8,30.515829244357214,-0.056227514927338684
2016-06-21,28.77,30.465829244357213,-0.055663321380668096
2016-06-22,28.72,30.965829244357213,-0.07252604884677727
2016-06-23,29.22,29.495829244357214,-0.009351466001247699
2016-06-24,27.75,29.055829244357213,-0.04494207456188193
2016-06-27,27.31,29.535829244357213,-0.07536030987795805
2016-06-28,27.79,30.005829244357212,-0.07384662581101353
2016-06-29,28.26,30.435829244357212,-0.07148907384413083
2016-06-30,28.69,30.54582924435721,-0.06075556926319292
2016-07-01,28.8,30.075829244357212,-0.042420417870824956
2016-07-05,28.33,30.465829244357213,-0.07010573148120713
2016-07-06,28.72,30.485829244357213,-0.05792295266772385
2016-07-07,28.74,31.005829244357212,-0.07307752443903992
2016-07-08,29.26,31.175829244357214,-0.06145239086796628
2016-07-11,29.43,31.355829244357214,-0.061418539734642286
2016-07-12,29.61,31.495829244357214,-0.05987552287403508
2016-07-13,29.75,31.505829244357212,-0.05573029774074856
2016-07-14,29.76,31.565829244357214,-0.05720835750513431
2016-07-15,29.82,31.655829244357214,-0.05799340242159212
2016-07-18,29.91,31.665829244357212,-0.055448705631800155
2016-07-19,29.92,32.37582924435721,-0.07585378665737919
2016-07-20,30.63,32.325829244357216,-0.05246050245263978
2016-07-21,30.58,32.45582924435721,-0.05779637396518977
2016-07-22,30.71,32.53582924435721,-0.05611749528940835
2016-07-25,30.79,32.62582924435721,-0.056269197959917916
2016-07-26,30.88,32.505829244357216,-0.0500165441753635
2016-07-27,30.76,32.265829244357214,-0.04666947292608503
2016-07-28,30.52,32.27582924435721,-0.05440074772561221
2016-07-29,30.53,32.229803459119495,-0.05274011246378019
2016-08-01,30.73,32.119803459119495,-0.04326936373967449
2016-08-02,30.62,32.2198034591195,-0.04965280005973116
2016-08-03,30.72,32.299803459119495,-0.048910621425885314
2016-08-04,30.8,32.5398034591195,-0.05346693200852459
2016-08-05,31.04,32.509803459119496,-0.04521108412629282
2016-08-08,31.01,32.439803459119496,-0.044075589450513375
2016-08-09,30.94,32.3498034591195,-0.04357996984127177
2016-08-10,30.85,32.449803459119494,-0.0493008674500891
2016-08-11,30.95,32.369803459119495,-0.04386197342571441
2016-08-12,30.87,32.689803459119496,-0.05566884063390787
2016-08-15,31.19,32.619803459119495,-0.0438323750451588
2016-08-16,31.12,32.2198034591195,-0.03413439379029504
2016-08-17,30.72,31.9798034591195,-0.039393721125582704
2016-08-18,30.48,32.019803459119494,-0.048089097769928535
2016-08-19,30.52,32.12980345911949,-0.05010312189328314
2016-08-22,30.63,32.479803459119495,-0.05695242157015323
2016-08-23,30.98,32.5598034591195,-0.048520055138017715
2016-08-24,31.06,32.7898034591195,-0.052754310079233036
2016-08-25,31.29,32.8498034591195,-0.047482885584403056
2016-08-26,31.35,33.079803459119496,-0.052291830006100604
2016-08-29,31.58,33.0398034591195,-0.04418317623849455
2016-08-30,31.54,32.939803459119496,-0.04249580483553117
2016-08-31,31.44,33.079803459119496,-0.04957113669511337
2016-09-01,31.58,33.329803459119496,-0.05249966328981537
2016-09-02,31.83,33.369803459119495,-0.0461436178671496
2016-09-06,31.87,33.2898034591195,-0.04264979998644458
2016-09-07,31.79,32.9698034591195,-0.03578436433757881
2016-09-08,31.47,32.3498034591195,-0.027196562731248375
2016-09-09,30.85,32.939803459119496,-0.06344310650526741
2016-09-12,31.44,32.5598034591195,-0.03439220573077073
2016-09-13,31.06,32.4998034591195,-0.04430191280789075
2016-09-14,31.0,32.8098034591195,-0.05516044804640441
2016-09-15,31.31,32.339803459119494,-0.031843219468580375
