date,OXY,dcf,Deviation
2006-10-05,43.75,,
2006-10-06,43.68,,
2006-10-09,43.2,,
2006-10-10,43.65,,
2006-10-11,42.79,,
2006-10-12,43.28,,
2006-10-13,44.71,,
2006-10-16,45.81,,
2006-10-17,44.43,,
2006-10-18,44.39,,
2006-10-19,45.86,,
2006-10-20,45.05,,
2006-10-23,44.44,,
2006-10-24,45.62,,
2006-10-25,46.88,,
2006-10-26,46.0,,
2006-10-27,45.68,,
2006-10-30,44.39,,
2006-10-31,44.97,,
2006-11-01,44.34,,
2006-11-02,44.73,,
2006-11-03,45.28,,
2006-11-06,46.49,,
2006-11-07,45.63,,
2006-11-08,46.93,,
2006-11-09,47.0,,
2006-11-10,46.61,,
2006-11-13,46.14,,
2006-11-14,46.18,,
2006-11-15,46.63,,
2006-11-16,45.23,,
2006-11-17,45.5,,
2006-11-20,45.16,,
2006-11-21,46.49,,
2006-11-22,45.91,,
2006-11-24,45.93,,
2006-11-27,45.84,,
2006-11-28,46.15,,
2006-11-29,47.91,,
2006-11-30,48.23,,
2006-12-01,48.3,,
2006-12-04,47.83,,
2006-12-05,48.46,,
2006-12-06,48.02,,
2006-12-07,47.31,,
2006-12-08,47.43,,
2006-12-11,47.14,,
2006-12-12,47.33,,
2006-12-13,47.98,,
2006-12-14,49.74,,
2006-12-15,49.74,,
2006-12-18,47.62,,
2006-12-19,48.01,,
2006-12-20,47.83,,
2006-12-21,47.58,,
2006-12-22,47.07,,
2006-12-26,46.63,,
2006-12-27,47.4,,
2006-12-28,47.16,,
2006-12-29,46.78,,
2007-01-03,44.76,,
2007-01-04,43.84,,
2007-01-05,43.54,,
2007-01-08,43.43,,
2007-01-09,41.83,,
2007-01-10,41.32,,
2007-01-11,41.27,,
2007-01-12,42.54,,
2007-01-16,41.74,,
2007-01-17,42.16,,
2007-01-18,41.78,,
2007-01-19,42.87,,
2007-01-22,41.97,,
2007-01-23,43.2,,
2007-01-24,44.26,,
2007-01-25,43.5,,
2007-01-26,43.73,,
2007-01-29,43.28,,
2007-01-30,43.93,,
2007-01-31,44.42,,
2007-02-01,44.84,,
2007-02-02,45.31,,
2007-02-05,44.7,,
2007-02-06,44.69,,
2007-02-07,44.67,,
2007-02-08,45.25,,
2007-02-09,44.57,,
2007-02-12,44.06,,
2007-02-13,44.65,,
2007-02-14,46.08,,
2007-02-15,45.62,,
2007-02-16,45.53,,
2007-02-20,45.17,,
2007-02-21,45.77,,
2007-02-22,45.99,,
2007-02-23,46.23,,
2007-02-26,45.93,,
2007-02-27,44.35,,
2007-02-28,44.19,,
2007-03-01,44.56,,
2007-03-02,43.98,,
2007-03-05,43.26,,
2007-03-06,43.89,,
2007-03-07,44.42,,
2007-03-08,44.39,,
2007-03-09,44.39,,
2007-03-12,43.95,,
2007-03-13,43.61,,
2007-03-14,44.42,,
2007-03-15,43.94,,
2007-03-16,43.83,,
2007-03-19,44.38,,
2007-03-20,44.76,,
2007-03-21,45.15,,
2007-03-22,46.06,,
2007-03-23,46.26,,
2007-03-26,46.58,,
2007-03-27,46.93,,
2007-03-28,47.68,,
2007-03-29,48.19,,
2007-03-30,47.24,,
2007-04-02,47.5,,
2007-04-03,47.59,,
2007-04-04,47.66,,
2007-04-05,47.86,,
2007-04-09,47.6,,
2007-04-10,48.23,,
2007-04-11,47.77,,
2007-04-12,48.99,,
2007-04-13,49.12,,
2007-04-16,49.28,,
2007-04-17,48.81,,
2007-04-18,48.98,,
2007-04-19,48.14,,
2007-04-20,49.54,,
2007-04-23,49.29,,
2007-04-24,49.28,,
2007-04-25,50.0,,
2007-04-26,49.04,,
2007-04-27,49.02,,
2007-04-30,48.57,,
2007-05-01,48.63,,
2007-05-02,49.17,,
2007-05-03,49.69,,
2007-05-04,49.48,,
2007-05-07,49.34,,
2007-05-08,48.98,,
2007-05-09,49.1,,
2007-05-10,48.36,,
2007-05-11,49.75,,
2007-05-14,49.68,,
2007-05-15,50.14,,
2007-05-16,50.78,,
2007-05-17,51.73,,
2007-05-18,52.38,,
2007-05-21,52.49,,
2007-05-22,52.23,,
2007-05-23,52.32,,
2007-05-24,51.67,,
2007-05-25,52.66,,
2007-05-29,51.8,,
2007-05-30,52.78,,
2007-05-31,52.66,,
2007-06-01,53.97,,
2007-06-04,55.93,,
2007-06-05,55.86,,
2007-06-06,55.23,,
2007-06-07,54.29,,
2007-06-08,54.55,,
2007-06-11,54.61,,
2007-06-12,54.22,,
2007-06-13,55.28,,
2007-06-14,56.27,,
2007-06-15,56.82,,
2007-06-18,56.89,,
2007-06-19,56.62,,
2007-06-20,54.71,,
2007-06-21,56.07,,
2007-06-22,56.33,,
2007-06-25,55.31,,
2007-06-26,53.55,,
2007-06-27,54.43,,
2007-06-28,54.88,,
2007-06-29,55.45,,
2007-07-02,56.26,,
2007-07-03,56.33,,
2007-07-05,56.97,,
2007-07-06,57.26,,
2007-07-09,58.1,,
2007-07-10,57.28,,
2007-07-11,57.21,,
2007-07-12,59.16,,
2007-07-13,60.93,,
2007-07-16,58.96,,
2007-07-17,57.74,,
2007-07-18,59.33,,
2007-07-19,59.63,,
2007-07-20,59.5,,
2007-07-23,58.8,,
2007-07-24,56.69,,
2007-07-25,58.17,,
2007-07-26,55.73,,
2007-07-27,54.51,,
2007-07-30,55.0,,
2007-07-31,54.34,,
2007-08-01,54.81,,
2007-08-02,54.58,,
2007-08-03,52.94,,
2007-08-06,52.01,,
2007-08-07,53.03,,
2007-08-08,54.0,,
2007-08-09,52.31,,
2007-08-10,53.31,,
2007-08-13,53.27,,
2007-08-14,52.92,,
2007-08-15,51.91,,
2007-08-16,50.87,,
2007-08-17,52.05,,
2007-08-20,52.73,,
2007-08-21,52.27,,
2007-08-22,52.65,,
2007-08-23,52.75,,
2007-08-24,54.35,,
2007-08-27,54.0,,
2007-08-28,52.39,,
2007-08-29,53.88,,
2007-08-30,54.02,,
2007-08-31,54.31,,
2007-09-04,55.59,,
2007-09-05,55.92,,
2007-09-06,56.62,,
2007-09-07,56.55,,
2007-09-10,56.22,,
2007-09-11,57.39,,
2007-09-12,58.3,,
2007-09-13,59.5,,
2007-09-14,58.55,,
2007-09-17,58.47,,
2007-09-18,61.1,,
2007-09-19,61.59,,
2007-09-20,61.2,,
2007-09-21,61.71,,
2007-09-24,61.02,,
2007-09-25,60.3,,
2007-09-26,61.19,,
2007-09-27,61.99,,
2007-09-28,61.39,,
2007-10-01,63.38,,
2007-10-02,62.52,,
2007-10-03,61.41,,
2007-10-04,63.07,,
2007-10-05,63.62,,
2007-10-08,62.44,,
2007-10-09,64.09,,
2007-10-10,64.37,,
2007-10-11,64.92,,
2007-10-12,66.31,,
2007-10-15,66.22,,
2007-10-16,67.68,,
2007-10-17,66.86,,
2007-10-18,67.2,,
2007-10-19,63.91,,
2007-10-22,62.47,,
2007-10-23,63.95,,
2007-10-24,64.99,,
2007-10-25,66.15,,
2007-10-26,67.8,,
2007-10-29,67.28,,
2007-10-30,64.0,,
2007-10-31,66.15,,
2007-11-01,63.96,,
2007-11-02,65.86,,
2007-11-05,67.77,,
2007-11-06,70.6,,
2007-11-07,67.91,,
2007-11-08,68.9,,
2007-11-09,67.81,,
2007-11-12,64.41,,
2007-11-13,65.34,,
2007-11-14,65.4,,
2007-11-15,63.21,,
2007-11-16,65.63,,
2007-11-19,65.16,,
2007-11-20,68.31,,
2007-11-21,67.33,,
2007-11-23,69.08,,
2007-11-26,66.36,,
2007-11-27,65.65,,
2007-11-28,66.86,,
2007-11-29,67.05,,
2007-11-30,66.84,,
2007-12-03,67.59,,
2007-12-04,66.45,,
2007-12-05,67.35,,
2007-12-06,69.5,,
2007-12-07,69.27,,
2007-12-10,68.98,,
2007-12-11,66.98,,
2007-12-12,69.42,,
2007-12-13,70.12,,
2007-12-14,68.02,,
2007-12-17,65.99,,
2007-12-18,67.41,,
2007-12-19,68.93,,
2007-12-20,69.61,,
2007-12-21,72.65,,
2007-12-24,73.57,,
2007-12-26,74.79,,
2007-12-27,74.76,,
2007-12-28,74.82,,
2007-12-31,73.76,,
2008-01-02,75.06,,
2008-01-03,77.13,,
2008-01-04,74.5,,
2008-01-07,73.2,,
2008-01-08,71.38,,
2008-01-09,72.73,,
2008-01-10,69.94,,
2008-01-11,69.67,,
2008-01-14,72.19,,
2008-01-15,68.96,,
2008-01-16,67.13,,
2008-01-17,65.29,,
2008-01-18,65.19,,
2008-01-22,62.43,,
2008-01-23,61.86,,
2008-01-24,62.9,,
2008-01-25,62.09,,
2008-01-28,61.86,,
2008-01-29,65.62,,
2008-01-30,65.97,,
2008-01-31,64.96,,
2008-02-01,66.3,,
2008-02-04,66.34,,
2008-02-05,63.84,,
2008-02-06,62.12,,
2008-02-07,62.48,,
2008-02-08,63.88,,
2008-02-11,65.67,,
2008-02-12,65.35,,
2008-02-13,67.19,,
2008-02-14,68.72,,
2008-02-15,68.71,,
2008-02-19,71.91,,
2008-02-20,72.96,,
2008-02-21,70.02,,
2008-02-22,70.48,,
2008-02-25,72.84,,
2008-02-26,74.8,,
2008-02-27,75.4,,
2008-02-28,77.04,,
2008-02-29,74.13,,
2008-03-03,74.96,,
2008-03-04,72.66,,
2008-03-05,75.17,,
2008-03-06,72.3,,
2008-03-07,71.17,,
2008-03-10,70.39,,
2008-03-11,75.29,,
2008-03-12,73.21,,
2008-03-13,74.13,,
2008-03-14,72.11,,
2008-03-17,67.71,,
2008-03-18,70.86,,
2008-03-19,66.27,,
2008-03-20,67.01,,
2008-03-24,67.77,,
2008-03-25,68.75,,
2008-03-26,70.85,,
2008-03-27,70.13,,
2008-03-28,70.15,,
2008-03-31,70.1,,
2008-04-01,71.74,,
2008-04-02,71.75,,
2008-04-03,72.36,,
2008-04-04,73.53,,
2008-04-07,73.35,,
2008-04-08,73.94,,
2008-04-09,75.54,,
2008-04-10,75.29,,
2008-04-11,73.99,,
2008-04-14,74.89,,
2008-04-15,76.14,,
2008-04-16,79.7,,
2008-04-17,79.39,,
2008-04-18,79.38,,
2008-04-21,81.25,,
2008-04-22,82.45,,
2008-04-23,80.95,,
2008-04-24,79.36,,
2008-04-25,83.23,,
2008-04-28,81.95,,
2008-04-29,79.76,,
2008-04-30,79.72,,
2008-05-01,77.62,,
2008-05-02,80.23,,
2008-05-05,82.24,,
2008-05-06,85.43,,
2008-05-07,83.12,,
2008-05-08,84.23,,
2008-05-09,84.17,,
2008-05-12,84.32,,
2008-05-13,86.36,,
2008-05-14,85.08,,
2008-05-15,87.02,,
2008-05-16,91.01,,
2008-05-19,91.46,,
2008-05-20,93.75,,
2008-05-21,92.41,,
2008-05-22,92.0,,
2008-05-23,89.43,,
2008-05-27,87.53,,
2008-05-28,89.21,,
2008-05-29,87.11,,
2008-05-30,88.07,,
2008-06-02,88.62,,
2008-06-03,85.9,,
2008-06-04,83.73,,
2008-06-05,87.8,,
2008-06-06,88.81,,
2008-06-09,89.64,,
2008-06-10,86.1,,
2008-06-11,88.16,,
2008-06-12,84.68,,
2008-06-13,84.38,,
2008-06-16,85.78,,
2008-06-17,87.32,,
2008-06-18,86.47,,
2008-06-19,83.25,,
2008-06-20,82.05,,
2008-06-23,83.94,,
2008-06-24,82.45,,
2008-06-25,81.3,,
2008-06-26,81.38,,
2008-06-27,84.74,,
2008-06-30,86.09,,
2008-07-01,87.61,,
2008-07-02,84.71,,
2008-07-03,83.59,,
2008-07-07,80.88,,
2008-07-08,79.07,,
2008-07-09,77.59,,
2008-07-10,80.09,,
2008-07-11,80.53,,
2008-07-14,80.53,,
2008-07-15,76.84,,
2008-07-16,73.77,,
2008-07-17,71.95,,
2008-07-18,74.34,,
2008-07-21,76.62,,
2008-07-22,73.77,,
2008-07-23,69.19,,
2008-07-24,70.26,,
2008-07-25,72.53,,
2008-07-28,72.89,,
2008-07-29,72.76,,
2008-07-30,77.31,,
2008-07-31,75.52,,
2008-08-01,75.98,,
2008-08-04,71.12,,
2008-08-05,72.44,,
2008-08-06,74.36,,
2008-08-07,73.17,,
2008-08-08,72.9,,
2008-08-11,72.71,,
2008-08-12,72.31,,
2008-08-13,74.85,,
2008-08-14,74.17,,
2008-08-15,72.53,,
2008-08-18,72.45,,
2008-08-19,74.47,,
2008-08-20,77.79,,
2008-08-21,80.3,,
2008-08-22,78.35,,
2008-08-25,77.45,,
2008-08-26,79.05,,
2008-08-27,80.64,,
2008-08-28,77.19,,
2008-08-29,76.03,,
2008-09-02,72.17,,
2008-09-03,72.32,,
2008-09-04,70.5,,
2008-09-05,70.2,,
2008-09-08,68.91,,
2008-09-09,63.39,,
2008-09-10,66.93,,
2008-09-11,66.93,,
2008-09-12,69.42,,
2008-09-15,64.82,,
2008-09-16,66.88,,
2008-09-17,66.15,,
2008-09-18,67.97,,
2008-09-19,77.12,,
2008-09-22,77.83,,
2008-09-23,73.92,,
2008-09-24,73.44,,
2008-09-25,74.61,,
2008-09-26,74.09,,
2008-09-29,62.27,,
2008-09-30,67.5,,
2008-10-01,64.59,,
2008-10-02,59.3,,
2008-10-03,58.95,,
2008-10-06,56.34,,
2008-10-07,51.62,,
2008-10-08,52.26,,
2008-10-09,45.99,,
2008-10-10,42.06,,
2008-10-13,49.12,,
2008-10-14,50.36,,
2008-10-15,41.04,,
2008-10-16,44.4,,
2008-10-17,44.55,,
2008-10-20,51.29,,
2008-10-21,47.45,,
2008-10-22,43.02,,
2008-10-23,46.55,,
2008-10-24,43.77,,
2008-10-27,40.32,,
2008-10-28,47.62,,
2008-10-29,48.68,,
2008-10-30,52.43,,
2008-10-31,53.21,,
2008-11-03,50.94,,
2008-11-04,55.64,,
2008-11-05,51.68,,
2008-11-06,49.35,,
2008-11-07,50.26,,
2008-11-10,50.77,,
2008-11-11,48.3,,
2008-11-12,43.18,,
2008-11-13,48.03,,
2008-11-14,46.17,,
2008-11-17,45.04,,
2008-11-18,46.59,,
2008-11-19,44.19,,
2008-11-20,39.01,,
2008-11-21,45.04,,
2008-11-24,48.43,,
2008-11-25,48.89,,
2008-11-26,52.96,,
2008-11-28,51.87,,
2008-12-01,43.97,,
2008-12-02,45.35,,
2008-12-03,45.95,,
2008-12-04,42.1,,
2008-12-05,44.25,,
2008-12-08,49.03,,
2008-12-09,49.41,,
2008-12-10,54.88,,
2008-12-11,55.4,,
2008-12-12,52.81,,
2008-12-15,52.47,,
2008-12-16,55.03,,
2008-12-17,55.05,,
2008-12-18,52.62,,
2008-12-19,54.18,,
2008-12-22,52.1,,
2008-12-23,51.51,,
2008-12-24,50.72,,
2008-12-26,51.87,,
2008-12-29,54.0,,
2008-12-30,55.99,,
2008-12-31,57.47,,
2009-01-02,59.55,,
2009-01-05,59.15,,
2009-01-06,59.05,,
2009-01-07,55.67,,
2009-01-08,56.53,,
2009-01-09,53.94,,
2009-01-12,52.09,,
2009-01-13,53.95,,
2009-01-14,51.49,,
2009-01-15,51.29,,
2009-01-16,51.29,,
2009-01-20,48.75,,
2009-01-21,53.45,,
2009-01-22,51.89,,
2009-01-23,53.21,,
2009-01-26,54.44,,
2009-01-27,54.35,,
2009-01-28,56.89,,
2009-01-29,54.44,,
2009-01-30,52.26,,
2009-02-02,51.88,,
2009-02-03,52.96,,
2009-02-04,53.39,,
2009-02-05,53.8,,
2009-02-06,54.39,,
2009-02-09,56.15,,
2009-02-10,53.11,,
2009-02-11,53.45,,
2009-02-12,53.5,,
2009-02-13,54.21,,
2009-02-17,50.16,,
2009-02-18,49.38,,
2009-02-19,49.16,,
2009-02-20,47.96,,
2009-02-23,45.57,,
2009-02-24,48.35,,
2009-02-25,48.03,,
2009-02-26,50.3,,
2009-02-27,49.69,,
2009-03-02,46.82,,
2009-03-03,46.73,,
2009-03-04,50.6,,
2009-03-05,47.94,,
2009-03-06,48.42,,
2009-03-09,48.28,,
2009-03-10,51.31,,
2009-03-11,51.56,,
2009-03-12,54.09,,
2009-03-13,52.4,,
2009-03-16,51.34,,
2009-03-17,53.26,,
2009-03-18,54.46,,
2009-03-19,56.51,,
2009-03-20,54.36,,
2009-03-23,58.41,,
2009-03-24,56.46,,
2009-03-25,56.3,,
2009-03-26,56.31,,
2009-03-27,55.53,,
2009-03-30,53.84,,
2009-03-31,53.32,,
2009-04-01,54.93,,
2009-04-02,57.59,,
2009-04-03,57.86,,
2009-04-06,55.3,,
2009-04-07,53.39,,
2009-04-08,54.39,,
2009-04-09,56.08,,
2009-04-13,56.26,,
2009-04-14,55.42,,
2009-04-15,55.89,,
2009-04-16,56.51,,
2009-04-17,57.14,,
2009-04-20,53.54,,
2009-04-21,53.71,,
2009-04-22,53.23,,
2009-04-23,53.62,,
2009-04-24,53.53,,
2009-04-27,52.51,,
2009-04-28,52.47,,
2009-04-29,54.99,,
2009-04-30,53.93,,
2009-05-01,56.02,,
2009-05-04,58.35,,
2009-05-05,57.93,,
2009-05-06,61.87,,
2009-05-07,59.85,,
2009-05-08,62.58,,
2009-05-11,60.24,,
2009-05-12,60.52,,
2009-05-13,58.76,,
2009-05-14,58.83,,
2009-05-15,57.51,,
2009-05-18,59.36,,
2009-05-19,59.67,,
2009-05-20,60.37,,
2009-05-21,58.67,,
2009-05-22,59.43,,
2009-05-26,60.73,,
2009-05-27,60.2,,
2009-05-28,62.72,,
2009-05-29,64.3,,
2009-06-01,66.43,,
2009-06-02,66.44,,
2009-06-03,64.07,,
2009-06-04,65.74,,
2009-06-05,65.68,,
2009-06-08,65.46,,
2009-06-09,66.14,,
2009-06-10,66.36,,
2009-06-11,67.67,,
2009-06-12,66.08,,
2009-06-15,64.27,,
2009-06-16,61.66,,
2009-06-17,61.12,,
2009-06-18,61.75,,
2009-06-19,61.81,,
2009-06-22,58.8,,
2009-06-23,60.1,,
2009-06-24,61.43,,
2009-06-25,62.71,,
2009-06-26,61.6,,
2009-06-29,63.36,,
2009-06-30,63.05,,
2009-07-01,62.45,,
2009-07-02,60.63,,
2009-07-06,59.11,,
2009-07-07,57.35,,
2009-07-08,57.07,,
2009-07-09,58.47,,
2009-07-10,58.2,,
2009-07-13,60.15,,
2009-07-14,61.59,,
2009-07-15,63.94,,
2009-07-16,64.45,,
2009-07-17,64.91,,
2009-07-20,66.6,,
2009-07-21,67.28,,
2009-07-22,67.05,,
2009-07-23,68.93,,
2009-07-24,69.39,,
2009-07-27,69.93,,
2009-07-28,68.68,,
2009-07-29,66.57,,
2009-07-30,67.63,,
2009-07-31,68.35,,
2009-08-03,69.35,,
2009-08-04,68.92,,
2009-08-05,67.76,,
2009-08-06,66.95,,
2009-08-07,67.12,,
2009-08-10,67.11,,
2009-08-11,65.84,,
2009-08-12,66.93,,
2009-08-13,68.0,,
2009-08-14,67.38,,
2009-08-17,65.47,,
2009-08-18,66.59,,
2009-08-19,68.53,,
2009-08-20,69.21,,
2009-08-21,71.64,,
2009-08-24,72.04,,
2009-08-25,70.81,,
2009-08-26,71.05,,
2009-08-27,71.44,,
2009-08-28,71.39,,
2009-08-31,70.03,,
2009-09-01,69.2,,
2009-09-02,68.8,,
2009-09-03,68.97,,
2009-09-04,69.68,,
2009-09-08,71.92,,
2009-09-09,72.67,,
2009-09-10,73.56,,
2009-09-11,73.74,,
2009-09-14,73.76,,
2009-09-15,74.75,,
2009-09-16,75.83,,
2009-09-17,75.34,,
2009-09-18,73.91,,
2009-09-21,73.86,,
2009-09-22,75.04,,
2009-09-23,73.15,,
2009-09-24,71.37,,
2009-09-25,73.8,,
2009-09-28,75.83,,
2009-09-29,75.01,,
2009-09-30,75.11,,
2009-10-01,72.21,,
2009-10-02,71.21,,
2009-10-05,72.34,,
2009-10-06,74.34,,
2009-10-07,74.18,,
2009-10-08,76.73,,
2009-10-09,76.2,,
2009-10-12,76.94,,
2009-10-13,76.93,,
2009-10-14,78.34,,
2009-10-15,79.65,,
2009-10-16,78.94,,
2009-10-19,79.15,,
2009-10-20,78.26,,
2009-10-21,78.13,,
2009-10-22,80.48,,
2009-10-23,78.7,,
2009-10-26,77.33,,
2009-10-27,76.92,,
2009-10-28,74.57,,
2009-10-29,75.82,,
2009-10-30,72.7,,
2009-11-02,73.6,,
2009-11-03,76.16,,
2009-11-04,76.74,,
2009-11-05,77.55,,
2009-11-06,77.49,,
2009-11-09,79.57,,
2009-11-10,80.64,,
2009-11-11,79.64,,
2009-11-12,78.38,,
2009-11-13,78.99,,
2009-11-16,80.94,,
2009-11-17,80.53,,
2009-11-18,79.72,,
2009-11-19,78.11,,
2009-11-20,76.64,,
2009-11-23,78.7,,
2009-11-24,79.26,,
2009-11-25,80.51,,
2009-11-27,77.79,,
2009-11-30,77.4,,
2009-12-01,78.73,,
2009-12-02,77.8,,
2009-12-03,76.79,,
2009-12-04,75.35,,
2009-12-07,74.96,,
2009-12-08,73.69,,
2009-12-09,73.72,,
2009-12-10,73.72,,
2009-12-11,72.81,,
2009-12-14,74.16,,
2009-12-15,75.56,,
2009-12-16,75.51,,
2009-12-17,75.04,,
2009-12-18,76.63,,
2009-12-21,77.29,,
2009-12-22,78.0,,
2009-12-23,79.0,,
2009-12-24,79.01,,
2009-12-28,79.05,,
2009-12-29,78.66,,
2009-12-30,78.92,,
2009-12-31,77.94,,
2010-01-04,79.61,,
2010-01-05,79.04,,
2010-01-06,79.99,,
2010-01-07,79.39,,
2010-01-08,80.21,,
2010-01-11,79.48,,
2010-01-12,76.8,,
2010-01-13,76.29,,
2010-01-14,76.88,,
2010-01-15,75.61,,
2010-01-19,76.03,,
2010-01-20,74.93,,
2010-01-21,72.82,,
2010-01-22,72.91,,
2010-01-25,74.39,,
2010-01-26,73.44,,
2010-01-27,73.22,,
2010-01-28,74.25,,
2010-01-29,75.05,,
2010-02-01,76.48,,
2010-02-02,77.39,,
2010-02-03,76.77,,
2010-02-04,73.23,,
2010-02-05,73.49,,
2010-02-08,73.1,,
2010-02-09,74.64,,
2010-02-10,75.1,,
2010-02-11,77.09,,
2010-02-12,76.45,,
2010-02-16,77.78,,
2010-02-17,77.55,,
2010-02-18,77.59,,
2010-02-19,78.09,,
2010-02-22,76.65,,
2010-02-23,75.7,,
2010-02-24,76.21,,
2010-02-25,75.72,,
2010-02-26,76.5,,
2010-03-01,77.36,,
2010-03-02,77.79,,
2010-03-03,77.63,,
2010-03-04,77.84,,
2010-03-05,78.5,,
2010-03-08,78.07,,
2010-03-09,78.07,,
2010-03-10,78.53,,
2010-03-11,78.43,,
2010-03-12,78.41,,
2010-03-15,77.66,,
2010-03-16,78.92,,
2010-03-17,79.72,,
2010-03-18,79.05,,
2010-03-19,79.12,,
2010-03-22,79.11,,
2010-03-23,79.83,,
2010-03-24,79.47,,
2010-03-25,78.09,,
2010-03-26,78.3,,
2010-03-29,80.61,,
2010-03-30,80.74,,
2010-03-31,80.99,,
2010-04-01,82.97,,
2010-04-05,84.7,,
2010-04-06,84.78,,
2010-04-07,82.68,,
2010-04-08,82.95,,
2010-04-09,82.93,,
2010-04-12,83.15,,
2010-04-13,82.1,,
2010-04-14,82.55,,
2010-04-15,82.84,,
2010-04-16,81.49,,
2010-04-19,81.14,,
2010-04-20,82.96,,
2010-04-21,82.28,,
2010-04-22,81.72,,
2010-04-23,83.81,,
2010-04-26,83.74,,
2010-04-27,80.81,,
2010-04-28,81.34,,
2010-04-29,82.63,,
2010-04-30,84.94,,
2010-05-03,86.22,,
2010-05-04,82.91,,
2010-05-05,79.4,,
2010-05-06,77.05,,
2010-05-07,77.23,,
2010-05-10,80.63,,
2010-05-11,79.55,,
2010-05-12,81.2,,
2010-05-13,79.92,,
2010-05-14,78.52,,
2010-05-17,77.15,,
2010-05-18,77.54,,
2010-05-19,76.2,,
2010-05-20,74.4,,
2010-05-21,76.08,,
2010-05-24,74.63,,
2010-05-25,75.63,,
2010-05-26,74.9,,
2010-05-27,78.97,,
2010-05-28,79.05,,
2010-06-01,76.71,,
2010-06-02,78.42,,
2010-06-03,79.44,,
2010-06-04,75.13,,
2010-06-07,75.44,,
2010-06-08,76.73,,
2010-06-09,76.62,,
2010-06-10,79.99,,
2010-06-11,81.44,,
2010-06-14,81.16,,
2010-06-15,83.1,,
2010-06-16,83.43,,
2010-06-17,82.99,,
2010-06-18,83.33,,
2010-06-21,82.2,,
2010-06-22,80.15,,
2010-06-23,80.3,,
2010-06-24,78.04,,
2010-06-25,78.3,,
2010-06-28,77.52,,
2010-06-29,75.23,,
2010-06-30,73.91,,
2010-07-01,73.53,,
2010-07-02,73.17,,
2010-07-06,73.77,,
2010-07-07,76.24,,
2010-07-08,77.52,,
2010-07-09,77.71,,
2010-07-12,77.52,,
2010-07-13,78.85,,
2010-07-14,78.63,,
2010-07-15,78.66,,
2010-07-16,76.05,,
2010-07-19,76.19,,
2010-07-20,77.56,,
2010-07-21,76.69,,
2010-07-22,78.68,,
2010-07-23,78.7,,
2010-07-26,79.44,,
2010-07-27,76.59,,
2010-07-28,75.57,,
2010-07-29,74.43,,
2010-07-30,74.66,,
2010-08-02,76.83,,
2010-08-03,75.37,,
2010-08-04,75.49,,
2010-08-05,74.35,,
2010-08-06,73.13,,
2010-08-09,73.72,,
2010-08-10,74.55,,
2010-08-11,73.14,,
2010-08-12,73.25,,
2010-08-13,72.23,,
2010-08-16,72.72,,
2010-08-17,73.61,,
2010-08-18,72.45,,
2010-08-19,72.23,,
2010-08-20,71.91,,
2010-08-23,72.4,,
2010-08-24,70.92,,
2010-08-25,69.84,,
2010-08-26,69.2,,
2010-08-27,72.26,,
2010-08-30,70.7,,
2010-08-31,70.02,,
2010-09-01,73.64,,
2010-09-02,74.58,,
2010-09-03,75.04,,
2010-09-07,73.24,,
2010-09-08,73.98,,
2010-09-09,74.32,,
2010-09-10,74.92,,
2010-09-13,75.31,,
2010-09-14,75.08,,
2010-09-15,74.86,,
2010-09-16,73.24,,
2010-09-17,73.0,,
2010-09-20,73.99,,
2010-09-21,73.69,,
2010-09-22,72.76,,
2010-09-23,71.44,,
2010-09-24,73.1,,
2010-09-27,71.67,,
2010-09-28,72.34,,
2010-09-29,73.42,,
2010-09-30,75.02,,
2010-10-01,77.38,,
2010-10-04,77.21,,
2010-10-05,79.0,,
2010-10-06,79.45,,
2010-10-07,78.93,,
2010-10-08,79.69,,
2010-10-11,80.21,,
2010-10-12,79.74,,
2010-10-13,80.75,,
2010-10-14,81.35,,
2010-10-15,81.38,,
2010-10-18,81.87,,
2010-10-19,77.79,,
2010-10-20,77.57,,
2010-10-21,75.5,,
2010-10-22,76.24,,
2010-10-25,76.7,,
2010-10-26,75.73,,
2010-10-27,76.08,,
2010-10-28,75.56,,
2010-10-29,75.33,,
2010-11-01,76.48,,
2010-11-02,78.09,,
2010-11-03,78.29,,
2010-11-04,80.95,,
2010-11-05,80.7,,
2010-11-08,80.74,,
2010-11-09,80.49,,
2010-11-10,81.05,,
2010-11-11,84.09,,
2010-11-12,83.79,,
2010-11-15,84.07,,
2010-11-16,81.6,,
2010-11-17,82.06,,
2010-11-18,83.66,,
2010-11-19,84.49,,
2010-11-22,84.76,,
2010-11-23,84.39,,
2010-11-24,85.21,,
2010-11-26,83.97,,
2010-11-29,85.25,,
2010-11-30,84.47,,
2010-12-01,86.47,,
2010-12-02,86.93,,
2010-12-03,87.89,,
2010-12-06,89.15,,
2010-12-07,88.83,,
2010-12-08,87.08,,
2010-12-09,87.25,,
2010-12-10,89.14,,
2010-12-13,89.94,,
2010-12-14,90.15,,
2010-12-15,90.82,,
2010-12-16,90.86,,
2010-12-17,91.21,,
2010-12-20,91.47,,
2010-12-21,92.58,,
2010-12-22,93.66,,
2010-12-23,93.35,,
2010-12-27,92.81,,
2010-12-28,93.6,,
2010-12-29,94.88,,
2010-12-30,93.52,,
2010-12-31,93.99,,
2011-01-03,93.89,,
2011-01-04,92.61,,
2011-01-05,92.95,,
2011-01-06,92.41,,
2011-01-07,92.16,,
2011-01-10,91.77,,
2011-01-11,92.86,,
