date,MGM,dcf,Deviation
2015-07-31,19.62,23.94000190326856,-0.180451192974999
2015-08-03,19.85,25.840001903268558,-0.2318112020924762
2015-08-04,21.75,26.450001903268557,-0.17769382098561415
2015-08-05,22.36,26.08000190326856,-0.14263809937844907
2015-08-06,21.99,26.290001903268557,-0.16356034963747768
2015-08-07,22.2,26.69000190326856,-0.16822785998822642
2015-08-10,22.6,26.270001903268557,-0.13970314569379338
2015-08-11,22.18,26.160001903268558,-0.15214073446880283
2015-08-12,22.07,26.340001903268558,-0.1621109185545916
2015-08-13,22.25,26.570001903268558,-0.16258944651174922
2015-08-14,22.48,26.73000190326856,-0.15899744110189773
2015-08-17,22.64,26.570001903268558,-0.14791123905734838
2015-08-18,22.48,26.160001903268558,-0.14067284539489122
2015-08-19,22.07,25.37000190326856,-0.13007495686641635
2015-08-20,21.28,24.680001903268558,-0.1377634376445599
2015-08-21,20.59,23.630001903268557,-0.12865009134206018
2015-08-24,19.54,23.30000190326856,-0.16137345906143896
2015-08-25,19.21,23.700001903268557,-0.18945154188571278
2015-08-26,19.61,24.630001903268557,-0.2038165454872487
2015-08-27,20.54,24.930001903268558,-0.1760931234703591
2015-08-28,20.84,24.520001903268557,-0.15008163204008595
2015-08-31,20.43,23.96000190326856,-0.14732894920125217
2015-09-01,19.87,24.35000190326856,-0.1839836366775477
2015-09-02,20.26,24.58000190326856,-0.1757527082491438
2015-09-03,20.49,24.570001903268558,-0.16605623065604225
2015-09-04,20.48,25.560001903268557,-0.19874810348190686
2015-09-08,21.47,25.21000190326856,-0.14835389214245387
2015-09-09,21.12,24.810001903268557,-0.14873041596915082
2015-09-10,20.72,25.05000190326856,-0.1728543542626867
2015-09-11,20.96,25.090001903268558,-0.16460747668299414
2015-09-14,21.0,24.69000190326856,-0.1494532854928643
2015-09-15,20.6,25.28000190326856,-0.1851266436282768
2015-09-16,21.19,25.05000190326856,-0.15409188063833634
2015-09-17,20.96,24.750001903268558,-0.15313137825528966
2015-09-18,20.66,24.49000190326856,-0.15639042897572775
2015-09-21,20.4,23.720001903268557,-0.1399663421954056
2015-09-22,19.63,23.450001903268557,-0.16289985472180757
2015-09-23,19.36,23.64000190326856,-0.18104913530809785
2015-09-24,19.55,23.85000190326856,-0.1802935664621167
2015-09-25,19.76,22.680001903268558,-0.12874786852851794
2015-09-28,18.59,21.85000190326856,-0.14919915877814605
2015-09-29,17.76,22.540001903268557,-0.21206750220262405
2015-09-30,18.45,21.97040164308535,-0.16023383187413465
2015-10-01,18.67,23.09040164308535,-0.19143892390495
2015-10-02,19.79,23.60040164308535,-0.16145494897548718
2015-10-05,20.3,23.74040164308535,-0.14491758373799046
2015-10-06,20.44,24.02040164308535,-0.14905669340112904
2015-10-07,20.72,24.440401643085348,-0.15222342486085616
2015-10-08,21.14,24.530401643085348,-0.1382122352668872
2015-10-09,21.23,24.38040164308535,-0.1292186112930117
2015-10-12,21.08,24.43040164308535,-0.1371406697291705
2015-10-13,21.13,24.52040164308535,-0.13826860148685327
2015-10-14,21.22,24.93040164308535,-0.148830399774745
2015-10-15,21.63,24.85040164308535,-0.1295915329393249
2015-10-16,21.55,24.300401643085348,-0.1131833820478424
2015-10-19,21.0,24.27040164308535,-0.13474855880751724
2015-10-20,20.97,23.56040164308535,-0.10994726160984603
2015-10-21,20.26,23.77040164308535,-0.14767952581510124
2015-10-22,20.47,24.59040164308535,-0.16756138036663504
2015-10-23,21.29,25.00040164308535,-0.14841368135025867
2015-10-26,21.7,24.24040164308535,-0.10480031150020186
2015-10-27,20.94,25.06040164308535,-0.164418819050422
2015-10-28,21.76,26.10040164308535,-0.16629635445610957
2015-10-29,22.8,26.49040164308535,-0.13931089806819275
2015-10-30,23.19,27.08040164308535,-0.14366115002133706
2015-11-02,23.78,27.440401643085348,-0.1333946088215412
2015-11-03,24.14,27.33040164308535,-0.11673453192344607
2015-11-04,24.03,27.210401643085348,-0.11688183382230755
2015-11-05,23.91,27.140401643085347,-0.11902556511754381
2015-11-06,23.84,26.620401643085348,-0.10444626945767954
2015-11-09,23.32,26.73040164308535,-0.1275851253049749
2015-11-10,23.43,26.60040164308535,-0.11918623205862311
2015-11-11,23.3,26.10040164308535,-0.1072934310122865
2015-11-12,22.8,25.81040164308535,-0.11663521105615338
2015-11-13,22.51,25.93040164308535,-0.13190700592165483
2015-11-16,22.63,25.550401643085348,-0.11429963739437699
2015-11-17,22.25,26.02040164308535,-0.1449017465142508
2015-11-18,22.72,25.83040164308535,-0.12041630966733285
2015-11-19,22.53,25.76040164308535,-0.1254018352602999
2015-11-20,22.46,25.97040164308535,-0.1351693243458172
2015-11-23,22.67,26.26040164308535,-0.13672302853108642
2015-11-24,22.96,26.22040164308535,-0.12434598399621222
2015-11-25,22.92,26.07040164308535,-0.1208420831491459
2015-11-27,22.77,26.04040164308535,-0.12558952384491184
2015-11-30,22.74,26.58040164308535,-0.14448245345022448
2015-12-01,23.28,26.73040164308535,-0.12908154876071243
2015-12-02,23.43,25.690401643085348,-0.0879862321535071
2015-12-03,22.39,25.93040164308535,-0.13653477843562212
2015-12-04,22.63,25.620401643085348,-0.11671954580354615
2015-12-07,22.32,25.210401643085348,-0.11465115407544968
2015-12-08,21.91,25.36040164308535,-0.13605469233670908
2015-12-09,22.06,25.36040164308535,-0.1301399595138204
2015-12-10,22.06,24.35040164308535,-0.09406011763817224
2015-12-11,21.05,24.11040164308535,-0.12693283539567435
2015-12-14,20.81,24.45040164308535,-0.1488892369224073
2015-12-15,21.15,25.38040164308535,-0.1666798541085296
2015-12-16,22.08,24.75040164308535,-0.1078932649899601
2015-12-17,21.45,24.47040164308535,-0.12343081601763706
2015-12-18,21.17,24.92040164308535,-0.15049523265312093
2015-12-21,21.62,25.04040164308535,-0.1365953187108665
2015-12-22,21.74,25.800401643085348,-0.15737745866346076
2015-12-23,22.5,25.81040164308535,-0.12825843196330933
2015-12-24,22.51,25.93040164308535,-0.13190700592165483
2015-12-28,22.63,26.24040164308535,-0.13758942001700392
2015-12-29,22.94,25.82040164308535,-0.11155526094834067
2015-12-30,22.52,26.02040164308535,-0.1345252733258845
2015-12-31,22.72,25.326800651349394,-0.10292656728478289
2016-01-04,22.25,25.826800651349394,-0.1384918209434708
2016-01-05,22.75,25.466800651349395,-0.10668009258577371
2016-01-06,22.39,23.696800651349395,-0.05514671244343616
2016-01-07,20.62,23.566800651349396,-0.12504033512842005
2016-01-08,20.49,23.906800651349396,-0.14292170253891923
2016-01-11,20.83,24.206800651349393,-0.13949801545381657
2016-01-12,21.13,23.096800651349394,-0.08515467925790354
2016-01-13,20.02,23.346800651349394,-0.1424949268651554
2016-01-14,20.27,22.936800651349394,-0.11626733352598173
2016-01-15,19.86,22.706800651349393,-0.12537216030829146
2016-01-19,19.63,22.186800651349394,-0.11523971804352473
2016-01-20,19.11,22.096800651349394,-0.13516891872611425
2016-01-21,19.02,22.416800651349394,-0.1515292348886067
2016-01-22,19.34,21.966800651349395,-0.11958048388753573
2016-01-25,18.89,22.186800651349394,-0.14859288200928078
2016-01-26,19.11,22.546800651349393,-0.1524296375567461
2016-01-27,19.47,22.356800651349396,-0.12912405027752294
2016-01-28,19.28,23.156800651349396,-0.1674152103185068
2016-01-29,20.08,23.126800651349395,-0.13174328335690577
2016-02-01,20.05,22.166800651349394,-0.09549418901913276
2016-02-02,19.09,21.626800651349395,-0.11729893349671727
2016-02-03,18.55,21.846800651349394,-0.1509054210711518
2016-02-04,18.77,20.956800651349393,-0.10434801989723497
2016-02-05,17.88,19.946800651349395,-0.10361564681349422
2016-02-08,16.87,19.636800651349393,-0.1408987492654138
2016-02-09,16.56,20.246800651349396,-0.182092999029142
2016-02-10,17.17,20.006800651349394,-0.1417918187313002
2016-02-11,16.93,21.186800651349394,-0.20091757700463742
2016-02-12,18.11,22.226800651349397,-0.18521786900083903
2016-02-16,19.15,23.146800651349395,-0.1726718396875464
2016-02-17,20.07,21.476800651349397,-0.06550326904771109
2016-02-18,18.4,21.136800651349393,-0.12948036443607536
2016-02-19,18.06,21.836800651349396,-0.1729557691005441
2016-02-22,18.76,21.296800651349393,-0.11911651392523392
2016-02-23,18.22,21.326800651349394,-0.14567588932533215
2016-02-24,18.25,21.416800651349394,-0.1478652532141801
2016-02-25,18.34,21.946800651349395,-0.16434289027579208
2016-02-26,18.87,22.006800651349394,-0.14253778643453352
2016-02-29,18.93,23.006800651349394,-0.1771998077060003
2016-03-01,19.93,23.346800651349394,-0.14634984477635105
2016-03-02,20.27,23.406800651349396,-0.1340123623930023
2016-03-03,20.33,22.886800651349393,-0.11171507500322664
2016-03-04,19.81,22.896800651349395,-0.134813623018877
2016-03-07,19.82,22.406800651349396,-0.1154471221304686
2016-03-08,19.33,23.126800651349395,-0.16417319060204127
2016-03-09,20.05,23.416800651349394,-0.14377714109956274
2016-03-10,20.34,23.886800651349393,-0.14848370458305937
2016-03-11,20.81,24.016800651349396,-0.13352322392571558
2016-03-14,20.94,23.746800651349396,-0.11819700230607277
2016-03-15,20.67,24.276800651349394,-0.14856985082788954
2016-03-16,21.2,24.026800651349394,-0.11765197923638804
2016-03-17,20.95,24.496800651349396,-0.14478628053635334
2016-03-18,21.42,24.046800651349393,-0.10923701200151081
2016-03-21,20.97,24.316800651349396,-0.13763326431529044
2016-03-22,21.24,23.836800651349396,-0.10894082177099518
2016-03-23,20.76,23.596800651349394,-0.12021971509036622
2016-03-24,20.52,23.526800651349394,-0.12780321030079955
2016-03-28,20.45,24.296800651349393,-0.1583253987448653
2016-03-29,21.22,24.366800651349394,-0.12914295546531385
2016-03-30,21.29,24.516800651349396,-0.13161589463639067
2016-03-31,21.44,24.84368141468597,-0.1370039068635751
2016-04-01,21.92,24.54368141468597,-0.10689844650265312
2016-04-04,21.62,24.193681414685972,-0.10637824688902875
2016-04-05,21.27,24.283681414685972,-0.12410315236895664
2016-04-06,21.36,24.59368141468597,-0.13148423614022253
2016-04-07,21.67,25.313681414685973,-0.14394118954867052
2016-04-08,22.39,24.98368141468597,-0.10381502115862506
2016-04-11,22.06,25.57368141468597,-0.13739443131829276
2016-04-12,22.65,26.02368141468597,-0.12963889931353445
2016-04-13,23.1,25.73368141468597,-0.1023437483446481
2016-04-14,22.81,25.713681414685972,-0.1129235976699774
2016-04-15,22.79,25.79368141468597,-0.11645027967879706
2016-04-18,22.87,25.95368141468597,-0.11881479800168382
2016-04-19,23.03,25.713681414685972,-0.10436784104952113
2016-04-20,22.79,25.213681414685972,-0.09612564602621954
2016-04-21,22.29,25.09368141468597,-0.11172858092655669
2016-04-22,22.17,24.68368141468597,-0.10183575830752756
2016-04-25,21.76,24.763681414685973,-0.1212938159067356
2016-04-26,21.84,24.853681414685973,-0.12125694235805229
2016-04-27,21.93,24.27368141468597,-0.09655236775366116
2016-04-28,21.35,24.22368141468597,-0.1186310769817075
2016-04-29,21.3,24.59368141468597,-0.13392388716230053
2016-05-02,21.67,24.36368141468597,-0.11056134616266444
2016-05-03,21.44,24.39368141468597,-0.12108387268301934
2016-05-04,21.47,24.79368141468597,-0.13405356627343223
2016-05-05,21.87,24.93368141468597,-0.12287320767969134
2016-05-06,22.01,24.77368141468597,-0.11155715488646123
2016-05-09,21.85,25.50368141468597,-0.14326094163731373
2016-05-10,22.58,24.93368141468597,-0.09439766938305594
2016-05-11,22.01,24.86368141468597,-0.11477308476935422
2016-05-12,21.94,24.553681414685972,-0.10644763897289489
2016-05-13,21.63,25.00368141468597,-0.13492738764078283
2016-05-16,22.08,24.903681414685973,-0.11338409641800262
2016-05-17,21.98,24.623681414685972,-0.1073633698456331
2016-05-18,21.7,24.43368141468597,-0.1118816836599531
2016-05-19,21.51,24.68368141468597,-0.12857407132137644
2016-05-20,21.76,25.053681414685972,-0.13146496756980708
2016-05-23,22.13,25.59368141468597,-0.135333458229986
2016-05-24,22.67,25.72368141468597,-0.11871090165743481
2016-05-25,22.8,25.43368141468597,-0.10355093200016352
2016-05-26,22.51,25.853681414685973,-0.12933095914095316
2016-05-27,22.93,25.77368141468597,-0.11033276034310047
2016-05-31,22.85,26.34368141468597,-0.132619331356563
2016-06-01,23.42,27.02368141468597,-0.13335271976406426
2016-06-02,24.1,26.98368141468597,-0.1068676052896369
2016-06-03,24.06,27.32368141468597,-0.11944515693744706
2016-06-06,24.4,27.57368141468597,-0.11509821147768984
2016-06-07,24.65,27.89368141468597,-0.11628731849565688
2016-06-08,24.97,28.013681414685973,-0.1086498189806051
2016-06-09,25.09,27.47368141468597,-0.08676235917228703
2016-06-10,24.55,27.04368141468597,-0.09220939177799159
2016-06-13,24.12,26.97368141468597,-0.10579502926627826
2016-06-14,24.05,27.443681414685972,-0.12365984590062706
2016-06-15,24.52,27.083681414685973,-0.0946577895165992
2016-06-16,24.16,27.533681414685972,-0.12252925294931727
2016-06-17,24.61,27.20368141468597,-0.09534303005348999
2016-06-20,24.28,27.45368141468597,-0.11560130558622461
2016-06-21,24.53,27.243681414685973,-0.09960773558389713
2016-06-22,24.32,27.403681414685973,-0.11252799826498461
2016-06-23,24.48,25.833681414685973,-0.05239986484916659
2016-06-24,22.91,24.463681414685972,-0.0635097141901656
2016-06-27,21.54,25.013681414685973,-0.1388712583764865
2016-06-28,22.09,25.66368141468597,-0.13925053685559474
2016-06-29,22.74,25.553681414685972,-0.11010865201868414
2016-06-30,22.63,27.17084348930378,-0.16712191843037016
2016-07-01,22.78,26.94084348930378,-0.1544436977615694
2016-07-05,22.55,27.34084348930378,-0.17522661622265023
2016-07-06,22.95,27.37084348930378,-0.1615165236333107
2016-07-07,22.98,27.35084348930378,-0.15980653360884856
2016-07-08,22.96,27.380843489303782,-0.1614575347553031
2016-07-11,22.99,27.66084348930378,-0.1688612095690415
2016-07-12,23.27,27.520843489303783,-0.1544590554048938
2016-07-13,23.13,27.680843489303783,-0.16440407573065052
2016-07-14,23.29,27.73084348930378,-0.16014094526250833
2016-07-15,23.34,27.78084348930378,-0.15985272337082213
2016-07-18,23.39,27.540843489303782,-0.15071591728539002
2016-07-19,23.15,27.89084348930378,-0.16997849100985096
2016-07-20,23.5,27.56084348930378,-0.14734104530871028
2016-07-21,23.17,27.58084348930378,-0.15992416950606902
2016-07-22,23.19,27.71084348930378,-0.16314348175827986
2016-07-25,23.32,28.40084348930378,-0.17889762644610574
2016-07-26,24.01,28.21084348930378,-0.1489088226268931
2016-07-27,23.82,28.62084348930378,-0.16773941309933638
2016-07-28,24.23,28.37084348930378,-0.14595419028922907
2016-07-29,23.98,28.35084348930378,-0.15416978655159996
2016-08-01,23.96,28.19084348930378,-0.15007864134711169
2016-08-02,23.8,28.17084348930378,-0.15515486751269447
2016-08-03,23.78,28.450843489303782,-0.16417240814177636
2016-08-04,24.06,28.84084348930378,-0.16576642396318453
2016-08-05,24.45,29.03084348930378,-0.1577922973885193
2016-08-08,24.64,29.290843489303782,-0.15878148032855877
2016-08-09,24.9,29.020843489303783,-0.1419959930118021
2016-08-10,24.63,29.28084348930378,-0.15883570741405462
2016-08-11,24.89,28.89084348930378,-0.13848136662347732
2016-08-12,24.5,29.23084348930378,-0.16184423453380337
2016-08-15,24.84,28.880843489303782,-0.13991431693469536
2016-08-16,24.49,28.82084348930378,-0.1502677564211845
2016-08-17,24.43,28.75084348930378,-0.1502857991248594
2016-08-18,24.36,28.55084348930378,-0.14678527767047678
2016-08-19,24.16,28.62084348930378,-0.1558599588782522
2016-08-22,24.23,28.700843489303782,-0.1557739406150197
2016-08-23,24.31,27.94084348930378,-0.12994752612582117
2016-08-24,23.55,28.05084348930378,-0.16045305343563088
2016-08-25,23.66,28.15084348930378,-0.15952784828668198
2016-08-26,23.76,28.15084348930378,-0.15597555685932207
2016-08-29,23.76,28.200843489303782,-0.15747200933859073
2016-08-30,23.81,28.28084348930378,-0.15808734598014085
2016-08-31,23.89,29.040843489303782,-0.17736549185291128
2016-09-01,24.65,28.970843489303782,-0.14914455255329606
2016-09-02,24.58,29.110843489303782,-0.15564109267285764
2016-09-06,24.72,29.56084348930378,-0.16375863872272056
2016-09-07,25.17,29.69084348930378,-0.1522638954643517
2016-09-08,25.3,29.15084348930378,-0.13210058538157765
2016-09-09,24.76,29.470843489303782,-0.1598475961848036
2016-09-12,25.08,29.25084348930378,-0.14258882793684025
2016-09-13,24.86,29.610843489303782,-0.16044269360377772
2016-09-14,25.22,29.930843489303783,-0.15739093657642067
2016-09-15,25.54,29.83084348930378,-0.1438391606607543
2016-09-16,25.44,29.33084348930378,-0.13265365146156372
2016-09-19,24.94,29.360843489303782,-0.15056936259049591
2016-09-20,24.97,29.470843489303782,-0.15272190939961827
2016-09-21,25.08,30.180843489303783,-0.16900930854074858
2016-09-22,25.79,30.040843489303782,-0.14150213494562225
2016-09-23,25.65,29.75084348930378,-0.13783957052438345
2016-09-26,25.36,29.96084348930378,-0.15356188122494996
2016-09-27,25.57,30.74084348930378,-0.16820759947927144
2016-09-28,26.35,30.24084348930378,-0.12866187051561495
2016-09-29,25.85,30.42084348930378,-0.150253673633702
2016-09-30,26.03,28.721124529622823,-0.09369843882147477
2016-10-03,26.19,28.761124529622823,-0.08939582758576303
2016-10-04,26.23,29.171124529622823,-0.10082314538941262
2016-10-05,26.64,29.331124529622823,-0.09174979046251486
2016-10-06,26.8,28.951124529622824,-0.07430193350250658
2016-10-07,26.42,29.321124529622825,-0.09894315365332762
2016-10-10,26.79,29.081124529622823,-0.07878390422244586
2016-10-11,26.55,28.861124529622824,-0.08007742481588698
2016-10-12,26.33,28.591124529622824,-0.07908484072671262
2016-10-13,26.06,28.281124529622822,-0.07853734837510884
2016-10-14,25.75,28.511124529622823,-0.09684376099420555
2016-10-17,25.98,28.39112452962282,-0.08492529160326479
2016-10-18,25.86,28.621124529622822,-0.09647155990551881
2016-10-19,26.09,28.651124529622823,-0.08939001772774535
2016-10-20,26.12,28.631124529622824,-0.08770610902916931
2016-10-21,26.1,28.811124529622823,-0.09409992056489558
2016-10-24,26.28,28.611124529622824,-0.08147615893983018
2016-10-25,26.08,28.661124529622825,-0.09005663846005396
2016-10-26,26.13,28.511124529622823,-0.08351563008848895
2016-10-27,25.98,28.601124529622822,-0.09164410745137186
2016-10-28,26.07,28.701124529622824,-0.09167322091882513
2016-10-31,26.17,28.931124529622824,-0.09543785713533826
2016-11-01,26.4,28.471124529622823,-0.07274473923458558
2016-11-02,25.94,28.30112452962282,-0.08342864705433983
2016-11-03,25.77,28.941124529622822,-0.1095715726725478
2016-11-04,26.41,29.711124529622822,-0.11110735732440924
2016-11-07,27.18,30.531124529622822,-0.10976092696393791
2016-11-08,28.0,30.851124529622822,-0.09241557878660833
2016-11-09,28.32,30.401124529622823,-0.06845551149251006
2016-11-10,27.87,30.031124529622822,-0.07196282401916321
2016-11-11,27.5,29.901124529622823,-0.08030214807620517
2016-11-14,27.37,30.361124529622824,-0.09851823922741842
2016-11-15,27.83,30.241124529622823,-0.0797299891166745
2016-11-16,27.71,30.561124529622823,-0.09329252681324718
2016-11-17,28.03,30.961124529622822,-0.09467112626411212
2016-11-18,28.43,31.501124529622825,-0.0974925363929412
2016-11-21,28.97,31.241124529622823,-0.0726966318856207
2016-11-22,28.71,31.001124529622825,-0.07390456199205164
2016-11-23,28.47,31.201124529622824,-0.0875328877018472
2016-11-25,28.67,31.261124529622823,-0.08288647860915843
2016-11-28,28.73,31.401124529622823,-0.08506461375620378
2016-11-29,28.87,31.241124529622823,-0.07589754099198709
2016-11-30,28.71,31.05112452962282,-0.07539580498572229
2016-12-01,28.52,31.541124529622824,-0.09578366575945763
2016-12-02,29.01,31.501124529622825,-0.07908049527819982
2016-12-05,28.97,32.161124529622825,-0.09922303950173006
2016-12-06,29.63,32.481124529622825,-0.0877778885710252
2016-12-07,29.95,31.181124529622824,-0.03948300608764854
2016-12-08,28.65,31.80112452962282,-0.09908846231797697
2016-12-09,29.27,31.721124529622823,-0.07727104779447014
2016-12-12,29.19,32.32112452962282,-0.09687548237231336
2016-12-13,29.79,32.25112452962282,-0.0763112779947337
2016-12-14,29.72,31.501124529622825,-0.05654161736187868
2016-12-15,28.97,31.39112452962282,-0.07712767751719385
2016-12-16,28.86,31.121124529622822,-0.07265561780939367
2016-12-19,28.59,31.161124529622825,-0.08251064646844264
2016-12-20,28.63,31.811124529622823,-0.10000037963639197
2016-12-21,29.28,31.861124529622824,-0.08101172095237963
2016-12-22,29.33,31.89112452962282,-0.08030837944406322
2016-12-23,29.36,31.541124529622824,-0.06915176811702939
2016-12-27,29.01,31.251124529622825,-0.0717134043448091
2016-12-28,28.72,31.031124529622822,-0.07447762737107988
2016-12-29,28.5,31.361124529622824,-0.09123156686936684
2016-12-30,28.83,32.00317827659044,-0.09915197325609204
2017-01-03,29.48,31.983178276590436,-0.07826546364288622
2017-01-04,29.46,31.893178276590437,-0.07629149580167072
2017-01-05,29.37,32.04317827659044,-0.08342425503225948
2017-01-06,29.52,31.68317827659044,-0.0682752928922139
2017-01-09,29.16,32.14317827659044,-0.09280906358793584
2017-01-10,29.62,31.553178276590437,-0.061267307516361225
2017-01-11,29.03,31.153178276590438,-0.06815286253428166
2017-01-12,28.63,31.143178276590437,-0.08069755290453229
2017-01-13,28.62,31.18317827659044,-0.08219746729648292
2017-01-17,28.66,31.13317827659044,-0.07943867004577754
2017-01-18,28.61,31.213178276590437,-0.08339997463644366
2017-01-19,28.69,31.263178276590438,-0.08230699559159049
2017-01-20,28.74,31.02317827659044,-0.07359588550968321
2017-01-23,28.5,31.533178276590437,-0.0961900589273047
2017-01-24,29.01,32.12317827659044,-0.09691376892364179
2017-01-25,29.6,32.00317827659044,-0.07509186293376069
2017-01-26,29.48,32.313178276590435,-0.08767872514239661
2017-01-27,29.79,31.63317827659044,-0.0582672490406837
2017-01-30,29.11,31.323178276590436,-0.07065624877040233
2017-01-31,28.8,31.083178276590438,-0.07345382303810155
2017-02-01,28.56,31.323178276590436,-0.08821513105059053
2017-02-02,28.8,31.38317827659044,-0.08231092000383211
2017-02-03,28.86,31.573178276590436,-0.08593301101403816
2017-02-06,29.05,31.083178276590438,-0.06541088747419621
2017-02-07,28.56,31.163178276590436,-0.0835337863643365
2017-02-08,28.64,31.143178276590437,-0.08037645529814197
2017-02-09,28.62,31.053178276590437,-0.07835520908417604
2017-02-10,28.53,31.68317827659044,-0.09952215806960907
2017-02-13,29.16,31.173178276590438,-0.06458046268904949
2017-02-14,28.65,32.12317827659044,-0.10812063011590278
2017-02-15,29.6,29.38317827659044,0.007379110638358055
2017-02-16,26.86,29.123178276590437,-0.07771055257418824
2017-02-17,26.6,29.47317827659044,-0.09748450776591366
2017-02-21,26.95,28.983178276590436,-0.07015028707988957
2017-02-22,26.46,28.70317827659044,-0.07815086730029186
2017-02-23,26.18,28.913178276590436,-0.09453053726726945
2017-02-24,26.39,28.993178276590438,-0.08978588865823955
2017-02-27,26.47,28.81317827659044,-0.08132314505873783
2017-02-28,26.29,29.353178276590437,-0.10435593201276483
2017-03-01,26.83,28.833178276590438,-0.06947476470940472
2017-03-02,26.31,28.983178276590436,-0.09223206133847472
2017-03-03,26.46,29.073178276590436,-0.08988278652336246
2017-03-06,26.55,28.263178276590438,-0.060615202572932625
2017-03-07,25.74,28.20317827659044,-0.08733690410470363
2017-03-08,25.68,27.95317827659044,-0.0813209236566178
2017-03-09,25.43,28.02317827659044,-0.09253690823344929
2017-03-10,25.5,28.47317827659044,-0.10442031612027214
2017-03-13,25.95,28.873178276590437,-0.10124199866699357
2017-03-14,26.35,29.34317827659044,-0.10200593297619542
2017-03-15,26.82,29.31317827659044,-0.08505315435486216
2017-03-16,26.79,30.103178276590437,-0.11006074661448328
2017-03-17,27.58,29.143178276590437,-0.053637879223560114
2017-03-20,26.62,28.653178276590438,-0.07095821123102208
2017-03-21,26.13,28.553178276590437,-0.08486544836156118
2017-03-22,26.03,28.443178276590437,-0.08484207542223055
2017-03-23,25.92,28.233178276590436,-0.08193120356231409
2017-03-24,25.71,29.103178276590437,-0.11659133048433368
2017-03-27,26.58,29.693178276590437,-0.10484489897279914
2017-03-28,27.17,29.81317827659044,-0.08865805088167611
2017-03-29,27.29,29.853178276590437,-0.0858594770996417
2017-03-30,27.33,29.923178276590438,-0.0866611912885985
2017-03-31,27.4,30.15525367783303,-0.09136894377573768
2017-04-03,27.75,30.22525367783303,-0.08189356172875939
2017-04-04,27.82,30.00525367783303,-0.07282903525149753
2017-04-05,27.6,30.83525367783303,-0.10492061170097655
2017-04-06,28.43,30.51525367783303,-0.06833479740487314
2017-04-07,28.11,30.17525367783303,-0.0684419657207449
2017-04-10,27.77,30.11525367783303,-0.07787593964580497
2017-04-11,27.71,29.97525367783303,-0.075570792567077
2017-04-12,27.57,29.595253677833032,-0.06843170529570275
2017-04-13,27.19,29.52525367783303,-0.07909343314419315
2017-04-17,27.12,30.15525367783303,-0.10065422464226292
2017-04-18,27.75,30.42525367783303,-0.08792872217798942
2017-04-19,28.02,30.86525367783303,-0.09218306473458382
2017-04-20,28.46,30.81525367783303,-0.07643142264726133
2017-04-21,28.41,31.40525367783303,-0.0953742870081381
2017-04-24,29.0,31.75525367783303,-0.08676528632981295
2017-04-25,29.35,32.19525367783303,-0.08837494204284013
2017-04-26,29.79,33.41525367783303,-0.10849098177692262
2017-04-27,31.01,33.11525367783303,-0.06357353316131353
2017-04-28,30.71,33.37525367783303,-0.07985718111869278
2017-05-01,30.97,33.36525367783303,-0.07178886457633538
2017-05-02,30.96,33.51525367783303,-0.07624151386098776
2017-05-03,31.11,33.12525367783303,-0.06083738097322433
2017-05-04,30.72,33.25525367783303,-0.07623618518727338
2017-05-05,30.85,32.82525367783303,-0.060174818364524096
2017-05-08,30.42,33.36525367783303,-0.08827307912212212
2017-05-09,30.96,33.63525367783303,-0.07953719342976517
2017-05-10,31.23,33.38525367783303,-0.06455705559799485
2017-05-11,30.98,33.55525367783303,-0.07674666097172944
2017-05-12,31.15,34.08525367783303,-0.08611506035942873
2017-05-15,31.68,34.60525367783303,-0.08453206860052154
2017-05-16,32.2,33.55525367783303,-0.04038871798869226
2017-05-17,31.15,33.36525367783303,-0.06639403072498706
2017-05-18,30.96,33.65525367783303,-0.08008418844895693
2017-05-19,31.25,33.97525367783303,-0.08021290153342131
2017-05-22,31.57,33.70525367783303,-0.06335076716059018
2017-05-23,31.3,33.59525367783303,-0.06832077232824985
2017-05-24,31.19,34.00525367783303,-0.0827887862418214
2017-05-25,31.6,34.22525367783303,-0.07670516346043477
2017-05-26,31.82,34.27525367783303,-0.07163342103638237
2017-05-30,31.87,34.12525367783303,-0.06608752858291533
2017-05-31,31.72,34.66525367783303,-0.08496270372648085
2017-06-01,32.26,34.925253677833034,-0.07631307999702996
2017-06-02,32.52,34.59525367783303,-0.05998665878154108
2017-06-05,32.19,34.89525367783303,-0.07752497525334023
2017-06-06,32.49,35.16525367783303,-0.07607662104025759
2017-06-07,32.76,35.175253677833034,-0.06866343310425349
2017-06-08,32.77,34.38525367783303,-0.046975185728361235
2017-06-09,31.98,33.99525367783303,-0.059280442409144096
2017-06-12,31.59,34.495253677833034,-0.08422183831336705
2017-06-13,32.09,34.75525367783303,-0.07668635373917387
2017-06-14,32.35,34.98525367783303,-0.07532469828860344
2017-06-15,32.58,35.01525367783303,-0.0695483659846996
2017-06-16,32.61,35.55525367783303,-0.08283596299213725
2017-06-19,33.15,35.58525367783303,-0.06843434923579073
2017-06-20,33.18,35.36525367783303,-0.06179097986232607
2017-06-21,32.96,35.65525367783303,-0.07559204885165849
2017-06-22,33.25,36.56525367783302,-0.09066677636214049
2017-06-23,34.16,36.25525367783303,-0.05779172575791691
2017-06-26,33.85,36.13525367783303,-0.06324166693853606
2017-06-27,33.73,36.10525367783303,-0.06578692671785136
2017-06-28,33.7,35.29525367783303,-0.045197399412230777
