date,COF,dcf,Deviation
2016-11-09,76.3,96.82674922600619,-0.21199461295653022
2016-11-10,79.23,98.58674922600619,-0.1963423013536192
2016-11-11,80.99,101.35674922600619,-0.20094122376194434
2016-11-14,83.76,99.74674922600619,-0.16027338585023365
2016-11-15,82.15,97.8167492260062,-0.16016428014601125
2016-11-16,80.22,99.1567492260062,-0.19097791500651162
2016-11-17,81.56,99.60674922600619,-0.18117998394926416
2016-11-18,82.01,100.80674922600619,-0.18646320182257192
2016-11-21,83.21,100.18674922600619,-0.16945104374740427
2016-11-22,82.59,102.21674922600619,-0.19201108795399557
2016-11-23,84.62,102.16674922600619,-0.1717461831656255
2016-11-25,84.57,100.83674922600619,-0.16131766792231084
2016-11-28,83.24,100.19674922600619,-0.16923452464269217
2016-11-29,82.6,101.63674922600619,-0.18730183099102093
2016-11-30,84.04,104.2067492260062,-0.19352632507773604
2016-12-01,86.61,103.5967492260062,-0.16396990593737626
2016-12-02,86.0,104.30674922600619,-0.17550876968028328
2016-12-05,86.71,105.43674922600619,-0.17761121585667405
2016-12-06,87.84,107.1767492260062,-0.18041925478846466
2016-12-07,89.58,108.2067492260062,-0.17214036424938162
2016-12-08,90.61,108.0467492260062,-0.1613815255980814
2016-12-09,90.45,107.0167492260062,-0.15480519961430772
2016-12-12,89.42,107.0467492260062,-0.16466403093466297
2016-12-13,89.45,106.5467492260062,-0.16046242001941036
2016-12-14,88.95,107.9567492260062,-0.17605892509986365
2016-12-15,90.36,107.2667492260062,-0.15761407284175677
2016-12-16,89.67,107.63674922600619,-0.1669202141016093
2016-12-19,90.04,108.21674922600619,-0.16796613607423005
2016-12-20,90.62,108.0367492260062,-0.16121134105554613
2016-12-21,90.44,106.7867492260062,-0.15307844226449407
2016-12-22,89.19,107.27674922600619,-0.16859896815014208
2016-12-23,89.68,107.35674922600619,-0.16465428911966484
2016-12-27,89.76,105.7867492260062,-0.1515005361566233
2016-12-28,88.19,104.7067492260062,-0.15774292820757252
2016-12-29,87.11,104.83674922600619,-0.1690890776076146
2016-12-30,87.24,108.43845821890937,-0.1954883771596525
2017-01-03,88.87,109.86845821890938,-0.1911236269200267
2017-01-04,90.3,107.94845821890938,-0.16348967377671997
2017-01-05,88.38,108.16845821890938,-0.18294111374742772
2017-01-06,88.6,107.00845821890938,-0.17202806698934803
2017-01-09,87.44,108.54845821890937,-0.19446115186951807
2017-01-10,88.98,108.70845821890937,-0.18148043438516626
2017-01-11,89.14,107.45845821890937,-0.1704701381588023
2017-01-12,87.89,108.41845821890938,-0.18934467945910138
2017-01-13,88.85,105.93845821890937,-0.1613055212073985
2017-01-17,86.37,106.84845821890937,-0.1916589023395493
2017-01-18,87.28,106.28845821890937,-0.17883840388163286
2017-01-19,86.72,106.90845821890937,-0.18883873694605913
2017-01-20,87.34,106.43845821890937,-0.1794319322028326
2017-01-23,86.87,108.29845821890937,-0.1978648502603324
2017-01-24,88.73,107.94845821890938,-0.1780336517631047
2017-01-25,88.38,109.27845821890938,-0.19124041974535422
2017-01-26,89.71,108.71845821890938,-0.17484113121467393
2017-01-27,89.15,108.37845821890937,-0.17741955859964864
2017-01-30,88.81,106.95845821890937,-0.1696776348604927
2017-01-31,87.39,107.07845821890938,-0.18386945933288124
2017-02-01,87.51,105.90845821890937,-0.17372038577769067
2017-02-02,86.34,107.48845821890937,-0.19675096814430748
2017-02-03,87.92,107.18845821890937,-0.1797624346789063
2017-02-06,87.62,107.67845821890937,-0.18628106819778845
2017-02-07,88.11,107.10845821890938,-0.17737589108117058
2017-02-08,87.54,108.10845821890938,-0.19025762237086197
2017-02-09,88.54,107.96845821890938,-0.17994568542895717
2017-02-10,88.4,108.59845821890937,-0.18599212686973832
2017-02-13,89.03,109.74845821890938,-0.18878131460929848
2017-02-14,90.18,110.49845821890938,-0.18388001558045552
2017-02-15,90.93,110.07845821890938,-0.1739528199134972
2017-02-16,90.51,111.37845821890937,-0.18736529983107997
2017-02-17,91.81,112.41845821890938,-0.18331916791439262
2017-02-21,92.85,112.45845821890937,-0.174361791273538
2017-02-22,92.89,112.97845821890938,-0.17780786298203477
2017-02-23,93.41,112.17845821890937,-0.1673089336125826
2017-02-24,92.61,113.22845821890938,-0.18209607852335885
2017-02-27,93.66,113.42845821890937,-0.17428129174388995
2017-02-28,93.86,115.68845821890937,-0.1886831111328744
2017-03-01,96.12,113.89845821890938,-0.1560904203350999
2017-03-02,94.33,113.50845821890938,-0.1689606089259209
2017-03-03,93.94,112.56845821890937,-0.16548559439877042
2017-03-06,93.0,112.38845821890938,-0.17251289435027828
2017-03-07,92.82,111.96845821890938,-0.17101653915312698
2017-03-08,92.4,111.67845821890937,-0.17262468094894545
2017-03-09,92.11,111.75845821890938,-0.17581182249689353
2017-03-10,92.19,111.35845821890938,-0.17213293471815017
2017-03-13,91.79,111.31845821890937,-0.17542875217069898
2017-03-14,91.75,109.48845821890937,-0.16201212901768514
2017-03-15,89.92,109.77845821890938,-0.18089576535416085
2017-03-16,90.21,107.79845821890937,-0.16316057306860554
2017-03-17,88.23,106.34845821890937,-0.17036879069383448
2017-03-20,86.78,103.21845821890938,-0.15925890100049844
2017-03-21,83.65,103.24845821890938,-0.18981841043433634
2017-03-22,83.68,103.34845821890937,-0.19031206229751652
2017-03-23,83.78,103.36845821890938,-0.1895013097460133
2017-03-24,83.8,101.69845821890938,-0.17599537428957224
2017-03-27,82.13,103.73845821890937,-0.20829746836328633
2017-03-28,84.17,104.24845821890938,-0.1926019680477864
2017-03-29,84.68,106.70845821890937,-0.20643591507730907
2017-03-30,87.14,106.22845821890938,-0.17969250932337744
2017-03-31,86.66,104.89202705472432,-0.17381709140974366
2017-04-03,85.8,104.35202705472433,-0.17778310185575286
2017-04-04,85.26,103.22202705472432,-0.1740135082330978
2017-04-05,84.13,103.32202705472433,-0.1857496179837752
2017-04-06,84.23,102.63202705472433,-0.17930101921218222
2017-04-07,83.54,101.86202705472432,-0.17987102342741512
2017-04-10,82.77,102.18202705472433,-0.1899749654049051
2017-04-11,83.09,101.51202705472433,-0.1814762997964089
2017-04-12,82.42,100.11202705472432,-0.1767222937664953
2017-04-13,81.02,102.09202705472433,-0.20640227902840158
2017-04-17,83.0,100.99202705472433,-0.17815294513273838
2017-04-18,81.9,101.00202705472432,-0.1891251850259854
2017-04-19,81.91,102.81202705472433,-0.2033033260165048
2017-04-20,83.72,101.76202705472433,-0.17729626243610408
2017-04-21,82.67,103.77202705472433,-0.2033498588554712
2017-04-24,84.68,104.67202705472432,-0.19099684621825608
2017-04-25,85.58,102.15202705472433,-0.16222905734260618
2017-04-26,83.06,101.40202705472433,-0.1808842247781256
2017-04-27,82.31,99.47202705472432,-0.172531188544923
2017-04-28,80.38,100.66202705472433,-0.20148637622504995
2017-05-01,81.57,101.55202705472433,-0.19676640274207846
2017-05-02,82.46,101.58202705472434,-0.18824222757853526
2017-05-03,82.49,101.58202705472434,-0.18794689974476564
2017-05-04,82.49,101.36202705472432,-0.18618438880011257
2017-05-05,82.27,101.21202705472433,-0.1871519384201501
2017-05-08,82.12,101.41202705472433,-0.1902341133987382
2017-05-09,82.32,100.76202705472433,-0.18302556621561794
2017-05-10,81.67,99.25202705472432,-0.17714526923495644
2017-05-11,80.16,98.49202705472433,-0.1861270155861312
2017-05-12,79.4,100.24202705472433,-0.2079170550227023
2017-05-15,81.15,99.78202705472432,-0.18672728551110507
2017-05-16,80.69,97.56202705472433,-0.17293641352142575
2017-05-17,78.47,98.36202705472432,-0.20223278891616647
2017-05-18,79.27,99.36202705472432,-0.20221031766651165
2017-05-19,80.27,98.72202705472432,-0.18690891592507375
2017-05-22,79.63,99.43202705472433,-0.19915139660007042
2017-05-23,80.34,99.01202705472433,-0.18858342375319948
2017-05-24,79.92,98.60202705472433,-0.18946899584889632
2017-05-25,79.51,98.88202705472433,-0.1959104968995352
2017-05-26,79.79,97.37202705472433,-0.18056548257789684
2017-05-30,78.28,96.01202705472433,-0.18468547742063124
2017-05-31,76.92,97.01202705472433,-0.20710862008264652
2017-06-01,77.92,97.13202705472433,-0.1977929179208856
2017-06-02,78.04,97.42202705472432,-0.19894912516896168
2017-06-05,78.33,97.36202705472432,-0.19547689823699932
2017-06-06,78.27,97.99202705472433,-0.20126154797992324
2017-06-07,78.9,98.51202705472433,-0.1990825652570286
2017-06-08,79.42,99.16202705472433,-0.19908857897619758
2017-06-09,80.07,99.26202705472433,-0.193347119983189
2017-06-12,80.17,99.66202705472433,-0.19558128236766925
2017-06-13,80.57,99.18202705472433,-0.18765523963787345
2017-06-14,80.09,100.44202705472433,-0.20262461492972295
2017-06-15,81.35,100.40202705472433,-0.18975739448308138
2017-06-16,81.31,100.82202705472433,-0.19352940646723515
2017-06-19,81.73,100.31202705472433,-0.18524226456501636
2017-06-20,81.22,99.97202705472432,-0.18757274016720227
2017-06-21,80.88,99.48202705472433,-0.18698882205618406
2017-06-22,80.39,98.61202705472432,-0.184785036865859
2017-06-23,79.52,99.68202705472433,-0.20226341348030175
2017-06-26,80.59,100.47202705472432,-0.19788619417318143
2017-06-27,81.38,102.07202705472433,-0.20271986019862842
2017-06-28,82.98,100.56202705472433,-0.1748376357325857
2017-06-29,81.47,101.71202705472433,-0.19901311222352758
2017-06-30,82.62,97.32871027270863,-0.15112406433308112
2017-07-03,83.56,96.46871027270863,-0.13381240649135695
2017-07-05,82.7,95.87871027270863,-0.13745189349360576
2017-07-06,82.11,96.26871027270863,-0.1470748931049355
2017-07-07,82.5,95.81871027270863,-0.13899905597562712
2017-07-10,82.05,94.80871027270864,-0.13457318674633767
2017-07-11,81.04,95.96871027270863,-0.15555810045051754
2017-07-12,82.2,96.35871027270863,-0.14693752368247248
2017-07-13,82.59,96.26871027270863,-0.14208884936714927
2017-07-14,82.5,95.93871027270863,-0.140075994710672
2017-07-17,82.17,95.33871027270864,-0.13812553405684436
2017-07-18,81.57,95.14871027270863,-0.14271039758489923
2017-07-19,81.38,94.77871027270864,-0.14136835407610282
2017-07-20,81.01,101.70871027270863,-0.20350971138272989
2017-07-21,87.94,100.88871027270864,-0.12834647442421898
2017-07-24,87.12,100.85871027270863,-0.13621739000589017
2017-07-25,87.09,99.47871027270864,-0.12453629765350305
2017-07-26,85.71,98.56871027270863,-0.13045428145638338
2017-07-27,84.8,98.73871027270863,-0.14116763561333745
2017-07-28,84.97,99.94871027270864,-0.14986396754734943
2017-07-31,86.18,99.77871027270864,-0.1362886956099305
2017-08-01,86.01,99.47871027270864,-0.1353928919643793
2017-08-02,85.71,98.35871027270863,-0.128597764627443
2017-08-03,84.59,98.17871027270863,-0.13840791180657797
2017-08-04,84.41,98.91871027270864,-0.14667306349536535
2017-08-07,85.15,99.27871027270864,-0.14231359607612226
2017-08-08,85.51,98.90871027270863,-0.13546542297201158
2017-08-09,85.14,96.82871027270863,-0.12071533576961335
2017-08-10,83.06,96.56871027270863,-0.1398870320889678
2017-08-11,82.8,98.02871027270864,-0.1553494912902913
2017-08-14,84.26,97.91871027270864,-0.13949030001179985
2017-08-15,84.15,97.58871027270864,-0.1377076327287713
2017-08-16,83.82,95.75871027270863,-0.12467492762495136
2017-08-17,81.99,95.29871027270863,-0.13965257488400606
2017-08-18,81.53,95.18871027270863,-0.1434908639225958
2017-08-21,81.42,95.20871027270863,-0.14482614283097928
2017-08-22,81.44,95.05871027270864,-0.14326630598751744
2017-08-23,81.29,95.19871027270864,-0.14610187714587086
2017-08-24,81.43,95.25871027270863,-0.14517003466790068
2017-08-25,81.49,94.31871027270863,-0.136014479371233
2017-08-28,80.55,93.50871027270863,-0.1385829216862886
2017-08-29,79.74,93.85871027270863,-0.1504251468157447
2017-08-30,80.09,93.37871027270863,-0.14230985022067133
2017-08-31,79.61,94.07871027270863,-0.15379367160506108
2017-09-01,80.31,92.42871027270863,-0.13111413365990576
2017-09-05,78.66,93.23871027270863,-0.1563589868421409
2017-09-06,79.47,91.99871027270864,-0.13618354252543552
2017-09-07,78.23,91.97871027270864,-0.14947709347027094
2017-09-08,78.21,92.82871027270863,-0.15748048453719066
2017-09-11,79.06,93.33871027270864,-0.152977368457207
2017-09-12,79.57,93.97871027270864,-0.1533188764869965
2017-09-13,80.21,92.46871027270863,-0.1325714421295081
2017-09-14,78.7,93.80871027270864,-0.16105871436443941
2017-09-15,80.04,94.01871027270863,-0.14868008965622137
2017-09-18,80.25,94.72871027270864,-0.15284395017124985
2017-09-19,80.96,95.56871027270863,-0.15286080800946433
2017-09-20,81.8,95.34871027270863,-0.14209641886038848
2017-09-21,81.58,95.70871027270863,-0.1476219900200394
2017-09-22,81.94,96.24871027270864,-0.14866391697267112
2017-09-25,82.48,96.56871027270863,-0.14589311830842844
2017-09-26,82.8,97.69871027270864,-0.15249648875733912
2017-09-27,83.93,97.88871027270864,-0.14259775446852851
2017-09-28,84.12,98.42871027270863,-0.1453713071426479
2017-09-29,84.66,103.30168408113092,-0.18045866577054193
2017-10-02,85.92,103.75168408113092,-0.1718688640001934
2017-10-03,86.37,103.72168408113092,-0.16729080553260645
2017-10-04,86.34,104.47168408113092,-0.17355596629465797
2017-10-05,87.09,104.42168408113092,-0.16597782571352693
2017-10-06,87.04,104.68168408113091,-0.16852694180443406
2017-10-09,87.3,104.68168408113091,-0.16604322173169928
2017-10-10,87.3,104.13168408113091,-0.16163845067575244
2017-10-11,86.75,101.97168408113092,-0.14927363628730705
2017-10-12,84.59,102.74168408113091,-0.1766730246196594
2017-10-13,85.36,104.23168408113092,-0.18105515849136378
2017-10-16,86.85,103.45168408113092,-0.16047765900177346
2017-10-17,86.07,104.04168408113091,-0.17273542080611393
2017-10-18,86.66,104.86168408113092,-0.17357802557365354
2017-10-19,87.48,107.05168408113092,-0.18282462577887315
2017-10-20,89.67,107.10168408113091,-0.16275826314669506
2017-10-23,89.72,106.90168408113091,-0.16072416659115696
2017-10-24,89.52,108.20168408113092,-0.1726561304454668
2017-10-25,90.82,109.90168408113091,-0.17362503805714713
2017-10-26,92.52,110.16168408113091,-0.16014355833683813
2017-10-27,92.78,109.81168408113092,-0.15509901540666282
2017-10-30,92.43,109.56168408113092,-0.1563656512293552
2017-10-31,92.18,109.28168408113092,-0.15649176918278995
2017-11-01,91.9,109.83168408113092,-0.1632651291032291
2017-11-02,92.45,108.98168408113092,-0.15169231619529733
2017-11-03,91.6,109.68168408113091,-0.16485600337569584
2017-11-06,92.3,107.50168408113092,-0.14140879941618678
2017-11-07,90.12,106.35168408113091,-0.15262272733498505
2017-11-08,88.97,105.49168408113091,-0.15661598565840051
2017-11-09,88.11,104.53168408113092,-0.15709767067739422
2017-11-10,87.15,104.33168408113092,-0.1646832813296678
2017-11-13,86.95,103.38168408113091,-0.15894192696876375
2017-11-14,86.0,105.01168408113091,-0.18104351194332513
2017-11-15,87.63,104.53168408113092,-0.16168957985994847
2017-11-16,87.15,105.21168408113091,-0.17166994558516113
2017-11-17,87.83,105.65168408113091,-0.1686833885908101
2017-11-20,88.27,105.33168408113092,-0.1619805496320489
2017-11-21,87.95,104.64168408113092,-0.15951276231553668
2017-11-22,87.26,104.76168408113091,-0.16706188178090975
2017-11-24,87.38,104.25168408113092,-0.16183608188047127
2017-11-27,86.87,107.13168408113091,-0.1891287741335861
2017-11-28,89.75,108.35168408113091,-0.17167877212875116
2017-11-29,90.97,109.38168408113091,-0.16832511069654532
2017-11-30,92.0,110.10168408113091,-0.16440878477201382
2017-12-01,92.72,112.27168408113091,-0.17414617266275512
2017-12-04,94.89,111.29168408113091,-0.1473756482036357
2017-12-05,93.91,111.25168408113092,-0.15587794669682842
2017-12-06,93.87,112.45168408113092,-0.16524149222811746
2017-12-07,95.07,113.17168408113092,-0.15994887968755622
2017-12-08,95.79,113.35168408113091,-0.15493094984421418
2017-12-11,95.97,113.59168408113092,-0.15513181465418657
2017-12-12,96.21,112.10168408113091,-0.14176133223502418
2017-12-13,94.72,111.44168408113092,-0.15004873821681775
2017-12-14,94.06,113.69168408113092,-0.17267475840292468
2017-12-15,96.31,116.69168408113092,-0.17466269547502944
2017-12-18,99.31,116.12168408113092,-0.1447764404569355
2017-12-19,98.74,115.97168408113092,-0.14858527077244188
2017-12-20,98.59,116.90168408113091,-0.1566417475082944
2017-12-21,99.52,117.88168408113091,-0.15576367290862314
2017-12-22,100.5,117.30168408113092,-0.14323480700848368
2017-12-26,99.92,117.13168408113091,-0.14694302584439312
2017-12-27,99.75,117.68168408113091,-0.15237446864516857
2017-12-28,100.3,116.96168408113091,-0.14245420807700981
2017-12-29,99.58,128.3451616864511,-0.2241234598054016
2018-01-02,99.61,128.17516168645108,-0.22286035227580758
2018-01-03,99.44,130.1551616864511,-0.23598880972884606
2018-01-04,101.42,130.16516168645109,-0.22083606176969217
2018-01-05,101.43,129.5351616864511,-0.21696936430651614
2018-01-08,100.8,130.42516168645108,-0.22714299375508173
2018-01-09,101.69,131.8751616864511,-0.22889194068417462
2018-01-10,103.14,133.1551616864511,-0.2254149317705738
2018-01-11,104.42,134.16516168645109,-0.221705555395719
2018-01-12,105.43,133.1551616864511,-0.20821695032549536
2018-01-16,104.42,133.1251616864511,-0.21562536580470182
2018-01-17,104.39,132.14516168645108,-0.21003539843787433
2018-01-18,103.41,133.11516168645107,-0.22315385648120778
2018-01-19,104.38,134.2251616864511,-0.22235146757482893
2018-01-22,105.49,134.4451616864511,-0.21536782226480888
2018-01-23,105.71,133.9951616864511,-0.21109091798880342
2018-01-24,105.26,132.9951616864511,-0.20854263670011852
2018-01-25,104.26,133.63516168645108,-0.2198161121350246
2018-01-26,104.9,133.33516168645107,-0.2132607882781794
2018-01-29,104.6,132.20516168645108,-0.2088054757795449
2018-01-30,103.47,132.6951616864511,-0.22024285825513368
2018-01-31,103.96,133.45516168645108,-0.2210117713974158
2018-02-01,104.72,130.30516168645107,-0.1963480291595492
2018-02-02,101.57,125.73516168645108,-0.1921909620374319
2018-02-05,97.0,127.17516168645109,-0.23727244602092668
2018-02-06,98.44,126.85516168645108,-0.22399688990728706
2018-02-07,98.12,120.53516168645109,-0.1859636754357189
2018-02-08,91.8,120.75516168645109,-0.23978404965938538
2018-02-09,92.02,123.92516168645109,-0.2574550741130026
2018-02-12,95.19,124.04516168645108,-0.23261819561643415
2018-02-13,95.31,126.11516168645109,-0.24426215908154814
2018-02-14,97.38,127.40516168645108,-0.23566676019252775
2018-02-15,98.67,128.26516168645108,-0.2307342172833925
2018-02-16,99.53,127.19516168645109,-0.21750168260840375
2018-02-20,98.46,126.12516168645108,-0.21934688777824574
2018-02-21,97.39,125.40516168645108,-0.22339719760895516
2018-02-22,96.67,127.77516168645109,-0.2434366842186464
2018-02-23,99.04,129.48516168645108,-0.23512471459991824
2018-02-26,100.75,127.98516168645108,-0.21279936929856047
2018-02-27,99.25,126.66516168645109,-0.21643805859037235
2018-02-28,97.93,125.24516168645108,-0.21809354803528513
2018-03-01,96.51,125.45516168645108,-0.2307211699969225
2018-03-02,96.72,126.63516168645108,-0.23623108533253256
2018-03-05,97.9,126.77516168645109,-0.2277667115729427
2018-03-06,98.04,126.36516168645109,-0.22415325006059894
2018-03-07,97.63,126.88516168645108,-0.23056408879979373
2018-03-08,98.15,129.52516168645107,-0.24223217541625386
2018-03-09,100.79,129.1951616864511,-0.2198624260820905
2018-03-12,100.46,127.55516168645109,-0.21241917087647844
2018-03-13,98.82,125.93516168645108,-0.2153104925053534
2018-03-14,97.2,126.78516168645109,-0.23334877120413622
2018-03-15,98.05,128.0951616864511,-0.23455344675699052
2018-03-16,99.36,127.38516168645108,-0.22000334509472064
2018-03-19,98.65,127.40516168645108,-0.22569856123426624
2018-03-20,98.67,126.91516168645109,-0.2225515163919648
2018-03-21,98.18,123.38516168645108,-0.20428033113497845
2018-03-22,94.65,121.12516168645108,-0.21857689449352913
2018-03-23,92.39,123.80516168645109,-0.25374678453240196
2018-03-26,95.07,122.35516168645108,-0.22299967823484557
2018-03-27,93.62,123.00516168645109,-0.23889372838967482
2018-03-28,94.27,124.55516168645109,-0.24314658081123475
2018-03-29,95.82,122.29115729421353,-0.21646010946260041
2018-04-02,93.75,123.98115729421353,-0.24383670836749383
2018-04-03,95.44,124.89115729421353,-0.23581459193971344
2018-04-04,96.35,126.06115729421353,-0.23568843830991337
2018-04-05,97.52,123.26115729421353,-0.20883429832458622
2018-04-06,94.72,124.04115729421353,-0.2363824873438306
2018-04-09,95.5,125.36115729421353,-0.23820103402628579
2018-04-10,96.82,123.89115729421353,-0.21850758266730574
2018-04-11,95.35,125.42115729421353,-0.23976144011869127
2018-04-12,96.88,124.93115729421353,-0.22453291798260477
2018-04-13,96.39,125.44115729421353,-0.23159191066833074
2018-04-16,96.9,126.02115729421352,-0.23108149392904098
2018-04-17,97.48,125.68115729421353,-0.2243865182447038
2018-04-18,97.14,126.89115729421353,-0.23446202185099174
2018-04-19,98.35,126.52115729421352,-0.2226596554812097
2018-04-20,97.98,126.04115729421353,-0.2226348749616075
2018-04-23,97.5,125.96115729421354,-0.22595185615622315
2018-04-24,97.42,121.30115729421352,-0.19687493365203645
2018-04-25,92.76,120.20115729421353,-0.22829361972818996
2018-04-26,91.66,120.26115729421353,-0.23782539547862558
2018-04-27,91.72,119.16115729421352,-0.23028609252644505
2018-04-30,90.62,118.21115729421354,-0.23340569473947725
2018-05-01,89.67,117.72115729421353,-0.238284756444476
2018-05-02,89.18,116.46115729421354,-0.23425112653907154
2018-05-03,87.92,117.60115729421354,-0.2523883095806403
2018-05-04,89.06,117.46115729421354,-0.24179190762674918
2018-05-07,88.92,118.72115729421353,-0.2510180828204076
2018-05-08,90.18,120.65115729421353,-0.2525558641754938
2018-05-09,92.11,121.21115729421354,-0.24008645692225217
2018-05-10,92.67,121.17115729421353,-0.2352140388080175
2018-05-11,92.63,121.73115729421353,-0.23906087760160355
2018-05-14,93.19,123.19115729421353,-0.24353336678673065
2018-05-15,94.65,124.29115729421353,-0.2384816260423821
2018-05-16,95.75,125.28115729421353,-0.2357190652770056
2018-05-17,96.74,124.97115729421353,-0.2259013832107699
2018-05-18,96.43,125.08115729421353,-0.22906053888533195
2018-05-21,96.54,125.28115729421353,-0.22941324868764612
2018-05-22,96.74,124.21115729421354,-0.22116497336180363
2018-05-23,95.67,123.87115729421353,-0.22766524435733926
2018-05-24,95.33,123.35115729421354,-0.22716574298024872
2018-05-25,94.81,120.20115729421353,-0.2112388754466331
2018-05-29,91.66,121.75115729421353,-0.24715294673953525
2018-05-30,93.21,122.54115729421353,-0.2393575998616636
2018-05-31,94.0,123.31115729421353,-0.2377007720743286
2018-06-01,94.77,123.98115729421353,-0.2356096517545322
2018-06-04,95.44,122.89115729421353,-0.2233778076358477
2018-06-05,94.35,125.00115729421353,-0.24520698814068032
2018-06-06,96.46,125.30115729421352,-0.23017470801560924
2018-06-07,96.76,125.51115729421353,-0.22907252163102354
2018-06-08,96.97,124.80115729421352,-0.22300400010396326
2018-06-11,96.26,124.81115729421353,-0.22875484782911482
2018-06-12,96.27,124.55115729421352,-0.22706458862849466
2018-06-13,96.01,124.82115729421353,-0.23081950142717644
2018-06-14,96.28,125.80115729421352,-0.2346652282790359
2018-06-15,97.26,125.97115729421353,-0.2279185006386566
2018-06-18,97.43,124.88115729421352,-0.21981824871737865
2018-06-19,96.34,124.24115729421352,-0.22457258047058615
2018-06-20,95.7,123.80115729421352,-0.2269862245910279
2018-06-21,95.26,123.55115729421352,-0.2289833451486296
2018-06-22,95.01,123.02115729421352,-0.2276938203989003
2018-06-25,94.48,122.28115729421353,-0.22735438484052606
2018-06-26,93.74,120.87115729421353,-0.22446345266781342
2018-06-27,92.33,120.99115729421352,-0.23688638025437136
2018-06-28,92.45,120.44115729421353,-0.23240525019065328
2018-06-29,91.9,118.84740196078431,-0.22673951231745104
2018-07-02,93.78,118.0074019607843,-0.20530408735576988
2018-07-03,92.94,117.72740196078432,-0.21054912915721313
2018-07-05,92.66,117.96740196078431,-0.21452877269601323
2018-07-06,92.9,121.62740196078431,-0.2361918572432118
2018-07-09,96.56,121.07740196078431,-0.20249362443972196
2018-07-10,96.01,120.38740196078432,-0.20249130360604628
2018-07-11,95.32,120.30740196078432,-0.2076962975971277
2018-07-12,95.24,119.65740196078431,-0.2040609403234972
2018-07-13,94.59,120.97740196078432,-0.21811843809753806
2018-07-16,95.91,121.04740196078431,-0.20766577021560584
2018-07-17,95.98,122.15740196078431,-0.21429239277033685
2018-07-18,97.09,120.43740196078431,-0.19385507807936997
2018-07-19,95.37,122.29740196078431,-0.22017967290440732
2018-07-20,97.23,124.41740196078432,-0.2185176794589686
2018-07-23,99.35,124.02740196078432,-0.1989673376258173
2018-07-24,98.96,123.98740196078431,-0.20185439459970433
2018-07-25,98.92,121.54740196078431,-0.1861611321654143
2018-07-26,96.48,119.53740196078431,-0.19288859873622288
2018-07-27,94.47,118.83740196078432,-0.20504825550482353
2018-07-30,93.77,119.38740196078432,-0.21457374513601513
2018-07-31,94.32,120.2574019607843,-0.21568237412315328
2018-08-01,95.19,120.83740196078432,-0.21224721439399818
2018-08-02,95.77,121.74740196078432,-0.21337130437618557
2018-08-03,96.68,121.59740196078431,-0.20491722322176154
2018-08-06,96.53,122.37740196078431,-0.211210579295245
2018-08-07,97.31,122.69740196078432,-0.20691067255766715
2018-08-08,97.63,122.68740196078431,-0.20423777470480342
2018-08-09,97.62,121.16740196078432,-0.19433776395078106
2018-08-10,96.1,120.87740196078431,-0.20497960378750313
2018-08-13,95.81,122.86740196078432,-0.22021627810947164
2018-08-14,97.8,122.32740196078431,-0.20050619540376824
2018-08-15,97.26,123.98740196078431,-0.21556546502392115
2018-08-16,98.92,124.23740196078431,-0.20378244845119808
2018-08-17,99.17,124.95740196078431,-0.20636954318942413
2018-08-20,99.89,125.55740196078432,-0.20442762879723397
2018-08-21,100.49,125.51740196078431,-0.19939388140461733
2018-08-22,100.45,124.60740196078432,-0.19386811361645262
2018-08-23,99.54,124.52740196078432,-0.20065785977493733
2018-08-24,99.46,125.96740196078431,-0.21043064751812934
2018-08-27,100.9,125.60740196078432,-0.19670339148084737
2018-08-28,100.54,125.20740196078431,-0.197012329738383
2018-08-29,100.14,124.31740196078431,-0.19448123576786958
2018-08-30,99.25,124.15740196078431,-0.20061149450156368
2018-08-31,99.09,124.89740196078431,-0.20662881337505645
2018-09-04,99.83,124.91740196078432,-0.20083192227020608
2018-09-05,99.85,123.21740196078431,-0.18964368335100368
2018-09-06,98.15,123.43740196078431,-0.20486012796038955
2018-09-07,98.37,123.53740196078431,-0.20372293379436168
2018-09-10,98.47,123.69740196078432,-0.20394447709404717
2018-09-11,98.63,122.47740196078432,-0.19470858769865118
2018-09-12,97.41,122.06740196078431,-0.2019982531348199
2018-09-13,97.0,123.05740196078432,-0.21174997639791093
2018-09-14,97.99,122.16740196078432,-0.19790387265946163
2018-09-17,97.1,122.09740196078431,-0.20473328309486116
2018-09-18,97.03,124.02740196078432,-0.21767288142760988
2018-09-19,98.96,124.32740196078431,-0.2040370952880185
2018-09-20,99.26,124.07740196078431,-0.20001548685414972
2018-09-21,99.01,122.69740196078432,-0.19305544846300104
2018-09-24,97.63,122.53740196078431,-0.20326366939585871
2018-09-25,97.47,121.2574019607843,-0.1961727826601246
2018-09-26,96.19,120.52740196078432,-0.20192422274814248
2018-09-27,95.46,119.99740196078432,-0.20448277679214466
2018-09-28,94.93,117.30874255188,-0.19076790071279603
2018-10-01,94.95,117.88874255188001,-0.19457958457556046
2018-10-02,95.53,119.08874255188,-0.19782510124008434
2018-10-03,96.73,118.98874255188001,-0.187065953253309
2018-10-04,96.63,118.41874255188,-0.1839974152937337
2018-10-05,96.06,118.78874255188,-0.19133751282831712
2018-10-08,96.43,118.35874255188001,-0.18527353433370597
2018-10-09,96.0,115.92874255188,-0.17190510405960424
