date,JPM,dcf,Deviation
1984-06-14,7.96,,
1984-06-15,8.0,,
1984-06-18,8.42,,
1984-06-19,8.54,,
1984-06-20,8.83,,
1984-06-21,9.0,,
1984-06-22,8.79,,
1984-06-25,8.71,,
1984-06-26,8.58,,
1984-06-27,8.42,,
1984-06-28,8.29,,
1984-06-29,8.0,,
1984-07-02,8.13,,
1984-07-03,8.42,,
1984-07-05,8.54,,
1984-07-06,8.42,,
1984-07-09,8.83,,
1984-07-10,8.79,,
1984-07-11,8.71,,
1984-07-12,8.58,,
1984-07-13,8.67,,
1984-07-16,8.63,,
1984-07-17,9.0,,
1984-07-18,8.75,,
1984-07-19,8.38,,
1984-07-20,8.29,,
1984-07-23,8.29,,
1984-07-24,8.21,,
1984-07-25,8.25,,
1984-07-26,8.54,,
1984-07-27,9.13,,
1984-07-30,8.83,,
1984-07-31,8.83,,
1984-08-01,8.96,,
1984-08-02,9.08,,
1984-08-03,9.29,,
1984-08-06,9.38,,
1984-08-07,9.33,,
1984-08-08,9.29,,
1984-08-09,9.58,,
1984-08-10,9.83,,
1984-08-13,9.75,,
1984-08-14,9.63,,
1984-08-15,9.25,,
1984-08-16,9.46,,
1984-08-17,9.5,,
1984-08-20,9.5,,
1984-08-21,9.67,,
1984-08-22,9.71,,
1984-08-23,9.71,,
1984-08-24,9.63,,
1984-08-27,9.54,,
1984-08-28,9.54,,
1984-08-29,9.5,,
1984-08-30,9.33,,
1984-08-31,9.17,,
1984-09-04,9.13,,
1984-09-05,9.08,,
1984-09-06,9.25,,
1984-09-07,9.29,,
1984-09-10,9.17,,
1984-09-11,9.67,,
1984-09-12,9.71,,
1984-09-13,10.29,,
1984-09-14,10.5,,
1984-09-17,10.67,,
1984-09-18,10.54,,
1984-09-19,10.33,,
1984-09-20,10.75,,
1984-09-21,10.58,,
1984-09-24,10.29,,
1984-09-25,10.25,,
1984-09-26,10.17,,
1984-09-27,10.38,,
1984-09-28,10.17,,
1984-10-01,9.75,,
1984-10-02,9.75,,
1984-10-03,9.38,,
1984-10-04,9.38,,
1984-10-05,9.33,,
1984-10-08,9.33,,
1984-10-09,9.33,,
1984-10-10,9.38,,
1984-10-11,9.67,,
1984-10-12,9.92,,
1984-10-15,9.96,,
1984-10-16,10.0,,
1984-10-17,9.92,,
1984-10-18,10.29,,
1984-10-19,10.17,,
1984-10-22,10.13,,
1984-10-23,10.13,,
1984-10-24,10.08,,
1984-10-25,10.0,,
1984-10-26,9.92,,
1984-10-29,9.96,,
1984-10-30,10.13,,
1984-10-31,10.0,,
1984-11-01,10.21,,
1984-11-02,10.33,,
1984-11-05,10.54,,
1984-11-06,10.67,,
1984-11-07,10.67,,
1984-11-08,10.63,,
1984-11-09,10.54,,
1984-11-12,10.42,,
1984-11-13,10.25,,
1984-11-14,10.5,,
1984-11-15,10.67,,
1984-11-16,10.54,,
1984-11-19,10.42,,
1984-11-20,10.5,,
1984-11-21,10.5,,
1984-11-23,10.83,,
1984-11-26,10.71,,
1984-11-27,10.83,,
1984-11-28,11.0,,
1984-11-29,10.92,,
1984-11-30,10.71,,
1984-12-03,10.83,,
1984-12-04,11.21,,
1984-12-05,11.0,,
1984-12-06,11.08,,
1984-12-07,11.17,,
1984-12-10,11.04,,
1984-12-11,11.0,,
1984-12-12,11.13,,
1984-12-13,11.04,,
1984-12-14,11.21,,
1984-12-17,11.42,,
1984-12-18,11.67,,
1984-12-19,11.67,,
1984-12-20,11.29,,
1984-12-21,11.04,,
1984-12-24,11.38,,
1984-12-26,11.38,,
1984-12-27,11.63,,
1984-12-28,11.58,,
1984-12-31,11.5,,
1985-01-02,11.46,,
1985-01-03,11.46,,
1985-01-04,11.17,,
1985-01-07,11.29,,
1985-01-08,11.33,,
1985-01-09,11.33,,
1985-01-10,11.71,,
1985-01-11,11.63,,
1985-01-14,11.79,,
1985-01-15,12.08,,
1985-01-16,12.33,,
1985-01-17,12.5,,
1985-01-18,12.21,,
1985-01-21,12.46,,
1985-01-22,12.5,,
1985-01-23,12.83,,
1985-01-24,12.63,,
1985-01-25,12.75,,
1985-01-28,12.54,,
1985-01-29,12.67,,
1985-01-30,12.54,,
1985-01-31,12.5,,
1985-02-01,12.58,,
1985-02-04,13.04,,
1985-02-05,13.21,,
1985-02-06,13.46,,
1985-02-07,13.54,,
1985-02-08,13.79,,
1985-02-11,13.63,,
1985-02-12,13.46,,
1985-02-13,13.67,,
1985-02-14,14.08,,
1985-02-15,13.88,,
1985-02-19,13.75,,
1985-02-20,13.29,,
1985-02-21,12.92,,
1985-02-22,12.75,,
1985-02-25,12.54,,
1985-02-26,12.79,,
1985-02-27,13.17,,
1985-02-28,13.13,,
1985-03-01,13.42,,
1985-03-04,13.21,,
1985-03-05,13.21,,
1985-03-06,13.04,,
1985-03-07,13.0,,
1985-03-08,13.0,,
1985-03-11,12.71,,
1985-03-12,12.63,,
1985-03-13,12.58,,
1985-03-14,12.75,,
1985-03-15,12.58,,
1985-03-18,12.71,,
1985-03-19,12.75,,
1985-03-20,12.67,,
1985-03-21,12.58,,
1985-03-22,12.58,,
1985-03-25,12.54,,
1985-03-26,12.5,,
1985-03-27,12.5,,
1985-03-28,12.58,,
1985-03-29,12.5,,
1985-04-01,12.54,,
1985-04-02,12.67,,
1985-04-03,12.42,,
1985-04-04,12.67,,
1985-04-08,12.71,,
1985-04-09,12.75,,
1985-04-10,13.0,,
1985-04-11,13.17,,
1985-04-12,13.17,,
1985-04-15,13.42,,
1985-04-16,13.33,,
1985-04-17,13.54,,
1985-04-18,13.5,,
1985-04-19,13.5,,
1985-04-22,13.38,,
1985-04-23,13.54,,
1985-04-24,13.46,,
1985-04-25,13.42,,
1985-04-26,13.42,,
1985-04-29,13.08,,
1985-04-30,12.63,,
1985-05-01,12.79,,
1985-05-02,12.75,,
1985-05-03,12.83,,
1985-05-06,12.88,,
1985-05-07,13.17,,
1985-05-08,13.21,,
1985-05-09,13.63,,
1985-05-10,13.96,,
1985-05-13,13.83,,
1985-05-14,13.75,,
1985-05-15,14.08,,
1985-05-16,14.17,,
1985-05-17,14.21,,
1985-05-20,14.29,,
1985-05-21,14.38,,
1985-05-22,14.13,,
1985-05-23,13.71,,
1985-05-24,13.83,,
1985-05-28,13.88,,
1985-05-29,13.58,,
1985-05-30,13.58,,
1985-05-31,13.79,,
1985-06-03,13.88,,
1985-06-04,13.79,,
1985-06-05,13.75,,
1985-06-06,13.83,,
1985-06-07,13.75,,
1985-06-10,13.5,,
1985-06-11,13.54,,
1985-06-12,13.5,,
1985-06-13,13.33,,
1985-06-14,13.29,,
1985-06-17,13.25,,
1985-06-18,13.5,,
1985-06-19,13.33,,
1985-06-20,13.25,,
1985-06-21,13.33,,
1985-06-24,13.38,,
1985-06-25,13.46,,
1985-06-26,13.5,,
1985-06-27,13.67,,
1985-06-28,13.75,,
1985-07-01,13.63,,
1985-07-02,13.92,,
1985-07-03,14.0,,
1985-07-05,14.21,,
1985-07-08,14.46,,
1985-07-09,14.5,,
1985-07-10,14.5,,
1985-07-11,14.75,,
1985-07-12,14.58,,
1985-07-15,14.33,,
1985-07-16,14.54,,
1985-07-17,14.58,,
1985-07-18,14.42,,
1985-07-19,14.0,,
1985-07-22,13.92,,
1985-07-23,13.96,,
1985-07-24,13.67,,
1985-07-25,13.38,,
1985-07-26,13.63,,
1985-07-29,13.54,,
1985-07-30,13.5,,
1985-07-31,13.63,,
1985-08-01,13.54,,
1985-08-02,13.46,,
1985-08-05,13.33,,
1985-08-06,13.08,,
1985-08-07,13.0,,
1985-08-08,13.25,,
1985-08-09,13.29,,
1985-08-12,13.29,,
1985-08-13,13.29,,
1985-08-14,13.21,,
1985-08-15,13.25,,
1985-08-16,13.25,,
1985-08-19,13.25,,
1985-08-20,13.13,,
1985-08-21,13.08,,
1985-08-22,13.04,,
1985-08-23,13.04,,
1985-08-26,13.25,,
1985-08-27,13.42,,
1985-08-28,13.5,,
1985-08-29,13.42,,
1985-08-30,13.33,,
1985-09-03,13.29,,
1985-09-04,13.21,,
1985-09-05,13.21,,
1985-09-06,13.25,,
1985-09-09,13.0,,
1985-09-10,13.13,,
1985-09-11,12.92,,
1985-09-12,12.5,,
1985-09-13,12.04,,
1985-09-16,11.79,,
1985-09-17,12.0,,
1985-09-18,12.25,,
1985-09-19,12.17,,
1985-09-20,12.04,,
1985-09-23,12.04,,
1985-09-24,11.75,,
1985-09-25,11.63,,
1985-09-26,11.54,,
1985-09-30,11.17,,
1985-10-01,11.71,,
1985-10-02,11.88,,
1985-10-03,11.92,,
1985-10-04,11.96,,
1985-10-07,12.17,,
1985-10-08,12.38,,
1985-10-09,12.63,,
1985-10-10,12.71,,
1985-10-11,12.92,,
1985-10-14,12.92,,
1985-10-15,13.0,,
1985-10-16,13.13,,
1985-10-17,13.13,,
1985-10-18,12.79,,
1985-10-21,12.5,,
1985-10-22,12.58,,
1985-10-23,12.75,,
1985-10-24,12.88,,
1985-10-25,12.75,,
1985-10-28,12.79,,
1985-10-29,13.0,,
1985-10-30,13.0,,
1985-10-31,12.96,,
1985-11-01,13.08,,
1985-11-04,13.17,,
1985-11-05,13.21,,
1985-11-06,13.21,,
1985-11-07,13.13,,
1985-11-08,13.04,,
1985-11-11,13.21,,
1985-11-12,13.63,,
1985-11-13,13.58,,
1985-11-14,13.58,,
1985-11-15,13.29,,
1985-11-18,13.38,,
1985-11-19,13.5,,
1985-11-20,13.5,,
1985-11-21,13.67,,
1985-11-22,13.79,,
1985-11-25,13.67,,
1985-11-26,13.58,,
1985-11-27,13.79,,
1985-11-29,13.83,,
1985-12-02,13.79,,
1985-12-03,13.92,,
1985-12-04,14.04,,
1985-12-05,14.63,,
1985-12-06,14.58,,
1985-12-09,14.67,,
1985-12-10,14.79,,
1985-12-11,14.88,,
1985-12-12,14.79,,
1985-12-13,15.04,,
1985-12-16,15.33,,
1985-12-17,15.29,,
1985-12-18,15.21,,
1985-12-19,15.0,,
1985-12-20,15.04,,
1985-12-23,14.83,,
1985-12-24,14.58,,
1985-12-26,14.71,,
1985-12-27,15.0,,
1985-12-30,15.33,,
1985-12-31,15.13,,
1986-01-02,15.29,,
1986-01-03,15.38,,
1986-01-06,15.75,,
1986-01-07,16.25,,
1986-01-08,15.67,,
1986-01-09,15.04,,
1986-01-10,15.04,,
1986-01-13,15.08,,
1986-01-14,15.17,,
1986-01-15,15.33,,
1986-01-16,15.46,,
1986-01-17,15.46,,
1986-01-20,15.38,,
1986-01-21,14.75,,
1986-01-22,14.0,,
1986-01-23,13.88,,
1986-01-24,14.17,,
1986-01-27,14.04,,
1986-01-28,14.54,,
1986-01-29,14.79,,
1986-01-30,14.63,,
1986-01-31,14.75,,
1986-02-03,14.92,,
1986-02-04,14.33,,
1986-02-05,13.88,,
1986-02-06,14.13,,
1986-02-07,14.17,,
1986-02-10,14.29,,
1986-02-11,14.25,,
1986-02-12,14.42,,
1986-02-13,14.75,,
1986-02-14,14.92,,
1986-02-18,15.21,,
1986-02-19,14.88,,
1986-02-20,15.08,,
1986-02-21,14.79,,
1986-02-24,14.79,,
1986-02-25,14.71,,
1986-02-26,14.83,,
1986-02-27,15.83,,
1986-02-28,16.0,,
1986-03-03,15.75,,
1986-03-04,15.79,,
1986-03-05,15.63,,
1986-03-06,15.83,,
1986-03-07,16.5,,
1986-03-10,16.67,,
1986-03-11,17.21,,
1986-03-12,17.5,,
1986-03-13,17.0,,
1986-03-14,17.42,,
1986-03-17,17.13,,
1986-03-18,17.0,,
1986-03-19,17.21,,
1986-03-20,17.46,,
1986-03-21,17.5,,
1986-03-24,17.71,,
1986-03-25,17.75,,
1986-03-26,18.21,,
1986-03-27,18.42,,
1986-03-31,18.21,,
1986-04-01,17.46,,
1986-04-02,17.17,,
1986-04-03,17.17,,
1986-04-04,16.92,,
1986-04-07,16.92,,
1986-04-08,17.25,,
1986-04-09,17.38,,
1986-04-10,18.08,,
1986-04-11,17.96,,
1986-04-14,17.96,,
1986-04-15,17.79,,
1986-04-16,18.0,,
1986-04-17,18.0,,
1986-04-18,18.0,,
1986-04-21,18.38,,
1986-04-22,18.33,,
1986-04-23,18.21,,
1986-04-24,18.17,,
1986-04-25,18.29,,
1986-04-28,18.17,,
1986-04-29,18.13,,
1986-04-30,17.75,,
1986-05-01,17.58,,
1986-05-02,17.54,,
1986-05-05,17.67,,
1986-05-06,17.42,,
1986-05-07,17.08,,
1986-05-08,17.08,,
1986-05-09,16.96,,
1986-05-12,16.75,,
1986-05-13,16.42,,
1986-05-14,16.67,,
1986-05-15,16.5,,
1986-05-16,16.58,,
1986-05-19,16.63,,
1986-05-20,17.0,,
1986-05-21,16.71,,
1986-05-22,17.17,,
1986-05-23,17.42,,
1986-05-27,17.5,,
1986-05-28,17.75,,
1986-05-29,17.83,,
1986-05-30,17.79,,
1986-06-02,17.46,,
1986-06-03,17.54,,
1986-06-04,17.5,,
1986-06-05,17.46,,
1986-06-06,17.5,,
1986-06-09,16.88,,
1986-06-10,16.75,,
1986-06-11,16.88,,
1986-06-12,16.96,,
1986-06-13,17.04,,
1986-06-16,17.13,,
1986-06-17,16.92,,
1986-06-18,16.79,,
1986-06-19,16.67,,
1986-06-20,16.75,,
1986-06-23,16.67,,
1986-06-24,16.83,,
1986-06-25,17.21,,
1986-06-26,17.13,,
1986-06-27,17.25,,
1986-06-30,17.08,,
1986-07-01,17.13,,
1986-07-02,17.29,,
1986-07-03,17.29,,
1986-07-07,16.96,,
1986-07-08,16.5,,
1986-07-09,16.5,,
1986-07-10,16.5,,
1986-07-11,16.29,,
1986-07-14,15.58,,
1986-07-15,15.5,,
1986-07-16,15.46,,
1986-07-17,15.42,,
1986-07-18,15.17,,
1986-07-21,15.17,,
1986-07-22,15.13,,
1986-07-23,15.21,,
1986-07-24,15.0,,
1986-07-25,15.25,,
1986-07-28,15.08,,
1986-07-29,14.67,,
1986-07-30,14.54,,
1986-07-31,14.63,,
1986-08-01,14.63,,
1986-08-04,14.75,,
1986-08-05,15.0,,
1986-08-06,15.67,,
1986-08-07,15.5,,
1986-08-08,15.42,,
1986-08-11,15.58,,
1986-08-12,15.46,,
1986-08-13,15.71,,
1986-08-14,15.75,,
1986-08-15,15.83,,
1986-08-18,15.83,,
1986-08-19,16.08,,
1986-08-20,16.25,,
1986-08-21,16.17,,
1986-08-22,16.13,,
1986-08-25,16.0,,
1986-08-26,16.21,,
1986-08-27,16.21,,
1986-08-28,16.21,,
1986-08-29,16.25,,
1986-09-02,16.08,,
1986-09-03,16.08,,
1986-09-04,16.25,,
1986-09-05,15.83,,
1986-09-08,15.42,,
1986-09-09,15.29,,
1986-09-10,15.21,,
1986-09-11,14.79,,
1986-09-12,14.25,,
1986-09-15,14.54,,
1986-09-16,14.67,,
1986-09-17,14.79,,
1986-09-18,14.63,,
1986-09-19,14.46,,
1986-09-22,14.67,,
1986-09-23,15.0,,
1986-09-24,15.13,,
1986-09-25,14.79,,
1986-09-26,14.92,,
1986-09-29,14.63,,
1986-09-30,14.46,,
1986-10-01,14.46,,
1986-10-02,14.42,,
1986-10-03,14.42,,
1986-10-06,14.5,,
1986-10-07,14.63,,
1986-10-08,14.96,,
1986-10-09,14.71,,
1986-10-10,14.54,,
1986-10-13,14.54,,
1986-10-14,14.46,,
1986-10-15,14.88,,
1986-10-16,14.88,,
1986-10-17,14.75,,
1986-10-20,14.42,,
1986-10-21,14.42,,
1986-10-22,14.33,,
1986-10-23,14.46,,
1986-10-24,14.46,,
1986-10-27,14.33,,
1986-10-28,14.21,,
1986-10-29,14.42,,
1986-10-30,14.67,,
1986-10-31,14.63,,
1986-11-03,14.5,,
1986-11-04,14.88,,
1986-11-05,14.96,,
1986-11-06,14.75,,
1986-11-07,14.79,,
1986-11-10,14.79,,
1986-11-11,14.67,,
1986-11-12,14.83,,
1986-11-13,14.58,,
1986-11-14,14.54,,
1986-11-17,14.33,,
1986-11-18,14.29,,
1986-11-19,14.46,,
1986-11-20,14.54,,
1986-11-21,14.88,,
1986-11-24,14.83,,
1986-11-25,14.92,,
1986-11-26,14.92,,
1986-11-28,14.83,,
1986-12-01,15.08,,
1986-12-02,15.63,,
1986-12-03,15.67,,
1986-12-04,15.54,,
1986-12-05,15.33,,
1986-12-08,15.5,,
1986-12-09,15.13,,
1986-12-10,15.25,,
1986-12-11,15.0,,
1986-12-12,14.79,,
1986-12-15,14.5,,
1986-12-16,14.75,,
1986-12-17,14.79,,
1986-12-18,14.88,,
1986-12-19,14.79,,
1986-12-22,14.63,,
1986-12-23,14.5,,
1986-12-24,14.46,,
1986-12-26,14.5,,
1986-12-29,14.46,,
1986-12-30,14.5,,
1986-12-31,14.08,,
1987-01-02,14.29,,
1987-01-05,14.58,,
1987-01-06,14.67,,
1987-01-07,14.83,,
1987-01-08,15.21,,
1987-01-09,15.25,,
1987-01-12,15.33,,
1987-01-13,15.29,,
1987-01-14,15.29,,
1987-01-15,15.38,,
1987-01-16,15.54,,
1987-01-19,15.67,,
1987-01-20,15.83,,
1987-01-21,15.83,,
1987-01-22,15.92,,
1987-01-23,15.92,,
1987-01-26,15.83,,
1987-01-27,16.04,,
1987-01-28,15.92,,
1987-01-29,15.75,,
1987-01-30,15.63,,
1987-02-02,15.58,,
1987-02-03,15.54,,
1987-02-04,15.75,,
1987-02-05,16.29,,
1987-02-06,16.13,,
1987-02-09,16.04,,
1987-02-10,15.67,,
1987-02-11,15.75,,
1987-02-12,15.67,,
1987-02-13,15.96,,
1987-02-17,15.96,,
1987-02-18,16.04,,
1987-02-19,16.5,,
1987-02-20,16.38,,
1987-02-23,15.5,,
1987-02-24,15.63,,
1987-02-25,15.38,,
1987-02-26,15.17,,
1987-02-27,15.5,,
1987-03-02,15.29,,
1987-03-03,15.46,,
1987-03-04,15.58,,
1987-03-05,15.83,,
1987-03-06,15.79,,
1987-03-09,15.33,,
1987-03-10,15.33,,
1987-03-11,15.13,,
1987-03-12,15.17,,
1987-03-13,14.92,,
1987-03-16,14.75,,
1987-03-17,14.92,,
1987-03-18,14.88,,
1987-03-19,14.83,,
1987-03-20,14.79,,
1987-03-23,14.96,,
1987-03-24,14.88,,
1987-03-25,15.13,,
1987-03-26,15.04,,
1987-03-27,15.0,,
1987-03-30,14.58,,
1987-03-31,14.58,,
1987-04-01,14.63,,
1987-04-02,14.83,,
1987-04-03,15.13,,
1987-04-06,15.17,,
1987-04-07,14.79,,
1987-04-08,15.0,,
1987-04-09,14.79,,
1987-04-10,14.67,,
1987-04-13,14.0,,
1987-04-14,13.58,,
1987-04-15,13.71,,
1987-04-16,13.75,,
1987-04-20,13.71,,
1987-04-21,13.92,,
1987-04-22,13.54,,
1987-04-23,13.79,,
1987-04-24,13.75,,
1987-04-27,13.71,,
1987-04-28,13.75,,
1987-04-29,13.96,,
1987-04-30,14.17,,
1987-05-01,14.25,,
1987-05-04,14.42,,
1987-05-05,14.88,,
1987-05-06,14.83,,
1987-05-07,14.75,,
1987-05-08,14.83,,
1987-05-11,14.79,,
1987-05-12,14.58,,
1987-05-13,14.25,,
1987-05-14,14.29,,
1987-05-15,14.13,,
1987-05-18,13.96,,
1987-05-19,13.67,,
1987-05-20,13.21,,
1987-05-21,13.71,,
1987-05-22,13.92,,
1987-05-26,14.38,,
1987-05-27,14.0,,
1987-05-28,14.0,,
1987-05-29,14.0,,
1987-06-01,14.17,,
1987-06-02,14.08,,
1987-06-03,14.29,,
1987-06-04,14.33,,
1987-06-05,14.67,,
1987-06-08,15.0,,
1987-06-09,14.83,,
1987-06-10,14.63,,
1987-06-11,14.92,,
1987-06-12,15.08,,
1987-06-15,15.25,,
1987-06-16,15.5,,
1987-06-17,15.54,,
1987-06-18,15.58,,
1987-06-19,15.5,,
1987-06-22,15.38,,
1987-06-23,15.0,,
1987-06-24,14.79,,
1987-06-25,14.63,,
1987-06-26,14.58,,
1987-06-29,14.46,,
1987-06-30,14.0,,
1987-07-01,13.96,,
1987-07-02,14.21,,
1987-07-06,14.33,,
1987-07-07,14.25,,
1987-07-08,14.13,,
1987-07-09,13.92,,
1987-07-10,14.08,,
1987-07-13,14.0,,
1987-07-14,14.04,,
1987-07-15,13.83,,
1987-07-16,13.88,,
1987-07-17,13.83,,
1987-07-20,13.67,,
1987-07-21,13.54,,
1987-07-22,13.46,,
1987-07-23,13.38,,
1987-07-24,13.54,,
1987-07-27,13.46,,
1987-07-28,13.25,,
1987-07-29,13.42,,
1987-07-30,13.33,,
1987-07-31,13.25,,
1987-08-03,13.13,,
1987-08-04,13.21,,
1987-08-05,13.38,,
1987-08-06,13.17,,
1987-08-07,13.25,,
1987-08-10,13.67,,
1987-08-11,14.67,,
1987-08-12,14.63,,
1987-08-13,15.08,,
1987-08-14,14.71,,
1987-08-17,14.88,,
1987-08-18,14.67,,
1987-08-19,14.25,,
1987-08-20,14.25,,
1987-08-21,13.96,,
1987-08-24,13.75,,
1987-08-25,14.0,,
1987-08-26,13.83,,
1987-08-27,13.54,,
1987-08-28,13.38,,
1987-08-31,13.46,,
1987-09-01,13.29,,
1987-09-02,13.17,,
1987-09-03,13.17,,
1987-09-04,12.96,,
1987-09-08,13.04,,
1987-09-09,12.79,,
1987-09-10,12.83,,
1987-09-11,12.79,,
1987-09-14,13.25,,
1987-09-15,13.13,,
1987-09-16,12.83,,
1987-09-17,12.67,,
1987-09-18,12.58,,
1987-09-21,12.46,,
1987-09-22,12.63,,
1987-09-23,12.63,,
1987-09-24,12.46,,
1987-09-25,12.33,,
1987-09-28,12.63,,
1987-09-29,12.42,,
1987-09-30,12.71,,
1987-10-01,12.83,,
1987-10-02,12.75,,
1987-10-05,12.63,,
1987-10-06,12.33,,
1987-10-07,12.33,,
1987-10-08,12.17,,
1987-10-09,12.13,,
1987-10-12,12.25,,
1987-10-13,12.63,,
1987-10-14,12.38,,
1987-10-15,12.46,,
1987-10-16,11.88,,
1987-10-19,8.58,,
1987-10-20,8.42,,
1987-10-21,9.33,,
1987-10-22,9.38,,
1987-10-23,9.17,,
1987-10-26,8.42,,
1987-10-27,8.54,,
1987-10-28,8.67,,
1987-10-29,8.63,,
1987-10-30,9.0,,
1987-11-02,9.42,,
1987-11-03,9.17,,
1987-11-04,9.46,,
1987-11-05,9.58,,
1987-11-06,9.5,,
1987-11-09,9.5,,
1987-11-10,9.54,,
1987-11-11,9.75,,
1987-11-12,9.58,,
1987-11-13,9.5,,
1987-11-16,9.42,,
1987-11-17,9.29,,
1987-11-18,9.13,,
1987-11-19,9.04,,
1987-11-20,9.29,,
1987-11-23,9.17,,
1987-11-24,9.13,,
1987-11-25,8.88,,
1987-11-27,8.88,,
1987-11-30,8.58,,
1987-12-01,8.54,,
1987-12-02,8.71,,
1987-12-03,8.29,,
1987-12-04,8.08,,
1987-12-07,7.92,,
1987-12-08,8.08,,
1987-12-09,8.0,,
1987-12-10,7.96,,
1987-12-11,8.0,,
1987-12-14,8.0,,
1987-12-15,6.92,,
1987-12-16,7.29,,
1987-12-17,7.13,,
1987-12-18,7.67,,
1987-12-21,7.67,,
1987-12-22,7.63,,
1987-12-23,7.75,,
1987-12-24,7.67,,
1987-12-28,7.58,,
1987-12-29,7.63,,
1987-12-30,7.58,,
1987-12-31,7.13,,
1988-01-04,7.67,,
1988-01-05,7.25,,
1988-01-06,7.29,,
1988-01-07,7.33,,
1988-01-08,6.79,,
1988-01-11,7.21,,
1988-01-12,7.0,,
1988-01-13,6.96,,
1988-01-14,6.83,,
1988-01-15,6.88,,
1988-01-18,6.79,,
1988-01-19,6.83,,
1988-01-20,6.88,,
1988-01-21,6.83,,
1988-01-22,6.71,,
1988-01-25,6.92,,
1988-01-26,6.79,,
1988-01-27,6.88,,
1988-01-28,6.92,,
1988-01-29,7.17,,
1988-02-01,6.96,,
1988-02-02,6.92,,
1988-02-03,6.96,,
1988-02-04,7.17,,
1988-02-05,7.46,,
1988-02-08,7.29,,
1988-02-09,7.29,,
1988-02-10,7.38,,
1988-02-11,7.42,,
1988-02-12,7.58,,
1988-02-16,7.83,,
1988-02-17,7.71,,
1988-02-18,7.67,,
1988-02-19,7.75,,
1988-02-22,7.88,,
1988-02-23,7.79,,
1988-02-24,7.96,,
1988-02-25,8.0,,
1988-02-26,8.13,,
1988-02-29,8.33,,
1988-03-01,8.38,,
1988-03-02,8.5,,
1988-03-03,8.5,,
1988-03-04,8.17,,
1988-03-07,8.29,,
1988-03-08,8.42,,
1988-03-09,8.0,,
1988-03-10,7.92,,
1988-03-11,8.0,,
1988-03-14,8.13,,
1988-03-15,8.04,,
1988-03-16,8.0,,
1988-03-17,8.08,,
1988-03-18,7.92,,
1988-03-21,7.88,,
1988-03-22,7.83,,
1988-03-23,7.83,,
1988-03-24,7.58,,
1988-03-25,7.5,,
1988-03-28,7.46,,
1988-03-29,7.42,,
1988-03-30,7.33,,
1988-03-31,7.13,,
1988-04-04,7.17,,
1988-04-05,7.46,,
1988-04-06,7.79,,
1988-04-07,7.79,,
1988-04-08,7.79,,
1988-04-11,7.92,,
1988-04-12,7.92,,
1988-04-13,7.92,,
1988-04-14,7.71,,
1988-04-15,7.71,,
1988-04-18,7.83,,
1988-04-19,7.88,,
1988-04-20,7.75,,
1988-04-21,7.79,,
1988-04-22,7.83,,
1988-04-25,8.0,,
1988-04-26,8.25,,
1988-04-27,8.25,,
1988-04-28,8.25,,
1988-04-29,8.21,,
1988-05-02,8.25,,
1988-05-03,8.25,,
1988-05-04,8.21,,
1988-05-05,8.08,,
1988-05-06,8.17,,
1988-05-09,8.25,,
1988-05-10,8.29,,
1988-05-11,8.29,,
1988-05-12,8.46,,
1988-05-13,8.63,,
1988-05-16,8.83,,
1988-05-17,8.75,,
1988-05-18,8.5,,
1988-05-19,8.63,,
1988-05-20,8.88,,
1988-05-23,8.92,,
1988-05-24,9.04,,
1988-05-25,9.17,,
1988-05-26,9.29,,
1988-05-27,9.33,,
1988-05-31,9.63,,
1988-06-01,10.04,,
1988-06-02,9.92,,
1988-06-03,10.17,,
1988-06-06,10.46,,
1988-06-07,10.46,,
1988-06-08,10.5,,
1988-06-09,9.96,,
1988-06-10,10.04,,
1988-06-13,10.04,,
1988-06-14,10.21,,
1988-06-15,10.13,,
1988-06-16,9.54,,
1988-06-17,9.83,,
1988-06-20,9.88,,
1988-06-21,10.0,,
1988-06-22,10.21,,
1988-06-23,10.17,,
1988-06-24,10.29,,
1988-06-27,10.04,,
1988-06-28,10.08,,
1988-06-29,10.0,,
1988-06-30,10.21,,
1988-07-01,9.71,,
1988-07-05,10.13,,
1988-07-06,9.92,,
1988-07-07,10.0,,
1988-07-08,9.92,,
1988-07-11,9.92,,
1988-07-12,9.79,,
1988-07-13,10.0,,
1988-07-14,10.04,,
1988-07-15,10.21,,
1988-07-18,10.0,,
1988-07-19,9.79,,
1988-07-20,9.92,,
1988-07-21,9.88,,
1988-07-22,9.83,,
1988-07-25,9.88,,
1988-07-26,9.83,,
1988-07-27,9.83,,
1988-07-28,9.96,,
1988-07-29,10.46,,
1988-08-01,10.58,,
1988-08-02,10.79,,
1988-08-03,10.83,,
1988-08-04,10.96,,
1988-08-05,11.08,,
1988-08-08,11.21,,
1988-08-09,11.08,,
1988-08-10,10.63,,
1988-08-11,10.67,,
1988-08-12,10.67,,
1988-08-15,10.42,,
1988-08-16,10.46,,
1988-08-17,10.71,,
1988-08-18,10.71,,
1988-08-19,10.75,,
1988-08-22,10.5,,
1988-08-23,10.54,,
1988-08-24,10.67,,
1988-08-25,10.63,,
1988-08-26,10.58,,
1988-08-29,10.63,,
1988-08-30,10.63,,
1988-08-31,10.67,,
1988-09-01,10.54,,
1988-09-02,10.92,,
1988-09-06,11.0,,
1988-09-07,11.13,,
1988-09-08,10.83,,
1988-09-09,10.54,,
1988-09-12,10.54,,
1988-09-13,10.54,,
1988-09-14,10.58,,
