date,EBAY,dcf,Deviation
2015-07-16,27.61,31.951344743276284,-0.13587361590437785
2015-07-17,27.9,32.62134474327628,-0.1447317632192161
2015-07-20,28.57,32.65134474327628,-0.12499775354939191
2015-07-21,28.6,32.501344743276285,-0.12003641000372378
2015-07-22,28.45,32.48134474327628,-0.12411261833950948
2015-07-23,28.43,32.281344743276286,-0.11930558574634542
2015-07-24,28.23,32.05134474327628,-0.11922572278587229
2015-07-27,28.0,32.38134474327629,-0.1353045952233357
2015-07-28,28.33,32.80134474327628,-0.13631589735944694
2015-07-29,28.75,32.421344743276286,-0.11323850914720834
2015-07-30,28.37,32.171344743276286,-0.11815933631654474
2015-07-31,28.12,32.38134474327629,-0.13159875777429286
2015-08-03,28.33,32.461344743276285,-0.12726967338997908
2015-08-04,28.41,32.611344743276284,-0.12883077273722376
2015-08-05,28.56,32.211344743276285,-0.1133558618051318
2015-08-06,28.16,32.601344743276286,-0.13623194927234616
2015-08-07,28.55,32.711344743276285,-0.1272141141226435
2015-08-10,28.66,32.19134474327628,-0.10969857803203031
2015-08-11,28.14,32.06134474327629,-0.12230755680011351
2015-08-12,28.01,32.041344743276284,-0.12581696478648074
2015-08-13,27.99,32.31134474327629,-0.13374078911325793
2015-08-14,28.26,32.34134474327628,-0.12619588875087773
2015-08-17,28.29,31.821344743276285,-0.11097408898856931
2015-08-18,27.77,31.481344743276285,-0.11789028624861864
2015-08-19,27.43,30.571344743276285,-0.10275454906075654
2015-08-20,26.52,29.821344743276285,-0.1107040870120597
2015-08-21,25.77,28.981344743276285,-0.11080730627661173
2015-08-24,24.93,29.281344743276282,-0.1486046758243731
2015-08-25,25.23,30.221344743276283,-0.16515958458092006
2015-08-26,26.17,31.151344743276283,-0.15990785580296518
2015-08-27,27.1,31.301344743276285,-0.1342224999511804
2015-08-28,27.25,31.161344743276285,-0.12551912555443356
2015-08-31,27.11,30.531344743276282,-0.11206007373880067
2015-09-01,26.48,30.921344743276283,-0.14363362202227747
2015-09-02,26.87,31.091344743276284,-0.13577234365809088
2015-09-03,27.04,30.531344743276282,-0.11435279947979227
2015-09-04,26.48,30.411344743276285,-0.12927230862244177
2015-09-08,26.36,30.251344743276285,-0.12863377731798786
2015-09-09,26.2,30.201344743276284,-0.13248895959068518
2015-09-10,26.15,30.371344743276282,-0.13899103839354432
2015-09-11,26.32,29.801344743276285,-0.11681837760229719
2015-09-14,25.75,30.031344743276282,-0.1425625385701329
2015-09-15,25.98,30.791344743276284,-0.1562564020308631
2015-09-16,26.74,30.321344743276285,-0.1181129918082029
2015-09-17,26.27,30.071344743276285,-0.1264108664154847
2015-09-18,26.02,29.971344743276283,-0.13183741927905057
2015-09-21,25.92,29.661344743276285,-0.1261353716649809
2015-09-22,25.61,29.641344743276285,-0.13600411108847343
2015-09-23,25.59,29.661344743276285,-0.13726096299795
2015-09-24,25.61,29.381344743276284,-0.12835847971660075
2015-09-25,25.33,28.191344743276282,-0.10149727759825022
2015-09-28,24.14,28.131344743276284,-0.14188247237026452
2015-09-29,24.08,28.491344743276283,-0.15483104721890406
2015-09-30,24.44,26.856982055464925,-0.08999455152754632
2015-10-01,24.91,27.476982055464926,-0.09342299857688985
2015-10-02,25.53,27.686982055464927,-0.07790600113598067
2015-10-05,25.74,27.626982055464925,-0.0683021421477219
2015-10-06,25.68,27.626982055464925,-0.07047393202616536
2015-10-07,25.68,26.096982055464927,-0.01597817152108627
2015-10-08,24.15,26.246982055464926,-0.07989421606772162
2015-10-09,24.3,26.506982055464928,-0.08326040478115893
2015-10-12,24.56,26.566982055464926,-0.07554422445405629
2015-10-13,24.62,25.946982055464925,-0.05114205777875569
2015-10-14,24.0,26.456982055464927,-0.09286705680617924
2015-10-15,24.51,26.496982055464926,-0.07498899502236389
2015-10-16,24.55,26.506982055464928,-0.07382892746409264
2015-10-19,24.56,26.366982055464927,-0.06853200156407002
2015-10-20,24.42,26.156982055464926,-0.06640605754064888
2015-10-21,24.21,29.526982055464927,-0.18007197774148564
2015-10-22,27.58,30.106982055464925,-0.08393342284555672
2015-10-23,28.16,30.116982055464927,-0.06497935456683046
2015-10-26,28.17,30.316982055464926,-0.0708178027594244
2015-10-27,28.37,30.196982055464925,-0.060502140648001745
2015-10-28,28.25,30.126982055464925,-0.06230235912808424
2015-10-29,28.18,29.846982055464927,-0.05585094172560423
2015-10-30,27.9,30.446982055464925,-0.0836530218602658
2015-11-02,28.5,30.846982055464927,-0.07608465720390079
2015-11-03,28.9,31.246982055464926,-0.07511067953055173
2015-11-04,29.3,31.246982055464926,-0.062309443261078346
2015-11-05,29.3,31.346982055464927,-0.0653007696831237
2015-11-06,29.4,31.126982055464925,-0.05548183413308849
2015-11-09,29.18,31.086982055464926,-0.061343428321942506
2015-11-10,29.14,30.896982055464928,-0.05686581467118279
2015-11-11,28.95,30.506982055464928,-0.051036908620923915
2015-11-12,28.56,30.136982055464927,-0.05232713921263277
2015-11-13,28.19,30.426982055464926,-0.07351968234599016
2015-11-16,28.48,30.396982055464928,-0.063064880979534
2015-11-17,28.45,30.696982055464925,-0.07319879366007254
2015-11-18,28.75,30.716982055464925,-0.06403565467184213
2015-11-19,28.77,31.006982055464928,-0.07214446254277318
2015-11-20,29.06,30.786982055464925,-0.05609455491134685
2015-11-23,28.84,30.946982055464925,-0.06808360348962861
2015-11-24,29.0,30.946982055464925,-0.06291347091536859
2015-11-25,29.0,31.046982055464927,-0.0659317563236268
2015-11-27,29.1,31.536982055464925,-0.07727378768136217
2015-11-30,29.59,30.996982055464926,-0.0453909368643477
2015-12-01,29.05,30.916982055464928,-0.060386943722888886
2015-12-02,28.97,30.536982055464925,-0.05131424096260673
2015-12-03,28.59,31.296982055464927,-0.08649338938392137
2015-12-04,29.35,30.996982055464926,-0.053133626122629396
2015-12-07,29.05,30.736982055464928,-0.05488444026224715
2015-12-08,28.79,30.286982055464925,-0.04942658376207587
2015-12-09,28.34,30.516982055464926,-0.07133674134317214
2015-12-10,28.57,29.916982055464928,-0.04502399516661393
2015-12-11,27.97,29.986982055464928,-0.06726192224793581
2015-12-14,28.04,30.256982055464928,-0.07327175100943362
2015-12-15,28.31,30.516982055464926,-0.07231980054429088
2015-12-16,28.57,29.996982055464926,-0.04757085405546502
2015-12-17,28.05,29.406982055464926,-0.04614489351221085
2015-12-18,27.46,29.536982055464925,-0.07031801866435583
2015-12-21,27.59,29.836982055464926,-0.0753086237504832
2015-12-22,27.89,29.726982055464926,-0.0617951076243618
2015-12-23,27.78,29.606982055464925,-0.061707811084638964
2015-12-24,27.66,29.586982055464926,-0.06512938872415341
2015-12-28,27.64,29.856982055464925,-0.07425338741023679
2015-12-29,27.91,29.696982055464925,-0.0601738604996086
2015-12-30,27.75,29.426982055464926,-0.05698790492018846
2015-12-31,27.48,27.931639344262294,-0.016169453525292976
2016-01-04,26.43,27.621639344262295,-0.04314151413716971
2016-01-05,26.12,27.911639344262294,-0.06418968524794277
2016-01-06,26.41,27.191639344262295,-0.02874557632830732
2016-01-07,25.69,27.251639344262294,-0.05730441844376932
2016-01-08,25.75,27.601639344262296,-0.06708439745797945
2016-01-11,26.1,27.711639344262295,-0.05815748841996904
2016-01-12,26.21,26.911639344262294,-0.026071965935880015
2016-01-13,25.41,27.361639344262294,-0.0713275736043042
2016-01-14,25.86,26.761639344262296,-0.03369148401798516
2016-01-15,25.26,27.271639344262294,-0.07376305175015163
2016-01-19,25.77,27.321639344262294,-0.05679159016452462
2016-01-20,25.82,27.591639344262294,-0.06420928173775609
2016-01-21,26.09,27.931639344262294,-0.06593380795032366
2016-01-22,26.43,27.641639344262295,-0.04383384535091983
2016-01-25,26.14,28.151639344262296,-0.07145727180084438
2016-01-26,26.65,27.921639344262296,-0.04554314768497325
2016-01-27,26.42,24.631639344262297,0.07260420756989872
2016-01-28,23.13,24.961639344262295,-0.07337816715484746
2016-01-29,23.46,25.441639344262295,-0.0778896091343737
2016-02-01,23.94,24.791639344262293,-0.034351876954816785
2016-02-02,23.29,25.001639344262294,-0.06846108451904798
2016-02-03,23.5,24.991639344262296,-0.05968553417864342
2016-02-04,23.49,24.701639344262293,-0.04905096894080174
2016-02-05,23.2,23.981639344262295,-0.03259324073061365
2016-02-08,22.48,23.511639344262296,-0.04387781426708781
2016-02-09,22.01,23.821639344262294,-0.07605015415106797
2016-02-10,22.32,23.581639344262292,-0.05350091763528153
2016-02-11,22.08,23.991639344262296,-0.0796793965110798
2016-02-12,22.49,24.451639344262293,-0.08022526901545368
2016-02-16,22.95,24.721639344262297,-0.07166350578904801
2016-02-17,23.22,25.031639344262295,-0.0723739791607998
2016-02-18,23.53,25.311639344262296,-0.07038814515450031
2016-02-19,23.81,25.741639344262296,-0.07503948441002661
2016-02-22,24.24,25.121639344262295,-0.03509481734772457
2016-02-23,23.62,25.461639344262295,-0.0723299595663035
2016-02-24,23.96,25.681639344262294,-0.0670377510245247
2016-02-25,24.18,25.681639344262294,-0.05847131969002539
2016-02-26,24.18,25.301639344262295,-0.04433069845795001
2016-02-29,23.8,25.751639344262294,-0.07578699430244762
2016-03-01,24.25,25.221639344262297,-0.0385240360866288
2016-03-02,23.72,25.441639344262295,-0.06767014188692866
2016-03-03,23.94,25.911639344262294,-0.07609087630724842
2016-03-04,24.41,25.761639344262296,-0.05246713247553236
2016-03-07,24.26,25.571639344262294,-0.05129273593312256
2016-03-08,24.07,25.451639344262293,-0.05428488615503524
2016-03-09,23.95,25.191639344262295,-0.049287754849709486
2016-03-10,23.69,25.521639344262294,-0.07176809136573259
2016-03-11,24.02,25.781639344262295,-0.06832922145636755
2016-03-14,24.28,25.081639344262296,-0.03196120210721709
2016-03-15,23.58,25.181639344262294,-0.06360345815322122
2016-03-16,23.68,25.261639344262296,-0.06261032083895757
2016-03-17,23.76,25.271639344262294,-0.05981564249434013
2016-03-18,23.77,25.841639344262294,-0.08016671530253627
2016-03-21,24.34,25.631639344262297,-0.05039238134221924
2016-03-22,24.13,25.671639344262296,-0.06005223599430387
2016-03-23,24.17,25.831639344262296,-0.06432574108508438
2016-03-24,24.33,25.621639344262295,-0.05041204924116405
2016-03-28,24.12,25.601639344262296,-0.057872830889415305
2016-03-29,24.1,25.541639344262293,-0.05644271007162838
2016-03-30,24.04,25.361639344262294,-0.05211174744353808
2016-03-31,23.86,26.175726495726497,-0.08846847082179621
2016-04-01,23.88,26.325726495726496,-0.09290252620847961
2016-04-04,24.03,26.685726495726495,-0.09951861329882805
2016-04-05,24.39,27.725726495726494,-0.12031159927371593
2016-04-06,25.43,26.395726495726496,-0.036586471521549147
2016-04-07,24.1,26.365726495726495,-0.08593453687285024
2016-04-08,24.07,26.355726495726497,-0.08672599088084787
2016-04-11,24.06,26.715726495726496,-0.09940686045544422
2016-04-12,24.42,27.375726495726497,-0.10796887878712191
2016-04-13,25.08,27.505726495726496,-0.08818987188371041
2016-04-14,25.21,27.515726495726497,-0.0837966788223673
2016-04-15,25.22,27.605726495726497,-0.08642143491843335
2016-04-18,25.31,26.595726495726495,-0.048343349294597826
2016-04-19,24.3,26.955726495726495,-0.09852179261974359
2016-04-20,24.66,26.985726495726496,-0.08618357916340702
2016-04-21,24.69,26.695726495726497,-0.07513286802843056
2016-04-22,24.4,26.515726495726497,-0.07979138327842861
2016-04-25,24.22,26.785726495726497,-0.09578707884349691
2016-04-26,24.49,27.565726495726494,-0.11157792254099763
2016-04-27,25.27,26.915726495726496,-0.06114367732142745
2016-04-28,24.62,26.725726495726494,-0.07879024340323182
2016-04-29,24.43,26.555726495726496,-0.08004776280809267
2016-05-02,24.26,26.275726495726495,-0.0767143963100062
2016-05-03,23.98,26.095726495726495,-0.08107559282064714
2016-05-04,23.8,26.105726495726497,-0.08832263281789698
2016-05-05,23.81,26.115726495726495,-0.0882888131066849
2016-05-06,23.82,26.315726495726494,-0.09483783379994404
2016-05-09,24.02,26.455726495726495,-0.09206802527686964
2016-05-10,24.16,26.035726495726497,-0.07204433093251217
2016-05-11,23.74,25.875726495726497,-0.08253783699867223
2016-05-12,23.58,26.075726495726496,-0.09571071763371641
2016-05-13,23.78,26.095726495726495,-0.08873968295558754
2016-05-16,23.8,25.565726495726494,-0.0690661576161995
2016-05-17,23.27,25.985726495726496,-0.10450839218111196
2016-05-18,23.69,25.715726495726496,-0.0787738388827216
2016-05-19,23.42,25.945726495726497,-0.09734653204420796
2016-05-20,23.65,25.755726495726496,-0.0817576043166901
2016-05-23,23.46,26.345726495726495,-0.1095330013463316
2016-05-24,24.05,26.335726495726497,-0.08679185273652512
2016-05-25,24.04,26.415726495726496,-0.08993606502213136
2016-05-26,24.12,26.655726495726494,-0.09512877077775483
2016-05-27,24.36,26.755726495726496,-0.08954070060886399
2016-05-31,24.46,26.365726495726495,-0.07228044696721647
2016-06-01,24.07,26.545726495726495,-0.09326271391084562
2016-06-02,24.25,26.275726495726495,-0.07709497570146961
2016-06-03,23.98,26.285726495726497,-0.08771781506976262
2016-06-06,23.99,26.575726495726496,-0.09729654977230051
2016-06-07,24.28,26.525726495726495,-0.08466220505169941
2016-06-08,24.23,26.625726495726497,-0.08997788271095686
2016-06-09,24.33,26.365726495726495,-0.07721109054425102
2016-06-10,24.07,26.185726495726495,-0.0807969370669086
2016-06-13,23.89,26.175726495726497,-0.08732237082702055
2016-06-14,23.88,26.255726495726496,-0.09048412719081234
2016-06-15,23.96,26.145726495726496,-0.08359784900541012
2016-06-16,23.85,26.085726495726497,-0.08570689016818311
2016-06-17,23.79,26.865726495726495,-0.11448514136462118
2016-06-20,24.57,26.995726495726494,-0.08985594427734678
2016-06-21,24.7,26.635726495726495,-0.07267406413851962
2016-06-22,24.34,27.145726495726496,-0.10335794461674097
2016-06-23,24.85,25.425726495726497,-0.02264346294385189
2016-06-24,23.13,25.015726495726497,-0.07538164026731908
2016-06-27,22.72,25.285726495726497,-0.10146936043779986
2016-06-28,22.99,25.605726495726497,-0.1021539652922191
2016-06-29,23.31,25.705726495726495,-0.09319816330126984
2016-06-30,23.41,25.50648835202761,-0.08219431554406631
2016-07-01,23.78,25.48648835202761,-0.06695659003535681
2016-07-05,23.76,25.55648835202761,-0.07029480448494707
2016-07-06,23.83,25.65648835202761,-0.07119011483437343
2016-07-07,23.93,26.33648835202761,-0.09137468594374465
2016-07-08,24.61,26.58648835202761,-0.0743418358173984
2016-07-11,24.86,26.85648835202761,-0.07433914389171736
2016-07-12,25.13,26.84648835202761,-0.06393716487310974
2016-07-13,25.12,27.80648835202761,-0.09661372259657208
2016-07-14,26.08,28.06648835202761,-0.07077794439802443
2016-07-15,26.34,28.21648835202761,-0.0665032561322525
2016-07-18,26.49,28.22648835202761,-0.061519815372388376
2016-07-19,26.5,28.71648835202761,-0.07718521585426052
2016-07-20,26.99,31.65648835202761,-0.14741017070924478
2016-07-21,29.93,32.21648835202761,-0.07097261275168454
2016-07-22,30.49,32.40648835202761,-0.059139032011399584
2016-07-25,30.68,33.12648835202761,-0.07385293382230362
2016-07-26,31.4,33.03648835202761,-0.04953578402733516
2016-07-27,31.31,32.89648835202761,-0.04822667802868463
2016-07-28,31.17,32.88648835202761,-0.05219433384476213
2016-07-29,31.16,32.97648835202761,-0.05508434775214377
2016-08-01,31.25,32.51648835202761,-0.03894911216477148
2016-08-02,30.79,32.67648835202761,-0.057732285418930385
2016-08-03,30.95,32.78648835202761,-0.05601357279588126
2016-08-04,31.06,33.11648835202761,-0.062098623808393594
2016-08-05,31.39,32.87648835202761,-0.045214328735810105
2016-08-08,31.15,32.83648835202761,-0.05136019217242127
2016-08-09,31.11,32.84648835202761,-0.05286678848031012
2016-08-10,31.12,32.92648835202761,-0.054864288372141745
2016-08-11,31.2,32.61648835202761,-0.04342859773067975
2016-08-12,30.89,32.77648835202761,-0.057556146093695526
2016-08-15,31.05,32.55648835202761,-0.046273060403143385
2016-08-16,30.83,32.33648835202761,-0.04658787731145664
2016-08-17,30.61,32.24648835202761,-0.0507493508800847
2016-08-18,30.52,32.35648835202761,-0.056757962484903834
2016-08-19,30.63,32.34648835202761,-0.05306567851653721
2016-08-22,30.62,32.39648835202761,-0.05483583074572418
2016-08-23,30.67,32.97648835202761,-0.06994341930546366
2016-08-24,31.25,33.06648835202761,-0.05493441978746516
2016-08-25,31.34,33.03648835202761,-0.05135195768842937
2016-08-26,31.31,33.12648835202761,-0.054834920403400544
2016-08-29,31.4,33.49648835202761,-0.06258830268996562
2016-08-30,31.77,33.886488352027605,-0.062458178907197515
2016-08-31,32.16,33.85648835202761,-0.050108219564537704
2016-09-01,32.13,34.00648835202761,-0.05518030361155246
2016-09-02,32.28,34.136488352027605,-0.05438428033026821
2016-09-06,32.41,34.23648835202761,-0.05334917335116929
2016-09-07,32.51,34.42648835202761,-0.05566900499494998
2016-09-08,32.7,33.61648835202761,-0.027263060389599802
2016-09-09,31.89,34.21648835202761,-0.0679931946286284
2016-09-12,32.49,33.63648835202761,-0.03408466246621433
2016-09-13,31.91,33.52648835202761,-0.04821525997755893
2016-09-14,31.8,33.70648835202761,-0.05656146472798984
2016-09-15,31.98,33.49648835202761,-0.04527305477786947
2016-09-16,31.77,33.29648835202761,-0.04584532566584165
2016-09-19,31.57,33.08648835202761,-0.045834067849472304
2016-09-20,31.36,33.69648835202761,-0.06933922394577996
2016-09-21,31.97,34.00648835202761,-0.059885288094034816
2016-09-22,32.28,33.79648835202761,-0.044871181178106845
2016-09-23,32.07,33.39648835202761,-0.03971939618457143
2016-09-26,31.67,33.66648835202761,-0.05930194830989466
2016-09-27,31.94,33.57648835202761,-0.04873911574284051
2016-09-28,31.85,34.02648835202761,-0.06396453050077722
2016-09-29,32.3,34.62648835202761,-0.06718811126255542
2016-09-30,32.9,34.070381613183,-0.03435187860443989
2016-10-03,32.55,34.080381613183,-0.04490506093954716
2016-10-04,32.56,33.670381613183004,-0.032977993119871596
2016-10-05,32.15,33.650381613183,-0.044587358040397596
2016-10-06,32.13,33.140381613183,-0.03048792934783462
2016-10-07,31.62,33.470381613183,-0.055284150463769666
2016-10-10,31.95,32.980381613183,-0.03124225866359087
2016-10-11,31.46,33.020381613183,-0.04725510539103017
2016-10-12,31.5,33.030381613183,-0.04633254411363508
2016-10-13,31.51,33.410381613183,-0.05687997327253358
2016-10-14,31.89,33.330381613183,-0.04321527517744628
2016-10-17,31.81,33.160381613183,-0.040722740435717775
2016-10-18,31.64,34.040381613183,-0.07051570809222041
2016-10-19,32.52,30.540381613183,0.06481970041797003
2016-10-20,29.02,30.580381613183,-0.051025576885225354
2016-10-21,29.06,30.740381613183,-0.05466365493857017
2016-10-24,29.22,30.570381613183002,-0.04417287393627667
2016-10-25,29.05,30.340381613183002,-0.042530170834183756
2016-10-26,28.82,30.330381613183,-0.049797646216443225
2016-10-27,28.81,30.120381613183,-0.04350481444795096
2016-10-28,28.6,30.030381613183,-0.04763115006687346
2016-10-31,28.51,29.900381613183,-0.046500463812474635
2016-11-01,28.38,29.780381613183,-0.04702362889007061
2016-11-02,28.26,29.580381613183,-0.04463707163921604
2016-11-03,28.06,29.470381613183,-0.04785759586337002
2016-11-04,27.95,29.760381613183,-0.0608319354473954
2016-11-07,28.24,29.550381613183,-0.044343982772744095
2016-11-08,28.03,29.810381613183,-0.059723543169795
2016-11-09,28.29,29.680381613183002,-0.046845139368607125
2016-11-10,28.16,30.160381613183002,-0.06632481109949362
2016-11-11,28.64,29.410381613183002,-0.026194206634764794
2016-11-14,27.89,30.010381613183,-0.07065493669869083
2016-11-15,28.49,29.850381613183,-0.04557334076366404
2016-11-16,28.33,30.390381613183,-0.06779716159566851
2016-11-17,28.87,30.210381613183,-0.04436824500747427
2016-11-18,28.69,30.520381613183,-0.05997243535095198
2016-11-21,29.0,30.580381613183,-0.05167959096042507
2016-11-22,29.06,30.420381613183,-0.04471941313824501
2016-11-23,28.9,30.470381613183,-0.05153796999062121
2016-11-25,28.95,30.090381613183002,-0.037898542725140705
2016-11-28,28.57,30.030381613183,-0.048630138370999165
2016-11-29,28.51,29.330381613183,-0.027970369564310982
2016-11-30,27.81,28.910381613183002,-0.038061815575662794
2016-12-01,27.39,29.940381613183,-0.08518200088872763
2016-12-02,28.42,29.870381613183,-0.04855584478180508
2016-12-05,28.35,29.730381613183003,-0.04642999982788365
2016-12-06,28.21,30.430381613183002,-0.07296594703962211
2016-12-07,28.91,30.940381613183,-0.0656223843185535
2016-12-08,29.42,31.490381613183,-0.0657464758164843
2016-12-09,29.97,31.730381613183003,-0.055479370990345056
2016-12-12,30.21,31.340381613183002,-0.03606789563492485
2016-12-13,29.82,31.340381613183002,-0.048511904926628935
2016-12-14,29.82,31.250381613183002,-0.0457716526757419
2016-12-15,29.73,31.130381613183,-0.0449844023945396
2016-12-16,29.61,30.900381613183,-0.041759407030510176
2016-12-19,29.38,30.780381613183,-0.045495914598512543
2016-12-20,29.26,30.880381613183,-0.05247284937991992
2016-12-21,29.36,31.060381613183,-0.05474438898913292
2016-12-22,29.54,31.310381613183,-0.05654295865999903
2016-12-23,29.79,31.760381613183,-0.0620389779058933
2016-12-27,30.24,31.530381613183,-0.040925023649047376
2016-12-28,30.01,31.500381613183002,-0.04731312882124805
2016-12-29,29.98,31.210381613183,-0.03942219061696117
2016-12-30,29.69,31.427412587412586,-0.05528334801918944
2017-01-03,29.84,31.347412587412588,-0.04808730491580937
2017-01-04,29.76,31.597412587412588,-0.0581507293462552
2017-01-05,30.01,32.63741258741259,-0.08050309075131512
2017-01-06,31.05,32.33741258741259,-0.039811861382926916
2017-01-09,30.75,31.837412587412587,-0.034155180934599905
2017-01-10,30.25,31.997412587412587,-0.05461105902356611
2017-01-11,30.41,31.937412587412588,-0.047825182557668544
2017-01-12,30.35,31.877412587412586,-0.047915199617415416
2017-01-13,30.29,31.877412587412586,-0.049797410095931305
2017-01-17,30.29,31.977412587412587,-0.052768890628656195
2017-01-18,30.39,32.307412587412585,-0.05934899869262933
2017-01-19,30.72,32.22741258741259,-0.046774235546335974
2017-01-20,30.64,31.857412587412586,-0.03821442133984243
2017-01-23,30.27,31.57741258741259,-0.0414034108650736
2017-01-24,29.99,31.817412587412587,-0.05743435555584864
2017-01-25,30.23,33.32741258741259,-0.09293888564822006
2017-01-26,31.74,34.097412587412585,-0.06913757990783298
2017-01-27,32.51,33.75741258741259,-0.03695225705413585
2017-01-30,32.17,33.417412587412585,-0.03732822175114925
2017-01-31,31.83,33.767412587412586,-0.057375215894829745
2017-02-01,32.18,33.557412587412585,-0.041046447899539595
2017-02-02,31.97,33.65741258741259,-0.05013494673811192
2017-02-03,32.07,33.61741258741259,-0.04603009179808171
2017-02-06,32.03,34.017412587412586,-0.05842339073571945
2017-02-07,32.43,34.83741258741259,-0.06910423044111003
2017-02-08,33.25,34.707412587412584,-0.041991392580533304
2017-02-09,33.12,35.21741258741259,-0.05955612389770648
2017-02-10,33.63,35.377412587412586,-0.0493934536081454
2017-02-13,33.79,35.21741258741259,-0.04053144403694142
2017-02-14,33.63,35.597412587412585,-0.055268415438381235
2017-02-15,34.01,35.127412587412586,-0.031810273091761876
2017-02-16,33.54,35.347412587412585,-0.05113281157264149
2017-02-17,33.76,35.50741258741259,-0.0492126139326764
2017-02-21,33.92,35.40741258741259,-0.04200850835232628
2017-02-22,33.82,35.18741258741259,-0.038860845025636914
2017-02-23,33.6,35.64741258741259,-0.057435096653706275
2017-02-24,34.06,35.86741258741259,-0.05039149626440809
2017-02-27,34.28,35.487412587412585,-0.034023686129229236
2017-02-28,33.9,35.85741258741259,-0.05458878502850262
2017-03-01,34.27,35.49741258741258,-0.03457752264027891
2017-03-02,33.91,35.32741258741259,-0.04012217379083194
2017-03-03,33.74,35.22741258741259,-0.042223157426670155
2017-03-06,33.64,35.057412587412585,-0.04043118082027275
2017-03-07,33.47,34.90741258741259,-0.041177861115117786
2017-03-08,33.32,34.767412587412586,-0.04163130010821159
2017-03-09,33.18,34.71741258741259,-0.044283616572566964
2017-03-10,33.13,34.39741258741259,-0.03684616057070478
2017-03-13,32.81,34.447412587412586,-0.04753368872792818
2017-03-14,32.86,34.47741258741259,-0.04691223807215428
2017-03-15,32.89,34.68741258741259,-0.05181743039735498
2017-03-16,33.1,35.28741258741259,-0.06198846634034205
2017-03-17,33.7,35.39741258741259,-0.04795301304073818
2017-03-20,33.81,34.777412587412584,-0.027817267457175054
2017-03-21,33.19,35.11741258741259,-0.05488481198935047
2017-03-22,33.53,35.10741258741259,-0.04493104080185484
2017-03-23,33.52,34.987412587412585,-0.041941157659098005
2017-03-24,33.4,35.017412587412586,-0.04618880916387258
2017-03-27,33.43,35.11741258741259,-0.04805059550479018
2017-03-28,33.53,35.237412587412585,-0.04845453914009856
2017-03-29,33.65,35.28741258741259,-0.04640217197439611
2017-03-30,33.7,35.15741258741259,-0.04145392052924801
2017-03-31,33.57,35.55582577132486,-0.05585092536161529
2017-04-03,33.76,35.935825771324865,-0.06054753785736222
2017-04-04,34.14,35.60582577132487,-0.04116814424524229
2017-04-05,33.81,35.95582577132486,-0.059679501869101204
2017-04-06,34.16,35.70582577132486,-0.04329337686306378
2017-04-07,33.91,35.85582577132487,-0.05426805071328222
2017-04-10,34.06,35.785825771324866,-0.04822651801730293
2017-04-11,33.99,36.06582577132487,-0.05755658513093875
2017-04-12,34.27,36.12582577132486,-0.05137116541147513
2017-04-13,34.33,36.23582577132486,-0.052595069403193584
2017-04-17,34.44,35.81582577132487,-0.03841390619077656
2017-04-18,34.02,35.645825771324866,-0.04561055147816917
2017-04-19,33.85,34.325825771324865,-0.013862034215717522
2017-04-20,32.53,33.975825771324864,-0.04255454395887326
2017-04-21,32.18,33.84582577132486,-0.049218056683852485
2017-04-24,32.05,34.60582577132487,-0.07385536147045746
2017-04-25,32.81,34.80582577132486,-0.05734171585060166
2017-04-26,33.01,34.85582577132487,-0.05295601898616875
2017-04-27,33.06,35.20582577132486,-0.06095087174670488
2017-04-28,33.41,35.10582577132487,-0.04830610686588821
2017-05-01,33.31,35.30582577132486,-0.056529644264710965
2017-05-02,33.51,35.05582577132486,-0.044096116331948654
2017-05-03,33.26,35.30582577132486,-0.057945841136124
2017-05-04,33.51,35.295825771324864,-0.050595948169477656
2017-05-05,33.5,35.035825771324866,-0.0438358662173125
2017-05-08,33.24,35.51582577132486,-0.0640792019303783
2017-05-09,33.72,35.67582577132487,-0.054822158395473
2017-05-10,33.88,35.91582577132486,-0.056683251118515576
2017-05-11,34.12,35.865825771324864,-0.048676580945214876
2017-05-12,34.07,35.975825771324864,-0.05297517792750528
2017-05-15,34.18,36.60582577132487,-0.06626884437681868
2017-05-16,34.81,35.37582577132486,-0.01599470143771209
2017-05-17,33.58,35.52582577132486,-0.05477214755963422
2017-05-18,33.73,35.62582577132486,-0.05321492850422038
2017-05-19,33.83,35.655825771324864,-0.051206941133115746
2017-05-22,33.86,36.405825771324864,-0.06992907638782608
2017-05-23,34.61,36.615825771324864,-0.05478029592591349
2017-05-24,34.82,37.01582577132486,-0.05932126936435678
2017-05-25,35.22,36.69582577132486,-0.04021781061752572
2017-05-26,34.9,36.41582577132486,-0.041625467477891975
2017-05-30,34.62,36.09582577132486,-0.04088632798358871
2017-05-31,34.3,36.58582577132486,-0.06247845232774396
2017-06-01,34.79,37.115825771324864,-0.06266399097933484
2017-06-02,35.32,37.34582577132486,-0.0542450388894693
2017-06-05,35.55,37.26582577132486,-0.046042875363979
2017-06-06,35.47,37.56582577132487,-0.055790754716343205
2017-06-07,35.77,37.935825771324865,-0.05709183146243724
2017-06-08,36.14,36.73582577132486,-0.016219201795919624
2017-06-09,34.94,35.94582577132486,-0.027981712750837495
2017-06-12,34.15,36.255825771324865,-0.058082410937399964
2017-06-13,34.46,36.295825771324864,-0.050579528976448795
2017-06-14,34.5,35.88582577132486,-0.038617636393704635
2017-06-15,34.09,35.755825771324865,-0.04658893300293476
