date,DOV,dcf,Deviation
2004-06-07,27.28,29.68352221836953,-0.08097159766579576
2004-06-08,27.62,30.08352221836953,-0.08188942107534403
2004-06-09,28.02,30.05352221836953,-0.0676633575124378
2004-06-10,27.99,29.44352221836953,-0.04936645173051657
2004-06-14,27.38,29.74352221836953,-0.07946342739831347
2004-06-15,27.68,29.83352221836953,-0.07218464526604007
2004-06-16,27.77,29.76352221836953,-0.06697870647645199
2004-06-17,27.7,29.72352221836953,-0.0680781437510447
2004-06-18,27.66,29.47352221836953,-0.06153055630518578
2004-06-21,27.41,29.58352221836953,-0.07347070447953319
2004-06-22,27.52,30.03352221836953,-0.08369055750750987
2004-06-23,27.97,29.85352221836953,-0.06309212710621326
2004-06-24,27.79,29.97352221836953,-0.0728483693862092
2004-06-25,27.91,30.09352221836953,-0.07255788147778441
2004-06-28,28.03,29.99352221836953,-0.06546487618473062
2004-06-29,27.93,30.28352221836953,-0.07771626435652579
2004-06-30,28.22,29.780268881791635,-0.05239270632461013
2004-07-01,27.97,29.240268881791632,-0.043442448731470074
2004-07-02,27.43,28.960268881791634,-0.05284028570445254
2004-07-06,27.15,29.210268881791634,-0.07053234909028572
2004-07-07,27.4,28.760268881791635,-0.04729680683384829
2004-07-08,26.95,29.310268881791632,-0.08052702932581757
2004-07-09,27.5,29.050268881791634,-0.053365044161891584
2004-07-12,27.24,28.830268881791632,-0.055159696508970235
2004-07-13,27.02,28.380268881791633,-0.047930091411655384
2004-07-14,26.57,28.180268881791633,-0.05714171459989481
2004-07-15,26.37,27.740268881791632,-0.04939638067787655
2004-07-16,25.93,27.680268881791633,-0.06323164306192774
2004-07-19,25.87,28.490268881791632,-0.09197066172535373
2004-07-20,26.68,28.930268881791633,-0.07778250838200562
2004-07-21,27.12,28.420268881791635,-0.045751463056167396
2004-07-22,26.61,27.930268881791633,-0.047270181586126725
2004-07-23,26.12,27.650268881791632,-0.05534372516714836
2004-07-26,25.84,28.090268881791634,-0.08010848494406109
2004-07-27,26.28,28.110268881791633,-0.06511032994697485
2004-07-28,26.3,28.400268881791632,-0.07395242948344705
2004-07-29,26.59,28.410268881791634,-0.06407080796613851
2004-07-30,26.6,28.370268881791635,-0.06239873471653323
2004-08-02,26.56,28.170268881791635,-0.05716199900500285
2004-08-03,26.36,28.120268881791635,-0.06259786807840373
2004-08-04,26.31,27.620268881791635,-0.047438672208416355
2004-08-05,25.81,27.140268881791634,-0.04901458005392534
2004-08-06,25.33,27.250268881791634,-0.07046788749577226
2004-08-09,25.44,27.450268881791633,-0.07323312170268348
2004-08-10,25.64,27.050268881791634,-0.05213511510567381
2004-08-11,25.24,26.660268881791634,-0.053272864129350395
2004-08-12,24.85,26.490268881791632,-0.06191967658429798
2004-08-13,24.68,27.060268881791632,-0.08796176018019075
2004-08-16,25.25,27.330268881791632,-0.07611593178205356
2004-08-17,25.52,27.540268881791633,-0.07335690477326251
2004-08-18,25.73,27.590268881791634,-0.06742481886500673
2004-08-19,25.78,27.740268881791632,-0.0706651002607378
2004-08-20,25.93,27.490268881791632,-0.05675713426088336
2004-08-23,25.68,27.560268881791632,-0.06822389468899115
2004-08-24,25.75,27.750268881791634,-0.07208106308130624
2004-08-25,25.94,27.800268881791634,-0.06691549961986354
2004-08-26,25.99,27.800268881791634,-0.0651169558643121
2004-08-27,25.99,27.420268881791635,-0.05216100863042239
2004-08-30,25.61,27.100268881791635,-0.05499092604180511
2004-08-31,25.29,27.420268881791635,-0.07768956938296967
2004-09-01,25.61,27.920268881791635,-0.08274522324884526
2004-09-02,26.11,27.850268881791635,-0.06248660970484976
2004-09-03,26.04,27.970268881791633,-0.06901145248010898
2004-09-07,26.16,27.540268881791633,-0.050118206460366244
2004-09-08,25.73,27.600268881791635,-0.06776270513166927
2004-09-09,25.79,27.730268881791634,-0.06996934974062452
2004-09-10,25.92,27.970268881791633,-0.07330172228434795
2004-09-13,26.16,27.870268881791635,-0.06136535277235866
2004-09-14,26.06,27.620268881791635,-0.05648999611369554
2004-09-15,25.81,27.890268881791634,-0.07458762375538641
2004-09-16,26.08,27.980268881791634,-0.06791460403113747
2004-09-17,26.17,27.750268881791634,-0.05694607459564205
2004-09-20,25.94,28.020268881791633,-0.07424157457473402
2004-09-21,26.21,27.520268881791633,-0.04761104942032568
2004-09-22,25.71,27.190268881791635,-0.054441127015956714
2004-09-23,25.38,27.110268881791633,-0.06382337590733944
2004-09-24,25.3,26.950268881791633,-0.061233855922921854
2004-09-27,25.14,27.170268881791635,-0.07472391571186232
2004-09-28,25.36,27.720268881791633,-0.08514595914839784
2004-09-29,25.91,27.870268881791635,-0.07033548510442711
2004-09-30,26.06,28.077616652177735,-0.07185854402001912
2004-10-01,26.58,28.287616652177736,-0.06036622572959949
2004-10-04,26.79,28.087616652177736,-0.04619888786744486
2004-10-05,26.59,28.397616652177735,-0.06365381554085858
2004-10-06,26.9,27.577616652177735,-0.02457125504078783
2004-10-07,26.08,26.967616652177735,-0.032914167522700155
2004-10-08,25.47,27.137616652177734,-0.06145037250512975
2004-10-11,25.64,26.777616652177734,-0.042483865048729585
2004-10-12,25.28,26.657616652177737,-0.05167816276123072
2004-10-13,25.16,26.237616652177735,-0.04107143825078685
2004-10-14,24.74,26.217616652177735,-0.05635968638114175
2004-10-15,24.72,25.927616652177736,-0.04657646201646948
2004-10-18,24.43,25.867616652177734,-0.05557592226250596
2004-10-19,24.37,26.317616652177737,-0.07400429445865397
2004-10-20,24.82,26.377616652177736,-0.05905069713905098
2004-10-21,24.88,26.237616652177735,-0.05174313925594509
2004-10-22,24.74,26.187616652177734,-0.05527867126683916
2004-10-25,24.69,26.557616652177735,-0.07032320244085566
2004-10-26,25.06,26.977616652177737,-0.07108176666981225
2004-10-27,25.48,27.267616652177736,-0.0655582288316704
2004-10-28,25.77,27.817616652177737,-0.07360863001961881
2004-10-29,26.32,27.767616652177736,-0.052133269855704545
2004-11-01,26.27,27.977616652177737,-0.06103510078814445
2004-11-02,26.48,28.167616652177735,-0.059913363385228346
2004-11-03,26.67,28.647616652177735,-0.06903250194209087
2004-11-04,27.15,28.887616652177734,-0.06015091771327363
2004-11-05,27.39,28.927616652177736,-0.053153934894321186
2004-11-08,27.43,28.847616652177734,-0.0491415519441436
2004-11-09,27.35,28.697616652177736,-0.04695918370194929
2004-11-10,27.2,29.417616652177735,-0.07538396731448227
2004-11-11,27.92,29.437616652177734,-0.051553652257560145
2004-11-12,27.94,29.297616652177734,-0.046338808657898745
2004-11-15,27.8,29.087616652177736,-0.04426683243164009
2004-11-16,27.59,29.247616652177737,-0.05667527278857143
2004-11-17,27.75,29.227616652177737,-0.05055549584360797
2004-11-18,27.73,28.777616652177734,-0.03640387127397693
2004-11-19,27.28,29.067616652177737,-0.06149856293924283
2004-11-22,27.57,28.867616652177734,-0.04495059872148621
2004-11-23,27.37,28.827616652177735,-0.050563203672531865
2004-11-24,27.33,28.797616652177734,-0.05096312899445277
2004-11-26,27.3,28.657616652177737,-0.047373676208156246
2004-11-29,27.16,28.617616652177734,-0.050934243403068735
2004-11-30,27.12,29.397616652177735,-0.07747623486372024
2004-12-01,27.9,29.327616652177735,-0.04867823625455525
2004-12-02,27.83,29.327616652177735,-0.05106506505248287
2004-12-03,27.83,29.267616652177736,-0.049119703502429446
2004-12-06,27.77,29.177616652177736,-0.04824303057229573
2004-12-07,27.68,29.467616652177735,-0.06066376773113158
2004-12-08,27.97,29.627616652177736,-0.05594836303027084
2004-12-09,28.13,29.267616652177736,-0.03886946674535896
2004-12-10,27.77,29.487616652177735,-0.05824874463195673
2004-12-13,27.99,30.057616652177735,-0.06878844307929965
2004-12-14,28.56,29.707616652177734,-0.0386303844436342
2004-12-15,28.21,29.647616652177735,-0.048490125497900216
2004-12-16,28.15,29.347616652177734,-0.04080796973640677
2004-12-17,27.85,29.287616652177736,-0.04908616051797565
2004-12-20,27.79,29.217616652177735,-0.04886150260552924
2004-12-21,27.72,29.157616652177737,-0.04930501245445118
2004-12-22,27.66,29.147616652177735,-0.05103733419886969
2004-12-23,27.65,28.987616652177735,-0.046144416363297136
2004-12-27,27.49,29.397616652177735,-0.06489018054585804
2004-12-28,27.9,29.537616652177736,-0.055441732874442984
2004-12-29,28.04,29.647616652177735,-0.0542241445927375
2004-12-30,28.15,29.607616652177736,-0.0492311376934329
2004-12-31,28.11,29.097616652177734,-0.033941496445682895
2005-01-03,27.6,28.977616652177737,-0.047540716295389474
2005-01-04,27.48,28.437616652177734,-0.03367429359114027
2005-01-05,26.94,28.187616652177734,-0.04426116147288184
2005-01-06,26.69,27.797616652177734,-0.03984574167048094
2005-01-07,26.3,27.637616652177734,-0.04839840819169672
2005-01-10,26.14,27.437616652177734,-0.047293344339175314
2005-01-11,25.94,28.007616652177735,-0.07382337018730101
2005-01-12,26.51,27.777616652177734,-0.045634464182093604
2005-01-13,26.28,28.387616652177734,-0.07424422691068178
2005-01-14,26.89,28.137616652177734,-0.04433981269984966
2005-01-18,26.64,27.677616652177736,-0.037489378699668285
2005-01-19,26.18,27.377616652177736,-0.043744372177936586
2005-01-20,25.88,27.337616652177736,-0.053319083032120185
2005-01-21,25.84,27.517616652177736,-0.060965187261047604
2005-01-24,26.02,27.697616652177736,-0.0605689894998902
2005-01-25,26.2,26.457616652177734,-0.009736956112278206
2005-01-26,24.96,26.517616652177736,-0.05873893844263778
2005-01-27,25.02,26.417616652177735,-0.052904721518946096
2005-01-28,24.92,27.167616652177735,-0.08273146227560468
2005-01-31,25.67,26.987616652177735,-0.04882300905483661
2005-02-01,25.49,26.867616652177734,-0.051274241031947776
2005-02-02,25.37,26.557616652177735,-0.0447184951771773
2005-02-03,25.06,26.847616652177734,-0.06658381171547056
2005-02-04,25.35,27.247616652177737,-0.06964339950907483
2005-02-07,25.75,27.657616652177737,-0.06897256101882998
2005-02-08,26.16,27.027616652177734,-0.03210111580844199
2005-02-09,25.53,26.807616652177735,-0.04765871836927904
2005-02-10,25.31,27.567616652177737,-0.08189379156937004
2005-02-11,26.07,27.577616652177735,-0.05466812709715008
2005-02-14,26.08,27.477616652177737,-0.05086382381227994
2005-02-15,25.98,27.507616652177735,-0.055534315149647684
2005-02-16,26.01,27.027616652177734,-0.03765099473155875
2005-02-17,25.53,26.977616652177737,-0.05365991632403444
2005-02-18,25.48,26.507616652177735,-0.03876684447574841
2005-02-22,25.01,26.827616652177735,-0.06775170063532976
2005-02-23,25.33,27.007616652177735,-0.06211642714657917
2005-02-24,25.51,27.487616652177735,-0.07194573022470663
2005-02-25,25.99,27.417616652177735,-0.05206931989343222
2005-02-28,25.92,27.737616652177735,-0.06552894125584607
2005-03-01,26.24,27.557616652177735,-0.047813157023273045
2005-03-02,26.06,27.537616652177736,-0.05365811685307498
2005-03-03,26.04,28.057616652177735,-0.07190976614976086
2005-03-04,26.56,28.507616652177735,-0.06831916802939597
2005-03-07,27.01,28.237616652177735,-0.043474513706278306
2005-03-08,26.74,28.257616652177735,-0.05370646331776807
2005-03-09,26.76,28.377616652177736,-0.05700325971714737
2005-03-10,26.88,28.007616652177735,-0.04026107134289336
2005-03-11,26.51,28.067616652177737,-0.055495151992425495
2005-03-14,26.57,27.987616652177735,-0.0506515674341077
2005-03-15,26.49,27.677616652177736,-0.042908920486269264
2005-03-16,26.18,27.807616652177735,-0.05853132515944226
2005-03-17,26.31,27.647616652177735,-0.04838090273768225
2005-03-18,26.15,27.757616652177735,-0.05791623511205202
2005-03-21,26.26,27.637616652177734,-0.04984571099292601
2005-03-22,26.14,27.367616652177734,-0.044856542233101204
2005-03-23,25.87,27.377616652177736,-0.0550674907655927
2005-03-24,25.88,27.227616652177737,-0.04949447722116185
2005-03-28,25.73,26.597616652177734,-0.032620090120243805
2005-03-29,25.1,26.937616652177734,-0.06821749213767858
2005-03-30,25.44,26.827616652177735,-0.05172344119003558
2005-03-31,25.33,26.989868035763088,-0.06149967215710994
2005-04-01,24.98,26.97986803576309,-0.07412445580208804
2005-04-04,24.97,27.10986803576309,-0.07893317787235987
2005-04-05,25.1,27.189868035763087,-0.07686201466716436
2005-04-06,25.18,27.55986803576309,-0.08635266441315503
2005-04-07,25.55,27.28986803576309,-0.06375509157768766
2005-04-08,25.28,27.85986803576309,-0.09260158850901123
2005-04-11,25.85,27.94986803576309,-0.07512980143864056
2005-04-12,25.94,27.29986803576309,-0.049812256747235883
2005-04-13,25.29,26.65986803576309,-0.05138315140665628
2005-04-14,24.65,25.92986803576309,-0.04935883337307645
2005-04-15,23.92,26.35986803576309,-0.0925599487999279
2005-04-18,24.35,26.439868035763087,-0.07904230206203333
2005-04-19,24.43,26.01986803576309,-0.06110207913344878
2005-04-20,24.01,26.19986803576309,-0.08358317044856467
2005-04-21,24.19,25.54986803576309,-0.053224072776408504
2005-04-22,23.54,25.54986803576309,-0.07866451728634394
2005-04-25,23.54,25.26986803576309,-0.06845576056491076
2005-04-26,23.26,25.71986803576309,-0.09564077204216903
2005-04-27,23.71,25.649868035763088,-0.07562877255580303
2005-04-28,23.64,26.37986803576309,-0.10386208270824782
2005-04-29,24.37,26.51986803576309,-0.08106631725557256
2005-05-02,24.51,26.60986803576309,-0.07891313226134422
2005-05-03,24.6,27.099868035763087,-0.09224650217720864
2005-05-04,25.09,26.76986803576309,-0.06275219711650715
2005-05-05,24.76,27.009868035763088,-0.08329800178157454
2005-05-06,25.0,27.169868035763088,-0.07986303183022236
2005-05-09,25.16,26.67986803576309,-0.05696684982571043
2005-05-10,24.67,26.74986803576309,-0.07775245967503164
2005-05-11,24.74,26.55986803576309,-0.06851946829376643
2005-05-12,24.55,26.439868035763087,-0.07147796778738891
2005-05-13,24.43,26.78986803576309,-0.08808807988948608
2005-05-16,24.78,26.90986803576309,-0.07914821555172635
2005-05-17,24.9,27.22986803576309,-0.08556295729024821
2005-05-18,25.22,27.189868035763087,-0.07244860597234615
2005-05-19,25.18,26.92986803576309,-0.0649787081555413
2005-05-20,24.92,26.96986803576309,-0.07600586080157612
2005-05-23,24.96,26.78986803576309,-0.06830448113146015
2005-05-24,24.78,26.689868035763087,-0.0715577923878814
2005-05-25,24.68,26.86986803576309,-0.0814990245894931
2005-05-26,24.86,27.35986803576309,-0.09136988645177013
2005-05-27,25.35,27.399868035763088,-0.07481306235079455
2005-05-31,25.39,27.65986803576309,-0.08206358876435138
2005-06-01,25.65,27.63986803576309,-0.07199267497183459
2005-06-02,25.63,27.49986803576309,-0.06799552759058192
2005-06-03,25.49,27.21986803576309,-0.0635516687108948
2005-06-06,25.21,27.44986803576309,-0.08159849922939055
2005-06-07,25.44,27.22986803576309,-0.06573179250859085
2005-06-08,25.22,26.829868035763088,-0.06000283093518022
2005-06-09,24.82,26.86986803576309,-0.07628872732217251
2005-06-10,24.86,26.86986803576309,-0.07480007096008101
2005-06-13,24.86,26.78986803576309,-0.07203723561410658
2005-06-14,24.78,26.56986803576309,-0.06736458131270817
2005-06-15,24.56,26.67986803576309,-0.07945571668201312
2005-06-16,24.67,26.649868035763088,-0.074291851393267
2005-06-17,24.64,26.689868035763087,-0.07680322858907984
2005-06-20,24.68,26.849868035763087,-0.08081484917813742
2005-06-21,24.84,26.79986803576309,-0.07312976441330776
2005-06-22,24.79,26.439868035763087,-0.062400766657815576
2005-06-23,24.43,26.17986803576309,-0.06684021605352164
2005-06-24,24.17,26.04986803576309,-0.0721642057142966
2005-06-27,24.04,26.51986803576309,-0.09350981808879633
2005-06-28,24.51,26.63986803576309,-0.07995039738574583
2005-06-29,24.63,26.399868035763088,-0.06704079101325444
2005-06-30,24.39,26.67517496098661,-0.08566672812188703
2005-07-01,24.72,26.735174960986612,-0.07537541699006134
2005-07-05,24.78,26.395174960986612,-0.061192053599717355
2005-07-06,24.44,26.40517496098661,-0.07442385683450825
2005-07-07,24.45,26.61517496098661,-0.08135114513281971
2005-07-08,24.66,26.625174960986612,-0.07380890318528033
2005-07-11,24.67,26.67517496098661,-0.07517007719421698
2005-07-12,24.72,27.11517496098661,-0.08833337658461715
2005-07-13,25.16,27.54517496098661,-0.08659138903146679
2005-07-14,25.59,27.82517496098661,-0.08032923293817662
2005-07-15,25.87,28.01517496098661,-0.07657189233956019
2005-07-18,26.06,28.11517496098661,-0.07309842331902361
2005-07-19,26.16,28.485174960986612,-0.08162754710726472
2005-07-20,26.53,28.465174960986612,-0.06798394753023285
2005-07-21,26.51,29.63517496098661,-0.10545491852505551
2005-07-22,27.68,29.20517496098661,-0.05222276404863169
2005-07-25,27.25,29.735174960986612,-0.08357694092088686
2005-07-26,27.78,29.75517496098661,-0.06638088882274606
2005-07-27,27.8,30.02517496098661,-0.07411030789588757
2005-07-28,28.07,29.61517496098661,-0.05217510830248806
2005-07-29,27.66,29.805174960986612,-0.07197323833175051
2005-08-01,27.85,30.02517496098661,-0.07244503866548446
2005-08-02,28.07,29.78517496098661,-0.057584854318740386
2005-08-03,27.83,29.72517496098661,-0.06375656202104685
2005-08-04,27.77,29.395174960986612,-0.055287133454505755
2005-08-05,27.44,29.41517496098661,-0.06714816293312165
2005-08-08,27.46,29.56517496098661,-0.07120454939855891
2005-08-09,27.61,29.50517496098661,-0.0642319512930365
2005-08-10,27.55,29.63517496098661,-0.07036148643399776
2005-08-11,27.68,29.395174960986612,-0.05834886042566512
2005-08-12,27.44,29.485174960986612,-0.06936282262841209
2005-08-15,27.53,29.04517496098661,-0.052166150247736076
2005-08-16,27.09,29.32517496098661,-0.0762203452821757
2005-08-17,27.37,28.965174960986612,-0.05507216728830955
2005-08-18,27.01,29.09517496098661,-0.071667380030627
2005-08-19,27.14,28.66517496098661,-0.053206546377699726
2005-08-22,26.71,28.70517496098661,-0.06950575858528174
2005-08-23,26.75,28.33517496098661,-0.05594371529977016
2005-08-24,26.38,28.715174960986612,-0.08132198268543578
2005-08-25,26.76,28.61517496098661,-0.06483185804440894
2005-08-26,26.66,28.85517496098661,-0.07607560737214647
2005-08-29,26.9,28.54517496098661,-0.057634082230538564
2005-08-30,26.59,29.235174960986612,-0.09047919037654173
2005-08-31,27.28,29.28517496098661,-0.06847064986491902
2005-09-01,27.33,29.24517496098661,-0.06548686966453354
2005-09-02,27.29,29.465174960986612,-0.07382189190685806
2005-09-06,27.51,29.56517496098661,-0.06951337050088702
2005-09-07,27.61,29.28517496098661,-0.05720214966167214
2005-09-08,27.33,29.29517496098661,-0.06708186462800458
2005-09-09,27.34,29.40517496098661,-0.07023168417554349
2005-09-12,27.45,29.20517496098661,-0.060098080676840415
2005-09-13,27.25,29.25517496098661,-0.06854086375010993
2005-09-14,27.3,29.11517496098661,-0.062344635174574226
2005-09-15,27.16,29.70517496098661,-0.08568119744554015
2005-09-16,27.75,29.125174960986612,-0.047216024035174664
2005-09-19,27.17,29.04517496098661,-0.0645606357512164
2005-09-20,27.09,28.61517496098661,-0.053299515486660676
2005-09-21,26.66,28.70517496098661,-0.07124760478785519
2005-09-22,26.75,28.90517496098661,-0.07456017698891138
2005-09-23,26.95,28.61517496098661,-0.058192024450553936
2005-09-26,26.66,28.76517496098661,-0.07318484813117943
2005-09-27,26.81,28.92517496098661,-0.07312574474793998
2005-09-28,26.97,29.00517496098661,-0.0701659260364409
2005-09-29,27.05,29.29517496098661,-0.07663975258644418
2005-09-30,27.34,29.211878142590503,-0.06407934927885828
2005-10-03,27.62,28.991878142590505,-0.04731939530937623
2005-10-04,27.4,28.341878142590502,-0.03323273559542639
2005-10-05,26.75,28.141878142590503,-0.049459319507321964
2005-10-06,26.55,28.431878142590506,-0.06618901970360802
2005-10-07,26.84,28.071878142590503,-0.043882996938544805
2005-10-10,26.48,28.071878142590503,-0.05670721903623943
2005-10-11,26.48,27.961878142590503,-0.05299637367110044
2005-10-12,26.37,27.971878142590505,-0.057267450345118376
2005-10-13,26.38,28.251878142590503,-0.06625676824538596
2005-10-14,26.66,28.231878142590503,-0.055677420207448924
2005-10-17,26.64,27.991878142590505,-0.048295371096717554
2005-10-18,26.4,28.521878142590506,-0.07439475521150896
2005-10-19,26.93,27.951878142590505,-0.036558478731826716
2005-10-20,26.36,27.141878142590503,-0.028807075858306108
2005-10-21,25.55,27.891878142590503,-0.08396272673422045
2005-10-24,26.3,27.671878142590504,-0.04957661838207539
2005-10-25,26.08,27.771878142590506,-0.06092055185838763
2005-10-26,26.18,27.331878142590504,-0.04214412696343639
2005-10-27,25.74,27.461878142590503,-0.06270066940250718
2005-10-28,25.87,27.721878142590505,-0.06680204469066509
2005-10-31,26.13,27.461878142590503,-0.04849916439345425
2005-11-01,25.87,27.891878142590503,-0.0724898528616158
2005-11-02,26.3,27.971878142590505,-0.05976996374958721
2005-11-03,26.38,27.861878142590506,-0.05318658473081406
2005-11-04,26.27,27.761878142590504,-0.05373837227178657
2005-11-07,26.17,27.761878142590504,-0.05734043404463851
2005-11-08,26.17,27.911878142590503,-0.06240633946923779
2005-11-09,26.32,28.071878142590503,-0.06240687330188155
2005-11-10,26.48,28.211878142590503,-0.06138826113728124
2005-11-11,26.62,28.521878142590506,-0.06668137817160469
2005-11-14,26.93,28.341878142590502,-0.04981596969287705
2005-11-15,26.75,28.641878142590503,-0.06605286612742334
2005-11-16,27.05,29.011878142590504,-0.0676232725419591
2005-11-17,27.42,29.071878142590503,-0.056820482477548895
2005-11-18,27.48,29.151878142590505,-0.057350615092888746
2005-11-21,27.56,29.231878142590503,-0.057193661469004176
2005-11-22,27.64,29.371878142590504,-0.05896382022909197
2005-11-23,27.78,29.381878142590505,-0.05451925621692988
2005-11-25,27.79,29.041878142590505,-0.04310596361722907
2005-11-28,27.45,29.061878142590505,-0.055463660493031974
2005-11-29,27.47,28.711878142590503,-0.04325311414401456
2005-11-30,27.12,29.421878142590504,-0.0782369545354874
2005-12-01,27.83,29.151878142590505,-0.045344527584974315
2005-12-02,27.56,28.931878142590506,-0.047417528023214306
2005-12-05,27.34,28.781878142590504,-0.05009673571151907
2005-12-06,27.19,28.561878142590505,-0.048031790337513036
2005-12-07,26.97,28.711878142590503,-0.060667509590974666
2005-12-08,27.12,29.091878142590502,-0.06778105328661033
2005-12-09,27.5,29.261878142590504,-0.060210699190428985
2005-12-12,27.67,29.521878142590506,-0.06272900842032958
2005-12-13,27.93,29.581878142590504,-0.0558408811850325
2005-12-14,27.99,29.501878142590503,-0.051246843854590884
2005-12-15,27.91,29.341878142590502,-0.04879981218762186
2005-12-16,27.75,29.011878142590504,-0.04349522414193585
2005-12-19,27.42,28.871878142590504,-0.05028693095128978
2005-12-20,27.28,28.931878142590506,-0.05709543412457485
2005-12-21,27.34,28.871878142590504,-0.05305779329716498
2005-12-22,27.28,28.961878142590503,-0.058072136562068444
2005-12-23,27.37,28.841878142590502,-0.05103267323000693
2005-12-27,27.25,28.941878142590504,-0.058457786818636226
2005-12-28,27.35,28.941878142590504,-0.055002586036319245
2005-12-29,27.35,28.731878142590503,-0.04809564260757759
2005-12-30,27.14,28.751723035387897,-0.05605657210192838
2006-01-03,27.81,29.231723035387898,-0.048636306305542165
2006-01-04,28.29,29.091723035387897,-0.027558458273944875
2006-01-05,28.15,29.561723035387896,-0.04775509985321036
2006-01-06,28.62,29.961723035387898,-0.044781237507708904
2006-01-09,29.02,29.971723035387896,-0.03175403143370126
2006-01-10,29.03,30.1717230353879,-0.037840829774580365
2006-01-11,29.23,29.881723035387896,-0.021810088883297718
2006-01-12,28.94,29.901723035387896,-0.03216279658030807
2006-01-13,28.96,29.861723035387897,-0.030196617734325026
2006-01-17,28.92,29.991723035387896,-0.03573396013704666
2006-01-18,29.05,30.401723035387896,-0.04446205347685317
2006-01-19,29.46,29.991723035387896,-0.017728992587738412
2006-01-20,29.05,29.971723035387896,-0.03075308797894627
2006-01-23,29.03,30.221723035387896,-0.039432663517975364
2006-01-24,29.28,30.2817230353879,-0.033080120117909395
2006-01-25,29.34,30.2817230353879,-0.031098726921429787
2006-01-26,29.34,31.1717230353879,-0.05876232870760545
2006-01-27,30.23,31.9417230353879,-0.053588938627121
2006-01-30,31.0,31.731723035387898,-0.023059669169930186
2006-01-31,30.79,31.841723035387897,-0.03302971495038276
2006-02-01,30.9,31.8517230353879,-0.029879797533418073
2006-02-02,30.91,31.841723035387897,-0.029261074670877907
2006-02-03,30.9,31.9417230353879,-0.032613238623157126
2006-02-06,31.0,31.241723035387896,-0.007737186425796461
2006-02-07,30.3,31.291723035387896,-0.031692822867770976
2006-02-08,30.35,31.5817230353879,-0.03900113473884026
2006-02-09,30.64,31.5317230353879,-0.028280187365185228
