date,IEX,dcf,Deviation
2002-03-14,16.32,,
2002-03-15,16.34,,
2002-03-18,16.5,,
2002-03-19,16.98,,
2002-03-20,17.0,,
2002-03-21,17.16,,
2002-03-22,17.01,,
2002-03-25,16.87,,
2002-03-26,16.64,,
2002-03-27,16.56,,
2002-03-28,16.44,,
2002-04-01,16.94,,
2002-04-02,16.98,,
2002-04-03,16.98,,
2002-04-04,17.28,,
2002-04-05,17.16,,
2002-04-08,17.47,,
2002-04-09,17.44,,
2002-04-10,17.61,,
2002-04-11,17.39,,
2002-04-12,17.33,,
2002-04-15,17.33,,
2002-04-16,17.31,,
2002-04-17,17.19,,
2002-04-18,17.08,,
2002-04-19,17.02,,
2002-04-22,16.91,,
2002-04-23,16.88,,
2002-04-24,17.02,,
2002-04-25,17.04,,
2002-04-26,16.84,,
2002-04-29,16.2,,
2002-04-30,15.98,,
2002-05-01,16.16,,
2002-05-02,16.52,,
2002-05-03,16.44,,
2002-05-06,16.38,,
2002-05-07,16.29,,
2002-05-08,16.55,,
2002-05-09,16.53,,
2002-05-10,15.98,,
2002-05-13,16.31,,
2002-05-14,16.62,,
2002-05-15,16.88,,
2002-05-16,16.67,,
2002-05-17,16.82,,
2002-05-20,16.65,,
2002-05-21,16.52,,
2002-05-22,16.65,,
2002-05-23,16.87,,
2002-05-24,16.82,,
2002-05-28,16.81,,
2002-05-29,16.77,,
2002-05-30,16.8,,
2002-05-31,16.84,,
2002-06-03,16.2,,
2002-06-04,16.33,,
2002-06-05,16.31,,
2002-06-06,15.78,,
2002-06-07,16.04,,
2002-06-10,15.96,,
2002-06-11,15.46,,
2002-06-12,15.33,,
2002-06-13,14.78,,
2002-06-14,14.89,,
2002-06-17,15.02,,
2002-06-18,15.22,,
2002-06-19,15.22,,
2002-06-20,15.13,,
2002-06-21,15.24,,
2002-06-24,15.32,,
2002-06-25,14.76,,
2002-06-26,14.84,,
2002-06-27,14.82,,
2002-06-28,14.89,,
2002-07-01,14.65,,
2002-07-02,14.16,,
2002-07-03,14.07,,
2002-07-05,14.3,,
2002-07-08,14.28,,
2002-07-09,14.14,,
2002-07-10,13.85,,
2002-07-11,13.54,,
2002-07-12,13.37,,
2002-07-15,13.1,,
2002-07-16,12.62,,
2002-07-17,12.87,,
2002-07-18,13.24,,
2002-07-19,13.12,,
2002-07-22,13.0,,
2002-07-23,12.39,,
2002-07-24,13.09,,
2002-07-25,13.54,,
2002-07-26,13.52,,
2002-07-29,14.49,,
2002-07-30,14.09,,
2002-07-31,13.84,,
2002-08-01,13.68,,
2002-08-02,13.16,,
2002-08-05,12.99,,
2002-08-06,13.72,,
2002-08-07,13.73,,
2002-08-08,13.93,,
2002-08-09,13.92,,
2002-08-12,13.93,,
2002-08-13,12.92,,
2002-08-14,13.25,,
2002-08-15,13.17,,
2002-08-16,13.44,,
2002-08-19,13.6,,
2002-08-20,13.36,,
2002-08-21,13.48,,
2002-08-22,13.43,,
2002-08-23,13.11,,
2002-08-26,13.47,,
2002-08-27,13.33,,
2002-08-28,13.39,,
2002-08-29,13.64,,
2002-08-30,13.84,,
2002-09-03,13.76,,
2002-09-04,13.85,,
2002-09-05,13.69,,
2002-09-06,14.09,,
2002-09-09,14.08,,
2002-09-10,14.76,,
2002-09-11,14.67,,
2002-09-12,14.6,,
2002-09-13,14.69,,
2002-09-16,14.49,,
2002-09-17,14.49,,
2002-09-18,14.56,,
2002-09-19,14.45,,
2002-09-20,14.13,,
2002-09-23,13.3,,
2002-09-24,13.04,,
2002-09-25,12.89,,
2002-09-26,13.48,,
2002-09-27,12.44,,
2002-09-30,12.69,,
2002-10-01,12.95,,
2002-10-02,12.79,,
2002-10-03,12.72,,
2002-10-04,12.44,,
2002-10-07,12.25,,
2002-10-08,12.42,,
2002-10-09,11.56,,
2002-10-10,12.14,,
2002-10-11,12.84,,
2002-10-14,12.71,,
2002-10-15,13.51,,
2002-10-16,12.62,,
2002-10-17,13.36,,
2002-10-18,13.6,,
2002-10-21,13.94,,
2002-10-22,13.78,,
2002-10-23,13.87,,
2002-10-24,13.53,,
2002-10-25,13.42,,
2002-10-28,13.35,,
2002-10-29,13.31,,
2002-10-30,13.44,,
2002-10-31,13.35,,
2002-11-01,13.37,,
2002-11-04,13.55,,
2002-11-05,13.33,,
2002-11-06,13.33,,
2002-11-07,13.14,,
2002-11-08,13.24,,
2002-11-11,12.89,,
2002-11-12,12.89,,
2002-11-13,12.8,,
2002-11-14,13.07,,
2002-11-15,13.4,,
2002-11-18,13.23,,
2002-11-19,13.39,,
2002-11-20,13.56,,
2002-11-21,13.96,,
2002-11-22,14.22,,
2002-11-25,14.71,,
2002-11-26,14.8,,
2002-11-27,15.36,,
2002-11-29,15.09,,
2002-12-02,15.24,,
2002-12-03,14.93,,
2002-12-04,14.84,,
2002-12-05,14.4,,
2002-12-06,14.37,,
2002-12-09,14.24,,
2002-12-10,14.16,,
2002-12-11,14.33,,
2002-12-12,14.51,,
2002-12-13,13.89,,
2002-12-16,14.22,,
2002-12-17,14.29,,
2002-12-18,14.19,,
2002-12-19,14.26,,
2002-12-20,14.29,,
2002-12-23,14.58,,
2002-12-24,14.51,,
2002-12-26,14.63,,
2002-12-27,14.36,,
2002-12-30,14.58,,
2002-12-31,14.53,,
2003-01-02,15.0,,
2003-01-03,15.13,,
2003-01-06,15.03,,
2003-01-07,14.98,,
2003-01-08,14.12,,
2003-01-09,14.22,,
2003-01-10,14.29,,
2003-01-13,14.23,,
2003-01-14,14.25,,
2003-01-15,13.6,,
2003-01-16,13.47,,
2003-01-17,13.34,,
2003-01-21,13.06,,
2003-01-22,12.84,,
2003-01-23,13.02,,
2003-01-24,12.88,,
2003-01-27,12.69,,
2003-01-28,12.59,,
2003-01-29,12.51,,
2003-01-30,12.73,,
2003-01-31,12.96,,
2003-02-03,12.91,,
2003-02-04,12.87,,
2003-02-05,12.73,,
2003-02-06,12.5,,
2003-02-07,12.2,,
2003-02-10,12.08,,
2003-02-11,12.18,,
2003-02-12,11.98,,
2003-02-13,11.81,,
2003-02-14,12.11,,
2003-02-18,12.42,,
2003-02-19,12.28,,
2003-02-20,12.33,,
2003-02-21,12.43,,
2003-02-24,12.22,,
2003-02-25,12.4,,
2003-02-26,12.16,,
2003-02-27,12.31,,
2003-02-28,12.32,,
2003-03-03,12.36,,
2003-03-04,12.33,,
2003-03-05,12.26,,
2003-03-06,12.14,,
2003-03-07,12.08,,
2003-03-10,11.84,,
2003-03-11,11.84,,
2003-03-12,11.89,,
2003-03-13,12.43,,
2003-03-14,12.52,,
2003-03-17,12.72,,
2003-03-18,12.8,,
2003-03-19,12.79,,
2003-03-20,12.8,,
2003-03-21,13.27,,
2003-03-24,13.11,,
2003-03-25,13.22,,
2003-03-26,12.98,,
2003-03-27,13.07,,
2003-03-28,12.98,,
2003-03-31,12.89,,
2003-04-01,12.98,,
2003-04-02,13.36,,
2003-04-03,13.33,,
2003-04-04,13.36,,
2003-04-07,13.6,,
2003-04-08,13.43,,
2003-04-09,13.43,,
2003-04-10,13.53,,
2003-04-11,13.23,,
2003-04-14,13.11,,
2003-04-15,13.2,,
2003-04-16,14.39,,
2003-04-17,14.44,,
2003-04-21,14.53,,
2003-04-22,14.42,,
2003-04-23,14.39,,
2003-04-24,14.04,,
2003-04-25,14.0,,
2003-04-28,14.2,,
2003-04-29,14.2,,
2003-04-30,14.16,,
2003-05-01,14.11,,
2003-05-02,14.67,,
2003-05-05,14.64,,
2003-05-06,15.03,,
2003-05-07,14.77,,
2003-05-08,14.68,,
2003-05-09,14.92,,
2003-05-12,15.07,,
2003-05-13,14.89,,
2003-05-14,14.75,,
2003-05-15,14.71,,
2003-05-16,14.42,,
2003-05-19,14.31,,
2003-05-20,14.39,,
2003-05-21,14.27,,
2003-05-22,14.33,,
2003-05-23,14.41,,
2003-05-27,14.63,,
2003-05-28,14.8,,
2003-05-29,14.92,,
2003-05-30,15.33,,
2003-06-02,15.21,,
2003-06-03,15.22,,
2003-06-04,15.56,,
2003-06-05,15.85,,
2003-06-06,15.68,,
2003-06-09,15.44,,
2003-06-10,15.52,,
2003-06-11,15.67,,
2003-06-12,15.91,,
2003-06-13,15.72,,
2003-06-16,16.0,,
2003-06-17,16.07,,
2003-06-18,16.18,,
2003-06-19,16.24,,
2003-06-20,16.2,,
2003-06-23,15.92,,
2003-06-24,15.94,,
2003-06-25,15.9,,
2003-06-26,15.73,,
2003-06-27,15.96,,
2003-06-30,16.11,,
2003-07-01,15.66,,
2003-07-02,16.01,,
2003-07-03,16.0,,
2003-07-07,16.15,,
2003-07-08,16.64,,
2003-07-09,16.36,,
2003-07-10,15.91,,
2003-07-11,15.82,,
2003-07-14,15.86,,
2003-07-15,16.12,,
2003-07-16,16.58,,
2003-07-17,16.29,,
2003-07-18,16.49,,
2003-07-21,16.58,,
2003-07-22,16.47,,
2003-07-23,16.44,,
2003-07-24,16.34,,
2003-07-25,16.38,,
2003-07-28,16.36,,
2003-07-29,16.36,,
2003-07-30,16.21,,
2003-07-31,16.44,,
2003-08-01,16.18,,
2003-08-04,16.05,,
2003-08-05,16.1,,
2003-08-06,15.94,,
2003-08-07,15.73,,
2003-08-08,15.73,,
2003-08-11,15.88,,
2003-08-12,16.13,,
2003-08-13,16.38,,
2003-08-14,16.44,,
2003-08-15,16.42,,
2003-08-18,17.09,,
2003-08-19,17.57,,
2003-08-20,17.48,,
2003-08-21,17.76,,
2003-08-22,17.44,,
2003-08-25,17.02,,
2003-08-26,16.98,,
2003-08-27,17.03,,
2003-08-28,17.06,,
2003-08-29,17.24,,
2003-09-02,17.61,,
2003-09-03,17.69,,
2003-09-04,17.77,,
2003-09-05,17.32,,
2003-09-08,17.35,,
2003-09-09,17.13,,
2003-09-10,16.88,,
2003-09-11,17.2,,
2003-09-12,17.34,,
2003-09-15,17.43,,
2003-09-16,17.45,,
2003-09-17,17.32,,
2003-09-18,17.51,,
2003-09-19,17.53,,
2003-09-22,17.27,,
2003-09-23,17.43,,
2003-09-24,17.12,,
2003-09-25,16.56,,
2003-09-26,16.26,,
2003-09-29,16.44,,
2003-09-30,16.2,,
2003-10-01,16.78,,
2003-10-02,16.38,,
2003-10-03,16.56,,
2003-10-06,16.64,,
2003-10-07,16.7,,
2003-10-08,16.55,,
2003-10-09,16.58,,
2003-10-10,16.49,,
2003-10-13,16.5,,
2003-10-14,16.27,,
2003-10-15,16.21,,
2003-10-16,17.2,,
2003-10-17,17.58,,
2003-10-20,17.18,,
2003-10-21,16.82,,
2003-10-22,16.29,,
2003-10-23,16.25,,
2003-10-24,16.22,,
2003-10-27,16.52,,
2003-10-28,16.33,,
2003-10-29,16.28,,
2003-10-30,16.45,,
2003-10-31,16.52,,
2003-11-03,16.64,,
2003-11-04,16.8,,
2003-11-05,16.84,,
2003-11-06,17.02,,
2003-11-07,16.96,,
2003-11-10,16.5,,
2003-11-11,16.28,,
2003-11-12,16.57,,
2003-11-13,16.89,,
2003-11-14,16.76,,
2003-11-17,16.83,,
2003-11-18,16.85,,
2003-11-19,17.07,,
2003-11-20,16.97,,
2003-11-21,17.08,,
2003-11-24,17.34,,
2003-11-25,17.69,,
2003-11-26,17.55,,
2003-11-28,17.55,,
2003-12-01,18.05,,
2003-12-02,18.09,,
2003-12-03,18.18,,
2003-12-04,18.28,,
2003-12-05,18.22,,
2003-12-08,18.4,,
2003-12-09,18.51,,
2003-12-10,18.13,,
2003-12-11,18.51,,
2003-12-12,18.6,,
2003-12-15,18.36,,
2003-12-16,18.27,,
2003-12-17,18.17,,
2003-12-18,18.57,,
2003-12-19,18.51,,
2003-12-22,18.51,,
2003-12-23,18.35,,
2003-12-24,18.19,,
2003-12-26,18.32,,
2003-12-29,18.51,,
2003-12-30,18.56,,
2003-12-31,18.48,,
2004-01-02,18.39,,
2004-01-05,18.86,,
2004-01-06,18.51,,
2004-01-07,18.61,,
2004-01-08,18.72,,
2004-01-09,18.44,,
2004-01-12,18.69,,
2004-01-13,18.64,,
2004-01-14,18.97,,
2004-01-15,19.11,,
2004-01-16,19.24,,
2004-01-20,19.16,,
2004-01-21,19.04,,
2004-01-22,19.08,,
2004-01-23,19.1,,
2004-01-26,19.13,,
2004-01-27,18.91,,
2004-01-28,18.86,,
2004-01-29,18.78,,
2004-01-30,18.53,,
2004-02-02,18.48,,
2004-02-03,18.67,,
2004-02-04,18.34,,
2004-02-05,18.52,,
2004-02-06,18.99,,
2004-02-09,19.03,,
2004-02-10,19.11,,
2004-02-11,19.06,,
2004-02-12,18.98,,
2004-02-13,18.92,,
2004-02-17,19.1,,
2004-02-18,18.92,,
2004-02-19,18.67,,
2004-02-20,18.68,,
2004-02-23,18.64,,
2004-02-24,18.88,,
2004-02-25,19.03,,
2004-02-26,19.06,,
2004-02-27,18.93,,
2004-03-01,19.08,,
2004-03-02,19.07,,
2004-03-03,19.1,,
2004-03-04,19.11,,
2004-03-05,19.13,,
2004-03-08,18.8,,
2004-03-09,18.67,,
2004-03-10,18.29,,
2004-03-11,17.87,,
2004-03-12,17.87,,
2004-03-15,17.76,,
2004-03-16,17.93,,
2004-03-17,18.05,,
2004-03-18,18.27,,
2004-03-19,18.22,,
2004-03-22,18.22,,
2004-03-23,18.4,,
2004-03-24,18.47,,
2004-03-25,18.72,,
2004-03-26,18.84,,
2004-03-29,19.11,,
2004-03-30,19.18,,
2004-03-31,19.32,,
2004-04-01,19.53,,
2004-04-02,19.74,,
2004-04-05,19.76,,
2004-04-06,19.62,,
2004-04-07,19.65,,
2004-04-08,19.44,,
2004-04-12,19.71,,
2004-04-13,19.03,,
2004-04-14,19.02,,
2004-04-15,19.19,,
2004-04-16,19.49,,
2004-04-19,19.58,,
2004-04-20,19.65,,
2004-04-21,19.89,,
2004-04-22,20.82,,
2004-04-23,21.2,,
2004-04-26,21.42,,
2004-04-27,21.15,,
2004-04-28,21.01,,
2004-04-29,20.92,,
2004-04-30,21.0,,
2004-05-03,21.18,,
2004-05-04,21.15,,
2004-05-05,20.96,,
2004-05-06,20.85,,
2004-05-07,20.2,,
2004-05-10,20.02,,
2004-05-11,20.18,,
2004-05-12,20.39,,
2004-05-13,20.22,,
2004-05-14,20.25,,
2004-05-17,19.66,,
2004-05-18,19.78,,
2004-05-19,19.69,,
2004-05-20,19.88,,
2004-05-21,20.0,,
2004-05-24,20.27,,
2004-05-25,21.22,,
2004-05-26,20.72,,
2004-05-27,21.07,,
2004-05-28,21.2,,
2004-06-01,21.39,,
2004-06-02,21.67,,
2004-06-03,21.29,,
2004-06-04,21.3,,
2004-06-07,22.13,,
2004-06-08,21.99,,
2004-06-09,21.68,,
2004-06-10,21.83,,
2004-06-14,21.61,,
2004-06-15,21.67,,
2004-06-16,21.65,,
2004-06-17,21.5,,
2004-06-18,22.53,,
2004-06-21,21.72,,
2004-06-22,22.03,,
2004-06-23,22.2,,
2004-06-24,22.11,,
2004-06-25,22.01,,
2004-06-28,22.27,,
2004-06-29,22.59,,
2004-06-30,22.9,,
2004-07-01,22.25,,
2004-07-02,21.97,,
2004-07-06,21.93,,
2004-07-07,21.85,,
2004-07-08,21.26,,
2004-07-09,21.74,,
2004-07-12,21.57,,
2004-07-13,21.77,,
2004-07-14,21.44,,
2004-07-15,21.71,,
2004-07-16,21.49,,
2004-07-19,21.39,,
2004-07-20,21.7,,
2004-07-21,20.92,,
2004-07-22,20.77,,
2004-07-23,20.51,,
2004-07-26,20.79,,
2004-07-27,21.2,,
2004-07-28,21.21,,
2004-07-29,21.33,,
2004-07-30,21.39,,
2004-08-02,21.62,,
2004-08-03,21.41,,
2004-08-04,21.07,,
2004-08-05,20.67,,
2004-08-06,20.07,,
2004-08-09,20.11,,
2004-08-10,20.35,,
2004-08-11,20.51,,
2004-08-12,19.85,,
2004-08-13,19.6,,
2004-08-16,20.32,,
2004-08-17,20.25,,
2004-08-18,20.78,,
2004-08-19,20.25,,
2004-08-20,20.58,,
2004-08-23,20.47,,
2004-08-24,20.42,,
2004-08-25,20.51,,
2004-08-26,20.67,,
2004-08-27,20.77,,
2004-08-30,20.59,,
2004-08-31,20.48,,
2004-09-01,20.8,,
2004-09-02,21.36,,
2004-09-03,21.31,,
2004-09-07,21.73,,
2004-09-08,21.5,,
2004-09-09,21.77,,
2004-09-10,21.96,,
2004-09-13,22.33,,
2004-09-14,22.27,,
2004-09-15,22.67,,
2004-09-16,23.56,,
2004-09-17,23.11,,
2004-09-20,22.6,,
2004-09-21,23.39,,
2004-09-22,22.6,,
2004-09-23,22.58,,
2004-09-24,22.57,,
2004-09-27,22.43,,
2004-09-28,22.8,,
2004-09-29,23.13,,
2004-09-30,22.64,,
2004-10-01,23.58,,
2004-10-04,23.78,,
2004-10-05,23.36,,
2004-10-06,23.73,,
2004-10-07,23.17,,
2004-10-08,22.91,,
2004-10-11,23.3,,
2004-10-12,23.34,,
2004-10-13,22.93,,
2004-10-14,22.63,,
2004-10-15,23.4,,
2004-10-18,23.2,,
2004-10-19,23.47,,
2004-10-20,23.47,,
2004-10-21,24.54,,
2004-10-22,23.83,,
2004-10-25,24.15,,
2004-10-26,24.15,,
2004-10-27,24.81,,
2004-10-28,24.61,,
2004-10-29,24.6,,
2004-11-01,24.73,,
2004-11-02,24.39,,
2004-11-03,24.83,,
2004-11-04,25.55,,
2004-11-05,25.75,,
2004-11-08,25.75,,
2004-11-09,25.91,,
2004-11-10,26.01,,
2004-11-11,26.14,,
2004-11-12,26.43,,
2004-11-15,25.77,,
2004-11-16,25.33,,
2004-11-17,25.52,,
2004-11-18,26.33,,
2004-11-19,26.37,,
2004-11-22,26.81,,
2004-11-23,26.67,,
2004-11-24,26.99,,
2004-11-26,26.85,,
2004-11-29,27.01,,
2004-11-30,26.67,,
2004-12-01,26.75,,
2004-12-02,27.13,,
2004-12-03,27.13,,
2004-12-06,26.7,,
2004-12-07,26.57,,
2004-12-08,26.71,,
2004-12-09,26.9,,
2004-12-10,26.72,,
2004-12-13,26.85,,
2004-12-14,26.76,,
2004-12-15,27.03,,
2004-12-16,26.63,,
2004-12-17,26.97,,
2004-12-20,27.03,,
2004-12-21,27.07,,
2004-12-22,26.99,,
2004-12-23,26.99,,
2004-12-27,26.73,,
2004-12-28,27.03,,
2004-12-29,26.93,,
2004-12-30,26.83,,
2004-12-31,27.0,,
2005-01-03,26.25,,
2005-01-04,25.75,,
2005-01-05,25.2,,
2005-01-06,25.27,,
2005-01-07,24.87,,
2005-01-10,24.9,,
2005-01-11,24.85,,
2005-01-12,24.69,,
2005-01-13,25.02,,
2005-01-14,25.44,,
2005-01-18,25.34,,
2005-01-19,25.34,,
2005-01-20,25.6,,
2005-01-21,25.0,,
2005-01-24,25.04,,
2005-01-25,25.13,,
2005-01-26,25.48,,
2005-01-27,25.31,,
2005-01-28,25.05,,
2005-01-31,25.7,,
2005-02-01,25.7,,
2005-02-02,25.96,,
2005-02-03,26.45,,
2005-02-04,26.45,,
2005-02-07,26.33,,
2005-02-08,26.79,,
2005-02-09,26.0,,
2005-02-10,26.39,,
2005-02-11,26.37,,
2005-02-14,26.17,,
2005-02-15,26.2,,
2005-02-16,26.11,,
2005-02-17,25.83,,
2005-02-18,25.55,,
2005-02-22,25.95,,
2005-02-23,25.69,,
2005-02-24,25.83,,
2005-02-25,26.11,,
2005-02-28,26.33,,
2005-03-01,26.77,,
2005-03-02,27.32,,
2005-03-03,27.27,,
2005-03-04,28.01,,
2005-03-07,27.63,,
2005-03-08,27.63,,
2005-03-09,27.21,,
2005-03-10,27.08,,
2005-03-11,27.1,,
2005-03-14,27.38,,
2005-03-15,27.23,,
2005-03-16,26.94,,
2005-03-17,26.81,,
2005-03-18,27.17,,
2005-03-21,26.89,,
2005-03-22,27.36,,
2005-03-23,26.8,,
2005-03-24,26.69,,
2005-03-28,26.94,,
2005-03-29,26.47,,
2005-03-30,27.0,,
2005-03-31,26.9,,
2005-04-01,26.39,,
2005-04-04,26.79,,
2005-04-05,26.87,,
2005-04-06,26.73,,
2005-04-07,26.75,,
2005-04-08,27.22,,
2005-04-11,27.03,,
2005-04-12,27.47,,
2005-04-13,26.8,,
2005-04-14,25.91,,
2005-04-15,25.52,,
2005-04-18,25.53,,
2005-04-19,25.95,,
2005-04-20,25.41,,
2005-04-21,26.5,,
2005-04-22,25.43,,
2005-04-25,26.27,,
2005-04-26,25.33,,
2005-04-27,25.52,,
2005-04-28,25.16,,
2005-04-29,24.83,,
2005-05-02,25.9,,
2005-05-03,25.53,,
2005-05-04,25.57,,
2005-05-05,25.82,,
2005-05-06,25.57,,
2005-05-09,25.78,,
2005-05-10,25.55,,
2005-05-11,25.67,,
2005-05-12,25.43,,
2005-05-13,24.8,,
2005-05-16,24.7,,
2005-05-17,24.87,,
2005-05-18,25.53,,
2005-05-19,25.55,,
2005-05-20,25.23,,
2005-05-23,25.69,,
2005-05-24,25.61,,
2005-05-25,25.47,,
2005-05-26,25.57,,
2005-05-27,25.54,,
2005-05-31,25.61,,
2005-06-01,25.42,,
2005-06-02,25.2,,
2005-06-03,24.77,,
2005-06-06,24.67,,
2005-06-07,24.88,,
2005-06-08,24.65,,
2005-06-09,24.73,,
2005-06-10,24.75,,
2005-06-13,25.04,,
2005-06-14,25.28,,
2005-06-15,25.45,,
2005-06-16,26.05,,
2005-06-17,26.37,,
2005-06-20,26.22,,
2005-06-21,26.04,,
2005-06-22,25.9,,
2005-06-23,25.08,,
2005-06-24,25.28,,
2005-06-27,24.95,,
2005-06-28,25.21,,
2005-06-29,25.24,,
2005-06-30,25.74,,
2005-07-01,25.99,,
2005-07-05,26.19,,
2005-07-06,26.39,,
2005-07-07,26.37,,
2005-07-08,26.57,,
2005-07-11,26.64,,
2005-07-12,26.45,,
2005-07-13,26.44,,
2005-07-14,26.33,,
2005-07-15,26.55,,
2005-07-18,26.37,,
2005-07-19,26.87,,
2005-07-20,27.37,,
2005-07-21,28.05,,
2005-07-22,28.09,,
2005-07-25,28.15,,
2005-07-26,28.33,,
2005-07-27,28.56,,
2005-07-28,28.87,,
2005-07-29,29.12,,
2005-08-01,29.14,,
2005-08-02,29.27,,
2005-08-03,28.91,,
2005-08-04,28.7,,
2005-08-05,28.29,,
2005-08-08,28.37,,
2005-08-09,28.21,,
2005-08-10,28.83,,
2005-08-11,29.07,,
2005-08-12,28.93,,
2005-08-15,29.13,,
2005-08-16,28.81,,
2005-08-17,28.79,,
2005-08-18,28.6,,
2005-08-19,28.49,,
2005-08-22,28.78,,
2005-08-23,28.88,,
2005-08-24,28.67,,
2005-08-25,28.67,,
2005-08-26,28.42,,
2005-08-29,28.61,,
2005-08-30,28.34,,
2005-08-31,29.0,,
2005-09-01,29.0,,
2005-09-02,28.85,,
2005-09-06,29.03,,
2005-09-07,29.23,,
2005-09-08,28.9,,
2005-09-09,29.62,,
2005-09-12,30.13,,
2005-09-13,29.94,,
2005-09-14,29.89,,
2005-09-15,29.75,,
2005-09-16,29.89,,
2005-09-19,29.74,,
2005-09-20,29.15,,
2005-09-21,28.29,,
2005-09-22,28.73,,
2005-09-23,28.69,,
2005-09-26,28.31,,
2005-09-27,28.29,,
2005-09-28,28.01,,
2005-09-29,28.23,,
2005-09-30,28.37,,
2005-10-03,28.75,,
2005-10-04,28.79,,
2005-10-05,28.08,,
2005-10-06,27.62,,
2005-10-07,27.71,,
2005-10-10,27.49,,
2005-10-11,27.41,,
2005-10-12,27.41,,
2005-10-13,27.45,,
2005-10-14,27.68,,
2005-10-17,27.97,,
2005-10-18,27.99,,
2005-10-19,27.6,,
2005-10-20,27.0,,
2005-10-21,27.6,,
2005-10-24,27.4,,
2005-10-25,27.33,,
2005-10-26,26.85,,
2005-10-27,26.13,,
2005-10-28,26.61,,
2005-10-31,26.68,,
2005-11-01,26.78,,
2005-11-02,26.97,,
2005-11-03,27.31,,
2005-11-04,27.41,,
2005-11-07,27.55,,
2005-11-08,27.55,,
2005-11-09,27.47,,
2005-11-10,27.69,,
2005-11-11,27.95,,
2005-11-14,27.79,,
2005-11-15,28.06,,
2005-11-16,28.13,,
2005-11-17,28.43,,
2005-11-18,28.73,,
2005-11-21,28.93,,
2005-11-22,29.21,,
2005-11-23,29.31,,
2005-11-25,29.5,,
2005-11-28,28.97,,
2005-11-29,29.18,,
2005-11-30,29.43,,
2005-12-01,29.61,,
2005-12-02,29.64,,
2005-12-05,29.57,,
2005-12-06,28.33,,
2005-12-07,28.28,,
2005-12-08,28.15,,
2005-12-09,28.3,,
2005-12-12,28.17,,
2005-12-13,28.09,,
2005-12-14,28.35,,
2005-12-15,28.34,,
2005-12-16,28.22,,
2005-12-19,27.63,,
2005-12-20,27.58,,
2005-12-21,27.96,,
2005-12-22,27.84,,
2005-12-23,27.97,,
2005-12-27,27.49,,
2005-12-28,27.67,,
2005-12-29,27.6,,
2005-12-30,27.41,,
2006-01-03,27.61,,
2006-01-04,27.89,,
2006-01-05,28.11,,
2006-01-06,28.27,,
2006-01-09,28.93,,
2006-01-10,28.83,,
2006-01-11,28.38,,
2006-01-12,28.07,,
2006-01-13,27.8,,
2006-01-17,27.76,,
2006-01-18,28.07,,
2006-01-19,28.37,,
2006-01-20,28.16,,
2006-01-23,28.11,,
2006-01-24,29.35,,
2006-01-25,29.0,,
2006-01-26,29.72,,
2006-01-27,30.33,,
2006-01-30,30.65,,
2006-01-31,30.67,,
2006-02-01,30.67,,
2006-02-02,30.52,,
2006-02-03,30.41,,
2006-02-06,30.32,,
2006-02-07,29.83,,
2006-02-08,29.8,,
2006-02-09,29.81,,
2006-02-10,30.61,,
2006-02-13,29.77,,
2006-02-14,30.28,,
2006-02-15,31.11,,
2006-02-16,31.32,,
2006-02-17,31.67,,
2006-02-21,30.79,,
2006-02-22,30.83,,
2006-02-23,31.83,,
2006-02-24,31.71,,
2006-02-27,31.91,,
2006-02-28,31.5,,
2006-03-01,31.51,,
2006-03-02,31.43,,
2006-03-03,31.6,,
2006-03-06,31.45,,
2006-03-07,31.49,,
2006-03-08,31.38,,
2006-03-09,31.33,,
2006-03-10,31.35,,
2006-03-13,31.5,,
2006-03-14,32.01,,
2006-03-15,32.15,,
2006-03-16,32.4,,
2006-03-17,32.35,,
2006-03-20,32.56,,
2006-03-21,32.11,,
2006-03-22,34.07,,
2006-03-23,34.9,,
2006-03-24,33.91,,
2006-03-27,33.49,,
2006-03-28,34.63,,
2006-03-29,35.07,,
2006-03-30,34.67,,
2006-03-31,34.78,,
2006-04-03,34.18,,
2006-04-04,34.67,,
2006-04-05,34.63,,
2006-04-06,33.9,,
2006-04-07,33.53,,
2006-04-10,33.23,,
2006-04-11,32.83,,
2006-04-12,33.13,,
2006-04-13,33.14,,
2006-04-17,33.17,,
2006-04-18,34.19,,
2006-04-19,34.33,,
2006-04-20,34.77,,
2006-04-21,34.81,,
2006-04-24,34.18,,
2006-04-25,34.29,,
2006-04-26,34.31,,
2006-04-27,33.87,,
2006-04-28,33.87,,
2006-05-01,34.67,,
2006-05-02,34.63,,
2006-05-03,34.87,,
2006-05-04,35.23,,
2006-05-05,35.4,,
2006-05-08,35.41,,
2006-05-09,35.43,,
2006-05-10,35.09,,
2006-05-11,34.34,,
2006-05-12,33.99,,
2006-05-15,33.82,,
2006-05-16,33.82,,
2006-05-17,33.3,,
2006-05-18,32.96,,
2006-05-19,33.13,,
2006-05-22,33.19,,
2006-05-23,32.97,,
2006-05-24,32.91,,
2006-05-25,32.77,,
2006-05-26,32.95,,
2006-05-30,32.12,,
2006-05-31,32.23,,
2006-06-01,32.67,,
2006-06-02,32.96,,
2006-06-05,32.21,,
2006-06-06,31.14,,
2006-06-07,30.72,,
2006-06-08,30.75,,
2006-06-09,30.67,,
2006-06-12,30.41,,
2006-06-13,30.17,,
2006-06-14,30.0,,
2006-06-15,30.13,,
2006-06-16,30.01,,
2006-06-19,29.68,,
