date,SWKS,dcf,Deviation
2017-06-14,102.47,109.79549145299146,-0.06671941949572524
2017-06-15,102.28,109.41549145299145,-0.06521463604682609
2017-06-16,101.9,111.57549145299146,-0.08671699606241834
2017-06-19,104.06,109.32549145299146,-0.04816343730094774
2017-06-20,101.81,110.81549145299145,-0.08126563655417829
2017-06-21,103.3,110.76549145299145,-0.0673990730782772
2017-06-22,103.25,111.87549145299145,-0.0770990262564859
2017-06-23,104.36,108.83549145299145,-0.041121617527904664
2017-06-26,101.32,105.37549145299145,-0.03848609764065147
2017-06-27,97.86,105.87549145299145,-0.07570676974425494
2017-06-28,98.36,103.64549145299145,-0.050995864642975786
2017-06-29,96.13,103.46549145299146,-0.07089795206089822
2017-06-30,95.95,103.06192513368984,-0.06900632919930805
2017-07-03,95.34,105.25192513368984,-0.09417333812279272
2017-07-05,97.53,105.51192513368984,-0.07564950713937091
2017-07-06,97.79,107.42192513368984,-0.08966442485277204
2017-07-07,99.7,107.77192513368983,-0.0748982179141432
2017-07-10,100.05,108.45192513368984,-0.07747142453518185
2017-07-11,100.73,109.45192513368984,-0.07968727021508715
2017-07-12,101.73,110.47192513368984,-0.07913254994977792
2017-07-13,102.75,111.71192513368985,-0.0802235313997568
2017-07-14,103.99,111.02192513368983,-0.06333816608946541
2017-07-17,103.3,111.55192513368983,-0.07397384781840644
2017-07-18,103.83,113.13192513368983,-0.08222192915658066
2017-07-19,105.41,115.36192513368984,-0.08626698212739448
2017-07-20,107.64,115.19192513368984,-0.06555950102340247
2017-07-21,107.47,113.58192513368984,-0.05381071967653206
2017-07-24,105.86,114.11192513368984,-0.0723143100427247
2017-07-25,106.39,115.05192513368983,-0.0752870942717796
2017-07-26,107.33,114.72192513368984,-0.06443341257632962
2017-07-27,107.0,113.48192513368984,-0.05711856867121057
2017-07-28,105.76,112.59192513368984,-0.06067864214576413
2017-07-31,104.87,112.00192513368984,-0.06367680845821977
2017-08-01,104.28,112.15192513368984,-0.07018983512147625
2017-08-02,104.43,109.51192513368984,-0.046405221417539
2017-08-03,101.79,110.27192513368983,-0.07691826476600128
2017-08-04,102.55,112.22192513368984,-0.0861856996497582
2017-08-07,104.5,112.45192513368984,-0.07071399733029116
2017-08-08,104.73,112.46192513368985,-0.06875149188935248
2017-08-09,104.74,109.32192513368985,-0.04191222509196224
2017-08-10,101.6,110.90192513368984,-0.08387523591206003
2017-08-11,103.18,113.19192513368984,-0.08845087776239202
2017-08-14,105.47,113.52192513368983,-0.07092837021753673
2017-08-15,105.8,113.65192513368984,-0.06908748025564504
2017-08-16,105.93,109.93192513368984,-0.03640366644014503
2017-08-17,102.21,109.93192513368984,-0.07024279002027034
2017-08-18,102.21,108.73192513368984,-0.05998169466484571
2017-08-21,101.01,110.73192513368984,-0.08779694854895981
2017-08-22,103.01,110.43192513368984,-0.06720814768650274
2017-08-23,102.71,110.22192513368984,-0.06815273027193558
2017-08-24,102.5,109.70192513368984,-0.06564994301524896
2017-08-25,101.98,108.42192513368984,-0.05941533620387762
2017-08-28,100.7,109.24192513368983,-0.07819273711293773
2017-08-29,101.52,111.66192513368983,-0.09082706680497565
2017-08-30,103.94,113.08192513368984,-0.08084338078682252
2017-08-31,105.36,113.29192513368984,-0.07001315516820639
2017-09-01,105.57,114.65192513368984,-0.07921301908450185
2017-09-05,106.93,113.89192513368984,-0.06112746909421107
2017-09-06,106.17,114.15192513368984,-0.06992370145612303
2017-09-07,106.43,112.36192513368984,-0.05279301797857183
2017-09-08,104.64,114.91192513368983,-0.08938954874996097
2017-09-11,107.19,114.59192513368984,-0.06459377591443993
2017-09-12,106.87,114.52192513368983,-0.06681624610097303
2017-09-13,106.8,114.80192513368983,-0.06970201174214974
2017-09-14,107.08,117.27192513368983,-0.08690848318615951
2017-09-15,109.55,115.21192513368985,-0.04914356849015289
2017-09-18,107.49,115.65192513368984,-0.07057318868021378
2017-09-19,107.93,111.23192513368984,-0.029685048871726738
2017-09-20,103.51,109.85192513368985,-0.0577315793598675
2017-09-21,102.13,110.80192513368983,-0.07826511248091217
2017-09-22,103.08,107.31192513368984,-0.03943573958269486
2017-09-25,99.59,107.07192513368985,-0.06987756243616539
2017-09-26,99.35,109.32192513368985,-0.09121615011348527
2017-09-27,101.6,108.96192513368985,-0.06756419845425088
2017-09-28,101.24,109.62192513368984,-0.07646212309688627
2017-09-29,101.9,110.9398821638993,-0.08148451203998974
2017-10-02,102.28,111.2698821638993,-0.08079349046723439
2017-10-03,102.61,111.9798821638993,-0.08367469212179635
2017-10-04,103.32,112.4998821638993,-0.08159903803743795
2017-10-05,103.84,113.6198821638993,-0.08607544716330184
2017-10-06,104.96,113.3998821638993,-0.07442584597840207
2017-10-09,104.74,113.0098821638993,-0.07317839825640582
2017-10-10,104.35,114.12988216389931,-0.08569081101700127
2017-10-11,105.47,113.6998821638993,-0.07238250389772494
2017-10-12,105.04,115.31988216389931,-0.08914232282416779
2017-10-13,106.66,115.6398821638993,-0.07765385086757437
2017-10-16,106.98,116.0098821638993,-0.07783718072518897
2017-10-17,107.35,115.9998821638993,-0.07456802543710916
2017-10-18,107.34,111.9798821638993,-0.04143496201494601
2017-10-19,103.32,113.8098821638993,-0.0921702225189257
2017-10-20,105.15,113.42988216389931,-0.07299559874297823
2017-10-23,104.77,113.8698821638993,-0.07991474120260644
2017-10-24,105.21,113.2298821638993,-0.07082831855543748
2017-10-25,104.57,114.17988216389931,-0.08416440779037437
2017-10-26,105.52,116.56988216389931,-0.09479191330366954
2017-10-27,107.91,120.6598821638993,-0.10566794808054258
2017-10-30,112.0,122.5198821638993,-0.08586265329431564
2017-10-31,113.86,119.9798821638993,-0.051007569381833484
2017-11-01,111.32,120.4198821638993,-0.07556793778882609
2017-11-02,111.76,121.84988216389931,-0.0828058426049808
2017-11-03,113.19,124.98988216389931,-0.09440669884324016
2017-11-06,116.33,119.84988216389931,-0.0293690915697834
2017-11-07,111.19,121.8098821638993,-0.08718407714745091
2017-11-08,113.15,119.7798821638993,-0.05535054839031628
2017-11-09,111.12,119.06988216389931,-0.06676652415727025
2017-11-10,110.41,118.95988216389931,-0.07187197909392296
2017-11-13,110.3,119.8698821638993,-0.07983558497883825
2017-11-14,111.21,117.5498821638993,-0.053933547590116926
2017-11-15,108.89,118.7198821638993,-0.0827989548568504
2017-11-16,110.06,118.6598821638993,-0.072475060711932
2017-11-17,110.0,118.4498821638993,-0.0713371934993332
2017-11-20,109.79,118.9098821638993,-0.07669574637479593
2017-11-21,110.25,117.1998821638993,-0.059299395490689744
2017-11-22,108.54,118.4098821638993,-0.08335353421125535
2017-11-24,109.75,115.87988216389931,-0.05289858817106208
2017-11-27,107.22,116.20988216389931,-0.07735901626008213
2017-11-28,107.55,113.98988216389931,-0.05649520853648915
2017-11-29,105.33,113.3998821638993,-0.0711630559918548
2017-11-30,104.74,110.8898821638993,-0.05545936242234939
2017-12-01,102.23,106.9198821638993,-0.04386351788818943
2017-12-04,98.26,106.2598821638993,-0.07528600635524874
2017-12-05,97.6,105.12988216389931,-0.07162456581241194
2017-12-06,96.47,105.3398821638993,-0.08420250698684639
2017-12-07,96.68,104.9398821638993,-0.07871061024252612
2017-12-08,96.28,105.6398821638993,-0.08860178535013441
2017-12-11,96.98,105.12988216389931,-0.07752203270991498
2017-12-12,96.47,104.5198821638993,-0.07701771181942352
2017-12-13,95.86,102.7498821638993,-0.067054891147311
2017-12-14,94.09,103.2898821638993,-0.08906857062050888
2017-12-15,94.63,104.4998821638993,-0.09444873964947853
2017-12-18,95.84,104.3398821638993,-0.08146340581971812
2017-12-19,95.68,106.0898821638993,-0.09812323240982557
2017-12-20,97.43,106.1498821638993,-0.08214688500958933
2017-12-21,97.49,105.7298821638993,-0.07793333346504716
2017-12-22,97.07,103.8598821638993,-0.06537540792877394
2017-12-26,95.2,104.4798821638993,-0.08881979929247819
2017-12-27,95.82,105.1998821638993,-0.0891624778560649
2017-12-28,96.54,103.6098821638993,-0.06823559699368764
2017-12-29,94.95,107.49469002695417,-0.11670055538379254
2018-01-02,98.43,108.99469002695417,-0.09692848362008777
2018-01-03,99.93,109.83469002695418,-0.09017815796196527
2018-01-04,100.77,110.29469002695417,-0.08635674142269678
2018-01-05,101.23,110.31469002695418,-0.08235249561716973
2018-01-08,101.25,109.74469002695417,-0.07740410971016287
2018-01-09,100.68,107.66469002695418,-0.06487447300693971
2018-01-10,98.6,108.98469002695418,-0.09528576926158927
2018-01-11,99.92,110.27469002695418,-0.09389906264459413
2018-01-12,101.21,108.92469002695418,-0.07082590756094997
2018-01-16,99.86,111.25469002695418,-0.10241986224754696
2018-01-17,102.19,111.35469002695417,-0.08230178742121952
2018-01-18,102.29,108.26469002695418,-0.05518595236791135
2018-01-19,99.2,107.78469002695418,-0.07964665505655177
2018-01-22,98.72,108.43469002695417,-0.08959024113537228
2018-01-23,99.37,106.19469002695418,-0.06426583123150453
2018-01-24,97.13,104.11469002695418,-0.06708649879422324
2018-01-25,95.05,106.41469002695418,-0.10679625175880858
2018-01-26,97.35,106.16469002695418,-0.08302845347842314
2018-01-29,97.1,106.27469002695418,-0.08632996270915705
2018-01-30,97.21,106.27469002695418,-0.08529490911387394
2018-01-31,97.21,112.21469002695417,-0.1337141333576738
2018-02-01,103.15,108.02469002695418,-0.04512570251983916
2018-02-02,98.96,103.74469002695417,-0.046119854671222815
2018-02-05,94.68,113.62469002695418,-0.16673040007818807
2018-02-06,104.56,110.41469002695418,-0.05302455701795605
2018-02-07,101.35,108.10469002695417,-0.06248285828551936
2018-02-08,99.04,111.70469002695418,-0.11337652898815798
2018-02-09,102.64,113.16469002695418,-0.09300330363161291
2018-02-12,104.1,112.64469002695418,-0.07585524026840118
2018-02-13,103.58,113.71469002695417,-0.08912384164747678
2018-02-14,104.65,113.43469002695417,-0.07744271196815333
2018-02-15,104.37,113.17469002695418,-0.07779734165701901
2018-02-16,104.11,115.47469002695418,-0.09841715118959338
2018-02-20,106.41,115.06469002695418,-0.07521586357141186
2018-02-21,106.0,116.32469002695417,-0.08875751162166678
2018-02-22,107.26,117.29469002695417,-0.08555110231032803
2018-02-23,108.23,119.45469002695418,-0.09396608893649461
2018-02-26,110.39,119.36469002695418,-0.07518714307327878
2018-02-27,110.3,118.31469002695418,-0.06774044732000983
2018-02-28,109.25,115.65469002695417,-0.055377693939273165
2018-03-01,106.59,118.20469002695418,-0.0982591301944592
2018-03-02,109.14,120.54469002695417,-0.09460964248532266
2018-03-05,111.48,120.91469002695418,-0.07802765755633989
2018-03-06,111.85,120.60469002695417,-0.07258996333390999
2018-03-07,111.54,120.50469002695418,-0.07439287238487546
2018-03-08,111.44,122.62469002695418,-0.09121075066118967
2018-03-09,113.56,124.22469002695418,-0.08585000312450097
2018-03-12,115.16,121.06469002695418,-0.048773015696315314
2018-03-13,112.0,121.00469002695418,-0.07441604143565306
2018-03-14,111.94,120.35469002695417,-0.06991576335803495
2018-03-15,111.29,119.69469002695418,-0.07021773501448991
2018-03-16,110.63,118.39469002695418,-0.06558309350855551
2018-03-19,109.33,118.13469002695417,-0.07453094450872355
2018-03-20,109.07,117.53469002695418,-0.07201865274850328
2018-03-21,108.47,114.30469002695418,-0.05104506232927364
2018-03-22,105.24,110.47469002695418,-0.04738361361934573
2018-03-23,101.41,113.99469002695417,-0.11039715993769983
2018-03-26,104.93,110.58469002695418,-0.051134474632753224
2018-03-27,101.52,107.93469002695417,-0.059431217390370605
2018-03-28,98.87,109.32469002695417,-0.09562972485333865
2018-03-29,100.26,106.70468902109248,-0.060397430330531576
2018-04-02,96.53,107.80468902109249,-0.10458440280725212
2018-04-03,97.63,109.80468902109249,-0.11087585721183402
2018-04-04,99.63,108.97468902109249,-0.08575100424726878
2018-04-05,98.8,105.73468902109248,-0.06558575133000222
2018-04-06,95.56,106.19468902109249,-0.10014332278877158
2018-04-09,96.02,108.18468902109248,-0.11244372129886848
2018-04-10,98.01,108.54468902109248,-0.09705393341764856
2018-04-11,98.37,110.08468902109249,-0.10641524380241396
2018-04-12,99.91,108.64468902109249,-0.0803968339344846
2018-04-13,98.47,107.90468902109248,-0.08743539420467861
2018-04-16,97.73,109.62468902109248,-0.10850374242615968
2018-04-17,99.45,109.13468902109248,-0.08874070296036418
2018-04-18,98.96,104.05468902109249,-0.04896164765875921
2018-04-19,93.88,101.35468902109248,-0.07374783636834958
2018-04-20,91.18,98.81468902109248,-0.07726269339837533
2018-04-23,88.64,97.94468902109249,-0.09499942379814708
2018-04-24,87.77,97.98468902109248,-0.10424780772528286
2018-04-25,87.81,98.57468902109248,-0.10920337794612889
2018-04-26,88.4,97.25468902109249,-0.09104639694207528
2018-04-27,87.08,96.93468902109248,-0.10166318291843035
2018-04-30,86.76,101.07468902109248,-0.14162486335332936
2018-05-01,90.9,101.53468902109248,-0.10473946513869026
2018-05-02,91.36,102.42468902109248,-0.10802755787536644
2018-05-03,92.25,106.37468902109248,-0.13278242362985215
2018-05-04,96.2,105.51468902109248,-0.08827859995142917
2018-05-07,95.34,106.79468902109248,-0.10725897632259707
2018-05-08,96.62,105.72468902109249,-0.08611696194515228
2018-05-09,95.55,107.24468902109248,-0.10904678942928747
2018-05-10,97.07,107.18468902109248,-0.09436692043862771
2018-05-11,97.01,109.19468902109249,-0.11158682835516698
2018-05-14,99.02,108.06468902109248,-0.08369698837820283
2018-05-15,97.89,109.01468902109248,-0.10204761505983884
2018-05-16,98.84,109.88468902109248,-0.10051162832132543
2018-05-17,99.71,108.66468902109249,-0.08240661342484801
2018-05-18,98.49,109.02468902109248,-0.09662663673412908
2018-05-21,98.85,110.21468902109248,-0.10311410504381635
2018-05-22,100.04,110.23468902109248,-0.09248167805999619
2018-05-23,100.06,109.75468902109249,-0.08833052243653461
2018-05-24,99.58,110.54468902109248,-0.0991878408468847
2018-05-25,100.37,109.61468902109249,-0.08433804906670472
2018-05-29,99.44,109.95468902109248,-0.09562747268627592
2018-05-30,99.78,108.78468902109248,-0.08277533448982455
2018-05-31,98.61,111.14468902109249,-0.11277811950793004
2018-06-01,100.97,110.52468902109248,-0.08644845876263063
2018-06-04,100.35,109.68468902109248,-0.08510475896318959
2018-06-05,99.51,110.48468902109248,-0.09933221624036348
2018-06-06,100.31,112.66468902109249,-0.10965892799632637
2018-06-07,102.49,109.98468902109248,-0.06814302143142104
2018-06-08,99.81,109.83468902109249,-0.09127070063600173
2018-06-11,99.66,111.05468902109249,-0.10260430353308458
2018-06-12,100.88,110.61468902109249,-0.08800539157359322
2018-06-13,100.44,112.14468902109249,-0.1043713181895849
2018-06-14,101.97,112.87468902109248,-0.09660880677203687
2018-06-15,102.7,111.27468902109248,-0.07705875519874172
2018-06-18,101.1,109.61468902109249,-0.07767835768301146
2018-06-19,99.44,110.20468902109248,-0.09767904720489873
2018-06-20,100.03,109.03468902109248,-0.0825855432058924
2018-06-21,98.86,108.72468902109249,-0.09073090123236638
2018-06-22,98.55,107.55468902109249,-0.08372195673706595
2018-06-25,97.38,107.97468902109249,-0.0981219683718918
2018-06-26,97.8,106.18468902109248,-0.07896325824740091
2018-06-27,96.01,106.73468902109248,-0.1004798825897465
2018-06-28,96.56,106.82468902109248,-0.0960891074446818
2018-06-29,96.65,103.3471878393051,-0.06480280672676442
2018-07-02,97.06,101.7471878393051,-0.04606700134757369
2018-07-03,95.46,105.9471878393051,-0.09898505145045944
2018-07-05,99.66,106.4171878393051,-0.06349714718555399
2018-07-06,100.13,106.7171878393051,-0.0617256505036855
2018-07-09,100.43,107.9271878393051,-0.06946523845750352
2018-07-10,101.64,104.8371878393051,-0.030496695926313544
2018-07-11,98.55,106.1071878393051,-0.07122220457628325
2018-07-12,99.82,105.8871878393051,-0.057298602060456116
2018-07-13,99.6,106.04718783930511,-0.06079546257345958
2018-07-16,99.76,107.9771878393051,-0.07610114695276338
2018-07-17,101.69,108.3171878393051,-0.06118316004600244
2018-07-18,102.03,108.76718783930511,-0.06194136276887818
2018-07-19,102.48,103.2771878393051,-0.007718915047778885
2018-07-20,96.99,102.7271878393051,-0.05584877732932514
2018-07-23,96.44,100.7571878393051,-0.04284744276696639
2018-07-24,94.47,101.1071878393051,-0.06564506422484939
2018-07-25,94.82,101.7571878393051,-0.06817393430978369
2018-07-26,95.47,101.48718783930511,-0.059290122895441
2018-07-27,95.2,100.7171878393051,-0.05477900999487595
2018-07-30,94.43,100.8671878393051,-0.0638184525334482
2018-07-31,94.58,100.9271878393051,-0.06288878126091269
2018-08-01,94.64,101.90718783930511,-0.07131182788366763
2018-08-02,95.62,101.8971878393051,-0.061603150905444104
2018-08-03,95.61,101.37718783930511,-0.05688841801813227
2018-08-06,95.09,102.3571878393051,-0.07099831475161433
2018-08-07,96.07,101.7071878393051,-0.05542565829478774
2018-08-08,95.42,100.6171878393051,-0.05165308185322659
2018-08-09,94.33,99.37718783930511,-0.050788193437980134
2018-08-10,93.09,100.0971878393051,-0.07000384317044317
2018-08-13,93.81,99.0071878393051,-0.05249303563434671
2018-08-14,92.72,97.8971878393051,-0.05288392806342179
2018-08-15,91.61,97.6971878393051,-0.06230668429594377
2018-08-16,91.41,98.1371878393051,-0.06854881403694335
2018-08-17,91.85,97.26718783930511,-0.05569388772969197
2018-08-20,90.98,98.9771878393051,-0.08079829316113696
2018-08-21,92.69,99.01718783930511,-0.06389989432514986
2018-08-22,92.73,98.5971878393051,-0.0595066448433349
2018-08-23,92.31,99.2771878393051,-0.07017914176399243
2018-08-24,92.99,99.90718783930511,-0.06923613794866301
2018-08-27,93.62,99.8671878393051,-0.06255495898570174
2018-08-28,93.58,99.3071878393051,-0.057671433094778624
2018-08-29,93.02,97.7771878393051,-0.048653350995566
2018-08-30,91.49,97.5871878393051,-0.06247938868107594
2018-08-31,91.3,96.2871878393051,-0.051794926731355884
2018-09-04,90.0,96.0371878393051,-0.06286302186822534
2018-09-05,89.75,94.9471878393051,-0.05473767004138308
2018-09-06,88.66,93.76718783930511,-0.05446668452996195
2018-09-07,87.48,93.4471878393051,-0.06385625910505166
2018-09-10,87.16,92.1171878393051,-0.05381392936085638
2018-09-11,85.83,90.65718783930511,-0.053246609059411476
2018-09-12,84.37,93.4971878393051,-0.0976199183123253
2018-09-13,87.21,94.01718783930511,-0.07240365294631035
2018-09-14,87.73,92.5071878393051,-0.0516412610834478
2018-09-17,86.22,93.0971878393051,-0.07387105882484668
2018-09-18,86.81,95.1471878393051,-0.08762411195363806
2018-09-19,88.86,97.8971878393051,-0.09231304840072974
2018-09-20,91.61,98.4571878393051,-0.06954482440104426
2018-09-21,92.17,99.4671878393051,-0.07336276412171339
2018-09-24,93.18,98.01718783930511,-0.04935040420906034
2018-09-25,91.73,96.3271878393051,-0.04772471762566366
2018-09-26,90.04,96.2271878393051,-0.06429771022340802
2018-09-27,89.94,96.9971878393051,-0.07275662311980347
2018-09-28,90.71,95.45272925764192,-0.0496866804598175
2018-10-01,91.45,95.88272925764193,-0.046230737192836324
2018-10-02,91.88,96.45272925764192,-0.04740901883063753
2018-10-03,92.45,95.05272925764193,-0.027381951869968835
2018-10-04,91.05,91.55272925764193,-0.005491144411732152
2018-10-05,87.55,91.57272925764191,-0.04392933671687205
2018-10-08,87.57,92.52272925764193,-0.05352986555174344
2018-10-09,88.52,88.80272925764193,-0.003183790183088342
2018-10-10,84.8,89.26272925764192,-0.04999543812693652
2018-10-11,85.26,91.21272925764191,-0.0652620451782302
2018-10-12,87.21,91.05272925764193,-0.04220333963596612
2018-10-15,87.05,92.70272925764192,-0.060976945370526336
2018-10-16,88.7,92.38272925764193,-0.03986382830681834
2018-10-17,88.38,90.23272925764192,-0.020532785308441937
2018-10-18,86.23,89.16272925764193,-0.03289187401574034
2018-10-19,85.16,89.20272925764192,-0.04532069019957241
2018-10-22,85.2,88.32272925764191,-0.035355896312179724
2018-10-23,84.32,83.39272925764192,0.011119323598263176
2018-10-24,79.39,85.86272925764192,-0.07538462047042183
2018-10-25,81.86,85.08272925764192,-0.03787759614390196
2018-10-26,81.08,85.85272925764191,-0.05559205046724924
2018-10-29,81.85,88.66272925764193,-0.0768387045456842
2018-10-30,84.66,90.76272925764192,-0.06723827398709581
2018-10-31,86.76,93.49272925764193,-0.07201339944936525
2018-11-01,89.49,89.27272925764193,0.0024337862655796627
2018-11-02,85.27,87.00272925764192,-0.019915803474518268
2018-11-05,83.0,86.64272925764192,-0.04204310377631171
2018-11-06,82.64,86.65272925764194,-0.046308169310063096
2018-11-07,82.65,87.40272925764194,-0.054377355238324876
2018-11-08,83.4,80.66272925764193,0.03393476476124513
2018-11-09,76.66,76.84272925764192,-0.0023779641796591866
2018-11-12,72.84,76.08272925764192,-0.04262109534295133
2018-11-13,72.08,75.28272925764192,-0.042542682620885564
2018-11-14,71.28,77.14272925764192,-0.07599846821677159
2018-11-15,73.14,76.95272925764192,-0.04954638119301391
2018-11-16,72.95,74.76272925764192,-0.024246429680155557
2018-11-19,70.76,73.41272925764193,-0.036134459030016
2018-11-20,69.41,74.32272925764191,-0.06609995766721366
2018-11-21,70.32,74.60272925764191,-0.05740713912558659
2018-11-23,70.6,74.95272925764192,-0.058072992147889524
2018-11-26,70.95,74.67272925764192,-0.049853933218343416
2018-11-27,70.67,76.18272925764194,-0.07236192915849038
2018-11-28,72.18,75.23272925764192,-0.04057714358849773
2018-11-29,71.23,76.77272925764193,-0.07219659000321654
2018-11-30,72.77,77.46272925764191,-0.06058047918804721
2018-12-03,73.46,74.76272925764192,-0.017424848859550868
2018-12-04,70.76,74.61272925764192,-0.0516363534208516
2018-12-06,70.61,71.57272925764191,-0.01345106254333761
2018-12-07,67.57,71.44272925764191,-0.05420746516662045
2018-12-10,67.44,72.52272925764193,-0.0700846384253575
2018-12-11,68.52,73.31272925764192,-0.06537376668653139
2018-12-12,69.31,73.62272925764192,-0.058578774532380806
2018-12-13,69.62,72.69272925764191,-0.042270104438524525
2018-12-14,68.69,72.43272925764194,-0.051671796658788294
2018-12-17,68.43,72.76272925764192,-0.05954599699387819
2018-12-18,68.76,70.36272925764192,-0.022778099635295868
2018-12-19,66.36,69.64272925764192,-0.047136711795103925
2018-12-20,65.64,68.49272925764193,-0.041650103427928964
2018-12-21,64.49,66.78272925764192,-0.03433117039581857
2018-12-24,62.78,70.71272925764191,-0.11218247889625366
2018-12-26,66.71,71.72272925764192,-0.06989038634649869
2018-12-27,67.72,71.22272925764192,-0.04917993587371672
2018-12-28,67.22,73.12973550928531,-0.08081166256282923
2018-12-31,67.02,74.06973550928531,-0.0951770039519253
2019-01-02,67.96,66.82973550928531,0.01691259859254779
2019-01-03,60.72,69.73973550928531,-0.12933423741024086
2019-01-04,63.63,70.59973550928531,-0.09872183598150508
2019-01-07,64.49,71.29973550928531,-0.0955085662049685
2019-01-08,65.19,73.79973550928531,-0.11666350089021738
2019-01-09,67.69,74.69973550928532,-0.09383882635587104
2019-01-10,68.59,76.12973550928531,-0.09903798376346273
2019-01-11,70.02,74.4597355092853,-0.05962599086497766
2019-01-14,68.35,74.55973550928532,-0.08328537469814379
2019-01-15,68.45,74.90973550928531,-0.08623359120637397
2019-01-16,68.8,75.13973550928532,-0.08437260879766995
2019-01-17,69.03,76.17973550928531,-0.09385350922377311
2019-01-18,70.07,75.00973550928532,-0.06585459175061148
2019-01-22,68.9,74.37973550928531,-0.07367242531537688
2019-01-23,68.27,76.13973550928532,-0.10335911277660792
2019-01-24,70.03,78.57973550928531,-0.10880331237911889
2019-01-25,72.47,78.79973550928531,-0.08032686237302733
2019-01-28,72.69,77.64973550928532,-0.06387317969283024
2019-01-29,71.54,80.02973550928532,-0.10608226373933605
2019-01-30,73.92,79.14973550928532,-0.06607394801302657
2019-01-31,73.04,80.06973550928531,-0.08779516336069448
2019-02-01,73.96,80.9797355092853,-0.08668508812899756
2019-02-04,74.87,82.06973550928531,-0.08772704657334651
2019-02-05,75.96,90.79973550928531,-0.16343368651958012
2019-02-06,84.69,87.66973550928532,-0.03398818864886077
2019-02-07,81.56,87.81973550928531,-0.07127937100907633
2019-02-08,81.71,87.94973550928532,-0.07094660914161088
2019-02-11,81.84,89.68973550928531,-0.08752100187063938
2019-02-12,83.58,89.08973550928532,-0.06184478467456078
2019-02-13,82.98,89.74973550928532,-0.0754290301901216
2019-02-14,83.64,89.48973550928531,-0.06536767011316458
2019-02-15,83.38,88.7297355092853,-0.0602924766830335
2019-02-19,82.62,88.43973550928531,-0.06580453317473223
2019-02-20,82.33,87.8697355092853,-0.06304486382231023
2019-02-21,81.76,88.52973550928532,-0.07646849355576446
2019-02-22,82.42,88.49973550928532,-0.0686977816859965
2019-02-25,82.39,88.12973550928531,-0.06512825071034711
2019-02-26,82.02,87.34973550928531,-0.06101604633615365
2019-02-27,81.24,87.76973550928531,-0.07439620811657255
2019-02-28,81.66,88.08973550928532,-0.0729907459945498
2019-03-01,81.98,88.32973550928531,-0.07188672617068825
2019-03-04,82.22,87.98973550928531,-0.06557282478336857
2019-03-05,81.88,87.09973550928531,-0.05992825900979759
2019-03-06,80.99,85.60973550928531,-0.05396273545062247
2019-03-07,79.5,86.23973550928531,-0.07815116163661762
2019-03-08,80.13,87.58973550928532,-0.08516677743015355
2019-03-11,81.48,88.3697355092853,-0.07796487643172101
2019-03-12,82.26,87.87973550928531,-0.0639480248400558
2019-03-13,81.77,87.53973550928532,-0.06590990337951541
2019-03-14,81.43,89.8697355092853,-0.09391076385679697
2019-03-15,83.76,88.69973550928532,-0.05569053256949352
2019-03-18,82.59,89.52973550928532,-0.07751319122980738
2019-03-19,83.42,87.85973550928531,-0.05053208370762863
2019-03-20,81.75,92.17973550928531,-0.1131456436890591
2019-03-21,86.07,88.69973550928532,-0.029647613876030543
2019-03-22,82.59,87.55973550928532,-0.05675822888659021
2019-03-25,81.45,88.2297355092853,-0.07684184328730992
2019-03-26,82.12,86.69973550928532,-0.05282294671815735
2019-03-27,80.59,86.64973550928532,-0.0699336873179025
2019-03-28,80.54,88.58973550928532,-0.09086532952163062
2019-03-29,82.48,88.49543441226575,-0.06797451701567092
2019-04-01,83.86,88.79543441226576,-0.055582074066456766
2019-04-02,84.16,89.99543441226575,-0.06484144946213433
2019-04-03,85.36,90.14543441226576,-0.05308571025771902
2019-04-04,85.51,91.43543441226576,-0.06480457440109111
2019-04-05,86.8,92.28543441226577,-0.059439872036151975
2019-04-08,87.65,91.70543441226575,-0.044222400103731685
2019-04-09,87.07,92.68543441226576,-0.06058594263353467
2019-04-10,88.05,92.87543441226576,-0.051955982147508406
2019-04-11,88.24,95.31543441226577,-0.07423178057042212
2019-04-12,90.68,94.91543441226575,-0.044623242136459185
2019-04-15,90.28,98.19543441226575,-0.08060898614729306
2019-04-16,93.56,95.81543441226577,-0.023539364259011708
2019-04-17,91.18,94.63543441226575,-0.03651311407535407
2019-04-18,90.0,92.90543441226576,-0.03127302972798085
2019-04-22,88.27,93.87543441226576,-0.059711408499574015
2019-04-23,89.24,94.53543441226577,-0.05601533906505962
2019-04-24,89.9,93.16543441226575,-0.03504984904396946
2019-04-25,88.53,91.65543441226576,-0.03409982651118726
2019-04-26,87.02,91.43543441226576,-0.04829018903500115
2019-04-29,86.8,92.81543441226577,-0.06481071225230206
2019-04-30,88.18,93.11543441226576,-0.053003397808512265
2019-05-01,88.48,95.42543441226577,-0.07278389095154092
2019-05-02,90.79,92.23543441226575,-0.015671140071884637
2019-05-03,87.6,91.15543441226576,-0.03900408609963635
2019-05-06,86.52,88.18543441226576,-0.018885595148059098
2019-05-07,83.55,88.69543441226575,-0.05801239315599083
2019-05-08,84.06,88.27543441226575,-0.04775319929414046
2019-05-09,83.64,87.19543441226575,-0.04077546532373966
2019-05-10,82.56,81.26543441226576,0.01593008881447444
2019-05-13,76.63,82.74543441226575,-0.07390660833075813
2019-05-14,78.11,83.38543441226575,-0.06326565843842091
