date,MHK,dcf,Deviation
1996-07-01,12.13,,
1996-07-02,12.17,,
1996-07-03,13.08,,
1996-07-05,13.25,,
1996-07-08,13.08,,
1996-07-09,13.08,,
1996-07-10,12.96,,
1996-07-11,13.0,,
1996-07-12,12.92,,
1996-07-15,12.25,,
1996-07-16,11.58,,
1996-07-17,12.0,,
1996-07-18,12.25,,
1996-07-19,12.08,,
1996-07-22,11.92,,
1996-07-23,11.67,,
1996-07-24,11.58,,
1996-07-25,12.17,,
1996-07-26,12.08,,
1996-07-29,12.0,,
1996-07-30,11.83,,
1996-07-31,11.83,,
1996-08-01,11.83,,
1996-08-02,11.75,,
1996-08-05,12.0,,
1996-08-06,12.0,,
1996-08-07,12.58,,
1996-08-08,12.54,,
1996-08-09,12.75,,
1996-08-12,12.83,,
1996-08-13,13.17,,
1996-08-14,13.33,,
1996-08-15,15.08,,
1996-08-16,14.58,,
1996-08-19,14.83,,
1996-08-20,15.67,,
1996-08-21,14.92,,
1996-08-22,15.25,,
1996-08-23,15.25,,
1996-08-26,16.42,,
1996-08-27,16.0,,
1996-08-28,15.92,,
1996-08-29,15.33,,
1996-08-30,15.29,,
1996-09-03,15.33,,
1996-09-04,15.58,,
1996-09-05,15.25,,
1996-09-06,15.25,,
1996-09-09,15.25,,
1996-09-10,14.58,,
1996-09-11,15.5,,
1996-09-12,15.42,,
1996-09-13,15.17,,
1996-09-16,15.42,,
1996-09-17,15.58,,
1996-09-18,15.5,,
1996-09-19,14.92,,
1996-09-20,16.0,,
1996-09-23,16.67,,
1996-09-24,16.67,,
1996-09-25,16.75,,
1996-09-26,17.17,,
1996-09-27,17.17,,
1996-09-30,17.08,,
1996-10-01,17.08,,
1996-10-02,17.17,,
1996-10-03,17.25,,
1996-10-04,17.92,,
1996-10-07,17.29,,
1996-10-08,17.25,,
1996-10-09,17.25,,
1996-10-10,17.42,,
1996-10-11,18.0,,
1996-10-14,18.46,,
1996-10-15,18.38,,
1996-10-16,18.42,,
1996-10-17,16.92,,
1996-10-18,18.0,,
1996-10-21,17.54,,
1996-10-22,16.75,,
1996-10-23,16.42,,
1996-10-24,16.0,,
1996-10-25,16.25,,
1996-10-28,16.08,,
1996-10-29,16.17,,
1996-10-30,16.0,,
1996-10-31,16.17,,
1996-11-01,16.0,,
1996-11-04,15.92,,
1996-11-05,15.83,,
1996-11-06,15.92,,
1996-11-07,15.67,,
1996-11-08,15.67,,
1996-11-11,15.58,,
1996-11-12,16.25,,
1996-11-13,16.17,,
1996-11-14,16.17,,
1996-11-15,16.08,,
1996-11-18,16.0,,
1996-11-19,16.0,,
1996-11-20,15.83,,
1996-11-21,15.75,,
1996-11-22,15.58,,
1996-11-25,16.13,,
1996-11-26,15.92,,
1996-11-27,15.75,,
1996-11-29,15.88,,
1996-12-02,15.83,,
1996-12-03,15.83,,
1996-12-04,16.0,,
1996-12-05,16.33,,
1996-12-06,17.33,,
1996-12-09,17.25,,
1996-12-10,17.0,,
1996-12-11,16.92,,
1996-12-12,16.67,,
1996-12-13,15.75,,
1996-12-16,14.75,,
1996-12-17,15.75,,
1996-12-18,14.83,,
1996-12-19,14.83,,
1996-12-20,15.25,,
1996-12-23,14.83,,
1996-12-24,15.17,,
1996-12-26,15.08,,
1996-12-27,15.25,,
1996-12-30,14.83,,
1996-12-31,14.67,,
1997-01-02,14.75,,
1997-01-03,14.75,,
1997-01-06,14.83,,
1997-01-07,15.0,,
1997-01-08,15.58,,
1997-01-09,15.58,,
1997-01-10,15.83,,
1997-01-13,15.75,,
1997-01-14,16.0,,
1997-01-15,16.08,,
1997-01-16,15.75,,
1997-01-17,15.58,,
1997-01-20,15.5,,
1997-01-21,15.5,,
1997-01-22,16.58,,
1997-01-23,16.58,,
1997-01-24,16.67,,
1997-01-27,17.5,,
1997-01-28,18.0,,
1997-01-29,17.5,,
1997-01-30,17.0,,
1997-01-31,17.17,,
1997-02-03,17.13,,
1997-02-04,17.75,,
1997-02-05,17.58,,
1997-02-06,17.75,,
1997-02-07,17.33,,
1997-02-10,17.5,,
1997-02-11,18.08,,
1997-02-12,18.29,,
1997-02-13,18.0,,
1997-02-14,17.5,,
1997-02-18,17.5,,
1997-02-19,17.33,,
1997-02-20,18.25,,
1997-02-21,18.0,,
1997-02-24,17.75,,
1997-02-25,18.0,,
1997-02-26,17.75,,
1997-02-27,17.75,,
1997-02-28,17.58,,
1997-03-03,17.58,,
1997-03-04,17.75,,
1997-03-05,18.17,,
1997-03-06,17.17,,
1997-03-07,18.0,,
1997-03-10,18.25,,
1997-03-11,18.17,,
1997-03-12,18.17,,
1997-03-13,16.75,,
1997-03-14,17.42,,
1997-03-17,17.5,,
1997-03-18,17.33,,
1997-03-19,17.5,,
1997-03-20,17.17,,
1997-03-21,16.83,,
1997-03-24,15.96,,
1997-03-25,15.67,,
1997-03-26,15.33,,
1997-03-27,14.25,,
1997-03-31,13.92,,
1997-04-01,12.92,,
1997-04-02,13.17,,
1997-04-03,13.58,,
1997-04-04,13.5,,
1997-04-07,13.25,,
1997-04-08,13.33,,
1997-04-09,13.33,,
1997-04-10,13.33,,
1997-04-11,13.17,,
1997-04-14,13.5,,
1997-04-15,14.17,,
1997-04-16,15.0,,
1997-04-17,14.5,,
1997-04-18,14.75,,
1997-04-21,14.0,,
1997-04-22,14.08,,
1997-04-23,14.5,,
1997-04-24,14.5,,
1997-04-25,14.58,,
1997-04-28,15.17,,
1997-04-29,15.17,,
1997-04-30,14.92,,
1997-05-01,14.58,,
1997-05-02,15.67,,
1997-05-05,15.92,,
1997-05-06,15.5,,
1997-05-07,15.67,,
1997-05-08,15.17,,
1997-05-09,14.42,,
1997-05-12,14.08,,
1997-05-13,13.83,,
1997-05-14,13.67,,
1997-05-15,13.58,,
1997-05-16,13.42,,
1997-05-19,13.58,,
1997-05-20,13.75,,
1997-05-21,14.08,,
1997-05-22,14.02,,
1997-05-23,14.92,,
1997-05-27,14.33,,
1997-05-28,14.08,,
1997-05-29,14.08,,
1997-05-30,14.17,,
1997-06-02,13.92,,
1997-06-03,14.0,,
1997-06-04,14.0,,
1997-06-05,14.67,,
1997-06-06,14.42,,
1997-06-09,15.5,,
1997-06-10,16.25,,
1997-06-11,15.83,,
1997-06-12,15.58,,
1997-06-13,15.92,,
1997-06-16,16.5,,
1997-06-17,16.92,,
1997-06-18,16.0,,
1997-06-19,16.33,,
1997-06-20,16.08,,
1997-06-23,16.08,,
1997-06-24,16.08,,
1997-06-25,15.83,,
1997-06-26,15.25,,
1997-06-27,14.83,,
1997-06-30,15.17,,
1997-07-01,15.92,,
1997-07-02,15.63,,
1997-07-03,15.5,,
1997-07-07,15.0,,
1997-07-08,14.83,,
1997-07-09,15.0,,
1997-07-10,15.92,,
1997-07-11,15.08,,
1997-07-14,15.0,,
1997-07-15,17.0,,
1997-07-16,17.33,,
1997-07-17,16.42,,
1997-07-18,16.42,,
1997-07-21,17.33,,
1997-07-22,16.83,,
1997-07-23,16.58,,
1997-07-24,16.67,,
1997-07-25,16.88,,
1997-07-28,17.08,,
1997-07-29,17.25,,
1997-07-30,17.33,,
1997-07-31,17.67,,
1997-08-01,17.75,,
1997-08-04,17.96,,
1997-08-05,17.79,,
1997-08-06,17.83,,
1997-08-07,17.75,,
1997-08-08,17.17,,
1997-08-11,17.42,,
1997-08-12,17.42,,
1997-08-13,17.33,,
1997-08-14,17.5,,
1997-08-15,16.79,,
1997-08-18,16.83,,
1997-08-19,16.83,,
1997-08-20,16.79,,
1997-08-21,16.83,,
1997-08-22,17.0,,
1997-08-25,17.33,,
1997-08-26,17.08,,
1997-08-27,16.75,,
1997-08-28,16.83,,
1997-08-29,17.25,,
1997-09-02,17.5,,
1997-09-03,17.42,,
1997-09-04,17.83,,
1997-09-05,18.0,,
1997-09-08,17.75,,
1997-09-09,17.83,,
1997-09-10,17.58,,
1997-09-11,17.25,,
1997-09-12,17.83,,
1997-09-15,18.04,,
1997-09-16,18.17,,
1997-09-17,17.75,,
1997-09-18,17.92,,
1997-09-19,17.83,,
1997-09-22,17.92,,
1997-09-23,17.67,,
1997-09-24,17.67,,
1997-09-25,17.58,,
1997-09-26,17.92,,
1997-09-29,18.17,,
1997-09-30,18.25,,
1997-10-01,18.44,,
1997-10-02,19.25,,
1997-10-03,19.42,,
1997-10-06,18.75,,
1997-10-07,18.63,,
1997-10-08,18.92,,
1997-10-09,19.17,,
1997-10-10,19.83,,
1997-10-13,20.42,,
1997-10-14,20.42,,
1997-10-15,20.58,,
1997-10-16,19.92,,
1997-10-17,20.13,,
1997-10-20,20.33,,
1997-10-21,19.67,,
1997-10-22,19.38,,
1997-10-23,18.92,,
1997-10-24,19.08,,
1997-10-27,19.0,,
1997-10-28,18.92,,
1997-10-29,19.83,,
1997-10-30,20.5,,
1997-10-31,20.5,,
1997-11-03,20.92,,
1997-11-04,21.17,,
1997-11-05,21.08,,
1997-11-06,21.0,,
1997-11-07,20.17,,
1997-11-10,20.5,,
1997-11-11,20.67,,
1997-11-12,19.75,,
1997-11-13,20.17,,
1997-11-14,20.17,,
1997-11-17,20.33,,
1997-11-18,20.42,,
1997-11-19,19.96,,
1997-11-20,20.33,,
1997-11-21,20.96,,
1997-11-24,20.67,,
1997-11-25,20.5,,
1997-11-26,20.33,,
1997-11-28,20.17,,
1997-12-01,20.5,,
1997-12-02,20.42,,
1997-12-03,20.58,,
1997-12-04,20.67,,
1997-12-05,20.75,,
1997-12-08,21.0,,
1997-12-09,21.13,,
1997-12-10,21.75,,
1997-12-11,21.13,,
1997-12-12,21.13,,
1997-12-15,20.63,,
1997-12-16,20.5,,
1997-12-17,20.25,,
1997-12-18,19.56,,
1997-12-19,19.69,,
1997-12-22,19.75,,
1997-12-23,19.88,,
1997-12-24,19.81,,
1997-12-26,19.75,,
1997-12-29,20.25,,
1997-12-30,21.13,,
1997-12-31,21.94,,
1998-01-02,22.13,,
1998-01-05,21.56,,
1998-01-06,21.69,,
1998-01-07,21.63,,
1998-01-08,21.38,,
1998-01-09,20.5,,
1998-01-12,20.88,,
1998-01-13,22.19,,
1998-01-14,22.88,,
1998-01-15,22.56,,
1998-01-16,23.44,,
1998-01-20,23.5,,
1998-01-21,22.94,,
1998-01-22,22.75,,
1998-01-23,22.94,,
1998-01-26,23.13,,
1998-01-27,23.06,,
1998-01-28,23.56,,
1998-01-29,24.0,,
1998-01-30,24.13,,
1998-02-02,24.19,,
1998-02-03,24.5,,
1998-02-04,24.75,,
1998-02-05,25.0,,
1998-02-06,25.63,,
1998-02-09,26.06,,
1998-02-10,26.63,,
1998-02-11,26.56,,
1998-02-12,26.88,,
1998-02-13,27.75,,
1998-02-17,28.38,,
1998-02-18,28.19,,
1998-02-19,28.0,,
1998-02-20,27.63,,
1998-02-23,26.88,,
1998-02-24,26.5,,
1998-02-25,26.44,,
1998-02-26,25.94,,
1998-02-27,26.25,,
1998-03-02,26.25,,
1998-03-03,26.13,,
1998-03-04,26.81,,
1998-03-05,27.0,,
1998-03-06,26.63,,
1998-03-09,26.31,,
1998-03-10,26.44,,
1998-03-11,26.81,,
1998-03-12,26.94,,
1998-03-13,26.88,,
1998-03-16,27.44,,
1998-03-17,27.63,,
1998-03-18,27.38,,
1998-03-19,28.69,,
1998-03-20,29.81,,
1998-03-23,30.5,,
1998-03-24,32.94,,
1998-03-25,32.25,,
1998-03-26,31.13,,
1998-03-27,31.81,,
1998-03-30,31.25,,
1998-03-31,31.5,,
1998-04-01,31.81,,
1998-04-02,31.69,,
1998-04-03,31.38,,
1998-04-06,31.5,,
1998-04-07,30.75,,
1998-04-08,29.5,,
1998-04-09,30.25,,
1998-04-13,30.44,,
1998-04-14,31.0,,
1998-04-15,31.69,,
1998-04-16,32.5,,
1998-04-17,33.56,,
1998-04-20,33.31,,
1998-04-21,32.88,,
1998-04-22,32.13,,
1998-04-23,32.0,,
1998-04-24,31.94,,
1998-04-27,30.75,,
1998-04-28,29.75,,
1998-04-29,30.0,,
1998-04-30,30.88,,
1998-05-01,32.0,,
1998-05-04,32.06,,
1998-05-05,33.56,,
1998-05-06,33.56,,
1998-05-07,34.06,,
1998-05-08,34.81,,
1998-05-11,34.31,,
1998-05-12,33.38,,
1998-05-13,33.0,,
1998-05-14,33.25,,
1998-05-15,32.81,,
1998-05-18,31.94,,
1998-05-19,33.0,,
1998-05-20,32.44,,
1998-05-21,31.94,,
1998-05-22,31.5,,
1998-05-26,29.94,,
1998-05-27,28.69,,
1998-05-28,29.38,,
1998-05-29,30.38,,
1998-06-01,30.38,,
1998-06-02,30.44,,
1998-06-03,30.5,,
1998-06-04,32.25,,
1998-06-05,32.5,,
1998-06-08,32.81,,
1998-06-09,32.13,,
1998-06-10,32.88,,
1998-06-11,32.0,,
1998-06-12,31.5,,
1998-06-15,30.88,,
1998-06-16,30.44,,
1998-06-17,30.13,,
1998-06-18,29.75,,
1998-06-19,29.88,,
1998-06-22,29.94,,
1998-06-23,30.81,,
1998-06-24,31.19,,
1998-06-25,30.75,,
1998-06-26,30.19,,
1998-06-29,31.25,,
1998-06-30,31.69,,
1998-07-01,32.13,,
1998-07-02,32.19,,
1998-07-06,33.31,,
1998-07-07,31.75,,
1998-07-08,32.13,,
1998-07-09,32.94,,
1998-07-10,33.0,,
1998-07-13,34.19,,
1998-07-14,33.94,,
1998-07-15,33.0,,
1998-07-16,32.75,,
1998-07-17,33.13,,
1998-07-20,33.06,,
1998-07-21,33.88,,
1998-07-22,33.19,,
1998-07-23,32.31,,
1998-07-24,32.38,,
1998-07-27,32.0,,
1998-07-28,32.13,,
1998-07-29,32.06,,
1998-07-30,32.0,,
1998-07-31,31.13,,
1998-08-03,30.31,,
1998-08-04,29.88,,
1998-08-05,29.94,,
1998-08-06,30.13,,
1998-08-07,30.56,,
1998-08-10,31.19,,
1998-08-11,30.88,,
1998-08-12,32.25,,
1998-08-13,32.06,,
1998-08-14,32.25,,
1998-08-17,34.0,,
1998-08-18,34.63,,
1998-08-19,34.88,,
1998-08-20,33.63,,
1998-08-21,32.94,,
1998-08-24,33.0,,
1998-08-25,32.63,,
1998-08-26,31.75,,
1998-08-27,30.75,,
1998-08-28,28.63,,
1998-08-31,26.56,,
1998-09-01,26.81,,
1998-09-02,26.31,,
1998-09-03,25.75,,
1998-09-04,25.25,,
1998-09-08,25.81,,
1998-09-09,24.88,,
1998-09-10,23.81,,
1998-09-11,24.5,,
1998-09-14,24.44,,
1998-09-15,24.38,,
1998-09-16,24.06,,
1998-09-17,23.0,,
1998-09-18,24.0,,
1998-09-21,25.38,,
1998-09-22,28.06,,
1998-09-23,29.0,,
1998-09-24,28.81,,
1998-09-25,28.25,,
1998-09-28,27.5,,
1998-09-29,27.13,,
1998-09-30,27.38,,
1998-10-01,27.06,,
1998-10-02,26.75,,
1998-10-05,25.5,,
1998-10-06,25.81,,
1998-10-07,25.13,,
1998-10-08,23.0,,
1998-10-09,23.88,,
1998-10-12,24.25,,
1998-10-13,24.13,,
1998-10-14,24.25,,
1998-10-15,25.94,,
1998-10-16,29.19,,
1998-10-19,30.75,,
1998-10-20,30.81,,
1998-10-21,30.56,,
1998-10-22,30.5,,
1998-10-23,30.0,,
1998-10-26,30.56,,
1998-10-27,29.94,,
1998-10-28,30.0,,
1998-10-29,31.19,,
1998-10-30,30.19,,
1998-11-02,31.0,,
1998-11-03,32.25,,
1998-11-04,32.31,,
1998-11-05,32.13,,
1998-11-06,31.88,,
1998-11-09,31.31,,
1998-11-10,30.44,,
1998-11-11,30.06,,
1998-11-12,30.38,,
1998-11-13,30.63,,
1998-11-16,30.5,,
1998-11-17,31.25,,
1998-11-18,32.25,,
1998-11-19,33.31,,
1998-11-20,35.0,,
1998-11-23,37.94,,
1998-11-24,37.19,,
1998-11-25,36.13,,
1998-11-27,35.94,,
1998-11-30,37.31,,
1998-12-01,36.56,,
1998-12-02,35.75,,
1998-12-03,35.63,,
1998-12-04,36.13,,
1998-12-07,36.0,,
1998-12-08,36.25,,
1998-12-09,36.63,,
1998-12-10,36.88,,
1998-12-11,35.88,,
1998-12-14,34.81,,
1998-12-15,34.56,,
1998-12-16,35.13,,
1998-12-17,35.5,,
1998-12-18,35.88,,
1998-12-21,36.13,,
1998-12-22,34.81,,
1998-12-23,37.0,,
1998-12-24,38.31,,
1998-12-28,39.81,,
1998-12-29,39.13,,
1998-12-30,39.94,,
1998-12-31,42.06,,
1999-01-04,40.88,,
1999-01-05,40.31,,
1999-01-06,40.63,,
1999-01-07,39.5,,
1999-01-08,39.38,,
1999-01-11,38.38,,
1999-01-12,38.69,,
1999-01-13,37.94,,
1999-01-14,37.94,,
1999-01-15,37.75,,
1999-01-19,38.94,,
1999-01-20,38.81,,
1999-01-21,38.19,,
1999-01-22,37.25,,
1999-01-25,37.19,,
1999-01-26,37.94,,
1999-01-27,37.25,,
1999-01-28,39.38,,
1999-01-29,38.5,,
1999-02-01,38.56,,
1999-02-02,38.5,,
1999-02-03,38.0,,
1999-02-04,37.25,,
1999-02-05,36.63,,
1999-02-08,36.5,,
1999-02-09,36.44,,
1999-02-10,36.06,,
1999-02-11,35.56,,
1999-02-12,35.63,,
1999-02-16,34.38,,
1999-02-17,34.63,,
1999-02-18,36.0,,
1999-02-19,35.13,,
1999-02-22,34.38,,
1999-02-23,34.88,,
1999-02-24,33.56,,
1999-02-25,32.88,,
1999-02-26,32.5,,
1999-03-01,32.31,,
1999-03-02,31.0,,
1999-03-03,30.38,,
1999-03-04,30.5,,
1999-03-05,31.56,,
1999-03-08,31.5,,
1999-03-09,30.75,,
1999-03-10,31.06,,
1999-03-11,31.0,,
1999-03-12,30.5,,
1999-03-15,30.44,,
1999-03-16,29.69,,
1999-03-17,28.69,,
1999-03-18,28.44,,
1999-03-19,28.31,,
1999-03-22,28.19,,
1999-03-23,27.38,,
1999-03-24,26.69,,
1999-03-25,27.0,,
1999-03-26,26.0,,
1999-03-29,27.38,,
1999-03-30,28.63,,
1999-03-31,30.0,,
1999-04-01,28.5,,
1999-04-05,29.0,,
1999-04-06,29.69,,
1999-04-07,29.81,,
1999-04-08,30.81,,
1999-04-09,30.69,,
1999-04-12,30.44,,
1999-04-13,30.31,,
1999-04-14,30.63,,
1999-04-15,30.44,,
1999-04-16,31.19,,
1999-04-19,32.63,,
1999-04-20,32.13,,
1999-04-21,32.06,,
1999-04-22,31.13,,
1999-04-23,31.38,,
1999-04-26,31.69,,
1999-04-27,32.25,,
1999-04-28,32.5,,
1999-04-29,33.19,,
1999-04-30,32.25,,
1999-05-03,33.44,,
1999-05-04,34.69,,
1999-05-05,35.88,,
1999-05-06,36.75,,
1999-05-07,37.69,,
1999-05-10,38.25,,
1999-05-11,36.75,,
1999-05-12,36.38,,
1999-05-13,35.44,,
1999-05-14,34.31,,
1999-05-17,32.94,,
1999-05-18,31.63,,
1999-05-19,30.0,,
1999-05-20,31.06,,
1999-05-21,31.0,,
1999-05-24,31.25,,
1999-05-25,31.69,,
1999-05-26,31.13,,
1999-05-27,30.19,,
1999-05-28,29.13,,
1999-06-01,28.88,,
1999-06-02,29.38,,
1999-06-03,30.69,,
1999-06-04,32.0,,
1999-06-07,31.75,,
1999-06-08,30.75,,
1999-06-09,31.31,,
1999-06-10,31.06,,
1999-06-11,31.0,,
1999-06-14,31.31,,
1999-06-15,30.44,,
1999-06-16,30.75,,
1999-06-17,32.0,,
1999-06-18,31.75,,
1999-06-21,31.88,,
1999-06-22,31.75,,
1999-06-23,31.0,,
1999-06-24,30.25,,
1999-06-25,30.44,,
1999-06-28,30.63,,
1999-06-29,30.56,,
1999-06-30,30.38,,
1999-07-01,30.5,,
1999-07-02,30.25,,
1999-07-06,30.19,,
1999-07-07,29.75,,
1999-07-08,29.25,,
1999-07-09,29.38,,
1999-07-12,29.19,,
1999-07-13,28.5,,
1999-07-14,27.88,,
1999-07-15,27.06,,
1999-07-16,26.44,,
1999-07-19,26.0,,
1999-07-20,26.75,,
1999-07-21,26.63,,
1999-07-22,29.0,,
1999-07-23,28.0,,
1999-07-26,28.75,,
1999-07-27,28.44,,
1999-07-28,28.13,,
1999-07-29,27.75,,
1999-07-30,27.94,,
1999-08-02,27.5,,
1999-08-03,26.75,,
1999-08-04,25.69,,
1999-08-05,24.63,,
1999-08-06,23.94,,
1999-08-09,23.94,,
1999-08-10,24.0,,
1999-08-11,24.0,,
1999-08-12,23.94,,
1999-08-13,23.5,,
1999-08-16,23.44,,
1999-08-17,23.06,,
1999-08-18,23.88,,
1999-08-19,23.63,,
1999-08-20,23.81,,
1999-08-23,24.38,,
1999-08-24,23.13,,
1999-08-25,23.75,,
1999-08-26,22.63,,
1999-08-27,22.75,,
1999-08-30,22.5,,
1999-08-31,22.63,,
1999-09-01,22.94,,
1999-09-02,22.44,,
1999-09-03,22.81,,
1999-09-07,23.0,,
1999-09-08,22.13,,
1999-09-09,21.25,,
1999-09-10,22.06,,
1999-09-13,22.13,,
1999-09-14,21.25,,
1999-09-15,20.94,,
1999-09-16,20.94,,
1999-09-17,21.06,,
1999-09-20,20.75,,
1999-09-21,20.5,,
1999-09-22,20.44,,
1999-09-23,20.0,,
1999-09-24,20.13,,
1999-09-27,19.69,,
1999-09-28,19.38,,
1999-09-29,19.69,,
1999-09-30,19.94,,
1999-10-01,19.88,,
1999-10-04,19.81,,
1999-10-05,19.75,,
1999-10-06,19.94,,
1999-10-07,20.19,,
1999-10-08,21.0,,
1999-10-11,21.19,,
1999-10-12,21.19,,
1999-10-13,21.19,,
1999-10-14,22.75,,
1999-10-15,22.19,,
1999-10-18,23.31,,
1999-10-19,23.38,,
1999-10-20,22.5,,
1999-10-21,22.0,,
1999-10-22,22.56,,
1999-10-25,22.06,,
1999-10-26,22.38,,
1999-10-27,22.63,,
1999-10-28,23.13,,
1999-10-29,22.94,,
1999-11-01,23.0,,
1999-11-02,23.31,,
1999-11-03,23.94,,
1999-11-04,24.0,,
1999-11-05,24.69,,
1999-11-08,24.56,,
1999-11-09,24.75,,
1999-11-10,24.31,,
1999-11-11,24.25,,
1999-11-12,24.06,,
1999-11-15,24.19,,
1999-11-16,23.69,,
1999-11-17,24.25,,
1999-11-18,24.06,,
1999-11-19,23.25,,
1999-11-22,24.44,,
1999-11-23,25.25,,
1999-11-24,26.13,,
1999-11-26,25.94,,
1999-11-29,25.44,,
1999-11-30,24.94,,
1999-12-01,23.69,,
1999-12-02,24.44,,
1999-12-03,26.0,,
1999-12-06,25.19,,
1999-12-07,25.75,,
1999-12-08,25.75,,
1999-12-09,25.5,,
1999-12-10,25.5,,
1999-12-13,24.06,,
1999-12-14,25.5,,
1999-12-15,25.06,,
1999-12-16,25.0,,
1999-12-17,25.69,,
1999-12-20,25.13,,
1999-12-21,25.19,,
1999-12-22,24.75,,
1999-12-23,24.94,,
1999-12-27,24.94,,
1999-12-28,25.06,,
1999-12-29,25.44,,
1999-12-30,26.63,,
1999-12-31,26.38,,
2000-01-03,24.56,,
2000-01-04,24.0,,
2000-01-05,24.44,,
2000-01-06,24.31,,
2000-01-07,24.63,,
2000-01-10,24.81,,
2000-01-11,24.38,,
2000-01-12,23.5,,
2000-01-13,24.38,,
2000-01-14,25.0,,
2000-01-18,24.75,,
2000-01-19,24.88,,
2000-01-20,23.56,,
2000-01-21,23.69,,
2000-01-24,23.56,,
2000-01-25,22.25,,
2000-01-26,22.31,,
2000-01-27,22.69,,
2000-01-28,23.06,,
2000-01-31,23.44,,
2000-02-01,23.56,,
2000-02-02,23.38,,
2000-02-03,23.25,,
2000-02-04,23.31,,
2000-02-07,22.81,,
2000-02-08,22.63,,
2000-02-09,21.75,,
2000-02-10,22.19,,
2000-02-11,21.81,,
2000-02-14,22.38,,
2000-02-15,22.63,,
2000-02-16,22.63,,
2000-02-17,22.44,,
2000-02-18,22.81,,
2000-02-22,21.38,,
2000-02-23,20.94,,
2000-02-24,20.69,,
2000-02-25,21.63,,
2000-02-28,21.88,,
2000-02-29,22.19,,
2000-03-01,22.25,,
2000-03-02,21.94,,
2000-03-03,21.44,,
2000-03-06,20.63,,
2000-03-07,21.0,,
2000-03-08,19.75,,
2000-03-09,20.31,,
2000-03-10,19.81,,
2000-03-13,19.25,,
2000-03-14,20.38,,
2000-03-15,21.25,,
2000-03-16,21.06,,
2000-03-17,20.75,,
2000-03-20,19.69,,
2000-03-21,19.69,,
2000-03-22,19.63,,
2000-03-23,20.56,,
2000-03-24,20.56,,
2000-03-27,20.06,,
2000-03-28,20.31,,
2000-03-29,21.13,,
2000-03-30,23.38,,
2000-03-31,22.38,,
2000-04-03,23.0,,
2000-04-04,22.94,,
2000-04-05,22.0,,
2000-04-06,22.38,,
2000-04-07,22.25,,
2000-04-10,22.25,,
2000-04-11,22.25,,
2000-04-12,23.06,,
2000-04-13,23.0,,
2000-04-14,22.06,,
2000-04-17,22.13,,
2000-04-18,21.81,,
2000-04-19,22.31,,
2000-04-20,23.44,,
2000-04-24,24.63,,
2000-04-25,24.56,,
2000-04-26,24.31,,
2000-04-27,24.63,,
2000-04-28,24.81,,
2000-05-01,25.5,,
2000-05-02,24.5,,
2000-05-03,24.56,,
2000-05-04,24.94,,
2000-05-05,24.94,,
2000-05-08,23.94,,
2000-05-09,23.88,,
2000-05-10,24.19,,
2000-05-11,25.44,,
2000-05-12,24.44,,
2000-05-15,24.13,,
2000-05-16,24.69,,
2000-05-17,23.81,,
2000-05-18,23.56,,
2000-05-19,23.13,,
2000-05-22,23.69,,
2000-05-23,24.38,,
2000-05-24,23.38,,
2000-05-25,23.19,,
2000-05-26,22.69,,
2000-05-30,22.94,,
2000-05-31,23.81,,
2000-06-01,23.75,,
2000-06-02,24.13,,
2000-06-05,23.69,,
2000-06-06,23.31,,
2000-06-07,22.75,,
2000-06-08,22.75,,
2000-06-09,22.19,,
2000-06-12,21.56,,
2000-06-13,21.38,,
2000-06-14,21.56,,
2000-06-15,22.44,,
2000-06-16,21.44,,
2000-06-19,21.69,,
2000-06-20,21.94,,
2000-06-21,20.94,,
2000-06-22,20.75,,
2000-06-23,20.94,,
2000-06-26,21.69,,
2000-06-27,22.44,,
2000-06-28,22.56,,
2000-06-29,24.06,,
2000-06-30,21.73,,
2000-07-03,24.25,,
2000-07-05,23.31,,
2000-07-06,23.5,,
2000-07-07,24.19,,
2000-07-10,24.63,,
2000-07-11,24.31,,
2000-07-12,24.06,,
2000-07-13,24.31,,
2000-07-14,24.94,,
2000-07-17,24.5,,
2000-07-18,24.19,,
2000-07-19,24.13,,
2000-07-20,24.63,,
2000-07-21,24.56,,
2000-07-24,24.56,,
2000-07-25,25.06,,
2000-07-26,25.94,,
2000-07-27,25.94,,
2000-07-28,25.88,,
2000-07-31,26.69,,
2000-08-01,27.0,,
2000-08-02,26.81,,
2000-08-03,26.38,,
2000-08-04,26.81,,
2000-08-07,27.25,,
2000-08-08,27.38,,
2000-08-09,27.0,,
2000-08-10,26.19,,
2000-08-11,26.88,,
2000-08-14,26.88,,
2000-08-15,26.63,,
2000-08-16,26.56,,
2000-08-17,26.0,,
2000-08-18,25.81,,
2000-08-21,25.81,,
2000-08-22,26.31,,
2000-08-23,25.31,,
2000-08-24,25.44,,
2000-08-25,24.94,,
2000-08-28,24.0,,
2000-08-29,24.5,,
2000-08-30,23.88,,
2000-08-31,23.75,,
2000-09-01,24.25,,
2000-09-05,23.44,,
2000-09-06,26.5,,
2000-09-07,27.06,,
2000-09-08,25.88,,
2000-09-11,25.44,,
2000-09-12,25.69,,
2000-09-13,24.56,,
2000-09-14,23.94,,
2000-09-15,23.31,,
2000-09-18,22.38,,
2000-09-19,22.13,,
2000-09-20,21.63,,
2000-09-21,21.25,,
2000-09-22,22.0,,
2000-09-25,22.44,,
2000-09-26,22.0,,
2000-09-27,21.88,,
2000-09-28,22.75,,
2000-09-29,21.81,,
2000-10-02,21.5,,
