date,BLK,dcf,Deviation
2016-08-25,368.5,401.41506330439285,-0.08199757884878722
2016-08-26,371.09,404.12506330439294,-0.08174465358390914
2016-08-29,373.8,406.32506330439287,-0.0800469039243763
2016-08-30,376.0,403.1350633043929,-0.0673101046631217
2016-08-31,372.81,402.49506330439294,-0.07375261465491112
2016-09-01,372.17,404.1750633043929,-0.07918614038859983
2016-09-02,373.85,401.91506330439285,-0.06982834401291793
2016-09-06,371.59,403.8650633043929,-0.07991546245748726
2016-09-07,373.54,402.70506330439287,-0.07242288702575328
2016-09-08,372.38,392.5050633043929,-0.05127338520162128
2016-09-09,362.18,398.4250633043929,-0.09097084155246027
2016-09-12,368.1,391.2350633043929,-0.059133409743474585
2016-09-13,360.91,391.02506330439286,-0.07701568551617322
2016-09-14,360.7,395.82506330439287,-0.08873885602686404
2016-09-15,365.5,396.2950633043929,-0.07770741085598465
2016-09-16,365.97,398.2850633043929,-0.0811355139363984
2016-09-19,367.96,396.0350633043929,-0.07089034761251534
2016-09-20,365.71,400.6950633043929,-0.08731094168189457
2016-09-21,370.37,404.1950633043929,-0.0836849985941559
2016-09-22,373.87,395.9750633043929,-0.055824382272780526
2016-09-23,365.65,391.02506330439286,-0.0648937003934188
2016-09-26,360.7,392.1150633043929,-0.08011695097774363
2016-09-27,361.79,392.0050633043929,-0.07707824753511106
2016-09-28,361.68,387.5550633043929,-0.06676486970335394
2016-09-29,357.23,392.7850633043929,-0.09052040575392017
2016-09-30,362.46,392.7755059521382,-0.07718278123950106
2016-10-03,360.07,388.73550595213817,-0.07374038520594395
2016-10-04,356.03,390.94550595213826,-0.08931041646610671
2016-10-05,358.24,389.5055059521382,-0.0802697406695454
2016-10-06,356.8,389.91550595213823,-0.08492995391725489
2016-10-07,357.21,391.5055059521382,-0.08759903866161944
2016-10-10,358.8,384.57550595213826,-0.0670232647508916
2016-10-11,351.87,383.8055059521383,-0.0832075242717355
2016-10-12,351.1,382.04550595213817,-0.08099952877345173
2016-10-13,349.34,387.6155059521383,-0.0987460650164611
2016-10-14,354.91,387.3055059521383,-0.08364328793234754
2016-10-17,354.6,389.29550595213817,-0.08912382861261126
2016-10-18,356.59,385.4255059521383,-0.07481473204764777
2016-10-19,352.72,381.8755059521382,-0.0763481959374277
2016-10-20,349.17,378.2555059521382,-0.07689380721352534
2016-10-21,345.55,375.84550595213824,-0.08060627431313805
2016-10-24,343.14,374.2455059521383,-0.08311524242088386
2016-10-25,341.54,372.85550595213823,-0.08398831572077692
2016-10-26,340.15,372.98550595213817,-0.08803426789552427
2016-10-27,340.28,372.39550595213825,-0.08624031557530631
2016-10-28,339.69,373.94550595213826,-0.09160560939198092
2016-10-31,341.24,373.66550595213823,-0.08677682428704436
2016-11-01,340.96,371.3155059521382,-0.08175124783517929
2016-11-02,338.61,373.84550595213824,-0.09425151671249266
2016-11-03,341.14,378.5055059521382,-0.09871852684981308
2016-11-04,345.8,390.34550595213824,-0.11411814731536862
2016-11-07,357.64,386.19550595213826,-0.07394054439275943
2016-11-08,353.49,397.1255059521382,-0.10987837673009393
2016-11-09,364.42,407.7155059521382,-0.10619048164731959
2016-11-10,375.01,403.89550595213825,-0.07151727495467897
2016-11-11,371.19,406.51550595213826,-0.08689829892072398
2016-11-14,373.81,404.85550595213823,-0.07668292883685868
2016-11-15,372.15,400.15550595213824,-0.06998655656505681
2016-11-16,367.45,404.07550595213826,-0.09064025265732512
2016-11-17,371.37,405.48550595213817,-0.08413495785017044
2016-11-18,372.78,407.2755059521382,-0.08469820906978875
2016-11-21,374.57,405.76550595213826,-0.07688062561882203
2016-11-22,373.06,405.69550595213826,-0.08044335092040289
2016-11-23,372.99,406.3755059521382,-0.0821543263881418
2016-11-25,373.67,401.35550595213823,-0.06898000785228975
2016-11-28,368.65,401.2555059521382,-0.08125871288611652
2016-11-29,368.55,403.4955059521383,-0.0866069273056127
2016-11-30,370.79,409.90550595213824,-0.09542566612097536
2016-12-01,377.2,404.0655059521382,-0.0664879965163877
2016-12-02,371.36,407.0555059521383,-0.08769198654773969
2016-12-05,374.35,406.6755059521383,-0.07948722133253494
2016-12-06,373.97,412.51550595213826,-0.0934401383607879
2016-12-07,379.81,423.0355059521382,-0.10217938055778386
2016-12-08,390.33,421.2455059521383,-0.07339070806763903
2016-12-09,388.54,422.98550595213817,-0.08143424648700781
2016-12-12,390.28,425.3455059521382,-0.08244005276050559
2016-12-13,392.64,422.70550595213825,-0.07112636464106648
2016-12-14,390.0,426.45550595213825,-0.08548489922939273
2016-12-15,393.75,425.32550595213826,-0.07423844916484135
2016-12-16,392.62,422.4755059521382,-0.07066801632641984
2016-12-19,389.77,431.1555059521382,-0.0959874230545773
2016-12-20,398.45,426.23550595213817,-0.06518815435159497
2016-12-21,393.53,419.82550595213826,-0.06263436970677072
2016-12-22,387.12,418.44550595213826,-0.0748616140131787
2016-12-23,385.74,420.19550595213826,-0.08199874930614526
2016-12-27,387.49,413.73550595213817,-0.06343546921780097
2016-12-28,381.03,411.70550595213825,-0.07450836947442807
2016-12-29,379.0,413.2455059521383,-0.08286963913433232
2016-12-30,380.54,422.9950682443086,-0.10036776178153417
2017-01-03,386.43,423.22506824430866,-0.08693971837950898
2017-01-04,386.66,419.1050682443086,-0.07741511783721833
2017-01-05,382.54,420.86506824430865,-0.09106260209284289
2017-01-06,384.3,416.9850682443086,-0.07838426536932641
2017-01-09,380.42,416.8750682443086,-0.08744842525085761
2017-01-10,380.31,417.51506824430857,-0.08911071976577878
2017-01-11,380.95,414.8550682443086,-0.08172750157735054
2017-01-12,378.29,415.91506824430866,-0.09046334484377871
2017-01-13,379.35,411.3650682443086,-0.07782641433544113
2017-01-17,374.8,414.5650682443086,-0.09591996839655215
2017-01-18,378.0,413.91506824430866,-0.08676917319451194
2017-01-19,377.35,417.9650682443085,-0.0971733556943285
2017-01-20,381.4,414.6250682443086,-0.08013280138848589
2017-01-23,378.06,417.94506824430863,-0.09543136472899816
2017-01-24,381.38,424.8950682443086,-0.10241368162759679
2017-01-25,388.33,415.9850682443086,-0.06648091567572023
2017-01-26,379.42,411.6250682443086,-0.07823884094735001
2017-01-27,375.06,411.7450682443086,-0.08909655773348946
2017-01-30,375.18,410.54506824430865,-0.08614174418303688
2017-01-31,373.98,409.5650682443086,-0.08688501779912983
2017-02-01,373.0,408.20506824430856,-0.0862435843722511
2017-02-02,371.64,414.5650682443086,-0.10354241476759518
2017-02-03,378.0,413.9850682443086,-0.08692358977322445
2017-02-06,377.42,413.45506824430856,-0.08715594755514189
2017-02-07,376.89,411.1250682443086,-0.0832716632690581
2017-02-08,374.56,415.13506824430857,-0.09773943795186679
2017-02-09,378.57,419.45506824430856,-0.09747186609388003
2017-02-10,382.89,422.3950682443086,-0.09352634823250194
2017-02-13,385.83,421.54506824430865,-0.08472419898792372
2017-02-14,384.98,429.6050682443086,-0.10387463170925892
2017-02-15,393.04,428.5350682443086,-0.0828288531665109
2017-02-16,391.97,425.3250682443085,-0.07842253075275873
2017-02-17,388.76,426.66506824430866,-0.0888403365203645
2017-02-21,390.1,427.27506824430856,-0.0870050021805917
2017-02-22,390.71,427.1750682443086,-0.08536328768947166
2017-02-23,390.61,425.72506824430866,-0.08248297049812758
2017-02-24,389.16,427.5650682443086,-0.08982274534729784
2017-02-27,391.0,424.02506824430856,-0.07788470710245998
2017-02-28,387.46,434.3750682443086,-0.10800589553616335
2017-03-01,397.81,428.2150682443085,-0.07100419975637473
2017-03-02,391.65,426.7350682443086,-0.08221744790897334
2017-03-03,390.17,424.22506824430866,-0.08027594499600987
2017-03-06,387.66,421.91506824430866,-0.08118948770152323
2017-03-07,385.35,421.11506824430865,-0.08492944314108375
2017-03-08,384.55,420.83506824430856,-0.08622158888917464
2017-03-09,384.27,421.1450682443086,-0.08755906461883867
2017-03-10,384.58,421.45506824430856,-0.08749466081383761
2017-03-13,384.89,419.8550682443086,-0.08327890000356708
2017-03-14,383.29,424.7850682443086,-0.09768485605158639
2017-03-15,388.22,426.5650682443086,-0.0898926590546486
2017-03-16,390.0,419.41506824430866,-0.07013355139442545
2017-03-17,382.85,417.01506824430857,-0.08192765884491471
2017-03-20,380.45,411.72506824430866,-0.07596104939073256
2017-03-21,375.16,412.0350682443086,-0.08949497527342554
2017-03-22,375.47,411.96506824430855,-0.08858777371547866
2017-03-23,375.4,410.97506824430866,-0.08656259465150984
2017-03-24,374.41,411.5650682443086,-0.09027750679329516
2017-03-27,375.0,417.19506824430863,-0.1011399018254916
2017-03-28,380.63,415.97506824430866,-0.08496919873945419
2017-03-29,379.41,419.6050682443086,-0.0957926185507979
2017-03-30,383.04,420.0750682443085,-0.0881629762011239
2017-03-31,383.51,416.68378893905356,-0.0796138218468243
2017-04-03,382.09,415.39378893905365,-0.08017401758488973
2017-04-04,380.8,415.50378893905366,-0.08352219609757638
2017-04-05,380.91,418.69378893905366,-0.09024205741096758
2017-04-06,384.1,420.6137889390536,-0.08681072732103035
2017-04-07,386.02,420.48378893905357,-0.08196222980679257
2017-04-10,385.89,418.6437889390536,-0.07823784755545937
2017-04-11,384.05,416.0337889390536,-0.076877863744233
2017-04-12,381.44,413.59378893905364,-0.07774243665876657
2017-04-13,379.0,418.3937889390536,-0.09415481295491213
2017-04-17,383.8,418.20378893905365,-0.08226560793801763
2017-04-18,383.61,411.69378893905366,-0.06821523591945933
2017-04-19,377.1,416.18378893905356,-0.09390992628205663
2017-04-20,381.59,412.65378893905364,-0.07527808970061722
2017-04-21,378.06,421.2437889390536,-0.10251495706991076
2017-04-24,386.65,422.7837889390536,-0.08546635392461199
2017-04-25,388.19,423.4637889390536,-0.08329824145632037
2017-04-26,388.87,425.30378893905356,-0.0856653288463286
2017-04-27,390.71,419.16378893905363,-0.06788226867371605
2017-04-28,384.57,417.59378893905364,-0.07908113054783328
2017-05-01,383.0,419.09378893905364,-0.08612341650403832
2017-05-02,384.5,418.88378893905366,-0.08208431514177406
2017-05-03,384.29,417.9037889390537,-0.08043427656971025
2017-05-04,383.31,418.35378893905363,-0.08376591742583417
2017-05-05,383.76,416.9737889390537,-0.07965438073113118
2017-05-08,382.38,415.09378893905364,-0.07881059608882002
2017-05-09,380.5,416.8637889390536,-0.08723182464853063
2017-05-10,382.27,417.4637889390536,-0.08430381238213602
2017-05-11,382.87,419.7137889390536,-0.08778312724055781
2017-05-12,385.12,423.95378893905365,-0.09159910809202909
2017-05-15,389.36,425.8937889390536,-0.08578145511364021
2017-05-16,391.3,418.26378893905365,-0.06446598929218472
2017-05-17,383.67,423.0737889390536,-0.09313691835617344
2017-05-18,388.48,427.91378893905363,-0.09215358317109534
2017-05-19,393.32,430.87378893905355,-0.08715728341592277
2017-05-22,396.28,430.56378893905367,-0.07962534198134008
2017-05-23,395.97,430.9037889390537,-0.08107097184052525
2017-05-24,396.31,440.95378893905365,-0.10124369051566096
2017-05-25,406.36,441.6137889390536,-0.07982945691924248
2017-05-26,407.02,441.41378893905363,-0.07791734150788487
2017-05-30,406.82,443.8337889390536,-0.08339560858476291
2017-05-31,409.24,447.9737889390537,-0.0864644090690837
2017-06-01,413.38,449.30378893905356,-0.07995434230341314
2017-06-02,414.71,448.81378893905367,-0.07598649992387996
2017-06-05,414.22,448.4237889390536,-0.0762755897049483
2017-06-06,413.83,448.3937889390536,-0.07708355867469785
2017-06-07,413.8,449.8237889390536,-0.08008422370017076
2017-06-08,415.23,453.09378893905364,-0.08356722132014649
2017-06-09,418.5,452.9037889390536,-0.07596268739470236
2017-06-12,418.31,453.9037889390536,-0.07841703419627721
2017-06-13,419.31,456.0837889390536,-0.08062945851374614
2017-06-14,421.49,456.96378893905364,-0.077629321617396
2017-06-15,422.37,455.10378893905363,-0.07192598641150239
2017-06-16,420.51,462.9737889390536,-0.0917196393263714
2017-06-19,428.38,459.28378893905364,-0.06728691428548228
2017-06-20,424.69,455.3337889390536,-0.06729961554238018
2017-06-21,420.74,457.76378893905365,-0.08087968038027349
2017-06-22,423.17,456.21378893905364,-0.07243049144984959
2017-06-23,421.62,459.28378893905364,-0.08200548298483834
2017-06-26,424.69,456.7237889390536,-0.07013820982144692
2017-06-27,422.13,461.44378893905366,-0.0851973520533097
2017-06-28,426.85,457.8337889390536,-0.067674753780958
2017-06-29,423.24,457.0037889390536,-0.07388076369659236
2017-06-30,422.41,462.29417444347666,-0.08627444741541546
2017-07-03,428.82,462.24417444347665,-0.07230848173201543
2017-07-05,428.77,458.6641744434766,-0.0651766065656838
2017-07-06,425.19,465.85417444347667,-0.08728949245127038
2017-07-07,432.38,469.7141744434766,-0.07948275030812224
2017-07-10,436.24,465.3841744434767,-0.06262390524630179
2017-07-11,431.91,468.7641744434767,-0.07861986144148159
2017-07-12,435.29,471.35417444347667,-0.07651183844092879
2017-07-13,437.88,471.81417444347665,-0.07192275323966968
2017-07-14,438.34,458.10417444347667,-0.04314340612042444
2017-07-17,424.63,460.35417444347667,-0.07760149994656551
2017-07-18,426.88,459.9341744434766,-0.07186718508898016
2017-07-19,426.46,460.7541744434767,-0.07443052357561175
2017-07-20,427.28,462.12417444347665,-0.07540002529718026
2017-07-21,428.65,461.79417444347666,-0.07177261273037894
2017-07-24,428.32,464.82417444347664,-0.07853329592244696
2017-07-25,431.35,466.1841744434766,-0.07472191539976891
2017-07-26,432.71,458.9841744434767,-0.05724418380074747
2017-07-27,425.51,457.47417444347667,-0.0698709921327505
2017-07-28,424.0,460.0041744434767,-0.07826923415865816
2017-07-31,426.53,463.4541744434767,-0.07967168380307688
2017-08-01,429.98,459.0241744434767,-0.06327373602640862
2017-08-02,425.55,459.4841744434767,-0.07385275996627627
2017-08-03,426.01,459.9841744434767,-0.07385944197880556
2017-08-04,426.51,461.3441744434766,-0.07550582921199211
2017-08-07,427.87,462.29417444347666,-0.07446378593223135
2017-08-08,428.82,464.81417444347665,-0.07743777281872388
2017-08-09,431.34,456.1641744434766,-0.05441938633993404
2017-08-10,422.69,457.6341744434767,-0.07635831499247603
2017-08-11,424.16,461.5341744434767,-0.08097813014289323
2017-08-14,428.06,461.72417444347667,-0.07290970736815461
2017-08-15,428.25,460.54417444347666,-0.07012177383961282
2017-08-16,427.07,453.4141744434766,-0.05810178844940528
2017-08-17,419.94,450.0241744434767,-0.06685012973065352
2017-08-18,416.55,448.8441744434766,-0.07194963482263805
2017-08-21,415.37,454.8441744434766,-0.0867861493263603
2017-08-22,421.37,451.54417444347666,-0.06682441309461251
2017-08-23,418.07,449.4141744434766,-0.06974451680855653
2017-08-24,415.94,449.8441744434766,-0.07536870847648758
2017-08-25,416.37,447.81417444347665,-0.07021701464129415
2017-08-28,414.34,447.60417444347667,-0.07431605052574697
2017-08-29,414.13,449.67417444347666,-0.07904428687163689
2017-08-30,416.2,452.4841744434767,-0.08018882536191163
2017-08-31,419.01,455.2541744434767,-0.07961305239602301
2017-09-01,421.78,447.12417444347665,-0.0566826306697058
2017-09-05,413.65,445.6641744434766,-0.07183474974952686
2017-09-06,412.19,447.72417444347667,-0.07936621802395594
2017-09-07,414.25,449.42417444347666,-0.0782649809326188
2017-09-08,415.95,457.5141744434767,-0.09084783983804579
2017-09-11,424.04,462.04417444347666,-0.08225225323801977
2017-09-12,428.57,458.99417444347665,-0.06628444572388204
2017-09-13,425.52,459.1641744434766,-0.07327264694431912
2017-09-14,425.69,462.19417444347664,-0.07898016994141255
2017-09-15,428.72,462.9141744434766,-0.07386720116009715
2017-09-18,429.44,465.8641744434766,-0.07818625350830866
2017-09-19,432.39,467.54417444347666,-0.07518899039929461
2017-09-20,434.07,467.10417444347667,-0.0707212143476017
2017-09-21,433.63,468.9641744434766,-0.07534514653578384
2017-09-22,435.49,471.10417444347667,-0.07559723809611385
2017-09-25,437.63,467.87417444347665,-0.06464168380195645
2017-09-26,434.4,471.87417444347665,-0.07941560795878122
2017-09-27,438.4,479.5841744434767,-0.08587475700437364
2017-09-28,446.11,480.56417444347665,-0.07169526210183419
2017-09-29,447.09,487.4753268565532,-0.08284588907704282
2017-10-02,449.95,488.31532685655327,-0.0785667062787554
2017-10-03,450.79,495.4353268565532,-0.09011332950320605
2017-10-04,457.91,501.9553268565532,-0.08774750361228911
2017-10-05,464.43,500.7453268565533,-0.07252254770808153
2017-10-06,463.22,499.9753268565532,-0.07351428136992555
2017-10-09,462.45,503.01532685655326,-0.0806443157707627
2017-10-10,465.49,511.4553268565532,-0.08987163578696089
2017-10-11,473.93,518.1153268565532,-0.08528087197232537
2017-10-12,480.59,513.0153268565532,-0.06320537644603319
2017-10-13,475.49,515.4853268565532,-0.07758771156580935
2017-10-16,477.96,513.0753268565533,-0.06844087996141535
2017-10-17,475.55,515.0253268565532,-0.07664735071863371
2017-10-18,477.5,514.3153268565533,-0.07158123612913714
2017-10-19,476.79,514.1453268565532,-0.07265519086780559
2017-10-20,476.62,511.91532685655324,-0.0689475876279898
2017-10-23,474.39,511.2453268565533,-0.07208931782939165
2017-10-24,473.72,506.6753268565532,-0.06504229653535765
2017-10-25,469.15,511.00532685655327,-0.08190780928650221
2017-10-26,473.48,512.6553268565533,-0.07641650209072148
2017-10-27,475.13,509.81532685655327,-0.06803508060539865
2017-10-30,472.29,508.35532685655323,-0.0709451144725195
2017-10-31,470.83,506.81532685655327,-0.07100283860740153
2017-11-01,469.29,512.4453268565533,-0.08421449976191031
2017-11-02,474.92,516.6353268565532,-0.0807442400626539
2017-11-03,479.11,513.1353268565532,-0.06630868130828371
2017-11-06,475.61,510.8953268565532,-0.06906566766554201
2017-11-07,473.37,509.7253268565532,-0.07132336758849
2017-11-08,472.2,504.1253268565532,-0.06332815503561762
2017-11-09,466.6,503.35532685655323,-0.07302063750092747
2017-11-10,465.83,502.6353268565532,-0.07322471161494204
2017-11-13,465.11,507.9753268565532,-0.08438466317215021
2017-11-14,470.45,508.0253268565532,-0.07396349132641378
2017-11-15,470.5,511.5453268565532,-0.08023790796560837
2017-11-16,474.02,511.51532685655326,-0.07330245036248595
2017-11-17,473.99,512.2953268565532,-0.07477196228119987
2017-11-20,474.77,518.8853268565532,-0.08501941483642872
2017-11-21,481.36,516.4653268565532,-0.06797228203143957
2017-11-22,478.94,517.2653268565532,-0.07409220155825658
2017-11-24,479.74,519.4853268565532,-0.07650904616893672
2017-11-27,481.96,530.5853268565533,-0.09164468822504657
2017-11-28,493.06,538.3453268565532,-0.08411947610092263
2017-11-29,500.82,538.7153268565532,-0.07034388102093825
2017-11-30,501.19,539.6053268565532,-0.07119152637046788
2017-12-01,502.08,551.0253268565532,-0.08882591138917828
2017-12-04,513.5,549.6453268565532,-0.06576118287636501
2017-12-05,512.12,549.3453268565532,-0.0677630718542066
2017-12-06,511.82,549.9353268565533,-0.06930874412891719
2017-12-07,512.41,553.0153268565532,-0.07342531912697936
2017-12-08,515.49,549.6553268565533,-0.06215772901163863
2017-12-11,512.13,555.2553268565532,-0.07766756079711479
2017-12-12,517.73,550.0753268565531,-0.05880163184448384
2017-12-13,512.55,544.2753268565532,-0.058289114518164875
2017-12-14,506.75,549.3953268565532,-0.07762229631721618
2017-12-15,511.87,556.3853268565532,-0.08000808919252844
2017-12-18,518.86,553.3453268565532,-0.062321529039483625
2017-12-19,515.82,552.0753268565531,-0.0656709783843924
2017-12-20,514.55,551.1153268565532,-0.06634786781400959
2017-12-21,513.59,549.6453268565532,-0.06559744092204922
2017-12-22,512.12,551.2453268565532,-0.07097625131747287
2017-12-26,513.72,551.8453268565532,-0.06908697963200028
2017-12-27,514.32,555.5053268565532,-0.07414029148848889
2017-12-28,517.98,551.2353268565532,-0.060328729376241785
2017-12-29,513.71,550.9004718695586,-0.06750851336784558
2018-01-02,508.97,556.2704718695587,-0.08503142672769859
2018-01-03,514.34,563.0604718695587,-0.08652795623850051
2018-01-04,521.13,567.5004718695587,-0.08171001464861705
2018-01-05,525.57,571.4204718695586,-0.08023946310419394
2018-01-08,529.49,575.8704718695587,-0.08053976394897433
2018-01-09,533.94,573.5004718695587,-0.06898071372216175
2018-01-10,531.57,579.8504718695586,-0.083263658842757
2018-01-11,537.92,597.4604718695587,-0.09965591812835106
2018-01-12,555.53,604.9304718695587,-0.08166305743680735
2018-01-16,563.0,618.4404718695587,-0.08964560760708462
2018-01-17,576.51,621.1504718695586,-0.07186740394030178
2018-01-18,579.22,632.1904718695587,-0.08378878554260805
2018-01-19,590.26,635.1904718695587,-0.07073543111771596
2018-01-22,593.26,631.6104718695585,-0.060718549766981655
2018-01-23,589.68,629.6004718695586,-0.0634060386756341
2018-01-24,587.67,617.4304718695587,-0.04820052333900049
2018-01-25,575.5,628.7304718695586,-0.08466341978189063
2018-01-26,586.8,616.3504718695586,-0.047944267455371725
2018-01-29,574.42,604.2204718695587,-0.049320526623917726
2018-01-30,562.29,603.7304718695586,-0.06864068288822811
2018-01-31,561.8,607.1204718695587,-0.0746482353494019
2018-02-01,565.19,590.2504718695587,-0.04245735169034626
2018-02-02,548.32,566.9004718695586,-0.03277554489994117
2018-02-05,524.97,577.1504718695586,-0.09041051582359594
2018-02-06,535.22,574.1904718695587,-0.06787028656653105
2018-02-07,532.26,551.3104718695587,-0.034554888473197876
2018-02-08,509.38,563.4404718695587,-0.09594708681500985
2018-02-09,521.51,567.3104718695587,-0.08073263960494914
2018-02-12,525.38,563.2004718695587,-0.06715277020989108
2018-02-13,521.27,581.8704718695587,-0.10414770090471948
2018-02-14,539.94,582.5804718695587,-0.07319241534602261
2018-02-15,540.65,583.0304718695586,-0.07268997747863926
2018-02-16,541.1,584.5304718695586,-0.07429975674433331
2018-02-20,542.6,585.4904718695586,-0.07325562742738223
2018-02-21,543.56,581.4604718695587,-0.06518151052933674
2018-02-22,539.53,591.6804718695587,-0.08813958605863159
2018-02-23,549.75,605.9004718695586,-0.09267276471381747
2018-02-26,563.97,594.7004718695587,-0.05167386495078996
2018-02-27,552.77,591.3604718695585,-0.0652571040934754
2018-02-28,549.43,577.5104718695586,-0.0486233120217795
2018-03-01,535.58,579.5104718695586,-0.07580617435235382
2018-03-02,537.58,587.1904718695587,-0.08448786934774943
2018-03-05,545.26,590.5904718695585,-0.07675449237449017
2018-03-06,548.66,589.3604718695585,-0.06905870653396429
2018-03-07,547.43,595.3204718695586,-0.08044485975622884
2018-03-08,553.39,619.1104718695585,-0.10615306129631308
2018-03-09,577.18,613.7204718695587,-0.05953927487255972
2018-03-12,571.79,605.9904718695586,-0.056437309590109286
2018-03-13,564.06,600.8904718695587,-0.06129315340109753
2018-03-14,558.96,599.8604718695585,-0.06818330893196844
2018-03-15,557.93,605.5904718695585,-0.07870082850283755
2018-03-16,563.66,595.7604718695586,-0.05388150672169301
2018-03-19,553.83,599.4504718695587,-0.07610382176742325
2018-03-20,557.52,606.0904718695585,-0.08013732953058494
2018-03-21,564.16,581.3504718695586,-0.02956989406798971
2018-03-22,539.42,563.0604718695587,-0.04198567125670183
2018-03-23,521.13,582.6504718695586,-0.1055872685937369
2018-03-26,540.72,574.0404718695587,-0.05804550985932955
2018-03-27,532.11,569.9604718695587,-0.06640894191381941
2018-03-28,528.03,583.6504718695586,-0.09529757029304586
2018-03-29,541.72,555.6930893943032,-0.025145335907512667
2018-04-02,519.0,565.4230893943032,-0.08210327852729349
2018-04-03,528.73,573.0030893943032,-0.07726500993406915
2018-04-04,536.31,575.0930893943032,-0.06743793328337544
2018-04-05,538.4,556.6130893943032,-0.03272127397169622
2018-04-06,519.92,557.8330893943032,-0.06796493452095032
2018-04-09,521.14,570.6530893943033,-0.08676565555240745
2018-04-10,533.96,562.0030893943032,-0.049898461278080286
2018-04-11,525.31,569.7030893943032,-0.07792320284150311
2018-04-12,533.01,561.4630893943032,-0.050676687268967124
2018-04-13,524.77,561.5430893943033,-0.06548578388520065
2018-04-16,524.85,563.5330893943033,-0.06864386514708587
2018-04-17,526.84,559.9130893943033,-0.05906825545028904
2018-04-18,523.22,561.7530893943032,-0.06859435243311351
2018-04-19,525.06,561.1130893943032,-0.06425280407060363
2018-04-20,524.42,556.5430893943033,-0.057718961939251634
2018-04-23,519.85,550.3930893943033,-0.05549322835414838
2018-04-24,513.7,548.9130893943033,-0.06415057333239949
2018-04-25,512.22,559.4130893943033,-0.0843617896846155
2018-04-26,522.72,561.3430893943032,-0.06880478289307523
2018-04-27,524.65,558.1930893943032,-0.0600922692015069
2018-04-30,521.5,554.6630893943033,-0.059789609275276656
2018-05-01,517.97,551.4830893943032,-0.060769024542730365
2018-05-02,514.79,548.3630893943032,-0.06122419623718023
2018-05-03,511.67,557.0930893943032,-0.08153590532542632
2018-05-04,520.4,560.2930893943033,-0.0712003952028556
2018-05-07,523.6,556.6230893943032,-0.05932755939074985
2018-05-08,519.93,568.0430893943033,-0.08469971784289398
2018-05-09,531.35,572.9530893943032,-0.0726116852573111
2018-05-10,536.26,577.1230893943032,-0.07080480775286502
2018-05-11,540.43,576.4530893943032,-0.062490929543206786
2018-05-14,539.76,569.9030893943033,-0.05289160552952876
2018-05-15,533.21,570.5930893943032,-0.0655161972501036
2018-05-16,533.9,572.2730893943033,-0.06705380718656118
2018-05-17,535.58,575.1830893943032,-0.06885301415242795
2018-05-18,538.49,580.1730893943032,-0.07184595451991771
2018-05-21,543.48,583.5730893943032,-0.0687027728367603
2018-05-22,546.88,579.3530893943032,-0.05605060193646827
2018-05-23,542.66,577.5230893943033,-0.06036657240988774
2018-05-24,540.83,576.3030893943032,-0.06155283573368586
2018-05-25,539.61,560.9530893943032,-0.03804790417920456
2018-05-29,524.26,570.9830893943032,-0.08182919995733484
2018-05-30,534.29,570.9230893943032,-0.06416466609043192
2018-05-31,534.23,575.7530893943032,-0.07211961196419414
2018-06-01,539.06,577.3630893943032,-0.0663414237901595
2018-06-04,540.67,571.0730893943032,-0.053238525784063295
2018-06-05,534.38,588.5530893943032,-0.092044524734471
2018-06-06,551.86,585.8330893943032,-0.057991072900010154
2018-06-07,549.14,586.1030893943032,-0.06306584978506424
2018-06-08,549.41,585.7530893943032,-0.0620450665175043
2018-06-11,549.06,583.8030893943032,-0.05951165731299801
2018-06-12,547.11,568.8630893943032,-0.03823958664195415
2018-06-13,532.17,560.0530893943032,-0.04978651117603661
2018-06-14,523.36,561.2130893943032,-0.0674486930359316
2018-06-15,524.52,564.2330893943032,-0.07038419075516233
2018-06-18,527.54,563.3030893943032,-0.06348818259235511
2018-06-19,526.61,563.2730893943033,-0.06508936798973952
2018-06-20,526.58,561.6730893943032,-0.06247956339184213
2018-06-21,524.98,559.4330893943032,-0.061585719628428626
2018-06-22,522.74,551.8330893943032,-0.05272081350945457
2018-06-25,515.14,547.5430893943033,-0.059179067404809826
2018-06-26,510.85,540.2230893943032,-0.054372147305359
2018-06-27,503.53,538.4630893943032,-0.06487555058527439
2018-06-28,501.77,535.7330893943032,-0.06339554167300299
2018-06-29,499.04,540.1210763241354,-0.07605901366359935
2018-07-02,499.52,531.8910763241354,-0.06086034860342049
2018-07-03,491.29,532.5810763241356,-0.0775301229422678
2018-07-05,491.98,532.2910763241355,-0.07573126456019763
2018-07-06,491.69,544.7010763241354,-0.09732140916973353
2018-07-09,504.1,545.5310763241355,-0.07594631749176206
2018-07-10,504.93,543.5010763241355,-0.07096780117714485
2018-07-11,502.9,547.2710763241355,-0.08107696211932747
2018-07-12,506.67,547.6910763241355,-0.07489820100676292
2018-07-13,507.09,544.5610763241355,-0.06880968536545173
2018-07-16,503.96,545.4810763241354,-0.07611827087373202
2018-07-17,504.88,551.4510763241354,-0.08445187311006641
2018-07-18,510.85,545.4910763241354,-0.063504386831713
2018-07-19,504.89,543.3810763241354,-0.07083624734324545
2018-07-20,502.78,549.1110763241354,-0.08437468905978984
2018-07-23,508.51,549.4910763241354,-0.07458005796614864
2018-07-24,508.89,553.0910763241354,-0.07991645176757778
2018-07-25,512.49,545.7110763241354,-0.0608766758921403
