date,MCO,dcf,Deviation
2016-02-16,83.72,19192848000.0,-0.9999999956379585
2016-02-17,85.72,19194882000.0,-0.9999999955342262
2016-02-18,85.73,19180644000.0,-0.9999999955303899
2016-02-19,85.66,19681008000.0,-0.9999999956475807
2016-02-22,88.12,19443030000.0,-0.9999999954677846
2016-02-23,86.95,19382010000.0,-0.9999999955138812
2016-02-24,86.65,19786776000.0,-0.9999999956208127
2016-02-25,88.64,19778640000.0,-0.9999999955183976
2016-02-26,88.6,19819320000.0,-0.9999999955296145
2016-02-29,88.8,20376636000.0,-0.9999999956420678
2016-03-01,91.54,20531220000.0,-0.9999999955414243
2016-03-02,92.3,21051924000.0,-0.9999999956156026
2016-03-03,94.86,21161760000.0,-0.999999995517386
2016-03-04,95.4,20970564000.0,-0.9999999954507661
2016-03-07,94.46,20628852000.0,-0.9999999954209764
2016-03-08,92.78,20685804000.0,-0.9999999955147985
2016-03-09,93.06,20700042000.0,-0.9999999955043569
2016-03-10,93.13,20978700000.0,-0.9999999955607354
2016-03-11,94.5,20811912000.0,-0.9999999954593312
2016-03-14,93.68,20795640000.0,-0.9999999954952096
2016-03-15,93.6,21023448000.0,-0.9999999955478283
2016-03-16,94.72,21588900000.0,-0.9999999956125601
2016-03-17,97.5,21499404000.0,-0.9999999954649905
2016-03-18,97.06,21271596000.0,-0.9999999954371078
2016-03-21,95.94,21265494000.0,-0.999999995488466
2016-03-22,95.91,20929884000.0,-0.999999995417557
2016-03-23,94.26,20663430000.0,-0.9999999954383179
2016-03-24,92.95,20669532000.0,-0.9999999955030429
2016-03-28,92.98,21186168000.0,-0.9999999956112875
2016-03-29,95.52,21255324000.0,-0.9999999955060671
2016-03-30,95.86,21397704000.0,-0.9999999955200801
2016-03-31,96.56,20883224000.0,-0.9999999953761929
2016-04-01,97.56,20623975000.0,-0.999999995269583
2016-04-04,96.25,20133183000.0,-0.9999999952193351
2016-04-05,93.77,20265776000.0,-0.9999999953729874
2016-04-06,94.44,19953094000.0,-0.9999999952668994
2016-04-07,92.86,20042149000.0,-0.9999999953667643
2016-04-08,93.31,20172763000.0,-0.9999999953744562
2016-04-11,93.97,20439928000.0,-0.9999999954026256
2016-04-12,95.32,20962384000.0,-0.9999999954528073
2016-04-13,97.96,20968321000.0,-0.9999999953281905
2016-04-14,97.99,20928741000.0,-0.9999999953179219
2016-04-15,97.79,21096956000.0,-0.9999999953647342
2016-04-18,98.64,21284961000.0,-0.999999995365742
2016-04-19,99.59,21518483000.0,-0.9999999953718857
2016-04-20,100.77,21292877000.0,-0.9999999952674314
2016-04-21,99.63,21124662000.0,-0.9999999952837115
2016-04-22,98.78,21144452000.0,-0.9999999953283254
2016-04-25,98.88,21304751000.0,-0.9999999953587817
2016-04-26,99.69,21326520000.0,-0.9999999953255383
2016-04-27,99.8,21187990000.0,-0.9999999952897844
2016-04-28,99.1,20519088000.0,-0.9999999951703507
2016-04-29,95.72,20576479000.0,-0.9999999953480865
2016-05-02,96.01,20291503000.0,-0.9999999952684628
2016-05-03,94.57,20113393000.0,-0.9999999952981578
2016-05-04,93.67,20038191000.0,-0.9999999953254264
2016-05-05,93.29,20269734000.0,-0.9999999953975716
2016-05-06,94.46,20309314000.0,-0.999999995348932
2016-05-09,94.66,20631891000.0,-0.9999999954119572
2016-05-10,96.29,20356810000.0,-0.9999999952698876
2016-05-11,94.9,20325146000.0,-0.9999999953309069
2016-05-12,94.74,20143078000.0,-0.9999999952966473
2016-05-13,93.82,20331083000.0,-0.999999995385391
2016-05-16,94.77,20119330000.0,-0.9999999952896046
2016-05-17,93.7,20210364000.0,-0.9999999953637648
2016-05-18,94.16,19994653000.0,-0.999999995290741
2016-05-19,93.07,20145057000.0,-0.999999995380008
2016-05-20,93.83,20121309000.0,-0.9999999953367845
2016-05-23,93.71,20930720000.0,-0.9999999955228487
2016-05-24,97.8,20994048000.0,-0.9999999953415368
2016-05-25,98.12,20883224000.0,-0.9999999953014918
2016-05-26,97.56,21114767000.0,-0.999999995379537
2016-05-27,98.73,21096956000.0,-0.9999999953201779
2016-05-31,98.64,21140494000.0,-0.9999999953340731
2016-06-01,98.86,21284961000.0,-0.9999999953554061
2016-06-02,99.59,21120704000.0,-0.9999999952847216
2016-06-03,98.76,21564000000.0,-0.9999999954201447
2016-06-06,101.0,21403701000.0,-0.9999999952811899
2016-06-07,100.19,21577853000.0,-0.9999999953568133
2016-06-08,101.07,21577853000.0,-0.9999999953160308
2016-06-09,101.07,21255276000.0,-0.9999999952449453
2016-06-10,99.44,21033628000.0,-0.9999999952723325
2016-06-13,98.32,21017796000.0,-0.9999999953220594
2016-06-14,98.24,21039565000.0,-0.9999999953307019
2016-06-15,98.35,20766463000.0,-0.9999999952639985
2016-06-16,96.97,20711051000.0,-0.9999999953179585
2016-06-17,96.69,21098935000.0,-0.9999999954173042
2016-06-20,98.65,21063313000.0,-0.9999999953165013
2016-06-21,98.47,21021754000.0,-0.9999999953158047
2016-06-22,98.26,21702530000.0,-0.9999999954724172
2016-06-23,101.7,20111414000.0,-0.99999999494317
2016-06-24,93.66,18967552000.0,-0.9999999950620934
2016-06-27,87.88,19208990000.0,-0.9999999954250588
2016-06-28,89.1,19699782000.0,-0.9999999954771073
2016-06-29,91.58,20121309000.0,-0.9999999954486063
2016-06-30,93.71,20189244000.0,-0.9999999953584195
2016-07-01,94.08,19894044000.0,-0.9999999952709464
2016-07-05,92.58,19970796000.0,-0.9999999953642309
2016-07-06,92.97,20218764000.0,-0.9999999954017961
2016-07-07,94.23,20710764000.0,-0.999999995450192
2016-07-08,96.73,20931180000.0,-0.9999999953786648
2016-07-11,97.85,21387756000.0,-0.9999999954249524
2016-07-12,100.17,21692796000.0,-0.999999995382338
2016-07-13,101.72,21946668000.0,-0.9999999953651278
2016-07-14,103.01,22011612000.0,-0.9999999953201973
2016-07-15,103.34,22133628000.0,-0.9999999953310863
2016-07-18,103.96,22060812000.0,-0.9999999952875714
2016-07-19,103.59,22186764000.0,-0.999999995331
2016-07-20,104.23,22202508000.0,-0.9999999953054853
2016-07-21,104.31,22395372000.0,-0.9999999953423413
2016-07-22,105.29,22476060000.0,-0.9999999953154601
2016-07-25,105.7,22572492000.0,-0.9999999953173092
2016-07-26,106.19,22361916000.0,-0.9999999952513013
2016-07-27,105.12,22570524000.0,-0.9999999953425982
2016-07-28,106.18,22537068000.0,-0.9999999952886507
2016-07-29,106.01,22391436000.0,-0.9999999952656007
2016-08-01,105.27,22178892000.0,-0.9999999952535952
2016-08-02,104.19,22257612000.0,-0.9999999953189048
2016-08-03,104.59,22123788000.0,-0.9999999952725094
2016-08-04,103.91,22348140000.0,-0.9999999953503961
2016-08-05,105.05,22239900000.0,-0.9999999952765075
2016-08-08,104.5,22188732000.0,-0.9999999952904024
2016-08-09,104.24,22084428000.0,-0.9999999952799321
2016-08-10,103.71,22241868000.0,-0.9999999953371722
2016-08-11,104.51,22035228000.0,-0.9999999952571401
2016-08-12,103.46,22352076000.0,-0.9999999953713472
2016-08-15,105.07,22163148000.0,-0.9999999952592474
2016-08-16,104.11,22171020000.0,-0.9999999953042304
2016-08-17,104.15,22186764000.0,-0.9999999953057598
2016-08-18,104.23,22255644000.0,-0.9999999953166936
2016-08-19,104.58,22239900000.0,-0.9999999952976407
2016-08-22,104.5,22462284000.0,-0.9999999953477572
2016-08-23,105.63,22448508000.0,-0.9999999952945647
2016-08-24,105.56,22476060000.0,-0.9999999953034473
2016-08-25,105.7,22578396000.0,-0.9999999953185337
2016-08-26,106.22,22763388000.0,-0.9999999953337351
2016-08-29,107.16,22975932000.0,-0.9999999953359889
2016-08-30,108.24,23064492000.0,-0.9999999953070721
2016-08-31,108.69,23036940000.0,-0.9999999952819255
2016-09-01,108.55,23210124000.0,-0.9999999953231615
2016-09-02,109.43,23340012000.0,-0.9999999953114849
2016-09-06,110.09,23351820000.0,-0.9999999952855922
2016-09-07,110.15,23310492000.0,-0.99999999527466
2016-09-08,109.94,22657116000.0,-0.9999999951476614
2016-09-09,106.62,23048748000.0,-0.9999999953741522
2016-09-12,108.61,22794876000.0,-0.9999999952353327
2016-09-13,107.32,22794876000.0,-0.9999999952919244
2016-09-14,107.32,23066460000.0,-0.9999999953473572
2016-09-15,108.7,23023164000.0,-0.999999995278668
2016-09-16,108.48,23023164000.0,-0.9999999952882236
2016-09-19,108.48,22918860000.0,-0.9999999952667803
2016-09-20,107.95,23216028000.0,-0.9999999953501951
2016-09-21,109.46,23353788000.0,-0.9999999953129659
2016-09-22,110.16,23178636000.0,-0.9999999952473476
2016-09-23,109.27,23123532000.0,-0.9999999952745108
2016-09-26,108.99,23320332000.0,-0.9999999953263958
2016-09-27,109.99,23237676000.0,-0.9999999952667383
2016-09-28,109.57,22879500000.0,-0.9999999952109967
2016-09-29,107.75,22983804000.0,-0.9999999953119162
2016-09-30,108.28,23164980000.0,-0.9999999953257028
2016-10-03,109.28,22988580000.0,-0.9999999952463353
2016-10-04,108.38,23010140000.0,-0.9999999952899026
2016-10-05,108.49,23082660000.0,-0.9999999952999351
2016-10-06,108.86,22965060000.0,-0.9999999952597555
2016-10-07,108.26,23139500000.0,-0.99999999532142
2016-10-10,109.15,22831780000.0,-0.9999999952193828
2016-10-11,107.58,22965060000.0,-0.9999999953154923
2016-10-12,108.26,22641660000.0,-0.9999999952185484
2016-10-13,106.61,22733780000.0,-0.9999999953105027
2016-10-14,107.08,22659300000.0,-0.9999999952743465
2016-10-17,106.7,22874900000.0,-0.9999999953354988
2016-10-18,107.8,22992500000.0,-0.9999999953115146
2016-10-19,108.4,22931740000.0,-0.9999999952729274
2016-10-20,108.09,21785140000.0,-0.999999995038361
2016-10-21,102.24,21902740000.0,-0.9999999953320908
2016-10-24,102.84,21889020000.0,-0.999999995301754
2016-10-25,102.77,21763580000.0,-0.9999999952778909
2016-10-26,102.13,21769460000.0,-0.9999999953085653
2016-10-27,102.16,21575420000.0,-0.9999999952649821
2016-10-28,101.17,21448020000.0,-0.9999999952830144
2016-10-31,100.52,21157940000.0,-0.9999999952490649
2016-11-01,99.04,20946260000.0,-0.9999999952717096
2016-11-02,97.96,20965860000.0,-0.9999999953276422
2016-11-03,98.06,20877660000.0,-0.9999999953031135
2016-11-04,97.61,21263780000.0,-0.999999995409565
2016-11-07,99.58,21283380000.0,-0.9999999953212318
2016-11-08,99.68,21477420000.0,-0.9999999953588466
2016-11-09,100.67,21399020000.0,-0.9999999952955789
2016-11-10,100.27,21432340000.0,-0.9999999953215561
2016-11-11,100.44,21357860000.0,-0.9999999952972817
2016-11-14,100.06,21206940000.0,-0.9999999952817332
2016-11-15,99.29,21087380000.0,-0.9999999952914966
2016-11-16,98.68,21581300000.0,-0.9999999954275229
2016-11-17,101.2,21455860000.0,-0.9999999952833398
2016-11-18,100.56,21567580000.0,-0.9999999953374463
2016-11-21,101.13,21671460000.0,-0.9999999953334939
2016-11-22,101.66,21514660000.0,-0.9999999952748498
2016-11-23,100.86,21546020000.0,-0.9999999953188571
2016-11-25,101.02,21520540000.0,-0.9999999953058799
2016-11-28,100.89,21559740000.0,-0.9999999953204445
2016-11-29,101.09,21444100000.0,-0.9999999952858828
2016-11-30,100.5,20807100000.0,-0.999999995169918
2016-12-01,97.25,20879620000.0,-0.9999999953423482
2016-12-02,97.62,20724780000.0,-0.9999999952896966
2016-12-05,96.83,20740460000.0,-0.9999999953313475
2016-12-06,96.91,20934500000.0,-0.9999999953707994
2016-12-07,97.9,20967820000.0,-0.9999999953309404
2016-12-08,98.07,21301020000.0,-0.9999999953959952
2016-12-09,99.77,21007020000.0,-0.9999999952506352
2016-12-12,98.27,21248100000.0,-0.9999999953751159
2016-12-13,99.5,20846300000.0,-0.9999999952269707
2016-12-14,97.45,20711060000.0,-0.9999999952947846
2016-12-15,96.76,20654220000.0,-0.9999999953152431
2016-12-16,96.47,20546420000.0,-0.9999999953047781
2016-12-19,95.92,20709100000.0,-0.9999999953682198
2016-12-20,96.75,20658140000.0,-0.9999999953166161
2016-12-21,96.49,20534660000.0,-0.9999999953011153
2016-12-22,95.86,20448420000.0,-0.9999999953121073
2016-12-23,95.42,20503300000.0,-0.9999999953461151
2016-12-27,95.7,20305340000.0,-0.999999995286954
2016-12-28,94.69,20226940000.0,-0.9999999953186196
2016-12-29,94.29,20223020000.0,-0.9999999953374916
2016-12-30,94.27,20706338000.0,-0.9999999954472877
2017-01-03,95.47,21022886000.0,-0.9999999954587586
2017-01-04,97.09,21173344000.0,-0.9999999954145175
2017-01-05,97.86,21259320000.0,-0.9999999953968424
2017-01-06,98.3,20977944000.0,-0.9999999953141261
2017-01-09,96.86,20550018000.0,-0.9999999952866221
2017-01-10,94.67,20618408000.0,-0.9999999954084718
2017-01-11,95.02,20907600000.0,-0.9999999954552412
2017-01-12,96.5,20997484000.0,-0.9999999954042113
2017-01-13,96.96,21425410000.0,-0.9999999954745323
2017-01-17,99.15,21460582000.0,-0.9999999953799016
2017-01-18,99.33,21583684000.0,-0.9999999953979126
2017-01-19,99.96,21790808000.0,-0.9999999954127446
2017-01-20,101.02,21937358000.0,-0.9999999953950699
2017-01-23,101.77,21972530000.0,-0.9999999953683076
2017-01-24,101.95,22320342000.0,-0.9999999954324177
2017-01-25,103.73,22386778000.0,-0.9999999953664614
2017-01-26,104.07,22369192000.0,-0.9999999953476192
2017-01-27,103.98,22326204000.0,-0.9999999953426923
2017-01-30,103.76,22308618000.0,-0.9999999953488826
2017-01-31,103.67,22285170000.0,-0.9999999953480274
2017-02-01,103.55,22455168000.0,-0.9999999953885894
2017-02-02,104.42,22797118000.0,-0.9999999954195965
2017-02-03,106.17,22912404000.0,-0.9999999953662654
2017-02-06,106.76,22971024000.0,-0.9999999953524057
2017-02-07,107.06,22924128000.0,-0.9999999953298114
2017-02-08,106.82,23072632000.0,-0.9999999953702724
2017-02-09,107.58,23154700000.0,-0.9999999953538591
2017-02-10,108.0,23355962000.0,-0.999999995375913
2017-02-13,109.03,23400904000.0,-0.9999999953407783
2017-02-14,109.26,23516190000.0,-0.9999999953538392
2017-02-15,109.85,23588488000.0,-0.9999999953430674
2017-02-16,110.22,24112160000.0,-0.9999999954288624
2017-02-17,112.9,24106298000.0,-0.9999999953165766
2017-02-21,112.87,24241124000.0,-0.9999999953438627
2017-02-22,113.56,24176642000.0,-0.9999999953029044
2017-02-23,113.23,24188366000.0,-0.9999999953188239
2017-02-24,113.29,23946070000.0,-0.9999999952689522
2017-02-27,112.05,23813198000.0,-0.9999999952946261
2017-02-28,111.37,24170780000.0,-0.9999999953923705
2017-03-01,113.2,24028138000.0,-0.9999999952888567
2017-03-02,112.47,24057448000.0,-0.9999999953249405
2017-03-03,112.62,23989058000.0,-0.9999999953053597
2017-03-06,112.27,24065264000.0,-0.9999999953347697
2017-03-07,112.66,24069172000.0,-0.9999999953193238
2017-03-08,112.68,24030092000.0,-0.9999999953108794
2017-03-09,112.48,23922622000.0,-0.9999999952981743
2017-03-10,111.93,23965610000.0,-0.9999999953295576
2017-03-13,112.15,23957794000.0,-0.9999999953188512
2017-03-14,112.11,24110206000.0,-0.999999995350102
2017-03-15,112.89,24237216000.0,-0.9999999953422868
2017-03-16,113.54,23924576000.0,-0.9999999952542523
2017-03-17,111.94,23987104000.0,-0.9999999953333257
2017-03-20,112.26,23717452000.0,-0.9999999952667765
2017-03-21,110.88,23766302000.0,-0.9999999953345707
2017-03-22,111.13,23969518000.0,-0.9999999953636949
2017-03-23,112.17,24028138000.0,-0.9999999953317231
2017-03-24,112.47,23821014000.0,-0.9999999952785386
2017-03-27,111.41,23791704000.0,-0.9999999953172753
2017-03-28,111.26,23828830000.0,-0.999999995330866
2017-03-29,111.45,23862048000.0,-0.9999999953294034
2017-03-30,111.62,23944116000.0,-0.999999995338312
2017-03-31,112.04,23871770000.0,-0.9999999953065901
2017-04-03,111.9,23770734000.0,-0.9999999952925307
2017-04-04,111.38,24099101000.0,-0.9999999953782508
2017-04-05,113.07,24151562000.0,-0.9999999953183152
2017-04-06,113.34,24139904000.0,-0.9999999953048695
2017-04-07,113.28,24073842000.0,-0.9999999952944777
2017-04-10,112.94,24159334000.0,-0.9999999953252022
2017-04-11,113.38,24081614000.0,-0.9999999952918438
2017-04-12,112.98,23974749000.0,-0.9999999952875419
2017-04-13,112.43,24332261000.0,-0.9999999953793854
2017-04-17,114.27,24307002000.0,-0.9999999952988855
2017-04-18,114.14,24353634000.0,-0.9999999953132251
2017-04-19,114.38,24544048000.0,-0.999999995339807
2017-04-20,115.36,24477986000.0,-0.999999995287194
2017-04-21,115.02,24998710000.0,-0.9999999953989626
2017-04-24,117.7,25070601000.0,-0.9999999953052582
2017-04-25,118.07,25202725000.0,-0.9999999953151891
2017-04-26,118.75,25334849000.0,-0.9999999953127804
2017-04-27,119.43,25119176000.0,-0.999999995245465
2017-04-28,118.32,25037570000.0,-0.9999999952743018
2017-05-01,117.9,25222155000.0,-0.9999999953255382
2017-05-02,118.85,25183295000.0,-0.9999999952806017
2017-05-03,118.65,25329020000.0,-0.9999999953156498
2017-05-04,119.4,25101689000.0,-0.9999999952433479
2017-05-05,118.23,24800524000.0,-0.9999999952327621
2017-05-08,116.68,24806353000.0,-0.9999999952963662
2017-05-09,116.71,24786923000.0,-0.9999999952914688
2017-05-10,116.61,24584851000.0,-0.9999999952568353
2017-05-11,115.57,24429411000.0,-0.9999999952692269
2017-05-12,114.77,24689773000.0,-0.9999999953515166
2017-05-15,116.11,24518789000.0,-0.999999995264448
2017-05-16,115.23,24075785000.0,-0.9999999952138632
2017-05-17,112.95,24161277000.0,-0.9999999953251643
2017-05-18,113.39,24425525000.0,-0.9999999953577252
2017-05-19,114.75,24468271000.0,-0.9999999953102531
2017-05-22,114.97,24452727000.0,-0.9999999952982749
2017-05-23,114.89,24483815000.0,-0.9999999953075124
2017-05-24,115.05,24773322000.0,-0.9999999953558913
2017-05-25,116.54,24884073000.0,-0.999999995316683
2017-05-26,117.11,24816068000.0,-0.9999999952808801
2017-05-30,116.76,25144435000.0,-0.9999999953564278
2017-05-31,118.45,25251300000.0,-0.9999999953091524
2017-06-01,119.0,25216326000.0,-0.9999999952808352
2017-06-02,118.82,25224098000.0,-0.9999999952894252
2017-06-05,118.86,25012311000.0,-0.9999999952479401
2017-06-06,117.77,24992881000.0,-0.9999999952878582
2017-06-07,117.67,24936534000.0,-0.9999999952812207
2017-06-08,117.38,24827726000.0,-0.999999995272221
2017-06-09,116.82,24899617000.0,-0.9999999953083616
2017-06-12,117.19,25235756000.0,-0.9999999953561922
2017-06-13,118.92,25447543000.0,-0.9999999953268572
2017-06-14,120.01,25655444000.0,-0.9999999953222404
2017-06-15,121.08,25882775000.0,-0.9999999953219854
2017-06-16,122.25,25869174000.0,-0.9999999952742983
2017-06-19,122.18,25676817000.0,-0.9999999952416221
2017-06-20,121.19,25239642000.0,-0.9999999951984263
2017-06-21,118.94,25196896000.0,-0.9999999952795773
2017-06-22,118.72,25457258000.0,-0.999999995336497
2017-06-23,120.06,25566066000.0,-0.9999999953039314
2017-06-26,120.62,25527206000.0,-0.9999999952748452
2017-06-27,120.42,25876946000.0,-0.9999999953464369
2017-06-28,122.22,25711791000.0,-0.9999999952465388
2017-06-29,121.37,25772024000.0,-0.9999999952906299
2017-06-30,121.68,26964982000.0,-0.9999999954874808
2017-07-03,122.02,27345418000.0,-0.9999999955378265
2017-07-05,123.98,26994097000.0,-0.999999995407144
2017-07-06,122.17,27236722000.0,-0.9999999955145116
2017-07-07,123.42,27161023000.0,-0.9999999954559885
2017-07-10,123.03,27079501000.0,-0.9999999954567109
2017-07-11,122.61,27403648000.0,-0.9999999955257782
2017-07-12,124.28,27481288000.0,-0.9999999954776501
2017-07-13,124.68,27562810000.0,-0.9999999954765134
2017-07-14,125.1,27615217000.0,-0.9999999954698889
2017-07-17,125.37,27708385000.0,-0.9999999954753769
2017-07-18,125.85,27853960000.0,-0.9999999954817914
2017-07-19,126.6,27964597000.0,-0.9999999954728473
2017-07-20,127.17,29012737000.0,-0.9999999956167528
2017-07-21,132.57,29206837000.0,-0.9999999954609943
2017-07-24,133.57,29047675000.0,-0.9999999954016974
2017-07-25,132.75,29150548000.0,-0.9999999954460548
2017-07-26,133.28,28880748999.999996,-0.9999999953851613
2017-07-27,131.89,28942861000.0,-0.9999999954430905
2017-07-28,132.21,28830283000.0,-0.9999999954141969
2017-07-31,131.63,28822519000.0,-0.9999999954330848
2017-08-01,131.59,28391617000.0,-0.9999999953651812
2017-08-02,129.37,28265452000.0,-0.9999999954230344
2017-08-03,128.72,28376089000.0,-0.9999999954637865
2017-08-04,129.29,28333387000.0,-0.9999999954368322
2017-08-07,129.07,28067470000.0,-0.999999995401438
2017-08-08,127.7,28129582000.000004,-0.9999999954602952
2017-08-09,128.02,27914131000.0,-0.9999999954137924
2017-08-10,126.91,28079116000.0,-0.9999999954802709
2017-08-11,127.76,28616773000.0,-0.9999999955354855
2017-08-14,130.53,28940919999.999996,-0.9999999954897771
2017-08-15,132.2,28919569000.0,-0.9999999954287009
2017-08-16,132.09,28556602000.0,-0.9999999953744496
2017-08-17,130.22,28609009000.0,-0.9999999954482869
2017-08-18,130.49,28671121000.0,-0.9999999954487304
2017-08-21,130.81,29014678000.000004,-0.9999999954915922
2017-08-22,132.58,28905982000.000004,-0.9999999954134061
2017-08-23,132.02,28940919999.999996,-0.9999999954382929
2017-08-24,132.2,28977798999.999996,-0.9999999954378868
2017-08-25,132.39,29034088000.0,-0.9999999954401874
2017-08-28,132.68,29102023000.0,-0.9999999954408668
2017-08-29,133.03,29375704000.0,-0.9999999954714277
2017-08-30,134.44,29296123000.0,-0.9999999954109968
2017-08-31,134.03,29243716000.0,-0.9999999954167932
2017-09-01,133.76,29107846000.0,-0.9999999954046754
2017-09-05,133.06,29336884000.0,-0.9999999954644126
2017-09-06,134.24,29333002000.0,-0.9999999954235846
2017-09-07,134.22,29552335000.0,-0.9999999954582269
2017-09-08,135.35,29624152000.0,-0.9999999954310929
2017-09-11,135.72,29709556000.0,-0.9999999954317729
2017-09-12,136.16,29556217000.0,-0.9999999953931858
2017-09-13,135.37,29476636000.0,-0.9999999954075492
2017-09-14,134.96,29742553000.000004,-0.9999999954623936
2017-09-15,136.33,29826016000.0,-0.9999999954291582
2017-09-18,136.76,29822134000.0,-0.9999999954141444
2017-09-19,136.74,29827957000.000004,-0.9999999954157102
2017-09-20,136.77,29804665000.0,-0.9999999954111211
2017-09-21,136.65,30072523000.0,-0.9999999954559848
2017-09-22,138.03,30218098000.0,-0.9999999954322075
2017-09-25,138.78,30134635000.0,-0.999999995394668
2017-09-26,138.35,30204511000.0,-0.9999999954195583
2017-09-27,138.71,30185101000.000004,-0.9999999954046865
2017-09-28,138.61,30301561000.0,-0.9999999954256482
2017-09-29,139.21,28177561000.0,-0.999999995059544
2017-10-02,140.21,28330900000.0,-0.9999999950509867
2017-10-03,141.0,28468711000.0,-0.9999999950471941
2017-10-04,141.71,28544410000.0,-0.9999999950354552
2017-10-05,142.1,28620109000.0,-0.9999999950349595
2017-10-06,142.49,28515294999.999996,-0.9999999950030326
2017-10-09,141.95,28552173999.999996,-0.9999999950283995
2017-10-10,142.14,28631755000.000004,-0.999999995035582
2017-10-11,142.55,28899613000.0,-0.999999995067408
2017-10-12,143.93,28959784000.0,-0.9999999950300044
2017-10-13,144.24,29058775000.0,-0.999999995036267
2017-10-16,144.75,28938433000.0,-0.9999999949980014
2017-10-17,144.13,29146119999.999996,-0.9999999950549164
2017-10-18,145.2,28950079000.0,-0.9999999949844697
2017-10-19,144.19,29235406000.0,-0.9999999950679666
2017-10-20,145.66,29313046000.0,-0.9999999950308814
2017-10-23,146.06,29495500000.0,-0.9999999950480581
2017-10-24,147.0,29219878000.000004,-0.9999999949691781
2017-10-25,145.58,29569258000.0,-0.9999999950766435
2017-10-26,147.38,29379040000.0,-0.9999999949834985
2017-10-27,146.4,28715217999.999996,-0.999999994901658
2017-10-30,142.98,28604581000.0,-0.9999999950014999
2017-10-31,142.41,28814209000.0,-0.9999999950576467
2017-11-01,143.49,28821973000.0,-0.9999999950215067
2017-11-02,143.53,29357689000.0,-0.9999999951109912
2017-11-03,146.29,29012191000.0,-0.9999999949576369
2017-11-06,144.51,28868557000.000004,-0.9999999949942077
2017-11-07,143.77,29093713000.0,-0.9999999950583826
2017-11-08,144.93,28736569000.0,-0.9999999949566004
2017-11-09,143.09,28561879000.0,-0.9999999949901756
2017-11-10,142.19,28554115000.0,-0.9999999950203324
2017-11-13,142.15,28746273999.999996,-0.9999999950550112
2017-11-14,143.14,28517236000.0,-0.9999999949805795
2017-11-15,141.96,28930669000.0,-0.9999999950930966
2017-11-16,144.09,29454739000.0,-0.9999999951080877
2017-11-17,146.79,29749771000.0,-0.9999999950658444
2017-11-20,148.31,29972986000.0,-0.9999999950518778
2017-11-21,149.46,29961340000.0,-0.9999999950115716
2017-11-22,149.4,30122443000.0,-0.999999995040243
2017-11-24,150.23,30052567000.0,-0.9999999950010926
2017-11-27,149.87,30248608000.0,-0.9999999950453918
2017-11-28,150.88,30046744000.0,-0.9999999949784909
2017-11-29,149.84,30431062000.0,-0.9999999950760837
2017-11-30,151.82,30330130000.0,-0.9999999949944165
2017-12-01,151.3,30417475000.0,-0.9999999950258857
2017-12-04,151.75,30481528000.0,-0.999999995021575
2017-12-05,152.08,30518407000.0,-0.9999999950167779
2017-12-06,152.27,30413593000.0,-0.9999999949933571
2017-12-07,151.73,30541699000.0,-0.999999995032038
2017-12-08,152.39,30541699000.0,-0.9999999950104282
2017-12-11,152.39,30576637000.0,-0.9999999950161295
2017-12-12,152.57,30110797000.0,-0.9999999949330468
2017-12-13,150.17,29980750000.0,-0.9999999949911194
2017-12-14,149.5,30188437000.0,-0.9999999950477728
2017-12-15,150.57,30169027000.0,-0.9999999950091197
2017-12-18,150.47,30106915000.0,-0.9999999950021449
2017-12-19,150.15,29780827000.0,-0.9999999949581655
2017-12-20,148.47,29588667999.999996,-0.9999999949822006
2017-12-21,147.48,29493559000.0,-0.9999999949995861
2017-12-22,146.99,29276167000.0,-0.9999999949791925
2017-12-26,145.87,29423683000.0,-0.9999999950424289
2017-12-27,146.63,29654662000.0,-0.9999999950554149
2017-12-28,147.82,29613901000.000004,-0.9999999950084253
2017-12-29,147.61,29449946000.0,-0.9999999949877667
2018-01-02,146.13,29980112000.000004,-0.9999999951257688
2018-01-03,148.86,30512220000.0,-0.9999999951212989
2018-01-04,151.6,31001604000.0,-0.9999999951099304
2018-01-05,154.12,31186094000.0,-0.9999999950580538
2018-01-08,155.07,31390004000.0,-0.9999999950598923
2018-01-09,156.12,31135602000.0,-0.9999999949858044
2018-01-10,154.81,31312324000.0,-0.9999999950559403
2018-01-11,155.72,31609450000.0,-0.9999999950736251
2018-01-12,157.25,31275426000.0,-0.9999999949720909
2018-01-16,155.53,31640522000.0,-0.9999999950844679
2018-01-17,157.41,31673536000.0,-0.999999995030236
2018-01-18,157.58,31984256000.0,-0.999999995073201
2018-01-19,159.18,32234774000.0,-0.9999999950618547
2018-01-22,160.47,32306628000.0,-0.9999999950329078
2018-01-23,160.84,32568798000.0,-0.999999995061531
2018-01-24,162.19,32685318000.0,-0.9999999950378332
2018-01-25,162.79,33547566000.0,-0.999999995147487
2018-01-26,167.23,32483350000.0,-0.9999999948518241
2018-01-29,161.75,32460046000.0,-0.999999995016951
2018-01-30,161.63,32491118000.0,-0.9999999950254097
2018-01-31,161.79,32836794000.0,-0.9999999950729052
2018-02-01,163.57,31873562000.0,-0.9999999948681606
2018-02-02,158.61,30455902000.0,-0.9999999947921424
2018-02-05,151.31,31743448000.0,-0.999999995233347
2018-02-06,157.94,31751216000.0,-0.9999999950257024
2018-02-07,157.98,30617088000.0,-0.9999999948401364
