date,PBCT,dcf,Deviation
2016-04-05,15.64,17.5540510102683,-0.10903756683563626
2016-04-06,15.72,17.1440510102683,-0.08306385751042
2016-04-07,15.31,17.2140510102683,-0.11061028046986265
2016-04-08,15.38,17.2940510102683,-0.1106768454153303
2016-04-11,15.46,17.4840510102683,-0.11576556308830166
2016-04-12,15.65,17.8640510102683,-0.12393890999279278
2016-04-13,16.03,17.9640510102683,-0.10766229783932313
2016-04-14,16.13,17.9040510102683,-0.09908657036616186
2016-04-15,16.07,18.024051010268302,-0.10841353085136518
2016-04-18,16.19,18.184051010268302,-0.10965933878772582
2016-04-19,16.35,18.3140510102683,-0.10724284917449978
2016-04-20,16.48,17.7040510102683,-0.0691396002846103
2016-04-21,15.87,17.9240510102683,-0.11459747626759043
2016-04-22,16.09,17.8740510102683,-0.09981234859648758
2016-04-25,16.04,17.9840510102683,-0.10809861522069253
2016-04-26,16.15,17.6440510102683,-0.08467732321782617
2016-04-27,15.81,17.3640510102683,-0.08949818273105203
2016-04-28,15.53,17.3340510102683,-0.10407555678702118
2016-04-29,15.5,17.3840510102683,-0.10837813402384988
2016-05-02,15.55,17.1340510102683,-0.09245046657786837
2016-05-03,15.3,16.8940510102683,-0.09435575927286033
2016-05-04,15.06,16.8340510102683,-0.1053846759277478
2016-05-05,15.0,16.8740510102683,-0.11106112036332538
2016-05-06,15.04,16.9640510102683,-0.11341931294026864
2016-05-09,15.13,17.0440510102683,-0.11230023948620949
2016-05-10,15.21,17.074051010268303,-0.10917450165442666
2016-05-11,15.24,17.1140510102683,-0.10950364756677922
2016-05-12,15.28,16.8740510102683,-0.09446759461010745
2016-05-13,15.04,17.0440510102683,-0.11758067428107022
2016-05-16,15.21,16.824051010268303,-0.09593712057121029
2016-05-17,14.99,17.2140510102683,-0.1291997455416879
2016-05-18,15.38,17.1040510102683,-0.100797817384506
2016-05-19,15.27,17.254051010268302,-0.11499044537932257
2016-05-20,15.42,17.2340510102683,-0.10525969832556847
2016-05-23,15.4,17.4640510102683,-0.11818855825917507
2016-05-24,15.63,17.6740510102683,-0.1156526598842984
2016-05-25,15.84,17.4940510102683,-0.09454934190471032
2016-05-26,15.66,17.684051010268302,-0.11445629788632872
2016-05-27,15.85,17.7140510102683,-0.10523008030109915
2016-05-31,15.88,17.8040510102683,-0.1080681587105442
2016-06-01,15.97,17.8340510102683,-0.1045220185360598
2016-06-02,16.0,17.5840510102683,-0.09008453224705082
2016-06-03,15.75,17.7240510102683,-0.11137696506992945
2016-06-06,15.89,17.6040510102683,-0.09736685091792263
2016-06-07,15.77,17.7240510102683,-0.1102485548668437
2016-06-08,15.89,17.574051010268303,-0.09582599989520524
2016-06-09,15.74,17.5340510102683,-0.10231811286608361
2016-06-10,15.7,17.3140510102683,-0.09322203159220621
2016-06-13,15.48,17.004051010268302,-0.08962870138109835
2016-06-14,15.17,17.1140510102683,-0.11359385390997645
2016-06-15,15.28,16.9740510102683,-0.09980239892312692
2016-06-16,15.14,17.004051010268302,-0.10962393662208203
2016-06-17,15.17,17.1540510102683,-0.11566078526178225
2016-06-20,15.32,17.2640510102683,-0.11260688520394313
2016-06-21,15.43,17.2640510102683,-0.10623526362250924
2016-06-22,15.43,17.7440510102683,-0.13041277941148743
2016-06-23,15.91,16.914051010268302,-0.05936194762914904
2016-06-24,15.08,15.6740510102683,-0.037900285629996255
2016-06-27,13.84,15.964051010268301,-0.13305213124801984
2016-06-28,14.13,16.274051010268302,-0.13174660746211786
2016-06-29,14.44,16.4940510102683,-0.1245328396880524
2016-06-30,14.66,16.992157511581734,-0.13724905209901406
2016-07-01,14.65,16.732157511581732,-0.1244404680114024
2016-07-05,14.39,16.882157511581735,-0.14762079490562918
2016-07-06,14.54,16.992157511581734,-0.14431113352794434
2016-07-07,14.65,17.172157511581734,-0.14687481813980963
2016-07-08,14.83,17.322157511581732,-0.1438710801420352
2016-07-11,14.98,17.582157511581734,-0.14799989761595744
2016-07-12,15.24,17.562157511581734,-0.13222507029961084
2016-07-13,15.22,17.802157511581733,-0.14504744775467981
2016-07-14,15.46,17.812157511581734,-0.13205348706647835
2016-07-15,15.47,17.662157511581732,-0.12411606623620319
2016-07-18,15.32,17.732157511581732,-0.13603293959047202
2016-07-19,15.39,17.632157511581735,-0.1271629697108233
2016-07-20,15.29,17.512157511581734,-0.12689227527288416
2016-07-21,15.17,17.762157511581734,-0.1459370861840139
2016-07-22,15.42,17.722157511581734,-0.1299027790536923
2016-07-25,15.38,17.672157511581734,-0.12970445233297234
2016-07-26,15.33,17.592157511581735,-0.12858897551891812
2016-07-27,15.25,17.492157511581734,-0.12818072956964732
2016-07-28,15.15,17.502157511581736,-0.13439243190590866
2016-07-29,15.16,17.322157511581732,-0.12482033546549243
2016-08-01,14.98,17.182157511581735,-0.1281653663166199
2016-08-02,14.84,17.412157511581732,-0.14772192991424848
2016-08-03,15.07,17.422157511581734,-0.13500954230370654
2016-08-04,15.08,17.822157511581732,-0.15386226441999185
2016-08-05,15.48,17.782157511581733,-0.12946446515740906
2016-08-08,15.44,17.842157511581735,-0.13463380255568547
2016-08-09,15.5,17.742157511581734,-0.12637456916488865
2016-08-10,15.4,17.792157511581735,-0.1344501087079838
2016-08-11,15.45,17.732157511581732,-0.1287016264146732
2016-08-12,15.39,17.852157511581733,-0.1379193248762447
2016-08-15,15.51,17.772157511581735,-0.12728660040895634
2016-08-16,15.43,17.842157511581735,-0.13519427289081776
2016-08-17,15.5,17.862157511581735,-0.13224368389149654
2016-08-18,15.52,17.952157511581735,-0.1354799561006883
2016-08-19,15.61,18.032157511581733,-0.1343243319622749
2016-08-22,15.69,18.042157511581735,-0.1303700796355327
2016-08-23,15.7,18.042157511581735,-0.12981582219744192
2016-08-24,15.7,18.152157511581734,-0.1350890388658852
2016-08-25,15.81,18.212157511581733,-0.13189856885732065
2016-08-26,15.87,18.312157511581734,-0.13336263135772852
2016-08-29,15.97,18.532157511581733,-0.1382546802756508
2016-08-30,16.19,18.592157511581735,-0.1292027302417884
2016-08-31,16.25,18.522157511581735,-0.12267239980876832
2016-09-01,16.18,18.67215751158173,-0.13346917784063927
2016-09-02,16.33,18.462157511581733,-0.11548799268147203
2016-09-06,16.12,18.622157511581733,-0.1343645337563898
2016-09-07,16.28,18.612157511581735,-0.1253029107523138
2016-09-08,16.27,18.42215751158173,-0.11682440073746525
2016-09-09,16.08,18.502157511581736,-0.1309121657874519
2016-09-12,16.16,18.342157511581735,-0.11896951109507492
2016-09-13,16.0,18.202157511581735,-0.12098332355274577
2016-09-14,15.86,18.272157511581735,-0.13201273632042632
2016-09-15,15.93,18.052157511581733,-0.11755700171684291
2016-09-16,15.71,18.052157511581733,-0.12974391066990598
2016-09-19,15.71,18.022157511581735,-0.12829526709528827
2016-09-20,15.68,18.062157511581734,-0.1318866536322839
2016-09-21,15.72,18.192157511581733,-0.13589138671473544
2016-09-22,15.85,18.152157511581734,-0.12682555834549558
2016-09-23,15.81,17.872157511581733,-0.115383803564029
2016-09-26,15.53,18.012157511581734,-0.1378045639444202
2016-09-27,15.67,18.182157511581735,-0.1381660845244318
2016-09-28,15.84,17.962157511581733,-0.11814602506482852
2016-09-29,15.62,18.162157511581732,-0.13997001787704122
2016-09-30,15.82,18.12879788639366,-0.12735526651364448
2016-10-03,15.75,18.138797886393657,-0.13169549059177466
2016-10-04,15.76,18.25879788639366,-0.13685445788606643
2016-10-05,15.88,18.24879788639366,-0.12980569466221337
2016-10-06,15.87,18.208797886393658,-0.12844328884232947
2016-10-07,15.83,18.26879788639366,-0.13349525795619221
2016-10-10,15.89,18.15879788639366,-0.12494207494283882
2016-10-11,15.78,18.118797886393658,-0.12908129452395856
2016-10-12,15.74,17.78879788639366,-0.11517348724057119
2016-10-13,15.41,17.888797886393657,-0.13856704637929018
2016-10-14,15.51,17.81879788639366,-0.12957091163577572
2016-10-17,15.44,18.01879788639366,-0.14311708820159197
2016-10-18,15.64,18.188797886393658,-0.14013009008694932
2016-10-19,15.81,18.30879788639366,-0.13648071828083597
2016-10-20,15.93,18.46879788639366,-0.13746416534581518
2016-10-21,16.09,18.59879788639366,-0.13489032472518137
2016-10-24,16.22,18.65879788639366,-0.13070498438552025
2016-10-25,16.28,18.618797886393658,-0.12561487055524756
2016-10-26,16.24,18.83879788639366,-0.13794924188186375
2016-10-27,16.46,18.56879788639366,-0.11356674240818176
2016-10-28,16.19,18.618797886393658,-0.13044869498092493
2016-10-31,16.24,18.618797886393658,-0.12776323696665992
2016-11-01,16.24,18.528797886393658,-0.12352651804110848
2016-11-02,16.15,18.60879788639366,-0.13213093620579752
2016-11-03,16.23,18.60879788639366,-0.1278318944037209
2016-11-04,16.23,19.10879788639366,-0.15065300829014971
2016-11-07,16.73,19.028797886393658,-0.12080625902476949
2016-11-08,16.65,19.868797886393658,-0.1620026488164099
2016-11-09,17.49,20.31879788639366,-0.139220730587017
2016-11-10,17.94,20.65879788639366,-0.13160484464511457
2016-11-11,18.28,20.958797886393658,-0.12781257307379823
2016-11-14,18.58,20.92879788639366,-0.11222803617978816
2016-11-15,18.55,20.48879788639366,-0.0946272151808959
2016-11-16,18.11,20.638797886393657,-0.12252641361737426
2016-11-17,18.26,20.66879788639366,-0.1165427181413089
2016-11-18,18.29,20.78879788639366,-0.12019924865540843
2016-11-21,18.41,20.74879788639366,-0.1127196813617507
2016-11-22,18.37,20.89879788639366,-0.1210020739058898
2016-11-23,18.52,20.94879788639366,-0.115939725972113
2016-11-25,18.57,20.75879788639366,-0.10543952970553772
2016-11-28,18.38,20.868797886393658,-0.11925928364164862
2016-11-29,18.49,21.09879788639366,-0.12364675468435293
2016-11-30,18.72,21.30879788639366,-0.12148962603125957
2016-12-01,18.93,20.97879788639366,-0.09766040444683732
2016-12-02,18.6,21.30879788639366,-0.12712110278746935
2016-12-05,18.93,21.55879788639366,-0.12193619979399528
2016-12-06,19.18,22.04879788639366,-0.13011130589409592
2016-12-07,19.67,22.37879788639366,-0.1210430470905951
2016-12-08,20.0,22.30879788639366,-0.10349270714410908
2016-12-09,19.93,21.78879788639366,-0.08530979524824611
2016-12-12,19.41,21.82879788639366,-0.11080765413570237
2016-12-13,19.45,21.55879788639366,-0.09781611653424238
2016-12-14,19.18,21.72879788639366,-0.11730045535513456
2016-12-15,19.35,21.48879788639366,-0.09953082986312178
2016-12-16,19.11,21.64879788639366,-0.11727200280202632
2016-12-19,19.27,21.778797886393658,-0.11519450703755485
2016-12-20,19.4,21.72879788639366,-0.10717564305993799
2016-12-21,19.35,21.79879788639366,-0.11233637281999598
2016-12-22,19.42,21.73879788639366,-0.10666633447312168
2016-12-23,19.36,21.85879788639366,-0.1143154303077698
2016-12-27,19.48,21.868797886393658,-0.10923315944494238
2016-12-28,19.49,21.74879788639366,-0.10385851660365997
2016-12-29,19.37,21.73879788639366,-0.10896636965727946
2016-12-30,19.36,21.310065789473683,-0.09150913979988451
2017-01-03,19.29,21.620065789473685,-0.10777329783187528
2017-01-04,19.6,21.300065789473685,-0.07981504875510015
2017-01-05,19.28,21.44006578947369,-0.100749028043291
2017-01-06,19.42,21.290065789473683,-0.08783748288830029
2017-01-09,19.27,21.520065789473684,-0.10455664083398297
2017-01-10,19.5,21.670065789473686,-0.10014117218452578
2017-01-11,19.65,21.470065789473683,-0.08477225022598789
2017-01-12,19.45,21.680065789473684,-0.10286250102416417
2017-01-13,19.66,21.130065789473683,-0.06957222964284482
2017-01-17,19.11,21.310065789473683,-0.10324068499874961
2017-01-18,19.29,21.150065789473683,-0.0879460994584439
2017-01-19,19.13,20.710065789473685,-0.07629458088331065
2017-01-20,18.69,20.680065789473684,-0.09623111501350456
2017-01-23,18.66,20.910065789473684,-0.10760682496782903
2017-01-24,18.89,21.110065789473683,-0.10516621841039908
2017-01-25,19.09,21.300065789473685,-0.10375863677218689
2017-01-26,19.28,21.060065789473683,-0.08452327771755586
2017-01-27,19.04,20.680065789473684,-0.07930660405870138
2017-01-30,18.66,20.770065789473684,-0.10159167577326933
2017-01-31,18.75,20.750065789473684,-0.09638840713884866
2017-02-01,18.73,20.580065789473686,-0.08989600948797549
2017-02-02,18.56,20.900065789473683,-0.11196451786540584
2017-02-03,18.88,20.800065789473685,-0.09231056328895726
2017-02-06,18.78,20.670065789473686,-0.09143975683116634
2017-02-07,18.65,20.490065789473686,-0.08980282486057123
2017-02-08,18.47,20.750065789473684,-0.10988234025890853
2017-02-09,18.73,20.760065789473686,-0.09778705954308786
2017-02-10,18.74,20.880065789473683,-0.10249324935329285
2017-02-13,18.86,21.130065789473683,-0.10743297309583189
2017-02-14,19.11,21.180065789473684,-0.09773651366571723
2017-02-15,19.16,21.300065789473685,-0.10047226194631231
2017-02-16,19.28,21.210065789473685,-0.09099763332330413
2017-02-17,19.19,21.270065789473684,-0.09779310558141685
2017-02-21,19.25,21.270065789473684,-0.09497223983544945
2017-02-22,19.25,21.280065789473685,-0.09539753352068436
2017-02-23,19.26,21.270065789473684,-0.09450209554445488
2017-02-24,19.25,21.290065789473683,-0.09582242768279003
2017-02-27,19.27,21.220065789473683,-0.09189725464663845
2017-02-28,19.2,21.710065789473685,-0.11561760400978205
2017-03-01,19.69,21.270065789473684,-0.07428589103168826
2017-03-02,19.25,21.370065789473685,-0.0992072654506273
2017-03-03,19.35,21.220065789473683,-0.08812723805980549
2017-03-06,19.2,21.110065789473683,-0.09048128075593775
2017-03-07,19.09,20.870065789473685,-0.08529277326818507
2017-03-08,18.85,20.94006578947369,-0.0998118062515514
2017-03-09,18.92,20.960065789473685,-0.0973310775817422
2017-03-10,18.94,21.000065789473684,-0.09809806360255757
2017-03-13,18.98,20.970065789473683,-0.09490031216175931
2017-03-14,18.95,20.800065789473685,-0.08894518931810069
2017-03-15,18.78,20.900065789473683,-0.10143823521079309
2017-03-16,18.88,20.840065789473684,-0.09405276400152796
2017-03-17,18.82,20.660065789473684,-0.0890638881900947
2017-03-20,18.64,19.850065789473682,-0.06096029112988477
2017-03-21,17.83,19.790065789473683,-0.0990429142745064
2017-03-22,17.77,19.900065789473683,-0.10703812801465207
2017-03-23,17.88,20.060065789473683,-0.10867690128003726
2017-03-24,18.04,19.870065789473685,-0.09210164721463465
2017-03-27,17.85,20.110065789473683,-0.11238480336830525
2017-03-28,18.09,20.070065789473684,-0.09865766312097424
2017-03-29,18.05,20.430065789473684,-0.11649819506210202
2017-03-30,18.41,20.220065789473683,-0.08951829377409748
2017-03-31,18.2,20.534731597557055,-0.113696718482301
2017-04-03,18.05,20.504731597557054,-0.11971537329703508
2017-04-04,18.02,20.204731597557057,-0.10812970155076007
2017-04-05,17.72,20.414731597557054,-0.13199936451182748
2017-04-06,17.93,20.324731597557054,-0.11782352874194368
2017-04-07,17.84,20.284731597557055,-0.12052077622025237
2017-04-10,17.8,20.374731597557055,-0.1263688596450403
2017-04-11,17.89,20.174731597557056,-0.11324718678456724
2017-04-12,17.69,19.774731597557057,-0.10542401484804986
2017-04-13,17.29,20.004731597557054,-0.1357044749297498
2017-04-17,17.52,19.844731597557054,-0.11714603375352461
2017-04-18,17.36,20.024731597557057,-0.13307202568858123
2017-04-19,17.54,20.054731597557055,-0.12539343073847897
2017-04-20,17.57,20.074731597557054,-0.12477036544099351
2017-04-21,17.59,20.40473159755706,-0.1379450439766653
2017-04-24,17.92,20.464731597557055,-0.12434717677219997
2017-04-25,17.98,20.584731597557056,-0.12653706875955473
2017-04-26,18.1,20.324731597557054,-0.10945933464747237
2017-04-27,17.84,19.954731597557057,-0.1059764491052313
2017-04-28,17.47,20.064731597557053,-0.12931803173848444
2017-05-01,17.58,19.934731597557057,-0.1181220617911718
2017-05-02,17.45,20.004731597557054,-0.12770636712111816
2017-05-03,17.52,19.99473159755706,-0.123769183171202
2017-05-04,17.51,19.914731597557054,-0.1207513937999567
2017-05-05,17.43,19.974731597557053,-0.1273975364889648
2017-05-08,17.49,19.824731597557054,-0.11776863591155795
2017-05-09,17.34,19.834731597557056,-0.12577591913894715
2017-05-10,17.35,19.634731597557057,-0.11636174328154913
2017-05-11,17.15,19.574731597557054,-0.12387049015066265
2017-05-12,17.09,19.684731597557057,-0.13181442605390015
2017-05-15,17.2,19.634731597557057,-0.12400126711484993
2017-05-16,17.15,19.164731597557054,-0.10512704481673385
2017-05-17,16.68,19.224731597557053,-0.13236760079815213
2017-05-18,16.74,19.254731597557054,-0.13060330572855727
2017-05-19,16.77,19.284731597557055,-0.13040013467833877
2017-05-22,16.8,19.424731597557056,-0.13512318481080854
2017-05-23,16.94,19.334731597557056,-0.12385646966310249
2017-05-24,16.85,19.334731597557056,-0.12851130542050038
2017-05-25,16.85,19.354731597557056,-0.12941184872195288
2017-05-26,16.87,19.184731597557057,-0.12065488567230254
2017-05-30,16.7,19.054731597557055,-0.12357726402501246
2017-05-31,16.57,19.374731597557055,-0.14476234591609527
2017-06-01,16.89,19.264731597557056,-0.12326834586463653
2017-06-02,16.78,19.304731597557055,-0.13078304584543143
2017-06-05,16.82,19.124731597557055,-0.12051053296096748
2017-06-06,16.64,19.304731597557055,-0.13803515392538612
2017-06-07,16.82,19.604731597557056,-0.14204385220474325
2017-06-08,17.12,20.15473159755706,-0.15057167012459227
2017-06-09,17.67,20.314731597557053,-0.13018786809248772
2017-06-12,17.83,20.274731597557057,-0.1205802200534003
2017-06-13,17.79,20.234731597557055,-0.1208185829285825
2017-06-14,17.75,20.134731597557057,-0.11843870806037438
2017-06-15,17.65,20.104731597557056,-0.12209720809480162
2017-06-16,17.62,20.124731597557055,-0.12446037282112643
2017-06-19,17.64,19.954731597557057,-0.11599913465337897
2017-06-20,17.47,19.804731597557055,-0.11788756570904746
2017-06-21,17.32,19.694731597557055,-0.12057699724385262
2017-06-22,17.21,19.704731597557057,-0.12660571321186365
2017-06-23,17.22,19.774731597557057,-0.12919172050217187
2017-06-26,17.29,19.784731597557055,-0.12609378020903228
2017-06-27,17.3,20.004731597557054,-0.1352045931917103
2017-06-28,17.52,20.194731597557055,-0.1324469990916154
2017-06-29,17.71,20.144731597557055,-0.12086195270292477
2017-06-30,17.66,20.04894429055094,-0.11915561517505169
2017-07-03,17.98,20.088944290550938,-0.10498034441475868
2017-07-05,18.02,19.858944290550937,-0.09260030461064961
2017-07-06,17.79,19.928944290550938,-0.10732852976888962
2017-07-07,17.86,19.858944290550937,-0.1006571276551721
2017-07-10,17.79,19.86894429055094,-0.1046328511545338
2017-07-11,17.8,19.86894429055094,-0.10412955315068573
2017-07-12,17.8,19.87894429055094,-0.10458021614050828
2017-07-13,17.81,19.858944290550937,-0.10317488485658544
2017-07-14,17.79,19.808944290550937,-0.10192084247084254
2017-07-17,17.74,19.68894429055094,-0.0989867339655317
2017-07-18,17.62,19.68894429055094,-0.10508152494208944
2017-07-19,17.62,19.70894429055094,-0.10598965930166238
2017-07-20,17.64,19.578944290550943,-0.09903211642962295
2017-07-21,17.51,19.72894429055094,-0.1124715168674123
2017-07-24,17.66,19.96894429055094,-0.11562675807771694
2017-07-25,17.9,19.558944290550937,-0.08481768064303885
2017-07-26,17.49,19.748944290550938,-0.11438304029404511
2017-07-27,17.68,19.428944290550938,-0.09001746386197207
2017-07-28,17.36,19.50894429055094,-0.1101517467345361
2017-07-31,17.44,19.588944290550938,-0.10970189402128816
2017-08-01,17.52,19.568944290550938,-0.10470387467658604
2017-08-02,17.5,19.50894429055094,-0.1029755511436855
2017-08-03,17.44,19.658944290550938,-0.11287199646918333
2017-08-04,17.59,19.46894429055094,-0.09650981904873324
2017-08-07,17.4,19.52894429055094,-0.10901481712869798
2017-08-08,17.46,19.38894429055094,-0.09948681380713409
2017-08-09,17.32,19.058944290550937,-0.0912403260139163
2017-08-10,16.99,18.88894429055094,-0.10053204993043863
2017-08-11,16.82,19.238944290550943,-0.1257316541915966
2017-08-14,17.17,19.16894429055094,-0.10428035369356725
2017-08-15,17.1,19.11894429055094,-0.10559915128518627
2017-08-16,17.05,18.698944290550937,-0.08818381748878679
2017-08-17,16.63,18.698944290550937,-0.11064497858290478
2017-08-18,16.63,18.648944290550936,-0.10826051379079393
2017-08-21,16.58,18.768944290550937,-0.11662586113876128
2017-08-22,16.7,18.768944290550937,-0.110232320929874
2017-08-23,16.7,18.738944290550943,-0.1088078527230093
2017-08-24,16.67,18.928944290550938,-0.11933810231976694
2017-08-25,16.86,18.828944290550943,-0.10457008423669467
2017-08-28,16.76,18.72894429055094,-0.10512841834573139
2017-08-29,16.66,18.818944290550938,-0.11472185990980122
2017-08-30,16.75,18.768944290550937,-0.1075683458428377
2017-08-31,16.7,18.91894429055094,-0.11728689806752013
2017-09-01,16.85,18.46894429055094,-0.08765765195248443
2017-09-05,16.4,18.518944290550937,-0.11442036097231012
2017-09-06,16.45,18.13894429055094,-0.09311149885557313
2017-09-07,16.07,18.318944290550938,-0.12276604234835531
2017-09-08,16.25,18.66894429055094,-0.12957049166273737
2017-09-11,16.6,18.988944290550943,-0.12580711460297977
2017-09-12,16.92,19.02894429055094,-0.11082823399709885
2017-09-13,16.96,18.838944290550938,-0.09973723907094734
2017-09-14,16.77,18.97894429055094,-0.11638920778384432
2017-09-15,16.91,19.108944290550937,-0.11507408557563692
2017-09-18,17.04,19.27894429055094,-0.11613417502577139
2017-09-19,17.21,19.398944290550936,-0.1128383203624721
2017-09-20,17.33,19.47894429055094,-0.11032139414215447
2017-09-21,17.41,19.448944290550937,-0.10483573093175735
2017-09-22,17.38,19.54894429055094,-0.110949433294938
2017-09-25,17.48,19.68894429055094,-0.11219211441474031
2017-09-26,17.62,19.97894429055094,-0.11807151850694142
2017-09-27,17.91,20.03894429055094,-0.10624034179060082
2017-09-28,17.97,20.20894429055094,-0.1107897700325593
2017-09-29,18.14,20.414150485436892,-0.1114006917436624
2017-10-02,18.24,20.314150485436894,-0.1021037274939871
2017-10-03,18.14,20.094150485436895,-0.09724971885988176
2017-10-04,17.92,20.374150485436893,-0.1204541257899846
2017-10-05,18.2,20.414150485436892,-0.10846155400962831
2017-10-06,18.24,20.324150485436892,-0.10254551534295497
2017-10-09,18.15,20.494150485436894,-0.1143814420169621
2017-10-10,18.32,20.454150485436895,-0.10433826068486118
2017-10-11,18.28,20.454150485436895,-0.10629385400214308
2017-10-12,18.28,20.384150485436894,-0.10322483082825396
2017-10-13,18.21,20.454150485436895,-0.10971614230738658
2017-10-16,18.28,20.264150485436893,-0.0979143185332555
2017-10-17,18.09,20.414150485436892,-0.11384997318869094
2017-10-18,18.24,20.534150485436893,-0.11172366186095395
2017-10-19,18.36,21.064150485436894,-0.12837690688292702
2017-10-20,18.89,20.924150485436893,-0.09721543949192357
2017-10-23,18.75,21.014150485436893,-0.10774408829926208
2017-10-24,18.84,20.854150485436893,-0.09658271560107123
2017-10-25,18.68,21.024150485436895,-0.1114979883282633
2017-10-26,18.85,21.094150485436895,-0.10638733647919241
2017-10-27,18.92,20.804150485436892,-0.09056608616419182
2017-10-30,18.63,20.834150485436894,-0.10579507366895513
2017-10-31,18.66,20.704150485436895,-0.09873143488184799
2017-11-01,18.53,20.794150485436894,-0.10888400980951751
2017-11-02,18.62,20.664150485436892,-0.09892255125017169
2017-11-03,18.49,20.594150485436895,-0.10217223997294
2017-11-06,18.42,20.224150485436894,-0.08920772651172837
2017-11-07,18.05,20.124150485436893,-0.1030677288434052
2017-11-08,17.95,19.934150485436895,-0.09953524163903738
2017-11-09,17.76,19.884150485436894,-0.10682631309759072
2017-11-10,17.71,20.384150485436894,-0.131187732711618
2017-11-13,18.21,20.454150485436895,-0.10971614230738658
2017-11-14,18.28,20.374150485436893,-0.10278467742415842
2017-11-15,18.2,20.284150485436893,-0.10274773335630794
2017-11-16,18.11,20.344150485436895,-0.10981783127470401
2017-11-17,18.17,20.50415048543689,-0.11383795135012909
2017-11-20,18.33,20.364150485436895,-0.0998887965835642
2017-11-21,18.19,20.374150485436893,-0.10720203951561491
2017-11-22,18.2,20.294150485436894,-0.10318985694620031
2017-11-24,18.12,20.344150485436895,-0.10932628949186274
2017-11-27,18.17,20.884150485436894,-0.1299622164343982
2017-11-28,18.71,21.434150485436895,-0.12709393298735006
2017-11-29,19.26,21.194150485436893,-0.09125869360821526
2017-11-30,19.02,21.084150485436894,-0.09790057640039285
2017-12-01,18.91,21.424150485436893,-0.11735123346645138
2017-12-04,19.25,21.124150485436893,-0.088720750532853
2017-12-05,18.95,20.994150485436894,-0.09736762089301343
2017-12-06,18.82,21.064150485436894,-0.10653885553032061
2017-12-07,18.89,21.014150485436893,-0.10108191082522988
2017-12-08,18.84,20.834150485436894,-0.09571546902432182
2017-12-11,18.66,20.914150485436892,-0.10778111628328002
2017-12-12,18.74,20.844150485436895,-0.1009468093653898
2017-12-13,18.67,20.674150485436893,-0.09693991957970116
2017-12-14,18.5,20.984150485436892,-0.11838222791820452
2017-12-15,18.81,21.174150485436893,-0.11165267230262221
2017-12-18,19.0,21.214150485436893,-0.10437139526076544
2017-12-19,19.04,21.044150485436894,-0.09523551386993834
2017-12-20,18.87,21.194150485436893,-0.10965999732019838
2017-12-21,19.02,21.094150485436895,-0.0983282302299332
2017-12-22,18.92,21.044150485436894,-0.10093781105143018
2017-12-26,18.87,20.954150485436895,-0.09946241852588467
2017-12-27,18.78,21.094150485436895,-0.1097057919935932
2017-12-28,18.92,20.874150485436893,-0.09361580902658662
2017-12-29,18.7,21.45124662060679,-0.12825579180856783
2018-01-02,18.8,21.37124662060679,-0.12031336619023048
2018-01-03,18.72,21.491246620606788,-0.1289476906355721
2018-01-04,18.84,21.59124662060679,-0.1274241672540105
2018-01-05,18.94,21.62124662060679,-0.12400980700397468
2018-01-08,18.97,21.721246620606788,-0.12666154335712487
2018-01-09,19.07,21.901246620606788,-0.12927330894228095
2018-01-10,19.25,22.131246620606788,-0.1301890792687661
2018-01-11,19.48,22.131246620606788,-0.11979653320288641
2018-01-12,19.48,22.04124662060679,-0.11620243921286322
2018-01-16,19.39,22.10124662060679,-0.12267392274962785
2018-01-17,19.45,22.081246620606787,-0.11916205030522331
2018-01-18,19.43,22.731246620606786,-0.14522945774624052
2018-01-19,20.08,22.671246620606787,-0.11429660944411868
2018-01-22,20.02,22.71124662060679,-0.11849841030588426
2018-01-23,20.06,22.59124662060679,-0.11204546004548033
2018-01-24,19.94,22.561246620606788,-0.1161835897052167
2018-01-25,19.91,22.571246620606793,-0.11790428173236844
2018-01-26,19.92,22.411246620606793,-0.11116055535777869
2018-01-29,19.76,22.311246620606788,-0.1143480086070332
2018-01-30,19.66,22.321246620606793,-0.11922482045200611
2018-01-31,19.67,22.46124662060679,-0.12426944362233194
2018-02-01,19.81,22.28124662060679,-0.11091150610582357
2018-02-02,19.63,21.661246620606793,-0.09377330197950962
2018-02-05,19.01,21.77124662060679,-0.12682997297882004
2018-02-06,19.12,21.85124662060679,-0.12499271405554913
2018-02-07,19.2,21.21124662060679,-0.09481982160599922
2018-02-08,18.56,21.561246620606788,-0.13919634024029015
2018-02-09,18.91,21.721246620606788,-0.1294238157555736
2018-02-12,19.07,21.78124662060679,-0.12447619127739618
2018-02-13,19.13,22.231246620606786,-0.1394994474908191
2018-02-14,19.58,22.391246620606786,-0.1255511436339405
2018-02-15,19.74,22.491246620606788,-0.1223252168728638
2018-02-16,19.84,22.27124662060679,-0.10916526865439324
2018-02-20,19.62,22.411246620606793,-0.12454669157226994
2018-02-21,19.76,22.081246620606787,-0.10512298786792851
2018-02-22,19.43,22.34124662060679,-0.13030815469005907
2018-02-23,19.69,22.37124662060679,-0.11985235628921176
2018-02-26,19.72,22.11124662060679,-0.10814616930635856
2018-02-27,19.46,21.79124662060679,-0.10698087453162297
2018-02-28,19.14,21.811246620606788,-0.12247106582541922
2018-03-01,19.16,22.09124662060679,-0.13268814888302916
2018-03-02,19.44,22.321246620606793,-0.12908090079282797
