date,AXP,dcf,Deviation
1993-12-16,7.76,,
1993-12-17,7.82,,
1993-12-20,7.95,,
1993-12-21,8.11,,
1993-12-22,8.01,,
1993-12-23,8.08,,
1993-12-27,8.21,,
1993-12-28,8.05,,
1993-12-29,8.01,,
1993-12-30,8.08,,
1993-12-31,7.95,,
1994-01-03,7.63,,
1994-01-04,7.79,,
1994-01-05,7.69,,
1994-01-06,7.53,,
1994-01-07,7.5,,
1994-01-10,7.6,,
1994-01-11,7.92,,
1994-01-12,7.89,,
1994-01-13,8.05,,
1994-01-14,8.27,,
1994-01-17,8.08,,
1994-01-18,7.92,,
1994-01-19,7.76,,
1994-01-20,7.92,,
1994-01-21,7.95,,
1994-01-24,8.11,,
1994-01-25,8.43,,
1994-01-26,8.27,,
1994-01-27,8.24,,
1994-01-28,8.4,,
1994-01-31,8.4,,
1994-02-01,8.4,,
1994-02-02,8.43,,
1994-02-03,8.3,,
1994-02-04,7.95,,
1994-02-07,7.89,,
1994-02-08,7.92,,
1994-02-09,7.82,,
1994-02-10,7.82,,
1994-02-11,8.05,,
1994-02-14,7.98,,
1994-02-15,7.89,,
1994-02-16,7.79,,
1994-02-17,7.72,,
1994-02-18,7.66,,
1994-02-22,7.79,,
1994-02-23,7.82,,
1994-02-24,7.56,,
1994-02-25,7.56,,
1994-02-28,7.53,,
1994-03-01,7.43,,
1994-03-02,7.4,,
1994-03-03,7.37,,
1994-03-04,7.34,,
1994-03-07,7.4,,
1994-03-08,7.47,,
1994-03-09,7.27,,
1994-03-10,7.31,,
1994-03-11,7.37,,
1994-03-14,7.43,,
1994-03-15,7.56,,
1994-03-16,7.85,,
1994-03-17,7.76,,
1994-03-18,7.76,,
1994-03-21,7.72,,
1994-03-22,7.69,,
1994-03-23,7.89,,
1994-03-24,7.66,,
1994-03-25,7.63,,
1994-03-28,7.56,,
1994-03-29,7.4,,
1994-03-30,7.21,,
1994-03-31,7.15,,
1994-04-04,7.02,,
1994-04-05,7.37,,
1994-04-06,7.66,,
1994-04-07,7.72,,
1994-04-08,7.72,,
1994-04-11,7.82,,
1994-04-12,7.69,,
1994-04-13,7.69,,
1994-04-14,7.69,,
1994-04-15,7.76,,
1994-04-18,7.72,,
1994-04-19,7.79,,
1994-04-20,7.69,,
1994-04-21,7.66,,
1994-04-22,7.63,,
1994-04-25,7.72,,
1994-04-26,7.69,,
1994-04-28,7.6,,
1994-04-29,7.63,,
1994-05-02,7.76,,
1994-05-03,7.63,,
1994-05-04,7.53,,
1994-05-05,7.56,,
1994-05-06,7.69,,
1994-05-09,7.56,,
1994-05-10,7.53,,
1994-05-11,7.56,,
1994-05-12,7.47,,
1994-05-13,7.37,,
1994-05-16,7.31,,
1994-05-17,7.63,,
1994-05-18,7.72,,
1994-05-19,7.66,,
1994-05-20,7.72,,
1994-05-23,7.6,,
1994-05-24,7.63,,
1994-05-25,7.66,,
1994-05-26,7.63,,
1994-05-27,7.63,,
1994-05-31,8.06,,
1994-06-01,8.1,,
1994-06-02,7.99,,
1994-06-03,8.06,,
1994-06-06,8.1,,
1994-06-07,8.21,,
1994-06-08,8.28,,
1994-06-09,8.39,,
1994-06-10,8.42,,
1994-06-13,8.28,,
1994-06-14,8.32,,
1994-06-15,8.17,,
1994-06-16,8.17,,
1994-06-17,8.21,,
1994-06-20,8.02,,
1994-06-21,7.8,,
1994-06-22,7.8,,
1994-06-23,7.8,,
1994-06-24,7.59,,
1994-06-27,7.66,,
1994-06-28,7.55,,
1994-06-29,7.51,,
1994-06-30,7.51,,
1994-07-01,7.59,,
1994-07-05,7.44,,
1994-07-06,7.62,,
1994-07-07,7.51,,
1994-07-08,7.48,,
1994-07-11,7.62,,
1994-07-12,7.73,,
1994-07-13,7.7,,
1994-07-14,7.8,,
1994-07-15,7.77,,
1994-07-18,7.73,,
1994-07-19,7.88,,
1994-07-20,7.88,,
1994-07-21,7.77,,
1994-07-22,7.59,,
1994-07-25,7.66,,
1994-07-26,7.7,,
1994-07-27,7.62,,
1994-07-28,7.66,,
1994-07-29,7.73,,
1994-08-01,7.84,,
1994-08-02,7.95,,
1994-08-03,8.06,,
1994-08-04,8.13,,
1994-08-05,8.1,,
1994-08-08,7.91,,
1994-08-09,7.95,,
1994-08-10,7.88,,
1994-08-11,7.88,,
1994-08-12,8.1,,
1994-08-15,8.06,,
1994-08-16,7.99,,
1994-08-17,8.06,,
1994-08-18,7.95,,
1994-08-19,7.99,,
1994-08-22,8.06,,
1994-08-23,8.13,,
1994-08-24,8.24,,
1994-08-25,8.17,,
1994-08-26,8.13,,
1994-08-29,8.28,,
1994-08-30,8.32,,
1994-08-31,8.21,,
1994-09-01,8.32,,
1994-09-02,8.46,,
1994-09-06,8.86,,
1994-09-07,8.72,,
1994-09-08,8.83,,
1994-09-09,8.9,,
1994-09-12,8.97,,
1994-09-13,8.94,,
1994-09-14,9.23,,
1994-09-15,9.19,,
1994-09-16,8.97,,
1994-09-19,9.12,,
1994-09-20,8.72,,
1994-09-21,8.83,,
1994-09-22,8.94,,
1994-09-23,9.01,,
1994-09-26,8.9,,
1994-09-27,8.94,,
1994-09-28,8.97,,
1994-09-29,8.9,,
1994-09-30,8.86,,
1994-10-03,8.75,,
1994-10-04,8.83,,
1994-10-05,8.75,,
1994-10-06,8.72,,
1994-10-07,8.72,,
1994-10-10,8.86,,
1994-10-11,8.9,,
1994-10-12,8.83,,
1994-10-13,8.97,,
1994-10-14,8.97,,
1994-10-17,8.94,,
1994-10-18,8.9,,
1994-10-19,8.94,,
1994-10-20,8.83,,
1994-10-21,8.83,,
1994-10-24,8.61,,
1994-10-25,8.72,,
1994-10-26,8.64,,
1994-10-27,8.97,,
1994-10-28,9.04,,
1994-10-31,9.01,,
1994-11-01,8.97,,
1994-11-02,9.08,,
1994-11-03,9.08,,
1994-11-04,8.9,,
1994-11-07,8.9,,
1994-11-08,8.9,,
1994-11-09,8.94,,
1994-11-10,8.97,,
1994-11-11,9.15,,
1994-11-14,9.12,,
1994-11-15,9.15,,
1994-11-16,9.12,,
1994-11-17,9.04,,
1994-11-18,8.94,,
1994-11-21,8.57,,
1994-11-22,8.24,,
1994-11-23,8.53,,
1994-11-25,8.53,,
1994-11-28,8.64,,
1994-11-29,8.79,,
1994-11-30,8.64,,
1994-12-01,8.68,,
1994-12-02,8.72,,
1994-12-05,8.64,,
1994-12-06,8.72,,
1994-12-07,8.64,,
1994-12-08,8.42,,
1994-12-09,8.39,,
1994-12-12,8.57,,
1994-12-13,8.5,,
1994-12-14,8.53,,
1994-12-15,8.5,,
1994-12-16,8.57,,
1994-12-19,8.53,,
1994-12-20,8.5,,
1994-12-21,8.53,,
1994-12-22,8.61,,
1994-12-23,8.57,,
1994-12-27,8.57,,
1994-12-28,8.61,,
1994-12-29,8.57,,
1994-12-30,8.61,,
1995-01-03,8.53,,
1995-01-04,8.57,,
1995-01-05,8.61,,
1995-01-06,8.64,,
1995-01-09,8.61,,
1995-01-10,8.68,,
1995-01-11,8.75,,
1995-01-12,8.68,,
1995-01-13,8.75,,
1995-01-16,8.83,,
1995-01-17,8.86,,
1995-01-18,8.9,,
1995-01-19,8.83,,
1995-01-20,8.79,,
1995-01-23,8.75,,
1995-01-24,8.75,,
1995-01-25,8.75,,
1995-01-26,8.72,,
1995-01-27,8.83,,
1995-01-30,8.97,,
1995-01-31,9.19,,
1995-02-01,9.23,,
1995-02-02,9.26,,
1995-02-03,9.41,,
1995-02-06,9.37,,
1995-02-07,9.45,,
1995-02-08,9.37,,
1995-02-09,9.34,,
1995-02-10,9.26,,
1995-02-13,9.37,,
1995-02-14,9.77,,
1995-02-15,9.77,,
1995-02-16,9.59,,
1995-02-17,9.85,,
1995-02-21,9.7,,
1995-02-22,9.66,,
1995-02-23,9.77,,
1995-02-24,9.77,,
1995-02-27,9.92,,
1995-02-28,9.81,,
1995-03-01,9.77,,
1995-03-02,9.77,,
1995-03-03,9.74,,
1995-03-06,9.66,,
1995-03-07,9.56,,
1995-03-08,9.59,,
1995-03-09,9.34,,
1995-03-10,9.52,,
1995-03-13,9.63,,
1995-03-14,9.66,,
1995-03-15,9.48,,
1995-03-16,9.63,,
1995-03-17,9.48,,
1995-03-20,9.74,,
1995-03-21,9.56,,
1995-03-22,9.66,,
1995-03-23,9.59,,
1995-03-24,9.92,,
1995-03-27,10.28,,
1995-03-28,10.14,,
1995-03-29,10.07,,
1995-03-30,10.25,,
1995-03-31,10.18,,
1995-04-03,10.1,,
1995-04-04,10.32,,
1995-04-05,10.25,,
1995-04-06,10.32,,
1995-04-07,10.28,,
1995-04-10,10.28,,
1995-04-11,10.25,,
1995-04-12,10.21,,
1995-04-13,10.21,,
1995-04-17,10.07,,
1995-04-18,9.99,,
1995-04-19,10.18,,
1995-04-20,10.28,,
1995-04-21,10.21,,
1995-04-24,10.21,,
1995-04-25,10.14,,
1995-04-26,10.18,,
1995-04-27,10.14,,
1995-04-28,10.14,,
1995-05-01,10.07,,
1995-05-02,10.07,,
1995-05-03,10.21,,
1995-05-04,10.14,,
1995-05-05,10.25,,
1995-05-08,10.18,,
1995-05-09,10.36,,
1995-05-10,10.28,,
1995-05-11,10.39,,
1995-05-12,10.28,,
1995-05-15,10.32,,
1995-05-16,10.43,,
1995-05-17,10.36,,
1995-05-18,10.25,,
1995-05-19,10.1,,
1995-05-22,10.21,,
1995-05-23,10.32,,
1995-05-24,10.36,,
1995-05-25,10.25,,
1995-05-26,10.21,,
1995-05-30,10.18,,
1995-05-31,10.36,,
1995-06-01,10.54,,
1995-06-02,10.54,,
1995-06-05,10.39,,
1995-06-06,10.32,,
1995-06-07,10.14,,
1995-06-08,10.07,,
1995-06-09,10.1,,
1995-06-12,10.14,,
1995-06-13,10.32,,
1995-06-14,10.25,,
1995-06-15,10.28,,
1995-06-16,10.21,,
1995-06-19,10.28,,
1995-06-20,10.21,,
1995-06-21,10.5,,
1995-06-22,10.69,,
1995-06-23,10.65,,
1995-06-26,10.39,,
1995-06-27,10.32,,
1995-06-28,10.28,,
1995-06-29,10.36,,
1995-06-30,10.28,,
1995-07-03,10.25,,
1995-07-05,10.36,,
1995-07-06,10.47,,
1995-07-07,10.61,,
1995-07-10,10.47,,
1995-07-11,10.5,,
1995-07-12,10.61,,
1995-07-13,10.58,,
1995-07-14,10.69,,
1995-07-17,10.61,,
1995-07-18,10.54,,
1995-07-19,10.25,,
1995-07-20,10.36,,
1995-07-21,10.43,,
1995-07-24,10.54,,
1995-07-25,11.05,,
1995-07-26,11.01,,
1995-07-27,11.16,,
1995-07-28,11.01,,
1995-07-31,11.23,,
1995-08-01,11.23,,
1995-08-02,11.23,,
1995-08-03,11.52,,
1995-08-04,11.52,,
1995-08-07,11.52,,
1995-08-08,11.34,,
1995-08-09,11.23,,
1995-08-10,11.34,,
1995-08-11,11.27,,
1995-08-14,11.45,,
1995-08-15,11.52,,
1995-08-16,11.56,,
1995-08-17,11.6,,
1995-08-18,11.67,,
1995-08-21,11.63,,
1995-08-22,11.67,,
1995-08-23,11.63,,
1995-08-24,11.67,,
1995-08-25,11.71,,
1995-08-28,11.83,,
1995-08-29,11.78,,
1995-08-30,11.71,,
1995-08-31,11.78,,
1995-09-01,11.89,,
1995-09-05,12.11,,
1995-09-06,12.0,,
1995-09-07,12.07,,
1995-09-08,12.25,,
1995-09-11,12.33,,
1995-09-12,12.36,,
1995-09-13,12.25,,
1995-09-14,12.73,,
1995-09-15,12.95,,
1995-09-18,12.69,,
1995-09-19,13.02,,
1995-09-20,12.84,,
1995-09-21,12.55,,
1995-09-22,12.44,,
1995-09-25,12.62,,
1995-09-26,12.69,,
1995-09-27,12.62,,
1995-09-28,12.8,,
1995-09-29,12.95,,
1995-10-02,12.84,,
1995-10-03,12.8,,
1995-10-04,12.8,,
1995-10-05,12.87,,
1995-10-06,12.8,,
1995-10-09,12.55,,
1995-10-10,12.51,,
1995-10-11,12.73,,
1995-10-12,12.98,,
1995-10-13,13.06,,
1995-10-16,12.98,,
1995-10-17,12.91,,
1995-10-18,12.8,,
1995-10-19,12.55,,
1995-10-20,12.11,,
1995-10-23,12.4,,
1995-10-24,12.14,,
1995-10-25,11.82,,
1995-10-26,11.45,,
1995-10-27,12.0,,
1995-10-30,11.78,,
1995-10-31,11.85,,
1995-11-01,11.96,,
1995-11-02,12.14,,
1995-11-03,12.14,,
1995-11-06,12.04,,
1995-11-07,11.78,,
1995-11-08,12.14,,
1995-11-09,12.66,,
1995-11-10,12.58,,
1995-11-13,12.51,,
1995-11-14,12.25,,
1995-11-15,12.47,,
1995-11-16,12.58,,
1995-11-17,12.91,,
1995-11-20,12.51,,
1995-11-21,12.62,,
1995-11-22,12.51,,
1995-11-24,12.66,,
1995-11-27,12.62,,
1995-11-28,12.33,,
1995-11-29,12.58,,
1995-11-30,12.4,,
1995-12-01,12.36,,
1995-12-04,12.55,,
1995-12-05,12.8,,
1995-12-06,13.06,,
1995-12-07,13.0,,
1995-12-08,12.71,,
1995-12-11,12.55,,
1995-12-12,12.73,,
1995-12-13,12.69,,
1995-12-14,12.4,,
1995-12-15,12.11,,
1995-12-18,11.96,,
1995-12-19,12.07,,
1995-12-20,12.07,,
1995-12-21,12.11,,
1995-12-22,12.04,,
1995-12-26,12.07,,
1995-12-27,12.07,,
1995-12-28,11.96,,
1995-12-29,12.07,,
1996-01-02,12.11,,
1996-01-03,12.11,,
1996-01-04,12.0,,
1996-01-05,11.96,,
1996-01-08,11.96,,
1996-01-09,11.78,,
1996-01-10,11.38,,
1996-01-11,11.52,,
1996-01-12,11.38,,
1996-01-15,11.31,,
1996-01-16,11.56,,
1996-01-17,11.78,,
1996-01-18,12.18,,
1996-01-19,12.51,,
1996-01-22,12.47,,
1996-01-23,12.11,,
1996-01-24,11.93,,
1996-01-25,11.89,,
1996-01-26,12.58,,
1996-01-29,12.69,,
1996-01-30,13.09,,
1996-01-31,13.42,,
1996-02-01,13.02,,
1996-02-02,13.06,,
1996-02-05,13.28,,
1996-02-06,13.28,,
1996-02-07,13.38,,
1996-02-08,13.82,,
1996-02-09,13.82,,
1996-02-12,13.75,,
1996-02-13,13.71,,
1996-02-14,13.64,,
1996-02-15,13.64,,
1996-02-16,13.49,,
1996-02-20,13.38,,
1996-02-21,13.68,,
1996-02-22,13.71,,
1996-02-23,13.68,,
1996-02-26,13.35,,
1996-02-27,13.64,,
1996-02-28,13.42,,
1996-02-29,13.38,,
1996-03-01,13.57,,
1996-03-04,13.68,,
1996-03-05,13.71,,
1996-03-06,13.57,,
1996-03-07,13.6,,
1996-03-08,13.02,,
1996-03-11,12.98,,
1996-03-12,13.17,,
1996-03-13,13.13,,
1996-03-14,13.79,,
1996-03-15,14.11,,
1996-03-18,14.22,,
1996-03-19,14.26,,
1996-03-20,14.19,,
1996-03-21,14.15,,
1996-03-22,14.22,,
1996-03-25,14.33,,
1996-03-26,14.22,,
1996-03-27,14.11,,
1996-03-28,14.44,,
1996-03-29,14.41,,
1996-04-01,14.66,,
1996-04-02,14.66,,
1996-04-03,14.59,,
1996-04-04,14.77,,
1996-04-08,14.22,,
1996-04-09,13.82,,
1996-04-10,13.38,,
1996-04-11,13.46,,
1996-04-12,13.71,,
1996-04-15,14.0,,
1996-04-16,13.79,,
1996-04-17,13.97,,
1996-04-18,13.75,,
1996-04-19,13.57,,
1996-04-22,13.79,,
1996-04-23,13.71,,
1996-04-24,13.6,,
1996-04-25,13.86,,
1996-04-26,14.11,,
1996-04-29,14.08,,
1996-04-30,14.15,,
1996-05-01,14.15,,
1996-05-02,13.79,,
1996-05-03,13.79,,
1996-05-06,13.38,,
1996-05-07,13.46,,
1996-05-08,13.97,,
1996-05-09,13.68,,
1996-05-10,13.86,,
1996-05-13,13.97,,
1996-05-14,13.86,,
1996-05-15,13.79,,
1996-05-16,13.64,,
1996-05-17,13.71,,
1996-05-20,13.82,,
1996-05-21,13.79,,
1996-05-22,13.93,,
1996-05-23,13.86,,
1996-05-24,13.82,,
1996-05-28,13.57,,
1996-05-29,13.68,,
1996-05-30,13.46,,
1996-05-31,13.35,,
1996-06-03,13.13,,
1996-06-04,13.2,,
1996-06-05,13.57,,
1996-06-06,13.28,,
1996-06-07,13.24,,
1996-06-10,13.31,,
1996-06-11,13.17,,
1996-06-12,13.13,,
1996-06-13,13.13,,
1996-06-14,13.09,,
1996-06-17,13.09,,
1996-06-18,13.09,,
1996-06-19,13.09,,
1996-06-20,12.66,,
1996-06-21,12.91,,
1996-06-24,13.02,,
1996-06-25,13.17,,
1996-06-26,13.17,,
1996-06-27,13.24,,
1996-06-28,13.02,,
1996-07-01,13.2,,
1996-07-02,13.13,,
1996-07-03,13.17,,
1996-07-05,12.69,,
1996-07-08,12.47,,
1996-07-09,12.66,,
1996-07-10,12.47,,
1996-07-11,12.22,,
1996-07-12,12.29,,
1996-07-15,11.96,,
1996-07-16,12.11,,
1996-07-17,12.33,,
1996-07-18,12.29,,
1996-07-19,12.07,,
1996-07-22,11.93,,
1996-07-23,12.07,,
1996-07-24,12.36,,
1996-07-25,12.58,,
1996-07-26,12.76,,
1996-07-29,12.73,,
1996-07-30,12.8,,
1996-07-31,12.76,,
1996-08-01,13.13,,
1996-08-02,13.28,,
1996-08-05,13.13,,
1996-08-06,13.13,,
1996-08-07,13.17,,
1996-08-08,13.06,,
1996-08-09,13.28,,
1996-08-12,13.28,,
1996-08-13,13.09,,
1996-08-14,13.13,,
1996-08-15,13.09,,
1996-08-16,13.2,,
1996-08-19,13.17,,
1996-08-20,13.17,,
1996-08-21,13.31,,
1996-08-22,13.38,,
1996-08-23,13.38,,
1996-08-26,13.31,,
1996-08-27,13.31,,
1996-08-28,13.24,,
1996-08-29,12.95,,
1996-08-30,12.76,,
1996-09-03,12.62,,
1996-09-04,12.66,,
1996-09-05,12.55,,
1996-09-06,12.55,,
1996-09-09,12.73,,
1996-09-10,12.58,,
1996-09-11,12.69,,
1996-09-12,12.87,,
1996-09-13,13.02,,
1996-09-16,13.38,,
1996-09-17,13.13,,
1996-09-18,13.02,,
1996-09-19,13.09,,
1996-09-20,13.24,,
1996-09-23,13.13,,
1996-09-24,13.13,,
1996-09-25,13.38,,
1996-09-26,13.42,,
1996-09-27,13.49,,
1996-09-30,13.49,,
1996-10-01,13.57,,
1996-10-02,13.68,,
1996-10-03,13.57,,
1996-10-04,13.86,,
1996-10-07,13.93,,
1996-10-08,13.82,,
1996-10-09,13.68,,
1996-10-10,13.53,,
1996-10-11,13.71,,
1996-10-14,13.82,,
1996-10-15,13.68,,
1996-10-16,13.82,,
1996-10-17,13.79,,
1996-10-18,13.68,,
1996-10-21,13.6,,
1996-10-22,13.57,,
1996-10-23,13.6,,
1996-10-24,13.64,,
1996-10-25,13.6,,
1996-10-28,13.6,,
1996-10-29,13.35,,
1996-10-30,13.49,,
1996-10-31,13.71,,
1996-11-01,13.71,,
1996-11-04,13.86,,
1996-11-05,14.11,,
1996-11-06,14.15,,
1996-11-07,14.11,,
1996-11-08,14.3,,
1996-11-11,14.59,,
1996-11-12,14.7,,
1996-11-13,14.66,,
1996-11-14,14.81,,
1996-11-15,14.84,,
1996-11-18,14.84,,
1996-11-19,14.81,,
1996-11-20,14.81,,
1996-11-21,14.73,,
1996-11-22,15.14,,
1996-11-25,15.32,,
1996-11-26,15.46,,
1996-11-27,15.32,,
1996-11-29,15.24,,
1996-12-02,15.14,,
1996-12-03,14.81,,
1996-12-04,15.06,,
1996-12-05,15.06,,
1996-12-06,15.03,,
1996-12-09,15.17,,
1996-12-10,16.01,,
1996-12-11,15.61,,
1996-12-12,15.72,,
1996-12-13,15.61,,
1996-12-16,15.57,,
1996-12-17,15.46,,
1996-12-18,15.65,,
1996-12-19,15.94,,
1996-12-20,16.38,,
1996-12-23,16.59,,
1996-12-24,17.4,,
1996-12-26,16.59,,
1996-12-27,17.03,,
1996-12-30,16.74,,
1996-12-31,16.48,,
1997-01-02,15.94,,
1997-01-03,15.9,,
1997-01-06,16.08,,
1997-01-07,16.81,,
1997-01-08,16.67,,
1997-01-09,16.7,,
1997-01-10,16.74,,
1997-01-13,16.63,,
1997-01-14,16.96,,
1997-01-15,17.21,,
1997-01-16,17.07,,
1997-01-17,17.4,,
1997-01-20,17.4,,
1997-01-21,17.43,,
1997-01-22,17.94,,
1997-01-23,17.72,,
1997-01-24,17.83,,
1997-01-27,17.36,,
1997-01-28,17.36,,
1997-01-29,17.8,,
1997-01-30,18.02,,
1997-01-31,18.13,,
1997-02-03,18.05,,
1997-02-04,17.83,,
1997-02-05,17.8,,
1997-02-06,18.09,,
1997-02-07,19.07,,
1997-02-10,18.96,,
1997-02-11,19.55,,
1997-02-12,19.66,,
1997-02-13,19.95,,
1997-02-14,19.88,,
1997-02-18,20.35,,
1997-02-19,19.8,,
1997-02-20,19.62,,
1997-02-21,19.62,,
1997-02-24,19.29,,
1997-02-25,19.55,,
1997-02-26,19.26,,
1997-02-27,18.78,,
1997-02-28,19.15,,
1997-03-03,19.04,,
1997-03-04,19.04,,
1997-03-05,19.44,,
1997-03-06,19.22,,
1997-03-07,19.48,,
1997-03-10,19.73,,
1997-03-11,19.48,,
1997-03-12,19.33,,
1997-03-13,18.78,,
1997-03-14,18.82,,
1997-03-17,18.6,,
1997-03-18,18.53,,
1997-03-19,18.56,,
1997-03-20,18.75,,
1997-03-21,18.93,,
1997-03-24,19.33,,
1997-03-25,19.11,,
1997-03-26,18.78,,
1997-03-27,18.13,,
1997-03-31,17.47,,
1997-04-01,17.72,,
1997-04-02,17.07,,
1997-04-03,17.32,,
1997-04-04,17.36,,
1997-04-07,17.51,,
1997-04-08,17.91,,
1997-04-09,17.69,,
1997-04-10,17.36,,
1997-04-11,17.03,,
1997-04-14,16.96,,
1997-04-15,17.43,,
1997-04-16,17.47,,
1997-04-17,17.65,,
1997-04-18,17.51,,
1997-04-21,17.1,,
1997-04-22,17.72,,
1997-04-23,17.87,,
1997-04-24,18.42,,
1997-04-25,17.83,,
1997-04-28,18.71,,
1997-04-29,19.51,,
1997-04-30,19.18,,
1997-05-01,19.15,,
1997-05-02,19.66,,
1997-05-05,20.2,,
1997-05-06,19.95,,
1997-05-07,19.26,,
1997-05-08,19.55,,
1997-05-09,19.99,,
1997-05-12,20.28,,
1997-05-13,19.91,,
1997-05-14,19.95,,
1997-05-15,20.02,,
1997-05-16,19.66,,
1997-05-19,20.02,,
1997-05-20,20.64,,
1997-05-21,20.28,,
1997-05-22,20.1,,
1997-05-23,20.28,,
1997-05-27,20.2,,
1997-05-28,20.24,,
1997-05-29,20.1,,
1997-05-30,20.28,,
1997-06-02,20.13,,
1997-06-03,20.35,,
1997-06-04,19.99,,
1997-06-05,20.24,,
1997-06-06,20.93,,
1997-06-09,20.75,,
1997-06-10,20.86,,
1997-06-11,20.97,,
1997-06-12,21.34,,
1997-06-13,22.36,,
1997-06-16,21.96,,
1997-06-17,22.28,,
1997-06-18,22.72,,
1997-06-19,22.68,,
1997-06-20,22.94,,
1997-06-23,22.14,,
1997-06-24,22.52,,
1997-06-25,22.03,,
1997-06-26,21.92,,
1997-06-27,22.08,,
1997-06-30,21.74,,
1997-07-01,22.03,,
1997-07-02,22.21,,
1997-07-03,24.22,,
1997-07-07,22.87,,
1997-07-08,22.83,,
1997-07-09,22.65,,
1997-07-10,22.9,,
1997-07-11,23.3,,
1997-07-14,22.98,,
1997-07-15,23.4,,
1997-07-16,23.01,,
1997-07-17,22.7,,
1997-07-18,22.19,,
1997-07-21,22.7,,
1997-07-22,22.89,,
1997-07-23,23.09,,
1997-07-24,23.23,,
1997-07-25,23.21,,
1997-07-28,23.01,,
1997-07-29,24.05,,
1997-07-30,24.16,,
1997-07-31,24.44,,
1997-08-01,24.25,,
1997-08-04,24.22,,
1997-08-05,24.16,,
1997-08-06,24.62,,
1997-08-07,24.2,,
1997-08-08,23.47,,
1997-08-11,23.98,,
1997-08-12,23.63,,
1997-08-13,24.0,,
1997-08-14,24.13,,
1997-08-15,23.52,,
1997-08-18,23.49,,
1997-08-19,24.16,,
1997-08-20,24.36,,
1997-08-21,23.82,,
1997-08-22,23.91,,
1997-08-25,23.65,,
1997-08-26,23.27,,
1997-08-27,23.36,,
1997-08-28,22.85,,
1997-08-29,22.68,,
1997-09-02,23.36,,
1997-09-03,23.36,,
1997-09-04,23.45,,
1997-09-05,23.45,,
1997-09-08,23.67,,
1997-09-09,23.4,,
1997-09-10,23.05,,
1997-09-11,22.54,,
1997-09-12,22.67,,
1997-09-15,22.43,,
1997-09-16,23.56,,
1997-09-17,23.47,,
1997-09-18,23.27,,
1997-09-19,23.29,,
1997-09-22,23.67,,
1997-09-23,23.56,,
1997-09-24,23.71,,
1997-09-25,23.32,,
1997-09-26,23.82,,
1997-09-29,23.96,,
1997-09-30,23.89,,
1997-10-01,24.18,,
1997-10-02,24.33,,
1997-10-03,24.84,,
1997-10-06,25.24,,
1997-10-07,25.09,,
1997-10-08,24.65,,
1997-10-09,24.33,,
1997-10-10,24.18,,
1997-10-13,24.2,,
1997-10-14,24.34,,
1997-10-15,24.14,,
1997-10-16,24.25,,
1997-10-17,23.85,,
1997-10-20,24.14,,
1997-10-21,24.49,,
1997-10-22,24.34,,
1997-10-23,23.96,,
1997-10-24,23.36,,
1997-10-27,21.81,,
1997-10-28,22.68,,
1997-10-29,23.12,,
1997-10-30,22.39,,
1997-10-31,22.76,,
1997-11-03,23.3,,
1997-11-04,23.32,,
1997-11-05,23.41,,
1997-11-06,23.43,,
1997-11-07,23.05,,
1997-11-10,22.87,,
1997-11-11,22.78,,
1997-11-12,22.58,,
1997-11-13,22.68,,
1997-11-14,22.5,,
1997-11-17,22.83,,
1997-11-18,22.34,,
1997-11-19,23.05,,
1997-11-20,23.2,,
1997-11-21,22.99,,
1997-11-24,22.72,,
1997-11-25,22.67,,
1997-11-26,22.79,,
1997-11-28,23.01,,
1997-12-01,24.13,,
1997-12-02,24.2,,
1997-12-03,24.8,,
1997-12-04,25.07,,
1997-12-05,25.38,,
1997-12-08,25.58,,
1997-12-09,25.62,,
1997-12-10,25.46,,
1997-12-11,25.09,,
1997-12-12,25.27,,
1997-12-15,25.84,,
1997-12-16,26.13,,
1997-12-17,26.02,,
1997-12-18,25.89,,
1997-12-19,25.37,,
1997-12-22,25.6,,
1997-12-23,24.87,,
1997-12-24,24.95,,
1997-12-26,25.16,,
1997-12-29,25.31,,
1997-12-30,25.57,,
1997-12-31,26.04,,
1998-01-02,25.88,,
1998-01-05,25.93,,
1998-01-06,25.4,,
1998-01-07,25.16,,
1998-01-08,24.65,,
1998-01-09,23.92,,
1998-01-12,23.85,,
1998-01-13,24.16,,
1998-01-14,24.33,,
1998-01-15,23.74,,
1998-01-16,23.92,,
1998-01-20,24.05,,
1998-01-21,23.82,,
1998-01-22,23.36,,
1998-01-23,23.07,,
1998-01-26,23.16,,
1998-01-27,24.36,,
1998-01-28,24.2,,
1998-01-29,24.44,,
1998-01-30,24.42,,
1998-02-02,25.27,,
1998-02-03,25.37,,
1998-02-04,25.47,,
1998-02-05,25.31,,
1998-02-06,25.27,,
1998-02-09,24.91,,
1998-02-10,25.31,,
1998-02-11,25.49,,
1998-02-12,25.86,,
1998-02-13,25.77,,
1998-02-17,25.97,,
1998-02-18,25.86,,
1998-02-19,25.29,,
1998-02-20,25.68,,
1998-02-23,25.89,,
1998-02-24,25.49,,
1998-02-25,25.97,,
1998-02-26,26.0,,
1998-02-27,26.28,,
1998-03-02,26.73,,
1998-03-03,27.1,,
1998-03-04,26.81,,
1998-03-05,26.73,,
1998-03-06,27.23,,
1998-03-09,26.93,,
1998-03-10,26.92,,
1998-03-11,27.32,,
1998-03-12,27.12,,
1998-03-13,26.92,,
1998-03-16,27.41,,
1998-03-17,27.94,,
1998-03-18,28.32,,
1998-03-19,28.37,,
