date,GWW,dcf,Deviation
2014-09-22,251.32,256.3921360324993,-0.019782728561754337
2014-09-23,251.62,257.42213603249934,-0.022539382672851493
2014-09-24,252.65,254.90213603249933,-0.00883529682235451
2014-09-25,250.13,256.79213603249934,-0.025943691794581225
2014-09-26,252.02,256.79213603249934,-0.018583653324552696
2014-09-29,252.02,256.42213603249934,-0.01716753514580116
2014-09-30,251.65,255.23877286445915,-0.014060453371498194
2014-10-01,250.63,257.40877286445914,-0.026334661359924016
2014-10-02,252.8,259.8787728644591,-0.027238749769497583
2014-10-03,255.27,260.14877286445915,-0.018753780041857238
2014-10-06,255.54,254.35877286445913,0.004643941005999075
2014-10-07,249.75,256.7987728644591,-0.027448623627884472
2014-10-08,252.19,250.75877286445913,0.005707585498173184
2014-10-09,246.15,245.29877286445912,0.0034701646714361267
2014-10-10,240.69,238.80877286445912,0.007877546176281447
2014-10-13,234.2,243.29877286445912,-0.03739752879694147
2014-10-14,238.69,243.76877286445915,-0.020834386639354552
2014-10-15,239.16,234.32877286445913,0.02061730224796321
2014-10-16,229.72,236.50877286445913,-0.028704105907943256
2014-10-17,231.9,235.0287728644591,-0.013312297155478325
2014-10-20,230.42,239.10877286445913,-0.036338160078235426
2014-10-21,234.5,236.14877286445912,-0.006981924337186585
2014-10-22,231.54,239.98877286445912,-0.03520486714280935
2014-10-23,235.38,242.38877286445913,-0.028915418736734755
2014-10-24,237.78,243.0287728644591,-0.021597331059176383
2014-10-27,238.42,247.23877286445915,-0.0356690528847341
2014-10-28,242.63,246.79877286445912,-0.016891384086211048
2014-10-29,242.19,248.46877286445914,-0.025269867082590047
2014-10-30,243.86,251.40877286445917,-0.030025892805772836
2014-10-31,246.8,252.20877286445912,-0.021445617466153144
2014-11-03,247.6,254.0387728644591,-0.025345630479385428
2014-11-04,249.43,257.7687728644591,-0.032349817907709966
2014-11-05,253.16,259.3787728644591,-0.02397564301728261
2014-11-06,254.77,259.41877286445913,-0.017919955495618645
2014-11-07,254.81,253.37877286445914,0.005648567633984358
2014-11-10,248.77,250.91877286445913,-0.008563619373428977
2014-11-11,246.31,251.37877286445914,-0.020163885783594626
2014-11-12,246.77,248.97877286445913,-0.008871330029655011
2014-11-13,244.37,250.87877286445914,-0.025943896289605917
2014-11-14,246.27,249.04877286445912,-0.01115754489571974
2014-11-17,244.44,247.9387728644591,-0.014111438981638358
2014-11-18,243.33,248.94877286445916,-0.02256999622777134
2014-11-19,244.34,249.47877286445913,-0.020598036480045545
2014-11-20,244.87,252.81877286445913,-0.03144059586398129
2014-11-21,248.21,255.45877286445912,-0.028375509610332084
2014-11-24,250.85,253.84877286445916,-0.011813225766745594
2014-11-25,249.24,251.76877286445912,-0.01004402903381707
2014-11-26,247.16,250.28877286445916,-0.012500652061423145
2014-11-28,245.68,247.06877286445913,-0.005620997135162065
2014-12-01,242.46,248.77877286445914,-0.025399164051274403
2014-12-02,244.17,253.17877286445915,-0.03558265474839817
2014-12-03,248.57,255.17877286445915,-0.025898599598523364
2014-12-04,250.57,257.4387728644591,-0.026681190203138194
2014-12-05,252.83,254.72877286445913,-0.007454096540045918
2014-12-08,250.12,254.06877286445913,-0.015542141680535138
2014-12-09,249.46,247.25877286445913,0.008902523902549309
2014-12-10,242.65,250.76877286445912,-0.03237553373061852
2014-12-11,246.16,250.57877286445915,-0.01763426651805544
2014-12-12,245.97,248.77877286445914,-0.011290243263598065
2014-12-15,244.17,248.83877286445914,-0.01876224034830054
2014-12-16,244.23,248.62877286445914,-0.01769213117927082
2014-12-17,244.02,256.83877286445914,-0.04990980419932134
2014-12-18,252.23,262.41877286445913,-0.03882638712635744
2014-12-19,257.81,262.82877286445915,-0.019095218570484795
2014-12-22,258.22,262.40877286445914,-0.01596277753496722
2014-12-23,257.8,261.58877286445914,-0.014483698298559111
2014-12-24,256.98,261.6987728644591,-0.018031314449086344
2014-12-26,257.09,263.46877286445914,-0.024210735849673926
2014-12-29,258.86,262.09877286445914,-0.012357069928496056
2014-12-30,257.49,259.4987728644591,-0.007740972499736376
2014-12-31,254.89,258.49493047397914,-0.013945845929624667
2015-01-02,255.22,252.25493047397913,0.01175425796613605
2015-01-05,248.98,248.72493047397916,0.0010255084825423477
2015-01-06,245.45,248.94493047397916,-0.014038970254686367
2015-01-07,245.67,254.41493047397915,-0.03437270940698023
2015-01-08,251.14,251.50493047397913,-0.0014509873555615949
2015-01-09,248.23,248.42493047397915,-0.0007846655068283193
2015-01-12,245.15,246.71493047397917,-0.00634307162105141
2015-01-13,243.44,245.17493047397915,-0.007076296384076142
2015-01-14,241.9,241.19493047397916,0.002923235263010193
2015-01-15,237.92,244.56493047397916,-0.027170414258090747
2015-01-16,241.29,245.88493047397915,-0.018687320386498563
2015-01-20,242.61,247.46493047397917,-0.01961866057012729
2015-01-21,244.19,248.43493047397916,-0.017086689322956428
2015-01-22,245.16,249.26493047397918,-0.016468142815652453
2015-01-23,245.99,238.08493047397914,0.033202729422158184
2015-01-26,234.81,234.95493047397915,-0.000616843722695104
2015-01-27,231.68,234.31493047397916,-0.011245252142700113
2015-01-28,231.04,239.19493047397916,-0.03409324126485325
2015-01-29,235.92,239.11493047397917,-0.01336148465361875
2015-01-30,235.84,243.78493047397913,-0.032589916277975806
2015-02-02,240.51,247.8449304739792,-0.029594837626704118
2015-02-03,244.57,242.43493047397914,0.008806773519998146
2015-02-04,239.16,243.29493047397918,-0.016995547198306427
2015-02-05,240.02,243.57493047397915,-0.014594812639632138
2015-02-06,240.3,241.90493047397914,-0.006634550485740354
2015-02-09,238.63,242.15493047397914,-0.014556509202929169
2015-02-10,238.88,240.87493047397916,-0.008282017850731349
2015-02-11,237.6,237.58493047397914,6.342795391445222e-05
2015-02-12,234.31,238.14493047397917,-0.016103347093496923
2015-02-13,234.87,237.11493047397917,-0.00946768923193353
2015-02-17,233.84,238.92493047397915,-0.021282544537699177
2015-02-18,235.65,238.82493047397915,-0.013293965867290702
2015-02-19,235.55,241.41493047397915,-0.024293984064963636
2015-02-20,238.14,239.44493047397916,-0.005449814583236567
2015-02-23,236.17,240.78493047397913,-0.019166193103923757
2015-02-24,237.51,242.86493047397917,-0.02204900667843812
2015-02-25,239.59,243.65493047397914,-0.016683144749304546
2015-02-26,240.38,240.18493047397914,0.0008121638840368206
2015-02-27,236.91,242.47493047397916,-0.022950539518048707
2015-03-02,239.2,244.56493047397916,-0.021936630340178676
2015-03-03,241.29,239.27493047397917,0.008421565610861048
2015-03-04,236.0,241.31493047397916,-0.02202487207708126
2015-03-05,238.04,238.54493047397918,-0.0021167101433507973
2015-03-06,235.27,239.10493047397915,-0.016038692578932312
2015-03-09,235.83,233.54493047397918,0.009784282285140167
2015-03-10,230.27,235.44493047397916,-0.02197936674007539
2015-03-11,232.17,234.98493047397915,-0.011979195722471525
2015-03-12,231.71,233.99493047397917,-0.009764871697650945
2015-03-13,230.72,237.28493047397913,-0.02766686641610827
2015-03-16,234.01,237.75493047397913,-0.015751221085145928
2015-03-17,234.48,241.68493047397914,-0.029811252442795033
2015-03-18,238.41,240.33493047397914,-0.0080093662214763
2015-03-19,237.06,239.42493047397915,-0.009877544787409542
2015-03-20,236.15,236.84493047397916,-0.002934115890040112
2015-03-23,233.57,237.48493047397915,-0.016484963766608796
2015-03-24,234.21,238.10493047397915,-0.016358042087686986
2015-03-25,234.83,237.60493047397915,-0.011678757963665354
2015-03-26,234.33,237.87493047397916,-0.014902497152245786
2015-03-27,234.6,240.76493047397918,-0.025605599876371787
2015-03-30,237.49,239.08493047397914,-0.006670978680325956
2015-03-31,235.81,235.46073760367432,0.001483314797533497
2015-04-01,231.88,234.0007376036743,-0.009062952644474986
2015-04-02,230.42,238.73073760367433,-0.03481218081548976
2015-04-06,235.15,236.44073760367434,-0.005459032215666126
2015-04-07,232.86,237.8907376036743,-0.021147261361875613
2015-04-08,234.31,238.4307376036743,-0.01728274485533776
2015-04-09,234.85,238.29073760367433,-0.014439241903715816
2015-04-10,234.71,238.54073760367433,-0.016059049880356002
2015-04-13,234.96,241.73073760367433,-0.02800941936798773
2015-04-14,238.15,245.41073760367433,-0.029586063244714467
2015-04-15,241.83,245.45073760367433,-0.01475138204522597
2015-04-16,241.87,242.91073760367433,-0.004284444623326444
2015-04-17,239.33,242.5307376036743,-0.013197245162816063
2015-04-20,238.95,246.5907376036743,-0.030985501231415524
2015-04-21,243.01,247.0307376036743,-0.016276264414208375
2015-04-22,243.45,247.86073760367432,-0.017795225037726792
2015-04-23,244.28,250.68073760367426,-0.02553342416677351
2015-04-24,247.1,253.0207376036743,-0.023400206875328955
2015-04-27,249.44,252.7707376036743,-0.01317691135948118
2015-04-28,249.19,253.7107376036743,-0.017818471722455098
2015-04-29,250.13,252.01073760367433,-0.007462926467173281
2015-04-30,248.43,252.5207376036743,-0.016199610544836096
2015-05-01,248.94,252.4407376036743,-0.013867562093604624
2015-05-04,248.86,249.57073760367433,-0.0028478402976994666
2015-05-05,245.99,249.6807376036743,-0.014781827541428871
2015-05-06,246.1,249.3907376036743,-0.01319510754607034
2015-05-07,245.81,252.7407376036743,-0.027422320870735373
2015-05-08,249.16,252.39073760367432,-0.01280053949027049
2015-05-11,248.81,254.82073760367433,-0.023588102209416317
2015-05-12,251.24,249.51073760367433,0.006930613138871999
2015-05-13,245.93,250.6207376036743,-0.01871647832707335
2015-05-14,247.04,249.63073760367433,-0.010378279648348143
2015-05-15,246.05,249.99073760367432,-0.015763534447111427
2015-05-18,246.41,249.74073760367432,-0.013336781318232682
2015-05-19,246.16,249.58073760367432,-0.013705935948896575
2015-05-20,246.0,250.1807376036743,-0.016710869284817798
2015-05-21,246.6,249.5307376036743,-0.011744996355235293
2015-05-22,245.95,248.5007376036743,-0.010264507173183612
2015-05-26,244.92,249.1207376036743,-0.01686225580448175
2015-05-27,245.54,248.24073760367432,-0.01087951006649901
2015-05-28,244.66,243.91073760367433,0.003071871307048113
2015-05-29,240.33,244.58073760367432,-0.017379690834698258
2015-06-01,241.0,245.54073760367433,-0.01849280753975535
2015-06-02,241.96,246.49073760367432,-0.01838096493085739
2015-06-03,242.91,242.83073760367432,0.00032641006286038277
2015-06-04,239.25,244.6807376036743,-0.022195198759253465
2015-06-05,241.1,243.07073760367433,-0.00810767113764066
2015-06-08,239.49,245.0907376036743,-0.022851690188027463
2015-06-09,241.51,245.8707376036743,-0.017735895073058727
2015-06-10,242.29,246.92073760367433,-0.01875394366878569
2015-06-11,243.34,241.73073760367433,0.006657251834328637
2015-06-12,238.15,240.5007376036743,-0.009774346752932317
2015-06-15,236.92,241.45073760367433,-0.01876464594244165
2015-06-16,237.87,243.5607376036743,-0.0233647576356677
2015-06-17,239.98,246.96073760367432,-0.02826658873556287
2015-06-18,243.38,245.77073760367432,-0.009727511204078332
2015-06-19,242.19,247.70073760367433,-0.02224756234877112
2015-06-22,244.12,248.99073760367432,-0.01956192286729641
2015-06-23,245.41,247.21073760367432,-0.00728422082766178
2015-06-24,243.63,243.11073760367432,0.002135908933698305
2015-06-25,239.53,243.91073760367433,-0.01796041308682561
2015-06-26,240.33,240.29073760367433,0.0001633953797688381
2015-06-29,236.71,240.23073760367433,-0.014655649975494511
2015-06-30,236.65,248.81846276078994,-0.0489049832788675
2015-07-01,236.7,247.61846276078995,-0.04409389606516401
2015-07-02,235.5,245.98846276078996,-0.042638027178491744
2015-07-06,233.87,249.09846276078997,-0.061134310473099585
2015-07-07,236.98,246.50846276078994,-0.03865369429542187
2015-07-08,234.39,247.81846276078994,-0.054186692190694274
2015-07-09,235.7,248.61846276078995,-0.051960995242817276
2015-07-10,236.5,250.11846276078995,-0.05444805077750092
2015-07-13,238.0,245.38846276078996,-0.030109250767801576
2015-07-14,233.27,242.89846276078995,-0.03963986701007738
2015-07-15,230.78,244.47846276078997,-0.056031368187197894
2015-07-16,232.36,245.47846276078997,-0.053440381747760224
2015-07-17,233.36,247.21846276078998,-0.05605755575868743
2015-07-20,235.1,242.05846276078995,-0.02874703359438635
2015-07-21,229.94,236.81846276078994,-0.02904529773819986
2015-07-22,224.7,238.29846276078996,-0.057064836269801966
2015-07-23,226.18,237.88846276078996,-0.0492182875323528
2015-07-24,225.77,237.98846276078996,-0.05134056760167882
2015-07-27,225.87,238.06846276078994,-0.051239305783424505
2015-07-28,225.95,239.07846276078996,-0.05491277888098878
2015-07-29,226.96,237.12846276078994,-0.04288166271734184
2015-07-30,225.01,240.82846276078996,-0.06568352668721777
2015-07-31,228.71,236.96846276078995,-0.03485047193443003
2015-08-03,224.85,238.24846276078995,-0.05623735240735839
2015-08-04,226.13,239.16846276078996,-0.05451581119970106
2015-08-05,227.05,238.18846276078995,-0.04676323375064628
2015-08-06,226.07,238.07846276078996,-0.050439097352772744
2015-08-07,225.96,243.01846276078996,-0.0701941019912593
2015-08-10,230.9,240.16846276078996,-0.038591506371181805
2015-08-11,228.05,242.52846276078995,-0.059697994189945036
2015-08-12,230.41,237.97846276078997,-0.031803141649829
2015-08-13,225.86,236.89846276078995,-0.04659575512710745
2015-08-14,224.78,238.57846276078996,-0.057836162581971884
2015-08-17,226.46,238.84846276078994,-0.05186745862876729
2015-08-18,226.73,237.71846276078995,-0.04622469215547376
2015-08-19,225.6,236.15846276078994,-0.04470922886843509
2015-08-20,224.04,231.96846276078995,-0.034179054628498906
2015-08-21,219.85,225.27846276078995,-0.02409667881369615
2015-08-24,213.16,225.43846276078995,-0.054464808757228256
2015-08-25,213.32,229.78846276078994,-0.07166792693997714
2015-08-26,217.67,235.85846276078996,-0.077116006557021
2015-08-27,223.74,235.34846276078994,-0.04932457439753435
2015-08-28,223.23,235.55846276078995,-0.05233716766656582
2015-08-31,223.44,230.85846276078996,-0.032134246551216106
2015-09-01,218.74,235.14846276078995,-0.0697791623561742
2015-09-02,223.03,232.80846276078995,-0.04200217915118187
2015-09-03,220.69,230.51846276078996,-0.042636336556647114
2015-09-04,218.4,237.38846276078996,-0.07998898741732086
2015-09-08,225.27,234.98846276078996,-0.04135719110041158
2015-09-09,222.87,234.72846276078997,-0.05051991829757274
2015-09-10,222.61,234.04846276078996,-0.04887219777418772
2015-09-11,221.93,230.25846276078994,-0.036170061507976636
2015-09-14,218.14,234.14846276078995,-0.06836885697235806
2015-09-15,222.03,234.54846276078996,-0.05337260629824392
2015-09-16,222.43,230.78846276078994,-0.036216987022671954
2015-09-17,218.67,226.36846276078995,-0.03400854812945009
2015-09-18,214.25,226.36846276078995,-0.053534236231466026
2015-09-21,214.25,224.77846276078995,-0.04683928625312461
2015-09-22,212.66,222.99846276078995,-0.04636113914327744
2015-09-23,210.88,225.48846276078996,-0.06478585459286845
2015-09-24,213.37,225.88846276078996,-0.055418778842400096
2015-09-25,213.77,223.88846276078996,-0.04519421249321298
2015-09-28,211.77,224.04846276078996,-0.05480270924197017
2015-09-29,211.93,227.12846276078994,-0.06691571182250655
2015-09-30,215.01,213.32165899219453,0.007914531584752194
2015-10-01,209.46,219.01165899219453,-0.04361255942330877
2015-10-02,215.15,223.6816589921945,-0.038141969398091
2015-10-05,219.82,227.5916589921945,-0.03414738056134581
2015-10-06,223.73,231.70165899219452,-0.03440484210112227
2015-10-07,227.84,235.30165899219452,-0.03171103435544431
2015-10-08,231.44,233.0616589921945,-0.006958068518034599
2015-10-09,229.2,228.95165899219452,0.0010846875226788733
2015-10-12,225.09,226.54165899219456,-0.006407911898643648
2015-10-13,222.68,225.3116589921945,-0.01168008350728833
2015-10-14,221.45,225.49165899219452,-0.017923762724786352
2015-10-15,221.63,211.51165899219453,0.04783821873468863
2015-10-16,207.65,205.82165899219453,0.00888313220658099
2015-10-19,201.96,205.61165899219452,-0.01775998019807401
2015-10-20,201.75,205.5316589921945,-0.01839939895750131
2015-10-21,201.67,213.2816589921945,-0.054442838859479536
2015-10-22,209.42,211.71165899219454,-0.010824434530925076
2015-10-23,207.85,210.14165899219452,-0.010905305512409869
2015-10-26,206.28,206.32165899219453,-0.00020191284035819823
2015-10-27,202.46,211.1516589921945,-0.04116311012510587
2015-10-28,207.29,212.14165899219452,-0.022869902192916514
2015-10-29,208.28,213.86165899219452,-0.026099390692551516
2015-10-30,210.0,214.99165899219452,-0.02321791931646866
2015-11-02,211.13,214.91165899219453,-0.01759634172444724
2015-11-03,211.05,214.51165899219453,-0.016137393223556562
2015-11-04,210.65,213.64165899219452,-0.01400316308301941
2015-11-05,209.78,216.05165899219452,-0.029028515779279895
2015-11-06,212.19,212.61165899219452,-0.00198323551113444
2015-11-09,208.75,214.80165899219452,-0.028173241401335813
2015-11-10,210.94,215.04165899219456,-0.019073787894946626
2015-11-11,211.18,203.69165899219453,0.03676312051684172
2015-11-12,199.83,200.8716589921945,-0.005185694176175315
2015-11-13,197.01,202.14165899219452,-0.025386449373073994
2015-11-16,198.28,197.1216589921945,0.005876274650526092
2015-11-17,193.26,202.11165899219452,-0.043795885088135256
2015-11-18,198.25,202.17165899219455,-0.019397669345662116
2015-11-19,198.31,203.05165899219452,-0.023351983508673513
2015-11-20,199.19,201.92165899219455,-0.013528310958955347
2015-11-23,198.06,202.32165899219453,-0.02106378038526735
2015-11-24,198.46,202.54165899219456,-0.020152194923770406
2015-11-25,198.68,203.51165899219453,-0.02374143582790922
2015-11-27,199.65,204.4016589921945,-0.02324667527466573
2015-11-30,200.54,205.50165899219454,-0.024144131081603626
2015-12-01,201.64,203.42165899219455,-0.008758452767622549
2015-12-02,199.56,202.66165899219453,-0.015304616608877164
2015-12-03,198.8,204.72165899219453,-0.02892541522643821
2015-12-04,200.86,202.29165899219456,-0.007077202289639595
2015-12-07,198.43,198.92165899219455,-0.0024716212135242888
2015-12-08,195.06,196.98165899219453,-0.009755522427956964
2015-12-09,193.12,198.33165899219455,-0.026277494065633067
2015-12-10,194.47,194.69165899219453,-0.0011385130382161046
2015-12-11,190.83,197.99165899219452,-0.036171518682394765
2015-12-14,194.13,198.44165899219453,-0.021727589932939106
2015-12-15,194.58,200.6516589921945,-0.03025969993315969
2015-12-16,196.79,198.71165899219454,-0.009670590049625782
2015-12-17,194.85,197.79165899219456,-0.01487251286117508
2015-12-18,193.93,200.23165899219453,-0.03147184128579872
2015-12-21,196.37,205.8116589921945,-0.04587523874219679
2015-12-22,201.95,209.46165899219454,-0.035861737314295206
2015-12-23,205.6,209.3116589921945,-0.017732691098363174
2015-12-24,205.45,208.23165899219453,-0.013358482594132415
2015-12-28,204.37,209.4016589921945,-0.024028744645151368
2015-12-29,205.54,208.5616589921945,-0.014488084755346131
2015-12-30,204.7,206.45165899219452,-0.008484596349311757
2015-12-31,202.59,206.53170023848963,-0.01908520693887672
2016-01-04,202.12,204.09170023848964,-0.009660854587352774
2016-01-05,199.68,203.46170023848967,-0.018586791686380777
2016-01-06,199.05,201.54170023848963,-0.012363199454708984
2016-01-07,197.13,199.20170023848965,-0.010400012831262795
2016-01-08,194.79,193.53170023848963,0.006501775987911795
2016-01-11,189.12,192.06170023848964,-0.015316433390086703
2016-01-12,187.65,190.01170023848965,-0.0124292358603465
2016-01-13,185.6,193.37170023848964,-0.0401904737296338
2016-01-14,188.96,193.83170023848965,-0.02513366096719738
2016-01-15,189.42,190.99170023848964,-0.008229154651888448
2016-01-19,186.58,187.19170023848963,-0.0032677743602429477
2016-01-20,182.78,189.94170023848963,-0.037704728500889684
2016-01-21,185.53,191.64170023848965,-0.031891285826017524
2016-01-22,187.23,189.94170023848963,-0.014276487127812598
2016-01-25,185.53,190.41170023848963,-0.025637606472581953
2016-01-26,186.0,189.53170023848963,-0.018633823439802688
2016-01-27,185.12,196.59170023848964,-0.05835292245081081
2016-01-28,192.18,201.10170023848963,-0.044364121376941346
2016-01-29,196.69,202.11170023848962,-0.026825266583241247
2016-02-01,197.7,197.34170023848964,0.0018156312683905718
2016-02-02,192.93,202.06170023848964,-0.04519263288248909
2016-02-03,197.65,212.89170023848965,-0.07159367989177268
2016-02-04,208.48,212.72170023848963,-0.01994013884683188
2016-02-05,208.31,214.73170023848962,-0.029905692691658547
2016-02-08,210.32,214.20170023848965,-0.018121706009652683
2016-02-09,209.79,208.49170023848964,0.006227105251793041
2016-02-10,204.08,208.78170023848963,-0.022519695131895667
2016-02-11,204.37,215.50170023848963,-0.051654813981376946
2016-02-12,211.09,218.38170023848966,-0.03338970358105353
2016-02-16,213.97,220.77170023848967,-0.030808750537963392
2016-02-17,216.36,220.26170023848965,-0.017713929540474127
2016-02-18,215.85,221.68170023848964,-0.026306637995900384
2016-02-19,217.27,224.94170023848963,-0.034105282525898284
2016-02-22,220.53,222.31170023848964,-0.008014424056755787
2016-02-23,217.9,220.38170023848966,-0.011260917924691749
2016-02-24,215.97,221.91170023848963,-0.026775065181800062
2016-02-25,217.5,222.36170023848962,-0.021863928155232193
2016-02-26,217.95,221.31170023848964,-0.015189889350029961
2016-02-29,216.9,228.09170023848964,-0.04906667023301481
2016-03-01,223.68,225.02170023848967,-0.005962537111166011
2016-03-02,220.61,226.12170023848964,-0.02437492833583177
2016-03-03,221.71,226.37170023848964,-0.020593122875246284
2016-03-04,221.96,228.70170023848965,-0.029478137816463135
2016-03-07,224.29,229.20170023848965,-0.021429597744601847
2016-03-08,224.79,223.35170023848963,0.006439618592446683
2016-03-09,218.94,222.35170023848963,-0.015343711043496966
2016-03-10,217.94,221.68170023848964,-0.01687870597556873
2016-03-11,217.27,221.84170023848964,-0.02060793905552849
2016-03-14,217.43,222.33170023848965,-0.022046789698597635
2016-03-15,217.92,225.05170023848962,-0.03168916400512456
2016-03-16,220.64,231.01170023848965,-0.04489686118833902
2016-03-17,226.6,230.00170023848963,-0.014789891704984792
2016-03-18,225.59,231.86170023848962,-0.027049315311837296
2016-03-21,227.45,232.88170023848966,-0.023323860281538544
2016-03-22,228.47,233.52170023848967,-0.021632680103521484
2016-03-23,229.11,233.56170023848964,-0.019060060934408263
2016-03-24,229.15,232.61170023848962,-0.014881883563640286
2016-03-28,228.2,235.02170023848967,-0.029025831366070953
2016-03-29,230.61,237.91170023848963,-0.030690799280448045
2016-03-30,233.5,237.84170023848964,-0.018254579554956574
2016-03-31,233.43,238.8873574390359,-0.022844898522637824
2016-04-01,234.38,235.76735743903592,-0.005884433935663291
2016-04-04,231.26,238.1573574390359,-0.02896134519296356
2016-04-05,233.65,237.34735743903593,-0.015577832755039656
2016-04-06,232.84,234.4773574390359,-0.006983008751544895
2016-04-07,229.97,235.14735743903591,-0.02201750211196052
2016-04-08,230.64,236.91735743903592,-0.026495979471032438
2016-04-11,232.41,234.14735743903591,-0.00741993186700074
2016-04-12,229.64,238.28735743903593,-0.03628961910515249
2016-04-13,233.78,238.9773574390359,-0.021748325844475724
2016-04-14,234.47,239.55735743903594,-0.021236490055750457
2016-04-15,235.05,236.4973574390359,-0.006119972987051248
2016-04-18,231.99,234.76735743903592,-0.01183025387060943
2016-04-19,230.26,233.0673574390359,-0.01204526223613378
2016-04-20,228.56,232.39735743903591,-0.016512052810422118
2016-04-21,227.89,233.6373574390359,-0.024599479732326568
2016-04-22,229.13,233.69735743903593,-0.019543898523659675
2016-04-25,229.19,238.82735743903592,-0.04035282030659326
2016-04-26,234.32,243.23735743903592,-0.03666113434598939
2016-04-27,238.73,240.46735743903594,-0.007224920078711339
2016-04-28,235.96,239.0273574390359,-0.012832662637029868
2016-04-29,234.52,238.9573574390359,-0.018569662330518377
2016-05-02,234.45,237.32735743903592,-0.012124002348844476
2016-05-03,232.82,233.59735743903593,-0.00332776640779775
2016-05-04,229.09,236.76735743903592,-0.03242574281386201
2016-05-05,232.26,236.98735743903592,-0.01994771995485889
2016-05-06,232.48,235.0873574390359,-0.011091015133436466
2016-05-09,230.58,236.6573574390359,-0.025679985210692036
2016-05-10,232.15,235.5873574390359,-0.01459058532003532
2016-05-11,231.08,232.26735743903592,-0.00511202887968254
2016-05-12,227.76,230.9073574390359,-0.013630390447246232
2016-05-13,226.4,233.35735743903592,-0.029814176486179567
2016-05-16,228.85,230.37735743903593,-0.006629807095691387
2016-05-17,225.87,229.5273574390359,-0.015934298550913772
2016-05-18,225.02,226.25735743903593,-0.005468805315510306
2016-05-19,221.75,227.09735743903593,-0.023546541885549832
2016-05-20,222.59,227.57735743903592,-0.02191499846539846
2016-05-23,223.07,230.76735743903592,-0.03335548634112784
2016-05-24,226.26,230.84735743903593,-0.019871821319190963
2016-05-25,226.34,232.0273574390359,-0.024511581314415665
2016-05-26,227.52,230.3873574390359,-0.012445810702935933
2016-05-27,225.88,232.85735743903592,-0.029964084088958454
2016-05-31,228.35,232.67735743903592,-0.018598102912397607
2016-06-01,228.17,234.23735743903592,-0.025902603689571868
2016-06-02,229.73,232.2973574390359,-0.011052030325870876
2016-06-03,227.79,233.10735743903592,-0.022810766238584135
2016-06-06,228.6,233.2973574390359,-0.02013463628821166
2016-06-07,228.79,235.1173574390359,-0.02691148585521408
2016-06-08,230.61,231.67735743903592,-0.004607085693804858
2016-06-09,227.17,226.9773574390359,0.0008487303012849612
2016-06-10,222.47,221.9573574390359,0.0023096443698871205
2016-06-13,217.45,224.46735743903594,-0.031262262446965505
2016-06-14,219.96,224.30735743903594,-0.019381252084954448
2016-06-15,219.8,225.9073574390359,-0.027034787659291015
2016-06-16,221.4,226.03735743903593,-0.020515889459938763
2016-06-17,221.53,227.3373574390359,-0.025545108399499417
2016-06-20,222.83,227.39735743903591,-0.020085358468866055
2016-06-21,222.89,228.51735743903592,-0.02462551423708459
2016-06-22,224.01,230.4773574390359,-0.028060706313619566
2016-06-23,225.97,221.87735743903593,0.018445516965779563
2016-06-24,217.37,220.71735743903594,-0.01516580969378678
2016-06-27,216.21,221.87735743903593,-0.025542748049868558
2016-06-28,217.37,223.60735743903592,-0.027894240647857282
2016-06-29,219.1,231.75735743903593,-0.05461469520925766
2016-06-30,227.25,234.85154024718764,-0.032367427691497475
2016-07-01,229.73,230.90154024718765,-0.005073765406387043
2016-07-05,225.78,228.62154024718765,-0.012429013662121902
2016-07-06,223.5,230.56154024718765,-0.03062757231590707
2016-07-07,225.44,235.59154024718765,-0.043089578838596876
2016-07-08,230.47,236.68154024718766,-0.02624429535442596
2016-07-11,231.56,235.56154024718765,-0.016987239270844556
2016-07-12,230.44,235.69154024718765,-0.022281411720081135
2016-07-13,230.57,236.72154024718765,-0.02598639836815919
2016-07-14,231.6,236.43154024718766,-0.020435261057540455
2016-07-15,231.31,233.97154024718765,-0.011375487139913543
2016-07-18,228.85,222.90154024718765,0.026686490125710893
2016-07-19,217.78,222.17154024718766,-0.019766439222150822
2016-07-20,217.05,220.39154024718766,-0.015161835356474307
2016-07-21,215.27,222.96154024718766,-0.03449716143268644
2016-07-22,217.84,223.42154024718766,-0.0249821044157712
2016-07-25,218.3,224.59154024718765,-0.028013255709734675
2016-07-26,219.47,224.43154024718766,-0.02210714341541764
2016-07-27,219.31,225.34154024718765,-0.02676621558799752
2016-07-28,220.22,223.97154024718765,-0.01675007567053932
2016-07-29,218.85,223.31154024718765,-0.01997899545294035
2016-08-01,218.19,221.63154024718764,-0.015528206154003521
2016-08-02,216.51,222.47154024718765,-0.026796866873685543
2016-08-03,217.35,223.48154024718764,-0.02743645063661948
2016-08-04,218.36,226.13154024718764,-0.03436734317863155
2016-08-05,221.01,225.80154024718766,-0.021220139782670677
2016-08-08,220.68,224.69154024718765,-0.017853543763928337
2016-08-09,219.57,224.92154024718766,-0.023792920150317087
2016-08-10,219.8,234.50154024718765,-0.06269272360296985
2016-08-11,229.38,234.09154024718765,-0.02012691378002185
2016-08-12,228.97,236.11154024718766,-0.030246468426367912
2016-08-15,230.99,236.12154024718765,-0.02173262228348849
2016-08-16,231.0,236.00154024718765,-0.021192828834714517
2016-08-17,230.88,236.44154024718765,-0.023521840711126063
2016-08-18,231.32,236.50154024718765,-0.02190911840054821
