date,WLTW,dcf,Deviation
2015-09-09,115.07,116.98384615384616,-0.01635991820040905
2015-09-10,114.33,115.37384615384616,-0.009047511101036187
2015-09-11,112.72,114.57384615384615,-0.016180360667624516
2015-09-14,111.92,115.34384615384616,-0.029683821616971362
2015-09-15,112.69,116.37384615384616,-0.03165527543857338
2015-09-16,113.72,115.71384615384615,-0.01723083468503206
2015-09-17,113.06,113.54384615384615,-0.00426131552026654
2015-09-18,110.89,114.49384615384615,-0.031476330605608616
2015-09-21,111.84,113.78384615384616,-0.01708367417302714
2015-09-22,111.13,113.48384615384616,-0.020741684685722905
2015-09-23,110.83,111.18384615384615,-0.00318253205017327
2015-09-24,108.53,111.71384615384615,-0.02850001377144895
2015-09-25,109.06,109.86384615384615,-0.007316748702939968
2015-09-28,107.21,110.20384615384616,-0.0271664398143302
2015-09-29,107.55,111.18384615384615,-0.03268322044569283
2015-09-30,108.53,111.12043956043956,-0.023311998860754968
2015-10-01,108.56,112.47043956043956,-0.034768598537735396
2015-10-02,109.91,114.16043956043956,-0.03723215832739735
2015-10-05,111.6,114.24043956043955,-0.02311300245866632
2015-10-06,111.68,114.35043956043955,-0.023353120204038125
2015-10-07,111.79,114.45043956043956,-0.0232453415701791
2015-10-08,111.89,114.11043956043956,-0.01945868904714443
2015-10-09,111.55,114.35043956043955,-0.024489976349932552
2015-10-12,111.79,114.08043956043956,-0.020077408267927366
2015-10-13,111.52,112.71043956043955,-0.010561928114930286
2015-10-14,110.15,114.03043956043956,-0.03402985707498574
2015-10-15,111.47,114.27043956043956,-0.024507121624909423
2015-10-16,111.71,114.06043956043956,-0.020606965653451548
2015-10-19,111.5,115.43043956043957,-0.03405028669566468
2015-10-20,112.87,115.94043956043956,-0.02648290425739619
2015-10-21,113.38,116.81043956043956,-0.0293675768479974
2015-10-22,114.25,119.04043956043957,-0.04024211921703591
2015-10-23,116.48,119.28043956043956,-0.023477776999812017
2015-10-26,116.72,119.41043956043956,-0.022531024677099443
2015-10-27,116.85,121.24043956043955,-0.03621266613975682
2015-10-28,118.68,121.29043956043957,-0.021522220299471928
2015-10-29,118.73,120.73043956043956,-0.01656947135886233
2015-10-30,118.17,122.61043956043956,-0.03621583591379829
2015-11-02,120.05,121.58043956043956,-0.012587876520044672
2015-11-03,119.02,121.71043956043955,-0.022105248901870267
2015-11-04,119.15,122.51043956043956,-0.027429822082890465
2015-11-05,119.95,119.49043956043955,0.0038460017491859233
2015-11-06,116.93,119.25043956043956,-0.01945854094117183
2015-11-09,116.69,119.33043956043956,-0.022127125066879527
2015-11-10,116.77,119.91043956043956,-0.026189876143825286
2015-11-11,117.35,118.67043956043956,-0.011126945895966411
2015-11-12,116.11,118.56043956043956,-0.0206682732412643
2015-11-13,116.0,119.54043956043957,-0.029617086681779536
2015-11-16,116.98,119.88043956043956,-0.02419443548150535
2015-11-17,117.32,120.86043956043956,-0.02929361810461617
2015-11-18,118.3,122.45043956043956,-0.03389485227932543
2015-11-19,119.89,123.62043956043956,-0.03017655958597132
2015-11-20,121.06,125.42043956043956,-0.034766578523576896
2015-11-23,122.86,125.24043956043955,-0.019006956289791543
2015-11-24,122.68,124.71043956043955,-0.016281231688350495
2015-11-25,122.15,124.76043956043956,-0.02092361624916317
2015-11-27,122.2,124.31043956043956,-0.016977170766204752
2015-11-30,121.75,124.26043956043956,-0.020203047480920167
2015-12-01,121.7,124.76043956043956,-0.024530528837684584
2015-12-02,122.2,123.04043956043957,-0.006830596212448747
2015-12-03,120.48,126.30043956043956,-0.04608407999763331
2015-12-04,123.74,125.61043956043956,-0.014890797030764125
2015-12-07,123.05,122.56043956043956,0.003994440957589829
2015-12-08,120.0,121.42043956043956,-0.011698520986925809
2015-12-09,118.86,121.69043956043956,-0.023259342070448996
2015-12-10,119.13,126.19043956043956,-0.05595066936158766
2015-12-11,123.63,123.33043956043956,0.0024289254188025744
2015-12-14,120.77,124.63043956043956,-0.03097509383786967
2015-12-15,122.07,125.53043956043956,-0.02756653742754922
2015-12-16,122.97,124.76043956043956,-0.014351019976746704
2015-12-17,122.2,124.89043956043956,-0.021542398040304334
2015-12-18,122.33,125.26043956043956,-0.023394773088159182
2015-12-21,122.7,125.26043956043956,-0.02044092747418569
2015-12-22,122.7,126.43043956043957,-0.029505865623889127
2015-12-23,123.87,126.85043956043955,-0.023495697537724958
2015-12-24,124.29,127.20043956043956,-0.02288073508627031
2015-12-28,124.64,132.86043956043957,-0.06187274095762729
2015-12-29,130.3,132.20043956043955,-0.014375440556464225
2015-12-30,129.64,131.22043956043956,-0.012044156883894819
2015-12-31,128.66,132.69014492753624,-0.030372601746249894
2016-01-04,124.98,133.55014492753622,-0.06417173813017085
2016-01-05,125.84,127.69014492753624,-0.014489332192286097
2016-01-06,119.98,122.66014492753624,-0.021850169255217988
2016-01-07,114.95,124.33014492753624,-0.07544545961080718
2016-01-08,116.62,122.68014492753623,-0.04939792768516693
2016-01-11,114.97,123.26014492753623,-0.06725730309995948
2016-01-12,115.55,120.56014492753623,-0.04155722382838556
2016-01-13,112.85,122.09014492753623,-0.0756829712424415
2016-01-14,114.38,120.24014492753624,-0.04873700818531035
2016-01-15,112.53,118.09014492753623,-0.04708390298740095
2016-01-19,110.38,117.01014492753623,-0.05666299218450033
2016-01-20,109.3,117.71014492753623,-0.07144791923171634
2016-01-21,110.0,119.66014492753624,-0.08072984478989409
2016-01-22,111.95,117.83014492753624,-0.049903570356740534
2016-01-25,110.12,118.71014492753623,-0.07236234891954585
2016-01-26,111.0,118.42014492753623,-0.06265948189876624
2016-01-27,110.71,120.29014492753623,-0.07964197676632112
2016-01-28,112.58,122.18014492753623,-0.07857369078445586
2016-01-29,114.47,122.21014492753623,-0.06333471686925585
2016-02-01,114.5,118.27014492753624,-0.03187740177241005
2016-02-02,110.56,121.76014492753623,-0.09198531205922789
2016-02-03,114.05,123.42014492753623,-0.07592070916006244
2016-02-04,115.71,121.73014492753623,-0.049454840714433734
2016-02-05,114.02,118.87014492753623,-0.040802044369449564
2016-02-08,111.16,118.36014492753623,-0.060832511923201715
2016-02-09,110.65,115.23014492753623,-0.03974780150121737
2016-02-10,107.52,114.84014492753623,-0.06374203839741954
2016-02-11,107.13,115.55014492753624,-0.07287005077160813
2016-02-12,107.84,118.48014492753623,-0.08980529973223661
2016-02-16,110.77,118.95014492753623,-0.06876952468212238
2016-02-17,111.24,119.31014492753623,-0.06764005636266457
2016-02-18,111.6,118.04014492753623,-0.054558937821448716
2016-02-19,110.33,120.75014492753623,-0.08629509251346656
2016-02-22,113.04,119.60014492753623,-0.05485064363016379
2016-02-23,111.89,119.27014492753624,-0.06187755478975998
2016-02-24,111.56,120.59014492753623,-0.07488294282225572
2016-02-25,112.88,120.46014492753623,-0.06292657984179029
2016-02-26,112.75,121.03014492753623,-0.06841390574632256
2016-02-29,113.32,123.22014492753623,-0.0803451816531976
2016-03-01,115.51,124.49014492753624,-0.07213538816878584
2016-03-02,116.78,124.71014492753623,-0.06358861127251603
2016-03-03,117.0,124.90014492753623,-0.06325168743494802
2016-03-04,117.19,124.66014492753624,-0.05992408345007594
2016-03-07,116.95,124.42014492753623,-0.060039673895950885
2016-03-08,116.71,124.20014492753623,-0.06030705464881958
2016-03-09,116.49,124.53014492753623,-0.06456384461942744
2016-03-10,116.82,128.33014492753622,-0.08969166935824491
2016-03-11,120.62,128.34014492753624,-0.060153780657604905
2016-03-14,120.63,128.41014492753624,-0.060588241933117515
2016-03-15,120.7,128.53014492753624,-0.060920688543149026
2016-03-16,120.82,131.74014492753622,-0.0828915508901471
2016-03-17,124.03,128.98014492753623,-0.03837912362648788
2016-03-18,121.27,129.16014492753624,-0.06108807737838107
2016-03-21,121.45,129.18014492753622,-0.05984003913196145
2016-03-22,121.47,127.09014492753623,-0.04422172097404331
2016-03-23,119.38,127.12014492753623,-0.060888421201442444
2016-03-24,119.41,126.43014492753623,-0.055525878986849575
2016-03-28,118.72,125.69014492753624,-0.05545498361510137
2016-03-29,117.98,126.45014492753623,-0.06698406658521538
2016-03-30,118.74,126.37014492753623,-0.060379331937235214
2016-03-31,118.66,126.94470588235293,-0.06526231893459866
2016-04-01,119.93,124.66470588235295,-0.03797952154013118
2016-04-04,117.65,121.08470588235294,-0.0283661413497599
2016-04-05,114.07,122.48470588235294,-0.06870005378822808
2016-04-06,115.47,120.55470588235295,-0.042177581083520876
2016-04-07,113.54,120.42470588235294,-0.05717021131094846
2016-04-08,113.41,121.65470588235294,-0.06777136833758035
2016-04-11,114.64,122.80470588235295,-0.06648528510116503
2016-04-12,115.79,125.00470588235294,-0.07371487191070447
2016-04-13,117.99,124.73470588235294,-0.054072407792538524
2016-04-14,117.72,125.46470588235294,-0.06172816353321775
2016-04-15,118.45,128.27470588235295,-0.07659113942045337
2016-04-18,121.26,128.69470588235293,-0.05777009886598916
2016-04-19,121.68,129.32470588235293,-0.059112493859505344
2016-04-20,122.31,130.02470588235295,-0.059332615521032195
2016-04-21,123.01,130.80470588235295,-0.059590408691898133
2016-04-22,123.79,130.31470588235294,-0.050068837881147354
2016-04-25,123.3,131.41470588235293,-0.06174884178957496
2016-04-26,124.4,131.70470588235295,-0.05546275536181655
2016-04-27,124.69,131.16470588235293,-0.04936317158489545
2016-04-28,124.15,131.91470588235293,-0.05886156384473018
2016-04-29,124.9,132.97470588235294,-0.06072362280309829
2016-05-02,125.96,133.28470588235294,-0.05495533665219088
2016-05-03,126.27,133.57470588235293,-0.054686295837975574
2016-05-04,126.56,134.67470588235295,-0.060254119949158635
2016-05-05,127.66,128.57470588235293,-0.007114197742671857
2016-05-06,121.56,130.45470588235295,-0.0681823305812701
2016-05-09,123.44,132.52470588235295,-0.06855103598885004
2016-05-10,125.51,131.22470588235294,-0.04354900888462532
2016-05-11,124.21,130.90470588235294,-0.05114182746317486
2016-05-12,123.89,129.98470588235296,-0.0468878691610779
2016-05-13,122.97,130.92470588235295,-0.06075786711715769
2016-05-16,123.91,130.42470588235295,-0.04994993730888242
2016-05-17,123.41,132.28470588235294,-0.06708792088365556
2016-05-18,125.27,132.13470588235293,-0.05195233028682844
2016-05-19,125.12,132.58470588235295,-0.05630140997542088
2016-05-20,125.57,132.96470588235294,-0.0556140506105115
2016-05-23,125.95,133.63470588235293,-0.057505315191985096
2016-05-24,126.62,133.47470588235294,-0.05135584182065778
2016-05-25,126.46,133.62470588235294,-0.053618122749403585
2016-05-26,126.61,134.92470588235295,-0.061624784193362814
2016-05-27,127.91,135.03470588235294,-0.05276203503238819
2016-05-31,128.02,135.08470588235295,-0.05229834003936529
2016-06-01,128.07,135.76470588235293,-0.056676776429809284
2016-06-02,128.75,134.49470588235295,-0.04271324915478858
2016-06-03,127.48,134.69470588235293,-0.05356339608963179
2016-06-06,127.68,136.26470588235293,-0.0630002158428663
2016-06-07,129.25,136.04470588235293,-0.049944654871236005
2016-06-08,129.03,136.59470588235294,-0.05538066672121478
2016-06-09,129.58,134.02470588235295,-0.033163332484792085
2016-06-10,127.01,132.48470588235296,-0.041323304798778215
2016-06-13,125.47,131.97470588235294,-0.04928751944445675
2016-06-14,124.96,131.15470588235294,-0.04723205195480873
2016-06-15,124.14,131.85470588235293,-0.05850914330836521
2016-06-16,124.84,132.34470588235294,-0.05670575058003602
2016-06-17,125.33,133.28470588235294,-0.059682060516188296
2016-06-20,126.27,134.34470588235294,-0.06010438468207335
2016-06-21,127.33,133.50470588235294,-0.04625084817455205
2016-06-22,126.49,134.66470588235293,-0.06070414537194779
2016-06-23,127.65,124.02470588235295,0.0292304189867294
2016-06-24,117.01,120.41470588235295,-0.028274834517964864
2016-06-27,113.4,124.57470588235294,-0.0897028478068912
2016-06-28,117.56,128.01470588235293,-0.08166800689259035
2016-06-29,121.0,131.32470588235293,-0.0786196764194721
2016-06-30,124.31,130.8768115942029,-0.050175516305852375
2016-07-01,124.0,130.3568115942029,-0.04876470601315008
2016-07-05,123.48,131.7468115942029,-0.0627477165797814
2016-07-06,124.87,131.3168115942029,-0.049093573899166354
2016-07-07,124.44,131.9368115942029,-0.05682122755293495
2016-07-08,125.06,132.3968115942029,-0.05541531934084831
2016-07-11,125.52,134.0768115942029,-0.06382021986099251
2016-07-12,127.2,133.2968115942029,-0.04573861535985935
2016-07-13,126.42,132.9168115942029,-0.04887878001495971
2016-07-14,126.04,131.4668115942029,-0.041278947351014894
2016-07-15,124.59,130.8568115942029,-0.04789060284944713
2016-07-18,123.98,131.0468115942029,-0.05392585678532835
2016-07-19,124.17,130.8768115942029,-0.05124522451691493
2016-07-20,124.0,130.2068115942029,-0.047668870147491105
2016-07-21,123.33,130.8168115942029,-0.05723126487310504
2016-07-22,123.94,130.8768115942029,-0.05300260229223197
2016-07-25,124.0,130.6368115942029,-0.05080353319414155
2016-07-26,123.76,131.1468115942029,-0.056324751661209316
2016-07-27,124.27,130.6168115942029,-0.04859107734095525
2016-07-28,123.74,130.4968115942029,-0.05177759909731827
2016-07-29,123.62,130.7168115942029,-0.054291498604129296
2016-08-01,123.84,130.0468115942029,-0.04772751840752987
2016-08-02,123.17,130.6968115942029,-0.057589863917818396
2016-08-03,123.82,130.9668115942029,-0.054569638729139336
2016-08-04,124.09,126.7968115942029,-0.021347631381029464
2016-08-05,119.92,127.4668115942029,-0.059206090587945015
2016-08-08,120.59,128.1068115942029,-0.0586761273710682
2016-08-09,121.23,128.6968115942029,-0.05801862145386072
2016-08-10,121.82,129.6268115942029,-0.060225284400592716
2016-08-11,122.75,128.3468115942029,-0.043606939079238516
2016-08-12,121.47,128.4068115942029,-0.05402214655188964
2016-08-15,121.53,128.3568115942029,-0.05318620421786191
2016-08-16,121.48,128.8068115942029,-0.05688217496824255
2016-08-17,121.93,129.4368115942029,-0.057995955723457504
2016-08-18,122.56,129.5968115942029,-0.0542977215846695
2016-08-19,122.72,129.8268115942029,-0.054740708078208966
2016-08-22,122.95,129.9868115942029,-0.05413481189284519
2016-08-23,123.11,129.08681159420289,-0.04630071438274874
2016-08-24,122.21,129.08681159420289,-0.053272766669772764
2016-08-25,122.21,129.8668115942029,-0.05895895571940479
2016-08-26,122.99,130.7968115942029,-0.05968655886218033
2016-08-29,123.92,130.8168115942029,-0.05272114119091198
2016-08-30,123.94,130.8868115942029,-0.05307495468482004
2016-08-31,124.01,131.7268115942029,-0.0585819356045395
2016-09-01,124.85,133.4068115942029,-0.0641407398314191
2016-09-02,126.53,134.5368115942029,-0.05951390923662936
2016-09-06,127.66,135.4268115942029,-0.05735061988667067
2016-09-07,128.55,132.2968115942029,-0.028321253921791856
2016-09-08,125.42,128.9168115942029,-0.027124558472714666
2016-09-09,122.04,132.1268115942029,-0.07634189815449588
2016-09-12,125.25,129.9668115942029,-0.03629243140110472
2016-09-13,123.09,129.1768115942029,-0.04712000179509035
2016-09-14,122.3,131.9968115942029,-0.07346246835123393
2016-09-15,125.12,130.8268115942029,-0.043621116533086646
2016-09-16,123.95,131.5568115942029,-0.057821495535074985
2016-09-19,124.68,132.5568115942029,-0.05942215642841686
2016-09-20,125.68,135.2768115942029,-0.07094202976184105
2016-09-21,128.4,136.0568115942029,-0.05627657670708741
2016-09-22,129.18,134.9668115942029,-0.04287581165954912
2016-09-23,128.09,134.8768115942029,-0.05031859453070442
2016-09-26,128.0,135.7768115942029,-0.057276434045641866
2016-09-27,128.9,134.8668115942029,-0.04424225295809814
2016-09-28,127.99,136.6668115942029,-0.06348879799703289
2016-09-29,129.79,139.6468115942029,-0.07058386426211882
2016-09-30,132.77,137.62798561151078,-0.03529794895947724
2016-10-03,132.11,137.0879856115108,-0.03631234049654597
2016-10-04,131.57,137.4779856115108,-0.0429740484284209
2016-10-05,131.96,137.6079856115108,-0.04104402507174221
2016-10-06,132.09,136.5779856115108,-0.03286024165180357
2016-10-07,131.06,136.5379856115108,-0.04012059784664779
2016-10-10,131.02,134.24798561151079,-0.024044946349153995
2016-10-11,128.73,135.40798561151078,-0.04931751684623764
2016-10-12,129.89,133.4279856115108,-0.02651606853911448
2016-10-13,127.91,133.8879856115108,-0.044649156413903435
2016-10-14,128.37,132.6079856115108,-0.03195875114132585
2016-10-17,127.09,133.5279856115108,-0.048214504113329504
2016-10-18,128.01,134.2779856115108,-0.04667917516758968
2016-10-19,128.76,132.99798561151079,-0.03186503609077218
2016-10-20,127.48,132.3079856115108,-0.03649050803091325
2016-10-21,126.79,132.8079856115108,-0.045313431897947454
2016-10-24,127.29,131.96798561151078,-0.03544788222563233
2016-10-25,126.45,131.62798561151078,-0.03933802973171052
2016-10-26,126.11,131.1479856115108,-0.038414510051526185
2016-10-27,125.63,131.1679856115108,-0.042220558512753525
2016-10-28,125.65,131.4179856115108,-0.04389038216246699
2016-10-31,125.9,129.84798561151078,-0.030404673533578452
2016-11-01,124.33,128.4879856115108,-0.03236089033322265
2016-11-02,122.97,129.18798561151078,-0.04813129937801863
2016-11-03,123.67,122.2979856115108,0.011218618046968665
2016-11-04,116.78,123.2079856115108,-0.05217182619784877
2016-11-07,117.69,124.30798561151079,-0.05323862002070745
2016-11-08,118.79,123.5179856115108,-0.03827770982584888
2016-11-09,118.0,127.78798561151079,-0.07659550750934696
2016-11-10,122.27,126.99798561151079,-0.03722882366003655
2016-11-11,121.48,128.0079856115108,-0.05099670602834472
2016-11-14,122.49,128.84798561151078,-0.049344858449558715
2016-11-15,123.33,128.18798561151078,-0.037897355109655084
2016-11-16,122.67,130.1179856115108,-0.05724024681528661
2016-11-17,124.6,130.3379856115108,-0.04402389360699188
2016-11-18,124.82,129.40798561151078,-0.03545365140976808
2016-11-21,123.89,130.3379856115108,-0.049471269494143044
2016-11-22,124.82,130.0779856115108,-0.040421794562642055
2016-11-23,124.56,130.81798561151078,-0.0478373488343955
2016-11-25,125.3,129.8879856115108,-0.03532263272781255
2016-11-28,124.37,129.8979856115108,-0.042556361328369374
2016-11-29,124.38,129.8879856115108,-0.042405658888151065
2016-11-30,124.37,126.9379856115108,-0.020230237616736924
2016-12-01,121.42,125.4579856115108,-0.03218595924228118
2016-12-02,119.94,126.99798561151079,-0.055575571356708764
2016-12-05,121.48,130.2779856115108,-0.0675324044213148
2016-12-06,124.76,130.2679856115108,-0.04228195888387243
2016-12-07,124.75,128.5179856115108,-0.02931874160322434
2016-12-08,123.0,128.3079856115108,-0.041369097848533265
2016-12-09,122.79,126.72798561151079,-0.031074317109267557
2016-12-12,121.21,129.9779856115108,-0.06745746651065443
2016-12-13,124.46,127.77798561151079,-0.02596680168052279
2016-12-14,122.26,127.88798561151079,-0.044007148791967654
2016-12-15,122.37,127.8479856115108,-0.042847648989610465
2016-12-16,122.33,129.1479856115108,-0.05279203991628589
2016-12-19,123.63,129.3579856115108,-0.04428010829353157
2016-12-20,123.84,128.5079856115108,-0.03632447889754076
2016-12-21,122.99,128.3679856115108,-0.041895068976049665
2016-12-22,122.85,130.0079856115108,-0.05505804568728778
2016-12-23,124.49,129.7979856115108,-0.040894206381582476
2016-12-27,124.28,127.89798561151079,-0.028288057815862633
2016-12-28,122.38,127.6879856115108,-0.04156996906240096
2016-12-29,122.17,127.7979856115108,-0.0440381402303095
2016-12-30,122.28,129.54434782608695,-0.056076146493394874
2017-01-03,123.24,131.06434782608696,-0.05969852180143842
2017-01-04,124.76,132.26434782608695,-0.05673749539788553
2017-01-05,125.96,133.08434782608697,-0.05353257496063313
2017-01-06,126.78,132.31434782608696,-0.04182726905294709
2017-01-09,126.01,132.52434782608697,-0.04915585651201093
2017-01-10,126.22,132.05434782608697,-0.044181414108157124
2017-01-11,125.75,132.03434782608696,-0.04759631057794578
2017-01-12,125.73,131.03434782608696,-0.040480590883903655
2017-01-13,124.73,131.63434782608695,-0.05245095934390054
2017-01-17,125.33,132.47434782608696,-0.05393004716253513
2017-01-18,126.17,131.79434782608695,-0.042675182349312224
2017-01-19,125.49,132.37434782608696,-0.052006660951649075
2017-01-20,126.07,131.91434782608695,-0.04430411037465021
2017-01-23,125.61,132.47434782608696,-0.05181643041638906
2017-01-24,126.17,133.87434782608696,-0.05754909697932198
2017-01-25,127.57,133.88434782608695,-0.047162703696246644
2017-01-26,127.58,132.74434782608697,-0.038904464940781924
2017-01-27,126.44,131.87434782608696,-0.041208528540013445
2017-01-30,125.57,131.43434782608696,-0.04461807680475305
2017-01-31,125.13,130.60434782608695,-0.041915509837211595
2017-02-01,124.3,131.54434782608695,-0.055071524894894086
2017-02-02,125.24,131.55434782608697,-0.04799801702057349
2017-02-03,125.25,129.97434782608696,-0.036348309532650225
2017-02-06,123.67,129.74434782608697,-0.0468178223395842
2017-02-07,123.44,129.29434782608695,-0.04527922468785406
2017-02-08,122.99,128.84434782608696,-0.04543736628625039
2017-02-09,122.54,130.37434782608696,-0.0600911755780178
2017-02-10,124.07,131.44434782608695,-0.05610243382883151
2017-02-13,125.14,131.47434782608696,-0.048179343961956556
2017-02-14,125.17,131.73434782608695,-0.04983019185514981
2017-02-15,125.43,132.70434782608694,-0.05481619815215244
2017-02-16,126.4,134.65434782608696,-0.061300269611404445
2017-02-17,128.35,134.05434782608697,-0.04255250141895739
2017-02-21,127.75,133.30434782608697,-0.04166666666666674
2017-02-22,127.0,133.46434782608696,-0.04843501602772937
2017-02-23,127.16,134.39434782608694,-0.05382925653576265
2017-02-24,128.09,134.54434782608695,-0.04797189871127017
2017-02-27,128.24,134.73434782608695,-0.048201130082061505
2017-02-28,128.43,137.34434782608696,-0.06490509414610057
2017-03-01,131.04,135.82434782608695,-0.03522452272116161
2017-03-02,129.52,136.26434782608695,-0.04949458852358568
2017-03-03,129.96,134.65434782608696,-0.034862207584636984
2017-03-06,128.35,133.93434782608696,-0.04169466545906664
2017-03-07,127.63,132.99434782608697,-0.040335156446661746
2017-03-08,126.69,133.16434782608695,-0.04861922828280185
2017-03-09,126.86,134.28434782608696,-0.055288259177475485
2017-03-10,127.98,135.23434782608695,-0.05364279077543321
2017-03-13,128.93,135.32434782608695,-0.047252012877273875
2017-03-14,129.02,136.27434782608697,-0.053233407033765
2017-03-15,129.97,135.60434782608695,-0.041549905415370736
2017-03-16,129.3,136.26434782608695,-0.05110909740657532
2017-03-17,129.96,136.49434782608697,-0.04787266234945231
2017-03-20,130.19,135.49434782608697,-0.039148111424510024
2017-03-21,129.19,135.65434782608696,-0.04765308248265254
2017-03-22,129.35,135.48434782608695,-0.04527716983190744
2017-03-23,129.18,136.18434782608696,-0.05143284039537199
2017-03-24,129.88,136.32434782608695,-0.04727217059059918
2017-03-27,130.02,138.23434782608695,-0.05942334850395814
2017-03-28,131.93,137.25434782608696,-0.038791833631626416
2017-03-29,130.95,137.47434782608696,-0.04745865631849111
2017-03-30,131.17,137.19434782608695,-0.043911049700995464
2017-03-31,130.89,136.45898550724638,-0.040810691113856046
2017-04-03,129.93,136.84898550724637,-0.05055927511336933
2017-04-04,130.32,136.46898550724637,-0.04505775055329242
2017-04-05,129.94,136.19898550724636,-0.045954714595971446
2017-04-06,129.67,134.98898550724638,-0.03940310749991427
2017-04-07,128.46,134.28898550724637,-0.043406281499772104
2017-04-10,127.76,133.6689855072464,-0.044206107234396996
2017-04-11,127.14,132.80898550724638,-0.04268525571213755
2017-04-12,126.28,133.06898550724637,-0.05101854110758719
2017-04-13,126.54,135.15898550724637,-0.06376923794522171
2017-04-17,128.63,134.6389855072464,-0.044630353419611746
2017-04-18,128.11,134.77898550724638,-0.04948090002419414
2017-04-19,128.25,136.3889855072464,-0.05967480054915408
2017-04-20,129.86,134.5789855072464,-0.035064802201174916
2017-04-21,128.05,136.6089855072464,-0.06265316644776908
2017-04-24,130.08,138.31898550724637,-0.05956510942465465
2017-04-25,131.79,139.05898550724638,-0.05227267753127396
2017-04-26,132.53,139.5789855072464,-0.050501767738385106
2017-04-27,133.05,139.14898550724638,-0.04383061425143309
2017-04-28,132.62,139.75898550724636,-0.05108069067141452
2017-05-01,133.23,140.23898550724638,-0.04997886630379411
2017-05-02,133.71,140.53898550724637,-0.04859139606422058
2017-05-03,134.01,148.86898550724638,-0.09981249926985702
2017-05-04,142.34,150.72898550724636,-0.055656086843648644
2017-05-05,144.2,150.81898550724637,-0.04388695153322297
2017-05-08,144.29,148.6389855072464,-0.02925871360333243
2017-05-09,142.11,148.48898550724638,-0.04295931772619643
2017-05-10,141.96,148.98898550724638,-0.04717788689758218
2017-05-11,142.46,148.84898550724637,-0.0429226002815809
2017-05-12,142.32,148.99898550724637,-0.044825711292655446
2017-05-15,142.47,149.17898550724638,-0.04497272510892958
2017-05-16,142.65,147.15898550724637,-0.030640232342620588
2017-05-17,140.63,146.37898550724637,-0.039274664237659795
2017-05-18,139.85,146.58898550724638,-0.04597197725277424
2017-05-19,140.06,147.20898550724638,-0.048563513175589934
2017-05-22,140.68,147.74898550724637,-0.047844562065704754
2017-05-23,141.22,149.28898550724637,-0.054049436265039774
2017-05-24,142.76,151.3289855072464,-0.05662487909056968
2017-05-25,144.8,151.52898550724638,-0.04440724977284671
2017-05-26,145.0,151.56898550724637,-0.043339905490970665
2017-05-30,145.04,153.15898550724637,-0.05301018076319297
2017-05-31,146.63,153.15898550724637,-0.042628811398972566
2017-06-01,146.63,153.70898550724638,-0.04605446769351462
2017-06-02,147.18,153.5789855072464,-0.04166576231840291
2017-06-05,147.05,151.9189855072464,-0.03204988165889333
2017-06-06,145.39,151.89898550724638,-0.042850750355642675
2017-06-07,145.37,152.03898550724637,-0.043863654344947656
2017-06-08,145.51,152.18898550724637,-0.0438861293738525
2017-06-09,145.66,152.76898550724638,-0.046534219518720166
2017-06-12,146.24,153.70898550724638,-0.048591729901790726
2017-06-13,147.18,154.50898550724636,-0.047434040701164526
2017-06-14,147.98,154.94898550724636,-0.04497599958097476
2017-06-15,148.42,156.17898550724638,-0.049680086485684005
2017-06-16,149.65,156.09898550724637,-0.041313436383268454
2017-06-19,149.57,156.09898550724637,-0.04182593170628446
2017-06-20,149.57,155.12898550724637,-0.035834602341202726
2017-06-21,148.6,151.5789855072464,-0.01965302444318029
2017-06-22,145.05,151.8889855072464,-0.045026210981704784
2017-06-23,145.36,151.6089855072464,-0.04121777799870374
2017-06-26,145.08,151.43898550724637,-0.04199041274574622
2017-06-27,144.91,153.36898550724638,-0.0551544725895492
2017-06-28,146.84,153.23898550724638,-0.04175820850069378
2017-06-29,146.71,151.98898550724638,-0.03473268467203949
2017-06-30,145.46,152.60897810218978,-0.04684506895395557
2017-07-03,146.39,151.70897810218977,-0.03506040426036605
2017-07-05,145.49,151.24897810218977,-0.03807614553467442
2017-07-06,145.03,152.5389781021898,-0.049226618636184494
2017-07-07,146.32,152.42897810218977,-0.04007753760636157
2017-07-10,146.21,150.7189781021898,-0.029916458822674796
2017-07-11,144.5,151.58897810218977,-0.0467644692308099
2017-07-12,145.37,151.92897810218977,-0.04317134350616181
2017-07-13,145.71,152.69897810218978,-0.0457696455408666
2017-07-14,146.48,154.13897810218978,-0.04968878213992123
2017-07-17,147.92,153.33897810218977,-0.03533986054464511
2017-07-18,147.12,152.94897810218978,-0.03811060508227304
2017-07-19,146.73,153.55897810218977,-0.04447136980584265
2017-07-20,147.34,153.83897810218977,-0.04224532808501058
2017-07-21,147.62,155.29897810218978,-0.04944641745895362
2017-07-24,149.08,156.08897810218977,-0.04490373495559086
2017-07-25,149.87,154.72897810218979,-0.031403155128321814
2017-07-26,148.51,153.24897810218977,-0.03092339120871479
2017-07-27,147.03,156.33897810218977,-0.05954355219147611
2017-07-28,150.12,155.0989781021898,-0.032101940084410474
2017-07-31,148.88,155.83897810218977,-0.044654926430706565
2017-08-01,149.62,155.08897810218977,-0.03526348660693479
2017-08-02,148.87,153.45897810218977,-0.029903614366139752
2017-08-03,147.24,155.85897810218978,-0.05529984994857784
2017-08-04,149.64,155.79897810218978,-0.039531569315878756
2017-08-07,149.58,155.8789781021898,-0.04040941362895223
