date,VRSN,dcf,Deviation
2015-09-23,70.25,71.00240815898641,-0.010596938589767846
2015-09-24,69.6,70.71240815898642,-0.01573144216055178
2015-09-25,69.31,69.04240815898642,0.003875760538325723
2015-09-28,67.64,69.59240815898642,-0.0280549015422209
2015-09-29,68.19,71.96240815898642,-0.052421927718872996
2015-09-30,70.56,72.758130524732,-0.030211476145402094
2015-10-01,71.42,74.648130524732,-0.04324462651696914
2015-10-02,73.31,76.21813052473199,-0.038155364146439275
2015-10-05,74.88,74.60813052473199,0.003643965789732251
2015-10-06,73.27,75.87813052473199,-0.03437262498028848
2015-10-07,74.54,76.04813052473199,-0.019831263626415074
2015-10-08,74.71,76.40813052473199,-0.022224474189724286
2015-10-09,75.07,76.63813052473199,-0.020461492392823244
2015-10-12,75.3,75.90813052473199,-0.008011401684222097
2015-10-13,74.57,75.66813052473199,-0.014512457452256933
2015-10-14,74.33,75.99813052473199,-0.021949625776506942
2015-10-15,74.66,76.008130524732,-0.017736662057400987
2015-10-16,74.67,76.838130524732,-0.02821685678615171
2015-10-19,75.5,77.12813052473199,-0.02110942549307493
2015-10-20,75.79,75.79813052473199,-0.00010726550477824226
2015-10-21,74.46,76.74813052473199,-0.02981350176333808
2015-10-22,75.41,81.51813052473199,-0.07492971790954928
2015-10-23,80.18,81.808130524732,-0.01990181800132662
2015-10-26,80.47,81.16813052473199,-0.008601042308338913
2015-10-27,79.83,82.23813052473199,-0.02928240840795593
2015-10-28,80.9,82.07813052473199,-0.014353768990595928
2015-10-29,80.74,81.93813052473199,-0.014622380533448331
2015-10-30,80.6,83.058130524732,-0.029595302822281178
2015-11-02,81.72,82.26813052473199,-0.006662732229793522
2015-11-03,80.93,82.618130524732,-0.020432930568752616
2015-11-04,81.28,82.63813052473199,-0.016434671453821492
2015-11-05,81.3,83.84813052473199,-0.030389831100413045
2015-11-06,82.51,82.57813052473199,-0.0008250431960502569
2015-11-09,81.24,83.058130524732,-0.02188985609531169
2015-11-10,81.72,83.868130524732,-0.02561319193944034
2015-11-11,82.53,83.588130524732,-0.012658860990064968
2015-11-12,82.25,82.898130524732,-0.007818397358654972
2015-11-13,81.56,84.70813052473198,-0.037164443427456284
2015-11-16,83.37,85.258130524732,-0.02214604651909735
2015-11-17,83.92,87.60813052473199,-0.04209803933312806
2015-11-18,86.27,87.93813052473199,-0.018969365334220334
2015-11-19,86.6,91.63813052473199,-0.054978538910418595
2015-11-20,90.3,91.51813052473199,-0.01331026450985906
2015-11-23,90.18,89.87813052473199,0.003358653250858934
2015-11-24,88.54,90.728130524732,-0.024117443091539514
2015-11-25,89.39,90.63813052473199,-0.013770479570862526
2015-11-27,89.3,90.77813052473199,-0.016282892324261833
2015-11-30,89.44,92.23813052473199,-0.030335941424807222
2015-12-01,90.9,90.84813052473199,0.0005709470846393394
2015-12-02,89.51,93.37813052473199,-0.04142437316955572
2015-12-03,92.04,94.45813052473198,-0.025600025231272583
2015-12-04,93.12,93.82813052473199,-0.0075471025669143765
2015-12-07,92.49,93.90813052473199,-0.015101253925596025
2015-12-08,92.57,92.618130524732,-0.0005196663381058508
2015-12-09,91.28,92.20813052473198,-0.010065603970606962
2015-12-10,90.87,90.37813052473199,0.0054423506263323596
2015-12-11,89.04,90.198130524732,-0.012839850648727502
2015-12-14,88.86,91.308130524732,-0.026811747329213875
2015-12-15,89.97,91.34813052473199,-0.015086576121652207
2015-12-16,90.01,89.18813052473199,0.009215009558251719
2015-12-17,87.85,87.77813052473199,0.0008187628836291427
2015-12-18,86.44,88.148130524732,-0.019377955205218345
2015-12-21,86.81,88.90813052473199,-0.023598859995693444
2015-12-22,87.57,89.13813052473199,-0.0175921405968561
2015-12-23,87.8,89.118130524732,-0.014790823337190506
2015-12-24,87.78,89.228130524732,-0.01622952891891649
2015-12-28,87.89,90.07813052473199,-0.02429147354619232
2015-12-29,88.74,89.478130524732,-0.008249284159194348
2015-12-30,88.14,88.698130524732,-0.006292472247499847
2015-12-31,87.36,85.66883996963114,0.01974066686286835
2016-01-04,83.95,83.12883996963114,0.009878160583846052
2016-01-05,81.41,82.73883996963114,-0.016060655069842555
2016-01-06,81.02,82.26883996963114,-0.015179987588157862
2016-01-07,80.55,79.86883996963114,0.008528482830448825
2016-01-08,78.15,79.78883996963114,-0.020539714203827275
2016-01-11,78.07,81.00883996963114,-0.0362780157169621
2016-01-12,79.29,77.80883996963114,0.019035883724098257
2016-01-13,76.09,77.36883996963114,-0.01652913459905958
2016-01-14,75.65,75.96883996963113,-0.00419698352322595
2016-01-15,74.25,76.31883996963114,-0.027107853977528684
2016-01-19,74.6,75.85883996963113,-0.016594505928842262
2016-01-20,74.14,75.56883996963114,-0.018907792817851266
2016-01-21,73.85,76.92883996963114,-0.04002192117867065
2016-01-22,75.21,76.33883996963114,-0.014787229804385515
2016-01-25,74.62,76.86883996963114,-0.029255547117916558
2016-01-26,75.15,76.45883996963114,-0.01711822949643227
2016-01-27,74.74,78.79883996963113,-0.051508879714414646
2016-01-28,77.08,77.31883996963114,-0.003089026810605966
2016-01-29,75.6,77.36883996963114,-0.022862433640280178
2016-02-01,75.65,75.95883996963114,-0.004065885810718206
2016-02-02,74.24,77.91883996963114,-0.0472137415170063
2016-02-03,76.2,78.72883996963114,-0.03212088442566419
2016-02-04,77.01,77.38883996963114,-0.004895279083906634
2016-02-05,75.67,73.48883996963114,0.02968015322149875
2016-02-08,71.77,74.33883996963114,-0.03455582533545809
2016-02-09,72.62,75.50883996963114,-0.038258301555062935
2016-02-10,73.79,75.87883996963114,-0.027528622873875697
2016-02-11,74.16,78.68883996963113,-0.05755377727488398
2016-02-12,76.97,81.39883996963114,-0.05440912881907756
2016-02-16,79.68,83.16883996963114,-0.041948883390763525
2016-02-17,81.45,82.33883996963114,-0.010794905174264846
2016-02-18,80.62,82.38883996963114,-0.02146941224422061
2016-02-19,80.67,85.70883996963114,-0.05879020147065961
2016-02-22,83.99,84.20883996963114,-0.0025987766808101
2016-02-23,82.49,84.91883996963114,-0.028601897653097397
2016-02-24,83.2,86.04883996963113,-0.033107244335153885
2016-02-25,84.33,87.59883996963114,-0.03731601891947878
2016-02-26,85.88,86.20883996963114,-0.003814457655931691
2016-02-29,84.49,89.09883996963114,-0.05172727244487185
2016-03-01,87.38,89.25883996963114,-0.021049343350982297
2016-03-02,87.54,90.35883996963113,-0.031196061952306176
2016-03-03,88.64,90.85883996963113,-0.02442073848150339
2016-03-04,89.14,89.70883996963114,-0.006340957812225767
2016-03-07,87.99,88.82883996963113,-0.009443329102551856
2016-03-08,87.11,88.67883996963114,-0.01769125498448565
2016-03-09,86.96,88.89883996963114,-0.021809508091370833
2016-03-10,87.18,89.97883996963114,-0.0311055351522177
2016-03-11,88.26,89.44883996963114,-0.013290725402752668
2016-03-14,87.73,90.20883996963114,-0.027478903070537686
2016-03-15,88.49,91.23883996963114,-0.0301279583403965
2016-03-16,89.52,91.63883996963114,-0.02312163674631107
2016-03-17,89.92,90.27883996963114,-0.003974795973805678
2016-03-18,88.56,90.29883996963113,-0.019256503961910587
2016-03-21,88.58,91.06883996963114,-0.027329215684103403
2016-03-22,89.35,90.60883996963113,-0.013893125329195843
2016-03-23,88.89,90.96883996963113,-0.022852220280319413
2016-03-24,89.25,90.17883996963114,-0.010299976911922304
2016-03-28,88.46,90.82883996963113,-0.02608026228699134
2016-03-29,89.11,91.30883996963114,-0.024081348206399955
2016-03-30,89.59,90.25883996963114,-0.007410243360718716
2016-03-31,88.54,91.41856225442883,-0.0314877217869326
2016-04-01,89.64,91.32856225442883,-0.01848887371865915
2016-04-04,89.55,90.48856225442883,-0.010372164515000892
2016-04-05,88.71,91.61856225442884,-0.031746429793906183
2016-04-06,89.84,91.36856225442884,-0.01672963015629303
2016-04-07,89.59,91.53856225442883,-0.021286791123208304
2016-04-08,89.76,90.85856225442883,-0.012090905107573158
2016-04-11,89.08,90.38856225442883,-0.014477077871262622
2016-04-12,88.61,91.29856225442883,-0.029448024021850427
2016-04-13,89.52,90.88856225442883,-0.015057585030311627
2016-04-14,89.11,90.47856225442884,-0.015125817876950665
2016-04-15,88.7,91.43856225442883,-0.029949751908923794
2016-04-18,89.66,90.56856225442883,-0.010031761925031524
2016-04-19,88.79,91.06856225442883,-0.025020294578308344
2016-04-20,89.29,90.30856225442884,-0.011278689738844494
2016-04-21,88.53,90.41856225442883,-0.020886886578826647
2016-04-22,88.64,91.05856225442884,-0.026560514404686875
2016-04-25,89.28,90.93856225442883,-0.018238272228105923
2016-04-26,89.16,91.18856225442883,-0.022245797107414256
2016-04-27,89.41,91.19856225442884,-0.01961173740260347
2016-04-28,89.42,88.17856225442883,0.014078679826839968
2016-04-29,86.4,89.90856225442883,-0.039023672122573516
2016-05-02,88.13,88.93856225442883,-0.009091244944074539
2016-05-03,87.16,86.70856225442883,0.005206380244738851
2016-05-04,84.93,86.18856225442883,-0.014602427764295989
2016-05-05,84.41,86.96856225442883,-0.029419392342530548
2016-05-06,85.19,86.27856225442883,-0.012616833498207192
2016-05-09,84.5,87.38856225442883,-0.033054237075315185
2016-05-10,85.61,86.55856225442884,-0.010958618416519572
2016-05-11,84.78,86.73856225442883,-0.022580063624801694
2016-05-12,84.96,86.49856225442883,-0.017787142518083443
2016-05-13,84.72,86.92856225442883,-0.02540663502479945
2016-05-16,85.15,85.29856225442883,-0.0017416736050683834
2016-05-17,83.52,85.47856225442884,-0.022912905912000903
2016-05-18,83.7,84.67856225442883,-0.01155619826761578
2016-05-19,82.9,84.93856225442883,-0.024000432787199988
2016-05-20,83.16,85.02856225442883,-0.021975700927855057
2016-05-23,83.25,86.33856225442884,-0.03577268573603565
2016-05-24,84.56,86.08856225442884,-0.01775569500058871
2016-05-25,84.31,86.53856225442883,-0.025752244968858085
2016-05-26,84.76,86.72856225442884,-0.02269796942619451
2016-05-27,84.95,87.23856225442883,-0.026233378855491707
2016-05-31,85.46,87.15856225442883,-0.019488185790289658
2016-06-01,85.38,87.09856225442883,-0.019731235624861787
2016-06-02,85.32,86.38856225442883,-0.012369256143906493
2016-06-03,84.61,86.59856225442883,-0.022962993872650883
2016-06-06,84.82,86.65856225442883,-0.02121616383423064
2016-06-07,84.88,86.68856225442883,-0.020862755217011753
2016-06-08,84.91,86.87856225442883,-0.02265878029454249
2016-06-09,85.1,86.43856225442883,-0.01548570706774166
2016-06-10,84.66,85.21856225442883,-0.006554467004045272
2016-06-13,83.44,86.76856225442883,-0.038361385367531975
2016-06-14,84.99,86.64856225442882,-0.019141255333917084
2016-06-15,84.87,86.91856225442883,-0.023568754490349897
2016-06-16,85.14,86.12856225442883,-0.011477751730123553
2016-06-17,84.35,87.45856225442883,-0.03554325813618575
2016-06-20,85.68,88.21856225442883,-0.02877582891350494
2016-06-21,86.44,87.76856225442883,-0.01513710855348771
2016-06-22,85.99,89.05856225442884,-0.03445555572368608
2016-06-23,87.28,85.95856225442883,0.015372962400881596
2016-06-24,84.18,82.61856225442884,0.018899357516808823
2016-06-27,80.84,84.68856225442883,-0.04544370753238958
2016-06-28,82.91,86.26856225442883,-0.03893147360591853
2016-06-29,84.49,88.23856225442883,-0.04248213205945217
2016-06-30,86.46,86.64424765799029,-0.002126484596156608
2016-07-01,85.34,85.4942476579903,-0.0018041875589963619
2016-07-05,84.19,84.28424765799029,-0.0011182120100630133
2016-07-06,82.98,84.7042476579903,-0.02035609435966268
2016-07-07,83.4,86.9042476579903,-0.040323088369410676
2016-07-08,85.6,86.53424765799029,-0.01079627642552261
2016-07-11,85.23,86.2942476579903,-0.01233277636544472
2016-07-12,84.99,85.7142476579903,-0.008449559761407821
2016-07-13,84.41,85.9942476579903,-0.01842271664833972
2016-07-14,84.69,85.3442476579903,-0.007665984245501134
2016-07-15,84.04,84.7142476579903,-0.00795908216894492
2016-07-18,83.41,84.42424765799029,-0.01201370087535869
2016-07-19,83.12,85.6342476579903,-0.02936030533054723
2016-07-20,84.33,84.1242476579903,0.0024458149432278198
2016-07-21,82.82,84.7742476579903,-0.023052373945852578
2016-07-22,83.47,85.4942476579903,-0.02367700416626939
2016-07-25,84.19,85.25424765799029,-0.012483221507738507
2016-07-26,83.95,85.2942476579903,-0.015760120933130284
2016-07-27,83.99,85.5542476579903,-0.018283693689219338
2016-07-28,84.25,87.9142476579903,-0.041679793157591405
2016-07-29,86.61,86.92424765799029,-0.0036151898515903724
2016-08-01,85.62,85.53424765799029,0.0010025497897940827
2016-08-02,84.23,86.1642476579903,-0.022448378655470447
2016-08-03,84.86,85.4042476579903,-0.006372606432525352
2016-08-04,84.1,86.0242476579903,-0.022368665932896103
2016-08-05,84.72,85.7142476579903,-0.01159956115997729
2016-08-08,84.41,86.1842476579903,-0.020586681513205862
2016-08-09,84.88,85.89424765799029,-0.011808097580978671
2016-08-10,84.59,85.97424765799029,-0.016100724294754953
2016-08-11,84.67,84.5542476579903,0.0013689713434374973
2016-08-12,83.25,83.11424765799029,0.001633322153962391
2016-08-15,81.81,77.2742476579903,0.05869681659127357
2016-08-16,75.97,76.5242476579903,-0.007242771735142095
2016-08-17,75.22,75.50424765799029,-0.0037646578412097176
2016-08-18,74.2,76.3542476579903,-0.02821385481577543
2016-08-19,75.05,76.47424765799029,-0.018623885838796927
2016-08-22,75.17,76.6842476579903,-0.019746528188472334
2016-08-23,75.38,75.7342476579903,-0.004677509435230043
2016-08-24,74.43,76.3242476579903,-0.024818425547781797
2016-08-25,75.02,76.3142476579903,-0.016959449876130517
2016-08-26,75.01,75.8442476579903,-0.010999484914824609
2016-08-29,74.54,75.6242476579903,-0.014337301746045639
2016-08-30,74.32,75.75424765799029,-0.01893290082511989
2016-08-31,74.45,76.11424765799029,-0.021865126559069137
2016-09-01,74.81,80.3242476579903,-0.06864985130603662
2016-09-02,79.02,77.50424765799029,0.019557022844714167
2016-09-06,76.2,78.3842476579903,-0.027865900652905506
2016-09-07,77.08,77.75424765799029,-0.008671521856349784
2016-09-08,76.45,76.1642476579903,0.0037517910410256317
2016-09-09,74.86,77.5142476579903,-0.03424206179103251
2016-09-12,76.21,76.6842476579903,-0.0061844208227149755
2016-09-13,75.38,77.0742476579903,-0.02198202005822192
2016-09-14,75.77,78.5142476579903,-0.034952225103707324
2016-09-15,77.21,78.1842476579903,-0.012460920034072065
2016-09-16,76.88,78.50424765799029,-0.02068993342967196
2016-09-19,77.2,78.97424765799029,-0.022466154608701383
2016-09-20,77.67,80.22424765799029,-0.03183884838508533
2016-09-21,78.92,79.78424765799029,-0.010832309426480391
2016-09-22,78.48,79.83424765799029,-0.01696324193837062
2016-09-23,78.53,79.53424765799029,-0.012626606619939529
2016-09-26,78.23,79.9442476579903,-0.02144303947075754
2016-09-27,78.64,80.72424765799029,-0.02581935067169361
2016-09-28,79.42,79.5142476579903,-0.0011852927087441234
2016-09-29,78.21,79.5442476579903,-0.01677365362391825
2016-09-30,78.24,80.19792416536505,-0.024413651422297344
2016-10-03,78.83,79.40792416536506,-0.007277915541042845
2016-10-04,78.04,79.21792416536505,-0.014869414690874216
2016-10-05,77.85,78.64792416536505,-0.010145520989051748
2016-10-06,77.28,77.72792416536505,-0.005762718742007067
2016-10-07,76.36,77.93792416536506,-0.020245909578206045
2016-10-10,76.57,76.83792416536505,-0.003486874070002921
2016-10-11,75.47,77.61792416536505,-0.027673043159321065
2016-10-12,76.25,76.57792416536505,-0.004282228448200254
2016-10-13,75.21,77.07792416536505,-0.024234230301241055
2016-10-14,75.71,76.56792416536506,-0.011204746304891211
2016-10-17,75.2,77.05792416536505,-0.02411074766792276
2016-10-18,75.69,77.26792416536506,-0.020421464435721903
2016-10-19,75.9,77.92792416536506,-0.026023074361146148
2016-10-20,76.56,82.92792416536506,-0.07678865990503869
2016-10-21,81.56,82.73792416536506,-0.014236810715854809
2016-10-24,81.37,81.00792416536505,0.004469634771727238
2016-10-25,79.64,80.58792416536505,-0.011762608048073386
2016-10-26,79.22,82.12792416536506,-0.03540725270871259
2016-10-27,80.76,85.99792416536505,-0.06090756510928175
2016-10-28,84.63,85.38792416536505,-0.008876245356395307
2016-10-31,84.02,84.45792416536506,-0.005185116372356302
2016-11-01,83.09,82.19792416536505,0.010852778141212882
2016-11-02,80.83,81.75792416536505,-0.011349654175272561
2016-11-03,80.39,81.13792416536505,-0.009217935670140176
2016-11-04,79.77,83.24792416536505,-0.04177790858131725
2016-11-07,81.88,82.84792416536506,-0.011683143242467664
2016-11-08,81.48,83.41792416536505,-0.023231507913375582
2016-11-09,82.05,82.41792416536505,-0.0044641280290782515
2016-11-10,81.05,82.72792416536505,-0.02028244008650637
2016-11-11,81.36,80.17792416536506,0.014743158381064436
2016-11-14,78.81,80.11792416536505,-0.016324988184485023
2016-11-15,78.75,81.05792416536505,-0.028472529849847716
2016-11-16,79.69,82.33792416536505,-0.032159229081936025
2016-11-17,80.97,81.40792416536506,-0.005379380076999674
2016-11-18,80.04,82.03792416536506,-0.024353665523493828
2016-11-21,80.67,81.26792416536506,-0.007357443560984667
2016-11-22,79.9,81.15792416536506,-0.015499708479506547
2016-11-23,79.79,82.58792416536505,-0.033878126779924744
2016-11-25,81.22,81.49792416536505,-0.003410199317483542
2016-11-28,80.13,80.48792416536506,-0.004446930009397332
2016-11-29,79.12,80.21792416536505,-0.013686768596775534
2016-11-30,78.85,78.93792416536506,-0.0011138393401488589
2016-12-01,77.57,79.71792416536505,-0.026944055403518186
2016-12-02,78.35,80.82792416536505,-0.030656783419248712
2016-12-05,79.46,81.17792416536506,-0.021162454978098877
2016-12-06,79.81,81.52792416536505,-0.02107160439753797
2016-12-07,80.16,82.97792416536505,-0.03395992601296305
2016-12-08,81.61,83.49792416536505,-0.022610432345911646
2016-12-09,82.13,80.89792416536505,0.01523000555757692
2016-12-12,79.53,81.28792416536506,-0.021625895647044535
2016-12-13,79.92,80.48792416536506,-0.007056017051678909
2016-12-14,79.12,80.32792416536505,-0.015037412928515126
2016-12-15,78.96,79.26792416536506,-0.003884599837920444
2016-12-16,77.9,79.45792416536506,-0.019606907451077515
2016-12-19,78.09,80.72792416536505,-0.03267672484630546
2016-12-20,79.36,79.26792416536506,0.0011615774678652713
2016-12-21,77.9,77.92792416536506,-0.0003583332375926007
2016-12-22,76.56,77.83792416536505,-0.016417757527167898
2016-12-23,76.47,78.11792416536505,-0.021095339936025748
2016-12-27,76.75,78.35792416536505,-0.02052024964280208
2016-12-28,76.99,77.34792416536506,-0.00462745664123887
2016-12-29,75.98,77.43792416536506,-0.01882700474061949
2016-12-30,76.07,79.11035394658201,-0.03843180816299929
2017-01-03,77.31,80.76035394658201,-0.04272336335801852
2017-01-04,78.96,81.600353946582,-0.03235713840543464
2017-01-05,79.8,82.65035394658202,-0.034486893406702634
2017-01-06,80.85,83.62035394658201,-0.03313013896535011
2017-01-09,81.82,81.050353946582,0.009495899967632893
2017-01-10,79.25,82.70035394658201,-0.0417211509011276
2017-01-11,80.9,82.800353946582,-0.022951036511365652
2017-01-12,81.0,82.600353946582,-0.019374662094268524
2017-01-13,80.8,82.11035394658201,-0.015958449618113657
2017-01-17,80.31,82.42035394658201,-0.025604766851034966
2017-01-18,80.62,82.180353946582,-0.01898694604791118
2017-01-19,80.38,82.22035394658201,-0.022383191731060625
2017-01-20,80.42,81.98035394658201,-0.019033266770215884
2017-01-23,80.18,82.350353946582,-0.026355125904982013
2017-01-24,80.55,83.11035394658201,-0.030806678410100874
2017-01-25,81.31,83.350353946582,-0.024479247537324555
2017-01-26,81.55,83.020353946582,-0.017710764609942253
2017-01-27,81.22,82.64035394658201,-0.017187171626831588
2017-01-30,80.84,82.01035394658201,-0.014270807163499488
2017-01-31,80.21,82.03035394658201,-0.02219122384583916
2017-02-01,80.23,83.50035394658201,-0.03916574950896812
2017-02-02,81.7,83.910353946582,-0.026341849874559342
2017-02-03,82.11,83.98035394658201,-0.022271327265085183
2017-02-06,82.18,84.06035394658201,-0.022369093851031363
2017-02-07,82.26,84.37035394658201,-0.02501297965299698
2017-02-08,82.57,84.320353946582,-0.020758379971826058
2017-02-09,82.52,84.94035394658201,-0.028494747597874848
2017-02-10,83.14,84.70035394658201,-0.018422047534371377
2017-02-13,82.9,84.48035394658201,-0.018706762847860325
2017-02-14,82.68,84.65035394658202,-0.02327638166552015
2017-02-15,82.85,83.72035394658201,-0.010395965921708217
2017-02-16,81.92,84.100353946582,-0.025925621525527687
2017-02-17,82.3,84.78035394658201,-0.02925623486008122
2017-02-21,82.98,83.990353946582,-0.012029404557868495
2017-02-22,82.19,84.20035394658201,-0.02387583724241127
2017-02-23,82.4,85.11035394658201,-0.03184517301247636
2017-02-24,83.31,84.34035394658201,-0.012216618716523242
2017-02-27,82.54,84.270353946582,-0.020533365122434977
2017-02-28,82.47,85.92035394658201,-0.04015758534615854
2017-03-01,84.12,85.42035394658201,-0.015222998811210586
2017-03-02,83.62,85.84035394658201,-0.025866085640370517
2017-03-03,84.04,85.95035394658201,-0.022226248745517485
2017-03-06,84.15,85.460353946582,-0.015332886959502301
2017-03-07,83.66,86.69035394658201,-0.034956068450814004
2017-03-08,84.89,86.65035394658202,-0.02031560018401346
2017-03-09,84.85,87.28035394658201,-0.027845372259483026
2017-03-10,85.48,88.14035394658201,-0.03018315479189393
2017-03-13,86.34,87.930353946582,-0.018086518195390644
2017-03-14,86.13,88.75035394658201,-0.029524997141523346
2017-03-15,86.95,89.240353946582,-0.025665002941975934
2017-03-16,87.44,88.050353946582,-0.006931873856546811
2017-03-17,86.25,88.37035394658201,-0.023993951046792472
2017-03-20,86.57,88.240353946582,-0.01892959254892823
2017-03-21,86.44,88.740353946582,-0.02592229852910799
2017-03-22,86.94,89.19035394658201,-0.025230911718657323
2017-03-23,87.39,88.990353946582,-0.017983454111696662
2017-03-24,87.19,88.770353946582,-0.017802722151282535
2017-03-27,86.97,88.67035394658201,-0.019176126753778
2017-03-28,86.87,88.98035394658201,-0.02371707745564744
2017-03-29,87.18,88.990353946582,-0.020343260435492727
2017-03-30,87.19,88.910353946582,-0.0193493093910706
2017-03-31,87.11,91.28239748039594,-0.045708675446347935
2017-04-03,87.63,90.95239748039594,-0.03652897089504503
2017-04-04,87.3,91.32239748039594,-0.044046122215083305
2017-04-05,87.67,90.91239748039594,-0.035665075064103546
2017-04-06,87.26,90.91239748039594,-0.040174911031067295
2017-04-07,87.26,90.76239748039593,-0.03858863998334139
2017-04-10,87.11,91.56239748039594,-0.04862692112610123
2017-04-11,87.91,91.59239748039593,-0.04020418267994463
2017-04-12,87.94,91.33239748039594,-0.03714341869897919
2017-04-13,87.68,92.49239748039594,-0.05203019503755357
2017-04-17,88.84,92.07239748039594,-0.03510712839952035
2017-04-18,88.42,92.47239748039594,-0.04382277945432356
2017-04-19,88.82,92.36239748039594,-0.03835324306244681
2017-04-20,88.71,92.10239748039594,-0.0368328900571564
2017-04-21,88.45,92.15239748039593,-0.04017689806913116
2017-04-24,88.5,92.93239748039593,-0.04769485777369453
2017-04-25,89.28,92.49239748039594,-0.03473147596889581
2017-04-26,88.84,92.18239748039593,-0.036258521927754694
2017-04-27,88.53,92.57239748039594,-0.04366741696683396
2017-04-28,88.92,93.39239748039594,-0.04788823931128594
2017-05-01,89.74,94.49239748039594,-0.05029396657420937
2017-05-02,90.84,94.15239748039593,-0.035181233500566234
2017-05-03,90.5,94.21239748039594,-0.039404553749610605
2017-05-04,90.56,93.25239748039594,-0.028872152921987304
2017-05-05,89.6,92.87239748039593,-0.03523541514136852
2017-05-08,89.22,92.65239748039593,-0.03704596506660485
2017-05-09,89.0,94.20239748039594,-0.05522574392523916
2017-05-10,90.55,93.07239748039594,-0.027101455949141484
2017-05-11,89.42,92.76239748039593,-0.0360318143038757
2017-05-12,89.11,93.76239748039593,-0.049619011516516154
2017-05-15,90.11,93.58239748039594,-0.03710524173227503
2017-05-16,89.93,91.72239748039594,-0.019541546335823057
2017-05-17,88.07,92.20239748039594,-0.044818763864297395
2017-05-18,88.55,92.84239748039593,-0.04623316067750505
2017-05-19,89.19,93.58239748039594,-0.04693615037289556
2017-05-22,89.93,92.70239748039594,-0.02990642697220669
2017-05-23,89.05,93.75239748039594,-0.05015762377041333
2017-05-24,90.1,94.32239748039594,-0.044765586893330656
2017-05-25,90.67,93.79239748039593,-0.033290517827402444
2017-05-26,90.14,94.29239748039593,-0.0440374578582462
2017-05-30,90.64,93.81239748039594,-0.033816399171110456
2017-05-31,90.16,95.93239748039593,-0.060171512773623204
2017-06-01,92.28,96.20239748039594,-0.04077234646044292
2017-06-02,92.55,96.17239748039594,-0.03766566681603567
2017-06-05,92.52,95.72239748039594,-0.03345504881500483
2017-06-06,92.07,95.91239748039594,-0.04006153095256859
2017-06-07,92.26,96.60239748039594,-0.04495123924100497
2017-06-08,92.95,95.98239748039593,-0.031593266682208965
2017-06-09,92.33,94.76239748039593,-0.02566838266095095
2017-06-12,91.11,95.25239748039594,-0.043488642700552416
2017-06-13,91.6,95.31239748039594,-0.038949785951607474
2017-06-14,91.66,95.84239748039593,-0.04363828107755152
2017-06-15,92.19,96.11239748039594,-0.04081052583456779
2017-06-16,92.46,97.30239748039594,-0.04976647652871624
2017-06-19,93.65,96.30239748039594,-0.027542382638354068
2017-06-20,92.65,96.88239748039594,-0.04368592840874275
2017-06-21,93.23,97.17239748039594,-0.04057116611938383
2017-06-22,93.52,97.61239748039594,-0.04192497660164374
2017-06-23,93.96,97.21239748039594,-0.033456612167721
2017-06-26,93.56,96.45239748039594,-0.029987823589183726
2017-06-27,92.8,97.42239748039594,-0.04744696907429424
2017-06-28,93.77,97.16239748039594,-0.03491471565510118
2017-06-29,93.51,96.61239748039594,-0.03211179477277182
2017-06-30,92.96,95.85161731794103,-0.03016764243371617
2017-07-03,93.9,96.39161731794104,-0.025848900425880506
2017-07-05,94.44,95.20161731794104,-0.008000046001293226
2017-07-06,93.25,96.37161731794104,-0.03239145927833165
2017-07-07,94.42,97.24161731794104,-0.029016560972196515
2017-07-10,95.29,97.56161731794104,-0.02328392435867599
2017-07-11,95.61,98.82161731794103,-0.032499137386187704
2017-07-12,96.87,99.13161731794104,-0.022814288509865
2017-07-13,97.18,98.87161731794104,-0.017109230776526152
2017-07-14,96.92,99.95161731794104,-0.03033084805719166
2017-07-17,98.0,100.38161731794104,-0.0237256320586835
2017-07-18,98.43,100.56161731794104,-0.02119712644638161
2017-07-19,98.61,100.79161731794103,-0.02164482896488562
2017-07-20,98.84,100.90161731794105,-0.020431955133532576
2017-07-21,98.95,101.91161731794104,-0.029060644859569496
2017-07-24,99.96,102.93161731794103,-0.02886982052134801
2017-07-25,100.98,103.77161731794104,-0.02690154967314351
2017-07-26,101.82,103.90161731794105,-0.02003450352049152
2017-07-27,101.95,104.45161731794104,-0.02395001037012523
2017-07-28,102.5,103.12161731794104,-0.00602800202429421
2017-07-31,101.17,101.32161731794103,-0.0014963965435457194
2017-08-01,99.37,101.36161731794104,-0.019648633976448227
2017-08-02,99.41,102.00161731794104,-0.02540761005644565
2017-08-03,100.05,101.26161731794105,-0.011965217918027293
2017-08-04,99.31,101.27161731794104,-0.01936986265147278
2017-08-07,99.32,100.68161731794103,-0.013523991312547223
2017-08-08,98.73,101.72161731794104,-0.02940984814064096
2017-08-09,99.77,99.69161731794104,0.000786251484003575
2017-08-10,97.74,99.90161731794105,-0.02163746069357031
2017-08-11,97.95,100.80161731794104,-0.028289400446291135
2017-08-14,98.85,100.52161731794104,-0.01662943118646676
2017-08-15,98.57,101.18161731794103,-0.025811183762111667
2017-08-16,99.23,99.88161731794104,-0.006523896342875757
2017-08-17,97.93,100.15161731794105,-0.02218254060629199
2017-08-18,98.2,100.91161731794104,-0.026871210570310944
2017-08-21,98.96,102.19161731794104,-0.031623115503561894
2017-08-22,100.24,102.97161731794104,-0.026527866504288733
2017-08-23,101.02,103.45161731794104,-0.023504874848576662
