date,ISRG,dcf,Deviation
2017-05-24,299.96,320.9251948051948,-0.06532735710551152
2017-05-25,302.52,321.8551948051948,-0.06007420454064005
2017-05-26,303.45,323.2151948051948,-0.061151811928605415
2017-05-30,304.81,323.2951948051948,-0.05717744990405216
2017-05-31,304.89,324.7651948051948,-0.06119866021085374
2017-06-01,306.36,326.6351948051948,-0.06207290312756086
2017-06-02,308.23,325.7451948051947,-0.053769618353600945
2017-06-05,307.34,326.5251948051948,-0.058755633900289816
2017-06-06,308.12,329.0751948051948,-0.06367904702631821
2017-06-07,310.67,328.3551948051948,-0.05385995131183163
2017-06-08,309.95,323.8551948051948,-0.04293645749162389
2017-06-09,305.45,319.50519480519483,-0.043990504798410046
2017-06-12,301.1,321.1451948051948,-0.062417856874221966
2017-06-13,302.74,320.3451948051948,-0.054956949848742664
2017-06-14,301.94,318.0551948051948,-0.05066791886567101
2017-06-15,299.65,323.3551948051948,-0.07331007878032081
2017-06-16,304.95,330.7851948051948,-0.0781026334035585
2017-06-19,312.38,331.8551948051948,-0.05868582173808401
2017-06-20,313.45,336.1651948051948,-0.06757152482236628
2017-06-21,317.76,336.4551948051948,-0.0555651839943182
2017-06-22,318.05,334.7151948051948,-0.04978917917035108
2017-06-23,316.31,331.8851948051948,-0.046929465516944546
2017-06-26,313.48,330.4051948051948,-0.051225571120859015
2017-06-27,312.0,333.8451948051948,-0.06543510329073898
2017-06-28,315.44,328.5751948051948,-0.039976221616432106
2017-06-29,310.17,330.19519480519483,-0.06064653611028192
2017-06-30,311.79,325.31090909090915,-0.0415630362003343
2017-07-03,307.22,330.7909090909091,-0.07125621788001202
2017-07-05,312.7,329.6909090909091,-0.05153587382120994
2017-07-06,311.6,332.8509090909091,-0.06384512858609914
2017-07-07,314.76,333.84090909090907,-0.05715569473755866
2017-07-10,315.75,332.25090909090915,-0.04966399982488601
2017-07-11,314.16,334.2009090909091,-0.05996665043618277
2017-07-12,316.11,330.9409090909091,-0.04481437224442697
2017-07-13,312.85,335.34090909090907,-0.06706879024059631
2017-07-14,317.25,334.12090909090904,-0.05049342508019672
2017-07-17,316.03,333.6409090909091,-0.052784022016048815
2017-07-18,315.55,340.3509090909091,-0.07286864359244205
2017-07-19,322.26,342.00090909090915,-0.057721802972347414
2017-07-20,323.91,327.25090909090915,-0.010209013934262323
2017-07-21,309.16,334.4809090909091,-0.07570210556928103
2017-07-24,316.39,333.06090909090915,-0.05005363474330404
2017-07-25,314.97,332.7309090909091,-0.053379198041551446
2017-07-26,314.64,328.71090909090907,-0.042806334386114364
2017-07-27,310.62,331.8209090909091,-0.06389262554006403
2017-07-28,313.73,330.84090909090907,-0.0517194476883972
2017-07-31,312.75,331.75090909090915,-0.05727462554052065
2017-08-01,313.66,329.0809090909091,-0.04686053996115891
2017-08-02,310.99,329.4809090909091,-0.056121336868738436
2017-08-03,311.39,328.4509090909091,-0.051943558744076856
2017-08-04,310.36,330.3009090909091,-0.06037194734278106
2017-08-07,312.21,329.5509090909091,-0.05261981870644905
2017-08-08,311.46,332.5709090909091,-0.0634779185846901
2017-08-09,314.48,327.8809090909091,-0.040871269779215735
2017-08-10,309.79,332.1709090909091,-0.0673776916592772
2017-08-11,314.08,339.6109090909091,-0.07517694045592294
2017-08-14,321.52,346.5509090909091,-0.07222866376709713
2017-08-15,328.46,347.7209090909091,-0.05539186338050639
2017-08-16,329.63,342.46090909090907,-0.037466784530152064
2017-08-17,324.37,346.1909090909091,-0.063031432998083
2017-08-18,328.1,345.6609090909091,-0.05080386190354713
2017-08-21,327.57,350.2909090909091,-0.06486297103706018
2017-08-22,332.2,346.9809090909091,-0.04259862345059595
2017-08-23,328.89,348.28090909090906,-0.05567606085996413
2017-08-24,330.19,344.3009090909091,-0.04098423419260644
2017-08-25,326.21,346.7609090909091,-0.05926535705765301
2017-08-28,328.67,347.2209090909091,-0.05342682023233836
2017-08-29,329.13,350.1009090909091,-0.05989961335822669
2017-08-30,332.01,352.9809090909091,-0.05941088753190371
2017-08-31,334.89,353.6709090909091,-0.05310278173340399
2017-09-01,335.58,358.5709090909091,-0.06411816605312004
2017-09-05,340.48,358.8809090909091,-0.05127302295772962
2017-09-06,340.79,363.5809090909091,-0.0626845593953077
2017-09-07,345.49,365.62090909090904,-0.05505951270938836
2017-09-08,347.53,366.5809090909091,-0.0519691795684446
2017-09-11,348.49,366.4209090909091,-0.04893527810788889
2017-09-12,348.33,365.7209090909091,-0.04755240583355924
2017-09-13,347.63,364.9209090909091,-0.04738262089170009
2017-09-14,346.83,364.1009090909091,-0.047434402550741495
2017-09-15,346.01,366.8509090909091,-0.05681029697474338
2017-09-18,348.76,366.5809090909091,-0.04861384935484914
2017-09-19,348.49,366.8809090909091,-0.050127735281946806
2017-09-20,348.79,361.4909090909091,-0.035134795292224075
2017-09-21,343.4,361.93090909090904,-0.05120012860314871
2017-09-22,343.84,357.2009090909091,-0.03740446552869414
2017-09-25,339.11,356.9709090909091,-0.050034634856927496
2017-09-26,338.88,359.4509090909091,-0.05722870236421207
2017-09-27,341.36,360.0509090909091,-0.051911850849374774
2017-09-28,341.96,366.7209090909091,-0.06751976360521883
2017-09-29,348.63,361.03961173425364,-0.0343718842224654
2017-10-02,353.49,365.50961173425367,-0.032884529841017196
2017-10-03,357.96,369.1796117342537,-0.030390659119956753
2017-10-04,361.63,370.77961173425365,-0.02467668513772381
2017-10-05,363.23,369.01961173425366,-0.015689170846624245
2017-10-06,361.47,362.15961173425364,-0.001904165213098441
2017-10-09,354.61,362.53961173425364,-0.021872400911782663
2017-10-10,354.99,367.83961173425365,-0.03493264815518804
2017-10-11,360.29,370.07961173425366,-0.026452718344514903
2017-10-12,362.53,369.83961173425365,-0.019764274843296015
2017-10-13,362.29,361.09961173425364,0.0032965647900569106
2017-10-16,353.55,362.5496117342537,-0.024823117838146613
2017-10-17,355.0,361.9196117342537,-0.01911919528509698
2017-10-18,354.37,365.00961173425367,-0.029148853597860458
2017-10-19,357.46,377.1296117342537,-0.05215610528115722
2017-10-20,369.58,381.06961173425367,-0.03015095242563237
2017-10-23,373.52,379.03961173425364,-0.014562097372882166
2017-10-24,371.49,379.96961173425365,-0.022316552356782093
2017-10-25,372.42,379.90961173425364,-0.019714193858018536
2017-10-26,372.36,381.32961173425366,-0.023521938654227914
2017-10-27,373.78,383.63961173425366,-0.025700192140438838
2017-10-30,376.09,382.90961173425364,-0.01780997793021344
2017-10-31,375.36,383.58961173425365,-0.021454209088318632
2017-11-01,376.04,387.2996117342537,-0.029072096622651533
2017-11-02,379.75,391.7996117342537,-0.030754526991278897
2017-11-03,384.25,392.3796117342537,-0.020718741471612456
2017-11-06,384.83,398.58961173425365,-0.034520748482093966
2017-11-07,391.04,399.88961173425366,-0.02213013660413521
2017-11-08,392.34,397.5496117342537,-0.013104305929334203
2017-11-09,390.0,396.69961173425366,-0.016888374820849816
2017-11-10,389.15,399.6696117342537,-0.026320769519120657
2017-11-13,392.12,398.51961173425366,-0.016058461229559562
2017-11-14,390.97,397.2396117342537,-0.01578294698980809
2017-11-15,389.69,401.34961173425364,-0.029051010374401054
2017-11-16,393.8,400.02961173425365,-0.015572876485933973
2017-11-17,392.48,400.57961173425366,-0.020219730353193688
2017-11-20,393.03,406.03961173425364,-0.03204025262138277
2017-11-21,398.49,404.13961173425366,-0.013979356564455259
2017-11-22,396.59,405.69961173425366,-0.02245408048411146
2017-11-24,398.15,411.2496117342537,-0.03185318930518177
2017-11-27,403.7,409.77961173425365,-0.014836296292350282
2017-11-28,402.23,401.84961173425364,0.0009465935878467668
2017-11-29,394.3,407.32961173425366,-0.03198788243942918
2017-11-30,399.78,404.20961173425366,-0.010958699658943138
2017-12-01,396.66,377.4996117342537,0.050756047609486155
2017-12-04,369.95,377.0496117342537,-0.01882938349040797
2017-12-05,369.5,386.58961173425365,-0.04420608111425728
2017-12-06,379.04,391.32961173425366,-0.031404757947628426
2017-12-07,383.78,387.15961173425364,-0.008729246625480802
2017-12-08,379.61,381.09961173425364,-0.003908720157113077
2017-12-11,373.55,378.03961173425364,-0.011876035195511836
2017-12-12,370.49,378.6296117342537,-0.021497557195728656
2017-12-13,371.08,368.1096117342537,0.008069303737416877
2017-12-14,360.56,377.4196117342537,-0.04467073572775748
2017-12-15,369.87,379.44961173425366,-0.02524607072457019
2017-12-18,371.9,374.89961173425365,-0.008001106537234626
2017-12-19,367.35,374.75961173425367,-0.019771638944668046
2017-12-20,367.21,368.8796117342537,-0.004526169734359042
2017-12-21,361.33,370.70961173425366,-0.025301776477750226
2017-12-22,363.16,373.3796117342537,-0.02737056714689412
2017-12-26,365.83,375.63961173425366,-0.026114423047571167
2017-12-27,368.09,376.4196117342537,-0.02212852751182981
2017-12-28,368.87,372.4896117342537,-0.009717349478288395
2017-12-29,364.94,380.8235167669819,-0.041708340130425126
2018-01-02,375.25,389.3935167669819,-0.036321911274772356
2018-01-03,383.82,382.49351676698194,0.003467988802085209
2018-01-04,376.92,384.5835167669819,-0.0199267946567383
2018-01-05,379.01,397.43351676698194,-0.046356223090725845
2018-01-08,391.86,403.17351676698195,-0.02806116050901397
2018-01-09,397.6,429.3335167669819,-0.07391343915086201
2018-01-10,423.76,426.94351676698193,-0.007456529123779698
2018-01-11,421.37,424.61351676698195,-0.007638750625929558
2018-01-12,419.04,425.6435167669819,-0.015514195581174506
2018-01-16,420.07,436.67351676698195,-0.03802272436833387
2018-01-17,431.1,437.6435167669819,-0.014951705020837536
2018-01-18,432.07,438.80351676698194,-0.01534517502638355
2018-01-19,433.23,439.5135167669819,-0.014296526789899011
2018-01-22,433.94,445.12351676698194,-0.025124524644777213
2018-01-23,439.55,443.05351676698194,-0.007907660439189224
2018-01-24,437.48,455.3835167669819,-0.03931524991086377
2018-01-25,449.81,445.81351676698193,0.008964472997589512
2018-01-26,440.24,441.91351676698196,-0.003786978002450203
2018-01-29,436.34,433.41351676698196,0.006752173432079234
2018-01-30,427.84,437.24351676698194,-0.021506360658043455
2018-01-31,431.67,431.49351676698194,0.0004090055265264514
2018-02-01,425.92,422.53351676698196,0.008014709126342723
2018-02-02,416.96,404.5835167669819,0.030590675892874453
2018-02-05,399.01,413.90351676698197,-0.03598306408052743
2018-02-06,408.33,405.10351676698195,0.007964589541872291
2018-02-07,399.53,387.44351676698193,0.031195471623511883
2018-02-08,381.87,398.48351676698195,-0.04169185441288126
2018-02-09,392.91,404.0835167669819,-0.027651503472301275
2018-02-12,398.51,407.5735167669819,-0.022237747042244016
2018-02-13,402.0,415.46351676698197,-0.032406014544312356
2018-02-14,409.89,424.1335167669819,-0.03358262481955021
2018-02-15,418.56,421.55351676698194,-0.00710115477138018
2018-02-16,415.98,427.3335167669819,-0.026568280561931168
2018-02-20,421.76,422.1335167669819,-0.00088483087020097
2018-02-21,416.56,425.36351676698195,-0.020696454726286673
2018-02-22,419.79,433.0835167669819,-0.030695042069990408
2018-02-23,427.51,437.5735167669819,-0.0229984594162288
2018-02-26,432.0,436.55351676698194,-0.010430603791040993
2018-02-27,430.98,432.02351676698197,-0.0024154165837800834
2018-02-28,426.45,417.7035167669819,0.020939453181327616
2018-03-01,412.13,422.96351676698197,-0.02561335987035107
2018-03-02,417.39,429.8235167669819,-0.028927027679880202
2018-03-05,424.25,432.0735167669819,-0.018106911123648373
2018-03-06,426.5,436.03351676698196,-0.021864183372116153
2018-03-07,430.46,437.93351676698194,-0.017065413997436774
2018-03-08,432.36,446.03351676698196,-0.030655805568363337
2018-03-09,440.46,444.52351676698197,-0.009141286374534041
2018-03-12,438.95,445.79351676698195,-0.015351315148351752
2018-03-13,440.22,446.34351676698196,-0.013719291390937305
2018-03-14,440.77,447.52351676698197,-0.015090864533267467
2018-03-15,441.95,441.43351676698194,0.0011700136337646772
2018-03-16,435.86,432.43351676698194,0.00792372260743246
2018-03-19,426.86,435.7635167669819,-0.020431992180159786
2018-03-20,430.19,430.56351676698193,-0.0008675067729532193
2018-03-21,424.99,419.47351676698196,0.013150969042182714
2018-03-22,413.9,404.72351676698196,0.02267346188904895
2018-03-23,399.15,420.69351676698193,-0.051209528809816884
2018-03-26,415.12,410.79351676698195,0.010532014397569567
2018-03-27,405.22,407.96351676698197,-0.006724907140529868
2018-03-28,402.39,418.40351676698197,-0.03827290193619537
2018-03-29,412.83,409.15016949152545,0.008993838406684995
2018-04-02,400.89,411.73016949152543,-0.02632833417311331
2018-04-03,403.47,410.1801694915254,-0.016359078255400727
2018-04-04,401.92,414.3801694915254,-0.030069415500299956
2018-04-05,406.12,404.8101694915254,0.0032356660162955464
2018-04-06,396.55,413.91016949152544,-0.04194187717796782
2018-04-09,405.65,426.96016949152545,-0.04991137584778493
2018-04-10,418.7,420.3801694915254,-0.003996785798810798
2018-04-11,412.12,423.3101694915254,-0.026434917698686222
2018-04-12,415.05,422.8901694915254,-0.0185394933652685
2018-04-13,414.63,426.6401694915254,-0.028150582974498795
2018-04-16,418.38,443.71016949152545,-0.05708719617707392
2018-04-17,435.45,479.29016949152543,-0.09146895196710392
2018-04-18,471.03,470.97016949152544,0.0001270367262093952
2018-04-19,462.71,464.53016949152544,-0.00391830199859311
2018-04-20,456.27,456.10016949152543,0.00037235353072517796
2018-04-23,447.84,444.73016949152543,0.006992623216972582
2018-04-24,436.47,446.22016949152544,-0.021850579956159022
2018-04-25,437.96,454.4501694915254,-0.03628597940666611
2018-04-26,446.19,455.29016949152543,-0.019987625697450606
2018-04-27,447.03,449.04016949152543,-0.004476591690675935
2018-04-30,440.78,455.8101694915254,-0.03297462517848648
2018-05-01,447.55,457.27016949152545,-0.021256950791988194
2018-05-02,449.01,456.5001694915254,-0.016407813166572027
2018-05-03,448.24,468.6801694915254,-0.04361219189986443
2018-05-04,460.42,473.66016949152544,-0.027952887627724188
2018-05-07,465.4,470.8601694915254,-0.011596159210964463
2018-05-08,462.6,470.53016949152544,-0.016853689743412392
2018-05-09,462.27,476.66016949152544,-0.030189578262593386
2018-05-10,468.4,476.6101694915254,-0.017226173541963097
2018-05-11,468.35,474.4501694915254,-0.012857344951658467
2018-05-14,466.19,465.09016949152544,0.0023647683408938303
2018-05-15,456.83,469.3001694915254,-0.026571841013900643
2018-05-16,461.04,466.1801694915254,-0.01102614359836862
2018-05-17,457.92,467.0501694915254,-0.01954858404497606
2018-05-18,458.79,471.6401694915254,-0.027245706203055442
2018-05-21,463.38,462.8701694915254,0.0011014546671579417
2018-05-22,454.61,466.97016949152544,-0.026468863107431795
2018-05-23,458.71,466.0501694915254,-0.015749741062284772
2018-05-24,457.79,464.8201694915254,-0.01512449319747855
2018-05-25,456.56,462.8901694915254,-0.013675316324991194
2018-05-29,454.63,467.9201694915254,-0.02840264292511152
2018-05-30,459.66,467.9301694915254,-0.017673939469455724
2018-05-31,459.67,487.5101694915254,-0.057106848705459345
2018-06-01,479.25,486.1901694915254,-0.014274598556329732
2018-06-04,477.93,500.6301694915254,-0.04534319119157615
2018-06-05,492.37,501.6401694915254,-0.018479719239633208
2018-06-06,493.38,493.60016949152543,-0.00044604824944094457
2018-06-07,485.34,492.8601694915254,-0.015258221209646261
2018-06-08,484.6,498.97016949152544,-0.028799656512871974
2018-06-11,490.71,503.1801694915254,-0.024782712530437845
2018-06-12,494.92,498.73016949152543,-0.007639741336302186
2018-06-13,490.47,503.78016949152544,-0.026420590363768426
2018-06-14,495.52,498.7501694915254,-0.006476528107887347
2018-06-15,490.49,498.9301694915254,-0.01691653463274634
2018-06-18,490.67,496.8601694915254,-0.012458574608345652
2018-06-19,488.6,495.71016949152545,-0.014343400497146663
2018-06-20,487.45,495.34016949152544,-0.01592878990537927
2018-06-21,487.08,491.47016949152544,-0.008932728299802073
2018-06-22,483.21,481.7401694915254,0.0030510856298862077
2018-06-25,473.48,491.04016949152543,-0.03576116697277343
2018-06-26,482.78,484.65016949152545,-0.0038588029247726974
2018-06-27,476.39,491.97016949152544,-0.03166893128424497
2018-06-28,483.71,486.7401694915254,-0.0062254354200741435
2018-06-29,478.48,498.27328825021135,-0.039723759464850183
2018-07-02,488.1,495.7532882502113,-0.015437695385186467
2018-07-03,485.58,497.5632882502113,-0.024083947777484016
2018-07-05,487.39,505.6332882502113,-0.036080077546602696
2018-07-06,495.46,509.59328825021134,-0.027734447403616302
2018-07-09,499.42,512.2832882502113,-0.025109716723627606
2018-07-10,502.11,514.3932882502113,-0.02387917675208162
2018-07-11,504.22,535.1732882502113,-0.057837879673358406
2018-07-12,525.0,534.5132882502113,-0.017798038812756434
2018-07-13,524.34,528.2332882502112,-0.00737039549913221
2018-07-16,518.06,533.9532882502114,-0.029765315805609927
2018-07-17,523.78,538.0832882502114,-0.026581922469148034
2018-07-18,527.91,531.4632882502112,-0.006685858325059635
2018-07-19,521.29,526.9532882502114,-0.01074723011790435
2018-07-20,516.78,530.0432882502113,-0.025023028390749547
2018-07-23,519.87,533.3932882502113,-0.025353315364305073
2018-07-24,523.22,548.1432882502113,-0.04546856412266154
2018-07-25,537.97,537.1332882502114,0.0015577357949909665
2018-07-26,526.96,529.3832882502114,-0.004577568472592275
2018-07-27,519.21,513.1732882502113,0.011763495661226697
2018-07-30,503.0,518.3632882502113,-0.02963807159660492
2018-07-31,508.19,526.4632882502112,-0.03470952041299136
2018-08-01,516.29,532.0732882502114,-0.029663748582674954
2018-08-02,521.9,532.7732882502113,-0.020408846483130683
2018-08-03,522.6,530.9732882502112,-0.01576969771455894
2018-08-06,520.8,528.0732882502114,-0.013773255364443293
2018-08-07,517.9,529.4532882502114,-0.021821166298529926
2018-08-08,519.28,532.8632882502114,-0.025491131683729962
2018-08-09,522.69,531.1932882502114,-0.016007898515099428
2018-08-10,521.02,530.5332882502113,-0.01793155766264498
2018-08-13,520.36,539.1732882502113,-0.03489284180094743
2018-08-14,529.0,532.9432882502114,-0.0073990766694110865
2018-08-15,522.77,534.0732882502114,-0.021164301789449946
2018-08-16,523.9,535.0932882502112,-0.020918386561741387
2018-08-17,524.92,535.5332882502113,-0.019818167204673554
2018-08-20,525.36,539.2232882502112,-0.025709735748242313
2018-08-21,529.05,545.1732882502113,-0.02957461159177599
2018-08-22,535.0,547.3832882502114,-0.022622700612209723
2018-08-23,537.21,551.6932882502114,-0.02625242785923232
2018-08-24,541.52,555.3932882502113,-0.024979214808158123
2018-08-27,545.22,555.0832882502114,-0.017769023962698194
2018-08-28,544.91,564.1832882502114,-0.034161395155795304
2018-08-29,554.01,565.3432882502112,-0.02004673706357918
2018-08-30,555.17,570.1732882502113,-0.026313558631016365
2018-08-31,560.0,566.2032882502114,-0.01095593822738461
2018-09-04,556.03,546.8932882502113,0.01670657136609166
2018-09-05,536.72,552.0332882502113,-0.027739791378795342
2018-09-06,541.86,548.1332882502114,-0.011444822609182226
2018-09-07,537.96,552.0532882502114,-0.025528854822840508
2018-09-10,541.88,556.5732882502114,-0.026399557004262664
2018-09-11,546.4,559.7332882502112,-0.023820788454252173
2018-09-12,549.56,568.9932882502114,-0.034153809283011816
2018-09-13,558.82,578.5332882502113,-0.03407459631205423
2018-09-14,568.36,568.8232882502114,-0.0008144677965568059
2018-09-17,558.65,574.9932882502114,-0.028423441776070923
2018-09-18,564.82,566.6432882502113,-0.003217700249907751
2018-09-19,556.47,571.3532882502112,-0.026049186302562033
2018-09-20,561.18,566.9432882502114,-0.010165546307107642
2018-09-21,556.77,579.4432882502114,-0.039129434596920865
2018-09-24,569.27,584.3632882502113,-0.025828604489179896
2018-09-25,574.19,579.7132882502112,-0.00952762057064882
2018-09-26,569.54,579.8632882502114,-0.017802969181516692
2018-09-27,569.69,584.1732882502113,-0.024792794435352206
2018-09-28,574.0,583.2416863406409,-0.015845380323592395
2018-10-01,574.74,579.9816863406409,-0.009037675609574802
2018-10-02,571.48,569.9716863406408,0.0026462957643440532
2018-10-03,561.47,562.9416863406409,-0.002614278488074717
2018-10-04,554.44,557.2116863406409,-0.0049742071255598486
2018-10-05,548.71,534.9716863406408,0.025680450031539515
2018-10-08,526.47,539.7116863406409,-0.024534740817680367
2018-10-09,531.21,520.7116863406409,0.02016147118405809
2018-10-10,512.21,516.7216863406408,-0.008731366342666802
2018-10-11,508.22,540.5216863406408,-0.05976020418223149
2018-10-12,532.02,527.7916863406407,0.00801133054723846
2018-10-15,519.29,551.4116863406408,-0.05825354655395776
2018-10-16,542.91,551.4116863406408,-0.015418038012688817
2018-10-17,542.91,530.7916863406407,0.022830639535643016
2018-10-18,522.29,512.7616863406408,0.01858234324674024
2018-10-19,504.26,519.9116863406408,-0.030104509577009164
2018-10-22,511.41,515.4316863406408,-0.007802559383170871
2018-10-23,506.93,491.6116863406408,0.031159376566864294
2018-10-24,483.11,501.4216863406408,-0.036519534035870826
2018-10-25,492.92,495.39168634064083,-0.004989357732057775
2018-10-26,486.89,486.3616863406408,0.0010862567389593458
2018-10-29,477.86,499.3216863406408,-0.04298168280638115
2018-10-30,490.82,529.6816863406408,-0.07336800071212712
2018-10-31,521.18,527.1116863406409,-0.01125318693239441
2018-11-01,518.61,524.7216863406408,-0.011647481893235723
2018-11-02,516.22,515.9016863406408,0.0006170044948234921
2018-11-05,507.4,528.1916863406409,-0.03936390306460058
2018-11-06,519.69,554.1816863406408,-0.062238950132754156
2018-11-07,545.68,548.5216863406408,-0.005180627150037864
2018-11-08,540.02,541.0616863406408,-0.0019252635456153966
2018-11-09,532.56,512.5016863406408,0.03913804421323808
2018-11-12,504.0,511.9416863406408,-0.015512872955136703
2018-11-13,503.44,507.14168634064083,-0.007299116677532358
2018-11-14,498.64,522.1416863406408,-0.04501017052545497
2018-11-15,513.64,527.0416863406407,-0.025428133462632507
2018-11-16,518.54,491.1716863406408,0.05572046276376463
2018-11-19,482.67,493.7416863406408,-0.022424046109410845
2018-11-20,485.24,500.1216863406408,-0.029756130851931517
2018-11-21,491.62,498.0716863406408,-0.012953328843166467
2018-11-23,489.57,511.7816863406408,-0.04340070567874277
2018-11-26,503.28,505.3616863406408,-0.004119200954299629
2018-11-27,496.86,530.4016863406408,-0.06323827243471336
2018-11-28,521.9,529.4716863406408,-0.014300455597486827
2018-11-29,520.97,539.3716863406408,-0.03411689342740032
2018-11-30,530.87,557.4316863406408,-0.04765011927292773
2018-12-03,548.93,527.3216863406409,0.04097747962787257
2018-12-04,518.82,527.5916863406408,-0.016625899474422834
2018-12-06,519.09,500.1916863406408,0.037782142677375674
2018-12-07,491.69,506.6116863406408,-0.029453892878830268
2018-12-10,498.11,516.5616863406408,-0.035720199210579895
2018-12-11,508.06,524.1316863406408,-0.03066345111254276
2018-12-12,515.63,520.7516863406408,-0.009835179558670859
2018-12-13,512.25,500.3116863406408,0.023861752554048765
2018-12-14,491.81,490.2516863406408,0.00317859928436115
2018-12-17,481.75,490.8616863406408,-0.01856263504403477
2018-12-18,482.36,480.4216863406408,0.004034608999696321
2018-12-19,471.92,468.3816863406408,0.007554338187308884
2018-12-20,459.88,454.5216863406408,0.011788906493107154
2018-12-21,446.02,443.39168634064083,0.005927746821441149
2018-12-24,434.89,470.4816863406408,-0.07564946176219822
2018-12-26,461.98,477.20168634064083,-0.031897805008541225
2018-12-27,468.7,479.70168634064083,-0.022934433323689496
2018-12-28,471.2,487.4216863406408,-0.03328060034100344
2018-12-31,478.92,473.25138047138046,0.011978030625020786
2019-01-02,466.03,457.4613804713805,0.018730804160539405
2019-01-03,450.24,478.9013804713805,-0.05984818929352265
2019-01-04,471.68,485.6613804713805,-0.02878833078679266
2019-01-07,478.44,490.2113804713805,-0.02401286657209245
2019-01-08,482.99,524.3313804713805,-0.07884590167808392
2019-01-09,517.11,525.2913804713805,-0.015574937597565008
2019-01-10,518.07,512.5413804713804,0.010786679357547735
2019-01-11,505.32,509.93138047138046,-0.00904313923006217
2019-01-14,502.71,522.6813804713805,-0.038209473720623666
2019-01-15,515.46,523.1513804713804,-0.01470201696581619
2019-01-16,515.93,541.5013804713805,-0.047223112246030596
2019-01-17,534.28,549.7713804713804,-0.028177859054972942
2019-01-18,542.55,544.0013804713805,-0.0026679720373555815
2019-01-22,536.78,537.1713804713805,-0.0007285951664757206
2019-01-23,529.95,543.3413804713805,-0.024646347494760357
2019-01-24,536.12,522.2613804713804,0.02653579231937675
2019-01-25,515.04,503.95138047138045,0.02200335182780444
2019-01-28,496.73,501.4713804713805,-0.00945493732249203
2019-01-29,494.25,515.7013804713805,-0.041596515510144094
2019-01-30,508.48,530.8613804713805,-0.04216049856839621
2019-01-31,523.64,531.8713804713805,-0.015476261317323159
2019-02-01,524.65,529.6513804713804,-0.009442778128755824
2019-02-04,522.43,530.1113804713805,-0.014490125574271095
2019-02-05,522.89,529.1713804713805,-0.011870219560598971
2019-02-06,521.95,516.5813804713805,0.010392592012744784
2019-02-07,509.36,524.2713804713804,-0.028442102748338804
2019-02-08,517.05,536.6813804713805,-0.03657920916529256
2019-02-11,529.46,546.9313804713805,-0.031944373819477234
2019-02-12,539.71,540.6913804713805,-0.0018150473760556451
2019-02-13,533.47,543.3013804713805,-0.01809562946968879
2019-02-14,536.08,555.7213804713805,-0.03534393521933599
2019-02-15,548.5,555.3913804713804,-0.012408151645298293
2019-02-19,548.17,556.8713804713805,-0.015625476144985107
2019-02-20,549.65,557.0913804713805,-0.013357558081555698
2019-02-21,549.87,559.0813804713805,-0.01647592066760306
2019-02-22,551.86,560.6113804713805,-0.015610422435630933
2019-02-25,553.39,555.6813804713805,-0.0041235509266781545
2019-02-26,548.46,556.6313804713805,-0.014680057140257774
2019-02-27,549.41,554.8313804713805,-0.00977122178412937
2019-02-28,547.61,565.7713804713804,-0.032100210612012625
2019-03-01,558.55,557.1513804713804,0.002510304340332503
2019-03-04,549.93,553.8313804713805,-0.007044347086400116
2019-03-05,546.61,543.7313804713805,0.0052941942142901155
2019-03-06,536.51,540.3813804713805,-0.007164163332207041
2019-03-07,533.16,540.9813804713805,-0.014457762787631223
2019-03-08,533.76,550.1713804713805,-0.029829578662051603
2019-03-11,542.95,557.3513804713805,-0.025838960799200783
2019-03-12,550.13,564.3813804713805,-0.025251329977394876
2019-03-13,557.16,565.9513804713805,-0.015533808688757311
2019-03-14,558.73,565.4313804713805,-0.01185180147906506
2019-03-15,558.21,566.7113804713805,-0.015001252426427691
2019-03-18,559.49,569.9413804713805,-0.018337641079397504
2019-03-19,562.72,576.5813804713805,-0.024040631454397943
2019-03-20,569.36,585.2013804713805,-0.02706996428925068
2019-03-21,577.98,568.4813804713805,0.016708761016487994
2019-03-22,561.26,569.9413804713805,-0.015232058539424553
2019-03-25,562.72,574.8613804713805,-0.02112053598282182
2019-03-26,567.64,565.4913804713805,0.003799561943505614
2019-03-27,558.27,570.1113804713805,-0.020770293098849923
2019-03-28,562.89,577.8013804713805,-0.025807104266894587
2019-03-29,570.58,582.8619063545151,-0.021071725945055686
2019-04-01,575.54,583.301906354515,-0.013306842082901782
2019-04-02,575.98,583.581906354515,-0.013026288635304195
2019-04-03,576.26,577.601906354515,-0.0023232374058187455
2019-04-04,570.28,583.041906354515,-0.021888489001261058
2019-04-05,575.72,585.661906354515,-0.016975504547323217
2019-04-08,578.34,586.701906354515,-0.014252393360150939
2019-04-09,579.38,593.211906354515,-0.02331697359130347
2019-04-10,585.89,591.951906354515,-0.010240538613764727
2019-04-11,584.63,590.171906354515,-0.009390325589619053
2019-04-12,582.85,584.1319063545151,-0.0021945494511937946
2019-04-15,576.81,568.751906354515,0.014168029250458902
2019-04-16,561.43,532.321906354515,0.05468137474338608
2019-04-17,525.0,535.381906354515,-0.019391589874986126
2019-04-18,528.06,498.381906354515,0.05954889868006963
2019-04-22,491.06,507.74190635451504,-0.03285509063903702
2019-04-23,500.42,515.461906354515,-0.029181412184065003
2019-04-24,508.14,525.101906354515,-0.0323021229769892
2019-04-25,517.78,526.431906354515,-0.016434996150648584
