date,PEG,dcf,Deviation
1999-06-14,20.41,,
1999-06-15,20.69,,
1999-06-16,21.03,,
1999-06-17,20.94,,
1999-06-18,20.91,,
1999-06-21,20.66,,
1999-06-22,21.0,,
1999-06-23,20.81,,
1999-06-24,20.56,,
1999-06-25,20.66,,
1999-06-28,20.69,,
1999-06-29,20.69,,
1999-06-30,20.41,,
1999-07-01,20.31,,
1999-07-02,20.41,,
1999-07-06,20.38,,
1999-07-07,20.19,,
1999-07-08,20.09,,
1999-07-09,20.16,,
1999-07-12,20.16,,
1999-07-13,20.28,,
1999-07-14,20.34,,
1999-07-15,20.44,,
1999-07-16,20.16,,
1999-07-19,20.09,,
1999-07-20,20.66,,
1999-07-21,20.59,,
1999-07-22,20.56,,
1999-07-23,20.56,,
1999-07-26,20.84,,
1999-07-27,20.78,,
1999-07-28,20.53,,
1999-07-29,20.09,,
1999-07-30,20.16,,
1999-08-02,20.19,,
1999-08-03,20.25,,
1999-08-04,20.25,,
1999-08-05,20.31,,
1999-08-06,20.44,,
1999-08-09,20.41,,
1999-08-10,20.25,,
1999-08-11,20.59,,
1999-08-12,20.44,,
1999-08-13,20.5,,
1999-08-16,20.41,,
1999-08-17,20.19,,
1999-08-18,20.16,,
1999-08-19,20.47,,
1999-08-20,20.72,,
1999-08-23,20.78,,
1999-08-24,20.88,,
1999-08-25,21.0,,
1999-08-26,20.84,,
1999-08-27,20.81,,
1999-08-30,20.5,,
1999-08-31,20.5,,
1999-09-01,20.59,,
1999-09-02,20.56,,
1999-09-03,20.81,,
1999-09-07,20.44,,
1999-09-08,19.91,,
1999-09-09,19.88,,
1999-09-10,19.91,,
1999-09-13,19.84,,
1999-09-14,19.56,,
1999-09-15,19.63,,
1999-09-16,19.5,,
1999-09-17,19.59,,
1999-09-20,19.5,,
1999-09-21,19.22,,
1999-09-22,19.13,,
1999-09-23,18.78,,
1999-09-24,18.69,,
1999-09-27,18.84,,
1999-09-28,18.69,,
1999-09-29,18.88,,
1999-09-30,19.31,,
1999-10-01,19.56,,
1999-10-04,19.84,,
1999-10-05,19.53,,
1999-10-06,19.59,,
1999-10-07,19.28,,
1999-10-08,19.38,,
1999-10-11,19.06,,
1999-10-12,19.03,,
1999-10-13,19.19,,
1999-10-14,19.31,,
1999-10-15,18.91,,
1999-10-18,19.28,,
1999-10-19,19.03,,
1999-10-20,19.0,,
1999-10-21,18.81,,
1999-10-22,18.78,,
1999-10-25,18.94,,
1999-10-26,18.94,,
1999-10-27,19.44,,
1999-10-28,19.69,,
1999-10-29,19.78,,
1999-11-01,19.63,,
1999-11-02,19.75,,
1999-11-03,19.69,,
1999-11-04,19.5,,
1999-11-05,19.5,,
1999-11-08,19.34,,
1999-11-09,19.22,,
1999-11-10,18.69,,
1999-11-11,18.91,,
1999-11-12,18.88,,
1999-11-15,18.53,,
1999-11-16,18.59,,
1999-11-17,18.53,,
1999-11-18,18.34,,
1999-11-19,18.06,,
1999-11-22,17.91,,
1999-11-23,17.56,,
1999-11-24,17.5,,
1999-11-26,17.34,,
1999-11-29,16.78,,
1999-11-30,17.5,,
1999-12-01,17.25,,
1999-12-02,17.22,,
1999-12-03,17.34,,
1999-12-06,17.31,,
1999-12-07,17.41,,
1999-12-08,17.13,,
1999-12-09,17.13,,
1999-12-10,16.56,,
1999-12-13,16.19,,
1999-12-14,16.25,,
1999-12-15,16.41,,
1999-12-16,16.38,,
1999-12-17,16.31,,
1999-12-20,16.44,,
1999-12-21,16.56,,
1999-12-22,16.81,,
1999-12-23,17.06,,
1999-12-27,17.34,,
1999-12-28,17.53,,
1999-12-29,17.41,,
1999-12-30,17.44,,
1999-12-31,17.41,,
2000-01-03,17.03,,
2000-01-04,17.16,,
2000-01-05,17.59,,
2000-01-06,17.66,,
2000-01-07,17.53,,
2000-01-10,17.5,,
2000-01-11,17.72,,
2000-01-12,17.75,,
2000-01-13,17.66,,
2000-01-14,17.38,,
2000-01-18,17.09,,
2000-01-19,17.41,,
2000-01-20,17.44,,
2000-01-21,17.78,,
2000-01-24,17.63,,
2000-01-25,17.34,,
2000-01-26,17.25,,
2000-01-27,17.3,,
2000-01-28,16.75,,
2000-01-31,17.19,,
2000-02-01,17.22,,
2000-02-02,16.97,,
2000-02-03,17.22,,
2000-02-04,16.84,,
2000-02-07,16.75,,
2000-02-08,16.75,,
2000-02-09,16.56,,
2000-02-10,16.34,,
2000-02-11,16.28,,
2000-02-14,16.31,,
2000-02-15,16.13,,
2000-02-16,16.03,,
2000-02-17,15.81,,
2000-02-18,15.34,,
2000-02-22,15.28,,
2000-02-23,14.97,,
2000-02-24,14.53,,
2000-02-25,14.25,,
2000-02-28,14.47,,
2000-02-29,14.5,,
2000-03-01,14.28,,
2000-03-02,14.41,,
2000-03-03,14.47,,
2000-03-06,13.53,,
2000-03-07,13.63,,
2000-03-08,13.38,,
2000-03-09,13.19,,
2000-03-10,13.06,,
2000-03-13,12.94,,
2000-03-14,12.97,,
2000-03-15,13.75,,
2000-03-16,14.81,,
2000-03-17,14.34,,
2000-03-20,14.28,,
2000-03-21,14.25,,
2000-03-22,13.81,,
2000-03-23,14.22,,
2000-03-24,13.97,,
2000-03-27,14.03,,
2000-03-28,14.06,,
2000-03-29,14.72,,
2000-03-30,14.88,,
2000-03-31,14.81,,
2000-04-03,14.84,,
2000-04-04,15.03,,
2000-04-05,15.06,,
2000-04-06,15.0,,
2000-04-07,14.72,,
2000-04-10,15.38,,
2000-04-11,15.63,,
2000-04-12,16.03,,
2000-04-13,16.75,,
2000-04-14,16.66,,
2000-04-17,16.81,,
2000-04-18,16.75,,
2000-04-19,16.78,,
2000-04-20,17.0,,
2000-04-24,17.53,,
2000-04-25,18.13,,
2000-04-26,18.81,,
2000-04-27,18.41,,
2000-04-28,17.94,,
2000-05-01,17.63,,
2000-05-02,17.41,,
2000-05-03,17.34,,
2000-05-04,17.56,,
2000-05-05,17.19,,
2000-05-08,17.63,,
2000-05-09,17.5,,
2000-05-10,17.63,,
2000-05-11,18.13,,
2000-05-12,18.0,,
2000-05-15,18.25,,
2000-05-16,18.06,,
2000-05-17,17.81,,
2000-05-18,18.19,,
2000-05-19,18.38,,
2000-05-22,18.72,,
2000-05-23,18.44,,
2000-05-24,18.53,,
2000-05-25,18.56,,
2000-05-26,18.72,,
2000-05-30,18.53,,
2000-05-31,18.63,,
2000-06-01,18.63,,
2000-06-02,18.31,,
2000-06-05,17.66,,
2000-06-06,18.0,,
2000-06-07,17.81,,
2000-06-08,17.84,,
2000-06-09,18.09,,
2000-06-12,18.17,,
2000-06-13,18.16,,
2000-06-14,17.75,,
2000-06-15,18.25,,
2000-06-16,18.0,,
2000-06-19,17.94,,
2000-06-20,18.0,,
2000-06-21,18.0,,
2000-06-22,17.88,,
2000-06-23,18.13,,
2000-06-26,18.31,,
2000-06-27,17.63,,
2000-06-28,18.2,,
2000-06-29,17.91,,
2000-06-30,17.31,,
2000-07-03,17.78,,
2000-07-05,17.63,,
2000-07-06,17.75,,
2000-07-07,17.91,,
2000-07-10,18.19,,
2000-07-11,18.34,,
2000-07-12,18.19,,
2000-07-13,18.25,,
2000-07-14,17.88,,
2000-07-17,17.44,,
2000-07-18,17.5,,
2000-07-19,17.53,,
2000-07-20,17.69,,
2000-07-21,17.34,,
2000-07-24,17.0,,
2000-07-25,16.75,,
2000-07-26,16.51,,
2000-07-27,16.81,,
2000-07-28,16.75,,
2000-07-31,16.81,,
2000-08-01,17.31,,
2000-08-02,17.44,,
2000-08-03,17.66,,
2000-08-04,17.75,,
2000-08-07,18.07,,
2000-08-08,18.13,,
2000-08-09,17.9,,
2000-08-10,17.98,,
2000-08-11,18.07,,
2000-08-14,17.97,,
2000-08-15,18.09,,
2000-08-16,17.95,,
2000-08-17,18.0,,
2000-08-18,18.13,,
2000-08-21,18.22,,
2000-08-22,18.03,,
2000-08-23,18.06,,
2000-08-24,17.88,,
2000-08-25,17.59,,
2000-08-28,17.84,,
2000-08-29,17.75,,
2000-08-30,17.91,,
2000-08-31,18.13,,
2000-09-01,18.13,,
2000-09-05,18.5,,
2000-09-06,18.78,,
2000-09-07,19.06,,
2000-09-08,19.92,,
2000-09-11,20.29,,
2000-09-12,20.31,,
2000-09-13,20.56,,
2000-09-14,20.91,,
2000-09-15,21.54,,
2000-09-18,21.49,,
2000-09-19,20.31,,
2000-09-20,19.78,,
2000-09-21,19.72,,
2000-09-22,20.63,,
2000-09-25,20.63,,
2000-09-26,21.5,,
2000-09-27,21.91,,
2000-09-28,22.06,,
2000-09-29,22.35,,
2000-10-02,22.75,,
2000-10-03,21.88,,
2000-10-04,21.44,,
2000-10-05,20.75,,
2000-10-06,21.0,,
2000-10-09,21.06,,
2000-10-10,21.38,,
2000-10-11,21.5,,
2000-10-12,21.41,,
2000-10-13,21.78,,
2000-10-16,22.31,,
2000-10-17,22.03,,
2000-10-18,20.94,,
2000-10-19,20.59,,
2000-10-20,20.59,,
2000-10-23,20.91,,
2000-10-24,20.75,,
2000-10-25,20.5,,
2000-10-26,19.94,,
2000-10-27,20.25,,
2000-10-30,20.88,,
2000-10-31,20.75,,
2000-11-01,20.81,,
2000-11-02,20.41,,
2000-11-03,20.0,,
2000-11-06,19.94,,
2000-11-07,19.72,,
2000-11-08,19.81,,
2000-11-09,19.91,,
2000-11-10,19.97,,
2000-11-13,19.97,,
2000-11-14,19.56,,
2000-11-15,19.75,,
2000-11-16,19.88,,
2000-11-17,20.47,,
2000-11-20,20.69,,
2000-11-21,20.44,,
2000-11-22,20.59,,
2000-11-24,20.5,,
2000-11-27,20.34,,
2000-11-28,20.81,,
2000-11-29,21.09,,
2000-11-30,21.38,,
2000-12-01,21.13,,
2000-12-04,21.28,,
2000-12-05,21.56,,
2000-12-06,22.44,,
2000-12-07,22.5,,
2000-12-08,22.41,,
2000-12-11,22.34,,
2000-12-12,22.59,,
2000-12-13,22.97,,
2000-12-14,22.97,,
2000-12-15,22.94,,
2000-12-18,22.97,,
2000-12-19,23.03,,
2000-12-20,24.16,,
2000-12-21,24.13,,
2000-12-22,24.63,,
2000-12-26,24.94,,
2000-12-27,24.81,,
2000-12-28,24.5,,
2000-12-29,24.31,,
2001-01-02,23.34,,
2001-01-03,21.56,,
2001-01-04,19.84,,
2001-01-05,20.22,,
2001-01-08,20.75,,
2001-01-09,20.91,,
2001-01-10,20.75,,
2001-01-11,19.09,,
2001-01-12,19.56,,
2001-01-16,19.53,,
2001-01-17,19.5,,
2001-01-18,19.81,,
2001-01-19,20.0,,
2001-01-22,20.34,,
2001-01-23,20.5,,
2001-01-24,20.97,,
2001-01-25,21.16,,
2001-01-26,21.16,,
2001-01-29,21.32,,
2001-01-30,20.97,,
2001-01-31,20.46,,
2001-02-01,20.51,,
2001-02-02,20.4,,
2001-02-05,20.52,,
2001-02-06,20.63,,
2001-02-07,20.89,,
2001-02-08,21.55,,
2001-02-09,22.03,,
2001-02-12,21.89,,
2001-02-13,21.85,,
2001-02-14,21.76,,
2001-02-15,21.59,,
2001-02-16,22.03,,
2001-02-20,22.34,,
2001-02-21,22.37,,
2001-02-22,22.04,,
2001-02-23,21.92,,
2001-02-26,22.0,,
2001-02-27,22.42,,
2001-02-28,22.41,,
2001-03-01,22.41,,
2001-03-02,22.48,,
2001-03-05,22.42,,
2001-03-06,22.44,,
2001-03-07,21.92,,
2001-03-08,21.23,,
2001-03-09,20.81,,
2001-03-12,21.17,,
2001-03-13,20.91,,
2001-03-14,20.52,,
2001-03-15,20.99,,
2001-03-16,20.78,,
2001-03-19,20.66,,
2001-03-20,20.65,,
2001-03-21,20.67,,
2001-03-22,19.9,,
2001-03-23,19.86,,
2001-03-26,20.48,,
2001-03-27,20.92,,
2001-03-28,20.98,,
2001-03-29,21.46,,
2001-03-30,21.58,,
2001-04-02,22.01,,
2001-04-03,22.08,,
2001-04-04,22.04,,
2001-04-05,22.0,,
2001-04-06,21.33,,
2001-04-09,21.78,,
2001-04-10,22.48,,
2001-04-11,22.25,,
2001-04-12,22.22,,
2001-04-16,22.59,,
2001-04-17,23.04,,
2001-04-18,22.62,,
2001-04-19,22.38,,
2001-04-20,22.45,,
2001-04-23,22.92,,
2001-04-24,23.12,,
2001-04-25,23.21,,
2001-04-26,23.43,,
2001-04-27,23.38,,
2001-04-30,23.22,,
2001-05-01,23.25,,
2001-05-02,22.72,,
2001-05-03,22.46,,
2001-05-04,22.9,,
2001-05-07,22.78,,
2001-05-08,22.56,,
2001-05-09,23.1,,
2001-05-10,23.32,,
2001-05-11,23.62,,
2001-05-14,24.3,,
2001-05-15,24.0,,
2001-05-16,24.4,,
2001-05-17,24.75,,
2001-05-18,24.74,,
2001-05-21,25.05,,
2001-05-22,25.03,,
2001-05-23,25.4,,
2001-05-24,25.45,,
2001-05-25,25.17,,
2001-05-29,24.95,,
2001-05-30,25.2,,
2001-05-31,25.71,,
2001-06-01,25.53,,
2001-06-04,25.67,,
2001-06-05,25.29,,
2001-06-06,24.88,,
2001-06-07,24.26,,
2001-06-08,24.45,,
2001-06-11,24.73,,
2001-06-12,24.83,,
2001-06-13,24.37,,
2001-06-14,23.81,,
2001-06-15,24.34,,
2001-06-18,24.29,,
2001-06-19,24.71,,
2001-06-20,24.58,,
2001-06-21,23.63,,
2001-06-22,23.65,,
2001-06-25,23.46,,
2001-06-26,23.95,,
2001-06-27,24.35,,
2001-06-28,24.31,,
2001-06-29,24.45,,
2001-07-02,24.83,,
2001-07-03,24.68,,
2001-07-05,24.76,,
2001-07-06,24.7,,
2001-07-09,24.83,,
2001-07-10,24.96,,
2001-07-11,24.54,,
2001-07-12,24.15,,
2001-07-13,23.92,,
2001-07-16,23.89,,
2001-07-17,23.84,,
2001-07-18,23.65,,
2001-07-19,23.74,,
2001-07-20,23.09,,
2001-07-23,22.25,,
2001-07-24,21.43,,
2001-07-25,22.62,,
2001-07-26,23.11,,
2001-07-27,23.0,,
2001-07-30,23.33,,
2001-07-31,23.4,,
2001-08-01,23.59,,
2001-08-02,23.83,,
2001-08-03,23.86,,
2001-08-06,23.31,,
2001-08-07,23.39,,
2001-08-08,22.84,,
2001-08-09,23.03,,
2001-08-10,23.09,,
2001-08-13,22.76,,
2001-08-14,22.97,,
2001-08-15,22.77,,
2001-08-16,23.19,,
2001-08-17,23.0,,
2001-08-20,23.29,,
2001-08-21,23.11,,
2001-08-22,23.35,,
2001-08-23,23.53,,
2001-08-24,23.7,,
2001-08-27,23.88,,
2001-08-28,23.75,,
2001-08-29,23.69,,
2001-08-30,23.41,,
2001-08-31,23.15,,
2001-09-04,23.34,,
2001-09-05,22.98,,
2001-09-06,23.18,,
2001-09-07,22.9,,
2001-09-10,22.65,,
2001-09-17,22.65,,
2001-09-18,22.65,,
2001-09-19,22.25,,
2001-09-20,22.0,,
2001-09-21,21.5,,
2001-09-24,21.08,,
2001-09-25,20.97,,
2001-09-26,20.72,,
2001-09-27,20.58,,
2001-09-28,21.28,,
2001-10-01,21.43,,
2001-10-02,21.5,,
2001-10-03,21.8,,
2001-10-04,21.87,,
2001-10-05,22.06,,
2001-10-08,21.8,,
2001-10-09,21.29,,
2001-10-10,21.25,,
2001-10-11,20.95,,
2001-10-12,20.9,,
2001-10-15,20.75,,
2001-10-16,21.14,,
2001-10-17,21.0,,
2001-10-18,20.55,,
2001-10-19,20.8,,
2001-10-22,20.65,,
2001-10-23,20.0,,
2001-10-24,19.74,,
2001-10-25,20.0,,
2001-10-26,19.83,,
2001-10-29,19.95,,
2001-10-30,19.35,,
2001-10-31,19.68,,
2001-11-01,19.87,,
2001-11-02,19.73,,
2001-11-05,20.56,,
2001-11-06,20.68,,
2001-11-07,20.65,,
2001-11-08,21.0,,
2001-11-09,21.1,,
2001-11-12,20.94,,
2001-11-13,20.64,,
2001-11-14,20.13,,
2001-11-15,19.78,,
2001-11-16,20.0,,
2001-11-19,19.72,,
2001-11-20,20.4,,
2001-11-21,20.11,,
2001-11-23,20.5,,
2001-11-26,20.27,,
2001-11-27,20.4,,
2001-11-28,20.0,,
2001-11-29,20.15,,
2001-11-30,20.28,,
2001-12-03,20.38,,
2001-12-04,20.66,,
2001-12-05,20.55,,
2001-12-06,20.28,,
2001-12-07,20.73,,
2001-12-10,20.43,,
2001-12-11,20.03,,
2001-12-12,20.39,,
2001-12-13,20.35,,
2001-12-14,20.29,,
2001-12-17,19.95,,
2001-12-18,20.39,,
2001-12-19,20.98,,
2001-12-20,21.03,,
2001-12-21,20.65,,
2001-12-24,20.65,,
2001-12-26,20.95,,
2001-12-27,21.08,,
2001-12-28,21.18,,
2001-12-31,21.09,,
2002-01-02,21.54,,
2002-01-03,21.31,,
2002-01-04,20.97,,
2002-01-07,20.97,,
2002-01-08,20.44,,
2002-01-09,20.39,,
2002-01-10,20.42,,
2002-01-11,20.24,,
2002-01-14,20.51,,
2002-01-15,20.7,,
2002-01-16,20.58,,
2002-01-17,20.55,,
2002-01-18,20.5,,
2002-01-22,20.45,,
2002-01-23,20.72,,
2002-01-24,20.97,,
2002-01-25,21.21,,
2002-01-28,21.17,,
2002-01-29,20.76,,
2002-01-30,20.94,,
2002-01-31,21.04,,
2002-02-01,21.25,,
2002-02-04,21.0,,
2002-02-05,21.25,,
2002-02-06,21.16,,
2002-02-07,20.95,,
2002-02-08,20.5,,
2002-02-11,20.68,,
2002-02-12,21.05,,
2002-02-13,21.28,,
2002-02-14,21.33,,
2002-02-15,21.18,,
2002-02-19,20.91,,
2002-02-20,21.03,,
2002-02-21,20.96,,
2002-02-22,21.19,,
2002-02-25,21.1,,
2002-02-26,21.18,,
2002-02-27,21.27,,
2002-02-28,21.08,,
2002-03-01,21.25,,
2002-03-04,21.8,,
2002-03-05,21.95,,
2002-03-06,22.03,,
2002-03-07,21.99,,
2002-03-08,21.95,,
2002-03-11,22.12,,
2002-03-12,21.94,,
2002-03-13,21.91,,
2002-03-14,22.05,,
2002-03-15,22.12,,
2002-03-18,22.18,,
2002-03-19,22.32,,
2002-03-20,22.43,,
2002-03-21,22.86,,
2002-03-22,23.18,,
2002-03-25,23.09,,
2002-03-26,22.71,,
2002-03-27,22.85,,
2002-03-28,22.9,,
2002-04-01,22.67,,
2002-04-02,22.8,,
2002-04-03,22.54,,
2002-04-04,22.56,,
2002-04-05,22.38,,
2002-04-08,22.43,,
2002-04-09,22.25,,
2002-04-10,22.7,,
2002-04-11,22.35,,
2002-04-12,22.32,,
2002-04-15,22.1,,
2002-04-16,22.46,,
2002-04-17,22.89,,
2002-04-18,23.17,,
2002-04-19,23.17,,
2002-04-22,23.24,,
2002-04-23,23.4,,
2002-04-24,23.37,,
2002-04-25,23.0,,
2002-04-26,22.69,,
2002-04-29,22.91,,
2002-04-30,23.17,,
2002-05-01,23.28,,
2002-05-02,23.0,,
2002-05-03,23.08,,
2002-05-06,23.09,,
2002-05-07,22.96,,
2002-05-08,23.2,,
2002-05-09,22.96,,
2002-05-10,22.89,,
2002-05-13,23.1,,
2002-05-14,23.23,,
2002-05-15,22.97,,
2002-05-16,22.5,,
2002-05-17,22.27,,
2002-05-20,22.67,,
2002-05-21,22.78,,
2002-05-22,23.24,,
2002-05-23,23.45,,
2002-05-24,23.41,,
2002-05-28,23.26,,
2002-05-29,23.0,,
2002-05-30,22.88,,
2002-05-31,22.64,,
2002-06-03,22.18,,
2002-06-04,22.29,,
2002-06-05,21.87,,
2002-06-06,21.45,,
2002-06-07,21.44,,
2002-06-10,21.47,,
2002-06-11,21.56,,
2002-06-12,21.73,,
2002-06-13,21.83,,
2002-06-14,21.6,,
2002-06-17,21.95,,
2002-06-18,21.95,,
2002-06-19,21.56,,
2002-06-20,21.48,,
2002-06-21,21.4,,
2002-06-24,21.18,,
2002-06-25,21.0,,
2002-06-26,21.12,,
2002-06-27,21.28,,
2002-06-28,21.65,,
2002-07-01,21.31,,
2002-07-02,20.84,,
2002-07-03,20.74,,
2002-07-05,20.88,,
2002-07-08,20.53,,
2002-07-09,19.57,,
2002-07-10,18.07,,
2002-07-11,18.6,,
2002-07-12,18.07,,
2002-07-15,18.75,,
2002-07-16,18.08,,
2002-07-17,17.56,,
2002-07-18,16.89,,
2002-07-19,15.62,,
2002-07-22,15.34,,
2002-07-23,14.4,,
2002-07-24,15.4,,
2002-07-25,15.84,,
2002-07-26,15.96,,
2002-07-29,15.87,,
2002-07-30,17.12,,
2002-07-31,17.28,,
2002-08-01,16.74,,
2002-08-02,16.35,,
2002-08-05,16.25,,
2002-08-06,16.81,,
2002-08-07,17.14,,
2002-08-08,17.13,,
2002-08-09,17.14,,
2002-08-12,17.55,,
2002-08-13,16.92,,
2002-08-14,17.58,,
2002-08-15,17.31,,
2002-08-16,17.24,,
2002-08-19,17.48,,
2002-08-20,17.47,,
2002-08-21,18.11,,
2002-08-22,18.41,,
2002-08-23,18.05,,
2002-08-26,18.3,,
2002-08-27,18.2,,
2002-08-28,18.14,,
2002-08-29,17.73,,
2002-08-30,17.6,,
2002-09-03,16.79,,
2002-09-04,16.83,,
2002-09-05,16.77,,
2002-09-06,17.13,,
2002-09-09,17.11,,
2002-09-10,16.7,,
2002-09-11,16.56,,
2002-09-12,16.15,,
2002-09-13,16.38,,
2002-09-16,16.35,,
2002-09-17,15.54,,
2002-09-18,15.92,,
2002-09-19,15.54,,
2002-09-20,15.22,,
2002-09-23,15.05,,
2002-09-24,14.62,,
2002-09-25,15.07,,
2002-09-26,15.56,,
2002-09-27,15.03,,
2002-09-30,15.25,,
2002-10-01,15.57,,
2002-10-02,15.29,,
2002-10-03,15.2,,
2002-10-04,14.4,,
2002-10-07,14.39,,
2002-10-08,13.41,,
2002-10-09,12.33,,
2002-10-10,12.25,,
2002-10-11,12.58,,
2002-10-14,12.17,,
2002-10-15,11.99,,
2002-10-16,11.46,,
2002-10-17,10.88,,
2002-10-18,11.3,,
2002-10-21,12.16,,
2002-10-22,12.17,,
2002-10-23,11.98,,
2002-10-24,12.28,,
2002-10-25,12.23,,
2002-10-28,12.89,,
2002-10-29,13.73,,
2002-10-30,14.15,,
2002-10-31,14.33,,
2002-11-01,14.36,,
2002-11-04,15.06,,
2002-11-05,14.9,,
2002-11-06,14.93,,
2002-11-07,14.2,,
2002-11-08,13.72,,
2002-11-11,13.67,,
2002-11-12,13.28,,
2002-11-13,13.64,,
2002-11-14,14.03,,
2002-11-15,14.55,,
2002-11-18,14.28,,
2002-11-19,14.13,,
2002-11-20,14.45,,
2002-11-21,14.38,,
2002-11-22,14.6,,
2002-11-25,14.76,,
2002-11-26,14.39,,
2002-11-27,14.78,,
2002-11-29,14.97,,
2002-12-02,14.77,,
2002-12-03,14.88,,
2002-12-04,14.65,,
2002-12-05,14.24,,
2002-12-06,14.3,,
2002-12-09,14.37,,
2002-12-10,14.55,,
2002-12-11,14.65,,
2002-12-12,14.91,,
2002-12-13,15.2,,
2002-12-16,15.49,,
2002-12-17,15.72,,
2002-12-18,15.8,,
2002-12-19,15.75,,
2002-12-20,16.13,,
2002-12-23,15.89,,
2002-12-24,16.01,,
2002-12-26,15.88,,
2002-12-27,15.85,,
2002-12-30,16.0,,
2002-12-31,16.05,,
2003-01-02,16.49,,
2003-01-03,16.75,,
2003-01-06,18.06,,
2003-01-07,17.93,,
2003-01-08,18.18,,
2003-01-09,18.07,,
2003-01-10,18.07,,
2003-01-13,18.03,,
2003-01-14,18.2,,
2003-01-15,18.14,,
2003-01-16,18.12,,
2003-01-17,18.14,,
2003-01-21,17.83,,
2003-01-22,17.92,,
2003-01-23,17.88,,
2003-01-24,17.5,,
2003-01-27,17.1,,
2003-01-28,17.9,,
2003-01-29,17.7,,
2003-01-30,17.52,,
2003-01-31,17.64,,
2003-02-03,17.65,,
2003-02-04,17.16,,
2003-02-05,17.01,,
2003-02-06,17.32,,
2003-02-07,16.99,,
2003-02-10,17.29,,
2003-02-11,17.0,,
2003-02-12,16.37,,
2003-02-13,16.54,,
2003-02-14,16.87,,
2003-02-18,17.07,,
2003-02-19,16.99,,
2003-02-20,16.94,,
2003-02-21,17.24,,
2003-02-24,17.3,,
2003-02-25,17.5,,
2003-02-26,17.25,,
2003-02-27,17.42,,
2003-02-28,17.32,,
2003-03-03,17.36,,
2003-03-04,17.19,,
2003-03-05,17.1,,
2003-03-06,17.08,,
2003-03-07,17.04,,
2003-03-10,16.65,,
2003-03-11,16.74,,
2003-03-12,16.76,,
2003-03-13,17.08,,
2003-03-14,17.14,,
2003-03-17,17.42,,
2003-03-18,17.61,,
2003-03-19,17.78,,
2003-03-20,18.3,,
2003-03-21,18.45,,
2003-03-24,18.08,,
2003-03-25,18.3,,
2003-03-26,18.08,,
2003-03-27,18.22,,
2003-03-28,18.37,,
2003-03-31,18.34,19.58582400737216,-0.06360845512056212
2003-04-01,18.62,19.65582400737216,-0.052698070911891604
2003-04-02,18.69,19.38582400737216,-0.035893444978534195
2003-04-03,18.42,19.54582400737216,-0.0575992092708667
2003-04-04,18.58,19.575824007372162,-0.050870093999473065
2003-04-07,18.61,19.51582400737216,-0.04641484812683194
2003-04-08,18.55,19.29582400737216,-0.03865209420894444
2003-04-09,18.33,19.54582400737216,-0.062203773394950534
2003-04-10,18.58,19.36582400737216,-0.040577876111701494
2003-04-11,18.4,19.53582400737216,-0.05814057328442046
2003-04-14,18.57,19.92582400737216,-0.06804356029996717
2003-04-15,18.96,19.805824007372163,-0.04270582264375
2003-04-16,18.84,19.895824007372163,-0.05306761896269985
2003-04-17,18.93,19.985824007372162,-0.05282864529291864
2003-04-21,19.02,20.18582400737216,-0.05775459089241963
2003-04-22,19.22,20.145824007372163,-0.045956125052684205
2003-04-23,19.18,20.31582400737216,-0.05590834056054017
2003-04-24,19.35,20.17582400737216,-0.04093136454156254
2003-04-25,19.21,20.595824007372162,-0.06728665028775316
2003-04-28,19.63,20.465824007372163,-0.040839988024478524
2003-04-29,19.5,20.20582400737216,-0.03493171113014937
2003-04-30,19.24,20.03582400737216,-0.039720053793611765
2003-05-01,19.07,20.17582400737216,-0.05480936030013428
2003-05-02,19.21,20.305824007372163,-0.05396599551805015
2003-05-05,19.34,20.49582400737216,-0.0563931465725126
2003-05-06,19.53,20.36582400737216,-0.041040519994162916
2003-05-07,19.4,20.43582400737216,-0.050686676837620626
2003-05-08,19.47,20.63582400737216,-0.0564951516816421
2003-05-09,19.67,20.63582400737216,-0.0468032682885412
2003-05-12,19.67,20.51582400737216,-0.041227883757835926
2003-05-13,19.55,20.395824007372163,-0.041470450375843404
2003-05-14,19.43,20.97582400737216,-0.07369550806818681
2003-05-15,20.01,20.895824007372163,-0.0423923941482105
2003-05-16,19.93,20.63582400737216,-0.03420381987751031
2003-05-19,19.67,20.65582400737216,-0.04772620095041058
2003-05-20,19.69,20.58582400737216,-0.04351654842921748
2003-05-21,19.62,20.965824007372163,-0.06419132426652696
2003-05-22,20.0,21.94582400737216,-0.08866488707457543
2003-05-23,20.98,22.56582400737216,-0.07027547528750022
2003-05-27,21.6,22.35582400737216,-0.033808818996021506
2003-05-28,21.39,21.86582400737216,-0.021761082830070055
2003-05-29,20.9,22.33582400737216,-0.06428345812978531
2003-05-30,21.37,22.52582400737216,-0.05131106444735989
2003-06-02,21.56,22.77582400737216,-0.053382218223086975
2003-06-03,21.81,22.88582400737216,-0.0470083142746186
2003-06-04,21.92,22.465824007372163,-0.02429574838621762
2003-06-05,21.5,22.38582400737216,-0.039570757238171717
2003-06-06,21.42,22.165824007372162,-0.03364747492013409
2003-06-09,21.2,22.38582400737216,-0.05297209550926707
2003-06-10,21.42,22.72582400737216,-0.057459919030815154
2003-06-11,21.76,23.01582400737216,-0.05456350409048605
2003-06-12,22.05,22.915824007372162,-0.03778280052655403
2003-06-13,21.95,23.165824007372162,-0.052483520853186416
2003-06-16,22.2,22.62582400737216,-0.01882026516397428
2003-06-17,21.66,22.465824007372163,-0.03586888275754907
