date,COST,dcf,Deviation
1990-10-05,7.56,,
1990-10-08,7.38,,
1990-10-09,7.19,,
1990-10-10,6.94,,
1990-10-11,6.81,,
1990-10-12,6.88,,
1990-10-15,7.25,,
1990-10-16,7.0,,
1990-10-17,7.31,,
1990-10-18,7.66,,
1990-10-19,8.0,,
1990-10-22,8.13,,
1990-10-23,8.06,,
1990-10-24,8.06,,
1990-10-25,8.13,,
1990-10-26,7.81,,
1990-10-29,7.72,,
1990-10-30,7.94,,
1990-10-31,7.81,,
1990-11-01,7.88,,
1990-11-02,8.13,,
1990-11-05,8.38,,
1990-11-06,8.5,,
1990-11-07,8.31,,
1990-11-08,8.56,,
1990-11-09,8.94,,
1990-11-12,9.06,,
1990-11-13,9.0,,
1990-11-14,8.88,,
1990-11-15,8.88,,
1990-11-16,8.81,,
1990-11-19,9.13,,
1990-11-20,9.13,,
1990-11-21,9.44,,
1990-11-23,9.5,,
1990-11-26,9.56,,
1990-11-27,9.63,,
1990-11-28,9.38,,
1990-11-29,9.38,,
1990-11-30,9.56,,
1990-12-03,9.63,,
1990-12-04,9.69,,
1990-12-05,9.75,,
1990-12-06,9.5,,
1990-12-07,9.69,,
1990-12-10,9.56,,
1990-12-11,9.44,,
1990-12-12,9.63,,
1990-12-13,9.81,,
1990-12-14,9.56,,
1990-12-17,9.22,,
1990-12-18,9.31,,
1990-12-19,9.69,,
1990-12-20,9.75,,
1990-12-21,9.88,,
1990-12-24,9.88,,
1990-12-26,9.94,,
1990-12-27,10.03,,
1990-12-28,9.88,,
1990-12-31,9.81,,
1991-01-02,9.69,,
1991-01-03,9.56,,
1991-01-04,9.69,,
1991-01-07,9.44,,
1991-01-08,9.56,,
1991-01-09,9.63,,
1991-01-10,9.69,,
1991-01-11,10.16,,
1991-01-14,9.94,,
1991-01-15,9.88,,
1991-01-16,10.19,,
1991-01-17,10.69,,
1991-01-18,10.94,,
1991-01-21,10.88,,
1991-01-22,10.66,,
1991-01-23,11.0,,
1991-01-24,10.97,,
1991-01-25,10.94,,
1991-01-28,10.5,,
1991-01-29,10.69,,
1991-01-30,10.94,,
1991-01-31,11.13,,
1991-02-01,10.94,,
1991-02-04,11.19,,
1991-02-05,11.44,,
1991-02-06,11.44,,
1991-02-07,11.09,,
1991-02-08,10.91,,
1991-02-11,11.25,,
1991-02-12,11.38,,
1991-02-13,11.44,,
1991-02-14,10.91,,
1991-02-15,11.25,,
1991-02-19,11.31,,
1991-02-20,11.0,,
1991-02-21,10.81,,
1991-02-22,10.5,,
1991-02-25,10.25,,
1991-02-26,10.03,,
1991-02-27,10.0,,
1991-02-28,10.34,,
1991-03-01,10.63,,
1991-03-04,11.0,,
1991-03-05,11.0,,
1991-03-06,11.0,,
1991-03-07,10.94,,
1991-03-08,10.81,,
1991-03-11,10.56,,
1991-03-12,10.38,,
1991-03-13,10.75,,
1991-03-14,10.53,,
1991-03-15,10.66,,
1991-03-18,10.81,,
1991-03-19,10.63,,
1991-03-20,11.0,,
1991-03-21,11.16,,
1991-03-22,11.25,,
1991-03-25,11.38,,
1991-03-26,11.5,,
1991-03-27,11.25,,
1991-03-28,11.69,,
1991-04-01,11.56,,
1991-04-02,11.94,,
1991-04-03,12.13,,
1991-04-04,13.0,,
1991-04-05,13.25,,
1991-04-08,13.0,,
1991-04-09,12.75,,
1991-04-10,13.13,,
1991-04-11,13.25,,
1991-04-12,13.31,,
1991-04-15,13.44,,
1991-04-16,14.06,,
1991-04-17,14.56,,
1991-04-18,14.06,,
1991-04-19,13.88,,
1991-04-22,13.5,,
1991-04-23,13.56,,
1991-04-24,13.63,,
1991-04-25,13.25,,
1991-04-26,13.06,,
1991-04-29,12.63,,
1991-04-30,12.75,,
1991-05-01,13.06,,
1991-05-02,13.0,,
1991-05-03,13.13,,
1991-05-06,13.25,,
1991-05-07,13.31,,
1991-05-08,13.25,,
1991-05-09,13.59,,
1991-05-10,13.31,,
1991-05-13,13.13,,
1991-05-14,13.0,,
1991-05-15,12.5,,
1991-05-16,12.53,,
1991-05-17,12.56,,
1991-05-20,12.63,,
1991-05-21,13.0,,
1991-05-22,13.78,,
1991-05-23,13.66,,
1991-05-24,13.78,,
1991-05-28,14.25,,
1991-05-29,14.38,,
1991-05-30,14.13,,
1991-05-31,13.88,,
1991-06-03,13.69,,
1991-06-04,13.78,,
1991-06-05,13.59,,
1991-06-06,13.81,,
1991-06-07,13.38,,
1991-06-10,13.19,,
1991-06-11,13.38,,
1991-06-12,13.19,,
1991-06-13,13.09,,
1991-06-14,13.44,,
1991-06-17,13.59,,
1991-06-18,13.56,,
1991-06-19,13.69,,
1991-06-20,13.81,,
1991-06-21,13.94,,
1991-06-24,13.38,,
1991-06-25,13.0,,
1991-06-26,13.13,,
1991-06-27,13.59,,
1991-06-28,13.5,,
1991-07-01,13.5,,
1991-07-02,13.5,,
1991-07-03,13.44,,
1991-07-05,13.47,,
1991-07-08,13.94,,
1991-07-09,13.56,,
1991-07-10,13.63,,
1991-07-11,13.75,,
1991-07-12,13.69,,
1991-07-15,13.63,,
1991-07-16,13.56,,
1991-07-17,13.34,,
1991-07-18,13.38,,
1991-07-19,13.25,,
1991-07-22,13.19,,
1991-07-23,12.69,,
1991-07-24,12.63,,
1991-07-25,12.88,,
1991-07-26,13.06,,
1991-07-29,13.19,,
1991-07-30,13.56,,
1991-07-31,13.63,,
1991-08-01,13.44,,
1991-08-02,13.09,,
1991-08-05,13.06,,
1991-08-06,13.38,,
1991-08-07,13.13,,
1991-08-08,13.75,,
1991-08-09,14.0,,
1991-08-12,14.5,,
1991-08-13,15.0,,
1991-08-14,15.63,,
1991-08-15,15.38,,
1991-08-16,15.44,,
1991-08-19,15.06,,
1991-08-20,15.03,,
1991-08-21,15.5,,
1991-08-22,15.41,,
1991-08-23,15.44,,
1991-08-26,15.56,,
1991-08-27,15.66,,
1991-08-28,15.94,,
1991-08-29,16.0,,
1991-08-30,15.88,,
1991-09-03,16.0,,
1991-09-04,15.63,,
1991-09-05,15.59,,
1991-09-06,15.25,,
1991-09-09,15.38,,
1991-09-10,14.88,,
1991-09-11,14.84,,
1991-09-12,14.94,,
1991-09-13,14.63,,
1991-09-16,14.88,,
1991-09-17,14.56,,
1991-09-18,14.78,,
1991-09-19,14.5,,
1991-09-20,14.63,,
1991-09-23,14.63,,
1991-09-24,14.69,,
1991-09-25,15.0,,
1991-09-26,14.81,,
1991-09-27,15.13,,
1991-09-30,15.06,,
1991-10-01,15.06,,
1991-10-02,14.81,,
1991-10-03,14.47,,
1991-10-04,14.31,,
1991-10-07,14.13,,
1991-10-08,14.31,,
1991-10-09,13.75,,
1991-10-10,14.13,,
1991-10-11,14.31,,
1991-10-14,14.75,,
1991-10-15,15.06,,
1991-10-16,15.44,,
1991-10-17,14.94,,
1991-10-18,15.25,,
1991-10-21,15.13,,
1991-10-22,15.06,,
1991-10-23,14.44,,
1991-10-24,14.22,,
1991-10-25,14.19,,
1991-10-28,14.5,,
1991-10-29,14.94,,
1991-10-30,15.09,,
1991-10-31,14.88,,
1991-11-01,14.44,,
1991-11-04,14.25,,
1991-11-05,14.13,,
1991-11-06,14.31,,
1991-11-07,14.81,,
1991-11-08,14.88,,
1991-11-11,14.88,,
1991-11-12,15.03,,
1991-11-13,15.19,,
1991-11-14,15.0,,
1991-11-15,14.13,,
1991-11-18,14.25,,
1991-11-19,13.81,,
1991-11-20,14.19,,
1991-11-21,14.0,,
1991-11-22,14.19,,
1991-11-25,14.0,,
1991-11-26,13.94,,
1991-11-27,13.94,,
1991-11-29,13.94,,
1991-12-02,13.94,,
1991-12-03,13.88,,
1991-12-04,13.44,,
1991-12-05,13.06,,
1991-12-06,13.06,,
1991-12-09,13.0,,
1991-12-10,13.13,,
1991-12-11,12.63,,
1991-12-12,12.75,,
1991-12-13,13.06,,
1991-12-16,13.06,,
1991-12-17,12.88,,
1991-12-18,12.13,,
1991-12-19,11.0,,
1991-12-20,11.5,,
1991-12-23,11.56,,
1991-12-24,11.63,,
1991-12-26,11.75,,
1991-12-27,11.69,,
1991-12-30,12.38,,
1991-12-31,12.56,,
1992-01-02,12.5,,
1992-01-03,12.25,,
1992-01-06,12.28,,
1992-01-07,12.06,,
1992-01-08,11.94,,
1992-01-09,12.5,,
1992-01-10,12.31,,
1992-01-13,12.19,,
1992-01-14,11.75,,
1992-01-15,12.0,,
1992-01-16,12.25,,
1992-01-17,12.13,,
1992-01-20,11.69,,
1992-01-21,11.19,,
1992-01-22,11.63,,
1992-01-23,11.44,,
1992-01-24,11.59,,
1992-01-27,11.75,,
1992-01-28,11.81,,
1992-01-29,11.81,,
1992-01-30,11.75,,
1992-01-31,11.44,,
1992-02-03,11.81,,
1992-02-04,12.06,,
1992-02-05,12.25,,
1992-02-06,12.31,,
1992-02-07,12.06,,
1992-02-10,11.88,,
1992-02-11,12.06,,
1992-02-12,12.19,,
1992-02-13,12.31,,
1992-02-14,12.5,,
1992-02-18,12.69,,
1992-02-19,12.66,,
1992-02-20,12.81,,
1992-02-21,12.94,,
1992-02-24,12.69,,
1992-02-25,13.03,,
1992-02-26,13.19,,
1992-02-27,13.56,,
1992-02-28,13.5,,
1992-03-02,13.44,,
1992-03-03,13.25,,
1992-03-04,13.09,,
1992-03-05,12.88,,
1992-03-06,12.63,,
1992-03-09,12.25,,
1992-03-10,12.19,,
1992-03-11,12.19,,
1992-03-12,12.31,,
1992-03-13,12.31,,
1992-03-16,12.0,,
1992-03-17,12.31,,
1992-03-18,12.22,,
1992-03-19,12.31,,
1992-03-20,12.19,,
1992-03-23,12.0,,
1992-03-24,11.97,,
1992-03-25,12.0,,
1992-03-26,11.75,,
1992-03-27,11.69,,
1992-03-30,11.75,,
1992-03-31,11.75,,
1992-04-01,11.44,,
1992-04-02,8.75,,
1992-04-03,8.06,,
1992-04-06,8.81,,
1992-04-07,8.75,,
1992-04-08,8.63,,
1992-04-09,8.63,,
1992-04-10,8.56,,
1992-04-13,8.56,,
1992-04-14,8.25,,
1992-04-15,8.31,,
1992-04-16,8.13,,
1992-04-20,8.06,,
1992-04-21,7.88,,
1992-04-22,8.06,,
1992-04-23,8.0,,
1992-04-24,7.75,,
1992-04-27,7.69,,
1992-04-28,7.5,,
1992-04-29,7.63,,
1992-04-30,7.63,,
1992-05-01,7.56,,
1992-05-04,7.69,,
1992-05-05,8.03,,
1992-05-06,8.31,,
1992-05-07,8.16,,
1992-05-08,8.16,,
1992-05-11,8.38,,
1992-05-12,8.56,,
1992-05-13,8.5,,
1992-05-14,8.38,,
1992-05-15,8.19,,
1992-05-18,8.34,,
1992-05-19,8.5,,
1992-05-20,8.44,,
1992-05-21,8.44,,
1992-05-22,8.44,,
1992-05-26,8.47,,
1992-05-27,8.31,,
1992-05-28,8.53,,
1992-05-29,8.44,,
1992-06-01,8.44,,
1992-06-02,8.5,,
1992-06-03,8.44,,
1992-06-04,8.5,,
1992-06-05,8.38,,
1992-06-08,8.31,,
1992-06-09,8.16,,
1992-06-10,8.13,,
1992-06-11,8.19,,
1992-06-12,8.31,,
1992-06-15,8.31,,
1992-06-16,8.19,,
1992-06-17,8.25,,
1992-06-18,8.09,,
1992-06-19,8.19,,
1992-06-22,8.0,,
1992-06-23,8.06,,
1992-06-24,8.25,,
1992-06-25,8.19,,
1992-06-26,8.16,,
1992-06-29,8.31,,
1992-06-30,8.25,,
1992-07-01,8.63,,
1992-07-02,8.69,,
1992-07-06,8.5,,
1992-07-07,8.25,,
1992-07-08,8.31,,
1992-07-09,8.31,,
1992-07-10,8.22,,
1992-07-13,8.25,,
1992-07-14,8.25,,
1992-07-15,8.06,,
1992-07-16,8.13,,
1992-07-17,8.06,,
1992-07-20,7.94,,
1992-07-21,8.22,,
1992-07-22,8.19,,
1992-07-23,8.06,,
1992-07-24,8.25,,
1992-07-27,8.25,,
1992-07-28,8.38,,
1992-07-29,8.5,,
1992-07-30,8.56,,
1992-07-31,8.5,,
1992-08-03,8.44,,
1992-08-04,8.56,,
1992-08-05,8.38,,
1992-08-06,8.41,,
1992-08-07,8.41,,
1992-08-10,8.5,,
1992-08-11,8.5,,
1992-08-12,8.41,,
1992-08-13,8.38,,
1992-08-14,8.38,,
1992-08-17,8.44,,
1992-08-18,8.44,,
1992-08-19,8.38,,
1992-08-20,8.44,,
1992-08-21,8.31,,
1992-08-24,8.25,,
1992-08-25,8.13,,
1992-08-26,8.25,,
1992-08-27,8.31,,
1992-08-28,8.25,,
1992-08-31,7.69,,
1992-09-01,7.56,,
1992-09-02,7.75,,
1992-09-03,7.63,,
1992-09-04,7.69,,
1992-09-08,7.63,,
1992-09-09,8.0,,
1992-09-10,8.06,,
1992-09-11,7.91,,
1992-09-14,7.88,,
1992-09-15,7.75,,
1992-09-16,7.78,,
1992-09-17,7.75,,
1992-09-18,7.75,,
1992-09-21,7.75,,
1992-09-22,7.78,,
1992-09-23,7.78,,
1992-09-24,7.75,,
1992-09-25,7.63,,
1992-09-28,7.69,,
1992-09-29,7.94,,
1992-09-30,8.0,,
1992-10-01,7.84,,
1992-10-02,7.84,,
1992-10-05,7.84,,
1992-10-06,8.09,,
1992-10-07,8.13,,
1992-10-08,8.19,,
1992-10-09,8.13,,
1992-10-12,8.19,,
1992-10-13,8.19,,
1992-10-14,8.19,,
1992-10-15,8.19,,
1992-10-16,8.22,,
1992-10-19,8.56,,
1992-10-20,9.0,,
1992-10-21,9.06,,
1992-10-22,9.06,,
1992-10-23,8.94,,
1992-10-26,9.0,,
1992-10-27,8.88,,
1992-10-28,9.06,,
1992-10-29,8.97,,
1992-10-30,8.81,,
1992-11-02,8.88,,
1992-11-03,8.81,,
1992-11-04,9.13,,
1992-11-05,9.31,,
1992-11-06,10.94,,
1992-11-09,10.38,,
1992-11-10,10.25,,
1992-11-11,10.13,,
1992-11-12,10.06,,
1992-11-13,9.81,,
1992-11-16,9.81,,
1992-11-17,10.13,,
1992-11-18,10.63,,
1992-11-19,10.38,,
1992-11-20,10.44,,
1992-11-23,10.31,,
1992-11-24,10.22,,
1992-11-25,9.91,,
1992-11-27,10.03,,
1992-11-30,9.75,,
1992-12-01,9.63,,
1992-12-02,10.13,,
1992-12-03,10.06,,
1992-12-04,9.88,,
1992-12-07,9.81,,
1992-12-08,9.88,,
1992-12-09,9.69,,
1992-12-10,9.78,,
1992-12-11,9.94,,
1992-12-14,9.81,,
1992-12-15,9.63,,
1992-12-16,9.38,,
1992-12-17,9.25,,
1992-12-18,9.31,,
1992-12-21,9.16,,
1992-12-22,8.88,,
1992-12-23,8.81,,
1992-12-24,9.09,,
1992-12-28,8.88,,
1992-12-29,9.0,,
1992-12-30,9.03,,
1992-12-31,9.06,,
1993-01-04,9.03,,
1993-01-05,8.94,,
1993-01-06,8.94,,
1993-01-07,9.38,,
1993-01-08,9.63,,
1993-01-11,9.63,,
1993-01-12,9.5,,
1993-01-13,9.44,,
1993-01-14,9.56,,
1993-01-15,9.5,,
1993-01-18,9.44,,
1993-01-19,9.53,,
1993-01-20,9.75,,
1993-01-21,9.38,,
1993-01-22,9.19,,
1993-01-25,9.28,,
1993-01-26,9.28,,
1993-01-27,9.28,,
1993-01-28,9.38,,
1993-01-29,9.38,,
1993-02-01,9.25,,
1993-02-02,9.25,,
1993-02-03,9.38,,
1993-02-04,9.38,,
1993-02-05,9.25,,
1993-02-08,9.25,,
1993-02-09,8.78,,
1993-02-10,8.88,,
1993-02-11,8.84,,
1993-02-12,8.69,,
1993-02-16,8.44,,
1993-02-17,8.34,,
1993-02-18,8.31,,
1993-02-19,8.38,,
1993-02-22,8.38,,
1993-02-23,8.34,,
1993-02-24,8.31,,
1993-02-25,8.31,,
1993-02-26,8.38,,
1993-03-01,8.44,,
1993-03-02,8.59,,
1993-03-03,8.75,,
1993-03-04,8.59,,
1993-03-05,8.75,,
1993-03-08,8.63,,
1993-03-09,8.66,,
1993-03-10,8.69,,
1993-03-11,8.5,,
1993-03-12,8.44,,
1993-03-15,8.5,,
1993-03-16,8.38,,
1993-03-17,8.25,,
1993-03-18,8.25,,
1993-03-19,8.25,,
1993-03-22,8.19,,
1993-03-23,8.19,,
1993-03-24,8.16,,
1993-03-25,8.5,,
1993-03-26,8.44,,
1993-03-29,8.25,,
1993-03-30,8.38,,
1993-03-31,8.31,,
1993-04-01,7.94,,
1993-04-02,7.63,,
1993-04-05,8.19,,
1993-04-06,7.88,,
1993-04-07,7.94,,
1993-04-08,7.81,,
1993-04-12,7.81,,
1993-04-13,7.69,,
1993-04-14,7.38,,
1993-04-15,7.28,,
1993-04-16,7.25,,
1993-04-19,7.31,,
1993-04-20,7.13,,
1993-04-21,7.25,,
1993-04-22,7.25,,
1993-04-23,7.25,,
1993-04-26,7.13,,
1993-04-27,7.31,,
1993-04-28,7.13,,
1993-04-29,7.19,,
1993-04-30,7.25,,
1993-05-03,7.5,,
1993-05-04,7.56,,
1993-05-05,7.63,,
1993-05-06,7.19,,
1993-05-07,7.19,,
1993-05-10,7.25,,
1993-05-11,7.25,,
1993-05-12,7.25,,
1993-05-13,7.25,,
1993-05-14,7.25,,
1993-05-17,7.19,,
1993-05-18,7.31,,
1993-05-19,7.44,,
1993-05-20,7.5,,
1993-05-21,7.5,,
1993-05-24,7.22,,
1993-05-25,7.25,,
1993-05-26,7.25,,
1993-05-27,7.38,,
1993-05-28,7.31,,
1993-06-01,7.38,,
1993-06-02,7.34,,
1993-06-03,7.38,,
1993-06-04,7.31,,
1993-06-07,7.38,,
1993-06-08,7.28,,
1993-06-09,7.31,,
1993-06-10,7.25,,
1993-06-11,7.25,,
1993-06-14,7.56,,
1993-06-15,8.06,,
1993-06-16,9.63,,
1993-06-17,9.25,,
1993-06-18,8.75,,
1993-06-21,8.75,,
1993-06-22,8.34,,
1993-06-23,8.69,,
1993-06-24,8.69,,
1993-06-25,8.88,,
1993-06-28,8.69,,
1993-06-29,8.63,,
1993-06-30,8.5,,
1993-07-01,8.44,,
1993-07-02,8.28,,
1993-07-06,8.25,,
1993-07-07,8.41,,
1993-07-08,8.38,,
1993-07-09,8.41,,
1993-07-12,8.31,,
1993-07-13,8.5,,
1993-07-14,8.63,,
1993-07-15,8.63,,
1993-07-16,8.38,,
1993-07-19,8.25,,
1993-07-20,8.31,,
1993-07-21,8.19,,
1993-07-22,7.88,,
1993-07-23,8.06,,
1993-07-26,8.16,,
1993-07-27,8.06,,
1993-07-28,7.88,,
1993-07-29,7.94,,
1993-07-30,7.94,,
1993-08-02,8.13,,
1993-08-03,8.38,,
1993-08-04,8.44,,
1993-08-05,8.44,,
1993-08-06,8.25,,
1993-08-09,8.16,,
1993-08-10,8.06,,
1993-08-11,8.0,,
1993-08-12,8.19,,
1993-08-13,8.19,,
1993-08-16,8.31,,
1993-08-17,8.31,,
1993-08-18,8.63,,
1993-08-19,8.75,,
1993-08-20,8.88,,
1993-08-23,8.72,,
1993-08-24,8.81,,
1993-08-25,8.91,,
1993-08-26,8.88,,
1993-08-27,9.16,,
1993-08-30,9.28,,
1993-08-31,9.5,,
1993-09-01,9.5,,
1993-09-02,9.22,,
1993-09-03,9.28,,
1993-09-07,9.22,,
1993-09-08,8.88,,
1993-09-09,9.0,,
1993-09-10,9.16,,
1993-09-13,9.16,,
1993-09-14,9.19,,
1993-09-15,8.88,,
1993-09-16,8.97,,
1993-09-17,8.94,,
1993-09-20,8.94,,
1993-09-21,8.94,,
1993-09-22,9.16,,
1993-09-23,9.41,,
1993-09-24,9.44,,
1993-09-27,9.44,,
1993-09-28,9.41,,
1993-09-29,9.47,,
1993-09-30,9.47,,
1993-10-01,9.41,,
1993-10-04,9.41,,
1993-10-05,9.44,,
1993-10-06,9.41,,
1993-10-07,9.53,,
1993-10-08,9.91,,
1993-10-11,9.94,,
1993-10-12,9.72,,
1993-10-13,10.0,,
1993-10-14,10.0,,
1993-10-15,9.97,,
1993-10-18,10.41,,
1993-10-19,9.97,,
1993-10-20,10.0,,
1993-10-21,10.19,,
1993-10-22,9.5,,
1993-10-25,9.75,,
1993-10-26,9.44,,
1993-10-27,9.13,,
1993-10-28,9.25,,
1993-10-29,8.88,,
1993-11-01,9.06,,
1993-11-02,8.94,,
1993-11-03,8.94,,
1993-11-04,8.69,,
1993-11-05,8.94,,
1993-11-08,9.13,,
1993-11-09,9.0,,
1993-11-10,9.5,,
1993-11-11,9.38,,
1993-11-12,9.38,,
1993-11-15,9.5,,
1993-11-16,9.5,,
1993-11-17,9.38,,
1993-11-18,9.19,,
1993-11-19,9.0,,
1993-11-22,9.0,,
1993-11-23,9.31,,
1993-11-24,9.13,,
1993-11-26,9.13,,
1993-11-29,9.06,,
1993-11-30,9.56,,
1993-12-01,10.0,,
1993-12-02,10.19,,
1993-12-03,10.13,,
1993-12-06,10.5,,
1993-12-07,10.06,,
1993-12-08,10.13,,
1993-12-09,10.0,,
1993-12-10,10.0,,
1993-12-13,9.81,,
1993-12-14,9.56,,
1993-12-15,9.81,,
1993-12-16,9.63,,
1993-12-17,10.0,,
1993-12-20,9.88,,
1993-12-21,9.75,,
1993-12-22,9.75,,
1993-12-23,9.63,,
1993-12-27,9.75,,
1993-12-28,9.5,,
1993-12-29,9.44,,
1993-12-30,9.69,,
1993-12-31,9.63,,
1994-01-03,9.56,,
1994-01-04,9.5,,
1994-01-05,9.44,,
1994-01-06,9.13,,
1994-01-07,8.81,,
1994-01-10,8.69,,
1994-01-11,8.69,,
1994-01-12,8.63,,
1994-01-13,8.75,,
1994-01-14,8.88,,
1994-01-17,9.25,,
1994-01-18,9.19,,
1994-01-19,9.44,,
1994-01-20,9.38,,
1994-01-21,9.31,,
1994-01-24,9.25,,
1994-01-25,9.19,,
1994-01-26,9.06,,
1994-01-27,8.94,,
1994-01-28,8.81,,
1994-01-31,8.88,,
1994-02-01,8.69,,
1994-02-02,8.56,,
1994-02-03,9.0,,
1994-02-04,8.63,,
1994-02-07,8.56,,
1994-02-08,8.63,,
1994-02-09,8.75,,
1994-02-10,8.88,,
1994-02-11,8.81,,
1994-02-14,8.75,,
1994-02-15,8.88,,
1994-02-16,9.44,,
1994-02-17,9.38,,
1994-02-18,9.5,,
1994-02-22,9.44,,
1994-02-23,9.44,,
1994-02-24,9.5,,
1994-02-25,9.94,,
1994-02-28,10.0,,
1994-03-01,9.88,,
1994-03-02,9.94,,
1994-03-03,10.56,,
1994-03-04,10.5,,
1994-03-07,10.38,,
1994-03-08,10.19,,
1994-03-09,10.38,,
1994-03-10,10.06,,
1994-03-11,10.13,,
1994-03-14,10.19,,
1994-03-15,10.31,,
1994-03-16,9.94,,
1994-03-17,10.13,,
1994-03-18,10.06,,
1994-03-21,10.0,,
1994-03-22,9.75,,
1994-03-23,9.69,,
1994-03-24,9.56,,
1994-03-25,9.31,,
1994-03-28,9.0,,
1994-03-29,8.81,,
1994-03-30,8.88,,
1994-03-31,9.06,,
1994-04-04,8.75,,
1994-04-05,9.0,,
1994-04-06,8.63,,
1994-04-07,8.63,,
1994-04-08,8.44,,
1994-04-11,8.5,,
1994-04-12,8.44,,
1994-04-13,8.0,,
1994-04-14,7.81,,
1994-04-15,7.91,,
1994-04-18,7.63,,
1994-04-19,7.19,,
1994-04-20,7.03,,
1994-04-21,7.44,,
1994-04-22,7.38,,
1994-04-25,7.34,,
1994-04-26,7.31,,
1994-04-28,7.13,,
1994-04-29,7.56,,
1994-05-02,7.78,,
1994-05-03,7.69,,
1994-05-04,7.56,,
1994-05-05,7.56,,
1994-05-06,7.19,,
1994-05-09,7.0,,
1994-05-10,7.38,,
1994-05-11,7.0,,
1994-05-12,7.06,,
1994-05-13,7.0,,
1994-05-16,7.0,,
1994-05-17,6.81,,
1994-05-18,6.75,,
1994-05-19,6.69,,
1994-05-20,7.03,,
1994-05-23,6.88,,
1994-05-24,6.88,,
1994-05-25,6.75,,
1994-05-26,6.75,,
1994-05-27,6.91,,
1994-05-31,6.63,,
1994-06-01,6.56,,
1994-06-02,6.81,,
1994-06-03,7.0,,
1994-06-06,6.88,,
1994-06-07,6.84,,
1994-06-08,7.0,,
1994-06-09,7.22,,
1994-06-10,7.53,,
1994-06-13,7.38,,
1994-06-14,7.88,,
1994-06-15,7.75,,
1994-06-16,7.81,,
1994-06-17,7.53,,
1994-06-20,7.47,,
1994-06-21,7.25,,
1994-06-22,7.5,,
1994-06-23,7.19,,
1994-06-24,6.94,,
1994-06-27,7.13,,
1994-06-28,7.19,,
1994-06-29,7.31,,
1994-06-30,7.47,,
1994-07-01,7.5,,
1994-07-05,7.5,,
1994-07-06,7.44,,
1994-07-07,7.0,,
1994-07-08,7.19,,
1994-07-11,7.06,,
1994-07-12,7.22,,
1994-07-13,7.5,,
1994-07-14,7.38,,
1994-07-15,7.34,,
1994-07-18,7.81,,
1994-07-19,7.69,,
1994-07-20,7.53,,
1994-07-21,7.56,,
1994-07-22,7.5,,
1994-07-25,7.81,,
1994-07-26,7.56,,
1994-07-27,7.56,,
1994-07-28,7.75,,
1994-07-29,7.5,,
1994-08-01,7.81,,
1994-08-02,7.63,,
1994-08-03,7.44,,
1994-08-04,7.38,,
1994-08-05,7.47,,
1994-08-08,7.63,,
1994-08-09,7.56,,
1994-08-10,7.59,,
1994-08-11,7.38,,
1994-08-12,7.47,,
1994-08-15,7.44,,
1994-08-16,7.44,,
1994-08-17,7.41,,
1994-08-18,7.31,,
1994-08-19,7.19,,
1994-08-22,7.19,,
1994-08-23,7.25,,
1994-08-24,7.38,,
1994-08-25,7.5,,
1994-08-26,7.44,,
1994-08-29,7.5,,
1994-08-30,7.75,,
1994-08-31,7.84,,
1994-09-01,7.69,,
1994-09-02,7.69,,
1994-09-06,7.63,,
1994-09-07,7.78,,
1994-09-08,7.81,,
1994-09-09,7.66,,
1994-09-12,7.81,,
1994-09-13,7.56,,
1994-09-14,7.81,,
1994-09-15,7.94,,
1994-09-16,7.88,,
1994-09-19,7.88,,
1994-09-20,7.84,,
1994-09-21,7.63,,
1994-09-22,7.56,,
1994-09-23,7.38,,
1994-09-26,7.25,,
1994-09-27,7.63,,
1994-09-28,7.81,,
1994-09-29,8.0,,
1994-09-30,8.03,,
1994-10-03,7.94,,
1994-10-04,7.75,,
1994-10-05,8.0,,
1994-10-06,7.94,,
1994-10-07,8.13,,
1994-10-10,8.13,,
1994-10-11,8.31,,
1994-10-12,8.19,,
1994-10-13,8.19,,
1994-10-14,8.25,,
1994-10-17,8.19,,
1994-10-18,7.94,,
1994-10-19,8.06,,
1994-10-20,7.94,,
1994-10-21,7.94,,
1994-10-24,7.63,,
1994-10-25,7.84,,
1994-10-26,7.69,,
1994-10-27,7.63,,
1994-10-28,7.75,,
1994-10-31,7.88,,
1994-11-01,7.94,,
1994-11-02,7.75,,
1994-11-03,8.19,,
1994-11-04,8.0,,
1994-11-07,7.91,,
1994-11-08,8.13,,
1994-11-09,7.88,,
1994-11-10,7.75,,
1994-11-11,7.69,,
1994-11-14,7.75,,
1994-11-15,7.69,,
1994-11-16,7.56,,
1994-11-17,7.44,,
1994-11-18,7.44,,
1994-11-21,7.31,,
1994-11-22,7.44,,
1994-11-23,7.38,,
1994-11-25,7.38,,
1994-11-28,7.38,,
1994-11-29,7.5,,
1994-11-30,7.69,,
1994-12-01,7.44,,
1994-12-02,7.5,,
1994-12-05,7.44,,
1994-12-06,7.31,,
1994-12-07,7.13,,
1994-12-08,6.94,,
1994-12-09,6.78,,
1994-12-12,6.69,,
1994-12-13,6.63,,
1994-12-14,6.56,,
1994-12-15,6.88,,
1994-12-16,6.69,,
1994-12-19,6.69,,
1994-12-20,6.5,,
1994-12-21,6.47,,
1994-12-22,6.56,,
1994-12-23,6.47,,
1994-12-27,6.44,,
1994-12-28,6.31,,
1994-12-29,6.56,,
1994-12-30,6.44,,
1995-01-03,6.44,,
1995-01-04,6.56,,
1995-01-05,6.25,,
