date,GIS,dcf,Deviation
2014-12-08,52.93,32612264000.0,-0.9999999983769909
2014-12-09,52.28,32431362000.0,-0.9999999983879801
2014-12-10,51.99,32737024000.0,-0.9999999984118898
2014-12-11,52.48,32499980000.0,-0.9999999983852298
2014-12-12,52.1,32106986000.0,-0.9999999983773002
2014-12-15,51.47,31894894000.0,-0.9999999983862621
2014-12-16,51.13,32556122000.0,-0.9999999984294813
2014-12-17,52.19,33379538000.0,-0.9999999984364673
2014-12-18,53.51,33566678000.0,-0.9999999984058595
2014-12-19,53.81,33922244000.0,-0.9999999984137252
2014-12-22,54.38,33940958000.0,-0.999999998397806
2014-12-23,54.41,33878578000.0,-0.9999999983939704
2014-12-24,54.31,33922244000.0,-0.9999999983989857
2014-12-26,54.38,33878578000.0,-0.9999999983948559
2014-12-29,54.31,33903530000.0,-0.9999999983981019
2014-12-30,54.35,33267254000.0,-0.9999999983662613
2014-12-31,53.33,33130018000.0,-0.9999999983902816
2015-01-02,53.11,32531170000.0,-0.9999999983674119
2015-01-05,52.15,32450076000.0,-0.999999998392916
2015-01-06,52.02,33136256000.0,-0.9999999984301183
2015-01-07,53.12,33416966000.0,-0.9999999984103883
2015-01-08,53.57,33080114000.0,-0.999999998380598
2015-01-09,53.03,32843070000.0,-0.9999999983853519
2015-01-12,52.65,32880498000.0,-0.9999999983987469
2015-01-13,52.71,33011496000.0,-0.9999999984032835
2015-01-14,52.92,33342110000.0,-0.999999998412818
2015-01-15,53.45,33317158000.0,-0.9999999983957215
2015-01-16,53.41,33934720000.0,-0.9999999984260958
2015-01-20,54.4,33735104000.0,-0.9999999983874365
2015-01-21,54.08,34171764000.0,-0.9999999984174068
2015-01-22,54.78,34034528000.0,-0.9999999983904581
2015-01-23,54.56,34277810000.0,-0.9999999984082997
2015-01-26,54.95,34377618000.0,-0.9999999984015763
2015-01-27,55.11,33735104000.0,-0.9999999983663901
2015-01-28,54.08,33454394000.0,-0.999999998383471
2015-01-29,53.63,32737024000.0,-0.9999999983617937
2015-01-30,52.48,33105066000.0,-0.9999999984147442
2015-02-02,53.07,33223588000.0,-0.9999999984026409
2015-02-03,53.26,33198636000.0,-0.9999999983957172
2015-02-04,53.22,33310920000.0,-0.9999999984023257
2015-02-05,53.4,33161208000.0,-0.9999999983896847
2015-02-06,53.16,33061400000.0,-0.9999999983920826
2015-02-09,53.0,33204874000.0,-0.9999999984038488
2015-02-10,53.23,33161208000.0,-0.9999999983948112
2015-02-11,53.16,33017734000.0,-0.9999999983899561
2015-02-12,52.93,32737024000.0,-0.9999999983831762
2015-02-13,52.48,32649692000.0,-0.9999999983926341
2015-02-17,52.34,32986544000.0,-0.9999999984132925
2015-02-18,52.88,33342110000.0,-0.9999999984140175
2015-02-19,53.45,33354586000.0,-0.9999999983975217
2015-02-20,53.47,33179847000.0,-0.9999999983884796
2015-02-23,53.49,33136426000.0,-0.9999999983857644
2015-02-24,53.42,33210862000.0,-0.9999999983914901
2015-02-25,53.54,33136426000.0,-0.9999999983842555
2015-02-26,53.42,33365937000.0,-0.999999998398966
2015-02-27,53.79,33186050000.0,-0.9999999983791382
2015-03-02,53.5,33173644000.0,-0.9999999983872739
2015-03-03,53.48,33006163000.0,-0.9999999983796966
2015-03-04,53.21,33049584000.0,-0.9999999983899949
2015-03-05,53.28,32336239000.0,-0.999999998352313
2015-03-06,52.13,32565750000.0,-0.9999999983992385
2015-03-09,52.5,32125337000.0,-0.9999999983657759
2015-03-10,51.79,32069510000.0,-0.9999999983850705
2015-03-11,51.7,32640186000.0,-0.9999999984160629
2015-03-12,52.62,32348645000.0,-0.9999999983733476
2015-03-13,52.15,32509923000.0,-0.9999999983958744
2015-03-16,52.41,32286615000.0,-0.9999999983767267
2015-03-17,52.05,32789058000.0,-0.9999999984125802
2015-03-18,52.86,32590562000.0,-0.9999999983780581
2015-03-19,52.54,33155035000.0,-0.9999999984153236
2015-03-20,53.45,33334922000.0,-0.9999999983965764
2015-03-23,53.74,32999960000.0,-0.9999999983715132
2015-03-24,53.2,33334922000.0,-0.999999998404076
2015-03-25,53.74,33458982000.0,-0.9999999983938543
2015-03-26,53.94,34110297000.0,-0.9999999984186593
2015-03-27,54.99,34953905000.0,-0.9999999984267852
2015-03-30,56.35,35108980000.0,-0.9999999983949975
2015-03-31,56.6,35034544000.0,-0.9999999983844516
2015-04-01,56.48,35077965000.0,-0.9999999983898724
2015-04-02,56.55,35195822000.0,-0.9999999983932752
2015-04-06,56.74,34786424000.0,-0.999999998368904
2015-04-07,56.08,34631349000.0,-0.9999999983806579
2015-04-08,55.83,34817439000.0,-0.9999999983964932
2015-04-09,56.13,35040747000.0,-0.9999999983981506
2015-04-10,56.49,35003529000.0,-0.9999999983861627
2015-04-13,56.43,35127589000.0,-0.9999999983935703
2015-04-14,56.63,35015935000.0,-0.9999999983827363
2015-04-15,56.45,34879469000.0,-0.9999999983815694
2015-04-16,56.23,34792627000.0,-0.999999998383853
2015-04-17,56.09,35015935000.0,-0.9999999983981579
2015-04-20,56.45,34805033000.0,-0.9999999983781082
2015-04-21,56.11,34867063000.0,-0.9999999983907448
2015-04-22,56.21,34916687000.0,-0.999999998390168
2015-04-23,56.29,34972514000.0,-0.9999999983904503
2015-04-24,56.38,34767815000.0,-0.9999999983783853
2015-04-27,56.05,34798830000.0,-0.9999999983893136
2015-04-28,56.1,34470071000.0,-0.9999999983725012
2015-04-29,55.57,34327402000.0,-0.9999999983811767
2015-04-30,55.34,34550710000.0,-0.9999999983982963
2015-05-01,55.7,34643755000.0,-0.9999999983922067
2015-05-04,55.85,34507289000.0,-0.9999999983815013
2015-05-05,55.63,34302590000.0,-0.9999999983782566
2015-05-06,55.3,34507289000.0,-0.99999999839744
2015-05-07,55.63,34904281000.0,-0.9999999984062127
2015-05-08,56.27,34780221000.0,-0.9999999983821264
2015-05-11,56.07,34984920000.0,-0.9999999983973095
2015-05-12,56.4,34873266000.0,-0.9999999983827152
2015-05-13,56.22,35257852000.0,-0.9999999984054616
2015-05-14,56.84,35443942000.0,-0.9999999983963409
2015-05-15,57.14,35264055000.0,-0.9999999983796531
2015-05-18,56.85,35270258000.0,-0.9999999983881603
2015-05-19,56.86,35338491000.0,-0.9999999983909896
2015-05-20,56.97,35245446000.0,-0.999999998383621
2015-05-21,56.82,35059356000.0,-0.99999999837932
2015-05-22,56.52,34724394000.0,-0.9999999983723258
2015-05-26,55.98,35028341000.0,-0.9999999984018655
2015-05-27,56.47,34891875000.0,-0.9999999983815716
2015-05-28,56.25,34829845000.0,-0.9999999983850058
2015-05-29,56.15,35166452000.0,-0.9999999984033078
2015-06-01,56.29,34900368000.0,-0.9999999983871231
2015-06-02,55.86,34801360000.0,-0.9999999983948903
2015-06-03,55.7,34405328000.0,-0.9999999983810647
2015-06-04,55.06,34009296000.0,-0.9999999983810309
2015-06-05,54.42,33972168000.0,-0.9999999983981005
2015-06-08,54.36,34027860000.0,-0.9999999984024855
2015-06-09,54.45,34423892000.0,-0.9999999984182497
2015-06-10,55.09,34436268000.0,-0.9999999984002331
2015-06-11,55.11,34318696000.0,-0.9999999983941698
2015-06-12,54.92,33996920000.0,-0.9999999983845596
2015-06-15,54.4,34423892000.0,-0.9999999984197022
2015-06-16,55.09,34522900000.0,-0.9999999984042476
2015-06-17,55.25,34894180000.0,-0.9999999984166414
2015-06-18,55.85,35067444000.0,-0.9999999984073547
2015-06-19,56.13,35339716000.0,-0.9999999984117021
2015-06-22,56.57,35333528000.0,-0.9999999983989711
2015-06-23,56.56,35327340000.0,-0.9999999983989737
2015-06-24,56.55,35290212000.0,-0.9999999983975727
2015-06-25,56.49,35562484000.0,-0.9999999984115283
2015-06-26,56.93,35024128000.0,-0.9999999983745491
2015-06-29,56.06,34813736000.0,-0.9999999983897161
2015-06-30,55.72,35661492000.0,-0.9999999984375303
2015-07-01,57.09,35636740000.0,-0.9999999983980016
2015-07-02,57.05,35352092000.0,-0.9999999983862341
2015-07-06,56.59,36156532000.0,-0.999999998434861
2015-07-07,57.89,35574860000.0,-0.9999999983727272
2015-07-08,56.95,35562484000.0,-0.9999999983985933
2015-07-09,56.93,35772876000.0,-0.9999999984085708
2015-07-10,57.27,35927576000.0,-0.9999999984059598
2015-07-13,57.52,35760500000.0,-0.9999999983915213
2015-07-14,57.25,35488228000.0,-0.999999998386789
2015-07-15,56.81,35624364000.0,-0.9999999984053048
2015-07-16,57.03,35568672000.0,-0.9999999983966228
2015-07-17,56.94,35500604000.0,-0.9999999983960837
2015-07-20,56.83,35735748000.0,-0.9999999984097157
2015-07-21,57.21,35995644000.0,-0.999999998410641
2015-07-22,57.63,35655304000.0,-0.9999999983836907
2015-07-23,57.08,35556296000.0,-0.9999999983946585
2015-07-24,56.92,35581048000.0,-0.999999998400272
2015-07-27,56.96,35946140000.0,-0.9999999984154071
2015-07-28,57.55,35909012000.0,-0.9999999983973382
2015-07-29,57.49,36385488000.0,-0.9999999984199744
2015-07-30,58.26,36354548000.0,-0.9999999983974495
2015-07-31,58.21,36800084000.0,-0.9999999984182101
2015-08-03,58.93,36837212000.0,-0.999999998400259
2015-08-04,58.99,37090920000.0,-0.9999999984095838
2015-08-05,59.4,37183740000.0,-0.9999999984025275
2015-08-06,59.55,36911468000.0,-0.9999999983866803
2015-08-07,59.11,37090920000.0,-0.9999999984063485
2015-08-10,59.4,36930032000.0,-0.999999998391553
2015-08-11,59.14,36905280000.0,-0.9999999983975193
2015-08-12,59.1,36775332000.0,-0.9999999983929445
2015-08-13,58.89,37004288000.0,-0.9999999984085628
2015-08-14,59.26,37022852000.0,-0.9999999983993669
2015-08-17,59.29,36806272000.0,-0.9999999983891332
2015-08-18,58.94,36552564000.0,-0.9999999983875276
2015-08-19,58.53,36113216000.0,-0.9999999983792637
2015-08-20,57.82,35116948000.0,-0.9999999983535016
2015-08-21,56.21,34071176000.0,-0.9999999983502184
2015-08-24,54.52,34250628000.0,-0.9999999984082044
2015-08-25,54.81,34918932000.0,-0.9999999984303644
2015-08-26,55.89,35581048000.0,-0.9999999984292199
2015-08-27,56.96,35686244000.0,-0.9999999984038668
2015-08-28,57.13,34935780000.0,-0.9999999983647138
2015-08-31,56.76,34178715000.0,-0.9999999983393173
2015-09-01,55.53,34972710000.0,-0.9999999984121906
2015-09-02,56.82,35458955000.0,-0.9999999983975839
2015-09-03,57.61,34831145000.0,-0.9999999983460205
2015-09-04,56.59,35181980000.0,-0.9999999983915061
2015-09-08,57.16,34338745000.0,-0.999999998335408
2015-09-09,55.79,34400295000.0,-0.9999999983782116
2015-09-10,55.89,34757285000.0,-0.9999999983919918
2015-09-11,56.47,34523395000.0,-0.9999999983642976
2015-09-14,56.09,34923470000.0,-0.9999999983939167
2015-09-15,56.74,35157360000.0,-0.9999999983861132
2015-09-16,57.12,35378940000.0,-0.9999999983854801
2015-09-17,57.48,34818835000.0,-0.9999999983491693
2015-09-18,56.57,34954245000.0,-0.9999999983815986
2015-09-21,56.79,35163515000.0,-0.9999999983849738
2015-09-22,57.13,35335855000.0,-0.9999999983832286
2015-09-23,57.41,35052725000.0,-0.9999999983621816
2015-09-24,56.95,35348165000.0,-0.9999999983888839
2015-09-25,57.43,34104855000.0,-0.9999999983160756
2015-09-28,55.41,34197180000.0,-0.999999998379691
2015-09-29,55.56,34548015000.0,-0.9999999983918034
2015-09-30,56.13,34461845000.0,-0.9999999983712422
2015-10-01,55.99,34849610000.0,-0.9999999983933823
2015-10-02,56.62,35218910000.0,-0.9999999983923409
2015-10-05,57.22,34283350000.0,-0.9999999983309682
2015-10-06,55.7,34295660000.0,-0.9999999983758878
2015-10-07,55.72,34763440000.0,-0.9999999983971667
2015-10-08,56.48,34843455000.0,-0.9999999983790356
2015-10-09,56.61,35188135000.0,-0.9999999983912191
2015-10-12,57.17,34831145000.0,-0.9999999983586528
2015-10-13,56.59,34523395000.0,-0.9999999983608217
2015-10-14,56.09,34714200000.0,-0.9999999983842347
2015-10-15,56.4,35046570000.0,-0.9999999983907127
2015-10-16,56.94,34886540000.0,-0.9999999983678519
2015-10-19,56.68,34837300000.0,-0.9999999983730082
2015-10-20,56.6,35071190000.0,-0.9999999983861397
2015-10-21,56.98,36456065000.0,-0.9999999984370228
2015-10-22,59.23,35902115000.0,-0.9999999983502365
2015-10-23,58.33,35889805000.0,-0.9999999983747474
2015-10-26,58.31,35834410000.0,-0.9999999983727931
2015-10-27,58.22,35772860000.0,-0.9999999983725092
2015-10-28,58.12,35809790000.0,-0.9999999983769802
2015-10-29,58.18,35766705000.0,-0.9999999983733475
2015-10-30,58.11,35686690000.0,-0.9999999983716619
2015-11-02,57.98,35274305000.0,-0.9999999983563106
2015-11-03,57.31,35261995000.0,-0.9999999983747374
2015-11-04,57.29,35465110000.0,-0.9999999983846095
2015-11-05,57.62,34824990000.0,-0.9999999983454411
2015-11-06,56.58,34732665000.0,-0.999999998370986
2015-11-09,56.43,34874230000.0,-0.9999999983818998
2015-11-10,56.66,35163515000.0,-0.9999999983886707
2015-11-11,57.13,34591100000.0,-0.9999999983484191
2015-11-12,56.2,34351055000.0,-0.9999999983639513
2015-11-13,55.81,35151205000.0,-0.9999999984122877
2015-11-16,57.11,34584945000.0,-0.9999999983487035
2015-11-17,56.19,35188135000.0,-0.9999999984031549
2015-11-18,57.17,35028105000.0,-0.999999998367882
2015-11-19,56.91,34929625000.0,-0.999999998370724
2015-11-20,56.75,35582055000.0,-0.9999999984050949
2015-11-23,57.81,35680535000.0,-0.9999999983797889
2015-11-24,57.97,35846720000.0,-0.9999999983828367
2015-11-25,58.24,35951355000.0,-0.9999999983800333
2015-11-27,58.41,35470416000.0,-0.9999999983532756
2015-11-30,57.76,35777466000.0,-0.999999998385576
2015-12-01,58.26,35488839000.0,-0.9999999983583571
2015-12-02,57.79,35169507000.0,-0.9999999983568152
2015-12-03,57.27,35937132000.0,-0.9999999984063837
2015-12-04,58.52,35973978000.0,-0.9999999983732686
2015-12-07,58.58,36238041000.0,-0.9999999983834666
2015-12-08,59.01,35973978000.0,-0.9999999983596476
2015-12-09,58.58,36096798000.0,-0.9999999983771414
2015-12-10,58.78,35679210000.0,-0.999999998352542
2015-12-11,58.1,35881863000.0,-0.9999999983807976
2015-12-14,58.43,35955555000.0,-0.9999999983749381
2015-12-15,58.55,36348579000.0,-0.9999999983892081
2015-12-16,59.19,35144943000.0,-0.9999999983158316
2015-12-17,57.23,34966854000.0,-0.9999999983633071
2015-12-18,56.94,35255481000.0,-0.999999998384932
2015-12-21,57.41,35869581000.0,-0.9999999983994795
2015-12-22,58.41,36182772000.0,-0.9999999983856959
2015-12-23,58.92,36059952000.0,-0.9999999983660544
2015-12-24,58.72,35973978000.0,-0.999999998367709
2015-12-28,58.58,36158208000.0,-0.9999999983798976
2015-12-29,58.88,35961696000.0,-0.9999999983627024
2015-12-30,58.56,35409006000.0,-0.9999999983461835
2015-12-31,57.66,35286186000.0,-0.9999999983659328
2016-01-04,57.46,35126520000.0,-0.999999998364199
2016-01-05,57.2,34837893000.0,-0.9999999983581097
2016-01-06,56.73,33843051000.0,-0.9999999983237327
2016-01-07,55.11,33953589000.0,-0.9999999983769021
2016-01-08,55.29,34334331000.0,-0.9999999983896585
2016-01-11,55.91,34616817000.0,-0.9999999983848891
2016-01-12,56.37,33959730000.0,-0.9999999983400928
2016-01-13,55.3,33990435000.0,-0.9999999983730717
2016-01-14,55.35,33615834000.0,-0.9999999983534545
2016-01-15,54.74,34033422000.0,-0.999999998391581
2016-01-19,55.42,33505296000.0,-0.9999999983459331
2016-01-20,54.56,33235092000.0,-0.9999999983583617
2016-01-21,54.12,33978153000.0,-0.9999999984072119
2016-01-22,55.33,33652680000.0,-0.9999999983558516
2016-01-25,54.8,33855333000.0,-0.9999999983813481
2016-01-26,55.13,33738654000.0,-0.9999999983659692
2016-01-27,54.94,33904461000.0,-0.9999999983795643
2016-01-28,55.21,34702791000.0,-0.9999999984090617
2016-01-29,56.51,34801047000.0,-0.9999999983761982
2016-02-01,56.67,34266780000.0,-0.9999999983462117
2016-02-02,55.8,34186947000.0,-0.9999999983677981
2016-02-03,55.67,33849192000.0,-0.9999999983553521
2016-02-04,55.12,34002717000.0,-0.999999998378953
2016-02-05,55.37,34217652000.0,-0.9999999983818294
2016-02-08,55.72,34352754000.0,-0.9999999983780049
2016-02-09,55.94,34444869000.0,-0.9999999983759555
2016-02-10,56.09,34377318000.0,-0.9999999983684009
2016-02-11,55.98,34936149000.0,-0.9999999983976482
2016-02-12,56.89,35409006000.0,-0.9999999983933466
2016-02-16,57.66,35703774000.0,-0.9999999983850447
2016-02-17,58.14,35986260000.0,-0.9999999983843834
2016-02-18,58.6,36059952000.0,-0.9999999983749285
2016-02-19,58.72,35845017000.0,-0.9999999983618365
2016-02-22,58.37,36121362000.0,-0.9999999983840587
2016-02-23,58.82,36207336000.0,-0.9999999983754674
2016-02-24,58.96,36931974000.0,-0.9999999984035514
2016-02-25,60.14,36231900000.0,-0.9999999983401368
2016-02-26,59.0,36027970000.0,-0.9999999983623834
2016-02-29,58.85,36346314000.0,-0.9999999983808537
2016-03-01,59.37,36444266000.0,-0.9999999983709371
2016-03-02,59.53,36603438000.0,-0.9999999983736501
2016-03-03,59.79,36854440000.0,-0.9999999983776717
2016-03-04,60.2,36499364000.0,-0.9999999983506562
2016-03-07,59.62,36701390000.0,-0.9999999983755383
2016-03-08,59.95,37001368000.0,-0.9999999983797896
2016-03-09,60.44,37056466000.0,-0.9999999983689756
2016-03-10,60.53,37380932000.0,-0.9999999983807253
2016-03-11,61.06,37276858000.0,-0.9999999983619864
2016-03-14,60.89,37491128000.0,-0.9999999983758824
2016-03-15,61.24,37582958000.0,-0.9999999983705381
2016-03-16,61.39,37821716000.0,-0.9999999983768584
2016-03-17,61.78,37827838000.0,-0.9999999983668112
2016-03-18,61.79,37527860000.0,-0.99999999835349
2016-03-21,61.3,37215638000.0,-0.9999999983528429
2016-03-22,60.79,37350322000.0,-0.999999998372437
2016-03-23,61.01,37564592000.0,-0.9999999983758642
2016-03-24,61.36,37882936000.0,-0.9999999983802734
2016-03-28,61.88,38531868000.0,-0.9999999983940566
2016-03-29,62.94,38758382000.0,-0.9999999983760932
2016-03-30,63.31,38782870000.0,-0.9999999983675782
2016-03-31,63.35,39768511999.99999,-0.9999999984070311
2016-04-01,64.96,40013392000.0,-0.9999999983765435
2016-04-04,65.36,39352216000.0,-0.9999999983391025
2016-04-05,64.28,39266508000.0,-0.9999999983629815
2016-04-06,64.14,38642064000.0,-0.9999999983401507
2016-04-07,63.12,38752260000.0,-0.9999999983711918
2016-04-08,63.3,38495136000.0,-0.9999999983556365
2016-04-11,62.88,38850212000.0,-0.999999998381476
2016-04-12,63.46,38378818000.0,-0.9999999983464837
2016-04-13,62.69,38023742000.0,-0.9999999983512933
2016-04-14,62.11,38231890000.0,-0.99999999837544
2016-04-15,62.45,38280866000.0,-0.9999999983686367
2016-04-18,62.53,38189036000.0,-0.9999999983626191
2016-04-19,62.38,37736008000.0,-0.999999998346937
2016-04-20,61.64,36805464000.0,-0.9999999983252487
2016-04-21,60.12,37074832000.0,-0.9999999983784148
2016-04-22,60.56,37399298000.0,-0.9999999983807183
2016-04-25,61.09,37166662000.0,-0.9999999983563227
2016-04-26,60.71,37423786000.0,-0.9999999983777696
2016-04-27,61.13,37503372000.0,-0.9999999983700132
2016-04-28,61.26,37552348000.0,-0.9999999983686773
2016-04-29,61.34,38091084000.0,-0.9999999983896494
2016-05-02,62.22,37742130000.0,-0.9999999983514444
2016-05-03,61.65,37797228000.0,-0.9999999983689281
2016-05-04,61.74,38005376000.0,-0.999999998375493
2016-05-05,62.08,38023742000.0,-0.9999999983673359
2016-05-06,62.11,38403306000.0,-0.9999999983826913
2016-05-09,62.73,39015506000.0,-0.9999999983921777
2016-05-10,63.73,39186922000.0,-0.9999999983736921
2016-05-11,64.01,39621584000.0,-0.9999999983844664
2016-05-12,64.72,39499144000.0,-0.9999999983614835
2016-05-13,64.52,39529753999.99999,-0.9999999983678117
2016-05-16,64.57,38562478000.0,-0.9999999983255744
2016-05-17,62.99,38195158000.0,-0.9999999983508381
2016-05-18,62.39,38519624000.0,-0.9999999983803061
2016-05-19,62.92,38231890000.0,-0.9999999983542535
2016-05-20,62.45,38384940000.0,-0.9999999983730599
2016-05-23,62.7,38201280000.0,-0.9999999983586937
2016-05-24,62.4,38176792000.0,-0.9999999983654991
2016-05-25,62.36,38489014000.0,-0.9999999983797974
2016-05-26,62.87,38489014000.0,-0.9999999983665468
2016-05-27,62.87,39178782000.0,-0.9999999983953048
2016-05-31,62.78,39417423000.0,-0.9999999984073032
2016-06-01,63.17,39454137000.0,-0.9999999983989005
2016-06-02,63.23,39735611000.0,-0.9999999984087321
2016-06-03,63.69,39668302000.0,-0.999999998394436
2016-06-06,63.58,39937538000.0,-0.999999998408014
2016-06-07,64.02,40182298000.0,-0.9999999984067611
2016-06-08,64.42,40745246000.0,-0.9999999984189567
2016-06-09,65.34,40788079000.0,-0.9999999983980613
2016-06-10,65.41,40445415000.0,-0.9999999983827585
2016-06-13,64.85,40561676000.00001,-0.9999999984012002
2016-06-14,65.04,40469891000.0,-0.9999999983928793
2016-06-15,64.89,41014482000.0,-0.9999999984178759
2016-06-16,65.78,41032839000.0,-0.9999999983968938
2016-06-17,65.81,41075672000.0,-0.999999998397835
2016-06-20,65.88,41467288000.0,-0.9999999984112778
2016-06-21,66.52,41393860000.0,-0.9999999983929984
2016-06-22,66.4,41620263000.0,-0.9999999984046233
2016-06-23,66.77,41234766000.0,-0.9999999983807353
2016-06-24,66.14,41265361000.0,-0.9999999983972029
2016-06-27,66.19,41002244000.0,-0.9999999983856981
2016-06-28,65.76,42287234000.0,-0.9999999984449207
2016-06-29,67.86,44404407999.99999,-0.9999999984717733
2016-06-30,71.32,44783786000.0,-0.9999999984074593
2016-07-01,71.94,44887809000.0,-0.9999999983973377
2016-07-05,72.11,45163164000.0,-0.9999999984033449
2016-07-06,72.56,44832738000.0,-0.9999999983815399
2016-07-07,72.02,45101973999.99999,-0.9999999984031741
2016-07-08,72.46,44704239000.0,-0.9999999983791247
2016-07-11,71.81,44465598000.0,-0.9999999983850436
2016-07-12,71.42,44783786000.0,-0.9999999984052264
2016-07-13,71.94,44875571000.0,-0.9999999983969006
2016-07-14,72.09,44832738000.0,-0.9999999983920232
2016-07-15,72.02,44991832000.0,-0.999999998399265
2016-07-18,72.28,45212116000.0,-0.9999999984013135
2016-07-19,72.64,44636930000.0,-0.999999998372648
2016-07-20,71.7,44337098999.99999,-0.9999999983828441
2016-07-21,71.21,44343218000.0,-0.9999999983941175
2016-07-22,71.22,44630811000.0,-0.9999999984042414
2016-07-25,71.69,44379932000.0,-0.9999999983846303
2016-07-26,71.28,43933245000.0,-0.9999999983775385
2016-07-27,70.55,44416646000.0,-0.9999999984116316
2016-07-28,71.34,44753191000.0,-0.9999999984059237
2016-07-29,71.89,44594097000.0,-0.9999999983879032
2016-08-01,71.63,44190243000.0,-0.999999998379054
2016-08-02,70.97,43462082000.0,-0.9999999983670824
2016-08-03,69.78,43896531000.0,-0.9999999984103527
2016-08-04,70.49,43933245000.0,-0.9999999983955203
2016-08-05,70.55,43982197000.0,-0.9999999983959419
2016-08-08,70.63,44165767000.00001,-0.9999999984007976
2016-08-09,70.93,44245314000.0,-0.9999999983968924
2016-08-10,71.06,44251432999.99999,-0.9999999983941763
2016-08-11,71.07,44312623000.0,-0.999999998396168
2016-08-12,71.17,44233076000.00001,-0.999999998391023
2016-08-15,71.04,43902650000.0,-0.9999999983818745
2016-08-16,70.5,43939364000.0,-0.9999999983955161
2016-08-17,70.56,44373813000.0,-0.999999998409873
2016-08-18,71.27,44483955000.0,-0.9999999983978493
2016-08-19,71.45,44551264000.0,-0.9999999983962296
2016-08-22,71.56,44269790000.0,-0.9999999983835478
2016-08-23,71.1,44208600000.0,-0.9999999983917156
2016-08-24,71.0,44447241000.0,-0.9999999984026006
2016-08-25,71.39,44129053000.0,-0.999999998382245
2016-08-26,70.87,43737608000.0,-0.9999999983796554
2016-08-29,71.42,43180324000.0,-0.999999998346006
2016-08-30,70.51,43370167999.99999,-0.9999999983742281
2016-08-31,70.82,42935364000.0,-0.9999999983505439
2016-09-01,70.11,43443656000.0,-0.9999999983861856
2016-09-02,70.94,43419160000.0,-0.999999998366159
2016-09-06,70.9,41551340000.0,-0.9999999982936771
2016-09-07,67.85,41318628000.0,-0.9999999983578836
2016-09-08,67.47,39836620000.0,-0.9999999983063322
2016-09-09,65.05,40589872000.0,-0.9999999983973835
2016-09-12,66.28,40173440000.0,-0.9999999983501537
2016-09-13,65.6,40099952000.0,-0.9999999983640878
2016-09-14,65.48,40136696000.00001,-0.9999999983685752
2016-09-15,65.54,39922356000.0,-0.9999999983583133
2016-09-16,65.19,39934603999.99999,-0.9999999983675811
2016-09-19,65.21,39622280000.0,-0.9999999983542088
2016-09-20,64.7,39965224000.0,-0.9999999983810925
2016-09-21,65.26,39842744000.0,-0.9999999983620607
2016-09-22,65.06,39591660000.0,-0.9999999983567246
2016-09-23,64.65,39132360000.0,-0.9999999983479146
2016-09-26,63.9,39144608000.0,-0.9999999983675912
2016-09-27,63.92,39242592000.0,-0.9999999983711575
2016-09-28,64.08,38985384000.0,-0.999999998356307
2016-09-29,63.66,39120112000.0,-0.999999998372704
2016-09-30,63.88,39120112000.0,-0.9999999983670803
2016-10-03,63.88,38611820000.0,-0.9999999983455843
2016-10-04,63.05,38189264000.0,-0.9999999983490124
2016-10-05,62.36,38226008000.0,-0.99999999836865
2016-10-06,62.42,38048412000.0,-0.9999999983594585
2016-10-07,62.13,38238256000.0,-0.9999999983751874
2016-10-10,62.44,37938180000.0,-0.9999999983541646
2016-10-11,61.95,38048412000.0,-0.9999999983718112
2016-10-12,62.13,38103528000.0,-0.9999999983694423
2016-10-13,62.22,37834072000.0,-0.9999999983554506
2016-10-14,61.78,37827948000.0,-0.999999998366816
2016-10-17,61.77,37913684000.0,-0.9999999983707729
2016-10-18,61.91,37705468000.0,-0.9999999983580631
2016-10-19,61.57,37356400000.0,-0.999999998351822
2016-10-20,61.0,37178804000.0,-0.9999999983592802
2016-10-21,60.71,37289036000.0,-0.9999999983719075
2016-10-24,60.89,37417640000.0,-0.9999999983726927
2016-10-25,61.1,37258416000.0,-0.999999998360102
2016-10-26,60.84,37184928000.0,-0.9999999983638532
2016-10-27,60.72,37760584000.0,-0.9999999983919741
2016-10-28,61.66,37956552000.0,-0.999999998375511
2016-10-31,61.98,37742212000.0,-0.999999998357807
2016-11-01,61.63,37589112000.0,-0.9999999983604295
2016-11-02,61.38,37429888000.0,-0.999999998360134
2016-11-03,61.12,37142060000.0,-0.9999999983544262
2016-11-04,60.65,37864692000.0,-0.9999999983982439
2016-11-07,61.83,39016004000.0,-0.9999999984152657
2016-11-08,63.71,38421976000.0,-0.9999999983418344
2016-11-09,62.74,37399268000.0,-0.999999998322427
2016-11-10,61.07,37380896000.0,-0.9999999983662778
2016-11-11,61.04,37478880000.0,-0.9999999983713495
2016-11-14,61.2,37540120000.0,-0.9999999983697442
2016-11-15,61.3,37515624000.0,-0.9999999983660142
2016-11-16,61.26,37576864000.0,-0.9999999983697415
2016-11-17,61.36,37515624000.0,-0.9999999983644148
2016-11-18,61.26,37742212000.0,-0.9999999983768837
2016-11-21,61.63,38385232000.0,-0.9999999983944347
2016-11-22,62.68,37650352000.0,-0.9999999983352081
2016-11-23,61.48,38152520000.0,-0.999999998388573
2016-11-25,62.3,37620480000.0,-0.9999999983439871
2016-11-28,62.08,37971960000.0,-0.9999999983651094
2016-11-29,62.66,36929640000.0,-0.9999999983032599
2016-11-30,60.94,36717540000.0,-0.9999999983403027
2016-12-01,60.59,36929640000.0,-0.9999999983593124
