date,DTE,dcf,Deviation
1966-04-06,32.88,,
1966-04-07,32.63,,
1966-04-11,32.63,,
1966-04-12,32.63,,
1966-04-13,32.38,,
1966-04-14,32.25,,
1966-04-15,32.38,,
1966-04-18,32.38,,
1966-04-19,32.38,,
1966-04-20,32.63,,
1966-04-21,32.5,,
1966-04-22,32.38,,
1966-04-25,32.5,,
1966-04-26,32.25,,
1966-04-27,32.63,,
1966-04-28,32.25,,
1966-04-29,32.13,,
1966-05-02,32.25,,
1966-05-03,32.25,,
1966-05-04,32.38,,
1966-05-05,32.25,,
1966-05-06,32.13,,
1966-05-09,32.5,,
1966-05-10,32.38,,
1966-05-11,32.38,,
1966-05-12,32.5,,
1966-05-13,32.25,,
1966-05-16,32.0,,
1966-05-17,31.88,,
1966-05-18,32.38,,
1966-05-19,32.0,,
1966-05-20,32.38,,
1966-05-23,32.25,,
1966-05-24,32.25,,
1966-05-25,32.25,,
1966-05-26,32.38,,
1966-05-27,32.38,,
1966-05-31,32.13,,
1966-06-01,32.13,,
1966-06-02,32.0,,
1966-06-03,32.0,,
1966-06-06,32.13,,
1966-06-07,32.13,,
1966-06-08,32.13,,
1966-06-09,32.13,,
1966-06-10,32.25,,
1966-06-13,32.5,,
1966-06-14,31.88,,
1966-06-15,32.0,,
1966-06-16,31.88,,
1966-06-17,32.0,,
1966-06-20,31.88,,
1966-06-21,31.5,,
1966-06-22,31.13,,
1966-06-23,31.25,,
1966-06-24,31.0,,
1966-06-27,30.75,,
1966-06-28,30.63,,
1966-06-29,30.75,,
1966-06-30,30.5,,
1966-07-01,30.75,,
1966-07-05,30.88,,
1966-07-06,30.88,,
1966-07-07,30.75,,
1966-07-08,30.88,,
1966-07-11,30.88,,
1966-07-12,30.88,,
1966-07-13,31.0,,
1966-07-14,30.75,,
1966-07-15,31.0,,
1966-07-18,31.25,,
1966-07-19,31.0,,
1966-07-20,30.88,,
1966-07-21,30.88,,
1966-07-22,30.88,,
1966-07-25,30.75,,
1966-07-26,30.88,,
1966-07-27,30.63,,
1966-07-28,30.75,,
1966-07-29,30.63,,
1966-08-01,30.38,,
1966-08-02,30.13,,
1966-08-03,30.25,,
1966-08-04,30.13,,
1966-08-05,30.38,,
1966-08-08,30.63,,
1966-08-09,30.25,,
1966-08-10,30.25,,
1966-08-11,30.5,,
1966-08-12,30.5,,
1966-08-15,30.5,,
1966-08-16,30.13,,
1966-08-17,30.25,,
1966-08-18,30.13,,
1966-08-19,30.0,,
1966-08-22,29.75,,
1966-08-23,29.13,,
1966-08-24,29.5,,
1966-08-25,29.5,,
1966-08-26,29.5,,
1966-08-29,29.0,,
1966-08-30,28.5,,
1966-08-31,28.75,,
1966-09-01,30.0,,
1966-09-02,29.63,,
1966-09-06,29.63,,
1966-09-07,29.5,,
1966-09-08,29.63,,
1966-09-09,29.63,,
1966-09-12,29.75,,
1966-09-13,30.13,,
1966-09-14,30.5,,
1966-09-15,31.0,,
1966-09-16,30.38,,
1966-09-19,30.38,,
1966-09-20,30.25,,
1966-09-21,30.25,,
1966-09-22,30.0,,
1966-09-23,29.63,,
1966-09-26,29.5,,
1966-09-27,29.63,,
1966-09-28,29.75,,
1966-09-29,29.5,,
1966-09-30,29.38,,
1966-10-03,29.25,,
1966-10-04,29.38,,
1966-10-05,29.5,,
1966-10-06,29.38,,
1966-10-07,29.13,,
1966-10-10,29.13,,
1966-10-11,29.25,,
1966-10-12,29.13,,
1966-10-13,29.13,,
1966-10-14,29.13,,
1966-10-17,29.38,,
1966-10-18,29.5,,
1966-10-19,29.5,,
1966-10-20,29.88,,
1966-10-21,29.88,,
1966-10-24,30.0,,
1966-10-25,30.25,,
1966-10-26,31.13,,
1966-10-27,31.5,,
1966-10-28,32.13,,
1966-10-31,32.25,,
1966-11-01,32.75,,
1966-11-02,33.38,,
1966-11-03,33.25,,
1966-11-04,33.25,,
1966-11-07,33.38,,
1966-11-09,33.38,,
1966-11-10,33.25,,
1966-11-11,33.5,,
1966-11-14,33.63,,
1966-11-15,33.5,,
1966-11-16,33.75,,
1966-11-17,33.63,,
1966-11-18,33.25,,
1966-11-21,32.13,,
1966-11-22,32.13,,
1966-11-23,32.0,,
1966-11-25,32.25,,
1966-11-28,32.5,,
1966-11-29,32.13,,
1966-11-30,32.75,,
1966-12-01,33.0,,
1966-12-02,33.0,,
1966-12-05,33.0,,
1966-12-06,32.88,,
1966-12-07,33.0,,
1966-12-08,33.25,,
1966-12-09,33.25,,
1966-12-12,33.88,,
1966-12-13,34.0,,
1966-12-14,34.13,,
1966-12-15,34.25,,
1966-12-16,34.13,,
1966-12-19,34.0,,
1966-12-20,34.13,,
1966-12-21,33.63,,
1966-12-22,33.38,,
1966-12-23,33.13,,
1966-12-27,33.38,,
1966-12-28,33.25,,
1966-12-29,33.0,,
1966-12-30,33.13,,
1967-01-03,32.75,,
1967-01-04,32.63,,
1967-01-05,32.75,,
1967-01-06,33.13,,
1967-01-09,33.0,,
1967-01-10,32.88,,
1967-01-11,33.0,,
1967-01-12,32.88,,
1967-01-13,33.25,,
1967-01-16,33.38,,
1967-01-17,33.38,,
1967-01-18,33.88,,
1967-01-19,33.75,,
1967-01-20,33.75,,
1967-01-23,34.0,,
1967-01-24,34.0,,
1967-01-25,33.75,,
1967-01-26,33.75,,
1967-01-27,34.0,,
1967-01-30,34.0,,
1967-01-31,34.0,,
1967-02-01,33.88,,
1967-02-02,34.0,,
1967-02-03,34.0,,
1967-02-06,33.88,,
1967-02-07,33.63,,
1967-02-08,33.75,,
1967-02-09,33.75,,
1967-02-10,33.88,,
1967-02-13,33.38,,
1967-02-14,33.13,,
1967-02-15,32.38,,
1967-02-16,32.88,,
1967-02-17,32.38,,
1967-02-20,31.5,,
1967-02-21,31.75,,
1967-02-23,31.63,,
1967-02-24,31.88,,
1967-02-27,31.75,,
1967-02-28,31.25,,
1967-03-01,32.25,,
1967-03-02,32.13,,
1967-03-03,32.13,,
1967-03-06,31.75,,
1967-03-07,31.88,,
1967-03-08,31.5,,
1967-03-09,31.13,,
1967-03-10,31.63,,
1967-03-13,31.38,,
1967-03-14,31.38,,
1967-03-15,30.75,,
1967-03-16,31.0,,
1967-03-17,31.5,,
1967-03-20,31.63,,
1967-03-21,31.0,,
1967-03-22,30.75,,
1967-03-23,30.75,,
1967-03-27,30.75,,
1967-03-28,30.63,,
1967-03-29,31.13,,
1967-03-30,31.13,,
1967-03-31,31.5,,
1967-04-03,31.75,,
1967-04-04,31.5,,
1967-04-05,31.63,,
1967-04-06,31.63,,
1967-04-07,31.5,,
1967-04-10,31.38,,
1967-04-11,31.38,,
1967-04-12,31.63,,
1967-04-13,31.88,,
1967-04-14,32.25,,
1967-04-17,32.38,,
1967-04-18,32.0,,
1967-04-19,32.25,,
1967-04-20,32.13,,
1967-04-21,32.13,,
1967-04-24,31.5,,
1967-04-25,31.5,,
1967-04-26,31.63,,
1967-04-27,31.38,,
1967-04-28,31.5,,
1967-05-01,31.63,,
1967-05-02,31.13,,
1967-05-03,31.13,,
1967-05-04,31.13,,
1967-05-05,31.25,,
1967-05-08,31.38,,
1967-05-09,31.25,,
1967-05-10,31.25,,
1967-05-11,31.25,,
1967-05-12,31.25,,
1967-05-15,30.75,,
1967-05-16,31.0,,
1967-05-17,30.88,,
1967-05-18,30.88,,
1967-05-19,30.88,,
1967-05-22,30.5,,
1967-05-23,30.5,,
1967-05-24,30.25,,
1967-05-25,30.0,,
1967-05-26,30.25,,
1967-05-29,30.25,,
1967-05-31,30.0,,
1967-06-01,30.13,,
1967-06-02,30.13,,
1967-06-05,30.0,,
1967-06-06,30.0,,
1967-06-07,30.13,,
1967-06-08,29.88,,
1967-06-09,29.63,,
1967-06-12,29.63,,
1967-06-13,29.63,,
1967-06-14,29.63,,
1967-06-15,29.25,,
1967-06-16,29.38,,
1967-06-19,29.0,,
1967-06-20,29.0,,
1967-06-21,29.0,,
1967-06-22,28.88,,
1967-06-23,29.5,,
1967-06-26,29.63,,
1967-06-27,29.13,,
1967-06-28,29.38,,
1967-06-29,29.38,,
1967-06-30,29.75,,
1967-07-03,30.25,,
1967-07-05,30.0,,
1967-07-06,30.13,,
1967-07-07,30.13,,
1967-07-10,30.25,,
1967-07-11,30.13,,
1967-07-12,30.25,,
1967-07-13,30.0,,
1967-07-14,30.0,,
1967-07-17,29.88,,
1967-07-18,29.75,,
1967-07-19,29.63,,
1967-07-20,29.75,,
1967-07-21,30.13,,
1967-07-24,29.75,,
1967-07-25,29.5,,
1967-07-26,29.63,,
1967-07-27,29.5,,
1967-07-28,29.75,,
1967-07-31,29.75,,
1967-08-01,29.63,,
1967-08-02,30.0,,
1967-08-03,30.13,,
1967-08-04,29.75,,
1967-08-07,29.88,,
1967-08-08,29.75,,
1967-08-09,29.5,,
1967-08-10,29.5,,
1967-08-11,29.63,,
1967-08-14,29.38,,
1967-08-15,29.5,,
1967-08-16,29.13,,
1967-08-17,29.13,,
1967-08-18,28.88,,
1967-08-21,28.75,,
1967-08-22,28.88,,
1967-08-23,28.63,,
1967-08-24,28.75,,
1967-08-25,28.75,,
1967-08-28,28.75,,
1967-08-29,28.75,,
1967-08-30,28.75,,
1967-08-31,28.75,,
1967-09-01,29.0,,
1967-09-05,29.0,,
1967-09-06,29.25,,
1967-09-07,28.88,,
1967-09-08,28.63,,
1967-09-11,28.75,,
1967-09-12,28.88,,
1967-09-13,28.88,,
1967-09-14,29.0,,
1967-09-15,28.88,,
1967-09-18,28.88,,
1967-09-19,28.88,,
1967-09-20,29.0,,
1967-09-21,29.13,,
1967-09-22,29.25,,
1967-09-25,28.63,,
1967-09-26,28.63,,
1967-09-27,28.75,,
1967-09-28,28.63,,
1967-09-29,28.75,,
1967-10-02,28.25,,
1967-10-03,28.25,,
1967-10-04,28.25,,
1967-10-05,28.25,,
1967-10-06,28.0,,
1967-10-09,27.88,,
1967-10-10,28.13,,
1967-10-11,28.25,,
1967-10-12,27.88,,
1967-10-13,28.0,,
1967-10-16,27.75,,
1967-10-17,27.75,,
1967-10-18,27.75,,
1967-10-19,27.75,,
1967-10-20,27.63,,
1967-10-23,27.88,,
1967-10-24,27.63,,
1967-10-25,27.63,,
1967-10-26,27.5,,
1967-10-27,27.38,,
1967-10-30,27.38,,
1967-10-31,27.38,,
1967-11-01,27.5,,
1967-11-02,27.5,,
1967-11-03,27.5,,
1967-11-06,27.38,,
1967-11-08,27.13,,
1967-11-09,26.75,,
1967-11-10,26.88,,
1967-11-13,26.63,,
1967-11-14,26.63,,
1967-11-15,26.75,,
1967-11-16,26.75,,
1967-11-17,26.5,,
1967-11-20,26.25,,
1967-11-21,26.13,,
1967-11-22,26.13,,
1967-11-24,26.38,,
1967-11-27,26.5,,
1967-11-28,26.75,,
1967-11-29,26.88,,
1967-11-30,26.63,,
1967-12-01,26.38,,
1967-12-04,26.63,,
1967-12-05,26.5,,
1967-12-06,26.38,,
1967-12-07,26.5,,
1967-12-08,26.63,,
1967-12-11,26.88,,
1967-12-12,26.75,,
1967-12-13,26.63,,
1967-12-14,26.5,,
1967-12-15,26.63,,
1967-12-18,26.38,,
1967-12-19,26.0,,
1967-12-20,26.38,,
1967-12-21,26.25,,
1967-12-22,26.0,,
1967-12-26,26.0,,
1967-12-27,26.25,,
1967-12-28,26.0,,
1967-12-29,26.25,,
1968-01-02,26.5,,
1968-01-03,26.75,,
1968-01-04,27.25,,
1968-01-05,28.5,,
1968-01-08,29.0,,
1968-01-09,29.0,,
1968-01-10,28.25,,
1968-01-11,28.25,,
1968-01-12,28.38,,
1968-01-15,28.13,,
1968-01-16,28.0,,
1968-01-17,28.13,,
1968-01-18,28.13,,
1968-01-19,28.0,,
1968-01-22,27.5,,
1968-01-23,27.5,,
1968-01-24,27.13,,
1968-01-25,26.63,,
1968-01-26,26.88,,
1968-01-29,26.75,,
1968-01-30,26.38,,
1968-01-31,26.13,,
1968-02-01,26.13,,
1968-02-02,26.0,,
1968-02-05,26.13,,
1968-02-06,26.13,,
1968-02-07,26.0,,
1968-02-08,26.0,,
1968-02-09,26.25,,
1968-02-13,26.13,,
1968-02-14,26.38,,
1968-02-15,26.38,,
1968-02-16,26.38,,
1968-02-19,26.88,,
1968-02-20,26.88,,
1968-02-21,26.88,,
1968-02-23,26.63,,
1968-02-26,26.88,,
1968-02-27,26.88,,
1968-02-28,26.5,,
1968-02-29,26.5,,
1968-03-01,26.38,,
1968-03-04,26.5,,
1968-03-05,26.25,,
1968-03-06,26.25,,
1968-03-07,26.38,,
1968-03-08,26.25,,
1968-03-11,26.25,,
1968-03-12,26.25,,
1968-03-13,26.0,,
1968-03-14,26.0,,
1968-03-15,26.0,,
1968-03-18,26.0,,
1968-03-19,26.13,,
1968-03-20,25.75,,
1968-03-21,26.0,,
1968-03-22,25.75,,
1968-03-25,25.63,,
1968-03-26,25.5,,
1968-03-27,25.75,,
1968-03-28,25.5,,
1968-03-29,25.75,,
1968-04-01,25.88,,
1968-04-02,25.88,,
1968-04-03,26.25,,
1968-04-04,26.0,,
1968-04-05,25.75,,
1968-04-08,25.75,,
1968-04-10,26.25,,
1968-04-11,26.0,,
1968-04-15,25.88,,
1968-04-16,26.0,,
1968-04-17,25.63,,
1968-04-18,25.75,,
1968-04-19,25.5,,
1968-04-22,25.63,,
1968-04-23,25.38,,
1968-04-24,25.0,,
1968-04-25,24.5,,
1968-04-26,24.88,,
1968-04-29,24.75,,
1968-04-30,24.75,,
1968-05-01,25.0,,
1968-05-02,24.75,,
1968-05-03,24.75,,
1968-05-06,24.5,,
1968-05-07,25.0,,
1968-05-08,24.88,,
1968-05-09,24.88,,
1968-05-10,24.75,,
1968-05-13,25.0,,
1968-05-14,24.88,,
1968-05-15,24.75,,
1968-05-16,24.38,,
1968-05-17,24.63,,
1968-05-20,24.75,,
1968-05-21,24.63,,
1968-05-22,25.0,,
1968-05-23,24.63,,
1968-05-24,25.0,,
1968-05-27,25.0,,
1968-05-28,25.0,,
1968-05-29,25.13,,
1968-05-31,24.88,,
1968-06-03,25.13,,
1968-06-04,25.0,,
1968-06-05,24.88,,
1968-06-06,24.88,,
1968-06-07,25.13,,
1968-06-10,25.0,,
1968-06-11,25.13,,
1968-06-13,25.0,,
1968-06-14,25.25,,
1968-06-17,25.25,,
1968-06-18,25.38,,
1968-06-20,25.5,,
1968-06-21,25.75,,
1968-06-24,26.5,,
1968-06-25,26.5,,
1968-06-27,26.38,,
1968-06-28,26.38,,
1968-07-01,26.25,,
1968-07-02,26.25,,
1968-07-03,26.38,,
1968-07-08,26.5,,
1968-07-09,26.75,,
1968-07-11,26.25,,
1968-07-12,26.25,,
1968-07-15,26.25,,
1968-07-16,26.38,,
1968-07-18,26.13,,
1968-07-19,26.13,,
1968-07-22,26.0,,
1968-07-23,26.0,,
1968-07-25,25.75,,
1968-07-26,25.63,,
1968-07-29,25.5,,
1968-07-30,25.63,,
1968-08-01,25.63,,
1968-08-02,25.5,,
1968-08-05,25.75,,
1968-08-06,25.75,,
1968-08-08,25.88,,
1968-08-09,26.13,,
1968-08-12,26.0,,
1968-08-13,26.0,,
1968-08-15,26.0,,
1968-08-16,26.0,,
1968-08-19,26.25,,
1968-08-20,26.25,,
1968-08-22,25.88,,
1968-08-23,26.0,,
1968-08-26,26.13,,
1968-08-27,26.0,,
1968-08-29,25.88,,
1968-08-30,26.0,,
1968-09-03,25.88,,
1968-09-04,26.0,,
1968-09-05,25.88,,
1968-09-06,26.13,,
1968-09-09,25.88,,
1968-09-10,26.0,,
1968-09-12,26.25,,
1968-09-13,26.13,,
1968-09-16,26.13,,
1968-09-17,26.13,,
1968-09-19,25.88,,
1968-09-20,25.75,,
1968-09-23,26.0,,
1968-09-24,25.88,,
1968-09-26,26.0,,
1968-09-27,26.0,,
1968-09-30,26.13,,
1968-10-01,25.75,,
1968-10-03,25.88,,
1968-10-04,25.75,,
1968-10-07,25.88,,
1968-10-08,25.75,,
1968-10-10,25.75,,
1968-10-11,25.63,,
1968-10-14,25.88,,
1968-10-15,25.75,,
1968-10-17,25.75,,
1968-10-18,25.88,,
1968-10-21,25.88,,
1968-10-22,25.88,,
1968-10-24,25.75,,
1968-10-25,25.75,,
1968-10-28,25.63,,
1968-10-29,25.63,,
1968-10-31,25.75,,
1968-11-01,25.63,,
1968-11-04,25.88,,
1968-11-06,25.75,,
1968-11-07,25.88,,
1968-11-08,25.88,,
1968-11-12,26.25,,
1968-11-13,27.25,,
1968-11-14,27.75,,
1968-11-15,27.5,,
1968-11-18,27.88,,
1968-11-19,27.63,,
1968-11-21,27.75,,
1968-11-22,27.75,,
1968-11-25,27.75,,
1968-11-26,28.0,,
1968-11-27,27.75,,
1968-11-29,27.88,,
1968-12-02,27.75,,
1968-12-03,27.25,,
1968-12-05,27.38,,
1968-12-06,27.75,,
1968-12-09,27.5,,
1968-12-10,27.88,,
1968-12-12,27.75,,
1968-12-13,27.88,,
1968-12-16,29.0,,
1968-12-17,28.38,,
1968-12-19,28.63,,
1968-12-20,28.75,,
1968-12-23,28.0,,
1968-12-24,28.38,,
1968-12-26,28.13,,
1968-12-27,28.0,,
1968-12-30,28.5,,
1968-12-31,28.38,,
1969-01-02,28.88,,
1969-01-03,29.25,,
1969-01-06,29.13,,
1969-01-07,28.75,,
1969-01-08,28.75,,
1969-01-09,28.75,,
1969-01-10,28.75,,
1969-01-13,28.5,,
1969-01-14,28.63,,
1969-01-15,28.5,,
1969-01-16,28.63,,
1969-01-17,28.38,,
1969-01-20,28.25,,
1969-01-21,28.38,,
1969-01-22,28.25,,
1969-01-23,28.0,,
1969-01-24,27.75,,
1969-01-27,27.5,,
1969-01-28,27.38,,
1969-01-29,27.5,,
1969-01-30,28.38,,
1969-01-31,28.13,,
1969-02-03,28.0,,
1969-02-04,28.13,,
1969-02-05,27.88,,
1969-02-06,28.0,,
1969-02-07,27.75,,
1969-02-11,27.88,,
1969-02-12,27.88,,
1969-02-13,27.75,,
1969-02-14,27.88,,
1969-02-17,28.0,,
1969-02-18,27.75,,
1969-02-19,27.38,,
1969-02-20,27.38,,
1969-02-24,27.0,,
1969-02-25,26.63,,
1969-02-26,27.0,,
1969-02-27,27.13,,
1969-02-28,26.63,,
1969-03-03,26.5,,
1969-03-04,27.0,,
1969-03-05,26.88,,
1969-03-06,26.88,,
1969-03-07,26.38,,
1969-03-10,26.25,,
1969-03-11,26.38,,
1969-03-12,26.5,,
1969-03-13,26.25,,
1969-03-14,26.38,,
1969-03-17,26.38,,
1969-03-18,26.63,,
1969-03-19,26.25,,
1969-03-20,26.13,,
1969-03-21,26.38,,
1969-03-24,26.25,,
1969-03-25,26.13,,
1969-03-26,26.25,,
1969-03-27,26.0,,
1969-03-28,25.88,,
1969-04-01,26.0,,
1969-04-02,25.75,,
1969-04-03,25.63,,
1969-04-07,25.5,,
1969-04-08,25.75,,
1969-04-09,25.75,,
1969-04-10,25.88,,
1969-04-11,25.75,,
1969-04-14,26.0,,
1969-04-15,25.75,,
1969-04-16,25.63,,
1969-04-17,25.63,,
1969-04-18,26.13,,
1969-04-21,26.13,,
1969-04-22,25.88,,
1969-04-23,26.13,,
1969-04-24,26.13,,
1969-04-25,26.0,,
1969-04-28,26.25,,
1969-04-29,26.0,,
1969-04-30,26.0,,
1969-05-01,26.0,,
1969-05-02,26.0,,
1969-05-05,26.0,,
1969-05-06,26.0,,
1969-05-07,26.13,,
1969-05-08,26.13,,
1969-05-09,25.88,,
1969-05-12,25.75,,
1969-05-13,25.63,,
1969-05-14,25.88,,
1969-05-15,25.75,,
1969-05-16,25.75,,
1969-05-19,25.63,,
1969-05-20,25.75,,
1969-05-21,25.63,,
1969-05-22,25.5,,
1969-05-23,25.75,,
1969-05-26,25.88,,
1969-05-27,25.88,,
1969-05-28,25.63,,
1969-05-29,25.63,,
1969-06-02,25.5,,
1969-06-03,25.38,,
1969-06-04,25.38,,
1969-06-05,25.25,,
1969-06-06,25.0,,
1969-06-09,25.13,,
1969-06-10,25.13,,
1969-06-11,25.13,,
1969-06-12,25.13,,
1969-06-13,25.25,,
1969-06-16,25.13,,
1969-06-17,25.13,,
1969-06-18,25.13,,
1969-06-19,25.13,,
1969-06-20,24.63,,
1969-06-23,24.5,,
1969-06-24,24.13,,
1969-06-25,24.13,,
1969-06-26,24.25,,
1969-06-27,24.13,,
1969-06-30,24.13,,
1969-07-01,24.25,,
1969-07-02,24.38,,
1969-07-03,24.88,,
1969-07-07,24.13,,
1969-07-08,24.13,,
1969-07-09,24.13,,
1969-07-10,24.13,,
1969-07-11,24.13,,
1969-07-14,24.0,,
1969-07-15,23.88,,
1969-07-16,24.25,,
1969-07-17,24.0,,
1969-07-18,24.13,,
1969-07-22,23.88,,
1969-07-23,23.75,,
1969-07-24,23.63,,
1969-07-25,23.0,,
1969-07-28,22.88,,
1969-07-29,22.88,,
1969-07-30,23.0,,
1969-07-31,23.5,,
1969-08-01,23.75,,
1969-08-04,23.63,,
1969-08-05,23.38,,
1969-08-06,23.88,,
1969-08-07,23.38,,
1969-08-08,23.38,,
1969-08-11,23.0,,
1969-08-12,22.75,,
1969-08-13,22.75,,
1969-08-14,22.88,,
1969-08-15,23.25,,
1969-08-18,23.38,,
1969-08-19,23.25,,
1969-08-20,23.25,,
1969-08-21,23.13,,
1969-08-22,23.0,,
1969-08-25,23.5,,
1969-08-26,23.13,,
1969-08-27,23.38,,
1969-08-28,23.13,,
1969-08-29,23.13,,
1969-09-02,23.38,,
1969-09-03,23.38,,
1969-09-04,23.13,,
1969-09-05,23.38,,
1969-09-08,23.38,,
1969-09-09,23.25,,
1969-09-10,23.5,,
1969-09-11,23.5,,
1969-09-12,23.13,,
1969-09-15,23.13,,
1969-09-16,23.13,,
1969-09-17,23.0,,
1969-09-18,23.13,,
1969-09-19,23.13,,
1969-09-22,22.75,,
1969-09-23,22.63,,
1969-09-24,22.63,,
1969-09-25,22.75,,
1969-09-26,22.75,,
1969-09-29,22.5,,
1969-09-30,22.5,,
1969-10-01,22.5,,
1969-10-02,22.38,,
1969-10-03,22.5,,
1969-10-06,22.25,,
1969-10-07,22.13,,
1969-10-08,22.25,,
1969-10-09,22.38,,
1969-10-10,22.5,,
1969-10-13,22.38,,
1969-10-14,22.63,,
1969-10-15,22.5,,
1969-10-16,22.5,,
1969-10-17,23.0,,
1969-10-20,23.38,,
1969-10-21,23.5,,
1969-10-22,24.25,,
1969-10-23,24.25,,
1969-10-24,24.0,,
1969-10-27,23.75,,
1969-10-28,23.5,,
1969-10-29,23.5,,
1969-10-30,23.75,,
1969-10-31,24.13,,
1969-11-03,24.0,,
1969-11-04,23.75,,
1969-11-05,24.0,,
1969-11-06,23.88,,
1969-11-07,23.88,,
1969-11-10,23.63,,
1969-11-11,23.5,,
1969-11-12,23.63,,
1969-11-13,23.38,,
1969-11-14,23.5,,
1969-11-17,23.25,,
1969-11-18,23.13,,
1969-11-19,22.75,,
1969-11-20,22.88,,
1969-11-21,22.63,,
1969-11-24,22.13,,
1969-11-25,22.25,,
1969-11-26,22.38,,
1969-11-28,22.38,,
1969-12-01,22.13,,
1969-12-02,22.13,,
1969-12-03,22.0,,
1969-12-04,21.88,,
1969-12-05,21.88,,
1969-12-08,21.25,,
1969-12-09,21.0,,
1969-12-10,21.0,,
1969-12-11,21.13,,
1969-12-12,21.5,,
1969-12-15,20.25,,
1969-12-16,20.5,,
1969-12-17,20.63,,
1969-12-18,21.0,,
1969-12-19,21.63,,
1969-12-22,21.25,,
1969-12-23,21.13,,
1969-12-24,21.0,,
1969-12-26,21.25,,
1969-12-29,20.75,,
1969-12-30,21.13,,
1969-12-31,21.38,,
1970-01-02,22.25,,
1970-01-05,22.75,,
1970-01-06,22.75,,
1970-01-07,22.75,,
1970-01-08,23.13,,
1970-01-09,23.13,,
1970-01-12,23.13,,
1970-01-13,23.0,,
1970-01-14,22.63,,
1970-01-15,22.75,,
1970-01-16,22.25,,
1970-01-19,22.0,,
1970-01-20,21.88,,
1970-01-21,22.0,,
1970-01-22,22.0,,
1970-01-23,21.75,,
1970-01-26,21.5,,
1970-01-27,21.38,,
1970-01-28,21.63,,
1970-01-29,21.25,,
1970-01-30,21.38,,
1970-02-02,21.5,,
1970-02-03,21.5,,
1970-02-04,21.75,,
1970-02-05,21.88,,
1970-02-06,21.88,,
1970-02-09,21.63,,
1970-02-10,21.5,,
1970-02-11,21.75,,
1970-02-12,22.5,,
1970-02-13,21.75,,
1970-02-16,21.75,,
1970-02-17,22.0,,
1970-02-18,22.38,,
1970-02-19,22.25,,
1970-02-20,22.25,,
1970-02-24,22.13,,
1970-02-25,22.38,,
1970-02-26,22.25,,
1970-02-27,22.63,,
1970-03-02,22.38,,
1970-03-03,23.13,,
1970-03-04,23.13,,
1970-03-05,23.38,,
1970-03-06,23.38,,
1970-03-09,22.88,,
1970-03-10,23.13,,
1970-03-11,22.63,,
1970-03-12,22.25,,
1970-03-13,22.13,,
1970-03-16,22.38,,
1970-03-17,22.13,,
1970-03-18,22.5,,
1970-03-19,22.38,,
1970-03-20,21.75,,
1970-03-23,21.88,,
1970-03-24,22.13,,
1970-03-25,22.88,,
1970-03-26,22.88,,
1970-03-30,22.25,,
1970-03-31,22.25,,
1970-04-01,22.13,,
1970-04-02,22.25,,
1970-04-03,22.38,,
1970-04-06,22.25,,
1970-04-07,22.13,,
1970-04-08,22.38,,
1970-04-09,22.25,,
1970-04-10,22.63,,
1970-04-13,22.25,,
1970-04-14,22.0,,
1970-04-15,22.13,,
1970-04-16,22.0,,
1970-04-17,22.13,,
1970-04-20,22.25,,
1970-04-21,21.88,,
1970-04-22,21.75,,
1970-04-23,21.25,,
1970-04-24,20.63,,
1970-04-27,20.88,,
1970-04-28,20.5,,
1970-04-29,20.5,,
1970-04-30,20.75,,
1970-05-01,20.63,,
1970-05-04,20.63,,
1970-05-05,20.5,,
1970-05-06,20.63,,
1970-05-07,20.5,,
1970-05-08,20.38,,
1970-05-11,20.38,,
1970-05-12,20.13,,
1970-05-13,20.0,,
1970-05-14,20.25,,
1970-05-15,20.25,,
1970-05-18,20.13,,
1970-05-19,20.13,,
1970-05-20,19.88,,
1970-05-21,19.75,,
1970-05-22,19.5,,
1970-05-25,19.13,,
1970-05-26,19.0,,
1970-05-27,19.13,,
1970-05-28,19.38,,
1970-05-29,19.88,,
1970-06-01,20.0,,
1970-06-02,20.13,,
1970-06-03,19.88,,
1970-06-04,19.25,,
1970-06-05,18.5,,
1970-06-08,18.38,,
1970-06-09,18.25,,
1970-06-10,18.13,,
1970-06-11,18.13,,
1970-06-12,18.13,,
1970-06-15,18.25,,
1970-06-16,18.25,,
1970-06-17,18.38,,
1970-06-18,18.38,,
1970-06-19,18.25,,
1970-06-22,18.25,,
1970-06-23,18.13,,
1970-06-24,18.25,,
1970-06-25,18.13,,
1970-06-26,17.88,,
1970-06-29,17.75,,
1970-06-30,17.63,,
1970-07-01,17.63,,
1970-07-02,17.38,,
1970-07-06,17.5,,
1970-07-07,17.38,,
1970-07-08,17.75,,
1970-07-09,17.75,,
1970-07-10,17.63,,
1970-07-13,17.5,,
1970-07-14,17.5,,
1970-07-15,17.63,,
1970-07-16,17.75,,
1970-07-17,17.75,,
1970-07-20,17.63,,
1970-07-21,17.5,,
1970-07-22,17.5,,
1970-07-23,17.5,,
1970-07-24,17.5,,
1970-07-27,17.63,,
1970-07-28,17.75,,
1970-07-29,17.63,,
1970-07-30,17.63,,
1970-07-31,17.63,,
1970-08-03,17.63,,
1970-08-04,17.63,,
1970-08-05,17.75,,
1970-08-06,17.63,,
1970-08-07,17.5,,
1970-08-10,17.75,,
1970-08-11,17.63,,
1970-08-12,17.63,,
1970-08-13,17.5,,
1970-08-14,17.63,,
1970-08-17,17.63,,
1970-08-18,17.5,,
1970-08-19,17.63,,
1970-08-20,17.63,,
