date,BAC,dcf,Deviation
2014-07-09,15.6,29.86492250445086,-0.4776480669697005
2014-07-10,15.44,29.804922504450857,-0.48196476613236294
2014-07-11,15.38,29.99492250445086,-0.487246549887975
2014-07-14,15.57,30.234922504450857,-0.48503258119123827
2014-07-15,15.81,29.93492250445086,-0.47185432006215156
2014-07-16,15.51,29.624922504450858,-0.4764543266680352
2014-07-17,15.2,29.914922504450857,-0.49189238254792456
2014-07-18,15.49,29.944922504450858,-0.4827169782223465
2014-07-21,15.52,29.944922504450858,-0.4817151389290393
2014-07-22,15.52,29.944922504450858,-0.4817151389290393
2014-07-23,15.52,30.04492250445086,-0.4834401720390238
2014-07-24,15.62,30.01492250445086,-0.47959219292724353
2014-07-25,15.59,29.92492250445086,-0.479029561474011
2014-07-28,15.5,29.76492250445086,-0.47925280176078977
2014-07-29,15.34,30.004922504450857,-0.4887505542557391
2014-07-30,15.58,29.67492250445086,-0.4749775674169596
2014-07-31,15.25,29.40492250445086,-0.4813793507637474
2014-08-01,14.98,29.47492250445086,-0.49177135248657744
2014-08-04,15.05,29.42492250445086,-0.48852881438435347
2014-08-05,15.0,29.624922504450858,-0.49366956157450215
2014-08-06,15.2,29.54492250445086,-0.4855291971840453
2014-08-07,15.12,29.624922504450858,-0.48961891806709823
2014-08-08,15.2,29.644922504450857,-0.48726464042137785
2014-08-11,15.22,29.63492250445086,-0.48641674370114807
2014-08-12,15.21,29.67492250445086,-0.48744600772862356
2014-08-13,15.25,29.74492250445086,-0.48730745566010203
2014-08-14,15.32,29.644922504450857,-0.48321672968786233
2014-08-15,15.22,29.874922504450858,-0.49054261152535283
2014-08-18,15.45,29.874922504450858,-0.4828438467849344
2014-08-19,15.45,29.944922504450858,-0.4840527639467562
2014-08-20,15.52,30.58492250445086,-0.49256042751975393
2014-08-21,16.16,30.554922504450857,-0.47111631529597187
2014-08-22,16.13,30.714922504450858,-0.4748480971207848
2014-08-25,16.29,30.754922504450857,-0.47032869298752067
2014-08-26,16.33,30.624922504450858,-0.4667741608937399
2014-08-27,16.2,30.43492250445086,-0.46771673239414746
2014-08-28,16.01,30.51492250445086,-0.47533866429892424
2014-08-29,16.09,30.694922504450858,-0.47580906914924115
2014-09-02,16.27,30.52492250445086,-0.4669929138189406
2014-09-03,16.1,30.534922504450858,-0.4727348661961327
2014-09-04,16.11,30.444922504450858,-0.47084772517831774
2014-09-05,16.02,30.77492250445086,-0.4794462927507588
2014-09-08,16.35,30.56492250445086,-0.4650730752672736
2014-09-09,16.14,30.784922504450858,-0.4757173743846036
2014-09-10,16.36,30.99492250445086,-0.4721716114098782
2014-09-11,16.57,31.214922504450858,-0.46916414744783286
2014-09-12,16.79,31.164922504450857,-0.46125327288710205
2014-09-15,16.74,31.13492250445086,-0.46234007816762834
2014-09-16,16.71,31.194922504450858,-0.4643359028182924
2014-09-17,16.77,31.464922504450858,-0.46702554256639894
2014-09-18,17.04,31.374922504450858,-0.4568910888120059
2014-09-19,16.95,31.45492250445086,-0.4611336270944053
2014-09-22,17.03,31.47492250445086,-0.45893433105063897
2014-09-23,17.05,31.604922504450858,-0.4605270746163391
2014-09-24,17.18,31.27492250445086,-0.45067809528368796
2014-09-25,16.85,31.45492250445086,-0.4643127797369161
2014-09-26,17.03,31.43492250445086,-0.458245841147255
2014-09-29,17.01,31.47492250445086,-0.4595697575555707
2014-09-30,17.05,28.97158028912599,-0.4114922337736806
2014-10-01,16.82,29.03158028912599,-0.42063091872749125
2014-10-02,16.88,29.441580289125987,-0.4266612106336394
2014-10-03,17.29,29.441580289125987,-0.4127353277165654
2014-10-06,17.29,29.03158028912599,-0.40444165189050674
2014-10-07,16.88,29.27158028912599,-0.42333144185349303
2014-10-08,17.12,28.741580289125988,-0.4043472965723761
2014-10-09,16.59,28.63158028912599,-0.4205698800949269
2014-10-10,16.48,28.55158028912599,-0.42279902432313043
2014-10-13,16.4,28.671580289125988,-0.42800501979237326
2014-10-14,16.52,27.91158028912599,-0.4081309682620876
2014-10-15,15.76,28.23158028912599,-0.4417599072174395
2014-10-16,16.08,28.36158028912599,-0.43303582395353435
2014-10-17,16.21,28.41158028912599,-0.4294579944149013
2014-10-20,16.26,28.75158028912599,-0.4344658680848361
2014-10-21,16.6,28.55158028912599,-0.4185961045973279
2014-10-22,16.4,28.75158028912599,-0.42959657051607103
2014-10-23,16.6,28.87158028912599,-0.42504013172247035
2014-10-24,16.72,28.741580289125988,-0.41826441581133944
2014-10-27,16.59,28.95158028912599,-0.42697428484651356
2014-10-28,16.8,29.14158028912599,-0.4235041534014261
2014-10-29,16.99,29.18158028912599,-0.41778341571408906
2014-10-30,17.03,29.31158028912599,-0.41900096030244427
2014-10-31,17.16,29.421580289125988,-0.4167546463728796
2014-11-03,17.27,29.36158028912599,-0.4118163998687797
2014-11-04,17.21,29.491580289125988,-0.4164436143713329
2014-11-05,17.34,29.511580289125988,-0.41243404012528606
2014-11-06,17.36,29.511580289125988,-0.4117563400562264
2014-11-07,17.36,29.52158028912599,-0.41195559892183686
2014-11-10,17.37,29.47158028912599,-0.41061864244826596
2014-11-11,17.32,29.441580289125987,-0.41171636067385264
2014-11-12,17.29,29.37158028912599,-0.4113357255618575
2014-11-13,17.22,29.29158028912599,-0.41211775431615627
2014-11-14,17.14,29.241580289125988,-0.4138483682985553
2014-11-17,17.09,29.29158028912599,-0.4165558897365337
2014-11-18,17.14,29.21158028912599,-0.4132463964511922
2014-11-19,17.06,29.151580289125988,-0.4147830124199594
2014-11-20,17.0,29.27158028912599,-0.41923190234060315
2014-11-21,17.12,29.331580289125988,-0.41632875449445694
2014-11-24,17.18,29.25158028912599,-0.4126813037042477
2014-11-25,17.1,29.261580289125988,-0.4156159772972138
2014-11-26,17.11,29.191580289125987,-0.4138720880974861
2014-11-28,17.04,28.941580289125987,-0.4112277273814825
2014-12-01,16.79,29.30158028912599,-0.4269933623262333
2014-12-02,17.15,29.441580289125987,-0.4174905072492249
2014-12-03,17.29,29.36158028912599,-0.41113523762195725
2014-12-04,17.21,29.831580289125988,-0.42309459193238663
2014-12-05,17.68,29.81158028912599,-0.40694187196614595
2014-12-08,17.66,29.71158028912599,-0.40561895974064677
2014-12-09,17.56,29.53158028912599,-0.40538231181397777
2014-12-10,17.38,29.62158028912599,-0.41326560465850115
2014-12-11,17.47,29.28158028912599,-0.4033791951287664
2014-12-12,17.13,29.00158028912599,-0.4093425313646507
2014-12-15,16.85,28.87158028912599,-0.4163810975616642
2014-12-16,16.72,29.41158028912599,-0.4315164355115697
2014-12-17,17.26,29.68158028912599,-0.4184945736759408
2014-12-18,17.53,29.77158028912599,-0.4111834229235457
2014-12-19,17.62,29.86158028912599,-0.4099441546830569
2014-12-22,17.71,30.081580289125988,-0.4112676318935983
2014-12-23,17.93,30.13158028912599,-0.4049432579388923
2014-12-24,17.98,30.13158028912599,-0.4032838693664965
2014-12-26,17.98,30.261580289125988,-0.40584728794018654
2014-12-29,18.11,30.28158028912599,-0.4019466676743011
2014-12-30,18.13,30.04158028912599,-0.39650311915973235
2014-12-31,17.89,30.99353693856178,-0.4227828842037876
2015-01-02,17.9,30.47353693856178,-0.4126051059944733
2015-01-05,17.38,29.95353693856178,-0.4197680215311995
2015-01-06,16.86,30.033536938561777,-0.4386275571042557
2015-01-07,16.94,30.38353693856178,-0.44246122384453823
2015-01-08,17.29,30.07353693856178,-0.4250759385129089
2015-01-09,16.98,29.77353693856178,-0.4296948986934763
2015-01-12,16.68,29.54353693856178,-0.43540950988070803
2015-01-13,16.45,29.13353693856178,-0.4353586372059609
2015-01-14,16.04,28.29353693856178,-0.43308607775584285
2015-01-15,15.2,28.47353693856178,-0.4661709912331051
2015-01-16,15.38,28.353536938561778,-0.4575632650936513
2015-01-20,15.26,28.50353693856178,-0.46462784485685715
2015-01-21,15.41,29.18353693856178,-0.471962564632187
2015-01-22,16.09,28.82353693856178,-0.44177565597531243
2015-01-23,15.73,28.943536938561778,-0.45652806588946093
2015-01-26,15.85,28.72353693856178,-0.4481877341950483
2015-01-27,15.63,28.29353693856178,-0.44757701965859253
2015-01-28,15.2,28.52353693856178,-0.46710676054165334
2015-01-29,15.43,28.24353693856178,-0.4536803222073458
2015-01-30,15.15,28.55353693856178,-0.4694177455984514
2015-02-02,15.46,28.98353693856178,-0.46659374137906173
2015-02-03,15.89,28.88353693856178,-0.44985961955422404
2015-02-04,15.79,29.06353693856178,-0.4567075565035694
2015-02-05,15.97,29.583536938561778,-0.4601727294080479
2015-02-06,16.49,29.443536938561778,-0.4399450027213516
2015-02-09,16.35,29.513536938561778,-0.4460169232160911
2015-02-10,16.42,29.45353693856178,-0.4425117759455821
2015-02-11,16.36,29.763536938561778,-0.4503341442997688
2015-02-12,16.67,29.70353693856178,-0.4387873728815559
2015-02-13,16.61,29.72353693856178,-0.44118359688038855
2015-02-17,16.63,29.39353693856178,-0.43422936699452197
2015-02-18,16.3,29.30353693856178,-0.44375315395630166
2015-02-19,16.21,29.47353693856178,-0.4500151090183002
2015-02-20,16.38,29.29353693856178,-0.4408322888985967
2015-02-23,16.2,29.47353693856178,-0.45035439642791264
2015-02-24,16.38,29.583536938561778,-0.4463136698624812
2015-02-25,16.49,29.13353693856178,-0.43398564908974446
2015-02-26,16.04,28.90353693856178,-0.44505061667383117
2015-02-27,15.81,29.103536938561778,-0.4567670577849261
2015-03-02,16.01,29.13353693856178,-0.45046150648434247
2015-03-03,16.04,28.93353693856178,-0.4456260209714509
2015-03-04,15.84,29.09353693856178,-0.4555491814745629
2015-03-05,16.0,29.31353693856178,-0.45417709116663785
2015-03-06,16.22,29.263536938561778,-0.4457266039285145
2015-03-09,16.17,28.88353693856178,-0.4401655159340341
2015-03-10,15.79,29.20353693856178,-0.4593120678081253
2015-03-11,16.11,29.18353693856178,-0.4479764384311832
2015-03-12,16.09,29.18353693856178,-0.4486617563226404
2015-03-13,16.09,29.22353693856178,-0.449416405898202
2015-03-16,16.13,29.18353693856178,-0.44729112053972586
2015-03-17,16.09,29.07353693856178,-0.4465757629007644
2015-03-18,15.98,28.70353693856178,-0.4432741848433437
2015-03-19,15.61,28.93353693856178,-0.46048766754141823
2015-03-20,15.84,28.81353693856178,-0.45025839646916144
2015-03-23,15.72,28.70353693856178,-0.4523323019860678
2015-03-24,15.61,28.50353693856178,-0.4523486669866016
2015-03-25,15.41,28.513536938561778,-0.4595549463679661
2015-03-26,15.42,28.40353693856178,-0.45710986510749685
2015-03-27,15.31,28.61353693856178,-0.4649385697100913
2015-03-30,15.52,28.48353693856178,-0.45512384808543194
2015-03-31,15.39,29.837092824033988,-0.4841990776124393
2015-04-01,15.41,29.96709282403399,-0.4857692706300498
2015-04-02,15.54,29.93709282403399,-0.4809115203222327
2015-04-06,15.51,29.88709282403399,-0.48104688230072723
2015-04-07,15.46,30.037092824033987,-0.48530305211062963
2015-04-08,15.61,30.13709282403399,-0.48203364899380063
2015-04-09,15.71,30.14709282403399,-0.4788883925989835
2015-04-10,15.72,30.22709282403399,-0.47993675437087335
2015-04-13,15.8,30.247092824033988,-0.4776357486017465
2015-04-14,15.82,30.06709282403399,-0.47384337778894414
2015-04-15,15.64,30.21709282403399,-0.4824121535755319
2015-04-16,15.79,29.98709282403399,-0.4734401199657252
2015-04-17,15.56,29.997092824033988,-0.48128306661993714
2015-04-20,15.57,29.927092824033988,-0.4797356331418876
2015-04-21,15.5,30.16709282403399,-0.4861951037041522
2015-04-22,15.74,30.11709282403399,-0.47737319495063635
2015-04-23,15.69,30.06709282403399,-0.4781670415618542
2015-04-24,15.64,29.98709282403399,-0.4784422720876468
2015-04-27,15.56,30.07709282403399,-0.4826627662775199
2015-04-28,15.65,30.407092824033988,-0.4853174523928797
2015-04-29,15.98,30.357092824033987,-0.4735991324126898
2015-04-30,15.93,30.537092824033987,-0.4783393399039474
2015-05-01,16.11,30.86709282403399,-0.4780849595444797
2015-05-04,16.44,30.77709282403399,-0.46583648774123587
2015-05-05,16.35,30.71709282403399,-0.46772306566696764
2015-05-06,16.29,30.66709282403399,-0.46881172944983474
2015-05-07,16.24,30.87709282403399,-0.4740437484658798
2015-05-08,16.45,30.91709282403399,-0.46793186236410045
2015-05-11,16.49,30.857092824033987,-0.4656009853541271
2015-05-12,16.43,30.89709282403399,-0.46823475938100045
2015-05-13,16.47,30.947092824033987,-0.46780138303623975
2015-05-14,16.52,30.77709282403399,-0.46323715191515924
2015-05-15,16.35,30.93709282403399,-0.47150819590591153
2015-05-18,16.51,31.197092824033987,-0.47078402166753075
2015-05-19,16.77,31.16709282403399,-0.4619324909550726
2015-05-20,16.74,31.157092824033988,-0.462722658543833
2015-05-21,16.73,31.177092824033988,-0.46338806846342406
2015-05-22,16.75,30.927092824033988,-0.4584036690644495
2015-05-26,16.5,31.16709282403399,-0.4705954741060643
2015-05-27,16.74,31.09709282403399,-0.4616860137143699
2015-05-28,16.67,30.927092824033988,-0.46099039780921625
2015-05-29,16.5,30.97709282403399,-0.4673483372462165
2015-06-01,16.55,31.14709282403399,-0.4686502495273156
2015-06-02,16.72,31.357092824033987,-0.46678730410923897
2015-06-03,16.93,31.20709282403399,-0.4574951247313417
2015-06-04,16.78,31.61709282403399,-0.46927441768951794
2015-06-05,17.19,31.50709282403399,-0.4544085645728868
2015-06-08,17.08,31.73709282403399,-0.46182846378841635
2015-06-09,17.31,32.01709282403399,-0.45935128791562063
2015-06-10,17.59,31.91709282403399,-0.44888464319173527
2015-06-11,17.49,31.91709282403399,-0.4520177606266884
2015-06-12,17.49,31.89709282403399,-0.45167416678106975
2015-06-15,17.47,31.97709282403399,-0.45367141108995546
2015-06-16,17.55,31.79709282403399,-0.4480627490971518
2015-06-17,17.37,31.80709282403399,-0.4538953906886162
2015-06-18,17.38,31.59709282403399,-0.44994939576276183
2015-06-19,17.17,31.89709282403399,-0.461706429024069
2015-06-22,17.47,32.097092824033986,-0.4557139459397196
2015-06-23,17.67,31.91709282403399,-0.4463781492437726
2015-06-24,17.49,31.79709282403399,-0.4499497140575035
2015-06-25,17.37,31.837092824033988,-0.4544099834741413
2015-06-26,17.41,31.31709282403399,-0.44407355759922673
2015-06-29,16.89,31.447092824033987,-0.4629074269437229
2015-06-30,17.02,31.751455775234778,-0.46396158587238356
2015-07-01,17.22,31.56145577523478,-0.4543977906902521
2015-07-02,17.03,31.47145577523478,-0.4588747301165176
2015-07-06,16.94,31.22145577523478,-0.4574244032068163
2015-07-07,16.69,30.78145577523478,-0.45779042674687465
2015-07-08,16.25,31.01145577523478,-0.47600009113480657
2015-07-09,16.48,31.231455775234778,-0.47232687074843493
2015-07-10,16.7,31.55145577523478,-0.47070588061080576
2015-07-13,17.02,31.661455775234778,-0.4624378575380338
2015-07-14,17.13,32.211455775234775,-0.46820161995999865
2015-07-15,17.68,32.48145577523478,-0.4556894209932557
2015-07-16,17.95,32.63145577523478,-0.4499172784800205
2015-07-17,18.1,32.65145577523478,-0.44566024484187483
2015-07-20,18.12,32.61145577523478,-0.44436703087139173
2015-07-21,18.08,32.98145577523478,-0.4518131606071808
2015-07-22,18.45,32.711455775234775,-0.4359774102756947
2015-07-23,18.18,32.43145577523478,-0.43943311931490414
2015-07-24,17.9,32.20145577523478,-0.44412451024135435
2015-07-27,17.67,32.41145577523478,-0.4548223898816218
2015-07-28,17.88,32.69145577523478,-0.45306810063977365
2015-07-29,18.16,32.66145577523478,-0.44399294002780987
2015-07-30,18.13,32.41145577523478,-0.4406298771111379
2015-07-31,17.88,32.30145577523478,-0.4464645765684522
2015-08-03,17.77,32.33145577523478,-0.45038045538266647
2015-08-04,17.8,32.40145577523478,-0.45064196734009176
2015-08-05,17.87,32.34145577523478,-0.4474583913540523
2015-08-06,17.81,32.281455775234775,-0.44829006089424195
2015-08-07,17.75,32.57145577523478,-0.4550443147986052
2015-08-10,18.04,32.32145577523478,-0.4418568233605822
2015-08-11,17.79,32.05145577523478,-0.4449550084478281
2015-08-12,17.52,32.15145577523478,-0.4550791067602269
2015-08-13,17.62,32.23145577523478,-0.4533290670184861
2015-08-14,17.7,32.30145577523478,-0.4520370808311859
2015-08-17,17.77,32.22145577523478,-0.4485041233407612
2015-08-18,17.69,31.99145577523478,-0.44703985575754324
2015-08-19,17.46,31.251455775234778,-0.441306026651207
2015-08-20,16.72,30.631455775234777,-0.45415588071664714
2015-08-21,16.1,29.821455775234778,-0.4601202529700028
2015-08-24,15.29,29.791455775234777,-0.486765597647955
2015-08-25,15.26,30.591455775234778,-0.5011679041324445
2015-08-26,16.06,30.97145577523478,-0.4814580200378632
2015-08-27,16.44,30.89145577523478,-0.4678140091675542
2015-08-28,16.36,30.87145577523478,-0.4700606243154861
2015-08-31,16.34,30.111455775234777,-0.4573493848331682
2015-09-01,15.58,30.381455775234777,-0.48718718038850783
2015-09-02,15.85,30.47145577523478,-0.47984106447313724
2015-09-03,15.94,30.181455775234777,-0.47186112827998583
2015-09-04,15.65,30.69145577523478,-0.49008609710106577
2015-09-08,16.16,30.431455775234777,-0.4689705244679401
2015-09-09,15.9,30.571455775234778,-0.4799070048577726
2015-09-10,16.04,30.571455775234778,-0.47532756968041967
2015-09-11,16.04,30.49145577523478,-0.47395099406740304
2015-09-14,15.96,30.841455775234778,-0.4825146998146683
2015-09-15,16.31,30.861455775234777,-0.4715090526258261
2015-09-16,16.33,30.39145577523478,-0.4626779276132308
2015-09-17,15.86,30.091455775234778,-0.4729400890915768
2015-09-18,15.56,30.231455775234778,-0.4853043096671993
2015-09-21,15.7,30.10145577523478,-0.4784305411262939
2015-09-22,15.57,30.251455775234778,-0.4853140253585313
2015-09-23,15.72,30.08145577523478,-0.4774189082650103
2015-09-24,15.55,30.42145577523478,-0.48884760430633956
2015-09-25,15.89,30.001455775234778,-0.4703590346066914
2015-09-28,15.47,29.881455775234777,-0.48228760618747146
2015-09-29,15.35,30.111455775234777,-0.49022723728207673
2015-09-30,15.58,30.72038487643675,-0.49284489557452704
2015-10-01,15.55,30.55038487643675,-0.4910047757861936
2015-10-02,15.38,30.86038487643675,-0.5016264359119091
2015-10-05,15.69,30.86038487643675,-0.4915811950232676
2015-10-06,15.69,30.92038487643675,-0.49256776515881107
2015-10-07,15.75,30.92038487643675,-0.4906272977215599
2015-10-08,15.75,30.75038487643675,-0.487811288759874
2015-10-09,15.58,30.69038487643675,-0.4923491490013243
2015-10-12,15.52,30.69038487643675,-0.4943041586970831
2015-10-13,15.52,30.81038487643675,-0.49627373814893727
2015-10-14,15.64,31.36038487643675,-0.5012816308976034
2015-10-15,16.19,31.29038487643675,-0.4825886589783722
2015-10-16,16.12,31.31038487643675,-0.4851548435569878
2015-10-19,16.14,31.37038487643675,-0.48550200886686457
2015-10-20,16.2,31.07038487643675,-0.47860317584009715
2015-10-21,15.9,31.33038487643675,-0.4925054364091702
2015-10-22,16.16,31.69038487643675,-0.490066148990961
2015-10-23,16.52,31.68038487643675,-0.4785416886684589
2015-10-26,16.51,31.57038487643675,-0.4770415354574089
2015-10-27,16.4,32.45038487643675,-0.49461308201898846
2015-10-28,17.28,32.26038487643675,-0.4643585293174399
2015-10-29,17.09,31.95038487643675,-0.4651081648595792
2015-10-30,16.78,32.23038487643675,-0.4793732664276169
2015-11-02,17.06,32.35038487643675,-0.47264924157282295
2015-11-03,17.18,32.18038487643675,-0.466134414924925
2015-11-04,17.01,32.48038487643675,-0.4762993091150194
2015-11-05,17.31,33.12038487643675,-0.47736114587499656
2015-11-06,17.95,32.85038487643675,-0.45358326645130564
2015-11-09,17.68,33.02038487643675,-0.4645731699930489
2015-11-10,17.85,32.92038487643675,-0.4577827669087672
2015-11-11,17.75,32.54038487643675,-0.4545239686807395
2015-11-12,17.37,32.37038487643675,-0.4633984098025329
2015-11-13,17.2,32.60038487643675,-0.4723988669093291
2015-11-16,17.43,32.59038487643675,-0.4651796821030455
2015-11-17,17.42,33.01038487643675,-0.47228727973921236
2015-11-18,17.84,32.86038487643675,-0.4570970465780345
2015-11-19,17.69,32.82038487643675,-0.4610057113406839
2015-11-20,17.65,32.64038487643675,-0.4592588271610235
2015-11-23,17.47,32.64038487643675,-0.4647734680171717
2015-11-24,17.47,32.61038487643675,-0.46428108511459865
2015-11-25,17.44,32.650384876436746,-0.46585621988835524
2015-11-27,17.48,32.60038487643675,-0.4638100112543647
2015-11-30,17.43,32.98038487643675,-0.4715040450466944
2015-12-01,17.81,32.79038487643675,-0.4568529748243879
2015-12-02,17.62,32.470384876436746,-0.4573516739314488
2015-12-03,17.3,32.970384876436746,-0.4752866833421786
2015-12-04,17.8,32.71038487643675,-0.4558303099385905
2015-12-07,17.54,32.36038487643675,-0.457979252503521
2015-12-08,17.19,32.27038487643675,-0.4673134495971931
2015-12-09,17.1,32.37038487643675,-0.47173936716311526
2015-12-10,17.2,31.90038487643675,-0.4608215522595529
2015-12-11,16.73,31.97038487643675,-0.4767032031469044
2015-12-14,16.8,32.59038487643675,-0.4845105369667909
2015-12-15,17.42,32.92038487643675,-0.47084458260788364
2015-12-16,17.75,32.470384876436746,-0.453348025668741
2015-12-17,17.3,31.93038487643675,-0.4581963209354656
2015-12-18,16.76,32.14038487643675,-0.4785376695259381
2015-12-21,16.97,32.25038487643675,-0.4738047293073122
2015-12-22,17.08,32.51038487643675,-0.4746294125733518
2015-12-23,17.34,32.44038487643675,-0.4654810642337661
2015-12-24,17.27,32.30038487643675,-0.4653314483382974
2015-12-28,17.13,32.45038487643675,-0.4721172009137361
2015-12-29,17.28,32.220384876436746,-0.46369355716054383
2015-12-30,17.05,32.00038487643675,-0.46719390826593943
2015-12-31,16.83,30.640193836414365,-0.45072149054101707
2016-01-04,16.43,30.640193836414365,-0.4637762382405769
2016-01-05,16.43,30.290193836414364,-0.45758022914174523
2016-01-06,16.08,29.710193836414366,-0.45877162267815597
2016-01-07,15.5,29.410193836414365,-0.4729718516574819
2016-01-08,15.2,29.520193836414364,-0.48509823193470436
2016-01-11,15.31,29.520193836414364,-0.481371969139495
2016-01-12,15.31,29.110193836414364,-0.47406739762589634
2016-01-13,14.9,29.200193836414364,-0.48972941469248665
2016-01-14,14.99,28.670193836414366,-0.47715735423591676
2016-01-15,14.46,28.450193836414364,-0.491743357421623
2016-01-19,14.24,27.900193836414367,-0.4896092807278477
2016-01-20,13.69,27.570193836414365,-0.5034492654919814
2016-01-21,13.36,27.770193836414364,-0.5189086515312196
2016-01-22,13.56,27.170193836414366,-0.5009236930129497
2016-01-25,12.96,27.520193836414364,-0.5290730844035154
2016-01-26,13.31,27.570193836414365,-0.5172322661576532
2016-01-27,13.36,27.740193836414367,-0.5183883689211134
2016-01-28,13.53,28.350193836414366,-0.5227545858038751
2016-01-29,14.14,28.170193836414366,-0.4980510222218689
2016-02-01,13.96,27.440193836414366,-0.491257238078455
2016-02-02,13.23,27.240193836414367,-0.5143206366500119
2016-02-03,13.03,27.460193836414366,-0.525494973647229
2016-02-04,13.25,27.160193836414365,-0.5121537025912022
2016-02-05,12.95,26.480193836414365,-0.5109552414910292
2016-02-08,12.27,26.410193836414365,-0.5354066662289267
2016-02-09,12.2,26.190193836414366,-0.5341767962390052
2016-02-10,11.98,25.370193836414366,-0.5277923346882412
2016-02-11,11.16,26.160193836414365,-0.573397656386416
2016-02-12,11.95,26.460193836414366,-0.5483782139360416
2016-02-16,12.25,26.770193836414364,-0.5424015203305386
2016-02-17,12.56,26.450193836414364,-0.5251452568673252
2016-02-18,12.24,26.340193836414365,-0.5353109367373508
2016-02-19,12.13,26.750193836414365,-0.5465453419074766
2016-02-22,12.54,26.370193836414366,-0.5244631086979867
2016-02-23,12.16,26.340193836414365,-0.538348120157368
2016-02-24,12.13,26.530193836414366,-0.5427850970560641
2016-02-25,12.32,26.910193836414365,-0.5421809268676167
2016-02-26,12.7,26.730193836414365,-0.5248818591543891
2016-02-29,12.52,27.400193836414367,-0.5430689259080663
2016-03-01,13.19,27.620193836414366,-0.5224508532373024
2016-03-02,13.41,27.710193836414366,-0.5160625696389851
2016-03-03,13.5,27.750193836414365,-0.5135169116445945
2016-03-04,13.54,27.740193836414367,-0.5118995894604698
2016-03-07,13.53,27.270193836414364,-0.5038539116677214
2016-03-08,13.06,27.350193836414366,-0.5224896730855426
2016-03-09,13.14,27.480193836414365,-0.521837433963511
2016-03-10,13.27,28.000193836414365,-0.5260747094278215
2016-03-11,13.79,27.850193836414366,-0.5048508430139018
2016-03-14,13.64,27.780193836414366,-0.5090027060170961
2016-03-15,13.57,27.520193836414364,-0.5069075428515204
2016-03-16,13.31,27.610193836414364,-0.5179316712204393
2016-03-17,13.4,28.000193836414365,-0.521431884425984
2016-03-18,13.79,28.050193836414365,-0.5083812938897407
2016-03-21,13.84,27.970193836414364,-0.5051875549756928
2016-03-22,13.76,27.830193836414367,-0.5055729729774374
2016-03-23,13.62,27.890193836414365,-0.5116563161989476
2016-03-24,13.68,27.830193836414367,-0.5084475487159408
2016-03-28,13.62,27.630193836414364,-0.5070610043260015
2016-03-29,13.42,27.690193836414366,-0.5153518939130052
2016-03-30,13.48,27.730193836414365,-0.5138872782671099
2016-03-31,13.52,29.74098341208211,-0.5454084415208821
2016-04-01,13.56,29.690983412082108,-0.543295693113282
2016-04-04,13.51,29.370983412082108,-0.5400222113624396
2016-04-05,13.19,29.450983412082106,-0.5521371963902274
2016-04-06,13.27,29.030983412082108,-0.5429021534807087
2016-04-07,12.85,29.060983412082106,-0.557826388123617
2016-04-08,12.88,29.15098341208211,-0.5581624188135735
2016-04-11,12.97,29.450983412082106,-0.5596072355709817
2016-04-12,13.27,29.970983412082106,-0.5572384189885973
2016-04-13,13.79,30.320983412082107,-0.5451994477690638
2016-04-14,14.14,30.180983412082107,-0.5314930661159487
2016-04-15,14.0,30.35098341208211,-0.5387299380083057
2016-04-18,14.17,30.630983412082106,-0.5373965044030948
2016-04-19,14.45,31.110983412082106,-0.5355338078323725
2016-04-20,14.93,31.08098341208211,-0.5196419687867321
2016-04-21,14.9,31.290983412082106,-0.5238244895094349
2016-04-22,15.11,31.140983412082107,-0.5147873206169331
2016-04-25,14.96,31.270983412082106,-0.5216012300329533
2016-04-26,15.09,31.200983412082106,-0.5163613979501483
2016-04-27,15.02,30.970983412082106,-0.5150299297845176
2016-04-28,14.79,30.74098341208211,-0.5188833160689617
2016-04-29,14.56,30.950983412082106,-0.5295787598685371
2016-05-02,14.77,30.540983412082106,-0.5163875438877668
2016-05-03,14.36,30.310983412082106,-0.5262443384045391
2016-05-04,14.13,30.230983412082107,-0.5325987313283098
2016-05-05,14.05,30.290983412082106,-0.536165603841178
2016-05-06,14.11,30.17098341208211,-0.5323321150231521
2016-05-09,13.99,30.480983412082107,-0.5410253071278988
2016-05-10,14.3,30.380983412082106,-0.5293108255898957
2016-05-11,14.2,30.320983412082107,-0.5316774589065052
2016-05-12,14.14,30.060983412082106,-0.5296228401391269
2016-05-13,13.88,30.110983412082106,-0.5390386355023324
2016-05-16,13.93,30.190983412082108,-0.5386039662946069
2016-05-17,14.01,30.870983412082108,-0.5461757789511543
2016-05-18,14.69,30.710983412082108,-0.5216695016604138
2016-05-19,14.53,30.700983412082106,-0.5267252581139845
2016-05-20,14.52,30.65098341208211,-0.526279473490679
2016-05-23,14.47,30.860983412082106,-0.5311231723634905
2016-05-24,14.68,31.10098341208211,-0.5279892019653272
2016-05-25,14.92,30.880983412082106,-0.5168547646004502
2016-05-26,14.7,31.060983412082106,-0.5267374569253982
2016-05-27,14.88,30.970983412082106,-0.5195502899596286
2016-05-31,14.79,31.040983412082106,-0.5235331367032889
2016-06-01,14.86,31.120983412082108,-0.5225086622991837
2016-06-02,14.94,30.60098341208211,-0.5117803961129799
2016-06-03,14.42,30.700983412082106,-0.5303082052308092
2016-06-06,14.52,30.530983412082108,-0.5244175464635064
2016-06-07,14.35,30.610983412082106,-0.5312140153479656
