date,TEL,dcf,Deviation
2011-12-23,31.29,33.881693002257336,-0.07649242917361498
2011-12-27,31.13,33.241693002257335,-0.0635254348240909
2011-12-28,30.49,33.87169300225734,-0.09983832228380107
2011-12-29,31.12,33.561693002257336,-0.07275237879367735
2011-12-30,30.81,34.72009324009324,-0.1126175904268033
2012-01-03,31.48,34.81009324009324,-0.09566458834582303
2012-01-04,31.57,35.16009324009324,-0.10210704549552896
2012-01-05,31.92,35.60009324009324,-0.10337313487563204
2012-01-06,32.36,36.05009324009325,-0.10236015800340004
2012-01-09,32.81,37.40009324009324,-0.12272945980713801
2012-01-10,34.16,37.51009324009324,-0.08931178119579941
2012-01-11,34.27,37.93009324009324,-0.0964957617405594
2012-01-12,34.69,37.69009324009324,-0.07959898695346979
2012-01-13,34.45,38.10009324009324,-0.09580273772800618
2012-01-17,34.86,39.22009324009324,-0.11116988461506461
2012-01-18,35.98,39.88009324009324,-0.09779548950934502
2012-01-19,36.64,39.27009324009324,-0.06697445875702723
2012-01-20,36.03,39.15009324009324,-0.07969567839746505
2012-01-23,35.91,38.95009324009324,-0.07805098748682648
2012-01-24,35.71,37.92009324009324,-0.05828290627082333
2012-01-25,34.68,37.81009324009324,-0.08278459458476384
2012-01-26,34.57,37.54009324009324,-0.07911789725980622
2012-01-27,34.3,37.12009324009324,-0.07597214861107282
2012-01-30,33.88,37.34009324009324,-0.09266429030707468
2012-01-31,34.1,37.93009324009324,-0.10097769113957034
2012-02-01,34.69,37.79009324009324,-0.08203454858915815
2012-02-02,34.55,38.51009324009324,-0.10283260586786513
2012-02-03,35.27,38.39009324009324,-0.08127339573207204
2012-02-06,35.15,38.51009324009324,-0.08725227485544007
2012-02-07,35.27,38.52009324009324,-0.0843739712631435
2012-02-08,35.28,38.76009324009324,-0.08978547132320747
2012-02-09,35.52,38.35009324009324,-0.07379625448040639
2012-02-10,35.11,38.47009324009324,-0.08734299704247606
2012-02-13,35.23,38.07009324009324,-0.07460168857958616
2012-02-14,34.83,37.97009324009324,-0.08269911849406697
2012-02-15,34.73,38.74009324009324,-0.10351274105719188
2012-02-16,35.5,39.25009324009324,-0.09554354984977698
2012-02-17,36.01,39.29009324009324,-0.0834839769926049
2012-02-21,36.05,38.90009324009324,-0.07326700279360088
2012-02-22,35.66,38.92009324009324,-0.08376375719302953
2012-02-23,35.68,39.210093240093244,-0.0900302179461191
2012-02-24,35.97,39.34009324009324,-0.08566561394568906
2012-02-27,36.1,39.33009324009324,-0.08212777987519415
2012-02-28,36.09,39.79009324009324,-0.09299031338697528
2012-02-29,36.55,40.38009324009324,-0.09485102516529997
2012-03-01,37.14,39.89009324009324,-0.06894176013931053
2012-03-02,36.65,39.04009324009324,-0.061221504400472915
2012-03-05,35.8,38.06009324009324,-0.05938223077478999
2012-03-06,34.82,38.22009324009324,-0.08896088292444326
2012-03-07,34.98,38.75009324009324,-0.0972924946717928
2012-03-08,35.51,39.29009324009324,-0.09620983124152727
2012-03-09,36.05,39.15009324009324,-0.07918482393085258
2012-03-12,35.91,39.56009324009324,-0.0922670535162935
2012-03-13,36.32,39.12009324009324,-0.07157685496576194
2012-03-14,35.88,40.07009324009324,-0.10456909134168735
2012-03-15,36.83,40.47009324009324,-0.08994526448204587
2012-03-16,37.23,40.54009324009324,-0.08164986746551528
2012-03-19,37.3,39.87009324009324,-0.06446168120592122
2012-03-20,36.63,39.960093240093244,-0.08333547221937043
2012-03-21,36.72,39.75009324009324,-0.07622858195051962
2012-03-22,36.51,39.62009324009324,-0.0784978778632961
2012-03-23,36.38,40.34009324009324,-0.09816767691943207
2012-03-26,37.1,40.11009324009324,-0.07504578017496133
2012-03-27,36.87,39.42009324009324,-0.06469018793440096
2012-03-28,36.18,39.42009324009324,-0.08219395170780108
2012-03-29,36.18,39.99009324009324,-0.0952759278958949
2012-03-30,36.75,43.63511627906977,-0.157788425153626
2012-04-02,36.97,42.945116279069765,-0.13913377810509897
2012-04-03,36.28,42.06511627906977,-0.1375276426360018
2012-04-04,35.4,41.915116279069764,-0.15543595860959303
2012-04-05,35.25,41.485116279069764,-0.15029766909959297
2012-04-09,34.82,41.055116279069765,-0.15187184556212008
2012-04-10,34.39,41.24511627906977,-0.16620431453477225
2012-04-11,34.58,41.89511627906977,-0.1746054654758007
2012-04-12,35.23,41.42511627906977,-0.14954976196892134
2012-04-13,34.76,41.77511627906977,-0.1679257152082302
2012-04-16,35.11,42.305116279069765,-0.17007674040195253
2012-04-17,35.64,41.835116279069766,-0.14808411760454943
2012-04-18,35.17,41.695116279069765,-0.15649593672785267
2012-04-19,35.03,41.725116279069766,-0.16045770212576216
2012-04-20,35.06,41.32511627906977,-0.151605532982926
2012-04-23,34.66,41.165116279069764,-0.15802497034065877
2012-04-24,34.5,42.655116279069766,-0.19118729452558925
2012-04-25,35.99,43.46511627906977,-0.1719796682718031
2012-04-26,36.8,43.305116279069765,-0.15021588297209632
2012-04-27,36.64,43.125116279069765,-0.15037910244933606
2012-04-30,36.46,43.00511627906977,-0.1521938979677918
2012-05-01,36.34,42.915116279069764,-0.15321212778063764
2012-05-02,36.25,42.125116279069765,-0.1394682507259658
2012-05-03,35.46,41.07511627906977,-0.13670360032385365
2012-05-04,34.41,40.665116279069764,-0.1538201990163559
2012-05-07,34.0,40.59511627906977,-0.16246082986268262
2012-05-08,33.93,40.475116279069766,-0.16170716432146082
2012-05-09,33.81,40.07511627906977,-0.15633432565589034
2012-05-10,33.41,39.93511627906977,-0.16339294553374373
2012-05-11,33.27,39.39511627906977,-0.15547907602760336
2012-05-14,32.73,39.165116279069764,-0.16430734516952672
2012-05-15,32.5,38.99511627906977,-0.16656230058623922
2012-05-16,32.33,37.915116279069764,-0.14730579323458148
2012-05-17,31.25,37.335116279069766,-0.1629864022274683
2012-05-18,30.67,38.25511627906977,-0.19827717222806496
2012-05-21,31.59,38.225116279069766,-0.17358001557480773
2012-05-22,31.56,38.25511627906977,-0.17501231025489827
2012-05-23,31.59,37.85511627906977,-0.16550249728155697
2012-05-24,31.19,38.27511627906977,-0.18511024832455358
2012-05-25,31.61,39.09511627906977,-0.19145911283750428
2012-05-29,32.43,38.53511627906977,-0.15842994309026504
2012-05-30,31.87,38.085116279069766,-0.16319016157199906
2012-05-31,31.42,37.17511627906977,-0.15481098259025483
2012-06-01,30.51,37.235116279069764,-0.1806122002860514
2012-06-04,30.57,37.85511627906977,-0.19244733592583718
2012-06-05,31.19,38.92511627906977,-0.19871787212178427
2012-06-06,32.26,38.725116279069766,-0.1669489184352443
2012-06-07,32.06,39.14511627906977,-0.18099617404529356
2012-06-08,32.48,38.03511627906977,-0.1460523017285129
2012-06-11,31.37,39.00511627906977,-0.19574653295333944
2012-06-12,32.34,38.77511627906977,-0.16595994794071955
2012-06-13,32.11,38.82511627906977,-0.17295804681697302
2012-06-14,32.16,39.21511627906977,-0.17990808005930325
2012-06-15,32.55,39.195116279069765,-0.16953939444282928
2012-06-18,32.53,39.86511627906977,-0.1839983665849959
2012-06-19,33.2,39.32511627906977,-0.1557558338951377
2012-06-20,32.66,38.34511627906977,-0.14826180830159397
2012-06-21,31.68,38.95511627906977,-0.18675637436047454
2012-06-22,32.29,38.04511627906977,-0.15127082900350874
2012-06-25,31.38,37.78511627906977,-0.16951426672246983
2012-06-26,31.12,37.35511627906977,-0.16691465320276166
2012-06-27,30.69,37.665116279069764,-0.1851877006668312
2012-06-28,31.0,38.57511627906977,-0.19637312883953384
2012-06-29,31.91,34.78790697674419,-0.08272722410888578
2012-07-02,31.76,35.307906976744185,-0.10048477184107907
2012-07-03,32.28,35.457906976744184,-0.0896247761840111
2012-07-05,32.43,34.40790697674419,-0.05748408289062823
2012-07-06,31.38,34.24790697674418,-0.08373962761261933
2012-07-09,31.22,33.667906976744185,-0.0727074296134611
2012-07-10,30.64,33.837906976744186,-0.09450664247472562
2012-07-11,30.81,33.877906976744185,-0.09055774841256226
2012-07-12,30.85,34.60790697674419,-0.10858521375677022
2012-07-13,31.58,34.307906976744185,-0.079512486103956
2012-07-16,31.28,34.127906976744185,-0.08344804088586022
2012-07-17,31.1,35.557906976744185,-0.1253703425136854
2012-07-18,32.53,35.527906976744184,-0.0843817503436538
2012-07-19,32.5,34.81790697674418,-0.06657226634249946
2012-07-20,31.79,34.71790697674419,-0.08433420190639518
2012-07-23,31.69,34.377906976744185,-0.0781870454929815
2012-07-24,31.35,34.40790697674419,-0.08887221704043147
2012-07-25,31.38,35.49790697674418,-0.11600421904992753
2012-07-26,32.47,36.07790697674419,-0.1000032229993233
2012-07-27,33.05,36.49790697674418,-0.09446862196621664
2012-07-30,33.47,36.03790697674419,-0.07125571910714179
2012-07-31,33.01,36.06790697674418,-0.0847819358832177
2012-08-01,33.04,35.00790697674419,-0.056213214290459335
2012-08-02,31.98,36.00790697674419,-0.11186173579446379
2012-08-03,32.98,36.737906976744185,-0.10228963177251815
2012-08-06,33.71,37.447906976744186,-0.0998161787537416
2012-08-07,34.42,37.85790697674419,-0.09081080416981491
2012-08-08,34.83,37.947906976744186,-0.08216281806147963
2012-08-09,34.92,38.277906976744184,-0.08772441447188539
2012-08-10,35.25,38.197906976744186,-0.0771745681913657
2012-08-13,35.17,38.00790697674419,-0.07466622612185958
2012-08-14,34.98,38.18790697674419,-0.08400321543408373
2012-08-15,35.16,38.68790697674419,-0.09118888180911056
2012-08-16,35.66,38.72790697674419,-0.07921695790548255
2012-08-17,35.7,38.777906976744184,-0.07937269483342813
2012-08-20,35.75,38.86790697674419,-0.08021803125673121
2012-08-21,35.84,38.127906976744185,-0.060006099420554904
2012-08-22,35.1,38.197906976744186,-0.08110148492246616
2012-08-23,35.17,38.057906976744185,-0.0758819180074427
2012-08-24,35.03,38.167906976744185,-0.08221323162037986
2012-08-27,35.14,38.04790697674419,-0.07642751488331723
2012-08-28,35.02,37.86790697674419,-0.07520634764665413
2012-08-29,34.84,37.82790697674419,-0.07898684372310338
2012-08-30,34.8,38.197906976744186,-0.08895531838466741
2012-08-31,35.17,38.027906976744184,-0.07515288649706453
2012-09-04,35.0,37.487906976744185,-0.06636558766237788
2012-09-05,34.46,38.61790697674419,-0.1076678489916113
2012-09-06,35.59,39.18790697674419,-0.09181166472808411
2012-09-07,36.16,38.987906976744185,-0.07253292613094109
2012-09-10,35.96,39.35790697674419,-0.08633352832384977
2012-09-11,36.33,39.32790697674419,-0.07622849033173684
2012-09-12,36.3,39.79790697674419,-0.08789173206490941
2012-09-13,36.77,40.13790697674418,-0.08390838562398228
2012-09-14,37.11,40.04790697674419,-0.0733598132469252
2012-09-17,37.02,39.89790697674419,-0.07213177820133942
2012-09-18,36.87,39.60790697674419,-0.06912526274997954
2012-09-19,36.58,39.17790697674418,-0.06631050960140084
2012-09-20,36.15,38.767906976744186,-0.06752768413096422
2012-09-21,35.74,38.24790697674418,-0.0655697834202813
2012-09-24,35.22,37.32790697674419,-0.056470001869042497
2012-09-25,34.3,36.89790697674419,-0.0704079767554725
2012-09-26,33.87,37.457906976744184,-0.09578503622671031
2012-09-27,34.43,37.03790697674419,-0.07041183451272437
2012-09-28,34.01,37.7253488372093,-0.09848414797280225
2012-10-01,34.03,37.865348837209304,-0.10128914574901271
2012-10-02,34.17,37.7353488372093,-0.09448299663507165
2012-10-03,34.04,37.7753488372093,-0.09888323873080751
2012-10-04,34.08,37.895348837209305,-0.10068119054924829
2012-10-05,34.2,37.755348837209304,-0.09416808337645055
2012-10-08,34.06,37.1653488372093,-0.08355494928384144
2012-10-09,33.47,36.7253488372093,-0.08864037892843801
2012-10-10,33.03,36.895348837209305,-0.1047652064292468
2012-10-11,33.2,36.4453488372093,-0.08904699613948874
2012-10-12,32.75,36.465348837209305,-0.10188710531182843
2012-10-15,32.77,37.615348837209304,-0.1288130772940289
2012-10-16,33.92,37.7253488372093,-0.10086981179763155
2012-10-17,34.03,37.3853488372093,-0.08975036856870922
2012-10-18,33.69,36.6353488372093,-0.08039636391336358
2012-10-19,32.94,36.785348837209305,-0.10453479330117543
2012-10-22,33.09,35.9153488372093,-0.07866689113937153
2012-10-23,32.22,35.7253488372093,-0.09811937325461051
2012-10-24,32.03,35.7653488372093,-0.1044404418984205
2012-10-25,32.07,35.9153488372093,-0.10706700510243716
2012-10-26,32.22,35.8753488372093,-0.10189026603744233
2012-10-31,32.18,36.2953488372093,-0.11338501954251301
2012-11-01,32.6,36.0653488372093,-0.09608527156776125
2012-11-02,32.37,37.0953488372093,-0.1273838630806846
2012-11-05,33.4,38.1653488372093,-0.12486061263413173
2012-11-06,34.47,37.4853488372093,-0.08044073033185062
2012-11-07,33.79,37.435348837209304,-0.09737718360957193
2012-11-08,33.74,37.785348837209305,-0.10706130713885664
2012-11-09,34.09,37.7453488372093,-0.09684236468377416
2012-11-12,34.05,37.9453488372093,-0.1026568197836546
2012-11-13,34.25,37.1953488372093,-0.07918594472927343
2012-11-14,33.5,37.5953488372093,-0.10893232710627243
2012-11-15,33.9,37.785348837209305,-0.10282686164811028
2012-11-16,34.09,38.4153488372093,-0.11259428765149582
2012-11-19,34.72,38.2053488372093,-0.09122672461545012
2012-11-20,34.51,38.535348837209305,-0.1044586064139239
2012-11-21,34.84,39.1953488372093,-0.11111902219057779
2012-11-23,35.5,38.7753488372093,-0.08446987417083496
2012-11-26,35.08,38.3853488372093,-0.08610964697044055
2012-11-27,34.69,38.6253488372093,-0.10188513387400733
2012-11-28,34.93,39.0553488372093,-0.10562826757493837
2012-11-29,35.36,38.8853488372093,-0.09066008002057324
2012-11-30,35.19,38.785348837209305,-0.09269863350462004
2012-12-03,35.09,39.2753488372093,-0.1065642689656805
2012-12-04,35.58,39.2353488372093,-0.09316468301010006
2012-12-05,35.54,39.3753488372093,-0.09740482181036414
2012-12-06,35.68,39.5853488372093,-0.0986564209215296
2012-12-07,35.89,39.615348837209304,-0.09403801674239487
2012-12-10,35.92,40.0553488372093,-0.1032408643853272
2012-12-11,36.36,40.1753488372093,-0.09496741030598421
2012-12-12,36.48,39.935348837209304,-0.08652356716087639
2012-12-13,36.24,39.8453488372093,-0.0904835556074356
2012-12-14,36.15,40.4753488372093,-0.106863781572476
2012-12-17,36.78,41.2753488372093,-0.1089112258006355
2012-12-18,37.58,40.965348837209305,-0.08263932648693462
2012-12-19,37.27,41.645348837209305,-0.10506212480804134
2012-12-20,37.95,41.1253488372093,-0.07721147484434987
2012-12-21,37.43,40.895348837209305,-0.08473699175433613
2012-12-24,37.2,40.5853488372093,-0.08341307723602853
2012-12-26,36.89,40.6253488372093,-0.09194625877988882
2012-12-27,36.93,40.035348837209305,-0.07756517496166182
2012-12-28,36.34,39.40169014084507,-0.07770453830535606
2012-12-31,37.12,40.34169014084507,-0.07986006856919414
2013-01-02,38.06,40.12169014084507,-0.051385924511345604
2013-01-03,37.84,39.92169014084507,-0.05214433891703474
2013-01-04,37.64,39.47169014084507,-0.04640516112457138
2013-01-07,37.19,39.16169014084507,-0.05034742202785125
2013-01-08,36.88,39.39169014084507,-0.06376192876884734
2013-01-09,37.11,39.48169014084507,-0.06007063356164377
2013-01-10,37.2,40.18169014084507,-0.07420519471415044
2013-01-11,37.9,40.10169014084507,-0.05490267699721141
2013-01-14,37.82,40.29169014084507,-0.06134491087876781
2013-01-15,38.01,40.28169014084507,-0.05639510489510502
2013-01-16,38.0,40.82169014084507,-0.06912232519304151
2013-01-17,38.54,41.00169014084507,-0.060038747973288675
2013-01-18,38.72,41.34169014084507,-0.0634151659478206
2013-01-22,39.06,41.67169014084507,-0.06267300731066794
2013-01-23,39.39,41.58169014084507,-0.05270805812417434
2013-01-24,39.3,41.75169014084507,-0.05872073998859795
2013-01-25,39.47,41.42169014084507,-0.04711758825409573
2013-01-28,39.14,41.23169014084507,-0.05073015764573252
2013-01-29,38.95,41.21169014084507,-0.05487982009753822
2013-01-30,38.93,41.16169014084507,-0.054217650762366176
2013-01-31,38.88,41.65169014084507,-0.06654448190391804
2013-02-01,39.37,41.43169014084507,-0.04976118844865984
2013-02-04,39.15,41.97169014084507,-0.06722841351816622
2013-02-05,39.69,42.35169014084507,-0.06284731806436383
2013-02-06,40.07,42.271690140845074,-0.05208427043038166
2013-02-07,39.99,42.80169014084507,-0.06569110078580542
2013-02-08,40.52,42.72169014084507,-0.05153565164642415
2013-02-11,40.44,42.771690140845074,-0.05451480016728205
2013-02-12,40.49,43.20169014084507,-0.06276814939425945
2013-02-13,40.92,43.36169014084507,-0.056309847077318786
2013-02-14,41.08,43.31169014084507,-0.051526276937885696
2013-02-15,41.03,43.58169014084507,-0.05854959118378944
2013-02-19,41.3,43.24169014084507,-0.04490319722750613
2013-02-20,40.96,42.76169014084507,-0.042133277120497414
2013-02-21,40.48,43.29169014084507,-0.06494757150154051
2013-02-22,41.01,41.97169014084507,-0.022912828566538868
2013-02-25,39.69,42.08169014084507,-0.05683446013789417
2013-02-26,39.8,42.28169014084507,-0.058694203864090744
2013-02-27,40.0,42.41169014084507,-0.056863806484393375
2013-02-28,40.13,42.51169014084507,-0.056024357840262606
2013-03-01,40.23,42.73169014084507,-0.058544142124952625
2013-03-04,40.45,43.11169014084507,-0.06173940599752359
2013-03-05,40.83,43.72169014084507,-0.06613857175991544
2013-03-06,41.44,43.771690140845074,-0.053269365047188044
2013-03-07,41.49,44.50169014084507,-0.067675859755287
2013-03-08,42.22,44.33169014084507,-0.047633873965465146
2013-03-11,42.05,44.37169014084507,-0.05232368056018466
2013-03-12,42.09,44.20169014084507,-0.04777396823778324
2013-03-13,41.92,44.82169014084507,-0.06473852573892169
2013-03-14,42.54,44.11169014084507,-0.03562978738349831
2013-03-15,41.83,43.91169014084507,-0.04740628598371244
2013-03-18,41.63,43.93169014084507,-0.05239247872016406
2013-03-19,41.65,44.39169014084507,-0.061761337136439165
2013-03-20,42.11,43.84169014084507,-0.039498708541615746
2013-03-21,41.56,44.10169014084507,-0.05763248829529699
2013-03-22,41.82,43.82169014084507,-0.04567806797071361
2013-03-25,41.54,43.96169014084507,-0.055086374820586426
2013-03-26,41.68,43.89169014084507,-0.050389723743786696
2013-03-27,41.61,44.21169014084507,-0.0588462040821528
2013-03-28,41.93,44.12470588235294,-0.049738708473310966
2013-04-01,41.6,43.98470588235294,-0.054216706341776555
2013-04-02,41.46,43.85470588235294,-0.05460544847289839
2013-04-03,41.33,43.934705882352944,-0.059285838610772745
2013-04-04,41.41,43.66470588235294,-0.05163680452647179
2013-04-05,41.14,43.79470588235294,-0.060617050140360784
2013-04-08,41.27,43.934705882352944,-0.06065150155980126
2013-04-09,41.41,44.28470588235294,-0.06491419159449552
2013-04-10,41.76,44.54470588235294,-0.06251485619206099
2013-04-11,42.02,44.13470588235294,-0.04791480627490696
2013-04-12,41.61,42.86470588235294,-0.02927130506381237
2013-04-15,40.34,43.894705882352945,-0.08098256522962699
2013-04-16,41.37,42.254705882352944,-0.020937452145949775
2013-04-17,39.73,41.63470588235294,-0.0457480326085421
2013-04-18,39.11,41.90470588235294,-0.06669193408012586
2013-04-19,39.38,42.074705882352944,-0.0640457449634404
2013-04-22,39.55,43.02470588235294,-0.08076071203959423
2013-04-23,40.5,44.684705882352944,-0.09364962350587125
2013-04-24,42.16,45.434705882352944,-0.07207498802418477
2013-04-25,42.91,44.95470588235294,-0.04548368946521342
2013-04-26,42.43,45.434705882352944,-0.06613239425678741
2013-04-29,42.91,46.074705882352944,-0.06868640443269891
2013-04-30,43.55,45.24470588235294,-0.03745644599303133
2013-05-01,42.72,46.01470588235294,-0.07160115052732507
2013-05-02,43.49,46.96470588235294,-0.07398547094188368
2013-05-03,44.44,47.40470588235294,-0.0625403285849011
2013-05-06,44.88,47.254705882352944,-0.05025332055319731
2013-05-07,44.73,47.42470588235294,-0.056820718910471135
2013-05-08,44.9,47.02470588235294,-0.045182757499186876
2013-05-09,44.5,47.01470588235294,-0.05348764466687517
2013-05-10,44.49,46.87470588235294,-0.05087404469988832
2013-05-13,44.35,47.45470588235294,-0.06542461542275602
2013-05-14,44.93,47.79470588235294,-0.059937723843398905
2013-05-15,45.27,47.84470588235294,-0.05381380938329883
2013-05-16,45.32,48.51470588235294,-0.06585025765383445
2013-05-17,45.99,48.61470588235294,-0.05398995704519327
2013-05-20,46.09,48.48470588235294,-0.04939095409104133
2013-05-21,45.96,48.02470588235294,-0.04299257734989337
2013-05-22,45.5,48.08470588235294,-0.05375318066157764
2013-05-23,45.56,47.80470588235294,-0.0469557513412413
2013-05-24,45.28,47.894705882352945,-0.054592795470456035
2013-05-28,45.37,47.13470588235294,-0.03743962859888428
2013-05-29,44.61,47.67470588235294,-0.06428368724320455
2013-05-30,45.15,46.91470588235294,-0.03761519653940193
2013-05-31,44.39,47.51470588235294,-0.06576292169606934
2013-06-03,44.99,47.35470588235294,-0.04993602722879886
2013-06-04,44.83,46.97470588235294,-0.045656611192506635
2013-06-05,44.45,46.97470588235294,-0.05374607110209495
2013-06-06,44.45,48.05470588235294,-0.07501254697464899
2013-06-07,45.53,47.72470588235294,-0.04598678696445302
2013-06-10,45.2,47.41470588235294,-0.04670926121208352
2013-06-11,44.89,47.22470588235294,-0.04943823023840965
2013-06-12,44.7,48.144705882352945,-0.07154900667106523
2013-06-13,45.62,47.94470588235294,-0.04848722793413984
2013-06-14,45.42,48.69470588235294,-0.0672497312185163
2013-06-17,46.17,49.394705882352945,-0.06528444343880624
2013-06-18,46.87,48.49470588235294,-0.03350274741936654
2013-06-19,45.97,47.29470588235294,-0.028009601870623513
2013-06-20,44.77,48.13470588235294,-0.06990186853071645
2013-06-21,45.61,46.61470588235294,-0.021553410309798737
2013-06-24,44.09,47.754705882352944,-0.07674020422994965
2013-06-25,45.23,47.94470588235294,-0.05662159840993308
2013-06-26,45.42,48.26470588235294,-0.0589396709323583
2013-06-27,45.74,48.06470588235294,-0.04836617305103408
2013-06-28,45.54,49.39345153664303,-0.07801543355973628
2013-07-01,46.41,49.18345153664303,-0.05638993299558759
2013-07-02,46.2,49.25345153664303,-0.06199467126423319
2013-07-03,46.27,49.68345153664303,-0.06870399360490287
2013-07-05,46.7,49.543451536643026,-0.05739308523024411
2013-07-08,46.56,49.553451536643024,-0.060408537524968775
2013-07-09,46.57,49.68345153664303,-0.06266576577005245
2013-07-10,46.7,50.07345153664303,-0.06737006204124718
2013-07-11,47.09,50.443451536643025,-0.06647942268992069
2013-07-12,47.46,50.263451536643025,-0.05577514975467324
2013-07-15,47.28,50.17345153664303,-0.05766897528526338
2013-07-16,47.19,50.793451536643026,-0.07094323042889605
2013-07-17,47.81,50.78345153664303,-0.058551584161181336
2013-07-18,47.8,50.75345153664303,-0.05819213171168658
2013-07-19,47.77,51.083451536643025,-0.06486350152487697
2013-07-22,48.1,50.93345153664303,-0.05563046389276327
2013-07-23,47.95,53.74345153664303,-0.107798278134276
2013-07-24,50.76,53.68345153664303,-0.05445722011088561
2013-07-25,50.7,53.50345153664303,-0.05239758288720897
2013-07-26,50.52,53.333451536643025,-0.05275209939694281
2013-07-29,50.35,53.413451536643024,-0.05735355886038207
2013-07-30,50.43,54.02345153664302,-0.06651651152288296
2013-07-31,51.04,54.50345153664303,-0.06354554508010424
2013-08-01,51.52,54.49345153664303,-0.054565300101124814
2013-08-02,51.51,54.483451536643024,-0.05457531512377145
2013-08-05,51.5,54.333451536643025,-0.052149301332938824
2013-08-06,51.35,53.693451536643025,-0.04364501572493873
2013-08-07,50.71,53.613451536643026,-0.0541552810614816
2013-08-08,50.63,53.623451536643024,-0.055823552025506595
2013-08-09,50.64,53.68345153664303,-0.05669254583166361
2013-08-12,50.7,53.733451536643024,-0.05645368852909782
2013-08-13,50.75,53.473451536643026,-0.050930909795055324
2013-08-14,50.49,52.52345153664302,-0.038715116336640265
2013-08-15,49.54,52.38345153664303,-0.05428148495816454
2013-08-16,49.4,52.163451536643024,-0.05297677694317826
2013-08-19,49.18,52.653451536643026,-0.06596816419956353
2013-08-20,49.67,52.75345153664303,-0.05845023305254693
2013-08-21,49.77,53.00345153664303,-0.0610045467398973
2013-08-22,50.02,53.06345153664303,-0.057354948622996504
2013-08-23,50.08,52.913451536643024,-0.053548794387015874
2013-08-26,49.93,51.67345153664303,-0.033739792578142414
2013-08-27,48.69,51.803451536643024,-0.06010123735559847
2013-08-28,48.82,52.57345153664303,-0.0713944286885353
2013-08-29,49.59,51.983451536643024,-0.04604256673791429
2013-08-30,49.0,52.32345153664303,-0.06351743700079793
2013-09-03,49.34,53.163451536643024,-0.07191879808645796
2013-09-04,50.18,53.27345153664302,-0.05806741345668687
2013-09-05,50.29,53.20345153664302,-0.05476057384428212
2013-09-06,50.22,53.93345153664303,-0.06885247338787626
2013-09-09,50.95,55.973451536643026,-0.0897470389753332
2013-09-10,52.99,55.95345153664302,-0.05296280131534514
2013-09-11,52.97,55.82345153664303,-0.051115641510808385
2013-09-12,52.84,56.42345153664303,-0.06350996684979171
2013-09-13,53.44,56.473451536643026,-0.05371464739807452
2013-09-16,53.49,56.49345153664303,-0.05316459616022784
2013-09-17,53.51,56.52345153664302,-0.05331329660025208
2013-09-18,53.54,56.373451536643024,-0.050262161698601426
2013-09-19,53.39,56.083451536643025,-0.04802578056172624
2013-09-20,53.1,55.38345153664303,-0.04122985247916955
2013-09-23,52.4,55.303451536643024,-0.05250036762568522
2013-09-24,52.32,55.413451536643024,-0.055824920680088486
2013-09-25,52.43,55.14345153664303,-0.04920713994190096
2013-09-26,52.16,54.943451536643025,-0.05066029633734748
2013-09-27,51.96,55.09678486997636,-0.05693226705294874
2013-09-30,51.78,55.38678486997636,-0.06511995376592972
2013-10-01,52.07,55.36678486997636,-0.05954445210641257
2013-10-02,52.05,54.88678486997636,-0.05168429662434304
2013-10-03,51.57,55.43678486997636,-0.06975124692107715
2013-10-04,52.12,54.78678486997636,-0.04867569572307173
2013-10-07,51.47,54.06678486997636,-0.04802920825089363
2013-10-08,50.75,53.226784869976356,-0.04653267853819665
2013-10-09,49.91,54.64678486997636,-0.08668002850024592
2013-10-10,51.33,55.296784869976356,-0.07173626602891592
2013-10-11,51.98,55.51678486997636,-0.06370658672435248
2013-10-14,52.2,54.52678486997636,-0.04267232838915347
2013-10-15,51.21,55.02678486997636,-0.06936230926439002
2013-10-16,51.71,55.796784869976356,-0.07324409245980423
2013-10-17,52.48,56.88678486997636,-0.07746588034547497
2013-10-18,53.57,56.98678486997636,-0.059957495018753026
2013-10-21,53.67,57.19678486997636,-0.06166054399724896
2013-10-22,53.88,56.78678486997636,-0.05118769933237055
2013-10-23,53.47,57.05678486997636,-0.0628634241860998
2013-10-24,53.74,56.91678486997636,-0.05581455237209143
2013-10-25,53.6,56.49678486997636,-0.05127344638536724
2013-10-28,53.18,56.30678486997636,-0.05553122731473181
2013-10-29,52.99,54.35678486997636,-0.0251446967153367
2013-10-30,51.04,54.80678486997636,-0.0687284408109814
2013-10-31,51.49,54.52678486997636,-0.05569345189190644
2013-11-01,51.21,55.21678486997636,-0.07256461743311338
2013-11-04,51.9,55.07678486997636,-0.057679199638759227
2013-11-05,51.76,55.63678486997636,-0.06968024624421487
2013-11-06,52.32,55.046784869976356,-0.04953576991675679
2013-11-07,51.73,55.53678486997636,-0.06854528721619135
2013-11-08,52.22,55.12678486997636,-0.05272908399850251
2013-11-11,51.81,55.226784869976356,-0.06186825610110547
2013-11-12,51.91,55.51678486997636,-0.06496746665758246
2013-11-13,52.2,54.92678486997636,-0.04964399202376857
2013-11-14,51.61,55.70678486997636,-0.07354193711840584
2013-11-15,52.39,55.81678486997636,-0.06139344783041445
2013-11-18,52.5,54.25678486997636,-0.03237908169801074
2013-11-19,50.94,54.68678486997636,-0.0685135335508339
2013-11-20,51.37,56.48678486997636,-0.0905837512571196
2013-11-21,53.17,56.30678486997636,-0.05570882580527059
2013-11-22,52.99,56.27678486997636,-0.05840392050772358
