date,AIV,dcf,Deviation
1998-10-21,33.81,,
1998-10-22,34.0,,
1998-10-23,34.44,,
1998-10-26,34.31,,
1998-10-27,34.88,,
1998-10-28,34.94,,
1998-10-29,34.75,,
1998-10-30,34.94,,
1998-11-02,34.75,,
1998-11-03,34.38,,
1998-11-04,34.5,,
1998-11-05,34.44,,
1998-11-06,34.25,,
1998-11-09,34.31,,
1998-11-10,34.25,,
1998-11-11,33.94,,
1998-11-12,33.38,,
1998-11-13,33.44,,
1998-11-16,32.94,,
1998-11-17,33.25,,
1998-11-18,33.69,,
1998-11-19,33.75,,
1998-11-20,34.75,,
1998-11-23,34.94,,
1998-11-24,34.63,,
1998-11-25,34.56,,
1998-11-27,34.69,,
1998-11-30,34.25,,
1998-12-01,34.63,,
1998-12-02,34.25,,
1998-12-03,34.81,,
1998-12-04,35.38,,
1998-12-07,36.25,,
1998-12-08,36.81,,
1998-12-09,36.75,,
1998-12-10,36.56,,
1998-12-11,36.5,,
1998-12-14,36.69,,
1998-12-15,36.31,,
1998-12-16,36.06,,
1998-12-17,36.5,,
1998-12-18,36.75,,
1998-12-21,37.31,,
1998-12-22,37.06,,
1998-12-23,36.63,,
1998-12-24,36.63,,
1998-12-28,36.94,,
1998-12-29,37.0,,
1998-12-30,37.19,,
1998-12-31,37.19,,
1999-01-04,37.75,,
1999-01-05,37.69,,
1999-01-06,37.88,,
1999-01-07,37.0,,
1999-01-08,36.44,,
1999-01-11,36.81,,
1999-01-12,36.38,,
1999-01-13,36.19,,
1999-01-14,36.44,,
1999-01-15,36.56,,
1999-01-19,36.63,,
1999-01-20,36.5,,
1999-01-21,36.25,,
1999-01-22,37.63,,
1999-01-25,38.13,,
1999-01-26,38.5,,
1999-01-27,37.44,,
1999-01-28,37.63,,
1999-01-29,37.13,,
1999-02-01,38.81,,
1999-02-02,40.0,,
1999-02-03,40.31,,
1999-02-04,41.56,,
1999-02-05,40.06,,
1999-02-08,39.75,,
1999-02-09,39.63,,
1999-02-10,38.13,,
1999-02-11,37.94,,
1999-02-12,37.5,,
1999-02-16,37.69,,
1999-02-17,37.69,,
1999-02-18,37.88,,
1999-02-19,37.81,,
1999-02-22,38.25,,
1999-02-23,38.75,,
1999-02-24,38.75,,
1999-02-25,38.5,,
1999-02-26,39.13,,
1999-03-01,38.69,,
1999-03-02,38.75,,
1999-03-03,38.5,,
1999-03-04,38.0,,
1999-03-05,37.5,,
1999-03-08,37.69,,
1999-03-09,37.75,,
1999-03-10,37.5,,
1999-03-11,37.13,,
1999-03-12,36.75,,
1999-03-15,36.81,,
1999-03-16,36.31,,
1999-03-17,36.19,,
1999-03-18,36.19,,
1999-03-19,36.13,,
1999-03-22,36.06,,
1999-03-23,35.19,,
1999-03-24,35.38,,
1999-03-25,35.13,,
1999-03-26,35.19,,
1999-03-29,35.75,,
1999-03-30,36.13,,
1999-03-31,36.25,,
1999-04-01,36.5,,
1999-04-05,36.13,,
1999-04-06,35.63,,
1999-04-07,35.81,,
1999-04-08,35.75,,
1999-04-09,35.44,,
1999-04-12,35.75,,
1999-04-13,36.25,,
1999-04-14,36.63,,
1999-04-15,37.5,,
1999-04-16,38.94,,
1999-04-19,39.69,,
1999-04-20,39.75,,
1999-04-21,39.94,,
1999-04-22,39.88,,
1999-04-23,40.19,,
1999-04-26,40.31,,
1999-04-27,40.69,,
1999-04-28,40.5,,
1999-04-29,39.5,,
1999-04-30,40.06,,
1999-05-03,41.19,,
1999-05-04,40.88,,
1999-05-05,40.56,,
1999-05-06,40.44,,
1999-05-07,40.5,,
1999-05-10,40.88,,
1999-05-11,41.13,,
1999-05-12,41.5,,
1999-05-13,41.13,,
1999-05-14,41.0,,
1999-05-17,41.5,,
1999-05-18,41.0,,
1999-05-19,40.81,,
1999-05-20,41.31,,
1999-05-21,41.31,,
1999-05-24,42.5,,
1999-05-25,41.69,,
1999-05-26,41.5,,
1999-05-27,42.0,,
1999-05-28,42.0,,
1999-06-01,42.56,,
1999-06-02,42.31,,
1999-06-03,42.31,,
1999-06-04,42.5,,
1999-06-07,42.38,,
1999-06-08,42.5,,
1999-06-09,42.38,,
1999-06-10,42.25,,
1999-06-11,42.25,,
1999-06-14,42.06,,
1999-06-15,42.75,,
1999-06-16,43.31,,
1999-06-17,43.69,,
1999-06-18,44.13,,
1999-06-21,43.5,,
1999-06-22,43.25,,
1999-06-23,42.94,,
1999-06-24,42.81,,
1999-06-25,42.75,,
1999-06-28,42.69,,
1999-06-29,42.88,,
1999-06-30,42.75,,
1999-07-01,41.94,,
1999-07-02,41.94,,
1999-07-06,41.81,,
1999-07-07,41.75,,
1999-07-08,41.13,,
1999-07-09,41.38,,
1999-07-12,41.31,,
1999-07-13,41.25,,
1999-07-14,41.44,,
1999-07-15,41.25,,
1999-07-16,41.38,,
1999-07-19,40.94,,
1999-07-20,40.69,,
1999-07-21,41.0,,
1999-07-22,40.88,,
1999-07-23,41.0,,
1999-07-26,40.63,,
1999-07-27,40.56,,
1999-07-28,40.56,,
1999-07-29,40.81,,
1999-07-30,40.81,,
1999-08-02,40.69,,
1999-08-03,40.69,,
1999-08-04,39.81,,
1999-08-05,39.94,,
1999-08-06,39.75,,
1999-08-09,39.63,,
1999-08-10,39.25,,
1999-08-11,39.25,,
1999-08-12,39.69,,
1999-08-13,40.38,,
1999-08-16,40.19,,
1999-08-17,40.44,,
1999-08-18,40.69,,
1999-08-19,40.69,,
1999-08-20,40.44,,
1999-08-23,40.81,,
1999-08-24,40.56,,
1999-08-25,40.63,,
1999-08-26,40.56,,
1999-08-27,40.63,,
1999-08-30,40.56,,
1999-08-31,41.0,,
1999-09-01,40.56,,
1999-09-02,40.06,,
1999-09-03,40.25,,
1999-09-07,40.5,,
1999-09-08,40.56,,
1999-09-09,40.0,,
1999-09-10,40.13,,
1999-09-13,39.75,,
1999-09-14,39.25,,
1999-09-15,38.63,,
1999-09-16,38.56,,
1999-09-17,38.88,,
1999-09-20,38.75,,
1999-09-21,38.63,,
1999-09-22,38.63,,
1999-09-23,38.5,,
1999-09-24,37.69,,
1999-09-27,37.94,,
1999-09-28,37.44,,
1999-09-29,38.0,,
1999-09-30,38.25,,
1999-10-01,38.0,,
1999-10-04,37.81,,
1999-10-05,38.0,,
1999-10-06,38.25,,
1999-10-07,38.0,,
1999-10-08,38.0,,
1999-10-11,38.0,,
1999-10-12,38.25,,
1999-10-13,37.88,,
1999-10-14,38.0,,
1999-10-15,38.19,,
1999-10-18,38.25,,
1999-10-19,38.56,,
1999-10-20,38.31,,
1999-10-21,38.0,,
1999-10-22,38.0,,
1999-10-25,37.88,,
1999-10-26,37.5,,
1999-10-27,36.69,,
1999-10-28,36.5,,
1999-10-29,37.63,,
1999-11-01,38.13,,
1999-11-02,38.44,,
1999-11-03,38.44,,
1999-11-04,38.44,,
1999-11-05,38.63,,
1999-11-08,38.5,,
1999-11-09,38.88,,
1999-11-10,38.63,,
1999-11-11,38.75,,
1999-11-12,38.5,,
1999-11-15,37.81,,
1999-11-16,37.88,,
1999-11-17,37.5,,
1999-11-18,37.0,,
1999-11-19,37.5,,
1999-11-22,36.88,,
1999-11-23,36.75,,
1999-11-24,36.88,,
1999-11-26,36.63,,
1999-11-29,36.56,,
1999-11-30,37.19,,
1999-12-01,37.56,,
1999-12-02,37.31,,
1999-12-03,37.44,,
1999-12-06,37.38,,
1999-12-07,37.38,,
1999-12-08,37.06,,
1999-12-09,36.81,,
1999-12-10,36.75,,
1999-12-13,36.69,,
1999-12-14,36.31,,
1999-12-15,35.81,,
1999-12-16,34.69,,
1999-12-17,35.13,,
1999-12-20,35.81,,
1999-12-21,35.75,,
1999-12-22,35.56,,
1999-12-23,36.38,,
1999-12-27,36.81,,
1999-12-28,38.75,,
1999-12-29,38.94,,
1999-12-30,39.94,,
1999-12-31,39.81,,
2000-01-03,38.0,,
2000-01-04,37.5,,
2000-01-05,37.88,,
2000-01-06,38.63,,
2000-01-07,39.06,,
2000-01-10,39.69,,
2000-01-11,39.5,,
2000-01-12,39.5,,
2000-01-13,38.88,,
2000-01-14,37.56,,
2000-01-18,38.19,,
2000-01-19,38.5,,
2000-01-20,37.88,,
2000-01-21,38.19,,
2000-01-24,37.75,,
2000-01-25,37.25,,
2000-01-26,36.94,,
2000-01-27,37.75,,
2000-01-28,37.75,,
2000-01-31,37.88,,
2000-02-01,37.94,,
2000-02-02,37.88,,
2000-02-03,37.88,,
2000-02-04,36.69,,
2000-02-07,36.75,,
2000-02-08,37.13,,
2000-02-09,37.38,,
2000-02-10,37.19,,
2000-02-11,36.75,,
2000-02-14,37.0,,
2000-02-15,37.25,,
2000-02-16,38.0,,
2000-02-17,38.06,,
2000-02-18,37.5,,
2000-02-22,37.19,,
2000-02-23,37.19,,
2000-02-24,37.0,,
2000-02-25,37.19,,
2000-02-28,36.63,,
2000-02-29,37.0,,
2000-03-01,36.88,,
2000-03-02,36.81,,
2000-03-03,37.19,,
2000-03-06,37.56,,
2000-03-07,37.5,,
2000-03-08,37.44,,
2000-03-09,37.06,,
2000-03-10,37.13,,
2000-03-13,36.94,,
2000-03-14,37.0,,
2000-03-15,39.13,,
2000-03-16,39.44,,
2000-03-17,39.81,,
2000-03-20,39.38,,
2000-03-21,39.25,,
2000-03-22,38.5,,
2000-03-23,38.19,,
2000-03-24,38.0,,
2000-03-27,38.19,,
2000-03-28,38.31,,
2000-03-29,38.5,,
2000-03-30,38.0,,
2000-03-31,38.19,,
2000-04-03,38.0,,
2000-04-04,37.94,,
2000-04-05,38.31,,
2000-04-06,38.69,,
2000-04-07,39.25,,
2000-04-10,39.69,,
2000-04-11,39.88,,
2000-04-12,40.0,,
2000-04-13,40.38,,
2000-04-14,39.94,,
2000-04-17,39.81,,
2000-04-18,40.0,,
2000-04-19,40.0,,
2000-04-20,40.13,,
2000-04-24,40.38,,
2000-04-25,40.13,,
2000-04-26,39.5,,
2000-04-27,39.63,,
2000-04-28,39.75,,
2000-05-01,40.63,,
2000-05-02,41.75,,
2000-05-03,40.81,,
2000-05-04,40.75,,
2000-05-05,40.69,,
2000-05-08,40.5,,
2000-05-09,40.63,,
2000-05-10,40.25,,
2000-05-11,40.44,,
2000-05-12,40.5,,
2000-05-15,40.38,,
2000-05-16,40.5,,
2000-05-17,40.19,,
2000-05-18,40.25,,
2000-05-19,40.38,,
2000-05-22,40.5,,
2000-05-23,41.0,,
2000-05-24,40.69,,
2000-05-25,41.0,,
2000-05-26,40.25,,
2000-05-30,40.06,,
2000-05-31,40.06,,
2000-06-01,40.63,,
2000-06-02,40.59,,
2000-06-05,40.47,,
2000-06-06,41.16,,
2000-06-07,41.53,,
2000-06-08,41.72,,
2000-06-09,41.78,,
2000-06-12,41.84,,
2000-06-13,42.03,,
2000-06-14,42.41,,
2000-06-15,42.72,,
2000-06-16,41.97,,
2000-06-19,42.16,,
2000-06-20,43.34,,
2000-06-21,43.41,,
2000-06-22,43.41,,
2000-06-23,43.22,,
2000-06-26,42.69,,
2000-06-27,43.63,,
2000-06-28,44.0,,
2000-06-29,44.63,,
2000-06-30,43.56,,
2000-07-03,44.06,,
2000-07-05,44.25,,
2000-07-06,44.88,,
2000-07-07,45.63,,
2000-07-10,45.44,,
2000-07-11,45.63,,
2000-07-12,45.44,,
2000-07-13,45.56,,
2000-07-14,45.5,,
2000-07-17,45.56,,
2000-07-18,45.56,,
2000-07-19,45.5,,
2000-07-20,46.0,,
2000-07-21,46.19,,
2000-07-24,46.56,,
2000-07-25,46.84,,
2000-07-26,47.97,,
2000-07-27,48.63,,
2000-07-28,48.34,,
2000-07-31,48.38,,
2000-08-01,48.06,,
2000-08-02,47.13,,
2000-08-03,46.81,,
2000-08-04,46.38,,
2000-08-07,46.31,,
2000-08-08,46.31,,
2000-08-09,46.06,,
2000-08-10,46.16,,
2000-08-11,46.22,,
2000-08-14,46.59,,
2000-08-15,46.56,,
2000-08-16,46.81,,
2000-08-17,46.63,,
2000-08-18,46.38,,
2000-08-21,46.03,,
2000-08-22,46.0,,
2000-08-23,45.75,,
2000-08-24,45.81,,
2000-08-25,45.19,,
2000-08-28,45.13,,
2000-08-29,44.19,,
2000-08-30,44.75,,
2000-08-31,44.84,,
2000-09-01,44.94,,
2000-09-05,45.0,,
2000-09-06,44.94,,
2000-09-07,45.31,,
2000-09-08,46.25,,
2000-09-11,46.69,,
2000-09-12,46.31,,
2000-09-13,46.38,,
2000-09-14,46.06,,
2000-09-15,45.31,,
2000-09-18,43.78,,
2000-09-19,45.0,,
2000-09-20,44.69,,
2000-09-21,44.56,,
2000-09-22,44.81,,
2000-09-25,44.63,,
2000-09-26,44.75,,
2000-09-27,45.47,,
2000-09-28,45.94,,
2000-09-29,46.06,,
2000-10-02,44.75,,
2000-10-03,44.88,,
2000-10-04,44.88,,
2000-10-05,44.94,,
2000-10-06,44.81,,
2000-10-09,44.81,,
2000-10-10,44.81,,
2000-10-11,44.31,,
2000-10-12,43.31,,
2000-10-13,43.56,,
2000-10-16,43.56,,
2000-10-17,43.25,,
2000-10-18,43.06,,
2000-10-19,43.63,,
2000-10-20,44.38,,
2000-10-23,44.44,,
2000-10-24,43.63,,
2000-10-25,43.44,,
2000-10-26,44.31,,
2000-10-27,44.44,,
2000-10-30,44.0,,
2000-10-31,45.69,,
2000-11-01,44.0,,
2000-11-02,44.06,,
2000-11-03,44.0,,
2000-11-06,44.56,,
2000-11-07,44.44,,
2000-11-08,44.75,,
2000-11-09,44.5,,
2000-11-10,44.06,,
2000-11-13,44.19,,
2000-11-14,44.13,,
2000-11-15,44.25,,
2000-11-16,44.25,,
2000-11-17,44.0,,
2000-11-20,43.88,,
2000-11-21,43.81,,
2000-11-22,44.0,,
2000-11-24,43.81,,
2000-11-27,44.06,,
2000-11-28,43.94,,
2000-11-29,44.69,,
2000-11-30,46.0,,
2000-12-01,46.5,,
2000-12-04,47.0,,
2000-12-05,48.31,,
2000-12-06,48.13,,
2000-12-07,48.06,,
2000-12-08,48.19,,
2000-12-11,48.31,,
2000-12-12,48.38,,
2000-12-13,48.38,,
2000-12-14,48.31,,
2000-12-15,48.44,,
2000-12-18,49.06,,
2000-12-19,49.13,,
2000-12-20,48.94,,
2000-12-21,48.81,,
2000-12-22,47.44,,
2000-12-26,47.94,,
2000-12-27,49.25,,
2000-12-28,49.88,,
2000-12-29,49.94,,
2001-01-02,49.56,,
2001-01-03,49.81,,
2001-01-04,49.75,,
2001-01-05,47.88,,
2001-01-08,47.63,,
2001-01-09,47.75,,
2001-01-10,47.38,,
2001-01-11,47.13,,
2001-01-12,47.13,,
2001-01-16,46.75,,
2001-01-17,46.38,,
2001-01-18,46.38,,
2001-01-19,46.5,,
2001-01-22,47.0,,
2001-01-23,47.63,,
2001-01-24,47.94,,
2001-01-25,48.0,,
2001-01-26,47.31,,
2001-01-29,46.5,,
2001-01-30,46.83,,
2001-01-31,46.1,,
2001-02-01,46.2,,
2001-02-02,46.25,,
2001-02-05,46.05,,
2001-02-06,45.06,,
2001-02-07,44.22,,
2001-02-08,43.88,,
2001-02-09,43.1,,
2001-02-12,42.64,,
2001-02-13,42.65,,
2001-02-14,42.93,,
2001-02-15,42.75,,
2001-02-16,43.55,,
2001-02-20,43.6,,
2001-02-21,43.2,,
2001-02-22,42.23,,
2001-02-23,43.0,,
2001-02-26,43.24,,
2001-02-27,43.45,,
2001-02-28,44.0,,
2001-03-01,44.6,,
2001-03-02,45.29,,
2001-03-05,44.7,,
2001-03-06,44.65,,
2001-03-07,44.0,,
2001-03-08,43.33,,
2001-03-09,43.06,,
2001-03-12,43.07,,
2001-03-13,43.04,,
2001-03-14,42.87,,
2001-03-15,42.75,,
2001-03-16,42.66,,
2001-03-19,41.0,,
2001-03-20,41.3,,
2001-03-21,41.25,,
2001-03-22,41.0,,
2001-03-23,41.5,,
2001-03-26,42.47,,
2001-03-27,42.49,,
2001-03-28,42.65,,
2001-03-29,42.81,,
2001-03-30,44.45,,
2001-04-02,43.95,,
2001-04-03,43.43,,
2001-04-04,43.05,,
2001-04-05,43.6,,
2001-04-06,43.54,,
2001-04-09,43.32,,
2001-04-10,43.65,,
2001-04-11,43.0,,
2001-04-12,43.3,,
2001-04-16,43.25,,
2001-04-17,43.4,,
2001-04-18,43.75,,
2001-04-19,43.73,,
2001-04-20,43.71,,
2001-04-23,43.75,,
2001-04-24,43.46,,
2001-04-25,43.75,,
2001-04-26,43.79,,
2001-04-27,44.63,,
2001-04-30,44.58,,
2001-05-01,44.52,,
2001-05-02,43.67,,
2001-05-03,43.76,,
2001-05-04,44.0,,
2001-05-07,43.73,,
2001-05-08,43.51,,
2001-05-09,44.11,,
2001-05-10,43.92,,
2001-05-11,44.08,,
2001-05-14,44.45,,
2001-05-15,44.68,,
2001-05-16,44.89,,
2001-05-17,45.25,,
2001-05-18,45.55,,
2001-05-21,45.56,,
2001-05-22,45.85,,
2001-05-23,46.18,,
2001-05-24,45.95,,
2001-05-25,45.98,,
2001-05-29,45.7,,
2001-05-30,45.28,,
2001-05-31,45.87,,
2001-06-01,45.85,,
2001-06-04,46.09,,
2001-06-05,46.05,,
2001-06-06,46.06,,
2001-06-07,46.3,,
2001-06-08,46.21,,
2001-06-11,46.8,,
2001-06-12,47.0,,
2001-06-13,47.25,,
2001-06-14,47.6,,
2001-06-15,47.45,,
2001-06-18,47.25,,
2001-06-19,47.07,,
2001-06-20,47.7,,
2001-06-21,47.56,,
2001-06-22,47.62,,
2001-06-25,47.82,,
2001-06-26,48.25,,
2001-06-27,47.75,,
2001-06-28,48.02,,
2001-06-29,48.2,,
2001-07-02,48.75,,
2001-07-03,48.9,,
2001-07-05,48.6,,
2001-07-06,48.65,,
2001-07-09,48.07,,
2001-07-10,47.9,,
2001-07-11,47.4,,
2001-07-12,47.55,,
2001-07-13,47.6,,
2001-07-16,47.71,,
2001-07-17,48.1,,
2001-07-18,48.1,,
2001-07-19,48.34,,
2001-07-20,48.45,,
2001-07-23,48.44,,
2001-07-24,48.27,,
2001-07-25,47.95,,
2001-07-26,48.37,,
2001-07-27,46.45,,
2001-07-30,46.18,,
2001-07-31,46.22,,
2001-08-01,45.52,,
2001-08-02,45.5,,
2001-08-03,45.55,,
2001-08-06,45.59,,
2001-08-07,45.65,,
2001-08-08,46.48,,
2001-08-09,46.48,,
2001-08-10,47.0,,
2001-08-13,46.83,,
2001-08-14,46.98,,
2001-08-15,47.0,,
2001-08-16,47.3,,
2001-08-17,47.68,,
2001-08-20,47.95,,
2001-08-21,48.89,,
2001-08-22,48.8,,
2001-08-23,49.2,,
2001-08-24,48.6,,
2001-08-27,48.88,,
2001-08-28,48.64,,
2001-08-29,48.48,,
2001-08-30,48.33,,
2001-08-31,48.0,,
2001-09-04,47.84,,
2001-09-05,47.75,,
2001-09-06,47.34,,
2001-09-07,47.06,,
2001-09-10,47.15,,
2001-09-17,45.7,,
2001-09-18,46.6,,
2001-09-19,46.3,,
2001-09-20,45.74,,
2001-09-21,44.35,,
2001-09-24,43.63,,
2001-09-25,44.4,,
2001-09-26,44.5,,
2001-09-27,44.7,,
2001-09-28,45.26,,
2001-10-01,45.1,,
2001-10-02,44.36,,
2001-10-03,42.8,,
2001-10-04,43.15,,
2001-10-05,43.05,,
2001-10-08,42.9,,
2001-10-09,43.2,,
2001-10-10,42.9,,
2001-10-11,43.08,,
2001-10-12,43.2,,
2001-10-15,43.65,,
2001-10-16,43.0,,
2001-10-17,42.91,,
2001-10-18,42.76,,
2001-10-19,42.65,,
2001-10-22,41.84,,
2001-10-23,42.15,,
2001-10-24,41.75,,
2001-10-25,41.8,,
2001-10-26,41.88,,
2001-10-29,41.93,,
2001-10-30,41.48,,
2001-10-31,41.97,,
2001-11-01,42.4,,
2001-11-02,42.03,,
2001-11-05,41.85,,
2001-11-06,42.0,,
2001-11-07,42.8,,
2001-11-08,43.44,,
2001-11-09,43.15,,
2001-11-12,43.68,,
2001-11-13,44.0,,
2001-11-14,44.43,,
2001-11-15,44.99,,
2001-11-16,44.64,,
2001-11-19,44.54,,
2001-11-20,44.48,,
2001-11-21,44.5,,
2001-11-23,44.75,,
2001-11-26,44.85,,
2001-11-27,44.52,,
2001-11-28,44.3,,
2001-11-29,44.49,,
2001-11-30,44.5,,
2001-12-03,44.15,,
2001-12-04,45.24,,
2001-12-05,45.3,,
2001-12-06,45.8,,
2001-12-07,45.73,,
2001-12-10,45.7,,
2001-12-11,45.28,,
2001-12-12,44.98,,
2001-12-13,44.92,,
2001-12-14,45.0,,
2001-12-17,45.27,,
2001-12-18,45.5,,
2001-12-19,45.07,,
2001-12-20,44.96,,
2001-12-21,45.42,,
2001-12-24,45.46,,
2001-12-26,45.49,,
2001-12-27,45.61,,
2001-12-28,45.77,,
2001-12-31,45.73,45.641341709044816,0.0019424996644568093
2002-01-02,45.36,46.26134170904481,-0.019483691474269982
2002-01-03,45.98,46.26134170904481,-0.006081572618759634
2002-01-04,45.98,46.341341709044826,-0.007797394199622443
2002-01-07,46.06,46.381341709044825,-0.006928253845277621
2002-01-08,46.1,46.23134170904483,-0.002840966846072046
2002-01-09,45.95,45.74134170904482,0.004561700272861069
2002-01-10,45.46,45.30134170904483,0.003502286797026466
2002-01-11,45.02,45.53134170904482,-0.011230543398268344
2002-01-14,45.25,45.22134170904481,0.0006337337609214622
2002-01-15,44.94,45.091341709044826,-0.00335633634548671
2002-01-16,44.81,44.72134170904481,0.001982460444322154
2002-01-17,44.44,44.16134170904483,0.006310005089770643
2002-01-18,43.88,44.24134170904482,-0.008167512446191072
2002-01-22,43.96,44.08134170904481,-0.002752677308365814
2002-01-23,43.8,44.06134170904482,-0.0059313152733878605
2002-01-24,43.78,43.88134170904482,-0.0023094487337411707
2002-01-25,43.6,43.92134170904482,-0.007316299924841396
2002-01-28,43.64,44.131341709044825,-0.011133622727453218
2002-01-29,43.85,44.36134170904481,-0.011526741287460895
2002-01-30,44.08,43.88134170904482,0.004527169936425102
2002-01-31,43.6,44.01134170904481,-0.009346266054876207
2002-02-01,43.73,44.03134170904482,-0.006843800287442026
2002-02-04,43.75,43.77134170904482,-0.0004875726493988042
2002-02-05,43.49,43.63134170904482,-0.003239453647502999
2002-02-06,43.35,43.41134170904482,-0.0014130341664154722
2002-02-07,43.13,43.28134170904482,-0.0034966963377012217
2002-02-08,43.0,43.37134170904482,-0.00856191425978825
2002-02-11,43.09,43.291341709044815,-0.0046508539836441765
2002-02-12,43.01,43.78134170904482,-0.01761804638539588
2002-02-13,43.5,43.94134170904481,-0.010043883319884372
2002-02-14,43.66,44.141341709044816,-0.010904555466790256
2002-02-15,43.86,44.191341709044806,-0.00749788750987368
2002-02-19,43.91,44.631341709044825,-0.016162223258877395
2002-02-20,44.35,44.23134170904483,0.002682674464991708
2002-02-21,43.95,44.821341709044816,-0.019440330784854187
2002-02-22,44.54,44.78134170904482,-0.00538933626895044
2002-02-25,44.5,45.131341709044825,-0.013988986038017459
2002-02-26,44.85,45.47134170904481,-0.013664468337454272
2002-02-27,45.19,45.46134170904482,-0.005968625184479159
2002-02-28,45.18,45.80134170904483,-0.013566015445397372
2002-03-01,45.52,46.631341709044825,-0.023832505527698777
2002-03-04,46.35,47.65134170904481,-0.02730965514026218
2002-03-05,47.37,47.091341709044826,0.0059173996926413786
2002-03-06,46.81,47.33134170904481,-0.01101472492053146
2002-03-07,47.05,47.23134170904483,-0.0038394359017351887
2002-03-08,46.95,46.83134170904481,0.0025337367375122266
2002-03-11,46.55,47.10134170904482,-0.011705435323914437
2002-03-12,46.82,47.30134170904483,-0.010176068831315721
2002-03-13,47.02,47.78134170904482,-0.015933870456816712
2002-03-14,47.5,47.68134170904481,-0.003803200634566184
2002-03-15,47.4,48.36134170904481,-0.019878309308052455
2002-03-18,48.08,48.521341709044826,-0.009095826568261578
2002-03-19,48.24,48.51134170904481,-0.005593366406400846
2002-03-20,48.23,48.68134170904481,-0.009271349005587348
2002-03-21,48.4,48.30134170904483,0.0020425579800549265
2002-03-22,48.02,48.31134170904482,-0.006030503371225349
2002-03-25,48.03,48.381341709044825,-0.007261925705940975
2002-03-26,48.1,48.48134170904483,-0.007865741656520209
2002-03-27,48.2,48.65134170904481,-0.009277066020995206
2002-03-28,48.37,48.943893581478896,-0.011725539990469214
2002-04-01,48.04,48.9038935814789,-0.017665128851950485
2002-04-02,48.0,48.76389358147889,-0.015665147414910763
2002-04-03,47.86,49.22389358147888,-0.027707958112278774
2002-04-04,48.32,49.95389358147888,-0.03270803263441047
2002-04-05,49.05,50.443893581478896,-0.02763255336797965
2002-04-08,49.54,51.4038935814789,-0.03625977434033267
2002-04-09,50.5,52.1538935814789,-0.031711794995613385
2002-04-10,51.25,51.76389358147889,-0.009927645428564946
2002-04-11,50.86,52.30389358147889,-0.027605852692966226
2002-04-12,51.4,51.6538935814789,-0.004915284480508819
2002-04-15,50.75,50.6538935814789,0.001897315521590004
2002-04-16,49.75,50.003893581478906,-0.005077476238229295
2002-04-17,49.1,49.883893581478894,-0.015714362396321402
2002-04-18,48.98,49.80389358147889,-0.016542754436076446
2002-04-19,48.9,49.503893581478906,-0.012198910788399964
2002-04-22,48.6,48.503893581478906,0.0019814165714273635
2002-04-23,47.6,48.72389358147888,-0.023066579841355295
2002-04-24,47.82,49.003893581478906,-0.024159173791169164
2002-04-25,48.1,49.1838935814789,-0.022037571703901415
2002-04-26,48.28,49.1838935814789,-0.01837783704499707
2002-04-29,48.28,50.003893581478906,-0.03447518699058716
2002-04-30,49.1,50.39389358147889,-0.02567560252884349
2002-05-01,49.49,50.51389358147889,-0.020269543859796624
2002-05-02,49.61,50.33389358147891,-0.014381831604326378
2002-05-03,49.43,49.4938935814789,-0.0012909386765806996
2002-05-06,48.59,49.123893581478896,-0.010868307508918318
2002-05-07,48.22,48.95389358147888,-0.014991526266595945
2002-05-08,48.05,48.2738935814789,-0.00463798473394339
2002-05-09,47.37,47.64389358147889,-0.0057487657051052965
2002-05-10,46.74,47.943893581478896,-0.025110467497449274
2002-05-13,47.04,48.26389358147889,-0.025358368143521548
2002-05-14,47.36,48.633893581478894,-0.02619353474845021
2002-05-15,47.73,48.60389358147891,-0.017979908955522816
2002-05-16,47.7,48.7738935814789,-0.0220177948206024
2002-05-17,47.87,48.313893581478894,-0.009187700443357816
2002-05-20,47.41,47.80389358147889,-0.008239780318469725
2002-05-21,46.9,48.08389358147891,-0.024621416721854805
2002-05-22,47.18,48.9838935814789,-0.03682625960466657
2002-05-23,48.08,49.003893581478906,-0.0188534729376707
2002-05-24,48.1,49.10389358147891,-0.02044427657886494
2002-05-28,48.2,49.663893581478895,-0.02947601317398163
2002-05-29,48.76,49.1838935814789,-0.008618544621252333
2002-05-30,48.28,47.4838935814789,0.01676582012288108
2002-05-31,46.58,47.503893581478906,-0.019448796968489335
2002-06-03,46.6,47.58389358147891,-0.02067702971372376
2002-06-04,46.68,47.57389358147889,-0.018789582146517714
2002-06-05,46.67,47.55389358147889,-0.018587196860429978
2002-06-06,46.65,47.503893581478906,-0.01797523354615771
2002-06-07,46.6,47.753893581478906,-0.024163340304599545
2002-06-10,46.85,47.83389358147891,-0.02056896287990806
2002-06-11,46.93,48.093893581478895,-0.0242004440648389
2002-06-12,47.19,48.33389358147891,-0.023666489428388227
2002-06-13,47.43,48.20389358147888,-0.01605458654850711
2002-06-14,47.3,48.503893581478906,-0.024820555476779527
2002-06-17,47.6,48.07389358147889,-0.009857607657172696
2002-06-18,47.17,48.6538935814789,-0.030498968782300517
2002-06-19,47.75,48.9038935814789,-0.023595127033318786
2002-06-20,48.0,49.57389358147889,-0.031748435875670444
2002-06-21,48.67,49.313893581478894,-0.013057042036541233
2002-06-24,48.41,49.45389358147888,-0.021108420508063608
2002-06-25,48.55,49.1838935814789,-0.012888235056640718
2002-06-26,48.28,49.413893581478895,-0.022946857640538054
